και	और
ηλεκτρολόγος	इलेक्ट्रीशियन
μαρτ	mart
μαρτ	मार्ट
πλήρωση	फिलिंग
πλήρωση	भरना
πητ	पीट
ψυγείο	फ्रिज
ψυγείο	फ्रीजर
ιδεολογίες	विचारधाराओं
μεικτό	मिश्रित
ταλαντούχος	प्रतिभाशाली
τζέικομπ	जैकब
τζέικομπ	याकूब
τζέικομπ	जेकब
τζέικομπ	याक़ूब
αρτηριακή	arterial
προσέλκυση	आकर्षण
προσέλκυση	आकर्षित
κιργιζίας	किरगिज़
αποστολέα	प्रेषक
ναζισμού	नात्सीवाद
διακοσμημένα	सजाया
διακοσμημένα	सजा
ολοκληρωτικό	अधिनायकवादी
πονγκ	पोंग
φτερούγες	पंखों
φτερούγες	पंख
φτερούγες	विंग्स
αράχνη	स्पाइडर
αράχνη	मकड़ी
οβιέδο	ओविएदो
κοράνι	कुरान
κοράνι	क़ुरआन
κοράνι	क़ुरान
κοράνι	कुरान
επεξεργάστηκε	संपादित
μπανγκόκ	बैंकाक
μπανγκόκ	बैंकॉक
λουκάνικα	सॉसेज
αφρο	एफ्रो
ψεύτης	झूठे
ψεύτης	झूठा
ερήμους	रेगिस्तान
νοσοκομείων	अस्पतालों
νοσοκομείων	अस्पताल
στέγασης	हाउसिंग
στέγασης	आवास
υποσχόμενος	होनहार
χειρονομία	भाव
ανοσία	प्रतिरक्षण
χρησιμοποιούμενα	प्रयुक्त
βαπτιστής	बैपटिस्ट
αναδύεται	उभरते
προτεραιότητες	प्राथमिकताओं
προτεραιότητες	प्राथमिकताएं
περιστροφές	चतुर्विम
παρτίδες	लोट
μορένο	मोरेनो
μεντβέντεφ	मेदवेदेव
υπενθύμιση	अनुस्मारक
υπενθύμιση	स्मरण
ιστοί	ऊतकों
ιστοί	ऊतक
δάκτυλο	फिंगर
δάκτυλο	अंगुली
δάκτυλο	उँगली
δάκτυλο	उंगली
ευγενικός	कोमल
ευγενικός	सौम्य
ευγενικός	विनम्र
ανηλίκων	किशोर
ανηλίκων	नाबालिगों
ανηλίκων	नाबालिग
πανομοιότυπα	एकसमान
προσήλωση	प्रतिबद्धता
ινδιάνους	भारतीयों
ινδιάνους	इंडियंस
ελκυστικό	आकर्षक
καπιτώλιο	कैपिटल
βηρυτό	बेरूत
μάους	माउस
μάους	मूषक
μάους	चूहा
ουλντ	uld
παντελόνι	पैंट
παντελόνι	पतलून
στιβάδα	लेयर
στιβάδα	परत
καστίγιο	कैस्टिलो
παραβολή	मिसाल
μπέλο	बेलो
μπέλο	बेलो
συνάθροιση	एकत्रीकरण
συνάθροιση	सुझाव
χρησιμότητας	उपयोगी
χρησιμότητας	सुविधा
χρησιμότητας	उपयोगिता
χρησιμότητας	यूटिलिटी
ξυπνά	जगाता
κληρονομικό	खानदानी
λαμπραντόρ	labrador
ψεύτικη	नकली
ψεύτικη	फेक
ψεύτικη	fake
στάιλς	शैलियाँ
λιπάσματα	उर्वरकों
κλαίει	रोना
κλαίει	रो
εγκληματικότητα	क्राइम
εγκληματικότητα	अपराध
εγκληματικότητα	जुर्म
εγκληματικότητα	अपराधों
συμπληρωματικό	पूरक
συμπληρωματικό	अनुपूरक
παλαιστίνιοι	problem
παλαιστίνιοι	फिलीस्तीनी
αντιφάσεις	अंतर्विरोधों
ρέμο	रेमो
τσέστερ	चेस्टर
μεταβλητό	चर
μεταβλητό	परिवर्तनशील
μεταβλητό	परिवर्तनीय
καμτσάτκα	कमचातका
βιτγκενστάιν	विट्गेंश्टाइन
άγγιξε	छुआ
κατεστραμμένη	क्षतिग्रस्त
ενενήντα	नब्बे
κάθαρση	निकासी
κάθαρση	क्लीयरेंस
κρύσταλλο	क्रिस्टल
χόλντεν	होल्डन
καλ	कैलोरी
προεξοχή	कगार
μαχμούντ	महमूद
καπιταλισμός	पूंजीवादी
καπιταλισμός	पूंजीवाद
νάνσυ	नैंसी
γεωργιανή	जॉर्जियाई
φιντέλ	fidel
ελάχιστος	न्यूनतम
διδάσκουν	सिखा
εγγεγραμμένος	सदस्य
εγγεγραμμένος	पंजीकृत
κουίνσι	क्विंसी
σέρμαν	शरमन
γάγγη	गंगा
κόφι	कोफी
λανθάνουσα	अदृश्य
σκετς	स्केच
βαμπίρ	पिशाच
δώσε	दे
αποχέτευσης	स्वच्छता
ενημερώσεις	अपडेट्स
ενημερώσεις	अद्यतनीकृत
ενημερώσεις	अपडेट
ενημερώσεις	अद्यतन
βλήμα	प्रक्षेप्य
κύμινο	जीरा
γκαγκάριν	गगारिन
αποτελεσματικός	प्रभावी
αβέβαιο	अनिश्चित
δεσμεύσεις	प्रतिज्ञाओं
ανγκουίλα	एंगुइला
μπράντλεϊ	ब्राडली
ρητίνες	resins
βοστόνη	बोस्टन
απλοποίηση	सरलीकरण
κάνναβης	गांजा
στάουφενμπεργκ	स्टॉफ़ेनबर्ग
σχεδιάστρια	डिज़ाइनर
σχεδιάστρια	डिजाइनर
σχεδιάστρια	पंक्तियां
πολλαπλασιάζονται	गुणा
αράχνες	मकड़ियों
θράσος	तंत्रिका
μάγοι	जादूगर
μονρόε	मुनरो
σέρτζιο	सर्जियो
εδέμ	ईडन
απόρρητο	गोपनीयता
απόρρητο	गोपनीयता
απόρρητο	वर्गीकृत
ιρλανδικά	आयरिश
βαρόνος	सामन्त
παλαιστή	पहलवान
πείσμα	जिद्द
πείσμα	ज़िद
πείσμα	दुराग्रह
κατασκηνώσεις	कैम्प
κατασκηνώσεις	शिविरों
παραδίδονται	वितरित
ντοντόμα	दोदोमा
ρις	रीज़
ρις	रीस
άμυλο	मंड
μέτα	मेटा
μπάξτερ	बैक्सटर
ιεραπόστολοι	प्रचारकों
τανκς	टैंक
νόλαν	नोलन
γραμματικό	व्याकरणिक
δράκουλα	ड्रैकुला
σινγκ	सिंह
σινγκ	शिंग
λιμό	अकाल
καθρέφτης	आईना
καθρέφτης	मिरर
καθρέφτης	शीशा
καθρέφτης	प्रतिबिंब
καθρέφτης	दर्पण
ρασίντ	राशिद
ρασίντ	रशीद
υφιστάμενη	मौजूदा
αγροκτήματα	फ़ार्म
αγροκτήματα	खेतो
κρυμμένα	छुपा
απομακρυσμένα	दूरस्थ
απομακρυσμένα	रिमोट
πλοηγός	नेविगेटर
πλοηγός	नाविक
αγωγοί	पाइप
αγωγοί	नलिकाएं
δίνη	भंवर
δίνη	विकृति
δίνη	रैप
δίνη	भंवर
μπαλί	बाली
μπαλί	बली
μπαλί	bali
μόντι	मोंटी
χορηγό	प्रायोजक
μπάουερ	bauer
μπάουερ	बोवर
πένθους	वियोग
αισθάνθηκε	लगा
υγιείς	स्वास्थ्यवर्धक
υγιείς	स्वस्थ
μπορντώ	bordeaux
άνυδρο	anhydrous
άπειρος	अनगिनत
άπειρος	अनंत
άπειρος	असीमित
άπειρος	अनन्त
άπειρος	अनुभवहीन
εταίροι	शरीक
εταίροι	साझेदार
χωροχρόνου	spacetime
σταφυλιών	अंगूर
γενεά	पीढ़ी
γενεά	जेनरेशन
γενεά	पीढी
διαφανές	पारदर्शी
μακρύς	लंबी
μακρύς	लंबा
μακρύς	लम्बी
μακρύς	long
ελαττώματα	गुनाहों
ελαττώματα	कमियां
ελαττώματα	त्रुटियां
ελαττώματα	खामियां
ελαττώματα	दोषों
σταυρούπολης	स्ताव्रोपोल
ηπατική	hepatic
ξενώνα	होस्टल
ξενώνα	हॉस्टल
μορφωμένος	शिक्षित
ανιχνεύει	समीपवर्ती
αιμοσφαιρίνη	हीमोग्लोबिन
διπλωματίας	कूटनीति
εθνικη	राष्टीय
εθνικη	राष्ट्रीय
εθνικη	नेशनल
ληστής	बैंडिट
ληστής	डाकू
κακιά	दुष्ट
κιάλια	दूरबीन
πρωτόγονη	प्राचीन
πρωτόγονη	आदिम
μπαστούνι	हुकुम
δράστη	अपराधी
μανίλα	मनीला
σφαιρικά	गोलाकार
δίγλωσση	दुभाषिया
ομαδες	समूहों
ομαδες	समूह
ομαδες	टीम
ομαδες	टीमों
ηλεκτρισμός	बिजली
ηλεκτρισμός	विद्युत
μοναχές	नन
δημοκρατια	गणराज्य
δημοκρατια	गणतंत्र
δημοκρατια	लोकतंत्र
πρίστινα	pristina
σπούτνικ	sputnik
υπερβολές	अतिरंजित
υπερβολές	अतिशयोक्ति
κούνια	पालना
κούνια	स्विंग
κούνια	झूले
αρώματα	इत्र
αρώματα	सुगंध
αρώματα	इत्र
αρώματα	परफ्यूम
νόβακ	नोवाक
φρουρός	संतरी
φρουρός	गार्ड
φρουρός	सेन्ट्री
γκρίφιθ	ग्रिफ़िथ
άμποτ	एबॉट
τέιτ	टेट
αργίλιο	एल्युमिनियम
μυστικότητα	गोपनीयता
μυστικότητα	गोपनीयता
λιγνίτη	लिग्नाइट
ανακαινισμένο	संवर
προκαταρκτική	प्राथमिक
προκαταρκτική	प्रारंभिक
φιάλες	बोतलें
φιάλες	बोतलों
γκαράζ	गैराज
γκαράζ	गैरेज
τόρες	टोरेस
ελέγχων	नियंत्रक
ελέγχων	नियंत्रण
νάιτζελ	निगेल
συμβουλευτικό	सलाहकार
τράπουλα	कार्ड
τράπουλα	ताश
λόγκαν	लोगन
θεϊκό	दिव्य
θεϊκό	परमात्मा
θεϊκό	दैवी
γεννήτριες	जनरेटर
απόλαυση	ख़ुशी
τίγρεις	बाघों
τίγρεις	टाइगर्स
γκέρχαρντ	गेरहार्ड
οπλοστάσιο	आर्सेनल
ηλικιωμένοι	बुजुर्ग
μαγκούστα	नेवला
γκρέγκορ	ग्रेगर
τζίντζερ	अदरक
παρεμπόδιση	रूकावट
παρεμπόδιση	रुकावट
γράψε	लिखे
γράψε	लिखें
σόουλ	आत्मा
σόουλ	शाऊल
νεχρού	नेहरु
νεχρού	नेहरू
αλμπέρτα	अलबर्टा
τύφλωση	दृष्टिहीनता
μαθητευόμενος	प्रशिक्षु
πατριαρχία	पितृसत्ता
καταχώριση	रजिस्ट्रेशन
καταχώριση	पंजीकरण
καινοτομίας	नवाचार
καινοτομίας	नवीनता
ντέλαγουερ	डेलावेयर
ουρανοξύστες	skyscrapers
τόρο	toro
σοφιστής	सोफ़िस्त
παρατυπίες	अनियमितताओं
παρατυπίες	अनियमितता
εαυτός	स्व
εαυτός	स्वयं
εαυτός	स्वः
βόσνιοι	बोस्नियाई
οβελίσκος	obelisk
απόγνωση	छटपटाहट
ψευδάργυρο	जिंक
ψευδάργυρο	जस्ता
εφιάλτη	दुःस्वप्न
νίζνι	nizhny
σταφίδα	किशमिश
κιτ	किट
κιτ	kit
ουράλια	उराल
πρωτογενούς	प्राथमिक
μάνι	मैनी
μελαγχολία	वेदना
χιλιετίες	सहस्राब्दियों
αγελάδες	गायें
αγελάδες	गायों
ρήματα	क्रियाएँ
ντάκα	ढाका
ντόρις	डोरिस
μέτριο	मॉडरेट
μέτριο	औसत
μέτριο	साधारण
βάζο	जार
βάζο	गुलदान
οργανωτής	आयोजक
ελεγκτής	नियंत्रक
ελεγκτής	महालेखापरीक्षक
πνευματικότητα	आध्यात्मिकता
πνευματικότητα	अध्यात्म
γκαν	gunn
έκτορ	हेक्टर
κατακόρυφο	अनुलंब
κατακόρυφο	खड़ा
κατακόρυφο	लंबवत
φοιτήτρια	विद्यार्थी
φοιτήτρια	student
φοιτήτρια	छात्र
σερίφης	शेरिफ
μπέιλι	बेली
όσπρια	फलियाँ
λίπη	वसा
οπλισμένοι	सशस्त्र
οπλισμένοι	हथियारबंद
ίγκορ	इगोर
σουν	शुन
σουν	सूरज
σουν	रवि
σουν	सन
σουν	सूर्य
σκουλήκια	कीड़े
σκουλήκια	कीड़ों
γυμνός	नंगे
γυμνός	नंगा
γυμνός	नग्न
γυμνός	नंगा
γυμνός	नग्न
υβρίδια	हाइब्रिड
υβρίδια	संकरण
γονέας	अभिभावक
γονέας	जनक
επιδεξιότητα	निपुणता
επιδεξιότητα	कौशल
ντόχα	दोहा
ομόφωνη	सर्वसम्मत
βαλεαρίδες	balearic
αισιοδοξία	आशावाद
ντάνιελς	डैनियल्स
τσιγάρα	सिगरेट
μαγνήτη	चुम्बक
μαγνήτη	चुंबक
αμπερντίν	एबरडीन
εύκρατες	शीतोष्ण
νομοθέτης	विधायक
ένταλμα	वारंट
διαδίδονται	disseminated
ντρου	खींचा
όντρεϊ	ऑड्रे
γκόλντμπεργκ	गोल्डबर्ग
υγρός	नम
υγρός	तरल
υγρός	द्रव
υγρός	भीग
υγρός	गीली
υγρός	वेट
υγρός	गीला
κλαούντιο	क्लाउडियो
αποδοτικότητα	कार्यकुशलता
αποδοτικότητα	दक्षता
ρεπόρτερ	रिपोर्टर
ευχαριστημένος	प्रसन्न
τζίλενχαλ	जिलएनहॉल
πηνίο	कुंडली
περιβόλι	बाग़
ενθουσιασμός	उत्तेजना
συγκόλληση	वेल्ड
συγκόλληση	वेल्डिंग
προσωρινές	अस्थायी
προσωρινές	अस्थाई
χοακίν	joaquin
φόρα	पहनें
ελήφθη	प्राप्त
ελήφθη	रोजर
νταλ	दाल
νταλ	dahl
προτεινόμενος	प्रस्तावित
νιόβιο	नायोबियम
κούπα	मग
κούπα	कप
χτες	कल
ράιλι	रिले
τρόλεϊ	ट्राली
παρασύρει	प्रलोभन
παρασύρει	लुभाने
κοβάλτιο	कोबाल्ट
αυστριακές	आस्ट्रिया
συντονισμένη	समन्वित
κιβώτια	पेटी
κιβώτια	बॉक्स
κιβώτια	बक्से
κιβώτια	बाक्स
άλεκ	एलेक
βερόνικα	वेरोनिका
μπαμπού	बांस
μπαμπού	बाँस
μπαμπού	बाँधने
μπαμπού	बाँसुरी
μπαμπού	बाबु
μπαμπού	babu
τζακάρτα	जकार्ता
άαρον	हारून
άαρον	आरोन
πάιπερ	पाइपर
όργουελ	ऑरवेल
μπόιλ	बॉयल
νησιώτες	आइलैंडर्स
βιρμανία	बर्मा
σεληνιακή	चंद्र
επιδρομείς	हमलावरों
φαλακρός	गंजे
φαλακρός	गंजा
αποτύπωμα	फिंगरप्रिंट
αποτύπωμα	छापें
αποτύπωμα	प्रिंट
αποτύπωμα	छपाई
γεωλόγος	भूवैज्ञानिक
νεογέννητο	नवजात
δυστυχία	दुर्भाग्य
δυστυχία	तकलीफ
δυστυχία	कष्ट
δυστυχία	दुख
ποντικός	चूहा
ποντικός	माउस
ποντικός	मूषक
ποντικός	चूहा
τύψεις	पछतावा
τύψεις	संताप
μάγο	विज़ार्ड
μάγο	विजार्ड
μάγο	जादूगर
κλέφτη	चोर
πέος	शिश्न
πιθήκους	बंदरों
σάρον	शेरोन
αναστολείς	inhibitors
τίμιος	इमानदार
τίμιος	ईमानदार
έκπτωση	डिस्काउंट
έκπτωση	छूट
τσόμσκι	चाम्सकी
δράκων	ड्रैगन्स
δράκων	ड्रेगन
θαλής	थेल्स
μύγα	उड़ना
μύγα	उड़
μύγα	मक्खी
μετρικό	मीट्रिक
ασημί	चाँदी
ασημί	चांदी
κουνέλια	खरगोश
αντιμεταθετική	commutative
άλλαξα	परिवर्तित
άλλαξα	बदला
φόροι	करों
φόροι	कर
βερμόντ	वर्मांट
ρύπων	प्रदूषक
μαντέλα	मंडेला
ευγενικά	घबराये
γιούλια	यूलिया
άχρηστη	बेकार
άχρηστη	अयोग्य
άχρηστη	बेकार
άχρηστη	व्यर्थ
διαφοροποιεί	differentiates
πωλητές	सेल्समैन
πωλητές	विक्रेता
πωλητές	विक्रेताओं
πωλητές	विक्रेता
ουρία	यूरिया
πάολα	पाओला
πάολα	पाउला
ζώη	ज़ो
ζώη	zoe
αίνιγμα	पहेली
τύνιδα	ट्यूनिस
τιτάνιο	टाइटेनियम
γοργόνα	मरमेड
φλέτσερ	फ्लेचर
πλακέτα	प्लैक
ίντι	इंडी
άκυρη	अवैध
άκυρη	अमान्य
σέσιλ	सेसिल
ρυθμιστής	नियामक
θυμηθείτε	याद
κδ	cct
επιστάτης	फोरमैन
επιστάτης	द्वारपाल
επιστάτης	चौकीदार
επιστάτης	दरबान
επιστάτης	कार्यवाहक
λίλι	लिली
λίλι	लिली
κέιτι	कैटी
κέιτι	केटी
συνεδρία	सत्र
γεράκια	चीलों
στάινερ	स्टेनर
ασφάλιση	बीमा
ασφάλιση	बीमे
συγκεντρωτική	केंद्रीकृत
συγκεντρωτική	समग्र
σάχη	शाह
κιργιζία	किर्गिस्तान
καρτέλ	कार्टेल
μέντελ	मेंडेल
κεριά	मोमबत्तियाँ
καμπίνα	केबिन
φώκια	सील
φώκια	मुहर
ρατσισμό	नस्लवाद
ρατσισμό	जातिवाद
έμπολα	इबोला
αναρχικός	अराजकतावादी
πρόβατο	भेड़
πρόβατο	शीप
ατελή	अपूर्ण
συμπληρωματικές	अनुपूरक
συμπληρωματικές	पूरक
αετοί	ईगल्स
αποδέκτες	प्राप्तकर्ता
καθόταν	बैठा
καθόταν	शनि
καθόταν	शनिवार
καθόταν	सत
διαγώνια	तिर्यक
υπεριώδες	पराबैंगनी
ζεν	ज़ेन
απαγορεύονται	निषिद्ध
φέργκιουσον	फर्ग्यूसन
γόνιμη	फलदायक
κόντι	कोडी
κόντι	कोड़ी
σάμι	सैमी
σάμι	सामी
σουμάτρα	सुमात्रा
σφυρί	हथौड़ा
θάμνος	बुश
θάμνος	झाड़ी
νιώθω	महसूस
διχοτόμηση	पार्टिशन
διχοτόμηση	पार्टीशन
διχοτόμηση	विभाजन
ανταγωνιστικά	प्रतिस्पर्धात्मक
ανταγωνιστικά	प्रतिस्पर्धी
ανταγωνιστικά	होड़
ανταγωνιστικά	स्पर्धा
συστήνει	अनुशंसा
κρύβονται	छुपाना
σεβρών	sèvres
γάτος	कैट
γάτος	बिल्ली
ανεξέλεγκτη	बेकाबू
ευγενικό	विनम्र
δόλωμα	चारा
τήξη	संलयन
χίλτον	हिल्टन
ζύμη	आटा
ζύμη	पेस्ट्री
προστατευτικά	सुरक्षात्मक
ανασκόπηση	समीक्षा
ανασκόπηση	पुनर्विलोकन
όλεγκ	oleg
αφοσιωμένος	समर्पित
γιούνιον	यूनियन
γιούνιον	संघ
καρλάιλ	कार्लाइल
μεικτή	मिश्रित
χόμπι	हॉबी
χόμπι	शौक
χόμπι	शौक
σταμάτα	रोकें
αυλικός	नवरत्नों
σπείρα	कुंडली
σπείρα	सर्पिल
κερ	केर
άμπροουζ	एम्ब्रोस
μακάρθουρ	मैकआर्थर
σάντι	सैंडी
σάντι	sandy
διακεκριμένη	विशिष्ट
μέντες	मेंडिस
πέταλο	नाल
απείρως	असीम
συναρμολόγηση	असेम्बली
συναρμολόγηση	विधानसभा
συναρμολόγηση	सभा
φάλαινα	व्हेल
μπουκάλι	बोतल
υδραυλικό	प्लम्बर
υδραυλικό	हाइड्रोलिक
ημερίδα	वर्कशॉप
ημερίδα	कार्यशाला
κορ	kor
τσιμέντο	कंक्रीट
τσιμέντο	सीमेंट
εξαρτημένη	आश्रित
εξαρτημένη	निर्भर
εξαρτημένη	नशेड़ी
βετεράνους	दिग्गजों
αγελάδα	गाय
μπούκερ	बुकर
φιλόδοξη	महत्वाकांक्षी
ρίκι	रिकी
λάιονελ	लियोनेल
σχάση	परिवर्द्धन
περιστασιακή	कैज़ुअल
επίθημα	प्रत्यय
κόμο	como
αποδοτική	कुशल
απελπισία	छटपटाहट
αντιγόνο	प्रतिजन
θερμικές	थर्मल
μονογραφία	monograph
υβριδικό	हाइब्रिड
υβριδικό	संकर
φατρίες	गिरोहों
μάρλεϊ	मार्ले
δυναμικότητα	क्षमता
επιχορήγηση	सब्सिडी
επιχορήγηση	रियायत
επιχορήγηση	ग्रांट
επιχορήγηση	ग्रान्ट
αποκλειστικότητα	एक्सक्लूसिव
αποκλειστικότητα	exclusive
αποκλειστικότητα	अनन्य
αποκλειστικότητα	विशेष
μος	मॉस
ενισχυμένο	प्रवर्धित
ξύδι	सिरका
πολιτοφυλακή	मिलिशिया
ζήλια	ईर्ष्या
ζήλια	ईर्ष्या
αντικυθήρων	antikythera
παράλειψη	omit
παράλειψη	छोड़ें
παράλειψη	छोड़
μέριλιν	मर्लिन
χορωδίες	choirs
κλιφτ	क्लिफ्ट
λυρικό	गीतात्मक
ουρίας	यूरिया
θέρετρα	रिसॉर्ट्स
θέρετρα	रिसॉर्ट
σπόρος	बीज
πίντερ	पिंटर
γκράφιτι	दीवारों
γκράφιτι	graffiti
έντουιν	एडविन
αναλυτή	विश्लेषक
εμιράτο	अमीरात
εμιράτο	अमीर
βιασμό	बलात्कार
φαρμακείο	फार्मेसी
εκουαδόρ	इक्वाडोर
κιν	कीन
πιστοποιητικά	प्रमाणपत्र
παροιμία	कहावत
ράμος	रामोस
ράμος	ramos
πτυχία	डिग्री
παράξενος	अजीब
μαρμελάδα	जैम
μαρμελάδα	जाम
μαρμελάδα	jam
μαρμελάδα	जेली
αμάντα	अमांडा
ντίνα	dena
ντίνα	देना
ντίνα	दीना
γονέα	अभिभावक
γονέα	जनक
συνάδελφος	सहयोगी
συνάδελφος	सहकर्मी
τζαφάρ	जाफ़र
τζαφάρ	जफर
ρυθμιστικό	नियामक
ρυθμιστικό	नियामक
ρυθμιστικό	बफर
ρυθμιστικό	बफ़र
τρομακτική	डरावना
τρομακτική	डरावने
διατυπώσεις	औपचारिकताओं
οργανωμένοι	संगठित
οργανωμένοι	व्यवस्थित
τίμοθι	टिमोथी
επιφανειακές	सतही
φωτογράφηση	फोटोशूट
κριστιάνο	क्रिस्टियानो
ιερογλυφικά	hieroglyphics
μαμούθ	मैमथ
μητρώα	रजिस्टर
νεφρών	किडनी
νεφρών	kidney
νεφρών	गुर्दा
κόπρανα	स्टूल
τρέιλερ	ट्रेलर
εργοδότη	नियोक्ता
ώστιν	ऑस्टिन
πάγκρεας	अग्न्याशय
ρόπαλο	बैट
ρόπαλο	बल्ले
ρόπαλο	बल्ला
ρόπαλο	चमगादड़
μοναδικοί	अनोखा
μοναδικοί	अनूठा
μοναδικοί	बेजोड़
μοναδικοί	अद्वितीय
αιωνιότητα	शाश्वत
μαζι	साथ
τζόσουα	जोशुआ
κουάρκ	क्वार्क
δάχτυλο	फिंगर
δάχτυλο	अंगुली
δάχτυλο	उँगली
δάχτυλο	उंगली
δάχτυλο	टो
κατανέμεται	distributes
μοτοσικλέτα	मोटरसाइकल
μοτοσικλέτα	मोटरसाइकिल
λόκι	लोकी
χωριστή	जुदा
χωριστή	अलग
χωριστή	पृथक
ράβδος	रॉड
ράβδος	लाठी
ράβδος	पट्टी
ράβδος	बार
φατάχ	फ़तह
φατάχ	फतह
στατικό	स्थिर
πλατωνική	platonic
αποφοίτηση	स्नातक
φακές	दाल
φλόρες	फ्लोरेस
χόλαντ	हॉलैंड
φαρμακοποιός	फार्मासिस्ट
ρυθμιστεί	विन्यस्त
ένοχοι	दोषी
ένοχοι	गुनाहगार
ένοχοι	अपराधी
χαλαζία	स्फटिक
χαλαζία	क्वार्ट्ज
έφαγε	एट
έφαγε	खाया
έφαγε	खायी
έφαγε	ate
αμέτρητες	अनगिनत
ενόχληση	तकलीफ
ενόχληση	असुविधा
ξενώνας	होस्टल
ξενώνας	हॉस्टल
τριπλά	ट्रिपल
συνεργεία	कार्यशालाओं
συνεργεία	वर्कशॉप
κιλό	सहस्र
κιλό	किलो
μπράιαντ	ब्रायंट
κόκκοι	दाने
θεση	पद
θεση	स्थिति
απομακρυσμένο	दूरस्थ
απομακρυσμένο	रिमोट
μιτ	एमआईटी
μαγγάνιο	मैंगनीज
πρόβα	पूर्वाभ्यास
πρόβα	रिहर्सल
μόνωση	इन्सुलेशन
μόνωση	insulated
βουδιστές	बौद्धों
ανατέλλει	उदय
πόκερ	पोकर
διανοητικά	मानसिक
κορυφογραμμή	रिज
κορυφογραμμή	लकीरें
θερμίδες	कैलोरी
άνιση	गैरबराबरी
οργανωμένου	संगठित
ειλικρινής	निरे
ειλικρινής	ईमानदार
ειλικρινής	इमानदार
ειλικρινής	ईमानदार
οίνος	शराब
οίνος	वाइन
άθεος	नास्तिक
ντομίνγκο	डोमिंगो
αιθέρια	अलौकिक
φασματική	spectral
βαϊμάρη	वाइमर
εμβολιασμό	टीकाकरण
παρανόηση	गलतफहमी
ρούντι	रूडी
ρούντι	rudi
προθυμία	उत्सुकता
εργάτη	कार्यकर्त्ता
εργάτη	कर्मचारी
εργάτη	कार्यकर्ता
πινελιές	छू
νοσταλγία	उदासीन
νασρ	नस्र
σαγόνια	जबड़े
ινσουλίνη	इन्सुलिन
ινσουλίνη	इंसुलिन
αυθαίρετες	मनमानी
διευκρίνιση	स्पष्टीकरण
χαλίφα	खलीफा
στρατώνες	बैरकों
αξιολογήσεις	रेटिंग
αξιολογήσεις	दरजा
αξιολογήσεις	आकलन
χάγκεν	hagen
ρέιντζερ	रेंजर
ρέιντζερ	रेंजर्स
ρέιντζερ	रेंजरों
δαλάι	दलाई
σκα	स्का
καφετέρια	कैफेटेरिया
καφετέρια	कैफ़े
ενοικιαζόμενα	रेंटल
μολυσμένα	प्रदूषित
μολυσμένα	संक्रमित
λόπεζ	लोपेज
λόπεζ	लोपेज़
χάλυβας	इस्पात
χάλυβας	स्टील
χριστουγεννιάτικα	क्रिसमस
μούρα	जामुन
υποκατάστημα	शाखा
δώστε	दे
δικηγόρους	वकील
άκυρο	अवैध
άκυρο	अमान्य
ομαδοποίηση	एकत्रीकरण
ομαδοποίηση	सुझाव
ομαδοποίηση	समूहीकरण
μείον	ऋण
βίνι	vinnie
βίνι	विन्नी
σαπούνι	सोप
σαπούνι	साबुन
εκδοση	संस्करण
λόρι	लॉरी
λόρι	लोरी
λορέντζο	lorenzo
τσεν	चेन
πέρκινς	perkins
ωράριο	घंटे
ωράριο	घंटा
ωράριο	कार्यकाल
ωράριο	घंटों
άσσος	ऐस
άσσος	इक्का
ουτοπία	यूटोपिया
αρρώστιες	बीमारियाँ
αρρώστιες	रोगों
ουμάρ	उमर
σβετλάνα	स्वेतलाना
βαγόνια	वैगनों
τρια	तीन
πανηγυρική	औपचारिक
μάρσντεν	मार्सडेन
υδάτινο	जलीय
αταξία	विकार
καρκίνωμα	कार्सिनोमा
φορτούνα	fortuna
γόνου	अंड
νταγκεστάν	दाग़िस्तान
κοράκι	कौआ
κοράκι	कौवा
κοράκι	रेवेन
εμπλουτισμός	संवर्धन
ρόκι	रॉकी
διμερείς	द्विपक्षीय
καθόδου	कैथोड
γου	वू
λεκάνες	हौज़
μιλγουόκι	मिल्वौकी
μοχλός	लीवर
ζω	लाइव
ζω	सजीव
άθλια	अभागा
τενερίφη	तेनरीफ़
ρεβέκκα	रेबेका
φλιν	flynn
στέφανι	स्टेफ़नी
δρομολόγησης	रूटिंग
χαλκ	हल्क
μισισιπή	मिसिसिपी
νίκι	निक्की
νίκι	निकी
όζον	ओजोन
όζον	ओज़ोन
σβεν	स्वेन
τόρρες	टोरेस
σωματικό	भौतिक
σωματικό	शारीरिक
εγκεφαλικά	स्ट्रोक्स
μιτς	मिच
χίγκινς	हिगिंस
ουρικού	यूरिक
βιωσιμότητα	संधारणीयता
βιωσιμότητα	निरंतरता
βιωσιμότητα	स्थिरता
βιωσιμότητα	जाना
απομίμηση	नकल
σιρόπι	सिरप
φωσφορικό	फास्फेट
φωσφορικό	फास्फोरिक
κέννεντυ	कैनेडी
φρέσκα	फ्रेश
φρέσκα	ताजा
φρέσκα	ताज़ा
φρέσκα	भैस
διυλιστήρια	रिफाइनरी
ζυμαρικά	पास्ता
ζυμαρικά	पकौड़ी
ντίξον	डिक्सन
λάμπες	दीये
ντας	डैश
ντας	दास
σπασμένο	टूटी
σπασμένο	टूटा
σπασμένο	भंडाफोड़
κέλβιν	केल्विन
φούτζι	फुजी
μελισσοκομία	beekeeping
λουθηρανική	लूथरन
αθώα	मासूम
αθώα	बेगुनाह
αθώα	innocent
αθώα	निर्दोष
κοπτική	कॉप्टिक
πανό	बैनर
