hän	她
proteiini	蛋白
suosittelen	推薦
korppi	烏鴉
korppi	烏鴉
kaapata	劫持
kaapata	劫機
kaapata	劫持
kaapata	劫機
mer	mer
sosiaalisesti	社交
ethan	ethan
tavaramerkki	商標
tavaramerkki	商標
viikonloppuna	週末
sis	姐
sis	姐姐
sis	姊姊
kuolematon	不朽
liechtensteinin	列支敦斯登
bern	伯爾尼
hajota	分裂
hajota	分水嶺
hajota	鴻溝
hajota	分化
pistooli	手槍
cecilia	cecilia
valtameri	大洋
valtameri	洋
valtameri	海洋
valtameri	海
saanti	招收
toto	多多
ego	自負
ego	自我
neon	霓虹燈
ohjaamo	駕駛艙
sim	sim
muuttuva	演化
muuttuva	變數
muuttuva	可變
muuttuva	改變
panda	熊貓
khz	khz
salaista	秘密
grove	grove
mittari	公尺
ohjelmistojen	軟體
suodatin	篩選
suodatin	濾波器
suodatin	過濾
suodatin	過濾器
taulu	畫畫
taulu	畫
taulu	油畫
taulu	繪畫
falco	falco
vuohet	山羊
vuohet	山羊
vuohet	羊
haastattelun	面試
haastattelun	面談
haastattelun	約談
haastattelun	採訪
haastattelun	訪談
gamla	gamla
marsh	沼澤
melody	旋律
bagdadin	巴格達
valtuudet	權威
valtuudet	權力
valtuudet	授權
lupaus	承諾
lupaus	許諾
lupaus	質押
lupaus	認捐
peura	鹿
taata	保障
taata	擔保
taata	保證
bismarck	俾斯麥
mekanismi	機制
robinin	robin
rumble	火爆
rumble	隆隆
sinetti	封
sinetti	密封
sinetti	印章
sinetti	海豹
nam	好吃
nam	nam
nam	南
berner	berner
animaattori	animator
margit	margit
agentit	代理商
agentit	代理人
pakolaisia	難民
kirjastoon	圖書館
olo	感受
olo	感覺
saatavuus	存取
saatavuus	可用性
erämaa	荒野
erämaa	野外
vida	vida
archer	archer
malja	吐司
malja	土司
malja	敬酒
paholainen	魔鬼
paholainen	妖
synkkä	憂鬱
synkkä	淒涼
synkkä	荒涼
synkkä	慘淡
synkkä	黯淡
synkkä	暗淡
vierasta	賓客
vierasta	來賓
vierasta	客人
siirrettävä	轉帳
siirrettävä	轉讓
siirrettävä	轉移
propagandaa	宣傳
floridaan	佛羅里達
floridaan	佛羅里達州
valokuvien	照片
valokuvien	像片
kyläläiset	村民
rikokset	罪行
rikokset	犯罪
rikokset	犯罪
suorituskyky	績效
suorituskyky	業績
siltoja	橋梁
siltoja	橋
syke	心跳
pyhitetty	神聖
lyijy	鉛
lyijy	領先
lyijy	帶頭
kapitalismin	資本主義
baseballin	棒球
jared	jared
kuluttajien	消費者
kuluttajien	消費者
rapids	激流
rapids	急流
iloa	快樂
iloa	喜悅
iloa	歡樂
iloa	joy
gong	阿公
gong	龔
satamat	港口
satamat	埠
satamat	港口
satamat	港
baba	巴巴
koston	復仇
koston	報復
koston	報仇
koston	復仇
wilhelmina	wilhelmina
valtavirran	主流
bangkok	曼谷
pepper	辣椒
pepper	胡椒
lenny	lenny
shore	岸上
shore	岸
shore	岸邊
shore	海岸
vaurioitunut	受損
vaurioitunut	損壞
odotukset	期望
odotukset	預期
odotukset	期望值
odotukset	期望
odotukset	預期
brewster	brewster
aasialainen	亞洲
erikoistuneet	專家
veera	蕨類
veera	fern
kick	踢
spears	長矛
spears	spears
silvia	silvia
hara	原
runsasta	豐富
ylpeä	自豪
ylpeä	驕傲
portugalia	葡萄牙語
portugalia	葡萄牙
akropolis	acropolis
haukat	獵鷹
haukat	老鷹
buddha	菩薩
buddha	佛
buddha	佛祖
manhattanilla	曼哈頓
vartioi	守衛
vartioi	衛兵
vartioi	警衛
vartioi	守護
spa	spa
spa	溫泉
spa	水療
pensas	灌木
asetukset	選項
asetukset	配置
asetukset	配置
asetukset	設定
ehkäistä	防止
nyrkkeily	拳擊
laajeneminen	擴大
laajeneminen	膨脹
laajeneminen	擴建
laajeneminen	擴張
laajeneminen	拓展
laajeneminen	擴大
laajeneminen	擴展
taiwanissa	台灣
taiwanissa	臺灣
köyhyyden	貧窮
köyhyyden	貧困
keskiyön	半夜
keskiyön	午夜
dong	東
dong	董
dong	洞
bryant	bryant
hiekan	沙
hiekan	沙子
hiekan	砂
sydäntä	心
sydäntä	心臟
planeetat	行星
ruhtinaskunnan	公國
kolumnisti	專欄作家
putoaminen	墜落
abstrakti	摘要
abstrakti	抽象
matriisi	母體
matriisi	矩陣
jakovlev	yakovlev
lentoyhtiön	航空公司
lentoyhtiön	航空
heijastaa	反映
vankka	強健
vankka	強勁
reittejä	路線
avioliitot	婚姻
naapurin	鄰居
tasapainon	平衡
tasapainon	均衡
jee	耶
firefox	firefox
uskalla	敢
tiedemiehet	科學家
symbolit	符號
nicaraguan	尼加拉瓜
haitallista	有害
pak	pak
puvun	西裝
puvun	西服
puvun	套裝
kantoja	株
kantoja	菌株
rabbit	野兔
rabbit	兔
rabbit	兔子
oak	橡樹
oak	橡木
oak	橡
oak	櫟
mittaus	測量
mittaus	衡量
mittaus	計量
mittaus	量度
mittaus	測量
mittaus	計量
mittaus	衡量
mittaus	度量
partio	巡邏隊
partio	巡邏
saatanan	撒旦
luovutus	交接
luovutus	移交
luovutus	捐
luovutus	捐贈
luovutus	捐款
luovutus	捐獻
luovutus	引渡
touring	巡演
näkyvyys	能見度
näkyvyys	知名度
progress	進步
progress	進度
varjot	影
varjot	影子
varjot	陰影
puolalaisia	極地
virtauksen	流
virtauksen	流程
virtauksen	流通
virtauksen	流動
virtauksen	流量
käytöksen	行為
ilmastointi	通風
sovellettu	套用
oasis	綠洲
wille	wille
sukset	滑雪板
vitamiinia	維生素
vitamiinia	維他命
vitamiinia	維生素
vitamiinia	維他命
somaliassa	索馬利亞
kuwait	科威特
maallisen	世俗
huonekaluja	家俱
huonekaluja	傢具
huonekaluja	傢俱
katse	眼神
katse	雙眼
katse	眼睛
katse	眼
katse	凝視
kihloissa	訂婚
voittamaton	不敗
voittamaton	無敵
voittamaton	無敵
pol	pol
luodin	子彈
luodin	彈頭
mas	mas
atomic	原子
tallennetaan	節省
tallennetaan	儲蓄
tnt	tnt
tarpeet	需求
tarpeet	需要
ulkomainen	外國
ulkomainen	外籍
istuimen	座位
senegalin	塞內加爾
juo	飲酒
juo	喝
juo	喝酒
metsästäjät	獵人
panos	投入
panos	輸入
díaz	díaz
vuorovaikutusta	互動
vuorovaikutusta	相互作用
francesca	francesca
korttelin	區塊
korttelin	block
aukkoja	空白
aukkoja	差距
aukkoja	缺口
aukkoja	孔洞
paidan	襯衣
paidan	衫
paidan	襯衫
ratchet	棘輪
kaavaa	公式
kaavaa	方程式
kaavaa	配方
alustan	站台
alustan	平台
alustan	底盤
koo	辜
shipping	運費
shipping	出貨
shipping	航運
aarteen	珍寶
aarteen	寶藏
mackenzie	mackenzie
makua	味道
makua	味覺
makua	品味
makua	味
makua	風味
foo	foo
nec	nec
kvaak	呱
kvaak	嘎嘎
riisiä	大米
riisiä	米
riisiä	米飯
riisiä	飯
tukija	贊助
rajallinen	有限
rajallinen	限量
rajallinen	限
rajallinen	受限
rajallinen	有限
käännöstä	翻譯
coco	可可
hymni	國歌
sci	sci
myyjä	推銷員
myyjä	廠商
myyjä	賣方
osumia	命中
juusto	乳酪
juusto	乾酪
castillo	castillo
eläintä	動物
castron	castro
ryhmittymä	派系
haagin	海牙
keula	弓
keula	鞠躬
stephens	stephens
myanmarin	緬甸
vauriot	損傷
vauriot	損壞
vauriot	損害
paimen	shepherd
paimen	牧羊人
romanssi	浪漫
kilometri	公里
sumu	迷霧
sumu	霧
sumu	大霧
sumu	迷霧
sumu	霧
sumu	星雲
graves	墳墓
graves	墓穴
kisaa	比賽
kisaa	賽跑
kisaa	種族
kisaa	競賽
kisaa	賽車
kisaa	比賽
kisaa	競賽
vatsan	腹壁
vatsan	腹部
vatsan	胃
vatsan	肚子
vatsan	腹
vatsan	腹部
välitön	急性
välitön	尖銳
välitön	即時
välitön	瞬間
välitön	即時
välitön	瞬時
palautus	退款
palautus	退還
palautus	返回
palautus	回歸
palautus	回收
palautus	恢復
palautus	康復
palautus	復原
palautus	復蘇
kyselyn	詢問
kyselyn	查詢
kyselyn	投票
uraania	鈾
watts	瓦特
palkkion	獎勵
palkkion	獎賞
palkkion	賞金
palkkion	賞
esteet	壁壘
esteet	屏障
esteet	障礙
esteet	障礙
matalaa	淺
matalaa	膚淺
listat	名單
suorakaiteen	矩形
itv	itv
mettä	甘露
mettä	花蜜
tasoja	關卡
rahtialus	貨輪
rahtialus	貨船
alueellisen	領土
kairon	開羅
pettynyt	失望
purkaminen	拆卸
purkaminen	拆解
purkaminen	拆除
purkaminen	降落
purkaminen	登陸
purkaminen	落地
purkaminen	著陸
purkaminen	卸貨
purkaminen	卸
geo	geo
ihmiskunta	人性
ihmiskunta	人道
zombie	殭屍
zombie	僵屍
rat	鼠
rat	耗子
rat	老鼠
randall	randall
analyyttinen	分析
koordinoi	協調
koordinoi	坐標
lievä	輕度
lievä	溫和
lievä	輕微
georgios	georgios
rotta	鼠
rotta	耗子
rotta	老鼠
seuraus	後果
seuraus	特效
seuraus	效果
seuraus	效應
turve	泥炭
bakteeri	細菌
bakteeri	病菌
husseinin	hussein
verot	稅收
verot	稅務
verot	納稅
verot	稅務
verot	稅收
verot	稅
verot	稅金
verot	稅務
verot	稅收
verot	稅
verot	稅款
puutavaran	木材
yksinkertaiset	簡單
iphone	iphone
pieter	pieter
vuorovaikutuksessa	互動
vuorovaikutuksessa	互動
tutkan	雷達
ehdotukset	提議
ehdotukset	建議
vedota	援引
projektio	投射
projektio	投影
projektio	預測
palauttaminen	修復
palauttaminen	恢復
palauttaminen	復原
eronneet	離異
eronneet	離婚
sankareita	英雄
byrne	byrne
kaupalliset	商用
kaupalliset	商事
kaupalliset	商業
madden	madden
keskinäiset	相互
keskinäiset	互
sbs	sbs
helmet	珍珠
helmet	珠
ansainnut	賺取
tuoksu	味道
tuoksu	聞
tuoksu	氣味
tuoksu	芳香
tuoksu	香氣
tuoksu	芬芳
tuoksu	香味
tuoksu	香水
tuoksu	香味
tuoksu	芳香
tuoksu	香氣
näyttävä	瀟灑
persoonallisuus	人格
persoonallisuus	性格
persoonallisuus	個性
liittyminen	入世
liittyminen	加入
numerointi	編號
juhlapäivä	假期
juhlapäivä	holiday
juhlapäivä	假日
juhlapäivä	度假
juhlapäivä	節日
ryöstää	rob
kitty	kitty
heikkenee	削弱
heikkenee	弱化
vauhti	速度
vauhti	速
korostetaan	突顯
korostetaan	突顯
nimeäminen	稱謂
nimeäminen	指定
nimeäminen	任用
nimeäminen	任命
nimeäminen	預約
nimeäminen	命名
hiukkasia	顆粒
hiukkasia	粒子
hiukkasia	微粒
sinatra	sinatra
yhteiskunnallisesti	社交
muotoilua	格式
muotoilua	格式化
reiän	孔洞
reiän	洞口
reiän	孔
reiän	洞
tristan	tristan
franklinin	franklin
lissabonissa	里斯本
lissabonissa	lisbon
metallinen	金屬
metallinen	金屬
kovuus	韌性
kovuus	硬度
orson	orson
moran	moran
riippuvuus	依賴
riippuvuus	扶養
riippuvuus	依賴性
riippuvuus	上癮
riippuvuus	毒癮
riippuvuus	癮
riippuvuus	依賴
riippuvuus	依賴性
vaikutusvalta	影響力
vaikutusvalta	影響
codex	法典
pakotettu	被迫
pakotettu	強迫
projektit	項目
etnisten	族裔
ratsastaja	騎手
ratsastaja	馬術
valaistus	照明
valaistus	照明
scotland	蘇格蘭
kolikoita	硬幣
kolikoita	錢幣
reunan	邊緣
tuonti	進口
tuonti	進口
tuonti	進口
tuonti	進口
creekin	溪
sauva	杖
yritä	嘗試
yritä	試試
ristiin	十字架
ristiin	cross
ristiin	十字
ristiin	交叉
juhlimaan	慶祝
dollari	元
dollari	美元
ridge	山脊
ridge	嶺
imp	imp
toiveita	願望
toiveita	祝願
estäminen	防止
estäminen	阻擋
bentley	bentley
riskejä	風險
sparks	火花
luulin	思想
direct	直接
sui	隋
sheridan	sheridan
pomo	boss
pomo	老大
pomo	老闆
lentoasemat	機場
planeettoja	行星
stern	船尾
stern	stern
loogisesti	邏輯
tikku	碎片
tikku	棍子
välineet	儀器
välineet	樂器
välineet	文書
välineet	工具
välineet	裝備
painovoima	地心引力
painovoima	引力
painovoima	重力
duetto	二重唱
viranomainen	權威
demokraatit	民主黨
prosentti	百分比
väliajoin	間隔
kuultavissa	發聲
resurssit	資源
wei	韋
wei	魏
pestin	害蟲
pestin	病蟲害
pestin	蟲害
catch	接住
pakolaisten	難民
pakolaisten	難民
verinen	血腥
dimitri	dimitri
hintojen	物價
hintojen	價格
solmu	節點
solmu	結
inflaatio	通貨膨脹
edullinen	負擔得起
kiinteät	固體
kiinteät	固態
kiinteät	實心
kiinteät	扎實
kiinteät	堅固
kiinteät	固定
voimala	廠
voimala	植物
voimala	工廠
tiukkaa	緊
tiukkaa	嚴格
tiukkaa	嚴謹
pal	pal
jäljittää	追蹤
jäljittää	曲目
jäljittää	軌道
jäljittää	軌跡
jäljittää	追查
jäljittää	追蹤
vedon	賭注
infinity	無限
infinity	無窮
sverige	sverige
ulkomaalaiset	外國人
ulkomaalaiset	外籍人士
kauhun	恐
kauhun	恐怖
kauhun	恐怖
kommunisti	共產主義
teemaa	專題
teemaa	主題
trident	三叉戟
maksimi	最多
maksimi	max
maksimi	最大
maksimi	最大值
maksimi	最大限度
komponentit	元件
mono	單一
erste	erste
piirustuksia	圖畫
piirustuksia	圖紙
piirustuksia	繪圖
suosituimmat	頂
suosituimmat	top
suosituimmat	頂端
suosituimmat	熱門
suosituimmat	最高
uraani	鈾
kosteutta	水分
kosteutta	濕度
kosteutta	潮濕
kosteutta	濕度
javascript	javascript
harhaanjohtava	誤導
luotettavaa	可靠
sanomalehdet	報章
sanomalehdet	報刊
vyön	腰帶
vyön	皮帶
vyön	帶
rekisteriin	註冊
rekisteriin	登記
dustin	dustin
kierto	輪值
kierto	旋轉
kierto	自轉
kierto	輪換
kierto	週期
kierto	迴圈
orja	奴隸
liiallinen	過度
danin	丹
danin	dan
danin	dani
domino	骨牌
heitetty	石膏
heitetty	投
heitetty	演員
varasto	倉庫
varasto	倉儲
varasto	儲存
varasto	貯存
varasto	股票
varasto	存貨
varasto	庫存
suksi	滑雪
polaris	北極星
saava	接收
liittolaisia	盟友
liittolaisia	盟軍
liittolaisia	盟國
liittolaisia	同盟
thames	泰晤士河
oksat	分行
oksat	樹枝
oksat	分支
vaali	選舉
riidan	爭端
riidan	糾紛
riidan	爭議
sylinterin	缸
vip	vip
vip	貴賓
lehmän	牛
lehmän	奶牛
lehmän	母牛
elintarvikkeet	糧食
elintarvikkeet	食品
elintarvikkeet	食物
elintarvikkeet	食物
elintarvikkeet	食品
elintarvikkeet	食品
hautoja	墳墓
hautoja	墓穴
hautoja	墓葬
karthagon	迦太基
rekisteröityä	註冊
rekisteröityä	註冊
rekisteröityä	登記
kyllästynyt	無聊
carla	carla
sunderland	sunderland
kaupat	店鋪
kaupat	商店
karate	空手道
detroitissa	底特律
puutteellinen	不足
cody	cody
konsertto	協奏曲
laudan	董事會
buddhalainen	佛教徒
buddhalainen	佛教
kotikaupunki	家鄉
kotikaupunki	故鄉
kasva	成長
kasva	生長
jatkettu	延伸
jatkettu	擴展
jatkettu	延長
päivittäinen	每日
työskentely	工作
valvontaa	控制
valvontaa	管制
valvontaa	監督
valvontaa	監管
valvontaa	督導
sheriffi	元帥
jacqueline	jacqueline
ryöstö	打劫
ryöstö	劫
ryöstö	搶劫
danielle	danielle
manifesti	宣言
hare	野兔
hare	兔
trump	trump
unicode	unicode
ammattilaisia	專業人士
lähetin	發射器
lähetin	發射機
bahn	bahn
vapaaehtoiset	志願者
vapaaehtoiset	自願
vapaaehtoiset	自願性
vapaaehtoiset	志願者
vapaaehtoiset	義工
nurmen	草地
nurmen	草場
nurmen	草原
synonyymit	同義詞
synonyymit	同義字
lähetyssaarnaaja	傳教士
lähetyssaarnaaja	傳教
luovutettu	獲釋
liite	附件
merkitseminen	標記
merkitseminen	標示
merkitseminen	標識
bangladeshin	孟加拉國
kadulle	街頭
kadulle	街道
kadulle	街
honduras	宏都拉斯
dar	dar
verbi	動詞
bengalin	孟加拉
ytimessä	核心
ytimessä	core
eclipse	日蝕
yahoo	yahoo
näyttelyyn	展覽
näyttelyyn	展
näyttelyyn	展覽會
virsi	聖歌
mathieu	mathieu
kytkin	離合器
kytkin	耦合
käytännöllinen	實用
käytännöllinen	務實
reedin	簧片
reedin	reed
tunnelma	氣氛
tunnelma	大氣
tunnelma	大氣層
tunnelma	氛圍
tunnelma	心境
tunnelma	心情
tunnelma	情緒
seinä	壁
seinä	牆壁
seinä	圍牆
seinä	牆
rahtia	貨運
rahtia	貨物
rahtia	貨
rahtia	運費
rahtia	貨運
jänis	野兔
jänis	兔
jänis	野兔
jänis	兔
jänis	兔子
huber	huber
psykologiaa	心理
psykologiaa	心理學
isompia	更大
isompia	較大
kolikot	硬幣
kolikot	錢幣
tavoittaa	觸及
plutarkhos	plutarch
hay	乾草
swe	swe
aikeet	意圖
aikeet	意向
apina	猴
apina	猴子
apina	猩猩
apina	人猿
apina	猿
suhteellisesti	親戚
suhteellisesti	相對
suhteellisesti	比例
vanguard	先鋒
vanguard	前衛
vanguard	前鋒
prima	prima
hypätä	跳
hypätä	跳躍
jacobs	jacobs
pyörät	輪
pyörät	車輪
palvelin	伺服器
abbott	abbott
laosin	寮國
laosin	laos
suojelee	保護
synnytyksen	分娩
synnytyksen	生育
synnytyksen	難產
herkules	大力士
pelaamassa	玩
pelaamassa	播放
chloe	chloe
maapallo	地球
maapallo	大地
maapallo	全球
maapallo	環球
aja	開車
aja	駕駛
tulkki	口譯員
tulkki	口譯
insinöörit	工程師
rand	rand
ghetto	貧民窟
ghetto	貧民區
hallitukset	政府
konstaapeli	官
konstaapeli	軍官
purjehdus	航行
purjehdus	帆船
purjehdus	航海
syntymistä	湧現
syntymistä	興起
pyöriä	輪
pyöriä	車輪
pommitukset	轟炸
kouluttaja	教員
suorituskykyä	績效
suorituskykyä	業績
perintöä	遺產
tarkkuutta	精度
tarkkuutta	精准
tarkkuutta	精確
tarkkuutta	精確度
tarkkuutta	精密
tarkkuutta	準確性
tarkkuutta	精確度
tarkkuutta	精度
tarkkuutta	準確度
kollegansa	同事
verdi	verdi
terroristi	恐怖主義
allekirjoittaa	簽約
allekirjoittaa	簽署
allekirjoittaa	簽名
allekirjoittaa	簽字
allekirjoittaa	簽
suosittelee	推薦
aktivoi	啟用
gerd	gerd
tietokannan	資料庫
alison	alison
mozilla	mozilla
bouchard	bouchard
vangittu	囚禁
vangittu	被俘
hornet	胡蜂
pizza	披薩
pizza	比薩
gill	鰓
moraalinen	道義
moraalinen	道德
chip	晶片
ymmärrystä	理解
ymmärrystä	諒解
marcelo	marcelo
dunn	dunn
seinän	壁
seinän	牆壁
seinän	圍牆
seinän	牆
ilon	快樂
ilon	喜悅
ilon	歡樂
ilon	joy
qin	秦
mekaanisen	機械
pub	酒吧
pub	酒館
kemikaalien	化學品
jesper	jesper
ren	任
huoli	關切
muuttuja	變數
muuttuja	可變
konsepti	構想
konsepti	概念
konsepti	理念
apartheid	種族隔離
naruto	鳴門
cafe	咖啡廳
cafe	咖啡館
cafe	cafe
lukas	lukas
toiveet	願望
toiveet	祝願
hymy	笑
hymy	微笑
hymy	笑容
aatteen	原因
neuvotteluihin	談判
viikate	鐮刀
viikate	scythe
ostettu	購買
suorituskyvyn	績效
suorituskyvyn	業績
hajoamista	退化
hajoamista	降解
aldo	aldo
laulajia	歌手
fontana	fontana
roni	roni
mielenosoitus	抗議
mielenosoitus	示範
mielenosoitus	演示
mielenosoitus	示威
mielenosoitus	示威
carpenter	木匠
carpenter	木工
atomit	原子
ecm	ecm
angolassa	安哥拉
cnn	cnn
burtonin	burton
valloittaja	征服者
yksityiskohta	細節
yksityiskohta	詳細
yksityiskohta	詳情
atomi	atom
atomi	原子
kairossa	開羅
check	檢查
check	支票
dopingin	興奮劑
dopingin	摻雜
kerääminen	收集
kerääminen	收集
kerääminen	收藏
määritetty	指派
asuminen	生活
asuminen	住房
herttuakunta	公國
valituksen	上訴
valituksen	呼籲
sytytti	點燃
erotus	差額
erotus	區別
erotus	差別
erotus	差異
erotus	差分
erotus	微分
palava	燃燒
palava	燒
avery	avery
gregor	gregor
carlson	carlson
lyhentää	縮短
lyhentää	縮短
lyhentää	縮短
salaliitto	共謀
salaliitto	陰謀
sfs	sfs
tuominnut	判刑
mineraaleja	礦物質
mineraaleja	礦物
mineraaleja	礦產
virtuaalinen	虛擬
törmäyksen	相撞
törmäyksen	撞擊
törmäyksen	碰撞
gregg	gregg
koskenut	觸及
koskenut	感動
hasan	hasan
jäykkä	僵化
jäykkä	僵硬
jäykkä	僵
toimitukset	裝運
toimitukset	供應
toimitukset	用品
toimitukset	送貨
toimitukset	交付
toimitukset	交貨
toimitukset	供應
toimitukset	供給
sairaudesta	病
sairaudesta	疾病
sairaudesta	病
sairaudesta	疾病
karvainen	毛茸茸
diablo	diablo
israelilaiset	以色列人
omistajia	所有者
omistajia	業主
naapuri	鄰居
magneettinen	磁
magneettinen	磁力
magneettinen	磁性
synagoga	會堂
ammattiliittojen	工會
tunniste	標記
tunniste	標籤
tunniste	識別
heitto	擲
heitto	擲
heitto	扔
heitto	丟
creed	教義
creed	信條
creed	教條
siementen	種子
wasa	wasa
rotuja	品種
gaga	gaga
nirvana	涅槃
cindy	cindy
elä	活
elä	直播
elä	live
michelin	michel
itsenäiset	獨立
itsenäiset	自主
pelicans	鵜鶘
antoinette	antoinette
soveltuva	適合
soveltuva	合適
möller	möller
ketjussa	鏈
ketjussa	連鎖
ketjussa	鏈條
kannat	株
kannat	菌株
kannat	股票
kannat	庫存
reitit	路線
reitit	路徑
reitit	途徑
tehokkuus	效率
tehokkuus	成效
tehokkuus	有效性
tehokkuus	效能
tehokkuus	功效
tehokkuus	績效
tehokkuus	業績
surun	悲痛
surun	哀愁
surun	悲傷
surun	悲哀
surun	悼念
surun	哀悼
melvin	melvin
lisä	附加
lisä	額外
lisä	多餘
ilme	臉
ilme	臉部
diaz	diaz
abbas	abbas
tunnelmaa	氛圍
tunnelmaa	氣氛
tunnelmaa	大氣
tunnelmaa	大氣層
tunnelmaa	氛圍
tunnelmaa	心境
tunnelmaa	心情
tunnelmaa	情緒
lihaksikas	肌肉
vainaja	逝者
vainaja	已故
ekologia	生態學
ekologia	生態
rajaus	眼線
videossa	視訊
videossa	影片
valtuuskunta	代表團
apteekki	藥劑師
apteekki	藥房
apteekki	藥劑
apteekki	藥店
mau	茂
walden	walden
judge	法官
rotterdamin	鹿特丹
pulaa	短缺
pulaa	短缺
kauppiaita	商人
kauppiaita	商家
perinnön	傳承
perinnön	遺贈
perinnön	遺留
perinnön	遺產
perinnön	繼承權
perinnön	繼承
perinnön	遺產
oppimista	學習
oppimista	學
kaapeli	有線
kaapeli	纜繩
kaapeli	電纜
laitosten	設施
laitosten	裝置
nagy	nagy
kosteuden	水分
kosteuden	濕度
kosteuden	潮濕
kosteuden	濕度
kumppanit	夥伴
juomaa	飲料
bridget	bridget
mainitse	提及
huoltaja	守護神
huoltaja	守護者
huoltaja	守護
huoltaja	監護人
remontoitu	翻新
remontoitu	裝修
remontoitu	翻新
remontoitu	翻修
veljeskunta	友愛
veljeskunta	互助會
veljeskunta	博愛
veljeskunta	義氣
riippuvuutta	依賴
riippuvuutta	扶養
riippuvuutta	依賴性
riippuvuutta	上癮
riippuvuutta	毒癮
riippuvuutta	癮
riippuvuutta	依賴
riippuvuutta	依賴性
riippuvuutta	上癮
kävellä	步行
kävellä	散步
kävellä	行走
kävellä	走路
kävellä	步行
kävellä	散步
kävellä	走路
kitaroita	吉他
tulvat	洪水
tulvat	水災
tulvat	洪水
tulvat	水災
tulvat	洪水
tulvat	水災
setelit	紙幣
setelit	鈔
avaimet	按鍵
avaimet	鍵
lis	lis
vargas	vargas
voita	奶油
voita	黃油
voita	牛油
voita	贏了
voita	勝利
voita	贏
voita	win
springs	彈簧
riccardo	riccardo
huijaus	騙局
huijaus	詐騙
puhdistus	清洗
puhdistus	淨化
puhdistus	淨化
puhdistus	純化
puhdistus	淨化
puhdistus	打掃
puhdistus	清潔
puhdistus	清洗
puhdistus	清洗
todiste	證據
todiste	證明
vietetty	花費
silmää	眨眼
typpi	氮
uponnut	沈沒
uponnut	沈沒
komponentti	元件
terroristien	恐怖份子
siskon	妹妹
siskon	姐姐
siskon	姐妹
siskon	姊妹
siskon	姊姊
mineraali	礦物質
mineraali	礦物
mineraali	礦產
kultaiset	golden
kultaiset	黃金
kultaiset	金色
moraali	士氣
moraali	道義
moraali	道德
moraali	道德
moraali	道德觀
moraali	道義
moraali	道德
luuranko	骷髏
luuranko	骨架
luuranko	骨骼
nälkä	餓死
nälkä	挨餓
nälkä	餓
nälkä	餓
nälkä	飢餓
nälkä	飢餓
tuhkimo	灰姑娘
pääoma	資本
pääoma	首都
savu	煙
savu	吸煙
savu	煙霧
häitä	婚禮
häitä	婚禮
integroitu	整合
hiljaisuus	寂靜
hiljaisuus	沈默
hiljaisuus	緘默
libyassa	利比亞
humalassa	醉
humalassa	醉酒
humalassa	喝醉
avro	avro
geneettinen	遺傳
riutta	礁
riutta	暗礁
riutta	珊瑚礁
lowell	lowell
komea	帥哥
komea	英俊
komea	帥
palkat	薪水
palkat	工資
palkat	薪資
palkat	薪金
palkat	工資
palkat	薪資
palkat	薪金
palkat	工資
vakuutus	保險費
vakuutus	保險
hale	hale
piru	魔鬼
aakkoset	字母
michal	michal
menetetty	失
menetetty	輸
menetetty	輸了
menetetty	遺失
menetetty	迷失
alumiinia	鋁
alumiinia	鋁
epävirallisen	非正式
piikkejä	荊棘
piikkejä	釘鞋
viisikymmentä	fifty
viisikymmentä	五十
luvattu	允諾
harmony	和睦
harmony	和諧
uskomuksia	信仰
tarkkailla	觀察
tarkkailla	觀測
varas	賊
kokoonpanot	集會
risteilijää	巡洋艦
matelijat	爬蟲類
varjojen	影
varjojen	影子
varjojen	陰影
harjoituksia	演習
harjoituksia	操練
katkera	苦苦
katkera	苦
turisteja	觀光客
turisteja	遊客
mpeg	mpeg
korruptio	腐敗
ymmärtäminen	理解
ymmärtäminen	諒解
gabrielle	gabrielle
jedi	絕地
crane	起重機
crane	鶴
crane	吊車
vuokraa	房租
vuokraa	租
vuokraa	租金
leijonat	獅子
emile	emile
humphrey	humphrey
oxfordissa	牛津
sekava	混淆
sekava	困惑
sekava	混淆
sekava	困惑
kuusen	雲杉
tilattu	訂購
tilattu	訂閱
akuutti	急性
akuutti	尖銳
rikolliset	罪犯
rikolliset	罪犯
suojelua	保護
ravintoloissa	飯店
ravintoloissa	餐廳
ravintoloissa	餐館
laitteisto	硬體
laitteisto	裝備
instrumentit	儀器
instrumentit	樂器
instrumentit	文書
turvaa	安全
saalis	接住
saalis	獵物
apache	apache
sanomalehtiä	報章
sanomalehtiä	報刊
maallinen	世俗
magna	magna
sig	sig
vakuuta	說服
mainostaa	推廣
typpeä	氮
huomautuksia	評論
huomautuksia	意見
heh	發光
epäselvyyttä	含糊
molekyylit	分子
flores	flores
toistuvia	經常性
tulehdus	發炎
tulehdus	炎症
tulehdus	傳染
tulehdus	感染
heikkous	弱
heikkous	缺點
heikkous	薄弱
heikkous	軟弱
heikkous	弱點
väestönlaskenta	人口普查
väestönlaskenta	普查
helvetti	地獄
ratsastaa	騎馬
ratsastaa	騎
ratsastaa	乘車
ratsastaa	騎馬
ratsastaa	騎
nauraa	笑
hylännyt	廢棄
hylännyt	遺棄
kahdeksantoista	十八
suunnittelijat	設計師
karkea	原油
karkea	毛坯
karkea	粗
karkea	粗糙
karkea	粗糙
karkea	粗鄙
aerospace	航天
epäilys	疑問
epäilys	懷疑
epäilys	疑慮
epäilys	懷疑
ohjaamon	駕駛艙
cheek	臉頰
