और	ve
चेक	çek
चेक	çek
ब्राजील	brezilya
राग	melody
राग	melodi
राग	raga
तटीय	kıyı
ख्याति	şöhret
ख्याति	ün
सिन्हा	sinha
पंजीकृत	kayıtlı
सिंध	sindh
वैध	geçerli
वैध	geçerlidir
वैध	geçerliliği
टॉम	tom
संकल्प	kararları
संकल्प	kararlar
जूनियर	ufaklık
जूनियर	junior
चुम्बकीय	mıknatıs
चुम्बकीय	manyetik
बादशाह	kral
बादशाह	king
रचनात्मक	yaratıcı
रचनात्मक	kreatif
रचनात्मक	yaratıcılık
मुखपृष्ठ	yuva
मुखपृष्ठ	ev
मुखपृष्ठ	evde
मुखपृष्ठ	eve
मुखपृष्ठ	evim
ट्रस्ट	güven
प्रस्तुति	sunum
प्रस्तुति	sunumu
प्रस्तुति	tanıtım
उपर	üst
उपर	üstü
उपर	top
उपर	üstte
धरोहर	miras
धरोहर	mirası
भूल	oblivion
अद्वितीय	benzersiz
अद्वितीय	tekil
अद्वितीय	eşsiz
सरकारों	hükümetler
खतरनाक	tehlikeli
खतरनाक	tehlikelidir
त्यौहार	festival
त्यौहार	festivali
त्यौहार	festivalde
त्यौहार	festivaller
त्यौहार	senlik
परिमाण	büyüklük
परिमाण	parametreleri
संक्रमित	enfekte
देखना	görüntüleme
देखना	görme
देखना	izleme
देखना	izle
देखना	izleyin
ख़ास	ozel
ख़ास	özeldir
ख़ास	özel
माँग	talep
स्पेनिश	ispanyollar
स्पेनिश	ispanyol
स्पेनिश	ispanyolca
महारानी	queen
महारानी	kraliçe
महारानी	vezir
निरीक्षण	denetleme
निरीक्षण	teftiş
निरीक्षण	inceleme
निरीक्षण	denetim
जिम्मेदारी	sorumluluğu
जिम्मेदारी	sorumluluk
रंगमंच	tiyatro
भारतीयों	kızılderililer
भारतीयों	yerliler
भारतीयों	kızılderilileri
त्रुटि	hataları
त्रुटि	hatalar
त्रुटि	hata
ऊँची	high
ऊँची	yükseklerde
ऊँची	çak
ऊँची	yükseğe
ऊँची	yüksek
ज्यामिति	geometri
आराम	rahatlamış
आराम	rahat
आराम	teselli
आराम	rahatlık
आराम	konfor
आराम	dinlenme
आराम	istirahat
आराम	dinlenmek
रवि	sudan
रवि	güneşe
रवि	sun
रवि	güneş
रवि	günes
रवि	güneşi
रवि	ravi
रवि	birleşme
रवि	buluşması
रवि	kavuşma
भाजपा	bjp
पिछली	önceki
बेटा	beta
बेटा	oğul
बेटा	evlat
बेटा	oğlum
टुकड़े	parçaları
क्रिस्टल	kristal
क्रिस्टल	crystal
चौथा	dördüncüsü
चौथा	dördüncü
प्रसन्न	neşeli
प्रसन्न	jolly
प्रसन्न	memnun
प्रसन्न	mutluluklar
प्रसन्न	mutlu
प्रसन्न	happy
सार	soyut
सार	özet
पड़ोसी	komşum
पड़ोसी	komşusu
पड़ोसी	komşu
पड़ोसी	komşular
पड़ोसी	komşuları
पड़ोसी	komşu
पड़ोसी	komşular
पड़ोसी	komşuları
पड़ोसी	komşu
पड़ोसी	komşum
पड़ोसी	komşusu
पड़ोसी	komşu
गाया	sang
भ्रम	karışıklık
भ्रम	karmaşa
भ्रम	kargaşa
भ्रम	yanılsama
भ्रम	illüzyon
राजनेता	politikacılar
राजनेता	politikacı
राजनेता	siyasiler
राजनेता	siyasetçi
राजनेता	politikacı
गोल्ड	altınlar
गोल्ड	altın
गोल्ड	gold
गोल्ड	altin
भिन्नता	farkı
भिन्नता	farklılık
भिन्नता	fark
रविवार	pazar
सारणी	tablo
सारणी	sofra
सारणी	masa
नाभिकीय	nükleer
अपवाद	istisna
अपवाद	istisna
लिखना	yazarlık
लिखना	yazma
लिखना	yazmak
लिखना	yazı
लिखना	yazmaya
लिखना	daktilo
लिखना	yazma
पाप	sin
पाप	günah
गले	kucak
गले	sarılma
गले	sarılmak
सिद्धार्थ	siddhartha
जनक	ebeveyn
जनक	veli
जनक	ebeveynler
स्वचालित	auto
स्वचालित	otomobil
स्वचालित	otomatik
स्वचालित	oto
स्वचालित	otomatik
स्वचालित	otomatik
खेत	çiftlik
सेमी	yarı
सेमी	yari
असाधारण	sıradışı
असाधारण	olağandışı
असाधारण	olağanüstü
असाधारण	olağanüstü
अपील	temyize
अपील	temyiz
अपील	itiraz
दर्शक	gösterici
दर्शक	görüntüleyici
दर्शक	izleyici
दर्शक	audience
दर्शक	izleyici
दर्शक	seyirci
दर्शक	seyirci
दर्शक	spectator
दर्शक	izleyicilerin
दर्शक	görenler
दर्शक	izleyiciler
दर्शक	izleyenler
इनपुट	giriş
इनपुट	girdi
सैकड़ों	yüzlük
सैकड़ों	yüzlerce
सैकड़ों	yüzlercesi
पार्वती	parvati
क्लास	sınıf
क्लास	ders
क्लास	klas
लीला	leyla
लीला	leila
लीला	leela
कलात्मक	sanatsal
कलात्मक	artistik
मंगोल	moğollar
मंगोल	moğolistan
उपनिषद	upanişad
शुभ	güzel
शुभ	iyi
स्वीकृत	kabul
स्वीकृत	kabul
स्वीकृत	onayladı
स्वीकृत	onaylı
स्वीकृत	onaylanmış
स्वीकृत	onaylandı
बैटरी	batarya
बैटरी	pil
बैटरी	akü
बैटरी	batarya
बैटरी	pil
बैटरी	piller
कहानियाँ	hikâyeler
कहानियाँ	haberler
कहानियाँ	öyküler
कहानियाँ	hikayeler
पुष्प	çiçekler
पुष्प	çiçek
पुष्प	çiçek
पुष्प	çiçeğim
पुष्प	çiçeği
सुविधाएं	tesisler
सुविधाएं	tesisleri
सुविधाएं	olanaklar
सुविधाएं	imkanlar
सुविधाएं	tesis
अक्षांश	enlem
मियामी	miami
सम्पर्क	irtibat
सम्पर्क	iletisim
सम्पर्क	bağlantı
सम्पर्क	iletişim
सम्पर्क	bağlantılar
सम्पर्क	kişiler
सम्पर्क	kişileri
दृश्यों	sahneler
श्वसन	solunum
आतंकवाद	terör
आतंकवाद	terörizm
परिस्थिति	durum
लोकतंत्र	demokrasi
उपलब्धि	başarı
उपलब्धि	başarım
कुश्ती	güreş
क्लिक	tıklama
क्लिक	tıklama
क्लिक	tıklayın
क्लिक	tıkla
लेबल	etiketler
लेबल	etiketleri
लेबल	etiketi
लेबल	etiket
अकाल	açlık
अकाल	kıtlık
अकाल	kıtlık
फैशन	moda
पैलेस	saray
पैलेस	sarayı
पैलेस	palace
नीला	blue
नीला	mavi
पोर्ट	iskele
पोर्ट	port
पोर्ट	liman
पोर्ट	limanlar
विधेयक	fatura
विधेयक	bill
बलों	güçler
बलों	kuvvetler
बलों	kuvvetleri
स्टील	çelik
स्टील	steele
रोशन	roshan
यूनान	yunanistan
थोड़े	hafifçe
ऑस्टिन	austin
सेकंड	saniye
सेकंड	saniyeler
सेकंड	ikinci
सेकंड	ikincisi
अवयव	bileşeni
अवयव	bileşen
अवयव	öğe
अवयव	eleman
अवयव	element
आलेख	yazı
आलेख	madde
आलेख	makale
आलेख	makaleler
आलेख	yazılar
आलेख	makale
आलेख	grafik
दिव्य	ilahi
फ्लोरिडा	florida
नली	hortum
पूर्वोत्तर	kuzeydoğu
साक्ष्य	kanıt
साक्ष्य	deliller
साक्ष्य	kanıtlar
साक्ष्य	delil
कहाँ	nereye
कहाँ	nerde
कहाँ	nere
कहाँ	nerede
आवरण	zarf
आवरण	koru
आवरण	kapak
मौर्य	maurya
आंकड़े	istatistikleri
आंकड़े	istatistik
आंकड़े	istatistikler
आंकड़े	istatistikleri
आंकड़े	istatistik
आंकड़े	istatistikler
आंकड़े	sayılar
आंकड़े	rakamlar
आंकड़े	şekiller
उपदेश	tavsiyeler
उपदेश	vaaz
उपदेश	vaaz
उपदेश	öğüt
उपदेश	vaaz
एकीकरण	bütünleşme
एकीकरण	entegrasyon
एकीकरण	entegrasyonu
फोटो	fotograf
फोटो	foto
फोटो	fotoğraf
फोटो	resimler
फोटो	fotoğraflar
फोटो	fotoğraf
फोटो	fotoğrafları
चोरी	çalınmış
चोरी	çalındı
चोरी	çalınan
चोरी	çalıntı
चोरी	hırsızlığı
चोरी	hırsızlık
चोरी	hırsızlık
चोरी	çalmak
चोरी	çalma
चोरी	çal
चोरी	çalmak
सिंहासन	taht
आचरण	davranışlar
आचरण	davranış
क्लोराइड	klor
हरी	yeşile
हरी	yeşillik
हरी	yeşil
हरी	green
हरी	yeşili
हरी	hari
परिकल्पना	hipotez
परिकल्पना	varsayım
बयान	beyan
बयान	ifade
मुंह	ağzını
मुंह	ağız
मुंह	mouth
मुंह	ağızdan
मुंह	ağzı
विनाश	yıkım
विनाश	imha
पाक	pak
एजेंट	ajan
एजेंट	temsilci
एजेंट	menajer
बेल्जियम	belçika
वितरित	teslim
वितरित	dağıtmak
वितरित	dağıtma
वितरित	dağıtılan
श्रेणियाँ	guild
श्रेणियाँ	kategorileri
आतंकवादी	terör
आतंकवादी	terörist
आतंकवादी	teröristler
आतंकवादी	terörist
प्रतिबंधित	kısıtlamak
प्रतिबंधित	kısıtlı
प्रतिबंधित	yasaklı
प्रतिबंधित	yasaklanmış
प्रतिबंधित	yasaklandı
साथियों	meslektaş
न्यूटन	newton
पारस्परिक	karşılıklı
अद्यतन	güncelleme
अद्यतन	güncelle
अद्यतन	güncellemeleri
अद्यतन	güncellemeler
बैठे	oturan
बैठे	oturuyorum
बैठे	oturup
बैठे	oturmak
बैठे	oturarak
पारम्परिक	geleneksel
सिक्किम	sikkim
प्रशिक्षित	eğitilmiş
प्रशिक्षित	eğitimli
पारिस्थितिकी	ekoloji
सैद्धांतिक	teorik
स्पेनी	ispanyollar
स्पेनी	ispanyol
स्पेनी	ispanyolca
पौधा	bitki
माई	mai
संलग्न	ekle
संलग्न	bitişik
संलग्न	bağlanmış
संलग्न	bağlı
संलग्न	bağlandı
होम	yuva
होम	ev
होम	evde
होम	eve
होम	evim
होम	evler
सिक्के	para
काउंसिल	konsey
काउंसिल	konseyi
ट्यूब	boru
ट्यूब	tüp
अवलोकन	bakış
अवलोकन	gözlem
नमूने	numune
नमूने	örnekleri
नमूने	örnekler
बन्द	izin
बन्द	kapalı
बन्द	off
बन्द	kapalı
बन्द	kapatılmış
बन्द	kapatıldı
बन्द	kapali
बन्द	kapandı
बन्द	yakın
बन्द	kapat
बन्द	yakına
बन्द	yakin
तारीख	tarihi
तारीख	randevu
तारीख	flört
तारीख	buluşma
तारीख	tarih
एकदम	kesinlikle
खुदाई	kazı
खुदाई	kaz
खुदाई	kazı
खुदाई	kazma
खुदाई	kazın
खुदाई	delme
खुदाई	sondaj
भरत	bharat
फलों	meyve
फलों	meyveler
फलों	meyva
वस्तुएँ	eşyalar
वस्तुएँ	ürünler
वस्तुएँ	nesneler
वस्तुएँ	nesne
वस्तुएँ	nesneleri
हमलों	saldırıları
हमलों	saldırılar
हमलों	saldırı
हमलों	grev
बीस	twenty
बीस	yirmi
शिकायत	şikayetler
शिकायत	şikayetleri
शिकायत	şikayet
शिकायत	şikâyet
शिकायत	şikayet
सफाई	temizlik
सफाई	temizlik
सफाई	temizleme
टेलीविज़न	tv
टेलीविज़न	televizyon
अन्ना	anna
विन्यास	yapılandırma
विन्यास	ayarlar
विन्यास	ayarları
ध्रुवीय	kutup
पार्श्व	taraf
पार्श्व	yan
पार्श्व	side
पार्श्व	yana
घड़ी	saat
घड़ी	saate
रोशनी	işık
रोशनी	işıkları
रोशनी	işıklar
रोशनी	işık
रोशनी	hafif
रोशनी	light
रोशनी	nur
रोशनी	aydınlık
आलोचक	eleştiri
आलोचक	eleştirmen
आलोचक	eleştirmeni
रखरखाव	bakım
रखरखाव	bakımı
डीएनए	dna
नाना	nana
नाना	nine
स्पर्श	touch
स्पर्श	dokunuş
स्पर्श	dokun
स्पर्श	dokunma
गणितज्ञ	matematikçi
वनों	orman
वनों	orman
वनों	ormanlar
वनों	ormanları
कृतियाँ	yazılar
कृतियाँ	yazıları
जीते	kazanılan
जीते	kazandı
जीते	won
कबीर	kabir
हानिकारक	zararlı
आमंत्रित	davetli
पीला	sari
पीला	sarı
सीधी	düz
श्लोक	ayet
श्लोक	dize
किलो	kilo
बादल	bulutların
बादल	bulut
बादल	bulutlara
बादल	bulutlar
बादल	bulut
चंद्रमा	ay
चंद्रमा	moon
कोयला	kömür
कोयला	kömür
संवैधानिक	anayasal
संवैधानिक	anayasa
पादप	bitki
चौड़ाई	genişlik
चौड़ाई	genişliği
उपयोगिता	kullanılabilirlik
प्रमेय	teoremi
संवेदनशील	hassas
संवेदनशील	duyarlı
मान्य	geçerli
मान्य	geçerlidir
अनुसूचित	planlı
अनुसूचित	planlanan
अनुसूचित	planlanmış
अनुसूचित	planlandı
सम्पन्न	bitmiş
सम्पन्न	bitti
सम्पन्न	bitirdim
सम्पन्न	tamamlandı
सम्पन्न	bitti
सम्पन्न	yapıldı
हॉलीवुड	hollywood
शहीद	şehit
शहीद	şehit
तेज़	hızlı
तेज़	hızlı
तेज़	hizli
पीछा	kovalamaca
पीछा	takip
पीछा	chase
अर्ध	quasi
अर्ध	yarı
अर्ध	yari
विकासशील	geliştirme
विकासशील	gelişmekte
विकासशील	geliştirmek
न्यायिक	yargı
फंड	fon
फंड	fonu
नाक	burnunu
नाक	burnun
नाक	burnu
नाक	burun
बाई	bai
राणा	rana
निवेदन	istekler
निवेदन	istekleri
निवेदन	istek
निवेदन	talepler
निवेदन	talep
निवेदन	istek
निवेदन	rica
इंदौर	indore
ब्रायन	brian
ब्रायन	brain
ब्रायन	bryan
अनुभाग	bölüm
अनुभाग	kısım
अनुभाग	bölümü
अनुभाग	bölümleri
अनुभाग	kısımlar
अनुभाग	bölümler
बीसवीं	yirminci
बीसवीं	twentieth
रंगीन	rengarenk
रंगीन	renkli
रंगीन	renkli
रंगीन	rengarenk
रंगीन	renkli
अपेक्षित	bekleniyor
अपेक्षित	beklenen
मूलभूत	öntanımlı
मूलभूत	varsayılan
मूलभूत	öntanımlı
मूलभूत	temel
विभागों	bölümler
अदा	ödeme
अदा	öde
जिम	jim
एटा	eta
अनिल	anıl
नरेन्द्र	narendra
पूछा	sordu
पूछा	sordum
पूछा	soran
पूछा	istedi
पूछा	sormuş
कहानियां	hikâyeler
कहानियां	haberler
कहानियां	öyküler
कहानियां	hikayeler
उत्पादित	üretildi
उत्पादित	üretilmiş
उत्पादित	üretilen
दोषी	suçluyum
दोषी	suçlu
ज्वर	ateşi
ज्वर	ateş
ज्वर	ates
क्रिसमस	yılbaşı
क्रिसमस	noel
क्रिसमस	christmas
राहत	rahatlık
राहत	rahatlama
रखें	devam
भंडार	depo
भंडार	saklama
भंडार	depolama
भंडार	muhafazası
गार्डन	bahçe
गार्डन	bahçesi
गार्डन	garden
कार्टून	karikatür
कार्टून	çizgi
फ़्रांस	fransa
फ़्रांस	france
व्यंग्य	hiciv
व्यंग्य	parodi
छंद	kafiyeli
छंद	kafiye
ठंडा	soğuk
ठंडा	soguk
नाडु	nadu
पत्थरों	taş
पत्थरों	taşlar
अक्ष	balta
अक्ष	ekseni
इमारतें	binalar
इमारतें	binaların
पन्ने	sayfaları
पन्ने	sayfalar
मोदी	modi
एपिसोड	bölümleri
एपिसोड	bölümler
एपिसोड	bölüm
एपिसोड	bolum
डोमेन	alan
मैक	mac
मैक	maç
वचन	mutabakat
आकलन	değerlendirmeler
आकलन	varsayım
मध्यकालीन	ortaçağ
पर्यावरणीय	çevre
पर्यावरणीय	çevresel
पसंदीदा	favori
पसंदीदा	favori
पसंदीदा	imleri
पसंदीदा	favori
पसंदीदा	gözde
पसंदीदा	en
अनुयायी	takipçi
अनुयायी	takipçileri
मुकदमा	duruşma
मुकदमा	sue
मुकदमा	dava
मुकदमा	dava
कार्ल	carl
वियतनाम	vietnam
तलवार	lance
तलवार	mızrak
तलवार	kılıç
तुलनात्मक	karşılaştırmalı
उत्पादक	verimli
उत्पादक	üretken
उत्पादक	üretici
उत्पादक	yapımcı
उत्पादक	üretici
उत्पादक	üreticisi
आयरिश	irlandalı
अभिलेख	arşivi
अभिलेख	arşiv
अभिलेख	arşiv
राजकुमारी	prenses
अनुचित	saygısızlık
अनुचित	saygısız
अनुचित	saygısızca
अनुचित	haksız
अनुचित	adaletsiz
अनुचित	haksızlık
अनुचित	yakışıksız
अनुचित	uygunsuz
कल	yarin
कल	yarın
कल	dünkü
कल	dün
कल	dun
इनकार	küfür
इनकार	inkar
इनकार	inkâr
प्रतिकूल	saldırgan
प्रतिकूल	düşman
प्रतिकूल	düşmanca
नींद	uyku
नींद	uyu
नींद	uyumak
कार्यान्वयन	uygulama
कार्यान्वयन	uygulanması
नाइट	gece
बाँध	dam
बाँध	baraj
बाँध	barajı
विवादास्पद	tartışmalı
कथानक	senaryo
बल्लेबाज	vurucu
प्रभुत्व	hakimiyet
प्रभुत्व	egemenlik
प्रभुत्व	üstünlük
बेहतरीन	best
बेहतरीन	mükemmel
तालिका	tablo
तालिका	sofra
तालिका	masa
तालिका	katalog
तालिका	kataloğu
वायुमंडल	atmosfer
वायुमंडल	atmosferi
वायुमंडल	ortam
यथार्थ	real
यथार्थ	gercek
यथार्थ	reel
यथार्थ	gerçek
रहस्य	sırlar
रहस्य	sırları
रहस्य	sır
रहस्य	gizemli
रहस्य	gizem
रहस्य	sır
रहस्य	secret
रहस्य	gizli
फसलों	ekin
फसलों	ekinler
वृत्त	halkalar
वृत्त	daireler
वृत्त	daire
वृत्त	çember
रुपए	rupi
रुपए	rupi
मोक्ष	kurtuluşu
मोक्ष	kurtuluş
पूरक	kompleman
पूरक	takviyeleri
पूरक	tamamlayıcı
स्पेस	boşluk
स्पेस	space
स्पेस	uzayı
स्पेस	uzay
नाटकीय	dramatik
वाशिंगटन	washington
बर्लिन	berlin
रद्द	iptal
रद्द	iptal
पैटर्न	desenleri
पैटर्न	desen
पैटर्न	şablon
गोल्डन	golden
गोल्डन	altın
गोल्डन	altin
प्रभु	lord
प्रभु	rab
प्रभु	rabbim
खण्ड	bölümleri
खण्ड	kısımlar
खण्ड	bölümler
खण्ड	bölüm
खण्ड	kısım
खण्ड	bölümü
खण्ड	segmentler
नेत्र	göz
नेत्र	gözü
नेत्र	gözün
पोप	papa
पोप	pope
लायक	değer
लायक	worth
गरीबी	sefalet
गरीबी	yoksulluk
गरीबी	fakirlik
सांता	santa
लेजर	ledger
संगणक	bilgisayar
रूचि	çıkarlarını
रूचि	faizi
रूचि	ilgi
रूचि	faiz
रेगिस्तान	çöl
रेगिस्तान	çöller
व्यायाम	alıştırma
व्यायाम	egzersiz
एट	yedim
एट	yemiş
एट	yedi
भीतरी	içsel
सेनाओं	ordular
इंजीनियर	mühendis
इंजीनियर	mühendisi
इंजीनियर	makinist
भंडारण	depo
भंडारण	saklama
भंडारण	depolama
भंडारण	muhafazası
रोल	rulo
रोल	roll
रहमान	rahman
रहमान	merhametli
मुफ्त	bedava
मुफ्त	özgür
मुफ्त	free
मुफ्त	ücretsiz
मुफ्त	serbest
तूफान	fırtına
तूफान	storm
वर्णमाला	alfabesi
वर्णमाला	alfabetik
लम्बा	uzundu
लम्बा	uzun
टर्मिनल	terminal
उद्धृत	alıntı
दुबई	dubai
पावर	power
पावर	güç
भूत	ghost
भूत	hayalet
भूत	hayalet
भूत	hayaletler
चिंतन	meditasyon
चिंतन	ilham
क्यूबा	küba
संश्लेषण	sentez
मूत्र	sidik
मूत्र	idrar
संस्कृतियों	kültür
संस्कृतियों	kültürler
उपासना	ibadet
उपासना	kulluk
अनंत	sonsuz
अनंत	sonsuzluk
बालों	sac
बालों	saçlar
बालों	saç
बालों	saçlar
कुत्ते	köpek
कुत्ते	köpekler
कुत्ते	köpek
फैली	yaygın
मुँह	ünlem
मुँह	ağzını
मुँह	ağız
मुँह	mouth
मुँह	ağızdan
मुँह	ağzı
कम्युनिस्ट	komünist
प्रसंग	temalar
प्रसंग	tema
प्रसंग	temalı
बिहारी	bihari
पेड़ों	ağaçlar
पेड़ों	ağaç
धूप	sunshine
धूप	güneş
धूप	günışığı
धूप	günışığı
अफ़ग़ानिस्तान	afganistan
इन्द्र	indra
कॉमेडी	komedi
बर्तन	yemekler
बर्तन	tabaklar
बर्तन	bulaşık
अस्वीकार	düşüş
अस्वीकार	reddetme
अस्वीकार	reddetmek
अस्वीकार	inkar
अस्वीकार	inkâr
अस्वीकार	reddetmek
अस्वीकार	reddetme
जाएगी	sarsıntı
मधुमेह	diyabetik
मधुमेह	diyabet
मधुमेह	diyabet
हॉट	hot
हॉट	ateşli
हॉट	sicak
हॉट	sıcak
पाठकों	okuyucular
पाठकों	okurlar
दमन	zulüm
दमन	söndürme
दमन	daman
नाइट्रोजन	nitrojen
मार्गदर्शन	hidayet
मार्गदर्शन	rehberlik
समाजशास्त्र	sosyoloji
समापन	tasfiye
कर्तव्य	vazife
कर्तव्य	görev
कर्तव्य	görevleri
नस्ल	cins
नस्ल	etnik
केबल	kabloları
केबल	kablo
केबल	kablolar
केबल	kablo
केबल	kablolu
सिडनी	sidney
सिडनी	sydney
परिचालन	işlemler
परिचालन	operasyon
परिचालन	operasyonlar
परिचालन	direksiyon
हाइड्रोकार्बन	hidrokarbon
कश्मीरी	kaşmir
कश्मीरी	kaşmir
स्वप्न	rüya
स्वप्न	düş
स्वप्न	hayal
स्वप्न	dream
प्रसिद्धि	şöhret
प्रसिद्धि	ün
अपराधी	suç
अपराधी	suçlu
अपराधी	suçluyum
अपराधी	suçlu
जिसको	kimi
जिसको	kime
नाट्य	tiyatro
दुकान	shop
दुकान	alışveriş
दुकान	dükkan
दुकान	mağaza
नियत	set
नियत	seti
सुना	duydum
सुना	duyan
सुना	dinledim
सुना	dinledi
सर्जरी	ameliyat
सर्जरी	cerrahi
सर्जरी	ameliyatlar
झारखण्ड	jharkhand
स्वरुप	formatları
भयंकर	berbat
भयंकर	korkunç
भयंकर	korkunç
औषधीय	tıbbi
धमनी	arter
आर्थर	arthur
डाउनलोड	indirin
डाउनलोड	yükleme
डाउनलोड	indirme
डाउनलोड	indirmek
डाउनलोड	indir
डाउनलोड	indirilmiş
डाउनलोड	indirilen
डाउनलोड	indirildi
डाउनलोड	indirme
खुदरा	perakende
नीदरलैंड	hollanda
धर्मों	dinleri
धर्मों	dinler
प्रशंसकों	taraftar
प्रशंसकों	hayranları
प्रशंसकों	hayran
प्रशंसकों	taraftarlar
प्रशंसकों	hayranlar
घाव	yara
घाव	yarası
घाव	yaran
स्पोर्ट्स	spor
स्पोर्ट्स	sporlar
क्रॉस	karşıya
क्रॉस	haç
क्रॉस	çapraz
क्रॉस	hacı
क्रॉस	cross
साप्ताहिक	haftalık
सुनील	sunil
अनुभूति	hissediyorum
अनुभूति	hissediyor
अनुभूति	his
अनुभूति	hissetmek
अनुभूति	duygu
मेजर	major
मेजर	binbaşı
स्वतः	auto
स्वतः	otomobil
स्वतः	otomatik
स्वतः	oto
स्टीव	steve
थिएटर	tiyatrolar
थिएटर	sinemalarda
थिएटर	tiyatrolar
थिएटर	tiyatro
थिएटर	tiyatro
दूरसंचार	telekomünikasyon
दूरसंचार	haberleşme
दूरसंचार	telekomünikasyon
दूरसंचार	haberleşme
खपत	tüketilen
खपत	tüketim
खपत	tüketimi
चक्कर	vertigo
चक्कर	dizzy
परिवेश	çevre
परिवेश	ortam
परिवेश	çevre
परिवेश	çevresi
परिवेश	ortam
सूजन	şişme
सूजन	şişlik
सूजन	iltihap
प्रतिरक्षा	bağışıklık
दृढ़	inatçı
दृढ़	azimli
दृढ़	kararlı
रोकथाम	önleme
रोकथाम	önlemek
सदियों	yüzyıllar
सदियों	yüzyıllarca
सदियों	asırlar
गुलाब	gül
गुलाब	güller
गुलाब	rose
गुलाब	gülüm
गुलाब	gül
गुलाब	gülü
झिल्ली	zar
भालू	koala
भालू	ayı
भालू	bear
दूरदर्शन	tv
दूरदर्शन	televizyon
सोमवार	pazartesi
सोमवार	pazartesi
सर्दियों	winters
सर्दियों	kış
सर्दियों	winter
गांवों	köyleri
ऑटो	auto
ऑटो	otomobil
ऑटो	otomatik
ऑटो	oto
इलेक्ट्रिक	elektrikli
इलेक्ट्रिक	elektrik
शतक	yüzyıl
शतक	asır
अक्षय	akshay
हालत	durum
हालत	condition
हालत	şart
हालत	durumu
हालत	koşul
मक्का	mekke
आस्था	faith
आस्था	iman
आस्था	inanç
अफगानिस्तान	afganistan
राजेश	rajesh
प्रभाग	bölüm
प्रभाग	division
प्रभाग	bölünme
निष्पादन	çalıştır
निष्पादन	uygula
निष्पादन	idam
निष्पादन	gösteri
निष्पादन	performansı
निष्पादन	performans
निष्पादन	infaz
निष्पादन	idam
पहचाना	tanımlanmış
पहचाना	tanıdı
पहचाना	tanınan
वाहक	taşıyıcı
वाहक	operatör
स्वदेशी	yerli
अभिक्रिया	tepki
अभिक्रिया	reaksiyon
सुनने	duyma
सुनने	işitme
भ्रमण	tur
भ्रमण	tour
भ्रमण	tura
भ्रमण	turne
भ्रमण	odyssey
हड्डी	kemik
हड्डी	bone
तन्त्र	tantra
तन्त्र	sistem
तन्त्र	sistemi
तन्त्र	yazılım
वक्र	eğri
वक्र	eğrisi
वक्र	eğrileri
पुरातत्व	arkeoloji
पुरातत्व	arkeolojik
पुरातत्व	arkeoloji
वरुण	varuna
वरुण	neptune
वरुण	neptün
आजाद	bedava
आजाद	özgür
आजाद	free
आजाद	ücretsiz
आजाद	serbest
आजाद	azad
मेहता	mehta
कॉर्पोरेट	şirket
कॉर्पोरेट	kurumsal
सांस	nefes
सांस	nefesi
आयाम	boyut
आयाम	genlik
आयाम	boyutlar
आयाम	boyutları
चन्द्रमा	ay
चन्द्रमा	moon
बेटियाँ	dişiler
बेटियाँ	kadınlar
बेटियाँ	dişi
बेटियाँ	kızları
जादू	magic
जादू	sihirli
जादू	sihir
जादू	büyü
जादू	büyülü
कोच	koçlar
कोच	antrenör
कोच	koç
बंदी	tutuklu
बंदी	tutsak
बंदी	mahkum
बंदी	esir
बंदी	mahkûm
विष	zehir
विष	zehirli
ऑक्सफोर्ड	oxford
वाद	izm
अजय	ajay
ऑडियो	ses
निधि	fonlar
निधि	fon
निधि	fon
निधि	fonu
वार	warangal
पैसा	para
पैसा	kolombiyalı
लोहा	demir
लोहा	ütü
स्मरण	anmak
स्मरण	anma
स्मरण	hatırlatma
स्मरण	hatırlatmalar
सेतु	briç
सेतु	köprüsü
सेतु	köprü
छिद्र	gözenekleri
फ़ोन	telefon
फ़ोन	telefonları
फ़ोन	telefonlar
अवकाश	tatil
अवकाश	bayram
अवकाश	tatil
अवकाश	bayramlar
अवकाश	tatil
अवकाश	bayram
अवकाश	tatiller
अवकाश	tatilleri
बंगलौर	bangalore
अध्यक्षता	başkanlığı
मुलाकात	randevu
बुरा	kötülük
बुरा	kötü
बुरा	şeytan
बुरा	evil
बुरा	şer
अफ़्रीकी	afrika
अफ़्रीकी	afrika
अफ़्रीकी	afrikalı
ब्रेक	break
ब्रेक	kır
ब्रेक	mola
ब्रेक	kırma
ब्रेक	kırıklar
ब्रेक	kırıyor
ब्रेक	kırılır
ब्रेक	fren
एक्सचेंज	takas
एक्सचेंज	döviz
दक्षता	verimlilik
दक्षता	verim
दक्षता	verimliliği
पतली	cılız
पतली	sıska
पतली	zayıf
पतली	zayıf
पतली	ince
बच्चा	çocuk
बच्चा	çocuğum
बच्चा	cocuk
बच्चा	çocuk
बच्चा	cocuk
बच्चा	kid
बिन	bin
न्यूज़	haberler
न्यूज़	haberleri
न्यूज़	haber
जलप्रपात	şelale
जलप्रपात	düşer
जलप्रपात	şelalesi
जलप्रपात	falls
समर्थ	kadir
टॉप	üst
टॉप	üstü
टॉप	top
टॉप	üstte
प्रिंस	prens
प्रिंस	prince
सशस्त्र	silahlı
अमृतसर	amritsar
टेलीफोन	telefon
सवार	atlı
सवार	süvari
सवार	sürücü
सवार	rider
सवार	binici
नारी	kadin
नारी	kadın
नारी	kadınım
हार्ड	zor
हार्ड	zoru
हार्ड	sert
