категорија	category
настава	teaching
настава	classes
оптички	optical
основано	founded
патријаршија	patriarchate
читање	read
читање	reading
сликари	painters
количини	amounts
количини	quantities
обединето	unified
обединето	united
кан	kahn
кан	khan
кан	kan
кан	cannes
водолија	aquarius
евровизија	eurovision
југоисточно	southeast
југоисточно	southeastern
ограничена	limited
фондови	funds
редовен	regular
тутун	tobacco
пристигнал	arrived
напиша	wrote
часовник	watch
часовник	clock
адам	adam
мотиви	motives
мотиви	motifs
подготовка	preparation
подготовка	preparing
одбрани	chosen
одбрани	defended
одмор	vacation
развиени	developed
персија	persia
атп	atp
напред	forward
напред	front
алан	allan
алан	alan
френк	frank
победникот	winner
шаховска	chess
одгледување	breeding
одгледување	cultivation
железо	iron
виетнам	vietnam
виетнам	nam
тајна	secret
следење	following
следење	tracking
конструкција	construction
жолта	yellow
изгради	build
потполно	completely
помине	passes
помине	pass
југозападно	southwestern
југозападно	southwest
терапија	therapy
професионални	professional
следува	coming
панк	punk
ослободен	released
правилно	properly
локално	locally
локално	local
етничка	ethnic
изведена	performed
спас	salvation
спас	rescue
хип	hip
чувства	feelings
сериозно	seriously
асистент	assistant
потпишан	inked
потпишан	signed
потпишан	sealed
меморија	memory
руско	russian
руско	russo
воведување	introduction
воведување	introducing
третман	treatment
црвениот	redhead
стивен	stephen
стивен	steven
практика	practice
шири	spreading
шири	spread
шири	spreads
видел	seen
возрасните	adults
достигнува	reaches
искористи	use
турнири	tournaments
доменот	domain
финансирање	financing
финансирање	funding
финансирање	finance
алжир	algiers
алжир	algeria
примерок	sample
примерок	specimen
племе	tribe
предава	teaches
алекс	alex
борбите	fighting
везир	vizier
примени	apply
цирих	zürich
цирих	zurich
изговор	excuse
изговор	pronunciation
изговор	pretext
букурешт	bucharest
џозеф	joseph
шарл	charles
харц	harz
тенденција	tendency
североисточно	northeast
јаглерод	carbon
нашол	found
карактеристични	distinctive
врвови	peaks
лет	flight
учи	learn
коњи	horses
достигна	reached
шведски	swedish
чекори	steps
контролира	controls
боб	bob
игор	igor
членство	memberships
членство	membership
бога	god
господ	god
маси	tables
маси	masses
акт	dept
акт	reus
акт	act
млада	young
тежок	heavy
тежок	difficult
топката	ball
првенствено	primarily
преспа	prespa
постоел	existed
умот	mind
геометрија	geometry
партнер	partner
услов	requirement
услов	condition
велејќи	saying
чести	frequent
редовите	ranks
редовите	rows
електронска	electron
лавињ	lavigne
случајно	accidental
случајно	random
случајно	accidentally
случајно	randomly
случајно	incidentally
фленсбург	flensburg
ограничувања	limitations
ограничувања	restrictions
ограничувања	limits
ограничувања	constraints
ханс	hans
одлучил	decided
гасови	gases
селани	villagers
селани	peasants
сигнал	signal
хоп	hoop
постари	elderly
постари	older
водечки	leading
водечки	guiding
водечки	lead
дрога	drugs
дрога	dope
дрога	drug
џонсон	johnson
барањето	request
драми	dramas
двојно	double
двојно	dual
предводени	led
паднал	fell
приход	revenue
приход	income
чај	tea
распоредени	deployed
дале	gave
сестри	sisters
културна	cultural
цивилизација	civilization
цивилизација	civilisation
плата	salary
натпреварува	competes
натпреварува	competing
изложба	exhibit
изложба	exhibition
кралска	royal
млеко	milk
орел	eagle
орел	aquila
самогласки	vowels
ислам	islam
класичен	classic
шема	pattern
шема	scheme
храмови	temples
единство	unity
анализи	analyses
анализи	analysis
домови	homes
развивање	develop
развивање	developing
ширење	spreading
ширење	dissemination
превоз	ride
превоз	transportation
превоз	shipping
сталин	stalin
егзархија	exarchate
динамо	dynamo
динамо	dinamo
верување	believing
верување	belief
домени	domains
рома	roma
комбинации	combinations
ангел	angel
брус	bruce
подобар	better
народите	peoples
дизни	disney
донел	donnell
адолф	adolf
постоечките	existing
џамии	mosques
потврди	confirmed
потврди	verify
потврди	confirm
убие	kill
близината	proximity
постар	elder
постар	senior
постар	older
развиен	developed
развиен	evolved
борец	fighter
основачите	founders
органски	organic
затворена	closed
масовно	mass
елизабет	elizabeth
елизабет	elisabeth
вкус	flavour
вкус	taste
вкус	flavor
биологија	biology
прстен	ring
богати	rich
богати	wealthy
изведени	derived
гувернер	governor
мек	mack
мек	mac
повисока	higher
бег	bey
нарушување	disturbance
заштитени	protected
архангел	archangel
андромеда	andromeda
кругови	circles
кругови	laps
повик	call
треска	fever
рис	reese
рис	rhys
рис	lynx
прошири	expand
романски	romanian
стандарден	default
стандарден	standard
поставување	setup
поставување	placement
одлучи	decided
одлучи	decide
светло	light
светло	bright
централно	centrally
централно	central
трудот	labor
сателитска	satellite
побарувачка	demand
литературен	literary
организирана	organised
именувана	named
дрезден	dresden
паоло	paolo
мотори	motorcycles
мотори	engines
мотори	motors
мотори	bikes
автономија	autonomy
достигнувања	achievements
достигнувања	accomplishments
бугари	bulgarians
советник	consultant
советник	counselor
советник	advisor
советник	adviser
модерна	modern
говорот	speech
кандидати	contenders
кандидати	candidates
кандидати	applicants
викимедија	wikimedia
намена	purpose
алфред	alfred
признанија	confessions
придонеси	contribution
придонеси	contributions
постигнати	achieved
нападнал	invaded
нападнал	assaulted
надеж	hope
проценка	assessment
проценка	assess
проценка	evaluate
проценка	estimate
проценка	evaluation
собираат	collect
богот	god
натпис	label
иванов	ivanov
приватен	private
автомобил	car
автомобил	automobile
организиран	organised
организиран	organized
квалификациите	qualifying
квалификациите	qualifier
квалификациите	qualifiers
пливање	swimming
најпосле	finally
губење	losing
губење	loss
изработени	crafted
влегле	entered
стрип	comics
стрип	comic
топка	ball
билборд	billboard
ограничен	limited
ограничен	restricted
прима	prima
графички	graphic
погледи	glimpses
погледи	views
патници	passengers
патници	travellers
патници	travelers
исак	isaac
исак	isaak
исак	isak
роџер	roger
истакнат	prominent
емитува	emits
работниците	workers
работниците	workmen
паралелно	parallel
френсис	francis
френсис	frances
факти	facts
веројатноста	likelihood
студент	student
авион	jet
авион	plane
авион	airplane
маала	neighborhoods
повлекување	withdraw
повлекување	retreat
повлекување	withdrawal
лична	personal
организирање	organize
организирање	organising
организирање	organizing
размножување	breeding
размножување	reproduction
средини	environments
северозапад	northwestern
северозапад	northeast
северозапад	northwest
кларк	clarke
кларк	clark
детството	childhood
овен	aries
ноб	nob
прикажана	displayed
муслимански	muslim
привремено	temporarily
привремено	temporary
грците	greeks
поединци	individuals
ото	otto
советска	soviet
спортска	sporting
лиеж	liège
просечна	average
парчиња	slices
парчиња	bits
парчиња	pieces
изјава	statement
турско	turkish
номиниран	nominated
директен	direct
атмосфера	atmosphere
самостојна	solo
политики	policies
километар	kilometre
километар	kilometer
мајк	mike
морнарица	navy
пакети	packages
растение	plant
ернст	ernst
франсоа	francois
франсоа	francoise
франсоа	françois
ноулс	knowles
распределба	allocation
распределба	distribution
надзор	oversight
надзор	supervision
надзор	surveillance
антон	anton
продадени	sold
офицер	officer
сценарио	screenplay
сценарио	scenario
сценарио	script
купување	purchase
купување	shopping
купување	buying
византиска	byzantine
југозапад	southwest
падини	slopes
падини	foothills
разбира	understands
текстописец	songwriter
откриена	uncovered
откриена	discovered
откриена	detected
откриена	revealed
скот	scott
поединечно	individually
поединечно	singles
обнова	renewal
раскажува	recounts
професори	professors
нуклеарна	nuclear
притока	tributary
жанрови	genres
сергеј	sergei
сергеј	sergey
либек	lübeck
внук	nephew
внук	grandson
следен	next
побара	requested
награден	rewarded
награден	honoured
награден	awarded
четврти	fourth
остана	stayed
остана	remained
токио	tokyo
рос	ross
успешни	successful
критичар	critic
кели	kelly
милји	miles
соработник	collaborator
соработник	associate
дванаесет	twelve
регистрирани	registered
војник	soldier
изразува	expresses
изразува	expressing
грижи	worries
одбива	refusing
одбива	refuses
планета	planet
рудолф	rudolph
рудолф	rudolf
музичко	musical
салата	salad
теодосиј	theodosius
блуз	blues
траги	trails
траги	tracks
траги	clues
траги	traces
траги	trail
дното	bottom
правци	routes
повисоки	higher
директна	direct
портрет	portrait
горан	goran
клиенти	customers
клиенти	clients
клиенти	clientele
постапки	actions
сто	hundred
сто	wto
мурат	murad
мурат	murat
посетители	visitors
посетители	visitor
реши	solve
константа	constant
отсуство	absence
хаус	house
толкување	interpretation
толкување	interpret
мешавина	grout
мешавина	mix
мешавина	mixture
јанг	yan
јанг	yang
јанг	young
јанг	jung
јанг	yung
југоисток	southeast
ибн	ibn
агент	agent
латвија	latvia
копенхаген	copenhagen
паланка	palanka
загуба	loss
заболувања	illnesses
заболувања	diseases
сицилија	sicily
стихови	verses
стихови	lyrics
студирал	studied
сингапур	singapore
решава	solves
воспоставување	establish
воспоставување	establishment
воспоставување	establishing
приватна	private
кориснички	user
математичар	mathematician
кевин	kevin
дупка	hole
дупка	dump
актери	actors
трговци	traders
трговци	merchants
трговци	vendors
локален	local
брани	defends
брани	defend
брани	defending
братство	fraternity
братство	brotherhood
бранко	branko
симеон	simeon
самогласка	vowel
револуционери	revolutionaries
ама	but
продава	sells
врата	door
мајчин	native
концепти	concepts
кастилја	castile
секс	sex
келн	cologne
шкотски	scottish
овошје	fruit
овошје	fruits
средби	encounters
нејзини	its
погребан	buried
ахмед	ahmed
ахмед	achmed
соработници	collaborators
соработници	associates
соработници	contributors
простории	premises
себастијан	sebastian
себастијан	sebastián
инфлацијата	inflation
регионални	regional
храни	feed
храни	feeds
плус	plus
саудиска	saudi
олимпијада	olympiad
олимпијада	olympics
темелите	foundations
стабилност	stability
марка	brand
програмски	programming
прифатен	accepted
лоренс	laurence
лоренс	lawrence
филозоф	philosopher
дробови	lungs
мозок	brain
мозок	brains
властите	authorities
македонец	macedonian
етика	ethics
правење	making
академски	academic
собира	collects
вратот	neck
слават	celebrate
возрасни	grown
возрасни	adults
возрасни	adult
селски	village
композиции	compositions
оставка	resigning
оставка	resigned
оставка	resignation
оставка	resign
франко	franco
хипотеза	hypothesis
зголемена	increased
мајами	miami
составено	composed
пристаништето	port
клиентот	client
џими	jimmie
џими	jimmy
фреквенција	frequency
слабо	weak
слабо	poorly
сопствен	own
течност	fluid
течност	liquid
фер	fer
фер	fair
буквално	literally
буквално	literal
леб	bread
порази	defeated
порази	defeats
припадност	affiliation
припадност	belonging
припадност	affiliations
североисток	northeast
освојувачи	conquerors
освојувачи	invaders
вооружени	armed
агли	corners
агли	angles
корени	roots
промовира	promotes
прифаќа	accepts
објавување	publishing
објавување	posting
правен	legal
тестирање	testing
мртви	dead
утврдување	determining
утврдување	determine
ограничени	limited
џовани	giovanni
столб	pillar
онлајн	online
марсеј	marseille
марсеј	marseilles
учењето	studying
учењето	learning
специјална	special
накит	jewels
накит	jewelry
накит	jewellery
чувствува	feels
албанците	albanians
офицери	officers
практично	practically
ниско	low
лиценца	licence
лиценца	license
изложби	exhibitions
домашните	domestic
метар	meter
протоколи	protocols
одредува	specifies
одредува	determines
рафаел	raphael
рафаел	rafael
живеалиште	habitat
живеалиште	residence
живеалиште	domicile
живеалиште	residency
живеалиште	paddock
гледачи	spectators
гледачи	viewers
независен	independent
воведен	introduced
димитров	dimitrov
авила	avila
авила	ávila
бактерии	germs
бактерии	mites
бактерии	germ
бактерии	bacteria
аудио	audio
борат	struggling
борат	borat
митрополит	metropolitan
тесно	closely
вклучена	engaged
сигнали	signals
строго	strictly
мароко	morocco
зоран	zoran
искуства	experiences
предлогот	proposal
променливи	variable
променливи	variables
свеста	awareness
појавување	emergence
појавување	appearance
појавување	occurrence
замине	depart
владее	reigns
испитување	probing
есеи	essays
републики	republics
определен	determined
способни	capable
палестина	palestine
зачувување	preserve
зачувување	saving
зачувување	preservation
зачувување	save
греми	grammy
железница	railroad
железница	rail
железница	railway
железница	railroads
источни	eastern
поддржува	supports
локации	locations
уништени	destroyed
уништени	ruined
вирџинија	virginia
спаси	save
спаси	saved
престол	throne
постариот	elder
колеги	colleagues
пожар	fire
хотел	hotel
позитивен	positive
југозападна	southwest
југозападна	southwestern
гребен	reef
дресот	guise
претставување	introduction
претставување	representation
рејтинг	rating
атом	atom
градини	gardens
грајфсвалд	greifswald
зависно	dependent
вклучи	include
дејства	actions
федерер	federer
енди	andie
енди	andi
енди	andy
индиски	indian
услуга	favor
услуга	service
воведувањето	introduction
сојузници	allies
лабораторија	laboratory
лабораторија	lab
хитови	hits
наставата	teaching
ристо	risto
феномен	phenomenon
активна	active
молекули	molecules
свест	awareness
свест	consciousness
варијации	variations
параметри	preferences
параметри	parameters
кол	cole
кол	kol
соодветните	respective
расправа	discussion
расправа	debate
расправа	debating
рекорди	records
надал	nadal
патува	traveling
пристапот	access
паун	peacock
претседатели	presidents
тон	ton
тон	tone
тон	tonne
спомени	memories
предложена	suggested
предложена	proposed
изразување	expression
полна	full
австралиски	australian
андреа	andrea
астероиди	asteroids
лорд	lord
порт	port
предавања	lectures
венецуела	venezuela
дрвја	trees
оставајќи	leaving
одговорни	responsible
одлично	great
одлично	excellent
извршена	executed
лион	lyon
лион	leon
брза	rapid
формирани	formed
тунис	tunisia
тунис	tunis
клисура	gorge
клисура	ravine
видливи	visible
видливи	tangible
чиста	clean
чиста	pure
поздрав	compliments
поздрав	greeting
поздрав	greetings
поздрав	salute
пуштен	released
брз	fast
инфраструктура	infrastructure
стокхолм	stockholm
моменти	moments
генетски	genetically
генетски	genetic
воспостави	establish
именувани	named
есен	autumn
есен	fall
негативни	negative
потомци	descendants
инфлација	inflation
сува	dry
лого	logo
јужни	southern
звуци	sounds
звуци	noises
полека	slowly
штит	shield
аристотел	aristotle
марс	mars
четврт	quarter
предлози	proposals
предлози	suggestions
фамилии	families
ритам	rhythm
пролет	spring
пролет	springtime
посети	visited
посети	visit
посети	visits
класични	classical
градите	chest
градите	breast
градење	building
градење	construction
градење	build
латинска	latin
скокови	jumps
скокови	leaps
возило	vehicle
марино	marino
веројатност	probability
нафта	oil
нафта	petroleum
инженерство	engineering
марки	marks
парови	couples
парови	pairs
потера	pursuit
размислување	thinking
шеста	sixth
јозеф	josef
наоди	findings
горе	upstairs
пренесување	transfer
грижа	care
спомнува	mentions
останат	remain
ајнштајн	einstein
пеење	singing
растат	growing
растат	grow
лек	medicine
лек	remedy
лек	cure
лек	lek
сексуално	sexual
сексуално	sexually
заби	teeth
седма	seven
седма	seventh
граѓански	civil
граѓански	civic
вие	you
ѕидини	walls
парење	mating
фестивали	festivals
врските	links
попов	popov
венера	venus
венера	venera
португалски	portuguese
противник	adversary
противник	opponent
маглина	nebula
круз	cruz
џим	jim
челзи	chelsea
околности	circumstance
околности	circumstances
реј	ray
пациенти	patients
слави	celebrating
четвртото	fourth
соодветен	appropriate
соодветен	suitable
тајно	secretly
едуар	edouard
цариградски	constantinople
надолу	down
јадра	cores
сликарство	painting
монетарна	monetary
лов	hunt
лов	lowe
лов	hunting
жртва	sacrifice
жртва	victim
западни	western
обединета	unified
обединета	united
собрани	collected
собрани	gathered
кенија	kenya
опашката	tail
торонто	toronto
томе	tome
заштити	protect
бегство	escape
алпи	alps
алпи	alpes
типично	typically
типично	typical
дожд	rain
убавина	beauty
жици	wires
жици	strings
жици	chords
вовед	introduction
вовед	intro
вовед	prelude
росток	rostock
херман	hermann
херман	herman
изведувачи	performers
изведувачи	contractors
распаѓање	decomposition
распаѓање	decay
прав	dust
прав	powder
специјален	special
должност	duty
уругвај	uruguay
администратор	admin
администратор	administrator
интелигенција	intelligence
специјално	specially
специјално	special
пристапи	approaches
современ	modern
современ	contemporary
акциите	stake
акциите	stock
базата	base
предизвикана	caused
предизвикана	induced
предизвикана	challenged
бунт	mutiny
бунт	riot
бунт	rebellion
следбеници	followers
прифатена	accepted
преведувач	translator
преведувач	interpreter
биолошки	biological
биолошки	biologically
ирски	irish
пере	washes
пере	pere
богато	richly
богато	rich
донесени	brought
донесени	enacted
испрати	sent
испрати	send
нешта	things
нешта	stuff
ниеден	none
забрана	ban
забрана	banning
кутија	box
персеј	perseus
мишел	michelle
мишел	michel
архива	archive
лета	fly
опишан	described
катар	qatar
мок	ioc
глобус	globe
честичка	particle
лауенбург	lauenburg
високиот	high
врховен	supreme
традиционални	traditional
јазли	knots
јазли	nodes
совети	advice
совети	tips
жито	wheat
жито	grain
жито	grits
двд	dvd
двд	dvds
милош	milos
акцент	emphasis
акцент	accent
копното	mainland
мур	moor
мур	moore
општествено	socially
железнички	rail
сребро	silver
чешки	czech
амбасадор	ambassador
суштина	essence
вестфалија	westphalia
георг	georg
јадење	dish
јадење	eating
јадење	meal
бројка	figure
достапна	available
свештеници	clerics
свештеници	priests
истакнати	featured
истакнати	distinguished
истакнати	prominent
тајни	secrets
детство	childhood
одлучува	decides
одлучува	decide
автономна	autonomous
еднакво	equally
еднакво	equivalent
еднакво	equal
законски	legally
законски	lawful
теоретски	theoretical
теоретски	theoretically
близнаци	gemini
близнаци	twins
никифор	nikephoros
дознајте	learn
почесен	honorary
оска	axis
копно	land
копно	mainland
ослободи	release
индивидуални	individual
чехословачка	czechoslovakia
каролина	caroline
каролина	karolina
каролина	carolina
основани	founded
фокусира	focuses
маршал	marshall
маршал	marshal
одржувањето	maintenance
почести	honours
почести	honors
определени	certain
спринт	sprint
гитарист	guitarist
наследници	successors
наследници	heirs
донесен	brought
донесен	enacted
опишани	described
депозити	deposits
депозити	deposit
пакет	package
јазол	node
јазол	knot
остава	leaves
колега	colleague
колега	counterpart
учествувала	participated
мостови	bridges
повисок	higher
статуа	statue
фабрика	factory
делува	lesion
делува	soothing
работник	worker
бришење	deleting
бришење	delete
основи	fundamentals
основи	foundations
основи	basics
николас	nicolas
николас	nikolas
николас	nicholas
улици	streets
гимназијата	gymnasium
устата	mouth
сервис	service
дистрибуција	distribution
верници	believers
верници	faithful
пехар	chalice
пехар	cup
инженер	engineer
анатомија	anatomy
џони	johnny
џони	jonny
хозе	jose
хозе	josé
рузвелт	roosevelt
дански	danish
ибрахим	ibrahim
гориво	fuel
повисоко	higher
абдул	abdul
јаде	eating
јаде	eats
јаде	eat
погодок	shot
јајце	jajce
јајце	egg
бази	bases
бази	buzzy
лева	left
депресија	depression
сенатот	senate
ева	eva
ева	eve
ева	ava
давање	giving
платно	canvas
платно	xxxx
афера	affair
светец	saint
пошироко	beyond
волтер	voltaire
волтер	walter
гама	gamma
андре	andre
андре	andré
лист	spades
лист	leaf
принудени	forced
стрела	arrow
варшава	warsaw
фројд	freud
алексиј	alexios
шанса	chance
кадар	staff
внатрешно	inline
внатрешно	internal
внатрешно	internally
внатрешно	inner
вилает	vilayet
андерсон	anderson
прифатени	accepted
дупки	holes
запознава	meets
продукти	products
продукти	groceries
корисни	useful
комитети	committees
осамен	lonely
продавница	shop
продавница	store
кетрин	kathryn
кетрин	catherine
кетрин	katherine
школи	schools
облак	cloud
порти	gates
помагаат	assist
помагаат	help
икона	icon
уметничко	art
уметничко	artistic
реченица	sentence
продаде	sell
медиум	vessel
медиум	medium
насоки	directions
насоки	guidelines
изгуби	lose
димитриј	dmitri
димитриј	dmitry
димитриј	dimitri
блокови	blocks
именки	nouns
фернандо	fernando
широки	wide
широки	broad
покрива	covers
петти	fifth
андроник	andronikos
номинации	nominations
компонента	component
снег	snow
признава	admits
признава	acknowledges
признава	confesses
фредерик	frederik
фредерик	frédéric
фредерик	frederick
фредерик	frederic
тестови	tests
глави	heads
судбината	destiny
судбината	fate
александрија	alexandria
сава	sava
пумпа	pump
модерни	modern
селекција	selection
внатрешен	internal
внатрешен	inner
понуди	offered
понуди	offers
понуди	offer
потер	potter
номинација	nomination
изучување	study
бар	bar
предавање	surrender
предавање	referral
стојат	stand
седишта	seat
седишта	seats
истражувач	researcher
истражувач	explorer
истражувач	investigator
трети	third
дејствија	actions
позитивно	positive
позитивно	positively
крстот	cross
подобра	better
земјотресот	quake
спроведува	executes
доделени	assigned
доделени	disbursed
доделени	allocated
судири	clashes
додаде	added
лоша	bad
малта	malta
влади	governments
постигнување	achieving
насочени	directed
џин	jin
џин	gin
џин	jean
џин	gene
џин	giant
рендсбург	rendsburg
ватикан	vatican
плаќање	payment
евертон	everton
изведувач	contractor
изведувач	performer
изведувач	artist
хамилтон	hamilton
порто	porto
фондација	foundation
планинска	mountain
планинска	mountainous
говорници	speakers
оксфорд	oxford
обидуваат	trying
синдром	syndrome
надлежност	jurisdiction
феникс	phoenix
франк	frank
франк	franc
африкански	african
вил	will
вил	wil
туристичка	tourist
обновена	rebuilt
состанок	meeting
учители	teachers
одново	again
традиционална	traditional
кодови	codes
роднини	cousins
роднини	relatives
логото	logo
почва	soil
вашиот	your
судски	judicial
стока	goods
стока	commodity
стока	cattle
стока	merchandise
димитрија	demetria
жива	alive
непријатели	enemies
девојки	girls
оркестар	orchestra
нето	net
информатика	informatics
информатика	computing
тврдини	fortifications
тврдини	fortresses
земјотрес	earthquake
операцијата	operation
камбоџа	cambodian
камбоџа	cambodia
намерно	deliberately
намерно	intentional
намерно	purposely
намерно	intentionally
пауза	break
пауза	pause
пенсилванија	pennsylvania
обем	volume
патријархот	patriarch
џенова	genoa
воведе	introduced
воведе	introduce
смени	shifts
смени	switch
смени	toggle
смени	change
дополнителна	additional
дополнителна	supplemental
птоломеј	ptolemy
електричен	electric
десниот	starboard
јата	flocks
јата	clusters
напон	voltage
издадено	issued
ширењето	spread
кредит	credit
факт	fact
симболизира	symbolises
симболизира	symbolizes
вкупен	total
ропство	slavery
ропство	bondage
тебе	you
бутан	bhutan
маркс	marx
маркс	marks
расел	russell
полу	semi
приврзаници	supporters
пченица	wheat
водачи	leaders
заинтересирани	interested
формирал	repose
етнографија	ethnography
излез	output
излез	exit
етиопија	ethiopia
падините	hillside
леонардо	leonardo
агенции	agencies
родригез	rodriguez
родригез	rodríguez
генерации	generations
територијална	territorial
забрането	forbidden
забрането	prohibited
забрането	banned
крит	crete
клуч	key
вистина	true
автопатот	interstate
коментар	comment
убива	kills
канцеларија	office
либија	libya
шпанска	spanish
одредување	determining
пиење	drinking
пораката	message
потрошувачка	consumption
сино	blue
населен	inhabited
јаглен	coal
јаглен	charcoal
правопис	spelling
резиденција	residence
вина	guilt
вина	wines
значителен	substantial
значителен	significant
значителен	considerable
бах	bach
форум	forum
класици	classics
едноставен	simple
непознати	strangers
непознати	unknown
реформа	reforming
реформа	reform
наводи	allegations
наводи	allegation
службен	official
уредувања	edits
дортмунд	dortmund
методот	method
одлична	great
одлична	excellent
голман	goalkeeper
голман	goalie
службеници	clerks
службеници	servants
празнина	void
празнина	gap
создадено	generated
создадено	created
бостон	boston
исламски	islamic
исламски	islamist
кенеди	jfk
кенеди	kennedy
обврзници	bonds
фатих	fatih
сабота	saturday
адвокат	attorney
адвокат	lawyer
обврска	obligation
обврска	commitment
оддели	departments
оддели	compartments
купи	buy
купи	bought
зголемен	increased
демократски	democratically
демократски	democratic
балкански	balkan
математичка	mathematical
лерин	florina
дефинирани	defined
произведени	produced
деценија	decade
тајланд	thailand
џерси	jersey
листи	lists
обвинет	indicted
обвинет	accused
обвинет	defendant
обвинет	charged
противници	adversaries
противници	opponents
глаголи	verbs
шри	sri
нацистичка	nazi
пријателски	friendly
преминот	aisle
стоки	goods
стоки	commodity
стоки	merchandise
холандскиот	dutch
сиднеј	sydney
јасна	jasna
јасна	clear
застанал	stopped
даноци	taxes
претпоставка	presumption
претпоставка	assumption
корен	root
божица	goddess
задоволство	satisfaction
задоволство	pleasure
избира	selects
денис	denise
денис	dennis
денис	denis
уништен	destroyed
уништен	wrecked
невозможно	impossible
порталот	portal
развие	develop
чување	storing
чување	keeping
непознато	unknown
лук	luke
лук	garlic
камп	camp
програмирање	programming
месечина	moonlight
месечина	moon
концертот	concert
цареви	emperors
црковни	hymns
коските	bones
ориентација	orientation
реалноста	reality
провинции	provinces
обичен	plain
обичен	ordinary
обичен	common
кока	coke
кока	coca
осма	eighth
мануел	manuel
економист	economist
барајќи	demanding
харвард	harvard
дневно	daily
струи	currents
базел	basel
цврсто	solid
цврсто	tight
цврсто	firmly
столбови	pillars
столбови	columns
тронот	throne
словенечки	slovene
словенечки	slovenian
мол	mole
мол	mol
десетина	dozens
десетина	dozen
мпц	moc
мпц	mpc
салвадор	salvador
сребрени	silver
фрум	froome
огромно	huge
огромно	enormous
огромно	overwhelming
огромно	vast
окото	eye
лингвистика	linguistics
надворешен	external
испратени	sent
филаделфија	philly
филаделфија	philadelphia
палеолог	palaiologos
австриски	austrian
натпреваруваат	competing
ѓоковиќ	djokovic
годишнината	anniversary
сама	alone
ефикасност	efficiency
ефикасност	effectiveness
талент	talent
поема	poem
повредени	injured
повредени	wounded
повредени	injuries
обвивка	layer
домашна	domestic
домашна	homework
емисии	shows
овци	sheep
бистрица	bistrica
картички	cards
еволуција	evolution
сараево	sarajevo
зони	zones
комора	chamber
носорог	rhinoceros
носорог	rhino
претпријатие	enterprise
уништена	destroyed
уништена	devastated
уништена	demolished
уништена	ruined
крајбрежје	coasts
крајбрежје	coastline
крајбрежје	coast
заговор	plot
заговор	conspiracy
настануваат	incurred
чаршија	bazaar
кора	crust
кора	cora
фирма	firm
тигар	tiger
ленти	ribbons
ленти	tapes
оливер	oliver
душан	dusan
душан	dušan
екернферде	eckernförde
предаде	betrayed
лудвигслуст	ludwigslust
вилсон	wilson
пара	pairs
пара	parra
пара	para
потврдува	confirms
возел	driven
возел	drove
материјата	matter
дигитални	digital
правна	legal
павел	pavel
достапен	available
густав	gustav
обединети	united
деветта	ninth
дрвени	wooden
бомба	bomb
одмазда	payback
одмазда	revenge
одмазда	retaliation
менување	changing
менување	switching
примен	received
дијаграм	diagram
православен	orthodox
интересно	interesting
роми	romy
роми	roma
фишер	fisher
фишер	fischer
образовни	educational
конвенција	convention
квадратен	square
грофот	count
опишана	described
гордон	gordon
сибир	siberia
геј	gay
внимателно	carefully
внимателно	careful
лас	las
испитувања	tests
испитувања	examinations
инфекција	infection
ракомет	handball
валтер	walther
валтер	walter
алатка	tool
спор	dispute
означување	highlighting
означување	tagging
оштетување	lesion
оштетување	damage
ман	mans
ман	mann
чарли	charlie
комунистичка	communist
знаења	knowledge
преземање	takeover
изградено	built
изградено	constructed
агенти	agents
поразени	defeated
полн	full
про	pro
множина	plural
реконструкција	rebuilding
реконструкција	rebuild
реконструкција	shuffle
реконструкција	reconstruction
крим	crimea
подалеку	away
обичните	ordinary
криминал	crime
позади	behind
триесет	thirty
киселини	acidic
месецот	month
персонал	personnel
персонал	staff
сексуална	sexual
биро	bureau
биро	desk
способен	capable
поднесе	submit
развиено	developed
насловен	titled
еванс	evans
низок	low
хокеј	hockey
испраќа	sends
прифаќање	accepting
прифаќање	acceptance
режисери	directors
германците	germans
станувајќи	becoming
долу	down
долу	downstairs
пештерата	cave
пештерата	grotto
персиски	persian
повикан	summoned
адаптација	adaptation
јаков	jakov
насловена	titled
ентони	anthony
клучни	crucial
адреси	addresses
адреси	urls
знаењето	knowledge
првобитно	originally
механизми	mechanisms
концентрација	concentration
пархим	parchim
легенди	legends
темпо	pace
темпо	tempo
тргнал	headed
нога	foot
нога	leg
господар	master
закани	threats
свето	holy
свето	sacred
интеграција	integration
интеграција	integrating
манастирска	cloister
манастирска	monastic
италијанци	italians
швајцарски	swiss
еквадор	ecuador
азот	nitrogen
саган	sagan
гитари	guitars
носители	carriers
плаќа	pays
публицист	publicist
проза	prose
танзанија	tanzania
бројните	numerous
новинари	journalists
закажано	scheduled
закажано	appointment
арапите	arabs
диоксид	dioxide
убава	beautiful
неопходно	necessary
ограничување	limit
ограничување	constraint
шангај	shanghai
стакло	glass
дарвин	darwin
лев	lev
изведби	performances
фирми	firms
отпорот	resistance
апостоли	apostles
апостоли	disciples
подлога	background
нападнат	attacked
уништи	destroy
уништи	ruin
летови	flights
принцезата	princess
интервенција	intervention
љубљана	ljubljana
џеј	jay
метро	subway
метро	metro
гаврил	gabriel
младост	youth
дефинирана	defined
означени	tagged
означени	marked
леополд	leopold
неуспех	fail
неуспех	failure
мирис	scent
мирис	smell
мирис	aroma
канадски	canadian
проверка	check
чука	pounding
чука	beats
ќерки	daughters
зазеле	invading
планети	planets
животи	lives
