dhe	e
tregim	fadas
tregim	historia
tregim	relato
pyetur	interrogado
pyetur	pregunteille
pyetur	preguntou
pyetur	lle
konflikte	conflito
plumbi	bala
derë	porta
ferri	inferno
ferri	carallo
ferri	demo
ferri	cona
armike	inimigo
armike	inimigos
japonisht	xaponés
japonisht	xaponeses
cfare	que
cfare	o
aksident	accidente
aksident	de
shkëmbinj	rochas
shkëmbinj	xeo
shkëmbinj	pedras
trimi	valentes
trimi	valente
ariu	oso
ariu	osiño
shko	ir
përbërës	ingrediente
vizitorët	visitantes
plagë	ferida
plagë	feridas
plagë	as
kurs	suposto
kurs	que
kurs	por
kurs	claro
bardh	brancos
bardh	branco
bardh	branca
bardh	brancas
ciklin	ciclo
radikale	radical
radikale	radicais
vizitë	visitar
vizitë	visita
sulejmani	solomon
rolit	rol
rolit	papel
objektivat	obxectivos
objektivat	obxectivos
objektivat	brancos
amerikanët	os
amerikanët	estadounidenses
amerikanët	americanos
amerikanët	ianquis
besë	en
besë	confianza
besë	confiar
besë	confío
besë	de
besë	confianza
besë	en
kongo	congo
shprehjet	expresións
wild	salvaxe
wild	salvaxes
kontrast	contraste
interpretim	interpretación
paralelisht	paralelo
udhëtuar	por
udhëtuar	viaxou
përhapet	espállase
harold	harold
pozicionet	posicións
irlandez	irlandés
irlandez	irlandeses
irlandez	irlandesa
irlandez	irlandés
katedralja	catedral
ken	ken
menduarit	pensando
menduarit	pensar
menduarit	en
vaji	petróleo
vaji	aceite
vaji	de
komente	de
komente	resposta
komente	comentarios
përhapje	a
shikim	mira
cikël	ciclo
proteinat	proteína
proteinat	proteínas
gjalpë	manteiga
acidi	ácido
acidi	aminoácidos
votuar	votou
votuar	votaron
akte	actos
prishur	roto
kontrollon	controla
zana	de
zana	fadas
zana	fada
zana	marica
zana	lesbianas
operacione	as
operacione	operacións
klientit	cliente
peshku	peixes
peshku	peixe
peshku	pescar
dija	sabía
dija	que
dija	sabían
dija	o
shpejte	rápido
shpejte	velocidade
kontekst	contexto
fred	fred
kanceri	cancro
kanceri	o
kanceri	cáncer
frederik	frederick
qik	moza
qik	moza
qik	rapaza
qik	nena
përshtypje	impresión
shpellën	das
shpellën	cavernas
shpellën	cova
shenjt	sagrado
shenjt	santo
shenjt	santos
shenjt	sagrada
dinamik	dinámica
përgjigjur	responderon
kryetarët	relatores
unioni	unión
unioni	sindicato
unioni	sindicalista
unioni	sindical
unioni	do
heshtje	silencio
heshtje	o
menjëhershëm	inmediato
menjëhershëm	contado
bregdeti	costa
bregdeti	marfil
bregdeti	na
qëndresa	resistencia
qëndresa	a
mesazhet	mensaxes
sicili	sicilia
zhduket	desaparecendo
zhduket	desaparición
zhduket	desaparecer
realiste	realista
realiste	realistas
fildishtë	costa
fildishtë	do
fildishtë	marfil
fildishtë	de
bagëti	gando
bagëti	vacas
bagëti	gado
vitamina	vitaminas
vitamina	vitamina
minierave	minería
minierave	mineiro
vizita	visitar
vizita	visita
biologjik	biolóxicas
biologjik	biolóxica
biologjik	biolóxico
biologjik	biolóxicos
këngëtari	cantante
kokrra	gran
abraham	abraham
hollësi	detalles
hollësi	crédito
hollësi	roubada
hollësi	detalle
hollësi	detalles
askujt	ninguén
askujt	calquera
askujt	alguén
askujt	a
kornizë	foto
shkëlqyeshëm	excelentes
shkëlqyeshëm	excelente
shkëlqyeshëm	de
shifër	figura
shifër	que
shifër	descubrir
shifër	pensar
zgjerim	expansión
realizuara	na
realizuara	conta
varreza	cemiterio
dhjetori	decembro
dhjetori	de
sinjale	sinais
akuza	cargos
akuza	conta
akuza	o
pasurit	ricos
pasurit	rica
pasurit	rico
kampet	campos
grimca	partículas
grimca	de
grimca	partículas
grimca	partícula
buke	pan
buke	cartos
teme	tema
teme	asunto
ndare	separadas
historitë	historias
historitë	as
qëndruan	estaba
qëndruan	quedei
qëndruan	cando
qëndruan	ficou
qëndruan	por
elementët	obxectos
elementët	os
elementët	puntos
elementët	artigos
elementët	das
faleminderit	grazas
faleminderit	moitas
veprimtaritë	actividades
aplikohet	se
aplikohet	aplica
eksperiencë	experiencia
eksperiencë	experimentar
eksperiencë	experimentan
disiplina	disciplina
disiplina	disciplinas
roza	rose
violinë	violín
posti	posto
posti	poste
posti	correos
posti	correo
posti	de
gjenevë	xenebra
polar	polar
polar	polares
led	levou
led	leva
led	levoume
led	á
pritej	se
pritej	esperaba
pritej	que
produkti	produto
shoqatë	asociación
sekondë	segundo
sekondë	segunda
absolut	absoluta
absolut	absoluto
absolut	absolutos
absolut	absolutamente
krishtin	xesucristo
krishtin	cristo
krishtin	advindo
krishtin	están
krishtin	aos
krishtin	por
londra	londres
londra	london
mbërriti	cheguei
mbërriti	á
mbërriti	chegou
mbërriti	chegamos
mbërriti	chegaron
mbërriti	a
mbërriti	chegar
ishe	eran
ishe	estaban
ishe	foron
mesatarja	media
mesatarja	medio
mesatarja	de
mesatarja	estadounidense
mesatarja	mediocre
verbër	cegas
verbër	cega
verbër	cego
verbër	invidentes
verbër	cegos
palëve	lados
palëve	bandos
palëve	caras
marka	marca
send	que
send	cousa
send	mesmo
russell	russell
ndau	compartidos
ndau	compartiron
ndau	compartido
ndau	compartida
ndau	compartimos
ndau	compartiu
dave	dave
justin	justin
sugjerojnë	suxerir
sugjerojnë	que
sugjerojnë	suxiro
sugjerojnë	propoñen
sugjerojnë	suxiren
urtë	sensata
urtë	sabia
urtë	sabio
vlerësime	cualificacións
vlerësime	as
vlerësime	avaliacións
krijim	creación
nelson	nelson
shpëtimi	de
shpëtimi	apoio
shpëtimi	exército
shpëtimi	de
shpëtimi	salvacionista
shpëtimi	salvación
gamë	de
gamë	rango
gamë	cadea
gamë	montañosa
gamë	abano
ngrirë	xeado
seriozisht	en
seriozisht	serio
malli	isto
malli	cousas
malli	material
malli	mercadoría
dëgjon	oe
dëgjon	escoita
autorizuar	posúe
autorizuar	estabelecido
oksigjen	osíxeno
lagja	barrio
pazari	compras
pazari	mercar
mbretëreshë	raíña
mbretëreshë	queen
vrimë	buraco
vrimë	burato
vrimë	furado
vrimë	hole
drejtuesi	♪
drejtuesi	falante
sovran	soberanas
sovran	soberana
kopshti	cativos
kopshti	xardín
kopshti	horta
dyzet	40
femijet	nenos
femijet	os
femijet	cativos
femijet	fillos
femijet	nenas
kontekstin	contexto
kontinentin	continente
aeroport	aeroporto
mësimdhënies	ensinar
mësimdhënies	ensino
mësimdhënies	ensinanza
dyqan	tenda
dyqan	de
dyqan	mae
dyqan	choio
dyqan	delegados
dyqan	almacenar
dyqan	tenda
dyqan	almacéns
dyqan	almacén
pemët	árbores
pemët	das
qafën	pescozo
qafën	par
qafën	deles
qafën	caluga
portat	gates
trazirave	antidisturbios
kabinetit	minister
disiplinë	disciplina
danez	danés
danez	daneses
jusufi	wilson
jusufi	joseph
sugjeron	suxire
pole	polo
pole	poste
derri	porco
chi	chi
drejtësia	justice
drejtësia	xustiza
drejtësia	a
drejtësia	xuíza
drejtësia	da
drejtësia	aos
drejtësia	con
metali	de
metali	metal
mëkat	pecado
aplikimi	aplicación
kalit	cabalo
kalit	kingston
tipar	característica
tipar	a
athina	atenas
skocia	escocia
kinematografisë	fotografía
opozitës	oposición
momentet	momentos
momentet	momento
momentet	intres
trasha	groso
louise	louise
vuan	sufrimento
vuan	de
vuan	sofre
vuan	sofre
gjeorgjia	georgia
përgatiti	preparada
përgatiti	listo
përgatiti	preparado
mrekullitë	sinais
sfera	esfera
skenar	guión
arkansas	arkansas
ann	ann
ann	anne
komercial	comercial
komercial	anuncio
shenjave	sinais
nigeri	nixeria
nigeri	en
interesa	interesa
interesa	intereses
ema	emma
shpikur	inventou
pazakontë	estraño
kompjuterin	ordenador
kompjuterin	computador
kompjuterin	ordenadores
miqësi	amizade
miqësi	a
strehë	refuxio
strehë	aínda
strehë	non
strehë	teño
pronarët	os
praktikat	prácticas
rini	xuventude
rini	mozos
rini	a
rini	mocidade
rini	francia
rini	de
koment	comentar
koment	comentario
shprehin	expresar
mundesi	oportunidade
mundesi	posibilidade
kuaj	cabalos
kuaj	os
spitali	hospital
ndalur	parei
ndalur	de
ndalur	parou
ndalur	detívose
ndalur	paramos
larry	larry
maji	poden
maji	pode
maji	maio
maji	que
maji	podo
munden	poden
munden	podo
munden	podes
munden	podemos
munden	pode
munden	non
zbulohet	descubrimos
zbulohet	descuberto
zbulohet	descubriu
zbulohet	descubrín
misri	millo
misri	trigo
frymëzim	inspiración
aziatike	asiática
aziatike	asiático
aziatike	asiáticos
sjelljet	condutas
syrin	ollo
syrin	ollos
syrin	visual
agimi	alborecer
agimi	amencer
siperfaqe	superficie
dollari	dolar
dollari	dólar
dollari	por
dollari	cartos
fleta	sabas
pajisja	aparello
pajisja	dispositivo
pajisja	de
pajisja	historias
pajisja	mecanismo
buda	buda
vula	filatelia
vula	selo
vula	foca
vula	selo
prodhoi	producida
buta	suave
jasht	fóra
vrasin	matar
vrasin	a
arra	noces
arra	tola
arra	tolo
prilli	abril
prilli	de
lepuri	coello
karta	tarxetas
karta	cartas
karta	naipes
karta	as
karta	ás
karta	carta
karta	tarxeta
karta	de
karta	unha
karta	documento
gruri	trigo
pafajshëm	inocente
pafajshëm	inocentes
liberal	liberais
liberal	liberal
flori	ouro
flori	de
mushkërive	pulmón
komision	comisión
talenti	talento
oskar	óscar
pluhur	tocador
pluhur	po
pluhur	pó
pluhur	das
konfirmuar	confirmado
mbushura	disecado
kushtetutë	constitución
pacientët	pacientes
pacientët	os
pacientët	doentes
zyrtarët	funcionarios
stalin	stalin
dizajnuar	deseñados
dizajnuar	para
dizajnuar	deseñadas
dizajnuar	deseñado
dizajnuar	deseñamos
domate	tomate
zhdukjen	extinción
zhdukjen	desaparición
pronari	dono
pjes	parte
kristian	christian
kristian	cristiáns
destinacion	destino
përveq	excepto
përveq	só
përveq	pero
përveq	agás
përveq	menos
steven	steven
heshtur	silencio
mbeturina	lixo
mbeturina	do
mbeturina	parvadas
qershori	xuño
zëvendësohet	substituída
adresën	a
adresën	discurso
adresën	enderezo
adresën	tratar
adresën	abordar
adresën	dirección
armiq	inimigos
namaz	oración
roje	gardas
roje	garda
roje	de
odiseu	ulises
got	teño
got	que
got	tes
got	ten
got	temos
walker	andador
walker	walker
qelizë	célula
qelizë	cela
prerje	cortar
nice	bonito
nice	ben
nice	bonita
nice	bo
nice	boa
atmosfera	atmosfera
atmosfera	ambiente
kujdeset	lle
kujdeset	importa
kujdeset	máis
nigeria	nixeria
nigeria	en
hija	sombra
kolonia	colonia
rrënja	orixe
rrënja	raíz
rrënja	as
rrënja	raíces
rroba	roupa
rroba	roupas
gas	gus
gas	gas
gas	gasolina
gas	de
gas	gases
virtuale	virtual
bankë	banco
bankë	ribeira
bankë	penedo
bankë	citybank
bandat	forzados
mbrenda	dentro
mbrenda	interior
internacionale	international
internacionale	internacional
internacionale	internacionais
bishti	cola
vezët	ovos
vezët	os
charlie	charlie
charlie	non
çaji	té
çaji	tomar
çaji	de
çaji	te
ambient	entorno
ambient	ambiente
ambient	medio
duhani	tabaco
duhani	cigarros
dhomat	cuartos
dhomat	salas
dhomat	habitacións
dhomat	ventiladas
mjeti	de
mjeti	ferramenta
mjeti	ferramentas
mjeti	vehículo
duheshin	precisaba
duheshin	necesitaba
duheshin	precisabamos
pragë	praga
rekordi	de
rekordi	gravar
rekordi	disco
dikë	alguén
xhepa	nos
xhepa	petos
krenari	orgullo
krenari	orgulloso
limit	límite
efektiv	efectivas
efektiv	efectiva
efektiv	efectivo
efektiv	efectivos
efektiv	eficaces
efektiv	eficaz
efektiv	a
ulje	diminución
ulje	diminúe
doc	doc
substancë	substancia
bisedime	charlas
bisedime	fala
bisedime	tedx
baltë	lama
baltë	terra
tur	xira
investime	investimento
zall	area
sferat	esferas
virus	virus
kuptuarit	entender
kuptuarit	comprensión
kuptuarit	entendemento
kuptuarit	comprender
fond	fondo
fond	de
organizmat	organismos
portokalli	laranxa
bisedë	conversación
bisedë	conversa
bisedë	sobre
xhon	john
detajet	detalles
detajet	crédito
detajet	roubada
djathë	queixo
mëkatet	pecados
mëkatet	agarimosa
mëkatet	pecado
angazhimin	compromiso
angazhimin	mecanismo
angazhimin	de
angazhimin	mecanismos
angazhimin	cos
protesta	protesto
protesta	protesta
dobishëm	útil
dobishëm	útiles
dobishëm	para
oferta	poxa
oferta	ofréceme
oferta	oferta
oferta	ofrecer
oferta	lle
oferta	unha
konfirmoi	confirmado
level	nivel
hekurudha	tren
host	anfitrión
operacion	operación
operacion	cirurxía
shkretëtira	deserto
shkretëtira	sobremesa
kujtesa	memoria
vuante	sufriron
vuante	sofre
vuante	sufrín
argjend	silver
transformimi	transformación
përmbi	sobre
përmbi	ascende
përmbi	por
përmbi	riba
përmbi	da
përmbi	enriba
përmbi	arriba
krim	delito
krim	crime
krim	criminalidade
krim	crimes
krim	delincuencia
psikologjia	psicoloxía
psikologjia	de
rrobat	roupa
rrobat	roupa
rrobat	roupas
gëzimi	ledicia
gëzimi	alegría
gëzimi	desfrute
gëzimi	da
shkurtimisht	brevemente
katolikët	católicos
bibliotekë	biblioteca
idea	idea
miti	mito
zbulime	descubrimentos
ice	xeo
identiteti	identidade
padukshme	invisibles
padukshme	invisible
kurorën	coroa
tragjedi	traxedia
tragjedi	desgraza
udhëtime	viaxar
udhëtime	viaxa
udhëtime	cara
udhëtime	viaxes
udhëtime	viaxando
antarë	membros
antarë	do
zbulim	descubrimento
uria	fame
gjueti	cazar
gjueti	caza
mallra	bens
mallra	luxo
mallra	o
mallra	ben
përshtatet	encaixa
shpërthim	explosión
dele	ovellas
pyetja	pregunta
pyetja	cuestión
shpërthimi	explosión
angelo	angelo
hebrenj	xudeus
ftohet	frío
ftohet	fría
ftohet	arrefriado
ndershëm	honestos
ndershëm	sinceros
ndershëm	dicir
ndershëm	verdade
ndershëm	sincero
ndershëm	honesto
ndershëm	de
ndershëm	honrado
ekzistues	existente
ekzistues	existentes
ekzistues	telescopios
lidhi	conectadas
rërë	area
lutjet	oracións
mençur	intelixente
mençur	intelixentes
mençur	listos
mençur	moi
mençur	listo
vullnet	vai
funksional	funcionais
funksional	funcional
sinqertë	de
sinqertë	honestos
sinqertë	sinceros
sinqertë	dicir
sinqertë	verdade
sinqertë	sincero
sinqertë	honesto
sinqertë	de
sinqertë	honrado
gjalle	vivos
gjalle	viva
gjalle	vivo
gjalle	vida
gjalle	con
mposht	vencer
mposht	derrota
peshkimi	pescar
peshkimi	pesca
kushton	custa
kushton	costa
kushton	custar
kushton	custos
kushton	sanitarios
tokyo	tokio
duhan	tabaco
mouse	rato
dëshmitar	testemuña
mbajtja	mantelos
mbajtja	manter
mbajtja	en
mbajtja	mantén
mbajtja	coa
mbajtja	suxeitando
mbajtja	a
mbajtja	aguante
opinion	opinión
opinion	que
opinion	a
opinion	na
vrasës	asasino
vrasës	do
vrasës	asasinos
mari	mariechen
mari	marie
ekspert	experta
ekspert	experto
yndyrë	graxa
yndyrë	gorda
yndyrë	gordo
yndyrë	gordos
yndyrë	o
kosto	custo
kosto	custan
kosto	custa
dëshironi	quero
dëshironi	queremos
dëshironi	quere
dëshironi	queren
dëshironi	queres
zërat	voces
normë	de
normë	taxa
gjykim	xuízo
qiej	ceos
dhuna	violencia
dhuna	a
furrë	cociniña
furrë	forno
dhëmbët	dentes
dhëmbët	os
ëndrrat	soños
gjeneruar	neuronas
gjeneruar	xerado
dushku	oak
dushku	carballo
dizajn	deseño
dizajn	deseñar
luftëtari	guerreiro
luftëtari	forte
wall	parede
wall	muro
krahasohet	comparar
krahasohet	comparamos
detyre	deber
detyre	obriga
detyre	de
detyre	servizo
detyre	co
ndalimin	parada
rreshta	liñas
rreshta	de
rreshta	trincheiras
rreshta	frases
domenico	domenico
kolegët	colegas
kolegët	compañeiros
gushti	de
gushti	agosto
trungu	maleteiro
nick	nick
qetësi	silencio
qetësi	calado
qetësi	silencio
qetësi	o
sherif	alguacil
sherif	shérif
sherif	gobernador
psikologji	psicoloxía
psikologji	de
virtual	virtual
moralin	moral
kalim	noroeste
kalim	pasaxe
kalim	paso
kalim	cruzar
kalim	cruzando
fjali	oración
fjali	frase
fjali	sentenza
fjali	sentencia
fjali	punto
fjali	e
fjali	seguido
tren	tren
tren	entreno
tren	metro
marksiste	marxista
evoluar	evolucionou
tragjedia	traxedia
tragjedia	desgraza
kokat	cabezas
metalet	de
metalet	metal
metalet	metais
gojës	boca
vuajtjet	sufrimento
vuajtjet	de
vuajtjet	sofre
krimi	turba
krimi	mafia
krimi	delito
krimi	crime
krimi	criminalidade
krimi	crimes
krimi	delincuencia
fëmijëri	da
fëmijëri	infancia
fëmijëri	infantís
fëmijëri	nenez
bashkangjitur	pegados
strategji	estratexias
strategji	estratexia
humor	humor
humor	ánimo
shpenzuar	pasamos
shpenzuar	pasei
shpenzuar	pasou
shpenzuar	anos
delta	delta
delta	mekong
operatori	operadora
nesër	mañá
vrimat	buratos
vrimat	buracos
marciale	marcial
marciale	cun
shprehu	se
menaxheri	director
lavdi	gloria
lavdi	pola
dashuruar	por
dashuruar	toliño
antar	membro
antar	da
antar	membros
bild	bild
agjenci	axencia
agjenci	de
agjenci	axencias
agjenci	de
civilë	civil
civilë	civís
civilë	xente
sende	obxectos
sende	os
sende	puntos
sende	artigos
sende	das
pushimi	intermedio
pushimi	vacacións
vullneti	vai
edukim	educación
edukim	a
dekadat	décadas
delikate	sutil
delikate	sutís
delikate	delicado
delikate	delicada
dick	dick
largësia	distancia
largësia	distancias
largësia	lonxe
largësia	as
largësia	até
largësia	de
largësia	rango
largësia	cadea
largësia	montañosa
largësia	abano
parime	principios
parime	principio
gjej	atopar
thellësisht	profundamente
nuse	noiva
vuajtje	sufrimento
vuajtje	de
vuajtje	sofre
jote	a
jote	túa
jote	teu
jote	o
jote	seu
jote	súa
roll	dados
roll	o
roll	roll
roll	rolo
modeste	humilde
modeste	humildes
thikë	coitelo
thikë	navalla
thikë	mackie
kërcënuar	ameazada
shkëmbim	intercambio
low	pouco
low	baixo
low	baixa
low	baixas
low	baixos
shirit	cinta
shirit	de
shin	canela
shin	sheen
raporte	informes
raporte	sobre
revolucion	revolución
revolucion	a
kujtuar	lembraban
kujtuar	lembraba
përparimi	progreso
përparimi	proceso
përparimi	progresos
përparimi	segue
turistët	turistas
oficerë	oficiais
oficerë	os
oficerë	seus
oficerë	policías
mbizotëron	domina
molla	mazá
molla	apple
molla	asadas
molla	mazás
molla	mazás
aplikacionet	aplicacións
aplikacionet	para
gjuajtje	disparou
gjuajtje	de
gjuajtje	disparos
jozef	wilson
jozef	joseph
fenomeni	fenómeno
thoni	dicir
thoni	di
thoni	que
denim	castigo
denim	punishment
protestant	protestante
rusët	rusos
rusët	os
folk	folk
kurre	non
kurre	nunca
filxhan	cunca
filxhan	café
statujë	estatua
bashkësitë	comunidades
bashkësitë	as
jefferson	jefferson
kamp	campo
kamp	campamento
kamp	acampamento
kamp	do
naftë	petróleo
naftë	aceite
naftë	de
tërheqje	retirada
kapi	de
murray	murray
sektor	sector
dyer	as
dyer	portas
dyer	porta
dhëmbë	dentes
dhëmbë	os
instrumenti	instrumento
topa	canóns
topa	pelotas
topa	collóns
topa	ovos
topa	as
minutat	minutos
godina	construír
godina	edificio
godina	construción
godina	edificios
grimcat	partículas
kati	chan
kati	piso
kati	andar
diploma	graos
diploma	16
ndotja	contaminación
alternativ	alternativa
dege	póla
dege	sucursal
ditet	días
indet	tecidos
indet	tecido
kiss	bico
kiss	bícame
kiss	bicar
kiss	un
kiss	biquiño
libani	líbano
nintendo	nintendo
standarte	estándar
standarte	de
stop	deter
stop	de
stop	parar
stop	para
stop	deixa
tjeret	aos
tjeret	outros
tjeret	demais
tjeret	outras
kohet	veces
kohet	times
kohet	tempos
prish	a
paketa	paquete
identifikimin	identificación
identifikimin	documento
identifikimin	identidade
krizë	crise
klient	cliente
klient	cliente
skllevër	de
skllevër	escravos
skllevër	escrava
skllevër	escravos
shpatë	espada
vizioni	visión
vizioni	vista
vizioni	vision
magji	maxia
magji	máxico
magji	máxica
shpjegimin	explicación
tomas	thomas
tragjik	tráxico
tragjik	tráxica
lexoni	lin
lexoni	ler
lexoni	leo
lexoni	le
debat	debate
intelektualë	intelectuais
këmbim	intercambio
ajet	verso
analizat	exames
analizat	probas
analizat	tests
shpenzimeve	pasar
uri	fame
uri	famentos
uri	fame
qumështi	leite
drive	conducir
drive	coche
drive	conduzo
tinguj	soa
tinguj	parece
tinguj	sons
tinguj	en
tinguj	sona
metro	metro
metro	sen
metro	pantalóns
irlandë	irlanda
intelektualët	intelectuais
eksperienca	experiencia
eksperienca	experimentar
eksperienca	experimentan
gjykatë	suprema
gjykatë	tribunal
gjykatë	xulgado
gjykatë	corte
zhduken	desaparecer
manual	manual
teknologjik	tecnolóxica
gazete	xornais
gazete	xornal
shpirtrat	almas
pakënaqur	infeliz
fluturimi	voo
princeton	princeton
vrasësi	asasino
vrasësi	do
harvard	harvard
gjykimin	xuízo
evolution	evolución
miami	miami
minutë	minuto
minutë	momento
minutë	intre
minutë	agarda
bakër	cobre
oficerët	oficiais
oficerët	os
oficerët	seus
oficerët	policías
ten	dez
ten	10
mitchell	mitchell
vetëvrasje	suicidio
vetëvrasje	suicidarse
mije	miles
mije	milleiros
mije	mil
mije	de
mije	millar
mije	dólares
mije	10000
mije	mil
mbush	cubrir
mbush	encher
mind	mente
mind	importa
akulli	xeo
gjithësisë	mundos
kings	reis
treni	tren
treni	entreno
treni	metro
twitter	twitter
lima	lima
rruges	rúa
rruges	street
etike	de
etike	ética
fëmijërinë	da
fëmijërinë	infancia
fëmijërinë	infantís
fëmijërinë	nenez
indeve	tecidos
konstant	constante
kore	corea
mbështetja	apoio
mbështetja	apoiar
mbështetja	de
pamjet	as
pamjet	imaxes
atlantikut	atlántico
udhëheq	conducir
udhëheq	levar
udhëheq	a
udhëheq	até
faze	fase
misterioze	misterioso
vërteton	proba
shifrat	figuras
tendenca	tendencia
tendenca	coa
tendenca	tendencia
ditar	revista
pyetjet	preguntas
pyetjet	as
pyetjet	pregunta
pyetjet	cuestións
ndërmarrjet	empresas
ndërmarrjet	as
ndërmarrjet	compañías
arsyeshme	razoable
arsyeshme	razoábel
perfekt	perfecto
perfekt	perfecta
perfekt	perfectos
perfekt	perfectamente
perfekt	pasar
leximin	lendo
leximin	ler
leximin	lectura
leximin	a
ritmi	ritmo
udhëton	viaxa
udhëton	viaxes
udhëton	viaxando
thelbësor	esenciais
thelbësor	esencial
thelle	no
thelle	fondo
thelle	profundo
thelle	profundidade
thelle	de
kem	que
kem	ter
kem	teñen
kem	temos
kem	teño
nepal	nepal
nderin	honor
nderin	honra
nderin	señoría
nderin	súa
klientët	clientes
muslimanë	musulmáns
reagimi	reacción
reagimi	de
reagimi	resposta
heronjtë	heroes
heronjtë	son
heronjtë	heroínas
sëmundjen	doenza
sëmundjen	enfermidades
sëmundjen	enfermidade
sëmundjen	cardíacas
objektivi	obxectivo
objektivi	obxectiva
objektivi	obxectivo
objektivi	obxectivo
terror	terror
shpërblimi	recompensa
epoke	era
algoritmi	algoritmo
stacione	comisarías
stacione	postos
personelit	persoal
sokrati	sócrates
ecën	camiña
mallrat	bens
mallrat	luxo
mallrat	o
mallrat	ben
kitara	guitarra
avion	avión
cigare	cigarros
cigare	cigarro
cigare	un
cigare	pitillo
cigare	pito
cigare	cigarro
cigare	fume
cigare	fumar
cigare	para
cigare	fumo
cigare	tabaco
cigare	cigarros
cent	centavos
cent	cincuenta
cent	patacóns
cent	céntimos
cent	a
cent	penique
cent	penny
cent	cento
turneu	xira
dëshirat	desexa
vizitorë	visitantes
rreshti	liña
rreshti	fila
rreshti	fila
vetura	coche
vetura	auto
vetura	carro
vetura	coches
vetura	coche
vetura	autos
vullnetarët	voluntarios
plumb	bala
emil	emile
nderimi	de
nderimi	honra
near	preto
near	do
near	da
near	de
administratë	administración
lucas	lucas
parisi	parís
mix	mestura
mix	as
origjinali	orixinal
origjinali	orixinais
engjëlli	anxo
hello	ola
independent	independente
lutemi	rezar
lutemi	rezan
lutemi	rezo
zotat	deuses
fali	perdoar
fali	perdoamos
fali	perdóame
fali	desculpe
fali	perdoa
fali	perdóeme
fali	perdoe
event	acontecemento
event	de
event	eventos
event	evento
event	suceso
karboni	carbono
behen	ser
behen	estar
behen	nunha
behen	ser
behen	en
behen	se
klan	clan
klan	do
klan	dos
klan	clans
fatale	fatal
kombinimi	combinación
kombinimi	de
grumbull	partida
grumbull	armada
grumbull	pila
grumbull	feixe
grumbull	rochas
grumbull	de
grumbull	da
telefoni	teléfono
telefoni	teléfono
telefoni	ao
telefoni	telefonar
domethënëse	significativo
domethënëse	significativas
domethënëse	significativa
domethënëse	significativo
domethënëse	máis
domethënëse	importante
iphone	iphone
laborator	laboratorio
laborator	no
leshi	la
portrete	retratos
walt	walt
premtoi	prometeron
premtoi	prometín
premtoi	prometinlle
premtoi	prometéronme
premtoi	prometida
premtoi	prometíchesme
premtoi	prometo
premtoi	prometera
lulja	flor
meqe	desde
meqe	xa
meqe	que
meqe	dende
gjetja	atopar
gjetja	de
gjetja	que
gjetja	a
bombë	bomba
anderson	anderson
shkruani	escribir
shkruani	escribe
shkruani	escribo
transferimi	transferir
transferimi	traslado
mendor	mentais
mendor	mental
jetoj	vivir
jetoj	vivo
jetoj	viven
jetoj	vive
jetoj	viva
peshk	peixes
peshk	peixe
peshk	pescar
shtetas	cidadáns
shtetas	citizens
shtetas	os
vjedhur	roubado
vjedhur	datos
vjedhur	roubada
gjithcka	todo
gjithcka	o
perspektiva	perspectiva
perfshire	incluíndo
perfshire	mesmo
perfshire	incluído
perfshire	incluídos
perfshire	a
cmimi	prezos
cmimi	prezo
cmimi	precio
cmimi	caché
cmimi	valor
cmimi	incalculábel
cmimi	nobel
cmimi	pulitzer
cmimi	o
cmimi	premio
fotot	fotos
fotot	as
fotot	fotografías
fotot	foto
fotot	túas
fotot	as
fotot	fotos
fotot	imaxes
fotot	fotografías
shkencëtarë	científicos
shkencëtarë	os
shkencëtarë	sociólogos
ushqehet	de
tingulli	son
tingulli	de
tingulli	parece
babë	pai
babë	o
babë	padre
viktimë	da
viktimë	vítima
kanadaja	canadá
trëndafili	rose
tradite	tradición
tradite	tradicións
vizatim	debuxo
zhurma	ruido
zhurma	ruído
zhurma	son
donovan	donovan
reklama	publicidade
fshatarë	campesiños
fshatarë	dos
fshatarë	labregos
fshatarë	aldeáns
pacienti	paciente
pacienti	doente
pacienti	pacientes
strategjia	estratexia
mandati	termo
mandati	prazo
mandati	período
shikimi	ven
shikimi	vista
shikimi	visión
shikimi	seguramente
shikimi	ver
pastrimi	limpando
pastrimi	a
pastrimi	limpeza
pastrimi	da
franko	franco
rrëfim	confesión
minh	minh
minh	vietminh
dhimbja	dor
dhimbja	moito
afganistani	afganistán
afganistani	afghanistán
mekanizëm	mecanismo
mbizotëruese	dominante
mbizotëruese	educativa
miller	miller
produktit	produto
subjektet	temas
subjektet	suxeitos
orkestra	orquestra
kthesë	xiro
kthesë	curva
lutja	oracións
lutja	oración
ambienti	entorno
ambienti	ambiente
ambienti	medio
moti	♫
moti	tempo
moti	do
moti	este
moti	ben
qafe	desfacerse
qafe	desfacernos
qafe	dela
qafe	desfacerte
qafe	del
qafe	desfaite
qafe	librar
qafe	quítao
sfidë	reto
sfidë	desafío
sfidë	desafiar
ushtrie	exército
ushtrie	do
fair	xusto
fair	feira
basketboll	baloncesto
basketboll	básquet
bindi	de
bindi	convencido
furnizimi	comer
furnizimi	alimentar
furnizimi	poderán
furnizimi	de
furnizimi	manter
furnizimi	de
furnizimi	subministración
prindër	pais
prindër	os
gjo	jo
transfer	transferir
transfer	traslado
mezi	apenas
kryetare	cabeza
kryetare	a
pres	agardando
pres	espera
pres	a
pres	esperar
