から	from
閉店	tancat
奴隷	esclau
奴隷	esclava
奴隷	esclaus
トーマス	thomas
トーマス	tomàs
モール	mall
コム	kom
横須賀	yokosuka
ワークス	obres
事例	casos
フリードリヒ	friedrich
フリードリヒ	frederick
マイクロ	micro
評論	crítica
ハワイ	hawaii
レコーディング	gravació
レコーディング	enregistrament
レコーディング	enregistraments
レコーディング	gravacions
祖父	avi
解体	desmantellament
解体	desmuntatge
解体	enderroc
解体	demolició
ラスト	darrer
ラスト	últim
ラスト	última
ラスト	darrera
ヒル	turó
異常	anormal
異常	anormalitat
異常	anomalies
信長	nobunaga
プレミア	estrena
プレミア	premier
ハンター	caçador
ハンター	hunter
早川	hayakawa
岡本	okamoto
五郎	goro
セルビア	sèrbia
セルビア	serbi
分子	molecular
分子	molècula
分子	molècules
五位	goi
東芝	toshiba
開館	oberta
開館	oberts
開館	open
開館	obre
開館	obert
経路	ruta
進化	evolució
特許	patent
特許	patents
りゅう	draco
イラン	iran
イラン	iranià
方言	dialecte
方言	là
構築	construir
プロモーション	ascensos
プロモーション	promocions
プロモーション	promoció
プロモーション	promocionals
プロモーション	promocional
アール	earl
受け入れ	acceptar
受け入れ	accepta
ヴァイオリン	violí
モーニング	matí
外交	diplomàcia
もっと	més
小山	koyama
小山	oyama
川口	kawaguchi
松井	matsui
射撃	rodatge
射撃	tiroteig
遠藤	endo
鹿島	kashima
メモリ	memòria
時計	rellotge
時計	rellotge
メイク	make
メイク	maquillatge
それでも	encara
成人	adult
少佐	major
パターン	patró
パターン	pautes
パターン	patrons
複雑	complexes
複雑	complex
複雑	complicat
遠征	expedició
自殺	suïcidi
チャレンジ	reptes
チャレンジ	impugnacions
チャレンジ	challenge
チャレンジ	repte
チャレンジ	desafiament
マイナー	menor
マイナー	minor
シングルス	singles
シングルス	senzills
プリンス	príncep
プリンス	prince
レーダー	radar
ボストン	boston
監視	monitoratge
監視	vigilància
部品	parts
小松	komatsu
フィート	peus
フィート	peu
オーケストラ	orquestra
キャスト	elenc
キャスト	repartiment
風景	paisatges
風景	paisatge
オーディション	audició
オーディション	audicions
ペア	parelles
ペア	parells
深い	deep
深い	profunds
深い	profund
いつも	sempre
航海	voyage
インディ	indy
魚雷	torpede
出資	aportació
読者	lectors
読者	lector
モバイル	mòbil
守護	shugo
遺伝子	gene
遺伝子	gen
簡単	simple
簡単	senzill
簡単	fàcil
輸出	exportacions
輸出	exportació
来る	arribant
ボーイ	noi
資源	recurs
資源	recursos
材料	ingredient
材料	material
材料	materials
材料	matèries
材料	ingredients
徐々に	gradualment
感情	emoció
感情	emocions
感情	sentiments
流通	distribució
桜井	sakurai
ベルト	cinturons
ベルト	cinturó
航路	passatge
斉藤	saito
藤井	fujii
ファイター	lluitador
ポンド	lliura
ポンド	lliures
相続	hereu
相続	herència
横山	yokoyama
タンク	tanc
態度	actitud
態度	actituds
コンテンツ	contingut
三木	miki
吉野	yoshino
なぜ	perqué
メダル	medalla
メダル	medalló
メダル	medalles
ジャイアンツ	gegants
発明	inventant
発明	invent
発明	inventat
発明	invents
代替	alternatiu
代替	alternativa
関与	implicació
関与	participació
確率	probabilitats
確率	probabilitat
頭部	head
頭部	capçal
病気	mentals
病気	malaltia
病気	malalts
病気	malalt
再現	transcriu
住友	sumitomo
栽培	creixent
栽培	cultiu
栽培	conreu
栽培	cultivada
大名	dàimio
感謝	gratitud
感謝	agraïment
感謝	agraïda
感謝	agraït
感謝	agraïts
住居	residència
住居	habitatge
住居	residències
ヘビー	heavy
ヘビー	pesats
ヘビー	pesada
ヘビー	pesant
ヘビー	pesades
不定期	indeterminat
不定期	irregulars
不定期	irregular
隠し	amagat
手術	cirurgia
手術	cirurgies
援助	ajuts
援助	assistència
魔女	bruixa
魔女	bruixes
ディズニー	disney
大谷	otani
費用	costos
費用	cost
費用	despesa
費用	despeses
水野	mizuno
ソース	font
ソース	salsa
ソース	fonts
フレーム	fotogrames
フレーム	marcs
フレーム	fotograma
フレーム	marc
ディーゼル	gasoil
ディーゼル	diesel
ディーゼル	dièsel
解析	analytics
解析	anàlisi
既存	existent
既存	existents
青い	blau
休日	holiday
休日	festiu
休日	festes
休日	festius
休日	vacances
菊池	kikuchi
表紙	portada
表紙	caràtula
タイガース	tigres
王朝	dinastia
タイヤ	pneumàtics
タイヤ	pneumàtics
タイヤ	canso
タイヤ	pneumàtic
再編	reestructuració
プラザ	plaça
イラク	iraquiana
イラク	iraq
ゾーン	zona
鉱山	mina
加工	tramitació
加工	processament
ラム	lamb
ラム	xai
ラム	corder
ラム	lam
ラム	ram
ラム	rom
千代田	chiyoda
激しい	ferotge
激しい	intens
サル	mico
サル	cercopitec
サル	micos
収集	recollir
郊外	arrabal
郊外	suburbana
郊外	urbanitzacions
今井	imai
修理	reparació
修理	reparacions
ポリ	poli
相対	relatiu
オート	auto
オート	automàtica
盛岡	morioka
部下	subordinats
高木	takagi
先輩	sènior
先輩	senpai
相撲	sumo
太字	negreta
イブ	eve
いつ	quan
ビート	beat
ドラえもん	doraemon
効率	eficient
効率	eficients
効率	eficiència
会計	comptabilitat
真実	veritat
佐野	sano
大久保	toshimichi
大久保	okubo
オレンジ	orange
オレンジ	taronja
オレンジ	taronges
派生	derivació
半島	península
無視	ignora
無視	ignoren
無視	ignorat
無視	ignorats
モハ	moha
テッド	ted
ウイルス	virus
歌う	cantar
歌う	sing
歌う	cant
歌う	cantant
室町	muromachi
エリザベス	elizabeth
エリザベス	elisabet
原子	àtoms
原子	atòmics
原子	atòmic
原子	atòmica
原子	àtom
修道院	monestir
修道院	convent
修道院	abadia
修道院	monestirs
同上	ídem
スマート	smart
カトリック	catòlic
カトリック	catòlica
推測	endevina
推測	endevinar
秀吉	hideyoshi
天才	genialitat
天才	geni
上杉	uesugi
配備	emplaçar
配備	desplegar
配備	desplegament
二郎	jiro
パイ	empanada
パイ	pastís
フロリダ	bolvir
フロリダ	florida
野田	noda
ロイヤル	royal
三振	ratllat
サウンドトラック	sonores
課題	reptes
課題	impugnacions
歌舞伎	kabuki
柴田	shibata
高原	altiplà
ショート	curt
出席	assiduïtat
ポップ	pop
例外	excepcions
例外	excepció
コンセプト	concepte
コンセプト	conceptes
気候	clima
気候	versio
宮本	miyamoto
中華民国	taiwan
出会い	datació
出会い	encontre
抗議	protesta
ワイン	vins
ワイン	vi
キャンプ	campament
キャンプ	camp
キャンプ	càmping
キャンプ	acampada
姫路	himeji
ベルク	berg
バージニア	virgínia
バージニア	virginia
講演	xerrades
ラリー	reagrupament
ラリー	larry
デザイナー	dissenyadors
デザイナー	dissenyador
天国	cel
天国	heaven
乗客	passatger
乗客	passatgers
応用	aplicats
応用	aplicat
応用	aplicada
タグ	etiquetes
直線	línia
ダーク	fosc
まる	maru
権力	potència
権力	poder
ダウンロード	descàrrega
ダウンロード	descarrega
ダウンロード	descarregat
ダウンロード	descarregada
ダウンロード	baixat
ダウンロード	descàrregues
ダウンロード	baixades
ダウンロード	baixant
論理	lògic
論理	lògica
打者	arrebossat
水素	hidrogen
発掘	excavació
発掘	excavacions
男爵	baró
男爵	barons
小泉	koizumi
外伝	gaiden
事前	antelació
事前	bestreta
共有	compartits
共有	compartit
共有	compartint
共有	compartir
共有	compartició
共有	comparteix
タカ	hawk
女神	deessa
アラン	allan
アラン	alan
季節	temporada
季節	temporades
季節	estacions
追放	bastava
ウェア	ware
島田	shimada
ダメージ	danys
ギア	engranatge
ギア	engranatges
衛生	higiene
黒田	kuroda
請求	facturació
請求	requeriment
請求	petició
要約	resum
ドキュメンタリー	documental
ドキュメンタリー	documentals
家康	ieyasu
ライダー	genet
ライダー	rider
ライダー	ryder
安田	yasuda
恐怖	temor
恐怖	fear
恐怖	por
マジック	màgia
気温	temperatura
酒井	sakai
甲府	kofu
フェア	fira
船団	comboi
要塞	fortalesa
高崎	takasaki
バカ	idiota
バカ	estúpid
総裁	presidència
証言	testimoniada
証言	testificar
証言	testimoni
有料	pagat
有料	retribuïts
有料	pagats
ダービー	derby
子孫	descendència
子孫	cries
子孫	descendents
コミュニケーション	comunicació
コミュニケーション	comuniqueu
コミュニケーション	comunicacions
ステップ	pas
ステップ	passes
ステップ	passos
高山	alpí
銀座	ginza
内田	uchida
浜田	hamada
インドネシア	indonèsia
義務	deure
義務	obligacions
義務	obligació
周波数	freqüències
周波数	freqüència
永遠	eternitat
別冊	bessatsu
短縮	escurçar
レンズ	lens
レンズ	lent
移民	immigrants
移民	immigració
移民	immigrant
一日	jornada
一日	dia
電化	electrificació
電化	electrificats
バイエルン	baviera
船舶	embarcació
船舶	nau
船舶	naus
船舶	vaixells
妖怪	yokai
安藤	ando
証拠	evidència
藤沢	fujisawa
コロンビア	columbia
コロンビア	colombiana
コロンビア	colòmbia
イースト	est
メガ	mega
数値	número
数値	nombre
数値	nombres
数値	números
変遷	transició
口径	calibre
シネマ	cinema
山脈	muntanyes
カフェ	cafe
カフェ	café
北方	northern
満州	manxúria
降伏	rendició
木曜日	dijous
上級	sènior
上級	avançat
上級	avançada
上級	advanced
マルチ	multi
プラン	pla
プラン	plans
差別	discriminació
石原	ishihara
出口	sortida
騒動	commoció
火山	volcà
比例	proporcional
比例	proporcionals
チェック	comprovació
ヒト	humans
ヒト	humà
ヒト	humans
灯台	far
灯台	beacon
実装	implementació
グレード	grau
アラブ	arab
カラオケ	karaoke
ライオン	lleó
ライオン	lions
ライオン	lleons
探検	explorar
探検	exploració
探検	exploradors
探検	expedició
定数	constant
定数	constants
ビーム	feix
細川	hosokawa
正義	justicia
正義	justícia
少数	pocs
少数	poques
少数	minoria
アプリ	app
アプリ	aplicacions
ピンク	pink
ピンク	rosa
元気	genki
ジャクソン	jackson
中国語	xinès
中国語	xinesos
吉本	yoshimoto
ランプ	làmpada
ランプ	rampa
ジョンソン	johnson
運命	destinació
運命	destí
竹内	takeuchi
海賊	pirata
海賊	pirates
タッチ	touch
概要	resum
概要	ressenya
概要	resum
成分	ingredients
山村	yamamura
サラ	sarah
小島	kojima
訴訟	litigis
訴訟	litigi
サンタ	santa
キャプテン	capità
初演	estrena
初演	estrenes
ユニバーサル	universal
かおり	kaori
紛争	conflictes
紛争	controvèrsies
紛争	conflicte
ジャーナリスト	periodista
ジャーナリスト	periodistes
リズム	ritmes
リズム	ritme
シャン	adi
ポリス	policia
一本	ippon
フェリー	ferry
フェリー	transbordador
フェリー	ferri
フェリー	ferries
皇后	emperadriu
フットボール	futbol
ベースボール	beisbol
地形	topografia
地形	terreny
財産	propietat
創造	creació
スー	sue
スー	soo
功績	èxits
功績	realitzacions
功績	consecució
功績	assoliment
コスト	cost
コスト	costos
シリア	síria
シリア	sirià
ジョーンズ	jones
特性	característic
特性	característics
本田	honda
財務	finances
変形	deforme
変形	transformada
変形	transformar
変形	transforma
トニー	tony
スコット	scott
診断	diagnosi
診断	diagnòstic
診断	diagnòstics
想定	assumpció
パネル	plafons
パネル	panells
パネル	panell
パネル	plafó
馬場	baba
マンガ	manga
キャップ	gorra
分解	descomposició
キック	puntada
正しい	corregeix
正しい	corregir
正しい	correctes
通貨	divisa
通貨	moneda
通貨	divises
通貨	monedes
庭園	jardí
庭園	jardins
クエスト	quest
クエスト	quests
圧縮	comprimir
圧縮	compressió
圧縮	comprimit
圧縮	comprimits
月間	mensualment
月間	mensuals
月間	mensual
月間	mes
夕方	vespre
観察	observació
肖像	retrat
キム	kim
役員	oficials
役員	oficial
セントラル	centrals
セントラル	central
勉強	estudiant
勉強	estudi
式典	cerimònia
星野	hoshino
幕末	bakumatsu
町田	machida
演技	actuant
奇跡	miracles
奇跡	miraculosa
奇跡	miracle
バード	ocell
ストーン	pedra
受信	rebre
受信	rebut
受信	rebé
受信	rebuda
受信	rebre
受信	entrants
農林	forestal
甲板	baralla
甲板	coberta
湘南	shonan
事務局	despatx
事務局	office
事務局	oficina
事務局	secretaria
オプション	opcionals
オプション	facultatius
オプション	opcional
オプション	facultatiu
オプション	calçots
オプション	opcions
オプション	opció
業績	èxits
業績	realitzacions
橋梁	viaducte
依存	dependent
依存	dependència
依存	dependències
アプリケーション	aplicació
アプリケーション	aplicacions
高架	elevades
高架	elevat
荒川	arakawa
ミラー	miller
ミラー	mirall
バレエ	ballet
モノ	coses
モノ	mono
打ち上げ	llançament
決める	decideix
決める	decidir
撤去	supressió
撤去	eliminació
それから	aleshores
それから	llavors
支社	subdivisió
支社	sucursal
支社	branca
オスマン	osman
サークル	cercles
サークル	circumferència
サークル	cercle
島津	shimazu
犠牲	sacrifici
近江	omi
パフォーマンス	actuació
パフォーマンス	rendiment
ファイト	lluita
奉行	magistrat
移植	trasplantament
みつ	mitsu
おそらく	probablement
四郎	shiro
ショット	disparat
ショット	preses
ショット	trets
ショット	rasants
黄色	groc
山城	yamashiro
ヴィルヘルム	wilhelm
川上	kawakami
若者	juvenil
若者	jovent
若者	joventut
ラヴ	amor
兵隊	soldat
入場	admissió
間隔	intervals
間隔	interval
間隔	espaiat
生きる	viure
生きる	live
ヤマト	yamato
二重	doble
全般	general
応募	aplica
リスク	risc
リスク	riscos
割合	proporció
割合	percentatge
割合	percentatge
赤坂	akasaka
プリンセス	princess
プリンセス	princesa
プリンセス	princeses
チェス	escacs
ナポレオン	napoleó
正解	corregeix
正解	corregir
正解	correctes
気持ち	sentiments
双葉	futaba
めい	neboda
軍隊	militars
軍隊	militar
軍隊	exèrcits
軍隊	batallons
軍隊	exèrcit
みなみ	minami
無効	discapacitats
無効	inhabilitat
無効	deshabilitat
無効	invàlid
行事	esdeveniments
行事	esdeveniment
前者	antiga
シドニー	sidney
シドニー	sydney
競争	competició
競争	competència
双子	bessó
双子	twin
双子	twins
双子	bessones
双子	bessons
ビジョン	visió
疾患	trastorns
パーツ	parts
ローン	préstec
ローン	préstecs
損傷	danys
トイレ	vàter
トイレ	bany
トイレ	sanitaris
トイレ	vàters
トイレ	lavabos
グッド	bones
グッド	bona
バルセロナ	barcelona
リスナー	listener
リスナー	oients
グラウンド	terreny
ブルガリア	búlgar
ブルガリア	bulgària
トレーニング	entrenament
トレーニング	formació
反発	restitució
アンナ	anna
レンタル	lloguers
レンタル	lloguer
レンタル	renda
コマンド	ordres
コマンド	ordre
コマンド	comandament
質量	missa
質量	massa
照明	enllumenat
暴力	violència
熊谷	kumagai
ミル	almàssera
ミル	mill
ミル	molí
プロイセン	prússia
ペット	pet
ペット	mascota
ペット	mascotes
エンド	final
フラ	fra
フラ	hula
独特	úniques
独特	únic
ピエール	pierre
住所	adreça
戦場	battleground
総長	rector
ラップ	rap
亡命	exili
天文学	astronomia
認める	admetre
不適切	inadequat
不適切	abusives
不適切	abusiu
限界	límit
限界	límits
視点	perspectiva
視点	perspectives
チベット	tibet
チェーン	cadena
朝倉	asakura
飛行機	avió
飛行機	plànol
飛行機	avió
飛行機	aeronau
飛行機	aeronaus
飛行機	aeroplane
キロメートル	quilòmetre
キロメートル	quilòmetres
キロメートル	kilòmetres
アーケード	arcade
宮殿	palaus
毎月	mensualment
毎月	mensuals
毎月	mensual
需要	demanda
ルーマニア	romania
キス	besar
キス	petons
キス	kiss
キス	petó
圧力	pressió
圧力	pressions
急速	urgència
ロマン	roman
ロマン	romà
衣装	vestuari
衣装	disfresses
衣装	disfressa
ウィリアムズ	williams
伝承	folklore
別れ	comiat
近隣	barri
大山	oyama
努力	gestions
努力	esforços
努力	esforç
再会	retrobament
プレーオフ	playoff
プレーオフ	desempat
プレーオフ	eliminatòries
室内	indoor
コーヒー	cafè
楽天	rakuten
スパイ	espia
スパイ	espionatge
スパイ	espies
出雲	izumo
素材	material
素材	materials
素材	matèries
ライナー	liner
ライナー	rainer
登山	escalada
登山	alpinisme
ログ	bitàcola
ログ	troncs
捕虜	presoner
怒り	colera
怒り	enfadat
ブー	boo
女の子	noia
トレード	comerç
回路	circuit
神田	kanda
商人	mercader
外観	mira
外観	look
マネージャー	gestor
マネージャー	gestors
マネージャー	directius
エイト	vuit
向き	orientació
通勤	traslladen
セラ	sera
コメディ	comèdia
シャルル	charles
シャルル	carles
シルバー	plata
救助	rescat
救助	salvament
やす	facilitat
ジョージア	georgia
ジョージア	geòrgia
水曜日	dimecres
グレイ	gray
グレイ	gris
グレイ	grey
チェンジ	canvia
チェンジ	canvi
デル	dell
働く	treballant
アドベンチャー	aventura
木下	kinoshita
ディン	dinh
火曜日	dimarts
アドレス	adreces
アドレス	adreça
アルバ	alba
アルバ	aruba
論争	controvèrsia
論争	polèmica
加賀	kaga
売り上げ	vendes
売り上げ	surts
ニーズ	necessitat
ニーズ	necessitats
ニーズ	necessitar
ゲイ	gai
ゲイ	gay
森林	bosc
森林	boscos
症状	símptomes
マンション	mansió
グレート	gran
混合	mixta
混合	mixt
混合	mesclat
告白	confessions
その間	mentrestant
所持	possessió
山陽	sanyo
ノット	nusos
ノット	knott
セカンド	segon
セカンド	segona
小田原	odawara
不能	impossibilitat
ブーム	boom
マドリード	madrid
和泉	izumi
後ろ	esquena
パーティー	party
パーティー	partit
パーティー	festa
パーティー	parts
修行	entrenament
修行	formació
マップ	correspondències
マップ	maps
マップ	mapes
マップ	mapa
ミュンヘン	munic
ニック	nick
丸山	maruyama
ブラッド	sang
ブラッド	brad
ギャラリー	galeries
ギャラリー	galeria
動員	mobilitzat
動員	mobilització
立川	tachikawa
繁殖	cria
ガード	guàrdia
十二	dotze
ターン	torn
ショウ	shaw
結論	conclusions
結論	concertació
結論	conclusió
秘書	secretaris
秘書	secretàries
秘書	secretària
秘書	secretari
ブライアン	brian
ウォーター	aigua
牧野	makino
ダニエル	daniel
詰め	farcida
土佐	tosa
クロアチア	croàcia
ソナタ	sonates
ソナタ	sonata
下関	shimonoseki
表彰	premis
表彰	premi
表彰	adjudicació
表彰	guardó
陽子	protó
不満	insatisfeta
不満	descontentament
不満	disconformitat
ラテン語	llatí
属性	atribut
属性	propietats
属性	atributs
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	arxivat
アーカイブ	arxivats
アーカイブ	arxiu
アーカイブ	arxiva
アーカイブ	arxius
変動	fluctuacions
騎兵	cavalleria
衝撃	impacte
衝撃	xoc
衝撃	impactat
手続き	procediments
手続き	procediment
ユニオン	union
ユニオン	unió
カロライナ	carolina
諏訪	suwa
前面	front
瞬間	moment
瞬間	instant
中断	interrupció
中断	avortar
中断	suspès
中断	suspesa
中断	suspesos
ホンダ	honda
ストップ	atura
ストップ	stop
歯科	odontologia
招待	invitació
招待	convida
招待	invitacions
エクスプレス	expressi
エクスプレス	express
エクスプレス	expressar
スタンド	stand
怪我	ferits
怪我	perjudici
怪我	lesió
怪我	lesions
松尾	matsuo
プレゼント	presenta
プレゼント	presents
プレゼント	present
スロバキア	eslovac
スロバキア	eslovàquia
オーナー	propietari
オーナー	propietaris
グラフ	gràfica
グラフ	diagrames
グラフ	gràfiques
縮小	encongeix
健一	kenichi
アリーナ	arena
回収	recuperació
そば	soba
そば	fajol
認証	verifica
認証	verificació
認証	autenticació
認証	verificació
妨害	jamming
復讐	venjança
復讐	venjança
本当に	realment
講義	xerrades
ボブ	bob
絶滅	extingit
絶滅	extingida
絶滅	extinció
婦人	ladies
チャンス	oportunitat
マーティン	martín
マーティン	martí
マーティン	martin
制服	uniforme
リアル	real
リアル	rial
ギタリスト	guitarrista
アーサー	arthur
学位	grau
カム	cam
ラッシュ	rush
ラッシュ	lush
コントロール	control
コントロール	controls
アルト	alto
メイド	criades
メイド	donzelles
西川	nishikawa
山中	yamanaka
階段	escales
階段	stair
ナン	nan
那覇	naha
条例	ordenança
条例	ordenances
ステレオ	estèreo
リゾート	resort
ヘリコプター	helicòpter
フォーク	fork
フォーク	forquilla
フォーク	folk
ブリッジ	pont
ブリッジ	bridge
ルーム	room
ルーム	sala
ルーム	habitació
ルーム	habitacions
ルーム	sales
反映	reflecteixen
反映	reflecteix
反映	reflexionar
反映	reflectir
ピアニスト	pianista
原理	principi
原理	principis
キューバ	cubana
キューバ	cubà
キューバ	cuba
予約	reserves
予約	designació
予約	cita
予約	nomenament
予約	reserva
送る	envia
ふじ	fuji
工藤	kudo
熊野	kumano
戦術	tàctiques
戦術	tàctica
スピン	espín
スピン	spin
ホイール	roda
ホイール	rodes
カラ	kara
ふたり	futari
レーザー	laser
レーザー	làser
アキ	aki
ライオンズ	lions
ライオンズ	lleons
入院	hospitalització
間違い	errors
間違い	error
ヒトラー	hitler
フィラデルフィア	filadèlfia
フィラデルフィア	philadelphia
走り	executa
走り	córrer
忍者	ninja
忍者	ninges
サスペンス	suspens
ユーザ	usuari
ユーザ	usuaris
海峡	estret
海峡	estrets
海峡	canal
氏名	nom
氏名	denominació
ムーン	lluna
永井	nagai
ラーメン	ramen
誤解	malentès
ワイ	wye
ワイ	wai
バッハ	bach
立花	tachibana
スポット	lloc
スポット	place
スポット	spot
スポット	llocs
酸素	oxigen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
松原	matsubara
要件	exigència
要件	requisit
要件	requeriments
要件	requisits
ビーチ	platja
ビーチ	platges
チャンピオンシップ	campionat
チャンピオンシップ	championship
めぐみ	megumi
プロセス	procés
プロセス	processos
カルロス	carlos
秋山	akiyama
友達	amics
友達	amistats
友達	amistat
友達	amic
ガイドライン	orientacions
ガイドライン	directrius
ガイドライン	directriu
リポーター	reporters
リポーター	reporter
ゴジラ	godzilla
飛行場	aeròdrom
箱根	hakone
登記	matriculació
登記	inscripció
伊豆	izu
レディ	senyora
レディ	dama
リカ	rika
ついに	finalment
改組	reorganitzat
哲也	tetsuya
着陸	desembarcaments
着陸	aterratge
損害	danys
河野	kono
キース	keith
ボート	embarcacions
ボート	vaixells
ボート	barques
ボート	vaixell
説得	persuasió
説得	persuadir
説得	persuasiva
法政	hosei
サーキット	circuit
行列	matriu
独占	exclusiu
独占	exclusiva
独占	monopoly
独占	monopoli
ベリー	berry
道具	equipaments
道具	equipament
道具	eina
道具	eines
道具	instrument
岡村	okamura
天気	weather
粒子	partícules
粒子	partícula
謝罪	apologia
謝罪	disculpa
認知	cognitiu
認知	cognitiva
避ける	evitar
比率	proporció
比率	ràtio
比率	proporció
牧場	ranxo
牧場	ranch
エリ	eli
ビール	cervesa
ビール	beers
ビール	cerveses
美人	belleses
クリスタル	cristall
リレー	relleus
中田	nakata
バイク	motos
バイク	bici
バイク	motocicleta
ボクサー	boxejador
チャンピオンズ	champions
チャンピオンズ	campions
ドクター	metge
ドクター	doctor
あゆみ	ayumi
マレーシア	malàisia
マレーシア	malaisi
マジ	seriosament
マジ	maji
考え方	mentalitat
山内	yamauchi
告知	anunci
告知	preavís
符号	codi
古川	furukawa
無限	infinit
無限	infinitat
当局	autoritats
バイオ	bio
ハロー	hola
コーポレーション	corporació
池袋	ikebukuro
付与	atorgades
付与	atorgat
付与	concedit
付与	concedides
付与	concedida
付与	atorgament
付与	didac
付与	grant
付与	subvenció
エリック	erik
研究員	investigador
麻雀	mahjong
ハーフ	meitat
ハーフ	half
定理	teorema
村田	murata
ジェン	jen
ネオ	neo
幸せ	felicitat
幸せ	feliç
人種	cursa
運河	canal
運河	canals
同等	equivalent
リトアニア	lituània
グローバル	global
グローバル	globals
春日	kasuga
安倍	abe
パラダイス	paradís
パラダイス	paradise
小沢	ozawa
農民	pagesos
農民	camperols
台詞	diàleg
候補者	candidats
候補者	candidates
候補者	aspirants
候補者	candidata
候補者	candidat
彗星	cometa
彗星	cometes
スプリング	primavera
アナウンス	anunci
アナウンス	anunciar
アナウンス	anunciant
心臓	cor
日光	solana
日光	sunshine
日光	nikko
ウエスト	oest
ウエスト	cintura
ゆり	iuri
大使館	ambaixades
大使館	ambaixada
食事	àpat
食事	àpats
食事	menjars
豊富	abundant
豊富	abundants
バイト	byte
バイト	bytes
バイト	octets
ジェフ	jeff
避難	evacuar
避難	refugi
避難	evacuació
三河	mikawa
君主	monarca
オリックス	orix
みゆき	miyuki
装飾	decoració
装飾	decoracions
装飾	ornaments
ドラゴンズ	dracs
ドラゴンズ	dragons
アテネ	atenes
モンテ	monte
特撮	tokusatsu
ゆかり	yukari
テーブル	taula
テーブル	quadre
テーブル	quadres
テーブル	taules
シード	llavors
シード	llavor
チリ	xilè
チリ	xile
サマー	estiu
併合	consolidació
併合	annexió
有馬	arima
処刑	execució
武士	samurai
武士	bushi
感覚	sentits
感覚	sentit
警告	avís
警告	advertència
警告	advertències
警告	avisos
プログラミング	programacions
プログラミング	programació
白鳥	swans
白鳥	cigne
白鳥	swan
頻繁	freqüentment
頻繁	sovint
頻繁	freqüent
頻繁	freqüents
公爵	duke
公爵	duc
差分	diferències
差分	diferència
ネコ	gats
ネコ	gat
ネコ	cat
才能	talent
ゲージ	gàlib
グラフィック	gràfics
ハイム	haim
マスク	màscara
マスク	màscares
マスク	caretes
公国	danubians
公国	principat
公国	ducat
圧倒的	aclaparador
麻生	aso
バレー	vall
緑色	green
緑色	verd
川島	kawashima
松浦	matsuura
強調	èmfasi
強調	emfatitzat
越前	echizen
金額	imports
金額	quantitat
金額	import
金額	quantia
チップ	fitxes
チップ	xip
チップ	chip
チップ	punta
チップ	propina
辞職	renúncia
辞職	dimissió
チョウ	papallona
アルコール	alcohol
釧路	kushiro
同志	camarada
同志	camarades
会津	aizu
北村	kitamura
尾崎	ozaki
テープ	cinta
テープ	cintes
広瀬	hirose
要因	factors
予報	previsió
直樹	naoki
マネジメント	gestió
サーバ	servidors
サーバ	servidor
高野	takano
化合物	compostos
化合物	compost
所有者	propietari
所有者	propietaris
大介	daisuke
ルカ	luca
弱い	dèbil
弱い	feble
祝日	holiday
祝日	festiu
祝日	festes
祝日	festius
祝日	vacances
マーケット	mercat
マーケット	mercats
マーケット	mercat
デッキ	cobertes
デッキ	baralla
デッキ	coberta
偶然	coincidència
年金	pensió
年金	pensions
三人	valldoreix
三人	tres
バランス	equilibrat
バランス	equilibrada
バランス	balanç
バランス	saldo
バランス	equilibri
液体	líquid
液体	liquid
ウェールズ	wales
審判	fallada
審判	judici
タンパク質	proteïna
タンパク質	proteïnes
バット	bat
ルパン	llopin
メカ	mecha
予測	preveure
予測	predir
予測	previsió
予測	predicció
予測	prediccions
暗号	xifrat
暗号	xifratge
暗号	xifratge
暗号	criptografia
メアリー	maría
メアリー	mary
栄養	nutrició
不安	ansiosa
不安	ansietat
食べる	menjant
食べる	menja
住吉	sumiyoshi
トマス	thomas
トマス	tomàs
藤本	fujimoto
メタ	meta
検事	fiscal
理想	ideals
理想	ideals
理想	ideal
ひろし	hiroshi
たけし	takeshi
遊び	reprodueix
服部	hattori
ハリウッド	hollywood
戦記	senki
信濃	shinano
ショック	xoc
ショック	impactat
フェイス	fe
フェイス	cara
フェイス	face
行使	exercici
京王	keio
ピット	pou
ピット	pitt
松岡	matsuoka
炭素	carboni
体操	gimnasta
体操	gimnàstica
体操	gimnastes
チェロ	violoncel
チェロ	violoncelista
矢野	yano
ワーク	treball
プライバシー	privadesa
プライバシー	privacitat
美濃	mino
道場	dojo
濃度	concentració
セーブ	desa
エンジェル	angel
エンジェル	àngel
大西洋	atlantic
大西洋	atlàntic
単語	paraula
単語	paraules
懸念	inquietuds
テキスト	text
テキスト	textos
品質	qualitat
工芸	ofici
工芸	artesania
主婦	mestresses
三宅	miyake
倉庫	magatzem
倉庫	magatzems
ワイルド	wild
ワイルド	salvatge
ワイルド	wilde
珍しい	inusual
アレクサンドル	aleksandr
誰か	algú
寄付	donació
寄付	donas
寄付	donatius
寄付	donacions
艦船	naus
艦船	vaixells
学問	aprenentatge
復元	restaurar
復元	restaura
復元	restauració
死ぬ	die
死ぬ	morir
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individualment
個別	individu
個別	individuals
個別	individual
ベクトル	vector
古河	koga
古河	furukawa
軍艦	warship
津波	tsunami
津波	tsunamis
美女	belleses
プラットフォーム	plataforma
プラットフォーム	plataformes
