और	та
कक्ष	кімнат
कक्ष	кімнати
यौन	сексуальний
यौन	сексуальної
यौन	статевий
यौन	сексуальне
मशहूर	відома
मशहूर	знамениті
मशहूर	відомий
मशहूर	знаменитий
अनुबंध	пакт
अनुबंध	контракти
अनुबंध	угода
अनुबंध	угоду
अनुबंध	договір
अनुबंध	контракт
राव	рао
पाठ्यक्रम	курс
पाठ्यक्रम	майданчик
पाठ्यक्रम	курси
वेस्ट	захід
वेस्ट	вест
प्रतिष्ठित	благородний
प्रतिष्ठित	благородні
प्रतिष्ठित	любомира
प्रतिष्ठित	заслужений
गवर्नर	губернатора
गवर्नर	губернатор
न्यूनतम	мінімізувати
न्यूनतम	найнижчі
न्यूनतम	мінімальна
न्यूनतम	мінімальний
न्यूनतम	мінімум
न्यूनतम	мінімально
न्यूनतम	мінімальне
न्यूनतम	мін
न्यूनतम	хв
प्रतिभा	геніально
प्रतिभा	геній
प्रतिभा	талант
प्रशंसा	вдячна
सीट	місце
सीट	seat
व्यावहारिक	практичні
व्यावहारिक	практичне
व्यावहारिक	практичний
व्यावहारिक	практична
उत्सव	festival
उत्सव	фестиваль
उत्सव	святкування
कपड़े	одяг
कपड़े	одяг
सालों	роки
हजारों	тисячі
खनिज	мінеральна
खनिज	пластові
खनिज	мінерали
लम्बी	довгий
लम्बी	хай
लम्बी	лонг
लम्बी	long
लम्बी	довга
लम्बी	довгі
बुद्धि	інтелект
बुद्धि	розвідка
विषाणु	вірус
फ्रांसीसी	френч
फ्रांसीसी	французька
फ्रांसीसी	французькою
फ्रांसीसी	французький
कठोर	hard
कठोर	тяжко
कठोर	важкий
कठोर	складна
कठोर	важка
कठोर	жорсткий
कठोर	суворі
कठोर	тяжкий
कठोर	ретельне
प्रणालियों	систем
प्रणालियों	systems
विकार	розлад
विकार	захворювання
विकार	хвороби
विकार	хвороба
विकार	захворювання
विकार	розлади
घटक	композитний
घटक	складене
घटक	компонент
घटक	компонента
ऑस्ट्रेलियाई	австралійська
ऑस्ट्रेलियाई	австралійський
घनत्व	щільність
घनत्व	щільності
वर्गों	клітинки
वर्गों	клітинок
वर्गों	квадрати
वर्गों	розділи
संहिता	код
काल्पनिक	fantasy
काल्पनिक	фантазія
काल्पनिक	уявні
काल्पनिक	unreal
काल्पनिक	гіпотетична
प्रयत्न	зусилля
प्रयत्न	зусилля
प्रजाति	виді
प्रजाति	вид
प्रजाति	види
विविधता	різноманітність
विविधता	diversity
विविधता	різноманітності
विविधता	різноманіття
इस्लामी	ісламський
शहरी	урбанізація
शहरी	урбан
शहरी	міський
बातें	things
बातें	речі
बातें	речей
नदियाँ	річок
नदियाँ	річки
नदियाँ	ріки
शास्त्रीय	класична
कृति	шедевр
सैन	сан
अग्नि	fire
अग्नि	вогнем
अग्नि	вогонь
अग्नि	пожежа
ग्रेट	великий
ग्रेट	чудово
कोश	кош
श्रम	праця
श्रम	трудове
श्रम	трудова
श्रम	трудові
आयरलैंड	ісландія
आयरलैंड	ісландії
आयरलैंड	ірландія
आयरलैंड	ірландії
निकटतम	найближчий
निकटतम	найближча
उसको	нього
उसको	постане
उसको	йому
उसको	ним
उसको	його
दर्जा	рейтинг
दर्जा	оцінкою
दर्जा	оцінка
दर्जा	звання
दर्जा	вартості
असफल	провал
असफल	невдало
असफल	невдача
असफल	збій
असफल	помилка
असफल	невдача
असफल	відмова
असफल	провал
असफल	помилка
चन्द्र	чандра
चन्द्र	місяця
चन्द्र	місяць
चन्द्र	мун
चन्द्र	місячні
चन्द्र	супутник
गाँधी	ганді
अनुप्रयोग	програми
अनुप्रयोग	програма
अनुप्रयोग	застосунок
अनुप्रयोग	додаток
अनुप्रयोग	додатки
अनुप्रयोग	програми
बचने	ховався
सोने	золота
सोने	gold
सोने	золоті
सोने	золото
बेहद	надзвичайно
सचिव	секретар
ब्रांड	бренди
ब्रांड	брендів
ब्रांड	бренду
ब्रांड	бренд
ब्रांड	brand
डिज़ाइन	проектування
डिज़ाइन	дизайн
डिज़ाइन	розробка
आवास	резиденція
आवास	житло
आवास	житло
आवास	ложа
आवास	проживання
ज़िला	улус
ज़िला	округ
ज़िला	нохія
ज़िला	район
यांत्रिक	механічна
यांत्रिक	механічний
धारणा	концепція
खड़े	стоїть
खड़े	стоячи
खड़े	стоять
द्रव्यमान	маса
द्रव्यमान	mass
न्यायाधीश	суддя
न्यायाधीश	судді
न्यायाधीश	суддю
लाइव	жити
लाइव	live
लाइव	наживо
लाइव	живу
लाइव	трансляція
कवियों	поетів
कवियों	поети
आकृति	форму
आकृति	форма
आकृति	фігура
प्रभावशाली	вражає
प्रभावशाली	вражаюче
प्रभावशाली	вражаюча
स्थितियों	ситуаціях
स्थितियों	ситуацій
करेंगे	воля
करेंगे	буде
करेंगे	будуть
मलयालम	малаялам
हालाँकि	хоча
पीटर	петро
पीटर	пітер
खराब	bad
खराब	погана
खराब	погано
खराब	погане
एलबम	альбому
एलबम	альбом
एलबम	альбомів
एलबम	альбоми
संवाद	діалог
संवाद	діалог
प्रीमियर	premier
प्रीमियर	вищому
चित्रित	намалювала
चित्रित	малюють
चित्रित	дівочі
पेट	живіт
पेट	шлунок
पेट	живота
पेट	животі
मोहम्मद	мохамед
फसल	обрізання
फसल	обрізати
दोस्त	друже
दोस्त	другові
दोस्त	другом
दोस्त	друг
दोस्त	подруга
दोस्त	друга
वापसी	повернутися
वापसी	повернення
वापसी	зняття
प्रोत्साहित	вдячністю
क्रमशः	відповідно
सूरज	нд
सूरज	сонця
सूरज	сонцю
सूरज	sun
सूरज	сонце
लाइसेंस	ліцензії
लाइसेंस	ліцензування
लाइसेंस	ліцензію
लाइसेंस	ліцензія
लाइसेंस	ліцензії
लाइसेंस	ліцензію
लाइसेंस	ліцензія
सेन	сен
छः	шість
छः	шестеро
मिशन	місія
मिशन	місій
मिशन	місії
लंबा	високий
लंबा	довгий
लंबा	хай
लंबा	лонг
लंबा	long
लंबा	довга
लंबा	довгі
विशेषज्ञ	спеціаліст
विशेषज्ञ	експерти
विशेषज्ञ	експертів
विशेषज्ञ	експертні
विशेषज्ञ	експерт
विशेषज्ञ	спеціальностей
नौकरी	завдання
नौकरी	робота
उपाय	заходи
उपाय	remedy
आकाश	небеса
आकाश	небом
आकाश	небо
शासकों	лінійки
तिब्बत	тибету
स्थानांतरित	зворушений
स्थानांतरित	переїхала
स्थानांतरित	переїхали
स्थानांतरित	переїхав
बचाव	захищатися
बचाव	захищають
बचाव	захисти
बचाव	врятувати
बचाव	рятівник
बचाव	порятунок
बचाव	запобігання
बचाव	профілактика
देखभाल	плювати
पर्यटकों	туристів
पर्यटकों	туристи
ईरानी	ірані
ईरानी	іран
ईरानी	ірану
ईरानी	іранське
सिंगापुर	сінгапурі
सिंगापुर	сінгапуру
मादा	жіноча
मादा	жіночий
मादा	самка
मादा	жінка
खरीद	купити
खरीद	придбати
खरीद	покупка
खरीद	придбання
खरीद	покупку
खरीद	постачання
खरीद	закупівлю
खरीद	закупівлі
उत्सर्जन	емісія
निवासियों	мешканці
निवासियों	мешканці
निवासियों	мешканців
क्षति	ламати
क्षति	пошкодження
दोष	звинувачувати
दोष	гідні
दोष	звинуватити
दोष	провина
अवतार	аватар
हाथी	слона
हाथी	слон
शैक्षिक	академічна
शैक्षिक	навчального
शैक्षिक	академічний
शैक्षिक	освітня
शैक्षिक	навчальна
शैक्षिक	освітні
शैक्षिक	навчальних
युगल	пари
युगल	звернення
युगल	парні
युगल	парами
युगल	пара
युगल	парочка
ग्रीक	грецька
ग्रीक	грецький
ग्रीक	грецьке
ग्रीक	грек
ग्रीक	грецькі
टीका	вакцина
टीका	вакцини
रिलीज	випуск
रिलीज	реліз
रिलीज	випуску
रिलीज	звільнення
रिलीज	випуски
अदालत	судові
अदालत	суд
इस्पात	сталь
अकार्बनिक	неорганічні
सुपर	супер
दाब	тиск
समझौता	пакт
समझौता	компроміс
आवासीय	житловий
आवासीय	житлових
जंगली	дикі
जंगली	дикий
जंगली	wild
जंगली	диких
जंगली	дикун
जरूरी	потрібен
जरूरी	необхідні
जरूरी	необхідне
जरूरी	необхідний
आर्ट	арт
आर्ट	мистецтво
आर्ट	художня
शनि	сатурн
शनि	сб
शनि	сидячи
शनि	сіли
शनि	сидів
शनि	sat
श्वेत	білий
श्वेत	біла
श्वेत	біле
श्वेत	білі
श्वेत	вайт
नमक	сіль
नमक	солі
बातों	things
बातों	речі
बातों	речей
बिलियन	мільярдів
बिलियन	мільярд
बिलियन	мільярди
बिलियन	млрд
एकीकृत	уніфіковані
एकीकृत	універсальний
एकीकृत	комплексний
पत्रकार	журналіст
पत्रकार	журналістів
पत्रकार	журналісти
वस्त्र	текстиль
वस्त्र	одяг
वस्त्र	виробів
जानवरों	звірі
जानवरों	тварини
आगमन	прихід
आगमन	приїзд
आगमन	прибуття
आगमन	прибуде
आगमन	різдвяний
कन्या	діва
मनुष्यों	людини
मनुष्यों	люди
पर्व	festival
पर्व	фестиваль
पर्व	fiesta
निष्कर्ष	єдесталу
निष्कर्ष	висновки
साफ	чисто
साफ	очистити
साफ	розчистили
साफ	відрізали
साफ	очистити
साफ	прибрати
साफ	почистити
साफ	чистий
गरम	тепло
गरम	теплі
गरम	тепла
उच्चतम	найвища
उच्चतम	найвищий
आवश्यकताओं	вимоги
प्रतिरोध	опору
प्रतिरोध	опір
सदा	завжди
डिस्क	диск
डिस्क	диск
डिस्क	диску
डिस्क	диски
खड़ा	стоїть
खड़ा	стоячи
खड़ा	стоять
खड़ा	вертикально
खड़ा	вертикальна
खड़ा	вертикальне
खड़ा	вертикальні
खड़ा	вертикально
खड़ा	вертикаль
खड़ा	вертикальний
पोस्ट	дописі
पोस्ट	опублікувати
पोस्ट	допис
पोस्ट	допису
पोस्ट	пости
पोस्ट	дописи
मेला	мела
मेला	ярмарок
मेला	справедливо
मेला	справедлива
मेला	справедливий
लिंग	стать
लिंग	статі
लिंग	гендерна
वायरस	вірус
रिचर्ड	річард
मगर	окрім
मगर	крім
मगर	але
महीनों	місяці
महीनों	місяцями
महीनों	місяців
सेल	клітинка
सेल	комірки
सेल	комірку
सेल	клітини
सेल	комірка
मुख	рот
मुख	рота
सीज़न	сезони
पाठक	читачам
पाठक	читачі
पाठक	reader
पाठक	читач
अग्रणी	провідних
अग्रणी	вели
अग्रणी	провідний
आनन्द	радості
आनन्द	радість
आनन्द	радісного
आनन्द	весела
आनन्द	радісним
उन्नत	покращений
उन्नत	додатковий
उन्नत	додаткові
उन्नत	додаткове
उन्नत	розширений
उन्नत	додатково
सर्वर	сервери
सर्वर	серверів
सर्वर	спостерігач
सर्वर	спостерігача
सर्वर	сервер
सर्वर	сервера
विचारधारा	ідеологія
पीड़ित	страждання
पीड़ित	страждає
पीड़ित	жертв
पीड़ित	жертви
पीड़ित	жертвами
पीड़ित	постраждалих
पीड़ित	постраждалим
पीड़ित	жертва
पीड़ित	жертви
श्रेणियों	цех
श्रेणियों	гільдії
राजकुमार	принц
राजकुमार	принца
राजकुमार	князь
उम्मीद	сподіваючись
उम्मीद	надії
उम्मीद	надія
उम्मीद	надіюсь
कार्यकारी	виконавчий
मास्टर्स	магістри
वरिष्ठ	старший
वरिष्ठ	сеньйор
शिष्य	disciple
प्रोफेसर	професор
स्कॉटलैंड	шотландія
स्कॉटलैंड	шотландії
विकिरण	радіація
विकिरण	випромінювання
विकिरण	радіації
फारसी	фарерська
फारसी	перська
संरक्षित	захищений
संरक्षित	захищена
संरक्षित	захищено
सहज	інтуїтивно
सहज	зручно
सहज	комфортний
सहज	зручні
सहज	зручне
सहज	зручний
सहज	затишний
बदला	змінився
बदला	змінилася
बदला	змінено
बदला	змінений
बदला	змінені
बदला	помсти
बदला	помста
बदला	винагороду
बदला	нагорода
बदला	заміна
बदला	замінник
कलकत्ता	калькутта
काला	чорні
काला	чорне
काला	чорна
काला	чорний
पंक्ति	лінія
पंक्ति	рядок
पंक्ति	рядка
पंक्ति	пряма
पंक्ति	рядками
पंक्ति	рядків
पंक्ति	черевички
पंक्ति	рядки
पंक्ति	рядок
लोकप्रियता	популярність
गतिविधि	активність
गतिविधि	дії
गतिविधि	діяльності
गतिविधि	дія
गतिविधि	діяльність
ओलंपिक	олімпіада
ओलंपिक	іграх
मथुरा	матхура
अनुनाद	резонанс
बर्फ	сніг
बर्फ	лід
कार्रवाई	бойовики
कार्रवाई	дії
कार्रवाई	дія
शिशु	дитячої
शिशु	немовля
शिशु	діти
शिशु	малюків
शिशु	немовлята
साक्षरता	грамотність
मार्क	кропивницький
मार्क	марк
ट्रैक	доріжки
ट्रैक	трек
ट्रैक	композицію
ट्रैक	доріжка
ट्रैक	композиція
ट्रैक	стежити
ट्रैक	доріжок
ट्रैक	слідкує
ट्रैक	композиції
ट्रैक	доріжки
ट्रैक	сліди
मनोवैज्ञानिक	душевний
मनोवैज्ञानिक	психологічний
मनोवैज्ञानिक	психологічна
मनोवैज्ञानिक	психолог
मनोवैज्ञानिक	психолога
कही	кудись
कही	десь
गर्मी	літо
गर्मी	теплом
गर्मी	спека
मैन	людина
मैन	чоловік
मैन	мужчина
मैन	man
जिम्मेदार	відповідальний
जिम्मेदार	відповідальна
गीतों	пісень
गीतों	пісні
गीतों	songs
आवृत्ति	повторення
आवृत्ति	частоту
आवृत्ति	частота
आवृत्ति	повторюються
आवृत्ति	повторюється
आवृत्ति	збігів
आवृत्ति	випадки
स्रोतों	пружини
स्रोतों	фонтани
कोण	кут
कोण	кути
ईस्ट	схід
अफ्रीकी	африкаанс
अफ्रीकी	африканська
अफ्रीकी	африканський
अफ्रीकी	африканські
अफ्रीकी	африканських
रंगों	барви
रंगों	кольори
रंगों	кольорів
खतरा	небезпека
खतरा	небезпеки
खतरा	небезпеці
टूर्नामेंट	турнір
चिंता	тривога
चिंता	турбота
चिंता	турботу
चिंता	занепокоєння
सहमत	згідний
सहमत	домовилися
सहमत	домовились
सहमत	погодився
सहमत	згодна
सहमत	згоден
सहमत	згодні
सहमत	погоджуюсь
सहमत	погоджуюся
सहमत	погодьтеся
मोटे	ожиріння
मोटे	жирний
मोटे	жиру
मोटे	жирна
मोटे	жири
घरों	земляк
घरों	домівки
घरों	будинки
घरों	будинків
घरों	будинках
घरों	доми
घरों	будинки
घरों	будинків
घरों	домів
मार्शल	маршалл
मार्शल	маршал
मार्शल	маршал
हिसाब	звітність
हिसाब	облік
उदय	rise
उदय	сходить
उदय	піднімається
पहुंचा	досягнуто
पहुंचा	досягли
पहुंचा	досягнув
पहुंचा	досягла
फ़ारसी	перська
प्रयोगशाला	лабораторія
मेक्सिको	мексики
मेक्सिको	мексиці
मेक्सिको	мексика
बिग	великі
बिग	велике
बिग	велика
बिग	великий
बिग	біг
संस्थानों	закладів
संस्थानों	установи
संस्थानों	інституції
संस्थानों	установ
संस्थानों	топові
प्रार्थना	молитовне
प्रार्थना	молитву
प्रार्थना	молитви
प्रार्थना	молитва
लाहौर	лахор
गद्य	проза
समानता	парність
समानता	рівність
समानता	доходів
समानता	подібність
बम	бам
बम	бомба
बम	бомб
बम	бомби
हैरी	гаррі
हैरी	гарі
कैथोलिक	католицька
देहरादून	деградун
लम्बाई	тривалість
लम्बाई	довжина
लम्बाई	довжини
दुर्घटना	аварія
उपनाम	нік
उपनाम	псевдонім
उपनाम	прізвище
उपनाम	псевдонім
उपनाम	прізвисько
बंगाली	бенгальська
घायल	поранений
सहारा	сахара
चेतना	свідомість
सारा	сара
सारा	сара
इलेक्ट्रॉनिक	електронне
इलेक्ट्रॉनिक	електронні
इलेक्ट्रॉनिक	електроніка
इलेक्ट्रॉनिक	електронна
इलेक्ट्रॉनिक	електронний
तंत्रिका	нерв
पट्टी	bar
पट्टी	бар
पट्टी	смужка
पट्टी	патті
गोवा	гоа
रास्ता	спосіб
रास्ता	шлях
सोच	роздуми
सोच	мислення
टाटा	tata
पृष्ठभूमि	тло
पृष्ठभूमि	тло
पृष्ठभूमि	тла
टन	тонна
टन	тонни
टन	тонн
ऋतु	season
ऋतु	сезон
ऋतु	сезону
शाम	вечір
शाम	вечірня
शाम	вечірній
मेडिकल	медичних
मेडिकल	медичний
मेडिकल	medical
मेडिकल	медична
मेडिकल	медичні
मार्टिन	мартін
नामकरण	найменування
नामकरण	номенклатура
हस्तक्षेप	завада
हस्तक्षेप	втручання
किसान	фермер
पतन	згортання
पतन	згорнути
पतन	падати
पतन	осінь
पतन	fall
पतन	падіння
स्वाभाविक	натуральний
स्वाभाविक	натуральна
स्वाभाविक	натуральні
स्वाभाविक	природний
स्वाभाविक	природні
स्नान	купання
स्नान	ванна
स्नान	ванни
वेग	швидкість
कुशल	ефективна
गिरावट	відмовляється
सफ़ेद	білий
सफ़ेद	біла
सफ़ेद	біле
सफ़ेद	білі
सफ़ेद	вайт
हरे	lepus
हरे	заєць
सोलहवीं	шістнадцята
फ़ाइल	файли
फ़ाइल	файлів
फ़ाइल	файл
स्वागत	запрошуємо
पक्षियों	птахи
पक्षियों	пташки
विरासत	спадщина
विरासत	застаріла
विरासत	спадок
विरासत	успадкувати
गोली	постріл
गोली	застрелив
गोली	кулю
गोली	постріли
गोली	позначки
गोली	куля
विलोपन	ліквідацію
विलोपन	усунення
एकता	єдність
मतदान	голосування
नेपाली	непальська
नेपाली	непальська
नील	indigo
पृष्ठों	сторінки
पृष्ठों	сторінок
दुर्लभ	рідкісна
दुर्लभ	рідкісні
दुर्लभ	рідкісний
दुर्लभ	рідкість
दुर्लभ	рідкісне
उपनिषदों	упанішади
चावल	рис
चावल	рису
मूलतः	коротше
गहरा	темні
गहरा	темна
गहरा	темний
गहरा	темне
गहरा	темно
गहरा	глибока
गहरा	deep
गहरा	глибоко
गहरा	глибокий
गहरा	темніший
गहरा	темні
बारह	дванадцять
पूर्ति	рак
संकलन	підсумовування
संकलन	збірник
संकलन	збирання
खड़ी	стоїть
खड़ी	стоячи
खड़ी	стоять
लड़की	дівчинка
लड़की	дівча
लड़की	дівчина
लड़की	дівчину
अपनाया	приймається
भट्ट	піч
सुख	щастя
अहमद	ахмед
अहमद	ахмад
वर्गीकृत	оголошення
वर्गीकृत	класифікованих
वर्गीकृत	різне
लॉस	лос
आकर्षक	чарівний
आकर्षक	привабливою
आकर्षक	привабливий
आकर्षक	приваблива
आकर्षक	привабливим
सवाल	запитання
सवाल	питання
सवाल	запитань
सवाल	питань
सवाल	вопросы
सवाल	запитання
सवाल	питання
संतुलन	баланс
संतुलन	рівноваги
संतुलन	рівновага
यमुना	ямуна
राष्ट्रों	націй
स्क्रीन	екрана
स्क्रीन	екран
पकड़	зчеплення
पथ	контур
पथ	шлях
पथ	шляхи
पथ	контури
शिक्षक	інструктором
शिक्षक	інструктор
शिक्षक	учителі
शिक्षक	викладачі
शिक्षक	викладач
शिक्षक	вчителю
शिक्षक	вчитель
शिक्षक	учитель
शिक्षक	вчителька
शिक्षक	учителі
शिक्षक	вчителів
शिक्षक	вчителі
खाता	рахунок
खाता	рахунки
सहयोगी	співробітник
सहयोगी	колезі
सहयोगी	колега
सहयोगी	внески
नोट	зауваження
नोट	примітки
नोट	зауважте
नोट	примітка
नोट	нота
नोट	нотаток
नोट	нотатки
नोट	примітки
नीतियों	політики
नीतियों	правила
पेज	сторінку
पेज	сторінка
पेज	сторінки
पेज	пейдж
पेज	сторінки
पेज	сторінок
सजा	речення
सजा	вирок
सजा	покарати
सजा	карати
सजा	прикрасили
सजा	нагороджений
सजा	покарання
परम	ultimate
गिर	падати
गिर	осінь
गिर	fall
गिर	падіння
अर्जित	виховали
अर्जित	виростили
अर्जित	карпатські
अर्जित	підняли
अर्जित	заробив
अमर	безсмертний
अमर	безсмертна
खुला	відкрити
खुला	відкрита
खुला	відкрито
खुला	відкриті
खुला	відкритий
चालक	драйвери
चालक	водії
वास्तुकला	архітектор
वास्तुकला	архітектура
बनती	банті
नकारात्मक	негативний
नकारात्मक	негативне
नकारात्मक	негативна
नकारात्मक	негатив
नकारात्मक	негативні
अंकित	записано
अंकित	записав
वक्त	тайм
वक्त	час
समृद्ध	збагачення
समृद्ध	багаті
समृद्ध	багатий
समृद्ध	rich
इतालवी	італійською
इतालवी	італійський
इतालवी	італієць
इतालवी	італійська
इतालवी	італійської
निगरानी	спостереження
निगरानी	моніторинг
राजस्व	прибуток
राजस्व	дохід
बांग्ला	бенгальська
बांग्ला	бангладешу
पटकथा	сценарій
बहादुर	бахадур
बहादुर	хоробрим
बहादुर	сміливі
बहादुर	сміливий
बहादुर	мужній
बहादुर	хоробрі
व्यवस्थित	організувати
व्यवस्थित	впорядкувати
व्यवस्थित	організована
व्यवस्थित	організовані
व्यवस्थित	systematic
नेताओं	лідери
नेताओं	лідерів
गौरव	гордість
गौरव	заслужений
गौरव	поважно
गौरव	надійні
गौरव	славна
स्लैम	slam
डॉक्टर	лікарів
डॉक्टर	лікарі
डॉक्टर	лікар
डॉक्टर	лікаря
डॉक्टर	доктор
डॉक्टर	лікарю
ऑक्सीजन	киснем
ऑक्सीजन	кисень
टैग	мітка
टैग	позначити
टैग	позначка
टैग	квач
टैग	позначки
टैग	мітки
गणितीय	математик
गणितीय	математична
गणितीय	математичних
गणितीय	математичний
गणितीय	математичні
प्रदूषण	забруднення
रखकर	розміщення
रखकर	викладання
जोड़ी	пара
जोड़ी	пари
जोड़ी	пара
जोड़ी	парочка
सबूत	докази
सबूत	доказ
सटीक	точні
सटीक	точна
सटीक	акуратно
सटीक	точне
सटीक	точні
सटीक	точна
सटीक	точний
समाप्ति	завершення
समाप्ति	доповнення
समाप्ति	фініш
समाप्ति	завершити
समाप्ति	закінчити
समाप्ति	завершити
समाप्ति	кінець
समाप्ति	закінчити
समाप्ति	закінчиться
समाप्ति	закінчення
समाप्ति	завершується
समाप्ति	кінець
समाप्ति	закінчується
समाप्ति	остаточний
उल्लंघन	порушення
उल्लंघन	штурму
व्यापारी	бізнесмен
पूंजी	капітал
पूंजी	столиця
एजेंसी	агенція
एजेंसी	агентство
एजेंसी	організаціями
एजेंसी	агентства
समग्र	агрегат
पड़े	сумнівною
इतिहासकार	історик
चार्ट	діаграма
चार्ट	діаграми
चार्ट	хітів
चार्ट	діаграм
चार्ट	графіки
चार्ट	діаграми
गरीब	бідними
गरीब	бідна
गरीब	бідний
गरीब	бідні
औषधि	ліки
औषधि	медицина
औषधि	герб
औषधि	трава
मांस	meat
मांस	ковбасу
प्रतिस्पर्धा	змагання
बिन्दु	крапка
बिन्दु	точка
बिन्दु	точку
बिन्दु	point
पराजित	перемогли
पराजित	поразки
बहु	декілька
बहु	полі
कप्तान	капітан
कायम	збережена
कायम	тримається
जिब्राल्टर	гібралтар
खूबसूरत	прекрасні
खूबसूरत	красивий
खूबसूरत	красива
खूबसूरत	красиві
संयंत्र	завод
संयंत्र	рослини
संयंत्र	садити
संयंत्र	рослина
शक्तियों	живить
शक्तियों	здібності
शक्तियों	силами
अकेले	наодинці
अकेले	поодинці
अकेले	сама
अकेले	самі
किशोर	підлітки
अणु	частки
अणु	частинок
अणु	частинки
अणु	молекулярна
अणु	атоми
अणु	атомів
अणु	молекула
अणु	молекули
अणु	атом
भीड़	натовп
भीड़	натовпі
भीड़	переповнений
ब्लू	blue
ब्लू	блакитні
ब्लू	блакитний
ब्लू	блакитна
ब्लू	синій
ब्लू	сині
ब्लू	блюз
ब्लू	blues
ब्लू	блакить
ब्लू	сині
रिकॉर्डिंग	запис
क्रेडिट	кредитний
क्रेडिट	кредитна
क्रेडिट	кредит
क्रेडिट	подяки
द्वीपसमूह	архіпелаг
द्वीपसमूह	острови
स्कोर	рахунок
स्कोर	результат
स्कोर	оцінка
स्कोर	рахунку
गुजराती	гуджараті
चेतावनी	попереджень
चेतावनी	попередження
चेतावनी	попередження
चेतावनी	увага
चेतावनी	приверне
चेतावनी	тривога
चेतावनी	попередження
चेतावनी	попередити
परामर्श	консультант
परामर्श	консалтинг
परामर्श	консультування
परामर्श	консультацій
परामर्श	консультацію
परामर्श	консультація
परामर्श	консультації
गोत्र	клан
गोत्र	рід
दंड	пенальті
दंड	штраф
दंड	штрафи
दंड	штрафів
दंड	покарання
हिट	hits
हिट	удар
हिट	хіт
हिट	влучити
हिट	зачепив
हिट	вдарив
प्रतिबंध	обмежень
प्रतिबंध	обмеження
पढ़ाई	вивчення
पढ़ाई	навчання
पढ़ाई	вчився
पढ़ाई	вивчав
पढ़ाई	вивчила
पढ़ाई	навчався
जैक	джек
संदर्भित	посилаються
पहाड़	гірський
पहाड़	гора
पहाड़	гірська
बांध	гребля
बांध	pier
क्रांतिकारी	революційний
मठ	монастир
आउट	назовні
आउट	вийшов
आउट	out
संशोधित	виправлений
संशोधित	виправлене
संशोधित	виправлено
संशोधित	змінений
संशोधित	змінено
संशोधित	змінене
संशोधित	змінені
नौसेना	вмс
नौसेना	флот
गिटार	гітару
गिटार	гітара
सहमति	згоду
सहमति	згода
सहमति	погодження
सहमति	згоди
सहमति	згідний
सहमति	домовилися
सहमति	домовились
सहमति	погодився
लोहे	залізний
लोहे	залізо
लोहे	залізна
लोहे	заліза
सूचित	повідомили
सूचित	повідомити
सूचित	сповістити
कवर	обкладинку
कवर	cover
कवर	обкладинка
कवर	обкладинки
कवर	обкладинки
कवर	охоплює
कवर	обкладинок
भय	fear
भय	страх
भय	страху
अस्थायी	прозорим
अस्थायी	перехідний
अस्थायी	тимчасове
अस्थायी	тимчасові
अस्थायी	тимчасова
अस्थायी	тимчасово
अस्थायी	тимчасовий
अस्थायी	тимчасовий
अस्थायी	тимчасовий
कमल	lotus
कमल	камаль
नागरिकों	громадяни
नागरिकों	громадян
नागरिकों	громадянам
नागरिकों	цивільних
प्रमाणित	сертифікований
एसिड	кислоти
एसिड	кислота
बुक	платив
बुक	стояла
बुक	прописані
बुक	книжка
बुक	книжечки
बुक	книга
बुक	книги
तीव्रता	інтенсивність
अंगों	органи
हथियार	зброя
हथियार	зброю
हथियार	зброєю
हथियार	зброя
माप	вимірювання
माप	міру
माप	міра
माप	виміри
माप	вимірювання
थॉमस	томас
थॉमस	тома
एडवर्ड	едвард
एडवर्ड	едуард
कागज	папір
चुनौती	виклик
ओलम्पिक	олімпіади
ओलम्पिक	олімпійська
ओलम्पिक	олімпійський
ओलम्पिक	олімпійські
वसा	жирний
वसा	жиру
वसा	жирна
वसा	жири
पाता	знаходить
पाता	виявить
पाता	знайде
कमजोर	слабка
कमजोर	слабкий
नजर	eye
नजर	око
असर	ефект
रीति	обряд
सीधा	чесні
सीधा	стріт
सीधा	прямі
सीधा	прямо
सीधा	відверта
सीधा	пряма
सीधा	прямий
सीधा	direct
सीधा	прямі
भाषण	мовлення
भाषण	промову
सृष्टि	створення
सृष्टि	витвір
ग्रीन	зелене
ग्रीन	зелені
ग्रीन	зелений
नामित	названий
नामित	назвали
नामित	названо
स्वस्थ	здорові
स्वस्थ	здоровий
स्वस्थ	здорове
स्वस्थ	здорова
भागीदारी	партнерства
भागीदारी	партнерство
भागीदारी	участь
भागीदारी	участі
भागीदारी	участь
उद्योगों	industries
उद्योगों	галузі
उद्योगों	індустрії
उद्योगों	підприємець
स्टॉक	акція
स्टॉक	капітал
मर	помер
मर	померла
मर	мертвий
मर	dead
यात्रियों	пасажири
यात्रियों	пасажирів
गहरी	глибока
गहरी	deep
गहरी	глибоко
गहरी	глибокий
लिंक्स	лінки
लिंक्स	посилання
लिंक्स	посиланнями
लिंक्स	посилань
लिंक्स	рись
विस्फोट	вибухом
विस्फोट	вибух
विस्फोट	вибухи
जावा	java
जावा	ява
नक्शा	карта
नक्शा	мапа
हॉकी	хокей
सोडियम	натрію
घास	газон
घास	трава
घास	трави
पाये	знайшов
पाये	знайдено
पाये	знайшовся
पाये	знайшла
पाये	знайдені
नामांकित	номінантів
नामांकित	потрапив
कथन	заяви
कथन	судження
कथन	виписки
कथन	заяв
कथन	заява
