dhe	és
sëmundjet	betegség
sëmundjet	betegségek
sëmundjet	betegségek
sëmundjet	betegség
sëmundjet	megbetegedés
pasura	gazdagabb
organike	organikus
organike	szerves
pllaka	csempe
pllaka	tabletta
pllaka	tabletták
gradualisht	fokozatosan
seria	sorozat
hapjen	megnyitás
hapjen	nyitás
hapjen	megnyitó
hapjen	nyitó
hapjen	nyílás
football	foci
football	football
football	futball
oscar	oscar
vajzat	csajok
vajzat	lányok
klimë	éghajlat
klimë	klíma
napoli	nápolyi
napoli	nápoly
napoli	napoli
napoli	nápoly
tradicional	hagyományos
tradicional	tradicionális
stema	jelkép
stema	címere
stema	embléma
dramë	dráma
dramë	drama
rezultati	pontszám
rezultati	eredmény
simboli	jelkép
simboli	szimbólum
dërgon	küld
dërgon	küldi
tipi	fickó
tipi	guy
tipi	pasi
tipi	srác
drejtimi	irány
drejtimi	irányba
digjitale	digitális
old	idős
old	régit
old	régi
old	öreg
old	régiek
rruge	utca
rruge	út
rruge	uton
rruge	közúti
vrau	megölt
vrau	megölte
historian	történész
selia	celia
selia	főhadiszállás
zgjedhje	választások
zgjedhje	választási
zgjedhje	választás
zgjedhje	választások
zgjedhje	döntés
zgjedhje	választás
pasojat	fallout
pasojat	következmény
pasojat	következmények
pasojat	következményei
chelsea	chelsea
martesa	házasság
martesa	házasságot
zgjodhi	választott
zgjodhi	választotta
cilen	ami
cilen	melyik
cilen	mely
cilen	amely
botimi	kiadvány
botimi	közzététel
botimi	kiadás
botimi	kiadó
botimi	közzététel
dakord	egyetértek
false	hamisak
danimarka	dániában
danimarka	dánia
ushtarët	katonák
vështirësi	nehézségek
vështirësi	nehézséget
vështirësi	nehézség
vështirësi	nehézségekkel
vështirësi	nehézségek
vështirësi	nehézségei
vështirësi	nehézség
qëndrim	magatartás
qëndrim	hozzáállás
tekste	szövegek
server	szerverek
server	kiszolgáló
server	szerver
mjek	orvos
mjek	orvos
rrezet	sugarak
pre	zsákmány
pre	zsákmány
pre	zsákmány
pre	préda
ruhet	tartósított
ruhet	megőrizte
teknologji	technológia
teknologji	technika
gjelbër	zöld
gjelbër	zöldek
errët	sötét
kujtim	memória
kujtim	emlék
kujtim	emlékezet
kujtim	emlékek
rajone	régiói
rajone	régiók
irlanda	írország
pasardhës	leszármazottai
pasardhës	vetőmag
pasardhës	mag
pasardhës	utókor
pasardhës	utódok
pasardhës	leszármazottja
dinamo	dinamo
ditore	naponta
ditore	napi
ane	anne
dvd	dvd
linja	line
linja	sor
linja	vonal
prift	pap
posaçërisht	speciálisan
mik	barát
mik	barátom
korea	korea
korea	koreai
korea	koreából
ngriti	felemelt
ngriti	nevelt
ngriti	felvetett
ngriti	emelt
kritike	kritikus
kinez	kínai
kinez	kínaiak
kritik	kritikus
kritik	kritikusan
regjistrimi	felvétel
regjistrimi	rögzítés
regjistrimi	nyilvántartási
regjistrimi	nyilvántartásba
regjistrimi	regisztráció
administrativ	igazgatási
administrativ	adminisztratív
spanjisht	spanyolul
spanjisht	spanyolok
spanjisht	spanyol
kafe	brown
kafe	barna
kafe	kávét
kafe	kávé
gjeografik	földrajzi
gjeografik	földrajzi
fjalor	szótár
fjalor	szókincse
fjalor	szótár
përcakton	meghatározza
përcakton	meghatározza
përcakton	meghatározza
falls	elesik
falls	vízesés
falls	falls
kompjuter	számítógép
kompjuter	komputer
kompjuter	computer
buzë	ajkai
buzë	ajkak
buzë	száj
buzë	ajka
buzë	edge
vendimi	döntés
vendimi	határozat
vendimi	ítélet
zgjedhjeve	választási
zgjedhjeve	választás
zgjedhjeve	választások
formohet	kialakult
formohet	alakított
formohet	alakult
standarde	standardok
standarde	előírások
standarde	szabványok
standarde	normál
standarde	szabványos
standarde	szabvány
standarde	standard
rriten	növekszik
rriten	növekvő
nba	nba
shkrimi	írással
shkrimi	írás
shkrimi	írása
dëshira	vágy
dëshira	kívánom
dëshira	kívánság
dëshira	bárcsak
dëshira	kívánság
dëshira	kívánja
bern	bern
pasardhësi	utódja
michel	michel
vrasje	emberölés
vrasje	gyilkosság
vrasje	gyilkosság
vrasje	gyilkol
vrasje	gyilkolás
dorës	kezét
dorës	kéz
pat	pat
ludwig	ludwig
fazë	szakasz
fazë	fázis
numra	számok
bashkësia	közösség
bashkësia	közösségi
studentë	diákok
studentë	hallgatók
studentë	tanulók
njëzet	twenty
njëzet	húsz
qafa	nyakát
qafa	nyaka
qafa	nyak
shenjat	jelek
shenjat	jelzések
shenjat	táblák
austriak	osztrák
austriak	ausztria
aeroporti	reptér
aeroporti	repülőtér
bernard	bernard
stefan	stefan
hapet	nyit
hapet	nyitható
bullgaria	bulgária
popullata	populáció
popullata	népesség
popullata	lakosság
jon	ion
jon	jon
miguel	miguel
vladimir	vlagyimir
vladimir	vladimir
themeluesit	alapítók
blue	kék
blue	blue
blue	blu
përzier	kevert
përzier	vegyes
përzier	keverve
përzier	keverés
poezia	vers
poezia	költészet
rendi	randy
filozofia	filozófia
qeliza	sejtek
qeliza	cellák
mish	húsok
mish	hús
mish	húst
mish	hús
pushtimi	invázió
pushtimi	hódítás
pushtimi	foglalkozása
pushtimi	megszállás
pushtimi	foglalkozás
verën	summer
verën	nyári
verën	nyáron
verën	nyár
veshje	ruházata
veshje	ruhák
veshje	ruházat
veshje	ruha
veshje	ruhák
veshje	szerelés
veshje	ruha
veshje	ruha
sëmundjeve	betegségek
lot	könny
lot	szakadás
lot	könny
lot	könnyeket
lot	könnyek
garat	versenyek
goli	gól
goli	cél
arab	arab
arab	arab
kushtetutës	alkotmány
intelektuale	intellektuális
intelektuale	szellemi
filozof	filozófiai
filozof	filozófus
mundshëm	lehetséges
mundshëm	valószínű
mundshëm	valószínűsíthető
rregullisht	rendszeresen
erë	szag
erë	illat
erë	illata
erë	szag
erë	illatok
channel	csatorna
plagosur	sérültek
plagosur	sérült
plagosur	megsérült
plagosur	sérült
plagosur	sebesült
dobi	haszon
dobi	előny
dobi	dobby
dëshmon	tanúskodik
dëshmon	tanúskodni
terren	terep
terren	talaj
dokumentar	dokumentumfilm
qëndrueshme	stabil
qëndrueshme	istálló
qëndrueshme	állandósult
qëndrueshme	egyenletes
île	île
bindur	engedelmes
bindur	meggyőzni
bindur	meggyőzte
totale	teljes
totale	összesen
vijon	követ
vijon	követi
shpirt	lélek
shpirt	soul
shpirt	lelkem
shpirt	lelked
shpirt	baba
shpirt	bébi
shpirt	szellem
shpirt	lélek
dëshirë	vágy
dëshirë	kívánom
dëshirë	kívánság
dëshirë	bárcsak
unesco	unesco
komedi	vígjáték
komedi	humor
komedi	komédia
kripë	só
kripë	sót
kripë	sós
belgjika	belgium
mendon	gondolkodik
bimët	üzemek
bimët	növények
bimët	növény
bimët	üzem
bimët	növény
bimët	növényzet
kaluarën	elmúlt
kaluarën	múlt
kaluarën	múltbeli
profeti	próféta
gazetë	papír
gazetë	újság
marko	marko
kuantike	kvantum
fernando	fernando
prania	jelenlét
prania	jelenléte
zhdukur	eltűnt
zhdukur	eltünt
qind	centes
qind	cent
kapacitet	kapacitások
kapacitet	kapacitás
ekzistencën	lét
ekzistencën	létezése
ekzistencën	létezés
filloj	start
filloj	kezdés
filloj	kezdeni
filloj	kezdem
filloj	kezdő
filloj	kezdve
bari	bari
bari	fű
bari	füvet
topi	bál
topi	labdát
topi	golyó
topi	labda
topi	ball
qarqe	megyék
mendimet	gondolatai
mendimet	gondolat
mendimet	gondolatok
steve	steve
dini	dini
motive	motívumok
paralele	párhuzamos
paralele	párhuzamosan
rënie	csökkenés
rënie	visszaesés
jugu	dél
jugu	délre
jugu	déli
parku	park
përbërje	összetett
përbërje	vegyület
adresa	cím
adresa	címe
qeveritare	kormány
qeveritare	kormányzat
zgjedhjen	kiválasztási
zgjedhjen	válogatás
zgjedhjen	kiválasztás
zgjedhjen	kijelölés
rajonal	regionális
atomike	atom
hipi	hippik
hipi	hippi
hipi	hippik
arte	művészet
arte	művészetek
arte	művészeti
arte	arte
zvicra	svájc
zyra	hivatalok
zyra	irodák
zyra	hivatal
zyra	iroda
nivele	szintek
nivele	szint
mendime	figyelmes
mendime	gondolatai
mendime	gondolat
mendime	gondolatok
gadishullin	félsziget
interesuar	érdeklődő
interesuar	érdekel
interesuar	érdekelt
interesuar	érdekelne
interesuar	érdeklődni
bregut	partra
bregut	part
bregut	shore
prodhon	gyárt
prodhon	termel
pemë	fán
pemë	fa
pemë	fája
pemë	fák
pemë	fákon
pemë	fák
pemë	fákat
pemë	gyümölcs
pemë	gyümölcsök
jacques	jacques
mat	mat
mat	matt
jusuf	yusuf
jusuf	jusuf
medalje	érem
medalje	medál
medalje	kitüntetés
major	őrnagy
major	maj
kala	citadella
botuesi	kiadó
qytezë	városban
qytezë	town
qytezë	város
ajër	levegő
ajër	air
kimi	kémia
plus	plus
plus	plussz
plus	plusz
festivalit	fesztivál
juglindje	délkelet
juglindje	délkelet
juglindje	délkeleti
vendimin	döntés
vendimin	határozat
pesha	súlyokat
pesha	súlya
pesha	súly
pesha	testtömeg
pesha	testsúly
pesha	tömeg
krahun	kar
krahun	karját
vazhdueshëm	folyamatos
vazhdueshëm	folytonos
beri	barry
dinte	tudtam
dinte	tudta
veprime	műveletek
veprime	fellépések
veprime	akciók
veprime	intézkedések
veprime	cselekvések
australi	ausztrália
hyrja	belépés
hyrja	hozzáférést
hyrja	hozzáférés
hyrja	belépés
hyrja	belépő
hyrja	bejegyzés
hyrja	belépő
hyrja	bejárat
hyrja	belépés
hyrja	bejelentkezés
shfaqja	mutasd
shfaqja	show
torino	torino
torino	torinói
mike	mike
besimtarët	hívők
rumania	románia
holanda	hollandia
holanda	holland
holanda	holland
gjeni	géniusz
gjeni	zseni
meta	meta
mbijetuar	túlélő
mbijetuar	túlélte
mbijetuar	túlélni
kërkesë	megkeresés
kërkesë	kérésére
kërkesë	kérésre
kërkesë	kérés
kërkesë	kérelem
skenën	jelenet
khalifa	khalifa
europa	európa
europa	europe
europa	európában
goditje	robbantani
goditje	stroke
goditje	agyvérzés
goditje	löket
formon	formák
formon	nyomtatvány
mjeshtër	mester
flaka	láng
prejardhjen	származási
prejardhjen	származás
bujar	bőkezű
bujar	nagylelkű
varr	sír
varr	sírba
varr	sír
jush	te
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	állás
pozicioni	pozíció
pozicioni	álláspont
pozicioni	helyszín
pozicioni	hely
pozicioni	elhelyezkedés
pozicioni	utat
pozicioni	ösvény
pozicioni	útvonal
pozicioni	út
mjedis	környezet
mjedis	környezetvédelem
referuar	említett
referuar	utalt
referuar	hivatkozott
referuar	utaltak
legjenda	legendák
legjenda	legendája
legjenda	legenda
legjenda	legendák
kryengritja	felkelés
kryengritja	lázadás
krah	vállán
krah	válla
krah	váll
krah	kar
krah	karját
krah	oldalra
krah	oldalam
krah	side
efektet	hatások
efektet	hatásai
efektet	hatás
ndodhë	előfordul
ndodhë	megtörténik
cilësi	minőségi
cilësi	minősége
cilësi	minőség
llogaritet	számított
llogaritet	kiszámított
llogaritet	számít
leon	leon
kontribuar	hozzájárult
miqtë	barátokkal
miqtë	barátok
miqtë	barátaim
miqtë	ismerősök
njerëzimit	emberség
njerëzimit	emberiség
pamjen	díszlet
pamjen	táj
gjermanët	németek
interpretuar	végrehajtott
interpretuar	elvégzett
interpretuar	értelmezni
universitet	uni
universitet	university
universitet	egyetem
thote	mondja
regjimi	rezsim
frikë	félelem
frikë	féltek
frikë	félt
francis	feri
francis	francis
francis	ferenc
kontinentale	kontinentális
gjuhe	nyelv
public	nyilvános
public	nyilvánosság
public	nyilvánosan
public	publikus
teknologjia	technológia
teknologjia	technika
tempuj	templomok
ortodoks	ortodox
yll	csillagos
yll	csillag
yll	sztár
sisteme	rendszerek
sisteme	systems
muze	múzeumok
muze	múzeum
muze	múzeumi
muze	múzeum
muze	museum
operativ	működési
operativ	operatív
guinea	guinea
guinea	guineai
lumë	folyami
lumë	folyó
përfundimin	megszüntetése
artisti	művész
artisti	előadó
rob	rob
oborrin	udvar
atlantik	atlanti
rumanisë	románia
përshtatshëm	helyénvaló
përshtatshëm	megfelelő
përshtatshëm	alkalmas
përshtatshëm	megfelelő
studiuesit	kutatói
studiuesit	kutatók
blues	blues
lënda	alany
lënda	figyelemmel
lënda	tárgy
dhomë	terem
dhomë	szoba
ndërtuara	épült
ndërtuara	épített
ndërtuara	felépített
ndërtuara	beépített
polonisë	lengyelország
copë	darabja
copë	darabka
copë	darab
bija	lányom
bija	lánya
gjërat	dolgok
gjërat	dolgokat
prova	bizonyíték
prova	bizonyítékok
prova	próba
prova	próbára
prova	bizonyíték
prova	bizonyítás
meshkujt	hímek
meshkujt	férfi
meshkujt	férfiak
meshkujt	emberek
praktikë	gyakorlás
praktikë	edzés
praktikë	gyakorlat
lojtarë	játékosok
lojtarë	szereplők
walter	walter
dimër	tél
dimër	téli
dimër	télen
pret	vár
pret	várakozás
pret	várunk
pret	várok
përafërsisht	megközelítőleg
përafërsisht	hozzávetőleg
përafërsisht	körülbelül
drejtpërdrejt	live
drejtpërdrejt	élni
drejtpërdrejt	élőben
drejtpërdrejt	élő
drejtpërdrejt	közvetlen
drejtpërdrejt	direct
drejtpërdrejt	közvetlenül
drejtpërdrejt	egyenes
drejtpërdrejt	közvetlenül
mbledhje	összegyűlt
mbledhje	gyülekező
mbledhje	összejövetel
mbledhje	gyűlés
mbledhje	találkozás
mbledhje	találkozó
mbledhje	megbeszélés
kap	kapás
kap	elkapni
kap	fogás
kap	elfogni
juventus	juventus
williams	williams
pjesëmarrja	részvétel
pjesëmarrja	jelenlét
pjesëmarrja	részvétel
mësimi	tanulok
mësimi	tanul
mësimi	tanulás
mësimi	tanít
mësimi	tanítani
mësimi	tanítás
mësimi	lecke
mësimi	leckét
mësimi	tanulság
bir	fiam
bir	fiuk
poloni	lengyelország
seksuale	szexualitás
seksuale	szexuális
dhjetëra	tízes
dhjetëra	tucatnyi
hidhet	ugorj
hidhet	ugrás
hidhet	ugrik
transmetuar	közvetítés
transmetuar	adás
transmetuar	továbbítja
transmetuar	továbbított
transmetuar	közvetített
cari	cár
cari	carl
hartuar	kialakított
hartuar	összeállított
unike	egyedülálló
unike	páratlan
unike	egyedi
demokratik	demokratikus
demokratik	demokrata
ekip	csapat
ekip	team
favor	szívesség
pavarësi	függetlenség
poetik	költői
filipi	phillip
filipi	fülöp
filipi	philip
div	div
paraqitja	megjelenés
paraqitja	megjelenése
paraqitja	megtekintés
paraqitja	kilátás
paraqitja	nézet
halil	halil
përgatitjen	felkészültség
përgatitjen	előkészítése
përgatitjen	készülnek
përgatitjen	felkészülés
përgatitjen	készül
gabim	rossz
gabim	helytelen
gabim	tévedés
gabim	hiba
romanin	újszerű
romanin	regény
aquitaine	aquitaine
urë	híd
urë	bridge
ujërat	vizei
ujërat	vizek
ujërat	waters
adolf	adolf
udhëtim	utazás
udhëtim	kirándulás
udhëtim	utazás
udhëtim	trip
udhëtim	kiruccanás
konflikt	ütközés
konflikt	konfliktusok
konflikt	konfliktus
dhimbje	fáj
dhimbje	fájdalmat
dhimbje	fájdalom
luftoi	harcolt
luftoi	küzdött
përmirësuar	javult
përmirësuar	javított
gjenerali	általános
gjenerali	tábornok
frymë	lélegzet
frymë	légzés
frymë	lélegzik
verilindje	északkelet
castile	kasztília
artistët	előadók
artistët	művészek
ndryshoi	megváltozott
ndryshoi	változott
bob	bob
fut	beszúrása
lexuesit	olvasók
lexuesit	olvasó
klubet	klubok
mësuesi	tanárnő
mësuesi	tanár
qytetar	polgár
qytetar	állampolgár
qytetar	polgárok
ekzistuese	meglévő
ekzistuese	meglevő
ekzistuese	létező
pikturë	festés
pikturë	festmény
skulptura	szobor
skulptura	szobrok
skulptura	szobrok
fjalori	szótár
formimi	képező
formimi	formáció
formimi	alakzat
pullë	bélyeg
pullë	bélyegző
pullë	pecsét
kapur	elkapott
kapur	fogott
kapur	kifogott
kapur	elfogott
kapur	elfogták
metodë	módszer
dorën	kezét
dorën	kéz
miliardë	milliárd
miliardë	egymilliárd
commons	commons
frymëzuar	inspirált
përpiqet	próbálkozik
arsim	oktatási
arsim	oktatás
çeke	csehország
çeke	cseh
templates	sablonok
bërthamore	nukleáris
këshilltar	tanácsadó
këshilltar	tanácsadó
këshilltar	tanácsos
këshilltar	tanácsos
këshilltar	tanácsadó
duar	kéz
duar	kezek
gradë	fokban
gradë	fok
gradë	fokozat
gradë	diploma
gradë	fok
pavarura	független
pavarura	önálló
pavarura	függetlenek
beogradit	belgrád
akademike	akadémiai
petro	petro
krahasuar	összehasonlítva
krahasuar	képest
paraardhës	megelőző
paraardhës	előző
paraardhës	korábbi
otto	otto
avni	avni
modele	modellek
modele	modelleket
modele	model
modele	minta
modele	modell
fati	végzet
fati	sors
fati	végzet
fati	sors
kontrolli	kontroll
kontrolli	irányítás
kontrolli	vezérlő
kontrolli	ellenőrzési
kontrolli	ellenőrzés
kontrolli	csekk
kontrolli	csekket
kontrolli	ellenőrzés
dru	fa
dru	wood
dru	erdő
dru	fát
projektet	projektek
veziri	vezír
pulla	bélyeg
pulla	bélyegző
pulla	bélyegeket
pulla	bélyeget
rinjtë	újoncok
europe	európa
europe	europe
europe	európában
personazhet	karakterek
personazhet	szereplők
muaji	hónap
muaji	hónapja
nënshkruar	aláírva
nënshkruar	aláírás
nënshkruar	aláírt
hall	terem
hall	hall
hall	csarnok
anijet	csónak
anijet	hajók
anijet	hajók
informacioni	információ
informacioni	tájékoztatás
informacioni	információk
domosdoshme	elengedhetetlen
domosdoshme	nélkülözhetetlen
kolumbia	kolumbia
shpeshta	gyakori
globale	globális
globale	global
pamja	megtekintés
pamja	kilátás
pamja	nézet
qeveri	kormány
qeveri	kormányzat
statistikat	statisztika
statistikat	statisztikák
statistikat	statisztika
statistikat	statisztikák
statistikat	elemzések
thuajse	majdnem
katror	quad
katror	square
katror	szögletes
katror	négyzetes
katror	tér
katror	négyzet
katror	négyzet
peshkop	futó
peshkop	bishop
peshkop	püspök
status	állapot
status	státusz
shmangur	kerüld
shmangur	elkerülése
shmangur	kerülni
young	fiatalok
young	fiatal
young	fiatalos
përmasat	méretek
përmasat	méretei
përmasat	méretek
përmasat	méret
përhershme	állandó
përhershme	végleges
përhershme	tartós
përhershme	maradandó
banda	band
banda	banda
banda	együttes
banda	zenekar
banda	banda
modelet	modellek
modelet	modelleket
modelet	minták
modelet	mintákat
shëndetësore	egészségügy
shëndetësore	egészségügyi
shëndetësore	egészség
takim	dátum
takim	időpont
takim	kinevezés
takim	időpont
takim	gyűlés
takim	találkozás
takim	találkozó
takim	megbeszélés
zbulimin	kimutatás
zbulimin	leleplezés
zbulimin	felfedezés
zbulimin	discovery
bimore	üzem
bimore	növény
prag	küszöb
prag	brink
prag	éva
prag	eve
dokumenti	okmány
dokumenti	okirat
dokumenti	dokumentum
kaliforni	kaliforniai
kaliforni	california
kaliforni	kalifornia
kaliforni	kaliforniában
ekzistuar	léteztek
ekzistuar	létezett
bullgare	bolgár
udhëtimi	utazás
udhëtimi	utazások
udhëtimi	utazási
udhëtimi	utazás
udhëtimi	utazó
udhëtimi	utazni
udhëtimi	utazás
udhëtimi	utazik
udhëtimi	utazó
fortesa	erőd
fortesa	erőd
fortesa	fort
firmosi	aláírva
firmosi	aláírás
firmosi	aláírt
saône	saône
arm	kar
arm	karját
gjith	mindegyik
gjith	mind
gjith	minden
strategjike	stratégiai
mario	mario
famë	hírnév
monumenti	emlékmű
mbledhja	adatgyűjtés
mbledhja	gyűjtés
mbledhja	gyűjtemény
mbledhja	kollekció
general	általános
general	tábornok
add	hozzáadás
add	hozzáadása
klube	klubok
fabrika	üzem
fabrika	növény
fabrika	gyár
fabrika	gyári
fabrika	üzem
fabrika	gyárban
europë	európa
europë	europe
europë	európában
fletë	lap
fletë	lepedő
fletë	fólia
fletë	levél
ligjor	halottkém
ligjor	jogi
ligjor	legális
ligjor	törvényes
zgjidhjen	megoldást
zgjidhjen	megoldás
zgjidhjen	oldat
goku	goku
shqiperi	albánia
flamur	zászló
flamur	megjelölés
flamur	lobogó
flamur	banner
giuseppe	giuseppe
guide	kalauz
guide	útmutató
organizatat	szervezetek
krahët	karok
krahët	fegyvert
krahët	karokat
krahët	kar
krahët	fegyverek
krahët	szárnyai
krahët	szárnyakat
krahët	szárnyak
krahët	szárny
gazi	benzin
gazi	gáz
trashëguar	örökölt
trashëguar	örökölte
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	tizenkettő
dymbëdhjetë	tizenkettedik
dymbëdhjetë	twelfth
virginia	virginiában
virginia	virginia
virginia	virginiai
mia	mia
note	megjegyzés
note	jegyzet
alba	alba
përkthyes	fordító
përkthyes	tolmács
përkthyes	tolmács
përkthyes	translators
prodhimet	termékek
prodhimet	termék
prodhimet	termékeket
keta	ezek
keta	ezeket
ball	bál
ball	labdát
ball	golyó
ball	labda
ball	ball
afganistan	afganisztán
afganistan	afganisztáni
diellor	napenergia
përkundër	ellenére
varrezat	temetők
varrezat	temetők
mesdhetare	mediterrán
tashme	már
tashme	máris
kënaqur	elégedett
spain	spanyolország
pyjet	erdőben
pyjet	erdő
pyjet	erdők
pyjet	erdők
moskë	moszkvai
moskë	moszkvában
moskë	moszkva
tekstet	szövegek
pushtuan	megszállták
info	info
info	infó
info	információ
info	infók
info	információk
apple	almás
apple	alma
apple	apple
prozë	próza
pronë	ingatlan
pronë	tulajdon
pronë	ingatlanok
pronë	tulajdonság
moisiu	moses
moisiu	mózes
karbonit	szén
fashiste	fasiszta
botues	kiadó
botues	kiadók
trashë	zsír
trashë	zsírok
trashë	fat
trashë	kövér
papritur	hirtelen
papritur	váratlanul
papritur	váratlan
papritur	hirtelen
jezusi	jézus
trim	bátor
venezuela	venezuelai
venezuela	venezuela
zonja	hölgyek
zonja	hölgyeim
zonja	hölgy
bot	bot
naziste	nácik
naziste	náci
naziste	nácik
poezinë	vers
poezinë	költészet
drejtësi	igazságszolgáltatás
drejtësi	igazság
arthur	artúr
arthur	arthur
bbc	bbc
kuvend	kolostor
kuvend	zárda
kuvend	egyezmény
kuvend	konvent
leonardo	leonardo
matematike	matematika
matematike	matematikai
matematike	matek
matematike	matematika
matematike	matek
matematike	matematikai
matematike	matematika
fitorja	győzelem
fitorja	nyerő
subjekt	alany
subjekt	figyelemmel
subjekt	tárgy
titujt	főcím
titujt	címeket
titujt	címek
diskutim	vita
diskutim	megbeszélés
diskutim	beszélgetés
vendosja	elhelyezés
vendosja	bevetés
green	zöld
përcaktohet	eltökélt
përcaktohet	határozott
përcaktohet	meghatározott
përcaktohet	meghatározva
institucione	intézmények
profesioni	foglalkozása
profesioni	szakma
profesioni	foglalkozás
profesioni	foglalkozása
profesioni	megszállás
profesioni	foglalkozás
territor	terület
territor	területe
gjermanë	németek
ferrari	ferrari
lum	folyami
lum	folyó
koncepti	elképzelés
koncepti	koncepció
koncepti	fogalom
aus	aus
tejet	rendkívül
hyrjen	belépés
hyrjen	belépő
hyrjen	bejegyzés
humbja	elveszíteni
humbja	veszíteni
humbja	veszteségek
humbja	veszteség
golden	golden
golden	arany
marin	marin
themeluesi	alapítója
themeluesi	alapító
kokës	fejbőr
gëzim	joy
gëzim	öröm
gëzim	örömöt
academy	akadémia
etnik	etnikai
amor	amor
blerë	megvásárolt
blerë	vásárolt
blerë	beszerzett
blerë	megvásárolt
blerë	vásárolt
blerë	vett
blerë	vettem
eric	eric
eric	erik
henri	henri
henri	henrik
henri	henry
over	vége
over	át
përkatës	vonatkozó
përkatës	releváns
përkatës	relevánsak
përkatës	lényeges
ushtruar	gyakorolt
varur	eltartott
varur	függő
varur	lóg
varur	akasztás
varur	hung
mendojnë	tükrözze
mendojnë	tükrözik
mail	mail
mail	levél
mail	levelek
mail	posta
vizituar	meglátogatta
vizituar	meglátogatott
vizituar	látogatott
vizituar	felkeresett
futet	bevezetett
futet	bemutatott
djegur	elégett
djegur	égett
djegur	megégett
djegur	égetett
djegur	elégett
djegur	égett
djegur	megégett
djegur	égetett
mobile	mobilos
mobile	mobile
mobile	mobil
hodhi	dobta
përvojë	élmény
përvojë	tapasztalat
përvojë	tapasztalatok
përvojë	tapasztalattal
fis	törzs
ulet	ül
operative	operatív
feudale	feudális
prifti	pap
peru	perui
peru	peru
teorike	elméleti
portugalia	portugália
prizreni	prizren
saktësisht	pontosan
ani	ani
ani	annie
vlerësim	elbírálás
vlerësim	értékelés
vlerësim	elismerést
vlerësim	elismerés
vlerësim	értékelés
faktorët	tényezők
ministrinë	minisztérium
detaje	részletek
detaje	részleteket
detaje	részlet
detaje	részletes
golashënuesi	gabe
golashënuesi	pontszerző
krahu	vállán
krahu	válla
krahu	váll
krahu	kar
krahu	karját
krahu	szárnyat
krahu	szárnya
krahu	wing
krahu	szárny
gadishullit	félsziget
manga	manga
historiani	történész
kryeredaktor	szerkesztője
kryeredaktor	szerkesztő
jones	jones
çmuar	értékes
çmuar	drága
delhi	delhi
suedeze	svéd
suedeze	svédország
zemrat	szívek
kosovo	koszovó
kosovo	koszovói
ismet	ismet
krahë	szárnyai
krahë	szárnyakat
krahë	szárnyak
krahë	szárny
ftuar	meghívott
ftuar	meghívva
spiro	spiro
elementi	tárgy
elementi	tétel
elementi	elem
elementi	elemet
elementi	elem
njohja	megjelenítés
njohja	elismerés
njohja	felismerés
trajtuar	kezelni
trajtuar	kezeljük
trajtuar	szerelés
varret	graves
palët	bulik
palët	pártok
palët	felek
palët	partik
specializuar	szakosodott
specializuar	szakosított
mungon	hiányzik
mungon	eltűnt
mungon	hiányzó
qen	kutyus
qen	kutya
heinrich	heinrich
efekt	hatása
efekt	hatás
efekt	effektus
luftimet	harcok
luftimet	harc
luftimet	harcol
luftimet	küzdelem
luftimet	verekedés
luftimet	harcolni
vret	gyilkol
vret	öl
vret	megöli
vret	megöl
roberto	roberto
realitet	valóság
dënuar	elítélt
dënuar	elítéltek
dënuar	elítélte
dënuar	elítélt
dënuar	elítéltek
dënuar	elítélték
dënuar	elítélt
dënuar	büntetést
egjipti	egyiptom
linjë	line
linjë	sor
linjë	vonal
volume	mennyiségek
volume	kötet
volume	volumen
siguron	biztosítja
siguron	biztosítja
siguron	nyújt
lexo	olvasott
shtresat	réteg
shtresat	rétegek
vlefshme	érvényes
formuan	kialakult
formuan	alakított
formuan	alakult
salla	ward
televizioni	tv
televizioni	televízió
without	sans
shahu	sakktábla
shahu	sakk
shahu	shah
dukej	nézett
dukej	tűnt
kaluan	elhunyt
tag	címke
tag	megjelölés
tag	tag
tag	megjelölése
bosnje	bosznia
bosnje	boszniai
artet	művészet
artet	művészetek
artet	művészeti
përvjetore	évfordulók
pranverë	tavaszi
pranverë	tavasz
ramadan	ramadán
ernest	ernest
central	központi
amerikanë	amerikaiak
luftëtarët	harcosok
luftëtarët	harcosok
luftëtarët	vadászok
pohon	állítások
pohon	követelés
pohon	követelések
pohon	igények
pohon	megerősíti
fshatare	paraszt
tregu	piac
tregu	piactéren
tregu	piac
tregu	piaci
tregu	market
sich	sich
shefi	főnök
kroate	horvát
inxhinier	mérnök
planifikuar	ütemezett
planifikuar	tervezett
planifikuar	megtervezett
ekuacioni	egyenlet
veriperëndim	északnyugat
salvador	salvador
historikisht	történelmileg
moselle	moselle
nivelet	réteg
nivelet	rétegek
nivelet	szintek
nivelet	szint
dobishme	hasznos
dobishme	segítőkész
dobishme	hasznos
dhuroi	adományozott
pal	pal
vargu	vers
muzikant	zenész
statuja	szobrok
statuja	szobrot
statuja	szobor
kapaciteti	kapacitások
kapaciteti	kapacitás
diellore	napenergia
temat	témák
temat	témák
holla	pénz
holla	pénzt
holla	készpénz
holla	készpénzben
holla	pénzt
peshë	súlya
peshë	súly
peshë	testtömeg
peshë	testsúly
peshë	tömeg
street	utca
refuzoi	elutasított
gjerësia	szélessége
