και	och
αγγείο	kärl
νιούε	niue
εγχώριο	inhemsk
εγχώριο	inhemskt
εγχώριο	inhemska
εγχώριο	inrikes
ακόλουθοι	efterföljare
ακόλουθοι	anhängare
ακόλουθοι	följare
γρανάδα	granada
τρίχωμα	päls
ρόμπινσον	robinson
κέιμαν	cayman
κέιμαν	caiman
πρόγνωση	prognos
πρόγνωση	prognos
ούγγροι	ungrare
ούγγροι	ungerska
ούγγροι	ungrare
ούγγροι	ungersk
μηχάνημα	machine
μηχάνημα	maskin
μίλα	snacka
μίλα	föredrag
μίλα	prat
μίλα	talk
μίλα	prata
μίλα	tala
μίλα	talar
αυξημένο	ökade
αυξημένο	ökad
αυξημένο	ökat
αυξημένο	förhöjt
πείθει	övertygar
σχημάτων	formar
σχημάτων	former
χτυπά	knackar
σταύρωση	korsfästelse
φλόγες	låga
φλόγες	flamma
φλόγες	flamman
φλόγες	flammor
φλόγες	lågor
σπινόζα	spinoza
προσκυνητές	pilgrimer
κάτοχοι	ägare
κάτοχοι	ägarna
κάτοχοι	innehavare
συνετρίβη	störtade
συνετρίβη	kraschade
συνετρίβη	kraschat
νόβα	nova
μαύροι	svarta
πλάσματος	plasma
μαρτίν	martine
μαρτίν	martín
αλληλουχία	sekvensering
αλληλουχία	ordningsföljd
αλληλουχία	ordningsföljd
αλληλουχία	sekvens
αλληλουχία	sekvensen
φουτεμπόλ	futebol
ασήμι	silver
μάθιου	matthew
μάθιου	matteus
καταδρομικά	kryssare
ενεργοί	aktiva
ενεργοί	aktiv
ενεργοί	aktivt
γιοχάνεσμπουργκ	johannesburg
αρχιμήδη	arkimedes
σφόρτσα	sforza
καταργείται	upphävt
καταργείται	upphävd
καταργείται	avskaffades
καταργείται	avskaffas
καταργείται	avskaffade
καταργείται	avskaffat
θέαμα	skådespel
θέαμα	spektakel
γρενάδα	grenada
υπερ	hyper
υπερ	super
άνθρακας	mjältbrand
άνθρακας	stenkol
άνθρακας	kol
άνθρακας	kol
πίος	pius
διορισμός	förordnande
διορισμός	möte
διορισμός	utnämning
διορισμός	tillsättning
διορισμός	nominering
διορισμός	nominerad
διορισμός	utnämning
γενετικά	genetiskt
συνδιάσκεψη	konferensen
συνδιάσκεψη	konferens
ανασυγκρότηση	återuppbyggnad
ανασυγκρότηση	rekonstruktion
αντιδραστήρα	reaktorn
αντιδραστήρα	reaktor
αμερικάνος	american
αμερικάνος	amerikan
αμερικάνος	amerikanskt
αμερικάνος	amerikansk
αμερικάνος	amerikanska
ερυθραία	eritrea
φωτογραφική	kamera
φωτογραφική	kameran
φωτογραφική	fotografiska
φωτογραφική	fotografisk
φωτογραφική	fotografiskt
κροατική	kroatiska
γκέτο	getton
γκέτο	gettot
σεξουαλικά	sexuell
σεξουαλικά	sexuella
σεξουαλικά	sexuellt
σεξουαλικά	sexuellt
δραπέτευσε	rymt
δραπέτευσε	undkom
δραπέτευσε	flydde
δραπέτευσε	rymde
δραπέτευσε	flytt
πλατφόρμες	plattformar
προσελκύει	attraherar
προσελκύει	lockar
ψηφίο	siffra
προτεκτοράτο	protektorat
μίλος	milos
διακεκριμένος	framstående
εφοδιασμού	leverans
εφοδιασμού	tillhandahållande
εφοδιασμού	försörjning
εφοδιασμού	utbud
επιβολής	verkställande
επιβολής	verkställighet
μελβούρνη	melbourne
υποστηρίχθηκε	stödde
υποστηρίχθηκε	stöds
υποστηρίχθηκε	stöttat
υποστηρίχθηκε	stöttade
σκάλες	stegar
σκάλες	trappan
σκάλες	trappsteg
σκάλες	trappa
σκάλες	trappor
στομάχι	magen
στομάχι	mage
επίκληση	åberopar
επίκληση	åberopa
επίκληση	åberopat
επίκληση	åberopade
επίκληση	åberopas
καρναβάλι	karneval
καρναβάλι	karnevalen
καρναβάλι	tivoli
ορέστη	orestes
μοντάνα	montana
συνδυάζοντας	kombinerar
συνδυάζοντας	kombinera
συνδυάζοντας	kombineras
θησαυρό	skatt
θησαυρό	skatter
τότεναμ	tottenham
ορλάντο	orlando
τοξικό	giftiga
τοξικό	toxisk
τοξικό	giftig
τοξικό	giftigt
οταν	när
απαιτούμενη	obligatoriskt
απαιτούμενη	krävs
βαρώνος	baron
βαρώνος	baronen
καθολικούς	katoliker
μειονεκτήματα	handikapp
μειονεκτήματα	nackdelar
μειονεκτήματα	nackdelar
συνεργάζονται	samarbeta
τιβέριος	tiberius
αποσύρει	återkalla
άγκυρας	ankara
επιθυμίες	önskemål
επιθυμίες	önskar
επιθυμίες	önskningar
επιθυμίες	begär
ψυχολογικό	psykologisk
ψυχολογικό	psykologiskt
ψυχολογικό	psykiskt
ψυχολογικό	psykologiska
ψυχολογικό	psykiska
πρακτορείο	agentur
πρακτορείο	byrån
πρακτορείο	byrå
άγγελοι	änglar
άγγελοι	angels
εξετάσει	överväga
εξετάσει	överväg
εξετάσει	anse
εξετάσει	undersöka
δουβλίνο	kungälv
δουβλίνο	dublin
λήγει	slutar
λήγει	avslutas
πιάτα	plåtar
πιάτα	tallrikar
πιάτα	plattor
πιάτα	maträtter
πιάτα	rätter
πιάτα	tallrikar
ομοφυλοφιλία	homosexualitet
μπαλέτο	balett
μπαλέτο	baletten
λαμπρό	strålande
λαμπρό	briljant
λαμπρό	lysande
κυρώσεις	sanktioner
κυρώσεις	påföljd
κυρώσεις	straff
κυρώσεις	påföljder
κυρώσεις	straffar
κυρώσεις	sanktioner
κυρώσεις	påföljder
μαρίκα	marika
επιτρέπονται	tillåtna
επιτρέπονται	tillåts
επιτρέπονται	tillåtet
επιτρέπονται	tillåten
επιτρέπονται	tillåtna
επιτρέπονται	tillåtet
επιτρέπονται	tillåten
νουάρ	noir
πρωτίστως	primärt
πρωτίστως	främst
πρωτίστως	huvudsakligen
περιεχόμενα	innehållet
περιεχόμενα	innehåll
περιεχόμενα	innehållsförteckning
απουσιάζει	frånvarande
κόμισσα	grevinnan
διδασκαλίες	läror
πιστοποιητικό	intyg
πιστοποιητικό	certifikat
πυρηνικά	nukleära
πυρηνικά	kärnkraft
πυρηνικά	kärnvapen
πυρηνικά	nukleär
πυρηνικά	kärnenergi
εγγεγραμμένοι	abonnenter
εγγεγραμμένοι	prenumeranter
οικόπεδο	komplott
φόρμες	formulär
φόρμες	blanketter
φόρμες	former
φόρμες	overall
κλάσεις	klasser
κλάσεις	klasserna
κλάσεις	lektioner
ποτά	dryck
ποτά	drycker
ποτά	dryck
ποτά	drycker
ποτά	drinkar
δρέσδη	dresden
τζος	josh
σκελετό	skelettet
σκελετό	skelett
μπαλάντα	ballad
εξερευνητές	utforskare
εξερευνητές	upptäcktsresande
ρυθμίζει	reglerar
ήπιο	milt
ήπιο	milda
ήπιο	lindriga
ήπιο	lindrig
ήπιο	mild
πιστά	troget
πιστά	lojalt
φλοιός	skälla
φλοιός	bark
φλοιός	barken
φλοιός	cortex
πολλαπλασιασμός	multiplikation
πολλαπλασιασμός	förökning
αποσύνθεση	nedbrytning
αποσύνθεση	sönderfall
αποσύνθεση	förfall
αποσύνθεση	förfallet
αποσύνθεση	sönderfall
βιολογικά	biologiskt
βιολογικά	biologisk
βιολογικά	biologiska
βιολογικά	biologiskt
βιολογικά	ekologiska
βιολογικά	organiskt
βιολογικά	ekologiskt
βιολογικά	organiska
βιολογικά	ekologisk
αιτήσεις	tillämpningar
αιτήσεις	ansökan
αιτήσεις	ansökningar
αιτήσεις	applikationer
αιτήσεις	begäran
αιτήσεις	önskemål
αιτήσεις	förfrågningar
περιηγητές	webbläsare
σλαβικές	slaviska
σοσιαλιστές	socialisterna
σοσιαλιστές	socialdemokrater
σοσιαλιστές	socialdemokraterna
σοσιαλιστές	socialister
παπική	påvliga
εμμονή	besatt
εμμονή	besatta
εμμονή	fixering
εμμονή	besatthet
εμμονή	besatt
εμμονή	besatta
συντροφιά	kompanjon
συντροφιά	följeslagare
λέστερ	leicester
λέστερ	lester
κλοπή	stöld
κλοπή	stölder
κλοπή	stjäla
κλοπή	stjäl
κλοπή	stöld
έμμυ	emmy
φιλαρμονική	filharmonikerna
περίσταση	tillfälle
περίσταση	omständigheterna
περίσταση	omständigheter
περίσταση	omständighet
ρουμάνος	rumäner
ρουμάνος	rumänska
ρουμάνος	rumänsk
δημητριακά	spannmål
δημητριακά	spannmål
δημητριακά	flingor
κουαρτέτο	kvartetten
έλαιο	olja
πόρο	resurs
πόρο	resursen
μειονότητες	minoriteter
παρουσιάστρια	programledare
καρπό	handleder
καρπό	handled
καρπό	handleden
αποσκοπεί	syftar
αποσκοπεί	syften
ηρεμία	stillhet
ηρεμία	stillhet
ηρεμία	lugna
ηρεμία	lugnet
ηρεμία	lugn
ηρεμία	serenity
δεκαεπτά	sjutton
δεκαεπτά	seventeen
στόμιο	mynning
τρόπαια	troféer
θρόνος	tronen
θρόνος	tron
κομμουνισμού	kommunism
κομμουνισμού	kommunismen
γκολφ	golf
γκολφ	golfen
φλέβες	vener
φλέβες	ådror
πρόσθετες	ytterligare
τάι	tigh
τάι	tai
κατώτερη	nedre
κατώτερη	lägre
κατώτερη	undre
κατώτερη	underlägsna
κατώτερη	underlägsen
αδυναμίες	svaghet
αδυναμίες	brister
αδυναμίες	svagheter
νεύρα	nerver
νεύρα	nerverna
αριστοκρατική	aristokratisk
σώζει	sparar
σώζει	räddar
οργανωμένες	organiserat
οργανωμένες	organiserade
οργανωμένες	organiserad
λουίζ	louise
λεπτομερείς	detaljerade
λεπτομερείς	detaljerat
λεπτομερείς	detaljerad
λεπτομερείς	utförlig
χαμάς	hamas
ετήσιες	årligen
ετήσιες	årlig
ετήσιες	årliga
ετήσιες	årligt
αίρεση	kult
αίρεση	sekt
αίρεση	kätteri
αίρεση	sekt
φερμά	fermat
πορείες	marscher
κυτταρική	porösa
κυτταρική	cellulära
κέρατα	hornen
κέρατα	hornen
κέρατα	horn
πληρούν	tillfredsställa
πληρούν	uppfylla
πωλείται	såld
πωλείται	sålda
πωλείται	säljs
πωλείται	sålt
ανν	anne
ανν	ann
εισαγωγές	import
εισαγωγές	importer
εισαγωγές	importerar
εισαγωγές	importen
πατριωτικό	patriotiska
πρόλογο	förord
εγχειρίδια	läroböcker
εγχειρίδια	handböcker
εγχειρίδια	manualer
ζωγραφίζει	ritar
ζωγραφίζει	tecknar
ζωγραφίζει	drar
πατινάζ	skridskor
πατινάζ	åka
παράδεισος	himmel
παράδεισος	heaven
παράδεισος	himlen
παράδεισος	himmelriket
παράδεισος	himmelen
παράδεισος	paradiset
παράδεισος	paradis
παράδεισος	paradise
εσπεράντο	esperanto
ελεγχόμενη	styrd
ελεγχόμενη	kontrollerad
ελεγχόμενη	kontrolleras
ελεγχόμενη	kontrollerade
ελεγχόμενη	kontrollerat
εγγονό	barnbarn
εγγονό	barnbarnet
εγγονό	sonson
καμπότζη	kambodja
λαβή	greppet
λαβή	grepp
λαβή	handtaget
λαβή	handtag
λαβή	hantera
ακεραιότητα	integritet
άφθονο	riklig
άφθονο	rikliga
άφθονο	rikligt
γούνα	päls
επαληθευσιμότητα	verifierbarhet
δικτάτορας	diktator
συνταγή	recept
συνταγή	förskrivning
συνταγή	recept
συνταγή	receptet
παθητική	passiv
παθητική	passivt
παθητική	passiva
νόβι	novi
θεϊκή	gudomligt
θεϊκή	gudomlig
θεϊκή	gudomliga
μηχανισμών	mekanismer
μηχανισμών	mekanismerna
μεταμόσχευση	transplantation
μεταμόσχευση	transplantation
τέρι	terri
τέρι	teri
τέρι	terry
καντ	kant
λονγκ	långa
λονγκ	långt
λονγκ	lång
λονγκ	long
λονγκ	länge
ήθος	moral
γρίβας	grivas
αγωνία	vånda
αγωνία	plågor
αγωνία	vånda
αγωνία	kval
αγωνία	ångest
αγωνία	spänning
νορβηγικά	norska
νορβηγικά	norsk
τατιάνα	tatiana
τατιάνα	tatjana
καράβια	båtar
καράβια	fartyg
καράβια	skepp
πολιτισμοί	kulturer
πολιτισμοί	kulturerna
πολιτισμοί	civilisationer
κόλαση	hell
κόλαση	helvete
κόλαση	helvetet
κόλαση	inferno
μετάθεση	transfer
μετάθεση	överföra
μετάθεση	överlåtelse
μετάθεση	överföring
πιόνι	bonde
πρωινό	frukost
πρωινό	frukosten
ωκεανία	oceanien
αναστροφή	omvänd
αναστροφή	omvänt
αναστροφή	omvända
αναστροφή	vända
αναστροφή	omvända
αναστροφή	vänd
αναστροφή	flip
μπας	bas
μπας	bass
μπας	bash
σωματίδιο	partikel
αλβανούς	albaner
αλβανούς	albanerna
άνα	ana
έγκυρη	giltigt
έγκυρη	giltiga
έγκυρη	giltig
φρεντερίκ	frederic
φρεντερίκ	frédéric
δούλοι	slavarna
δούλοι	slavar
βερενίκη	berenice
σερί	streak
σερί	cherie
νήμα	garn
νήμα	tråden
νήμα	tråd
μαγειρική	kulinariska
μαγειρική	kokning
μαγειρική	matlagning
πάρις	paris
πάρις	parrish
πάρις	parris
αποκλείει	utesluter
ουτρέχτη	utrecht
υπεγράφη	undertecknad
υπεγράφη	undertecknade
υπεγράφη	signerad
υπεγράφη	undertecknat
υπεγράφη	signerat
ασπασία	aspasia
σαλαντίν	saladin
πεύκα	pines
οικολογική	ekologiska
οικολογική	ekologiskt
οικολογική	ekologisk
γεωγράφος	geograf
εχθρικό	fientlig
εχθρικό	fientligt
εχθρικό	fientliga
μάλαγα	malaga
πόρτσμουθ	portsmouth
μήτρα	livmodern
μήτρα	livmoder
μήτρα	matrisen
μήτρα	matrix
μήτρα	matris
μήτρα	matriser
μήτρα	sköte
μήτρα	livmodern
μήτρα	livmoder
συμπληρώνει	kompletterar
συμπληρώνει	kompletteringar
πηνελόπη	penelope
ρητή	uttryckliga
ρητή	explicit
ρητή	uttrycklig
ρητή	uttryckligt
γιοί	sons
γιοί	söner
γιοί	söners
αλληλεγγύη	solidaritet
αβινιόν	avignon
θόλος	kupol
θόλος	kupolen
αποβλήτων	avfall
επιδόσεων	föreställning
επιδόσεων	performance
επιδόσεων	resultat
επιδόσεων	prestanda
κριτές	domare
κριτές	domarna
μυς	muskler
μυς	musklerna
μυς	muskel
μυς	muskler
μυς	musklerna
μυς	muskeln
σχηματισμούς	formationer
μέκκα	mecka
πράκτορα	ombud
πράκτορα	agent
περιήγηση	bläddra
περιήγηση	tour
περιήγηση	turné
περιήγηση	rundtur
περιήγηση	bläddra
λένα	lena
σαφήνεια	klarhet
σαφήνεια	tydlighet
φορτ	fort
έπιασε	fångad
έπιασε	fångat
έπιασε	fångade
πελάτης	kunden
πελάτης	kund
πελάτης	klienten
πελάτης	kunden
πελάτης	klient
πελάτης	kund
αναγνωρισμένο	erkänd
αναγνωρισμένο	erkänt
αναγνωρισμένο	erkända
αναγνωρισμένο	igenkänd
αναγνωρισμένο	erkänd
αναγνωρισμένο	erkänt
αναγνωρισμένο	erkända
καφενείο	kafé
καφενείο	cafe
καφενείο	caféet
καφενείο	café
συμπατριώτες	landsmän
συμπατριώτες	landsmän
εξοπλισμένο	utrustad
εξοπλισμένο	utrustat
εξοπλισμένο	utrustade
εξοπλισμένο	rustad
βέρνης	bern
ρόνι	ronnie
ρόνι	ronny
δεσπότης	despot
ευκλείδεια	euklidisk
φαρμακευτικά	läkemedels
φαρμακευτικά	farmaceutiska
φαρμακευτικά	läkemedel
ζυγίζει	väger
λόιντ	lloyd
παίχτες	spelare
μιλ	kvarn
μιλ	mill
μιλ	kvarnen
κατεβαίνει	fallande
σεούλ	seoul
κόλιν	colin
εισβάλει	invaderar
συζύγους	makar
συζύγους	makar
συζύγους	hustrur
συζύγους	fruar
γεωλογική	geologisk
γεωλογική	geologiska
γεωλογική	geologisk
γεωλογική	geologiska
προσφορές	kampanjer
προσφορές	erbjudanden
προσφορές	bud
προσφορές	erbjudanden
προσφορές	erbjuder
προσφορές	erbjudanden
κιθ	keith
αντιστρόφως	omvänt
ικανοποιητική	tillfredsställande
ικανοποιητική	tillfredsställande
πέτροβιτς	petrovic
πέτροβιτς	petrovich
υπόδειγμα	modellen
υπόδειγμα	förebild
υπόδειγμα	model
υπόδειγμα	förlaga
υπόδειγμα	modell
μεταβίβαση	transfer
μεταβίβαση	överföra
μεταβίβαση	överlåtelse
μεταβίβαση	överföring
νιάτα	ungdomar
νιάτα	ungdom
νιάτα	ungdomsfrågor
γκεβάρα	guevara
αγωγιμότητα	ledningsförmåga
ικανοποιητικά	tillfredsställande
ρητό	motto
ρητό	mottot
εσωτερικός	invärtes
εσωτερικός	interna
εσωτερικός	intern
εσωτερικός	inre
εσωτερικός	internt
μόνιμες	bestående
μόνιμες	permanent
μόνιμες	permanenta
ρου	rue
ρου	roux
ρου	ru
ρου	roo
προσελκύσει	locka
προσελκύσει	attrahera
αντιθέσεις	kontraster
αντιθέσεις	motsägelser
αντιθέσεις	motsättningar
άδικο	orättvisa
άδικο	orättvist
άδικο	orättvis
άδικο	orättvisa
άδικο	orättvist
εισόδους	ingångar
δαλματίας	dalmatiska
χαλίφη	kalif
ερεθίσματα	stimuli
χέντρικ	hendrik
ισοδύναμη	motsvarande
ισοδύναμη	likvärdigt
ισοδύναμη	likvärdiga
ισοδύναμη	likvärdig
ισοδύναμη	ekvivalent
αρμονική	harmoniskt
αρμονική	harmonisk
αρμονική	harmoniska
αρμονική	harmoniskt
αρμονική	harmonisk
αρμονική	harmoni
αρμονική	harmoniska
ρόμπιν	robin
ρόμπιν	robyn
ψηφιδωτά	inläggningar
σωματικά	fysiskt
συνδεδεμένος	anslutet
συνδεδεμένος	ansluten
συνδεδεμένος	anslutna
χαμπλ	hubble
πρόλογος	förord
διείσδυση	penetration
διείσδυση	infiltration
εικασίες	spekulation
εικασίες	spekulationer
εικασίες	spekulationer
εικασίες	förmodan
εικασίες	gissningar
προσφέρονται	erbjöd
προσφέρονται	erbjuds
προσφέρονται	erbjudna
προσφέρονται	erbjuden
καταγγελία	klagomål
άρρωστος	ill
άρρωστος	sjuk
άρρωστος	sjuka
άρρωστος	sjuk
άρρωστος	sjukt
χίμλερ	himmler
τραύματα	skador
τραύματα	personskador
τραύματα	sår
οργανωτική	organisatoriska
οργανωτική	organisatorisk
οργανωτική	organisatoriskt
οργανωτική	organisatoriska
οργανωτική	organisatorisk
οργανωτική	organisatoriskt
ρύγχος	tryne
ρύγχος	nos
συνοδεύονται	åtföljda
συνοδεύονται	åtföljs
συνοδεύονται	åtföljdes
σοβαρότητα	allvar
σοβαρότητα	stränghet
σοβαρότητα	svårighetsgrad
τοντ	micke
τοντ	todd
όρεγκον	oregon
αναλογική	proportionell
αναλογική	proportionerligt
αναλογική	proportionella
αναλογική	proportionerlig
αναλογική	proportionellt
αναλογική	analogt
αναλογική	analoga
αναλογική	analog
αναλογική	analogt
αναλογική	analoga
αναλογική	analog
περίπτερο	paviljong
περίπτερο	kiosken
περίπτερο	kiosk
έκτος	sexan
έκτος	sjätte
λευχαιμία	leukemi
λευχαιμία	leukemi
περίγραμμα	kontur
περίγραμμα	konturer
περίγραμμα	disposition
περίγραμμα	kontur
εραστής	älskarinna
εραστής	älskare
νήματα	trådar
νήματα	garn
φύλακας	väktare
φύλακας	guardian
φύλακας	vårdnadshavare
φύλακας	förmyndare
φύλακας	vakta
φύλακας	vakt
ενωση	union
ενωση	fackförening
ενωση	unionen
ηλεκτρισμού	el
ηλεκτρισμού	elektricitet
απελευθερώνει	utsläpp
απελευθερώνει	utgåvor
ηριδανός	eridanus
καναδοί	kanadensare
καναδοί	kanadensarna
αναμφισβήτητα	otvivelaktigt
σέπαρντ	sheppard
σέπαρντ	shepard
ντέμο	demo
ντέμο	demonstration
παραρτήματα	bilagor
σύρραξη	konflikten
σύρραξη	konflikter
σύρραξη	konflikt
απέσυρε	återkallade
νικέλιο	nickel
δοε	ilo
δοε	ioc
φλοιού	skälla
φλοιού	bark
φλοιού	barken
δαρβίνος	darwin
κεραία	antenn
κεραία	antenn
φλαμανδική	flamländska
πολύπλοκο	komplicerade
πολύπλοκο	krångligt
πολύπλοκο	komplicerad
πολύπλοκο	komplicerat
συσσώρευση	ansamling
πάνθεον	pantheon
ξίφη	svärd
προγόνων	förfäder
προγόνων	förfader
μαθαίνοντας	lära
μαθαίνοντας	lärande
μαθαίνοντας	inlärning
καμπάνα	cabana
καμπάνα	klocka
καμπάνα	bell
αυτοκινητόδρομο	motorväg
αυτοκινητόδρομο	motorväg
αυτοκινητόδρομο	motorvägen
αυτοκινητόδρομο	motorväg
αυτοκινητόδρομο	highway
αυτοκινητόδρομο	landsväg
σουηδικό	svenskt
σουηδικό	svensk
σουηδικό	svenska
βοηθητικά	kringutrustning
εκπροσωπείται	representerade
εκπροσωπείται	representerad
εκπροσωπείται	representeras
εκπροσωπείται	företrätt
εκπροσωπείται	företrädda
επισκευές	reparation
επισκευές	reparationer
επισκευές	reparation
επισκευές	reparera
επισκευές	reparationer
επισκευές	lagning
επικοινωνεί	kommunicerar
αναζητήσεις	sökningar
κυνηγοί	jägare
θεωρητικές	teoretiskt
θεωρητικές	teoretisk
θεωρητικές	teoretiska
γκέτεμποργκ	göteborg
γκέτεμποργκ	göteborg
υποδηλώνουν	betecknar
γνήσια	genuina
γνήσια	genuin
γνήσια	genuint
γνήσια	äkta
ίππος	hästen
ίππος	häst
εκθέτει	utsätter
τραγουδώντας	sjungande
τραγουδώντας	sjunga
τραγουδώντας	sång
τραγουδώντας	sjungit
τραγουδώντας	sjunger
αντικαταστάτης	inhoppare
αντικαταστάτης	ersättning
αντικαταστάτης	ersättande
αντικαταστάτης	ersättare
φιλικός	vänskaplig
φιλικός	vänliga
φιλικός	vänlig
φιλικός	vänligt
εχθρική	fientlig
εχθρική	fientligt
εχθρική	fientliga
καρέκλα	stol
πειρατεία	piratkopiering
πειρατεία	sjöröveri
συμβούλους	rådgivare
νεανική	barnsligt
νεανική	ungdomlig
σωστός	korrigera
σωστός	rätta
σωστός	korrekt
σωστός	rätt
εφηβεία	puberteten
εφηβεία	tonåren
ρίου	ryu
διαθέσιμος	tillgänglig
διαθέσιμος	tillgängligt
διαθέσιμος	tillgängliga
συμβατική	konventionella
συμβατική	konventionellt
συμβατική	konventionell
κορσικής	korsikanska
κορσικής	korsika
κατάδυση	dykning
κατάδυση	dykt
κατάδυση	dyker
κατάδυση	dyka
κατάδυση	dyka
κατάδυση	dyk
τζέρεμι	jeremy
αποτροπή	avskräckande
έφεση	överklaga
έφεση	överklagande
έφεση	överklagandet
έφεση	överklagan
αστρολογία	astrologi
ξυλεία	ved
ξυλεία	trä
ξυλεία	virke
ξυλεία	timmer
ξυλεία	virke
χόπκινς	hopkins
αγά	agha
βιόλα	viola
αναπόσπαστο	integrerad
κουρσκ	kursk
αυλές	yards
αυλές	meter
τεργέστη	trieste
τροποποιήθηκε	modifierat
τροποποιήθηκε	modifierade
τροποποιήθηκε	ändrad
τροποποιήθηκε	modifierad
τροποποιήθηκε	ändrat
τροποποιήθηκε	ändrade
τροποποιήθηκε	ändrad
τροποποιήθηκε	ändrat
διακόπτεται	avbröt
διακόπτεται	upphört
θεσμοί	institutioner
θεσμοί	institut
θεσμοί	institutionerna
βραχώδη	klippiga
τσακ	chuck
ελέφαντες	elefanten
ελέφαντες	elefant
ελέφαντες	elefanter
ελέφαντες	elefanterna
ελέφαντες	elefanter
ομοιόμορφα	jämnt
δεκαδικό	decimal
σεμπαστιάν	sebastian
διπλωματία	diplomatin
διπλωματία	diplomati
σαξόφωνο	sax
σαξόφωνο	saxofon
κεφαλαίο	huvudstad
κεφαλαίο	kapitalet
κεφαλαίο	capital
κεφαλαίο	huvudstaden
κεφαλαίο	kapital
μαορί	maori
δημοκρατικοί	demokraterna
δημοκρατικοί	demokrater
δημοκρατικοί	demokrat
μήνυση	stämning
υπόστρωμα	substrat
είδωλο	idol
είδωλο	ikonen
είδωλο	ikon
χάνα	hannah
χάνα	hanna
χάνα	hana
χάνα	hanna
νομίζει	tror
νομίζει	tycker
δόρυ	spjut
δόρυ	spjutet
ανισότητα	olikhet
ανισότητα	ojämlikhet
γκάμπια	gambia
ψευδώνυμα	smeknamn
ψευδώνυμα	alias
πολεμώντας	slåss
πολεμώντας	kämpa
πολεμώντας	fighting
πολεμώντας	slagsmål
πολεμώντας	kämpar
πολεμώντας	kämpande
μπαχάμες	bahamas
αυτομάτως	automatiskt
μακαρίου	makarios
κωμικό	komiker
κωμικό	komiskt
συναγερμός	alarm
συναγερμός	larm
συναγερμός	pigg
συναγερμός	larm
συναγερμός	varning
συναγερμός	alert
όρεξη	aptit
όρεξη	aptiten
σταθερότητας	stabilitet
λεηλασίες	plundrar
λεηλασίες	plundring
στέγαση	hölje
στέγαση	bostäder
στέγαση	boende
στέγαση	bostad
στέγαση	boende
ψύξη	kylning
ψύξη	kyla
ψύξη	nedkylning
ψύξη	kylning
ψύξη	kylning
ψύξη	chilla
σοκ	chock
σοκ	stöt
θεραπευτικές	terapeutiska
θεραπευτικές	terapeutisk
θεραπευτικές	terapeutiskt
σαρτρ	sartre
τέλειο	perfekt
τέλειο	perfect
τέλειο	perfekta
τέλειο	grymt
τέλειο	häftig
τέλειο	häftigt
τέλειο	grym
βικιθήκη	wikisource
σύγκλιση	konvergens
μπέργκμαν	bergman
ανδρεία	tapperhet
ανδρεία	tapperhet
ανδρεία	mod
ανδρεία	tapperhet
πρίνστον	princeton
περιοδική	periodiskt
περιοδική	periodisk
περιοδική	periodiska
περιοδική	periodisk
περιοδική	periodiska
μελάνι	bläck
μελάνι	ink
λιμπερταδόρες	libertadores
τρελός	galen
τρελός	sinnessjuk
τρελός	sinnessjuka
τρελός	galen
τρελός	galet
τρελός	tokig
τρελός	mad
τρελός	arg
μποτ	abbott
μποτ	abbot
μποτ	bot
αλεπού	räven
αλεπού	räv
αλεπού	fox
τρίο	trekant
τρίο	trio
μπίσμαρκ	bismarck
κουρδιστάν	kurdistan
γιατρούς	doktorer
γιατρούς	läkare
χύνεται	hällde
υπονοεί	antyder
υπονοεί	antyder
αμφιθέατρο	aulan
αυγό	egg
αυγό	ägg
αναλήψεως	uppstigning
δραματικό	dramatiskt
δραματικό	dramatik
δραματικό	dramatisk
δραματικό	dramatiska
λινκ	länk
λινκ	länken
λινκ	länka
συντάγματα	regementen
συντάγματα	författningar
συντάγματα	konstitutioner
μόλυνσης	förorening
μόλυνσης	kontamination
ρίγα	riga
ρίγα	stripe
εβραίος	judinna
εβραίος	judiskt
εβραίος	judiska
εβραίος	judisk
εβραίος	jude
κεφαλές	krona
κεφαλές	huvuden
κεφαλές	stridsspetsar
μητρώο	registrera
μητρώο	register
μητρώο	registret
μητρώο	register
μητρώο	kansliet
τζαμιά	moskéer
απόκρυψη	dölj
απόκρυψη	dölja
απόκρυψη	gömma
απόκρυψη	göm
προαιρετική	valfria
προαιρετική	frivilligt
προαιρετική	valfritt
προαιρετική	valfri
σιτηρά	spannmål
εξόριστος	förvisad
εξόριστος	exil
ημιτελικούς	semifinalen
ημιτελικούς	semifinal
πυραύλους	missiler
πυραύλους	robotar
αργιλίου	aluminium
ζήλο	iver
ζήλο	nit
καρλομάγνου	charlemagne
λόχος	sällskap
λόχος	bolag
λόχος	företag
λόχος	företaget
πιπέρι	pepper
πιπέρι	peppar
πιπέρι	paprika
μυστικός	hemlighet
μυστικός	hemliga
μυστικός	secret
μυστικός	hemlig
μυστικός	hemligt
μυστικός	undercover
ρονάλντο	ronaldo
απορροφά	absorberar
γκαμπριέλ	gabriel
γκαμπριέλ	gabrielle
αξιόπιστο	trovärdig
αξιόπιστο	trovärdiga
αξιόπιστο	trovärdigt
αξιόπιστο	pålitligt
αξιόπιστο	tillförlitliga
αξιόπιστο	pålitlig
αξιόπιστο	tillförlitligt
αξιόπιστο	tillförlitlig
αξιόπιστο	trovärdig
αξιόπιστο	pålitligt
αξιόπιστο	pålitlig
αξιόπιστο	pålitliga
αξιόπιστο	tillförlitligt
ανακούφιση	lindring
ανακούφιση	lättnad
