kategória	kategorya
zhody	tumutugma
zhody	laban
zhody	tugma
chevrolet	chevrolet
ftp	ftp
bratstva	fraternity
bratstva	kapatiran
gees	gees
sluch	pagdinig
sluch	pandinig
cesare	cesare
erlangen	erlangen
odporúčaní	rekomendasyon
vyplňte	punan
vyplňte	fill
priznať	umamin
priznať	aminin
priznať	confess
priznať	aminin
priznať	tinatanggap
priznať	kilalanin
nathan	nathan
najjednoduchšie	pinakamadaling
najjednoduchšie	pinakasimpleng
turkické	turkic
prepojená	kaanib
sliznice	mucosa
petrus	petrus
nbc	nbc
dabing	dubbing
prieto	prieto
mocný	makapangyarihan
mocný	makapangyarihang
mocný	powerful
mocný	makapangyarihang
akademických	akademikong
ôsmej	ikawalong
mel	mel
kórejský	korean
kórejský	koreano
vírusové	viral
hbo	hbo
nuly	zeroes
nuly	nauunang
mussolini	mussolini
trpaslíkov	dwarfs
vlasteneckej	patriotic
odchádzajú	aalis
odchádzajú	umaalis
zdieľa	naibahagi
zdieľa	ibinahagi
zdieľa	nagbahagi
nagasaki	nagasaki
bruselu	brussels
koncentráciu	pinagtutuunan
koncentráciu	concentration
abu	abu
združené	pinagsama
dimenzie	sukat
predpona	prefix
américa	américa
poskytnutie	granting
postojov	attitudes
zemiakov	potato
zemiakov	patatas
fungovalo	nagtrabaho
pozvaný	naimbitahan
pozvaný	inimbitahan
pozvaný	inanyayahan
destinácie	destinasyon
marat	marat
coleman	coleman
šprint	sprint
lietanie	lumilipad
vytiahol	hinugot
johnston	johnston
porovnaj	ikumpara
porovnaj	ihambing
porovnaj	paghambingin
sil	sil
starr	starr
izieb	kuwarto
izieb	kwarto
bože	god
bože	diyos
dióda	diode
ťahanie	paghila
ťahanie	trak
templárov	templar
nehnuteľnosti	property
nehnuteľnosti	katangian
mickey	mickey
zabávač	entertainer
nike	nike
paluby	kubyerta
paluby	deck
paluby	deck
topánky	sapatos
topánky	bota
topánky	boots
výzor	mukhang
minulosťou	nakaraan
minulosťou	nakalipas
minulosťou	nakaraang
surrey	surrey
potrubie	pipe
potrubie	tubo
potrubie	pipa
potrubie	tubo
oddych	paglilibang
oddych	libangan
oddych	pagpapahinga
oddych	pahinga
hyundai	hyundai
alban	alban
ole	ole
úspory	savings
úspory	saving
profesorka	professor
profesorka	propesor
vetry	winds
antarktíde	antarctica
bacha	bach
plavidlo	vessel
plavidlo	craft
royale	royale
kotol	pugon
kotol	kaldero
tesi	natutuwa
kea	kea
nerovnosti	inequality
chudobe	kahirapan
táles	thales
remixes	remixes
hodnotené	rated
hodnotené	sinusuri
hodnotené	nasuri
medveďov	bears
macao	macau
nariadení	regulasyon
christi	christi
islamských	islamic
brutálne	brutal
úžitok	makinabang
úžitok	benepisyo
guadalajara	guadalajara
štíhly	manipis
štíhly	ginhawa
štíhly	payat
rozpustnosť	solubility
princov	princes
utiekla	tumatakas
utiekla	nakalabas
predbežne	preliminary
kolumbijskej	columbian
geoff	geoff
samoty	solitude
soule	seoul
stres	stress
hybrid	hybrid
bora	bora
era	era
riaditelia	direktor
toxický	toxic
caravaggio	caravaggio
deklaráciu	pagpapahayag
kliniky	klinika
kliniky	klinika
kliniky	clinic
chlór	chlorine
čelil	humarap
abel	abel
rastlinného	gulay
zell	zell
hyde	hyde
ochotní	willing
ochotní	payag
potápanie	diving
potápanie	sisid
okuliare	baso
okuliare	salamin
okuliare	glasses
schumacher	schumacher
jednotlivec	indibiduwal
systematický	sistematikong
demeter	demeter
sťažuje	nagrereklamo
prevzatie	palagay
účastníka	subscriber
účastníka	kalahok
účastníka	kasali
klaviristi	pianists
zostávajúce	natitira
zostávajúce	natitirang
príslušenstvo	kagamitan
príslušenstvo	accessories
mysleli	inakala
mysleli	akala
mysleli	naisip
mysleli	kala
kontajner	lalagyan
jill	jill
udeliť	grant
vápnik	calcium
petri	petri
tata	tata
gladiator	gladiator
božské	divine
monitorovanie	pagmamanman
monitorovanie	pagsubaybay
fredrik	fredrik
kozáci	cossacks
týfus	typhus
salle	salle
konferenciu	conference
konferenciu	pagpupulong
zodpovedajúci	kaukulang
čakala	naghintay
cuevas	cuevas
uznávané	nakakilala
uznávané	kinikilalang
uznávané	nakilalang
uznávané	kinikilala
uznávané	nakilala
samcov	males
prosperity	kasaganaan
prosperity	ikauunlad
patentov	patents
nevhodný	unsuitable
nevhodný	magsinungaling
stevie	stevie
uniformy	uniporme
uniformy	uniporme
uniformy	uniform
štatistická	statistical
wehrmacht	wehrmacht
oslobodené	liberated
oslobodené	exempt
falošné	maling
falošné	false
falošné	peke
falošné	fake
trpela	nagdusa
rousseau	rousseau
odmietnutie	pagtanggi
postihuje	nakakaapekto
glukózy	glucose
liberálna	liberal
domácnosť	pambahay
domácnosť	sambahayan
terasa	patio
horúčky	lagnat
horúčky	fever
refrén	chorus
nymfa	nimpa
javisko	entablado
javisko	yugto
javisko	stage
ieee	ieee
margo	margo
yahoo	yahoo
hinduizmus	hinduismo
prime	prime
prime	punong
otvorí	binubuksan
otvorí	bumukas
shell	shell
jedi	jedi
tmy	kadiliman
prehrávanie	paglalaro
prehrávanie	naglalaro
vstrekovanie	injection
nom	nom
memorandum	memorandum
tolkien	tolkien
constantin	constantin
devón	deboniyano
omán	oman
jima	jim
uvoľnené	pinakawalan
nezmysel	nonsense
domnienka	conjecture
domnienka	palagay
námestník	deputy
orton	orton
noah	noe
noah	noah
hagen	hagen
vylúčení	excluded
hardy	hardy
medzihviezdnej	interstellar
politikom	pulitiko
extrasolárna	extrasolar
pozrel	naghanap
pozostávajúce	consisting
toledo	toledo
alkoholom	alak
alkoholom	alkohol
panther	panther
mučeníkov	martir
pavlov	pavlov
skrytý	nakatagong
skrytý	nakatago
skrytý	itinago
prevoz	transit
prevoz	transportasyon
prevoz	sasakyan
hahn	hahn
bray	bray
nohavice	pantalon
predpoveď	hula
predpoveď	prediction
predpoveď	forecast
brémy	bremen
prísny	stern
orientovať	orient
orchestrálne	orchestral
výjazd	trip
výjazd	biyahe
substrát	substrate
molekule	molecule
olaf	olaf
strome	puno
windsor	windsor
walther	walther
mariana	mariana
diaz	diaz
alfredo	alfredo
vložený	embedded
najrýchlejší	pinakamabilis
najrýchlejší	pinakamabilis
slnovrat	solstisyo
slnovrat	midsummer
putovanie	libot
putovanie	gala
omsk	omsk
dent	dent
quincy	quincy
billie	billie
zlyhal	sawi
zlyhal	nabigo
zlyhal	palpak
brunswick	brunswick
labrador	labrador
banks	pampang
banks	bangko
hedviga	hedwig
ninja	ninja
ramon	ramon
irwin	irwin
diamantov	oros
diamantov	diamonds
vyjadrený	ipinahayag
vyjadrený	nagpahayag
vyjadrený	nakiramay
bolzano	bolzano
auxerre	auxerre
shane	shane
voip	voip
freeman	freeman
reflex	anino
reflex	pinabalik
žaby	palaka
prášok	pulbos
pastor	pastor
vnútroštátne	national
vnútroštátne	pambansa
vnútroštátne	pambansang
vnútroštátne	nasyonal
lineárny	guhit
lineárny	diretso
alfonso	alfonso
dominantný	dominant
dominantný	nangingibabaw
znamenia	palatandaan
lowe	lowe
drake	drake
poctu	salute
bissau	bissau
zabezpečí	sinisigurado
citované	cited
centro	centro
cristiano	cristiano
usporiadať	maisaayos
usporiadať	isaayos
usporiadať	ayusin
katar	qatar
elektrina	elektrisidad
elektrina	kuryente
živočíšne	animal
živočíšne	hayop
najmenších	pinakamaliit
trevor	trevor
papiere	papeles
papiere	papers
bourbon	bourbon
veterná	hangin
tretích	ikatlong
tretích	pangatlo
rana	sugat
rana	rana
novinárom	mamamahayag
vzorce	pattern
vzorce	formulas
vzorce	formulae
kolekcie	collections
hodinový	oras
pokladov	treasures
busha	bush
prijme	tinatanggap
prijme	tumatanggap
cam	cam
makroekonómia	makroekonomiya
skúšal	tried
skúšal	sumubok
skúšal	nasubukan
skúšal	sinubukan
stella	stella
tip	tip
mapovanie	mapping
atrakcie	attractions
connor	connor
tehotná	buntis
soho	soho
veteránov	beterano
veteránov	veterans
uchováva	pinapanatili
odhadnúť	pagtantiya
odhadnúť	tantiya
odhadnúť	pagtatantya
odhadnúť	tinatantiyang
odhadnúť	tinatayang
teplý	bading
teplý	gay
teplý	bakla
duran	duran
neal	neal
sumatra	sumatra
porovnávať	ikumpara
porovnávať	ihambing
porovnávať	paghambingin
nbs	nbs
ubc	ubc
luxusné	luho
luxusné	marangyang
luxusné	luxury
vidiecke	rural
vidiecke	panlalawigan
antoni	antoni
elliott	elliott
poštové	postal
tau	tau
bicyklov	bisikleta
bicyklov	bisikleta
dynamická	dynamic
obrátiť	baligtarin
mon	mon
woody	woody
ahmad	ahmad
dijon	dijon
komplet	ensemble
traktu	tract
traktu	lagay
zabí	dhabi
bare	hadlangan
bare	bar
ozzy	ozzy
salvatore	salvatore
frázy	parirala
host	host
pridelená	assigned
pridelená	kagustuhang
pridelená	itinalaga
pridelená	nakatalaga
asean	asean
katy	katy
vernosti	fidelity
odporúčaná	inirerekomenda
odporúčaná	inirekomenda
obama	obama
levine	levine
fosílne	fossil
hľadala	naghanap
hľadala	hinanap
páky	pingga
vid	vid
stlačený	compress
schválili	inaprubahan
schválili	naaprubahan
terminológie	terminolohiya
posúdenie	pagsusuri
posúdenie	assessment
gallo	gallo
sela	sela
výnosu	ani
oznamuje	ipahayag
dokonalá	perfect
dokonalá	perpekto
chlapi	guys
nigel	nigel
analógové	analog
nutná	kinakailangan
spoznať	matugunan
spoznať	kilalanin
spoznať	magkita
varenie	nagluluto
varenie	pagluluto
výšok	matataas
výšok	heights
adolphe	adolphe
lily	lily
abdul	abdul
oboje	parehong
oboje	both
oboje	pareho
nicolae	nicolae
laboratórne	laboratory
laboratórne	laboratoryo
dedinka	nayon
dozor	binabantayan
dozor	pagbabantay
nazionale	nazionale
bartolomeo	bartolomeo
slayer	slayer
ekosystém	ecosystem
tibete	tibet
diabol	satanas
diabol	devil
kramer	kramer
izraelom	israel
seneca	seneca
násilné	marahas
satelitné	satellite
sue	sue
vedela	alam
elton	elton
snímanie	scanning
zatvorené	nakasara
zatvorené	sarado
zatvorené	saradong
sorbonne	sorbonne
hammersmith	hammersmith
vtip	joke
zbiera	nangongolekta
moreno	moreno
goa	goa
čitatelia	mambabasa
zlúčené	pagsamahin
torino	torino
ritchie	ritchie
fantázie	pantasya
fantázie	fantasy
vylepšenie	upgrade
odsek	talata
spravodlivý	bayani
spravodlivý	mabubuti
spravodlivý	patas
requiem	requiem
posvätný	banal
ogg	ogg
rytmu	ritmo
rytmu	kumpas
rytmu	rhythm
náčrt	sketch
zrná	butil
zrná	butil
juhoslovanská	yugoslav
vaša	iyong
vaša	your
vaša	yours
prado	prado
pocty	tributes
cum	cum
očakávaný	inaasahang
očakávaný	inaasahan
očakávaný	inasahan
tabaku	tabako
malajzie	malaysia
twilight	twilight
vystihuje	naglalarawan
vystihuje	inilalarawan
jazdil	sumakay
predané	nabenta
predané	nabili
rocky	mabato
rocky	batuhan
rozkazy	orders
tajomný	misteryosong
tajomný	mahiwaga
tajomný	misteryo
plávať	lumangoy
trujillo	trujillo
manželiek	wives
prinútiť	puwersa
novinára	mamamahayag
chung	chung
protilátky	antibody
luisa	luisa
irish	intsik
irish	irish
irish	irlandes
sedel	umupo
zverejnená	inilathala
zverejnená	publish
učili	tinuturuan
učili	itinuro
učili	tinuruan
učili	nagturo
zápasník	wrestler
bezpochyby	pagsala
napadnutý	sinugod
napadnutý	umatake
vyhradené	reserved
neoficiálny	unofficial
volta	volta
predošlý	dating
predošlý	nakaraang
sid	sid
stale	parin
jazdili	sumakay
pobrežná	baybay
massimo	massimo
vzorca	formula
zjednodušenie	pagpapagaan
zjednodušenie	simplify
síra	sulfur
serge	serge
masáž	masahe
masáž	massage
duc	duc
orient	orient
presmerovanie	redirection
rand	rand
helix	helix
zaragoza	zaragoza
statické	static
jovi	jovi
morálny	moral
gramotnosti	mangmang
gramotnosti	literacy
kolegu	kasamahan
replika	replica
reportáž	story
reportáž	kuwento
reportáž	kwento
clive	clive
donovan	donovan
zasadnutia	pagpupulong
zasadnutia	sesyon
zasadnutia	session
zasadnutia	sessions
odber	koleksiyon
odber	koleksyon
odber	subscription
kontrolované	supervised
kontrolované	check
kontrolované	tiningnan
kontrolované	kinokontrol
kontrolované	kontrolado
lorenz	lorenz
predpokladaný	anticipated
predpokladaný	predicted
predpokladaný	inaasahang
predpokladaný	inaasahan
predpokladaný	inasahan
predpokladaný	presumed
natalia	natalia
vloží	inserts
tématikou	themed
mraky	ulap
reaktor	reactor
nábrežia	quay
podmienená	conditional
romantická	romantiko
plagát	poster
eliot	eliot
príležitostné	paminsan
príležitostné	kaswal
príležitostné	casual
zvrchovanosť	soberanya
rutherford	rutherford
síran	sulfato
profesionáli	pros
nebula	nebula
cievne	tisyung
prieskumy	botohan
tyč	hadlangan
tyč	bar
kit	kit
státie	standing
státie	nakatayo
prenasledovania	pursuit
vzdelaní	pinagaralan
odlišnosti	divergence
odlišnosti	pagkakaiba
arne	arne
pšenica	trigo
evanjelických	evangelical
dostatočná	sapat
párty	partido
párty	party
párty	pagdiriwang
párty	pagtitipon
skvelé	sarap
skvelé	magaling
večne	magpakailanman
hollywoode	hollywood
chaj	tianjin
wellington	wellington
queensland	queensland
novinkou	novelty
linus	lino
linus	linus
ústavné	konstitusyonal
augsburg	augsburg
opakujem	ulitin
springer	springer
leopard	leopardo
šanghaji	shanghai
nešťastný	miserable
nešťastný	kapus
nešťastný	malas
pľúca	baga
pľúca	baga
lúča	beam
pokladnice	exchequer
pokladnice	pagsisiyasat
pokladnice	treasury
rave	rave
hymnu	himno
hymnu	awit
mysql	mysql
aurelia	aurelia
alphonse	alphonse
súťažiť	makipagkumpetensya
plavidlá	craft
plavidlá	vessels
lowell	lowell
náhoda	pagkakataon
crawford	crawford
rochelle	rochelle
tolstoj	tolstoy
senátora	senador
senátora	senator
chile	chile
xvii	xvii
joão	joão
momenty	moments
momenty	sandali
ibrahim	ibrahim
konkurovať	makipagkumpetensya
humboldt	humboldt
vypracovať	elaborate
geisei	geisei
quinn	quinn
mega	mega
nepríjemné	nakakainis
nepríjemné	alanganin
nepríjemné	awkward
nepríjemné	nakakahiya
jedovaté	poisonous
jacopo	jacopo
skúške	pagsubok
skúške	subukan
skúške	pagsusulit
meidži	meiji
vytvárané	nakabuo
vytvárané	nabuo
synoda	synod
chichibu	chichibu
betty	betty
lacné	mura
lacné	murang
lacné	cheap
mýta	toll
jicchak	yitzhak
stefano	stefano
kuchyni	kusina
bonham	bonham
smitha	smith
eng	eng
omšu	mass
omšu	misa
omšu	masa
jonesová	jones
integráciu	integration
moslimských	muslim
utrecht	utrecht
bežal	ran
geo	geo
vysvetľovať	nagpapaliwanag
kvázi	quasi
intenzívnejšie	intensified
podpísané	pinirmahan
blois	blois
dms	dms
ranger	ranger
prst	daliri
prst	finger
bud	bud
dospelí	matanda
dospelí	adult
odstraňuje	inaalis
odvahy	katapangan
odvahy	tapang
somálsko	somalia
magnetizmus	magnetismo
fide	fide
výstroj	gear
výstroj	gears
predĺžené	pinahabang
predĺžené	pinahaba
predĺžené	karugtong
predĺžené	extended
predĺžené	elongated
katolicizmus	katolisismo
zastúpenia	representasyon
zastúpenia	pagsasalarawan
zastúpenia	representasyon
trpaslíka	bulilit
trpaslíka	duwende
hluku	ingay
albany	albany
opatrne	maingat
opatrne	ingat
opatrne	maingat
opatrne	ingat
kao	kao
miko	miko
čert	impiyerno
čert	hell
čert	satanas
čert	devil
sept	sept
porozumieť	maunawaan
porozumieť	intindihin
porozumieť	naiintindihan
porozumieť	maintindihan
porozumieť	intindi
porozumieť	unawa
hľadisko	aspeto
hľadisko	aspect
epitaf	epitaph
briana	brian
spoľahlivý	maaasahan
zostúpil	descended
siegfried	siegfried
levi	levi
pracovníka	manggagawa
porovnávanie	paghahambing
porovnávanie	matching
porovnávanie	tumutugmang
porovnávanie	pagtutugma
essex	essex
maja	maja
missa	missa
dynamiky	dinamika
solomon	salomon
solomon	solomon
odhadovaná	tinatantiyang
odhadovaná	tinatayang
vypustené	tinanggal
vypustené	natanggal
vypustené	delete
rhein	rhein
hamlet	hamlet
učila	tinuturuan
učila	itinuro
učila	tinuruan
učila	nagturo
medzeru	puwang
medzeru	gap
klinike	klinika
klinike	clinic
tráve	damo
nigra	nigra
démonov	demons
najsilnejší	strongest
doktrína	doktrina
doktrína	doctrine
sigmund	sigmund
kvark	quark
obalov	packaging
kontextoch	contexts
vecné	pangngalan
gonna	makapag
gonna	gonna
uplne	lubos
uplne	ganap
uplne	totally
staršími	elders
cecil	cecil
počiatočná	initial
počiatočná	inisyal
gould	gould
vibrácie	vibrations
vibrácie	vibration
dorothy	dorothy
nobunaga	nobunaga
hesensko	hessen
scala	scala
reinhard	reinhard
hardvéru	hardware
zorganizovať	maisaayos
zorganizovať	isaayos
zorganizovať	ayusin
alica	alice
procedúry	pamamaraan
winchester	winchester
debata	debate
saskatchewan	saskatchewan
borealis	borealis
svedok	testigo
svedok	witness
góra	góra
božská	divine
detailné	detalyadong
detailné	detalye
barytón	baritone
kabát	jacket
kabát	coat
kabát	amerikana
smerové	directional
dubček	dubček
znečistenia	polusyon
záporné	negatibong
záporné	negatibo
záporné	negative
predvečer	eve
predvečer	eba
sinatra	sinatra
tady	rito
tady	dito
tady	nandito
reformovanej	reformed
príliv	tide
príliv	tidal
príliv	tides
preukaz	card
preukaz	lisensya
preukaz	licence
hladu	istarbasyon
hladu	gutom
závislých	dependent
závislých	nakasalalay
závislých	adik
žralokov	sharks
slovná	pandiwang
chat	chat
ihla	needle
madeira	madeira
hluk	ingay
skriňa	aparador
skriňa	closet
skriňa	gabinete
skriňa	cabinet
kilogram	kilogramo
povrchy	surface
povrchy	ibabaw
gramatiku	grammar
sussex	sussex
vnímané	makikita
togo	togo
pozdrav	pagbati
oil	langis
oil	oil
starala	inaalagaan
kruto	malupit
sherman	sherman
maison	maison
antverpách	amberes
bitch	maldita
wallis	wallis
protestantských	protestant
graffiti	bandalismo
graffiti	graffiti
objasnenie	paglilinaw
objasnenie	linaw
multimediálne	multimedia
kompresor	compressor
surový	krudo
surový	raw
surový	hilaw
korupcie	corruption
sladký	sweet
sladký	matamis
destinácií	destinasyon
šíreniu	paglaganap
náklonnosť	pagmamahal
obrazovka	screen
pad	pad
prebytok	kalabisan
prebytok	sobra
prebytok	labis
vip	vip
hrozby	banta
nepále	nepal
pass	pumasa
pass	ipasa
pass	pass
presley	presley
zločinec	kriminal
stark	stark
heidelbergu	heidelberg
prevyšuje	lumampas
vôňu	bango
bunku	cell
buzz	buzz
výlety	paglalakbay
výlety	trips
známok	stamps
povrchov	surface
povrchov	ibabaw
theodosius	theodosius
hodnotený	rated
hodnotený	graded
hodnotený	sinusuri
hodnotený	nasuri
virtuálny	birtwal
virtuálny	virtual
same	sam
natália	natalia
natália	nathalie
kay	kay
záplavy	baha
záplavy	pagbaha
záplavy	baha
záplavy	pagbaha
plejády	pleiades
paola	paola
kratšia	shorter
lektor	lektor
vida	vida
interpretovať	interpret
slovníky	dictionaries
dumas	dumas
lodný	barko
quintus	quintus
konsenzu	pinagkaisahan
plynulo	steadily
dýchacie	paghinga
dýchacie	paghinga
intenzívny	masinsinang
intenzívny	matinding
klávesnice	keyboard
klávesnice	keyboards
allison	allison
olivia	olivia
vyzeral	naghanap
vyzeral	tila
striedavý	alternating
tunisku	tunisia
obloha	sky
obloha	kalangitan
obloha	himpapawid
obloha	skies
riadky	lines
vymedzená	tinukoy
trubica	tube
mos	mos
andersen	andersen
korfu	corfu
vzdelaný	pinagaralan
dotácia	grant
skočil	tumalon
klasifikované	inuri
augusto	augusto
knihovník	librarian
maggiore	maggiore
eight	walong
eight	otso
eight	walo
dodge	dodge
sklamanie	bigo
sklamanie	pagkabigo
arles	arles
jesť	kain
jesť	kumakain
jesť	kumain
ničí	naninira
ničí	nakakasira
credit	credit
konzervatívne	konserbatibo
konzervatívne	conservative
matador	matador
opustená	malungkot
opustená	lonely
opustená	iniwan
kotúč	disc
kotúč	reel
ľudskosti	sangkatauhan
import	import
draslík	potassium
beaux	beaux
vyrovnanie	settlement
vyrovnanie	offset
rôznorodosť	variety
rostov	rostov
ryža	palay
ryža	rice
ryža	kanin
ryža	bigas
dovoz	import
dovoz	importation
plochá	flat
plochá	patag
vyhľadať	naghanap
vyhľadať	hanapin
vyhľadať	maghanap
vyhľadať	paghanap
vyhľadať	paghahanap
vyhľadať	humingi
núdzové	emerhensiyang
núdzové	emerhensiya
núdzové	emergency
slávnostný	taimtim
drôtu	wire
drôtu	kawad
ťahá	kinukuha
oceánia	oceania
odtieň	hue
odtieň	tone
odtieň	tono
odtieň	lilim
odtieň	shade
okrasné	adorno
légia	legion
avignon	avignon
kreslenie	pagguhit
kreslenie	drawing
manuela	manuela
kriminálka	csu
najhorší	pinakamasama
najhorší	worst
padova	padova
úmrtnosť	mortality
letieť	bangaw
letieť	fly
letieť	lumipad
sivé	gray
sivé	abo
sivé	grey
koľaj	track
koľaj	subaybayan
koľaj	riles
octavia	octavia
chi	chi
interné	panloob
interné	internal
cato	cato
bubny	drum
bubny	drums
luk	bow
mesačná	monthly
mesačná	buwanang
porovnáva	ikinukumpara
ponechané	retained
palec	pulgada
palec	hinlalaki
palec	toe
klinika	klinika
klinika	clinic
rovnocenné	katumbas
rovnocenné	equivalent
klenoty	alahas
klenoty	hiyas
matilda	matilda
rozptýlené	kalat
romagna	romagna
fikcia	fiction
postihnutie	kapansanan
lublin	lublin
chudoba	kahirapan
sandy	sandy
dab	dab
bok	hip
bok	balakang
bok	bok
fyzický	pisikal
nasadiť	lumawak
abbé	abbé
prometheus	prometheus
osemnásť	eighteen
izotopov	isotopes
humanizmus	humanismo
štandardizované	standardized
metán	methane
chennai	chennai
kerry	kerry
katalyzátor	katalista
krúžky	singsing
krúžky	rings
odhalené	nakalabas
odhalené	nagsiwalat
armand	armand
poznávanie	pamamasyal
rozvinúť	bumuo
rozvinúť	palawakin
drew	drew
toxické	toxic
nabité	loaded
castel	castel
uspokojenie	satisfaction
uspokojenie	kasiyahan
sekty	sekta
boogie	boogie
lampy	lamp
lampy	lampara
gibb	gibb
zlepšenia	pagpapabuti
zlepšenia	pagpapahusay
zlepšenia	pagpapabuti
mohyla	mound
temps	temps
edison	edison
hrobku	puntod
hrobku	libingan
veterné	windy
calvin	calvin
enzo	enzo
torpédoborce	destroyers
dôchodky	pensiyon
lekárnik	parmasyutiko
poklady	treasures
olovo	lead
olovo	humantong
olovo	tingga
olovo	pamunuan
rozpustené	dissolved
najťažšie	pinakamahirap
schodov	hagdan
lancaster	lancaster
hrozno	ubas
katherine	katherine
kupec	bibili
kupec	bumibili
kupec	pagsisisi
kupec	mamimili
hebrejčine	griyego
hebrejčine	ebreo
hebrejčine	hebreo
perfektný	perfect
perfektný	perpekto
vsetky	all
vsetky	puro
vsetky	lahat
odstúpenie	pagbibitiw
odstúpenie	pagalis
hobby	hobby
hobby	hilig
hobby	libangan
strieľať	shoot
strieľať	bumaril
strieľať	barilin
strieľať	kumuha
strieľať	shooting
strieľať	pagbaril
strieľať	pamamaril
zverejnenie	pagsisiwalat
zverejnenie	publikasyon
zverejnenie	publication
zverejnenie	paglalathala
zverejnenie	publishing
panda	panda
vysvetlené	ipinaliwanag
hasičov	bumbero
zostavená	naipon
paša	pasha
dosiahnutia	naaabot
škandinávii	scandinavia
aachen	aachen
premenovanie	renaming
sága	sago
navigácia	nabigasyon
navigácia	paglalayag
koordináciu	koordinasyon
isis	isis
člnov	bangka
manažéri	managers
manažéri	tagapamahala
manažéri	tagapangasiwa
prekrývajú	overlap
cementu	semento
donútili	pinilit
donútili	sapilitang
nainštalované	installed
nainštalované	install
nainštalované	nakaluklok
partizán	partisan
sekera	kapnayan
mexické	mexican
zvracanie	pagsusuka
konkurzu	bangkarota
dodávku	van
elle	elle
pozorovateľov	observers
právnika	abugado
právnika	abogado
substrátu	substrate
stúpanie	umakyat
stúpanie	akyatin
priority	unahin
priority	prayoridad
približné	tinantiyang
ringo	ringo
chýbať	tamaan
chýbať	mis
chýbať	miss
chýbať	binibining
odpočítavanie	countdown
rozumný	makatwiran
rozumný	makatwirang
rozumný	talino
ernesto	ernesto
hody	kapistahan
hody	feast
kovového	metallic
lukas	lukas
dalajláma	dalai
pery	lips
pery	labi
pery	lip
taiwanu	taiwan
leiden	leiden
moulin	moulin
murivo	masonerya
archer	archer
inštruktor	instructor
cielene	kusa
bavlny	bulak
bavlny	cotton
čarodejník	wizard
prílohy	attachment
vedca	siyentipiko
bombardovaní	bombings
arizone	arizona
kabinetu	gabinete
kabinetu	cabinet
falošný	maling
falošný	false
falošný	peke
falošný	fake
fleury	fleury
zastrelil	kuha
zastrelil	shot
prekážku	hadlang
dopady	epekto
vytlačiť	print
okb	okb
poverená	ipinagkatiwala
hastings	hastings
cítenie	feeling
cítenie	pakiramdam
cítenie	nararamdaman
brzda	preno
pokyny	instruksiyon
pokyny	instruksyon
pokyny	pagtuturo
pokyny	tagubilin
pokyny	tagubilin
chen	chen
spoľahlivosti	maaasahan
prilby	helmet
teen	teen
teen	tinedyer
útes	bahura
útes	bangin
útes	cliff
údajné	umano
josep	josep
crocus	crocus
amélie	amélie
sprevádzajú	samahan
námorník	seaman
námorník	marino
námorník	mandaragat
námorník	marine
waltera	walter
chýbal	namis
katalánsky	katalan
katalánsky	catalan
úkryt	tirahan
opísaná	inilarawan
opísaná	inilalarawan
farbivo	dye
farbivo	tina
farbivo	pangkulay
rastlinný	herbal
rómske	romani
rómske	roma
mikroskop	mikroskopyo
intenzívna	masinsinang
intenzívna	matinding
emocionálne	emosyonal
emocionálne	emosyonal
modernizované	upgraded
modernizované	upgrade
damon	damon
nanyo	nanyo
nietzsche	nietzsche
obličky	kidney
obličky	bato
zaobchádzanie	paghawak
zaobchádzanie	paggamot
rozumieť	maunawaan
rozumieť	intindihin
rozumieť	naiintindihan
rozumieť	maintindihan
nepodarí	fail
nepodarí	mabibigo
nepodarí	mabigo
nepatrne	bahagyang
nepatrne	bahagya
kladivom	martilyo
terase	patio
mayo	mayo
centrách	centers
judy	judy
absorpcia	absorption
lex	lex
drozd	blackbird
konečných	finite
isabel	isabel
bokom	aside
cars	kotse
skontrolovať	suriin
skontrolovať	review
skontrolovať	check
skontrolovať	tiningnan
skontrolovať	tingnan
skontrolovať	check
zneužívanie	abuso
zneužívanie	aabuso
úvodný	basic
mäkký	malambot
bezfarebná	colorless
tlačené	nakalimbag
tier	tier
prekladať	translate
prekladať	isalin
šperkov	alahas
boyle	boyle
sim	sim
vyskúšať	try
vyskúšať	subukan
sic	sic
diktatúra	diktadura
absces	bukol
eisenhower	eisenhower
loga	logo
loga	logo
vaz	vaz
jared	jared
amiens	amiens
poskytované	ibinigay
jedľa	fir
vylučovanie	natatanggal
vylučovanie	ekskresyon
stavitelia	builders
vydržať	magtiis
lgbt	lgbt
erica	erica
prípustné	karapat
zázrakov	miracles
zázrakov	himala
záchvat	seizure
sadzba	rate
génius	genius
génius	henyo
wolfe	wolfe
leningradu	leningrad
pápežská	papal
príjemné	kaaya
podporovaná	sinusuportahan
podporovaná	suportado
štádiá	yugto
lester	lester
gramatické	grammatical
camden	camden
kompaktné	compact
hrdlo	lalamunan
karneval	karnabal
karneval	carnival
nara	nara
úzkosť	balisa
úzkosť	pagkabalisa
chcieť	kulang
chcieť	gustong
chcieť	gusto
chcieť	want
chcieť	nais
kruté	malupit
canyon	canyon
canyon	sabak
spp	takip
spp	cap
dopravca	transporter
dopravca	carrier
počiatočný	initial
počiatočný	inisyal
krvavý	duguan
akútny	malalang
akútny	matinding
kapitalizmus	kapitalismo
obetovať	alay
norris	norris
tonyho	tony
okrajovo	marginal
móda	moda
móda	fashion
štvrtina	quarter
stranke	webpage
myslené	sinadya
marianne	marianne
leader	lider
