категория	類別
изотопи	同位素
изотопи	同位素
бутони	按鈕
първичен	初級
пени	penny
пени	便士
ползи	受益
ползи	福利
перспективи	前景
перспективи	前景
перспективи	視角
перспективи	觀點
перспективи	展望
перспективи	透視
перспективи	視角
помпи	水泵
помпи	泵
заубер	sauber
картография	製圖
лоялност	忠心
лоялност	忠誠
анг	昂
сървайвър	生還者
сървайвър	幸存者
кръстовището	交集
кръстовището	路口
кръстовището	十字路口
флипкенс	flipkens
лорен	lauren
изобретение	發明
плитка	辮子
тире	dash
атракции	景點
търпение	耐心
търпение	忍耐
търпение	耐性
поздравления	恭喜
поздравления	祝賀
корпоративни	公司
спектъра	光譜
спектъра	頻譜
патенти	專利權
патенти	專利
напреднала	先進
забележи	通知
джексън	jackson
джексън	傑克遜
автентични	正宗
прозрачна	透明
първоначален	初始
формулировка	措辭
формулировка	措詞
представителна	代表
дизел	柴油
поздрав	問候
поздрав	敬禮
пътуващи	旅行
каша	亂
каша	爛攤子
каша	粥
гребане	划船
оксиди	氧化物
скитник	遊民
нормите	規範
смешно	搞笑
смешно	好笑
корк	cork
вечна	永恆
вечна	永恆
подправка	調味料
подправка	調味
подправка	香料
дуо	duo
хендел	handel
проклятието	詛咒
проклятието	咒
забелязани	斑點
доброволен	自願
доброволен	自願性
глобални	全球
комари	蚊
комари	蚊子
комари	蚊蟲
комари	蚊子
комари	蚊蟲
просветление	頓悟
просветление	啓蒙
ентусиасти	愛好者
трансплантация	移植
трансплантация	移植
недоволен	不滿
ерес	異端
рокля	禮服
рокля	裙
рокля	裙子
рокля	禮服
динамичен	動態
срам	羞
срам	恥辱
срам	羞恥
срам	羞愧
психично	心智
психично	心理
психично	精神
тържество	慶典
тържество	慶祝
мълчание	沈默
мълчание	無聲
мълчание	寂靜
мълчание	沈默
мълчание	緘默
гог	gogh
съоръженията	設施
реколта	復古
реколта	古董
реколта	收成
реколта	收割
реколта	收穫
реколта	豐收
реколта	莊稼
реколта	農作物
реколта	作物
възпрепятства	阻撓
възпрепятства	妨害
възпрепятства	阻礙
възпрепятства	妨礙
означения	符號
плочка	瓷磚
делфи	delphi
яснота	清晰度
яснота	清晰
хоризонтален	橫向
хоризонтален	水平
итън	ethan
пръснати	分散
сортовете	品種
презареждане	補給
алеята	車道
алеята	小巷
алеята	巷
алеята	巷子
талия	talia
талия	腰
талия	腰部
забавления	娛樂
папагал	鸚鵡
папагал	鸚鵡
чумата	鼠疫
чумата	瘟疫
арсен	砷
расизъм	種族歧視
марша	marcia
кукли	傀儡
кукли	木偶
кукли	娃娃
кукли	洋娃娃
кукли	玩偶
телескопа	望遠鏡
ентърпрайз	企業
приемам	接受
каяк	獨木舟
съвпадение	配對
съвпадение	比對
съвпадение	匹配
съвпадение	匹配
съвпадение	比對
съвпадение	match
съвпадение	巧合
куполът	穹
куполът	圓頂
стъклен	玻璃
протеин	蛋白質
протеин	蛋白
донг	東
донг	董
донг	洞
ръчна	手冊
ръчна	手動
губещ	輸家
задълбочава	加深
задълбочава	深化
индустрии	工業
индустрии	產業
индустрии	行業
събрана	收集
медисън	madison
цитиран	引用
цитиран	引述
казармата	營房
казармата	軍營
казармата	兵營
рива	riva
цитирам	報價
цитирам	引文
цитирам	引用
цитирам	引述
предпочитан	偏好
светска	世俗
валиден	有效
хляба	麵包
хронична	慢性
намаление	折扣
намаление	優惠
намаление	減少
намаление	裁減
намаление	減少
намаление	減
намаление	降低
акордеон	手風琴
повърхностно	膚淺
повърхностно	淺
повърхностно	膚淺
вертикален	垂直
вертикален	縱向
стъкла	玻璃
кръстник	乾爹
кръстник	教父
езда	騎馬
езда	騎
каучук	橡膠
каучук	橡皮
дерида	derrida
оцет	醋
бейл	bale
пазач	守衛
пазач	衛兵
пазач	警衛
пазач	守護
флагове	旗幟
флагове	旗
флагове	旗子
осемдесет	八十
осемдесет	eighty
препитание	民生
препитание	生計
безкрайна	無盡
безкрайна	無限
безкрайна	無窮
безкрайна	無盡
безкрайна	無止境
подводен	水底
подводен	水下
подводен	水中
повторен	反復
електромагнитно	電磁
продавач	廠商
продавач	推銷員
продавач	賣方
кълвач	啄木鳥
паразитни	寄生
спецификация	規格
килограм	千克
килограм	公斤
килограм	千克
килограм	公斤
чип	晶片
празнина	間隙
празнина	缺口
празнина	差距
случайна	隨機
бертран	bertrand
непозната	未知
непозната	不明
непозната	陌生人
непозната	陌生
коригира	調整
структурно	結構
фулвия	fulvia
страдания	受苦
страдания	苦難
страдания	痛苦
цветята	花
цветята	鮮花
цветята	花卉
цветята	花兒
цветята	花朵
индукция	誘導
индукция	感應
шедьоври	傑作
стадо	羊群
сметана	奶油
сметана	霜
удо	udo
дрю	drew
уязвими	脆弱
уязвими	弱勢
генетична	遺傳
кобра	眼鏡蛇
познаване	知識
смола	焦油
смола	樹脂
заподозрян	涉嫌
заподозрян	疑似
заподозрян	嫌犯
заподозрян	嫌疑犯
заподозрян	疑犯
малик	馬力
малик	malik
минаж	minaj
задейства	引發
задейства	觸發
задейства	觸發
паркинг	停車位
паркинг	停車場
адел	adel
адел	adele
пречистване	純化
пречистване	清洗
пречистване	純化
пречистване	淨化
пречистване	淨化
лабиринт	迷宮
лабиринт	迷宮
проверки	視察
проверки	支票
проверки	詢問
проверки	查詢
печка	爐
печка	爐子
печка	火爐
печка	灶
печка	爐
печка	烤爐
печка	烤箱
печка	炊具
тройна	三重
нагласи	態度
опис	存貨
опис	庫存
евтина	廉價
евтина	便宜
гилдията	公會
хареса	讚
защитено	保護
баскетболен	籃球
гилермо	guillermo
добавете	加上
добавете	加
допустимо	容許
протестиращи	示威者
протестиращи	示威者
кюшу	九州
инес	ines
цина	cinna
загадка	神秘
загадка	謎團
загадка	謎
загадка	謎語
загадка	謎
неразделна	積分
метеорология	氣象
метеорология	氣象學
студентка	學生
гаранции	保障
гаранции	擔保
гаранции	保障
гаранции	擔保
гаранции	保證
свами	swami
фехтовка	擊劍
фехтовка	劍術
парашут	降落傘
потопени	沈沒
потопени	淹沒
печалби	盈利
печалби	利潤
печалби	營利
печалби	獲利
печалби	增益
печалби	利潤
печалби	收益
печалби	收入
сокове	汁
сокове	果汁
разказвач	旁白
разказвач	說書人
действителна	實際
аптека	藥店
аптека	藥房
аптека	藥劑
аптека	藥店
обещания	諾言
обещания	承諾
обещания	允諾
обещания	許諾
гранати	榴彈
имануел	immanuel
сесилия	cecilia
зъл	惡
зъл	邪惡
обзавеждане	陳設
обзавеждане	家俱
обзавеждане	傢具
обзавеждане	傢俱
тишина	寂靜
тишина	沈默
тишина	緘默
шансове	幾率
кларинет	單簧管
шансовете	幾率
бала	舞會
бала	bala
изясняване	澄清
изясняване	澄清
мозъчен	腦子
мозъчен	大腦
мозъчен	腦袋
мозъчен	腦
калциев	鈣
кланове	氏族
кланове	部族
раменете	肩
раменете	肩膀
автоматизация	自動化
стюърт	司徒
стюърт	stewart
празно	空白
празно	空
празно	空白
ерфурт	erfurt
язон	jason
нулева	零
катерица	花栗鼠
катерица	松鼠
ликвидиране	清算
ликвидиране	鏟除
ликвидиране	根除
кинематография	攝影
фрай	油炸
фрай	煎
заможни	富裕
заможни	富有
сливи	李子
дана	dana
авиокомпании	航空公司
авиокомпании	航空
амелия	amelia
сифилис	梅毒
прогноза	預估
прогноза	預測
прогноза	預估
прогноза	預報
прогноза	預測
остарели	過時
остарели	過時
зидан	zidane
целувка	接吻
целувка	吻
целувка	親
целувка	親親
целувка	kiss
целувка	親吻
неорганични	無機
сопрано	soprano
сопрано	女高音
рогата	鹿角
рогата	牛角
недостатъчни	不足
чао	拜拜
чао	拜
внуци	孫子
корабостроителница	造船廠
корабостроителница	船廠
локална	當地
локална	局部
локална	本地
теке	teke
ноктите	釘子
ноктите	指甲
телеграф	電報
тъмнината	黑暗
родство	親情
родство	親屬關係
ларсен	larsen
стерео	音響
стерео	立體聲
стерео	立體
тойота	豐田
гробищата	公墓
анален	肛門
анален	肛交
плавно	光滑
плавно	順利
плавно	平滑
плавно	平穩
магнезий	鎂
тюркските	突厥
игнасио	ignacio
течна	液體
течна	液
течна	液態
субстанция	實質
субстанция	物質
апостолическа	使徒
стайнбек	steinbeck
подкова	馬蹄
подкова	馬蹄鐵
провинциален	省級
масимо	massimo
сал	木筏
колебание	波動
колебание	猶豫
земевладелци	地主
камили	駱駝
камили	駱駝
шизофрения	精神分裂症
шеги	笑話
консерваторите	保守派
хоуп	希望
хоуп	hope
палат	皇宮
палат	宮殿
палат	王宮
палат	宮廷
палат	宮
кофи	水桶
кофи	桶
плакати	海報
плакати	橫幅
мумбай	孟買
звукова	音波
звукова	音速
прякори	暱稱
прякори	綽號
зара	zara
монахини	尼姑
застой	僵持
застой	僵局
застой	停滯
застой	停滯
трагично	悲劇
трагично	悲慘
кийдис	kiedis
терористите	恐怖份子
магуайър	maguire
приложени	套用
приложени	附上
подозрения	懷疑
лоза	藤
хармоника	口琴
прогнози	預測
прогнози	預測
прогнози	預報
прогнози	預測
траен	持續
траен	耐用
траен	持久
траен	持久
траен	持久
естрада	estrada
субтитри	字幕
пиле	雞肉
пиле	山雞
пиле	雞
кръчма	酒吧
кръчма	酒館
разузнавачи	童軍
сантош	santosh
яндзъ	長江
присъщи	固有
парата	蒸氣
парата	蒸汽
кухороги	bovidae
муз	muz
шкода	skoda
монк	僧侶
монк	和尚
монк	僧
пантера	豹
пантера	豹子
джебел	jebel
удължен	延伸
удължен	擴展
удължен	延長
свръзка	聯絡
денвър	丹佛
облекла	成衣
облекла	服裝
облекла	衣物
облекла	衣服
благотворителност	慈善
щастлива	開心
щастлива	快樂
щастлива	高興
щастлива	幸福
щастлива	happy
знаейки	明知
вертолети	直升機
вертолети	直升飛機
вертолети	直升機
вертолети	直升飛機
обидно	攻勢
обидно	冒犯
обидно	侮辱
уиндзор	溫莎
управления	各部門
предателството	背叛
перла	明珠
перла	珍珠
перла	perla
кейдж	籠
кейдж	籠子
лиу	劉
мантия	地幔
влажността	濕度
разочарование	失望
разочарование	失望
етажи	地板
инструкция	教學
инструкция	指令
инструкция	指示
инструкция	指令
инструкция	指示
аксесоари	飾品
аксесоари	配件
контур	輪廓
атлети	運動員
частични	局部
частични	部分
стълбище	樓梯間
стълбище	樓梯
ало	你好
супермен	超人
завоевание	征服
надеждност	可靠性
банани	香蕉
банани	香蕉
банани	蕉
амбър	amber
амбър	安培
амбър	琥珀
алуминиеви	鋁
интегрирана	整合
гъвкавост	靈活
гъвкавост	靈活性
гъвкавост	彈性
цер	cer
перки	鰭
матис	matisse
жест	手勢
жест	姿態
мастило	墨
мастило	墨水
мастило	油墨
алварес	alvarez
перата	羽毛
хокайдо	北海道
татарски	韃靼
бри	bree
плейбой	花花公子
диария	腹瀉
диария	拉肚子
диария	痢疾
диария	腹瀉
диария	痢疾
кварц	石英
найроби	內羅畢
манипулация	操縱
манипулация	操縱
пропорции	比例
калкута	加爾各答
хакинен	häkkinen
димитрис	dimitris
токове	腳跟
токове	高跟鞋
токове	海流
подадени	提交
обективни	目標
обработване	處理
обработване	加工
хив	hiv
гладки	光滑
гладки	順利
гладки	平滑
гладки	平穩
карсън	carson
кнут	knut
тиква	南瓜
жертвоприношения	犧牲
иржи	吉日
шер	sher
просперитет	繁榮
грабежи	搶掠
грабежи	掠奪
грабежи	劫掠
закъснение	推遲
закъснение	延遲
закъснение	延誤
закъснение	拖延
закъснение	延遲
закъснение	延誤
новородените	新生兒
вдишване	吸入
наети	受雇
фасул	豆子
фасул	豆類
фасул	豆豆
фасул	豆
дължини	長度
канарските	金絲雀
семантика	語義
мафия	暴徒
мафия	暴民
мафия	黑手黨
мило	甜蜜
мило	甜
мило	很好
мило	尼斯
евтин	廉價
евтин	便宜
яркост	亮度
медуза	水母
контейнери	容器
контейнери	貨櫃
жажда	渴
жажда	口渴
жажда	渴求
жажда	渴望
жажда	饞
флин	flynn
дупката	孔洞
дупката	洞口
дупката	孔
дупката	洞
томислав	tomislav
меморандум	備忘錄
преследвания	迫害
приятелска	友軍
приятелска	友好
приятелска	友善
комплексно	複雜
контейнер	容器
контейнер	貨櫃
ориентацията	方向
ориентацията	定向
невинен	無辜
острие	刀鋒
острие	刀片
фронтон	fronton
сантонха	santonja
хоук	鷹
хоук	雕
хершел	herschel
изместване	移位
изместване	流離失所
изместване	位移
аниматор	animator
ярост	怒
ярост	憤怒
ярост	怒火
предоставен	提供
предоставен	准予
влаковете	火車
влаковете	列車
дъги	彩虹
дъги	dougie
дъската	木板
дог	竇
дог	犬
дог	狗
членестоноги	節肢動物
бабош	babos
кастинг	鑄造
молби	申請
молби	申請書
молби	請求
молби	要求
състезателни	賽車
коефициенти	幾率
коефициенти	系數
коефициенти	係數
индокитай	印度支那
турбо	渦輪
кът	吉
предизвикано	誘導
предизвикано	誘發
булка	新娘
каскада	串聯
каскада	特技
гера	gera
мрази	憎恨
мрази	恨
мрази	討厭
мрази	仇恨
обувките	皮鞋
обувките	鞋
обувките	鞋子
шпиони	間諜
изчезнала	缺少
изчезнала	失蹤
изчезнала	遺失
хейли	haley
хейли	hayley
аквариум	水族
аквариум	水族館
вероятностите	概率
мрак	黑暗
спасена	獲救
бледо	淡
бледо	蒼白
улавя	捕捉
улавя	捕獲
блум	盛開
блум	開花
блум	bloom
блум	綻放
свен	斯文
доволни	滿意
серийни	串列
мрежите	籃網
мрежите	漁網
мрежите	蚊帳
мрежите	網路
похвали	嘉獎
затъмнение	日蝕
затъмнение	停電
реакциите	反應
реакциите	心情
джао	趙
джао	焦
развлечение	娛樂
карбонат	碳酸
шаран	鯉
шаран	鯉魚
подозрение	懷疑
пеенето	歌聲
пеенето	唱歌
пеенето	歌唱
карт	手推車
рашид	rachid
рашид	rasheed
рашид	rashid
тръбата	管
тръбата	管管
тръбата	管道
тръбата	管子
рационално	理性
душевина	dushevina
тънко	薄
тънко	瘦
билет	售票
билет	票
билет	門票
билет	車票
лодката	船
лодката	船隻
лодката	艇
ставрос	stavros
антилопа	羚羊
арестувана	被捕
епилепсия	癲癇
ариел	ariel
душевно	心智
душевно	心理
душевно	精神
отвличане	誘拐
отвличане	劫持
отвличане	綁架
отвличане	綁架
консорциум	財團
масивен	大規模
роки	洛基
протестантството	新教
монтирано	安裝
ритуално	儀式
профилактика	預防
свиване	收縮
овални	橢圓形
овални	橢圓
горчивина	苦
демография	人口
приход	收益
приход	稅收
приход	收入
приход	收入
савана	草原
талантливи	才華
пика	峰
пика	峰峰
пика	山頂
несъстоятелност	破產
несъстоятелност	破產
несъстоятелност	破產
нервите	神經
притежател	所有者
притежател	業主
моисей	摩西
ходене	步行
ходене	散步
ходене	行走
ходене	走路
стиви	stevie
коляно	膝
коляно	膝蓋
незаконна	非法
незаконна	非法
незаконна	非法
палми	手心
палми	棕櫚
палми	手掌
допинг	興奮劑
допинг	摻雜
добродетели	美德
добродетели	美德
пасифик	太平洋
кокошоподобни	galliformes
въздействия	影響
прокурори	檢察官
фарове	車燈
фарове	燈具
фарове	車頭燈
фарове	車燈
брониран	裝甲
брониран	裝甲
обжалване	上訴
обжалване	呼籲
обжалване	上訴
обжалване	呼籲
коко	可可
коко	koko
матрици	矩陣
момиченце	女生
момиченце	姑娘
момиченце	女孩
момиченце	girl
къпане	沐浴
къпане	洗浴
къпане	浴
знамената	旗幟
знамената	旗
знамената	旗子
окисление	氧化
какао	可可
вълнение	興奮
вълнение	煽動
вълнение	鼓動
ориенталски	東方
пчела	蜂
пчела	蜜蜂
инвестиция	投資
първоначална	初始
животинска	動物
колесница	戰車
подвиг	壯舉
подвиг	feat
сираци	孤兒
питон	python
питон	巨蟒
питон	蟒
питон	蟒蛇
сабя	sabre
сабя	刀
сабя	劍
сабя	寶劍
изгледи	前景
предразсъдъци	偏見
предразсъдъци	偏見
сириус	天狼星
раян	瑞安
признателност	感恩
признателност	升值
подът	下限
подът	地板
демократите	民主黨
преброявания	人口普查
преброявания	普查
гадже	女友
гадже	女朋友
гадже	男朋友
гадже	男友
ахмад	ahmad
съвместим	相容
решителен	堅決
калий	鉀
сравни	比較
забелязана	斑點
астма	哮喘
астма	氣喘
астма	氣喘病
ингрид	ingrid
хлор	氯
кабелна	有線
кабелна	纜繩
кабелна	電纜
уенди	wendy
стимул	刺激
стимул	激勵
дестилация	蒸餾
джоу	周
заподозрени	嫌犯
заподозрени	嫌疑犯
заподозрени	疑犯
проводимост	傳導
проводимост	電導
маркъс	marcus
овчар	shepherd
овчар	牧羊人
отговорности	責任
куфарчето	公事包
пресни	新鮮
пресни	清新
инвестира	投資
регистриране	註冊
регистриране	登記
смърч	雲杉
опции	選項
плешиви	禿頭
плешиви	禿
мюсюлманин	穆斯林
политиците	政界人士
политиците	政客
политиците	政治家
чейс	追
чейс	大通
чейс	追逐
загриженост	關切
загриженост	關切
деформация	歪曲
деформация	失真
деформация	扭曲
деформация	變形
деформация	偏轉
фиксиран	固定
тесто	面糊
тесто	麵團
деметра	demeter
прозрачни	透明
униформи	制服
униформи	軍服
униформи	均勻
униформи	制服
униформи	軍裝
лавата	岩漿
лавата	熔岩
имунна	免疫
неподчинение	藐視
маркет	marquette
изстрели	鏡頭
евакуация	疏散
евакуация	撤離
евакуация	疏散
евакуация	撤離
мъдри	明智
мъдри	英明
марките	郵票
кокошки	母雞
виста	vista
белтък	蛋白質
белтък	蛋白
фонтана	fontana
факс	傳真
вечни	永恆
сана	薩那
мафията	黑手黨
местоимение	代名詞
местоимение	代詞
пролог	序幕
пролог	序
вата	瓦特
осмо	第八
атол	環礁
спирачка	煞車
спирачка	制動
дот	點
кенгуру	袋鼠
шарън	sharon
шарън	沙龍
зрели	成熟
модифицирана	修改
ерусалим	耶路撒冷
овен	ram
овен	公羊
овен	記憶體
овен	凌
намалено	減少
красавица	美容
красавица	美人
красавица	美女
красавица	美
восък	蠟
лимон	檸檬
лимон	石灰
израстване	成長
израстване	增長
любопитно	好奇
субективно	主觀
калиев	鉀
затворите	監獄
килия	細胞
килия	牢房
халил	halil
халил	khalil
свитолина	svitolina
ултиматум	最後通牒
съвещание	會議
чакам	等候
чакам	等待
инициаторите	發起人
невалидни	無效
въглеводороди	油氣
въглеводороди	碳氫化合物
въглеводороди	烴
въглеводороди	碳氫化合物
въглеводороди	烴
джоел	joel
заявление	申請
заявление	申請書
алтернативи	替代品
интензивност	強度
интензивност	密度
пристигане	抵達
пристигане	到達
съпрузи	配偶
сърна	鹿
злодеи	反派
адресите	地址
позициониране	安置
позициониране	定位
маркировка	標記
маркировка	標示
маркировка	標識
принадлежности	配件
дневниците	期刊
кандидатът	候選人
кандидатът	候選
болна	病
болна	生病
болна	病
болна	生病
следене	追蹤
следене	跟蹤
следене	監測
следене	監視器
следене	監測
баритон	男中音
радикално	激進
двустранни	雙邊
наредено	訂購
придобивки	購置
придобивки	收購
ковчег	棺材
перка	螺旋槳
перка	鰭
перка	芬
археологията	考古學
археологията	考古
осемнадесет	十八
коломбо	科倫坡
алекса	alexa
терапията	治療
терапията	療法
забавна	好玩
забавна	樂趣
интензивен	密集
интензивен	激烈
интензивен	密集
ментор	導師
джини	jeannie
бебета	嬰兒
логистична	後勤
капитали	資本
капитали	首都
харпър	harper
натискане	緊迫
злодей	反派
жалост	可惜
зоопарка	動物園
убеждение	勸說
убеждение	勸
убеждение	勸導
убеждение	說服力
убеждение	判罪
убеждение	信念
убеждение	定罪
приемници	主機
сурово	原油
сурово	raw
сурово	原始
сурово	生
агресивен	咄咄逼人
лешояд	禿鷹
анемия	貧血症
анемия	貧血
анемия	貧血症
анемия	貧血
безсмислено	無意義
безсмислено	無意義
лихва	興趣
лихва	利息
съкр	abbr
патология	病理學
патология	病理
емоционален	情感
припаси	供應
припаси	用品
антени	觸角
антени	天線
предпочитание	偏好
предпочитание	喜好
предел	極限
предел	限額
произшествия	事件
произшествия	事故
произшествия	傷亡
произшествия	傷亡人數
ноел	noel
прилагателни	形容詞
бойците	戰鬥機
бойците	鬥士
качествен	定性
гнездене	築巢
стачки	罷工
експозиции	展覽
експозиции	展覽會
експозиции	照射
вредители	害蟲
вредители	病蟲害
вредители	蟲害
вредители	害蟲
вредители	蟲害
изключено	殘疾
изключено	關
изключено	關閉
купове	集群
сено	乾草
хартата	包租
премахнете	刪除
премахнете	移除
милионер	百萬富翁
небесата	天空
живак	水星
живак	水銀
живак	汞
парадигма	範例
коридора	走廊
коридора	走廊
пладне	正午
пладне	中午
пладне	正午
пладне	中午
приятелки	朋友
приятелки	好友
блокчета	區塊
блокчета	積木
поля	田間
поля	田地
поля	欄位
поля	田野
ицхак	yitzhak
инсталирана	安裝
туберкулозата	肺結核
туберкулозата	結核
туберкулозата	結核病
бъбречна	腎
нек	脖子
нек	頸
нек	頸部
гладко	光滑
гладко	順利
гладко	平滑
гладко	平穩
сузуки	鈴木
неправомерно	不法
възпитател	家教
възпитател	導師
смел	勇者
смел	勇敢
смел	大膽
елитна	精英
елитна	elite
ултра	超
джем	果醬
джем	寶石
труп	屍
безпокойство	焦慮
безпокойство	關切
гледане	檢視
гледане	瀏覽
гледане	觀看
муниции	彈藥
муниции	彈藥
индикатор	指標
годни	適合
урок	教訓
урок	課
нпо	ngo
картички	卡
картички	紙牌
картички	卡片
картички	牌
картички	明信片
лозен	lauzun
начинаещи	初學者
начинаещи	新手
начинаещи	初學者
субстрат	基底
доброволците	志願者
фонетична	音標
виртуален	虛擬
елементарна	初等
касъл	城堡
касъл	castle
касъл	城
тумор	瘤
тумор	腫瘤
тумор	瘤
тумор	腫瘤
настроението	心境
настроението	心情
настроението	情緒
еротични	色情
еротични	情慾
раздяла	失戀
раздяла	分手
раздяла	離別
раздяла	分離
раздяла	離職
раздяла	分居
полимери	聚合物
улов	接住
улов	漁獲量
касета	帶子
касета	膠帶
касета	磁帶
хостинг	托管
хостинг	主機
хостинг	主辦
слушателите	聽眾
спектроскопия	光譜
азиатци	亞裔
рош	roche
възрасти	年齡
приложена	套用
междинна	中間
междинна	中級
магаре	驢
магаре	驢子
печени	烘
ставите	關節
стипендии	獎學金
хара	原
оцветен	有色
гъвкави	靈活
гъвкави	彈性
гъвкави	柔性
гъвкави	靈活性
играчка	玩具
анатоли	anatoly
паста	麵食
моно	單一
кукла	傀儡
кукла	木偶
кукла	娃娃
кукла	洋娃娃
кукла	玩偶
равновесието	平衡
равновесието	均衡
греда	梁
греда	束
греда	光束
изтеглени	撤回
хибрид	雜交
хибрид	混血兒
хибрид	混合
вазари	vasari
люси	露西
люси	lucy
идентифициране	識別
разрешен	允許
разрешен	獲准
отровна	有毒
повдигане	昇華
повдигане	提升
повдигане	抬
повдигане	提升
повдигане	電梯
прошка	寬恕
трап	trapp
опростена	簡體
опростена	簡化
блеър	blair
самотен	孤單
самотен	寂寞
самотен	孤獨
жандармерията	憲兵隊
жандармерията	憲兵
жандармерията	憲兵
ценно	珍貴
ценно	珍寶
ценно	寶貴
ценно	寶貴
геолози	地質學家
чучулига	百靈
чучулига	雲雀
кристиано	cristiano
джун	六月份
джун	六月
лидерство	領導
гъски	雁
гъски	鵝
русалка	美人魚
русалка	人魚
алваро	alvaro
директивата	指令
динозаври	恐龍
динозаври	恐龍
бански	泳褲
бански	泳裝
бански	泳衣
бански	泳褲
бански	泳裝
ддс	增值稅
пирамидите	金字塔
последица	後果
червей	蠕蟲
фицджералд	fitzgerald
фей	faye
фей	fae
бондаренко	bondarenko
фашистки	法西斯
съвест	良知
съвест	良心
целий	caelius
определящ	界定
определящ	定義
мехмет	mehmet
зла	惡
зла	邪惡
зла	邪惡
бнд	gni
пенсиониран	退休
пенсиониран	退役
маус	滑鼠
маус	鼠
техник	技師
техник	技工
появяване	入場
появяване	入口
появяване	外觀
появяване	外表
появяване	外貌
появяване	湧現
появяване	興起
скандинавски	北歐
скандинавски	北歐
осигурени	提供
лоялни	忠心
лоялни	忠誠
риос	rios
малолетен	少年
корем	肚子
корем	胃
корем	肚子
корем	肚子
корем	肚皮
корем	腹
корем	腹部
мюсюлманска	穆斯林
вивес	vives
разграничаване	區分
разграничаване	微分
разграничаване	區分
разграничаване	區別
жалба	投訴
жалба	申訴
жалба	上訴
жалба	呼籲
есето	作文
есето	論文
стажант	實習
стажант	見習
повишение	推廣
повишение	促銷
повишение	晉升
седемнадесет	十七
седемнадесет	seventeen
синтетичен	合成
анте	ante
пасищата	草原
косъм	頭髮
косъм	毛髮
косъм	髮型
косъм	發
кънки	冰鞋
кънки	溜冰鞋
изберете	選擇
изберете	選取
изберете	選擇
дож	doge
хибриди	混血兒
диференциация	區分
диференциация	微分
прозрачен	透明
лав	拉夫
валидно	有效
усмивка	笑
усмивка	微笑
усмивка	笑容
фурие	傅立葉
силви	sylvie
тъга	哀愁
тъга	悲傷
тъга	悲哀
сляп	瞎子
сляп	盲目
сляп	盲
сляп	盲人
сляп	瞎
джейкъб	jacob
джейкъб	雅各
хаваи	夏威夷
анджела	angela
виновни	有罪
влюбени	戀人
влюбени	愛人
влюбени	情侶
влюбени	情人
забавен	好玩
забавен	樂趣
забавен	搞笑
забавен	好笑
ягуар	美洲豹
изхвърляне	處置
изхвърляне	丟棄
изхвърляне	放棄
изхвърляне	捨棄
плават	航行
плават	帆
едностранно	單方面
едностранно	單方
едностранно	單邊
едностранно	單方面
едностранно	單方
едностранно	單邊
нараняване	損傷
лак	漆
лак	漆
молекулярна	分子
подмяна	替換
подмяна	更換
подмяна	置換
подмяна	替代
модифицирани	修改
агресивно	咄咄逼人
чар	魅力
уместно	適當
отчаяние	絕望
отчаяние	絕望
разрешени	允許
разрешени	允許
разрешени	獲准
уикиизточник	wikisource
ветеринарен	獸醫
физиологични	生理
забрави	忘記
трофеи	獎盃
трофеи	獎杯
довърши	完成
интегриране	融合
интегриране	整合
интегриране	整合
астрологията	占星術
ръш	急
посредничество	調停
посредничество	調解
маневра	機動
маневра	機動
сноп	叢
фолксваген	大眾
върховно	最高
бельо	內衣
бельо	內褲
бельо	內衣
бийн	豆
стомах	胃
стомах	肚子
сподели	共用
сподели	共享
сподели	分享
сподели	share
скромна	謙虛
скромна	適度
скромна	謙卑
скромна	謙虛
скромна	謙遜
скромна	卑微
соколи	獵鷹
динозаврите	恐龍
кореспонденцията	書信往來
перспективата	透視
перспективата	視角
нулата	刮
отпечатъци	指紋
хоакин	joaquin
холивудски	好萊塢
францис	francis
кашлица	咳嗽
кашлица	咳嗽
виконт	子爵
виконт	子爵
заблуда	謬論
заблуда	謬誤
заблуда	妄想
заблуда	錯覺
заблуда	欺騙
доха	多哈
присвояване	侵吞
присвояване	貪污
джеки	jacky
портретът	畫像
портретът	肖像
назначения	任用
назначения	任命
модифициран	修改
евсевий	eusebius
черупка	貝殼
черупка	shell
черупка	殼
клаусура	clausura
сапун	香皂
сапун	皂
сапун	肥皂
поза	姿勢
поза	態勢
поза	姿態
поза	姿勢
неопределено	未定義
неопределено	含糊
персонален	個人
корпоративна	公司
цепион	caepio
кадастър	地籍
бавна	緩慢
бавна	慢
опел	opel
арвидсон	arvidsson
тигри	老虎
табела	簽名
табела	簽字
табела	簽
годеницата	未婚妻
крадец	賊
константи	常數
маурисио	mauricio
спийд	速度
спийд	速
скорошни	最近
скорошни	近期
меле	近戰
кристалите	水晶
кристалите	晶體
конфронтация	對抗
конфронтация	對峙
конфронтация	對立
ленард	leonard
колелата	輪
колелата	車輪
фатална	致命
пътник	乘客
пътник	旅客
правоъгълник	矩形
владимирович	vladimirovich
юниън	聯盟
юниън	工會
фрегата	巡防艦
фрегата	護衛艦
варварски	野蠻
враждебни	敵對
враждебни	敵意
враждебни	敵視
гълъби	鴿
гълъби	鴿子
гълъби	鴿
гълъби	鴿子
ускорението	加速度
ускорението	加速
фреско	壁畫
абстракция	抽象
катерици	花栗鼠
катерици	松鼠
прогресивно	漸進
прогресивно	進步
прогресивно	累進
прогресивно	逐步
джошуа	joshua
