que	той
alphonse	альфонс
modificats	змінений
modificats	змінено
modificats	змінене
modificats	змінені
dodge	dodge
vitamines	вітаміни
hannah	ганна
goa	гоа
gore	гор
upc	upc
otero	отеро
logan	логан
contorn	контур
orissa	орісса
riemann	ріман
hoffman	гоффман
negativament	ємних
recherche	recherche
sss	sss
néts	внуки
néts	внуків
néts	онуки
affinis	affinis
marseille	марсель
sègol	житі
sègol	жито
demà	завтра
demà	tomorrow
urpes	кігті
urpes	лапи
mathieu	матьє
ferotge	дике
dover	довер
queixa	скарга
raj	радж
loreto	лорето
trivial	тривіальним
transcendència	значущість
geobox	geobox
turing	тюрінг
tauletes	планшетів
tauletes	таблички
tauletes	таблеток
posicionament	розташування
sussex	сассекс
inèdita	неопубліковані
constanci	констанцій
subvencions	субсидії
clayton	клейтон
sèvres	мануфактура
granger	грейнджер
granger	фермер
bombarder	бомбардувальник
enriquir	збагатити
modular	модульний
delimitada	взяті
delimitada	вкладені
palacios	паласіос
cavendish	кавендіш
absurd	абсурд
violacions	порушення
riccardo	ріккардо
obama	обама
profetes	пророків
tona	тонну
tona	тонни
urban	урбан
urban	міський
clic	клацання
clic	натисніть
clic	клік
artemisia	полин
ieee	ieee
queens	королеви
bacon	бекон
axel	аксель
patint	страждання
micro	мікро
hagen	гаген
med	мед
sancions	штрафи
sancions	штрафів
sancions	санкції
assignats	виділено
assignats	виділив
assignats	віддано
ayala	аяла
vena	вена
maréchal	maréchal
myspace	myspace
satíric	сатиричний
innovadora	інноваційні
brie	брі
brutal	брутальний
brutal	шалена
making	творити
making	внесення
morrison	моррісон
bellini	белліні
convida	запрошую
convida	запросити
convida	запрошення
pino	піно
instructor	інструктором
instructor	інструктор
ingredient	складова
inèrcia	інерція
festius	свята
neumann	нейман
indiscutible	беззаперечним
atari	atari
balenes	кити
promocional	рекламні
promocional	промо
alzines	дуби
alzines	отой
suposant	виходячи
suposant	напрошується
suposant	припустимо
suposant	припущення
bao	бао
urgència	зрозуміле
urgència	важливість
prostitució	проституція
curació	цілющі
haro	аро
obeir	дотримуватись
catàstrofe	катастрофа
catàstrofe	катастрофи
bytes	байти
bytes	байтів
omple	заповнення
omple	заповнювати
omple	заповнити
prematura	передчасним
renovada	оновлена
seqüeles	наслідки
hardcore	хардкор
vietnamita	vietnamese
ballarins	танцюристів
processons	процесії
ofrena	пропозиція
anotacions	анотації
anotacions	примітки
místic	загадкові
boulevard	бульвар
corrosió	корозія
yvelines	івлін
lis	lis
rod	род
comerços	магазинів
comerços	крамниці
comerços	магазини
input	вхідний
input	вхідні
input	ввід
bòsfor	босфор
franck	франк
objecció	протест
objecció	заперечую
forbes	forbes
respiratori	дихальна
bowl	чаша
bowl	миска
noruecs	норвежці
bastides	риштування
cunningham	каннінгем
subordinat	підпорядкувати
protó	протон
reinhold	рейнгольд
amon	amon
amon	амон
bilions	мільярди
fotosíntesi	фотосинтез
rígid	тверде
rígid	жорсткий
lange	ланге
quilograms	кілограми
quilograms	кілограмів
quilograms	грамів
frens	гальма
pinto	пінту
purcell	перселл
ocular	окуляр
bray	брей
bray	бре
udine	удіне
joshua	джошуа
ricci	річчі
òptim	оптимального
cosins	союзниками
mem	мем
marràqueix	марракеш
calculat	вираховується
lviv	львів
meiji	мейдзі
innsbruck	інсбрук
arcade	аркада
gama	гама
genolls	колінах
genolls	суглоби
genolls	коліна
shaykh	шейх
jardineria	садівництво
magrana	гранат
tambors	ударні
tambors	барабани
steiner	штайнер
lligam	бонд
sana	sana
fuji	фудзі
gilmour	гілмор
bonic	гарно
trujillo	трухільйо
valuosa	цінні
valuosa	корисна
valuosa	цінний
rebecca	ребекка
chiesa	chiesa
retrospectiva	ретроспектива
retrospectiva	повзучий
emile	еміль
finisterre	фіністер
chand	чанд
relíquia	мощі
rifle	гвинтівки
rifle	гвинтівка
puerta	пуерта
reptes	виклики
martinica	мартиніки
giorgi	георгій
cincinnati	цинциннаті
picardia	пікардія
bac	бак
irregularitats	порушення
revival	відродження
apte	вмістити
apte	підбір
apte	підійде
apte	влаштувати
apte	підходить
vassili	василь
nottingham	ноттінгем
alier	альє
quest	квест
quest	quest
peru	перу
generalitzar	узагальнювати
heather	гетер
reines	королеви
silvio	сільвіо
bitllet	квиток
bitllet	квитків
sílvia	сільвія
mercier	мерсьє
gallimard	галлімар
julieta	джульєтта
passiu	пасивний
paracaigudistes	десантники
rembrandt	рембрандт
lowe	лоу
vulnerables	вразливим
millorada	покращений
collegium	колегія
collegium	колегіум
côte	кот
trnava	трнава
polèmic	фасаді
rumor	чутки
parèntesi	дужки
parèntesi	дужки
bactriana	бактрія
medio	medio
armando	армандо
sedan	седан
asti	асті
bandits	бандити
bor	бор
competitiu	конкуренції
portàtils	ноутбуків
mein	mein
arcaic	архаїчна
tao	тао
preveure	передбачити
anècdota	анекдот
betlem	вифлеєм
presta	позичає
hidràulic	гідравлічний
iphone	iphone
desenvolupaments	розробок
logronyo	логроньйо
suzanne	сюзанна
jacqueline	жаклін
raids	ред
sèrum	сироватка
chimaeras	химерами
tre	тре
vendôme	вандом
reproductor	гравця
reproductor	програвач
reproductor	гравець
ska	ска
toyota	toyota
ebullició	кипіння
aprovades	підтверджено
aprovades	затверджено
porcellana	порцеляна
padre	падре
valí	валі
caso	caso
represàlia	відплата
scratch	нуля
clarence	кларенс
graz	грац
boví	корова
boví	порода
luther	лютер
esquerdes	тріщини
ràdios	приладдям
interfícies	інтерфейсів
interfícies	інтерфейси
ono	оно
iranica	iranica
maharaja	магараджа
abkhàzia	абхазії
adjectius	прикметників
resina	смола
signatures	підписи
signatures	підписів
cuinar	кулінарія
gardiner	гардінер
tità	титан
juno	юнона
curiosa	цікаво
diane	даян
compartint	обмін
compartint	поширення
italo	італо
enverinat	отруїв
escobar	ескобар
salinitat	засолення
fàbregas	фабрегас
selim	селім
mico	мавпа
mico	monkey
rojos	червоні
larva	личинка
efectua	виконує
barre	барр
policromada	поліхромія
kirguizistan	киргизстану
transmissions	радіопередач
nike	nike
nike	ніка
urna	урн
benz	benz
hebron	хеврон
profecia	пророцтво
anno	anno
anno	анно
reialesa	надрами
superordo	superordo
vicenza	віченца
ensemble	хоткевича
ensemble	ансамбль
raw	raw
met	зустрілись
met	зустрілися
met	зустріли
canadencs	канадці
conformació	формує
modificades	змінений
modificades	змінено
modificades	змінене
modificades	змінені
servents	слуги
metàfora	метафора
competint	конкуруючих
comandes	замовлення
sonic	sonic
hidròxid	гідроксид
seleuc	селевк
maledicció	прокляття
anarquia	анархія
tma	тма
vendée	вандея
moble	меблі
borussia	боруссія
sòrab	лужицький
densament	густоту
prisma	призма
microones	мікрохвильова
morton	мортон
importacions	імпорт
being	проводиться
being	будучи
being	буття
concha	конча
kde	kde
apreciada	цінувати
apreciada	вдячністю
apreciada	оцінила
opressió	іго
sousa	соуза
regressió	регресії
città	città
pierce	пірс
triàsic	triassic
nedador	плавець
nedador	рятівник
sai	сай
armanyac	арманьяк
reggae	реггі
òptima	оптимального
partisans	партизани
casno	casno
adriano	адріано
lille	лілль
enquestes	опитування
enquestes	опитування
guany	підсилення
guany	заробити
gnome	gnome
gnome	гном
eventual	остаточне
conveniència	зручності
requerida	потрібен
requerida	необхідні
requerida	необхідне
requerida	необхідний
comiat	прощавай
comiat	прощай
comiat	прощання
guevara	гевара
comunals	комунальна
sió	сіон
recreació	відпочинок
sensacions	відчуттів
mandela	мандела
mecanització	оброблення
mecanització	механізація
blanche	blanche
blanche	бланш
confiat	впевнено
erwin	ервін
gli	gli
bèsties	звірі
angels	янголи
angels	angels
angels	ангели
figueroa	фігероа
marianne	маріанна
rapid	швидкого
jacinto	хасінто
quo	quo
diekirch	дікірх
mol	мол
mol	моль
descarregat	завантажено
maquillatge	макіяж
maquillatge	грим
hera	гера
ferrando	феррандо
paradise	рай
paradise	раю
paradise	paradise
decorativa	декоративна
decorativa	декоративний
mescles	сумішей
egypt	єгипту
egypt	єгипет
egypt	єгипті
mitra	мітра
pioneer	pioneer
ironia	іронія
taurons	акул
sandy	сенді
sandy	спини
urbanitzacions	передмісті
urbanitzacions	околиці
lama	лама
alcántara	алькантара
alcántara	алькантара
identificador	ідентифікатор
broughton	бротон
cornet	корне
fantasmes	примари
fantasmes	привиди
fantasmes	привидів
estabilitzar	стабілізувати
agnes	агнес
lluminosa	світловий
nicèfor	никифор
cassini	кассіні
richelieu	рішельє
combinades	комбінований
marwan	марван
jam	варення
jam	jam
christina	крістіна
christina	христина
entaulament	антаблемент
corporacions	корпоративному
corporacions	компаній
tractada	переведено
tractada	ставився
periodicitat	періодичність
griffith	гріффіт
projectil	снаряд
jake	джейка
jake	джейк
aldo	альдо
tundra	тундра
yukon	юкон
levy	леві
boletín	gazette
licor	лікер
khans	ханів
vespasià	веспасіан
atribucions	живить
atribucions	здібності
atribucions	силами
aprofitat	витратив
ren	олені
ren	жень
gian	джан
dimorfisme	диморфізм
kenny	кенні
remot	віддалений
remot	пульт
remot	віддалене
horaris	розклади
horaris	розкладів
pola	пола
celtic	кельтські
pomes	яблуками
pomes	яблука
shackleton	shackleton
mendelssohn	мендельсон
église	егліз
emergir	виходять
arbustos	насадження
cosmopolita	cosmopolitan
vinil	вініл
vinil	vinyl
napoli	наполі
identitats	профілі
catalogació	каталогізації
flac	флакк
flac	flac
sobirana	держав
dec	схилення
dec	схил
dec	dec
dublin	дублін
malmès	обстрілів
malmès	пошкоджені
químicament	хімічно
digestió	травлення
dispara	випускає
dispara	стріляє
ramaders	фермери
ramaders	фермерів
ramaders	селяни
plantejat	виховали
plantejat	виростили
plantejat	карпатські
plantejat	підняли
ogg	ogg
celestial	небесної
celestial	небесні
celestial	небесна
celestial	небесний
citacions	цитатами
recomanat	рекомендовано
recomanat	рекомендовані
recomanat	рекомендується
recomanat	рекомендований
bernstein	бернстайн
ruby	ruby
königsberg	кенігсберга
sorbona	сорбонна
delfos	експертних
substantius	іменниками
psiquiàtric	психіатрична
confessor	сповідник
nico	ніко
barrett	barrett
encyclopædia	encyclopædia
distribucions	дистрибутивів
dormitori	спальню
dormitori	спальня
dormitori	спальні
jacobs	jacobs
rfc	rfc
rfc	компроміси
arcàdia	аркадія
esplanada	еспланада
massimo	массімо
cicló	циклон
elèctrode	електрод
aportant	надання
biòleg	біологи
biòleg	біолог
meteorits	метеоритів
timó	тімо
maya	мая
maya	майя
aec	aec
somerset	сомерсет
eisenhower	ейзенхауер
geològics	геологічних
planxa	залізний
planxa	залізо
planxa	залізна
planxa	заліза
extraterrestre	позаземне
salms	псалом
odin	одін
plantejaments	наближається
descobrint	discovering
destructor	руйнівну
reverend	преподобний
encesa	запалювання
hyde	гайд
colombo	коломбо
bourges	бурж
cràters	кратери
dee	ді
regeneració	одужання
apassionat	гарячим
taixkent	станція
conjectura	припущення
conjectura	гіпотеза
citoplasma	цитоплазма
clyde	клайд
trebisonda	трабзон
sospitós	підозрюю
sospitós	підозрюваний
ffd	ffd
aprofundir	поглибити
maharashtra	махараштра
destrueix	нищить
destrueix	знищує
kazakhs	казахи
sociolingüística	соціолінгвістика
celtics	селтікс
münster	мюнстер
crueltat	жорстокість
persuadir	переконав
camió	вантажівка
comissaris	комісаром
coleman	коулман
webster	вебстер
menyspreu	зневага
elvis	елвіс
diner	гроші
dai	дай
restringida	обмежено
restringida	обмежений
isòtop	ізотопів
comet	передачі
comet	передача
vinagre	оцет
ostatge	заручник
ostatge	заручники
forever	назавжди
forever	forever
forever	навіки
zenó	зенона
reactius	реагентів
llits	ліжок
llits	ліжка
donzella	дівоче
donzella	дівоча
ambicions	прагнення
ambicions	амбіції
intercontinental	intercontinental
montsó	монсон
sue	засудити
pearson	пірсон
virtualment	практично
prediccions	прогнозів
competent	компетентний
paràsit	паразит
camus	камю
série	série
robat	вкрадено
robat	вкрадені
robat	вкрали
hernán	ернан
descrivint	описує
marius	маріус
cosmologia	космологія
paleontologia	палеонтологія
emedicinesubj	emedicinesubj
bastard	негідник
paràlisi	параліч
funcionalitats	особливості
funcionalitats	можливості
funcionalitats	функціональність
catocala	стрічкарка
senzillesa	простота
jungla	джунглі
predicador	проповідник
absorbeix	вбирає
deportes	депортес
germán	херман
rochefort	рошфор
mis	mis
gautier	готьє
gates	брами
gates	воріт
gates	ворота
subjacent	нижніх
frísia	фризія
eleven	одинадцять
indemnització	компенсація
llangardaix	ящірки
llangardaix	ящірка
increïble	вражає
increïble	вражаюче
increïble	дивовижно
increïble	amazing
increïble	неймовірний
increïble	неймовірно
minsk	мінськ
minsk	мінська
minsk	мінську
perdonar	прости
perdonar	пробач
perdonar	пробачити
capturant	захоплення
tudor	тудор
rac	rac
colonna	колона
elliot	еліот
springfield	springfield
lotto	лотто
intermediari	проксі
tràiler	трейлер
neville	невіл
entregat	доставили
entregat	доставлено
hartmann	гартман
léger	леже
diafragma	діафрагма
infraroig	інфрачервона
guglielmo	гульєльмо
insereix	вставка
insereix	вставити
fiscalia	звинувачення
fiscalia	обвинувачення
conjugació	спряження
brasilers	бразильці
surrealisme	сюрреалізм
chiapas	чіапас
germanor	братство
discoteca	диско
leinster	ленстер
sing	співають
sing	співай
sing	співаю
carey	кері
fly	fly
fly	літати
fly	муха
fly	лети
monsieur	мсьє
monsieur	мосьє
salvia	шавлія
superman	супермен
galilea	галілея
naturalisme	натуралізм
baja	баха
velòdrom	велотрек
meitats	половинки
comprovat	сплачено
comprovat	перевірив
comprovat	перевірено
comprovat	позначено
excentricitat	ексцентриситет
purs	чисте
purs	чисті
purs	чиста
purs	чистих
judo	дзюдо
aldea	село
caracterització	characterization
confessar	зізнатися
confessar	зізнається
boiss	boiss
redactors	редакторів
debussy	дебюссі
esbarjo	відпочинок
secretament	таємно
paràbola	притча
paràbola	парабола
maggie	меггі
vençuts	перемогли
vençuts	поразки
amt	amt
comoditat	комфорт
comoditat	затишок
atena	афіна
comic	comic
comic	комікс
programador	програміст
guns	зброї
guns	зброя
guns	зброю
llunes	супутники
aprèn	дізнатися
aprèn	вчити
aprèn	вчитись
aprèn	навчитися
augmentada	доповнена
aglomeració	агломерація
moritz	моріц
bessó	близнюк
champs	шам
robles	роблес
meditació	медитація
homogènia	однорідна
rca	rca
wiener	вінер
tamil	тамільська
cliff	скелі
salmó	лосось
modernitzar	модернізувати
aliens	чужинців
aliens	прибульці
aliens	прибульців
biosfera	біосфера
cistella	кошик
astronauta	космонавт
halo	halo
dipositat	поклав
dipositat	відкладається
estrofes	строф
haas	хаас
subgrups	підгрупи
sinclair	сінклер
simbologia	символіка
radioactivitat	радіоактивність
inhibidor	корозії
rolf	рольф
dofí	дельфін
dofí	dolphin
dofí	дельфіни
festivitats	святкуваннях
cuiner	готувати
cuiner	кухаря
cuiner	кук
cuiner	повар
cuiner	кухар
turbina	турбіна
falcon	falcon
falcon	сокіл
gianni	джанні
russo	московсько
russo	російсько
variabilitat	мінливість
andrade	андраде
def	def
marian	маріан
explosions	вибухи
falda	колі
duarte	дуарте
congelació	обмороження
equipada	обладнаний
ashley	ешлі
krupp	крупп
madur	зріла
bessones	близнюки
abdullah	абдулла
noir	нуар
hector	ектор
diplomàcia	дипломатія
bruta	валовий
doria	доріа
núms	наших
desavantatge	фізичну
desavantatge	вада
desavantatge	перешкода
desavantatge	недоліком
nacho	начо
dotzenes	десятки
retirats	вилучено
retirats	видалили
retirats	вилучені
retirats	видалено
angers	анже
ariane	аріана
nam	нам
nam	nam
kufa	куфа
vibracions	вібрації
isabelle	ізабель
sospitosos	підозрюють
sospitosos	підозрюваних
potsdam	потсдам
atenent	проханнями
extraordinaris	надзвичайні
extraordinaris	надзвичайна
saura	саура
sheffield	sheffield
willie	віллі
rodejat	оточують
rodejat	оточили
reginald	реджинальд
kramer	крамер
rels	rels
topogràfic	топографічна
montagne	монтань
tàctic	тактичний
tàctic	тактична
tàctic	tactical
fòrums	форуми
fòrums	форумів
fòrums	форумах
cobitis	щипавка
agrigent	агрідженто
zen	дзен
catifes	килими
recipients	контейнерів
recipients	контейнери
ante	анте
errònia	помилковий
dera	дарі
randy	ренді
wilder	вайлдер
engany	розвели
engany	обман
marinespecies	marinespecies
hampton	хемптон
catalitzador	каталізатор
dibuixa	намалювати
dibuixa	малювати
dibuixa	роздати
dibuixa	нічия
dibuixa	малює
mostreig	вибірковий
entropia	ентропії
alien	чужий
alien	прибульці
sherlock	шерлок
sim	sim
fallada	причому
hare	lepus
hare	заєць
cobalt	кобальт
usda	usda
innocents	невинні
innocents	невинних
tos	кашель
polarització	поляризація
ima	ima
lily	лілі
lily	лілія
comptabilitat	звітність
comptabilitat	облік
stravinski	стравінський
esclava	раб
esclava	підлеглий
esclava	раба
tendes	намети
sostenibilitat	sustainability
orfes	сиріт
orfes	сироти
peres	груші
tadjikistan	таджикистану
globalització	глобалізація
groningen	гронінген
pack	зграя
pack	пачку
condensació	конденсація
rinoceront	носоріг
sulpici	сульпіцій
espelma	свічка
dun	ден
bart	барт
sinus	синус
contribuint	надання
discret	дискретний
hepburn	хепберн
encant	шарм
encant	чарівності
sorteig	розіграш
sorteig	лотерея
titani	титану
arab	арабських
arab	арабський
champion	чемпіон
resumir	зведено
rush	кайф
impulsa	сходять
úter	матки
biaix	упередження
dunn	данн
boa	удав
hara	хара
directius	менеджерів
inactiu	простій
inactiu	бездіяльність
mannheim	mannheim
winchester	вінчестер
crancs	краби
vanessa	ванесса
aleksei	alexey
aleksei	олексій
aleksei	олексій
macintosh	macintosh
artesà	ремісник
routledge	routledge
indirecte	непрямі
airbus	airbus
escombraries	сміття
sospites	підозри
cortes	генеральні
anders	андерс
harmònic	гармонійного
reviure	пережити
ioga	йога
ioga	йоги
ioga	yoga
pier	pier
consecució	досягнення
stalingrad	сталінград
destral	сокира
accademia	академія
costera	берегова
productores	виробництвом
ronyó	нирки
holden	голден
augustin	augustin
macbeth	макбет
durango	durango
reculls	збірників
nitrat	нітрат
bangkok	бангкок
spin	лічильника
diarrea	діарея
bosco	боско
morte	морт
cargols	грається
ferri	пором
fonseca	фонсека
esmorzar	сніданок
estrat	stratum
fantàstica	фантастика
fantàstica	фантастичні
fantàstica	фантастична
fantàstica	фантастичний
fantàstica	фантастично
fayard	fayard
hume	юм
aïllant	ізоляції
ama	ama
ama	ама
subcontinent	субконтинент
tele	tele
ljubljana	любляна
dale	дейл
alveolar	ясенний
trofeus	трофеї
sutton	саттон
lligadura	лігатура
zeta	zeta
desesperada	розпачі
desesperada	відчайдушні
controvèrsies	суперечки
iberia	грузинський
reporter	репортер
gpl	gpl
mota	мота
certificació	гаранта
certificació	посвідчення
certificació	сертифікації
incorrecte	неправильна
incorrecte	невірно
incorrecte	неправильний
incorrecte	неправильне
medalló	медальйон
afrodita	афродіта
disminuït	зменшено
disminuït	відмовились
disminuït	відмовилися
disminuït	відхилено
disminuït	відхилити
saturació	насиченість
parroquials	церковнопарафіяльна
anèmia	анемія
goldman	голдман
weiss	вайс
oclc	oclc
humanisme	гуманізм
alberti	альберті
grosso	гроссо
ffff	ffff
milwaukee	мілуокі
dalton	далтон
gymnothorax	gymnothorax
navas	навас
audi	audi
fatiga	втома
maties	маттіас
escorxador	slaughterhouse
sui	суй
incomplet	неповна
incomplet	незавершений
incomplet	неповним
marvin	марвін
vieira	вієйра
escoltisme	скаутинг
alçades	висоти
nestor	нестор
ròmul	ромул
grafit	графіт
evangèlica	євангелічна
psicòleg	психолог
psicòleg	психолога
estes	естес
cadires	крісла
cadires	стільці
cadires	стільців
stock	акція
stock	капітал
midnight	опівночі
midnight	північ
patrocinador	спонсора
patrocinador	заплатила
ecclesiae	ecclesiae
spoleto	сполето
inside	inside
inside	всередині
cabral	кабрал
mcdonald	макдональд
peralta	перальта
natalie	наталі
reticle	ендоплазматичний
complementaris	додатковий
complementaris	пасують
entrenat	навчали
ninja	ніндзя
msg	msg
arco	арко
eminent	любомира
willis	вілліс
clement	климент
clement	клеман
clement	клемент
fenici	фінікійська
camilo	каміло
samba	samba
justifica	вирівняти
justifica	виправдовує
clarmont	клермон
rota	роти
rota	рота
ajudants	допоміжні
watts	watts
sos	sos
sos	сос
cry	cry
cry	плакати
cry	плачу
cantal	канталь
anticòs	антитіло
repetint	повторення
arboç	суничник
taxi	таксі
taxi	таксі
freenode	freenode
livònia	лівонія
planetària	планетарна
esch	еш
presses	нарощує
opi	опіум
facial	лицевий
difunts	померлих
profunditats	глибини
tàxon	таксон
xifratge	шифрування
xifratge	шифр
porsche	порше
porsche	porsche
aroma	ароматом
àrids	сукупність
lluitat	билися
lluitat	бився
lluitat	воював
lluitat	боролися
lluitat	воювали
surrey	суррей
archer	арчер
oasis	oasis
oasis	оазис
quinn	квінн
cementiris	цвинтарях
assoliment	досягнення
suposem	припустимо
beaux	beaux
infart	інфаркт
ava	ава
volkswagen	volkswagen
deng	ден
executius	керівники
estuc	штукатурку
josh	джош
pota	ніжку
pota	нога
pota	нозі
pota	ногу
javascript	javascript
henrik	генрік
viral	вірусний
alfaro	альфаро
honolulu	гонолулу
tristesa	печаль
costelles	ребра
costelles	відбивних
compilador	компілятор
montreuil	монтрей
mates	математика
mates	математичний
mates	математичні
mates	математики
rutherford	резерфорд
pitàgores	піфагор
genèticament	генетично
interactive	інтерактивна
interactive	інтерактивний
interactive	інтерактивне
fotografiar	фотографії
fotografiar	фотографія
fotografiar	фотографію
uno	uno
phylloscopus	phylloscopus
citant	цитування
crocidura	crocidura
bowie	боуї
ilíada	іліада
guinness	гіннеса
glory	славу
glory	слава
flotes	флотів
àgil	agile
bates	бейтс
pausànies	павсаній
mosques	мухи
mosques	летить
tallinn	таллін
afiliació	вступу
afiliació	членство
montigny	монтіньї
thorpe	торп
homicidi	убивство
adjunta	долучити
adjunta	долучення
adjunta	приєднати
ràbia	лють
demolició	знесення
parti	квебекська
turbo	turbo
isis	isis
acumulat	кошти
textures	текстур
textures	текстури
autoritzada	статутний
okinawa	окінава
lògicament	логічно
aspirant	безодня
armari	шафи
armari	шафі
armari	шафи
armari	шафа
pantaló	штани
cridant	вигуки
actina	актин
íntima	інтимних
batista	батисти
horitzontalment	горизонтально
perth	perth
besiers	безьє
mach	mach
respiratòria	дихальна
marees	tides
rémy	ремі
transparents	прозоре
transparents	прозорі
transparents	прозора
transparents	прозорий
capçaleres	заголовки
swing	swing
reclamat	забрала
andre	андре
rumex	щавель
gestapo	гестапо
jerome	джером
fas	fas
rommel	роммель
habitar	населяють
manu	ману
manuela	мануела
mundi	mundi
diògenes	діоген
espectroscòpia	спектроскопія
exclòs	виключено
mémoire	mémoire
debatre	обговоримо
debatre	обговорювати
debatre	обговорити
debatre	обговорення
andersen	андерсен
benoît	бенуа
abul	абул
adagio	adagio
occidentalis	occidentalis
homogeni	однорідна
orion	оріон
anunciant	оголошується
casey	кейсі
eficients	ефективна
palestí	палестинська
satisfet	задоволені
satisfet	задоволена
satisfet	задоволений
isabella	ізабелла
trevor	тревор
valònia	валлонія
clifford	кліффорд
arana	арана
auxili	допоможіть
auxili	допомогти
auxili	допомога
auxili	довідка
auxili	допомогу
cecili	цецилій
investiga	слідство
gazni	газні
tensor	тензор
aerolínia	авіалінії
aerolínia	вузловий
mentalitat	ментальність
mentalitat	менталітет
hendrik	гендрік
ígor	ігор
ígor	ігоре
clément	клеман
mutu	взаємного
mutu	спільний
mutu	взаємно
delicat	ніжною
delicat	ніжні
delicat	тендітна
onomàstica	ономастика
crucificat	розіп
objeccions	заперечень
finançat	фінансується
finançat	фінансування
desmond	десмонд
anita	аніта
revolt	шпилька
repartit	поширюється
plain	plain
plain	простий
plain	скромні
plain	рівнина
plain	звичайний
beth	бет
viking	вікінгів
beòcia	беотія
pam	pam
giren	перевернутий
recurrents	регулярної
tramvies	трамваї
roquetes	тіпперері
invertit	вклав
invertit	вклала
apatxe	apache
xai	ягня
tajo	тахо
productiva	продуктивного
pap	pap
absorbit	поглинає
piacenza	яченца
replicació	реплікація
div	div
eucaristia	євхаристія
aprovats	підтверджено
aprovats	затверджено
magdeburg	магдебург
higgins	гіґґінс
umberto	умберто
estimulació	стимулювання
estimulació	стимуляції
valentín	валентин
totxo	патруль
maculatus	maculatus
enteniment	розуміючи
enteniment	взаєморозуміння
enteniment	розуміння
eden	едем
oskar	оскар
rupert	руперт
zum	зам
paritat	парність
pròsper	процвітати
chamberlain	чемберлен
helmut	гельмут
retiro	ретіро
tiradors	керує
tiradors	стрільці
tiradors	стріляв
pujat	завантажено
anguilla	ангілья
olivia	олівія
manilles	наручники
manilles	дружин
manilles	дружини
manilles	подругами
lago	лаго
acumula	інвестиційну
ortogonal	ортогональна
fructosa	фруктоза
cuines	кухнях
retina	retina
jens	єнс
quaresma	позичив
interromput	перервано
interromput	припинено
interromput	перервано
credo	creed
hepatitis	гепатит
theo	тео
treballats	спрацювало
treballats	працював
treballats	працювали
treballats	працювала
addicció	залежність
adil	аділь
besançon	безансон
verificació	перевірити
verificació	підтвердити
verificació	перевірка
verificació	перевірки
mencions	згадки
interferir	завадив
mazda	mazda
xèrif	шериф
cdu	міністр
onzè	одинадцята
ios	ios
patrocinat	спонсор
contraban	контрабанда
contraban	контрабанду
vitro	vitro
shin	сін
ofensiu	наступ
ofensiu	операція
elongatus	elongatus
usd	usd
alfabetització	грамотність
jaguar	jaguar
emanuel	емануель
benevent	беневенто
renoir	ренуар
cam	cam
subtil	тонкий
triats	обраний
triats	вибрано
triats	вибрана
triats	вибране
triats	вибраний
sichuan	сичуань
burt	берт
mohammad	мухаммед
abdominal	косий
ràtio	пропорції
ràtio	коефіцієнт
ràtio	співвідношення
hewitt	hewitt
processat	опрацювати
processat	оброблено
processat	оброблені
columba	голуба
rima	рима
llogat	найняли
honorat	заслужений
honorat	поважно
atòmics	атомна
gimnasta	гімнастка
monolítica	монолітне
cèntims	копійок
excloure	виключити
excloure	виключення
excloure	виключати
forêt	форе
brno	брно
beatriz	беатріс
siríac	сирійська
prehistòriques	доісторична
albanesos	албанці
sensorials	сенсорна
monasterio	monasterio
baralles	поєдинки
baralles	бої
baralles	образи
perpetu	вічний
txecs	чехи
mega	мега
jedi	джедаї
polze	палець
cornelis	корнеліс
naxos	наксос
depuració	зневадження
depuració	налагодження
depuració	поправити
depuració	зневадження
evangelització	місіонер
molls	панелі
gamba	креветки
paciència	терпіння
aleatori	випадкові
aleatori	випадкове
aleatori	випадковий
aleatori	випадкова
aleatori	випадкових
aleatori	навмання
menjars	харчування
hélène	елен
prescott	прескотт
motivat	мотивує
hermione	герміона
pronòstic	прогноз
preparades	готовий
preparades	напоготові
preparades	готові
preparades	готове
preparades	готовність
preparades	готова
intoxicació	отруєння
monster	монстр
iupac	iupac
itunes	itunes
direct	пряма
direct	прямий
direct	direct
direct	прямі
futebol	futebol
quantificació	квантування
ghz	ghz
galba	гальба
respirar	дихати
hit	удар
hit	хіт
hit	влучити
hit	зачепив
hit	вдарив
arxivística	архіваріус
berlioz	берліоз
noël	noël
valorat	розрахована
lopez	лопес
tsunami	цунамі
rubinstein	рубінштейн
presumiblement	імовірно
meuse	мез
accionistes	акціонерів
fraternitat	братство
anatoli	анатолій
monaco	монако
afiliat	особа
stéphane	стефан
convex	опукла
fim	fim
lucio	лучіо
sàsser	сассарі
penyal	блеф
nèctar	нектар
karlsruhe	карлсруе
magma	магма
ancona	анкона
traient	синдромом
traient	локшину
connector	кабель
connector	додатком
connector	додаток
sutherland	сазерленд
dibuixat	намальовано
dibuixat	намальовані
kartli	картлі
payne	пейн
instantània	знімок
instantània	знімка
hancock	хенкок
contenció	стримування
contenció	оболонка
contenció	контейнер
espies	шпигуни
boda	весілля
guants	рукавички
guants	рукавиці
paranà	парана
brunei	брунею
protectors	захисники
blade	лезо
blade	клинок
lutjanus	lutjanus
midway	мідвей
kaiser	кайзер
wilkinson	вілкінсон
putin	путін
putin	путіна
productiu	продуктивного
recordava	нагадала
