河岸	flussufer
十個	ten
交配	mate
交配	kamerad
交配	kumpel
交配	paaren
交配	paaren
交配	paarung
小川	ogawa
冰球	hockey
冰球	eishockey
投射	projektion
漢城	südkorea
漢城	seoul
藥用	medizinisch
藥用	arzneimittel
酸性	sauren
酸性	saure
酸性	acid
酸性	säuren
酸性	säure
酸性	säure
展望	voraussicht
展望	zukunftsforschung
展望	weitblick
展望	weitsicht
展望	perspektiven
展望	outlook
展望	aussichten
展望	aussicht
展望	perspektive
展望	ausblick
展望	visionen
展望	sicht
展望	leitbild
展望	vision
展望	sehvermögen
多明尼加	dominikanische
多明尼加	dominikanischen
週年紀念	jubiläum
週年紀念	hochzeitstag
週年紀念	jahrestag
世系	abstammung
世系	linie
世系	abstammung
世系	abfahrt
世系	abstieg
猴子	affen
猴子	affe
猴子	monkey
抬	anheben
抬	fahrstuhl
抬	lift
抬	aufzug
抬	heben
可信	glaubwürdige
可信	glaubwürdig
可信	glaubwürdigkeit
可信	glaubhaft
歐文	owen
歐文	irving
俄文	russisch
俄文	russischen
俄文	russen
揭示	aufschlussreich
揭示	enthüllen
揭示	offenbaren
揭示	zeigen
揭示	enthüllen
揭示	offenbaren
揭示	aufdecken
揭示	verrät
揭示	enthüllt
揭示	offenbart
反駁	widerlegung
反駁	erwiderung
反駁	widerlegen
抨擊	bashing
前景	anwärter
前景	aussicht
前景	perspektive
前景	aussichten
前景	vordergrund
前景	perspektiven
前景	zukunftsaussichten
前景	aussichten
妄想	paranoid
妄想	paranoia
妄想	wahnvorstellungen
妄想	einbildung
妄想	wahn
妄想	täuschung
妄想	paranoia
妄想	wahnvorstellungen
成年人	erwachsener
成年人	erwachsene
成年人	erwachsenenbildung
成年人	erwachsen
成年人	erwachsenen
成年人	erwachsener
成年人	erwachsene
成年人	erwachsenen
冬青	holly
空前	beispiellose
空前	beispiellosen
大炮	kanone
大炮	cannon
大炮	kanonen
大炮	artillerie
明智	weise
明智	wise
明智	weisen
抽籤	zeichnen
抽籤	unentschieden
抽籤	verlosung
抽籤	ziehen
椅	stühlen
椅	stühle
椅	sessel
椅	stühle
椅	stuhl
椅	vorsitzender
椅	lehrstuhl
椅	sessel
聖人	heilige
聖人	heiligen
聖人	saints
聖人	heiliger
聖人	heiligen
聖人	heiliger
聖人	saint
聖人	st
阿瑟	arthur
阿瑟	artus
阿瑟	artur
捕獲	erfassung
捕獲	einfangen
捕獲	abscheidung
捕獲	erfassen
捕獲	erfassung
捕獲	einfangen
捕獲	erfassen
捕獲	fängt
捕獲	erfasst
聽眾	hörer
聽眾	zuhörer
聽眾	hörer
聽眾	zuhörer
蒜	knoblauch
居所	wohnsitz
居所	residenz
居所	residence
居所	wohnort
居所	aufenthalt
優點	verdient
優點	verdienste
優點	vorzüge
優點	vergünstigungen
優點	vorteile
優點	vorteil
優點	vorteil
思維	denkweise
思維	denken
思維	denke
思維	nachdenken
計程車	taxi
計程車	taxis
計程車	taxifahrer
布魯塞爾	brüssel
歸還	rückgabe
失業	arbeitslos
失業	arbeitsloser
失業	arbeitslose
失業	arbeitslosen
失業	arbeitslosengeld
失業	arbeitslosigkeit
砷	arsen
野生動物	wildlife
野生動物	tierwelt
野生動物	tiere
野生動物	pflanzenwelt
野生動物	fauna
天花	pocken
水路	wasserstraßen
水路	wasserstraße
水路	wasserstraßen
水路	binnenwasserstraßen
水路	binnenschiffahrt
昂貴	teure
昂貴	kostspielig
昂貴	teuer
昂貴	teurer
大麻	cannabis
大麻	hanf
大麻	marihuana
大麻	unkraut
大麻	gras
可疑	verdächtig
可疑	misstrauisch
可疑	verdächtiger
可疑	verdächtigen
可疑	verdächtige
小丑	joker
小丑	witzbold
小丑	clowns
小丑	clown
抗生素	antibiotika
抗生素	antibiotikum
抗生素	antibiotika
抗生素	antibiotikum
專營	franchises
專營	franchise
關島	guam
字面	wortwörtlich
字面	buchstäblich
字面	wörtlich
字面	wörtliche
紛爭	zwietracht
自轉	drehung
自轉	rotation
大通	jagd
大通	chase
怪人	spinner
破碎	zerbrochen
破碎	broken
破碎	gebrochen
破碎	kaputt
破碎	defekt
破碎	zerbrochen
破碎	zerstört
破碎	zertrümmert
破碎	zerschmettert
破碎	zerschlagen
語氣	tone
語氣	farbton
語氣	ton
語氣	töne
老年	ältere
老年	älteren
老年	älter
老年	älteres
老年	älterer
隔離	isolieren
隔離	isolation
隔離	isolierung
隔離	isoliert
隔離	quarantäne
隔離	geschlechtertrennung
隔離	segregation
隔離	trennung
隔離	isolieren
隔離	isolierten
隔離	isolierte
隔離	isoliert
砸	smash
砸	zerschlagen
砸	zertrümmert
砸	zerschlagen
砸	smashing
生病	ill
生病	krank
生病	kranke
生病	kranken
生病	krank
生病	kranker
中位數	mittlere
中位數	median
中位數	mittelwert
摔跤	ringen
摔跤	ringer
摔跤	wrestling
摔跤	ringen
高爾夫球	golfplatz
高爾夫球	golf
高爾夫球	golfplätze
證書	bescheinigungen
證書	zertifikat
證書	zertifikaten
證書	zeugnisse
證書	zertifikate
證書	zeugnis
證書	zertifikat
證書	bescheinigung
證書	urkunde
證書	zertifikate
濟南	jinan
山脊	grat
山脊	rücken
山脊	ridge
山脊	kamm
惡作劇	unfug
惡作劇	unheil
惡作劇	scherz
惡作劇	streich
佈局	layout
佈局	layouts
佈局	lageplan
佈局	grundriss
佈局	layout
佈局	anordnung
佈局	gliederung
日產	nissan
拳擊	boxing
拳擊	boxen
青蛙	frösche
青蛙	frösche
青蛙	frosch
面板	verkleidung
面板	panel
高效	effizient
高效	effizienten
高效	effizientes
高效	effiziente
高效	effizient
探險家	entdecker
探險家	explorer
探險家	forscher
探險家	entdecker
拖延	verspätung
拖延	verzögert
拖延	verzögern
拖延	verzögerungen
拖延	verzögerung
拖延	verspätung
拖延	verspätungen
拖延	verzögerungen
拖延	verzögerung
拖延	aufschieben
拖延	zögern
伴隨	begleiten
伴隨	begleitet
伴隨	begleitet
伴隨	begleitende
伴隨	begleitenden
伴隨	begleitung
伴隨	begleiten
伴隨	flankierende
骨灰	asche
安息	rippen
安息	reißen
安息	auslesen
安息	rip
預留	vorbehalten
預留	reservierten
預留	reservierte
預留	reserviert
震撼	geschüttelt
震撼	erschüttert
搶救	bergung
搶救	retten
商家	merchant
商家	kaufmann
商家	kaufleute
執照	lizenz
執照	lizenzen
執照	genehmigungen
執照	lizenz
執照	lizenzierung
執照	zulassungen
執照	lizenzen
執照	fahrerlaubnis
執照	führerschein
執照	lizenz
執照	konzession
執照	lizenzen
執照	führerschein
執照	lizenz
執照	konzession
執照	lizenzen
煩惱	ärger
煩惱	probleme
煩惱	schwierigkeiten
煩惱	genervt
煩惱	verärgert
鮑威爾	powell
脊椎動物	wirbeltiere
混合物	mischungen
混合物	mischung
混合物	gemisch
混合物	gemische
混合物	mischungen
粉紅色	pink
粉紅色	rosa
軍營	baracke
軍營	kaserne
先例	präzedenzfall
先例	präzedenzfälle
先例	präzedenzfall
頸部	hals
頸部	genick
頸部	nacken
脆弱	zerbrechlich
脆弱	gefährdet
脆弱	anfällig
脆弱	empfindlich
脆弱	verwundbar
脆弱	verletzlich
定制	anpassen
定制	individuell
定制	kundenspezifische
定制	individuelle
定制	maßgeschneiderte
定制	angepasst
定制	anpassungen
定制	personalisierung
定制	individualisierung
定制	anpassung
定制	gewohnheit
定制	benutzerdefinierte
定制	brauch
定制	custom
火花	sparks
火花	funken
火花	funken
火花	funke
脈衝	hülsenfrüchte
脈衝	impulse
脈衝	impuls
脈衝	puls
莽	mang
電器	apparatur
電器	gerät
電器	elektrogeräte
電器	geräte
電器	haushaltsgeräte
客房	hotelzimmer
客房	zimmer
客房	räume
客房	gästezimmer
協和	concord
伸展	dehnen
伸展	strecken
餐飲	speisen
餐飲	speisesaal
餐飲	verpflegung
餐飲	verpflegung
餐飲	catering
亞馬遜	amazon
亞馬遜	amazonas
微弱	schwache
微弱	schwacher
微弱	schwach
微弱	ohnmacht
微弱	ohnmächtig
眼淚	reißen
眼淚	zerreißen
眼淚	träne
眼淚	tränen
眼淚	träne
特赦	amnestie
特赦	amnesty
特赦	begnadigung
電影院	kinos
電影院	kino
電影院	kino
電影院	theater
電影院	kino
電影院	kinofilm
電影院	kinos
休假	verlassen
休假	hinterlassen
休假	weggehen
海牙	hague
海牙	haag
海牙	haager
口音	akzent
領導者	leiter
領導者	marktführer
領導者	anführer
領導者	leader
領導者	führer
領導者	führungskräfte
領導者	führer
領導者	anführer
領導者	führung
言語	worte
言語	wörter
言語	worten
肢	glied
肢	gliedmaßen
肢	extremitäten
肢	glieder
肢	gliedmaßen
肢	extremitäten
王座	thron
拆解	zerlegung
拆解	demontage
拆解	abbau
容忍	toleranz
容忍	verträglichkeit
容忍	toleranzen
容忍	abweichung
容忍	toleriert
容忍	vertragen
容忍	geduldet
容忍	verträglich
四重奏	quartett
四重奏	quartetts
四重奏	quartet
州際公路	interstate
核糖	ribose
偏好	vorlieben
偏好	bevorzugt
偏好	präferenz
偏好	präferenzen
偏好	vorzug
偏好	bevorzugter
偏好	bevorzugte
偏好	bevorzugten
偏好	bevorzugt
偏好	vorgezogen
偏好	voreinstellungen
偏好	vorlieben
偏好	präferenzen
偏好	einstellungen
糖果	süßes
糖果	süßwaren
糖果	süßigkeiten
糖果	bonbon
糖果	süßes
糖果	süßigkeiten
糖果	candy
山寨	häuschen
山寨	ferienhaus
山寨	ferienhäuser
山寨	cottage
山寨	hütte
山寨	landhaus
擾動	störung
擾動	unruhen
擾動	störungen
利潤	profit
利潤	gewinne
利潤	gewinn
利潤	rentabilität
利潤	ertragslage
利潤	wirtschaftlichkeit
利潤	profite
利潤	gewinne
利潤	gewinn
範例	paradigma
範例	vorbilder
範例	beispielen
範例	beispiele
範例	beispiel
範例	fallbeispiele
範例	beispiel
弊	wider
弊	nachteile
施政	regierungsführung
施政	unternehmensführung
施政	governance
施政	steuerung
切換	schaltet
切換	umschalten
切換	umschalten
切換	switch
切換	schalter
切換	wechseln
切換	umschalten
切換	wechsel
切換	wechseln
琮	cong
瘟疫	pest
瘟疫	plage
瘟疫	seuche
瘟疫	pest
瘟疫	seuchen
公關	publizist
捍衛	verteidige
捍衛	verteidigen
捍衛	verteidigt
捍衛	verteidigt
捍衛	verteidigen
海邊	meer
奔跑	running
奔跑	läuft
奔跑	laufen
括號	klammer
括號	halterung
括號	klammern
括號	klammer
括號	bügel
括號	halterungen
括號	konsolen
門口	tür
震驚	schockierend
震驚	schock
震驚	stoß
震驚	schockiert
震驚	dämpfer
震驚	geschockt
震驚	erschüttert
震驚	schockiert
震驚	entsetzt
貨櫃	behälter
貨櫃	container
貨櫃	behältnis
貨櫃	behältnisse
貨櫃	behälter
貨櫃	container
貨櫃	gefäße
協作	zusammenarbeiten
協作	mitarbeiten
協作	kooperieren
協作	gemeinschaftlich
協作	zusammenarbeit
協作	zusammenarbeit
協作	kooperationen
協作	kooperation
協作	zusammenarbeiten
協作	mitarbeit
協作	zusammenarbeit
協作	kooperationen
協作	kooperation
郵件	mail
郵件	post
無視	ignorieren
無視	ignoriert
無視	ignoriere
無視	ignorieren
無視	missachtung
無視	mißachtung
無視	hinwegsetzen
無視	missachten
無視	ignorieren
代理人	proxies
代理人	agenten
代理人	vertreter
代理人	vollmacht
代理人	proxy
代理人	agenten
代理人	vertreter
代理人	agent
代理人	agentin
材質	materialien
材質	material
材質	werkstoffe
材質	werkstoff
呂宋	luzon
美味	lecker
美味	leckere
美味	schmackhaft
美味	lecker
美味	lecker
美味	vorzüglich
美味	köstlich
虧損	verlust
虧損	verluste
虧損	verluste
虧損	verlust
虧損	verlusten
虧損	defizit
虧損	haushaltsdefizit
熔	schmelzen
熔	schmelze
口袋	pocket
口袋	tasche
口袋	taschen
蜜蜂	bienen
蜜蜂	bienenzucht
蜜蜂	biene
蜜蜂	bienen
蜜蜂	bee
吸入	einatmen
吸入	inhalation
吸入	einatmen
瑜伽	yoga
安第斯山脈	anden
硫磺	schwefel
硫磺	schwefel
硫磺	schwefeldioxid
快艇	schnellboote
快艇	schnellboot
茉莉	molly
療法	therapien
療法	therapie
療法	behandlung
療法	therapien
療法	therapie
包機	chartered
注意力	aufgepasst
注意力	beachtung
注意力	aufmerksamkeit
注意力	achtung
狐狸	fuchs
狐狸	fox
石灰岩	kalkstein
閏	sprung
閏	springen
站立	stehen
站立	stehend
站立	stehendes
站立	ständigen
站立	messestand
站立	ständer
站立	stehen
站立	stand
鼓吹	generalanwalt
鼓吹	fürsprecher
鼓吹	predigen
鼓吹	predigten
鼓吹	predigt
吞噬	verschlingen
風車	windmühle
風車	windmühle
風車	mühlen
風車	windmühlen
印度支那	indochina
同化	assimilieren
同化	gleichgestellte
同化	assimiliert
同化	gleichgestellt
同化	gleichgestellten
同化	assimilation
對峙	konfrontation
對峙	auseinandersetzung
對峙	pattsituation
常年	mehrjährige
鍋	topf
鍋	pot
鍋	kanne
鍋	pott
鍋	töpfe
鍋	wok
職責	pflicht
職責	zoll
職責	zölle
職責	pflichten
職責	aufgaben
孵化	inkubation
孵化	geschlüpft
孵化	schlüpfen
孵化	schlüpfen
孵化	luke
大連	dalian
文藝復興	renaissance
忠誠	treue
忠誠	loyal
忠誠	treu
忠誠	treuen
忠誠	treue
忠誠	loyalität
忠誠	treue
忠誠	gläubige
忠誠	treu
忠誠	gläubigen
忠誠	treuen
祖國	vaterland
祖國	mutterland
祖國	heimat
祖國	vaterland
祖國	homeland
祖國	heimat
祖國	heimatland
祖國	vaterland
休士頓	houston
舍利	cheri
供電	strom
供電	stromverbrauch
供電	stromversorgung
供電	elektrizität
四肢	glieder
四肢	gliedmaßen
四肢	extremitäten
莎莉	sally
視窗	windows
視窗	schaufenster
視窗	fenster
視窗	scheiben
視窗	fenstern
視窗	schaufenster
視窗	fenster
抗原	antigen
抗原	antigene
抗原	antigene
老化	altern
老化	reifung
老化	alternde
老化	alterung
老化	altern
老化	reifung
老化	alterung
老化	überalterung
多哈	doha
守護者	hüter
守護者	guardian
守護者	hüterin
守護者	vormund
守護者	wächter
守護者	hüter
守護者	vormund
守護者	wächter
經紀人	vermittler
經紀人	makler
經紀人	broker
發育	entwicklungs
槍口	schnauze
槍口	maulkorb
槍口	mündung
槍口	maul
仇恨	haß
仇恨	hass
仇恨	hasse
仇恨	haß
仇恨	hassen
仇恨	hate
仇恨	hass
矮人	zwerg
矮人	zwerge
琵琶	pipa
不規則	unregelmäßig
不規則	unregelmäßigen
不規則	unregelmäßige
菩提	bodhi
穩定性	stabilität
穩定性	beständigkeit
混沌	unordnung
混沌	chaotisch
混沌	chaotischen
混沌	chaos
混沌	durcheinander
鑰匙	taste
鑰匙	schlüssel
鑰匙	key
世襲	erblichen
世襲	vererbt
櫻桃	cherry
櫻桃	kirschen
櫻桃	kirsche
櫻桃	kirschen
櫻桃	kirsche
執事	deacon
哀悼	beileid
哀悼	anteilnahme
哀悼	trauern
哀悼	trauer
摩托車	motorräder
摩托車	motorrad
摩托車	motorräder
摩托車	motorrad
摩托車	krafträder
摩托車	motorrad
摩托車	motorräder
摩托車	krafträder
加重	verschärft
加重	verschlimmert
地雷	landminen
地雷	minen
地雷	bergbau
地雷	bergwerk
地雷	gruben
地雷	bergwerke
大亨	mogul
大亨	tycoon
安慰	bequemlichkeit
安慰	komfort
安慰	comfort
安慰	gemütlichkeit
安慰	beruhigend
空手道	karate
乾燥	dry
乾燥	trocknen
乾燥	trockenes
乾燥	trocken
乾燥	trockene
乾燥	trocknung
乾燥	trocknen
點數	guthaben
點數	kredite
點數	punkten
點數	punkte
警示	warnungen
警示	ausschreibung
警示	ausschreibungen
警示	benachrichtigungen
警示	alarm
警示	ausschreibung
警示	wachsam
警示	warnung
土佐	tosa
潛力	mögliche
潛力	potential
潛力	potentielle
潛力	potenzial
潛力	potentiale
潛力	potenziale
潛力	potenzial
開墾	rückgewinnung
開墾	aufarbeitung
勞倫斯	lawrence
班級	klassen
班級	klasse
班級	baureihe
班級	klassen
長年	mehrjährige
低溫	unterkühlung
奧斯汀	austin
吉野	yoshino
推算	extrapolation
送出	schicken
送出	senden
送出	schick
送出	versenden
送出	abschicken
管理者	geschäftsführer
管理者	manager
管理者	betriebsleiter
管理者	geschäftsführerin
管理者	führungskräfte
管理者	manager
管理者	betriebsleiter
哈桑	hassan
哈桑	hasan
委派	abtretung
委派	zuordnung
委派	aufgabe
委派	auftrag
委派	zuweisung
卸	entladung
卸	abladen
卸	entladen
聚焦	fokussieren
聚焦	konzentrieren
聚焦	schwerpunkt
聚焦	fokussierung
聚焦	schwerpunkt
聚焦	focus
聚焦	schwerpunkte
聚焦	fokussierung
聚焦	fokus
聚焦	konzentrieren
全景	panorama
全景	panoramablick
佐賀	saga
佐賀	sage
後宮	harem
佛羅里達	florida
誤導	irreführenden
誤導	irreführend
誤導	irreführende
誤導	irreführung
工地	website
工地	seite
工地	aufstellungsort
工地	webseite
工地	standort
比丘	picchu
特質	merkmal
特質	charakteristik
腎	niere
腎	nieren
腎	niere
腎	renale
腎	nieren
腎	niereninsuffizienz
腎	nierenerkrankung
腎	niere
腎	nieren
波恩	bonn
回憶錄	memoiren
回憶錄	memoiren
鈎	hook
鈎	haken
鈎	haken
大修	überholung
觸發	auslöser
觸發	trigger
觸發	zünder
觸發	abzug
觸發	auslösung
觸發	auslösen
觸發	auslösung
觸發	auslöser
觸發	auslösen
觸發	ausgelöst
觸發	auslöser
觸發	trigger
觸發	auslöser
觸發	löst
仁愛	wohlwollen
仁愛	barmherzigkeit
未婚	unverheiratet
香水	düfte
香水	düfte
香水	parfüm
香水	duft
香水	parfum
香水	parfüm
香水	düfte
香水	duft
美式	amerikanische
美式	amerikaner
美式	amerikanischen
美式	amerikanisches
美式	amerikanisch
診所	kliniken
診所	ambulanz
診所	klinik
診所	kliniken
診所	krankenhaus
大膽	frech
大膽	fett
大膽	mutige
大膽	kühn
胚胎	embryo
胚胎	embryonalen
胚胎	embryonen
胚胎	embryos
胚胎	embryonalen
胚胎	embryonale
胚胎	embryonen
胚胎	embryos
感知	erkenntnis
感知	wahrnehmung
感知	wahrnehmen
感知	vorstellungen
感知	wahrnehmung
感知	wahrnehmungen
違規	übertretung
違規	verletzung
違規	verstoß
違規	durchbrechen
違規	bruch
違規	verletzung
違規	verstoß
鈣	calcium
鈣	kalzium
民主化	demokratisierung
民主化	demokratisierung
關節	gemeinsam
關節	gemeinsamen
關節	gemeinsames
關節	gelenk
關節	gemeinsame
關節	fugen
關節	gelenke
淡出	ausblenden
淡出	verblassen
煤礦	steinkohle
煤礦	kohle
宣揚	predigen
宣揚	predigten
宣揚	predigt
學期	semester
學期	halbjahr
學期	begriff
占卜	weissagung
官司	gerichtsverfahren
官司	klage
侵蝕	aushöhlung
侵蝕	erosion
侵蝕	bodenerosion
後勤	spedition
後勤	logistik
後勤	logistik
後勤	logistische
後勤	logistischen
後勤	logistische
固體	fest
固體	massiv
固體	solide
固體	feste
固體	festen
固體	feststoffe
寄宿	boarding
寄宿	einsteigen
寄宿	pension
寄宿	wohn
寄宿	wohngebäude
寄宿	wohnhäuser
鼻子	nasen
鼻子	nase
芝麻	sesam
瓷器	porzellan
勐	mueang
諜	spion
諜	spitzel
諜	spionage
諜	spionin
諜	spione
訂單	bestellungen
訂單	ordnung
訂單	auftrag
訂單	reihenfolge
訂單	bestellung
訂單	bestellungen
訂單	aufträge
訂單	befehle
特權	privilegien
特權	privileg
特權	rechte
特權	privilegien
特權	berechtigungen
特權	vorrechte
漁民	fischern
漁民	fischer
漁民	fischern
漁民	fischer
漁民	fischer
漁民	angler
水解	hydrolyse
痕跡	gebrauchsspuren
痕跡	traces
痕跡	spuren
朝陽	chaoyang
猩猩	gorilla
猩猩	affen
猩猩	affe
證人	zeuge
證人	zeugen
證人	bezeugen
證人	zeugenaussagen
證人	zeuge
證人	zeugen
證人	zeugin
證人	bezeugen
日內瓦	genf
梅森	maurer
梅森	mason
本體	ontologie
女巫	hexen
女巫	hexe
擁抱	umarmung
擁抱	umarmen
擁抱	umarmt
擁抱	umarmung
擁抱	umarmen
擁抱	umarmt
擁抱	umarmung
擁抱	umarmungen
西邊	west
西邊	westen
西邊	westliche
滑行	gleiten
出國	ausland
出國	auswärts
陣列	arrays
陣列	matrizen
陣列	arrays
陣列	array
陣列	matrix
耐心	geduldig
耐心	geduld
紡織	textil
紡織	textilien
紡織	textilindustrie
紡織	textilien
紡織	textilindustrie
潛水	tauchen
潛水	taucher
潛水	eintauchen
潛水	tauchen
潛水	tauch
潛水	tauche
合法性	legitimierung
合法性	legitimation
合法性	legitimität
合法性	rechtmäßigkeit
合法性	rechtmäßigkeit
合法性	zulässigkeit
合法性	legalität
合法性	rechtmäßigkeit
竇	sinus
竇	hund
竇	hunde
竇	hündin
竇	dou
擾亂	störung
擾亂	unterbrechung
同源	homologen
吸引力	attraktivität
吸引力	attraktiver
吸引力	sehenswürdigkeit
吸引力	attraktion
吸引力	anziehung
吸引力	ansprechende
吸引力	ansprechend
吸引力	attraktiven
吸引力	ansprechend
吸引力	attraktives
吸引力	attraktive
吸引力	attraktiv
甘蔗	zuckerrohr
甘蔗	rohrzucker
甘蔗	zuckerrohr
甘蔗	stock
哭泣	schrei
哭泣	heulen
哭泣	weint
哭泣	weinen
哭泣	weine
哭泣	heulen
哭泣	tränen
哭泣	weint
哭泣	weinen
賭博	glücksspiele
賭博	glücksspiel
賭博	spielen
賭博	glücksspiel
賭博	spielen
功效	effektivität
功效	wirkungsgrad
功效	wirksamkeit
功效	effizienz
成型	bilden
成型	umformung
成型	formgebung
成型	formgebung
腫瘤	tumor
腫瘤	tumor
紀律	fachrichtung
紀律	disziplin
紀律	disziplinen
紀律	fachrichtungen
紀律	disziplinen
紀律	fachbereiche
酷刑	folterungen
酷刑	folter
酷刑	foltern
酷刑	qualen
酷刑	quälen
口服	orale
口服	mündlichen
口服	mündliche
口服	oral
口服	mündlich
廣東話	kantonesisch
嚴謹	streng
嚴謹	strenger
嚴謹	strikte
嚴謹	strengen
嚴謹	strenge
三叉戟	trident
展品	ausstellung
展品	ausstellen
展品	exponate
展品	ausstellungen
仰光	yangon
豁免	freistellung
豁免	befreiung
豁免	immunität
豁免	freistellung
豁免	befreiungen
豁免	ausnahmen
豁免	befreiungen
豁免	immunität
南昌市	nanchang
反潛	asw
史詩	epos
史詩	epic
推斷	extrapolation
推斷	extrapolation
推斷	folgerung
推斷	schlußfolgerung
推斷	schlussfolgerung
推斷	abgeleitet
花絮	trivia
花絮	wissenswertes
暹羅	siamesische
暹羅	siam
暹羅	siam
鑄造	gießen
鑄造	casting
刪去	löschung
刪去	löschen
刪去	entfernen
刪去	lösche
礦物	mineralien
礦物	mineral
礦物	mineralstoffe
礦物	bodenschätze
礦物	mineralische
礦物	mineralien
礦物	mineralwasser
礦物	mineral
礦物	mineralstoffe
麻醉	betäubungsmittel
麻醉	narkose
麻醉	anästhesie
麻醉	narkose
麻醉	anästhesie
麻醉	narkose
麻醉	anästhesie
加深	vertieft
加深	vertiefen
加深	vertiefung
加深	vertieft
加深	vertiefung
加深	vertiefen
加深	vertieft
加深	vertiefte
加深	vertieft
攝政	regenten
攝政	regent
攝政	regentschaft
芳香	aromastoffe
芳香	aromatischen
芳香	aromatische
芳香	düfte
芳香	parfüm
芳香	duft
芳香	geruch
芳香	aroma
芳香	duft
民謠	ballade
民謠	leute
民謠	volksmusik
民謠	volk
民謠	folk
明文	expliziten
明文	ausdrücklich
明文	ausdrückliche
明文	eindeutig
明文	explizit
明文	explizite
服務業	serviceleistungen
服務業	dienstleistung
服務業	dienstleistungen
服務業	leistungen
守衛	wärter
守衛	wächter
守衛	wachen
守衛	bewachung
守衛	guard
守衛	bewachung
守衛	wachen
守衛	wächter
守衛	wache
氣球	ballons
氣球	ballon
氣球	ballons
籃板	reb
籃板	rebounds
遣返	rückführung
倫理	ethik
倫理	ethischer
倫理	ethisch
倫理	ethischen
倫理	ethische
倫理	ethik
倫理	ethisch
倫理	ethischen
一幕	tatort
一幕	schauplatz
一幕	szene
摸	touch
摸	berührung
摸	anfassen
摸	berühren
推論	folgerung
推論	schlußfolgerung
推論	schlussfolgerung
投放	lieferbedingungen
投放	auslieferung
投放	lieferung
神學院	priesterseminar
神學院	seminar
憲政	verfassung
憲政	konstitutionellen
憲政	konstitutionelle
憲政	verfassungsvertrag
瀋陽	shenyang
艾瑪	emma
類比	analogien
類比	analoge
類比	analog
類比	analogen
類比	analoge
類比	analoger
類比	analog
類比	analog
類比	analogie
雅加達	jakarta
通宵	übernachtung
通宵	übernachten
通宵	übernachtungen
對照	gegensatz
對照	kontrast
膨脹	ausweitung
膨脹	expansion
膨脹	ausdehnung
膨脹	ausbau
膨脹	erweiterung
營利	profit
營利	gewinne
營利	gewinn
營利	rentabilität
營利	ertragslage
營利	wirtschaftlichkeit
良心	bewusstsein
良心	gewissen
良心	bewußtsein
良心	gewissens
位移	vertreibung
位移	verschiebung
位移	verlagerung
位移	verdrängung
位移	hubraum
招標	ausschreibung
招標	zärtlich
招標	ausschreibungen
招標	anstiftung
招標	aufforderung
傳道	predigen
傳道	predigten
傳道	predigt
波羅的海	ostsee
波羅的海	baltische
波羅的海	baltic
波羅的海	baltikum
波羅的海	baltischen
雨傘	schirm
雨傘	regenschirm
雨傘	sonnenschirm
花生	erdnüsse
花生	erdnuss
花生	erdnüsse
閃光	flash
閃光	blitz
和弦	akkord
和弦	sehne
和弦	akkorde
子爵	viscount
削減	einsparungen
削減	kürzung
削減	kürzungen
削減	schnitt
削減	zerlegen
削減	schneiden
削減	zuschnitt
削減	ausschneiden
削減	schnitt
削減	cut
削減	schneiden
削減	abschneiden
削減	schnitte
削減	teilstücke
削減	kürzungen
視察	inspektion
視察	überprüfungen
視察	kontrollen
視察	inspektionen
視察	inspektionen
視察	inspektion
視察	kontrolle
髮型	haar
髮型	haarfarbe
髮型	haare
髮型	frisur
髮型	haarschnitt
髮型	frisur
里根	reagan
叛變	meuterei
殘酷	grausam
殘酷	grausamen
殘酷	grausamer
殘酷	grausame
殘酷	grausam
殘酷	grausamkeiten
殘酷	grausamkeit
殘酷	brutalen
殘酷	brutale
殘酷	brutaler
殘酷	brutal
牧場	weiden
牧場	weide
牧場	weideland
牧場	ranch
單身	einzel
單身	einzige
單身	einzelne
單身	einzigen
單身	single
單身	einzelzimmer
大自然	natur
大自然	naturschutz
犀	nashorn
九個	neun
九個	nine
雇用	verleih
雇用	miete
雇用	mieten
雇用	vermietung
悲傷	traurig
悲傷	traurigkeit
悲傷	trauer
悲傷	traurig
悲傷	betrübt
悲傷	traurige
悲傷	sad
僧侶	mönch
僧侶	monk
僧侶	mönchen
僧侶	mönche
恐嚇	einschüchterung
恐嚇	eingeschüchtert
沒收	beschlagnahme
沒收	einziehung
沒收	beschlagnahmt
沒收	eingezogen
沒收	beschlagnahmten
沒收	konfisziert
粉紅	pink
粉紅	rosa
反向	reverse
反向	umgekehrt
反向	umkehr
反向	umkehren
反向	rückwärts
反向	rückseite
北九州	kitakyūshū
原油	roh
原油	grob
原油	primitiv
原油	rohe
原油	rohöl
浴	baden
浴	badegewässer
浴	badezimmer
浴	bad
浴	badewanne
浴	bäder
感恩	dankbarkeit
感恩	dankbar
感恩	dankbaren
感恩	dankbar
感恩	dankbaren
感恩	thanksgiving
生氣	wütend
生氣	böse
生氣	zornig
生氣	verärgert
生氣	sauer
星期天	sonntags
星期天	sonn
星期天	sonntag
星期天	sunday
星期天	sonntag
星期天	sonntags
塵埃	stäube
塵埃	staub
塵埃	niederschlag
塵埃	fallout
平滑	glatten
平滑	glätten
平滑	sanft
平滑	glatt
平滑	glätten
平滑	glättung
加速器	beschleuniger
弩	armbrust
側面	flanke
側面	flanken
穆爾	moore
薄弱	schwachstelle
薄弱	schwächen
薄弱	schwäche
薄弱	schwache
