que	那個
disciplina	紀律處分
presoners	囚犯
presoners	犯人
presoners	囚徒
plantilles	樣板
plantilles	模板
one	一
one	one
one	一個
discurs	話語
discurs	講話
discurs	演講
discurs	語音
discurs	演說
transmissió	傳送
transmissió	傳輸
cadascuna	每個
profunditat	深
profunditat	深度
capçalera	標題
mineral	礦石
mineral	礦物質
mineral	礦物
mineral	礦產
superar	克服
continent	大洲
continent	大陸
paret	壁
paret	牆壁
paret	圍牆
paret	牆
arthur	阿瑟
arthur	arthur
criteris	標準
andré	andré
ramón	ramon
atmosfera	氣氛
atmosfera	大氣
atmosfera	大氣層
atmosfera	氛圍
geografia	地理學
geografia	地理
geografia	地域
geografia	地理位置
combinació	組合
macedònia	馬其頓
botigues	店鋪
botigues	商店
nét	孫子
nét	外孫
disposició	版面
disposició	佈局
disposició	排版
sacerdot	祭司
windows	windows
windows	窗
windows	視窗
adn	dna
coma	昏迷
coma	逗號
ona	揮手
ona	浪潮
ona	波
ona	浪
ona	波浪
organisme	有機體
organisme	機體
onze	十一
onze	eleven
pati	院子
pati	庭院
pati	院子
pati	碼
pati	庭院
víctor	victor
veritat	真理
veritat	事實
veritat	真相
junts	在一起
junts	一起
calor	熱
calor	熱火
calor	加熱
calor	熱力
calor	熱量
munic	慕尼黑
cruz	cruz
manteniment	維護
manteniment	維修
manteniment	維持
manteniment	保養
útil	實用
útil	有用
reformes	改革
rècord	唱片
rècord	記錄
rècord	紀錄
treballant	工作
artilleria	大炮
artilleria	火炮
artilleria	炮兵
western	西方
western	西部
utilització	利用
utilització	使用
substituït	取代
renaixement	復興
renaixement	文藝復興
renaixement	重生
renaixement	再生
alfabet	字母
avió	飛機
avió	平面
avió	飛機
mines	地雷
escenari	舞台
escenari	階段
pilar	柱
pilar	支柱
pilar	pilar
uneix	加入
ales	翅膀
ales	翼
oxigen	氧氣
oxigen	氧
nintendo	任天堂
mode	模式
vietnam	越南
variable	變數
variable	可變
individuals	個人
individuals	個別
individuals	個體
lampisteria	釷
desaparèixer	消失
recuperació	回收
recuperació	恢復
recuperació	康復
recuperació	復原
recuperació	復蘇
regiment	團
regiment	兵團
gai	同性戀
gai	gay
camins	公路
camins	道路
camins	小徑
camins	路徑
iran	伊朗
divideix	分裂
divideix	分割
divideix	鴻溝
bàsicament	基本上
tardor	秋季
tardor	秋天
tardor	秋
violència	暴力
vidre	玻璃
programació	程式設計
dividit	分裂
ous	蛋
ous	雞蛋
ous	卵
formats	格式
lord	主
aquelles	那些
relacionat	相關
necessitats	需求
necessitats	需要
comentaris	評論
comentaris	意見
dificultats	困難
compostos	化合物
consulta	詢問
consulta	查詢
consulta	協商
consulta	諮詢
assaig	測試
assaig	測驗
assaig	檢驗
assaig	試驗
passeig	步行
passeig	散步
passeig	走路
sales	客房
sales	房間
estableix	設
estableix	集
estableix	設定
marró	棕
marró	褐
marró	布朗
marró	brown
marró	棕色
arrels	根
ciclisme	單車
ciclisme	騎車
ciclisme	自行車
judici	審訊
judici	審判
manual	手冊
manual	手動
rowspan	rowspan
amistat	友情
amistat	友誼
amistat	朋友
amistat	好友
assistir	參加
llicència	執照
llicència	許可
llicència	許可證
llicència	執照
llicència	駕照
llicència	許可證
universitats	大學
antiguitat	資歷
sal	食鹽
sal	鹽
poders	權力
lisboa	里斯本
lisboa	lisbon
wiki	wiki
equació	方程
equació	方程式
enterrat	埋
enterrat	埋葬
petició	請求
petició	要求
petició	請願書
petició	請願
petició	上訪
escapar	越獄
escapar	逃離
baró	男爵
metro	地鐵
metro	捷運
metro	metro
metro	地鐵
diaris	報章
diaris	報刊
diaris	期刊
pertanyia	屬於
alba	alba
càncer	癌症
càncer	癌
graus	學位
graus	度
historiadors	歷史學家
majoritàriament	大多
blat	小麥
blat	麥子
adults	成人
adults	成年人
arriben	抵達
arriben	到達
nominacions	提名
norma	規範
mor	mor
sobirania	主權
nasa	nasa
viatges	旅行
viatges	旅費
viatges	旅遊
jazz	爵士樂
jazz	爵士
coure	銅礦
coure	銅
ohio	俄亥俄
ohio	俄亥俄州
monedes	硬幣
monedes	錢幣
monedes	貨幣
fragments	片段
fragments	碎片
confederació	聯邦
confederació	邦聯
localització	所在地
localització	位置
localització	地點
senador	參議員
senador	議員
pablo	pablo
delta	三角洲
delta	delta
basílica	聖殿
alberto	alberto
javier	javier
potencial	潛力
potencial	潛在
tennis	網球
cobert	棚
buit	空白
buit	空
buit	真空
juvenil	青年
juvenil	青春
juvenil	青少年
gust	味道
gust	味覺
gust	品味
colom	鴿
colom	鴿子
gómez	gómez
lituània	立陶宛
pro	pro
convertint	轉換
tothom	大家
tothom	每個人
hans	hans
traduït	翻譯
moral	道義
moral	道德
moral	道德
moral	道德觀
moral	道義
moral	道德
hitler	希特勒
barreja	洗牌
barreja	搭配
barreja	組合
barreja	混合
rebels	叛亂份子
rebels	叛亂分子
rebels	叛軍
equador	赤道
notícia	新聞
femelles	女性
catòlic	天主教
catòlic	天主教徒
acer	鋼鐵
acer	鋼
farmàcia	藥房
farmàcia	藥劑
farmàcia	藥店
rodes	輪
rodes	車輪
celebració	慶典
celebració	慶祝
informe	報告
informe	檢舉
dictadura	獨裁政權
dictadura	獨裁
dictadura	專制
dictadura	專政
finlàndia	芬蘭
recents	最近
recents	近期
personals	個人
cursos	課程
seqüència	序列
seqüència	數列
seqüència	順序
flux	流
flux	流程
flux	流通
flux	流動
flux	流量
acabada	完成
roda	輪
roda	車輪
estàtua	雕像
estàtua	雕塑
estàtua	塑像
retirat	退休
retirat	退役
cotxe	車
cotxe	汽車
registres	紀錄
registres	記錄
golden	golden
golden	黃金
golden	金色
electricista	電工
esforços	努力
líders	領導者
líders	領導人
fotos	像片
fotos	照片
jardins	花園
soviètic	蘇維埃
arma	武器
arma	兵器
arma	槍支
arma	槍
arma	炮
seguidors	追隨者
open	開
open	營業
open	開啟
open	開放
cinquè	第五
cinquè	第五次
noia	女生
noia	姑娘
noia	女孩
noia	girl
aprendre	學習
aprendre	學
radiació	放射
radiació	放射性
radiació	輻射
braç	手臂
braç	臂
braç	胳膊
noblesa	高尚
noblesa	貴族
interessant	有趣
químic	化學
químic	化學品
ports	港口
idiomes	語言
idiomes	語文
teories	理論
catòlics	天主教徒
raça	品種
raça	繁殖
econòmics	經濟
pacific	太平洋
navegació	航行
navegació	導航
hidrogen	氫氣
hidrogen	氫
jurisdicció	管轄權
separació	分離
separació	離職
separació	分居
popularitat	人氣
divisions	師團
pols	塵土
pols	塵
pols	塵埃
pols	灰塵
símbols	符號
literari	文學
friedrich	friedrich
hamburg	漢堡
indis	印地安人
senyora	夫人
sort	幸運
andalusia	andalusia
online	上線
online	網上
online	online
índex	索引
índex	指數
var	var
mecànica	機械
realització	實現
sec	秒
placa	板
frase	片語
frase	句子
frase	刑期
frase	判刑
explotació	剝削
conservador	保守派
conservador	保守
heroi	英雄
insectes	昆蟲
concepció	受孕
passos	步驟
passos	腳步聲
passos	腳步
christian	基督教
christian	基督徒
opera	opera
opera	歌劇
mecanisme	機制
empresari	創業者
empresari	僱主
empresari	雇主
regles	規則
regles	細則
regles	統治者
xarxes	網路
senyals	訊號
senyals	跡象
senyals	標誌
eina	工具
termini	任期
termini	術語
termini	學期
competir	競爭
assistència	協助
assistència	援助
matí	早晨
matí	早上
matí	上午
caràcters	字元
caràcters	角色
indonèsia	印度尼西亞
radical	激進
investigacions	調查
regla	細則
cardona	cardona
mot	mot
campiona	冠軍
repartiment	石膏
repartiment	投
repartiment	演員
últimes	最新
causes	起因
irlandès	愛爾蘭
parcialment	局部
parcialment	部分
centenars	成百上千
centenars	數百
brown	棕
brown	褐
brown	布朗
brown	brown
brown	棕色
debat	辯論
compromís	互動
compromís	參與
compromís	訂婚
compromís	承諾
absoluta	絕對
absoluta	絕對值
aprovat	核定
aprovat	核准
aprovat	批准
professió	職業
professió	專業
quantitats	數量
audiència	觀眾
suprem	最高
claude	claude
existents	現存
existents	現有
estatut	章程
estatut	法規
estatut	規約
coneixements	知識
òrgan	器官
òrgan	風琴
competicions	競賽
diumenge	星期日
diumenge	週日
diumenge	星期天
diumenge	周日
crònica	紀事
equilibri	平衡
equilibri	結餘
equilibri	均衡
equilibri	餘額
equilibri	平衡
equilibri	均衡
den	den
càmera	鏡頭
càmera	照相機
càmera	相機
càmera	攝影機
jaciment	水庫
jaciment	水塘
drama	電視劇
drama	劇情
drama	戲劇
drama	劇
estada	留
estada	留下
estada	留下來
cognom	姓
cognom	姓氏
ritme	韻律
ritme	節奏
companyies	公司
privat	隱私
privat	私人
privat	私營
estrangers	外國人
estrangers	外籍人士
deixeble	門徒
deixeble	徒弟
deixeble	弟子
màquines	機器
sèrbia	塞爾維亞
gamma	gamma
gamma	伽瑪
avaluació	評價
avaluació	評估
taxa	速率
taxa	評分
taxa	率
taxa	利率
solitari	孤單
solitari	寂寞
solitari	孤獨
agents	代理商
agents	代理人
varietats	品種
esquerre	左側
esquerre	左
esquerre	左翼
esquerre	左邊
ideal	理想
pena	罰
pena	懲罰
pena	處罰
pena	刑罰
contemporània	當代
esperança	希望
esperança	hope
tesi	命題
tesi	論文
personalitat	人格
personalitat	性格
personalitat	個性
comparació	對比
comparació	比較
errors	蟲子
errors	臭蟲
errors	錯誤
errors	失誤
museus	博物館
aprenentatge	學習
aprenentatge	學
estadística	統計數字
napoleó	拿破崙
matemàtic	數學家
cultures	文化
estranger	外國人
estranger	老外
prèviament	先前
mamífers	哺乳動物
petroli	石油
enrique	enrique
separat	分居
governs	政府
live	活
live	直播
live	live
administrador	署長
pakistan	巴基斯坦
líquid	液體
líquid	液
líquid	液態
congregació	會眾
nationalyears	nationalyears
reducció	減少
reducció	裁減
cònjuge	配偶
tomàs	托馬斯
tomàs	thomas
dorsal	引擎
dorsal	發動機
carbó	煤礦
carbó	煤炭
carbó	煤
presentat	提交
shao	邵
bot	bot
clubnat	clubnat
bons	保證金
bons	債券
gos	竇
gos	犬
gos	狗
pilota	球
citat	引用
citat	引述
pic	pic
maó	磚頭
maó	brick
maó	磚
maó	磚塊
visual	視覺
gris	灰色
gris	灰
gris	grey
víctimes	受害人
víctimes	受害者
julià	julian
cinquanta	fifty
cinquanta	五十
arrel	根
arrel	root
jutge	法官
cerca	搜尋
negocis	企業
negocis	業務
negocis	商業
negocis	商務
variacions	變異
fronteres	邊界
fronteres	界線
fronteres	界限
fronteres	邊界
fronteres	邊框
fronteres	邊境
còpies	副本
còpies	拷貝
forts	強大
forts	強壯
forts	強烈
forts	強
forts	堅強
transformació	轉換
transformació	變換
transformació	轉化
transformació	轉型
transformació	轉變
transformació	變形
johnson	約翰遜
johnson	johnson
creant	創建
molècules	分子
refugi	避難所
refugi	收容所
refugi	避難所
refugi	避難
brillant	輝煌
neu	下雪
neu	雪
neu	snow
associacions	社團
aleta	鰭
aleta	芬
tensió	張力
tensió	電壓
batalles	戰役
obre	開
obre	營業
obre	開啟
obre	開放
tradicions	傳統
regidor	議員
component	元件
porter	守門員
contemporani	當代
wilson	wilson
presoner	俘虜
presoner	囚犯
presoner	犯人
presoner	囚徒
demanda	需求
demanda	需求量
demanda	要求
missa	質量
missa	彌撒
caterina	catherine
castro	castro
nazi	納粹
traduir	翻譯
visible	可見
trofeu	戰利品
trofeu	獎盃
trofeu	獎杯
laboratori	實驗室
laboratori	化驗室
laboratori	實驗室
urss	蘇聯
estils	樣式
estils	風格
blocs	區塊
blocs	積木
càlcul	演算
càlcul	微積分
càlcul	計算
hug	休
ofensiva	攻勢
ofensiva	冒犯
fleca	麵包店
simfonia	交響曲
simfonia	交響樂
simfonia	交響樂團
pràctiques	實習
moda	時裝
moda	時尚
jorge	jorge
mentrestant	與此同時
substitució	替換
substitució	更換
substitució	置換
substitució	替代
soc	soc
bob	bob
revisió	審查
revisió	修訂
gil	gil
observatori	天文台
infants	兒童
signatura	簽名
signatura	簽字
signatura	簽署
llet	乳
llet	牛奶
llet	奶
dates	日期
nigèria	奈及利亞
colonial	殖民
combustible	燃料
combustible	燃油
alan	alan
recorda	記住
francis	francis
desaparició	失蹤
enorme	巨大
iso	iso
oliver	oliver
clan	氏族
clan	部族
clan	氏
arxipèlag	群島
arqueològic	考古學
arqueològic	考古
sucre	食糖
sucre	糖業
sucre	糖
teorema	定理
freqüent	頻繁
freqüent	經常
saga	佐賀
dents	牙
dents	牙齒
oportunitat	機會
lai	賴
lai	黎
designat	指定
trànsit	交通
garcia	加西亞
costums	海關
costums	關稅
distinció	區分
distinció	區別
marítim	海事
rin	萊茵河
sofia	sofia
campions	冠軍
tractats	條約
conceptes	概念
conceptes	理念
espectacle	展示
espectacle	顯示
espectacle	show
influències	影響
sous	工資
sous	薪資
sous	薪金
significativa	有意義
cinquena	第五
cinquena	第五次
virtual	虛擬
ford	福特
ford	ford
victor	victor
emprat	使用
llevat	酵母
llevat	酵母菌
fira	公平
pol	pol
sudan	蘇丹
regent	攝政
rellotge	觀看
rellotge	手錶
rellotge	鐘
rellotge	鍾
rellotge	時鐘
disponibles	可用
carlo	carlo
semblants	類似
semblants	相似
fundadors	創始人
radio	電台
radio	廣播
radio	無線電廣播
radio	收音機
radio	廣播電台
radio	無線電
ricard	理查
ricard	richard
boston	波士頓
vicent	vincent
desaparegut	缺少
desaparegut	失蹤
desaparegut	遺失
membrana	膜
teatro	teatro
específic	具體
proteïna	蛋白質
proteïna	蛋白
desig	願望
desig	慾望
desig	願望
desig	祝願
quinze	fifteen
quinze	十五
hipòtesi	假設
hipòtesi	假說
electrònica	電子
cafè	咖啡
dispositius	裝置
prestigi	威信
prestigi	威望
prestigi	聲望
pianista	鋼琴家
bill	bill
bill	法案
seixanta	六十
hollywood	好萊塢
conreu	種植
conreu	莊稼
conreu	農作物
conreu	作物
rico	rico
praga	布拉格
ernest	ernest
crítics	評論家
crítics	批評家
cosí	表姐
cosí	表妹
cosí	表弟
cosí	表哥
òrgans	器官
expressar	快車
expressar	明示
expressar	express
expressar	特快
danys	損傷
danys	損壞
danys	損害
bulgària	保加利亞
adam	adam
adam	亞當
mostres	樣品
mostres	樣本
substàncies	物質
candidatura	提名
números	數字
variants	變體
aproximació	近似
individu	個人
individu	個別
individu	個體
tall	切割
tall	削減
guionista	編劇
mateu	matthew
association	結社
association	協會
observació	觀察
observació	觀測
viles	鄉村
viles	村莊
teulada	屋頂
reconstrucció	重建
riquesa	財富
mariscal	元帥
esborra	刪除
esborra	刪去
alexandria	亞歷山大
renunciar	辭職
unanimitat	一致性
unanimitat	一致
herència	傳承
herència	遺贈
herència	遺留
herència	遺產
herència	繼承權
herència	繼承
herència	遺產
òperes	歌劇
braços	軍火
espera	等待
sorra	沙
sorra	沙子
sorra	砂
herba	草
herba	草地
herba	草叢
herba	大麻
herba	雜草
avantatge	優點
avantatge	優勢
greus	認真
greus	嚴重
greus	嚴肅
long	久
long	長
young	年輕
young	young
clàssics	經典
ampliació	延伸
ampliació	擴展
ampliació	延長
ampliació	延期
segell	蓋章
segell	郵票
segell	印章
segell	封
segell	密封
segell	印章
segell	海豹
allen	allen
aliat	盟友
aliat	ally
constantí	君士坦丁
classificar	分類
tossal	峰會
bits	bit
lògica	邏輯
coloma	coloma
claus	按鍵
claus	鍵
llacs	湖泊
síntesi	合成
síntesi	綜合
societats	社會
menció	提及
escuts	盾牌
cúpula	穹
cúpula	圓頂
propostes	提議
argument	論證
argument	論據
argument	爭論
argument	論點
màrtir	烈士
màrtir	殉難者
àlbums	相簿
àlbums	專輯
orientació	指導
orientació	方向
orientació	定向
actitud	態度
escultures	雕塑
vídua	喪偶
vídua	寡婦
vídua	遺孀
vídua	寡婦
reproducció	生殖
reproducció	複製
reproducció	繁殖
jueu	猶太人
jueu	猶太
jueu	猶太教
will	將
will	威爾
còpia	複製
còpia	副本
integrat	整合
matriu	母體
matriu	矩陣
competència	競爭
competència	競賽
perruqueria	理髮師
desconegut	未知
desconegut	不明
constitucional	憲政
intents	企圖
quaranta	四十
quaranta	forty
alma	alma
germanes	姐妹
germanes	姊妹
variables	變數
africà	非洲
villa	別墅
villa	villa
subordo	subordo
quadrats	方塊
responsabilitat	責任
responsabilitat	負債
responsabilitat	責任
youtube	youtube
monarca	君主
testimoni	見證
testimoni	證人
testimoni	證言
testimoni	證詞
temàtica	題目
temàtica	話題
temàtica	專題
temàtica	主題
temàtica	專題
temàtica	主題
alimentació	糧食
alimentació	食品
alimentació	食物
metalls	金屬
taylor	taylor
sostre	屋頂
proporcionar	提供
avi	祖父母
avi	爺爺
avi	祖父
pobres	窮
votació	表決
votació	投票
molecular	分子
maternal	產婦
pluja	雨
pluja	下雨
pluja	雨水
brigada	旅
típic	典型
generar	生成
acords	協定
rival	對手
pagament	付款
pagament	支付
bibliografia	書目
reaccions	反應
reaccions	心情
acadèmic	學術
lorenzo	lorenzo
permís	允許
permís	許可
permís	許可
permís	許可證
dei	dei
integració	融合
integració	整合
vestit	裙
vestit	裙子
vestit	禮服
vestit	西裝
vestit	西服
vestit	套裝
marcel	marcellus
marcel	marcel
primària	初級
fòssils	化石
tones	噸
cerimònia	儀式
panamà	巴拿馬
abella	蜂
abella	蜜蜂
dispositiu	裝置
criteri	標準
compositors	作曲家
recollir	收集
relacionada	相關
condemnat	判刑
cup	盃
cup	杯
cup	杯子
triomf	凱旋
triomf	勝利
penya	peña
cultiu	種植
cultiu	莊稼
cultiu	農作物
cultiu	作物
teologia	神學
litoral	海岸線
pou	坑
espectadors	觀眾
espectadors	旁觀者
espectadors	觀眾
subjecte	主題
artificial	人工
artificial	人造
perspectiva	透視
perspectiva	視角
candidats	候選人
carmen	carmen
gegants	巨人
banderes	旗幟
banderes	旗
banderes	旗子
decisions	決定
canvia	切換
canvia	開關
canvia	改變
canvia	更改
canvia	變更
canvia	變
habilitat	技藝
habilitat	技巧
habilitat	技能
habilitat	啟用
ajudant	助手
ajudant	助理
tripulació	船員
afirmar	申明
air	空中
air	air
air	航空
air	空氣
tecnologies	技術
temples	廟宇
temples	寺廟
palestina	巴勒斯坦
literalment	字面上
estocolm	斯德哥爾摩
monjo	僧侶
monjo	和尚
monjo	僧
conseqüències	後果
jueva	猶太人
jueva	猶太
jueva	猶太教
pompeu	pompeius
mascle	男性
mascle	男
elisabet	elizabeth
zootaxa	zootaxa
passen	傳球
passen	通過
passen	通行證
fracàs	失敗
atlantic	大西洋
consens	共識
green	綠色
green	綠
green	綠地
green	格林
granota	蛙
granota	青蛙
mapes	地圖
fidel	忠誠
fidel	忠實
madagascar	馬達加斯加
redacció	草擬
redacció	起草
fruits	果實
fruits	水果
franja	脫衣
franja	脫
franja	脫衣舞
franja	地帶
publicitat	廣告
transformar	轉換
transformar	變換
transformar	轉變
transformar	變形
confiança	信任
confiança	信託
marbre	大理石
marbre	彈珠
dominar	主宰
record	紀念
record	紀念品
record	紀念
espinosa	espinosa
descendent	遞減
descendent	降
ànima	靈魂
possibilitats	可能性
ffffff	ffffff
mata	殺
àngels	天使
amateur	業餘
descens	下坡
teixit	組織
teixit	紙巾
teixit	布料
teixit	纖維
teixit	織物
abandonat	廢棄
abandonat	遺棄
orgue	器官
orgue	風琴
dvd	dvd
aprovació	核准
aprovació	核可
aprovació	批准
ric	富人
ric	富
ric	豐富
ric	富有
vegetals	蔬菜
preparació	籌備
diversitat	多元化
diversitat	多樣性
diversitat	多樣化
comunistes	共產黨
gegant	巨人
gegant	巨
gegant	巨型
derivats	衍生物
joe	丈
joe	祖
joe	喬
joe	joe
joaquín	joaquin
doctrina	原則
doctrina	學說
doctrina	教義
doctrina	理論
doctrina	原理
electricistes	電工
rendiment	績效
rendiment	業績
rendiment	當量
rendiment	產量
rendiment	屈服
dipòsit	保證金
dipòsit	存
dipòsit	存款
dipòsit	押金
assentament	定居
assentament	定居點
precisió	精度
precisió	精准
precisió	精確
precisió	精確度
precisió	精密
precisió	準確性
precisió	精確度
precisió	精度
precisió	準確度
ponts	橋梁
ponts	橋
usant	使用
famosos	著名
famosos	有名
famosos	名人
mina	mina
mina	礦山
creek	溪
biologia	生物
biologia	生物學
pal	西裝
pal	西服
pal	套裝
pennsilvània	賓州
pennsilvània	賓夕法尼亞
ubicació	所在地
ubicació	位置
ubicació	地點
femella	女
femella	女性
ordinadors	電子計算機
ordinadors	計算機
ordinadors	電腦
cridar	尖叫
cors	心
cors	紅心
quadrat	正方形
quadrat	平方
quadrat	方塊
quadrat	方形
quadrat	廣場
adreça	地址
adreça	住址
escollir	選擇
gir	扭
gir	扭曲
dificultat	困難
dificultat	難度
cooperació	合作
bíblia	聖經
mart	mart
mart	火星
oferta	優惠
emissió	廣播
emissió	直播
emissió	播放
emissió	播出
emissió	排放
emissió	排放量
trens	火車
trens	列車
nationalcaps	nationalcaps
cita	任用
cita	任命
cita	預約
cotxes	車
cotxes	汽車
gruix	厚
gruix	厚厚
gruix	厚度
existent	現存
existent	現有
afegeix	加上
afegeix	加
intercanvi	兌換
intercanvi	交換
intercanvi	交易所
intercanvi	交流
consciència	良知
consciència	良心
consciència	知覺
consciència	意識
preses	鏡頭
jackson	jackson
jackson	傑克遜
confirmar	確認
confirmar	證實
soldat	戰士
soldat	兵
soldat	士兵
soldat	軍人
relleus	中繼
relleus	接力
relleus	繼電器
relleus	傳遞
addicionals	附加
signat	簽名
signat	署名
signat	簽署
capturat	被俘
signe	簽名
signe	簽字
signe	簽
dolor	痛
dolor	傷痛
dolor	疼痛
dolor	痛苦
terminal	終點站
terminal	終端
terminal	終端機
tècnics	技術
espiritual	靈性
espiritual	精神
soprano	soprano
soprano	女高音
metal	金屬
absolut	絕對
absolut	絕對值
nba	nba
impostos	稅務
impostos	稅收
impostos	稅
impostos	稅款
intensitat	強度
intensitat	密度
actius	資產
llegat	傳承
llegat	遺贈
llegat	遺留
llegat	遺產
millores	改進
millores	改善
millores	改良
singular	單數
singular	奇異
monte	monte
high	高
vendes	銷售
vendes	銷售量
vendes	銷售額
reduït	減少
cinta	帶子
cinta	膠帶
cinta	磁帶
stephen	stephen
menja	吃
menja	吃了
marco	marco
patriarca	族長
exercici	練習
exercici	演習
exercici	鍛鍊
díaz	díaz
díaz	diaz
capes	多層
capes	層層
capes	層
capes	各層
capes	層次
proporció	比率
proporció	比值
proporció	比例
proporció	比
proporció	比重
proporció	比例
freqüents	頻繁
freqüents	經常
ahmad	ahmad
cantar	唱
cantar	唱歌
cantar	歌唱
legislatura	立法院
apartament	公寓
símptomes	症狀
fases	階段
negoci	企業
negoci	業務
negoci	商業
negoci	商務
mars	火星
lewis	lewis
missatges	訊息
missatges	信件
fam	飢餓
rurals	農村
arròs	大米
arròs	米
arròs	米飯
arròs	飯
estable	穩定
estable	馬廄
davis	davis
negociacions	談判
rol	作用
rol	角色
guarnició	駐軍
cadenes	鎖鏈
cadenes	鏈
cadenes	鏈條
cadenes	鐵鍊
cadenes	弦樂
biblioteques	圖書館
aventures	冒險
venus	維納斯
venus	金星
rivera	rivera
separats	分居
iugoslàvia	南斯拉夫
donació	捐
donació	捐贈
donació	捐款
donació	捐獻
places	方塊
continu	持續
continu	連續
continu	連續
eric	eric
memorial	紀念館
memorial	紀念碑
memorial	紀念
este	este
revolucionari	革命性
canàries	金絲雀
catedràtic	教授
algèria	阿爾及利亞
hebreu	希伯來
hebreu	希伯來文
uniforme	軍服
uniforme	均勻
uniforme	制服
uniforme	軍裝
incendi	消防
incendi	火
incendi	火焰
incendi	火災
vives	vives
depressió	蕭條
depressió	抑鬱
depressió	抑鬱症
depressió	沮喪
substància	實質
substància	物質
assalt	攻擊
assalt	毆打
assalt	突擊
assalt	侵
investigadors	研究者
seminari	神學院
seminari	討論會
seminari	研討會
single	單一
single	單人
single	單身
single	單
regulars	定期
regulars	經常
roc	ocr
roc	roc
mike	mike
aplica	適用
governant	尺子
governant	統治者
oral	口頭
oral	口服
oral	口腔
estètica	美學
álvarez	alvarez
anne	anne
passió	熱情
passió	激情
mater	板牙
forn	爐
forn	烤爐
forn	烤箱
ray	雷
ray	ray
ones	浪
ones	海浪
ones	波浪
cao	曹
andrea	andrea
indústries	工業
indústries	產業
indústries	行業
claustre	迴廊
miller	米勒
miller	miller
repressió	壓迫
repressió	打壓
repressió	鎮壓
repressió	壓制
santos	santos
voluntaris	志願者
himne	聖歌
himne	國歌
ana	ana
pascual	pascual
springer	springer
legió	軍團
puntuació	評比
puntuació	評分
puntuació	分數
puntuació	得分
puntuació	比分
ofici	工藝
ofici	手藝
tancs	坦克
bomba	炸彈
microsoft	microsoft
microsoft	微軟
nomenament	任用
nomenament	任命
nomenament	預約
pavelló	館
pavelló	pavilion
bolívia	玻利維亞
retrats	肖像畫
retrats	畫像
retrats	肖像
pilars	支柱
pilars	界碑
amant	愛人
amant	情人
restaurar	還原
restaurar	恢復
matemàtica	數學
matemàtica	數學
matemàtica	數學
pacients	病患
pacients	患者
pacients	病人
gasos	氣體
destí	天命
destí	命運
kong	孔
asteroides	小行星
pèrdues	虧損
pèrdues	損失
traduccions	翻譯
consells	提示
consells	小費
elevació	海拔
enginyers	工程師
mòdul	單元
mòdul	模組
intervenir	干預
intervenir	干涉
intervenir	介入
corba	曲線
fulla	葉
fulla	葉子
maine	緬因州
hoquei	曲棍球
hoquei	冰球
setanta	七十
silva	silva
dieta	飲食
dieta	節食
dieta	減肥
indi	indi
continuïtat	持續性
continuïtat	連續性
youthclubs	youthclubs
talla	切
talla	削減
talla	剪
talla	割
planetes	行星
confondre	混淆
inicials	縮寫
rellevant	相關
delegació	代表團
rené	rené
inspiració	激勵
inspiració	靈感
berlin	柏林
berlin	berlin
cantons	各州
integral	積分
geometria	幾何
ferits	受傷
ferits	傷
ferits	負傷
rutes	路線
steve	steve
beneficis	福利
vega	vega
bestiar	牛
dramàtica	戲劇性
compra	購買
compra	購買
compra	買
dialecte	話
dialecte	方言
gat	貓咪
gat	貓
gat	cat
professors	教師
originari	源於
angles	角度
angles	盎格魯
drac	龍
drac	神龍
union	聯盟
union	工會
governació	省
governació	省省
rugbi	橄欖球
ací	這裡
milió	百萬
hawaii	夏威夷
empresonat	囚禁
classificacions	分類
típica	典型
convèncer	說服
txeca	捷克
bacteris	細菌
adaptar	適應
fiscal	檢察官
kansas	堪薩斯
kansas	堪薩斯州
tub	管
tub	管子
java	爪哇
java	java
oliva	oliva
patrick	patrick
identificació	識別
bbc	bbc
tombes	墳墓
tombes	墓穴
cervell	腦子
cervell	大腦
cervell	腦袋
cervell	腦
tèxtil	紡織
tèxtil	紡織品
julio	julio
àtoms	原子
múscul	肌
múscul	肌肉
radi	半徑
júpiter	木星
mobles	家俱
mobles	傢具
mobles	傢俱
eva	eva
acompanyar	伴隨
nil	尼羅河
químics	化學品
casas	房屋
casas	房子
interacció	互動
interacció	相互作用
directors	董事
douglas	douglas
recta	直直
recta	直
arquitectes	建築師
entrades	票
entrades	門票
entrades	車票
entrades	票券
propaganda	宣傳
formalment	正式
chris	chris
abundant	豐富
tòquio	東京
manifest	宣言
enfrontament	攤牌
enfrontament	決戰
enfrontament	對決
iguals	等於
commons	commons
irregular	不規則
eivissa	ibiza
sena	sena
lawrence	lawrence
lawrence	勞倫斯
luigi	luigi
volien	通緝
pressupost	預算
observacions	評論
observacions	意見
esfera	球體
bàsics	基本
aviació	航空
intern	內部
forat	孔洞
forat	洞口
forat	孔
forat	洞
brian	brian
batalló	營
sam	山姆
sam	sam
sam	薩姆
córrer	跑
córrer	跑步
córrer	運行
natació	游泳
natació	游
impuls	衝動
impuls	勢頭
cares	臉
cares	面孔
patrons	格局
patrons	模式
caire	開羅
narrativa	敘事
narrativa	敘述
rànquing	名次
rànquing	排行
rànquing	排名
rànquing	排名
captura	擷取
captura	捕捉
captura	捕獲
compartir	共用
compartir	共享
compartir	分享
compartir	share
progrés	進步
progrés	進度
tempesta	暴風
tempesta	風暴
tempesta	暴風雨
tanca	關閉
tanca	籬笆
