dhe	un
kështjella	pils
pedro	pedro
pritet	paredzamais
pritet	gaidīts
pritet	paredzamo
piano	klavieres
shumicë	vairākums
shumicë	vairākumu
shumicë	vairumtirdzniecības
shumicë	vairumtirdzniecība
përfaqësuesit	pārstāvjus
përfaqësuesit	pārstāvji
kulture	kultūra
smith	smith
smith	smits
gjuhen	mēle
gjuhen	mēles
dora	dora
dora	roku
dora	roka
viktor	viktor
viktor	viktors
viktor	viktors
përfundim	rezultāts
përfundim	iznākums
përfundim	noslēgšana
përfundim	secinājums
dhene	dots
dhene	dota
dhene	dotas
sic	sic
vendlindja	dzim
sulmi	uzbrukums
sulmi	uzbrukumu
sulmi	uzbrukt
sulmi	uzbrukumā
abdul	abdul
përbëhej	sastāvēja
muri	sienas
muri	sienu
muri	mūris
muri	siena
anime	anime
lajme	jaunumi
lajme	ziņas
departamenti	departamentā
departamenti	departaments
autorët	autori
autorët	autoriem
përmendim	pieminēts
përmendim	minēt
përmendim	pieminēt
analiza	testi
analiza	pārbaudes
analiza	testus
analiza	analīzes
analiza	analīzi
analiza	analīze
kontakt	saskarē
kontakt	sazināties
kontakt	kontakti
kontakt	kontakts
ibrahimi	ibrahim
modeli	modelis
modeli	model
modeli	modele
modeli	paraugs
mbrojtja	aizstāvība
mbrojtja	aizsardzība
mbrojtja	aizstāvība
mbrojtja	aizsardzība
mbrojtja	aizsardzības
mbrojtja	aizsardzība
athinë	atēnās
athinë	atēnu
kokën	vadītājs
kokën	galvu
kokën	galvas
kokën	galva
luftërat	kariem
luftërat	kari
andorra	andoras
andorra	andora
informacione	info
informacione	informācija
rrezik	risks
rrezik	briesmas
rrezik	draudi
realizimin	realizētu
joan	džoanna
aktorët	dalībnieki
aktorët	aktieri
ein	ein
evropa	eiropa
evropa	europe
normal	plain
normal	vienkārša
normal	vienkāršs
normal	normāla
normal	normāli
normal	normāls
pritur	paredzamais
pritur	gaidīts
pritur	paredzamo
arsimi	izglītība
württemberg	virtemberga
territori	teritorija
dyta	otrais
dyta	otrs
dyta	otrie
dyta	otrā
brazilit	brazīlija
brazilit	brazīlijas
ndan	akcijas
japonez	japānas
japonez	japāņu
fakte	fakti
fakte	faktus
bashkësi	commune
provence	provansas
pajisur	aprīkotas
pajisur	aprīkota
pajisur	aprīkoti
pajisur	aprīkots
pajisur	uzstādīta
pajisur	aprīkoti
pajisur	aprīkots
pajisur	uzstādītas
republikë	republika
republikë	republikas
rreze	stariem
rreze	starus
rreze	stari
rreze	rādiuss
kritika	kritika
kritika	kritiku
filozofik	filozofisko
çështja	emitēt
çështja	izdot
fshehur	noslēpt
fshehur	slēptas
fshehur	slēpta
fshehur	slēptās
fshehur	slēpjas
liria	brīvība
liria	brīvības
shi	līst
shi	lietus
shikoni	redz
shikoni	skatīt
shikoni	ieskaties
shikoni	izskaties
shikoni	skaties
shikoni	skatiens
frank	frenks
han	han
vendimet	lēmumi
vendimet	lēmumus
pallati	pils
pallati	pilij
pallati	palace
main	galvenais
main	galvenās
main	galvenā
ideja	doma
ideja	ideja
shpërndarë	izplata
shpërndarë	izplatīts
masive	masas
masive	masa
masive	masveida
masive	milzīga
territoriale	teritoriālā
territoriale	teritoriālie
territoriale	teritoriālais
territoriale	teritoriālo
mbretëror	royal
mbretëror	karaļa
shtypur	apspiesti
shtypur	iespiesti
shtypur	iespiestas
shtypur	drukāts
shtypur	iespiests
firence	florence
burgu	cietumā
burgu	cietuma
burgu	cietums
aleksandri	aleksandrija
aleksandri	aleksandrs
hotel	viesnīcā
hotel	viesnīca
kontinente	kontinentos
kontinente	kontinentiem
ullinj	olīvas
argjentina	argentīna
iso	iso
global	globālā
global	globālie
global	globāli
global	globālais
global	globāla
krijues	radoši
krijues	radošo
krijues	radoša
krijues	radošā
krijues	radošais
krijues	radošs
krijues	radītāju
krijues	radītājs
krijues	radītāja
ditëve	dienām
ditëve	dienās
ditëve	dienas
qark	apriņķis
qark	apgabals
qark	rajons
qark	apgabals
qark	ķēde
qark	trase
mbyll	aizvērt
mbyll	tuvu
mbyll	noslēdz
mbyll	aizver
mbyll	slēdz
vëllimi	apjoms
vëllimi	tilpums
urban	urban
urban	pilsētu
urban	pilsētas
pamundur	neiespējams
pamundur	neiespējami
pamundur	neiespējama
dollarë	zaļos
dollarë	dolāros
dollarë	dolārus
dollarë	dolāri
dollarë	dolāru
dollarë	dolārs
dollarë	dolāra
traditë	tradīcijas
traditë	tradīcija
traditë	tradīciju
kulmin	maksimums
kulmin	pīķa
qytetarët	pilsoņus
qytetarët	pilsoņi
qytetarët	iedzīvotāji
perëndimi	rietumu
perëndimi	rietumos
perëndimi	rietumi
perëndimi	west
maqedonisht	maķedonijas
partizane	partizānu
studion	studijā
studion	studija
studion	studio
studion	studijas
kishat	baznīcas
facebook	facebook
santiago	santjago
brezi	paaudze
brezi	paaudzes
ngjyrat	krāsas
ngjyrat	krāsvielas
ngjyrat	krāsas
përmend	pieminēts
përmend	minēt
përmend	pieminēt
përmend	minēta
përmend	piemin
përkohshme	pagaidu
përkohshme	īslaicīgi
përkohshme	pagaidu
përkohshme	provizoriski
përfaqësuar	pārstāvēts
përfaqësuar	pārstāvētas
përfaqësuar	pārstāvēta
përfaqësuar	pārstāvēti
hequr	izņemti
hequr	izņemts
hequr	noņemts
rezistencës	pretošanās
rezistencës	rezistence
rezistencës	izturība
rezistencës	pretestība
ndodhin	notikt
ndodhin	gadās
divizioni	divīzija
divizioni	rajons
divizioni	dalīšana
shërbejnë	kalpot
shërbejnë	kalpo
veprimi	rīcība
pdf	pdf
qasje	piekļūt
qasje	pieeja
qasje	piekļuve
qasje	pieeja
qasje	pieeju
dom	dom
pikat	punkti
pikat	punktus
pikat	punkti
pikat	punktus
high	augstā
high	augstu
high	augsts
high	augsta
penale	noziedzīgu
penale	noziedznieks
njeh	atpazīst
kafshët	dzīvniekus
kafshët	dzīvniekiem
kafshët	dzīvnieki
kafshët	liellopi
kafshët	liellopiem
kafshët	liellops
kafshët	lopi
superiore	pārāka
regji	vērsta
regji	virzīta
regji	vērsts
përfundimtare	galējais
përfundimtare	galīgais
francesco	frančesko
ton	toņa
ton	toni
ton	tonis
ton	tonnas
ton	tonnu
ton	tonnas
islamik	islāma
islamik	islāmistu
denis	deniss
denis	denis
denis	deniss
kërkim	meklēt
kërkim	meklēšana
kërkim	meklējumi
kërkim	meklējumos
kërkim	pētījumi
kërkim	pētniecības
kërkim	pētniecība
kërkim	izpēte
gjini	dzimumu
gjini	dzimums
fituese	ieguvējs
fituese	uzvarētājs
fituese	uzvarētāja
polonia	polija
polonia	polijas
polonia	polijā
dream	sapnis
dream	sapņot
shkrimtari	rakstnieks
ofruar	piedāvātie
ofruar	piedāvātas
ofruar	piedāvātais
ofruar	piedāvāts
body	ķermeņa
body	ķermenis
muhamed	muhameds
mur	sienas
mur	sienu
mur	mūris
mur	siena
zbatimin	īstenošana
zbatimin	ieviešana
armët	ieročus
armët	ieroči
armët	ieročiem
armët	šautenes
hans	hans
hans	hanss
funksione	funkcijas
mungesë	trūkums
mungesë	nepietiekamība
mungesë	neesamība
mbështetjen	atbalstīšana
deklaruar	deklarēts
organeve	orgānus
organeve	orgānu
organeve	orgāni
organeve	orgānu
organeve	orgāns
rralla	reti
rralla	retas
jack	džeks
jack	jack
misioni	misijas
misioni	misija
japë	pagarināt
japë	paplašināt
fituan	uzvarēja
fituan	uzvarējis
fituan	ieguva
interneti	interneta
interneti	internets
maqedonas	maķedonijas
shtrirë	izdēšanas
rrjedhin	plūsma
maksimale	maksimālais
maksimale	maksimums
maksimale	maksimālā
maksimale	maksimāli
mësuesit	skolotāji
mësuesit	skolotājiem
mësuesit	pasniedzēji
këmbët	kājas
këmbët	pēdas
këmbët	kājām
këmbët	kājas
këmbët	kājiņas
anglia	anglija
anglia	england
anglia	angliju
brez	paaudze
brez	paaudzes
tip	ballē
tip	tips
tip	veids
tip	tip
tip	padoms
tip	gals
burri	vīrs
komandanti	kapteinis
komandanti	komandiera
komandanti	komandieris
komandanti	komandieri
degët	filiāles
degët	zarus
kili	čīle
grekë	grieķi
autonome	autonoms
autonome	autonomā
autonome	autonomais
autonome	autonoma
autonome	autonomi
shef	priekšnieks
shef	bos
shef	priekšnieks
shef	boss
student	students
student	studenta
student	studentu
kapiten	kapteinis
kapiten	kapteini
tony	tony
tony	tonijs
bateri	baterija
bateri	baterijas
bateri	akumulators
bateri	bungas
bateri	spoles
leka	leka
valë	viļņu
valë	vilnis
valë	viļņa
shok	šoks
shok	draugs
bujqësi	lauksaimniecība
pyje	mežā
pyje	meži
pyje	meži
njëherë	reizi
njëherë	vienreiz
njëherë	reiz
ohrit	ohridas
kosta	costa
kroat	horvātijas
kroat	horvātu
thellësi	dziļumā
thellësi	dziļums
girona	žirona
simon	simons
mor	mor
luftëtar	spēkavīrs
luftëtar	cīnītājs
pedagogjike	pedagoģisko
klasik	klasika
klasik	klasiska
klasik	klasisks
shfrytëzuar	ekspluatēti
distrikti	rajons
distrikti	apgabals
off	nost
off	off
off	izslēgts
rrethana	apstāklis
rrethana	apstākļi
traditat	tradīcijas
traditat	tradīcijām
ndihmës	palīgs
ndihmës	palīgs
ndihmës	asistents
strukturat	konstrukcijas
strukturat	struktūras
qiell	debesīm
qiell	debesis
qiell	debesīs
qiell	paradīze
qiell	debesis
qiell	sky
norvegjia	norvēģija
atehere	tad
djathtas	tiesības
djathtas	labās
djathtas	pareizi
merituar	pelnījis
institute	institūti
institute	institūtiem
përhershëm	pastāvīgu
përhershëm	pastāvīgs
përhershëm	pastāvīgās
përhershëm	pastāvīgā
përhershëm	pastāvīga
çlirimin	atbrīvošanas
çlirimin	atbrīvošana
çlirimin	atbrīvošanās
qëndrimi	attieksme
qëndrimi	poza
rolet	lomas
materialet	materiāli
jugosllavi	dienvidslāvijas
ahmad	ahmad
kryengritje	sacelšanās
kryengritje	dumpis
tjetra	next
tjetra	nākamais
tjetra	nākamā
tjetra	nākamo
tjetra	nākošais
proceset	procesus
proceset	procesi
sëmundjet	slimība
sëmundjet	slimības
sëmundjet	slimībām
sëmundjet	slimības
sëmundjet	slimība
organike	organisko
organike	organiskie
pllaka	kauliņi
pllaka	flīzes
pllaka	tabletes
pllaka	tablešu
ushtritë	armijas
gradualisht	pakāpeniski
seria	sērija
seria	sērijas
seria	seria
hapjen	atvēršanās
hapjen	atvēršana
hapjen	atvēršanas
football	futbols
oscar	oskars
oscar	oscars
vajzat	meitenes
vajzat	meitenēm
klimë	klimats
napoli	neapoles
napoli	napoli
tradicional	tradicionāls
tradicional	tradicionālie
tradicional	tradicionālais
tradicional	tradicionālā
tradicional	tradicionālo
tradicional	tradicionāli
stema	emblēma
dramë	drāma
rezultati	score
rezultati	rezultāts
simboli	simbols
dërgon	sūta
dërgon	nosūta
tipi	puisis
tipi	čalis
drejtimi	virziens
drejtimi	saskaņošana
drejtimi	saskaņošanu
drejtimi	izlīdzināšana
digjitale	ciparu
digjitale	digitālā
digjitale	digitālais
old	vecā
old	veca
old	veci
old	vecs
rruge	iela
rruge	autoceļš
rruge	ceļš
vrau	nogalināti
vrau	nogalināts
vrau	nogalinājis
vrau	nogalināja
historian	vēsturnieks
selia	mītne
zgjedhje	vēlēšanās
zgjedhje	vēlēšanas
zgjedhje	ievēlēšana
zgjedhje	vēlēšanās
zgjedhje	vēlēšanas
zgjedhje	izvēle
pasojat	nokrišņi
pasojat	sekas
chelsea	chelsea
martesa	laulība
martesa	laulībā
martesa	laulību
martesa	laulības
zgjodhi	izvēlējās
cilen	kas
cilen	kuras
cilen	kura
botimi	publicēšana
botimi	publikācija
botimi	publicēšanas
botimi	publicēšanu
botimi	publicēšana
botimi	izdošana
botimi	publikācija
dakord	vienoties
dakord	piekrītu
dakord	piekrist
dakord	vienojas
danimarka	dānijā
danimarka	dānija
ushtarët	kareivji
ushtarët	karavīri
ushtarët	karavīru
vështirësi	grūtības
vështirësi	grūtības
qëndrim	attieksme
tekste	teksti
tekste	tekstus
server	serveru
server	serveri
server	serveriem
server	servera
server	serveris
server	serveri
mjek	ārsts
mjek	ārstam
mjek	ārsts
mjek	mediķi
rrezet	stariem
rrezet	starus
rrezet	stari
pre	laupījuma
ruhet	saglabātas
ruhet	saglabāts
teknologji	tehnoloģija
teknologji	tehnoloģiju
teknologji	tehnoloģijas
gjelbër	zaļas
gjelbër	zaļa
gjelbër	zaļā
gjelbër	zaļš
gjelbër	zaļi
gjelbër	zaļo
gjelbër	zaļie
errët	tumša
errët	tumši
errët	tumšs
kujtim	memento
kujtim	atmiņa
kujtim	atmiņas
rajone	reģioni
irlanda	īrija
irlanda	īrijā
pasardhës	pēcnācēji
pasardhës	pēcteči
pasardhës	sēklu
pasardhës	sēklas
pasardhës	pēcteči
pasardhës	pēcnācēji
pasardhës	pēcnācējiem
pasardhës	pēctecis
ditore	dienā
ditore	dienas
ane	anne
ane	anna
dvd	dvd
dvd	dvd
linja	līnija
prift	mācītājs
mik	draugs
korea	koreja
korea	korejā
korea	korejas
ngriti	izvirzīja
kritike	kritiskie
kritike	kritiski
kritike	kritisko
kritike	kritiska
kritike	kritisks
kinez	ķīnas
kinez	ķīnieši
kinez	ķīnietis
kinez	ķīniešu
kritik	kritiskie
kritik	kritiski
kritik	kritisko
kritik	kritiska
kritik	kritisks
regjistrimi	ierakstīšana
regjistrimi	reģistrēšana
regjistrimi	ierakstīšanas
regjistrimi	reģistrācija
regjistrimi	reģistrēšana
regjistrimi	reģistrēšanās
regjistrimi	reģistrācija
administrativ	administratīvā
administrativ	administratīvi
administrativ	administratīvais
administrativ	administratīva
administrativ	administratīvie
spanjisht	spāņu
spanjisht	spānijas
kafe	brauns
kafe	brūnais
kafe	brūna
kafe	brūns
kafe	kafiju
kafe	kafija
gjeografik	ģeogrāfiskais
gjeografik	ģeogrāfiskās
gjeografik	ģeogrāfiskā
gjeografik	ģeogrāfisko
gjeografik	ģeogrāfiskais
gjeografik	ģeogrāfiskā
fjalor	vārdnīca
fjalor	vārdnīcu
fjalor	vārdnīca
fjalor	vārdnīcu
përcakton	precizē
përcakton	nosaka
përcakton	definē
falls	nokrīt
falls	krīt
falls	iekrīt
kompjuter	datoram
kompjuter	datoru
kompjuter	dators
buzë	lūpas
buzë	lūpu
buzë	malas
buzë	malu
buzë	mala
get	iegūsti
get	dabūt
vendimi	lēmums
vendimi	spriedums
zgjedhjeve	ievēlēšana
zgjedhjeve	vēlēšanās
zgjedhjeve	vēlēšanas
formohet	veidojas
formohet	veidoti
standarde	standartos
standarde	standartus
standarde	standarti
standarde	standartam
standarde	standarta
standarde	standarts
rriten	aug
rriten	audzēšanas
rriten	audzēšana
rriten	augt
nba	nba
shkrimi	rakstīšana
shkrimi	raksta
shkrimi	rakstot
dëshira	vēlme
dëshira	vēlmi
dëshira	vēlme
dëshira	vēlos
dëshira	novēl
dëshira	vēlmes
dëshira	vēlas
dëshira	vēlmju
bern	bernē
pasardhësi	sekotājam
pasardhësi	pārņēmēja
abbr	saīs
michel	michel
vrasje	slepkavība
vrasje	slepkavības
vrasje	slepkavība
vrasje	slepkavību
vrasje	nonāvēšana
vrasje	nogalināšana
vrasje	nonāvēšanas
vrasje	nogalināšanas
dorës	roku
dorës	roka
pat	pat
ludwig	ludvigs
fazë	fāze
fazë	posms
fazë	etaps
numra	numuri
numra	skaitļi
bashkësia	kopienu
bashkësia	kopienas
bashkësia	kopiena
studentë	studenti
studentë	skolēni
studentë	studentiem
njëzet	twenty
njëzet	divdesmit
qafa	kakls
qafa	kakla
shenjat	pazīmes
shenjat	zīmes
austriak	austrijas
aeroporti	lidosta
aeroporti	lidostā
aeroporti	lidostas
bernard	bernard
burgosur	ieslodzīti
burgosur	ieslodzīts
burgosur	apcietināti
stefan	stefan
hapet	atver
bullgaria	bulgārija
popullata	populācija
popullata	iedzīvotāji
jon	jonu
jon	jon
ramiz	ramiz
miguel	migels
vladimir	vladimirs
vladimir	vladimir
themeluesit	dibinātāji
blue	zilais
blue	zils
blue	zila
blue	zilā
blue	blu
përzier	jaukti
përzier	jauktie
përzier	jaukts
përzier	sajaukts
përzier	jaukta
përzier	sajaukšanas
poezia	dzeja
poezia	dzejas
filozofia	filozofijas
filozofia	filozofija
qeliza	šūnām
qeliza	elementi
qeliza	šūnas
mish	gaļas
mish	gaļa
mish	gaļai
mish	miesu
mish	mīkstums
mish	miesas
mish	miesa
pushtimi	iebrukums
pushtimi	profesija
pushtimi	nodarbošanās
pushtimi	okupācijas
verën	vasarai
verën	vasara
verën	vasarā
veshje	apģērbi
veshje	apģērbs
veshje	ekipējums
veshje	kleita
sëmundjeve	slimības
sëmundjeve	slimībām
lot	asaru
lot	asara
lot	asaras
lot	asarām
garat	sacensības
garat	sacensībās
garat	konkursi
goli	mērķis
arab	arābu
arab	arābijas
kushtetutës	konstitūcija
kushtetutës	konstitūcijas
kushtetutës	konstitūcijā
intelektuale	intelektuālais
intelektuale	intelektuālā
filozof	filozofisko
filozof	filozofs
mundshëm	iespējamie
mundshëm	iespējams
mundshëm	iespējamā
mundshëm	iespējama
rregullisht	regulāri
erë	smarža
erë	ož
erë	smaržo
erë	smird
channel	kanāls
plagosur	ievainoti
plagosur	ievainots
dobi	pabalsts
dobi	labums
dobi	ieguvums
dobi	dobijs
dëshmon	liecināt
terren	apvidus
terren	reljefa
terren	zeme
terren	malti
terren	zemes
qëndrueshme	stabila
qëndrueshme	stabils
qëndrueshme	stabilas
qëndrueshme	stabili
qëndrueshme	stabilu
qëndrueshme	vienmērīgu
qëndrueshme	vienmērīgs
qëndrueshme	vienmērīga
île	ildefransa
bindur	paklausīgu
bindur	pārliecinātu
bindur	pārliecināt
bindur	pārliecināts
bindur	pārliecināja
bindur	pārliecināta
totale	kopā
shpirt	mīļa
shpirt	dvēseli
shpirt	dvēsele
shpirt	mazulis
shpirt	bērns
shpirt	mazā
shpirt	gars
dëshirë	vēlme
dëshirë	vēlmi
dëshirë	vēlme
dëshirë	vēlos
unesco	unesco
komedi	komēdija
kripë	sāls
belgjika	beļģija
belgjika	beļģijā
eine	eine
mendon	domā
bimët	augi
bimët	rūpnīcas
bimët	stādi
bimët	rūpnīca
bimët	iekārta
bimët	augs
bimët	augu
bimët	veģetācijas
bimët	veģetācija
kaluarën	pagātni
kaluarën	pagātnes
kaluarën	pagātne
profeti	pravietis
gazetë	papīrs
gazetë	papīra
gazetë	laikraksts
gazetë	avīze
gazetë	laikraksta
gazetë	avīzē
marko	marko
kuantike	kvantu
fernando	fernando
prania	esamība
prania	klātbūtni
prania	esība
prania	klātbūtne
zhdukur	pazuduši
zhdukur	pazuda
qind	centu
qind	centi
kapacitet	jauda
kapacitet	ietilpība
kapacitet	spēja
kapacitet	kapacitāte
ekzistencën	esamība
ekzistencën	pastāvēšana
ekzistencën	esība
filloj	sākt
filloj	palaist
filloj	sākums
filloj	starts
filloj	sāk
filloj	sākot
filloj	sākas
kadri	kadri
bari	bari
bari	zāle
bari	zāli
topi	bumbu
topi	balle
topi	bumba
topi	topi
qarqe	apgabali
qarqe	novados
mendimet	domās
mendimet	domas
steve	stīvs
motive	motivācijas
motive	motīvi
motive	motīvus
motive	motīvi
paralele	paralēla
paralele	paralēli
paralele	paralēlas
paralele	paralēlā
rënie	kritums
jugu	dienvidu
jugu	dienvidos
jugu	dienvidi
shtypi	spied
shtypi	nospiest
shtypi	preses
shtypi	nospied
shtypi	prese
parku	park
parku	parkā
parku	parka
parku	parks
përbërje	salikti
adresa	adrese
adresa	address
qeveritare	valdība
qeveritare	valdības
zgjedhjen	atlases
zgjedhjen	izvēle
zgjedhjen	atlase
zgjedhjen	izlase
rajonal	reģionālie
rajonal	reģionāla
rajonal	reģionāli
rajonal	reģionālā
rajonal	reģionālās
rajonal	reģionālais
hipi	hipiji
arte	māksla
arte	arte
zvicra	šveice
zvicra	šveicē
zyra	biroji
zyra	birojiem
zyra	birojus
zyra	birojs
zyra	biroja
zyra	biroju
nivele	līmeņi
mendime	pārdomāta
mendime	domās
mendime	domas
gadishullin	pussalā
gadishullin	pussala
interesuar	ieinteresēts
interesuar	interesē
interesuar	interesenti
interesuar	ieinteresēti
interesuar	ieinteresēta
bregut	krastā
bregut	krasta
bregut	krasts
bregut	krastu
bregut	piekraste
prodhon	ražo
pemë	koku
pemë	koks
pemë	kokā
pemë	kokiem
pemë	kokus
pemë	koki
pemë	augļus
pemë	augļi
jacques	žaks
jacques	jacques
mat	mat
mat	met
medalje	medaļu
medalje	medaļa
medalje	medaļas
major	maj
kala	citadeli
botuesi	izdevējs
qytezë	pilsēta
ajër	gaiss
kimi	kimi
kimi	ķīmija
kimi	ķīmijas
plus	plus
plus	pluss
festivalit	festivāls
festivalit	svētki
juglindje	dienvidaustrumu
vendimin	lēmums
pesha	atsvari
pesha	svaru
pesha	svars
pesha	svars
pesha	svara
krahun	roka
vazhdueshëm	nepārtrauktu
vazhdueshëm	nepārtraukts
vazhdueshëm	nepārtrauktā
vazhdueshëm	nepārtraukti
beri	berijs
dinte	zināja
dinte	zināju
dinte	zināji
dinte	pazina
veprime	darbības
australi	austrālija
vëmendje	uzmanību
vëmendje	uzmanība
vëmendje	uzmanības
hyrja	piekļūt
hyrja	pieeja
hyrja	piekļuve
hyrja	ieraksts
hyrja	ieeja
hyrja	pieteikšanās
hyrja	pieteikties
shfaqja	rādīt
shfaqja	parādīt
torino	torino
torino	turīna
mike	maiks
besimtarët	ticīgajiem
rumania	rumānija
holanda	nīderlande
holanda	nīderlandē
holanda	holland
holanda	holande
gjeni	ģēnijs
meta	meta
mbijetuar	izdzīvoja
mbijetuar	izdzīvo
mbijetuar	izdzīvot
kërkesë	pieprasījums
kërkesë	lūgums
kërkesë	pieprasīt
skenën	skatuves
skenën	skatuve
khalifa	khalifa
europa	eiropa
europa	europe
goditje	trieciens
goditje	gājiens
goditje	insults
formon	formas
formon	formās
formon	veidlapas
mjeshtër	kapteinis
mjeshtër	meistars
mjeshtër	saimnieks
flaka	liesma
flaka	liesmu
flaka	liesmas
prejardhjen	ģenealoģijas
bujar	dāsni
varr	kapu
varr	kapa
varr	kapā
varr	kapu
varr	kapa
jush	tu
jush	tevi
jush	jums
jush	tev
jush	jūs
anhalt	anhaltes
gustav	gustavs
gustav	gustavs
gustav	gustav
pozicioni	amats
pozicioni	novietojums
pozicioni	pozīcija
pozicioni	vieta
pozicioni	novietojums
pozicioni	ceļš
mjedis	vide
legjenda	apzīmējumi
legjenda	leģenda
legjenda	leģendas
kryengritja	sacelšanās
krah	pleca
krah	plecs
krah	roka
krah	pusē
krah	side
efektet	efekts
efektet	efekti
efektet	iedarbība
efektet	ietekme
ndodhë	notiek
ndodhë	gadās
ndodhë	notikt
ndodhë	gadās
cilësi	kvalitāte
cilësi	kvalitātes
llogaritet	aprēķinātais
llogaritet	aprēķinātas
llogaritet	aprēķināts
llogaritet	aprēķinātā
llogaritet	aprēķināta
llogaritet	skaitās
leon	leons
miqtë	draugi
miqtë	draugiem
njerëzimit	cilvēci
njerëzimit	cilvēce
kuptimi	nozīme
kuptimi	jēga
pamjen	skatus
gjermanët	vācieši
interpretuar	veikts
interpretuar	interpretē
interpretuar	interpretēt
universitet	uni
universitet	universitātē
universitet	universitāte
universitet	universitātes
thote	saka
regjimi	režīms
frikë	baiļu
frikë	bailes
frikë	bailēs
frikë	baidījās
francis	francis
kontinentale	kontinentālā
kontinentale	kontinentālās
gjuhe	valoda
public	publiski
public	publiskais
public	publiska
teknologjia	tehnoloģija
teknologjia	tehnoloģiju
teknologjia	tehnoloģijas
pushtuesve	okupantiem
ortodoks	pareizticīgo
yll	star
yll	zvaigzne
sisteme	sistēmas
muze	muzeji
muze	muzeju
muze	muzeja
muze	muzejā
muze	muzejs
operativ	darbojas
operativ	operatīvā
operativ	operatīvais
guinea	gvineja
guinea	gvinejas
lumë	upe
lumë	upes
përfundimin	izbeigšana
përfundimin	pārtraukšana
përfundimin	izbeigšanās
artisti	izpildītājs
artisti	māksliniece
artisti	mākslinieks
rob	rob
oborrin	sētā
atlantik	atlantijas
rumanisë	rumānija
përshtatshëm	piemērota
përshtatshëm	piemērotas
përshtatshëm	atbilstoša
përshtatshëm	piemēroti
përshtatshëm	piemērots
përshtatshëm	piemērots
përshtatshëm	piemērota
përshtatshëm	piemēroti
përshtatshëm	piemērotas
studiuesit	pētniekiem
studiuesit	pētnieki
blues	blues
lënda	subjekts
lënda	temats
lënda	objekts
lënda	tēma
dhomë	istaba
dhomë	istabā
dhomë	istabas
dhomë	telpa
dhomë	istabu
ndërtuara	celta
ndërtuara	būvēts
ndërtuara	uzbūvēts
ndërtuara	veidots
ndërtuara	būvēti
ndërtuara	būvēta
polonisë	polija
polonisë	polijas
polonisë	polijā
copë	gabaliņš
copë	gabals
copë	gab
bija	meitu
bija	meita
gjërat	lietas
prova	pierādījumi
prova	pierādījums
prova	mēģinājumu
prova	mēģinājumā
prova	mēģinājums
prova	pierādījumu
prova	pierādījumi
prova	pierādījums
meshkujt	tēviņi
meshkujt	vīrieši
meshkujt	vīriešiem
meshkujt	vīri
meshkujt	vīrieši
praktikë	prakse
praktikë	praksi
lojtarë	spēlētāji
lojtarë	atskaņotāji
walter	valters
dimër	ziemā
dimër	ziema
dimër	ziemai
pret	gaidu
pret	gaidot
pret	gaida
pret	gaidām
përafërsisht	aptuveni
përafërsisht	apmēram
fatos	fatoss
drejtpërdrejt	dzīvas
drejtpërdrejt	dzīvot
drejtpërdrejt	dzīvi
drejtpërdrejt	dzīvo
drejtpërdrejt	live
drejtpërdrejt	tiešraide
drejtpërdrejt	tiešā
drejtpërdrejt	tiešs
drejtpërdrejt	tiešais
drejtpërdrejt	direct
drejtpërdrejt	tieša
drejtpërdrejt	tieši
mbledhje	sanāksme
mbledhje	satikšanās
mbledhje	sapulce
mbledhje	tikšanās
kap	nozvejas
kap	noķert
kap	noķer
kap	loms
kap	nozveja
kap	uztveršanas
kap	uztveršana
juventus	juventus
williams	williams
pjesëmarrja	piedalīšanās
pjesëmarrja	dalība
pjesëmarrja	apmeklējums
pjesëmarrja	atsaucība
pjesëmarrja	piedalīšanās
pjesëmarrja	līdzdalība
pjesëmarrja	dalība
mësimi	mācīšanās
mësimi	mācīšana
mësimi	mācību
mësimi	mācība
mësimi	nodarbība
bir	dēls
poloni	polija
poloni	polijas
poloni	polijā
seksuale	seksuālās
seksuale	seksuālā
seksuale	seksuāla
dhjetëra	desmitiem
dhjetëra	desmitos
dhjetëra	desmiti
dhjetëra	ten
dhjetëra	desmitiem
dhjetëra	dučiem
hidhet	lec
hidhet	nolec
transmetuar	pārraida
transmetuar	pārraide
transmetuar	raidījums
transmetuar	raidījumu
transmetuar	apraides
transmetuar	apraide
transmetuar	pārsūta
cari	caram
cari	kārlis
hartuar	sastādīts
hartuar	izstrādātu
hartuar	apkopoti
unike	unikāla
unike	unikālais
unike	unikāli
unike	unikāls
demokratik	demokrātiskas
demokratik	demokrātisko
demokratik	demokrātiskā
demokratik	demokrātiska
ekip	komanda
ekip	team
pavarësi	neatkarība
poetik	friendship
filipi	philip
filipi	filips
shkaku	cēlonis
shkaku	izraisīt
div	div
paraqitja	izskats
paraqitja	skats
paraqitja	apskatīt
halil	halil
përgatitjen	sagatavotība
përgatitjen	sagatavotības
përgatitjen	gatavība
përgatitjen	sagatavošana
gabim	nepareizi
gabim	nepareiza
gabim	nepareizs
gabim	kļūda
romanin	romāns
aquitaine	aquitaine
elseif	elseif
pcupdate	pcupdate
urë	tilts
urë	tilta
ujërat	ūdeņi
adolf	ādolfs
udhëtim	braucienā
udhëtim	brauciens
udhëtim	ceļojums
udhëtim	brauciens
udhëtim	ceļojums
konflikt	konflikts
konflikt	konflikti
dhimbje	sāpes
luftoi	cīnījās
përmirësuar	uzlaboti
përmirësuar	uzlabota
