категория	categorie
расширение	extensie
расширение	verlenging
расширение	uitbreiding
расширение	expansie
расширение	uitbreiden
расширение	uitbreiding
расширение	uitbreiding
рынок	marketplace
рынок	marktplaats
рынок	marktplein
рынок	markt
помощник	assistente
помощник	assistent
помощник	hulpje
помощник	helper
четвёртый	vierde
четвёртый	fourth
олимпийский	olympic
олимпийский	olympisch
координаты	coördinaten
заключения	conclusies
листья	bladeren
листья	blaadjes
выиграла	gewonnen
выиграла	won
изучение	studeren
изучение	studeer
изучение	studeren
изучение	studie
изучение	bestuderen
служить	opdienen
служить	serveren
служить	dienen
температуры	temperatuur
температуры	temperaturen
температуры	temperatuur
цикла	cyclus
цикла	kringloop
воспоминания	memories
воспоминания	herinneringen
критик	criticus
чикаго	chicago
рынке	marketplace
рынке	marktplaats
рынке	marktplein
гражданин	burger
гражданин	citizen
историческая	historische
историческая	historisch
историческая	historisch
историческая	historische
воздушных	antenne
драматург	toneelschrijver
голосование	stemmen
голосование	stemming
голосование	stem
голосование	stemmen
голосование	stemming
нефти	olieverf
нефти	aardolie
нефти	olie
нефти	aardolie
нефти	petroleum
судна	vaartuig
исследователи	ontdekkingsreizigers
исследователи	verkenners
исследователи	onderzoekers
константинович	konstantinovitsj
спортсмены	sporters
спортсмены	atleten
спортсмены	sporters
клетки	cellen
клетки	kooien
значительное	significant
глаз	ogen
глаз	oogjes
глаз	oog
глаз	eye
рынка	markt
станций	stations
мексики	mexicaanse
мексики	mexicaan
мексики	mexicaans
мексики	mexicaanse
мексики	mexico
граница	grens
граница	begrenzing
граница	grens
граница	grens
продолжение	vervolg
продолжение	voortzetting
продолжение	voortzetten
продолжение	doorgaan
продолжение	voortgezet
продолжение	vervolg
достиг	bereikte
достиг	bereikt
утверждает	keurt
утверждает	goedkeurt
вестник	gazette
принадлежность	aansluiting
сила	sterkte
сила	kracht
сила	forceren
сила	kracht
сила	force
сила	macht
сила	kracht
сила	power
сила	vermogen
учитель	leraar
учитель	onderwijzer
учитель	docent
учитель	leerkracht
учитель	lerares
длину	lengte
гэс	dam
гэс	stuwdam
философ	filosoof
вариантов	opties
вариантов	mogelijkheden
экономически	economisch
лист	blaadje
лист	blad
лист	laken
лист	vel
учеников	discipelen
учеников	leerlingen
сообщил	gerapporteerde
сообщил	gemeld
сообщил	gerapporteerd
воинов	warriors
воинов	strijders
воинов	krijgers
мелкие	kleine
мелкие	klein
мелкие	smal
мелкие	minor
мелкие	mineur
мелкие	minderjarige
ноябрь	november
ноябрь	nov
установка	installatie
установка	inbouw
установка	installeren
установка	installeren
установка	installeer
корея	korea
коллектив	collectief
коллектив	collectieve
построены	gebouwd
построены	geconstrueerd
мужчина	mannelijk
мужчина	male
мужчина	mannetje
мужчина	mannelijke
мужчина	man
рыбы	vissen
филиал	filiaal
филиал	affiliate
филиал	bijkantoor
филиал	filiaal
филиал	branch
филиал	tak
пьесы	speelt
пьесы	toneelstukken
официальные	ambtenaar
официальные	officiële
официальные	officieel
личный	persoonlijke
личный	persoonlijk
обвинения	aanklachten
обвинения	aanklacht
обвинения	beschuldigingen
обвинения	aantijgingen
обвинения	beweringen
обвинения	beschuldigingen
колонии	koloniën
колонии	kolonies
колонии	kolonie
критическая	kritiek
критическая	kritische
критическая	kritisch
средние	medium
средние	middellange
средние	middelgrote
средние	middelgroot
оркестр	orkest
оркестр	orchestra
увидел	zag
увидел	zagen
увидел	saw
увидел	zaag
окончание	afwerking
окончание	afwerken
окончание	einde
окончание	eindigend
мысль	dacht
мысль	dachten
мысль	gedacht
территориальное	territoriale
территориальное	territoriaal
технический	technische
технический	technisch
руб	wrijven
руб	rube
медицины	medicijnen
медицины	geneeskunde
медицины	geneesmiddel
форум	forum
современная	modern
современная	moderne
современная	hedendaags
современная	hedendaagse
современная	eigentijdse
современная	eigentijds
судно	vaartuig
судно	schip
залива	golf
массы	massa
зелёный	groen
зелёный	groene
ближе	dichterbij
ближе	dichter
путешествие	reizen
путешествие	reis
путешествие	journey
путешествие	reis
путешествие	reizend
путешествие	trip
сотрудничество	medewerking
сотрудничество	samenwerking
сотрудничество	medewerking
сотрудничество	samenwerking
обработки	verwerking
обработки	verwerken
обработки	bewerkt
обработки	verwerkt
обработки	verwerkte
окончила	afgestudeerd
окончила	geslaagd
пользователей	gebruikers
виктория	viktoria
виктория	victoria
эпизодов	afleveringen
обращение	behandeling
границу	grens
практика	praktijk
практика	oefenen
практика	beoefenen
практика	oefening
практика	praktijken
надежда	nadezjda
надежда	hoopvol
надежда	hoopgevend
надежда	hoopvolle
надежда	hoop
надежда	hopen
надежда	hope
изменить	edit
изменить	bewerk
изменить	bewerken
изменить	aanpassen
изменить	wijzigen
изменить	veranderen
изменить	wijziging
изменить	wijzigen
изменить	verandering
изменить	veranderingen
участвует	deelneemt
вадим	vadim
скульптор	beeldhouwer
александровна	aleksandrovna
нарушает	schendt
половина	helft
половина	half
роберта	roberta
реакция	reactie
реакция	reactie
реакция	respons
реакция	reacties
остатки	residu
остатки	residuen
остатки	restanten
остатки	overblijfselen
остатки	kliekjes
остатки	restjes
остатки	residuen
остатки	afvallen
остатки	overgebleven
медалей	medailles
доска	bestuur
доска	bord
личного	persoonlijke
личного	persoonlijk
борисович	borisovitsj
горького	gorky
здравоохранения	gezondheid
высокие	tall
родителей	ouders
параметры	opties
параметры	mogelijkheden
параметры	parameters
параметры	instellingen
мужской	mannelijk
мужской	male
мужской	mannetje
мужской	mannelijke
мужской	mannelijk
снять	terugtrekken
судьба	noodlot
судьба	lotsbestemming
судьба	lot
судьба	destiny
судьба	noodlot
судьба	lot
профессия	beroepsgroep
профессия	beroep
профессия	bezigheid
профессия	beroep
профессия	bezetting
днепр	dnjepr
днепр	dnepr
днепр	dnipro
железнодорожный	spoorweg
железнодорожный	spoorwegen
железнодорожный	spoor
железнодорожный	spoorwegen
правители	heersers
бывшая	voormalig
бывшая	voormalige
постоянного	doorlopend
постоянного	continue
постоянного	continu
постоянного	doorlopende
постоянного	ononderbroken
глубина	diepte
глубина	diepgang
иоганн	johannes
иоганн	johann
организовал	gearrangeerd
организовал	geregeld
композиция	compositie
композиция	samenstelling
испытания	test
испытания	testen
испытания	proeven
испытания	beproevingen
испытания	proeven
испытания	testen
испытания	tests
испытания	tests
испытания	testen
вселенной	universe
вселенной	heelal
вселенной	universum
национальные	nationaal
национальные	nationale
оккупации	bezigheid
оккупации	beroep
оккупации	bezetting
восстановления	restauratie
восстановления	restaureren
восстановления	herstel
восстановления	herstel
преподаватель	docent
преподаватель	professor
преподаватель	hoogleraar
преподаватель	leraar
преподаватель	onderwijzer
преподаватель	docent
преподаватель	leerkracht
преподаватель	lerares
одни	alone
одни	alleen
размеры	grootte
размеры	afmeting
размеры	omvang
размеры	formaat
размеры	maat
размеры	afmetingen
размеры	dimensies
размеры	maten
описывает	beschrijft
философия	filosofie
снг	cis
снг	gos
снг	dis
снг	lpg
конкретно	specifiek
стивен	stephen
стивен	steven
лес	bos
лес	bossen
лес	houtsoorten
лес	les
лес	woud
лес	bos
лес	bossen
видит	ziet
фраза	zin
личное	persoonlijke
личное	persoonlijk
личное	prive
личное	privé
личное	particulier
вашингтон	washington
кольцо	ring
дерево	hout
дерево	boom
дерево	boomstructuur
избежать	vermijden
избежать	vermijd
избежать	voorkom
избежать	vermijdt
избежать	vermijden
избежать	ontsnappen
хит	hit
хит	treffer
хит	geraakt
хит	heath
явления	fenomeen
явления	fenomenen
явления	verschijnselen
харьков	charkov
улучшения	verbeteringen
улучшения	verbetering
основание	stichting
основание	fundering
основание	oprichting
основание	grondslag
основание	base
основание	basis
основание	grond
хана	hana
съёмки	filmen
съёмки	schieten
съёмки	schietpartij
съёмки	schoten
перенаправление	omleiding
дополнение	supplement
дополнение	toeslag
дополнение	aanvulling
прозвище	bijnaam
прозвище	roepnaam
прозвище	nickname
церемонии	plechtigheid
церемонии	ceremonie
церемонии	ceremonies
знал	wisten
знал	wist
токио	tokyo
токио	tokio
британская	britten
британская	britse
британская	brits
коллекции	verzamelingen
коллекции	collecties
коллекции	verzamelen
коллекции	collectie
коллекции	inzameling
коллекции	verzameling
полёт	vliegend
полёт	vliegen
полёт	vlucht
лето	zomer
скажем	say
скажем	zeg
скажем	zeggen
законы	wetten
дизайн	ontwerp
дизайн	design
дизайн	vormgeving
дизайн	ontwerpen
имхо	imho
планы	plannen
разделы	afdelingen
разделы	secties
разделы	partities
авиакомпании	luchtvaartmaatschappij
авиакомпании	luchtvaartmaatschappijen
авиакомпании	airlines
агентство	bureau
агентство	agentschap
высокая	high
высокая	hoog
высокая	hoge
высокая	tall
линий	lijnen
узбекистана	oezbekistan
узбекистана	oezbeekse
онлайн	online
кирилл	kirill
кирилл	jos
кирилл	cyril
однозначно	ondubbelzinnig
однозначно	absoluut
однозначно	zeker
однозначно	beslist
чисто	clear
чисто	duidelijk
чисто	helder
чисто	puur
чисто	zuiver
чисто	pure
чисто	zuivere
чисто	schoon
чисто	proper
чисто	schoonmaken
чисто	clean
шевченко	sjevtsjenko
любые	elke
трое	drie
трое	three
перечень	lijstje
перечень	lijst
отдельная	aparte
отдельная	gescheiden
отдельная	apart
энергия	energie
вратарь	keeper
вратарь	doelman
вратарь	keeper
подходит	past
подходит	geschikt
подходит	geschikte
подходит	passen
подходит	fit
мэри	mary
мэри	maria
сохранить	sparen
сохранить	bewaar
сохранить	bewaren
сохранить	opslaan
сохранить	save
литературный	literair
литературный	literaire
миннесота	minnesota
продажи	verkopen
продажи	verkoop
продажи	uitverkoop
продажи	verkopen
продажи	verkoop
динамика	dynamics
динамика	dynamiek
франко	franco
официальное	ambtenaar
официальное	officiële
официальное	officieel
собственности	eigenschap
собственности	eigendom
собственности	vastgoed
ограничения	beperkingen
ограничения	restricties
ограничения	beperkingen
ограничения	restricties
ограничения	beperkingen
ограничения	restrictie
ограничения	beperking
дает	geeft
семинарии	seminarie
людмила	ludmila
людмила	ljoedmila
осталась	verbleef
осталась	verbleven
осталась	gebleven
осталась	bleef
собственный	eigen
спутник	satelliet
спутник	spoetnik
валентина	valentina
валентина	valentijn
валентина	valentine
диаметр	diameter
карт	kaarten
карт	kaart
объявлено	aangekondigde
объявлено	aangekondigd
объявлено	kondigde
личные	persoonlijke
личные	persoonlijk
представлял	afgebeeld
февраль	februari
февраль	feb
като	cato
като	kato
потерял	kwijt
потерял	verloren
потерял	lost
потерял	verdwaald
полуострова	schiereiland
ким	kim
бавария	bayern
установлено	geïnstalleerde
установлено	geinstalleerd
установлено	geïnstalleerd
владислав	vladislav
владислав	władysław
рима	rima
био	bio
выпустила	vrijgelaten
выпустила	vrijgegeven
выпустила	uitgebracht
знания	kennis
гражданского	civiele
гражданского	burgerlijke
гражданского	burgerlijk
гражданского	civiel
уволен	ontslagen
уволен	verworpen
уволен	ontslagen
метка	taggen
метка	tag
метка	etiket
метка	label
метка	markeren
метка	merkteken
метка	markeer
метка	mark
граждане	burgers
граждане	staatsburgers
граждане	onderdanen
граждане	staatsburgers
разработан	ontwikkelden
разработан	ontwikkelde
разработан	ontwikkeld
разработан	ontworpen
алма	alma
штатов	staten
созданный	aangemaakt
созданный	gecreëerd
созданный	gemaakt
созданный	geschapen
элемент	pixel
элемент	element
космос	kosmos
космос	ruimte
космос	spatie
полная	vol
полная	volledig
полная	full
полная	volledige
полная	volle
полная	voltooid
полная	invullen
полная	complete
полная	compleet
родину	vaderland
родину	moederland
родину	thuisland
елизавета	elizabeth
елизавета	elisabeth
елизавета	elisabeth
дядя	oom
дядя	nonkel
золотые	golden
золотые	gouden
золотые	gulden
золотые	goud
насекомые	insecten
пушки	kanonnen
пушки	kanon
пушки	geweren
пушки	kanonnen
пушки	wapens
пушки	pistolen
пушки	kanonnen
родной	inheemse
родной	inheems
родной	native
решено	besloot
решено	besloten
решено	besliste
концепции	concepten
концепции	begrippen
секретаря	griffier
предупреждение	waarschuwing
предупреждение	voorkoming
предупреждение	preventie
исполнители	kunstenaars
исполнители	artiesten
отказ	ontkenning
отказ	afwijzingen
отказ	verwerping
отказ	afwijzing
отказ	ontheffing
отказ	weigeren
отказ	afwijzing
отказ	weigering
спектакль	schouwspel
спектакль	spektakel
секции	afdelingen
секции	secties
финляндия	finland
простой	eenvoudige
простой	simpel
простой	eenvoudig
помогает	helpt
помогает	assisteert
помогает	helpt
миллиона	miljoen
уважаемый	gerespecteerd
уважаемый	gewaardeerde
герман	hermann
герман	herman
аналогично	evenzo
аналогично	idem
аналогично	evenzo
принципы	principes
принципы	beginselen
типы	typen
типы	soorten
типы	types
театральный	theatrale
театральный	theatraal
пройти	passeren
пройти	pass
любит	likes
любит	houdt
любит	liefdes
спортивная	atletisch
спортивная	sportief
спортивная	sportieve
спортивная	sporten
насекомых	insecten
насекомых	insect
насекомых	insecten
султан	sultan
немедленно	onmiddellijk
немедленно	direct
немедленно	onmiddelijk
немедленно	onmiddellijk
немедленно	onmiddellijke
лекции	lezingen
лекции	lezing
лекции	preek
лекции	lezingen
законов	wetten
услуги	diensten
услуги	dienstverlening
услуги	dienst
услуги	service
прошло	doorgegeven
прошло	geslaagd
процессы	processen
сочи	sotsji
верховный	supreme
верховный	opperste
трижды	driemaal
марина	jachthaven
джонс	jones
отмечает	toelichting
отмечает	aantekeningen
отмечает	notities
отмечает	noten
морские	marinier
морские	maritiem
франц	franz
парламент	parlement
исполнитель	kunstenares
исполнитель	artiest
исполнитель	kunstenaar
исполнитель	artist
исполнитель	dader
исполнитель	executeur
исполнитель	uitvoerder
фотография	foto
фотография	fotograferen
фотография	foto
фотография	foto
фотография	fotografie
фотография	fotograferen
закрытия	afsluiting
закрытия	sluiting
закрытия	sluiten
храмы	tempels
комментарий	reactie
комментарий	comment
комментарий	opmerking
комментарий	commentaar
комментарий	toelichting
комментарий	commentaar
женская	vrouwelijke
женская	vrouwelijk
женская	vrouwelijke
женская	vrouw
женская	vrouwtje
женская	vrouwelijk
музыкантов	musici
музыкантов	muzikanten
классе	graad
высшая	supreme
высшая	opperste
заболевания	ziektes
заболевания	ziekten
заболевания	ziektes
заболевания	ziekten
заболевания	ziekte
глав	hoofdstukken
кардинал	kardinaal
обложки	cover
обложки	dekking
обложки	omslag
обложки	dekken
обложки	dekt
обложки	covers
обложки	omslagen
обложки	omvat
уфа	ufa
неожиданно	ineens
неожиданно	plots
неожиданно	plotseling
неожиданно	opeens
неожиданно	onverwachts
неожиданно	onverwacht
неожиданно	onverwachts
неожиданно	onverwacht
неожиданно	onverwachte
саксония	saksen
тяжело	moeilijk
тяжело	hard
тяжело	harde
романы	romana
романы	romances
романы	romans
строго	strikt
строго	strikte
строго	streng
строго	strikt
обнаружил	ontdekte
обнаружил	ontdekt
внешний	buitenste
внешний	extern
внешний	uitwendig
внешний	externe
основателей	grondleggers
основателей	oprichters
основателей	stichters
сторонников	voorstanders
сторонников	supporters
сторонников	aanhangers
заметил	gespot
заметил	opviel
заметил	opgemerkt
заметил	opgevallen
гонки	rassen
гонки	races
гонки	race
гонки	ras
гонки	racing
гонки	racen
млрд	miljard
млрд	biljoen
сирии	syrië
вниз	down
вниз	omlaag
солдаты	soldaten
зеландии	zeeland
казань	kazan
вооружения	bewapening
вооружения	bewapening
сердца	harten
сердца	hearts
сердца	hartjes
ответственность	aansprakelijk
ответственность	aansprakelijkheid
ответственность	verantwoordelijkheid
королевы	koninginnen
королевы	queens
фронтах	fronten
точек	punten
квалификации	kwalificaties
исправить	fix
исправить	correcte
исправить	corrigeren
исправить	correct
брайан	brian
брайан	bryan
чехословакии	tsjechoslowakije
заведения	inrichtingen
спортсменов	atleten
спортсменов	sporters
левой	linkse
левой	linker
левой	links
турция	turkije
проще	eenvoudiger
проще	gemakkelijker
проще	makkelijker
проще	eenvoudiger
проще	simpeler
сезонов	seizoenen
учреждение	bureau
учреждение	agentschap
учреждение	vestiging
учреждение	instelling
софия	sofia
софия	sophia
скоро	snel
скоро	spoedig
скоро	binnenkort
скоро	soon
скоро	weldra
журналы	dagboeken
журналы	tijdschriften
журналы	magazines
действительности	geldigheid
действительности	rechtsgeldigheid
версий	versies
средних	medium
средних	middellange
средних	middelgrote
средних	middelgroot
ноги	voeten
ноги	voetjes
ноги	beentjes
ноги	poten
ноги	benen
читателей	lezers
читателей	lezer
лагеря	kampen
владелец	eigenaar
владелец	baasje
свободу	freedom
свободу	vrijheid
нина	nina
аппарат	machine
аппарат	apparaat
едва	nauwelijks
едва	amper
едва	nauwelijks
едва	amper
обнаружены	gedetecteerd
обнаружены	ontdekt
поддерживает	ondersteunt
поддерживает	steunt
религиозных	religieuze
религиозных	religieus
церквей	kerken
драма	drama
секунд	seconden
собственное	eigen
замужем	gehuwd
замужем	getrouwd
швейцария	zwitserland
разница	verschil
манчестер	manchester
днк	dna
помог	geholpen
помог	hielp
покинуть	verlof
покинуть	verlaat
покинуть	vertrek
покинуть	verlaten
сюр	sur
доступа	toegang
приказал	bevolen
приказал	geordend
приказал	besteld
приказал	bestelde
классической	klassiek
классической	klassieke
вперёд	forward
вперёд	voorwaarts
вперёд	vooruit
вперёд	doorsturen
измерения	meting
измерения	meten
измерения	opmeten
измерения	metingen
измерения	meting
измерения	meten
измерения	metingen
измерения	opmeten
англо	anglo
заявление	statement
заявление	verklaring
заявление	aangifte
заявление	declaratie
заявление	verklaring
соединений	verbindingen
технология	technologie
арт	kunst
светлана	svetlana
объединить	samenvoeging
объединить	samenvoegen
объединить	combineren
объединить	verenigen
объединить	verenigt
соответствующих	toepasselijk
соответствующих	geschikt
соответствующих	passende
соответствующих	passend
соответствующих	gepast
соответствующих	relevant
соответствующих	relevante
исполняет	uitvoert
исполняет	vervult
исполняет	presteert
сферы	sferen
сферы	bollen
важных	belangrijke
важных	belangrijk
степан	stepan
степан	stjepan
двадцать	twintig
двадцать	twenty
диска	schijf
диска	disc
горе	rouw
горе	verdriet
горе	wee
горе	verdriet
горе	smart
принцесса	prinsesje
принцесса	prinses
принцесса	princess
горных	berg
спортивный	atletisch
спортивный	sportief
спортивный	sportieve
реже	zeldzamer
колумбии	colombiaanse
колумбии	colombiaans
колумбии	colombia
таблицы	tabellen
таблицы	tafels
таблицы	spreadsheets
подготовка	bereiding
подготовка	voorbereiding
подготовка	preparaat
подготовка	trainen
подготовка	training
подготовка	opleiding
подготовка	bereiden
подготовка	voorbereiden
подготовка	voorbereiding
подготовка	preparaten
подготовка	bereidingen
подготовка	voorbereidingen
подготовка	voorbereiding
доказательства	bewijzen
доказательства	bewijs
доказательства	bewijzen
доказательства	bewijs
доказательства	bewijsmateriaal
религия	religie
религия	godsdienst
буэнос	buenos
хватает	pakt
хватает	grijpt
энциклопедический	encyclopedisch
молодые	jonge
молодые	jong
молодые	young
крылья	wings
крылья	vleugels
танк	tank
студия	atelier
студия	studio
предупреждения	waarschuwing
предупреждения	waarschuwingen
предупреждения	signalering
предупреждения	waarschuwingen
залив	golf
залив	baai
залив	bay
посол	ambassadeur
христиан	christelijke
христиан	christen
христиан	christelijk
христиан	christian
христиан	christenen
христиан	christenen
детства	jeugd
детства	kinderjaren
детства	kindertijd
ирана	iraanse
ирана	iraans
полосы	bands
полосы	strepen
награда	beloning
награда	belonen
награда	onderscheiding
награда	gunning
отвечает	reageert
выбран	geselecteerde
выбран	geselecteerd
выбран	uitgekozen
выбран	gekozen
вдруг	ineens
вдруг	plots
вдруг	plotseling
вдруг	opeens
передач	versnellingen
передач	tandwielen
музыкальная	muzikale
музыкальная	musical
музыкальная	muzikaal
долине	vallei
контексте	context
женский	vrouwelijke
женский	vrouwelijk
женский	vrouwelijke
женский	vrouw
женский	vrouwtje
женский	vrouwelijk
хранения	opslag
странно	raar
странно	vreemd
странно	strange
странно	raar
странно	vreemd
странно	vreemde
странно	oneven
странно	vreemd
странно	odd
почта	mail
почта	post
арена	arena
прибыли	winsten
прибыли	winst
прибыли	gearriveerd
прибыли	aangekomen
прибыли	winsten
прибыли	winst
крис	chris
крис	kris
чин	chin
чин	kin
конференция	conferentie
содержимое	content
содержимое	inhoud
содержимое	inhoud
содержимое	inhoudsopgave
противоречит	tegenspreken
противоречит	tegenspreekt
победители	winnaars
победители	overwinnaars
юрьевич	joerjevitsj
ростов	rostov
обмен	ruil
обмен	uitwisseling
обмен	uitwisselen
проиграл	kwijt
проиграл	verloren
проиграл	lost
проиграл	verdwaald
моделей	modellen
дополнительных	complementair
дополнительных	aanvullend
дополнительных	complementaire
дополнительных	aanvullen
рота	gezelschap
рота	bedrijf
рота	onderneming
кольца	ring
кольца	rings
кольца	ringen
тверская	tver
поселений	nederzettingen
поселений	schikkingen
акции	promoties
акции	aandelen
акции	voorraden
акции	voorraad
акции	voorraad
акции	stock
планируется	gepland
планируется	geplande
десятков	tientallen
десятков	dozijn
ухода	zorg
ухода	care
ухода	verzorging
вечером	tonight
вечером	vanavond
вечером	vannacht
форуме	forum
ваша	je
ваша	uw
ваша	jouw
ваша	uwe
крупнейший	grootste
лицензии	rijbewijs
лицензии	licentie
лицензии	vergunningen
лицензии	licenties
лицензии	licentie
лицензии	licenties
спасти	sparen
спасти	bewaar
спасти	bewaren
спасти	opslaan
спасти	save
спасти	redding
спасти	reddingsteam
спасти	redden
спасти	rescue
поезд	trein
автомобили	voertuigen
автомобили	automobiles
приключения	avontuur
приключения	avontuurlijk
приключения	adventure
приключения	avonturen
приключения	avonturen
зао	uab
внешних	extern
внешних	uitwendig
внешних	externe
породы	fokken
породы	voortplanten
породы	ras
породы	rassen
милиции	militie
милиции	milities
девять	negen
девять	nine
свободной	free
свободной	vrij
свободной	gratis
противник	vijandelijk
противник	vijandige
противник	vijandig
противник	tegenstander
огромное	reusachtig
огромное	enorm
огромное	enorme
огромное	gigantisch
минуты	minuten
минуты	notulen
созвездии	sterrenbeelden
созвездии	constellatie
созвездии	sterrenbeeld
альберт	albert
подразделений	units
подразделений	eenheden
столетия	centennial
столетия	eeuwenlang
столетия	eeuwen
активность	activiteit
заблокирован	opgesloten
заблокирован	gesloten
заблокирован	vergrendeld
заблокирован	geblokkeerde
заблокирован	geblokkeerd
рано	early
рано	vroeg
рано	vroege
указаны	gespecificeerde
указаны	opgegeven
указаны	gespecificeerd
эдвард	edward
эдвард	eduard
скотт	scott
личность	identiteit
личность	persoonlijkheid
возник	ontstond
усадьба	homestead
награду	onderscheiding
награду	gunning
целиком	hele
целиком	geheel
хуже	erger
хуже	slechter
сумма	sum
сумма	som
сумма	bedrag
физические	lichamelijk
физические	lichamelijke
физические	fysieke
физические	fysiek
интересы	belangen
интересы	interesses
интересы	belangstelling
интересы	rente
интересы	belang
интересы	interesse
вокзал	station
вокзал	hauptbahnhof
одежды	kleding
одежды	kledij
китайский	chinezen
китайский	chinees
китайский	chinese
предметы	items
предметы	objecten
предметы	voorwerpen
предметы	onderdanen
предметы	onderwerpen
предметы	vakken
посетил	bezochten
посетил	bezocht
посетил	bezochte
муниципальный	gemeentelijk
муниципальный	gemeentelijke
деревьев	bomen
понимает	begrijpt
спартак	spartacus
спартак	spartak
мер	mer
файлов	bestanden
файлов	dossiers
живой	levend
детская	kinderkamer
детская	kwekerij
учителя	onderwijzers
учителя	leraren
учителя	docenten
учителя	leerkrachten
учителя	leraars
релиз	release
релиз	vrijlating
релиз	loslaten
релиз	vrijgave
форт	fort
событие	gebeurtenis
событие	evenement
событие	event
рабочей	werkend
рабочей	werken
рабочей	werkende
ликвидации	uitschakeling
ликвидации	eliminatie
джованни	giovanni
армий	legers
ответил	geantwoord
ответил	antwoordde
ответил	antwoordde
ответил	beantwoord
ответил	beantwoorde
ответил	reageerde
общих	gemeenschappelijk
общих	vaak
шасси	chassis
звучит	klanken
звучит	klinkt
звучит	geluiden
неделя	week
неделя	weekje
болгария	bulgarije
возрождения	renaissance
будущее	toekomstige
будущее	toekomstig
будущее	toekomst
наследие	nalatenschap
наследие	erfenis
наследие	erfenis
наследие	patrimonium
наследие	erfgoed
носитель	drager
носитель	vervoerder
носитель	carrier
освобождение	release
освобождение	vrijlating
освобождение	loslaten
освобождение	vrijgave
освобождение	bevrijding
освобождение	emancipatie
освобождение	vrijstelling
освобождение	ontheffing
стефан	stephen
стефан	stefan
товаров	goederen
девушки	meiden
девушки	meisjes
девушки	girls
девушки	vriendinnetjes
девушки	vriendinnen
рекомендации	aanbeveling
рекомендации	aanbevelingen
словакии	slowakije
горный	berg
музеи	musea
медицинский	medische
медицинский	medisch
оси	bijlen
оси	assen
оси	as
постановление	verordening
постановление	uitspraak
решить	oplossen
решить	beslis
решить	beslissen
диплом	diploma
сайтов	sites
коллекция	verzamelen
коллекция	collectie
коллекция	inzameling
коллекция	verzameling
назначение	voordracht
назначение	nominatie
назначение	nomineren
назначение	afspraak
назначение	benoeming
назначение	aanstelling
назначение	aanwijzing
назначение	aanduiding
назначение	benaming
ислам	islam
аргентина	argentinië
встреча	ontmoeting
встреча	vergadering
встреча	meeting
встреча	bijeenkomst
встреча	vergaderen
адам	adam
внешние	extern
внешние	uitwendig
внешние	externe
внешние	buitenkant
выражение	uitdrukking
выражение	expressie
ресурсы	hulpbronnen
ресурсы	middelen
ресурсы	informatiebronnen
ресурсы	bronnen
жилой	residentiële
среднее	middelste
среднее	middle
среднее	midden
среднее	gemiddelde
среднее	gemiddeld
среднее	medium
среднее	middellange
среднее	middelgrote
среднее	middelgroot
среднее	mediane
среднее	mediaan
среднее	secundaire
среднее	secundair
крейсер	kruiser
крейсер	cruiser
электронная	elektronisch
исследователь	onderzoeker
исследователь	verkenner
исследователь	explorer
исследователь	ontdekker
исследователь	ontdekkingsreiziger
конфликты	conflicten
конфликты	conflict
конфликты	conflicten
конфликты	conflict
внизу	beneden
двигателей	motoren
десятки	tientallen
десятки	tienduizenden
десятки	tienen
десятки	tientallen
комедии	comedy
комедии	komedie
комедии	komedies
буква	brief
буква	letter
квартира	plat
взгляды	weergaven
соглашения	akkoorden
соглашения	overeenkomsten
взаимодействия	interactie
взаимодействия	wisselwerking
взаимодействия	interacties
взаимодействия	interactie
тебя	jij
тебя	jou
стив	steve
крыла	vleugel
крыла	wing
эссе	essay
эссе	opstel
эссе	essays
дружбы	vriendschap
принята	geaccepteerde
принята	aanvaard
принята	aanvaarde
принята	geaccepteerd
принята	geadopteerd
принята	aangenomen
принята	goedgekeurd
показали	toonde
сто	hundred
сто	honderd
сто	sto
принятие	acceptatie
принятие	aanvaarding
принятие	adoptie
дин	dean
дин	decaan
оставив	vertrekken
оставив	weggaan
независимые	zelfstandig
независимые	onafhankelijke
независимые	onafhankelijk
независимые	onafhankelijken
размещения	plaatsing
размещения	detachering
греция	griekenland
графство	county
графство	graafschap
социального	sociale
социального	sociaal
значительные	substantiële
значительные	substantieel
значительные	aanzienlijk
значительные	aanzienlijke
значительные	significant
параметр	parameter
вызвало	geactiveerd
вагонов	wagons
вагонов	wagens
вагонов	karren
вагонов	rijtuigen
анри	hendrik
анри	henry
анри	hendrik
анри	henri
администраторы	administrateurs
администраторы	beheerders
администраторы	beheerders
отто	otto
обратился	draaide
обратился	gedraaid
перечисленных	opgesomd
перечисленных	opgesomd
акт	acs
акт	handelen
акт	act
копия	kopiëren
копия	kopieer
копия	kopie
копия	replica
майк	mike
османской	ottomaanse
ряды	rangen
ряды	gelederen
ряды	rijen
превышает	overschrijdt
превышает	overtreft
увеличение	verhoging
увеличение	vergroten
увеличение	verhoog
увеличение	verhogen
увеличение	stijging
увеличение	vergroting
мишель	michelle
мишель	michele
мишель	michel
тбилиси	tbilisi
топ	top
топ	bovenste
топ	bovenkant
нормально	normale
нормально	normaal
львов	lvov
львов	leeuwen
львов	lions
львов	lviv
произошла	gebeurde
распада	ontbinden
распада	ontbinding
распада	verval
чрезвычайно	extreem
верно	juist
верно	recht
верно	rechts
полномочия	geloofsbrieven
полномочия	powers
полномочия	bevoegdheden
полномочия	krachten
полномочия	autoriteit
