категория	kategória
бутилката	üveget
руснак	orosz
руснак	oroszul
руснак	oroszország
геро	gero
дорсет	dorset
гилдия	céh
хумберт	humbert
бенсън	benson
декларации	nyilatkozatok
заместници	utánpótlás
заместници	helyettesítő
заместници	póttagok
пропуснал	elmaradt
разпределен	kiosztott
разпределен	elosztva
разпределен	elosztott
разпределен	osztott
ефрейтор	tizedes
амбициите	ambíciói
гейм	játék
гейм	game
гейм	meccs
ромен	romain
дюран	duran
пек	peck
кръвоизлив	vérzés
кръвоизлив	vérzés
министерствата	minisztériumok
нойман	neumann
флориан	florian
фураж	takarmány
фураж	etesd
фураж	takarmányok
фураж	takarmány
фураж	takarmány
робинс	robbins
протоколите	jegyzőkönyvek
наблюдавано	megfigyelhető
наблюдавано	megfigyelt
изненадан	meglepett
изненадан	meglepő
изненадан	meglepve
вандал	vandál
нойщат	neustadt
енцо	enzo
фонтани	szökőkutak
лакан	lacan
неаполитански	nápolyi
банкрут	csődbe
банкрут	csőd
букър	booker
менюта	menük
печката	tűzhely
печката	sütő
редукция	csökkentést
редукция	csökkentése
редукция	csökkenés
редукция	csökkentés
впечатляващ	lenyűgöző
крайник	végtag
тумори	daganatok
имитация	utánzat
агне	lamb
агне	bárány
съвестта	lelkiismeret
месершмит	messerschmitt
чеченски	csecsen
сивите	szürkék
арман	arman
арман	armand
финансирани	finanszírozott
финансирани	finanszírozott
мутации	mutáció
мутации	mutációk
мутации	mutáció
подкупи	vesztegetés
подкупи	megvesztegetni
триумфално	diadalmas
лале	tulipán
нежни	gyengéd
нежни	szelíd
бактериални	bakteriális
бактериални	baktérium
оферти	ajánlatok
оферти	kínál
оферти	ajánlat
оферти	ajánlatokat
австрийци	osztrákok
одобрено	engedélyezett
одобрено	jóváhagyott
пъстър	színes
борците	birkózók
елбасан	elbasan
подаването	szállás
изхвърлени	dobott
изхвърлени	dobta
участващ	részvétel
следовател	csi
следовател	helyszínelő
следовател	csi
следовател	helyszínelő
следовател	nyomozó
еволюционна	evolúció
еволюционна	evolúciós
яхта	jacht
строци	strozzi
съвместния	ízületi
съвместния	joint
съвместния	együttes
съвместния	közös
позволени	engedélyezett
позволени	engedélyezve
позволени	megengedett
пират	kalóz
несигурност	bizonytalanság
несигурност	bizonytalanság
несигурност	bizonytalanságok
несигурност	bizonytalanság
череша	cherry
череша	cseresznyés
череша	cseresznye
симънс	simmons
тек	tek
картахена	cartagena
киншаса	kinshasa
натрупани	felhalmozott
натрупани	felhalmozódott
натрупани	felhalmozott
натрупани	halmozott
дезмънд	desmond
мускетари	testőrök
мускетари	muskétás
ремонти	javítások
ремонти	javítás
ремонти	felújítás
шафран	sáfrány
арс	adr
палмас	palmas
сърцевина	mag
конзола	konzol
номади	nomádok
неприемливо	elfogadhatatlan
синатра	sinatra
дарба	ajándék
сома	soma
тринадесети	tizenharmadik
бчк	újraéleszteni
бихар	bihar
върколак	rozsomák
върколак	farkasember
върколак	vérfarkasok
върколак	vérfarkas
чували	sacks
чували	zsákok
чували	zsák
възобновяеми	megújuló
коприва	csalán
коприва	csalán
рибар	halász
рибар	horgász
чувствителна	érzékeny
чувствителна	érzékenyek
чувствителна	kényes
излекува	gyógyítani
излекува	gyógyult
излекува	meggyógyult
болейн	boleyn
беларуси	fehéroroszok
гарантиране	biztosítja
месечен	havi
месечен	havonta
страшен	ijesztő
страшен	félelmetes
телекомуникациите	távközlés
телекомуникациите	távközlési
дневникът	napló
дневникът	naplója
гард	őr
предупреден	figyelmeztetett
пигменти	pigmentek
генова	genova
пиратски	kalóz
бронкс	bronx
панда	panda
полански	polanski
бърни	bernie
спокойна	nyugodt
спокойна	laza
спокойна	békés
пандора	pandora
предател	áruló
готланд	gotland
нет	háló
нет	nettó
нет	net
хитрост	ravasz
хейз	haze
порция	portia
нацизма	nácizmus
присъстващи	ajándék
присъстващи	jelen
чистка	tisztítás
чистка	megtisztulás
архитектури	architektúrák
ролки	tekercs
ролки	tekercsek
ролки	rolls
съмнителна	megkérdőjelezhető
съмнителна	kérdéses
съмнителна	vitatható
съмнителна	kétséges
еймън	eamon
ратифицира	ratifikálta
клинт	clint
хореография	koreografált
хореография	koreográfiát
бенедето	benedetto
елза	elsa
уолтън	walton
договаря	tárgyal
градински	kert
градински	kertje
градински	garden
градински	kertben
манди	mandy
джоана	johanna
джоана	joanna
прокофиев	prokofjev
дарко	darko
джоуви	jovi
генерирани	keletkező
генерирани	generált
генерирани	keletkezett
мирко	mirko
нулев	nulla
нулев	zéró
нулев	zero
рур	ruhr
бес	bess
фотоапарати	kamerák
висящи	lóg
висящи	akasztás
прежда	fonalat
прежда	fonal
абстрактно	absztrakt
абстрактно	elvont
предавател	jeladó
предавател	transzponder
предавател	jeladó
повърхностна	felszínes
повърхностна	felületes
повърхностна	sekélyes
повърхностна	felszínes
повърхностна	sekély
сключени	kötött
сключени	megkötött
бредбъри	bradbury
оптимално	optimális
оптимално	optimális
пало	palo
каталина	catalina
майките	anyák
майките	anyák
стабилизатор	stabilizáló
стабилизатор	stabilizátor
количка	szekér
количка	kosár
количка	kocsit
посетител	látogatói
посетител	látogató
мандарин	mandarin
мрачен	komor
мрачен	komor
мрачен	borús
пико	pico
инициалите	monogramja
геза	géza
сато	sato
сандърс	sanders
докосва	érinti
вложени	befektetett
маркиран	megjelöltek
маркиран	megjelölt
маркиран	jelölt
маркиран	megjelöltek
маркиран	megjelölt
маркиран	megjelölve
подвижност	mobilitás
утаракханд	uttarakhand
слепота	vakság
хефест	héphaisztosz
уорик	warrick
уорик	warwick
лайнъс	linus
мотриси	motorkocsik
регулатор	szabályozó
кобленц	koblenz
плимут	plymouth
карата	karátos
фалит	csőd
вредно	ártalmas
вредно	káros
прие	elfogadva
прие	elfogadott
прие	elfogadta
пастир	shepherd
пастир	juhász
пастир	pásztor
миниатюрни	miniatűr
кинетична	kinetikus
клайд	clyde
кий	kee
одежди	köntös
колене	térd
експресионизъм	expresszionizmus
блокирана	letiltott
топчета	tökös
топчета	golyók
кръгът	kör
кръгът	kört
кисели	savanyú
цъфтят	virágzó
цъфтят	nyíló
придружено	kísérte
клифърд	clifford
патронажа	védnöksége
заваряване	hegesztő
квалифицирани	minősített
квалифицирани	képzett
квалифицирани	képesített
йонас	jonas
рефлекс	reflex
подсилена	megerősített
подсилена	erősített
иконом	butler
иконом	inas
иконом	komornyik
привлекателна	vonzó
магнити	mágnesek
магнити	mágnes
хюм	hume
изпитателен	próbaidős
ривиера	riviera
колониален	gyarmati
огньове	tüzek
уолдън	walden
неопределен	meghatározatlan
неопределен	meghatározatlan
неопределен	meghatározatlan
медичите	medici
библиографски	bibliográfiai
звяр	szörnyeteg
звяр	bestia
звяр	vadállat
звяр	fenevad
невярна	hűtlen
нрав	temperamentum
мечът	kard
пеня	pena
пеня	pena
ядосан	dühös
ядосан	mérges
марлборо	marlboro
марлборо	marlborough
възникнат	felmerülő
римлянин	római
римлянин	roman
риана	rihanna
инвеститорите	befektetők
инвеститорите	befektetőknek
инвеститорите	befektetői
расови	faji
сироп	szirup
фатално	halálos
фатално	végzetes
етанол	etanol
прекомерно	túlzottan
прекомерно	túlzott
траекторията	röppálya
заплатата	fizetés
развития	fejlemények
развития	fejlesztések
варварите	barbárok
прадо	prado
фери	komp
фери	komppal
малер	mahler
проверени	ellenőrizve
проверени	ellenőriztem
проверени	ellenőrzött
проверени	ellenőrizte
проверени	ellenőrizve
проверени	hitelesített
проверени	ellenőrzött
ган	gan
професорите	professzorok
бикове	bulls
бикове	bikák
янус	janus
алия	aaliyah
алия	alia
събирания	összejövetelek
евангелист	evangélista
неочаквана	váratlanul
неочаквана	váratlan
консервативно	konzervatívok
консервативно	konzervatív
лайза	liza
дарси	darcy
боядисани	festett
боядисани	festette
боядисани	festve
крадци	betörők
крадци	tolvajok
суверен	szuverén
апокалипсис	apokalipszis
крейн	crane
крейн	daru
анализиране	elemezni
анализиране	elemzés
анализиране	elemzések
анализиране	analízis
анализиране	elemzi
анализиране	elemezni
грифит	griffith
посрещането	üdvözlő
наситен	telített
ленц	lentz
нокс	knox
греко	greco
амадор	amador
дейви	davy
дейви	davey
щайн	stein
гансу	gansu
илюзии	illúzió
илюзии	illúziók
илюзии	illúzió
супи	levesek
съобразени	szabott
щайнер	steiner
паси	passy
променливо	változtatható
променливо	változó
остаряла	érlelt
остаряла	elavult
остаряла	idejétmúlt
остаряла	elavult
остаряла	idejétmúlt
миньори	bányászok
еквивалентни	egyenértékű
еквивалентни	megfelelője
нитрат	nitrát
ледения	iceman
лилиан	lillian
лилиан	lilian
енергичен	erőteljes
енергичен	élénk
енергичен	energikus
енергичен	energetikai
триумвират	triumvirátus
обичан	szerette
обичан	szerettek
обичан	imádott
обичан	szeretett
кас	cas
кас	cass
диоди	dióda
невярно	valótlan
невярно	hamis
стълбите	lépcsők
стълбите	lépcső
стълбите	lépcsőn
достигната	elérte
достигната	elért
пейки	padok
дръзки	merész
дръзки	vakmerő
дръзки	merész
дръзки	bátor
круп	krupp
прът	rúd
прът	rúd
прът	rod
прецизност	precíziós
прецизност	pontosság
уолш	walsh
амброуз	ambrose
итерация	iterációs
акустични	akusztikai
акустични	akusztikus
прехрана	megélhetését
хърли	hurley
ридли	ridley
разбираем	érthető
разбираем	érthető
газпром	gazprom
радикали	radikálisok
остарял	elavult
остарял	idejétmúlt
остарял	érlelt
консервативен	konzervatívok
консервативен	konzervatív
лам	lam
разноски	ráfordítások
разноски	kiadások
разноски	költségek
тандем	tandem
халюцинации	hallucináció
халюцинации	hallucináció
разбираемо	érthető
трикове	trükk
трикове	trükkök
стоманен	steel
стоманен	acél
хазарта	szerencsejáték
хирурзи	sebészek
хирурзи	sebész
пингвин	pingvin
посредници	közvetítők
посредници	közvetítő
посредници	közvetítők
ландау	landau
мислител	gondolkodó
пубертета	pubertás
козметични	kozmetikai
обет	fogadalom
обет	eskü
обет	fogadalom
обет	jelölt
обет	fogadalom
обет	fogadalmat
обет	eskü
неуспехи	kudarcok
ягоди	epres
ягоди	eper
ягоди	eper
пожелае	wills
ребрата	bordák
ребрата	oldalas
ребрата	borda
алдо	aldo
портфейл	tárca
портфейл	tárcáját
портфейл	portfólió
номинална	értékelt
номинална	minősített
номинална	névleges
номинална	névleges
номинална	nominális
изискващи	igénylő
питърсън	peterson
питърсън	petersen
енергии	energiák
сион	sion
фотографска	fényképészeti
нарушени	megsértett
нарушени	sértette
нарушени	megsértette
мело	mello
стабилизиране	stabilizálása
стабилизиране	stabilizációs
стабилизиране	stabilizációs
комбиниран	együttesen
комбиниран	együttes
комбиниран	kombinált
макбет	macbeth
маслини	olajbogyó
филиали	leányvállalat
филиали	leányvállalatok
филиали	leányvállalatai
алувиални	alluviális
кроу	crow
кроу	holló
кроу	varjú
кроу	crowe
молив	ceruza
молив	ceruzát
кристален	kristályos
курсовете	tanfolyam
курсовете	tanfolyamok
дийкън	deacon
зейн	zane
некар	neckar
колекционер	gyűjtő
равноденствие	napéjegyenlőség
елитни	elit
интелектуалец	intellektuális
интелектуалец	szellemi
мерлин	merlin
изпъкнали	domború
нилсон	nilsson
грегор	gregor
бишкек	biskek
анет	annette
диктатори	diktátorok
огради	kerítés
огради	kerítés
огради	kerítést
примерна	példa
дигитален	digitális
търсен	akartam
търсен	körözött
обвинена	vádlott
обвинена	megvádolt
лазер	lézer
баса	bass
баса	basszus
брьогел	brueghel
принтери	nyomtatók
алб	alb
бриджит	brigitte
бриджит	bridget
енцефалит	encephalitis
кентавър	kentaur
кентавър	centauri
новороденото	újszülött
новост	újdonság
претоварване	túlterhelés
потискане	elnyomás
качен	feltöltött
мравките	hangyák
орбитите	kering
набоков	nabokov
макгрегър	macgregor
макгрегър	mcgregor
миша	misha
миша	misa
миша	mischa
спортистите	sportolók
обвързан	köt
обвързан	kötve
обвързан	lekötött
обвързан	elkövetett
обвързан	elkötelezett
биохимични	biokémiai
скелети	csontvázak
лионел	lionel
инсталиране	telepítés
инсталиране	létesítmény
инсталиране	telepítés
инсталиране	telepíteni
инсталиране	telepítése
капитаните	kapitányok
пегас	pegasus
метрополитън	fővárosi
метрополитън	metropolitan
усърдно	szorgalmasan
шака	shaka
акроним	mozaikszó
акроним	rövidítés
босилек	basil
транзакции	tranzakció
транзакции	ügyletek
транзакции	tranzakciók
кити	kitty
кити	cica
ариан	ariane
водопадите	vízesés
водопадите	vízesések
принс	herceg
принс	prince
бомбите	bomba
бомбите	bombák
бомбите	bombákat
лизи	lizzie
лизи	lizzy
саломе	salome
алберта	alberta
визита	látogatás
ирен	irene
отскоро	nemrég
отскоро	legutóbbi
страшна	ijesztő
страшна	félelmetes
елтън	elton
индивидуалност	egyéniség
индивидуалност	személyiség
индивидуалност	személyisége
индивидуалност	egyéniség
разумни	értelmes
разумни	ésszerű
разумни	méltányos
разумни	ésszerű
гибс	gibbs
чипове	chipset
чипове	chips
утеха	kényelem
утеха	kényelmet
утеха	vigasz
утеха	vigasz
утеха	vigasz
оазис	oázis
групово	csoport
групово	csoportban
стави	ízületek
спирачките	fék
спирачките	fékek
ренато	renato
цейлон	ceylon
маркер	marker
маркер	jelölő
маркер	jelző
последователен	következetesen
последователен	következetes
последователен	koherens
последователен	következetes
финалисти	döntős
гъбата	szivacs
караман	karaman
дъмбълдор	dumbledore
прераждане	reinkarnáció
прераждане	újjászületés
плака	sírt
чита	gepárd
неграмотен	analfabéta
протони	protonok
бут	fülke
бут	booth
портокал	orange
портокал	narancssárga
портокал	narancs
протоколът	protokoll
протоколът	jegyzőkönyv
преплетени	összefonódott
преплетени	összefonódik
руно	gyapjú
славей	nightingale
кано	kano
кано	cano
карпентър	ács
карпентър	carpenter
карпентър	asztalos
кръгло	kör
кръгло	kerek
кръгло	forduló
кръгло	körbe
идентична	egyforma
идентична	megegyező
идентична	azonos
захарен	mellitus
принцеси	hercegnők
мулти	multi
скаут	cserkész
скаут	felderítő
проверена	ellenőrizve
проверена	hitelesített
проверена	ellenőrzött
лимфните	nyirokcsomók
консерватизъм	konzervativizmus
рабат	rabat
хук	hook
хук	kampó
хук	horog
хук	horgot
пробуждане	ébredés
хамптън	hampton
измерванията	mérések
измерванията	mérés
милиарди	milliárd
милиарди	egymilliárd
милиарди	milliárd
лула	cső
лула	pipa
лула	lula
знаменитости	híresség
знаменитости	celeb
знаменитости	hírességek
знаменитости	sztárok
знаменитости	hírességek
множествена	többszörös
множествена	többszörösen
неочакван	váratlanul
неочакван	váratlan
влакът	szerelvény
влакът	vonattal
влакът	vonaton
влакът	vonat
солсбъри	salisbury
клои	chloe
ускорител	gyorsító
делегации	küldöttségek
амиен	amiens
идеализъм	idealizmus
отвара	bájital
бингам	bingham
фарьорските	feröer
разнася	szállít
минеаполис	minneapolis
дака	dhaka
како	sis
пушката	puska
пушката	puskát
хунан	hunan
питърс	peters
телекомуникационни	távközlés
телекомуникационни	távközlési
французин	francia
французин	franciák
кристално	kristályos
кристално	crystal
кристално	kristály
обвързана	köt
обвързана	kötve
обвързана	döntetlen
обвързана	kötve
феодална	feudális
милуоки	milwaukee
разлагане	bomlás
профсъюзите	szakszervezet
профсъюзите	szakszervezetek
бренда	brenda
паунд	font
неподходящо	alkalmatlan
неподходящо	helytelen
идентификатор	azonosító
погроми	pogromok
цвайг	zweig
идентифициран	azonosított
идентифициран	azonosítva
ремо	remo
арфа	hárfa
таг	címke
таг	megjelölés
таг	tag
таг	megjelölése
патроните	töltények
патроните	patron
патроните	töltény
общежитие	kollégium
общежитие	kollégium
общежитие	hostel
общежитие	szálló
общежитие	panzió
дейзи	daisy
мег	meg
надбягвания	races
надбягвания	versenyek
надбягвания	racing
божествен	isteni
компактен	kompakt
компактен	tömör
карнавал	majális
карнавал	karnevál
трансформации	átalakulások
пеши	pesci
работодатели	munkaadók
работодатели	munkáltatói
работодатели	munkáltatók
работодатели	munkáltató
куинси	quincy
клиники	klinikák
уестминстър	westminster
минералогия	ásványtan
будни	ébren
играчките	játékok
абд	abd
психика	psziché
алегория	allegória
неш	nash
усилватели	erősítők
лебедев	lebegyev
спалнята	hálószoba
спалнята	háló
глухи	süket
глухи	süketek
глухи	siket
снс	nsc
реалистични	realista
реалистични	reális
опростяване	egyszerűsítés
опростяване	egyszerűsítése
опростяване	egyszerűsíteni
загадки	rejtvényeket
загадки	rejtélyeket
загадки	rejtvényeket
съученици	osztálytársak
рококо	rokokó
хъксли	huxley
възприятия	felfogás
възприятия	felfogás
възприятия	érzékelés
изповед	vallomás
социологически	szociológiai
антракс	anthrax
бездействие	inaktivitás
бездействие	tétlenség
забравил	elfelejtettem
разумен	értelmes
разумен	ésszerű
разумен	racionális
разумен	ésszerű
разумен	méltányos
разумен	ésszerű
оргазъм	orgazmus
ризи	pólók
ризи	inget
дъждовна	esős
идалго	hidalgo
спирки	megáll
емисиите	kibocsátás
бланко	blanco
прочута	híres
прочута	híresség
дойче	deutsche
неочаквани	váratlanul
неочаквани	váratlan
мъст	bosszú
мъст	bosszú
образно	képletesen
одри	audrey
карамфил	szegfűszeg
карамфил	szegfű
джонг	jong
чери	cherie
чери	cherry
чери	cseresznyés
чери	cseresznye
тузла	tuzla
проучен	tanult
проучен	tanultam
скица	vázlat
дуети	duettet
прикрепена	csatolt
прикрепена	csatolva
офертата	ajánlat
офертата	ajánlatot
акционер	részvényes
акционер	részvényes
гетисбърг	gettysburg
хроничен	krónikus
пропаст	szakadék
муза	múzsa
магнит	mágnes
екологичен	környezetvédelmi
екологичен	környezet
екологичен	környezeti
екологичен	ökológiai
измислица	kitaláció
измислица	fikció
разпятието	keresztrefeszítés
разпятието	feszület
рейес	reyes
маркиране	jelölés
маркиране	megjelölés
маркиране	megjelölés
маркиране	kiválasztás
скорсезе	scorsese
оракул	orákulum
оракул	jós
мрачни	komor
мрачни	borús
антената	antenna
рисковете	kockázatok
рисковете	kockázat
подгрупи	alcsoportok
оиср	oecd
упорита	makacs
упорита	tartósan
упорита	kitartó
дъг	doug
туитър	twitter
яник	yannick
спектрометър	spektrométer
уважава	tiszteli
фенер	lámpás
мазарини	mazarin
дипломи	oklevelek
кирстен	kirsten
филтриране	szűrés
филтриране	szűrő
филтриране	szűrés
филтриране	szűrés
ненавист	gyűlölet
грабеж	rablás
иконография	ikonográfia
пъркинс	perkins
мун	mun
менделсон	mendelssohn
бойд	boyd
магма	magma
кредиторите	hitelezők
джеймисън	jameson
джеймисън	jamison
внучката	unoka
внучката	unokája
тис	tec
тис	tiszafa
аналози	analógok
брендън	brendan
брендън	brandon
викове	sikolyok
викове	sikoly
викове	kiált
викове	kiabál
викове	kiabálás
викове	kiabál
викове	kiabálás
тин	tin
тин	ón
липиди	lipidek
разоръжаване	leszerelési
стравински	stravinsky
триъгълни	háromszög
комуни	települések
безсмъртието	halhatatlanság
духовност	spiritualitás
манипулации	manipuláció
ромите	romák
ромите	roma
опус	opus
санс	sanz
великденски	húsvéti
великденски	húsvét
размисъл	elmélkedés
размисъл	tükörkép
рисков	venture
ари	ari
инструктори	oktatók
инструктори	oktatók
халифата	kalifátus
съгласуване	egyeztetés
съгласуване	egyeztető
съгласуване	koordináció
съгласуване	koordinációs
бом	bom
изгорено	elégett
изгорено	égett
изгорено	megégett
изгорено	égetett
изгорено	elégett
изгорено	égett
изгорено	megégett
изгорено	égetett
бреслау	breslau
чанг	chang
чанг	jang
салвиати	salviati
безкрайност	végtelen
оливейра	oliveira
забавно	móka
забавно	szórakozás
забавно	vicces
перикъл	periklész
ковчега	koporsó
ковчега	ark
ковчега	bárka
ковчега	koporsó
сибиу	sibiu
модулите	modulok
хауптман	hauptmann
оса	darázs
свято	szent
свято	szent
филантроп	emberbarát
милиардери	milliárdosok
зрял	érett
зрял	érettebb
челюстите	cápa
графит	grafit
нитро	nitro
последователна	következetesen
последователна	következetes
последователна	koherens
последователна	következetes
йов	állás
йов	meló
йов	munka
изобретението	találmány
мигове	pillanatai
мигове	pillanatok
так	tak
дженсън	jansen
дженсън	jensen
дженсън	jenson
депозити	betétek
депозити	betét
депозити	betétek
депозити	betét
депозити	letétbe
депозити	foglaló
примитивна	primitív
маккуин	mcqueen
еврейка	zsidó
еврейка	zsidók
чадър	napernyő
чадър	esernyő
акредитация	akkreditációs
акредитация	akkreditáció
пакетите	csomagok
дао	dao
леа	leah
връв	zsinórt
връв	string
прикрепен	csatolt
прикрепен	csatolva
сглобяване	közgyűlés
сглобяване	gyűlés
сглобяване	szerelvény
пътувал	utazott
пътувал	utazott
питагор	püthagorasz
невидим	láthatatlan
невидим	láthatatlanok
невидим	észrevétlen
невидим	láthatatlan
четка	ecset
праскови	barack
праскови	őszibarack
монетата	érme
смартфони	okostelefonok
фаланга	phalanx
небесна	mennyei
приятни	kellemes
талисман	talizmán
талисман	kabala
наследяването	öröklési
сонети	szonettek
басни	mesék
катиони	kationok
кросби	crosby
лудо	őrült
лудо	ludo
генетиката	genetika
радиоактивен	radioaktív
взаимни	kölcsönös
вентура	ventura
любопитство	kíváncsiság
пуебла	puebla
акварел	akvarell
условна	feltételes
условна	fiktív
мига	villogó
габи	gabi
габи	gaby
арчър	archer
арчър	íjász
магарета	szamarak
драконите	sárkányok
вермахт	wehrmacht
плантагенет	plantagenet
дупките	lyukak
върховна	legfőbb
върховна	legfelsőbb
сърп	sarló
амазония	amazon
лекуване	gyógyítás
лекуване	gyógyulást
лекуване	gyógyulás
лекуване	gyógyító
безсмислени	értelmetlen
безсмислени	jelentéktelen
месия	messiás
работим	dolgozó
работим	dolgozik
работим	dolgozom
работим	dolgozok
потвърден	megerősített
потвърден	megerősítve
потвърден	megerősítette
потвърден	igazolt
хърмаяни	hermione
анархия	anarchia
парфюми	parfüm
парфюми	parfümöt
тронът	trón
тронът	trónt
вази	vázák
създание	lény
създание	teremtmény
патриоти	hazafiak
субконтинент	szubkontinens
дърводелец	ács
дърводелец	carpenter
дърводелец	asztalos
данциг	danzig
билбо	bilbó
фан	ventilátor
фан	rajongó
фан	fan
фан	fanni
правоспособност	alkalmasság
правоспособност	képesítő
отказано	megtagadva
отказано	elutasítva
отказано	elutasított
прислужница	cseléd
прислужница	szobalány
изпитване	vizsgálati
изпитване	vizsgálat
изпитване	próba
изпитване	teszt
изпитване	tesztelés
изпитване	vizsgálati
изпитване	vizsgálat
изпитване	próba
изпитване	teszt
тематичен	tematikus
киркегор	kierkegaard
малака	malaka
невъзможен	lehetetlen
енергично	erőteljesen
енергично	energikus
енергично	energetikai
дарил	darryl
дарил	daryl
щангист	súlyemelő
вкаменелости	kövületek
борн	bourne
пале	palais
криспин	crispin
покривите	tetők
макрин	macrinus
паричен	monetáris
двуокис	dioxid
лицензирани	engedélyezett
лицензирани	engedéllyel
вавилонски	babiloni
яхти	jacht
яхти	jacht
яхти	jachtok
корморан	kárókatona
конфигурации	konfigurációk
приложим	alkalmazandó
приложим	alkalmazható
непряко	közvetetten
непряко	közvetett
непряко	közvetve
непряко	közvetetten
непряко	közvetve
ескорт	kísérők
ескорт	kísérje
ескорт	kísérő
ескорт	kíséret
увреден	sérült
увреден	károsodott
увреден	megsérült
племенен	törzsi
рахман	rahman
норис	norris
рецептата	recept
рецептата	receptet
асизи	assisi
копър	édeskömény
полтава	poltava
дювал	duvall
дювал	duval
тарантино	tarantino
душ	zápor
душ	zuhany
селин	céline
селин	celine
мидландс	midlands
експериментът	kísérlet
възбуда	izgalom
възбуда	izgatottság
възбуда	nyugtalanság
моргана	morgana
кримския	krími
чакъл	kavics
спестява	megment
спестява	megmenti
хамас	hamász
гъвкав	hajlékony
гъвкав	rugalmas
гъвкав	sokoldalú
безопасен	biztonságos
безопасен	biztonságban
безопасен	széf
безопасен	biztonság
достойни	érdemes
достойни	méltó
оставащите	megmaradt
оставащите	megmaradó
оставащите	fennmaradó
санди	homokos
санди	sandy
хронични	krónikus
уилямсън	williamson
минаре	minaret
позволение	engedély
позволение	engedélyt
позволение	jogosultság
горчиво	keserű
горчиво	keservesen
предполагаем	állítólagos
слабости	gyengeség
слабости	hiányosságok
заплашен	fenyegetett
интро	bevezetés
интро	bevezető
неспособни	képtelen
астрофизика	asztrofizika
черепът	koponya
черепът	koponyát
кила	keel
наводненията	árvíz
наводненията	árvizek
абигейл	abigail
монитори	monitorok
монитори	monitor
мелодичен	dallamos
съответна	vonatkozó
съответна	releváns
съответна	relevánsak
съответна	lényeges
психоактивни	pszichoaktív
неограничено	korlátlan
неограничено	korlátlan
неограничено	határtalan
враждебност	ellenséges
враждебност	ellenség
експлозии	robbanások
фондации	alapítványok
изкривяване	torzulás
гулд	gould
пасивни	passzív
еквивалентно	egyenértékű
еквивалентно	megfelelője
фронтмен	frontember
ръкавици	kesztyű
ръкавици	kesztyűt
ръкавици	kesztyű
оноре	honoré
мигновено	azonnal
проповед	prédikál
проповед	prédikáció
обективен	objektív
обективен	cél
обективен	célkitűzés
банг	bumm
диагонал	átlós
ананд	anand
започнете	start
започнете	kezdés
започнете	kezdeni
виши	vichy
грохот	mennydörgő
коментирам	hozzászólás
коментирам	megjegyzés
улавяне	elfogni
вулканите	vulkánok
краде	lop
встъпване	beavatkozás
встъпване	intervenciós
встъпване	intervenció
оправдание	indokolás
двугодишен	kétéves
пасе	lépést
пасе	legeltetés
пасе	legelő
привилегия	kiváltság
микелон	miquelon
култивирани	kulturált
култивирани	termesztett
култивирани	művelt
надеждно	megbízható
надеждно	megbízhatóak
надеждно	megbízhatóan
лекс	lex
везни	mérleg
везни	mérleg
бенгалски	bengáli
базил	basil
бадминтон	tollaslabda
цветно	színek
цветно	színes
цветно	színe
цветно	szín
цветно	színes
цветно	színe
цветно	szín
цветно	színes
мечо	medve
мечо	bear
мечо	mackó
мечо	maci
марихуана	marihuánát
марихуана	marihuána
истууд	eastwood
самураи	szamurájok
самураи	szamuráj
устои	ellenállni
темпъл	templom
темпъл	szentély
темпъл	temploma
темпъл	temple
варвари	barbárok
интензивното	intenzív
саламанка	salamanca
полупроводникови	félvezető
ламбда	lambda
оле	ole
меджид	whiting
индийци	indiánok
индийци	indiaiak
трион	láttam
трион	látta
трион	fűrész
канела	fahéj
барберини	barberini
апартаменти	suites
апартаменти	lakosztály
апартаменти	apartman
апартаменти	lakások
апартаменти	apartmanok
отело	othello
потънал	elsüllyedt
потънал	süllyedt
потънал	elsüllyedt
потънал	süllyedt
потънал	elsüllyedt
потънал	beesett
неприязън	ellenségeskedés
многоъгълник	sokszög
парахода	gőzös
възпрепятстват	akadályozzák
магданоз	petrezselyem
уизли	weasley
нефтени	kőolaj
нефтени	ásványolaj
обесени	akasztott
аштън	ashton
контролирано	ellenőrzött
пейтън	payton
пейтън	peyton
надарен	tehetséges
наблюдаване	megfigyelési
наблюдаване	megfigyelés
наблюдаване	megfigyelni
корозия	korrózió
палеца	hüvelykujj
палеца	hüvelyk
карен	karen
застраховане	biztosíték
застраховане	biztosítási
застраховане	biztosítás
побой	verés
побой	ver
побой	verés
дьорд	györgy
резюмето	folytatás
джереми	jeremy
интерактивни	interaktív
неприятна	kellemetlen
имитират	utánozni
привлекателен	vonzó
мотоциклет	motorkerékpár
мотоциклет	motoros
мотоциклет	motor
мотоциклет	motorkerékpár
очилата	szemüvege
очилата	szemüveget
очилата	szemüveg
очилата	szemüveges
очилата	poharak
пече	süt
пече	sütés
мерло	merlot
гонг	gong
лост	kart
потоп	árvíz
потоп	özönvíz
кондензатор	kondenzátor
кондензатор	kondenzátor
тирани	zsarnokok
шепа	maroknyi
реджеп	recep
слушатели	hallgatók
проклятие	átok
спирали	spirálok
адолфо	adolfo
келвин	kelvin
келвин	calvin
добродетел	erény
диаграми	térképek
диаграми	diagramok
градус	fokozat
градус	diploma
градус	fok
яхтата	jacht
въжетата	kötelek
въжетата	kötél
нюрбургринг	nürburgring
пентхаус	penthouse
спрингфийлд	springfield
призвание	hivatás
призвание	hívás
призвание	hív
