から	fra
ネバダ	nevada
溶接	svejsede
溶接	svejset
溶接	svejsning
近似	tilnærmelse
ビクトリア	victoria
給付	fordel
給付	ydelse
手動	manuel
手動	manuelt
手動	manual
手動	håndbog
手動	manuelt
マキシ	maxi
パルス	pulsen
パルス	impuls
パルス	puls
レオナルド	leonardo
許諾	bemyndigelse
許諾	autorisation
許諾	tilladelse
許諾	tilladelse
まゆ	øjenbryn
カオス	kaos
マネージメント	management
マネージメント	forvaltning
マネージメント	ledelsen
マネージメント	ledelse
ハングル	hangul
抹消	aflysning
抹消	annullering
抹消	afbud
セクシー	sexy
セクシー	sexet
セクシー	sexede
発光	glødende
発光	gløder
発光	lysende
発光	stråler
発光	lyser
ダウ	dow
リッチモンド	richmond
注ぐ	hæld
注ぐ	skænk
注ぐ	pour
海岸線	kystlinjen
海岸線	kystlinje
海岸線	kystlinje
カーネル	kernen
カーネル	kerne
カーネル	kerner
電線	kabel
電線	kablet
電線	kabler
電線	cable
スペンサー	spencer
居酒屋	kro
居酒屋	værtshus
ギルバート	gilbert
興奮	spænding
興奮	begejstring
興奮	ophidselse
興奮	glæder
興奮	begejstret
興奮	ophidset
興奮	spændte
興奮	spændt
モータースポーツ	motorsport
モータースポーツ	motorsports
台地	plateau
パルマ	palma
パルマ	parma
日数	dage
再戦	revanche
再戦	omkamp
機密	fortrolighed
機密	tavshedspligt
機密	fortroligt
機密	fortrolige
機密	fortrolig
未遂	forsøgt
未遂	forsøgte
クライアント	klienten
クライアント	kunden
クライアント	klient
クライアント	kunde
クライアント	klienterne
クライアント	klienter
クライアント	kunder
衣笠	kinugasa
掃除	rengøring
掃除	rensning
微生物	mikroorganismer
微生物	mikroorganisme
ウシ	kvæg
ウシ	hornkvæg
ウシ	kreaturer
ソマリア	somalia
穀物	korn
パオ	pao
音色	toner
抜粋	uddrag
スカイライン	skyline
鉱石	malm
保育園	børnehave
保育園	vuggestue
シンポジウム	symposium
美香	mika
ブランデンブルク	brandenburg
エドガー	edgar
ローラー	rulle
下線	fremhævet
下線	understreget
下線	understrege
下線	understreget
下線	understregning
下線	understreger
下線	understregning
トラスト	tillid
トラスト	stol
トラスト	trust
トラスト	stole
エリカ	erika
フラット	flad
フラット	lejlighed
フラット	fladt
フラット	flade
アニメーター	animator
カバ	flodhest
カバ	flodhest
ジョーカー	joker
ジョーカー	jokeren
受け入れる	acceptere
受け入れる	accepterer
迫撃砲	mørtel
補助金	subsidier
補助金	tilskud
補助金	subsidieret
シェフ	kok
シェフ	køkkenchef
シェフ	kokken
スクープ	scoop
歯車	grej
歯車	gear
歯車	redskaber
歯車	redskab
大当たり	jackpot
俊夫	toshio
グレッグ	greg
パスワード	password
パスワード	adgangskode
パスワード	kodeord
パスワード	adgangskoder
パスワード	kodeord
メカニック	mekaniker
申告	erklærer
申告	erklæring
申告	angivelse
赤ちゃん	baby
赤ちゃん	skat
赤ちゃん	spædbørn
赤ちゃん	babies
赤ちゃん	babyer
細分	inddeling
細分	underafsnit
金井	kanai
壱岐	iki
スクロール	rulle
スクロール	scrolle
スクロール	rulle
スクロール	rul
会う	meet
会う	mød
会う	mødes
弾頭	sprænghoveder
弾頭	sprænghoved
セクター	sektor
セクター	sektoren
セクター	brancher
セクター	sektorerne
セクター	sektorer
濃い	kraftigt
濃い	stærke
濃い	kraftig
濃い	stærkt
濃い	strong
濃い	stærk
減らす	nedgang
減らす	fald
減らす	reducerer
減らす	reducere
ショパン	chopin
トロンボーン	basun
ネック	hals
ネック	halsen
ネック	nakken
ネック	nakke
ストライキ	strike
ストライキ	strejker
ストライキ	strejke
最低限	minimum
最低限	mindst
スクランブル	røræg
スクランブル	forvrænget
レター	brev
レター	skrivelse
レター	bogstav
回廊	korridoren
回廊	korridor
プレゼン	præsentation
プレゼン	forelæggelse
プレゼン	fremlæggelse
プレゼン	fremvisning
プレゼン	præsenterer
プレゼン	præsentationer
モスク	moskeer
モスク	moské
ルーカス	lucas
ルーカス	lukas
プライド	pride
プライド	stolthed
プライド	hovmod
プライド	stolte
清算	likvidation
清算	afvikling
テロリスト	terrorist
テロリスト	terrorister
テロリスト	terroristerne
バーンズ	barnes
バーンズ	forbrændinger
バーンズ	brænder
バーンズ	brandsår
管理人	admin
管理人	administrator
管理人	administratorer
管理人	administratorer
管理人	administrator
管理人	fuldmægtig
持ち込み	carry
持ち込み	bære
持ち込み	bring
持ち込み	medbring
サンガ	sanga
コスチューム	kostumet
コスチューム	dragt
コスチューム	udklædning
コスチューム	kostume
コスチューム	udklædning
コスチューム	kostumer
こだま	kodama
カージナルス	kardinaler
美智子	michiko
波動	vink
波動	bølgen
波動	bølge
エアバス	airbus
スペック	speck
スペック	spec
ボリス	boris
サンバ	samba
原告	sagsøger
原告	sagsøger
原告	ansøgeren
地主	udlejeren
地主	udlejer
チキン	chicken
チキン	kylling
インデックス	indeks
インデックス	fortegnelser
インデックス	indekser
さおり	saori
中道	moderate
中道	moderat
ピックアップ	pickupper
ピックアップ	pickup
ピックアップ	afhentning
コールド	fryser
コールド	kold
コールド	koldt
コールド	kulde
コールド	kolde
プライス	pris
プライス	price
プライス	prisen
ハロルド	harold
待遇	behandling
待遇	behandlingen
北極	arktisk
北極	arktiske
北極	arktis
フレンチ	fransk
フレンチ	franskmænd
フレンチ	franskmand
フレンチ	french
フレンチ	franske
すごい	fantastisk
すごい	sejt
すごい	fedt
すごい	fantastisk
すごい	fantastiske
すごい	utroligt
吹雪	snestorm
吹雪	snestorm
ライプツィヒ	leipzig
アダムズ	adams
ジュース	juice
ジュース	saft
ジュース	saft
ゴルファー	golfspiller
ルージュ	rouge
バーツ	baht
従兄弟	kusine
従兄弟	fætter
用心棒	udsmider
用心棒	dørmand
ギルド	guild
回生	regenerativ
ニュルンベルク	nürnberg
ブラザー	broder
ブラザー	brormand
ブラザー	brother
ブラザー	bror
チューリッヒ	zürich
チューリッヒ	zürich
内線	udvidelse
内線	forlængelse
ルクス	lux
ステッカー	mærkat
ステッカー	klistermærke
ステッカー	klistermærker
浅い	overfladiske
浅い	overfladisk
パウル	poul
パウル	paulus
パウル	paul
故人	afdød
故人	afdøde
アッパー	uppercut
ハンドボール	håndbold
オークス	oaks
エッグ	æg
エッグ	ægget
エッグ	æg
更生	reorganisering
更生	omorganisering
更生	reorganisation
更生	rehabilitering
更生	revalidering
更生	genoptræning
更生	istandsættelse
スキン	skind
スキン	hud
スキン	skind
スキン	skin
スキン	huden
まさし	masashi
パース	perth
エマ	emma
ヌード	nøgenhed
ヌード	nøgen
ヌード	nøgne
メビウス	moebius
公害	forurening
公害	forureningen
公害	forureningsbekæmpelse
コペンハーゲン	copenhagen
コペンハーゲン	københavn
りんご	æbler
りんご	æble
りんご	apple
ヒカル	hikaru
インフルエンザ	influenza
インフルエンザ	influenza
イラ	ila
関税	tarif
関税	taksten
関税	takst
関税	toldtarif
オーボエ	obo
毒性	giftige
毒性	giftig
毒性	giftigt
毒性	toksisk
毒性	giftighed
毒性	toksicitet
メカニズム	mekanismer
メカニズム	mekanismerne
メカニズム	mekanismen
メカニズム	mekanisme
ファンタジア	fantasia
やさしい	nemt
やさしい	nem
やさしい	let
やさしい	rolig
ジャンボ	jumbo
ネギ	porre
燃える	brænding
燃える	brændende
燃える	brænder
燃える	brænde
芳賀	haga
体質	grundlov
体質	forfatning
体質	forfatningen
体質	grundloven
イヌ	hund
苦しみ	lidelse
苦しみ	lidende
苦しみ	lidelser
キノコ	svampe
キノコ	champignoner
キノコ	champignon
キノコ	svampe
キノコ	champignon
キノコ	svamp
グラン	gran
厚い	fyldig
厚い	tykt
厚い	tykke
厚い	tyk
終着駅	terminus
ヤンキー	yankee
飛躍	spring
ボア	boa
麻痺	lammelse
麻痺	lammende
麻痺	parese
麻痺	lammelse
オリンピア	olympia
クラウス	kraus
クラウス	klaus
証人	vidner
証人	vidnerne
証人	vidnet
証人	vidne
証人	vidner
賞賛	beundrer
賞賛	beundre
賞賛	beundring
賞賛	rost
賞賛	ros
シリアル	seriemorder
シリアル	korn
シリアル	kornprodukter
シリアル	korn
シリアル	cornflakes
子育て	opdragelse
ウィンドウ	vindue
ウィンドウ	window
ウィンドウ	vinduet
ウィンドウ	rude
乱闘	slagsmål
乱闘	håndgemæng
水分	vandindhold
水分	fugtighed
水分	fugt
聴く	lyt
バーバラ	barbara
遊ぶ	play
遊ぶ	spille
遊ぶ	spil
遊ぶ	leg
決済	betalinger
決済	betaling
決済	udbetalinger
決済	forlig
決済	afvikling
決済	afregning
決済	indbetaling
決済	betaling
決済	udbetaling
決済	betalingen
サニー	solrig
サニー	sunny
嫉妬	misundelig
嫉妬	jaloux
嫉妬	jalousi
ディスコ	diskotek
ディスコ	disco
ディスコ	disko
ブタ	grise
ブタ	svin
ブタ	gris
ブタ	svin
ブタ	svine
ノーマン	norman
尾翼	halen
尾翼	hale
退却	tilbagetog
退却	retræte
悪意	ondsindede
悪意	ondsindet
悪意	skadelig
悪意	ondskab
オタク	nørd
オタク	nørdede
オタク	nørdet
オタク	nørd
屋台	boder
伝導	ledningsevne
受け取る	modtager
受け取る	modtag
受け取る	modtage
アーロン	aaron
アンチ	anti
ベストセラー	bestseller
ピコ	pico
タックル	tackle
タックル	tackling
ステンレス	rustfri
ステンレス	rustfrit
壁画	vægmalerier
壁画	vægmaleri
エンブレム	emblemer
エンブレム	emblem
素敵	dejligt
素敵	skønne
素敵	yndigt
素敵	dejlige
素敵	yndig
素敵	dejlig
素敵	lækkert
素敵	dejligt
素敵	hyggeligt
素敵	flot
素敵	pænt
素敵	nice
思想家	tænkere
ピクセル	pixel
ピクセル	pixels
ピクセル	pixel
コントローラ	controllere
コントローラ	styreenhed
コントローラ	controller
コントローラ	kontrollør
外科医	kirurg
外科医	kirurgen
外科医	kirurger
伝送	transmission
伝送	overførsel
伝送	gearkasse
伝送	indberetning
木戸	kido
トロイ	troy
トロイ	troja
タンカー	tankskibe
タンカー	tankskib
気体	benzin
気体	gas
気体	gasser
気体	luftarter
処罰	straffe
処罰	straf
処罰	straffe
処罰	afstraffelse
処罰	strafbar
処罰	strafbart
ロータス	lotus
キャンセル	annullere
キャンセル	afbud
キャンセル	annullerede
キャンセル	aflyst
キャンセル	aflyste
キャンセル	annulleret
キャンセル	annullerede
キャンセル	aflyst
キャンセル	annulleret
キャンセル	aflysning
キャンセル	annullering
キャンセル	afbud
血統	slægt
ウィキ	wiki
リスボン	lissabon
リスボン	lisbon
剥奪	frataget
剥奪	berøvet
剥奪	fratog
掘削	udgravning
掘削	boring
掘削	bore
掘削	boringer
ボリビア	bolivianske
ボリビア	bolivia
棄却	afsættelse
棄却	afskedigelse
幼虫	larver
悪夢	mareridt
悪夢	mareridtet
悪夢	mareridt
演目	programmer
標準化	standardisering
標準化	standardiseringen
チェルシー	chelsea
ナンシー	nancy
カタール	qatar
解読	tyde
解読	afkode
ゲイリー	gary
やまと	yamato
出血	bløder
出血	blødende
出血	blødninger
出血	blødning
出血	blødning
タンゴ	tango
濡れ	tisser
濡れ	våd
濡れ	vådt
濡れ	våde
濡れ	wet
ロンド	rondo
キックボクシング	kickboxing
台北市	taipei
諮問	høring
諮問	konsultationer
諮問	konsultation
諮問	samråd
諮問	høringer
火事	fyr
火事	brand
火事	ild
火事	brande
慎太郎	shintaro
正夫	masao
ジュリエット	julie
ジュリエット	juliet
マクラーレン	mclaren
プファルツ	pfalz
オアシス	oase
赤道	ækvator
クウェート	kuwait
クウェート	kuwaitiske
疲労	anstrengende
疲労	udmattende
疲労	udmattelse
疲労	træthed
疲労	træthed
疲労	udmattelse
平壌	pyongyang
国々	landene
国々	lande
ディー	dee
タコ	blæksprutter
タコ	blæksprutte
タコ	octopus
内訳	opdeling
内訳	fordeling
内訳	sammenbrud
内訳	opdelinger
ジャイアント	kæmpe
ジャイアント	gigant
ジャイアント	giant
ジャイアント	gigantisk
バディ	makker
バディ	kammerat
バディ	buddy
出願	ansøgning
出願	anvendelse
出願	applikation
ウォーレン	warren
銃弾	patron
銃弾	kugle
妥協	kompromis
妥協	kompromiser
妥協	kompromisforslag
ピストン	stempel
鉄拳	tekken
派手	prangende
グラミー	grammy
抗体	antistoffer
抗体	antistof
トモ	tomo
風船	ballonen
風船	ballon
風船	balloner
おばさん	moster
おばさん	tante
おばさん	faster
おばさん	moster
おばさん	tante
リターン	retur
リターン	returnere
リターン	afkast
ユーラシア	eurasiske
安定性	stabilitet
コメディアン	komiker
コメディアン	komikere
フェリックス	felix
副官	adjudant
エレクトロニクス	elektronik
スリ	lommetyv
パトロール	patruljen
パトロール	patruljere
パトロール	patruljer
パトロール	patrulje
クレーター	kratere
クレーター	krateret
クレーター	månekrater
クレーター	krater
キャピタル	hovedstaden
キャピタル	kapitalen
キャピタル	hovedstad
キャピタル	kapital
チャット	chatte
チャット	chat
高句麗	goguryeo
糖尿病	sukkersyge
糖尿病	diabetes
ディズニーランド	disneyland
エルフ	alf
エルフ	elf
エルフ	nisse
エルフ	nisser
エルフ	alfer
バーガー	burger
カリウム	kalium
サバイバル	overlevelsen
サバイバル	overlevelse
シックス	seks
シックス	six
蛍光	lysstofrør
蛍光	fluorescerende
蛍光	fluorescens
可愛い	søde
可愛い	sød
可愛い	sødt
可愛い	cute
可愛い	køn
可愛い	smukke
可愛い	smuk
可愛い	pæn
スピリット	ånd
スピリット	spirit
相良	sagara
グアム	guam
民兵	militser
民兵	milits
民兵	militsen
側室	konkubine
側室	konkubiner
ルター	luther
共鳴	resonans
ジュリアン	julian
受領	kvittering
受領	modtagelse
チャーチル	churchill
ロフト	loft
シャム	siamesiske
シャム	sham
帰属	tilskrivning
モモ	fersken
モモ	ferskner
モモ	momo
モモ	fersken
モモ	ferskner
モモ	peach
コンボ	combo
デンバー	denver
感度	følsomhed
正午	middag
正午	middagstid
ハント	jagten
ハント	hunt
ハント	jagt
ハント	jage
ドレスデン	dresden
欠席	fraværende
欠席	mangel
欠席	fravær
口座	kontoen
口座	konto
批准	ratifikation
批准	ratificeringen
批准	ratificering
説教	prædikener
説教	prædiker
説教	prædiken
説教	prædiken
説教	forkynde
説教	prædiker
説教	prædiken
説教	prædike
フルーツ	frugt
フルーツ	frugter
フルーツ	frugt
フルーツ	frugter
著しい	bemærkelsesværdige
著しい	bemærkelsesværdigt
著しい	bemærkelsesværdig
カウンティ	county
カウンティ	amtet
カウンティ	amt
カウンティ	amtskommune
カウンティ	amter
カウンティ	amterne
返済	tilbagebetaling
チャネル	kanalerne
チャネル	kanaler
チャネル	kanal
チャネル	channel
チャネル	kanalen
尾根	ridge
知子	tomoko
ウェスタン	vestlig
ウェスタン	vest
ウェスタン	western
ウェスタン	vestligt
ウェスタン	vestlige
スキャン	scanning
スキャン	skanning
スキャン	scanner
スキャン	skanner
スキャン	scanning
スキャン	skanning
スキャン	scanner
スキャン	scan
敬意	respekt
敬意	respektere
敬意	respekter
オリエンタル	orientalske
鋭い	skarp
鋭い	sharp
鋭い	skarpe
鋭い	skarpt
お茶	teen
お茶	tea
お茶	te
クローズ	tæt
クローズ	luk
ワープ	warp
ダイナマイト	dynamit
コリンズ	collins
飲む	drukket
飲む	druk
飲む	drikker
飲む	drikke
飲む	drink
飲む	drikker
飲む	drikke
飲む	drik
オークション	auktion
オークション	auktioner
オークション	auktionen
オークション	auktioner
ポータブル	bærbar
モンロー	monroe
トラップ	fælden
トラップ	fælde
トラップ	fælder
同値	ligestilling
同値	ligeværdighed
同値	ækvivalens
ローテーション	rotation
ローテーション	drejning
プリズム	prisme
フェアリー	feen
フェアリー	fe
フェアリー	fairey
ポット	gryde
ポット	krukke
ポット	pot
ポット	potte
マッカーサー	macarthur
ハチ	hveps
ハチ	bierne
ハチ	bier
ハチ	hvepse
ミッチェル	mitchell
カルト	kult
カルト	sekt
家事	husholdning
消える	forsvindende
消える	forsvinder
消える	forsvinde
消える	forsvind
消える	forsvinder
テンション	spænding
テンション	spændinger
テンション	spændingen
個別に	individuelt
個別に	enkeltvis
ジャスト	bare
フォーカス	fokus
フォーカス	focus
ナムコ	namco
分化	differentiering
分化	graduering
分化	sondring
ウエスタン	vestlig
ウエスタン	vest
ウエスタン	western
ウエスタン	vestligt
ウエスタン	vestlige
ラトビア	letland
ラトビア	letlands
ラトビア	lettiske
ラトビア	lettisk
ラトビア	letlands
酢酸	acetat
スタンプ	stempel
スタンプ	frimærke
スタンプ	klistermærker
スタンプ	mærkat
スタンプ	klistermærke
スタンプ	stub
スタンプ	stump
スタンス	holdning
発令	udstedelse
発令	udstedelsen
激戦	voldsom
激戦	benhård
おいしい	lækkert
おいしい	lækker
おいしい	lækkert
おいしい	lækre
おいしい	lækker
停滞	stagnerende
停滞	stagnation
停滞	stationært
停滞	stationære
停滞	stationær
停滞	stilstand
スリップ	glide
カブス	unger
照射	bestråling
照射	udsættelse
照射	eksponering
照射	bestråling
クルーザー	krydser
ハンドブック	håndbogen
ハンドブック	håndbog
江藤	eto
アーカンソー	arkansas
パッド	pad
板垣	itagaki
マナー	etikette
マナー	manerer
太陽光	sollys
太陽光	sollyset
バットマン	batman
タイル	fliser
タイル	låge
タイル	fliser
タイル	brikker
螺旋	helix
ホフマン	hoffmann
ホフマン	hoffman
ホフマン	hofmann
レジスタ	registrene
レジスタ	registre
レジスタ	registrer
レジスタ	register
レジスタ	registret
ピュア	rene
ピュア	ren
ピュア	rent
蒸留	destillation
蒸留	destillering
蒸留	destilleres
蒸留	destilleret
フレイ	frey
ミッドフィールダー	midtbanespiller
墨田	sumida
ブーツ	boot
ブーツ	støvle
ブーツ	støvler
ブーツ	støvlerne
出版物	udgivelser
出版物	publikationer
出版物	offentliggørelse
出版物	udgivelse
出版物	publikation
ヒューズ	hughes
ヒューズ	lunte
ヒューズ	sikring
ヒューズ	lunten
問い合わせ	forespørgsel
問い合わせ	forespørgsler
問い合わせ	forespørgsel
問い合わせ	forespørgslen
問い合わせ	forespørgsler
問い合わせ	henvendelser
問い合わせ	undersøgelser
連帯	solidariteten
連帯	solidarisk
連帯	solidariske
連帯	solidaritet
ポーター	porter
帰宅	hjem
帰宅	hjemme
帰宅	startside
帰宅	hjemad
帰宅	home
千鳥	chidori
エフェクト	virkningerne
エフェクト	retsvirkninger
エフェクト	effekter
エフェクト	virkninger
エフェクト	virkning
エフェクト	retsvirkning
エフェクト	virkningen
エフェクト	effekt
エフェクト	virkninger
野間	noma
デス	death
デス	død
デス	døden
デス	dødsfald
バター	smør
教職員	fakultet
教職員	fakultetet
教職員	fakulteter
結核	tuberkulose
ヨルダン	jordanske
ヨルダン	jordans
ヨルダン	jordan
恵那	ena
コバルト	kobolt
コバルト	cobalt
ソフトボール	softball
アルビレックス	albirex
起業	iværksætter
起業	entreprenør
起業	iværksættere
起業	iværksætteri
欠陥	brist
欠陥	defekt
未完	ufærdige
未完	uafsluttede
コブラ	cobra
シスター	sister
シスター	søster
グリル	grill
グリル	griller
グリル	grille
脂肪	fedtstof
脂肪	fed
脂肪	fedt
脂肪	fede
アーネスト	ernest
眠る	sover
眠る	sleep
眠る	søvn
眠る	sove
眠る	sov
天台宗	tendai
アスレチック	atletisk
彼氏	kæresten
彼氏	kæreste
エミー	amy
エミー	amys
迫害	forfølgelse
迫害	forfølgelsen
迫害	forfølgelser
迫害	forfulgt
迫害	forfulgte
手数料	kommissionen
手数料	gebyr
手数料	afgift
手数料	honorar
手数料	honorarer
手数料	gebyr
手数料	gebyrer
手数料	afgifter
手数料	honorar
バドミントン	badminton
ザック	zac
陶器	keramik
スクリプト	manuskripter
スクリプト	manus
スクリプト	scriptet
スクリプト	manuskript
スクリプト	script
トライアングル	trekanten
トライアングル	trekant
溶岩	lava
フィニッシュ	afslut
フィニッシュ	færdiggør
異端	kætteri
異端	kætterske
真似	efterligner
真似	efterligne
真似	efterligne
ハス	lotus
メグ	meg
ボールド	fed
ボールド	dristige
ボールド	dristig
ボールド	modig
トッド	todd
入浴	bade
入浴	bader
入浴	badning
入浴	bad
入浴	badekar
須磨	suma
ハング	hung
ハング	hængt
ハング	hang
ハング	hængte
ハング	hænge
ハング	hæng
流体	væske
流体	væsker
ジュネーヴ	geneve
ジュネーヴ	genève
ハーバート	herbert
お菓子	sweets
お菓子	slik
秀行	hideyuki
未完成	ufærdige
未完成	uafsluttede
未完成	ufuldstændigt
未完成	ufuldstændige
未完成	ufuldstændig
オシ	arbejdsmiljø
ブレーメン	bremen
共生	symbiotiske
宮澤	miyazawa
チューブ	tube
チューブ	rør
ヒゲ	skæg
林業	skovbrug
林業	skovbruget
変装	forklæde
変装	forklædning
変装	forklædt
変装	forklædninger
祐介	yusuke
軍需	oprustning
シグナル	signalerne
シグナル	signaler
シグナル	signal
シグナル	signalet
オリーブ	olive
オリーブ	oliven
オリーブ	oliven
面接	interview
面接	jobsamtale
面接	interviewet
ダイエット	diæt
ダイエット	kost
ダブリン	dublin
信念	faith
信念	troen
信念	tro
信念	overbevisning
信念	troen
信念	tro
信念	overbevisninger
スチュアート	stuart
ワイヤー	ledning
ワイヤー	wire
ワイヤー	tråd
ワイヤー	pigtråd
ワイヤー	ledninger
アルブレヒト	albrecht
バレル	tønde
サンティアゴ	santiago
碑文	inskription
一樹	kazuki
ブルターニュ	bretagne
ブルターニュ	brittany
審判員	dommer
スレッド	samtalen
スレッド	samtale
スレッド	konversation
スレッド	tråde
スレッド	tråd
スレッド	samtaler
正和	shōwa
ドラキュラ	dracula
ルネ	rené
ルネ	rené
ルネ	rene
桟橋	molen
桟橋	kaj
桟橋	pier
桟橋	mole
亜鉛	zink
グラハム	graham
正博	masahiro
デューク	duke
デューク	hertug
語彙	ordforråd
コーディネーター	koordinator
コーディネーター	koordinatoren
ソナー	sonar
充電	opkrævning
充電	ladning
充電	afgift
充電	opladning
充電	opkrævning
充電	oplader
充電	opladning
充電	genoplade
グラブ	grib
バーミンガム	birmingham
マイヤー	meyer
守谷	moriya
リリー	lily
大工	snedker
大工	tømrer
大工	carpenter
大工	tømrere
停泊	fortøjning
隠岐	oki
チャイ	chai
ワクチン	vacciner
ワクチン	vaccine
ワクチン	vacciner
ワクチン	vaccinen
ワクチン	vaccine
監獄	fængsler
監獄	fængsel
監獄	fængslet
監獄	fængslerne
監獄	fængsler
デラウェア	delaware
売る	sælge
売る	sælger
破片	murbrokker
桃園	taoyuan
ペーター	peter
買い物	shopping
買い物	shopper
買い物	indkøb
買い物	shoppe
既婚	gifte
既婚	gift
陽性	positivt
陽性	positive
陽性	positiv
チョーク	kridt
チョーク	kvæles
チョーク	kvæle
四十	fyrre
四十	forty
エコー	ekko
エコー	echo
同調	overensstemmelse
スイング	svinge
スイング	gynge
スイング	sving
クランク	crank
コミュニティー	fællesskabet
コミュニティー	fællesskab
施策	politik
施策	politikker
施策	politikkerne
トラクター	traktorer
トラクター	traktor
カリスマ	karisma
カリスマ	udstråling
カリスマ	karismatisk
吹く	blæser
下着	undertøj
下着	underbukser
下着	trusser
淡水	ferskvand
分泌	sekretion
ドキドキ	spændende
驚き	overraskelse
驚き	surprise
驚き	overraske
ジェフリー	jeffrey
ジェフリー	jeffery
廃墟	ruin
廃墟	ødelægge
廃墟	ruiner
廃墟	ruin
廃墟	ruinerne
深度	dybde
深度	dybden
配当	udbytte
配当	dividende
配当	fordeling
配当	distribution
配当	uddeling
配当	omdeling
配当	udbytte
配当	udbytter
配当	dividende
故意	forsætligt
故意	forsætlig
故意	overlagt
故意	forsætligt
故意	bevidst
故意	forsætlig
故意	tilsigtet
故意	forsætligt
ニコ	nico
ニコ	niko
クロム	chrome
クロム	krom
クロム	krom
クロム	chrom
生き方	livsstil
生き方	levevis
預言	profeti
預言	profetien
掲示	udstationering
掲示	bulletin
パスポート	pas
パスポート	pas
パスポート	passet
カロリー	kalorie
カロリー	kalorier
消化	fordøjelse
ヘビ	slange
ヘビ	slangen
ヘビ	snake
ヘビ	snog
ヘビ	slangerne
ヘビ	slanger
膨張	udvidelse
膨張	udbygning
膨張	ekspansion
バッジ	skilt
バッジ	badge
バッジ	skilte
残酷	grusomt
残酷	grusom
残酷	grusomme
残酷	ond
残酷	ondt
ペナルティ	straf
ペナルティ	straffe
ペナルティ	sanktion
フェンス	hegn
フェンス	hegnet
船員	matros
船員	sømand
フォレスト	forrest
フォレスト	skov
フォレスト	forest
フォレスト	skoven
フォレスト	skove
クラッチ	kobling
見習い	lærlinge
見習い	lærling
見習い	lærling
見習い	praktikant
黙示録	dommedag
枢機卿	kardinal
枢機卿	kardinalen
メソッド	metoden
メソッド	metode
メソッド	metoderne
メソッド	metoder
スチュワート	stewart
スギ	cedar
賭博	gambling
賭博	hasardspil
コップ	kop
コップ	pokalen
コップ	bæger
コップ	cup
母国	fædreland
視界	synlighed
視界	sigtbarhed
視界	udsyn
ニッケル	nikkel
反響	ekko
反響	ekko
反響	echo
プラットホーム	perron
プラットホーム	platform
プラットホーム	perronen
プラットホーム	platformen
カルチョ	calcio
スーザン	susan
ハイチ	haiti
ハイチ	haitianske
洗浄	vask
洗浄	vasker
洗浄	vaske
洗浄	rengøring
洗浄	rensning
不祥事	skandalen
不祥事	skandaler
不祥事	skandale
不祥事	skandaler
委任	delegation
委任	delegationen
委任	uddelegering
委任	mandat
委任	kommissorium
委任	mandatet
祭壇	alteret
祭壇	alter
スライダー	slider
シエラ	sierra
新一	shinichi
帰化	indfødsret
ボローニャ	bologna
ヤギ	geder
ヤギ	gede
ヤギ	ged
ヤギ	geder
ワークショップ	værksteder
ワークショップ	workshops
ワークショップ	workshop
ワークショップ	værkstedet
ワークショップ	værksted
ワーグナー	wagner
金庫	sikre
金庫	tryg
金庫	safe
金庫	sikker
金庫	pengeskabe
充当	bevilling
充当	tilegnelse
被告人	anklagede
被告人	tiltalt
被告人	beskyldt
被告人	anklaget
被告人	sagsøgte
被告人	sagsøgt
被告人	skyldner
バトン	baton
睡眠	sover
睡眠	sleep
睡眠	søvn
睡眠	sove
睡眠	sov
洗濯	vask
洗濯	vasker
洗濯	vaske
洗濯	vasketøj
洗濯	vaskeri
天童	tendo
ツル	kran
ツル	crane
リヒャルト	richard
裏側	retur
裏側	ryg
裏側	tilbage
レズビアン	lesbiske
レズビアン	lesbisk
レズビアン	lesbiske
芸者	geisha
チャップリン	chaplin
吸気	inhalation
吸気	indånding
祝福	velsignelse
祝福	velsignelse
祝福	velsignelser
祝福	velsignede
祝福	velsignet
祝福	blessed
林檎	æble
林檎	apple
視力	synet
星空	stjerneklar
ケット	ket
ロナルド	ronald
ランニング	løber
ランニング	løbe
ランニング	kører
高尾	takao
届出	meddelelse
届出	underretning
届出	anmeldelse
レスキュー	redning
レスキュー	redde
レスキュー	undsætning
レスキュー	rednings
レスキュー	redningsaktion
土居	doi
委嘱	delegation
委嘱	delegationen
委嘱	uddelegering
委嘱	kommissionen
アンドレア	andrea
パンダ	panda
冗談	vits
冗談	joke
冗談	spøg
冗談	vittighed
冗談	spøg
冗談	spøger
冗談	spøg
お気に入り	yndlings
お気に入り	favorit
お気に入り	yndlings
お気に入り	favoritter
お気に入り	yndlings
お気に入り	favorit
お気に入り	favoritter
ロッカー	rocker
ロッカー	skab
トゥルー	sand
トゥルー	sandt
トゥルー	true
トゥルー	rigtigt
ヨット	yacht
ヨット	lystbåde
シェーン	shane
ダイナミック	dynamik
ダイナミック	dynamisk
ダイナミック	dynamic
ダイナミック	dynamiske
ラバウル	rabaul
飛行船	luftskib
陶芸	keramik
エリオット	elliott
エリオット	elliot
まみ	mami
フットサル	futsal
消去	sletning
ストライカー	striker
真木	maki
バイザー	visir
ハンプシャー	hampshire
テント	telte
テント	teltet
テント	telt
リソース	ressource
リソース	indtægt
リソース	midler
リソース	ressourcer
粛清	rens
粛清	udrensning
粛清	udrensning
セリ	seri
崇拝	tilbede
崇拝	tilbeder
ワトソン	watsons
ワトソン	watson
値段	pris
値段	price
