bagdad	bagdad
ensina	preda
solucionar	rezolvă
solucionar	rezolva
ángeles	los
ángeles	angeles
doenzas	boli
doenzas	bolile
hormona	hormon
doutores	doctorii
doutores	medicii
doutores	doctori
doutores	doctorilor
doutores	medici
cambiando	schimbarea
jazz	jazz
tocamos	joacă
tocamos	joaca
bendición	binecuvântare
bendición	binecuvântarea
finanzas	finante
finanzas	finanțare
finanzas	finanțe
finanzas	finanţe
incribles	uimitor
incribles	uimitoare
incribles	uluitor
incribles	incredibil
má	rău
má	bad
má	rau
má	rea
hans	hans
inspiración	inspirație
inspiración	inspiratie
gráfica	grafic
gráfica	graficul
gráfica	diagramă
gráfica	grafic
estudamos	studiază
estudamos	studii
estudamos	studiul
estudamos	studiu
sabia	știa
sabia	știut
sabia	știam
sabia	înțelept
ministerio	ministerul
ministerio	ministerului
ministerio	minister
ministerio	oficiu
ministerio	biroul
ministerio	oficiul
ministerio	birou
noventa	ninety
noventa	nouăzeci
ollade	uite
pensaría	gandeste
pensaría	gândiți
nostalxia	nostalgie
nostalxia	nostalgia
existía	acolo
seguise	inca
seguise	încă
seguise	tot
seguise	lasă
seguise	ia
seguise	luati
vendía	vandut
vendía	vândute
vendía	vândută
vendía	vândut
decatámonos	realizat
poemas	poezii
poemas	poemele
poemas	poeziile
poemas	poeme
sos	singură
sos	singur
sos	singuri
sos	proprie
sos	proprii
collelo	ia
collelo	luati
collede	ia
collede	luati
coñecedes	știu
coñecedes	don
adoitan	au
adoitan	ei
adoitan	ele
ducias	zeci
ducias	duzini
ensaios	încercări
ensaios	procese
supremo	supreme
supremo	supremă
supremo	suprema
supremo	suprem
táboa	tabelul
táboa	masă
táboa	masa
táboa	tabel
táboa	falit
errada	gresit
errada	greșit
madrugada	dimineata
madrugada	dimineața
madrugada	neatza
illamento	izolare
illamento	izolarea
baratos	zgârcit
baratos	ieftin
baratos	ieftină
baratos	ieftine
aparellos	aparate
aparellos	dispozitive
corporal	body
corporal	organism
corporal	corp
corporal	corpul
corporal	trup
negociacións	negocieri
negociacións	negocierile
competición	competitie
competición	concurs
competición	concurență
competición	concurența
fainos	face
tenden	tind
posicións	poziții
posicións	pozitii
posicións	pozițiile
aplicar	aplica
aplicar	aplică
positiva	pozitiv
positiva	pozitivă
positiva	pozitive
sufrín	suferit
harvard	harvard
seriamente	seriozitate
seriamente	serios
pides	ai
pides	te
pides	tu
ecuación	ecuatie
axudas	ajutor
axudas	ajută
típica	tipic
típica	tipice
deixara	avea
deixara	avut
deixara	stâng
deixara	stânga
deixara	stanga
deixara	stînga
deixara	lasă
rematan	sfârșit
rematan	sfarsit
rematan	final
amarelos	galben
amarelos	galbenă
xenocidio	genocidul
xenocidio	genocid
racial	rasială
racial	rasial
racial	rasiale
racial	rasa
racial	cursa
racial	rasă
racial	race
racial	cursă
racial	rasial
sinxelos	simplu
sinxelos	simple
sinxelos	simplă
nixeria	nigeria
casco	cască
casco	casca
refiro	ce
refiro	medie
africana	africani
africana	africană
africana	africane
africana	african
paisaxes	peisajele
paisaxes	peisaje
imitar	imită
imitar	imita
recoñeceu	recunoscute
recoñeceu	recunoscut
recoñeceu	recunoscută
sábese	oricare
sábese	orice
fragmentos	fragmente
atrapar	catch
atrapar	prinde
atrapar	captura
atrapar	captură
morrían	murit
morrían	au
morrían	ei
morrían	ele
existente	existent
existente	existentă
existente	existând
existente	existente
electrónica	electronice
electrónica	electronică
electrónica	electronic
eficacia	eficacitate
eficacia	eficacitatea
eficacia	randament
eficacia	eficiență
eficacia	eficiența
eficacia	eficienta
debuxar	remiză
debuxar	desenează
debuxar	desenul
debuxar	desen
debuxar	desenez
desesperada	disperat
desesperada	disperată
desesperada	fiule
desesperada	fiul
desesperada	fiu
balea	balenă
balea	balena
nathaniel	nathaniel
tráxico	tragica
tráxico	tragice
tráxico	tragică
tráxico	tragic
biolóxico	biologice
biolóxico	biologic
biolóxico	biologică
abren	deschis
abren	deschide
abren	open
variedade	varietate
variedade	soi
variedade	varietatea
caribe	caraibe
recuperación	recuperarea
recuperación	redresare
recuperación	redresarea
recuperación	recuperare
contaminación	poluare
contaminación	poluarea
caio	caius
texas	texas
texas	texasul
pedazos	bucăți
bases	baze
bases	bazele
bici	biciclete
bici	bicicletă
bici	bicicleta
admito	admite
foxe	departe
minte	minciuna
minte	minciună
minte	minciuna
hail	grindină
exercicios	exercitii
exercicios	exerciții
lixeiramente	ușor
ventos	vânturi
ventos	vânturile
dixéronlle	spus
dixéronlle	spusă
dixéronlle	au
dixéronlle	ei
dixéronlle	ele
atopen	găsiți
atopen	găseşte
atopen	găsește
atopen	au
atopen	ei
atopen	ele
cambialo	schimba
cambialo	schimbare
cambialo	schimbă
cambialo	schimbarea
fundación	fundatia
fundación	fundaţia
fundación	fundatie
fundación	fundația
construir	construieste
construir	construi
construir	construiesc
construir	clădire
construir	cladire
construir	clădirea
farrapos	cârpe
traballaban	muncind
traballaban	lucrând
tiveran	au
tiveran	avea
tiveran	avut
tiveran	au
tiveran	ei
tiveran	ele
ainda	inca
ainda	încă
ainda	tot
usala	utilizează
usala	utilizarea
usala	folosește
usala	utilizare
optimista	optimiste
optimista	optimistă
optimista	optimist
medran	creste
medran	crească
medran	crește
medran	cresc
medran	creşte
cadela	câine
cadela	dog
cadela	caine
cadela	curva
cadela	cățea
cadela	târfă
encantaríame	iubire
encantaríame	iubesc
encantaríame	iubirea
encantaríame	dragoste
encantaríame	dragostea
virtude	virtutea
virtude	virtute
perigos	pericole
perigos	pericolele
intencións	intentii
cursos	cursuri
cursos	seminarii
lembrades	ai
lembrades	te
lembrades	tu
willie	willie
dick	sculă
dick	dick
dick	pula
dick	pulă
herbas	iarbă
herbas	iarba
herbas	ierburi
howard	howard
golpear	strike
golpear	grevă
golpear	greva
computadora	calculator
computadora	computer
computadora	calculatorul
contactar	contact
contactar	contactează
contactar	contactul
arquitecto	arhitect
catedral	catedrala
catedral	catedrală
comparar	compară
comparar	compara
manexar	mâner
española	spaniola
española	spanioli
española	spaniolă
española	spaniol
xogador	player
xogador	jucator
xogador	jucătorul
xogador	jucător
computadores	calculatoare
computadores	calculatoarele
computadores	computere
durmía	dormi
durmía	somn
durmía	dormit
bacteria	bacterie
bacteria	bacterie
bacteria	bacterii
bacteria	bacteriile
bacteria	bacteria
élle	îngrijire
élle	ingrijire
élle	grija
élle	ea
élle	don
entren	ia
entren	obține
parentes	neamuri
parentes	rudelor
parentes	rudele
parentes	rude
bailes	dansuri
empezaron	început
empezaron	au
empezaron	ei
empezaron	ele
estadio	stadion
estadio	stadium
estadio	stadionul
estadio	arena
estadio	arenă
ocuparme	ia
ocuparme	luati
ocuparme	îngrijire
ocuparme	ingrijire
ocuparme	grija
intentos	tentative
atópanse	sunt
fósemos	erau
obstáculos	obstacole
obstáculos	obstacolele
sinxelamente	doar
variedades	soiurile
variedades	soiuri
estupidez	prostia
estupidez	prostie
sabiades	știu
sabiades	ai
sabiades	te
sabiades	tu
hamburguesa	hamburgeri
hamburguesa	hamburger
deitados	minciuna
deitados	canapele
razas	rase
razas	curse
razas	ploaie
razas	plouă
razas	ploi
razas	rain
declarou	declarată
declarou	declarate
declarou	declarat
pulmón	lung
pulmón	plămân
detectar	detecta
detectar	detectează
cambiará	will
cambiará	va
cambiará	schimba
cambiará	schimbare
cambiará	schimbă
cambiará	schimbarea
catástrofe	catastrofa
catástrofe	catastrofă
descuberta	descoperite
descuberta	descoperită
descuberta	descoperit
descuberta	descoperire
descuberta	descoperiri
descuberta	descoperirea
descuberta	discovery
voluntario	voluntariat
voluntario	voluntar
ímoslle	lasă
ímoslle	aici
pódesme	pot
pódesme	can
pódesme	ai
pódesme	te
pódesme	tu
estarías	ai
estarías	te
estarías	tu
ombro	umăr
ombro	umar
ombro	umărul
desesperado	disperat
desesperado	disperată
sentenza	teză
sentenza	frază
sentenza	sentinta
superar	peste
superar	over
convén	pentru
moralmente	moral
construímos	construite
construímos	construita
construímos	construit
construímos	construită
cambiamos	schimbat
cambiamos	schimbată
cambiamos	schimba
cambiamos	schimbare
cambiamos	schimbă
cambiamos	schimbarea
comparado	comparativ
comparado	comparate
entendedes	ai
entendedes	te
entendedes	tu
entendedes	înțelege
entendedes	intelege
terminou	peste
terminou	over
alimenta	semințe
alimenta	sămânță
hoxendía	astazi
hoxendía	azi
hoxendía	astăzi
creador	creatorul
creador	creator
feixóns	boabe
feixóns	fasole
barras	gratii
barras	baruri
barras	bare
barras	kilograme
eficiente	eficiente
eficiente	eficienta
eficiente	eficient
eficiente	eficientă
nenez	copilărie
nenez	copilarie
nenez	copilăria
nenez	copilaria
vales	văi
vales	văile
imaxinaba	gandeste
imaxinaba	gândiți
naturais	naturala
naturais	naturale
naturais	naturală
naturais	natural
naturais	naturali
valioso	valoroase
valioso	valoroasa
valioso	valoroasă
valioso	valoros
caendo	jos
lavadora	spălarea
lavadora	spălare
lavadora	spalare
lavadora	mașină
leña	lemn
leña	lemnul
leña	wood
leña	lemne
deixará	ai
deixará	te
deixará	tu
comezos	early
comezos	timpuriu
comezos	devreme
xeada	frost
cráteres	cratere
cráteres	bomba
cráteres	bombă
fadas	zână
fadas	zâna
fadas	zana
crearon	au
crearon	ei
crearon	ele
crearon	au
crearon	create
crearon	creată
crearon	creata
crearon	creat
gobernamental	guvernul
gobernamental	guvernare
gobernamental	guvern
viran	văzute
viran	văzut
viran	vazut
viran	văzută
matemática	matematică
matemática	matematica
matemática	matematic
pílulas	pastile
pílulas	pastilele
pílulas	pilule
contando	numărarea
contando	numărare
contando	bazez
leccións	lectii
leccións	lecții
fotógrafo	fotograf
rematara	peste
rematara	over
saíches	afara
saíches	afară
saíches	out
saíches	ai
saíches	te
saíches	tu
paquetes	pachete
paquetes	colete
paquetes	pachete
paquetes	pachetele
detívose	oprit
produciu	produs
sudáfrica	sud
sudáfrica	south
sudáfrica	sudul
sudáfrica	africa
inmensa	imensă
inmensa	imense
inmensa	imens
quererías	ca
quererías	like
quererías	ar
quererías	ai
quererías	te
quererías	tu
quererías	vrei
quererías	vreau
teñades	ai
teñades	te
teñades	tu
teñades	au
vistas	vizualizează
vistas	vizualizare
vistas	vedere
instrumentos	instrumentele
instrumentos	instrumente
protagonista	protagonistul
vicio	vicii
vicio	viciul
vicio	moravuri
vicio	viciu
vicio	vice
esqueceu	uitat
esqueceu	uitasem
esqueceu	uitat
esqueceu	uitată
esqueceu	uitate
cociñas	bucătării
gravación	înregistrare
gravación	înregistrarea
giovanni	giovanni
carriño	caruta
carriño	vagon
intentas	încercați
intentas	încearcă
intentas	incearca
intentas	ai
intentas	te
intentas	tu
intentas	încerc
intentas	încercând
dáche	ai
dáche	te
dáche	tu
gordos	grasă
gordos	grasa
gordos	grăsime
gordos	gras
televisor	televizor
televisor	televiziune
televisor	televiziunea
seguiron	urmate
seguiron	urmărit
seguiron	urmat
seguiron	urmărită
firmes	atentie
firmes	atenție
misterioso	misterioasa
misterioso	misterioase
misterioso	misterioasă
misterioso	misterios
quendas	ture
quendas	schimburi
obradoiros	ateliere
obradoiros	atelierele
conseguen	ia
conseguen	obține
conseguen	pot
conseguen	can
descobre	afara
descobre	afară
descobre	out
levaría	ar
levaría	ia
levaría	luati
danny	danny
ataca	atacuri
ataca	atacurile
ataca	atac
ulises	ulise
miserable	mizerabil
órbita	orbită
órbita	orbita
atractiva	atractiv
atractiva	atrăgătoare
atractiva	atractivă
atractiva	atractive
atractiva	atrăgător
apuntar	punctul
apuntar	punct
apuntar	scopul
totalidade	totalitatea
soviética	sovietică
soviética	sovietici
soviética	sovietice
soviética	sovietic
esmagar	zdrobit
esmagar	strivit
esmagar	zdrobită
ofreceu	oferit
ofreceu	oferită
ofreceu	oferite
dificultade	dificultate
dificultade	dificultăți
dificultade	dificultatea
parlamento	parlamentul
parlamento	parlament
parlamento	parlamentului
espellos	oglinzile
espellos	oglinzi
rota	stricat
rota	rupt
rota	spart
rota	rupte
anónimos	anonimă
anónimos	anonim
anónimos	anonime
vil	josnic
caixeiro	casierul
caixeiro	casier
caixeiro	mașină
alias	aka
nacido	nascut
nacido	născută
nacido	născut
títulos	titluri
títulos	titlurile
custos	costuri
custos	costurile
custos	costuri
custos	costul
custos	cost
vehículos	vehiculele
vehículos	vehicule
metín	pune
metín	pus
trouxeches	ai
trouxeches	te
trouxeches	tu
trouxeches	adu
prometinlle	promise
prometinlle	promisă
prometinlle	promis
soña	visele
soña	dreams
soña	visuri
soña	vise
soña	visând
soña	visez
consolo	consolare
consolo	consolare
espíritos	spirite
espíritos	spiritele
espíritos	spiritelor
algures	undeva
tornou	devin
matadoiro	abator
taberna	barul
taberna	bar
taberna	taverna
taberna	tavernă
vapor	aburi
vapor	abur
mátame	ucide
mátame	kill
mátame	omoară
amarga	amar
amarga	amare
amarga	amară
afogar	îneacă
afogar	îneca
afogar	înec
hurra	lasă
localizacións	locatii
localizacións	locații
ditadura	dictatură
ditadura	dictatura
donas	doamnelor
donas	doamnele
baker	brutar
baker	baker
tolear	nebunie
tolear	nebuni
tolear	nebun
tolear	nebuna
tolear	nebună
encanto	farmecul
encanto	farmec
porcallada	put
imaxine	imagina
louco	nebunie
louco	nebuni
louco	nebun
louco	nebuna
louco	nebună
louco	mad
gravata	leaga
gravata	cravată
gravata	cravata
probe	încercați
probe	încearcă
probe	incearca
cuspir	scuipat
cuspir	scuipa
cuspir	scuipat
cuspir	scuipă
cuspir	scuipa
volvese	înapoi
volvese	inapoi
volvese	back
volvese	spate
volvese	vino
planear	planul
planear	plan
olle	uite
xogas	joacă
xogas	joaca
perdo	pierzi
perdo	pierd
perdo	pierde
regresou	înapoi
regresou	inapoi
regresou	back
regresou	spate
mate	ucide
mate	kill
mate	omoară
desgraciado	nefericit
desgraciado	nefericita
desgraciado	nefericită
beiras	banks
beiras	bancile
beiras	banci
beiras	bănci
beiras	băncile
aloxamento	locuințe
aloxamento	locuinţe
aloxamento	cazare
aloxamento	carcasă
mudanzas	modificări
mudanzas	schimbări
mudanzas	modificari
mudanzas	schimbari
fartos	avea
fartos	avut
fartos	destul
fartos	hrănite
fartos	fed
fartos	hrănit
fartos	cu
berro	plânge
berro	plâng
berro	plângi
karl	karl
desorde	tulburare
desorde	mizerie
comerciante	negustor
comerciante	comerciant
comerciante	comerciant
perfume	koln
perfume	köln
perfume	parfumul
perfume	parfumuri
perfume	parfum
direicho	ai
direicho	te
direicho	tu
roxa	rosu
roxa	roşu
roxa	red
roxa	roșu
faríao	ar
saiamos	ia
saiamos	obține
saiamos	afara
saiamos	afară
saiamos	out
téxtil	textile
téxtil	textil
téxtil	mill
téxtil	moară
téxtil	moara
castrón	fiule
castrón	fiul
castrón	fiu
castrón	pistol
castrón	armă
castrón	arma
fascistas	fascist
lenin	lenin
tócache	dumneavoastră
tócache	ta
tócache	întoarce
arranxalo	repară
arranxalo	fix
arranxalo	repara
arranxalo	repar
arranxalo	ia
arranxalo	obține
dicídelle	el
protesta	protest
protesta	protestul
protesta	protestează
bandeiras	steaguri
bandeiras	steagurile
caralludo	nice
caralludo	frumos
mami	mama
mami	mamă
mami	mami
cruza	cruci
lémbraste	ai
lémbraste	te
lémbraste	tu
prometida	promise
prometida	promisă
prometida	promis
cómoda	confortabilă
cómoda	confortabil
cartuchos	muniție
balón	ball
balón	minge
balón	mingea
balón	bilă
balón	bila
tomaches	ai
tomaches	te
tomaches	tu
delegación	delegația
delegación	delegarea
delegación	delegare
voltamos	înapoi
voltamos	inapoi
voltamos	back
voltamos	spate
dispararlle	trage
revólver	pistol
revólver	armă
revólver	arma
mato	ucis
mato	ucisă
mato	omorât
mato	ucide
mato	kill
mato	omoară
baleiros	gol
baleiros	goale
baleiros	goală
baleiros	goala
patrullas	patrulele
patrullas	patrule
patrullas	maşini
patrullas	mașini
patrullas	masini
colliches	ai
colliches	te
colliches	tu
sid	sid
insulto	insulta
insulto	insultă
enxeñeiro	inginer
subiu	plecat
discursos	discursurile
discursos	discursuri
louie	louie
séntate	jos
puideses	ai
puideses	te
puideses	tu
puideses	putea
arrestar	arestati
arrestar	arest
arrestar	arestarea
arrestar	arestare
eddie	eddie
confirmar	confirma
confirmar	confirmă
confirmar	confirmare
confirmar	confirm
bañeira	cada
bañeira	cadă
bañeira	baie
bañeira	bath
bentley	bentley
britton	britton
quizá	poate
quizá	poate
coñecerte	ai
coñecerte	te
coñecerte	tu
chegarás	ai
chegarás	te
chegarás	tu
chegarás	will
chegarás	va
dormes	dormi
dormes	somn
dormes	ai
dormes	te
dormes	tu
ruliña	iubire
ruliña	iubesc
ruliña	iubirea
ruliña	dragoste
ruliña	dragostea
ruliña	mic
ruliña	puțin
ruliña	porumbel
ruliña	dove
pó	praful
pó	praf
envíe	mail
envíe	posta
envíe	poștă
gravadora	bandă
gravadora	banda
gravadora	casetă
gravadora	recorder
citas	citate
dourado	aurit
dourado	auriu
dourado	golden
telegrama	telegramă
telegrama	telegrama
remataches	ai
remataches	te
remataches	tu
remataches	terminat
medallas	medalii
medallas	medaliile
mova	mută
mova	misca
mova	mutare
cruce	traversare
cruce	traversarea
cruce	trecere
heiche	ai
heiche	te
heiche	tu
negrata	cioroi
marabillas	minuni
marabillas	minunile
prometeu	promise
prometeu	promisă
prometeu	promis
prometeu	are
troco	schimba
troco	schimbare
troco	schimbă
troco	schimbarea
guindar	aruncă
guindar	arunca
guindar	aruncarea
explorador	explorer
explorador	explorator
explorador	ranger
cafés	cafele
cafés	cafenele
lar	acasa
lar	casă
lar	acasă
lar	home
derrubar	jos
quixer	vrei
quixer	vreau
prometido	logodnicul
prometido	logodnic
mula	catâr
oliva	oliva
cadaquén	fiecare
banal	banal
banal	banale
banal	banală
banal	ordinar
banal	obișnuit
banal	ordinare
banal	obișnuită
castro	castro
benny	beni
benny	benny
radios	radiouri
barret	barrett
