категорія	kategorya
обом	parehong
обом	both
обом	pareho
антіохії	antioch
антіохії	antioquia
генрик	henryk
попросити	hilingin
попросити	ask
попросити	magtanong
попросити	tanungin
попросити	itanong
флавій	flavius
малює	kumukuha
фар	pamasahe
рода	rhoda
нумерація	numbering
одноголосно	unanimous
таблички	tablets
таблички	tablet
фунт	libra
фунт	pound
лютер	luther
торкається	nararating
муки	agony
правильність	validity
правильність	bisa
впоратися	cope
рози	roses
рози	rosas
діас	díaz
діас	diaz
глядач	tumitingin
глядач	tagapanood
глядач	manonood
зграї	kawan
зграї	pack
маску	mask
маску	maskara
пароль	password
організатора	organizer
кардіфф	cardiff
акумулятор	baterya
дісней	disney
лічильник	kontra
лічильник	counter
інструментальний	instrumental
беніто	benito
анжу	anjou
горить	burns
гіларі	hilary
саллі	sally
машиніст	riles
спробуйте	try
спробуйте	subukan
йоганнес	johannes
корми	stern
хоу	hou
гаю	grove
перспективний	promising
шерлок	sherlock
консервативна	konserbatibo
консервативна	conservative
поїхала	nagpunta
покращена	pinagandang
покращена	pinahusay
покращена	pinabuting
янош	jános
клієнтами	kliyente
ватикані	vatican
гук	guk
гук	hook
гук	kawit
карі	kari
наташа	natasha
номінантів	nominees
вальс	balse
найпростіший	pinakamadaling
зручні	komportable
зручні	kumportable
укладає	tapusin
тиха	tahimik
мокра	basa
крохмаль	gawgaw
економія	ekonomiya
енні	annie
вісконті	visconti
сумно	malungkot
сумно	sad
звір	beast
міфічні	maalamat
міфічні	mythical
нікколо	niccolò
остаточна	nagreresulta
подразнення	pangangati
дужки	bracket
дужки	braces
одіссея	odisea
манга	manga
максвелл	maxwell
гаряче	hot
гаряче	mainit
мантії	mantle
кай	kai
бертон	burton
смаки	beans
смаки	munggo
пророків	propeta
випадковий	random
випадковий	sapalaran
фіолетовий	purple
фіолетовий	ube
фіолетовий	lila
присвяченого	nakatutok
присвяченого	dedikado
долучитися	sumali
долучитися	sasali
долучитися	sali
мексиканська	mexican
диктатура	diktadura
сандро	sandro
траяна	trajan
чудеса	miracles
чудеса	himala
погрози	banta
покарати	punish
рекомендує	inirerekomenda
інтенсивний	matinding
квінсленд	queensland
типографія	palalimbagan
змінний	alternating
заробляти	kumita
погашення	kapanahunan
домініканський	dominikano
домініканський	dominican
юджин	eugene
юджин	eugenio
рахувати	count
роббі	robbie
романтизм	romantisismo
загадка	misteryo
загадка	bugtong
прозорі	transparent
палмер	palmer
етно	etniko
місток	tulay
гандболу	handball
фріулі	friuli
абрахам	abraham
арія	aria
аварій	crash
синтаксису	syntax
гнучкість	flexibility
непомітно	slip
непомітно	tago
мікро	micro
вагітна	buntis
радикальна	radical
козімо	cosimo
брехні	kasinungalingan
копіювати	kopya
копіювати	copy
копіювати	kopyahin
мотузки	tali
мотузки	lubid
скарбниця	treasury
регістр	case
регістр	kaso
регістр	kasong
регістр	register
одкровення	pagsisiwalat
шотландська	eskoses
шотландська	scottish
установчі	constituent
серра	serra
андрес	andres
андрес	andrés
трансфер	paglilipat
трансфер	ilipat
трансфер	transfer
евакуація	paglisan
еммануель	emmanuel
еммануель	emmanuelle
підлітки	kabataan
підлітки	tinedyer
вухо	tainga
плавати	lumangoy
надіслати	magsumite
надіслати	magpadala
надіслати	ipadala
анагайм	anaheim
трафік	traffic
трафік	trapiko
мелодію	tune
шумахер	schumacher
кір	tigdas
кір	kiryat
ролик	ginawa
морено	moreno
ліхтарі	ilaw
кимось	somebody
голий	hubad
небесні	makalangit
небесні	celestial
небесні	makalangit
метання	javelin
відчути	feel
відчути	pakiramdam
йога	yoga
спить	natulog
спить	natutulog
бартон	barton
мена	mena
мільярди	billion
мільярди	bilyon
мільярди	bilyon
лінкори	battleships
ланд	landes
мадлен	madeleine
сичуань	sichuan
брендон	brandon
виправлено	naayos
виправлено	inayos
аббас	abbas
лось	mus
перлина	pearl
перлина	perlas
лір	lear
життів	buhay
життів	lives
життів	nakatira
моррісон	morrison
обговорювали	tinalakay
отрути	lason
намібія	namibia
таня	tanya
скинули	bumaba
портленд	portland
твоя	iyong
твоя	your
твоя	yours
шеллі	shelley
посадив	nagtanim
посадив	nakatanim
бідний	mahirap
бідний	kawawang
кривавий	duguan
ері	erie
ері	eri
лелека	tagak
критикували	criticized
ган	hahn
вічна	eternal
рівновага	nash
кіш	kish
кран	crane
кран	tap
трансформація	pagbabagong
трансформація	transformation
пляшка	bote
молота	throw
молота	ihagis
небес	heaven
небес	kalangitan
небес	langit
пенза	penza
порто	porto
задоволений	nasiyahan
задоволений	kuntento
задоволений	kontento
задоволений	nasisiyahan
ліндсі	lindsey
ліндсі	lindsay
вверх	paitaas
кремль	kremlin
голден	holden
голден	golden
голден	ginintuang
дарування	panunumpa
дарування	pledge
гриф	buwitre
суарес	suarez
суарес	suárez
зарплати	sahod
зарплати	suweldo
зарплати	companya
зарплати	salaries
аманда	amanda
комікс	komiks
комікс	comic
доза	dosis
доза	dosis
антарктида	antarctica
таро	tarot
таро	taro
тире	dash
сима	sima
щільна	siksik
покликання	pagtawag
покликання	tumatawag
маневр	pakana
віддані	matatag
терме	terme
підліток	adolesente
капелюх	sombrero
капелюх	sumbrero
спостерігає	nanunuod
спостерігає	relo
амфібій	amphibious
крейда	chalk
купівлю	binibili
купівлю	bumibili
купівлю	pagbili
сайтама	saitama
генерація	henerasyon
генерація	generation
лотар	lothar
винні	utang
ейнштейн	einstein
турка	turk
ногою	paa
таїті	tahiti
урбанізація	urbanisasyon
небесний	makalangit
дейл	dale
виліт	alis
лавров	lavrov
наречений	abay
іврит	griyego
іврит	ebreo
іврит	hebreo
очистити	burahin
очистити	malinaw
очистити	malinis
палеолог	palaiologos
кальцій	calcium
натиснути	pindutin
керований	guided
керований	ginagabayan
роналду	ronaldo
закордоном	abroad
робертсон	robertson
вазописець	pintor
запитань	katanungan
запитань	tanong
аркуша	slate
витратами	gastos
хартія	charter
сяйво	nagniningning
сяйво	glow
ігнорувати	pansinin
ігнорувати	ignore
ігнорувати	balewalain
гелін	helin
наочно	illustrates
хвилювання	kaguluhan
делавер	delaware
формальний	regular
видимість	nakikita
гітару	guitar
гітару	gitara
етичних	etikal
шовку	sutla
шовку	silk
вегас	vegas
гібсон	gibson
насилля	karahasan
інтернаціонал	internasyonal
інтернаціонал	international
інтернаціонал	internasyunal
інтернаціонал	pandaigdig
марчелло	marcello
патріотизм	kabayanihan
гауса	gaussian
мотивації	pagganyak
мотивації	motibasyon
поправка	amendment
ярославський	yaroslavl
коран	quran
спіраль	spiral
спіраль	helix
клієнтам	kliyente
вторинної	pangalawang
місіонерів	missionaries
опублікувати	post
опублікувати	poste
опублікувати	ilathala
опублікувати	publish
боби	mung
сорія	soria
стефані	stephanie
стандартне	pamantayan
стандартне	karaniwang
стандартне	standard
зупиняє	hihinto
бобові	fabaceae
арок	arok
паломників	pilgrims
ісламський	islamic
світлин	photos
світлин	larawan
ванна	paliguan
ванна	naliligo
навчати	pagtuturo
мора	mora
заявка	tawad
заявка	bid
сульфат	sulfato
компілятор	compiler
глузд	kahulugan
глузд	sense
кано	kano
кано	cano
гаральд	harald
мейбл	mabel
дузі	kursk
докторський	doctorate
пережити	lampasan
пережити	pagprotekta
пережити	surviving
пережити	balikan
чесноти	parangal
чесноти	honors
закріпити	semento
закріпити	pin
берніні	bernini
тонга	tonga
комерційну	commerce
закупівлі	paghanap
вмістити	kasya
вмістити	fit
вмістити	magkasya
світанок	dawn
світанок	liwayway
світанок	sunrise
табло	scoreboard
попіл	ashes
попіл	ash
шимпанзе	chimpanzee
сілезія	silesia
весняні	spring
весняні	tagsibol
кігті	kuko
лабіринт	labyrinth
лабіринт	maze
дуг	doug
горизонти	horizons
міка	mika
мітки	tags
поширити	ibahagi
поширити	share
поширити	ipamahagi
хижак	predator
суматра	sumatra
намагатися	attempt
намагатися	susubukan
намагатися	pagtatangka
намагатися	susubukang
заповнений	napuno
рукав	hose
рукав	sleeve
деніс	dennis
деніс	denis
нейтральний	neutral
порядковий	bilangin
порядковий	counting
порядковий	nagbibilang
порядковий	pagbibilang
витрачено	nagastos
витрачено	ginastos
оновлена	nabago
оновлена	renew
репутація	reputasyon
бойкот	boycott
дтп	insidente
зворотної	swept
джуді	judy
клініка	klinika
клініка	clinic
молитву	panalangin
молитву	prayers
жульєн	julien
вілле	ville
янгол	anghel
янгол	angel
адель	adele
рпг	rpg
глен	glen
гней	gnaeus
заручини	engagement
секретний	sikreto
секретний	secret
секретний	lihim
затвердити	aprubahan
гігант	giant
гігант	higante
комарів	lamok
паралельний	kahilera
авторитетне	authoritative
гранична	marginal
порцеляна	porselana
вікінги	viking
радники	tagapayo
дивує	nagulat
забуття	limot
локалізація	lokalisasyon
доросла	katutubo
доросла	lumago
доросла	adult
аллан	allan
раундів	rounds
тріада	triad
шепард	shepard
антибіотики	antibiotic
антибіотики	antibyotiko
надзвичайна	extraordinary
хеш	sumira
хеш	hash
марганець	manganese
сутичка	brawl
сутичка	damages
балтійське	baltiko
атмосферний	atmospheric
дивне	weird
дивне	kakaiba
дивне	kaiba
кабаре	cabaret
цінь	shih
холод	malamig
холод	sipon
холод	lamig
спогад	memorya
спогад	alaala
коза	kambing
жарти	jokes
виголосив	konsesyon
вільнев	villeneuve
консерваторів	conservatives
тар	tart
вес	wes
спалив	nasunog
помічники	assistant
помічники	katulong
кома	coma
кома	koma
кома	kuwit
покупця	bibili
покупця	bumibili
покупця	pagsisisi
покупця	mamimili
прекрасні	ganda
прекрасні	maganda
горизонтальна	pahigang
горизонтальна	pahalang
пріоритетів	prayoridad
ложа	lodge
ложа	maninirahan
ірвін	irwin
бум	boom
ісмаїл	ismail
сири	keso
юдаїзм	hudaismo
жахливий	terrible
купили	nakabili
купили	binili
мінеральна	mineral
соняшник	sunflower
подумав	inakala
подумав	akala
подумав	naisip
подумав	kala
анн	anne
чинність	validity
чинність	bisa
еквівалентності	equivalence
ринкова	merkado
ринкова	palengke
ринкова	pamilihan
ринкова	market
сільвія	sylvia
сільвія	silvia
посіви	pananim
посіви	tanim
елліс	ellis
фотографування	anyong
павич	peacock
матіас	mathias
налаштовані	nakaayos
кока	coke
кока	coca
сура	surah
сура	sura
венді	wendy
рао	rao
кірк	kirk
брага	braga
лихоманка	lagnat
лихоманка	fever
плавні	makinis
мессіна	messina
змагатися	makipagkumpetensya
придбаний	binili
найважливіше	highlight
найважливіше	highlights
повторюються	umuulit
ластівка	lunukin
ліжко	kama
геній	genius
геній	henyo
реаліті	katotohanan
дафф	duff
круп	krup
легку	laman
запеклий	nanumpa
подальшій	pababa
метан	methane
забили	busog
заборонене	pinagbawalan
заборонене	forbidden
заборонене	ipinagbabawal
бенкет	symposium
бенкет	kapistahan
бенкет	feast
танцівниця	mananayaw
танцівниця	dancer
кремона	cremona
масса	massa
автономному	standalone
різдвяний	yule
різдвяний	pagdating
найпростіші	pinakasimpleng
техно	techno
аяччо	ajaccio
зої	zoe
бразильська	brazil
бразильська	brazilian
аврора	aurora
дипломатія	diplomasya
вибухнув	sumabog
ячменю	barley
неправильні	lubak
неправильні	irregular
секрети	lihim
шутер	shooter
вінер	wiener
сахара	sahara
альфредо	alfredo
незаконне	illegal
незаконне	iligal
незаконне	ilegal
сміливий	brave
сміливий	matapang
сміливий	matapang
берт	burt
берт	bert
плівка	tape
плівка	reel
рельєфи	nililok
естетика	aesthetics
джессіка	jessica
боти	bot
мілош	miloš
голлівуд	hollywood
тону	itayo
тону	pitch
снайпер	sniper
казахська	kazakh
ігнорування	pansinin
ігнорування	ignore
ігнорування	balewalain
ігнорування	binabalewala
легкість	kadalian
легкість	madalian
легкість	gaan
розповіла	sinabihan
координацію	koordinasyon
еммі	emmy
складе	pagpasa
складе	passing
складе	ipinapasa
хвилями	alon
тіна	tina
терпіння	patience
терпіння	pasensya
терпіння	tiyaga
терпіння	pagtitiis
вето	beto
пріоритети	deadline
запилення	polinasyon
родос	rhodes
запаморочення	vertigo
вірогідність	pagkakataon
вірогідність	chance
мтб	mtb
велес	vélez
кредитування	lokalidad
алехандро	alejandro
пенні	penny
фрайбург	freiburg
помпей	pompeius
платежі	pagbabayad
детальні	detalyadong
детальні	detalye
беневенто	benevento
командос	commandos
ендрюс	andrews
взірцем	pattern
томсон	thomson
мавпа	unggoy
мавпа	ape
шоколад	tsokolate
шоколад	chocolate
лінь	lin
лінь	katamaran
аббасидський	abbasid
плутанини	pagkalito
літургія	liturgy
коханої	minamahal
чжен	zheng
клеопатра	cleopatra
курка	chicken
курка	manok
рушії	motors
йонас	jonas
вдарив	tumama
вдарив	hit
вдарив	tinamaan
шаблі	espada
запланована	binalak
фраз	parirala
естремадура	extremadura
рока	roca
логічна	lohikal
логічна	lohika
логічна	logic
купання	paliligo
брендів	tatak
мандрівка	journey
мандрівка	paglalakbay
полковнику	colonel
ручна	manual
ненавидить	ayaw
рецепти	recipes
дитинча	cub
дитинча	calf
інтелектуальна	intelektuwal
інтелектуальна	intellectual
видима	nakikita
дрейк	drake
смішно	nakakatuwa
смішно	funny
смішно	nakakatawa
смішно	nakakatawa
рядками	lines
колоніальна	kolonyal
функціональності	paggana
функціональності	functionality
функціональності	andar
благодійність	kawanggawa
благодійність	charity
керолін	carolyn
фонтана	fontana
чули	nakarinig
чули	narinig
грім	kulog
печінка	atay
якудза	yakuza
перекладає	isasalin
страшні	pangit
страшні	panget
нільсен	nielsen
минулий	nakaraan
минулий	nakalipas
минулий	nakaraang
запитує	nagtatanong
ламберт	lambert
уяви	maisip
уяви	akala
моно	mono
алієв	aliyev
заручники	hostage
ману	manu
фермерів	magsasaka
мавританії	mauritania
залучено	engagement
вібрації	vibrations
фергюсон	ferguson
фергюсон	fergie
бруклін	brooklyn
конвеєр	conveyor
зупинили	itinigil
зупинили	tumigil
щитоподібної	thyroid
порта	porta
наливайка	gin
верчеллі	vercelli
гаага	hague
веллінгтон	wellington
акваріум	akwaryum
водоспадів	talon
іваново	ivanovo
надзвичайну	marvelous
санті	santi
президентський	presidential
погоджуюся	agree
кладка	masonerya
арон	aaron
арон	aron
кайзер	kaiser
герхард	gerhard
найшвидше	earliest
найшвидше	pinakamabilis
вакцини	vaccine
вакцини	bakuna
розширювати	pahabain
розширювати	extend
невдач	pagkabigo
кості	dice
кості	dais
слухання	nakikinig
горизонтальний	pahigang
горизонтальний	pahalang
послугу	favor
послугу	pabor
нитка	tali
нитка	lubid
нитка	filament
фер	fer
оно	ohno
оно	ono
йоги	yoga
суцільний	solid
символічне	symbolic
красноярськ	krasnoyarsk
гуд	hood
гаряча	hot
гаряча	mainit
лоренц	lorenz
раба	alipin
песо	piso
песо	pesos
песо	piso
подивився	naghanap
берк	burke
комікси	komiks
зупинок	hihinto
вивід	output
данді	dundee
знімаю	film
інтелектуальний	talino
очевидні	napakalaki
юньнань	yunnan
орлеан	orleans
підземелля	dweller
кох	koch
типовою	maginoo
меггі	maggie
хайфа	haifa
таблеток	tablets
альпіністів	perlas
негайного	napipintong
негайного	agarang
негайного	kagyat
підсилювач	amplifier
металевим	toe
взаєморозуміння	intindi
взаєморозуміння	unawa
баян	bayan
шеннон	shannon
покинуті	iniwan
ділі	dili
щоденні	daily
метаболізм	metabolismo
круз	paglalayag
круз	cruise
едуар	édouard
проксі	proxy
гог	gogh
зоряне	starry
весняна	spring
весняна	tagsibol
бульба	tuber
газа	gaza
даль	dahl
ісу	isu
досвідченого	naranasan
досвідченого	nakaranas
коментатор	announcer
лінійка	ruler
торпедо	torpedo
нульовий	sero
нульовий	zero
нульовий	null
немовля	baby
немовля	sanggol
немовля	infant
немовля	sanggol
вольфрам	wolfram
пуанкаре	poincaré
статися	mangyari
статися	mangyayari
кільцева	ring
кільцева	singsing
кільцева	tawagan
бетховен	beethoven
ексцентриситет	eccentricity
локальний	lokal
біти	bits
бул	bul
бул	toro
бул	bull
містам	seaside
абруццо	abruzzo
лоді	lodi
допоможіть	tulong
допоможіть	tulungan
дадлі	dudley
ручне	manual
мурад	murad
чако	chaka
бернуллі	bernoulli
ванни	paliguan
ванни	naliligo
люті	fury
люті	nagbabagang
зрада	betrayal
норфолк	norfolk
шедеври	masterpieces
ліричних	lyric
бланш	blanche
наґасакі	nagasaki
грудне	dibdib
грудне	suso
ребекка	rebecca
надійних	pinagkakatiwalaan
надійних	pinagkakatiwalaang
тива	tuva
мембрана	balamban
лян	liang
каунас	kaunas
очікуванні	nakabinbin
шабля	sabre
сумісні	compatible
сумісні	katugma
сьомому	ikapitong
однини	singular
репутації	rep
стрілка	arrow
налаштованих	nakaayos
щасливим	swerte
щасливим	suwerte
щасливим	lucky
щасливим	masaya
навчив	tinuturuan
навчив	itinuro
навчив	tinuruan
навчив	nagturo
вайс	weiss
алексіс	alexis
текстура	yari
нафтовий	petroleum
бабак	marmota
домовленість	kaayusan
домовленість	arrangement
спалити	sunugin
спалити	paso
франки	franks
лао	lao
тобіас	tobias
філліпс	phillips
акцентом	emphasis
бієнале	biennale
опції	opsyon
опції	options
плитки	tiles
метеорологія	meteorolohiya
джина	gina
симетрія	symmetry
порівняльна	anatomiyang
кабінетів	accessible
маккарті	mccarthy
спонукає	pinapalawak
кластер	kumpol
кластер	cluster
діарея	pagtatae
діарея	diarrhea
дубай	dubai
мікаель	mikael
семантика	semantika
каміль	camille
каміль	kamil
дефіс	hyphen
побили	matalo
рівнодення	equinox
науру	nauru
диско	disco
монітор	monitor
емоційний	emosyonal
посухи	tagtuyot
латвійська	leton
сподівається	aasa
жорстка	matigas
казерта	caserta
куточок	kanto
куточок	sulok
макао	macao
макао	macau
омега	omega
штрафу	nagpapahiwatig
концертом	gig
груші	pear
нейтральна	neutral
ящик	box
ящик	kahon
юрген	jürgen
тіней	shadow
тіней	anino
айн	ain
айн	ayn
локомотивів	locomotives
фосфор	phosphorus
естер	ester
естер	ester
естер	esther
крапки	tuldok
бажаного	desired
доставили	naipadala
доставили	naihatid
доставили	inihatid
доставили	hinatid
небезпечно	mapanganib
рибка	isda
сподобалося	ginusto
сподобалося	nagustuhan
інсбрук	innsbruck
цзянсу	jiangsu
келлер	keller
флетчер	fletcher
лучано	luciano
сільвіо	silvio
заблокували	hinarangan
лап	hawakang
суфікси	extension
суфікси	palugit
бардо	bardot
окінава	okinawa
раза	raza
габону	gabon
навігація	browse
навігація	pumuntang
навігація	nabigasyon
навігація	paglalayag
запускає	tumatakbo
запускає	nagpapatakbo
запускає	magsisimula
запускає	nagsisimula
запускає	ilulunsad
сексуального	sexually
свербіж	kati
свербіж	itch
паломництво	pilgrimage
відьми	witch
відьми	witches
гак	hook
гак	kawit
гак	hack
найпопулярніші	tuktok
найпопулярніші	nangunguna
найпопулярніші	itaas
бельфор	belfort
гармонія	pagkakatugma
гармонія	harmony
гармонія	pagkakaisa
перевірено	check
перевірено	tiningnan
розкішний	luho
розкішний	marangyang
розкішний	luxury
двосторонні	sided
впевненості	katiyakan
впевненості	paninindigan
елена	elena
згадувати	maala
згадувати	inaalala
форматування	format
рашид	rashid
наґано	nagano
невірно	mali
заднє	reduction
заднє	perwisyo
вічні	eternal
стерлінг	sterling
стерлінг	stirling
закінчиться	tapos
закінчиться	matatapos
закінчиться	katapusan
закінчиться	pagtatapos
закінчиться	tapusin
закінчиться	dulo
придатний	mayron
застосунок	aplikasyon
застосунок	app
застосунок	software
детектор	detector
бажаю	naisin
бажаю	wish
бажаю	batiin
бажаю	nais
забувати	kalimutang
забувати	kalimutan
забувати	makakalimutan
демонстрацію	pakita
грубі	bastos
вечірки	partido
вечірки	party
вечірки	pagdiriwang
вечірки	pagtitipon
плющ	ivy
ілюзія	ilusyon
аделаїда	adelaide
світловий	luminous
жар	lagnat
жар	fever
колумб	columbus
азов	azov
ведмеді	bears
далай	dalai
таймс	times
таймс	beses
затримано	delayed
затримано	naantala
калінін	kalinin
формальна	pormal
карликова	pygmy
позначити	tag
позначити	pumili
позначити	piliin
подачу	feed
прогулянка	naglalakad
прогулянка	lumalakad
прогулянка	paglalakad
прогулянка	maglakad
прогулянка	lumakad
прогулянка	lakad
прогулянка	walk
северо	severo
кривава	duguan
вболівальники	fans
вболівальники	tagahanga
прусська	prussian
свонсі	swansea
ваді	wadi
арифметика	aritmetika
йоахім	joachim
нуар	noir
латина	latina
сол	saul
пучок	bun
пучок	bundle
роммель	rommel
паралімпійські	paralympic
айті	aichi
утрехт	utrecht
опівночі	midnight
опівночі	hatinggabi
фрідман	friedman
зверніться	kumonsulta
зверніться	refer
зверніться	sumangguni
підійшла	nilapitan
тюмень	tyumen
красиві	ganda
красиві	maganda
одягнений	bihis
джанні	gianni
фанати	fans
фанати	tagahanga
трійця	trinity
трійця	trinidad
відправки	isinusumite
гарднер	gardner
запрошуємо	welcome
запрошуємо	inviting
запрошуємо	iniimbitahan
рубль	rublo
оновлено	upgraded
оновлено	upgrade
оновлено	updated
сьюзен	susan
татуювання	tattoo
дамаску	damasco
ішов	headed
спа	spa
вегасі	vegas
сато	sato
деформація	cranial
легке	slight
легке	madali
легке	madaling
легке	easy
легке	magaan
смертельні	mortal
кабан	barako
урбан	urbano
качки	bibi
сеймур	seymour
рам	ram
ісидор	isidore
річардсон	richardson
вигнані	exiled
викрали	kinidnap
викрали	inagaw
викрали	kinidnap
огорожа	bakod
рєпін	repin
швейцарська	swiss
дзвінок	tumawag
дзвінок	tawagan
дзвінок	tawag
дзвінок	bell
олівія	olivia
цинциннаті	cincinnati
лак	lac
мілуокі	milwaukee
салат	letsugas
салат	salad
відчували	nadama
відчували	naramdaman
женев	genevieve
повільний	mabagal
благодійник	philanthropist
суперниками	karibal
фен	feng
переривання	pagkaantala
кремінь	flint
діно	dino
дифузії	diffusivity
еван	evan
чапля	heron
залишку	natira
іванна	joan
піно	pinot
піно	pino
маніпуляції	mamanipula
оренбург	orenburg
фібі	phoebe
колонка	hanay
колонка	haligi
меридіан	meridyano
ширлі	shirley
пальцем	daliri
пальцем	finger
індивідуальне	indibiduwal
отриману	ikinuha
бахрейн	bahrain
пилок	pollen
пилок	dry
жупанія	county
жупанія	kondado
заслужив	marapat
газопровід	tubo
лайнер	liner
кампобассо	campobasso
ілюзії	ilusyon
дива	miracles
дива	himala
дива	kababalaghan
байрон	byron
полювати	hunt
полювати	mangkukulam
листочки	dahon
інновації	inobasyon
інновації	innovation
мінамі	minami
барви	kulay
візок	chariot
візок	kariton
візок	cart
мендоса	mendoza
очікує	nakabinbin
кортес	cortés
радикальні	radical
анкара	ankara
аріель	ariel
псков	pskov
підозрюваних	suspect
тетчер	thatcher
рекс	rex
фест	festus
мел	mel
цибулі	sibuyas
кукурудзу	mais
олаф	olaf
багажу	maleta
багажу	bagahe
екзотичні	exotic
крилаті	winged
співом	maakit
програш	pagkalugi
мультимедіа	media
мультимедіа	midya
мультимедіа	multimedia
спростити	simplify
тік	garapata
уст	palayasin
джонстон	johnston
клонів	clones
кіта	kita
абдель	abdel
іванко	ivan
друкує	prints
фіцджеральд	fitzgerald
торгували	traded
шматочки	putol
демони	demons
часткова	bahagyang
часткова	partial
часткова	bahagyang
могутні	makapangyarihan
могутні	makapangyarihang
калінінград	kaliningrad
кооперативів	nagpahayag
суцільна	solid
балі	bali
доріжка	track
доріжка	subaybayan
віддалений	remote
сандра	sandra
ожиріння	obese
ожиріння	katabaan
дріт	wire
дріт	kawad
дріт	cable
дами	ladies
шлунок	tiyan
шлунок	sikmura
повторювати	ulitin
зубна	ngipin
дела	dela
божевілля	kabaliwan
ієрогліф	hiroglipiko
дизайнери	designer
уганда	turkiya
уганда	uganda
персей	perseus
хоткевича	ensemble
протилежність	kabaliktaran
келих	goblet
глорія	gloria
відтворювати	maibigay
стенд	tumayo
стенд	stand
вілліс	willis
означала	sinadya
анемія	anemia
дискримінація	diskriminasyon
яніна	janina
массімо	massimo
корова	baka
корова	baka
ала	ala
пораду	advice
пораду	payo
тарифів	taripa
кидати	itapon
твоє	iyong
твоє	your
твоє	yours
магдалена	magdalene
магдалена	magdalena
професіонал	professional
професіонал	propesyonal
брунею	brunei
велосипеди	bisikleta
велосипеди	bisikleta
пліній	plinio
бауер	bauer
розробникам	developers
бреслау	breslau
щасливі	masaya
ореста	orestes
перелом	bali
синдромом	paghila
працевлаштування	opisina
працевлаштування	trabaho
працевлаштування	magtrabaho
кетлін	kathleen
лижах	ski
найсильніші	strongest
мемфіс	memphis
валюту	currency
валюту	pera
валюту	pananalapi
будда	buddha
переносному	tiniis
мохаммед	mohammed
щаслива	masaya
підприємництво	pagnenegosyo
розенберг	rosenberg
спілкуються	kinakausap
антоніу	antónio
пророцтво	hula
охоронцем	tagabantay
розм	pagkuha
спеціалістами	isip
існуючу	umiiral
місяцями	buwan
місяцями	months
інвестування	pamumuhunan
інвестування	namumuhunan
капіталізм	kapitalismo
гімалаї	himalayas
туш	nararating
замбезі	zambezi
вбудована	embedded
беннетт	bennett
куратор	curator
мікеле	michele
зайняте	occupied
кліренс	clearance
зламав	damayan
зламав	winasak
трент	trent
маттео	matteo
самотній	lonesome
самотній	single
самотній	solong
самотній	lone
сімнадцять	seventeen
очікували	inaasahang
очікували	inaasahan
очікували	inasahan
прикро	patawad
прикро	paumanhin
пезаро	pesaro
гейне	heine
агата	agatha
агата	agata
ліберія	liberia
матер	bamban
матер	diwa
дорого	mahal
дорого	magastos
дорого	mamahaling
литовці	lithuanians
хвора	nagkasakit
хвора	maysakit
хвора	sick
сертифікати	certificates
сертифікати	sertipiko
згідний	pumayag
наодинці	alone
наодинці	magisa
підкова	horseshoe
брауншвейг	braunschweig
старк	stark
реабілітація	rehabilitation
альона	alona
цивільно	civil
цивільно	sibil
осіли	naayos
девон	devon
закоханих	lovers
колінах	tuhod
лех	lech
актив	asset
пошукати	browse
шанувальники	fans
шанувальники	tagahanga
вимерли	extinct
переслідують	ginulo
ковчег	kaban
еміліо	emilio
доу	doe
садівник	hardinero
кастелло	castello
початківців	beginners
скарбу	lass
свт	svt
грим	makeup
грим	pampaganda
обслуговувати	serving
обслуговувати	paglilingkod
сахалін	sakhalin
лінз	lente
лінз	lenses
лада	lada
астана	astana
дизайнерів	designer
помре	dies
помре	namatay
іркутськ	irkutsk
революцій	matris
онуки	apo
джоел	joel
дню	araw
регулятор	controller
дозволені	pinahintulutan
дозволені	pinayagan
дозволені	pinapayagang
дозволені	pinapayagan
сулла	sulla
крапка	tuldok
крапка	dot
враженням	namangha
веслі	wesley
говоримо	talking
сісти	umupo
гера	hera
віконт	vicomte
віконт	biskonde
ліз	liz
ліз	lease
драматургія	dramaturhiya
резюме	buod
мрій	dreams
мрій	pangarap
відповіла	sumagot
відповіла	nasagot
відповіла	sinagot
гейл	gale
гейл	hale
гейл	gail
табу	bawal
негативна	negatibong
негативна	negatibo
негативна	negative
завчасно	pauna
завчасно	advance
снід	aids
зламати	hack
найджел	nigel
євангелії	gospels
подавали	clam
вермонт	vermont
створіння	nilalang
створіння	nilalang
створіння	creature
загублений	grabs
намет	tolda
намет	tent
бандити	bandits
валі	wali
інтерактивна	interactive
заголовки	headers
заголовки	header
заголовки	headlines
заголовки	pamagat
заголовки	headings
логос	logo
шалений	nababaliw
шалений	ulol
шалений	baliw
шалений	loko
суворов	suvorov
наважився	dare
сеньйора	señora
говорила	nagsalita
тасманія	tasmania
нарощування	lumalaki
нарощування	lumalaking
потьомкін	potemkin
нед	ned
перлини	pearl
перлини	perlas
проаналізувати	analyze
генрік	henrik
болоті	bayou
голодні	gutom
голодні	nagugutom
святкували	bantog
стовпчик	hanay
стовпчик	haligi
дієслово	pandiwa
фарерські	faroe
чекаю	nakaabang
чекаю	naghihintay
чекаю	waiting
сфорца	sforza
мордовія	mordovia
ріхтер	richter
упав	nahulog
джойс	joyce
програмістів	programmer
річардс	richards
насичені	lunod
таємниць	hiwaga
викривлення	curvature
викривлення	warp
відлуння	echo
акторська	acting
акторська	kumikilos
