ύδατα	водах
ενωμένη	юнайтед
κινητά	mobile
κινητά	мобильные
κινητά	мобильных
κινητά	мобильный
λίθιο	лития
διάβασε	читайте
διάβασε	читай
διάβασε	прочитать
διάβασε	прочесть
διάβασε	читать
στάλθηκαν	отправил
στάλθηκαν	отправила
στάλθηκαν	послал
στάλθηκαν	отправлено
στάλθηκαν	отправили
θουκυδίδης	фукидид
αρχίζοντας	начало
αρχίζοντας	начинаю
αρχίζοντας	начиная
ανάρτηση	приостановление
μετράει	считается
μετράει	подсчет
μετράει	рассчитывает
μετράει	считаю
μετράει	считать
ελπίδες	надеется
ελπίδες	надежды
φάλαγγα	фаланга
φάλαγγα	колонна
φάλαγγα	конвой
δέσμη	bundle
εξερευνητής	исследователь
εξερευνητής	explorer
άντον	антон
λισαβόνας	лиссабон
αστικές	городское
αστικές	городские
αστικές	городских
αποσπάσει	отвлечь
ορατή	видна
ορατή	виден
ορατή	видны
ορατή	видимые
ορατή	видимых
συναισθηματική	эмоциональные
συναισθηματική	эмоциональная
συναισθηματική	эмоции
συναισθηματική	эмоциональной
συναισθηματική	эмоциональный
πείνα	голод
πείνα	голода
πείνα	голод
πείνα	голода
πιθανότητας	вероятность
ενδιαφέρονται	заинтересованных
ενδιαφέρονται	заинтересованная
ενδιαφέρονται	интересует
ενδιαφέρονται	заинтересованным
ενδιαφέρονται	интересно
ενδιαφέρονται	заинтересованные
χειρισμό	обработка
χέρμπερτ	герберт
σεμινάρια	семинары
ύψη	хайтс
ύψη	высоты
μπόμπι	бобби
πρίγκιπες	принцев
ομάρ	омар
μπορντό	бордо
απόφοιτος	выпускник
τζέισον	джейсон
καταλανικά	каталонии
αυτόνομο	автономные
αυτόνομο	автономных
αυτόνομο	самостоятельный
αιτιολογία	оправдание
αιτιολογία	обоснование
μεθάνιο	метан
μεθάνιο	метана
ανάμειξη	смешивание
ανάμειξη	смешивания
απόρριψη	отказ
απόρριψη	неприятие
απόρριψη	отклонение
απόρριψη	отклонить
απόρριψη	отверг
απόρριψη	отклонен
απόρριψη	отклонена
απόρριψη	отклонил
απόρριψη	отклонено
απόρριψη	сбросить
ζητήθηκε	запросил
ζητήθηκε	запросили
ζητήθηκε	просила
ζητήθηκε	запросила
επαμεινώνδας	эпаминонд
ισπανούς	испанцы
παράδοξο	парадокс
παράδοξο	парадоксальным
οχτώ	восемь
οχτώ	восьмой
οχτώ	eight
βαλτική	балтийского
αγοράστηκε	приобретенные
αγοράστηκε	купил
αγοράστηκε	купили
αγοράστηκε	купил
αγοράστηκε	купила
κέιμπριτζ	кембридж
μεταλλικά	металла
μεταλλικά	метал
μεταλλικά	metal
μεταλλικά	металлические
μεταλλικά	металл
μεταλλικά	металлический
κεμάλ	кемаль
εστιατόρια	рестораны
προτείνεται	рекомендуемые
προτείνεται	рекомендуется
προτείνεται	рекомендованные
προτείνεται	рекомендовано
προτείνεται	рекомендуемая
εφαρμόστηκε	применяется
εφαρμόστηκε	прикладной
εφαρμόστηκε	осуществлена
σύντροφος	партнер
σύντροφος	напарник
σύντροφος	партнёр
σύντροφος	товарищ
σύντροφος	товарищ
γονίδια	гены
ακραίες	крайней
ακραίες	крайние
ακραίες	крайняя
ακραίες	крайний
τούρκου	турку
έτοιμο	готово
έτοιμο	готовы
έτοιμο	готов
έτοιμο	готова
συνεχίζονται	продолжение
συνεχίζονται	продолжая
μπερνάρ	бернард
μπερνάρ	бернар
ραψωδία	рапсодия
ψυχική	экстрасенс
ψυχική	психического
πρόωρα	преждевременно
πρόωρα	преждевременно
ενήλικα	взрослая
ενήλικα	взрослый
ενήλικα	взрослых
ενήλικα	взрослые
λογότυπα	логотипы
καταστρέφει	разрушает
καταστρέφει	уничтожает
γαμπρός	жених
γαμπρός	жених
γαμπρός	жениха
σομαλία	сомали
σεμπάστιαν	себастьян
χορηγός	спонсором
χορηγός	спонсор
χορηγός	спонсора
αντιστοιχία	матч
αντιστοιχία	совпадение
ντόπιοι	местные
διέλευση	пересечения
διέλευση	пересечение
διέλευση	транзит
διέλευση	транзита
μερίδιο	доля
μερίδιο	поделиться
μερίδιο	разделить
μερίδιο	поделитесь
ουγκάντα	уганде
ουγκάντα	уганда
ουγκάντα	уганду
σχεδιάσει	планируемые
σχεδιάσει	планируется
σχεδιάσει	запланированные
σχεδιάσει	запланированная
σχεδιάσει	запланировано
σχεδιάσει	запланированных
πυρετό	жар
πυρετό	лихорадка
ζάχαρη	сахар
παράγραφο	параграф
παράγραφο	пункт
παράγραφο	абзац
διευθέτηση	урегулирование
διευθέτηση	поселение
διευθέτηση	урегулирования
χρησιμοποίηση	используйте
χρησιμοποίηση	использование
χρησιμοποίηση	использовать
βέρνερ	вернер
εξαφανίστηκε	исчез
εξαφανίστηκε	исчезла
εξαφανίστηκε	исчезли
αντίστροφη	вспять
αντίστροφη	обратная
αντίστροφη	обратный
αντίστροφη	обратное
μάνο	мано
ενέπνευσε	вдохновил
δικαστές	судьи
δικαστές	судей
ράλι	ралли
ράλι	митинг
συγγένεια	родство
συγγένεια	близость
συγγένεια	родство
συγγένεια	родства
τζουζέπε	джузеппе
μπρούνο	бруно
δημόσιος	общественность
δημόσιος	публичные
δημόσιος	общественности
αυτόχθονες	коренное
αυτόχθονες	коренных
αυτόχθονες	коренные
άλλως	иначе
ποινικό	преступные
ποινικό	преступник
ποινικό	уголовное
ποινικό	уголовного
όγδοη	восьмая
όγδοη	восьмое
όγδοη	восьмой
δημιουργίες	творения
υποδιαίρεση	деление
υποδιαίρεση	подраздел
υποδιαίρεση	подразделе
ρέμπραντ	рембрандт
αντιπροσωπεία	делегирование
αντιπροσωπεία	делегация
πιανίστας	пианист
ικανότητας	компетентность
συναδέλφους	коллеги
συναδέλφους	коллегами
συναδέλφους	коллег
συναδέλφους	коллегам
συναδέλφους	коллеги
συναδέλφους	коллегами
συναδέλφους	коллег
λεφτά	money
λεφτά	деньги
υπολογισμός	расчеты
υπολογισμός	расчёт
υπολογισμός	расчета
υπολογισμός	расчет
υπολογισμός	вычислить
υπολογισμός	расчета
υπολογισμός	расчёт
υπολογισμός	рассчитать
κουρτ	курт
πελάτη	заказчик
πελάτη	покупатель
πελάτη	клиент
πελάτη	посетитель
πελάτη	клиентов
πελάτη	клиента
πελάτη	клиент
δείχνοντας	отображение
δείχνοντας	показ
δείχνοντας	указывая
δείχνοντας	указывает
επιγράμματα	эпиграммы
έκκληση	обжаловать
έκκληση	апелляция
έκκληση	призыв
έκκληση	обжалование
ευρωπαίων	европейцев
ευρωπαίων	европейцы
διαχωρισμού	разделение
διαχωρισμού	разделительной
υγρή	влажные
υγρή	жидкость
υγρή	жидкий
υγρή	жидкости
υγρή	мокрый
υγρή	мокрая
υγρή	мокрые
διαγράμματα	диаграммы
κλωντ	клод
απαγωγή	похищения
απαγωγή	похищение
απαγωγή	похищения
απαγωγή	похищение
απαγωγή	похитить
απαγωγή	похищена
απαγωγή	похищены
απαγωγή	похитили
απαγωγή	похитил
απαγωγή	похищен
ζάμπια	замбия
ζάμπια	замбии
ενεργοποίηση	активации
ενεργοποίηση	включить
ενεργοποίηση	активировать
ενεργοποίηση	активизировать
μηχανικά	механически
μηχανικά	механические
μηχανικά	механических
σεπτέμβρη	сентября
σεπτέμβρη	сентябрь
καμπύλες	кривые
διαβάστε	читайте
διαβάστε	читай
διαβάστε	прочитать
διαβάστε	прочесть
διαβάστε	читать
καλλιεργούνται	вырос
ξίφος	меч
αισθήσεις	чувства
έσωσε	спас
έσωσε	сохранена
έσωσε	сохранен
έσωσε	сохранено
έσωσε	сохранены
καινοτομία	инноваций
καινοτομία	инновации
καινοτομία	нововведения
φορτία	поставки
φορτία	нагрузок
παράδεισο	рай
παράδεισο	небеса
παράδεισο	небо
παράδεισο	рай
βαρσοβία	варшава
βαρσοβία	варшаве
εκδηλώνεται	проявилось
εκδηλώνεται	проявляется
εκδηλώνεται	проявилась
χωράφια	полей
χωράφια	поля
ντίζελ	дизель
υπουργούς	министры
υπουργούς	министрами
υπουργούς	министров
ευγενία	евгения
κατηγορεί	винит
κατηγορεί	обвиняет
διάσημοι	известная
διάσημοι	знаменитая
διάσημοι	известный
διάσημοι	знаменитость
διάσημοι	знаменитый
διάσημοι	знаменитости
διάσημοι	знаменитость
διάσημοι	знаменитости
διάσημοι	знаменитостей
δαπάνη	расходы
αρκαδία	аркадия
στοιχειώδη	начальной
στοιχειώδη	элементарные
στοιχειώδη	начальная
παρουσιαστής	ведущий
παρουσιαστής	ведущая
παρουσιαστής	принимающих
παρουσιαστής	принимающая
ψηλότερη	выше
αϊτή	гаити
εξάρτηση	зависимости
εξάρτηση	зависимость
εξάρτηση	зависимость
κώδικες	кодексы
κώδικες	коды
γκάνα	гане
γκάνα	ганы
γκάνα	гана
κλίντον	клинтон
κρατήρες	кратеров
διακριτικό	отличительные
διακριτικό	отличительной
διακριτικό	маркер
λιμνών	озер
λιμνών	озера
ύφεση	рецессии
ύφεση	спад
ύφεση	ремиссии
εξαφανιστεί	исчезнет
εξαφανιστεί	исчезнуть
εξαφανιστεί	исчезают
εύνοια	услуга
ανησυχίες	озабоченности
εστιατόριο	ресторан
ιππότη	найт
ιππότη	конь
ιππότη	рыцарь
χαρακτηρίζουν	характеризуют
αλβανοί	албанцев
αλβανοί	албанцев
χειρότερο	худшая
χειρότερο	худшее
χειρότερο	худший
χειρότερο	хуже
βάθη	глубины
βάθη	глубин
ύλες	материалы
οπίσθια	задняя
οπίσθια	ягодицы
οπίσθια	задняя
οπίσθια	тыл
οπίσθια	сзади
οπίσθια	задних
κλοντ	клод
γένοβα	генуе
ράιαν	райан
ισχυρότερη	крепче
ισχυρότερη	сильней
ισχυρότερη	сильнее
νουβέλα	роман
επιβεβαιώνει	подтверждает
ψηφία	цифр
ψηφία	цифры
πρίνσιπε	принсипи
ράπερ	рэпер
δημογραφικά	население
δημογραφικά	демографические
δημογραφικά	демографических
άουσβιτς	аушвиц
γουέλς	скважины
γουέλς	уэллс
ενδιάμεση	промежуточный
ενδιάμεση	промежуточные
ενδιάμεση	промежуточных
κόσοβο	косово
φθόριο	фтора
χείλος	лип
χέρσελ	гершель
μελίνα	мелина
σκαρφάλωσε	восхождение
παραδοθεί	доставлена
παραδοθεί	доставлено
παραδοθεί	доставлен
παραδοθεί	доставлены
μασαχουσέτης	массачусетс
περιγράφηκε	описано
περιγράφηκε	описал
περιγράφηκε	описаны
περιγράφηκε	описанные
περιβάλλει	окружает
μαχαίρι	нож
συνήθειες	привычки
επενδύσεων	капиталовложения
επενδύσεων	инвестиции
επενδύσεων	инвестирование
μόντε	монте
μόντε	монти
τραγουδά	поет
τραγουδά	поёт
παράκτια	прибрежных
παράκτια	прибрежные
προσδιορίζει	указывается
προσδιορίζει	указывает
προσδιορίζει	указать
προσδιορίζει	укажите
προσδιορίζει	уточнить
φωτισμού	освещения
φωτισμού	освещение
φωτισμού	освещения
φωτισμού	освещение
σκυλιά	собак
σκυλιά	собаки
σκυλιά	псы
κακός	плохо
κακός	плохой
κακός	bad
κακός	плохая
εικασία	гипотеза
εικασία	предположения
εικασία	предположение
εικασία	допущение
εικασία	спекуляции
ξένος	иностранцы
ξένος	иностранец
ξένος	чужой
ξένος	незнакомец
ξένος	иностранный
ξένος	иностранное
ξένος	иностранных
ρόουζ	роуз
ρόουζ	роза
ρόουζ	роз
προστατεύεται	охраняемых
προστατεύεται	защищена
προστατεύεται	защищены
προστατεύεται	защищен
μίσιγκαν	мичиган
ψηλό	высокий
ψηλό	высокие
ψηλό	высокая
υποχρεωτικά	обязательных
υποχρεωτικά	обязательное
υποχρεωτικά	обязательна
υποχρεωτικά	обязательные
υποχρεωτικά	обязательная
υποχρεωτικά	обязательный
υποχρεωτικά	обязательное
υποχρεωτικά	обязательный
υποχρεωτικά	обязательные
υποχρεωτικά	обязательная
λιντς	лидс
λιντς	линч
λιντς	линц
καταλαβαίνει	понимает
σύνθετη	составных
σύνθετη	составные
σύνθετη	комплекс
σύνθετη	сложная
σύνθετη	сложные
σύνθετη	сложных
σύνθετη	сложный
δίδυμα	близнецы
επαναλαμβάνεται	неоднократные
επαναλαμβάνεται	повторяется
κηλίδες	пятна
κηλίδες	пятна
κηλίδες	ролики
φοίνικας	феникс
ανέμους	ветры
ανέμους	ветра
σάμιουελ	самуэль
σάμιουελ	сэмюэль
σάμιουελ	сэмюэл
αμνηστία	амнистии
αμνηστία	amnesty
αμνηστία	амнистию
αμνηστία	амнистия
προσφέρθηκε	предложил
ισλαμική	исламские
ισλαμική	исламская
ισλαμική	исламский
ισλαμική	исламское
εχθροί	враги
εχθροί	врагам
εχθροί	врагов
γυρισμάτων	снимать
γυρισμάτων	съемки
γυρισμάτων	съёмки
γυρισμάτων	снимаю
γυρισμάτων	снимаем
γυρισμάτων	съемка
κλάσμα	фракции
αναψυχής	досуг
νεα	новые
νεα	новинка
νεα	новая
νεα	новый
νεα	новых
νεα	новое
νεα	news
νεα	новость
νεα	новости
βιθυνίας	вифинии
καινοτομίες	инноваций
καινοτομίες	инновации
καινοτομίες	нововведения
καινοτομίες	инноваций
καινοτομίες	инновации
καινοτομίες	новшества
καινοτομίες	нововведения
ημίχρονο	перерыве
απαγορεύτηκε	запрещена
απαγορεύτηκε	запрещены
απαγορεύτηκε	запрещен
απαγορεύτηκε	запрещено
σταματά	остановки
σταματά	останавливается
σταματά	прекращается
νόρμαν	норман
κτήματα	поместья
επιπροσθέτως	дополнительно
βαλουά	валуа
μετοχές	запасов
μετοχές	акции
μετοχές	запасы
μετοχές	разделяет
μετοχές	доли
μετοχές	акции
επαναστάσεις	революции
νύμφες	нимфы
κάλπες	опросы
περιμένω	ожидание
περιμένω	ждём
περιμένω	жду
περιμένω	ждем
περιμένω	ждать
κάθεται	сидит
στέκεται	стоя
στέκεται	стою
στέκεται	стоящая
βαρωνία	баронство
κλάους	клаус
αριστοκρατία	аристократии
αριστοκρατία	благородство
υπηρετεί	служит
περίληψη	резюме
περίληψη	сводка
αμφιβολίες	сомнения
πυκνή	плотный
πυκνή	плотная
ατυχήματα	происшествия
ατυχήματα	аварии
ατυχήματα	аварий
ατυχήματα	дтп
μάγια	майи
μάγια	майя
μάγια	майи
μάγια	майя
μάγια	майя
θανάτους	умершие
θανάτους	смерти
εργαζόμενοι	трудящиеся
εργαζόμενοι	работники
εργαζόμενοι	рабочие
εργαζόμενοι	работников
εργαζόμενοι	трудящихся
εργαζόμενοι	работников
εργαζόμενοι	работники
εργαζόμενοι	служащие
εργαζόμενοι	сотрудники
επανέλαβε	повторить
επανέλαβε	повторите
επανέλαβε	повторять
επανέλαβε	повторяю
επιμονή	упорство
επιμονή	настойчивость
επιμονή	стойкость
επιμονή	стойкости
επιμονή	упорство
επιμονή	настойчивость
επιμονή	стойкость
λούκα	лука
λούκα	луки
λούκα	лукка
λούκα	лука
λούκα	луки
καμβά	холст
φρέντερικ	фредерик
φρέντερικ	фредерик
φρέντερικ	фридрих
μανία	фьюри
μανία	ярость
μανία	mania
λιμνοθάλασσα	лагуна
ακολουθίες	последовательности
ψυχολογική	психологической
ψυχολογική	психологическое
ψυχολογική	психологический
ψυχολογική	психологические
ψυχολογική	психологическая
ρόζα	розу
ρόζα	роза
οσμάν	осман
επιδιώκει	преследует
επιδιώκει	стремится
λεπτομερή	подробные
λεπτομερή	подробно
λεπτομερή	подробный
λεπτομερή	подробное
τυρί	сыр
κίτρινη	желтая
κίτρινη	жёлтый
κίτρινη	желтые
κίτρινη	желтый
γρήγορο	быстрый
γρήγορο	быстро
γρήγορο	быстрая
συντομογραφίες	сокращения
ανοχή	допуск
ανοχή	терпимости
ανοχή	терпимость
αποδέχεται	принимает
μπατίστα	батиста
ισχυρότερο	сильнейший
ερωτικό	эротические
καταχώρηση	въезд
καταχώρηση	въезда
καταχώρηση	регистрация
μέλι	мед
μέλι	родная
μέλι	дорогая
μέλι	мэлли
μέλι	мелли
τόλκιν	толкин
βίνσεντ	винсент
ναρκωτικά	наркотики
διάβρωση	коррозии
διάβρωση	эрозии
αρμένιοι	армян
αρμένιοι	армяне
τζόρτζια	грузии
τζόρτζια	джорджия
τζόρτζια	грузия
τζόρτζια	грузию
άλας	соли
άλας	соль
κατάρα	проклятие
κατάρα	проклятье
καταδρομικό	крейсер
ενέδρα	засада
ενέδρα	засады
ενέδρα	засада
ενέδρα	засаду
πατριάρχες	патриархов
μετανάστευσαν	мигрировали
μετανάστευσαν	иммигрировал
σπόροι	семена
σπόροι	семя
σπόροι	семенной
σπόροι	семена
σπόροι	семян
ονομαστική	оценили
ονομαστική	оценил
ονομαστική	оценила
ονομαστική	номинальной
ονομαστική	номинальная
υποδοχής	приветствуя
υποδοχής	принимающих
υποδοχής	принимающая
βαθμιαία	постепенного
βαθμιαία	постепенное
βαθμιαία	постепенный
βαθμιαία	постепенно
σκύλος	собака
σκύλος	пес
σκύλος	пёс
θεραπείες	лечение
θεραπείες	терапии
ομολογία	исповедь
ομολογία	признание
καθολικοί	католики
καθολικοί	католиков
καθολικοί	католической
καθολικοί	католик
καθολικοί	католическая
καθολικοί	католики
ισοδύναμο	эквивалент
ισοδύναμο	эквивалентные
εθνικοί	граждане
χόρχε	хорхе
σώθηκε	спас
σώθηκε	сохранена
σώθηκε	сохранен
σώθηκε	сохранено
σώθηκε	сохранены
ειδικότητα	специфику
ειδικότητα	специальность
ειδικότητα	специализация
ειδικότητα	специальности
ειδικότητα	специальность
κοσμική	светского
κοσμική	космическое
σο	шоу
σο	шо
τύραννος	тиран
τύραννος	тирана
μάργκαρετ	маргарет
μάργκαρετ	маргарита
δοχείο	судно
δοχείο	сосуд
δοχείο	судна
δοχείο	емкость
δοχείο	сосуд
δοχείο	контейнер
νίγηρα	нигер
νίγηρα	нигера
νίγηρα	нигере
σηματοδότησε	отмечена
σηματοδότησε	отметили
συμπλήρωμα	дополнение
συμπλήρωμα	дополнения
συμπλήρωμα	дополнить
καθοριστική	решающий
καθοριστική	решительный
καθοριστική	решительные
αγιος	святой
αγιος	сен
αγιος	сент
αγιος	святая
χρήμα	money
χρήμα	деньги
φέγενορντ	фейеноорд
μόδα	моды
μόδα	мода
μόδα	fashion
μόδα	модные
μόδα	модный
τουρκμενιστάν	туркменистан
γράψω	напиши
γράψω	пиши
γράψω	пишите
γράψω	напишите
γράψω	написать
μετς	мец
μετς	метастазы
δολοφόνος	убийца
δολοφόνος	киллер
δολοφόνος	убийца
δολοφόνος	убийца
ωραίο	приятно
ωραίο	мило
συμβολίζουν	символизируют
μπάρμπαρα	барбара
λίτρα	литров
λίτρα	литров
λίτρα	литра
φωτισμό	освещения
φωτισμό	освещение
αργό	аргон
αργό	медленные
αργό	медленно
αργό	медленный
εκπαιδευτικός	педагог
εκπαιδευτικός	воспитатель
παραμύθι	сказка
παραμύθι	сказка
απασχόλησης	трудоустройство
απασχόλησης	занятость
λιμένας	порт
λιμένας	порту
διαθεσιμότητα	наличие
διαθεσιμότητα	доступность
αποτίμηση	оценка
τροπικό	тропических
τροπικό	тропические
τροπικό	тропический
εκλειπτική	эклиптики
θειικό	сульфата
θειικό	серной
φθορά	истощение
φθορά	надеть
φθορά	носить
φθορά	ухудшение
καταλύτη	катализатора
βόλφγκανγκ	вольфганг
ηλικίες	возраст
ηλικίες	века
ηλικίες	возрастов
συναίσθημα	эмоции
συναίσθημα	ощущение
συναίσθημα	чувство
συναίσθημα	ощущения
γουιάνα	гайана
φυσιολογία	физиологии
αλβανικά	албанцев
αντιτορπιλικά	эсминцев
αποκλεισμού	исключение
αποκλεισμού	отчуждение
συγκομιδή	урожай
συγκομιδή	заготовки
βελτιωθεί	улучшилась
βελτιωθεί	улучшилось
βελτιωθεί	улучшение
μπέλα	белла
προοδευτικό	прогрессивное
προοδευτικό	прогрессивного
ύπνο	сон
ύπνο	спать
ύπνο	спи
συντηρητική	консервативные
κόρδοβα	кордова
κόρδοβα	кордове
προβλέψεις	прогнозы
προβλέψεις	предсказания
προβλέψεις	прогнозы
προβλέψεις	прогнозы
υποχώρησε	отступил
υποχώρησε	отступили
διαλέκτους	диалектов
βούλγαρος	болгарии
αναπνοή	вдох
αναπνοή	дыхание
αναπνοή	дышит
αναπνοή	дыхание
αναπνοή	дыхание
θρίαμβος	триумф
πειραματική	экспериментальных
πειραματική	экспериментальная
πειραματική	экспериментальные
πειραματική	экспериментальное
πειραματική	экспериментальный
κοιλότητα	полость
κοιλότητα	полости
ανασκαφή	раскопки
ανασκαφή	копать
γεια	привет
γεια	здравствуйте
καρποί	фрукты
καρποί	фрукт
καρποί	плод
καρποί	плоды
καρποί	орехи
καρποί	орешки
καρποί	фрукты
καρποί	плоды
άνεμοι	ветры
άνεμοι	ветра
ρωμαίο	ромео
στοκ	акции
στοκ	наличии
διαμονή	проживание
διαμονή	размещение
θανάσιμα	смертельный
θανάσιμα	смертельно
θανάσιμα	смертельная
ανταποκρίνεται	реагирование
ανταποκρίνεται	отвечает
πάθη	страсти
τερματοφύλακες	вратари
κεραίες	антенны
κεραίες	антенны
παρτίδα	партия
παρτίδα	лота
παρτίδα	лот
ανταγωνισμός	конкуренция
ανταγωνισμός	соревнования
ανταγωνισμός	конкурс
ανταγωνισμός	конкуренции
ανταγωνισμός	соревнование
συμφέρον	проценты
συμφέρον	интерес
συμφέρον	заинтересованность
συμφέρον	интересы
οδήγηση	водить
οδήγηση	драйв
οδήγηση	привод
οδήγηση	drive
οδήγηση	вождение
οδήγηση	вождения
διαγωνισμούς	соревнования
διαγωνισμούς	конкурсы
ορμή	импульс
δημοκρατίες	демократии
δημοκρατίες	республик
αναβίωση	оживление
αναβίωση	возрождение
περιορισμοί	ограниченность
περιορισμοί	ограничения
περιορισμοί	ограничения
περιορισμοί	трудности
περιορισμοί	ограничения
δυσαρέσκεια	недовольство
δυσαρέσκεια	возмущение
δυσαρέσκεια	негодование
δυσαρέσκεια	обиды
δυσαρέσκεια	недовольство
λουτρό	бани
λουτρό	ванна
λουτρό	бат
λουτρό	ванной
λουτρό	баня
ουγγρική	венгрии
ουγγρική	венгерский
εξάμηνο	семестр
διόδωρος	диодор
καστ	бросили
θεωρητικό	теоретические
θεωρητικό	теоретической
σενεγάλη	сенегала
σενεγάλη	сенегале
σενεγάλη	сенегал
σκοράρει	баллы
χιτώνα	туника
οργανωμένο	организованная
οργανωμένο	организовано
οργανωμένο	организованный
οργανωμένο	организованные
οργανωμένο	организован
οργανωμένο	организованной
οργανωμένο	организованная
οργανωμένο	организованное
οργανωμένο	организованный
οργανωμένο	организованные
οργανωμένο	организован
οργανωμένο	организованной
νίκολας	николас
νίκολας	николай
κυκλώματα	цепи
κυκλώματα	схемы
αποκλεισμός	исключение
αποκλεισμός	отчуждение
αποκλεισμός	запретить
αποκλεισμός	запрет
αποκλεισμός	бан
φάντασμα	призрак
φάντασμα	призраки
φάντασμα	привидение
φάντασμα	призрак
κράματα	сплавы
σκεύη	утвари
κυριάρχησε	доминировали
μιλώντας	выступая
μιλώντας	говорящие
μπέρναρντ	бернард
μπέρναρντ	бернар
παρομοίως	аналогично
παρομοίως	аналогично
εγκυκλοπαιδική	энциклопедический
νάνοι	карликов
νάνοι	гномов
νάνοι	гномов
αργυρός	аргир
αιτήματα	просьбы
αιτήματα	запросы
αιτήματα	требования
αιτήματα	требует
φανταστική	фантастический
φανταστική	фантастика
αφαιρεί	удаляет
ορκίζεται	клянется
απόσυρση	вывод
απόσυρση	снятие
σιδηρόδρομος	железнодорожных
σιδηρόδρομος	железнодорожный
σιδηρόδρομος	железнодорожные
σιδηρόδρομος	железнодорожных
σιδηρόδρομος	железнодорожный
χλώριο	хлора
ασβέστιο	кальция
φορούσε	носил
φορούσε	носила
φορούσε	носили
μαυσωλείο	мавзолей
χθες	вчера
χθες	вчерашний
ποικίλει	варьируется
κροατών	хорватов
ατμοσφαιρική	атмосферных
βροχοπτώσεις	осадки
βροχοπτώσεις	осадков
γνωρίσματα	черты
σαντζάκι	санджак
διπλός	двойная
διπλός	двойное
διπλός	двойной
διπλός	двойные
ύπατος	консул
ραντ	рэнд
ραντ	радд
δέκατη	десятая
δέκατη	десятый
δέκατη	десятой
επιθυμητή	желаемое
επιθυμητή	желаемых
επιθυμητή	желательно
σίδηρο	железа
σίδηρο	утюг
σίδηρο	железо
σίδηρο	железный
βιολογική	биологические
βιολογική	биологическая
βιολογική	биологический
βιολογική	биологическое
ιδανική	идеальная
ιδανική	идеал
τσάι	чаю
τσάι	чая
τσάι	чай
περιφερειών	регионы
φλάνδρα	фландрии
πειραματικά	экспериментальных
πειραματικά	экспериментальная
πειραματικά	экспериментальные
πειραματικά	экспериментальное
πειραματικά	экспериментальный
όγδοο	восьмая
όγδοο	восьмое
όγδοο	восьмой
πρωτοβουλίες	инициативы
ασυνήθιστα	необычно
ασυνήθιστα	необычный
ασυνήθιστα	необычная
ασυνήθιστα	необычное
ασυνήθιστα	необычно
ασυνήθιστα	необычные
αφίσες	плакаты
πρέσβη	посла
πρέσβη	посол
νάπολι	наполи
σοπράνο	сопрано
σοπράνο	сопрано
δάνεια	займы
δάνεια	займов
δάνεια	кредиты
δάνεια	ссуды
νετρονίων	нейтрон
πρωτεΐνη	белок
πρωτεΐνη	белка
πρωτεΐνη	белки
ερμιόνη	гермиона
συλλογικά	коллективно
συλλογικά	коллектив
συλλογικά	коллективных
συλλογικά	коллективные
συλλογικά	коллективная
συλλογικά	коллективное
εκτεταμένο	обширная
εκτεταμένο	обширный
εκτεταμένο	обширные
εκτεταμένο	расширенный
εκτεταμένο	расширенная
εκτεταμένο	расширенное
εκτεταμένο	продлен
γενοκτονία	геноцид
γραφές	труды
γραφές	трудах
γραφές	писание
γραφές	писания
πρωτεύοντα	приматов
πόροι	ресурсы
χουσεΐν	хусейн
χουσεΐν	хуссейн
σλαβική	слав
σίλβα	силва
σίλβα	сильва
στιλ	style
στιλ	стиль
στιλ	стил
συνθετικό	синтетических
συνθετικό	синт
εισαγγελέα	прокурор
εισαγγελέα	обвинитель
παράμετροι	параметры
αγγελόπουλος	ангелопулос
εναλλακτικό	альтернатива
εναλλακτικό	альтернативных
εναλλακτικό	альтернативный
αλάσκα	аляска
απίθανο	маловероятно
απίθανο	вряд
τεχνίτες	мастерам
τεχνίτες	строители
τεχνίτες	ремесленников
ρίμαν	римана
έτοιμη	готово
έτοιμη	готовы
έτοιμη	готов
έτοιμη	готова
καταγράφηκε	записано
καταγράφηκε	записали
καταλονία	каталонии
απότομη	крутых
απότομη	резкое
επισήμανση	маркировка
επισήμανση	маркировки
δόκτωρ	доктор
δόκτωρ	врач
κατασκευάζει	производит
σάλας	салас
πολλαπλά	несколько
πολλαπλά	множественные
ντένις	деннис
ντένις	дэннис
ντένις	денис
ντένις	дени
μποντ	бонд
όουεν	оуэн
συναγερμό	тревога
συναγερμό	сигнализация
συναγερμό	будильник
συναγερμό	сигнализации
ότο	отто
βομβαρδιστικά	бомбардировщики
γκυ	гай
γκυ	ги
γκυ	парень
βίντσι	винчи
αναζητά	стремится
σάββα	сава
γκαρσία	гарсия
γκαρσία	гарсиа
μεταδίδει	передает
ροές	кормит
ροές	ленты
ροές	потоки
ροές	потоков
ροές	ручьи
ροές	потоки
έρνεστ	эрнест
μουσουλμανική	мусульманских
μουσουλμανική	мусульманские
μουσουλμανική	мусульманин
μουσουλμανική	мусульмане
ακτιβιστές	активистов
ακτιβιστές	активисты
συλληφθεί	захвачены
συλληφθεί	захвачен
συλληφθεί	пойман
συλληφθεί	захватили
πολύτιμο	прелесть
πολύτιμο	драгоценных
πολύτιμο	драгоценные
πολύτιμο	драгоценный
πολύτιμο	ценное
πολύτιμο	ценный
πολύτιμο	ценная
πολύτιμο	ценные
οργανικά	органические
οργανικά	органических
οργανικά	органический
λοιμώξεις	инфекции
λοιμώξεις	инфекций
φανταστικό	фантастический
