και	en
κίνδυνος	risiko
κίνδυνος	hazard
κίνδυνος	gevaar
σχεδιασμού	beplanning
κατανάλωση	verbruik
κατανάλωση	vrymoedigheid
φλωρεντία	florence
μονακό	monaco
λήμνου	lemnos
υψηλότερο	hoogste
υψηλότερο	hoër
μωάμεθ	mohammed
διάγνωση	diagnose
μεταφορές	vervoer
μεταφορές	transport
εταιρίες	korporasies
εταιρίες	maatskappye
εταιρίες	companies
φάρμακα	geneeskunde
δυναμική	dynamics
δυναμική	dinamiese
δυναμική	omvattende
κατάλληλο	geskikte
κατάλληλο	gepas
κατάλληλο	toepaslike
ακτίνα	beam
ακτίνα	straal
ακτίνα	lewendige
ακτίνα	radius
συνεργάτες	vennote
συνεργάτες	associates
συνεργάτες	kollegas
εναλλακτική	alternatief
εναλλακτική	alternatiewe
εναλλακτική	afwissel
εναλλακτική	alternatiewe
εκφράσεις	uitdrukkings
ίαν	lan
ίαν	ian
μύθος	legende
έξοδο	verlaat
χανς	hans
στερεά	soliede
στερεά	solied
ισορροπία	saldo
ισορροπία	balans
ισορροπία	ewewig
ισπανός	spaanse
ισπανός	spaans
τυπική	tipiese
τυπική	typical
εξελίξεις	ontwikkelings
ρυθμός	gradeer
ρυθμός	tarief
ρυθμός	beoordeel
συνασπισμού	koalisie
θεατές	kykers
σφαγή	knee
σφαγή	slagting
σουλτάνος	sultan
ελαφρά	ligte
ελαφρά	effens
σεν	shen
σεν	sen
σεν	sep
βιρτζίνια	virginia
βιρτζίνια	virginië
μέταλλα	metaal
μέταλλα	metale
σκηνοθέτες	direkteure
υποκατάσταση	vervanging
υποκατάσταση	plaasvervanging
χορός	dance
χορός	dans
χορός	dans
κολέγιο	kollege
κύμα	waai
κύμα	golf
κέρματα	coins
κέρματα	munte
κέρματα	muntstukke
βία	geweld
μαδρίτη	madrid
κάρλος	carlos
πύλες	gates
πύλες	hekke
κορίτσι	meisie
κορίτσι	girl
εγγονός	kleinseun
πρόσφατη	onlangse
ρίο	rio
βυζάντιο	byzantium
θηλυκά	meisies
θηλυκά	vroulik
αρσενικό	arseen
αρσενικό	manlike
αρσενικό	mannetjie
επαγγελματίες	professionals
ψηφιακή	digitale
ψηφιακή	digital
ηλεκτρονική	elektronika
ηλεκτρονική	elektronies
ηλεκτρονική	elektroniese
τεράστιο	huge
κομμουνιστικό	kommunistiese
κατάργηση	herroeping
ήλιος	son
άσπρο	white
θεολογία	teologie
εκδοχές	weergawes
πρόεδροι	presidente
ερώτημα	navraag
ερώτημα	vraag
σύνταξη	pensioen
σύνταξη	sintaks
τεχνικά	tegniese
τεχνικά	tegnies
ιδιοκτήτης	eienaar
γαλαξίες	sterrestelsels
κτήρια	geboue
ωραία	lekker
ωραία	oulike
ωραία	nice
τάσεις	trend
τάσεις	tendens
τάσεις	neiging
τάσεις	neigings
σελήνη	maan
εύκολο	maklik
εύκολο	maklike
εκτιμήσεις	skattings
εκτιμήσεις	beramings
θηλαστικά	mammals
ισοπαλία	gelykop
ισοπαλία	das
ισοπαλία	teken
επαναστάτες	rebels
επαναστάτες	rebelle
άθροισμα	sum
άθροισμα	som
λειτουργούσε	operated
παρακολούθησε	gekyk
φυλακές	tronk
φυλακές	gevangenis
φυλακές	tronke
σήμαινε	bedoel
σαλβαδόρ	salvador
ηλεκτρονικό	elektronies
ηλεκτρονικό	elektroniese
κάλεσε	oproep
κάλεσε	bel
κάλεσε	roep
κάλεσε	skakel
αερίου	gas
σύνδρομο	sindroom
πόρων	hulpbronne
συνοικίες	distrikte
ολοκληρωθεί	voltooi
ολοκληρωθεί	afgehandel
σημείωση	nota
σημείωση	aantekeninge
συμβολίζει	simboliseer
ηλεκτρική	elektriese
ηλεκτρική	elektriese
ηλεκτρικό	elektriese
αθηνά	athene
αθηνά	athena
επιπτώσεις	impact
επιπτώσεις	impak
επιπτώσεις	gevolge
επιπτώσεις	implikasies
επιπτώσεις	effekte
αγροτική	landelike
αγροτική	rural
δορυφόρος	satelliet
αρσενικά	mans
αρσενικά	manlike
αρσενικά	mannetjie
τίποτε	niks
τραγωδία	tragedie
αθλητικές	sporting
κλειδί	sleutel
κλειδί	key
λευκά	white
μάρκο	marko
μάρκο	marco
υπεύθυνη	verantwoordelik
πρωταθλητές	champions
αναπληρωτής	adjunk
μόρια	moria
μόρια	molekules
αυτόνομη	outonome
αιγαίο	egeïese
τατουάζ	tattoo
διαταγές	orders
διαταγές	bestellings
διονύσιος	dionisius
ιδιοκτησίας	eienaarskap
παιδεία	opvoeding
παιδεία	opvoedkunde
παιδεία	onderwys
παιδεία	opleiding
παιδεία	onderrig
αντίγραφο	duplikaat
αντίγραφο	dupliseer
αντίγραφο	kopieer
αντίγραφο	bokant
αντίγραφο	kopiereg
χαλκιδικής	chalkidiki
φωτογραφίας	fotografie
ανοικτό	ope
ανοικτό	oopmaak
ανοικτό	oop
θρησκευτικά	religie
θρησκευτικά	godsdiens
θρησκευτικά	godsdienstige
θρησκευτικά	religieuse
θρησκευτικά	gelowige
διάσταση	dimensie
διάσταση	dimension
μυθιστορήματα	romans
χένρι	henry
αξιολόγηση	beoordeling
αντίθετο	teenoorgestelde
ορολογία	terminology
δημοφιλές	gewild
δημοφιλές	gewilde
εντολές	opdragte
εντολές	orders
εντολές	bestellings
χειρόγραφα	manuscripts
χειρόγραφα	manuscript
κλινική	kliniek
κλινική	kliniese
μπαρόκ	barok
πόλο	polo
πόλο	pool
κάτοχος	eienaar
συμμάχους	allies
περιφερειακή	streek
ιδρυτικό	stigting
επίσκεψη	besoek
διακοπή	breek
διακοπή	blaaskans
αποδοχή	aanvaarde
αποδοχή	aanvaar
αποδοχή	aanvaarding
αποδοχή	aanvaar
προστέθηκε	bygevoeg
κυνήγι	hunt
κυνήγι	jag
πλεονέκτημα	voordeel
πλεονέκτημα	advantage
κόκκινη	rooi
επιστημονικά	wetenskaplike
επιστημονικά	wetenskaplik
μουσικές	musical
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	voorneme
πρόθεση	bedoeling
ψάρια	vis
ψάρια	visvang
μπιλ	noot
παλαιότερο	oudste
τέξας	texas
κανονικό	gereelde
κανονικό	normale
κανονικό	normal
κανονικό	normaal
διάσημο	bekende
διάσημο	beroemd
διάσημο	famous
τζόνσον	johnson
κόστα	costa
κόστα	kosta
τζαμί	moskee
πάλη	stoei
πάλη	stryd
πάλη	struggle
πάλη	sukkel
πάλη	veg
θαλάσσια	marine
σύρου	syros
οχυρό	fortress
οχυρό	fort
μαθηματική	wiskundige
τόνι	tony
τόνι	toni
μελετητές	scholars
αγορές	aankope
αγορές	markte
σύμπλεγμα	cluster
αδερφή	suster
σαμόα	samoaans
σαμόα	samoa
επιστρέφοντας	terugkeer
επιστρέφοντας	terugstuur
εργάτες	werkers
εργάτες	workers
βασισμένο	gebaseer
βασισμένο	gebasseer
έρχονται	oppad
λόγοι	redes
προσβολή	belediging
λύσεις	oplossings
ανεξάρτητες	independent
ανεξάρτητες	onafhanklike
ανεξάρτητες	onafhanklik
ανεξάρτητες	selfstandige
συμπεριλαμβανομένης	insluitende
συμπεριλαμβανομένης	insluitend
πτήσεις	vlugte
κρασί	wyn
επηρέασε	geraak
επηρέασε	geaffekteer
επηρέασε	geaffekteerde
νάτριο	sodium
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	madeliefie
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodite
αφροδίτη	venus
αποδεκτή	aanvaarbare
αποδεκτή	aanvaarbaar
αποδεκτή	aanvaarde
αποδεκτή	aanvaar
οποιονδήποτε	enigiemand
σύμπαν	heelal
σύμπαν	kosmos
πρακτικές	praktyke
πρακτικές	reguleer
συντάκτες	redigeerders
συντάκτες	skrywers
συντάκτες	outeurs
διαταραχή	disorder
σαίξπηρ	shakespeare
οτιδήποτε	enigiets
συνεισφορές	bydraes
επιστημονικό	wetenskaplike
επιστημονικό	wetenskaplik
μαίρη	mary
μαίρη	maria
ακριβή	presiese
ακριβή	akkurate
ακριβή	akkuraat
σιδηροδρομικός	spoorweg
σιδηροδρομικός	spoorlyn
πόδι	voet
παρκ	park
βρυξέλλες	brussels
βρυξέλλες	brusselse
βρυξέλλες	brussel
ροπή	torque
άνθη	blomme
άνθη	blossoms
αστέρι	ster
αστέρι	star
συμμετέχοντες	deelnemers
συμμετέχοντες	gaste
συνέβαλε	bygedra
δωμάτιο	kamer
πάσχα	paasfees
συμφώνησε	ooreengekom
γραμματεία	secretariat
δημόσιες	openbare
δημόσιες	openbaar
δημόσιες	publieke
δημόσιες	publiek
ανθρώπινα	menslik
ανθρώπινα	mens
φτερά	vere
φτερά	vlerke
φτερά	vleuels
φτερά	hordes
απαγόρευση	verbod
αίθουσες	kamers
αίθουσες	rooms
αίθουσες	sale
επιβάτες	passasiers
υιός	seun
αξιωματικοί	beamptes
φιλοξενεί	aanbieders
φιλοξενεί	gashere
σερβικά	serwies
διάλυμα	oplossing
καύσης	verbranding
σύνολα	stelle
διάδοχο	successor
αξίες	waardes
δημοφιλή	gewild
δημοφιλή	gewilde
δημοφιλή	gewild
δημοφιλή	neigings
εξορία	exile
ανατροπή	twist
ανατροπή	kinkel
επιλογές	opsies
επιλογές	keuses
τόμ	tom
θεωρητικά	teoretiese
ενότητες	modules
ενότητες	seksies
ενότητες	afdelings
ενότητες	artikels
αντιπολίτευση	opposisie
εισήλθε	ingevoer
εισήλθε	ingevoerde
υποψήφιοι	kandidate
υποψήφιοι	aansoekers
θρησκευτικό	godsdienstige
θρησκευτικό	religieuse
θρησκευτικό	gelowige
τελειώνει	eindig
φορτίο	laai
φορτίο	las
φορτίο	besending
αφιερωμένο	toegewyde
αφιερωμένο	toegewyde
αφιερωμένο	dedicated
αφιερωμένο	opgedra
γαλαξίας	galaxy
γαλαξίας	sterrestelsel
αζερμπαϊτζάν	azerbeidjan
ιωάννα	johanna
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atlético
παίζοντας	speel
πολίτη	burger
πολίτη	citizen
συνδέσμους	skakels
αριστοτέλη	aristoteles
ελάχιστο	minimum
ελάχιστο	minimum
ελάχιστο	minimale
γυρίσματα	skiet
γυρίσματα	verskietende
κεντρικός	sentrale
κεντρικός	sentraal
κουλτούρα	kultuur
προφήτη	profeet
προφήτη	profesie
πτηνά	voëls
βρετανικά	brits
χαρτί	papier
σετ	gestel
σετ	instel
σετ	stel
σετ	stelle
σημειώθηκε	genoteer
σημειώθηκε	gelet
χάρις	harris
φαραώ	farao
εξαιρετική	uitstekend
εξαιρετική	uitstekende
εξαιρετική	excellent
τρόφιμα	kos
τρόφιμα	voedsel
τρόφιμα	limited
τρόφιμα	foods
συνδέθηκε	verbind
χρήσιμο	bruikbare
χρήσιμο	nuttig
χρήσιμο	nuttige
χρήσιμο	gehelp
χρήσιμο	hulpvaardig
χρήσιμο	behulpsaam
χρήσιμο	nuttig
προσδιορισμός	bepaling
προσδιορισμός	vasberadenheid
σάμου	samos
εργατικό	arbeid
εργατικό	labour
ποταμών	riviere
ανοιχτό	ope
ανοιχτό	oopmaak
ανοιχτό	oop
θετική	positiewe
θετική	positief
καλύπτεται	gedek
χαμηλό	lae
κυμαίνεται	reekse
βλάστηση	plantegroei
κατάλληλα	geskikte
κατάλληλα	gepas
κατάλληλα	toepaslike
εβραϊκή	hebreeus
αποστάσεις	afstande
ομόνοια	concord
αστική	urban
αστική	stedelike
μεταφορών	vervoer
μεταφορών	transport
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	manuscript
έντομα	insekte
έντομα	goggas
έντομα	bugs
θείου	swael
αθλητισμός	verslae
αθλητισμός	sport
αθλητισμός	sportsoort
αθλητισμός	sportsoorte
αθλητισμός	sport
λειτουργικό	werkende
λειτουργικό	funksioneel
λειτουργικό	funksionele
λειτουργικό	operasionele
εκλεγεί	elected
εκλεγεί	verkose
μόριο	molekule
γουινέας	guinee
σοβαρό	ernstige
σοβαρό	ernstig
παρατηρηθεί	gehandhaaf
παρατηρηθεί	waargeneem
σκάκι	skaak
ποτάμι	rivier
θεότητα	godheid
αρέσει	likes
διάγραμμα	diagram
διάγραμμα	grafiek
διάγραμμα	grafiese
πεδιάδα	gewoon
πεδιάδα	eenvoudig
ονόματι	genaamd
αρμενία	armenië
περνάει	herhalings
ποσειδώνα	poseidon
ποσειδώνα	neptune
σκέψης	denke
τραυματίες	verwond
τραυματίες	slagting
κορίνθου	korinthe
σμήνος	cluster
σμήνος	trop
σμήνος	swerm
σμήνος	eskader
αναγνώστες	lesers
ιιι	iii
απολύτως	absoluut
χιλή	chili
σαράντα	veertig
ασθένειες	siektes
αίτια	sake
αίτια	oorsake
άγρια	wildernis
άγρια	wild
άγρια	wilde
μαρίνα	marina
πτέρυγα	ward
πτέρυγα	wing
υποψήφια	kandidaat
εκμετάλλευση	uitbuiting
ανώτατη	supreme
σοσιαλιστικό	sosialistiese
διάσημος	bekende
διάσημος	beroemd
διάσημος	famous
διάσημος	beroemde
συνεχίζεται	continues
συνεχίζεται	volgehoue
συνεχίζεται	deurlopende
συνεχίζεται	voortdurende
προετοιμασία	voorbereiding
προετοιμασία	berei
προετοιμασία	voorberei
τουρκικό	turkse
τουρκικό	turkish
αξιοθέατα	attraksies
αξιοθέατα	bakens
αξιοθέατα	besienswaardighede
σύγχυση	verwarring
σύγχυση	confused
σύγχυση	verward
σύγχυση	verwarrend
αεπ	bbp
μάρτυρες	getuies
καβάλα	rit
καβάλα	ride
βιολί	viool
αγάλματα	standbeelde
μάθει	learned
μάθει	geleer
ντέιβις	davis
ντέιβις	davies
δίπλωμα	diploma
δίπλωμα	lisensie
κόλπος	vagina
κόλπος	baai
κόλπος	bay
ιδεολογία	ideologie
κατερίνα	katerina
κατερίνα	katharina
κατερίνα	catharina
κατερίνα	catherine
κατερίνα	caterina
οξέα	acids
ματ	matt
ματ	skaakmat
ίση	gelyk
ίση	gelyke
μίλαν	milaan
μίλαν	milan
οδυσσέας	odusseus
οδυσσέας	ulysses
οδυσσέας	odyssey
συνασπισμός	koalisie
συντάκτης	redakteur
συντάκτης	skrywer
συντάκτης	outeur
τρόπαιο	trofee
αυγά	eiers
στρατόπεδα	kampe
κεφάλαια	fondse
κεφάλαια	chapters
ζώο	dier
καθορίζει	bepaal
μέταλλο	metaal
ένταξη	accession
ένταξη	integrasie
ντο	doe
μοίρες	grade
δηλώσεις	verklarings
στενό	smal
τόποι	plekke
ελαφρώς	effens
διπλή	dubbel
διπλή	dubbele
διπλή	dual
αστρονομία	sterrekunde
κορίτσια	meisies
κορίτσια	mishandel
ακόλουθες	volg
τετράγωνο	vierkantig
τετράγωνο	vierkant
τετράγωνο	vierkantige
τετράγωνο	blokkeer
τετράγωνο	blok
αέρια	gas
αέρια	gasse
πάολο	paulo
πάολο	paolo
μικρότερος	kleiner
μεταρρύθμιση	hervorm
καθημερινά	alledaagse
καθημερινά	daaglikse
αίγυπτος	egipte
αισθητική	estetika
αναμένεται	verwag
όνειρο	droom
στόμα	mond
κοινοβουλευτική	parlementêre
χονγκ	hong
νατρίου	sodium
κατοικίες	huise
δικαιοσύνη	geregtigheid
δικαιοσύνη	justice
δικαιοσύνη	justisie
στιγμές	oomblikke
περιστροφή	geroteer
περιστροφή	rotasie
μμε	media
αρχιτέκτονες	argitekte
γραμματέα	sekretaris
γραμματέα	sekretaresse
πυρήνας	kern
πυρήνας	kernel
επανάληψη	herhaal
υιοθετήθηκε	aangeneem
περιπέτειες	avonture
περιπέτειες	adventures
σαρλ	karel
σαρλ	charles
αναπαραγωγή	speel
αναπαραγωγή	terugspeel
αναπαραγωγή	breeding
αναπαραγωγή	voortplanting
ενιαία	vereenselwig
ενιαία	enkel
εξυπηρετεί	bedien
οχήματα	voertuie
μπολόνια	bologna
λογοτεχνικό	literêre
ταλέντο	talent
μπάντα	band
μπάντα	musiekgroep
σεισμό	aardbewing
τουρισμού	toerisme
δακτύλιο	ring
ποσοστά	tariewe
σήματα	wapens
σήματα	kentekens
πέτρο	petrus
πέτρο	peter
πέτρο	petro
διαγραφεί	geskrap
διαγραφεί	uitgevee
ραδιόφωνο	radio
γλύπτης	beeldhouer
ατομική	individuele
ατομική	individu
άρθουρ	arthur
συστατικό	samestellende
συστατικό	komponent
κουζίνα	kookkuns
κουζίνα	kombuis
στρώμα	matras
νόμοι	wette
στήριξη	ondersteuning
στήριξη	ondersteun
στήριξη	steun
στήριξη	bystand
σκληρή	cruel
σκληρή	wreed
σκληρή	hard
σκληρή	harde
σκληρή	moeilik
σκληρή	tough
σκληρή	lot
σκληρή	kras
νομικός	wettig
νομικός	legal
λουκά	lucas
στρώματα	lae
εβραίους	jode
μαλλιά	hare
χριστιανός	christian
χριστιανός	christene
χριστιανός	christen
χριστιανός	christiaan
ναπολέων	napoleon
ειδικός	specialist
ειδικός	deskundige
ειδικός	kundige
ειδικός	expert
ειδικός	ervare
ομοίως	ditto
ομοίως	insgelyks
παιδικά	childhood
άργος	argos
αναγνωρίζεται	herken
αναγνωρίζεται	erkende
αναγνωρίζεται	herken
αναγνωρίζεται	erkende
προϋπόθεση	voorvereiste
βούλγαροι	bulgare
βούλγαροι	bulgaars
δημοσιογράφοι	joernaliste
δημοσιογράφοι	verslaggewers
θωμάς	thomas
αμμοχώστου	famagusta
συνδέσεις	verbindings
συνδέσεις	skakels
εκτελέστηκε	uitgevoerde
εκτελέστηκε	uitgevoer
πιερίας	pieria
πιερ	pierre
εργαστήρια	werkswinkels
εργαστήρια	laboratoriums
έντονες	intens
έντονες	intense
δοκιμές	probeerslae
δοκιμές	toetse
δοκιμές	toets
μυαλό	brain
μυαλό	brein
μυαλό	gedagte
μπεν	ben
αποφυγή	vermy
αποφυγή	ontwyk
εγκατασταθεί	geïnstalleer
εγκατασταθεί	geinstalleer
νάξου	naxos
φυγή	vlug
ψήφοι	stemme
αρνητική	negatiewe
αρνητική	negatief
χορωδία	koor
χορωδία	chorus
ερώτηση	vraag
αγόρασε	koop
μπράουν	bruin
μπράουν	braun
χιλής	chileense
χιλής	chili
μαθητών	leerders
εύκολη	maklik
εύκολη	maklike
πιέρ	pierre
θύμα	slagoffer
θύμα	victim
παρατηρητής	observer
ψυχολογία	sielkunde
προσπαθώντας	gepoog
φρανσίσκο	francisco
κληρονομιά	legacy
κληρονομιά	erfenis
κληρονομιά	heritage
εποπτεία	toesig
εποπτεία	toesig
κύριοι	gentlemen
κύριοι	menere
απόκτηση	aanwins
διαταραχές	kwale
μεσιέ	messier
μεσιέ	monsieur
χειρουργική	chirurgie
χειρουργική	chirurgiese
εποχές	seisoene
διαμονής	woonplek
ιούνιος	junie
λένιν	lenin
σύμφωνο	konsonant
δράσεις	aksies
δράσεις	handelinge
λιθουανίας	litaue
σεισμός	aardbewing
τήξης	smelting
συναίνεση	consensus
συναίνεση	toestemming
κόπα	copa
ασθενής	geduldig
ασθενής	patient
χωριών	villages
χριστός	christ
χριστός	christus
δυστύχημα	ongeluk
άνδρας	manlike
άνδρας	mannetjie
μεχμέτ	mehmet
επισκέφθηκε	besoekte
επισκέφθηκε	besoek
ειρηνικό	vreedsame
ειρηνικό	rustige
ειρηνικό	vreedsaam
τυπικό	tipiese
τυπικό	typical
σχήματα	vorms
ξαφνικά	suddenly
πέτρες	klippe
πέτρες	klippe
πέτρες	rotse
καθοδήγηση	leiding
αδύνατο	onmoontlik
καναδάς	kanada
καναδάς	canada
ανάγκασε	geforseer
ανάγκασε	gedwing
οπαδοί	fans
οπαδοί	bewonderaars
οπαδοί	aanhangers
οργανικές	organiese
θείος	oom
ανώτερη	superior
μεταφερθεί	oorgedra
μετρήσεις	metrieke
μετρήσεις	maatreëls
μετρήσεις	meting
μετρήσεις	mate
μετρήσεις	mates
μετρήσεις	maatreëls
μπαχ	bach
μετανάστευση	emigrasie
μετανάστευση	verskuiwing
μετανάστευση	migrasie
μετανάστευση	immigrasie
βαυαρίας	bar
τέιλορ	taylor
εγκλήματα	misdade
εγκλήματα	misdrywe
δημοσιεύθηκε	geplaas
δημοσιεύθηκε	posted
δημοσιεύθηκε	gepubliseer
πτέρυγες	wards
πτέρυγες	wyke
πτέρυγες	vlerke
πτέρυγες	vleuels
πτέρυγες	hordes
επόμενος	volgende
πρωτόκολλο	protokol
βασιλέων	konings
βασιλέων	kings
θεολογική	theological
μάλτα	malta
πειράματα	eksperimente
μακ	mac
μακ	mack
παρακολούθηση	monitering
παρακολούθηση	monitor
παρακολούθηση	observasie
προϋποθέσεις	voorwaardes
προϋποθέσεις	toestande
αρνητικά	negatiewe
αρνητικά	negatief
διατηρήσει	handhaaf
διατηρήσει	onderhou
μαζική	massiewe
μαζική	massive
λαών	peoples
ζωντανή	lewendig
ετήσιο	jaarlikse
στάνταρ	standaard
δυσκολία	moeilikheidsgraad
δυσκολία	moeilikheid
μόνιμο	permanente
μόνιμο	permanent
άλφρεντ	alfred
καθαρό	netto
καθαρό	skoon
δρόμοι	paaie
δρόμοι	strate
αφιερωμένη	toegewyde
αφιερωμένη	dedicated
αφιερωμένη	opgedra
πώληση	verkoop
ελάχιστες	minimum
κύρος	prestige
κύρος	geldigheid
ουρανού	lug
δύσκολα	moeilik
επιλέχθηκε	gekose
επιλέχθηκε	gekies
επιλέχθηκε	gemerk
συνεχής	aaneenlopende
δείκτη	indeks
κουτί	boks
ρότζερ	roger
πόρτα	door
πόρτα	deur
αρχαιολογία	argeologie
μηχανισμός	waartoe
λωρίδα	lane
λωρίδα	strook
λωρίδα	strip
ρόδο	roos
ρόδο	rhodes
μαρτυρία	testimony
μεταρρυθμίσεις	hervorm
αλί	ali
ηρόδοτος	herodotos
δισεκατομμύρια	biljoen
δισεκατομμύρια	miljarde
υπάλληλος	werknemer
δικτατορία	diktatorskap
είδα	saag
καζακστάν	kasakstan
ελλάς	griekeland
ιανουάριος	januarie
διδακτορικό	phd
απέρριψε	afgekeur
απέρριψε	verwerp
σαιζόν	seisoen
αλυσίδα	ketting
μαυροβούνιο	montenegro
διατροφή	nutrition
διατροφή	voedingswaarde
διατροφή	diet
ξηρά	droë
ξηρά	dry
ξηρά	droog
ξηρά	grond
έγκριση	aanneem
έγκριση	goedkeuring
έθνη	nasies
ερμής	mercury
ερμής	kwik
ερμής	hermes
ρεύματα	strome
ρεύματα	currents
διαθέσιμα	beskikbaar
έρικ	eric
έρικ	erik
έρικ	erik
δορυφορική	satelliet
βίλχελμ	wilhelm
γεωμετρικό	geometriese
έθιμα	aangepas
ψηφιακό	digitale
ψηφιακό	digital
βιολογία	biologie
αδέρφια	broers
αδέρφια	bros
φιλική	vriendelik
κλείσιμο	toemaak
κλείσιμο	sluit
κλείσιμο	afsluiting
νοτιοανατολική	suidoos
φυλάκιση	uitdien
γεύση	smaak
εξισώσεις	vergelykings
πρεσβύτερος	elder
συντήρηση	onderhoud
συντήρηση	instandhouding
πτηνό	voël
πάσα	pasha
πάσα	verbygaan
συνεδρίαση	ontmoeting
συνεδρίαση	besigheid
συνεδρίαση	vergadering
νικολάι	nicolae
νικολάι	nicolai
νικολάι	nikolay
ορυκτό	mineraal
ρούχα	klerasie
ρούχα	klere
ρούχα	kleredrag
ρούχα	klere
ντον	don
λιβύη	libië
ιππότες	knights
ηθοποιούς	akteurs
έσοδα	inkomste
έσοδα	opbrengste
έσοδα	verdienste
έσοδα	inkomste
αυστριακός	oostenrykse
μυστικό	geheim
μυστικό	geheime
μυστικό	sekuriteit
στέφανο	stefano
άλγεβρα	algebra
ανοιχτά	ope
ανοιχτά	oopmaak
ανοιχτά	oop
κηδεία	funeral
κηδεία	begrafnis
παραλίες	strande
ασπίδα	skild
ασπίδα	skuld
βλέποντας	kyk
εξάπλωση	sprei
βουργουνδίας	boergondië
φρανς	franz
οριστική	definitiewe
παντού	oral
παντού	orals
ευρύτερα	wyer
ευρύτερα	breër
φλόριντα	florida
δεκέμβριος	desember
δάφνη	daphne
αχμέτ	ahmed
επιβολή	enforcement
ακτίνες	strale
συνεχόμενες	agtereenvolgende
αξιοσημείωτο	merkwaardig
αξιοσημείωτο	remarkable
αξιοσημείωτο	noemenswaardig
οστά	bones
οστά	bene
οστά	been
σαλόνι	sitkamer
σαλόνι	salon
ιδιωτικό	privaat
μάλτας	maltese
μάλτας	maltees
βαρύτητα	swaartekrag
βαρύτητα	gravitasie
εκτεταμένη	uitgebreide
γιατροί	dokters
ατύχημα	ongeluk
σχεδιαστής	ontwerper
άλαν	allan
άλαν	alan
σταυροφορία	kruistog
σταυροφορία	crusade
ξάνθη	xanthi
νατο	navo
χήρα	weduwee
χήρα	wewenaar
χήρα	weduwee
χορό	dance
χορό	dans
επιδράσεις	effekte
κινητήρας	masjien
κινητήρας	engine
κινητήρας	enjin
κινητήρας	motor
παράγοντα	factor
παράγοντα	faktor
επίθετο	aktief
επίθετο	van
αναγνώστης	lesers
φορέα	operator
κολλέγιο	kollege
οδυσσέα	odusseus
οδυσσέα	ulysses
μουσουλμάνοι	muslim
μουσουλμάνοι	moslem
μουσουλμάνοι	moslems
κήπο	tuin
σεξουαλική	seksuele
τελευταίοι	last
τελευταίοι	laas
τελευταίοι	laaste
τελευταίοι	jongste
κόκκινος	rooi
αντικαταστήσει	oordra
αντικαταστήσει	spasie
ευρωμπάσκετ	eurobasket
κινήματα	movements
εκδίδεται	uitgereik
εκδίδεται	gepubliseer
μυστική	geheim
μυστική	geheime
μυστική	sekuriteit
πάθος	passie
πάθος	passion
επισκέπτης	besoeker
επισκέπτης	gas
ανεξάρτητος	independent
ανεξάρτητος	onafhanklike
ανεξάρτητος	onafhanklik
ανεξάρτητος	selfstandige
μερική	gedeeltelik
μερική	gedeeltelike
δόγμα	dogma
δόγμα	leerstelling
κάιρο	kaïro
μπομπ	bob
χρηματοδότηση	finansiering
χρηματοδότηση	befondsing
χρηματοδότηση	finansieel
χρηματοδότηση	finansies
ανθρωπίνων	menslik
ανθρωπίνων	mens
τραμ	tram
σύμμαχοι	allies
ναούς	tempels
γήπεδα	stadions
βαρύ	swaar
οποιοσδήποτε	enigiemand
οποιοσδήποτε	anybody
μεσαία	middelste
μεσαία	midde
μεσαία	medium
αποδείξεις	bewyse
αποδείξεις	getuienis
αποδείξεις	kwitansies
αποδείξεις	proeflees
αποδείξεις	bewys
κλεοπάτρα	cleopatra
πλάτη	rug
πλάτη	agterkant
πλάτη	terug
αναγνωρίζει	recognizes
ισπανοί	spaanse
ισπανοί	spaans
έμπορος	handelaar
έμπορος	dealer
τελειώσει	klaar
τελειώσει	afgehandel
λουίς	luis
μηχανισμό	waartoe
στροφή	turning
νικ	nick
νικ	niek
πιέσεις	druk
πιέσεις	swig
υλοποίηση	implementering
φύλο	geslag
φύλο	seks
φύλο	geslag
φύλο	sex
φιλικό	vriendelik
αυγή	dawn
μάρτιος	maart
μάρτιος	optog
μολδαβίας	moldowa
ετησίως	maandelikse
ατρόμητος	fearless
διαδοχικά	agtereenvolgende
σενάρια	scenarios
τέμενος	moskee
ήχος	klank
ήχος	oudio
προστέθηκαν	bygevoeg
σημαίες	vlae
σημαίες	gemerk
σημαίες	vlaggies
φόβο	vrees
ορυκτών	mineraal
δίας	zeus
δίας	jupiter
έντεκα	elf
τηλεσκόπιο	teleskoop
κριτικός	kritici
κρίστιαν	christian
κρίστιαν	christene
κρίστιαν	christen
κρίστιαν	christiaan
πουέρτο	puerto
οδηγούσε	gery
σκληρό	cruel
σκληρό	wreed
σκληρό	hard
σκληρό	harde
σκληρό	moeilik
σκληρό	tough
σκληρό	lot
σκληρό	kras
περιορισμό	beperking
διακυβέρνηση	governance
συγκεκριμένος	spesifiek
συγκεκριμένος	spesifieke
άρχοντας	here
αστεροειδή	asteroïde
σεπτέμβριος	september
φιλικά	vriendelik
φιλία	vriendskap
