ngc	एनजीसी
strah	डर
strah	ख़ौफ़
strah	भय
luk	ल्यूक
luk	प्याज़
luk	प्याज
luk	धनुष
štita	शील्ड
jake	jake
jake	जेक
toplota	गर्मी
toplota	गरमी
toplota	हीट
toplota	ऊष्मा
greške	गलतियां
greške	ग़लतियों
greške	गलतियाँ
greške	त्रुटि
greške	गलतियाँ
greške	त्रुटियां
greške	त्रुटियाँ
douglas	डगलस
masakr	नरसंहार
saobraćaj	ट्रैफिक
saobraćaj	traffic
saobraćaj	यातायात
saobraćaj	ट्रैफ़िक
portugalski	पुर्तगाली
legenda	लीजेंड
legenda	किंवदंती
legenda	लेजेंड
jedinstvo	एकता
fotografije	फोटो
fotografije	तस्वीरें
fotografije	फ़ोटो
dušik	नाइट्रस
dušik	नाइट्रोजन
budućnost	भविष्य
kontrola	नियंत्रण
kontrola	कंट्रोल
nedaleko	बाँझ
nedaleko	बांझ
blues	ब्लेक
blues	ब्लू
blues	ब्लूज़
djevojka	लडकी
djevojka	लड़की
rgb	rgb
rgb	आरजीबी
pilot	पाइलट
pilot	पायलट
dokument	दस्तावेज
dokument	दस्तावेज़
podrška	समर्थन
podrška	सहायता
podrška	support
uključen	शामिल
policija	पुलिस
samostan	मठ
zaliva	खाड़ी
zaliva	गल्फ
identitet	पहचान
ravan	फ्लैट
ravan	सपाट
ravan	समतल
ravan	चपटा
turizam	पर्यटन
instrument	यंत्र
pokazalo	दिखाया
sigurnost	मिलावट
sigurnost	सुरक्षा
sigurnost	सुरक्षा
specifične	विशिष्ट
kvaliteta	क्वालिटी
kvaliteta	गुणवत्ता
kvaliteta	विशेषता
konferencija	सम्मेलन
firma	फर्म
firma	कड़
andré	आंद्रे
andrew	एंड्रयू
samoubistvo	आत्महत्या
usluga	सेवाएँ
usluga	सेवाएं
glumaca	अभिनेता
glumaca	अभिनेताओं
ovan	मेष
ash	ash
ash	ऐश
ash	राख
organ	अंग
materija	पदार्थ
materija	पदार्थ
connecticut	कनेक्टिकट
discipline	अनुशासन
pedro	पेड्रो
pedro	पेद्रो
vozača	ड्राईवर
vozača	ड्राइवर
pravac	दिशा
istina	सच
istina	सही
istina	सच्चा
istina	सत्य
istina	सच
istina	सच्चाई
podijeljeno	विभक्त
podijeljeno	विभाजित
primarni	प्राथमिक
procesi	प्रक्रियाएँ
procesi	प्रक्रिया
procesi	प्रक्रियाओं
otkriven	खोजा
num	num
arsenal	आर्सेनल
upoznao	met
upoznao	मिले
električni	इलेक्ट्रिकल
električni	विद्युत
električni	विद्युत
električni	इलेक्ट्रिक
samuel	सैमुएल
napon	वोल्टेज
himna	गान
vozači	चालक
vozači	ड्राइवर
paljbe	फायरिंग
koncentracije	एकाग्रता
koncentracije	एकाग्रता
koncentracije	विशेषज्ञता
ceste	सड़कों
ceste	सड़कें
stvarno	सचमुच
stvarno	वाकई
izgradnji	बिल्ड
izgradnji	निर्माण
blizanci	मिथुन
blizanci	जुड़वां
blizanci	जुड़वा
pronađen	मिली
pronađen	मिले
pronađen	पाये
pronađen	mile
pronađen	पाया
pronađen	मिला
leta	फ्लाइट
leta	फ़्लाइट
leta	उडान
leta	उड़ान
leta	ग्रीष्म
dodijeljena	आबंटित
posjeduju	अपनी
posjeduju	खुद
posjeduju	स्वयं
posjeduju	अपने
posjeduju	अपना
industrijski	औद्योगिक
socijalistička	समाजवादी
cezar	सीज़र
hampshire	हैम्पशायर
nosilac	तुमको
nosilac	लाभार्थी
odbrani	बचाव
predvodio	led
islamski	इस्लामिक
islamski	इस्लामी
wilson	विल्सन
vida	विदा
unutrašnjost	अन्दर
unutrašnjost	भीतर
unutrašnjost	अंदर
sjeveroistoku	पूर्वोत्तर
argument	तर्क
def	डेफ
doslovno	सचमुच
doslovno	वस्तुतः
doslovno	शाब्दिक
konstanta	स्थिरांक
konstanta	निरंतर
dubina	गहराई
denis	डेनिस
koda	कोड़ा
aplikacija	एप्लिकेशन
aplikacija	आवेदन
aplikacija	अनुप्रयोग
aplikacija	ऐप
aplikacija	एप्लिकेशन
aplikacija	app
grafički	आलेखीय
grafički	ग्राफ़िक
grafički	ग्राफिक
boston	बोस्टन
svrha	उद्देश्य
svrha	purpose
čvrsto	ठोस
povratka	रिटर्न
povratka	वापसी
pruge	पट्टियां
pruge	धारियाँ
rus	rus
ženke	महिलाएँ
ženke	महिलाएं
ženke	बेटियाँ
ženke	महिलाओं
front	अग्र
front	सामने
zajedničke	संयुक्त
vojnik	सैनिक
vojnik	सिपाही
forma	फ़ॉर्म
forma	प्रपत्र
forma	फॉर्म
forma	फार्म
forma	रूप
simptomi	लक्षण
zahtjeva	अनुरोध
zahtjeva	निवेदन
valencia	वालेंसिया
hrani	फ़ीड
hrani	फीड
hrani	फ़ीड्स
pjesnika	कवियों
mount	आरोह
mount	माउंट
nokaut	नॉकआउट
komedija	हास्य
komedija	कॉमेडी
rekordi	रिकॉर्ड
svijesti	जागरूकता
patrick	पैट्रिक
sure	पक्का
sure	ज़रूर
sure	निश्चित
sure	यकीनन
aktivan	सक्रिय
aktivan	क्रियाशील
den	दन
den	डान
den	खोह
den	den
den	डेन
fotografija	photo
fotografija	फोटो
fotografija	फ़ोटो
fotografija	फोटोग्राफी
fotografija	फ़ोटोग्राफ़ी
fotografija	छायांकन
fotografija	छायाचित्र
fotografija	फोटो
fotografija	तस्वीरें
fotografija	फ़ोटो
iskustvo	अनुभव
međunarodno	अंतर्राष्ट्रीय
međunarodno	अन्तर्राष्ट्रीय
međunarodno	अंतरराष्ट्रीय
hermann	हर्मन
dodatni	अतिरिक्त
ikad	कभी
mjerenja	माप
sahat	घड़ी
sahat	क्लॉक
ndh	ndh
jezike	भाषाएँ
jezike	भाषा
jezike	भाषाएं
dos	डॉस
tonumber	tonumber
budžet	बजट
federer	फेडरर
roberta	रोबर्टा
afc	afc
lijek	इलाज
lijek	इलाज़
rizik	जोखिम
rizik	ख़तरा
rizik	रिस्क
navrata	अवसरों
ograničenja	सीमाएं
ograničenja	प्रतिबंध
biraju	चुनें
biraju	चुनें
kurt	कर्ट
pobjegao	फरार
suprotno	विपरीत
napadi	हमलों
napadi	हमले
puške	बंदूकें
puške	बंदूकों
odgovoran	ज़िम्मेदार
odgovoran	उत्तरदायी
odgovoran	जिम्मेदार
usvojena	अपनाया
fred	फ्रेड
pobuna	विद्रोह
debi	डेब्यू
debi	डेबी
debi	डिब्बी
debi	देबी
ukrajina	यूक्रेन
ukrajina	युक्त
zakoni	कानून
granata	ग्रेनेड
granata	गोले
granata	शेल
hemija	रसायन
genetička	जेनेटिक
nemoguće	असंभव
nemoguće	असम्भव
nemoguće	नामुमकिन
organi	अंगों
tragovi	ट्रेस
islamska	इस्लामिक
islamska	इस्लामी
odjel	विभाग
human	मानवीय
human	सहृदय
human	सांस्कृतिक
human	दयालु
rasa	जातियों
rasa	दौड़
rasa	दौड़
rasa	जाति
rasa	रेस
datira	तिथियाँ
irak	इराक
irak	इराक़
irak	ईराक
irak	इराकी
tekstova	ग्रन्थ
tekstova	गीत
geni	जीनों
slam	स्लैम
prototip	प्रोटोटाइप
monte	मोंटे
izvršio	प्रतिबद्ध
izvršio	वचनबद्ध
opasnosti	खतरों
predstave	प्रदर्शन
youtube	यूट्यूब
youtube	youtube
ostavku	इस्तीफा
ostavku	त्यागपत्र
ostavku	इस्तीफा
potez	चाल
potez	मूव
claude	क्लॉड
slonovače	आइवरी
logora	कैम्प
logora	शिविरों
mutacija	उत्परिवर्तन
indijski	भारतीय
škotska	स्कॉटलैंड
vjetar	वायु
vjetar	पवन
vjetar	विंड
vjetar	हवा
podijeljene	विभक्त
podijeljene	विभाजित
razni	विभिन्न
razni	विभिन्न
razni	विविध
jabuka	एप्पल
jabuka	सेब
jabuka	ठहराना
važnost	अहमियत
važnost	महत्ता
važnost	महत्व
skakač	नाईट
skakač	जम्पर
klasifikacija	वर्गीकरण
watson	वाटसन
širenja	फैला
širenja	फैल
širenja	प्रसार
širenja	स्प्रेड
sergej	सर्गी
usvojen	अपनाया
sazviježđe	तारामंडल
sazviježđe	नक्षत्र
matematici	मैथ
matematici	maths
matematici	गणित
stan	स्टेन
stan	अपार्टमेंट
hong	हांग
musa	मूसा
musa	मूसा
ispitivanja	सर्वेक्षण
hiljadu	हज़ार
hiljadu	हजार
ikada	कभी
zuba	दांत
oslo	ओस्लो
kutija	डिब्बा
kutija	बॉक्स
kutija	बक्सा
kutija	पेटी
kutija	बॉक्स
kutija	बक्से
kutija	बाक्स
unutrašnji	आंतरिक
unutrašnji	आन्तरिक
unutrašnji	आतंरिक
unutrašnji	भीतरी
poluostrvo	प्रायद्वीप
drugačije	भिन्न
drugačije	अलग
poremećaj	विकार
peć	स्टोव
peć	भट्ठी
peć	भट्ट
peć	भट्टी
peć	चूल्हा
peć	ओवन
gambit	जुवा
interwiki	interwiki
puška	राइफल
zvao	बुलाया
zvao	पुकारा
zvao	किरायेदार
media	मिडिया
media	मीडिया
oklop	कवच
philip	फिलिप
otkrivena	खोजा
posjed	एस्टेट
delta	डेल्टा
ličnost	व्यक्तित्व
home	मुखपृष्ठ
home	गृह
home	होम
home	घर
pumpa	पम्प
pumpa	पंप
objašnjenje	व्याख्या
objašnjenje	स्पष्टीकरण
magazin	पत्रिका
poremećaji	विकार
sintezu	संश्लेषण
texas	टेक्सास
vodene	जलीय
vjerske	धार्मिक
preuzeto	डाउनलोड
nastavila	जारी
izgradio	बनवाया
izgradio	बनवाई
izgradio	निर्मित
pete	पीट
životni	लाइफ़टाइम
životni	आजीवन
kongres	कांग्रेस
kongres	कॉंग्रेस
sura	सूरा
sura	सूरा
dojke	स्तन
zbirke	संग्रह
zbirke	एकत्रण
zbirke	संग्रहण
promijenio	परिवर्तित
promijenio	बदला
otkrili	खोज
otkrili	discover
otkrili	खोजा
edit	एडिथ
stiže	आगमन
vidimo	देख
vidimo	देखें
vidimo	देखिए
forum	फोरम
forum	मंच
forum	फ़ोरम
lang	लंग
lang	लैंग
cambridge	कैम्ब्रिज
uspon	उदय
uspon	वृद्धि
kapela	चैपल
fort	किला
fort	फोर्ट
budimpešta	बुडापेस्ट
kontekstu	संदर्भ
kontekstu	सन्दर्भ
kontekstu	कॉन्टेक्स्ट
arnold	अर्नोल्ड
arnold	अर्नाल्ड
nekropola	क़ब्रिस्तान
očuvanje	बचाना
očuvanje	संरक्षण
završetku	समाप्ति
završetku	पूर्णता
gary	गैरी
gary	गेरी
edvard	एडवर्ड
autoput	हाईवे
autoput	राजमार्ग
zatvorena	बन्द
zatvorena	बंद
tradicije	परम्पराओं
tradicije	परंपराएं
tradicije	परंपराओं
bernard	बर्नार्ड
plod	फल
plod	फलों
plod	फल
modeli	मॉडल
glasi	पढ़े
abu	आबू
abu	abu
rasponu	सीमाएँ
vol	आवाज़
airlines	एयरलाइन
airlines	एयरलाइंस
centara	केंद्रों
howstuffworks	howstuffworks
lovac	हंटर
lovac	शिकारी
povlačenje	वापसी
čehoslovačka	चेकोस्लोवाकिया
genetika	आनुवंशिकी
tradicija	परम्परा
tradicija	परंपरा
tradicija	परम्पराओं
tradicija	परंपराएं
tradicija	परंपराओं
kraljevi	राजाओं
kraljevi	किंग्स
svemir	ब्रह्माण्ड
svemir	ब्रह्मांड
kijev	कीव
redova	पंक्तियां
redova	पंक्तियाँ
redova	पंक्ति
svirao	निभाई
kopija	कॉपी
kopija	नक़ल
kopija	कॉपी
kopija	प्रतियां
kopija	नक़ल
biskup	बिशप
naša	हमारा
naša	हमारे
naša	हमारी
pojas	बेल्ट
maroko	मोरक्को
nada	उम्मीद
nada	होप
nada	आशा
iana	iana
ludwig	लुडविग
ron	रॉन
uvod	प्रस्तावना
uhapšen	गिरफ्तार
uhapšen	भंडाफोड़
fond	फंड
fond	निधि
nogu	पैर
nogu	टांग
nogu	लेग
mode	मोड
mode	विधि
zračenje	विकिरण
mogući	संभव
mogući	संभावित
gvineja	लीनियर
gvineja	गिनी
athletic	एथलेटिक
pruga	रेलमार्ग
pruga	रेलरोड
tito	टीटो
zamjenu	बदलें
zamjenu	स्थानापन्न
orkestar	ऑर्केस्ट्रा
nigerija	नाइजीरिया
nigerija	सीरियल
central	केंद्रीय
central	मध्य
central	सेंट्रल
trka	दौड़
trka	जाति
trka	रेस
atlético	एटलेटिको
prijenos	ट्रांसफर
prijenos	स्थानांतरण
prijenos	हस्तांतरण
prijenos	ट्रांसफ़र
smjer	दिशा
popularan	लोकप्रिय
zenice	विद्यार्थियों
pokriva	कवर
privreda	अर्थव्यवस्था
street	सड़क
street	गली
pripreme	तैयारी
pripreme	तैयारी
charlie	चार्ली
osvojivši	जीतना
rangers	रेंजर्स
rangers	रेंजरों
gif	gif
izboru	चुनना
brojna	गालियाँ
javnost	सार्वजनिक
javnost	जनता
javnost	लोक
javnost	पब्लिक
muzičkim	संगीतमय
muzičkim	musical
tržišta	बाज़ारों
tržišta	बाजारों
tržišta	बाजार
tržišta	बाज़ार
tržišta	बाजार
tržišta	बाज़ार
tržišta	मार्केट
uradio	सम्पन्न
uradio	किया
proći	दर्रा
proći	पास
proći	pass
lawrence	लॉरेंस
tenis	टेनिस
sektor	सेक्टर
anderson	एंडरसन
bruno	ब्रूनो
sinovi	बेटे
parovi	जोड़े
parovi	जोड़ों
parovi	युगल
parovi	युगल
diego	डिएगो
proizvođača	उत्पादकों
proizvođača	निर्माता
martina	मार्टिना
ekonomska	आर्थिक
boravka	आवास
boravka	निवास
boravka	रहें
boravka	रहो
kritičar	आलोचक
prosječno	औसत
organizmi	जीवों
sab	sab
sab	सब
okolnostima	हालात
okolnostima	हालातों
odgovarajući	सम्बन्धित
detalji	विवरण
ris	रीज़
detalj	विवरण
oženjen	विवाहित
oženjen	शादीशुदा
pravoslavna	सनातनी
pravoslavna	परंपरागत
naučna	वैज्ञानिक
brodovi	नौकाएँ
brodovi	जहाज
brodovi	जहाजों
australian	ऑस्ट्रेलियाई
johnny	जॉनी
maurice	मौरिस
dovode	लाओ
večeri	शाम
večeri	सायंकाल
večeri	संध्या
toranj	बुर्जों
toranj	बुर्ज
toranj	टावर
toranj	मीनार
allen	ऐलन
allen	एलन
dolar	डॉलर
dolar	डालर
korištene	प्रयुक्त
predstavio	प्रस्तुत
sinova	बेटे
biologija	जीवविज्ञान
alberto	अल्बर्टो
zanimljivo	रोचक
zanimljivo	दिलचस्प
sjećanja	यादें
oslobođenje	मुक्ति
našla	मिली
našla	मिले
našla	पाये
našla	mile
našla	पाया
našla	मिला
škotski	स्कॉट्स
škotski	स्कॉटिश
težak	भारी
težak	कठिन
težak	मुश्किल
težak	कठिन
težak	मुश्किल
funti	पाउंड
senat	सीनेट
dortmund	डॉर्टमुंड
žlijezda	ग्रंथि
montana	मोंटाना
zla	कुटिल
kameni	पत्थर
kameni	स्टोन
vlasništvo	संपत्ति
vlasništvo	गुण
vlasništvo	सम्पत्ति
vlasništvo	प्रॉपर्टी
vlasništvo	स्वामित्व
lisica	लोमड़ी
lisica	फॉक्स
pjevača	गायकों
poteza	चाल
poteza	moves
poteza	चालें
vegas	वेगास
okvir	फ्रेमवर्क
okvir	फ्रेम
okvir	ढांचा
okvir	गठन
okvir	फ़्रेम
račun	खाता
min	न्यूनतम
min	मिनट
književna	साहित्यिक
princeze	राजकुमारी
princeze	राजकुमारियों
uslovi	शर्तों
uslovi	शर्तो
uslovi	शर्तें
uslovi	शर्तों
uslovi	शर्तें
uvođenje	प्रस्तावना
uvođenje	भूमिका
uvođenje	परिचय
učenici	छात्रों
učenici	विद्यार्थी
osi	धुरी
osi	अक्ष
priroda	प्रकृति
milošević	milosevic
nadal	नडाल
steven	स्टीवन
milijarde	अरबों
hos	होस
ovlasti	शक्तियों
ovlasti	शक्तियाँ
ovlasti	शक्तियां
pre	पहले
miller	मिलर
georges	जॉर्जेस
kulturnih	सांस्कृतिक
izuzetak	अपवाद
izuzetak	एक्सेप्शन
stotine	सौ
stotine	सैकड़ों
stotine	सैंकड़ों
bogatstvo	भाग्य
bogatstvo	सौभाग्य
bogatstvo	दौलत
bogatstvo	माल
bogatstvo	अमीरी
primio	प्राप्त
agent	एजेंट
abdul	अब्दुल
sherlock	शर्लक
ruda	अयस्क
wright	राइट
villa	विला
nezavisno	स्वतंत्र
doživjela	अनुभवी
strogo	सख्ती
benjamin	बेंजामिन
objasniti	समझाने
objasniti	बताइये
ograničen	limited
ograničen	सीमित
kalibar	कैलिबर
vettel	वेट्टल
relativna	संबंधी
relativna	रिश्तेदार
relativna	सापेक्ष
voldemort	voldemort
kazne	दंड
kazne	जुर्माना
primarna	प्राथमिक
lopta	गेंद
lopta	बॉल
igrane	सुविधा
igrane	विशेषता
nažalost	दुर्भाग्य
nažalost	दुर्भाग्यवश
rodnom	गृहनगर
efekat	असर
efekat	प्रभाव
tipovi	दोस्तों
tipovi	यारों
tipovi	प्रकार
frekvencija	फ़्रीक्वेंसी
frekvencija	आवृत्ति
borussia	बोरशिया
međusobne	पारस्परिक
međusobne	आपसी
međusobne	परस्पर
tretman	इलाज
tretman	उपचार
sastanak	मीटिंग
sastanak	बैठक
helsinki	हेलसिंकी
stolac	कुर्सी
projekata	परियोजनाएँ
projekata	परियोजनाएं
projekata	प्रोजेक्ट
iznos	मात्रा
iznos	राशि
janeiro	जेनेरो
kvalificirala	योग्य
bogata	रिच
bogata	अमीर
bogata	समृद्ध
posvetio	समर्पित
procjene	मूल्यांकन
potvrdio	पुष्टि
hugo	ह्यूगो
naš	हमारा
naš	हमारे
naš	हमारी
identiteta	पहचान
kore	क्रस्ट
aires	आयर्स
groblje	कब्रिस्तान
traka	टेप
traka	फीता
traka	रिबन
odgovorni	नैतिक
odgovorni	ज़िम्मेदार
odgovorni	उत्तरदायी
odgovorni	जिम्मेदार
gospodara	भगवान
gospodara	प्रभु
gospodara	रब
srednjovjekovna	मध्यकालीन
heavy	भारी
slovačka	स्लोवाकिया
slovačka	स्लोवाक
šesti	छठी
šesti	छठा
šesti	छठे
victor	विक्टर
životne	लाइफ़टाइम
životne	आजीवन
sličnim	समान
gitarista	guitarist
lider	नेता
pronašao	मिली
pronašao	मिले
pronašao	पाये
pronašao	mile
pronašao	पाया
pronašao	मिला
istaknuti	विशिष्ट
oficir	अधिकारी
glasgow	ग्लासगो
hipoteza	परिकल्पना
hipoteza	सातत्यक
civilizacija	सभ्यता
sao	साओ
dodati	जोड़ें
dodati	add
putuje	ट्रेवल्स
putevi	सड़कों
putevi	सड़कें
putevi	पथ
putevi	राहें
signal	signal
signal	संकेत
signal	सिग्नल
legija	लीजन
legija	सेनाएँ
servis	सेवा
alžir	सीरियल
alžir	अल्जीरिया
uči	जानें
uči	सीखें
uči	सीख
jimmy	जिमी
jimmy	jimmy
živjela	जिया
jevreji	यहूदी
jevreji	यहूदियों
slojeva	परतें
slojeva	लेयर
slojeva	परतों
čisti	शुद्ध
čisti	प्योर
čisti	pure
gustav	गुस्ताव
frankfurt	फ्रैंकफर्ट
genocid	नरसंहार
rok	डेडलाइन
rok	शैल
rok	रॉक
rok	चट्टान
kovač	लोहार
komponenta	अवयव
komponenta	घटक
bdp	जीडीपी
bronza	कांस्य
pokretu	गति
torino	टोरिनो
torino	टोरीनो
katedrala	गिरजाघर
kriza	संकट
adresa	पता
efekt	असर
efekt	प्रभाव
ipairs	ipairs
paolo	पाउलो
godišnji	वार्षिक
godišnji	सालाना
clark	क्लार्क
dinara	दिनारा
pustinja	रेगिस्तान
pustinja	मरुस्थल
pustinja	रेगिस्तान
željeznice	रेलवे
željeznice	रेल
željeznice	रेलवे
željeznice	रेल
masti	वसा
masti	वसा
masti	मोटी
masti	स्थूल
masti	मोटा
masti	मोटे
klasični	शास्त्रीय
klasični	क्लासिक
mlada	युवा
mlada	जवान
mlada	यंग
kaznu	सजा
kaznu	वाक्य
kaznu	सजा
kaznu	दंड
interakcija	सहभागिता
interakcija	बातचीत
vratili	लौटाया
vratili	लौटे
pala	गिरी
pala	गिरे
objavljene	प्रकाशित
arheološki	पुरातत्त्व
arheološki	पुरातत्व
prisiljen	मजबूर
prihoda	राजस्व
prihoda	आय
albanija	अल्बानिया
albanija	अल्बानियाई
cijene	कीमतों
cijene	दामों
cijene	कीमतें
teški	भारी
teški	कठिन
teški	मुश्किल
phoenix	फीनिक्स
single	अकेला
single	एकल
single	single
single	सिंगल
učitelj	शिक्षक
učitelj	अध्यापक
učitelj	टीचर
uglja	चारकोल
uglja	कोयला
pen	पेन
pen	लेखनी
pen	कलम
zamjenik	डिप्टी
pišu	लिखे
pišu	लिखें
bruce	ब्रूस
student	विद्यार्थी
student	student
student	छात्र
lopte	गेंदों
lopte	बॉल
lopte	गेंदें
desetak	दर्जन
vatra	फायर
vatra	अग्नि
vatra	आग
pisani	लिखी
pisani	लिखा
andrea	एंड्रिया
fosfor	फास्फोरस
fosfor	फॉस्फोरस
lima	लीमा
odraslih	वयस्कों
aluminij	एल्युमिनियम
prilike	अवसर
zrake	किरणें
monarhija	बादशाही
monarhija	राजशाही
monarhija	राजतंत्र
monarhija	साम्राज्य
rječnik	शब्दकोश
rječnik	शब्दकोष
glukoza	ग्लूकोज
prevodilac	अनुवादक
prevodilac	इंटरप्रेटर
prevodilac	इंटरफेस
led	बर्फ़
led	आइस
led	बर्फ
dizajner	डिज़ाइनर
dizajner	डिजाइनर
dizajner	पंक्तियां
bori	लड़
windsor	विंडसर
sevilla	sevilla
vaš	आपकी
vaš	आपके
vaš	आपका
vaš	अपने
vaš	अपना
pravde	न्याय
pravde	इंसाफ
puni	फुल
puni	पूर्ण
puni	पूरा
johannes	योहानेस
bik	वृषभ
bik	वृष
bik	bull
bik	बैल
bik	बुल
bik	सांड
find	ढूंढें
find	ढूँढें
ostavlja	पत्तो
ostavlja	पत्ते
hip	कूल्हे
hip	हिप
luksemburg	ध्वज
greška	गलती
greška	त्रुटि
greška	गलती
odigrana	निभाई
unutrašnja	आंतरिक
unutrašnja	आन्तरिक
unutrašnja	आतंरिक
unutrašnja	भीतरी
mail	डाक
mail	मेल
mail	ईमेल
pobunu	उग्रवाद
pobunu	विद्रोह
pobunu	विद्रोह
leo	सिंह
leo	leo
geografska	भौगोलिक
invaziju	आक्रमणकारी
drže	पकड़ो
drže	थाम
drže	पकड़कर
britanci	ब्रिटिश
britanci	अंग्रेजों
turneja	भ्रमण
turneja	टूर
turneja	दौरे
cca	सीसीए
supstanca	पदार्थ
ispoljava	शरीरिक
sinteza	संश्लेषण
trag	ट्रेस
trag	ट्रेल
intervju	साक्षात्कार
intervju	इंटरव्यू
tajne	रहस्य
tunis	ट्यूनीशिया
tunis	ट्यूनिस
zeland	जीलैंड
uspostavljena	स्थापित
javna	सार्वजनिक
javna	जनता
javna	लोक
javna	पब्लिक
udar	प्रभाव
scenario	कथानक
scenario	परिदृश्य
scenario	लिपि
scenario	स्क्रिप्ट
sukobi	विरोध
mod	मोड
mod	विधि
porast	बढ़ेगी
porast	वृद्धि
porast	बढ़ाएं
porast	बढ़ाएँ
standarda	मानकों
prethodnika	पूर्ववर्तियों
kompozicija	संरचना
kompozicija	रचना
kompozicija	संयोजन
christie	क्रिस्टी
majmuni	बंदरों
zeus	ज़ीउस
kopenhagen	कोपेनहेगन
učenik	शिष्य
švicarski	स्विस
dvostruke	दोहरा
dvostruke	डबल
dvostruke	दोगुना
kritičari	आलोचकों
značenju	अर्थ
kolega	सहयोगी
riješiti	हल
back	पीछे
back	बैक
back	पिछे
back	वापस
potpisan	हस्ताक्षरित
kelly	केली
hills	हिल्स
hills	पहाड़ियाँ
neophodno	जरुरी
dallas	डलास
dodavanje	जोड़ना
dodavanje	adding
uklanjanje	निकालकर
uklanjanje	निकालना
uklanjanje	हटाना
anders	ऐन्डर्स
pjeva	गाती
moto	motto
moto	मोटो
tenkovi	टैंक
neprijatelj	शत्रु
neprijatelj	दुश्मन
neprijatelj	दुश्मन
novina	अखबारों
novina	विलक्षणता
dostupna	उपलब्ध
dostupna	उपलब्धियाँ
bazen	पूल
pavel	पावेल
bukurešt	बुखारेस्ट
salvador	साल्वाडोर
allaha	अल्लाह
allaha	ईश्वर
allaha	भगवान
allaha	परमेश्वर
down	नीचे
down	bas
miguel	मिगुएल
oprema	उपकरण
ozbiljno	seriously
leopold	लियोपोल्ड
kupio	खरीदी
kupio	खरीदा
klizanje	स्केटिंग
kažu	कहें
kažu	बोलो
kažu	कह
pokazali	दिखाया
pokazali	दिखाया
dogovor	डील
dogovor	सौदा
dogovor	सौदे
manjina	अल्पसंख्यक
istraživači	शोधकर्ताओं
simbola	चिन्ह
simbola	प्रतीक
simbola	चिह्न
simbola	प्रतीकों
parms	parms
sapiens	sapiens
hamburg	हैम्बर्ग
termina	मुलाकात
termina	नियुक्ति
odigrali	निभाई
nicolas	निकोलस
boeing	बोइंग
graham	ग्राहम
ritam	लय
metalni	धात्विक
povlači	रिट्रीट
pomogne	मदद
pomogne	सहायता
xii	xii
xii	बारहवीं
delaware	डेलावेयर
hari	हरी
hari	हरि
hari	हैरी
cvijet	फूल
cvijet	फ्लावर
cvijet	पुष्प
umjetnički	कलात्मक
umjetnički	कलाकारी
mišić	पेशी
mišić	मांसपेशी
lov	हंट
lov	शिकार
dokumenata	दस्तावेज
dokumenata	दस्तावेज़
znaju	जानिये
znaju	जानिए
znaju	जान
malta	माल्टा
utočište	शरण
novak	नोवाक
dno	बॉटम
dno	तल
dno	नीचे
niži	निचला
niži	निम्नतर
otvorio	खोला
otvorio	खोली
dol	dol
pravljenje	बनाने
pravljenje	बनाना
osnovano	स्थापित
osnovano	संस्थापित
pan	पैन
pan	पण
boraca	सेनानियों
boraca	सेनानी
palača	महल
palača	पैलेस
palača	राजमहल
minerali	मिनरल्स
minerali	खनिज
orao	चील
orao	ईगल
orao	त्रिभुज
pakistan	pakistan
pakistan	पाकिस्तान
pakistan	पाकिस्तानी
definicije	परिभाषाएं
doktor	doctor
doktor	डाक्टर
doktor	डॉक्टर
sudan	रवि
sudan	सूडान
olova	लीड
olova	सीसा
olova	सीसे
inženjerstvo	इंजीनियरी
inženjerstvo	इंजीनियरिंग
inženjerstvo	अभियान्त्रिकी
kraljevski	नवाबी
kraljevski	रॉयल
kraljevski	शाही
kraljevski	royal
postojeće	मौजूदा
stopala	पैरों
stopala	पैर
stopala	पाँव
stopala	पांव
stopala	फ़ुट
stopala	फीट
varijacija	विभिन्नता
christopher	क्रिस्टोफर
odabrani	धन्य
agencije	एजेंसी
agencije	एजेंसियों
predavanja	लेक्चर
predavanja	व्याख्यान
novinara	पत्रकार
novinara	पत्रकारों
brzi	तीव्र
brzi	फास्ट
brzi	फ़ास्ट
brzi	तेज
brzi	तेज़
savjet	सलाह
štiti	रक्षा
štiti	protect
priznat	पहचाना
opstanak	अस्तित्व
oboljenja	बीमारी
oboljenja	बीमारियाँ
oboljenja	रोगों
paralelno	समानांतर
lópez	लोपेज़
etnički	जातीय
bubrega	किडनी
bubrega	kidney
bubrega	गुर्दा
starija	पुराने
starija	पुराना
starija	वृद्ध
starija	पुरानी
okruženju	वातावरण
okruženju	परिवेश
okruženju	एनवायरनमेंट
okruženju	पर्यावरण
julije	जूलियस
dvostruki	दोहरा
dvostruki	डबल
dvostruki	दोगुना
smanjenja	घटा
smanjenja	घटी
vidjeli	देखा
vidjeli	देखी
namespace	नेमस्पेस
nico	निको
komunikacija	संचार
komunikacija	आयतों
komunikacija	संचार
stazi	ट्रैक
stazi	रील
stazi	track
fenomen	घटना
rotacije	घूर्णन
položaje	स्थितियाँ
terapija	चिकित्सकों
terapija	चिकित्सक
terapija	चिकित्सा
jaka	मजबूत
jaka	मज़बूत
jaka	बलवान
jaka	दमदार
$ys	$ys
koža	चमड़ा
koža	चमड़े
koža	चमड़ी
koža	त्वचा
koža	स्किन
posvećen	समर्पित
over	क्रॉसओवर
brani	बचाव
