категорія	kategori
плакати	menangislah
консультацій	konsultasi
консультацій	konsultan
біографію	biografi
тунелів	terowongan
оптимізація	optimasi
оптимізація	optimisasi
оптимізація	optimalisasi
мультфільмів	kartun
мультфільмів	cartoon
мечі	pedang
джуліо	giulio
гор	hor
гор	kebrutalan
гор	gore
гор	horus
гор	gor
пантелеймона	panteleimon
куско	cusco
куско	cuzco
блуа	blois
тара	tara
врх	vrh
дістати	ambil
дістати	tangkap
пожертви	donasi
пожертви	sumbangan
слух	pendengaran
завершилась	dihentikan
завершилась	diakhiri
журавель	bangau
журавель	derek
журавель	crane
карел	karel
оточили	dikelilingi
оточили	terkepung
оточили	mengepung
бартоломео	bartolomeo
заарештовані	ditahan
водяне	water
водяне	air
українцям	ukraina
оксфорд	oxford
піаніно	piano
найдавніша	dibangunkan
найдавніша	terbangun
здачі	rendition
шоста	keenam
шоста	sixth
присвятити	mendedikasikan
представили	disajikan
представили	dihadirkan
перл	pearl
перл	mutiara
намалював	drew
вісенте	vicente
ежен	eugène
лорен	lauren
лорен	loren
палат	palat
віта	vita
авіла	avila
авіла	avila
приїхала	came
їхали	menyetir
їхали	mengemudi
їхали	berkendara
зміцнити	memperkuat
зміцнити	menguatkan
зміцнити	perkuat
сулейман	suleiman
сулейман	süleyman
сулейман	suleyman
сулейман	sulaiman
знайде	temuan
говорячи	berbicara
акустична	acoustic
акустична	akustik
майка	mike
майка	micah
майка	mikha
акварель	watercolor
сибірський	siberia
живота	belly
живота	perut
шнайдер	schneider
гама	gama
гама	galungan
гама	gama
гама	gamma
азербайджанська	azeri
азербайджанська	azerbaijan
погане	buruk
погане	jahat
погане	bad
депресія	depresi
депресія	tertekan
депресія	depresi
аматорського	amatiran
аматорського	amatir
скидання	pantura
скидання	menjatuhkan
скидання	dump
шульц	schultz
шульц	schulz
нур	nour
нур	nur
годинники	arloji
махмуд	mahmud
махмуд	mahmoud
хобі	hobi
хобі	hobby
хобі	hobi
хобі	hoby
втечу	kabur
втечу	escape
соня	sonya
соня	sonia
соня	sonja
їдуть	menuju
ніколо	nicolò
деві	devi
деві	davy
великдень	paskah
осака	osaka
степанов	stepanov
погодитися	menerima
погодитися	terimalah
погодитися	terima
панорами	panorama
ідентифікувати	identifikasi
ідентифікувати	mengidentifikasi
ульріх	ulrich
довідки	pertanyaan
свавілля	jebakan
радзивілл	radziwiłł
контракти	kontrak
наданий	dikirimkan
наданий	dikirim
наданий	diajukan
мейдзі	meiji
виділяти	pad
кольорова	warna
кольорова	color
кольорова	berwarna
кольорова	warna
кольорова	colour
луг	lug
куріння	berasap
куріння	merokok
застосовує	terapkan
прибуло	tiba
веселі	lucu
стівенс	stevens
андорра	andorra
турбін	turbin
транскрипція	transkripsi
урок	pelajaran
стріляє	tunas
стріляє	rifleman
воротах	auschwitz
мітчелл	mitchell
помаранчевий	orange
помаранчевий	jingga
помаранчевий	jeruk
помаранчевий	oranye
губа	teluk
губа	bay
гілберт	gilbert
керол	carol
текстами	prasasti
дорослий	dewasa
багатою	makmur
багатою	sejahtera
патрульний	patroli
патрульний	patrol
патрульний	berpatroli
виразів	frase
виразів	terjemahan
виразів	frasa
виразів	ekspresi
камеруну	kamerun
перстень	ring
перстень	cincin
відповіли	membalas
відповіли	dibalas
відповіли	menjawab
відповіли	menjawab
відповіли	terjawab
відповіли	dijawab
відповіли	meresponnya
відповіли	ditanggapi
відповіли	menanggapi
відповіли	tanggapi
санчес	sánchez
амплітуда	amplitudo
захищено	terlindung
захищено	dilindungi
захищено	terlindungi
інженерія	teknik
інженерія	rekayasa
клавіатури	keyboard
чад	chad
лінн	lynn
депортіво	deportivo
спостерігали	munculnya
кейсі	casey
ліжка	ranjang
туристи	wisatawan
туристи	turis
подяки	kredit
барні	barney
астрономічна	astronomi
хореограф	koreografer
розлад	gangguan
розлад	penyimpangan
розлад	kelainan
калина	kalina
птолемей	ptolemaios
стад	stade
северин	severin
синтезатор	penyintesis
синтезатор	synth
експериментальна	percobaan
експериментальна	eksperimen
експериментальна	eksperimental
підозрою	pertanyaan
александру	alexandru
розчарування	kekecewaan
цао	cao
геродот	herodotus
дотримуватись	taat
дотримуватись	patuh
дотримуватись	taati
дотримуватись	patuhi
прогулянки	berjalan
прогулянки	walking
ідеально	perfect
ідеально	sempurna
етнікі	ethniki
антена	antena
конт	comte
дюссельдорф	düsseldorf
людовіка	ludovica
площина	pesawat
площина	plane
площина	batin
площина	inner
лапки	kutipan
лапки	quotes
гомес	gomez
гомес	gómez
гомес	gómez
декоративний	dekoratif
віль	ville
оберст	oberst
помпея	pompeia
комерційне	komersial
комерційне	komersil
марафон	marathon
марафон	maraton
електронне	elektronika
електронне	electronic
електронне	elektronik
вітторіо	vittorio
чаплін	chaplin
олімпіада	olimpiade
олімпіада	olimpiade
витримати	menahan
життєво	vital
сумісність	kompatibilitas
сумісність	kesesuaian
сумісність	konsistensi
татарстан	tatarstan
сілва	silva
оуен	owen
брюгге	damar
брюгге	bruges
ієрогліфи	cjk
ієрогліфи	aksara
ієрогліфи	karakter
лягли	membentang
рікою	memerciki
друкувати	cetak
цінний	berharga
цінний	bernilai
зізнається	pengakuan
зізнається	akui
зізнається	mengaku
обвинувачення	penuntutan
крістін	kristine
крістін	kristin
крістін	christine
муха	terbang
муха	lalat
муха	fly
муха	mucha
елвіс	elvis
жорстокі	kejam
жорстокі	kejamnya
жорстокі	kekerasan
мік	mick
шанхай	shanghai
функціональність	fungsionalitas
функціональність	fitur
кущ	perdu
запобігає	mencegah
запобігає	cegah
личинка	larva
нікуди	dimanapun
нікуди	kemanapun
нікуди	nowhere
дюк	duke
дюк	adipati
дюк	duc
костянтинівна	krupskaya
вистачить	menyembuhkan
вистачить	sembuh
вистачить	heal
вистачить	penyembuhan
данні	dimas
данні	danny
юристи	pengacara
ной	neu
ной	noah
ной	nuh
голки	jarum
агресію	menyerang
агресію	menyerang
агресію	diserang
проповідник	pengkhotbah
проповідник	pendeta
маг	magi
вхідний	input
вхідний	masukkan
вхідний	masukan
передбачити	prediksi
передбачити	memprediksi
передбачити	meramalkan
передбачити	memprediksi
публічний	publik
публічний	public
бичок	goby
тимур	timur
дзен	zen
грейс	grays
летить	slip
летить	lalat
обід	dinner
амазонки	amazon
індустрія	industri
різноманітності	keragaman
різноманітності	keanekaragaman
різноманітності	keberagaman
різноманітності	variety
різноманітності	keberagaman
різноманітності	varietas
різноманітності	variasi
оновлений	diperbaharui
оновлений	diperbarui
реліквії	hallows
марші	rawa
марші	paya
марші	marsh
корму	dek
сходяться	kenaikan
еко	eco
еко	eko
еко	eko
учням	pelajar
учням	santri
учням	mahasiswa
учням	murid
учням	siswa
учням	pupil
зенон	zenon
берг	berg
геном	genom
драконів	dragons
драконів	naga
гемпшир	hampshire
вайомінг	wyoming
навчали	dilatih
навчали	terlatih
стратегічна	strategis
річі	ritchie
річі	richie
коллінз	collins
ляльковий	boneka
ляльковий	wayang
варті	layak
варті	worth
дріб	pecahan
дріб	fraksi
хижаки	pemangsa
хижаки	predator
цифрами	angka
катя	katya
моніка	monika
моніка	monica
розмітки	markup
розмітки	marka
стипендії	beasiswa
непорозуміння	kesalahpahaman
бернардо	bernardo
альма	alma
цюрих	zürich
імунітет	kebal
імунітет	kekebalan
імунітет	imun
імунітет	kekebalan
леви	singa
леви	lions
захищений	terlindung
захищений	dilindungi
захищений	terlindungi
захищений	amankan
захищений	aman
захищений	mengamankan
захищений	secure
резервний	reservasi
дубовий	quercus
образа	menghina
образа	penghinaan
образа	menghina
образа	hinaan
олімпія	olympia
купи	tumpukan
незначний	kecil
незначний	minor
кабелі	kabel
смертей	kematian
твій	milikmu
твій	yours
твій	your
чехов	chekov
гетеборг	gothenburg
просту	simple
просту	simpel
просту	sederhana
досконалості	kesempurnaan
севільї	sevilla
севільї	seville
воррен	warren
ножі	pisau
роже	roger
натураліст	naturalis
вирівнювання	penyesuaian
вирівнювання	perataan
фазу	fase
лор	laure
шторм	badai
шторм	storm
сумішей	campurannya
сумішей	mixtures
гранде	grande
анже	angers
етнографія	etnografi
супутником	pendamping
мініатюра	miniatur
мініатюра	thumbnail
мініатюра	miniatur
ялина	cemara
преслі	presley
ритуал	ritual
ручний	manual
крамниця	shop
крамниця	ruko
крамниця	toko
крамниця	belanja
крамниця	berbelanja
донна	donna
спричинити	penyebab
спричинити	sebab
спричинити	sebabkan
спричинити	cause
спричинити	menyebabkan
артерія	arteri
ясла	pembibitan
кінотеатрів	teater
кінотеатрів	bioskop
оптимального	optimal
диявола	hob
умберто	humberto
умберто	umberto
іспитів	pemeriksaan
заповітом	thumper
семінар	seminar
халіф	khalifah
надійно	andal
бон	bon
бойовиками	militan
академічна	akademik
академічна	akademisi
академічна	akademis
очікувати	harapkan
очікувати	mengharapkan
молекула	molekul
антропологія	antropologi
волгоград	volgograd
меркурій	mercury
меркурій	merkuri
меркурій	merkurius
меркурій	raksa
богуслав	bohuslav
богуслав	bogusław
владивосток	vladivostok
відданість	kesetiaan
потомство	biji
потомство	benih
потомство	seed
потомство	bibit
нога	foot
нога	kaki
нога	kaki
нога	tungkai
нога	leg
ручки	pena
зінаїда	zinaida
райлі	riley
запрошено	mengundang
запрошено	diundang
люблін	lublin
виміри	dim
виміри	redup
виміри	pengukuran
виміри	dimensi
сімпсон	simpson
близнюк	kembaran
близнюк	kembar
близнюк	twin
піклування	peduli
піклування	perawatan
піклування	care
мельников	melnikov
пальця	jari
пальця	finger
шварц	schwarz
шварц	schwartz
зозуля	cuckoo
ділить	segmen
бака	baca
льон	flax
негативне	negative
негативне	negatif
вооз	perekrutan
вооз	mempekerjakan
вооз	menyewa
поточна	current
поточна	arus
поточна	skrg
дивним	aneh
дивним	strange
дивним	aneh
дивним	ganjil
святкові	meriah
коров	menyuntikkan
ймовірністю	tengkurap
мігрантів	migran
бах	bach
коваля	forge
коваля	menempa
протон	proton
щоденники	diaries
залежних	bergantung
рибалка	nelayan
ураган	badai
ураган	hurricane
вагнер	wagner
слухач	pendengar
відновлює	memulihkan
відновлює	mengembalikan
інтенсивне	intensif
васко	vasco
співали	sang
середземне	mediterania
метелик	butterfly
метелик	sampek
гострим	runcing
сьюдад	ciudad
место	mesto
бонні	bonnie
почергово	bergantian
почергово	bolak
надало	memberdayakan
заплатити	bayar
заплатити	pay
заплатити	membayar
мнс	mns
регулярної	kumat
аркадія	arcadia
жито	rye
вантажі	beban
бетмен	batman
публікувати	posting
публікувати	mengirim
публікувати	mengirimkan
злочинці	kriminal
злочинці	penjahat
чоботи	boot
чоботи	boot
чоботи	boots
галле	halle
порожні	hampa
порожні	kosongkan
порожні	kosong
вроцлав	wrocław
щотижня	mingguan
щотижня	weekly
брехня	kebohongan
брехня	lie
брехня	bohong
брехня	berbohong
брехня	kebohongan
брехня	lies
брехня	terletak
брехня	dusta
брехня	bohong
стежити	lacak
стежити	trek
стежити	track
стежити	mengikuti
стежити	follow
стежити	ikuti
островський	ostrovsky
поштою	surat
поштою	mail
поштою	surel
ізабель	isabel
ізабель	isabelle
натан	nathan
вірні	kesetiaan
ляльки	boneka
квартету	nigeria
замовник	customer
замовник	nasabah
замовник	pelanggan
посилаються	direferensikan
посилаються	dirujuk
часткове	parsial
часткове	sebagian
діабет	melitus
діабет	diabetes
свідки	saksi
рабства	perbudakan
печеру	gua
печеру	cave
семюел	samuel
канарські	kenari
канарські	canary
нерви	saraf
краєвиди	adegan
комірки	sel
комірки	sel
люкс	lux
люкс	deluxe
люкс	mewah
бідні	poor
бідні	kasihan
бідні	miskin
бідні	malang
баб	bab
барак	shack
барак	pondok
барак	gubuk
барак	barak
пісенний	eurovision
адідже	adige
селезінка	limpa
щур	rat
щур	tikus
гідравлічний	hidrolik
нюрнберг	nürnberg
нюрнберг	nuremberg
пишіть	tulis
пишіть	menulis
пишіть	tulislah
фотографію	foto
фотографію	photograph
задоволенням	kesenangan
натуральні	alamiah
натуральні	natural
натуральні	alami
ніцше	nietzsche
фігурки	figur
фігурки	angka
фігурки	tokoh
завантажувати	boot
обставинах	pengalaman
скрипці	violin
скрипці	biola
фах	apokaliptik
закриває	menutup
переслідує	terasing
відступати	retret
відступати	mundur
фланг	mengapit
маргарити	margarita
стопи	feet
стопи	kaki
публікаціях	publikasi
розійшлися	dipisahkan
розійшлися	dipisah
розійшлися	berpisah
розійшлися	pecah
розійшлися	bangkrut
умовні	kondisional
умовні	bersyarat
лін	ling
яма	jama
слабка	lemah
вибухи	ledakan
біл	tagihan
біл	bill
біл	tagih
біл	ruu
сукні	gaun
сукні	daster
сезар	cesar
сезар	césar
тоскана	tuscany
трейсі	tracy
трейсі	tracey
читачам	pembaca
мане	manet
звітності	laporan
звітності	pelaporan
звітності	melaporkan
дублювання	duplikasi
тобою	you
тобою	anda
тобою	kau
тобою	kamu
асистента	slavyansk
інституції	institusi
інституції	lembaga
привіт	hey
привіт	hei
орієнтовно	mungkin
клітки	sangkar
клітки	cage
клітки	kandang
клітки	kurungan
клітки	sangkar
клітки	kandang
слонів	gajah
підготувала	dipersiapkan
підготувала	disiapkan
поширювати	faktual
зонд	probe
коен	cohen
коен	koen
ноттінгем	nottingham
кошице	košice
підтвердила	terkonfirmasi
підтвердила	konfirmasi
підтвердила	dikonfirmasi
підтвердила	dikonfirmasikan
блокада	blokade
біатлон	biatlon
доступність	ketersediaan
доступність	aksesibilitas
фонді	fondi
королівське	royal
вавилон	babel
вавилон	babilon
поєднати	susun
поєднати	mengatur
поєднати	atur
пароплав	steamboat
хусейн	hussein
врожай	harvest
врожай	panen
молочні	dairy
молочні	susu
візуалізації	visualisasi
візуалізації	visualisasi
сів	siv
арно	arno
арно	arnaud
амур	amour
амур	amur
запаху	bau
запаху	penciuman
запаху	wangi
запаху	aroma
запаху	penciuman
запаху	bau
францішек	franciszek
дописати	tambah
дописати	ditambahi
крах	hancurkan
крах	crush
крах	menghancurkan
крах	tabrakan
крах	crash
крах	kecelakaan
вигоди	keuntungan
вигоди	tunjangan
вигоди	manfaatnya
вигоди	manfaat
гійом	guillaume
розвантаження	spool
морріс	morris
реагувати	reaksi
реагувати	menanggapi
реагувати	bereaksi
реагувати	tanggapi
уміння	keahlian
уміння	skill
уміння	keterampilan
уміння	keahlian
уміння	skill
уміння	keterampilan
уміння	kemampuan
ніколаєв	nikolayev
най	nai
най	nye
най	ney
ризики	risiko
зевс	zeus
нудота	mual
шериф	serif
шериф	sherif
шериф	sheriff
закріплений	terjepit
закріплений	disematkan
імперський	imperial
корисне	berguna
корисне	bermanfaat
тора	taurat
вірі	viry
поясніть	jelaskan
поясніть	menjelaskan
порозуміння	kesalahpahaman
щука	pike
дороті	dorothy
геометричних	geometris
рава	rawa
рава	rava
знесення	penghancuran
знесення	pembongkaran
волонтери	relawan
волонтери	sukarelawan
пмр	pmr
філіппо	filippo
ерл	earl
галл	hull
галл	lambung
галл	gallus
ланцюги	rantai
ланцюги	dirantai
чаша	bowl
чаша	mangkuk
чаша	mangkok
чаша	gelas
чаша	piala
чаша	cawan
чаша	cangkir
чаша	cup
вісла	vistula
ієрархія	hierarki
ієрархія	hirarki
відкривають	dibuka
відкривають	terbuka
відкривають	membuka
провал	gagal
провал	gagal
провал	kegagalan
розділили	hancur
генератори	generator
рефері	wasit
рошель	rochelle
феліпе	felipe
сокира	kapak
сокира	axe
рибалки	nelayan
рибалки	pemancing
цибуля	allium
злочинець	pelaku
злочинець	pidana
злочинець	kriminal
злочинець	criminal
злочинець	penjahat
домінго	domingo
висоцький	vysotsky
постанов	peraturan
ковальов	kovalev
лінк	pranala
лінк	link
лінк	tautan
лінк	taut
союзи	aliansi
веслувальник	pendayung
аудит	audit
дослідити	jelajahi
дослідити	jelajah
відновленню	pemulihan
відновленню	recovery
відновленню	kesembuhan
добавки	tambahan
добавки	supplement
добавки	suplemen
добавки	suplemen
наркотики	obat
наркотики	narkoba
наркотики	narkotika
наркотики	narkotik
даля	dalia
поступки	konsesi
суп	sup
затримка	delay
затримка	penundaan
затримка	keterlambatan
затримка	menunda
затримка	tunda
затримка	lag
суворі	parah
рейсів	penerbangan
роланд	roland
челсі	chelsea
звітів	laporan
чотирнадцять	fourteen
ятає	permusuhan
ятає	perseteruan
футзалу	futsal
виставляти	pastikan
виставляти	memastikan
гігантський	raksasa
комунізм	komunisme
якопо	jacopo
тайлер	tyler
грег	greg
скандинавських	nordik
скандинавських	nordic
флотилія	flotilla
палуби	dek
палуби	geladak
палуби	deck
стосунку	dasi
санчо	sancho
сом	som
сом	lele
сом	patin
жуковський	zhukovsky
магічні	ajaib
магічні	magis
відправитися	pesawat
спонукало	menghasut
нау	naw
вертикальний	tegak
вертикальний	vertikal
штучна	artifisial
штучна	buatan
масову	histeria
бос	bos
бос	boss
бос	bos
бос	boss
пала	pala
крона	krona
крона	koruna
крона	krone
відкладення	menangguhkan
відкладення	tunda
охоплення	jangkau
охоплення	jangkauan
гуртожитку	asrama
гуртожитку	hostel
підписів	signature
трилогія	trilogy
конфігурація	konfigurasi
давидов	davydov
ліна	lina
мовчання	keheningan
мовчання	diam
мовчання	hening
компроміс	berkompromi
компроміс	kompromi
нормативні	mineralogi
чуваська	chuvash
слідами	tangkai
слідами	stalk
вад	gumpalan
вад	kutu
вад	serangga
вад	bug
вад	bugs
надійшов	diminta
надійшов	meminta
нора	nora
нора	norah
сааре	saare
батумі	batumi
великомученика	mur
антоні	anthony
антоні	aini
субота	sabtu
потрійний	triple
прихований	tersembunyi
прихований	bathin
прихований	disembunyikan
прихований	hidden
никифор	nikephoros
роботодавців	perusahaan
моцарт	mozart
обладунки	armor
обладунки	zirah
обладунки	zirah
обладунки	armour
обладунки	armor
даг	dag
газова	gas
гімнасти	pesenam
горобець	passer
горобець	jalak
горобець	pipit
горобець	sparrow
голосував	terpilih
поглинає	diserap
поглинає	menyerap
поглинає	mengkonsumsi
причетність	menautkan
причетність	menghubungkan
яскравість	kecerahan
волейбол	volley
волейбол	volly
волейбол	voli
волейбол	volleyball
живіт	perutnya
живіт	lambung
живіт	perut
живіт	perut
джокович	djokovic
пія	pia
пія	phia
банер	panji
банер	banner
банер	spanduk
байдуже	norak
байдуже	tadah
байдуже	acuh
постраждалих	korban
жир	klub
жир	club
жир	keriting
вірили	diyakini
вірили	dipercaya
бург	burg
жири	gemuk
жири	lemak
жири	fat
жири	gendut
романья	romagna
еквівалент	setara
еквівалент	ekuivalen
африканські	afrika
колега	kolega
колега	kakak
раян	ryan
сьома	ketujuh
сьома	seventh
компактний	compact
компактний	kompak
дженні	jennie
дженні	jenny
монумента	monumenta
мансур	mansour
мансур	mansur
карелія	karelia
прозорий	transparan
прозорий	transparansi
лоренца	lorentz
емоційно	emosional
окунь	bertengger
краща	better
падуя	padua
товариші	kamerad
форман	mandor
форман	forman
дітріх	dietrich
замовив	terurut
замовив	dipesan
замовив	memerintahkan
поїздка	ride
поїздка	tumpangan
циклон	siklon
циклон	topan
петрі	petri
джефферсон	jefferson
воклюз	vaucluse
блискавка	lightning
блискавка	kilat
блискавка	petir
місцини	tempat
кассель	kassel
неофіційна	unofficial
медведєв	medvedev
індивідуально	suai
індивідуально	kustom
індивідуально	gubahan
індивідуально	custom
індивідуально	ubahan
індивідуально	khusus
дір	lubang
проба	proba
ізольовані	terasing
ізольовані	terisolasi
розслідувань	investigasi
розслідувань	penyelidikan
сас	sas
сас	crl
опромінення	iradiasi
відвідувань	kunjungannya
відвідувань	kunjungan
відвідувань	berkunjung
поступ	kemajuan
поступ	perkembangan
поступ	progres
поступ	progress
садівництво	gamis
садівництво	berkebun
садівництво	pertamanan
брашов	brașov
сподобався	suka
сподобався	disukai
сподобався	menyukai
фостер	foster
патрона	patrona
злом	kejahatan
злом	jahat
злом	evil
спотворення	distorsi
спотворення	distorsi
фокус	fokus
фокус	focus
фокус	menunjuk
спостерігач	penonton
спостерігач	pengamat
спостерігач	observer
спостерігач	watcher
гусєв	gusev
захоплюють	mendominasi
розвідники	pramuka
флейта	flute
флейта	suling
флейта	seruling
сало	salo
пакт	pakta
мучеників	martir
спати	tidur
спати	sleep
коштує	biaya
коштує	biayanya
хітів	bagan
ушакова	ushakov
ботсвани	botswana
берд	baird
берд	byrd
наживо	live
наживо	jalani
наживо	langsung
коул	cole
партизанська	gerilya
любити	mencintai
любити	loving
вивіз	pintu
вивіз	door
збіг	korek
збіг	cocok
збіг	pertandingan
збіг	kecocokan
джастін	justin
бити	meninju
бити	mengalahkan
бити	memukuli
бити	pemukulan
бити	berdebar
бити	memukul
рись	lynx
смужки	strip
смужки	batangan
смужки	bar
смужки	belang
смужки	stripes
мун	rembulan
мун	bulan
мун	moon
нло	ufo
єгипетська	mesir
перерва	istirahat
перерва	break
виключити	dikecualikan
збільшив	diperbesar
ідентифікація	identifikasi
ідентифікація	mengidentifikasi
ідентифікація	identifikasi
ідентифікація	mengidentifikasi
кант	kant
застарілі	diarsipkan
застарілі	arsip
кононенко	kononenko
підгрупа	subgrup
крістал	cristal
рики	rica
рики	rika
емірат	emirat
слухав	mendengarkan
слухав	didengarkan
арканзасу	arkansas
ілюстрована	bergambar
брукс	brooks
комплексне	komprehensif
карпатський	carpathian
знищувати	squash
знищувати	labu
дитя	ank
дитя	anakan
дитя	child
дитя	anak
подача	pakan
подача	feed
подача	kabar
подача	umpan
уан	ouen
біда	kemalangan
біда	solat
біда	masalah
біда	trouble
біда	kesulitan
прибирання	kebersihan
прибирання	housekeeping
улюблені	favorit
улюблені	favorite
улюблені	kesukaan
улюблені	terfavorit
улюблені	favorit
улюблені	favorit
тло	background
тло	latar
булгаков	bulgakov
чжао	zhao
ясні	kristal
ясні	crystal
куенка	cuenca
захаров	zakharov
належності	milik
знахідка	temuan
знахідка	penemuan
знахідка	discovery
вітаміни	vitamin
мартінес	martinez
мартінес	martínez
розбиття	bungkus
розбиття	lipat
тиса	tisza
динамічна	dynamic
динамічна	dinamis
логічний	logis
надзвичайної	mengkhawatirkan
зволоження	hidrasi
джибуті	djibouti
гуни	hun
суміжні	menghadapi
суміжні	menghadap
суміжні	dihadapi
діагоналі	diagonal
аналізувати	analisa
аналізувати	menganalisis
аналізувати	analisis
неможлива	impossible
неможлива	mustahil
піхви	vagina
піхви	labia
тактичні	rompi
злий	angry
злий	marah
свіжі	fresh
свіжі	segar
замовити	pesanan
замовити	pemesanan
замовити	order
замовити	urutan
винагороди	imbalan
винагороди	reward
домініка	dominika
домініка	dominika
читайте	bacalah
читайте	baca
читайте	read
читайте	dibaca
читайте	membaca
діалоги	kueri
змова	persekongkolan
змова	konspirasi
уповноваженого	delegasi
скинути	reset
скинути	drop
скинути	jatuhkan
коссоль	caussols
шапель	chapelle
медсестра	perawat
медсестра	nurse
медсестра	suster
задає	menyatakan
додатком	pengaya
додатком	plugin
ліма	lima
вотсон	watson
моро	moreau
моро	moro
хардкор	hardcore
населеному	dihuni
диявол	setan
диявол	iblis
диявол	devil
відлік	countdown
відлік	hitunglah
відлік	hitung
відлік	menghitung
відлік	hitungan
відлік	cacah
відлік	menghitung
любліні	lublin
ультиматум	ultimatum
прозорість	transparansi
прозорість	transparan
самуель	samuel
поляков	polyakov
лютеранська	lutheran
трійки	triplet
вбудовані	inline
вбудовані	sebaris
вбудовані	tertanam
вбудовані	terbenam
вбудовані	disematkan
вбудовані	sematan
вбудовані	ditempelkan
мардж	marge
роско	roscoe
лихо	woe
філіппа	philippa
консолідації	konsolidasi
медресе	madrasah
ракоці	rákóczi
подіум	podium
вдови	janda
маріанна	marianna
маріанна	marianne
сінгапурі	singapura
сінгапурі	singapore
мвд	mvd
оріона	orionis
людвік	ludwik
ягід	berry
відчув	merasa
відчув	dirasakan
серж	serge
періге	périgueux
випадкова	random
випадкова	acak
тюремного	mengadili
руйнується	runtuh
дуга	arc
дуга	busur
велосипед	sepeda
велосипед	sepeda
лампа	lampu
лампа	pelita
лампа	lamp
лампа	pijar
совісті	nurani
філологія	filologi
болг	bolg
марксизм	marxisme
загадки	puzzle
загадки	misteri
загадки	samar
сибірська	siberia
клаудіо	claudio
тероризм	terorisme
гао	gao
нормальним	sane
нормальним	waras
бейлі	bailey
вен	wen
комунікація	komunikasi
пальне	bbm
картинки	pictures
картинки	gambar
якір	jangkar
якір	anchor
домовилися	setuju
домовилися	disepakati
місіонер	penginjilan
кнопка	kancing
кнопка	tombol
важіль	tuas
важіль	memanfaatkan
кертіс	curtis
автономія	otonomi
убивство	pembunuhan
убивство	pembunuhan
убивство	pembunuhan
убивство	pembantai
тео	theo
тео	teo
гюнтер	günter
гюнтер	gunther
гюнтер	günther
ненависті	kebencian
ненависті	hate
ненависті	membenci
ненависті	benci
порошку	bubuk
порошку	bedak
порошку	powder
вигідно	profit
щасливе	senang
щасливе	bahagia
щасливе	ibrahimovic
щасливе	happy
вантажівка	truk
вантажівка	truck
романтична	romantis
романтична	romantic
легенду	legend
легенду	legenda
побиття	menampar
солодкий	sweet
солодкий	manis
архангельська	arkhangelsk
геральдики	heraldik
гальм	hulme
елен	hélène
елен	ellen
гарт	hart
гарт	garth
свен	sven
тампере	tampere
уточнити	perbaiki
лодзь	łódź
свідок	saksi
плавно	lancar
плавно	smooth
плавно	kelancaran
плавно	halus
плавно	mulus
темне	dark
темне	gelap
темне	kegelapan
небезпеці	bahaya
небезпеці	danger
комік	pelawak
комік	comedian
комік	komedian
били	beat
били	mengalahkan
били	kalahkan
гідра	hydra
слоган	slogan
геракл	heracles
винний	bersalah
вануату	vanuatu
оплата	pembayaran
вивели	terlibat
вивели	bertunangan
вивели	berinteraksi
байки	sepeda
вибухом	ledakan
крісла	kursi
ланцюжок	rantai
рибалок	nelayan
рибалок	pemancing
іно	ino
напів	semi
заробив	diperoleh
березовський	berezovsky
трудове	buruh
баварський	bavaria
гелен	helen
піп	pip
вставити	insert
вставити	masukkan
вставити	sisipkan
вставити	menyisipkan
вставити	tempelkan
вставити	tempel
вставити	paste
господиня	ngengat
бандера	bandera
переконує	menjual
одужання	regenerasi
одужання	memulihkan
вампірів	vampir
вампірів	vampire
авторська	sung
авторська	dinyanyikan
джулі	julie
шекспір	shakespeare
датчик	sensor
ворон	gagak
ворон	raven
просили	ditanyakan
просили	ditanya
просили	bertanya
відьма	penyihir
відьма	witch
чорноморець	chornomorets
грац	graz
цифрове	digital
корисними	menguntungkan
корисними	bermanfaat
ремі	remy
ремі	rémy
роттердам	rotterdam
доставка	pengiriman
доставка	delivery
доставка	penayangan
доставка	pengantaran
белліні	bellini
еллі	elly
еллі	gang
еллі	alley
еллі	ellie
еллі	allie
ервін	erwin
підписані	berlangganan
бет	beth
поцілунок	cium
поцілунок	kiss
поцілунок	ciuman
боїнг	boeing
спроможність	kapasitas
лаура	laura
жорстокість	kejam
жорстокість	kejamnya
жорстокість	kekejaman
парма	parma
ритуали	ritual
ритуали	manasik
лани	lani
ганді	gandhi
подорожувати	perjalanan
подорожувати	travel
подорожувати	wisata
подорожувати	bepergian
подорожувати	berwisata
подорожувати	traveling
подорожувати	berpergian
фантазія	fantasi
фантазія	fantasy
фантазія	fantasia
повноцінного	sepenuhnya
інтерфейси	antarmuka
чисте	murni
чисте	pure
сула	sula
місячні	rembulan
місячні	bulan
місячні	moon
монті	monty
монті	monti
свиня	babi
свиня	pig
стежка	trail
стежка	setapak
стежка	jejak
відрізняти	membedakan
шахтарів	penambang
кизил	kyzyl
зуб	gigi
конкурувати	rival
конкурувати	saingan
конкурувати	lawannya
цензура	disensor
цензура	sensor
цензура	penyensoran
тів	tiv
рахунки	tagihan
рахунки	bills
рахунки	rekening
рахунки	akun
рахунки	tagihan
рахунки	penagihan
рахунки	ekuitas
піднімає	menimbulkan
панелей	panel
яблуко	apel
яблуко	apple
парана	paraná
бурбон	bourbon
заповнити	mengisi
заповнити	isi
заповнити	isian
заповнити	fill
лонс	lons
мадейра	madeira
