인피니티	nieskończoność
하이라이트	podkreślił
하이라이트	podkreśla
하이라이트	wyróżnienie
하이라이트	podkreślić
하이라이트	podkreślenie
하이라이트	wyróżnić
두뇌	mózg
두뇌	rozum
두뇌	umysł
두뇌	mózgu
일관성	spójności
일관성	spójność
일관성	spójności
일관성	spójność
손오공	goku
알란	alana
알란	alan
망치	młot
망치	hammer
망치	młotek
주디	judy
대각선	przekątnej
피타고라스	pitagoras
지리학	geografii
지리학	geografia
멜로	melo
카레	curry
지브롤터	gibraltaru
지브롤터	gibraltar
전자제품	elektronika
재산권	własności
재산권	nieruchomości
재산권	właściwość
재산권	własność
재산권	nieruchomość
헤럴드	herald
헤럴드	herold
글래스	szkła
글래스	szklanka
글래스	szkło
글래스	szklana
뱅크스	banks
뱅크스	banki
뱅크스	bankami
뱅크스	banków
부착	dołącz
부착	dołączyć
컴팩트	compact
장애물	niedrożność
장애물	przeszkoda
장애물	skok
장애물	skacze
장애물	skoki
장애물	przeszkody
장애물	przeszkodę
장애물	przeszkoda
장애물	przeszkód
장애물	przeszkody
복숭아	brzoskwiń
복숭아	brzoskwinie
복숭아	peach
닝보	ningbo
사용법	wykorzystanie
사용법	korzystanie
사용법	użycie
사용법	użytkowanie
쿠미코	kumiko
콘월	kornwalii
자정	północy
자정	północ
토모에	tomoe
분사	wstrzykiwań
분사	wstrzyknięcia
분사	wstrzyknięcie
분사	zastrzyk
싸이	psy
절단	amputacji
프로토타입	prototyp
프로토타입	prototypy
템플	świątynia
템플	świątynie
템플	temple
템플	świątyni
웰스	welles
웰스	wells
에덴	edenu
에덴	eden
지뢰	miny
지뢰	kopalnia
지뢰	kopalni
지뢰	kopalnie
지뢰	minowe
피보나치	fibonacciego
에두아르도	eduardo
코브라	kobra
코브라	cobra
플라톤	platon
항생제	antybiotyki
항생제	antybiotyków
항생제	antybiotyk
항생제	antybiotyki
항생제	antybiotyk
그리피스	griffith
그리피스	griffiths
정서	emocji
정서	emocje
현미경	mikroskop
현미경	mikroskopia
민트	mint
롤리	raleigh
트로이아	troy
트로이아	troi
아이튠즈	itunes
컨셉	koncepcja
컨셉	pojęcie
컨셉	koncepcji
컨셉	koncepcji
컨셉	pojęcia
컨셉	koncepcje
컨셉	pojęć
트레이딩	obrotu
트레이딩	handel
중요성	znaczenie
제우스	zeusa
제우스	zeus
전화번호	telefony
전화번호	telefonicznie
전화번호	telefon
긴장	nerwowy
긴장	zdenerwowana
긴장	zdenerwowany
긴장	napięcia
긴장	napięcie
워털루	waterloo
노구치	noguchi
질투	zazdrosny
질투	zazdrość
질투	zazdrosna
질투	zazdrość
질투	zazdrości
안젤로	angelo
안젤로	angeli
안젤로	angela
원예	ogrodnictwa
원예	ogrodniczych
지부티	dżibuti
스탠포드	stanford
마이코	maiko
개선하기	poprawa
개선하기	poprawę
개선하기	poprawy
개선하기	poprawy
개선하기	poprawa
플라스마	osoczu
플라스마	osocza
플라스마	plazmy
수평으로	poziomo
몽골족	mongołowie
프라이스	ceny
프라이스	price
프라이스	cena
프라이스	pryce
불규칙	nieregularne
불규칙	nieprawidłowe
사자자리	leonis
사자자리	leo
스테파니	stefani
스테파니	stephanie
킬로그램	kilogramy
킬로그램	kilogramów
킬로그램	kilogramy
킬로그램	kilogram
두부	tofu
볼프스부르크	wolfsburg
타당성	wykonalności
타당성	ważność
쿠르드	kurdystanu
복장	ubiór
바니	barney
아순시온	asuncion
기사도	rycerskość
디아스	díaz
디아스	diaz
볼리바르	bolivar
볼리바르	bolívar
엘렌	ellen
천하무적	niepokonany
모방	imitacja
랜드마크	landmark
탈레반	talibów
고민	kłopoty
그놈	gnome
약사	farmaceutów
약사	farmaceuty
용접	spawacz
용접	weld
용접	spawania
수프	zupy
수프	zupa
수프	zupy
측도	środek
측도	środka
측도	miara
측도	miary
리라	lirów
트와일라잇	zmierzchu
트와일라잇	mroku
트와일라잇	zmierzch
나탈리	natalie
대문자	kapitalizacji
에밀리오	emilio
우크라이나인	ukraińców
악용	nadużycie
악용	nadużycia
악용	nadużycie
악용	nadużyć
악용	nadużywanie
콕스	cox
초보자	początkujący
초보자	początkujących
초보자	nowicjusz
초보자	początkujący
바부다	barbuda
카슈미르	kaszmir
수수	sorgo
마크업	znaczniki
마크업	znaczników
마크업	marża
히타이트	hetyci
히트맨	hitman
버니	bernie
토레스	torres
에리트레아	erytrei
명목	nominalnej
명목	nominalna
엘비스	elvis
엘비스	elvisa
텔레노벨라	telenowela
귀한	rzadka
귀한	rzadkość
귀한	rzadkie
귀한	rzadki
귀한	rzadko
대리인	opiekunów
대리인	strażnicy
대리인	opiekunowie
대리인	agentka
대리인	agencie
대리인	agent
리베라	rivera
성기	penis
성기	penisa
성기	genitalia
복수형	mnoga
양수	pozytywna
양수	pozytywne
양수	dodatni
양수	pozytywnie
양수	pozytywny
어색한	niezręcznie
어색한	niezręczne
피카츄	pikachu
불가피한	nieuniknione
불가피한	nieunikniona
불가피한	nieunikniony
바바라	barbary
바바라	barbara
바바라	barbaro
콤보	combo
콤보	kombinacja
레아	rhea
레아	lea
아톰	atom
마시기	pije
마시기	picie
마시기	piła
마시기	pić
류블랴나	lublanie
위생	sanitarnych
위생	sanitarne
위생	higieny
위생	kanalizacji
팩터	zin
팩터	czynnik
팩터	współczynnik
올라프	olaf
사구	wydmy
사구	dune
노예제	niewolnika
노예제	niewolnicy
노예제	niewolnik
노예제	niewolnikiem
노예제	niewolnictwa
노예제	niewolnictwo
아쉬운	łatwy
아쉬운	łatwe
아쉬운	łatwo
아쉬운	easy
인류학	antropologii
인류학	antropologiczne
에어아시아	airasia
레이어	warstwy
레이어	warstw
레이어	warstwa
레이어	warstwy
집착	obsesje
집착	obsesji
집착	obsesję
집착	obsesja
집착	opętany
집착	obsesję
집착	obsesja
음주	pije
음주	picie
음주	piła
음주	pić
음주	zatrucia
가입자	abonenta
가입자	subskrybentów
스프린트	sprint
어리석은	głupie
호프만	hoffmann
호프만	hoffman
팍스	pax
불만	skargi
불만	skarg
불만	niezadowolenie
불만	zażalenie
불만	skarga
불만	skargę
불만	skargi
불만	niezadowolenie
패티	patti
패티	patty
보일러	kocioł
보일러	kotły
신선	świeżo
신선	świeże
신선	świeża
신선	świeży
에이커	acre
에이커	akrów
광둥어	kantoński
조차도	nawet
가루	proszek
가루	proch
구출	uratować
구출	ratowanie
구출	ratunek
구출	ratuje
명소	atrakcji
명소	atrakcje
세슘	cezu
리히터	richter
아르곤	argon
웨슬리	wesley
니제르	niger
퀸시	quincy
숭배	kult
숭배	sekty
숭배	kultu
숭배	sekta
숭배	kult
독성	toksyczne
독성	toksyczny
독성	toksyczności
독성	toksyczność
트릭	trick
트릭	sztuczka
트릭	trik
트릭	sztuczki
트릭	sztuczki
코멘트	komentarz
코멘트	komentować
영사	konsul
루안다	luandzie
휘슬러	whistler
도난	skradziona
도난	skradziono
도난	skradziony
도난	skradzione
도난	kradzież
도난	kradzieży
도난	kradzieże
유명인	sławne
유명인	znana
유명인	znany
유명인	sławny
유명인	sławna
웨어	ware
그라츠	graz
치사	zabójstwa
치사	zabójstw
치사	zabójstwo
탬파	tampa
팔라우	palau
목장	pastwiska
목장	rancho
목장	ranczo
마찰음	bezdźwięczna
카리스마	charyzmatyczny
주스	juice
주스	sok
주스	soku
주스	soki
주스	soki
자치령	dominium
매니토바	manitoba
헤이	hej
매점	stołówki
매점	stołówce
펌웨어	firmware
준수	zgodność
중서부	midwest
티나	tina
마스터링	opanowanie
펀드	fundusz
펀드	fundusze
펀드	funduszu
펀드	fundusze
펀드	funduszy
종속	zależny
종속	zależne
종속	zależność
종속	uzależnienie
종속	zależności
종속	zależności
볼드윈	baldwin
명품	luksus
명품	luksusowy
명품	luksusu
명품	luksusowe
크레인	dźwigi
크레인	dźwig
크레인	crane
체코어	czech
체코어	czeski
체코어	czeskiej
체코어	czeskie
체코어	czeska
알레그로	allegro
젖은	mokre
젖은	wilgotna
젖은	mokro
젖은	mokra
젖은	mokry
설문	ankiety
설문	sondażach
설문	sondaże
설문	ankieta
설문	ankiety
설문	ankietę
행크	hank
행크	hanka
싸인	autografy
싸인	autograf
규소	krzemu
위임	przedstawicielstwo
위임	delegacja
위임	delegacji
위임	przedstawicielstwa
위임	przekazano
위임	przekazane
슈나이더	schneider
프린시페	książęcej
걸음	stride
걸음	step
걸음	krok
걸음	kroków
걸음	stopnie
걸음	etapy
걸음	schody
걸음	kroki
세븐틴	siedemnaście
세븐틴	seventeen
할렐루야	alleluja
주머니	kieszeni
주머니	kieszenie
주머니	kieszeń
주머니	woreczek
주머니	kieszeni
주머니	kieszenie
주머니	kieszeń
덮개	okładki
덮개	okładka
덮개	pokrycie
스펀지	gąbka
노키아	nokia
클리프	urwiska
클리프	cliff
톰프슨	thompson
파푸아	papua
파푸아	papuaskich
록펠러	rockefeller
우치	łodzi
우치	łódź
이고르	igor
맑음	czysto
맑음	słoneczna
맑음	słoneczny
맑음	słoneczne
직사각형	prostokąty
직사각형	prostokąt
직사각형	prostokątne
최소화	zminimalizować
최소화	zminimalizować
최소화	zminimalizowania
재미	fajne
재미	zabawy
재미	zabawa
재미	fajnie
산화물	tlenku
산화물	tlenek
히스	heath
미치	mitcha
미치	mitch
몰수	przepada
몰수	konfiskaty
몰수	skonfiskowane
드라큘라	dracula
악화	pogorszenie
악화	gorzej
악화	gorszy
악화	gorsze
커크	kirk
경매	aukcja
경매	aukcje
경매	aukcję
경매	aukcji
경매	aukcji
경매	aukcje
테오도시우스	teodozjusz
콘티넨탈	continental
콘티넨탈	kontynentalne
브릿지	mosty
브릿지	mostów
칵테일	koktajl
칵테일	koktajli
칵테일	koktajle
칵테일	koktajl
머무르고	zostań
머무르고	zostać
도표	diagram
도표	schemat
도표	wykres
생산성	produktywność
생산성	wydajności
생산성	wydajność
프리웨어	freeware
카트만두	katmandu
프라이	fry
스팀	parowa
스팀	pary
스팀	para
유리카	erica
출퇴근	dojazdy
대백과사전	encyklopedia
마지	marge
특사	wysłannik
특사	wysłannika
하우	howe
언더우드	underwood
네이티브	rdzenni
네이티브	rodzimy
손잡이	pokrętło
손잡이	uchwyt
손잡이	rączka
손잡이	kierownica
코코넛	kokosowy
고릴라	goryla
고릴라	goryl
고릴라	goryle
하마	hippo
하마	hipopotamy
하마	hipopotam
당뇨병	cukrzycę
당뇨병	cukrzycowej
당뇨병	cukrzyca
당뇨병	cukrzycy
당뇨병	cukrzycę
당뇨병	cukrzyca
유방	biust
유방	pierś
유방	piersi
비테르보	viterbo
보완	uzupełnia
보완	uzupełnienia
보완	uzupełnienia
보완	uzupełniać
보완	uzupełnienie
보완	uzupełniające
웃음	śmiech
웃음	śmiech
웃음	śmiech
웃음	śmiech
웃음	śmiechu
루가	łukasz
여관	inn
콜론	colón
콜론	okrężnicy
아이유	dziecko
아이유	child
피에몬테	piedmont
먹어	jedz
먹어	jeść
브랜던	brandon
기병대	kawaleria
기병대	kawalerii
리아	lea
리아	leah
리아	lia
밀어	push
품격	elegancko
프롬	bal
프롬	balach
계몽주의	oświecenia
부호화	kodowania
부호화	kodowanie
부호화	kodowanie
트랜잭션	transakcje
트랜잭션	transakcji
트랜잭션	transakcja
트랜잭션	transakcje
트랜잭션	transakcji
우려	troski
우려	dotyczą
우려	troska
루즈벨트	roosevelta
루즈벨트	roosevelt
입국	dojazd
입국	przybycie
입국	przyjazd
칠리	chilli
칠리	chili
칠리	chilli
칠리	chili
냠냠	mniam
가방	torebka
가방	worek
가방	torba
가방	torbę
가방	torby
가방	worki
가방	torby
가방	torebki
소크라테스	sokrates
조선소	stoczni
조선소	stocznia
조선소	stoczni
조선소	stoczniowego
나가기	wyjście
나가기	wyjazd
나가기	wyjścia
몬테	monte
출판됨	opublikowane
출판됨	opublikowany
출판됨	opublikowano
출판됨	publikacja
출판됨	publikowane
변종	wariant
변종	odmiana
리프트	rift
리프트	szczelina
리프트	podnieść
현대그룹	hyundai
도시락	lunch
도시락	obiad
목적지	przeznaczenie
보정	korekt
보정	poprawki
보정	korekty
보정	korekty
보정	poprawka
보정	korekta
보정	kalibracji
사랑스러운	śliczna
사랑스러운	śliczne
데일	dale
미스틱	mystic
모리슨	morrison
펜스	pensów
표시하기	wyświetlacz
표시하기	wyświetlanie
표시하기	wyświetlania
지킨	keane
코다	coda
목걸이	naszyjnik
목걸이	naszyjniki
벨리즈	belize
만족	satysfakcji
만족	zadowolenia
만족	zadowolenie
만족	satysfakcję
만족	zadowolenie
만족	zadowolony
만족	zadowolona
만족	zadowoleni
등기	zarejestrowany
등기	zarejestrowano
등기	zarejestrowana
등기	zarejestrowane
등기	zarejestrowanych
코모로	komory
코모로	komorów
안젤라	angeli
안젤라	angela
연주회	motywie
연주회	motyw
연주회	koncerty
연주회	koncert
팽창	rozszerzenie
팽창	rozbudowa
팽창	ekspansji
좌표계	współrzędnych
좌표계	współrzędne
좌표계	koordynaty
활성	aktywne
활성	aktywna
활성	aktywni
활성	aktywny
활성	czynne
섹시	sexy
