dhe	dan
organeve	organ
rralla	langka
rralla	rare
rralla	jarang
jack	jek
jack	jack
misioni	mission
misioni	misi
japë	extend
japë	memperpanjang
japë	perpanjang
fituan	won
fituan	dimenangkan
fituan	menang
interneti	internet
maqedonas	makedonia
shtrirë	peregangan
shtrirë	membentang
shtrirë	meregang
rrjedhin	flow
rrjedhin	mengalir
rrjedhin	mengalirlah
rrjedhin	aliran
rrjedhin	alur
maksimale	maksimum
maksimale	maksimal
maksimale	maximum
mësuesit	guru
këmbët	feet
këmbët	kaki
këmbët	legs
këmbët	kaki
stampa	stampa
anglia	inggris
brez	generation
brez	generasi
tip	cowok
tip	jenis
tip	tipe
tip	ketik
tip	tip
tip	tips
tip	kiat
burri	suamiku
burri	suami
burri	suamiku
burri	suaminya
burri	suami
burri	husband
komandanti	komandan
komandanti	commander
komandanti	panglima
degët	cabang
degët	ranting
degët	percabangan
degët	branch
degët	dahan
kili	chili
grekë	yunani
autonome	otonom
autonome	otonomi
shef	chief
shef	ketua
shef	kepala
shef	bos
shef	boss
shef	bos
shef	boss
student	pelajar
student	mahasiswa
student	murid
student	siswa
student	student
kapiten	kapten
tony	tony
bateri	battery
bateri	baterai
bateri	genderang
bateri	drum
bateri	gendang
valë	wave
valë	gelombang
valë	ombak
valë	lambaian
shok	kaget
shok	terkejut
shok	shock
shok	mengejutkan
shok	teman
shok	sahabat
shok	friend
ushqimore	grosir
bujqësi	pertanian
pyje	woods
pyje	hutan
pyje	hutan
njëherë	once
njëherë	sekali
ohrit	ohrid
kosta	costa
kosta	kosta
kosta	kosta
kroat	kroasia
thellësi	kedalaman
thellësi	kedalaman
thellësi	mendalam
girona	girona
simon	simon
mor	mor
luftëtar	prajurit
luftëtar	warrior
luftëtar	pejuang
luftëtar	petarung
luftëtar	fighter
luftëtar	tempur
klasik	klasik
klasik	classic
shfrytëzuar	dieksploitasi
distrikti	distrik
distrikti	kecamatan
distrikti	raionul
distrikti	kabupaten
distrikti	daerah
off	nonaktif
off	off
off	mati
traditat	tradisi
dervish	darwis
ndihmës	pembantu
ndihmës	helper
ndihmës	penolong
ndihmës	pembantu
ndihmës	asisten
strukturat	fasilitas
strukturat	struktur
qiell	sorga
qiell	kayangan
qiell	surga
qiell	heaven
qiell	sky
qiell	langit
qiell	angkasa
norvegjia	norwegia
atehere	lalu
atehere	maka
atehere	kemudian
djathtas	kanan
djathtas	benar
djathtas	right
merituar	diperoleh
përhershëm	permanen
përhershëm	permanent
çlirimin	pembebasan
qëndrimi	sikapnya
qëndrimi	attitude
qëndrimi	sikap
qëndrimi	postur
rolet	peran
materialet	bahan
materialet	materi
materialet	material
jugosllavi	yugoslavia
ahmad	ahmad
kryengritje	pemberontakan
kryengritje	pemberontakan
kryengritje	pemberontak
tjetra	selanjutnya
tjetra	berikutnya
tjetra	next
proceset	proses
sëmundjet	penyakit
sëmundjet	penyakit
sëmundjet	penyakit
organike	organic
organike	organik
pllaka	ubin
pllaka	tegel
pllaka	luh
gradualisht	bertahap
seria	deret
seria	series
seria	seri
seria	seria
hapjen	opening
hapjen	pembukaan
hapjen	membuka
football	sepakbola
football	football
oscar	oscar
oscar	oscar
vajzat	cewek
vajzat	girls
vajzat	gadis
klimë	iklim
napoli	napoli
napoli	napoli
tradicional	traditional
tradicional	tradisional
stema	lambang
stema	emblem
dramë	drama
rezultati	score
rezultati	skor
rezultati	hasil
rezultati	result
simboli	simbol
dërgon	mengirimkan
tipi	cowok
tipi	guy
drejtimi	arah
drejtimi	direction
drejtimi	penyesuaian
drejtimi	perataan
digjitale	digital
old	tua
old	lama
old	old
rruge	jalanan
rruge	street
rruge	jalan
rruge	road
vrau	dibunuh
vrau	tewas
vrau	terbunuh
historian	sejarawan
selia	celia
zgjedhje	pemilu
zgjedhje	pemilu
zgjedhje	pilihan
zgjedhje	choice
pasojat	kejatuhan
pasojat	konsekwensi
pasojat	konsekuensi
chelsea	chelsea
martesa	marriage
martesa	perkawinan
martesa	nikah
martesa	pernikahan
botimi	publikasi
botimi	penerbitan
botimi	terbitan
botimi	penerbit
botimi	terbitan
botimi	penerbitan
botimi	publikasi
botimi	menerbitkan
respektivisht	masing
dibra	debar
dakord	setuju
false	palsu
danimarka	denmark
ushtarët	tentara
ushtarët	prajurit
ushtarët	serdadu
vështirësi	kesukaran
vështirësi	kesempitan
vështirësi	kesusahan
vështirësi	kesulitan
vështirësi	kesukaran
vështirësi	kesulitan
vështirësi	kesukaran
vështirësi	kesusahan
qëndrim	sikapnya
qëndrim	attitude
qëndrim	sikap
tekste	sms
server	server
server	server
mjek	dokter
mjek	tabib
mjek	doktor
mjek	dokter
mjek	doctor
mjek	medis
mjek	medik
rrezet	sinar
pre	rampasan
pre	rampasan
pre	jarahan
pre	mangsanya
pre	mangsa
ruhet	dipelihara
ruhet	diawetkan
ruhet	dipertahankan
teknologji	teknologi
tetovë	tetovo
gjelbër	green
gjelbër	hijau
gjelbër	sayuran
gjelbër	hijau
errët	dark
errët	gelap
errët	kegelapan
kujtim	memento
kujtim	memory
kujtim	kenangan
kujtim	ingatan
kujtim	memori
rajone	daerah
rajone	wilayah
rajone	region
rajone	kawasan
irlanda	irlandia
pasardhës	biji
pasardhës	benih
pasardhës	seed
pasardhës	bibit
pasardhës	penerus
pasardhës	keturunan
pasardhës	turunannya
pasardhës	keturunan
dinamo	dinamo
ditore	harian
ditore	daily
ane	anne
tablo	tableau
dvd	dvd
dvd	dvd
linja	line
linja	baris
linja	garis
prift	imam
prift	pendeta
prift	priest
posaçërisht	khususnya
posaçërisht	terutama
mik	teman
mik	sahabat
mik	friend
korea	korea
ngriti	dibesarkan
ngriti	mengangkat
ngriti	dibangkitkan
kritike	kritis
kinez	tionghoa
kinez	china
kinez	cina
kritik	kritis
kritik	kritis
regjistrimi	merekam
regjistrimi	rekaman
regjistrimi	perekaman
regjistrimi	pendaftaran
regjistrimi	registrasi
administrativ	administratif
spanjisht	spanish
spanjisht	spanyol
kafe	brown
kafe	coklat
kafe	coffee
kafe	kopi
gjeografik	geografi
gjeografik	geographic
gjeografik	geografis
gjeografik	geografis
fjalor	kosakata
fjalor	kamus
përcakton	menspesifikasikan
përcakton	menentukan
përcakton	mendefinisikan
falls	terjun
falls	falls
falls	jatuh
kompjuter	komputer
kompjuter	computer
buzë	lips
buzë	bibir
buzë	edge
buzë	tepi
buzë	tepian
get	dapatkan
vendimi	keputusan
vendimi	vonis
vendimi	putusan
vendimi	memerintah
zgjedhjeve	pemilu
formohet	dibentuk
formohet	terbentuk
standarde	standar
standarde	standar
standarde	standard
rriten	berkembang
rriten	tumbuh
rriten	bertumbuh
rriten	menumbuhkan
rriten	tumbuhkan
rriten	kembangkan
rriten	grow
rriten	tumbuh
rriten	bertumbuh
rriten	melambung
nba	nba
shkrimi	penulisan
shkrimi	menulis
shkrimi	tulisan
dëshira	desire
dëshira	keinginan
dëshira	hasrat
dëshira	wish
dëshira	berharap
bern	bern
pasardhësi	penerus
abbr	abbr
michel	michel
vrasje	pembunuhan
vrasje	pembunuhan
vrasje	membunuh
dorës	hand
dorës	tangan
pat	tepuk
pat	pat
ludwig	ludwig
fazë	fase
numra	bilangan
numra	nomor
numra	angka
bashkësia	komunitas
bashkësia	masyarakat
bashkësia	community
studentë	pelajar
studentë	santri
studentë	mahasiswa
studentë	murid
studentë	siswa
njëzet	twenty
njëzet	duapuluh
qafa	leher
qafa	neck
qafa	leher
paraqitjen	menyajikan
austriak	austria
aeroporti	airport
aeroporti	bandara
bernard	bernard
burgosur	dipenjarakan
burgosur	dipenjara
burgosur	terpenjara
burgosur	dipenjara
stefan	stefan
hapet	dibuka
hapet	terbuka
hapet	membuka
bullgaria	bulgaria
popullata	penduduk
popullata	populasi
jon	ion
jon	jon
ramiz	ramiz
miguel	miguel
vladimir	vladimir
themeluesit	pendiri
blue	blue
blue	biru
blue	blu
përzier	mixed
përzier	bercampur
përzier	campuran
përzier	campur
përzier	mencampurkan
përzier	mencampur
përzier	pencampuran
poezia	puisi
rendi	randy
filozofia	filsafat
filozofia	filosofi
qeliza	sel
mish	meat
mish	daging
mish	kedagingan
mish	daging
pushtimi	invasi
pushtimi	penaklukan
pushtimi	menaklukan
pushtimi	penjajahan
pushtimi	pendudukan
verën	summer
veshje	pakaian
veshje	outfit
veshje	pakaian
veshje	outfit
veshje	baju
veshje	gaun
veshje	dress
sëmundjeve	penyakit
lot	merobek
lot	sobek
lot	tears
garat	kompetisi
goli	tujuan
goli	gawang
goli	sasaran
goli	goal
goli	gol
arab	arab
kushtetutës	konstitusi
intelektuale	intelektual
intelektuale	cendekiawan
filozof	filosofis
filozof	filsuf
mundshëm	mungkin
mundshëm	kemungkinan
mundshëm	dimungkinkan
rregullisht	teratur
erë	penciuman
erë	bau
channel	kanal
channel	channel
channel	saluran
plagosur	cedera
plagosur	terluka
plagosur	terluka
dobi	manfaatnya
dobi	benefit
dobi	manfaat
dobi	dobby
dëshmon	bersaksi
dëshmon	bersaksi
terren	medan
terren	tanah
terren	ground
sabri	sabri
dokumentar	dokumenter
qëndrueshme	stabil
qëndrueshme	mantap
bindur	taat
bindur	patuh
bindur	yakinkan
bindur	meyakinkan
bindur	meyakinkan
bindur	diyakinkan
totale	total
vijon	diikuti
vijon	mengikuti
vijon	ikuti
shpirt	sayang
shpirt	jiwa
shpirt	soul
shpirt	baby
shpirt	sayang
shpirt	bayi
shpirt	semangat
shpirt	ruh
shpirt	spirit
dëshirë	desire
dëshirë	keinginan
dëshirë	hasrat
dëshirë	wish
dëshirë	berharap
unesco	unesco
komedi	komedi
komedi	comedy
kripë	garam
kripë	asin
belgjika	belgia
eine	eine
mendon	qii
bimët	tanaman
bimët	tumbuhan
bimët	tanaman
bimët	plant
bimët	tumbuhan
bimët	vegetasi
kaluarën	past
profeti	prophet
profeti	nabi
gazetë	koran
gazetë	makalah
gazetë	paper
gazetë	kertas
gazetë	koran
marko	marko
kuantike	quantum
kuantike	kuantum
fernando	fernando
tue	tue
prania	kehadirannya
prania	kehadiran
zhdukur	menghilang
qind	cent
kapacitet	kapasitas
ekzistencën	keberadaan
ekzistencën	keberadaannya
ekzistencën	eksistensi
filloj	mulai
filloj	mulailah
filloj	start
filloj	mulai
filloj	dimulai
filloj	starting
filloj	memulai
kadri	kadri
bari	bari
bari	rumput
bari	grass
bari	rerumputan
topi	bola
topi	ball
topi	topi
qarqe	kabupaten
mendimet	pemikiran
mendimet	fikiran
mendimet	pikiran
steve	steve
dini	dini
motive	motivasi
motive	motif
paralele	paralel
rënie	tolak
rënie	penolakan
jugu	selatan
jugu	south
shtypi	tekan
shtypi	pers
shtypi	press
parku	park
parku	taman
përbërje	senyawa
adresa	alamat
qeveritare	pemerintah
qeveritare	pemerintahan
zgjedhjen	seleksi
zgjedhjen	pemilihan
rajonal	regional
atomike	atomic
hipi	hippie
arte	arts
arte	seni
arte	kesenian
arte	arte
zvicra	swiss
zyra	kantor
zyra	perkantoran
zyra	kantor
zyra	kantoran
zyra	office
nivele	aras
nivele	tingkat
nivele	tingkatan
nivele	level
mendime	pemikiran
mendime	fikiran
mendime	pikiran
gadishullin	semenanjung
interesuar	tertarik
interesuar	berminat
interesuar	minat
bregut	shore
prodhon	memproduksi
pemë	pohon
pemë	tree
pemë	pepohonan
pemë	pohon
pemë	buah
jacques	jacques
mat	tikar
mat	keset
mat	mat
mat	matt
jusuf	yusuf
jusuf	jusuf
medalje	medal
medalje	medali
medalje	medali
major	major
major	mayor
major	jurusan
kala	benteng
kala	citadel
botuesi	penerbit
qytezë	kotamadya
qytezë	town
qytezë	kota
qytezë	kotamadya
ajër	udara
ajër	air
kimi	kimi
kimi	chemistry
kimi	kimia
kimi	kimmy
plus	ditambah
plus	plus
festivalit	festival
juglindje	tenggara
juglindje	tenggara
vendimin	keputusan
pesha	berat
pesha	bobot
pesha	berat
krahun	lengan
krahun	arm
krahun	lengannya
vazhdueshëm	berkelanjutan
vazhdueshëm	kontinu
beri	barry
veprime	tindakan
veprime	aksi
australi	australia
vëmendje	perhatian
hyrja	akses
hyrja	entri
hyrja	masukan
hyrja	entry
hyrja	login
hyrja	masuk
shfaqja	tunjukkan
shfaqja	show
shfaqja	tampilkan
shfaqja	perlihatkan
shfaqja	pertunjukan
torino	torino
torino	torino
torino	turin
mike	mike
rumania	rumania
rumania	romania
holanda	belanda
holanda	holland
holanda	belanda
gjeni	genius
gjeni	jenius
meta	meta
mbijetuar	survivor
kërkesë	minta
kërkesë	request
kërkesë	permintaan
noli	noli
skenën	adegan
skenën	scene
khalifa	khalifah
khalifa	khalifa
barazimin	equalizer
europa	eropa
goditje	blow
goditje	tiup
goditje	meniup
goditje	stroke
goditje	sapuan
formon	formulir
formon	forms
formon	form
formon	bentuk
mjeshtër	master
mjeshtër	guru
flaka	nyala
flaka	flame
prejardhjen	silsilah
bujar	pemurah
bujar	dermawan
bujar	bujar
varr	makam
varr	kubur
varr	kuburan
varr	makam
jush	you
jush	anda
jush	kau
jush	kamu
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	posisi
pozicioni	jabatan
pozicioni	lokasi
pozicioni	jalur
pozicioni	tapak
pozicioni	path
mjedis	lingkungan
referuar	direferensikan
referuar	disebut
referuar	dirujuk
legjenda	legend
legjenda	legenda
legjenda	legends
legjenda	legenda
kryengritja	pemberontakan
kryengritja	pemberontakan
krah	pundak
krah	bahu
krah	lengan
krah	arm
krah	lengannya
krah	sisi
krah	side
krah	samping
efektet	efek
cilësi	berkualitas
cilësi	kualitas
llogaritet	dihitung
llogaritet	menghitung
llogaritet	dihitung
leon	leon
kontribuar	menyumbangkan
kontribuar	berkontribusi
kontribuar	kontribusi
kontribuar	kontribusi
miqtë	teman
miqtë	friends
miqtë	berteman
njerëzimit	kemanusiaan
teuta	teuta
kuptimi	arti
kuptimi	artinya
kuptimi	makna
pamjen	pemandangan
gjermanët	jerman
interpretuar	dipentaskan
interpretuar	menafsirkan
interpretuar	menafsirkannya
universitet	uni
universitet	universitas
universitet	university
thote	says
thote	berkata
thote	mengatakan
thote	kata
regjimi	rezim
frikë	takut
frikë	fear
frikë	ketakutan
frikë	ditakuti
francis	fransiskus
francis	francis
kontinentale	continental
kontinentale	kontinental
kontinentale	benua
gjuhe	bahasa
public	publik
public	public
teknologjia	teknologi
pushtuesve	penjajah
tempuj	candi
tempuj	kuil
ortodoks	ortodoks
ortodoks	orthodox
yll	star
yll	bintang
sisteme	sistem
sisteme	systems
muze	museum
muze	musium
muze	museum
muze	musium
operativ	beroperasi
operativ	operasional
guinea	guinea
lumë	sungai
lumë	river
përfundimin	pemutusan
përfundimin	penghentian
artisti	artis
artisti	seniman
rob	rampok
rob	rob
rob	merampok
atlantik	atlantic
atlantik	atlantik
rumanisë	rumania
rumanisë	romania
studiuesit	peneliti
blues	blues
lënda	subyek
lënda	subjek
lënda	perihal
dhomë	ruang
dhomë	ruangan
dhomë	kamar
dhomë	forum
dhomë	room
ndërtuara	membangun
ndërtuara	dibangun
ndërtuara	built
polonisë	polandia
copë	piece
copë	sepotong
copë	hunk
copë	sebongkah
bija	daughter
bija	putri
bija	dikit
gjërat	things
gjërat	hal
gjërat	perkara
prova	bukti
prova	latihan
prova	gladi
prova	buktinya
prova	bukti
prova	pembuktian
mitrovicë	mitrovica
meshkujt	jantan
meshkujt	pria
meshkujt	men
praktikë	praktek
praktikë	latihan
praktikë	praktik
praktikë	berlatih
lojtarë	pemain
walter	walter
dimër	winter
pret	waiting
pret	menunggu
pret	menanti
pret	menanti
fatos	fatos
drejtpërdrejt	live
drejtpërdrejt	jalani
drejtpërdrejt	langsung
drejtpërdrejt	direct
drejtpërdrejt	langsung
drejtpërdrejt	langsung
tarragona	tarragona
mbledhje	gathering
mbledhje	mengumpulkan
mbledhje	kumpul
mbledhje	pengumpulan
mbledhje	rapat
mbledhje	meeting
mbledhje	pertemuan
skalitur	terukir
kap	catch
kap	menangkap
kap	tangkap
kap	capture
kap	tangkap
kap	penangkapan
kap	menangkap
kap	kap
juventus	juventus
williams	doank
williams	williams
pjesëmarrja	kehadiran
pjesëmarrja	partisipasi
mësimi	tanding
mësimi	pembelajaran
mësimi	belajar
mësimi	mengajarkan
mësimi	mengajari
mësimi	mengajar
mësimi	pengajaran
mësimi	pelajaran
bir	nak
bir	putra
bir	son
bir	anak
poloni	polandia
seksuale	seksual
dhjetëra	tens
dhjetëra	puluhan
dhjetëra	lusinan
dhjetëra	puluhan
dhjetëra	belasan
hidhet	jump
hidhet	melompat
hidhet	loncat
hidhet	lompat
hidhet	melompat
transmetuar	siarkan
transmetuar	siaran
transmetuar	broadcast
transmetuar	penyiaran
transmetuar	ditransmisikan
transmetuar	dipancarkan
transmetuar	ditularkan
cari	tsar
cari	carl
hartuar	dikompilasi
unike	keunikan
unike	unik
unike	unique
demokratik	demokratik
demokratik	demokratis
demokratik	demokrat
demokratik	demokrasi
ekip	tim
ekip	team
favor	nikmat
pavarësi	merdeka
pavarësi	kemerdekaan
pavarësi	kemandirian
pavarësi	independence
poetik	puitis
filipi	phillip
filipi	philip
filipi	philipp
shkaku	penyebab
shkaku	sebab
shkaku	sebabkan
shkaku	cause
shkaku	menyebabkan
div	div
paraqitja	penampilan
paraqitja	tampil
paraqitja	tampilan
paraqitja	melihat
paraqitja	tampilan
paraqitja	lihat
halil	halil
përgatitjen	kesiapan
përgatitjen	menyiapkan
përgatitjen	mempersiapkan
gabim	salah
gabim	galat
gabim	error
gabim	eror
gabim	kesalahan
romanin	novel
aquitaine	aquitaine
elseif	elseif
pcupdate	pcupdate
urë	bridge
urë	anjungan
urë	jembatan
ujërat	waters
ujërat	perairan
ujërat	air
adolf	adolf
udhëtim	journey
udhëtim	perjalanan
udhëtim	trip
konflikt	konflik
dhimbje	sakit
dhimbje	kesakitan
dhimbje	pain
dhimbje	nyeri
përmirësuar	penyempurnaan
përmirësuar	ditingkatkan
përmirësuar	peningkatan
përmirësuar	disempurnakan
gjenerali	umum
gjenerali	jendral
gjenerali	jenderal
frymë	napas
frymë	nafas
frymë	pernapasan
frymë	bernapas
frymë	bernafas
verilindje	northeast
castile	kastilia
artistët	seniman
artistët	artis
ndryshoi	diubah
ndryshoi	berubah
bob	bob
fut	insert
fut	masukkan
fut	sisipkan
fut	menyisipkan
fut	masukkan
fut	enter
lexuesit	pembaca
klubet	klub
klubet	club
klubet	keriting
mësuesi	guru
qytetar	warga
qytetar	citizen
pikturë	melukis
pikturë	lukisan
skulptura	patung
skulptura	patung
fjalori	kamus
formimi	membentuk
formimi	pembentukan
formimi	formasi
pullë	stempel
pullë	cap
pullë	perangko
kapur	tertangkap
kapur	ketahuan
kapur	direbut
kapur	tertangkap
kapur	ditangkap
metodë	metoda
metodë	method
metodë	metode
dorën	hand
dorën	tangan
miliardë	milyar
miliardë	miliar
commons	commons
frymëzuar	terinspirasi
frymëzuar	menginspirasi
frymëzuar	inspirasi
frymëzuar	inspired
përpiqet	mencoba
arsim	edukasi
arsim	pendidikan
çeke	ceko
templates	template
templates	templat
bërthamore	nuklir
këshilltar	penasihat
këshilltar	konsultan
këshilltar	penasihat
këshilltar	penasehat
duar	hands
duar	tangan
gradë	derajat
gradë	gelar
gradë	ijazah
gradë	derajat
pavarura	independen
pavarura	independent
pavarura	mandiri
beogradit	belgrade
akademike	akademik
akademike	akademisi
akademike	akademis
petro	petro
krahasuar	dibandingkan
paraardhës	sebelumnya
avni	avni
modele	models
modele	model
modele	model
fati	destiny
fati	takdir
fati	nasib
fati	takdir
kontrolli	control
kontrolli	kendali
kontrolli	kontrol
kontrolli	pengendalian
kontrolli	mengontrol
kontrolli	kendalikan
kontrolli	memeriksa
kontrolli	skak
kontrolli	cek
kontrolli	ksa
kontrolli	periksa
kontrolli	centang
dru	kayu
dru	wood
projektet	proyek
veziri	wazir
pulla	perangko
pulla	stempel
europe	eropa
personazhet	aksara
personazhet	karakter
muaji	bulan
nënshkruar	menandatangani
nënshkruar	ditandatangani
nënshkruar	signed
hall	balai
hall	hall
hall	aula
anijet	perahu
anijet	kapal
informacioni	information
informacioni	informasi
kolumbia	kolombia
shpeshta	sering
globale	global
pamja	visual
pamja	melihat
pamja	tampilan
pamja	lihat
qeveri	pemerintah
qeveri	pemerintahan
statistikat	statistika
statistikat	statistik
statistikat	stat
statistikat	statistik
statistikat	wawasan
thuajse	almost
thuajse	hampir
thuajse	nyaris
katror	quad
katror	square
katror	persegi
katror	kuadrat
katror	kuadrat
peshkop	uskup
peshkop	bishop
status	status
shmangur	hindari
shmangur	menghindari
shmangur	dihindari
young	muda
young	young
young	mudanya
përmasat	dimensi
përmasat	ukuran
përhershme	permanen
përhershme	permanent
banda	band
banda	geng
banda	gang
modelet	models
modelet	model
modelet	pola
shëndetësore	kesehatan
takim	tanggal
takim	tgl
takim	janji
takim	rapat
takim	meeting
takim	pertemuan
zbulimin	deteksi
zbulimin	menyingkapkan
zbulimin	temuan
zbulimin	penemuan
zbulimin	discovery
bimore	tanaman
bimore	plant
bimore	tumbuhan
prag	ambang
prag	brink
prag	hawa
prag	eve
dokumenti	dokumen
kaliforni	california
bullgare	bulgaria
udhëtimi	perjalanan
udhëtimi	travel
udhëtimi	wisata
udhëtimi	bepergian
udhëtimi	travelling
udhëtimi	bepergian
udhëtimi	berwisata
udhëtimi	traveling
udhëtimi	berpergian
fortesa	benteng
fortesa	benteng
fortesa	fort
firmosi	menandatangani
firmosi	ditandatangani
firmosi	signed
saône	saône
arm	lengan
arm	arm
arm	lengannya
gjith	all
gjith	aii
gjith	semua
strategjike	strategis
mario	mario
famë	ketenaran
famë	fame
monumenti	tugu
monumenti	monumen
mbledhja	koleksi
general	umum
general	jendral
general	jenderal
add	tambah
add	add
add	tambahkan
klube	klub
klube	club
klube	keriting
fabrika	tanaman
fabrika	plant
fabrika	tumbuhan
fabrika	pabrik
europë	eropa
fletë	lembaran
fletë	sheet
fletë	lembar
fletë	foil
fletë	daun
ligjor	koroner
ligjor	hukum
ligjor	sah
ligjor	legal
personalitete	kepribadian
zgjidhjen	larutan
zgjidhjen	solusi
goku	goku
rugova	rugova
shqiperi	albania
flamur	bendera
flamur	panji
flamur	banner
flamur	spanduk
giuseppe	giuseppe
guide	pedoman
guide	panduan
guide	pemandu
organizatat	organisasi
krahët	gendongan
krahët	lengan
krahët	arms
krahët	sayap
krahët	wings
gazi	gas
gazi	gazi
trashëguar	diwariskan
trashëguar	mewarisi
trashëguar	turunan
trashëguar	diwarisi
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	duabelas
dymbëdhjetë	twelfth
virginia	virginia
mia	mia
note	note
note	catatan
alba	alba
përkthyes	penerjemah
përkthyes	penerjemah
përkthyes	penerjemah
prodhimet	produk
ball	bola
ball	ball
afganistan	afganistan
afganistan	afghanistan
diellor	surya
diellor	solar
varrezat	kuburan
mesdhetare	mediterania
tashme	sudah
kënaqur	puas
spain	spanyol
pyjet	woods
pyjet	hutan
pyjet	hutan
moskë	moskow
moskë	moskwa
tekstet	sms
pushtuan	diserbu
pushtuan	menginvasi
pushtuan	menyerbu
info	info
apple	apel
apple	apple
prozë	prosa
pronë	property
pronë	properti
moisiu	musa
moisiu	moses
karbonit	karbon
fashiste	fasis
botues	penerbit
botues	penerbit
trashë	gemuk
trashë	lemak
trashë	fat
trashë	gendut
oficer	opsir
oficer	petugas
oficer	perwira
oficer	officer
papritur	mendadak
jezusi	yesus
jezusi	jesus
trim	brave
trim	berani
venezuela	venezuela
zonja	ladies
zonja	wanita
zonja	nona
zonja	nyonya
zonja	lady
bot	bot
naziste	nazi
naziste	nazi
poezinë	puisi
drejtësi	keadilan
arthur	arthur
bbc	bbc
kuvend	biara
kuvend	konvensi
leonardo	leonardo
matematike	matematis
matematike	matematika
matematike	matematika
matematike	math
matematike	matematika
fitorja	memenangkan
fitorja	menang
subjekt	subyek
subjekt	subjek
subjekt	perihal
titujt	gelar
titujt	titel
diskutim	diskusi
vendosja	peletakan
vendosja	penempatan
vendosja	penyebaran
green	green
green	hijau
përcaktohet	ditentukan
përcaktohet	bertekad
institucione	institusi
institucione	lembaga
profesioni	profesi
profesioni	penjajahan
profesioni	pendudukan
territor	wilayah
territor	teritori
gjermanë	jerman
ferrari	ferrari
lum	sungai
lum	river
koncepti	konsep
tejet	sangat
tejet	amat
hyrjen	entri
hyrjen	masukan
hyrjen	entry
humbja	kalah
humbja	kehilangan
humbja	kerugian
humbja	kehilangan
humbja	rugi
golden	golden
golden	emas
golden	keemasan
marin	marin
themeluesi	pendiri
themeluesi	founder
gëzim	joy
gëzim	sukacita
academy	akademi
academy	academy
etnik	etnis
etnik	etnik
amor	amor
blerë	dibeli
blerë	dibeli
blerë	membeli
eric	eric
henri	henri
henri	henry
over	over
përkatës	relevan
varur	bergantung
varur	menggantung
varur	gantung
varur	hung
mendojnë	mencerminkan
mendojnë	merefleksikan
mendojnë	merenungkan
datës	tertanggal
mail	surat
mail	mail
mail	surel
vizituar	mengunjungi
vizituar	dikunjungi
vizituar	berkunjung
futet	diperkenalkan
futet	memperkenalkan
futet	dikenalkan
djegur	terbakar
djegur	dibakar
djegur	bakaran
djegur	dibakar
mobile	mobile
mobile	seluler
mobile	ponsel
mobile	handphone
përvojë	pengalaman
fis	tribe
fis	suku
operative	operasional
feudale	feodal
prifti	imam
prifti	pendeta
prifti	priest
peru	peru
teorike	teoritis
portugalia	portugal
prizreni	prizren
saktësisht	tepat
saktësisht	persis
saktësisht	tepatnya
ani	ani
ani	annie
vlerësim	evaluasi
vlerësim	penghargaan
vlerësim	apresiasi
vlerësim	penilaian
faktorët	faktor
ministrinë	kementrian
ministrinë	pelayanan
ministrinë	kementerian
detaje	perincian
detaje	rincian
detaje	detil
detaje	detail
detaje	perincian
detaje	rincian
detaje	detail
detaje	detil
#ffffff	#ffffff
golashënuesi	gabe
golashënuesi	scorer
krahu	pundak
krahu	bahu
krahu	lengan
krahu	arm
krahu	lengannya
krahu	sayap
krahu	wing
gadishullit	semenanjung
manga	manga
historiani	sejarawan
cantabria	cantabria
përfshi	disertakan
përfshi	termasuk
përfshi	menyertakan
përfshi	diikutsertakan
përfshi	termasuk
përfshi	sertakan
përfshi	cantumkan
përfshi	menyertakan
përfshi	include
kryeredaktor	penyunting
kryeredaktor	redaksi
kryeredaktor	editor
jones	jones
çmuar	berharga
çmuar	precious
delhi	delhi
suedeze	swedia
zemrat	hati
zemrat	hearts
zemrat	kalbu
kosovo	kosovo
ismet	ismet
krahë	sayap
krahë	wings
ftuar	mengundang
ftuar	diundang
spiro	spiro
elementi	barang
elementi	butir
elementi	item
elementi	unsur
elementi	elemen
njohja	pengakuan
trajtuar	perlakukan
trajtuar	mengobati
varret	makam
varret	kubur
varret	kuburan
palët	sisi
palët	pesta
palët	pihak
specializuar	mengkhususkan
specializuar	spesialis
mungon	hilang
qen	anjing
qen	dog
heinrich	heinrich
efekt	efek
luftimet	berjuang
luftimet	berkelahi
luftimet	fighting
luftimet	bertarung
roberto	roberto
rrjetin	jaringan
rrjetin	jejaring
realitet	kenyataan
realitet	realitas
realitet	reality
realitet	realita
dibër	debar
dënuar	divonis
dënuar	dikutuk
dënuar	dihukum
dënuar	divonis
dënuar	terpidana
dënuar	dihukum
dënuar	dihukum
egjipti	mesir
linjë	line
linjë	baris
linjë	garis
volume	volume
volume	volum
volume	jilid
siguron	memastikan
siguron	menyediakan
siguron	sediakan
lexo	bacalah
lexo	baca
lexo	read
lexo	dibaca
lexo	membaca
shtresat	lapis
shtresat	lapisan
vlefshme	valid
vlefshme	sah
formuan	dibentuk
formuan	terbentuk
salla	ward
salla	bangsal
televizioni	television
televizioni	televisi
without	sans
shahu	catur
shahu	chess
shahu	shah
shahu	syah
flamurtari	flamurtari
kaluan	berlalu
kaluan	dilewati
