kategória	categorie
kráľovské	royal
kráľovské	koninklijk
švédska	zweedse
švédska	zweeds
švédska	zweden
južný	zuidelijk
južný	zuid
južný	zuiden
andrew	andrew
hlava	hoofd
hlava	head
hlava	hoofdpijn
hlava	hoofden
hlava	koppen
hlava	kop
hlava	titel
carlos	carlos
gabriel	gabriel
gabriel	gabriël
súčasné	huidig
súčasné	huidige
súčasné	actueel
súčasné	gelijktijdige
súčasné	gelijktijdig
súčasné	gelijktijdige
súčasné	gelijktijdig
súčasné	hedendaags
súčasné	hedendaagse
súčasné	eigentijdse
súčasné	eigentijds
rusi	russen
prístav	harbor
prístav	bakboord
prístav	haven
prístav	poort
volieb	verkiezing
volieb	verkiezingen
volieb	verkiezing
volieb	verkiezingen
letné	zomer
svätých	heiligen
svätých	saints
dvor	binnenplaats
dvor	hof
dvor	achtertuin
ponožky	sok
ponožky	kousen
ponožky	sokken
mladší	younger
mladší	jonger
mladší	jongere
rio	rio
technickej	technische
technickej	technisch
citroën	citroën
komisia	commissie
venovať	wijden
medaila	medaille
medaila	medailles
aveyron	aveyron
india	india
humenné	humenné
mužský	mannelijk
mužský	male
mužský	mannetje
mužský	mannelijke
mužský	mannelijk
michel	michel
alsasko	elzas
diskusie	discussies
diskusie	besprekingen
diskusie	discussie
diskusie	discussies
diskusie	discussies
diskusie	debatten
vladimir	vladimir
prichádza	komt
prichádza	komen
prichádza	coming
koná	acteren
koná	waarnemend
koná	acteer
koná	handelingen
koná	acts
tabuľa	tablet
historická	historische
historická	historisch
historická	historisch
historická	historische
silu	sterkte
silu	kracht
fázy	fase
fázy	fasen
fázy	fases
fázy	fasen
fázy	etappes
fázy	stadia
opery	opera
ochranné	beschermend
ochranné	beschermende
rozmery	maten
rozmery	afmetingen
rozmery	dimensies
rozmery	afmetingen
rozmery	afmeting
rozmery	dimensie
nièvre	nièvre
oscara	oscar
dokument	document
dokument	documentaire
dokument	docu
jackson	jackson
okresov	districten
okresov	wijken
sun	zon
saturn	saturn
saturn	saturnus
zostava	montage
zostava	assemblee
zostava	assemblage
tepla	warmte
tepla	hitte
služba	dienst
služba	service
štvrť	buurt
štvrť	buurt
štvrť	nabuurschap
prípravy	preparaten
prípravy	bereidingen
prípravy	voorbereidingen
prípravy	voorbereiding
plus	plus
obehu	circulatie
obehu	oplage
obehu	bloedsomloop
obehu	circuleren
vincent	vincent
plemeno	fokken
plemeno	voortplanten
plemeno	ras
hráča	speler
hráča	player
tituly	titels
helena	helena
helena	helena
helena	hellen
helena	helen
správca	beheerder
správca	administrateur
správca	manager
správca	bedrijfsleider
rastie	groeiende
rastie	toenemend
rastie	teelt
rastie	groeien
rastie	groeiend
rastie	rising
rastie	stijgend
rastie	stijgende
rastie	rijzende
rastie	groeit
urobiť	maken
urobiť	maak
levice	levice
rozhodli	besloot
rozhodli	besloten
rozhodli	besliste
asociácie	associaties
asociácie	verenigingen
asociácie	vereniging
asociácie	associatie
prototyp	prototype
tvrdí	claims
tvrdí	vorderingen
tvrdí	beweringen
tvrdí	argumenteren
tvrdí	betoogt
odvodený	afgeleid
odvodený	afgeleide
verejnosť	publiek
verejnosť	openbaar
parametre	parameters
kol	kol
sami	alone
sami	alleen
sami	sami
riek	rivieren
obrázky	beelden
obrázky	afbeeldingen
obrázky	plaatjes
zamestnancov	medewerkers
zamestnancov	werknemers
hip	hip
hip	heup
hip	hippe
hip	hiep
napätie	spanning
napätie	spanningen
napätie	spanning
napätie	voltage
režim	regime
režim	modus
režim	mode
režim	regime
naposledy	laatste
srdca	cardiale
srdca	heart
srdca	hart
srdca	hartje
navštívil	bezochten
navštívil	bezocht
navštívil	bezochte
manažér	manager
manažér	bedrijfsleider
spoločností	bedrijven
erb	crest
analýza	analyses
analýza	analyse
plyn	gas
zelená	groen
zelená	groene
vedec	wetenschapper
archív	archief
archív	archiveren
archív	archief
archív	archieven
deväť	negen
deväť	nine
vládcovia	heersers
archeologické	archeologisch
archeologické	archeologische
jack	jaap
jack	jack
jack	sjaak
ostrava	ostrava
polohy	posities
polohy	positionering
rast	groei
vyžaduje	vereisen
vyžaduje	vereiste
vyžaduje	vereist
vyžaduje	vereist
združenia	associaties
združenia	verenigingen
združenia	zwembaden
združenia	pools
slúžili	gediend
slúžili	opgediend
slúžili	geserveerd
francisco	francisco
dedine	dorpje
dedine	dorp
otázka	vraagje
otázka	vraag
mince	muntstukken
mince	munten
mince	munt
mince	munten
povolanie	beroepsgroep
povolanie	beroep
povolanie	bezigheid
povolanie	beroep
povolanie	bezetting
štúdie	studeer
štúdie	studeren
štúdie	studie
štúdie	bestuderen
štúdie	studies
ford	ford
komunity	gemeenschappen
heslo	wachtwoord
heslo	paswoord
švajčiarsky	zwitserse
švajčiarsky	zwitsers
čechách	bohemen
čierne	zwarte
čierne	black
čierne	zwart
trénera	trainer
trénera	opleider
rozhodne	absoluut
rozhodne	zeker
rozhodne	beslist
miloš	miloš
ivana	ivana
ivana	ivan
williams	williams
finančné	financieel
silný	sterk
silný	sterke
silný	sterken
silný	machtig
silný	krachtig
silný	krachtige
mníchov	monniken
mníchov	münchen
amerika	amerika
určité	bepaalde
poézie	poëzie
poézie	gedichten
françois	francois
françois	françois
holandský	nederlandse
holandský	nederlands
holandský	nederlanders
holandsku	nederland
stopy	traceren
stopy	spoor
stopy	trace
stopy	voetafdrukken
stopy	voetstappen
stopy	voetsporen
stopy	nummers
stopy	tracks
stopy	sporen
stopy	rupsbanden
stopy	aanwijzingen
stopy	traces
stopy	sporen
punk	punk
uložené	opgeslagen
uložené	gered
uložené	bewaard
uložené	opgeslagen
počítač	computer
kola	ronde
kola	rondje
kola	round
kola	rond
kultúrny	cultureel
kultúrny	culturele
reči	spraak
reči	toespraak
reči	speech
reči	redevoering
bad	slechte
bad	bad
bad	slecht
cintorín	kerkhof
cintorín	begraafplaats
cintorín	kerkhof
cintorín	begraafplaats
henri	hendrik
henri	henri
spolupráca	medewerking
spolupráca	samenwerking
spolupráca	medewerking
spolupráca	samenwerking
účastník	handelaar
účastník	deelnemer
real	real
real	echte
real	echt
real	reëel
egypt	egypte
úspešný	succesvol
úspešný	geslaagde
úspešný	geslaagd
úspešný	succesvolle
úspešný	succes
úspešný	success
letecká	luchtvaart
pridal	toegevoegd
pridal	toegevoegde
pridal	gepost
pridal	geplaatste
pridal	geplaatst
var	var
postavu	personage
postavu	karakter
nesprávne	incorrect
nesprávne	foutief
nesprávne	onjuiste
nesprávne	onjuist
nesprávne	verkeerd
nesprávne	verkeerde
nesprávne	fout
chránená	beschermde
chránená	beschermd
chránená	beschutte
chránená	beschut
bezpečnosť	veiligheid
bezpečnosť	beveiliging
bezpečnosť	veiligheid
premiéru	première
premiéru	premiere
dunajská	donau
filmová	filmpje
filmová	film
filmová	film
modulu	module
apple	appel
apple	apple
prieskum	exploratie
prieskum	verkenning
prieskum	enquete
prieskum	enquête
prieskum	verkenning
cambridge	cambridge
spojenia	links
spojenia	connecties
spojenia	aansluitingen
spojenia	verbindingen
drese	trui
drese	jersey
francis	frans
francis	francis
francis	franciscus
samostatne	zelfstandig
samostatne	onafhankelijk
samostatne	self
samostatne	zelf
samostatne	afzonderlijk
samostatne	apart
samostatne	alone
samostatne	alleen
akadémia	academy
akadémia	academie
žiadna	geen
zvlášť	vooral
psa	psa
psa	hond
psa	hondje
osobnosť	persona
osobnosť	persoonlijkheid
konflikt	conflicten
konflikt	conflict
den	dag
den	dagje
den	den
politiku	beleid
demokratickej	democratische
demokratickej	democratisch
žiakov	pupillen
žiakov	leerlingen
kritik	criticus
politike	politiek
elektrický	elektrische
elektrický	elektrisch
elektrický	elektrische
elektrický	electrische
elektrický	elektrisch
svätá	heilige
svätá	heilige
svätá	heilig
svätá	holy
edu	ede
edu	edu
pomery	verhoudingen
posledným	laatste
orgán	lichaam
orgán	body
orgán	orgel
orgán	orgaan
orgán	autoriteit
orgán	gezag
pozadí	achtergrondinformatie
pozadí	achtergrond
austrálsky	australiër
austrálsky	australisch
austrálsky	australische
miestna	lokale
miestna	plaatselijk
miestna	lokaal
klubov	clubs
uhol	hoek
planéta	planet
planéta	planeet
zime	winter
manželstvo	trouwen
manželstvo	huwelijk
rekonštrukcia	herbouwen
rekonštrukcia	wederopbouw
rekonštrukcia	heropbouw
rekonštrukcia	reconstructie
rekonštrukcia	renovatie
rekonštrukcia	verbouwing
rekonštrukcia	renoveren
hodnôt	waardes
hodnôt	waarden
obrazy	beelden
obrazy	afbeeldingen
obrazy	plaatjes
obrazy	schilderijen
sud	vat
sud	barrel
sud	vat
sud	sud
sud	vat
široké	wide
široké	wijd
široké	breed
široké	breed
široké	brede
sestry	sisters
sestry	zusters
sestry	zussen
sestry	zusjes
sestry	verplegers
sestry	verpleegkundigen
sestry	zusters
sestry	verpleegsters
daný	gegeven
vlasy	haar
vlasy	haren
vlasy	haartjes
vlasy	hair
oznámil	aangekondigde
oznámil	aangekondigd
oznámil	kondigde
strelec	schutter
strelec	shooter
strelec	schutter
strelec	boogschutter
dizajn	ontwerp
dizajn	design
dizajn	vormgeving
dizajn	ontwerpen
argentína	argentinië
historici	historici
vrstiev	lagen
interiér	interieur
interiér	binnenland
blok	blokkering
blok	blokkeren
blok	blok
blok	block
vlny	wol
vlny	golven
ústavy	grondwet
ústavy	constitutie
ústavy	grondwetten
ehf	ehf
medzitým	intussen
medzitým	ondertussen
indii	india
štruktúru	structuur
mosta	brug
mosta	bridge
udáva	specificeert
udáva	specificeren
udáva	aangeeft
strom	boom
strom	boomstructuur
matematici	wiskundigen
žiaden	geen
občianske	civiele
občianske	burgerlijke
občianske	burgerlijk
občianske	civiel
občianske	civic
csc	csc
bratov	brothers
bratov	broeders
bratov	broertjes
bratov	gebroeders
bratov	broers
alexandr	aleksandr
choroba	ziekte
choroba	ziekte
choroba	ziekte
bohov	goden
televízie	televisie
fáze	podium
fáze	fase
fáze	toneel
fáze	stadium
princ	prince
princ	prins
kráľovský	koninklijke
kráľovský	royal
kráľovský	koninklijk
supraphon	supraphon
trasy	routes
trasy	paden
osobností	persoonlijkheden
porazili	verslagen
corrèze	corrèze
videl	gezien
videl	zag
videl	zagen
videl	saw
videl	zaag
primárne	primaire
primárne	primair
primárne	primair
primárne	hoofdzakelijk
štatistiky	statistiek
štatistiky	statistieken
štatistiky	statistieken
štatistiky	inzichten
štatistiky	statistieken
južné	zuidelijk
južné	zuid
južné	zuiden
existenciu	bestaan
peňazí	geld
airlines	luchtvaartmaatschappijen
airlines	airlines
výsledkov	uitslagen
výsledkov	resultaat
výsledkov	resultaten
ráno	morgen
ráno	goeiemorgen
ráno	goedemorgen
ráno	ochtend
dokončená	voltooid
dokončená	voltooide
dokončená	afgerond
dokončená	ingevuld
vodca	leider
vodca	leader
využiť	uitbuiten
využiť	exploiteren
tému	topic
tému	onderwerp
tému	thema
debutoval	debuteerde
vysočina	hoogland
vysočina	highlands
vysočina	hooglanden
početné	talrijk
početné	talrijke
matice	nuts
matice	moeren
matice	noten
pozemný	terrestrische
pozemný	grond
výpravy	kruistocht
výpravy	kruistochten
pokračovať	doorgaan
pokračovať	voortzetten
pokračovať	hervat
pokračovať	hervatten
kalifornii	california
kalifornii	californië
kalifornii	californische
športový	sportief
športový	sporting
športový	sport
známym	bekende
známym	gekend
známym	gekende
známym	bekend
dánsko	denemarken
angličtine	engels
angličtine	engelsen
riadok	line
riadok	lijn
riadok	rij
riadok	roei
riadok	roeien
riadok	row
frontu	wachtrij
kresťanstvo	christendom
kňazi	geestelijken
kňazi	priesters
dostáva	ontvangt
dostáva	krijgt
srdce	heart
srdce	hart
srdce	hartje
letecké	antenne
viery	faith
viery	geloof
viery	vertrouwen
viery	geloof
viery	overtuiging
viery	overtuigingen
výlučne	uitsluitend
zaujímavé	interessante
zaujímavé	interessant
volá	roeping
volá	bellen
teológ	theoloog
parlament	parlement
ukazuje	toont
ukazuje	shows
topľou	topľou
medveď	beer
medveď	beertje
medveď	bear
medveď	beren
psy	honden
naše	onze
naše	ons
naše	onze
úprava	afstelling
úprava	aanpassing
úprava	wijziging
úprava	modificatie
úprava	bewerken
streda	woensdag
priestorov	leefruimte
priestorov	omhulling
srbsko	servië
vykonáva	uitvoert
vykonáva	vervult
vykonáva	presteert
trebišov	trebišov
ernst	ernst
vendée	vendée
oko	oog
oko	eye
orchester	orkest
orchester	orchestra
založenie	oprichting
založenie	vestiging
úvahy	overwegingen
úvahy	beschouwingen
úvahy	reflecties
rozšírené	uitgebreid
rozšírené	verlengd
rozšírené	uitgebreid
rozšírené	verbeterd
rozšírené	versterkt
rozšírené	geavanceerd
rozšírené	geavanceerde
rozšírené	gevorderden
rozšírené	advanced
rozšírené	gevorderd
banka	kolf
banka	bank
spor	ruzie
spor	twist
spor	polemiek
spor	controverse
spor	geschillen
spor	geschil
spor	betwisten
vzdušné	antenne
vzor	patroon
vzor	model
finistère	finistère
opisuje	beschrijft
pohon	tractie
pohon	voortstuwing
pohon	aandrijving
pohon	rijden
pohon	drive
pohon	rijd
spoločný	joint
spoločný	gezamenlijke
spoločný	gewricht
tunel	tunnel
írsko	ierland
zbraň	wapen
zbraň	wapen
zbraň	pistool
zbraň	geweer
oddelenia	afdelingen
oddelenia	departementen
oddelenia	compartimenten
predaj	verkopen
predaj	verkoop
predaj	verkopen
predaj	verkoop
predaj	uitverkoop
predaj	verkopen
predaj	verkoop
predaj	verkopen
predaj	verkoop
medicína	medicijnen
medicína	geneeskunde
medicína	geneesmiddel
zostala	gebleven
zostala	bleef
zostala	verbleef
zostala	verbleven
zostala	gebleven
zostala	bleef
alfred	alfred
programe	programma
programe	programmeren
programe	programma
eric	eric
eric	erik
slobodu	freedom
slobodu	vrijheid
hill	heuvel
hill	hill
queen	koningin
queen	queen
pracovala	werkte
pracovala	gewerkt
turci	turks
turci	turken
nórsko	noorwegen
letectvo	luchtvaart
konania	procedures
pevnosti	forten
športy	sporten
status	status
zostáva	blijft
zostáva	overgebleven
zostáva	resterend
zostáva	resterende
brown	brown
brown	bruine
brown	bruin
usporiadanie	indeling
usporiadanie	opmaak
usporiadanie	layout
usporiadanie	regeling
usporiadanie	arrangement
patrick	patrick
zvyšuje	verhoogt
zvyšuje	verhogingen
prítomnosti	aanwezigheid
vojen	oorlog
vojen	oorlogen
uss	uss
bill	bill
bill	wetsontwerp
bill	wetsvoorstel
internete	internet
expedície	expedities
umelci	kunstenaars
umelci	artiesten
sir	meneer
stred	centrum
stred	centreren
stred	centrum
stred	centreren
stred	middelste
stred	middle
stred	midden
stane	tent
bojoval	gevochten
bojoval	bevochten
bojoval	gestreden
lučenec	lučenec
veľryba	walvis
riešenia	oplossingen
riešenia	solutions
riešenia	oplossing
dunaja	donau
chránený	beschermde
chránený	beschermd
ďaleko	far
ďaleko	ver
logika	logisch
logika	logica
logika	logische
sto	hundred
sto	honderd
sto	sto
dôstojník	officier
dôstojník	agent
zúčastnili	bijgewoond
zúčastnili	meegedaan
zúčastnili	deelgenomen
môj	mijne
žánre	genres
dokumentácia	documentatie
zmeniť	aanpassen
zmeniť	wijzigen
zmeniť	veranderen
zmeniť	wijziging
zmeniť	wijzigen
zmeniť	verandering
zmeniť	veranderingen
všeobecné	algemene
všeobecné	generaal
všeobecné	algemeen
podstatne	substantieel
podstatne	aanzienlijk
podstatne	aanzienlijk
podstatne	beduidend
podstatne	significant
pamäte	memories
pamäte	herinneringen
pamäte	memoires
pamäte	geheugen
pamäte	herinneringen
pamäte	herinnering
pamäte	memory
tabuľky	tabellen
tabuľky	tafels
tabuľky	spreadsheets
japonský	japans
japonský	japanners
japonský	japanse
stephen	stephen
prežil	overlevende
prežil	overlever
prežil	overleefden
prežil	overleefde
prežil	overleefd
určenie	aanwijzing
určenie	aanduiding
určenie	benaming
určenie	bepalen
určenie	bepaal
určenie	vastberadenheid
určenie	bepaling
nicolas	nicolas
dinosaury	dinosauriërs
dinosaury	dinosaurussen
dinosaury	dinosaurus
hrdina	held
hrdina	hero
letiska	vliegveld
letiska	luchthaven
slúžia	opdienen
slúžia	serveren
slúžia	dienen
vydáva	publiceert
spoločenské	sociale
spoločenské	sociaal
gregor	gregor
gregor	gregory
filozofiu	filosofie
pramene	springs
pramene	veren
pramene	bronnen
jazykoch	talen
yvelines	yvelines
bezpečnosti	veiligheid
bezpečnosti	beveiliging
bezpečnosti	veiligheid
ray	ray
stredu	woensdag
prijatý	ontvangen
prijatý	geadopteerd
prijatý	aangenomen
prijatý	goedgekeurd
prijatý	toegelaten
prijatý	toegegeven
prijatý	geaccepteerde
prijatý	aanvaard
prijatý	aanvaarde
prijatý	geaccepteerd
teplo	warmte
teplo	hitte
teplo	warm
teplo	warme
teplo	warmte
predmety	artikelen
predmety	artikels
predmety	onderdanen
predmety	onderwerpen
predmety	vakken
predmety	objecten
predmety	voorwerpen
večer	avondje
večer	avond
georg	georgy
georg	georg
stromov	bomen
bubeník	drummer
turistická	toerist
turistická	wandelen
youtube	youtube
drak	draken
drak	draak
drak	dragon
zobrazenie	weergave
zobrazenie	weergeven
zobrazenie	display
zobrazenie	weergave
zobrazenie	uitzicht
zobrazenie	bekijk
zobrazenie	bekijken
prišla	gearriveerd
prišla	aangekomen
prišla	kwam
prišla	kwamen
zóna	gebied
zóna	zone
projektov	projecten
vybavené	gemonteerd
vybavené	uitgerust
vybavené	uitgerust
emmy	emmy
plochu	bureaublad
plochu	desktop
kráter	krater
vol	vol
udalosť	gebeurtenis
udalosť	evenement
udalosť	event
člena	lid
brod	brod
turecko	turkije
stredný	gemiddelde
stredný	gemeen
stredný	mean
stredný	middelste
stredný	middle
stredný	midden
stredný	medium
stredný	middellange
stredný	middelgrote
stredný	middelgroot
stredný	matige
stredný	matig
stredný	gematigde
stredný	gematigd
televízia	televisie
ruky	wapens
ruky	armen
ruky	handjes
ruky	handen
ruky	hands
disk	schijf
disk	disk
disk	diskette
disk	schijf
disk	disc
disk	rijden
disk	drive
disk	rijd
účinky	uitwerkingen
účinky	effecten
účinky	gevolgen
academy	academy
academy	academie
trónu	troon
jak	hoe
jak	jak
kvalifikácie	kwalificaties
kvalifikácie	kwalificatie
kvalifikácie	kwalificaties
turistov	toeristen
čisto	puur
čisto	zuiver
čisto	puur
čisto	zuiver
čisto	pure
čisto	zuivere
jasne	duidelijk
zostali	gebleven
zostali	bleef
zostali	verbleef
zostali	verbleven
zostali	gebleven
zostali	bleef
zhromaždenia	montage
zhromaždenia	assemblee
zhromaždenia	assemblage
boeing	boeing
ozbrojených	bewapend
ozbrojených	gewapend
ozbrojených	gewapende
denne	dagelijkse
denne	dagelijks
delta	delta
pokračovala	voortgezet
pokračovala	vervolg
severný	noorden
severný	noord
predmet	voorwerp
predmet	object
predmet	onderwerp
predmet	proefpersoon
predmet	subject
reč	spraak
reč	toespraak
reč	speech
reč	redevoering
financií	financien
financií	financiën
financií	financieren
obzvlášť	vooral
mayenne	mayenne
právne	legaal
právne	juridisch
právne	wettelijk
právne	legaal
právne	wettelijk
právne	wettig
právne	juridische
právne	juridisch
planét	planeten
piaty	vijfde
mexiku	mexicaanse
mexiku	mexico
rožňava	rožňava
argentíne	argentinië
oči	ogen
oči	oogjes
raketoplán	shuttle
ducha	ghost
ducha	geest
ducha	spook
ducha	geest
ducha	spirit
fínska	finland
fínska	fins
fínska	finse
profesora	professor
profesora	hoogleraar
počítača	computer
plány	plannen
bernard	bernard
meranie	meting
meranie	meten
meranie	opmeten
meranie	metingen
meranie	meting
meranie	meting
meranie	meten
meranie	metingen
meranie	opmeten
sydney	sydney
power	macht
power	kracht
power	power
power	vermogen
odpoveď	beantwoorden
odpoveď	antwoord
odpoveď	beantwoorden
odpoveď	antwoord
odpoveď	antwoorden
odpoveď	reactie
odpoveď	respons
židia	joodse
židia	jood
židia	joods
židia	joden
charakteristika	karakterisering
charakteristika	karakteristieken
charakteristika	kenmerken
charakteristika	eigenschappen
charakteristika	kenmerkend
charakteristika	karakteristiek
charakteristika	kenmerk
podoba	gelijkenis
podoba	gelijkenissen
životopis	biografie
obyčajný	plain
obyčajný	vlakte
obyčajný	effen
obyčajný	gewone
hmyzu	insecten
hmyzu	insect
hmyzu	insecten
materiály	materialen
materiály	materiaal
učenie	lesgeven
učenie	onderwijzen
učenie	leren
učenie	learning
premiér	premier
lady	lady
lady	vrouwe
lady	dame
vyššia	groter
vyššia	langer
vyššia	hogere
vyššia	hoger
ulíc	straatjes
ulíc	straat
ulíc	straten
eur	euros
eur	euro
eur	euro
eur	eur
morave	moravië
určuje	specificeert
určuje	specificeren
určuje	identificeert
určuje	bepaalt
cantal	cantal
británia	brittannië
británia	britannia
euro	euro
vyšší	groter
vyšší	langer
vyšší	hogere
vyšší	hoger
obetí	slachtoffers
spoločenstvo	commonwealth
spoločenstvo	gemenebest
spoločenstvo	gemeenschap
spoločenstvo	community
dostane	krijgt
okolitých	omringende
pravé	authentiek
pravé	authentieke
komory	comoren
oxid	oxide
bojových	martial
prišlo	kwam
prišlo	kwamen
asociácia	vereniging
asociácia	associatie
morava	morava
kyslíka	zuurstof
kyslíka	zuurstofgehalte
umiestnil	gerangschikt
dosiahli	bereikte
dosiahli	bereikt
dosiahli	behaald
dosiahli	bereikte
dosiahli	bereikt
vynálezca	uitvinder
austrálie	australië
príkaz	commando
príkaz	opdracht
pokúsil	geprobeerd
pokúsil	uitgeprobeerd
pokúsil	probeerde
bbc	bbc
bell	bell
považská	považská
place	plaats
agentúra	bureau
agentúra	agentschap
turnaje	toernooien
pocit	feel
pocit	voelen
pocit	voel
pocit	voelen
pocit	gevoel
inštitúcie	instellingen
ekonomické	economische
ekonomické	economisch
ekonomické	zuinig
väzenia	gevangenissen
väzenia	gevangenis
väzenia	gevangenis
stačí	genoeg
prameň	voorjaar
prameň	lente
intel	intel
zástupca	representatief
zástupca	representatieve
zástupca	vertegenwoordiger
zástupca	plaatsvervanger
zástupca	hulpsheriff
zástupca	plaatsvervangend
dokumenty	documenten
fatra	fatra
morbihan	morbihan
claude	claude
vzdelávanie	opvoeding
vzdelávanie	onderwijs
osud	noodlot
osud	lotsbestemming
osud	lot
osud	destiny
osud	noodlot
osud	lot
horný	upper
horný	bovenste
horný	opper
horný	top
horný	bovenste
horný	bovenkant
predsa	toch
železnice	spoorweg
železnice	spoorwegen
železnice	spoorlijnen
železnice	spoorwegen
železnice	spoorweg
nízke	laag
nízke	low
nízke	lage
postoj	attitude
postoj	houding
postoj	houding
postoj	houding
postoj	postuur
husle	viool
husle	violen
znamenalo	betekende
znamenalo	bedoeld
znamenalo	bedoelde
bloku	blokkering
bloku	blokkeren
bloku	blok
bloku	block
sčítania	volkstelling
sčítania	census
sčítania	tellingen
návrhy	voorstellen
návrhy	designs
návrhy	ontwerpen
návrhy	suggesties
návrhy	concepten
kmeňa	stam
rugby	rugby
politického	politiek
politického	politieke
kategórií	categorieën
staníc	stations
per	per
opus	opus
procesy	processen
farár	dominee
farár	dominee
farár	pastor
farár	predikant
farár	pastoor
mládeže	jeugd
mládeže	jongeren
creuse	creuse
tabuľke	tafel
tabuľke	tafeltje
tabuľke	tabel
marc	marc
križovatke	kruispunt
križovatke	kruising
križovatke	junction
križovatke	kruispunt
dubnica	dubnica
vedecký	wetenschappelijk
vtákov	vogels
definícia	definitie
železnica	spoorlijnen
železnica	spoorwegen
železnica	spoorweg
železnica	spoor
železnica	spoorwegen
železnica	spoorweg
železnica	spoorwegen
maľby	schilderijen
manchester	manchester
spoločenstva	commonwealth
spoločenstva	gemenebest
spoločenstva	gemeenschap
spoločenstva	community
synonymum	synoniem
synonymum	synoniemen
históriu	geschiedenis
vymenovaný	aangesteld
vymenovaný	benoemde
vymenovaný	benoemd
ben	ben
müller	müller
vlastnosť	kenmerkend
vlastnosť	karakteristiek
vlastnosť	kenmerk
vlastnosť	eigenschap
vlastnosť	eigendom
vlastnosť	vastgoed
vlastnosť	kwaliteit
vlastnosť	kenmerk
vlastnosť	functie
war	oorlog
revolúcia	revolutie
planet	planet
planet	planeet
viera	faith
viera	geloof
viera	vertrouwen
viera	geloof
viera	overtuiging
viera	viera
chyby	fouten
chyby	vergissingen
chyby	fouten
chyby	vergissingen
chyby	beestjes
chyby	insecten
chyby	bugs
chyby	gebreken
chyby	defecten
chyby	mankementen
dohoda	overeenkomst
dohoda	akkoord
dohoda	deal
georges	georges
tanky	tanks
národ	natie
národ	nation
aplikácie	toepassingen
aplikácie	applicaties
aplikácie	aanvragen
aplikácie	app
aplikácie	toepassingen
aplikácie	apps
aplikácie	aanvraag
aplikácie	toepassing
aplikácie	applicatie
japonské	japans
japonské	japanners
japonské	japanse
komunikácia	communicatie
komunikácia	mededeling
komunikácia	communiceren
komunikácia	communicatie
komunikácia	mededelingen
hrajú	spelen
miláno	milaan
miláno	milano
nohy	voeten
nohy	voetjes
nohy	beentjes
nohy	poten
nohy	benen
koncept	concept
test	test
test	testen
rozdiely	verschillen
boston	boston
riešiť	tackle
riešiť	aanpakken
riešiť	oplossen
riešiť	oplossen
fotografia	foto
fotografia	fotograferen
fotografia	foto
fotografia	fotografie
fotografia	fotograferen
technický	technische
technický	technisch
aktuálne	huidig
aktuálne	huidige
aktuálne	actueel
johannes	johannes
chata	huisje
chata	hut
chata	kajuit
chata	blokhut
chata	cabine
chata	hut
pozadie	achtergrondinformatie
pozadie	achtergrond
stránok	sites
stránok	bladzijden
sokol	valk
sokol	falcon
sokol	hawk
sokol	havik
sokol	sokol
zas	alweer
zas	opnieuw
zas	nogmaals
dôkaz	bewijzen
dôkaz	bewijs
dôkaz	bewijsmateriaal
dôkaz	bewijzen
dôkaz	bewijs
tábora	kamp
nemocnice	ziekenhuis
nemocnice	ziekenhuis
nemocnice	ziekenhuizen
myslenia	nadenken
myslenia	denken
myslenia	denkend
následky	consequenties
následky	gevolgen
dlhšie	langere
dlhšie	langer
samostatná	discrete
samostatná	discreet
samostatná	aparte
samostatná	gescheiden
samostatná	apart
samostatná	autonoom
samostatná	autonome
poľská	pools
poľská	poolse
talianske	italiaanse
talianske	italiaan
talianske	italiaans
kňaza	priester
konanie	procedure
efekt	effect
účastníkov	deelnemers
účastníkov	deelnemers
účastníkov	aanwezigen
účastníkov	abonnees
dobrá	lekker
dobrá	goed
delia	delia
disciplína	discipline
hôr	bergen
tatran	tatran
rozhodnutia	besluit
rozhodnutia	beslissing
rozhodnutia	beslissingen
rozhodnutia	besluiten
rozhodnutia	beschikkingen
rozhodnutia	uitspraken
rozhodnutia	arresten
gymnázia	gymnasium
gymnázia	gymzaal
morom	zee
phd	doctoraat
phd	phd
long	lang
long	lange
long	long
sviatok	feestdag
sviatok	vakantie
menšia	kleiner
menšia	kleinere
menšia	minor
menšia	mineur
menšia	minderjarige
menšia	minder
peru	peru
elektrické	elektrische
elektrické	elektrisch
elektrické	elektrische
elektrické	electrische
elektrické	elektrisch
skončili	voltooid
skončili	afgewerkt
skončili	klaar
skončili	afgewerkte
rastlina	plant
komárno	komárno
novo	novo
procesov	processen
signál	signaal
aktívny	active
aktívny	actieve
aktívny	actief
farieb	kleuren
sci	sci
anny	anne
zmenila	veranderde
zmenila	gewijzigd
zmenila	veranderd
sociálna	sociale
sociálna	sociaal
mladé	jonge
mladé	jong
mladé	young
tradičné	traditioneel
tradičné	traditionele
stratil	kwijt
stratil	verloren
stratil	lost
stratil	verdwaald
zásluhy	verdiensten
zásluhy	verdienste
ženatý	gehuwd
ženatý	getrouwd
vodíka	waterstof
objavené	ontdekte
objavené	ontdekt
objavené	opgegraven
báseň	gedicht
kultúru	cultuur
manželstva	trouwen
manželstva	huwelijk
vysielanie	uitzending
vysielanie	uitgezonden
vysielanie	uitzenden
vysielanie	transmissie
vysielanie	uitzending
vysielanie	omroep
vysielanie	uitzenden
vlaky	treinen
das	das
alan	alan
bafta	bafta
ludwig	ludwig
nagy	nagy
tibor	tibor
