категорија	categoria
костур	esquelet
опера	opera
опера	òpera
икони	icones
дон	don
нација	nació
огромни	enorme
задржи	conservin
задржи	conserven
задржи	mantén
наум	naum
фифа	fifa
избегне	evitar
длабочина	profunditat
инките	incas
друштва	societats
среќа	felicitat
архитекти	arquitectes
отстранување	elimina
отстранување	supressió
отстранување	eliminació
истражувањата	exploracions
работна	treballant
никулци	brots
лошо	bad
жак	jacques
сигурно	segurament
ситуации	situacions
потрошувачите	consumidor
потрошувачите	consumidors
свири	reprodueix
свири	jugant
експерименти	experiments
прогласена	declarat
прогласена	declarada
прогласена	proclamat
прогласена	proclamada
прогласена	proclamades
прогласена	proclamats
алатки	eines
сопствени	propi
сопствени	propis
сопствени	custom
сопствени	personalitzada
сопствени	personalitzat
заливот	badia
четврта	quart
четврта	quarta
раѓањето	naixement
грчка	grec
филозофски	filosòfic
трансфер	traspàs
трансфер	transferència
трансфер	trasllat
основен	bàsic
основен	bàsics
основен	bàsiques
основен	basic
евро	euro
глумец	actor
историско	històric
историско	històrica
класик	classic
класик	clàssic
разбирање	enteniment
разбирање	comprensió
разбирање	entesa
разбирање	entenent
дозволи	permetre
дозволи	permet
дозволи	permisos
ниски	baix
ниски	baixes
решенија	solucions
соната	sonata
алкохол	alcohol
петта	cinquè
петта	cinquena
развиена	desenvolupat
развиена	desenvolupats
престој	residència
бендови	bandes
коста	costa
коста	kosta
лента	carril
лента	cinta
естонија	estònia
танц	dansa
танц	ballant
танц	ballar
очигледно	evidentment
очигледно	obvi
очигледно	evident
очигледно	aparentment
очигледно	clarament
очигледно	òbviament
очигледно	evidentment
мотор	motor
мотор	dorsal
мотор	bici
мотор	motocicleta
двојки	parelles
уништување	destrucció
републиката	república
монархија	monarquia
значења	significats
сол	salt
сол	sal
завршена	acabada
завршена	finalitzat
завршена	acabat
бета	beta
служби	serveis
тумба	tumba
дур	plànols
дур	bemoll
дур	plana
проф	prof
доделена	assignat
доделена	conferida
доделена	adjudicat
закана	amenaça
вистината	veritat
критичарите	crítics
колекција	recollida
атанасиј	athanasius
водич	guia
химна	himne
химна	himne
ману	manu
пракса	pràctica
риген	rügen
богат	ric
богат	rich
богат	rics
замени	substitucions
замени	substituït
замени	reemplaça
замени	substitueix
сопствена	propi
сопствена	propis
инспирација	inspiració
брајан	brian
брајан	bryan
помошник	assistent
помошник	ajudant
помошник	ajudant
завет	pacte
завет	testament
капетан	capità
зима	hivern
коментари	comentaris
коментари	observacions
ретки	rars
ретки	rares
дадено	donades
дадено	donada
настава	ensenyament
настава	docència
настава	classes
оптички	òptic
основано	fundat
основано	fundada
читање	llegit
читање	llegir
читање	llegint
читање	lectura
сликари	pintors
количини	imports
количини	quantitats
обединето	unificada
обединето	unificats
кан	kahn
кан	khan
кан	kan
кан	canes
кан	cannes
водолија	aquari
водолија	aquarius
евровизија	eurovision
ограничена	limitades
ограничена	limitat
ограничена	limitats
редовен	regulars
редовен	regular
тутун	tabac
часовник	rellotge
часовник	rellotge
адам	adam
мотиви	motius
подготовка	elaboració
подготовка	preparació
подготовка	preparant
одбрани	triats
одбрани	elegit
одбрани	escollida
одбрани	defensat
одмор	vacances
развиени	desenvolupat
развиени	desenvolupats
персија	pèrsia
атп	atp
напред	front
алан	allan
алан	alan
френк	frank
победникот	guanyador
победникот	guanyadora
шаховска	escacs
одгледување	cria
одгледување	cultiu
одгледување	conreu
железо	planxa
железо	ferro
виетнам	vietnam
виетнам	nam
тајна	secret
следење	seguint
следење	següents
следење	seguiment
следење	rastrejant
конструкција	construcció
жолта	groc
изгради	construir
потполно	completament
помине	passen
помине	passi
помине	pass
терапија	teràpia
професионални	professional
професионални	professionals
следува	arribant
панк	punk
ослободен	estrenat
ослободен	estrenats
правилно	adequadament
локално	localment
локално	local
локално	locals
етничка	ètnica
спас	salvació
спас	rescat
спас	salvament
хип	hip
хип	maluc
чувства	sentiments
сериозно	seriosament
асистент	assistent
асистент	ajudant
потпишан	signat
потпишан	firmat
потпишан	segellat
потпишан	segellats
меморија	memòria
руско	rus
руско	russo
воведување	introducció
третман	tractament
стивен	esteve
стивен	stephen
стивен	steven
практика	pràctica
шири	difusió
шири	escampa
видел	vistos
видел	vist
возрасните	adults
достигнува	assoleix
искористи	usa
искористи	utilització
искористи	ús
турнири	tornejos
доменот	domini
финансирање	finançament
финансирање	finançament
финансирање	finances
алжир	alger
алжир	algèria
примерок	mostra
примерок	espècimen
племе	tribu
алекс	alex
алекс	àlex
борбите	lluitant
везир	visir
примени	aplica
цирих	zürich
цирих	zuric
цирих	zuric
цирих	zurich
изговор	excusa
изговор	pronunciació
изговор	pretext
букурешт	dosrius
букурешт	bucarest
џозеф	josep
џозеф	joseph
шарл	charles
шарл	carles
харц	harz
јаглерод	carboni
христов	hristov
нашол	trobat
карактеристични	distintiu
врвови	cims
врвови	pics
лет	vol
учи	aprèn
учи	aprendre
учи	apreneu
коњи	cavalls
достигна	assolit
шведски	suec
чекори	passes
чекори	passos
контролира	controls
боб	bob
игор	ígor
игор	igor
членство	pertinença
членство	afiliació
членство	adhesió
бога	déu
господ	déu
маси	quadres
маси	taules
маси	masses
акт	dept
акт	reus
акт	acte
акт	act
млада	joves
млада	young
млада	jove
тежок	heavy
тежок	pesats
тежок	pesada
тежок	pesant
тежок	pesades
тежок	difícil
топката	pilota
постоел	existia
постоел	existit
постоел	existien
умот	ment
геометрија	geometria
партнер	soci
услов	exigència
услов	requisit
услов	condició
велејќи	dient
чести	freqüent
чести	freqüents
редовите	files
редовите	escalafó
редовите	files
електронска	electró
лавињ	lavigne
случајно	accidental
случајно	atzar
случајно	aleatòria
случајно	aleatori
случајно	accidentalment
случајно	aleatòriament
случајно	circumstancialment
фленсбург	flensburg
ограничувања	limitacions
ограничувања	restriccions
ограничувања	límits
ограничувања	condicionants
ограничувања	restriccions
ханс	hans
одлучил	decidit
гасови	gasos
селани	cercavila
селани	pagesos
селани	camperols
сигнал	senyal
хоп	cèrcol
водечки	rectors
водечки	plom
дрога	drogues
дрога	fàrmacs
дрога	tonto
дрога	droga
џонсон	johnson
барањето	requeriment
барањето	petició
драми	drames
двојно	doble
двојно	dual
предводени	led
приход	ingrés
приход	ingressos
чај	tea
чај	te
распоредени	desplegat
сестри	germanes
културна	cultural
културна	culturals
цивилизација	civilització
цивилизација	custodiaven
плата	salari
плата	sou
натпреварува	competeix
натпреварува	competint
изложба	exposició
кралска	royal
млеко	llet
орел	àguila
орел	àliga
орел	aquila
самогласки	vocals
ислам	islam
класичен	classic
класичен	clàssic
шема	patró
шема	esquema
храмови	temples
анализи	anàlisi
развивање	desenvolupant
ширење	difusió
превоз	ride
превоз	transport
превоз	pujades
сталин	stalin
егзархија	exarcat
динамо	dinamo
верување	estimant
верување	creença
домени	dominis
комбинации	combinacions
ангел	angel
ангел	àngel
брус	bruce
народите	pobles
дизни	disney
донел	donnell
адолф	adolf
постоечките	existent
постоечките	existents
џамии	mesquites
потврди	confirmat
потврди	verifica
потврди	verificació
потврди	confirmar
потврди	confirma
убие	kill
убие	mata
близината	proximitat
постар	elder
постар	sènior
развиен	desenvolupat
развиен	desenvolupats
развиен	evolucionat
борец	lluitador
основачите	fundadors
органски	organic
органски	orgànic
органски	orgànica
затворена	tancat
масовно	missa
масовно	massa
елизабет	elizabeth
елизабет	elisabet
остави	excedència
вкус	sabor
вкус	gust
вкус	sabor
биологија	biologia
прстен	anell
богати	ric
богати	rich
богати	rics
гувернер	governador
мек	mac
бег	bey
заштитени	protegit
архангел	arcàngel
андромеда	andròmeda
кругови	cercles
кругови	voltes
повик	convocatòria
повик	trucada
треска	febre
рис	reese
рис	rhys
рис	linx
романски	romanès
стандарден	predeterminat
стандарден	estàndard
поставување	configuració
поставување	emplaçament
одлучи	decidit
одлучи	decidir
светло	llum
централно	centrals
централно	central
побарувачка	demanda
литературен	literari
литературен	literària
литературен	literàries
именувана	anomenat
дрезден	dresden
паоло	paolo
мотори	motocicletes
мотори	motors
мотори	dorsals
мотори	motos
автономија	autonomia
достигнувања	èxits
достигнувања	realitzacions
бугари	búlgars
советник	consultor
советник	assessor
модерна	moderna
модерна	modern
говорот	discurs
кандидати	candidats
кандидати	candidates
кандидати	aspirants
кандидати	aspirants
викимедија	wikimedia
намена	finalitat
намена	propòsit
алфред	alfred
признанија	confessions
придонеси	aportació
придонеси	aportacions
придонеси	contribucions
постигнати	aconseguit
постигнати	assolits
нападнал	envair
надеж	esperança
проценка	valorar
проценка	valorarà
проценка	avaluar
проценка	avalua
проценка	estimació
проценка	avaluació
собираат	recollir
богот	déu
натпис	etiqueta
иванов	ivanov
иванов	ivànov
приватен	privat
приватен	privats
автомобил	cotxe
квалификациите	qualificador
квалификациите	qualificadors
пливање	natació
најпосле	finalment
губење	perdent
губење	pèrdua
влегле	entrat
стрип	còmic
стрип	còmics
стрип	comic
топка	pilota
ограничен	limitades
ограничен	limitat
ограничен	limitats
ограничен	restringits
ограничен	restringida
ограничен	restringeix
ограничен	restringit
погледи	visualitzacions
патници	passatgers
патници	viatgers
исак	isaac
исак	isaak
исак	isak
роџер	roger
емитува	emeten
работниците	obrers
работниците	treballadors
френсис	francis
френсис	frances
факти	fets
студент	alumne
студент	estudiant
авион	jet
авион	plànol
авион	avió
авион	avió
маала	barris
повлекување	retirar
повлекување	retirada
повлекување	retirada
лична	personals
организирање	organitzen
организирање	organitzi
организирање	organitzar
организирање	organitzant
размножување	cria
размножување	reproducció
средини	entorns
кларк	clarke
кларк	clark
детството	infància
детството	infantesa
овен	aries
прикажана	mostrat
муслимански	musulmà
привремено	transitòriament
привремено	temporalment
привремено	temporal
грците	grecs
поединци	particulars
ото	otto
советска	soviètic
советска	soviètica
спортска	sporting
лиеж	lieja
парчиња	llesques
парчиња	bits
парчиња	peces
изјава	declaració
турско	turc
номиниран	nominat
номиниран	nominada
директен	directe
директен	directa
директен	direct
директен	directes
атмосфера	atmosfera
самостојна	solo
политики	polítiques
километар	quilòmetre
мајк	mike
морнарица	armada
пакети	paquets
растение	planta
ернст	ernst
франсоа	francoise
франсоа	françois
распределба	assignació
распределба	distribució
надзор	supervisió
надзор	vigilància
антон	anton
продадени	venut
продадени	venuda
офицер	oficial
сценарио	script
сценарио	guió
купување	compra
купување	compres
купување	shopping
купување	comprant
византиска	bizantí
падини	talussos
падини	prealps
разбира	entén
текстописец	compositora
откриена	descobert
откриена	detectats
откриена	detectat
откриена	revelat
скот	scott
поединечно	individualment
поединечно	singles
поединечно	senzills
обнова	renovació
раскажува	relata
професори	catedràtics
професори	professores
нуклеарна	nuclear
притока	afluent
жанрови	gèneres
сергеј	serguei
либек	lübeck
внук	nebot
внук	nét
следен	pròxima
следен	següent
следен	propera
следен	next
награден	premiada
награден	recompensat
награден	premiades
награден	premiat
награден	homenatjats
награден	adjudicat
четврти	quart
четврти	quarta
токио	tòquio
токио	tokyo
рос	ross
критичар	crític
кели	kelly
милји	milles
милји	kilòmetres
милји	quilòmetres
тамерлан	tamerlane
соработник	associat
дванаесет	dotze
регистрирани	registrat
регистрирани	inscrits
војник	soldat
изразува	expressa
изразува	expressant
грижи	preocupacions
планета	planeta
рудолф	rudolf
музичко	musical
салата	amanida
теодосиј	teodosi
блуз	blues
блуз	blaus
траги	senders
траги	vies
траги	peces
траги	pistes
траги	traces
траги	sender
траги	trail
траги	rastre
дното	bottom
дното	fons
правци	rutes
директна	directe
директна	directa
директна	direct
директна	directes
портрет	retrat
горан	goran
клиенти	clients
клиенти	clota
клиенти	clients
клиенти	clientes
клиенти	clientela
постапки	accions
сто	omc
мурат	murad
мурат	murat
посетители	visitants
посетители	visitant
реши	resoldre
реши	resol
константа	constant
константа	constants
отсуство	absència
хаус	casa
толкување	interpretació
толкување	antuvi
толкување	interpretar
толкување	interpreten
мешавина	barreja
јанг	yan
јанг	yang
јанг	joves
јанг	young
јанг	jove
јанг	jung
јанг	yung
ибн	ibn
агент	agent
латвија	letònia
копенхаген	copenhagen
копенхаген	copenhaguen
паланка	palanka
загуба	pèrdua
заболувања	malalties
одржана	celebrat
сицилија	sicília
стихови	versos
стихови	lletres
стихови	lletra
студирал	estudiat
сингапур	singapur
сингапур	singapore
решава	resol
воспоставување	establirà
воспоставување	establiment
воспоставување	establint
приватна	privat
приватна	privats
кориснички	usuari
математичар	matemàtic
кевин	kevin
дупка	forat
дупка	bolcat
дупка	bolca
актери	actors
трговци	comerciants
локален	local
локален	locals
брани	defensar
брани	defensant
братство	fraternitat
братство	germandat
братство	germanor
братство	hermandad
бранко	branko
кпј	cpy
симеон	simeó
самогласка	vocal
револуционери	revolucionaris
ама	però
продава	ven
врата	porta
мајчин	nadiu
мајчин	natiu
концепти	conceptes
кастилја	castella
секс	sexe
секс	sex
келн	colònia
овошје	fruit
овошје	fruita
овошје	fruites
овошје	fruits
средби	trobades
погребан	enterrat
погребан	enterrats
ахмед	ahmed
ахмед	ahmet
ахмед	achmed
соработници	associats
соработници	contribuents
себастијан	sebastian
себастијан	sebastián
инфлацијата	inflació
регионални	regional
регионални	regionals
храни	alimenta
плус	plus
олимпијада	olimpíada
олимпијада	olimpíades
темелите	fundacions
стабилност	estabilitat
програмски	programacions
програмски	programació
прифатен	acceptada
прифатен	acceptats
прифатен	acceptat
лоренс	laurence
лоренс	lawrence
филозоф	filòsof
дробови	pulmons
мозок	cervell
мозок	cervells
властите	autoritats
етика	ètica
правење	fent
правење	making
академски	acadèmica
академски	acadèmic
вратот	coll
слават	celebrar
возрасни	adults
возрасни	adult
селски	poble
селски	aldea
композиции	composicions
оставка	renunciat
оставка	dimitit
оставка	renúncia
оставка	dimissió
оставка	dimitir
оставка	renunciar
франко	franco
хипотеза	hipòtesi
зголемена	incrementat
мајами	miami
пристаништето	port
клиентот	client
џими	jimmie
џими	jimmy
фреквенција	freqüència
слабо	dèbil
слабо	feble
сопствен	propi
сопствен	propis
течност	fluid
течност	líquid
течност	liquid
фер	fira
буквално	literalment
леб	pa
порази	derrotat
порази	vençut
порази	vençuts
порази	derrotes
припадност	afiliació
припадност	afiliacions
освојувачи	conqueridors
освојувачи	invasors
фризија	frísia
вооружени	armat
вооружени	armats
агли	cantonades
агли	racons
агли	angles
корени	arrels
промовира	promou
прифаќа	accepta
објавување	edició
објавување	publicant
правен	jurídic
правен	legal
правен	legals
тестирање	provant
тестирање	assaig
тестирање	proves
мртви	morts
мртви	dead
утврдување	determinar
утврдување	determinen
утврдување	determini
ограничени	limitades
ограничени	limitat
ограничени	limitats
џовани	giovanni
столб	pilar
онлајн	online
марсеј	marseille
марсеј	marsella
учењето	estudiant
учењето	aprenentatge
специјална	especial
специјална	especials
накит	jewels
накит	joies
албанците	albanesos
офицери	oficials
практично	pràcticament
ниско	baix
ниско	baixes
лиценца	llicència
лиценца	llicència
изложби	exposicions
домашните	domèstics
домашните	domèstica
домашните	domèstic
метар	metre
метар	mesurador
метар	metre
протоколи	protocols
одредува	especifica
одредува	determina
рафаел	rafael
живеалиште	hàbitat
живеалиште	residència
гледачи	espectadors
гледачи	espectadors
независен	independents
независен	independent
воведен	introduïdes
воведен	introduït
воведен	introduïda
воведен	introduïts
димитров	dimitrov
авила	ávila
бактерии	gèrmens
бактерии	germen
бактерии	bacteris
аудио	àudio
борат	lluitant
борат	borat
митрополит	metropolitan
тесно	estretament
вклучена	compromesa
вклучена	promès
вклучена	promesos
вклучена	promesa
сигнали	senyals
строго	estrictament
мароко	marroc
зоран	zoran
искуства	experiències
предлогот	proposta
променливи	variable
променливи	variables
свеста	conscienciació
свеста	sensibilització
појавување	ocurrència
владее	reigns
републики	repúbliques
определен	determinat
определен	determinada
способни	capaç
способни	capaces
способни	capaços
палестина	palestina
зачувување	preserva
зачувување	preservar
зачувување	desant
зачувување	estalvi
зачувување	preservació
зачувување	desa
греми	grammy
железница	ferrocarril
железница	ferrocarril
локации	ubicacions
локации	localitzacions
уништени	destruït
уништени	destruïda
уништени	arruïnat
вирџинија	virgínia
вирџинија	virginia
спаси	desa
спаси	desat
спаси	salvat
престол	tron
постариот	elder
пожар	incendi
пожар	foc
хотел	hotel
позитивен	positiu
позитивен	positiva
позитивен	positius
претставување	introducció
претставување	representació
рејтинг	qualificació
рејтинг	puntuació
рејтинг	habilitació
атом	àtom
градини	jardins
грајфсвалд	greifswald
зависно	dependent
вклучи	incloure
дејства	accions
федерер	federer
енди	andie
енди	andi
енди	andy
индиски	indi
услуга	servei
воведувањето	introducció
сојузници	aliats
лабораторија	laboratori
лабораторија	laboratori
наставата	ensenyament
наставата	docència
ристо	risto
феномен	fenomen
активна	actiu
молекули	molècules
свест	conscienciació
свест	sensibilització
свест	consciència
варијации	variacions
параметри	preferències
параметри	paràmetres
кол	cole
кол	kol
соодветните	respectives
соодветните	respectius
соодветните	respectiva
соодветните	respectiu
расправа	debat
расправа	discussió
расправа	debat
расправа	debatent
рекорди	rècords
рекорди	registres
пристапот	accés
паун	peacock
претседатели	presidents
тон	tona
тон	to
тон	matís
предложена	suggerit
предложена	suggerits
предложена	proposat
предложена	proposats
изразување	expressió
полна	plens
полна	ple
полна	plena
андреа	andrea
астероиди	asteroides
лорд	lord
лорд	senyor
порт	port
предавања	xerrades
венецуела	veneçuela
дрвја	arbrat
дрвја	arbres
оставајќи	deixant
одговорни	responsable
одлично	gran
извршена	dictat
извршена	executat
извршена	executada
лион	lyon
лион	lió
лион	leon
брза	rapid
тунис	tunísia
тунис	tunis
клисура	congost
клисура	barranc
видливи	visible
видливи	visibles
видливи	tangible
видливи	tangibles
чиста	purs
чиста	pura
чиста	pur
поздрав	complerts
поздрав	salutació
поздрав	records
поздрав	salutacions
поздрав	saluden
пуштен	estrenat
пуштен	estrenats
брз	ràpid
инфраструктура	infraestructures
инфраструктура	infraestructura
стокхолм	estocolm
стокхолм	stockholm
моменти	moments
генетски	genèticament
воспостави	establirà
именувани	anomenat
есен	tardor
есен	caiguda
негативни	negatiu
потомци	descendents
инфлација	inflació
сува	secà
лого	logotip
звуци	sons
звуци	sorolls
полека	lentament
штит	escut
аристотел	aristòtil
марс	mart
марс	mars
четврт	trimestre
предлози	propostes
предлози	suggerències
предлози	suggeriments
фамилии	famílies
ритам	ritme
пролет	primavera
посети	visitat
посети	visiteu
посети	visita
посети	visites
класични	clàssica
градите	pit
градите	mamella
градење	edifici
градење	edificació
градење	construcció
градење	construir
латинска	llatí
скокови	salts
возило	vehicle
марино	marino
веројатност	probabilitat
нафта	oli
нафта	petroleum
нафта	petroli
инженерство	enginyeria
парови	parelles
парови	parelles
парови	parells
размислување	pensant
шеста	sisena
шеста	sisè
јозеф	josef
наоди	troballes
горе	dalt
пренесување	traspàs
пренесување	transferència
пренесување	trasllat
спомнува	mencions
спомнува	esmenta
дпмне	dpmne
останат	romanen
ајнштајн	einstein
пеење	cant
пеење	cantant
растат	creixent
лек	medicament
лек	medicina
лек	remei
сексуално	sexual
сексуално	sexualment
заби	dents
седма	set
седма	setena
седма	setè
граѓански	civil
граѓански	cívic
граѓански	civic
вие	tu
вие	vostè
ѕидини	murs
ѕидини	parets
фестивали	festivals
врските	enllaços
венера	venus
венера	venera
португалски	portuguès
противник	oponent
противник	adversari
маглина	nebulosa
круз	cruz
џим	jim
челзи	chelsea
околности	circumstància
околности	circumstàncies
реј	ray
пациенти	pacients
слави	celebrant
четвртото	quart
четвртото	quarta
соодветен	apropiat
соодветен	correspongui
тајно	secretament
едуар	edouard
цариградски	constantinoble
надолу	down
јадра	nuclis
сликарство	pintura
лов	hunt
лов	lowe
лов	caça
жртва	sacrifici
жртва	víctima
западни	western
обединета	unificada
обединета	unificats
собрани	recollides
собрани	recollits
собрани	reunides
собрани	reunits
кенија	kenya
опашката	cua
торонто	toronto
торонто	calldetenes
заштити	protegir
бегство	escapar
бегство	fugida
бегство	fuga
бегство	escape
алпи	alps
типично	típicament
типично	típica
типично	típic
дожд	pluja
убавина	bellesa
жици	cables
жици	cadenes
вовед	introducció
вовед	introducció
вовед	preludi
росток	rostock
херман	hermann
херман	herman
изведувачи	intèrprets
изведувачи	contractistes
распаѓање	descomposició
распаѓање	decaïment
прав	pols
специјален	especial
специјален	especials
должност	deure
уругвај	uruguai
администратор	admin
администратор	administrador
администратор	administrador
специјално	especial
специјално	especials
пристапи	plantejaments
современ	moderna
современ	modern
современ	contemporani
современ	contemporània
акциите	estoc
акциите	stock
базата	base
предизвикана	causat
предизвикана	ocasionat
предизвикана	provocada
предизвикана	induït
предизвикана	impugnat
предизвикана	impugnades
бунт	motí
бунт	aldarull
бунт	revolta
следбеници	seguidors
прифатена	acceptada
прифатена	acceptats
прифатена	acceptat
преведувач	traductor
преведувач	traductora
преведувач	intèrpret
биолошки	biològics
биолошки	biològic
биолошки	biològicament
ирски	irlandès
богато	ric
богато	rich
богато	rics
донесени	portat
испрати	enviats
испрати	enviat
испрати	envia
нешта	coses
нешта	coses
ниеден	cap
забрана	veta
забрана	ban
забрана	prohibint
кутија	caixa
кутија	capsa
персеј	perseu
мишел	michelle
мишел	michel
архива	arxiu
архива	arxiva
лета	fly
катар	qatar
мок	ioc
глобус	globus
глобус	globe
честичка	partícula
лауенбург	lauenburg
високиот	alta
високиот	high
високиот	alt
врховен	suprem
врховен	suprema
традиционални	tradicional
традиционални	tradicionals
јазли	nusos
јазли	nodes
српско	serbo
совети	assessorament
совети	consells
жито	blat
жито	gra
двд	dvd
милош	melos
акцент	èmfasi
акцент	accent
мур	moore
општествено	socialment
сребро	plata
чешки	txeca
чешки	txec
амбасадор	ambaixador
суштина	essència
вестфалија	westfàlia
георг	georg
јадење	plat
јадење	menjant
јадење	àpat
бројка	figura
достапна	disponibles
достапна	disponible
свештеници	clergues
свештеници	cures
истакнати	destacat
истакнати	distingit
тајни	secrets
детство	infància
детство	infantesa
одлучува	decideix
одлучува	decidir
автономна	autònoma
еднакво	igualment
еднакво	equivalent
законски	legalment
законски	lícita
теоретски	teòrica
теоретски	teòric
теоретски	teòricament
близнаци	gemini
близнаци	twins
близнаци	bessones
близнаци	bessons
никифор	nicèfor
дознајте	aprèn
дознајте	aprendre
дознајте	apreneu
почесен	honorari
оска	eix
копно	land
ослободи	alliberació
ослободи	alliberament
индивидуални	individu
индивидуални	individuals
индивидуални	individual
чехословачка	txecoslovàquia
каролина	caroline
каролина	karolina
каролина	carolina
основани	fundat
основани	fundada
маршал	marshall
маршал	mariscal
одржувањето	manteniment
одржувањето	manutenció
почести	honors
почести	honors
определени	certes
определени	determinats
спринт	sprint
спринт	esprint
гитарист	guitarrista
наследници	successors
наследници	hereus
донесен	portat
донесен	superat
депозити	dipòsits
депозити	dipòsit
пакет	paquet
јазол	node
јазол	nus
остава	fulls
остава	fulles
колега	contrapartida
колега	contrapart
учествувала	participat
мостови	ponts
статуа	estàtua
фабрика	fàbrica
делува	lesió
работник	treballador
бришење	esborra
основи	fonaments
основи	fundacions
николас	nicolas
николас	nikolas
николас	nicholas
николас	nicolau
улици	carrers
устата	desembocadura
устата	boca
сервис	servei
дистрибуција	distribució
верници	creients
верници	fidel
пехар	tassa
пехар	cup
инженер	enginyer
анатомија	anatomia
џони	johnny
џони	jonny
хозе	jose
хозе	josé
рузвелт	roosevelt
дански	danès
ибрахим	ibrahim
гориво	combustible
абдул	abdul
јаде	menjant
јаде	menja
погодок	disparat
јајце	jajce
јајце	ou
бази	bases
лева	esquerra
лева	esquerre
депресија	depressió
сенатот	senat
ева	eva
ева	eve
ева	ava
давање	donant
платно	llenç
платно	xxxx
афера	afer
светец	saint
волтер	voltaire
волтер	walter
гама	gamma
андре	andre
андре	andré
лист	piques
лист	fulla
принудени	forçada
принудени	forçat
стрела	arrow
стрела	fletxa
варшава	varsòvia
фројд	freud
алексиј	aleix
шанса	oportunitat
кадар	personal
внатрешно	intern
внатрешно	interna
внатрешно	internament
андерсон	anderson
прифатени	acceptada
прифатени	acceptats
прифатени	acceptat
дупки	forats
продукти	productes
продукти	comestibles
корисни	útil
комитети	comitès
комитети	comissions
осамен	solitari
продавница	botiga
продавница	botiga
кетрин	kathryn
кетрин	caterina
кетрин	catherine
кетрин	katherine
школи	escoles
облак	núvol
порти	gates
помагаат	coadjuvar
помагаат	auxili
помагаат	ajuda
помагаат	ajut
икона	icona
уметничко	art
уметничко	artístic
уметничко	artística
уметничко	artístics
реченица	frase
продаде	vendre
медиум	embarcació
медиум	mitjà
насоки	indicacions
насоки	direccions
насоки	orientacions
насоки	directrius
димитриј	dmitri
димитриј	dmitri
димитриј	dimitrij
димитриј	dimitri
блокови	blocs
именки	substantius
фернандо	fernando
покрива	abasta
покрива	caràtules
покрива	fundes
петти	cinquè
петти	cinquena
номинации	nominacions
номинации	candidatures
компонента	component
снег	nevant
снег	neu
снег	snow
признава	admet
признава	defensava
фредерик	frederik
фредерик	frédéric
фредерик	frederick
тестови	proves
глави	caps
судбината	destinació
судбината	destí
александрија	alexandria
сава	sava
модерни	moderna
модерни	modern
селекција	selecció
внатрешен	intern
внатрешен	interna
понуди	ofert
понуди	ofertes
понуди	ofereix
понуди	oferta
потер	potter
номинација	candidatura
изучување	estudi
бар	barra
бар	bar
предавање	rendició
стојат	stand
седишта	seat
седишта	seient
седишта	seients
седишта	assentaments
истражувач	investigador
истражувач	exploradora
истражувач	explorer
истражувач	explorador
трети	tercera
трети	tercer
дејствија	accions
позитивно	positiu
позитивно	positiva
позитивно	positius
позитивно	positivament
крстот	creu
крстот	cross
доделени	assignat
доделени	assignats
судири	enfrontaments
додаде	afegits
додаде	afegit
лоша	bad
малта	malta
влади	governs
насочени	dirigit
насочени	dirigida
џин	jin
џин	gin
џин	jean
џин	gene
џин	gen
џин	gegant
рендсбург	rendsburg
ватикан	vaticà
плаќање	pagament
евертон	everton
изведувач	contractista
изведувач	artista
хамилтон	hamilton
порто	porto
фондација	fonament
фондација	fundació
планинска	muntanya
планинска	muntanyosa
говорници	altaveus
говорници	parlants
оксфорд	oxford
синдром	síndrome
надлежност	jurisdicció
феникс	fènix
феникс	phoenix
франк	frank
франк	franc
африкански	africà
африкански	african
вил	will
вил	voluntat
вил	wil
туристичка	turista
обновена	reconstruït
состанок	sessió
состанок	reunió
состанок	trobada
учители	mestres
учители	professors
учители	docents
учители	professorat
традиционална	tradicional
традиционална	tradicionals
кодови	codis
роднини	cosins
роднини	familiars
роднини	parents
логото	logotip
почва	sòl
судски	judicial
стока	mercaderies
стока	béns
стока	mercaderia
стока	bestiar
стока	boví
стока	mercaderia
непријатели	enemics
девојки	xiques
девојки	nenes
девојки	noies
девојки	girls
оркестар	orquestra
нето	net
информатика	computació
тврдини	fortificacions
тврдини	fortaleses
земјотрес	terratrèmol
операцијата	funcionament
операцијата	operació
камбоџа	cambodja
намерно	deliberadament
намерно	intencionada
намерно	intencionadament
пауза	break
пауза	descans
пауза	pausa
пенсилванија	pennsylvania
пенсилванија	pennsilvània
обем	volum
патријархот	patriarca
џенова	gènova
воведе	introduïdes
воведе	introduït
воведе	introduïda
воведе	introduïts
смени	torns
смени	interruptor
смени	canvia
смени	commuta
смени	canvia
смени	canvi
дополнителна	addicional
дополнителна	addicionals
птоломеј	ptolemeu
електричен	elèctric
електричен	electric
јата	clústers
напон	tensió
издадено	expedit
издадено	emès
ширењето	difusió
кредит	credit
кредит	crèdit
симболизира	simbolitza
вкупен	total
ропство	esclavitud
ропство	servitud
тебе	tu
тебе	vostè
бутан	bhutan
маркс	marx
расел	russell
полу	semi
приврзаници	simpatitzants
приврзаници	partidaris
пченица	blat
водачи	líders
водачи	dirigents
заинтересирани	interessat
заинтересирани	interessats
етнографија	etnografia
излез	sortida
излез	sortida
етиопија	etiòpia
леонардо	leonardo
агенции	organismes
агенции	agències
родригез	rodríguez
генерации	generacions
територијална	territorial
територијална	territorials
забрането	prohibit
забрането	prohibit
забрането	prohibida
крит	creta
клуч	tecla
клуч	clau
вистина	cert
