और	en
सुसंगत	samenhangend
सुसंगत	coherente
प्राइम	prime
प्राइम	priemgetal
सेनाएँ	legioenen
रशीद	rasheed
रशीद	rashid
फाल्के	falke
गुमराह	misleiden
गुमराह	misleidende
गुमराह	misleidend
झींगा	kreeften
झींगा	kreeft
झींगा	garnaal
झींगा	garnalen
ट्रेल	trail
ट्रेल	spoor
दरवाजों	deuren
राज्यपालों	presidenten
राज्यपालों	gouverneurs
लसीका	lymfe
क़यामत	wederopstanding
क़यामत	opstanding
यमराज	yama
मेस्सी	messi
वक्रता	kromming
माही	mahi
दुश्मनी	vijandigheid
दुश्मनी	anime
परागण	bestuiving
इस्माइल	ismael
सादा	plain
सादा	vlakte
सादा	effen
रोजाना	dagelijkse
रोजाना	dagelijks
बुलेटिन	bulletin
रिया	rhea
रिया	ria
ताओ	tao
साझेदार	partners
साझेदार	partner
धर	dhar
सेकण्ड	seconden
सेकण्ड	tweede
कैसीनो	casino
रिक्शा	riksja
समाजशास्त्री	socioloog
एडिटर	uitgever
एडिटर	hoofdredacteur
एडिटर	redacteur
एडिटर	editor
एडिटर	bewerker
मनोचिकित्सा	psychotherapie
धीर	resolute
धीर	resoluut
धीर	vastberaden
पार्टनर	partner
सोलोमन	salomon
सोलोमन	solomon
सोलोमन	salomo
लेटर	brief
लेटर	letter
गिनीज	guinness
कोबरा	cobra
ड्रग्स	drugs
कैंडी	kandy
कैंडी	snoepje
कैंडी	snoepgoed
कैंडी	snoep
कैंडी	candy
फ़ीड	feed
फ़ीड	voeder
फ़ीड	voeden
फ़ीड	feeds
फ़ीड	voedt
माफ़ी	amnestie
माफ़ी	amnesty
माफ़ी	vergeving
माफ़ी	vergiffenis
बिखर	driften
बिखर	drift
हैरिसन	harrison
हंटर	hunter
हंटर	jager
सख्ती	strikt
असम्भव	onmogelijke
असम्भव	onmogelijk
भात	bhat
कोलंबो	colombo
ज्ञानकोष	encyclopedie
रजा	raza
अर्क	sap
लिंडा	linda
अंधा	blind
अंधा	verblinden
अंधा	blinde
अंधा	blinden
अविकसित	onderontwikkeld
विज़ुअल	visueel
विज़ुअल	visuele
मनमोहक	elegant
मनमोहक	elegante
नीत्शे	nietzsche
प्रभावकारिता	effectiviteit
प्रभावकारिता	doeltreffendheid
प्रभावकारिता	werkzaamheid
प्रभावकारिता	doelmatigheid
मैप	plattegrond
मैप	kaart
बूंद	drop
रैकेट	racket
प्रलेखित	gedocumenteerd
प्रलेखित	gedocumenteerde
बख्शी	bakshi
काव्यात्मक	poëtische
काव्यात्मक	poëtisch
मेहराब	arch
मेहराब	boog
कोयल	koekoek
हेरफेर	manipuleren
हेरफेर	manipulaties
हेरफेर	manipulatie
हेरफेर	manipuleren
व्युत्क्रम	inversie
आध्यात्मिकता	spiritualiteit
अंकुर	seedling
स्टालिन	stalin
कुल्लू	kullu
फेंग	feng
आला	ala
राजमार्गों	autowegen
राजमार्गों	snelwegen
राजमार्गों	snelweg
मेसन	metselaar
मेसन	mason
गांठ	knopen
गांठ	knoop
सुनहरी	golden
सुनहरी	gouden
सुनहरी	gulden
मूँगफली	pinda
मूँगफली	peanut
उज्ज्वल	helder
उज्ज्वल	fel
उज्ज्वल	bright
पत्राचार	briefwisseling
पत्राचार	correspondentie
शिष्टाचार	etiquette
शिष्टाचार	manieren
करम	karam
बगीचा	tuintje
बगीचा	tuin
कूटनीति	diplomatiek
कूटनीति	diplomatie
बुलंद	verheven
हाजी	haji
पाशा	pasja
सु	sudoku
यूसुफ	jozef
यूसुफ	joseph
यूसुफ	yusuf
दैवीय	oracle
दैवीय	orakel
बैठना	zitten
बैठना	zit
बैठना	sit
वियोग	rouw
चुपचाप	stilletjes
चुपचाप	stilzwijgend
चुपचाप	stilletjes
चुपचाप	geruisloos
शिल्पकार	beeldhouwers
शिल्पकार	ambachtslieden
अनुमत	toegestaan
अनुमत	toegelaten
अनुमत	toegestane
एंजाइमों	enzymen
चू	chu
मित्रा	mitra
फायदेमंद	voordelig
दीना	dina
गांधार	gandhara
हिप्पी	hippie
चने	chaney
क्राई	huil
क्राई	huilen
जंतर	amulet
मीटिंग	ontmoeting
मीटिंग	vergadering
मीटिंग	meeting
मीटिंग	bijeenkomst
मीटिंग	vergaderen
हेमा	hema
हॉर्स	paard
जोड़ें	toevoegen
जोड़ें	voeg
राइडर्स	rijders
राइडर्स	renners
राइडर्स	ruiters
जोहान	johan
जूलियस	julius
टीना	tina
केरी	kerry
प्रतिवादी	gedaagde
प्रतिवादी	beklaagde
प्रतिवादी	gedaagde
प्रतिवादी	verweerder
प्रतिवादी	verdachte
प्रतिवादी	antagonisten
प्रतिवादी	antagonist
कोटिंग	bekleding
कोटिंग	coating
कोटिंग	deklaag
घोंसला	nest
घोंसला	nestje
स्पैम	spam
पल्स	pulsar
पल्स	puls
पल्स	pols
पल्स	polsslag
पल्स	pulse
डेल्फी	delphi
टिम्बरलेक	timberlake
गोलियाँ	schoten
गोलियाँ	shots
एरिज़ोना	arizona
हस्ताक्षरित	ondertekend
हस्ताक्षरित	ondertekende
हस्ताक्षरित	gesigneerd
हस्ताक्षरित	getekend
हैरान	perplex
हैरान	geschokt
हैरान	geschrokken
हैरान	verbaasd
हैरान	verbaasde
हैरान	verraste
हैरान	verrast
सरलतम	eenvoudigste
सरलतम	simpelste
लांच	lanceren
लांच	lancering
ब्राउनिंग	browning
लू	loo
लू	lou
चौराहे	kruispunt
चौराहे	kruising
सरिता	sarita
निर्बल	zwak
निर्बल	zwakken
निर्बल	slap
निर्बल	zwakke
कू	koo
स्लोवाकिया	slowakije
रातों	nachten
रातों	overnachtingen
मुन्ना	munna
छे	che
ताला	slot
ताला	sluis
ताला	vergrendelen
हैप्पी	vrolijk
हैप्पी	happy
हैप्पी	blij
हैप्पी	tevreden
हैप्पी	gelukkig
कूलिंग	koeling
कूलिंग	afkoeling
कूलिंग	koelen
जीवनशैली	leefwijze
जीवनशैली	levensstijl
जीवनशैली	lifestyle
जीवनशैली	levenswijze
जानलेवा	moordenaar
जानलेवा	killer
गिरे	gevallen
मण्डप	paviljoen
पिछड़ा	achterwaarts
पिछड़ा	achteruit
यूं	yun
सीरियाई	syrië
सीरियाई	syrische
सीरियाई	syrisch
जामुन	bessen
झोऊ	zhou
शेवरॉन	chevron
टर्मिनेटर	terminator
अध्यादेश	verordening
मिथकों	mythen
मिथकों	mythes
जूट	jute
कीमोथेरेपी	chemotherapie
गोबिंद	gobind
सिने	cine
क्राइम	misdrijf
क्राइम	misdaad
क्राइम	crime
क्राइम	criminaliteit
लातिन	latijnse
लातिन	latijns
लातिन	latijn
मिग	mikojan
मलाया	malaya
उस्मान	osman
पिट्सबर्ग	pittsburgh
हास	haas
हनन	hanan
हनन	hannan
स्कैनिंग	scannen
स्कैनिंग	scanning
फ़ार्म	kwekerij
फ़ार्म	boerderij
फ़ार्म	boerderijen
फ़ार्म	boerderijen
बोल्ड	gedurfd
बोल्ड	vet
बोल्ड	gewaagd
बोल्ड	brutaal
आनुपातिक	evenredig
आनुपातिक	proportioneel
आनुपातिक	proportionele
सेर	ser
बर्कशायर	berkshire
दवाई	medicijnen
दवाई	geneeskunde
दवाई	geneesmiddel
हेराल्ड	herald
हॉरर	horror
हॉरर	verschrikking
हॉरर	gruwel
हॉरर	afschuw
एड़ी	hiel
एड़ी	hak
अप्रयुक्त	ongebruikte
अप्रयुक्त	ongebruikt
धन्य	gezegende
धन्य	zalig
धन्य	gezegend
कत्ल	moord
एंथनी	anthony
एंथनी	antonius
टिमोथी	timothy
लापरवाही	onachtzaamheid
लापरवाही	nalatigheid
आपूर्तिकर्ता	leverancier
आपूर्तिकर्ता	toeleveranciers
आपूर्तिकर्ता	leveranciers
गुमनाम	anoniem
गुमनाम	anonieme
ह्यूस्टन	houston
पृष्ठीय	dorsale
फ़सल	oogst
फ़सल	gewas
हिमालयी	himalaya
मच्छरों	muggen
सोंग	nummer
सोंग	song
सोंग	zang
सोंग	lied
सोंग	liedje
पियर्स	pierce
गोलों	kanonskogels
झाड़ियों	struiken
झाड़ियों	bosjes
झाड़	heath
धुलाई	wash
धुलाई	wassen
धुलाई	wassen
कराधान	belasting
कराधान	fiscaliteit
कराधान	belastingen
खदान	steengroeve
खदान	groeve
लेखाकार	boekhouders
लेखाकार	accountants
लेखाकार	boekhouder
लेखाकार	accountant
निर्वहन	lozing
निर्वहन	ontladen
निर्वहन	lozen
कांग्रेसी	congreslid
शॉप	winkel
डो	dow
डो	doe
टेलिफोन	telefoon
सोफिया	sofia
अभिलेखागार	archief
अभिलेखागार	archieven
अभिलेखागार	archief
अभिलेखागार	archiveren
धकेल	geduwd
धकेल	duwde
धकेल	geschoven
धकेल	duwde
स्वचालन	automatisering
उत्तरपश्चिम	noordwesten
उत्तरपश्चिम	noordwest
अभियुक्त	beschuldigde
अभियुक्त	beschuldigd
पाब्लो	pablo
लेवी	levi
लेवी	levy
लेवी	heffing
आइकन	pictogrammen
आइकन	iconen
आइकन	icoon
आइकन	pictogram
आप्रवासियों	immigranten
आप्रवासियों	migranten
फाटक	gate
फाटक	poort
फाटक	hek
मनोचिकित्सक	psychiater
संपीडित	gecomprimeerd
बुलेट	kogels
बुलेट	bullet
बुलेट	kogel
प्लेन	vliegtuig
टेरेसा	teresa
टेरेसा	theresia
टेरेसा	theresa
टेरेसा	theresia
बवासीर	aambeien
हकीम	hakim
कार्डिनल	kardinaal
पेरासिटामोल	paracetamol
उलझन	doolhof
उलझन	labyrint
उलझन	verwarrend
उलझन	verwarde
उलझन	verward
उलझन	verwarren
जायफल	nootmuskaat
ईराक	irak
कमांडो	commandos
कमांडो	commando
जाग	wakker
मारता	doodt
बचाना	bewaren
बचाना	behouden
कीप	trechter
सिलिकेट	silicaat
लुक	luc
कैथोड	kathode
क्रीमिया	krim
सितार	sitar
शाहरुख़	shahrukh
परिभाषाएं	definities
आवश्यकताएँ	eisen
आवश्यकताएँ	vereisten
बांदा	banda
जकार्ता	jakarta
पॉलिश	pools
पॉलिश	poolse
किल	kill
किल	doden
आरामदायक	gezellige
आरामदायक	gezellig
आरामदायक	comfortabel
आरामदायक	comfortabele
रिपोर्टर	verslaggeefster
रिपोर्टर	verslaggever
रिपोर्टर	journaliste
रिपोर्टर	journalist
रिपोर्टर	reporter
पंक्तियां	licenties
पंक्तियां	rijen
पंक्तियां	lijnen
पंक्तियां	ontwerper
पंक्तियां	designer
श्राफ	sharaf
चीयर्स	cheers
चीयर्स	proost
चुंबकत्व	magnetisme
किडमैन	kidman
चंचल	speelse
चंचल	speels
ल्यूकेमिया	leukemie
प्राधिकृत	geautoriseerd
प्राधिकृत	toegestaan
प्राधिकृत	toegestane
प्राधिकृत	toegelaten
लिनेन	linnen
दीव	diu
बैंग	bang
बैंग	knal
कुष्ठ	lepra
गोदाम	entrepot
गोदाम	warenhuis
गोदाम	magazijn
गोदाम	pakhuis
गोदाम	graanschuur
स्थितियाँ	posities
स्थितियाँ	locaties
आर्यभट्ट	aryabhata
साइबेरियाई	siberië
बगावत	opstand
अज़रबैजान	azerbeidzjan
फेंका	gooide
निपुणता	vaardigheden
निपुणता	vaardigheid
निपुणता	kunde
उड़न	uran
उड़न	vliegend
उड़न	vliegen
सिंगर	zanger
सिंगर	singer
सिंगर	zangeres
रंगभेद	apartheid
गुल	gul
बारबाडोस	barbados
प्रतिबिम्ब	imago
प्रतिबिम्ब	beeld
प्रतिबिम्ब	afbeelding
प्रतिबिम्ब	reflectie
प्रतिबिम्ब	spiegelbeeld
प्रतिबिम्ब	weerspiegeling
प्रतिबिम्ब	bezinning
वेई	wei
अर्नोल्ड	arnold
विदरस्पून	witherspoon
देवदार	cedar
संरचित	gestructureerd
भाषणों	speeches
भाषणों	redevoeringen
भाषणों	toespraken
ईसीजी	ecg
हर्मन	hermann
हर्मन	harman
प्रतिबाधा	impedantie
एकत्रीकरण	aggregatie
एकत्रीकरण	samenvoeging
लिबर्टी	liberty
स्लोवेनिया	slovenië
फिलिस्तीन	palestina
फिलिस्तीन	palestijnse
टकीला	tequila
सातवाँ	zevende
सातवाँ	seventh
महानता	grootheid
महानता	grootsheid
क्लेन	klein
स्वयंसेवी	vrijwilliger
स्वयंसेवी	vrijwilligers
स्वयंसेवी	vrijwillig
तख्तापलट	staatsgreep
तख्तापलट	coup
कीटिंग	keating
एल्बा	elba
पीक	gluren
पीक	peak
पीक	piek
पीक	hoogtepunt
एन्क्रिप्शन	encryptie
एन्क्रिप्शन	versleutelen
एन्क्रिप्शन	versleuteling
एन्क्रिप्शन	codering
आयातक	importeur
पतझड़	herfst
पतझड़	najaar
पतझड़	herfst
पतझड़	fall
पतझड़	vallen
रजिस्ट्री	griffie
रजिस्ट्री	register
रोरी	rory
हरमन	harman
हज	haj
हज	bedevaart
जोनास	jonas
ऊष्मागतिकी	thermodynamica
इमली	tamarinde
शेफर्ड	herder
शेफर्ड	shepherd
पत्रक	bijsluiter
ट्रिब्यून	tribune
शुई	shui
आईएनएस	ins
लहरें	tepels
लहरें	golven
निगल	doorslikken
निगल	inslikken
निगल	slik
निगल	slikken
होश	zintuigen
अदरक	gember
अदरक	ginger
टोबैगो	tobago
अनुपलब्ध	ontbreken
अनुपलब्ध	vermist
अनुपलब्ध	missen
अनुपलब्ध	ontbrekend
अनुपलब्ध	ontbrekende
अनुपलब्ध	ontbreekt
सब्जियां	groente
सब्जियां	groenten
बर्खास्त	geplunderd
बर्खास्त	verworpen
बर्खास्त	ontslagen
टाइटेनियम	titanium
टाइटेनियम	titaan
मुक्केबाज़ी	boks
मुक्केबाज़ी	boksen
मुक्केबाज़ी	boxen
प्लाजा	plaza
निन्दा	afkeuring
निन्दा	berisping
बरामद	herstelde
बरामद	teruggevonden
बरामद	teruggewonnen
बरामद	hersteld
ओज़ोन	ozon
सामंतवाद	feodalisme
भंडारी	bhandari
अभिसरण	convergentie
क्लोरोफिल	chlorofyl
पिकअप	pickup
पिकअप	afhalen
पिकअप	ophalen
गुफ़ा	grot
बेहोशी	daze
साफ्टवेयर	programmatuur
साफ्टवेयर	software
लचीले	soepel
लचीले	flexibel
लचीले	flexibele
सिंक	zinken
सिंक	wastafel
सिंक	gootsteen
सिंक	synchroniseren
सिंक	synchronisatie
टैब	tabs
टैब	tabbladen
टैब	tabblad
टैब	tab
उपलब्धियाँ	prestaties
उपलब्धियाँ	verwezenlijkingen
उपलब्धियाँ	beschikbare
उपलब्धियाँ	verkrijgbaar
उपलब्धियाँ	beschikbaar
उपलब्धियाँ	prestatie
सायरस	cyrus
तबला	tabla
हयात	hayat
हयात	hyatt
आपदाओं	rampen
वेयर	ware
इंडोनेशियाई	indonesisch
इंडोनेशियाई	indonesische
मिलिट्री	militairen
मिलिट्री	militair
मिलिट्री	militaire
मिलिट्री	krijgsmacht
स्लॉट	slot
स्लॉट	gleuf
स्लॉट	slots
ढीला	los
ढीला	losjes
ढीला	losse
आंतों	ingewanden
आंतों	darmen
जननांग	schaamstreek
क्रो	crowe
वासना	lust
वासना	lusten
नाइजर	niger
बेरियम	barium
बहुभाषी	meertalige
बहुभाषी	meertalig
डकैती	beroving
डकैती	roofoverval
डकैती	overval
डकैती	diefstal
आर्केड	speelhal
आर्केड	arcade
सैमसंग	samsung
मज़दूर	arbeid
मज़दूर	labour
दृश्यता	zichtbaarheid
दृश्यता	zicht
विश्लेषकों	analisten
रॉबिन्सन	robinson
मार्को	marco
प्रशासकों	administrateurs
प्रशासकों	beheerders
टैप	kranen
उपकार	gunsten
उपकार	gunst
उपद्रव	rampage
बरतन	pannen
बरतन	vaartuigen
क्रीक	beek
क्रीक	kreek
सीएनएन	cnn
फ़ैशन	kleding
फ़ैशन	mode
सॉफ्ट	soft
सॉफ्ट	zachte
सॉफ्ट	zacht
आक्रमणकारियों	indringers
आक्रामकता	agressie
जेसिका	jessica
विभागीय	departementale
माराडोना	maradona
रीमेक	remake
डेरेक	derek
बताएँ	specificeren
पेशाब	plas
पेशाब	plassen
पेशाब	pis
पेशाब	pis
विलासिता	losbandigheid
रिज	bergkam
रिज	richel
रिज	ridge
असंगति	inconsistentie
बेचैनी	rusteloosheid
बुलबुले	rubber
बुलबुले	rubberen
बुलबुले	bubbles
बुलबुले	belletjes
बुलबुले	bubbels
बुलबुले	luchtbellen
अल्सर	maagzweer
धारामापी	galvanometer
दफ्तर	bureau
दफ्तर	kantoor
क्रिसलर	chrysler
छिपकली	hagedis
छिपकली	hagedissen
इंडियंस	indianen
इंडियंस	indiërs
लातविया	letland
इंटरव्यू	interview
इंटरव्यू	sollicitatiegesprek
इंटरव्यू	sollicitatie
इंटरव्यू	interviewen
माल्टा	malta
हंसी	gelach
हंसी	lachen
मनो	mano
स्कोरिंग	scoren
शोषित	uitgebuit
शोषित	geëxploiteerd
विवर्तनिकी	tektoniek
चरमोत्कर्ष	climax
चरमोत्कर्ष	hoogtepunt
तुल्यकालिक	synchroon
तुल्यकालिक	synchrone
भोला	dom
आयशा	aisha
आयशा	ayesha
रम	rum
कुम्हार	potter
फिनिश	fins
फिनिश	finse
सूचनाएँ	meldingen
सूचनाएँ	aanmeldingen
सुबोध	helder
अभिमान	pride
अभिमान	trots
बुलबुल	buulbuul
हास्यास्पद	grappig
हास्यास्पद	belachelijke
हास्यास्पद	belachelijk
गिरजा	eulalia
देवालय	complexen
दावत	traktatie
दावत	behandelen
दावत	behandel
टीन	teen
टीन	tiener
जमाल	jamal
जातिगत	raciale
एसीसीए	acca
लकीर	line
लकीर	lijn
साइरस	cyrus
मारियो	mario
गुणन	vermenigvuldiging
गुणन	vermeerdering
गुणन	vermenigvuldigen
रिबन	lint
रिबन	lintje
उपाख्यान	melodrama
एल्ड्रिन	aldrin
अगासी	agassi
प्रासंगिकता	relevantie
इल	elo
सैटेलाइट	satelliet
आराध्य	schattig
तिरंगा	driekleur
तिरंगा	tricolor
जिन्दा	levend
दाई	oppas
दाई	babysitter
दाई	kinderoppas
आस्तिक	gelovige
नान	naan
नान	nan
नारीवादी	feministen
रीडिंग	lezingen
कैनन	canon
कूल	tof
कूल	gaaf
कूल	cool
कूल	kool
मलेशियाई	maleisië
मलेशियाई	maleisische
ट्रांजिस्टर	transistor
अभिशाप	vloek
अभिशाप	vervloeken
अभिशाप	vloeken
बतिस्ता	batista
पर्थ	perth
नर्म	soft
नर्म	zachte
नर्म	zacht
श्मिट	schmidt
जनरेटर	generatoren
जनरेटर	generator
मिजोरम	mizoram
बैंकॉक	bangkok
खजूर	handpalm
खजूर	palm
बारात	processie
बारात	optocht
लॉज	lodge
लॉज	loge
सुलेमान	salomon
सुलेमान	solomon
सुलेमान	salomo
भरना	vullen
भरना	opvullen
भरना	vulling
चाड	chad
चाड	tsjaad
संपीडन	compressie
चिश्ती	chishti
आत्मनिरीक्षण	introspectie
सद्भाव	harmonie
सद्भाव	harmony
जूल्स	jules
मरी	mari
पेप्सी	pepsi
रबी	rabi
स्मरणीय	gedenkwaardige
स्मरणीय	onvergetelijk
फेरी	ferry
फेरी	veerboot
अवांछनीय	ongewenste
अवांछनीय	ongewenst
डुबकी	duik
परेशानियों	vervloekingen
कैप्सूल	capsule
कैप्सूल	capsules
बहा	ontspringen
प्रक्रियाएँ	processen
गोंडवाना	gondwana
दस्ताने	handschoenen
दस्ताने	handschoen
डेमोक्रेट	democraten
डेमोक्रेट	democraten
डेमोक्रेट	democraat
किड्स	kids
किड्स	kinderen
मेनू	menu
मेनू	menukaart
फ़्रेंच	frans
फ़्रेंच	fransen
फ़्रेंच	franse
विंस्टन	winston
रोवर	rover
छापे	invallen
कील	wig
कील	kiel
गोडोट	godot
माइक्रोवेव	magnetron
बेजोड़	unique
बेजोड़	unieke
बेजोड़	uniek
सफारी	safari
एटीपी	atp
हैलोवीन	halloween
रचने	intriges
विल्हेम	wilhelm
न्यायधीश	rechter
न्यायधीश	judge
न्यायधीश	oordelen
पश्चाताप	betreuren
पश्चाताप	spijt
पश्चाताप	berouw
पश्चाताप	berouw
बेनेट	bennett
बेनेट	bennet
वित्तपोषित	gefinancierd
हेलेन	helena
हेलेन	hellen
हेलेन	helen
डलास	dallas
डेमो	demo
यार	dude
यार	kerel
यार	gast
यार	gozer
प्रतिकारक	tegengif
डर्बी	derby
लड़कियां	meiden
लड़कियां	meisjes
लड़कियां	girls
लड़कियां	babes
स्ट्रीमिंग	streaming
कैंटोना	cantona
बछड़े	kalveren
बछड़े	kalf
बछड़े	kuit
क्रिएटिव	creatief
क्रिएटिव	creatieve
सेरेना	serena
मनाही	achteruitgang
मनाही	verval
मनाही	afwijzen
मनाही	verboden
रघुवंश	raghu
सत	zat
सत	sat
क्लर्क	klerken
क्लर्क	griffier
क्लर्क	klerk
क्लर्क	bediende
समागम	paren
टोली	team
दोहराव	herhalingen
दोहराव	herhaalt
रोपण	aanplant
ग्रामीणों	dorpelingen
ग्रामीणों	dorpsbewoners
जीन्स	spijkerbroek
जीन्स	jeans
बेंच	bench
बेंच	bankje
झुण्ड	kudde
प्रदर्शनकारियों	demonstranten
प्रदर्शनकारियों	betogers
जोधा	jodhpur
वसीयत	testament
निष्पक्षता	onpartijdigheid
निष्पक्षता	billijkheid
निष्पक्षता	eerlijkheid
सारस	kraan
सारस	crane
कुंजीपटल	toetsenbord
कुंजीपटल	keyboard
नब्बे	negentig
नब्बे	ninety
वेश्या	hooker
वेश्या	hoertje
वेश्या	hoer
वेश्या	hoer
वेश्या	prostitué
वेश्या	prostituee
खोजें	zoekopdrachten
खोजें	zoektocht
खोजें	zoeken
खोजें	doorzoeken
खोजें	zoek
खोजें	zoekopdracht
सुनना	gehoor
सुनना	hoorzitting
सुनना	luisteren
सुनना	luisterend
सुनना	luistert
जेली	jam
जेली	jelly
जेली	gelei
लोभ	hebzucht
लोभ	gierigheid
आक्रोश	verontwaardiging
आक्रोश	verontwaardiging
अश्वेतों	zwarten
गैजेट	gadgets
गैजेट	gadget
भंवर	draaikolk
भंवर	vortex
भंवर	draaikolk
भंवर	whirlpool
कैंप	kamp
कैंप	kamperen
शिकारियों	stropers
नशीले	smokey
ग्रंथसूची	bibliografie
मिलावट	veiligheid
मिलावट	beveiliging
कैडिलैक	cadillac
चांदनी	maneschijn
चांदनी	moonshine
चांदनी	maanlicht
यात्राएं	bedevaart
यात्राएं	pelgrimstocht
यात्राएं	reizend
मणिपुरी	manipur
हमलावरों	raiders
अधिनियमों	handelingen
अधिनियमों	acts
फतह	fatah
टूल्स	gereedschap
टूल्स	hulpprogramma
टूल्स	tool
टूल्स	instrument
टूल्स	hulpmiddel
टूल्स	werktuig
टूल्स	tools
टूल्स	gereedschap
टूल्स	gereedschappen
टूल्स	hulpmiddelen
दाना	dana
मुद्राएँ	valuta
मुद्राएँ	munteenheden
मुल्तान	multan
मेसोथेलियोमा	mesothelioom
लैला	laila
जॉन्स	johns
फ़ाइनल	definitief
फ़ाइनल	finale
उल्लू	uil
कैडमियम	cadmium
सुराग	aanwijzing
टिप	tip
टिप	fooi
इवांस	evans
टाइगर्स	tigers
टाइगर्स	tijgers
हाईवे	snelweg
हत्यारा	moordenaar
हत्यारा	killer
ससेक्स	sussex
कांग	kang
प्रा	pra
युनेस्को	unesco
दयालु	welwillende
दयालु	welwillend
दयालु	soort
दयालु	gulle
दयालु	genereus
दयालु	vrijgevig
दयालु	royaal
दयालु	gul
दयालु	humane
दयालु	humaan
होंठ	lips
होंठ	lippen
कुएं	wells
कुएं	putten
गंतव्यों	bestemmingen
एचएसवी	hsv
सेलेनियम	seleen
नाले	drainage
खण्डन	tegenspreken
खण्डन	weerleggen
मार्ले	marley
जेनिफर	jennifer
मेंढक	kikkers
मेंढक	kikker
इंपीरियल	keizerlijk
इंपीरियल	keizerlijke
इंपीरियल	imperial
निष्क्रियता	inactiviteit
निष्क्रियता	inactiviteit
निष्क्रियता	passiviteit
तत्परता	gereedheid
तत्परता	bereidheid
हकीकत	realiteit
हकीकत	realiteiten
हकीकत	werkelijkheid
हकीकत	realiteit
कार्ट	karren
कार्ट	kart
कार्ट	karretje
कार्ट	kar
रीना	rina
गुर	kunstjes
गुर	trucjes
गुर	trucs
मासूम	onschuldige
मासूम	onschuldig
उल्का	meteoor
उल्का	meteoriet
संगोष्ठी	seminarie
संगोष्ठी	seminar
तोर	tor
तोर	tem
नाराज़	pissig
चिंतक	denker
यूरेशिया	eurazië
क्लूनी	clooney
दबाया	ingedrukt
दबाया	geperst
बहिन	mietje
बहिन	sissy
बहिन	sissi
अर्थपूर्ण	expressieve
इक़बाल	iqbal
जूलिया	julia
वॉट	watt
रोटरी	roterende
भरण	vullen
भरण	vul
भरण	opvullen
प्रेयोक्ति	eufemisme
बशीर	bashir
पापी	zondaar
अजनबी	vreemden
अजनबी	vreemdelingen
अजनबी	vreemdeling
अजनबी	vreemde
आगा	aga
रुके	verbleef
रुके	verbleven
रुके	gebleven
रुके	bleef
ट्रांसपोर्ट	vervoer
ट्रांसपोर्ट	transport
अपवर्तन	breking
अनुक्रिया	reactie
अनुक्रिया	respons
ब्लूम	bloom
ब्लूम	bloeien
ब्लूम	bloei
जैतून	olive
जैतून	olijf
बुलडॉग	bulldog
बागडोर	teugels
केनेथ	kenneth
बज	rinkelen
टायलर	tyler
स्पंदन	trillingen
स्पंदन	vibraties
स्पंदन	vibratie
स्पंदन	trilling
मर्म	kuis
प्रतिद्वंद्वियों	tegenstanders
कोठरी	kast
सेरा	serra
रामानुजन	ramanujan
कूल्हे	hip
कूल्हे	heup
कूल्हे	hippe
कूल्हे	hiep
पामीर	pamir
अपरदन	erosie
अपरदन	uitholling
आज़म	azam
धीरज	uithoudingsvermogen
चयनात्मक	selectieve
चयनात्मक	selectief
स्टेन	stan
कोरी	corey
कोरी	cory
वर्धन	escalatie
वर्धन	escaleren
जूल	joule
त्रुटियां	tekortkomingen
त्रुटियां	fouten
त्रुटियां	vergissingen
बॉयलर	boiler
बॉयलर	ketel
गोर	gore
नंगे	naakt
नंगे	naakte
दिलों	harten
दिलों	hearts
दिलों	hartjes
चीते	cheetah
चीते	luipaard
रिटेल	detailhandel
रिटेल	kleinhandel
अटकलें	speculeren
अटकलें	speculatie
अटकलें	speculaties
दोस्ताना	vriendschappelijk
दोस्ताना	vriendelijke
दोस्ताना	vriendelijk
समकालिक	gesynchroniseerd
समकालिक	synchroon
समकालिक	synchrone
प्रशिक्षु	leerling
प्रशिक्षु	beginnende
प्रशिक्षु	beginneling
प्रशिक्षु	beginner
प्रशिक्षु	stagiair
प्रशिक्षु	stagiaire
त्रुटियाँ	fouten
त्रुटियाँ	vergissingen
चिनाई	metselwerk
प्यारा	cute
प्यारा	schattig
प्यारा	heerlijk
बूम	boem
बूम	boom
जमने	invriezen
जमने	bevriezing
जमने	bevriezen
जमने	ijskoud
इम्फाल	imphal
ऑरलैंडो	orlando
मार्था	martha
असद	assad
असद	asad
विरह	scheiding
विरह	afscheiding
उग्रवादी	militante
कंसोल	console
सर्जिकल	chirurgische
सर्जिकल	chirurgisch
कैम	cam
नियति	noodlot
नियति	lotsbestemming
नियति	lot
नियति	destiny
रिकार्डिंग	opnemen
रिकार्डिंग	opname
रिकार्डिंग	opnames
विज्ञानियों	antropologen
अंधविश्वास	bijgeloof
परिसर्प	simplex
कैसेट	cassette
रहस्यवाद	mystiek
इला	ila
एकॉन	akon
ऑर्केस्ट्रा	orkest
ऑर्केस्ट्रा	orchestra
डायलिसिस	dialyse
पड़ोसियों	buren
यूजर	gebruiker
डालें	invoeren
डालें	enter
फ्लक्स	flux
मनीषी	ziener
कालीकट	calicut
टॉमस	tomas
यति	yeti
एरिना	arena
परतें	lagen
केमिकल	chemisch
मूड	humeur
मूड	stemming
पैगंबर	prophet
पैगंबर	profeet
कबाब	barbecue
कबाब	kebab
हामिद	hamid
ग्रेगरी	gregory
सामान्यीकृत	genormaliseerd
पुजारियों	priesters
