kategória	kategori
centimeter	sentimeter
centimeter	sentimeter
domini	domini
hygienické	higienis
hygienické	sanitasi
hygienické	higienis
hygienické	kebersihan
tomi	tomi
tomi	tom
ralf	ralf
vyrovnávanie	levelling
vyrovnávanie	menyeimbangkan
mireille	mireille
obžalovaný	terdakwa
tajomné	misterius
tajomné	samar
tajomné	angker
tajomné	mencekam
tajomné	menakutkan
rop	rop
odpoved	jawab
odpoved	jawaban
odpoved	jawablah
odpoved	menjawab
audit	audit
strešné	genteng
strešné	atap
strešné	roof
ping	ping
odense	odense
osvetové	penjangkauan
heydrich	heydrich
braga	braga
cnn	cnn
teng	teng
louisom	louis
antares	antares
radiácia	radiasi
predsudkov	prasangka
anonymné	anonim
anonymné	ikang
anonymné	anonymous
zmerať	ukur
zmerať	mengukur
bertha	bertha
gnosticizmus	gnostisisme
náhly	mendadak
uší	telinga
#ff	#ff
kolieska	roda
kolieska	wheels
aias	aias
katolík	catholic
katolík	katolik
navrhovaní	saran
navrhovaní	menyarankan
navrhovaní	disarankan
slip	tergelincir
slip	terpeleset
slip	slip
rozvedený	bercerai
rozvedený	cerai
heian	heian
rozvodov	perceraian
pframe	pframe
fink	fink
herpes	herpes
kryty	penjaga
kryty	pengawal
kryty	sampul
kryty	mencakup
kryty	meliputi
sev	sev
feministka	feminis
masi	masi
weiland	weiland
príjemne	menyenangkan
náhradný	serep
náhradný	spare
sault	sault
bias	bias
pompadour	pompadour
pompadour	jambul
schváliť	setujui
schváliť	menyetujui
kolená	lutut
kolená	siku
nahý	naked
nahý	bugil
nahý	telanjang
nahý	bugil
nahý	nude
nahý	telanjang
tribune	tribune
galatea	galatea
zadaný	dimasukkan
kubo	kubo
strihu	shear
lehmann	lehmann
agusta	agusta
lesklý	mengkilap
lesklý	glossy
koralové	karang
koralové	coral
koralové	koral
koralové	marjan
kakao	kakao
novohrad	nógrád
parva	parva
varese	varese
fouquet	fouquet
bussy	bussy
maskovanie	jubah
maskovanie	kamuflase
maskovanie	penyamaran
maskovanie	menyamar
maskovanie	menyamarkan
sapporo	sapporo
bieda	kesengsaraan
bieda	misery
takeda	takeda
plno	ramai
neutrálna	netral
reaktorov	reaktor
fry	fry
fry	gorengan
nagano	nagano
nel	nel
gipsy	gipsy
kendall	kendall
oliveira	oliveira
congo	kongo
congo	ekuador
desmond	desmond
manning	manning
winterthur	winterthur
pacheco	pacheco
cody	cody
katharine	katharine
orge	orge
komando	skuad
komando	squad
komando	regu
komando	pasukan
komando	commando
komando	komando
objemov	volume
objemov	volum
objemov	jilid
prepracovať	redesign
pytagoras	pythagoras
konzervatívcov	konservatif
zvrhli	menggulingkan
boľševikom	bolshevik
ponúknuté	ditawarkan
ponúknuté	menawarkan
shea	shea
blum	blum
rozpadne	runtuh
umm	umm
umm	ummi
caux	caux
múza	muse
strážcovia	penjaga
strážcovia	pengawal
strážcovia	guardian
strážcovia	guardians
strážcovia	wali
traktory	traktor
lyonnais	lyonnais
klose	klose
batožiny	bagasi
batožiny	bagasi
batožiny	koper
kuvajte	kuwait
komíny	cerobong
kelvin	kelvin
demonštrovať	menunjukkan
hrach	polong
mikroskopické	mikroskopis
harrington	harrington
donjon	donjon
zachytí	menangkap
luz	luz
vyvážený	berimbang
vyvážený	seimbang
faye	faye
záloha	cadangan
záloha	backup
milla	milla
oscilátor	osilator
vyčistiť	pembersihan
vyčistiť	pemurnian
vyčistiť	bersihkan
vyčistiť	clear
vyčistiť	bening
vyčistiť	jelas
vyčistiť	hapus
vyčistiť	bersihkan
vyčistiť	bersih
vyčistiť	clean
ric	ric
oldenburg	oldenburg
kura	chicken
kura	ayam
hodný	layak
kombinatorika	kombinatorika
eca	eca
kometa	kometa
naturelle	naturelle
floridu	florida
aemilius	aemilius
camus	camus
choreografia	koreografi
kotúče	cakram
kotúče	rolls
kotúče	gulungan
kotúče	gulung
jao	jao
verner	verner
aigues	aigues
homosexualita	homoseksualitas
baptist	pembaptis
baptist	baptis
kôrovcov	krustasea
nagel	nagel
licinius	licinius
frasier	frasier
scopoli	scopoli
audiovizuálnych	audiovisual
náhody	kebetulan
náhody	kebetulan
reštaurátor	pemulih
ornej	arable
salva	salva
podložené	dibiakkan
carlsen	carlsen
investora	investor
skyscraperpage	skyscraperpage
pohode	sejuk
pohode	keren
pohode	cool
kuipers	kuipers
haarhuis	haarhuis
odmietnutý	ditolak
odmietnutý	ditolak
odmietnutý	ditolak
džihád	jihad
smrteľný	mematikan
smrteľný	deadly
smrteľný	fatal
smrteľný	fana
smrteľný	mortal
vyhradená	dipesan
sativa	sativa
oboznámený	berkenalan
vážiť	timbang
vážiť	menimbang
plch	dormouse
oslavovali	dirayakan
obse	osce
štátnosti	statehood
žiarlivosť	cemburu
žiarlivosť	kecemburuan
slovácko	slovácko
užovkovité	kolubrid
vypočítaná	dihitung
vypočítaná	dihitung
springsteen	springsteen
avram	avram
apartheidu	apartheid
irgun	irgun
vodivé	konduktif
bulgakov	bulgakov
stlačením	menekan
naturalizmus	naturalisme
mottram	mottram
khe	khe
ignoroval	abaikan
ignoroval	diabaikan
capensis	capensis
lidl	lidl
chlpy	hair
chlpy	rambut
kaplan	kaplan
asymetrické	asimetris
asymetrické	asimetris
krehký	rapuh
obnoviteľné	res
obnoviteľné	terbarukan
astrofyziky	astrofisika
viejo	viejo
súdržnosť	kohesi
bajkal	baikal
ryana	ryan
heckler	heckler
wilton	wilton
zabíjať	membunuh
zabíjať	kill
zabíjať	bunuh
zabíjať	bunuhlah
zabíjať	membunuh
anonymných	anonim
anonymných	ikang
anonymných	anonymous
caf	caf
monitory	memonitor
monitory	pantau
monitory	monitor
aktivovať	mengaktifkan
aktivovať	aktifkan
aktivovať	diaktifkan
meine	meine
zlatko	honey
zlatko	sayang
zlatko	madu
zlatko	sweetie
sýrsko	siro
bublina	bubble
bublina	gelembung
ferrara	ferrara
borisov	borisov
spektroskopia	spektroskopi
meister	meister
povedz	katakan
povedz	say
povedz	katakanlah
povedz	beritahu
povedz	tell
povedz	katakan
barikády	barikade
záchranca	penyelamat
záchranca	juruselamat
vichy	vichy
nicka	nick
bunin	bunin
hermiona	hermione
rozvodie	das
ošípané	babi
ošípané	babi
liba	liba
vox	vox
luiz	luiz
nanga	nanga
tempest	tempest
dotykom	touch
dotykom	sentuhan
dotykom	sentuh
medziľudské	interpersonal
draper	draper
zákulisia	backstage
exponent	eksponen
bahrajne	bahrain
zmýšľanie	mindset
zvitok	gulir
zvitok	scroll
zvitok	gulung
zvitok	gulungan
precesie	presesi
riskovať	resiko
riskovať	risiko
naca	naca
leták	flyer
leták	selebaran
leták	brosur
leták	penerbang
guvernéri	gubernur
vnútroštátnych	gimn
vnútroštátnych	national
vnútroštátnych	nasional
apis	api
aktérov	aktor
irackých	irak
kokaín	coke
kokaín	kokain
kokaín	kola
kokaín	kokain
stĺpce	kolom
berlioz	berlioz
klimov	klimov
bezvedomia	sadar
bezvedomia	pingsan
bezvedomia	ketidaksadaran
košele	shirt
košele	kaus
košele	kemeja
košele	kaos
bena	ben
linea	linea
lato	lato
soi	soi
greenville	greenville
mato	mato
christy	christy
schindler	schindler
čudné	aneh
čudné	weird
čudné	aneh
čudné	strange
nell	nell
rosso	rosso
blitz	blitz
fašistické	fasis
cerkva	tserkva
nmt	nmt
rámy	bingkai
rámy	frame
rka	rka
frázu	frase
frázu	frasa
arr	arr
hadice	selang
lau	lau
antikoncepcie	kontrasepsi
coria	coria
adagio	adagio
wisconsine	wisconsin
klepačová	klepač
lož	kebohongan
lož	lie
lož	bohong
lož	berbohong
norwich	norwich
weaver	weaver
hostina	pesta
záhadné	misterius
záhadné	misteri
záhadné	mystery
alchymisti	alkemi
sxc	sxc
zhu	zhu
momo	momo
cyperskej	siprus
met	met
met	bertemu
dahl	dahl
ohrozovať	ancam
čierni	bga
holič	barber
holič	cukur
volfrámu	tungsten
martins	martins
egyptológia	egyptology
toby	toby
garfield	garfield
bundeslige	bundesliga
presiahnuť	melebihi
presiahnuť	melampaui
osvald	osvald
alžír	algiers
zdôraznenie	penekanan
zdôraznenie	ditekankan
zdôraznenie	digarisbawahi
podivné	aneh
podivné	strange
pripomienka	pengingat
pripomienka	adz
dax	dax
weiner	weiner
mamma	mama
mamma	mamma
zneužitia	pelecehan
zneužitia	penyalahgunaan
kanoe	kano
kanoe	kano
kanoe	sampan
akvárium	aquarium
akvárium	akuarium
biochemické	biokimia
cunningham	cunningham
amg	amg
kovač	kovač
scarlatti	scarlatti
relax	relaksasi
relax	santai
relax	rileks
relax	bersantai
relax	santai
relax	relax
magnetometer	magnetometer
vychovaný	dibesarkan
vychovaný	mengangkat
vychovaný	dibangkitkan
nezákonné	illegal
nezákonné	ilegal
nezákonné	terlarang
seifert	seifert
vypúšťanie	pengosongan
vypúšťanie	debit
synchronizované	sinkronisasi
synchronizované	disinkronkan
synchronizované	disinkronkan
chvíľa	moment
chvíľa	momen
pobrežný	pesisir
cervus	cervus
príplatok	premi
príplatok	premium
príplatok	tambahan
príplatok	supplement
príplatok	suplemen
uhoľnatého	monoksida
hdd	hdd
pio	pio
napier	napier
lisieux	lisieux
zaobchádzať	handle
zaobchádzať	handel
zaobchádzať	tangani
zaobchádzať	menangani
zaobchádzať	perlakukan
zaobchádzať	mengobati
fagus	fagus
jimmyho	jimmy
ambrosius	ambrosius
spiegel	spiegel
boccaccio	boccaccio
randall	randall
informovala	diinformasikan
komarov	komarov
capcom	capcom
vieille	vieille
mitterrand	mitterrand
taschen	taschen
owens	owens
melichar	melchior
inštitucionálne	kelembagaan
vevo	vevo
uväznená	dipenjarakan
uväznená	dipenjara
uväznená	terpenjara
uväznená	terjebak
uväznená	terperangkap
gianluca	gianluca
keothavongová	keothavong
psychoanalýzy	psikoanalisis
lei	lei
clevelande	cleveland
cysta	kista
nickom	nick
maybach	maybach
imagawa	yoshimoto
sediment	sedimen
tender	tender
hyperion	hyperion
zásobníky	waduk
sejmu	sejm
tvarované	dibentuk
tvarované	terbentuk
tvarované	berbentuk
kondenzátor	kapasitor
catch	catch
catch	menangkap
catch	tangkap
redding	redding
čiernohorský	montenegro
uvoľnením	melepaskan
rosemary	rosemary
stromček	pohon
stromček	tree
kráska	keindahan
kráska	cantiknya
kráska	kecantikan
kráska	beauty
kráska	cantik
napĺňa	fill
cuvier	cuvier
gts	gts
karburátor	karburator
zdvihnúť	angkat
zdvihnúť	lift
zdvihnúť	angkat
zdvihnúť	naikkan
zdvihnúť	galang
trúbky	terompet
aurigae	aurigae
kandy	kandy
ebola	ebola
vyhodnocovanie	evaluasi
nechajte	tinggalkan
nechajte	meninggalkan
nechajte	biarkan
nechajte	biarlah
nechajte	let
asfalt	aspal
realistický	realistis
realistický	realistik
eritrei	eritrea
gro	gro
aso	aso
aki	aki
poggio	poggio
syry	cheese
syry	keju
syry	keju
cisco	cisco
kozmonautike	spaceflight
lavra	lavra
stánok	kios
stánok	kios
očkovanie	imunisasi
očkovanie	vaksinasi
očkovanie	vaksinasi
aton	aton
uchu	kuping
uchu	telinga
trik	trick
trik	trik
sforza	sforza
fólie	foil
explóziu	ledakan
krmivo	pakan
krmivo	feed
krmivo	kabar
krmivo	umpan
krmivo	pakan
königsberg	königsberg
hrdinské	heroik
drám	drama
sofokles	sophocles
vyvážené	berimbang
vyvážené	seimbang
toga	toga
kyslý	sour
kyslý	asam
kyslý	acid
arctica	arctica
obetný	kurban
mozu	dapat
mozu	can
mozu	bisa
stáž	magang
pino	pino
smithsonian	smithsonian
surinam	surinam
moč	kencing
moč	pipis
moč	urin
moč	urine
moč	piss
pondelka	senin
goldberg	goldberg
manstein	manstein
sedimentácie	sedimentasi
cms	cms
valerián	valerian
ukradli	dicuri
ukradli	mencuri
flinders	flinders
szeged	szeged
jansen	jansen
australopitek	australopithecus
plnené	terisi
plnené	diisi
plnené	kekenyangan
zola	zola
naomi	naomi
ivry	ivry
kázal	berkhotbah
pearce	pearce
skrini	lemari
skrini	lemari
skrini	kloset
zradil	dikhianati
zradil	menghianati
zradil	mengkhianati
amnestiu	amnesti
robespierre	robespierre
škandinávske	skandinavia
pasív	kewajiban
ariadna	ariadna
imperator	imperator
imperator	panglima
lander	lander
lander	pendarat
kassai	kassai
seriózne	serius
seriózne	seriously
ignacy	ignace
aktivovaný	diaktifkan
znovuzrodenia	kebangkitan
townsend	townsend
lewin	lewin
mladen	mladen
mauricio	mauricio
hlásiť	lapor
hlásiť	laporkan
hlásiť	melaporkan
hlásiť	laporan
rebeka	rebekah
rebeka	rebecca
geminorum	geminorum
bmi	bmi
migráciu	migrasi
prvy	pertama
prvy	duluan
prvy	dulu
prvy	first
rifle	jeans
rifle	jins
heine	heine
marly	marly
huey	huey
zaručená	jamin
zaručená	dijamin
zaručená	terjamin
parazitov	parasit
znela	dibunyikan
woodbridge	woodbridge
zamýšľaný	dimaksudkan
zamýšľaný	ditujukan
zápasníci	pegulat
trestá	menghukum
dostihy	balapan
dostihy	balap
dostihy	racing
dostihy	membalap
bruško	perut
bruško	belly
bruško	perut
cézanne	cézanne
neuquén	neuquén
attr	attr
foy	foy
chces	ingin
chces	inginkan
chces	pengen
chces	mau
dompierre	dompierre
hemionus	hemionus
frida	frida
chiudinelli	chiudinelli
katrina	katrina
parco	parco
inšpektora	inspektur
inšpektora	pemeriksa
drôty	wire
drôty	kawat
drôty	kabel
drôty	kawat
modliť	pray
modliť	berdoalah
modliť	berdoa
estónske	estonia
zázračný	ajaib
dýcha	pernapasan
dýcha	bernapas
dýcha	bernafas
pizarro	pizarro
kravitz	kravitz
sundance	sundance
záujemcovia	calon
záujemcovia	kandidat
charitatívne	amal
glonass	glonass
napäté	tegang
napäté	menegangkan
douai	douai
oriol	oriol
integer	integer
kapitan	kapten
panorámu	cakrawala
panorámu	skyline
padákom	diterjunkan
luxe	luxe
privatizácia	privatisasi
squad	skuad
squad	squad
squad	regu
squad	pasukan
shelby	sendy
shelby	shelby
riverside	riverside
narodené	born
narodené	lahir
narodené	terlahir
narodené	dilahirkan
prekvapujúce	mengejutkan
blahobyt	kemakmuran
blahobyt	kesejahteraan
napodobniť	tiru
napodobniť	meniru
napodobniť	tiru
quatre	quatre
scsi	scsi
apex	apex
vaughan	vaughan
ripley	ripley
sedliak	petani
sedliak	petani
sedliak	farmer
capelle	capelle
skazu	azab
skazu	malapetaka
strix	strix
salta	salta
albi	albi
nin	nin
traité	traité
premium	premi
premium	premium
imunitu	kekebalan
typológia	tipologi
zlomiť	istirahat
zlomiť	break
maru	maru
cgi	cgi
prato	prato
clancy	clancy
bowling	bowling
bowling	boling
petície	petisi
asýrčania	assyrians
waite	waite
zásluh	merit
bello	bello
zarastené	ditumbuhi
rehabilitáciu	rehabilitasi
białystok	bialystok
vola	disebut
vola	dipanggil
alouette	alouette
pula	pula
livingstone	livingstone
artes	artes
jolie	jolie
predurčený	ditakdirkan
mich	mich
dubna	dubna
whiskey	whiskey
whiskey	wiski
nakupovať	shop
nakupovať	ruko
nakupovať	toko
nakupovať	belanja
nakupovať	berbelanja
nakupovať	shopping
nakupovať	berbelanja
nakupovať	belanja
níle	nil
garry	garry
mauser	mauser
atv	atv
honorár	royalti
honorár	fee
honorár	biaya
honorár	biayanya
honorár	biaya
poverení	dipercayakan
rybári	nelayan
rybári	pemancing
pochybujem	meragukan
pochybujem	keraguan
pochybujem	ragukan
pochybujem	ragu
pochybujem	meragukan
pochybujem	diragukan
pochybujem	ragu
icf	icf
smiths	smiths
oslabený	melemah
oslabený	melemahkan
docklands	docklands
sedačky	kursi
dalí	dalí
altman	altman
hewlett	hewlett
poslania	misi
priečnej	transverse
gsfc	gsfc
bobule	berry
olimpico	olimpico
zavolať	telepon
zavolať	panggilan
zavolať	panggil
zavolať	call
anima	anima
subvencie	subsidi
subvencie	subsidi
subvencie	hibah
empirizmus	empirisme
neobmedzený	unlimited
podrobností	perincian
podrobností	rincian
podrobností	detail
podrobností	detil
csi	csl
csi	csi
silueta	siluet
partnerka	partner
partnerka	mitra
partnerka	pasangan
partnerka	rekan
naberá	memperoleh
dimenzia	dimensi
dimenzia	dimension
matterhorn	matterhorn
hnačka	diare
rimbaud	rimbaud
bac	bac
agenda	agenda
cyklón	siklon
cyklón	topan
jsp	jsp
uverejnenie	publikasi
uverejnenie	penerbitan
uverejnenie	terbitan
rocketdyne	rocketdyne
frey	frey
carterová	carter
asen	asen
ochota	kesediaan
amfiteátri	amfiteater
silvio	silvio
toskánsky	tuscan
spóry	spora
radcliffe	radcliffe
lístie	dedaunan
colbert	colbert
korpus	corpus
zelda	zelda
kožušiny	bulu
kožušiny	kulit
kožušiny	skins
galo	galo
univerzálnej	universal
zdieľali	berbagi
zdieľali	dibagikan
zdieľali	shared
respondentov	responden
monet	monet
schenker	schenker
beos	beos
divné	aneh
divné	weird
solberg	solberg
ovzdušie	udara
ovzdušie	air
závisť	iri
závisť	envy
závisť	dengki
obviňuje	menyalahkan
gurion	gurion
fontaines	fontaines
valentino	valentino
sedna	sedna
nepovinné	opsional
nepovinné	pilihan
upgrade	mutakhirkan
upgrade	upgrade
upgrade	tingkatkan
upgrade	perbarui
skúmaný	dipelajari
skúmaný	belajar
gomes	gomes
joanna	joanna
šikanovanie	bullying
šikanovanie	penindasan
šikanovanie	menindas
obetovali	dikorbankan
obetovali	mengorbankan
eridu	eridu
generovať	buat
generovať	menghasilkan
generovať	ciptakan
generovať	hasilkan
dúha	pelangi
dúha	rainbow
yuri	yuri
neoklasická	neoklasik
oznamy	pengumuman
hoste	hoste
gong	gong
pauwels	pauwels
podskupín	subgrup
lek	lek
gcc	gcc
podávanie	administrasi
graeme	graeme
lecce	lecce
louie	kwak
louie	louie
bosniansky	bosnia
diakritické	diacritical
kolos	colossus
futebol	futebol
infláciu	inflasi
lotyšskom	latvia
lotyšskom	latvia
podá	loge
podporná	mendukung
hulk	hulk
kanye	kanye
deportovaný	dideportasi
deportovaný	deportasi
bizet	bizet
umeå	umeå
lisabonská	lisbon
pao	pao
hung	hung
graffin	graffin
skauting	kepanduan
intervalov	interval
estaing	estaing
korenia	rempah
gelsenkirchen	gelsenkirchen
mundo	mundo
rae	rae
anabel	anabel
zdokumentované	didokumentasikan
bonita	bonita
steinbeck	steinbeck
gorily	gorila
iniciály	inisial
mocná	perkasa
mocná	mighty
mocná	ampuh
mocná	kuat
slanina	bacon
carlson	carlson
ideologické	ideologis
cern	cern
matra	matra
koordinovať	koordinat
koordinovať	koordinasi
koordinovať	terkoordinasi
kamikadze	kamikaze
kúpi	membeli
kĺbové	diartikulasikan
čakanie	waiting
čakanie	menunggu
čakanie	menanti
čakanie	timeout
márquez	márquez
znovuzrodenie	rebirth
znovuzrodenie	kebangkitan
stanu	tenda
gino	gino
turunen	turunen
hooper	hooper
southwark	southwark
pbs	pbs
velasco	velasco
holubov	merpati
trinité	trinité
kontaktoval	menghubungi
kontaktoval	dihubungi
bulldogs	bulldogs
internáty	asrama
textilné	tekstil
opec	opec
petrarca	petrarca
oprávnená	dibenarkan
oprávnená	berjudul
oprávnená	berhak
cestoviny	pasta
opcie	opsi
opcie	options
opcie	pilihan
lolita	lolita
nosila	mengenakan
bejrúte	beirut
spasiteľ	penyelamat
spasiteľ	juruselamat
pokladník	bendahara
prehráva	memainkan
prehráva	bermain
prehráva	kehilangan
gejzírov	geyser
bjorn	bjørn
bjorn	bjorn
belles	belles
embryológia	embriologi
podráždenie	iritasi
prospešné	menguntungkan
prospešné	bermanfaat
marcia	marcia
ukradnúť	mencuri
ukradnúť	curi
primo	primo
výkres	gambar
výkres	menggambar
bangladéši	bangladesh
donnell	donnell
veterinár	vet
gravidita	kehamilan
zasiahne	hits
zasiahne	hantaman
činitele	faktor
smog	smog
forrest	forrest
generátora	generator
capreolus	capreolus
galeria	galeria
carcassonne	carcassonne
klasiku	klasik
ferrière	ferrière
plazmové	plasma
kfz	kfz
nadobudnutie	akuisisi
nadobudnutie	akuisisi
nadobudnutie	perolehan
mcgraw	mcgraw
zhromaždiť	merakit
zhromaždiť	rakit
zhromaždiť	mengkoleksi
zhromaždiť	mengumpulkan
zhromaždiť	kumpulkan
zhromaždiť	mengumpulkan
zhromaždiť	berkumpul
zhromaždiť	kumpulkan
doherty	doherty
vargas	vargas
rým	sajak
rým	rhyme
studium	studium
spočítať	hitunglah
spočítať	hitung
spočítať	menghitung
spočítať	hitungan
spočítať	cacah
spočítať	kalkulator
hádže	melempar
hypotetické	hipotesis
hypotetické	hipotetis
jedlé	dimakan
plane	plano
erfurt	erfurt
spomienku	memory
spomienku	kenangan
spomienku	ingatan
spomienku	memori
greenwood	tda
greenwood	greenwood
roskilde	roskilde
pere	pere
organizačnú	organisasi
šedá	kelabu
šedá	gray
šedá	kelabu
šedá	grey
jad	yad
narušené	terganggu
narušené	terdistorsi
vrecka	saku
vrecka	kantung
vrecka	pocket
vrecka	kantong
kupuje	membeli
capri	capri
zbožnosti	kesalehan
zbožnosti	takwa
skreslené	melenceng
skreslené	terdistorsi
závislí	addicted
závislí	ketagihan
závislí	kecanduan
závislí	pecandu
vztlak	apung
nadradenosť	supremasi
asb	asb
adreno	adreno
uno	uno
vyhynutie	kepunahan
dalmácia	dalmasia
zaviazala	berkomitmen
oznámená	diberitahu
skate	skate
skate	berseluncur
škodcov	hama
škodcov	hama
miley	miley
summa	summa
agatha	agatha
nespravodlivosti	ketidakadilan
nespravodlivosti	ketidakadilan
zeleninu	sayuran
obnoví	memulihkan
obnoví	mengembalikan
piaf	piaf
kampf	kampf
stabilizačný	menstabilkan
smutne	sedih
smutne	sad
ľahkosť	pencahayaan
ľahkosť	kecerahan
esposito	esposito
costello	costello
magellanov	magellan
franjo	franjo
poľnohospodári	petani
bild	bild
drakov	dragons
drakov	naga
ochotné	rela
ochotné	bersedia
prevzatia	pengambilalihan
skinner	skinner
poskytovateľ	penyedia
poskytovateľ	provider
šikmá	bersandar
šikmá	dekapan
bielizeň	linen
bielizeň	lingerie
bielizeň	binatu
bielizeň	laundry
bielizeň	mencuci
bielizeň	cucian
atreus	atreus
mensa	mensa
predajné	jual
predajné	menjual
objednať	pesanan
objednať	pemesanan
objednať	order
objednať	urutan
zmenšiť	mengecilkan
zmenšiť	menyusut
alda	alda
doslov	afterword
ehp	eea
splašený	diacungkan
tasso	tasso
latour	latour
verneuil	verneuil
pasi	pasi
layne	layne
keramický	keramik
keramický	keramik
ostrosti	ketajaman
kansase	kansas
osetska	ossetia
potvrdí	mengonfirmasi
potvrdí	mengkonfirmasi
potvrdí	menegaskan
caracalla	caracalla
trianon	trianon
würzburgu	würzburg
aosta	aosta
peso	peso
ryszard	ryszard
podozrivé	curiga
podozrivé	mencurigakan
podozrivé	tersangka
podozrivé	amis
podozrivé	mencurigakan
neviditeľné	gaib
neviditeľné	ghaib
polje	polje
transformácií	transformasi
odvrátiť	dihindari
mravec	ant
mravec	semut
aac	aac
krokodíly	buaya
kivu	kivu
soto	soto
vrece	tas
vrece	bag
vrece	kantong
vrece	karung
saarbrücken	saarbrücken
grossman	grossman
mincu	koin
mincu	coin
salix	salix
stephens	stephens
chiki	chiki
balónov	balon
bochum	bochum
atum	atum
rodiča	orangtua
rodiča	induk
hdmi	hdmi
jour	jour
žiabre	insang
gajdy	bagpipe
selim	selim
remastering	remastering
havajské	hawaii
pomôžte	bantu
pomôžte	bantuan
pomôžte	membantu
ega	ego
ega	egonya
epitelu	epithelium
spomínali	disebut
spomínali	disebutkan
spomínali	mengenang
baird	baird
militaire	militaire
pzl	pzl
roz	roz
pokročilý	maju
pokročilý	canggih
pokročilý	lanjutan
mučení	tersiksa
mučení	disiksa
ozdobené	dipangkas
ozdobené	disingkat
hocikto	anyone
hocikto	siapapun
cahill	cahill
divo	divo
ductus	ductus
klobúky	topi
ssd	ssd
zavraždená	dibunuh
zavraždená	terbunuh
ťažia	mengekstrak
rbd	rbd
dominus	dominus
jem	makan
jem	jem
amu	amu
kuchynské	kitchen
kuchynské	dapur
drasticky	drastis
galatasaray	galatasaray
bufo	bufo
poprosím	harap
poprosím	tolong
poprosím	silakan
poprosím	silahkan
minimalizovať	meminimalkan
minimalizovať	minimalkan
minimalizovať	diminimalkan
minimalizovať	minimalkan
minimalizovať	minimalkan
opasok	belt
opasok	sabuk
mri	mri
mri	mri
rockwell	rockwell
tutti	tutti
víly	peri
víly	fairy
víly	peri
víly	fairies
weizsäcker	weizsäcker
chôdzu	berjalan
chôdzu	walking
paradoxy	paradoks
rosalia	rosalia
klzáky	gliders
lazare	lazare
genest	genest
imp	imp
ora	ora
druhotné	sekunder
ilves	ilves
poa	poa
poobede	sore
poobede	siang
rezerva	margin
rezerva	marjin
rezerva	reservasi
potrestaní	dihukum
kadetov	kadet
kadetov	taruna
huntsville	huntsville
théophile	théophile
keleti	keleti
rossini	rossini
rodolfo	rodolfo
guimarães	guimarães
ventilátor	fan
ventilátor	penggemar
ventilátor	kipas
konzultácie	konsultasi
konzultácie	konsultasi
konzultácie	konsultan
konzultácie	konsultasi
arthurs	arthurs
hermeneutika	hermeneutika
krabice	kotak
maimonides	maimonides
schliemann	schliemann
nicki	nicki
abydos	abydos
synthpop	synthpop
kŕče	kram
kŕče	keram
kŕče	kejang
kŕče	kegoncangan
cobham	cobham
vis	vis
arcibiskupov	archbishops
jubileum	jubilee
neapolskej	neapolitan
arnulf	arnoul
chevalier	chevalier
meraná	diukur
meraná	terukur
vzad	kebelakang
vzad	mundur
opál	opal
sponzora	sponsor
transformátor	transformer
nadzvukové	supersonik
sousa	sousa
bibliografické	bibliographical
informovanie	menginformasikan
informovanie	information
informovanie	informasi
julija	yuliya
fonseca	fonseca
odplatu	payback
svedka	saksi
čiapka	kapt
čiapka	cap
čiapka	hat
čiapka	topi
kon	kon
tanier	piring
tanier	lempeng
tanier	pelat
tanier	plat
sammy	sammy
mathilde	mathilde
regenerácie	regenerasi
trávnik	rumput
armagh	armagh
zastrešená	roofed
nariadila	terurut
nariadila	dipesan
nariadila	memerintahkan
metafyzické	metafisik
metafyzické	metafisika
vône	parfum
vône	aroma
pieskovisku	sandbox
piesty	pistons
piesty	piston
fila	fila
žiarové	pijar
pochopila	mengerti
pochopila	dimengerti
pochopila	dipahami
spáchané	berkomitmen
sampras	sampras
internetom	internet
azalea	azalea
flammarion	flammarion
luton	luton
barbey	barbey
arias	arias
triky	tipuan
triky	trik
neni	not
neni	bukan
neni	tidak
xor	xor
alkoholizmus	angger
castillon	castillon
reiner	reiner
najslabšie	terlemah
krosno	krosno
ohm	ohm
alvarez	alvarez
glock	glock
odpady	limbah
odpady	pemborosan
stráženie	menjaga
zlatan	zlatan
vyšetrovateľ	penyelidik
vyšetrovateľ	penyidik
vyšetrovateľ	investigator
nereálne	realistis
voňavý	harum
andrewa	andreas
andrewa	andrew
bondy	bondy
biomasa	biomassa
cristatus	cristatus
činidlá	reagents
činidlá	agen
dôverne	intim
zentrum	zentrum
detektíva	detective
detektíva	detektif
cho	cho
jacobs	jacobs
záblesky	flashbacks
záblesky	kilatan
wong	wong
chvála	pujian
chvála	puji
chvála	memuji
chvála	pujilah
gamba	gamba
dolor	dolor
alexandros	alexandros
dovezené	impor
dovezené	diimpor
preukázaná	dibuktikan
preukázaná	terbukti
dusičnanu	nitrat
nadšení	antusias
prepustená	dilepaskan
prepustená	dirilis
kom	com
prstene	rings
prstene	cincin
chambéry	chambéry
plc	plc
jasu	kecerahan
ruslan	ruslan
hojnosti	berlimpah
hojnosti	kelimpahan
broma	brom
zlodejov	pencuri
počúval	mendengarkan
počúval	didengarkan
petkovicová	petkovic
zhoršilo	memburuk
kab	kab
edberg	edberg
beaune	beaune
farina	farina
constantine	konstantin
constantine	konstantinus
constantine	constantine
pochybností	keraguan
pochybností	ragu
moran	moran
riemannova	riemann
čečensku	chechnya
sba	sba
kráča	berjalan
