the	на
finance	финанси
finance	финансиране
socialist	социалист
socialist	социалистическа
script	сценарий
script	сценарии
camera	камера
camera	фотоапарат
camera	камерата
returns	възвръщаемост
returns	връщане
engaged	сгодени
engaged	ангажирани
engaged	сгоден
engaged	сгодена
experienced	опитен
experienced	опитна
experienced	опитни
underground	подземен
underground	подземно
underground	подземни
sale	разпродажба
sale	продажба
beautiful	прекрасни
beautiful	прекрасна
beautiful	красива
beautiful	прекрасен
beautiful	красиво
jane	джейн
abc	abc
successor	наследник
classification	класифициране
classification	класиране
classification	класификация
tool	инструмент
mining	добив
mining	минни
cabinet	кабинет
cabinet	шкаф
cabinet	кабинетът
bytes	байтове
ross	рос
russell	ръсел
citations	грамоти
citations	цитати
maintained	поддържан
maintained	поддържани
maintained	поддържана
evening	вечер
evening	вечерта
evening	вечерно
singing	пеенето
singing	пея
singing	пее
singing	пеене
singing	пеейки
fifa	фифа
gender	пол
gender	пола
lakes	езера
lakes	езерата
mail	mail
mail	поща
jeff	джеф
electoral	изборна
electoral	избирателна
emergency	спешно
mode	режим
christopher	кристофър
heads	ези
heads	главите
heads	глави
proved	доказано
priest	жрец
priest	свещеник
priest	свещенник
funds	фондове
funds	средства
investment	инвестиране
investment	инвестиции
investment	инвестиция
romanian	румъния
romanian	румънски
romanian	румънска
session	заседание
session	сесия
session	сесията
session	сеанс
capture	улавяне
capture	залавяне
capture	улови
capture	залавянето
aspects	аспекти
reduce	намали
reduce	намаляване
trophy	трофей
abuse	малтретиране
abuse	злоупотреби
abuse	злоупотреба
prefecture	префектура
walk	разходка
walk	пеша
normally	нормално
normally	обикновено
snow	сняг
snow	снежна
shop	сладкарница
shop	магазин
shop	магазинче
dakota	дакота
bush	буш
bush	храст
coal	въглища
coal	въглен
inhabitants	обитатели
inhabitants	жители
gary	гери
gary	гари
employees	служителите
employees	служители
error	грешка
invited	поканени
invited	поканена
invited	поканен
cable	кабел
cable	кейбъл
cable	кабелна
protein	протеини
protein	протеин
protein	белтък
accident	авария
accident	злополука
accident	инцидент
accident	произшествие
decade	десетилетие
measure	мярка
watched	наблюдаван
watched	наблюдавани
watched	гледах
patients	пациенти
patients	пациентите
animated	анимирани
satellite	спътник
satellite	сателитно
satellite	сателит
satellite	сателитен
satellite	сателитна
johnny	джони
combination	съчетание
combination	комбинация
courts	съдилищата
courts	съдилища
sequence	поредица
sequence	последователност
hook	кука
hook	хук
clean	чисто
clean	чист
clean	чисти
clean	чиста
owners	притежатели
owners	собственици
owners	собствениците
twin	близнаци
twin	близначка
twin	близнак
distributed	разпределена
distributed	разпределени
distributed	разпределен
distributed	разпределено
describe	опиша
describe	описвам
describe	опишете
defensive	отбранителна
islam	ислям
islam	исляма
photos	снимки
photos	снимките
ottoman	османската
trained	обучен
trained	обучени
trained	трениран
trained	обучена
affected	засегната
affected	засегнато
affected	засегнат
affected	засегнати
routes	маршрутите
routes	пътища
routes	маршрути
ministers	министри
ministers	министрите
wine	вина
wine	виното
wine	вино
lanka	ланка
carlos	карлос
landing	кацане
landing	приземяване
landing	разтоварване
landing	приземяването
collected	събрано
collected	събрани
collected	събрана
collected	събирани
revival	възраждане
revival	съживяване
rio	рио
communes	комуни
saturday	събота
mps	депутатите
mps	депутати
guess	познай
drop	капка
drop	хвърли
sarah	сара
swimming	плуване
membership	членството
membership	членство
edinburgh	единбург
fit	годен
fit	годни
harris	харис
dallas	далас
degrees	градуси
degrees	градуса
degrees	степени
bachelor	ерген
personally	лично
briefly	накратко
files	досиета
files	файлове
conduct	провеждане
conduct	поведение
extreme	крайно
extreme	краен
extreme	екстремно
extreme	екстремни
extreme	крайни
courses	курсове
courses	курсовете
homes	къщи
homes	домове
reaching	постигане
reaching	достигането
reaching	достигане
sought	търсен
vision	зрение
vision	виждане
vision	визия
vertical	вертикален
vertical	вертикално
vertical	вертикална
vertical	вертикални
updated	актуализиран
updated	актуализирана
marketing	маркетинг
jason	джейсън
jason	язон
appeal	обжалване
appeal	призив
appeal	жалба
plane	самолет
plane	равнина
quick	бързо
victor	виктор
solar	слънчево
solar	слънчева
solar	слънчеви
ages	възрасти
neighborhood	махала
neighborhood	квартал
neighborhood	квартала
wings	крилата
wings	крила
wings	крилца
wings	крилете
wings	криле
acid	киселина
scheme	схема
rfc	rfc
constant	постоянна
constant	постоянен
constant	константа
constant	постоянни
additionally	допълнително
hip	хип
hip	бедро
hip	бедрото
hip	ханша
admins	администратори
nova	nova
nova	нова
ceremony	церемония
ceremony	церемонията
chile	чили
composers	композитори
nazi	нацистки
nazi	нацист
nazi	нацисти
nazi	нацистка
scholar	учен
liverpool	ливърпул
hero	херо
hero	герой
designer	дизайнерски
designer	дизайнер
learned	научил
instruments	инструменти
instruments	инструментите
welcome	заповядайте
hair	косми
hair	косъм
hair	коси
hair	косата
hair	коса
consecutive	последователно
consecutive	последователни
movies	филми
adjacent	съседни
pool	басейн
pool	пул
pool	билярд
norman	норман
collections	колекции
belgian	белгийските
belgian	белгийски
corporate	корпоративно
corporate	корпоративен
corporate	корпоративна
corporate	корпоративни
austin	остин
driving	шофиране
driving	каране
phone	телефон
phone	телефона
phone	телефонът
fly	лети
fly	полети
ian	иън
ian	йън
window	прозореца
window	прозорецът
window	прозорец
document	документа
document	документът
document	документ
adams	адамс
collaboration	сътрудничество
margaret	маргарет
kennedy	кенеди
leg	крак
leg	крака
videos	видеоклипове
videos	клипове
attached	прикрепени
attached	прикрепен
attached	прикрепена
dry	суха
dry	сухи
dry	сухо
dry	сух
expand	разшири
expand	разрастване
expand	разширяване
bible	библия
bible	библията
matthew	матю
matthew	матей
serbian	сръбска
serbian	сръбско
serbian	сърбин
serbian	сръбски
instrument	инструмент
covering	покриване
random	случайна
random	случайни
random	случаен
random	произволно
represents	представлява
participants	участниците
participants	участници
mentions	споменава
portrait	портрет
portrait	портретът
drivers	състезатели
drivers	шофьори
drivers	водачите
drivers	водачи
airlines	авиокомпания
airlines	авиолинии
airlines	airlines
airlines	авиокомпании
airlines	авиокомпаниите
franklin	франклин
viewers	зрители
viewers	зрителите
finnish	финландски
differences	разлики
differences	различия
vocal	вокал
vocal	гласните
element	елемент
regularly	редовно
rejected	отхвърлен
rejected	отхвърлени
rejected	отхвърлено
rejected	отхвърлена
relative	относителна
relative	роднина
relative	относително
illegal	нелегално
illegal	нелегален
illegal	незаконен
illegal	незаконна
illegal	незаконно
illegal	незаконни
stewart	стюърт
stewart	стюарт
stewart	стюард
roof	покривът
roof	покрив
roof	покрива
leagues	лиги
leagues	лига
colour	цветна
colour	цветове
colour	цвят
colour	цветен
colour	цветно
morgan	морган
prisoners	пленници
prisoners	затворници
facebook	фейсбук
facebook	facebook
nelson	нелсън
survived	оцелял
survived	оцеля
survived	оцеляла
insurance	застраховка
insurance	застраховки
insurance	застраховане
expert	експертно
expert	експерт
steam	пара
steam	парна
steam	парата
cards	картите
cards	карти
cards	картички
manufacturing	производство
testing	изпитване
testing	тестване
coastal	крайбрежните
coastal	крайбрежни
yorkshire	йоркшир
rescue	спасяване
territories	териториите
territories	територии
thailand	тайланд
choose	избери
choose	избор
choose	изберете
vienna	виена
journey	пътуване
journey	пътешествие
storage	склад
storage	съхранение
storage	складиране
storage	съхраняване
costs	разходи
singh	синг
singh	сингх
soldier	войник
colony	колония
colony	колонията
colony	колонии
evolution	еволюция
evolution	еволюцията
taiwan	тайван
hurricane	ураган
hurricane	урагани
hurricane	урагана
hurricane	ураганът
judges	съдии
judges	съдиите
gardens	гардънс
gardens	градините
gardens	градини
poems	стихотворения
poems	поеми
poems	стихове
driven	карал
responsibility	отговорността
responsibility	отговорност
sentences	изречения
sentences	присъди
birmingham	бирмингам
engineers	инженери
visible	видима
visible	видими
visible	видимо
substantial	значителна
substantial	съществени
substantial	значително
substantial	значителни
substantial	съществено
substantial	значителен
gulf	залив
gulf	залива
installed	инсталирана
installed	инсталиран
installed	монтирано
installed	монтиран
installed	инсталирани
revolutionary	революционер
revolutionary	революционна
revolutionary	революционен
revolutionary	революционно
inner	вътрешна
inner	вътрешно
inner	вътрешни
inner	вътрешен
trip	пътуване
trip	пътешествие
trip	трип
trip	екскурзия
restaurant	ресторант
graham	греъм
stores	магазини
rice	ориз
reasonable	разумна
reasonable	разумно
reasonable	разумни
reasonable	разумен
skin	кожата
skin	кожа
committed	отдадена
committed	извършено
committed	извършени
committed	обвързан
committed	ангажиран
volleyball	волейбол
chose	избра
factors	фактори
factors	коефициенти
hundreds	стотици
injured	контузен
injured	ранена
injured	ранен
injured	ранени
devices	устройствата
devices	устройства
phrase	фраза
stanley	станли
stanley	стенли
thompson	томсън
thompson	томпсън
suicide	самоубийство
suicide	самоубийства
advantage	предимство
advantage	преимущество
automatically	автоматично
disc	диск
disc	диска
minimum	минимален
minimum	минимално
minimum	минимална
minimum	минимум
goods	стоки
goods	блага
charges	заряди
charges	обвинения
alfred	алфред
operator	оператор
finishing	завърши
finishing	довършване
finishing	завършване
fred	фред
identify	идентифицира
identify	идентифициране
producers	продуценти
producers	производители
ann	анн
ann	ан
campbell	кембъл
portland	портланд
releases	освобождава
victims	жертвите
victims	жертви
explanation	обяснения
explanation	обяснение
explanation	разяснения
threat	заплаха
crossing	пресичане
crossing	пресича
slow	бавна
slow	бавен
slow	бавно
poets	поетите
poets	поети
stopped	спрян
stopped	спряна
stopped	спря
strategy	стратегията
strategy	стратегия
wayne	уейн
ranking	класация
ranking	класиране
disney	дисни
wright	райт
residential	жилищна
residential	жилищни
residential	жилищен
associate	сътрудник
associate	съдружник
significance	значимост
ruled	постанови
excellent	отличен
excellent	отлично
observed	наблюдаван
observed	наблюдавано
observed	наблюдавани
observed	наблюдавана
threatened	заплашен
threatened	заплаши
friendly	приятелска
friendly	приятелски
friendly	дружелюбна
friendly	friendly
friendly	приятелско
temporary	временна
temporary	временни
temporary	временен
temporary	временно
masters	господари
masters	мастърс
masters	майстори
peninsula	полуостров
networks	мрежи
networks	мрежите
passengers	пътниците
passengers	пътници
passengers	пасажери
artistic	артистична
artistic	художествена
artistic	артистичен
artistic	артистично
safe	безопасно
safe	безопасен
safe	сейф
festivals	фестивали
png	png
hunter	ловец
hunter	хънтър
moths	молци
moths	пеперуди
alaska	аляска
partnership	партньорство
maintenance	поддръжка
maintenance	поддържане
monitoring	следене
monitoring	наблюдение
monitoring	мониторинг
evil	злото
evil	зла
evil	зъл
evil	зли
evil	зло
relief	облекчение
charlie	чарли
poverty	мизерия
poverty	бедност
poverty	бедността
hop	хоп
fri	fri
filled	изпълнен
filled	напълнена
nba	нба
decide	решете
breaking	чупене
breaking	разбиване
argentine	аржентина
oblast	област
drew	дрю
drew	дру
hawaii	хаваи
hawaii	хавай
hawaii	хаваите
brooklyn	бруклин
historians	историци
historians	историците
speaker	оратор
speaker	високоговорител
speaker	говорител
moth	молец
permission	позволение
permission	разрешение
wounded	ранена
wounded	ранен
wounded	ранени
racial	расова
racial	расови
marshall	маршал
marshall	маршъл
gate	портата
gate	порта
springs	пружини
springs	извори
springs	спрингс
roy	рой
photography	фотографията
photography	фотография
knights	рицарите
knights	рицари
roll	рол
roll	ролка
progressive	прогресивна
progressive	прогресивно
contrast	контраст
continuing	продължаване
continuing	продължавам
processes	процеси
processes	процесите
terminal	терминал
executed	екзекутиран
executed	изпълнено
executed	екзекутирани
svg	svg
spouse	съпруг
spouse	съпруга
infrastructure	инфраструктура
principle	принцип
painters	художниците
painters	художници
painted	боядисани
painted	нарисуван
painted	нарисувана
painted	нарисувал
painted	боядисана
frequency	честота
shaped	оформени
robinson	робинсън
waters	води
waters	уотърс
waters	водите
ridge	ридж
ridge	хребет
bridges	мостове
bridges	мостовете
monument	паметник
mental	психично
mental	душевно
mental	психични
mental	психичното
mental	умствена
carter	картър
karl	карл
mac	мак
orleans	орлеанс
orleans	орлиънс
portal	портал
parallel	паралелно
parallel	успоредно
parallel	успоредни
parallel	паралелна
parallel	паралелни
thirty	тридесет
giant	гигантски
giant	великан
giant	гигант
giant	гигантска
qualifying	допустими
murray	мъри
afghanistan	афганистан
assessment	преценка
assessment	оценяване
assessment	оценка
counter	контра
counter	брояч
bears	мечета
bears	мечките
bears	мечки
purchase	покупка
purchase	закупуване
purchase	купуване
expression	изразяване
expression	изражение
expression	израз
uefa	уефа
improvement	усъвършенстване
improvement	подобрения
improvement	подобряване
improvement	подобрение
madrid	мадрид
closure	приключване
closure	затваряне
closure	закриване
wheel	колело
wheel	колелото
ambassador	посланник
ambassador	посланик
desert	пустиня
desert	пустинята
iranian	ирански
reign	царуването
uncle	чичо
severe	тежки
severe	тежка
rain	рейн
rain	дъжд
admiral	адмиралът
admiral	адмирал
fishing	риболовен
fishing	риболов
existed	съществували
existed	съществуваше
existed	съществувало
existed	съществувал
broadway	бродуей
principles	принципи
grow	расте
grow	растат
tests	изпитвания
tests	тестове
tests	изследвания
tech	тех
trouble	беля
trouble	неприятности
trouble	беда
trouble	проблем
trouble	проблеми
rico	рико
paragraph	параграф
paragraph	абзац
bat	бат
bat	прилеп
bat	бухалка
prepared	приготвен
prepared	подготвен
prepared	подготвени
prepared	подготвено
prepared	подготвена
measures	мерките
measures	мерки
robin	робин
hired	наета
hired	наети
hired	нает
fear	страх
merit	заслуга
merit	заслуги
participation	участието
participation	участие
massive	масивно
massive	масив
massive	масивни
massive	масивен
designs	дизайни
agencies	агенции
technique	техниката
technique	техника
alberta	алберта
egyptian	египетски
clerk	чиновник
narrow	тясно
narrow	тясна
narrow	тесни
narrow	тесен
adapted	адаптирани
commissioner	комисар
rapid	бърз
dating	срещи
dating	запознанства
bomb	бомбата
bomb	бомба
capable	способно
capable	способен
capable	способна
capable	способни
poem	поема
poem	стихотворение
stages	стадии
stages	етапи
honorary	почетен
honorary	почетни
honorary	почетна
dragon	дракон
charged	зареден
charged	заредена
charged	обвинен
charged	заредени
charged	заредено
modified	променени
modified	променено
modified	модифициран
modified	променен
modified	модифицирани
modified	модифицирана
fired	уволнен
fired	уволнени
fired	уволнена
send	изпращане
send	изпрати
send	изпратете
proof	доказателство
proof	доказателството
proof	доказване
proof	доказателства
practices	практики
arabic	арабски
arabic	арабска
attractions	атракции
mouth	уста
mouth	устата
fix	оправи
fix	оправяне
licensed	лицензиран
licensed	лицензирани
symbol	символ
organ	орган
damaged	повреден
damaged	повредена
damaged	повредени
damaged	увреден
damaged	повредено
warren	уорън
exception	изключения
exception	изключение
costa	коста
jerusalem	йерусалим
jerusalem	ерусалим
replacement	подмяна
replacement	замяна
replacement	заместване
indians	индианци
indians	индийци
soundtrack	саундтрак
virgin	девствен
virgin	девствена
virgin	девица
virgin	девственица
thousand	хиляда
vancouver	ванкувър
legislation	законодателство
beauty	красавица
beauty	прелест
beauty	красота
credits	надписи
credits	кредити
credits	кредитите
buy	купувам
buy	купи
organisations	организации
serbia	сърбия
christianity	християнството
opinions	мнение
opinions	становища
opinions	мнения
cavalry	кавалерия
cavalry	кавалерията
tribe	племето
tribe	племе
richmond	ричмънд
chess	чес
chess	шах
chess	шахмат
channels	канали
claiming	твърдейки
exact	точен
baker	бейкър
allied	съюзническите
involvement	участие
anime	аниме
donald	доналд
sisters	сестри
willing	желаещи
requests	заявки
requests	искания
requests	молби
unusual	необичайни
unusual	необикновено
unusual	необичайна
unusual	необичайно
unusual	необичаен
impossible	невъзможно
impossible	невъзможен
impossible	невъзможна
colors	цветове
cook	готви
cook	кук
cook	готвач
cook	готвене
drawing	рисуване
drawing	рисунка
wikimedia	уикимедия
jonathan	джонатан
removal	премахване
removal	изваждане
removal	отстраняване
moves	ходове
moves	движения
indicates	указва
admitted	приета
admitted	призна
admitted	допуснати
admitted	приет
ownership	собственост
ownership	притежание
shore	брега
shore	шор
shore	бряг
monitored	наблюдаван
monitored	наблюдавани
nebraska	небраска
regulations	регламенти
regulations	разпоредби
regulations	наредби
crash	катастрофа
crash	краш
crash	птп
guitarist	китарист
supports	подкрепя
supports	поддържа
abbey	абатство
deleting	изтриването
nevada	невада
barry	бари
tone	тона
tone	тон
personality	характер
personality	личността
personality	индивидуалност
personality	личност
reception	прием
reception	приемане
reception	рецепция
transit	транзит
buffalo	бизон
buffalo	бивол
buffalo	бъфало
buffalo	бизони
flowers	цветята
flowers	цветя
bond	бонд
jay	джей
adventure	приключенски
adventure	приключението
adventure	авантюра
adventure	приключения
adventure	приключение
definitely	определено
guinea	гвинея
horror	ужас
horror	ужаси
rangers	рейнджърите
rangers	рейнджъри
rangers	рейнджърс
rangers	рейнджър
apple	епъл
apple	ябълков
apple	ябълка
apple	apple
popularity	популярност
popularity	известност
coalition	коалиция
coalition	коалицията
franchise	франчайз
critic	критик
journals	дневници
journals	дневниците
journals	списания
rolling	ролинг
rolling	търкаляне
percentage	проценти
percentage	процент
silent	тиха
silent	мълчание
silent	тих
silent	мълчалив
laboratory	лабораторен
laboratory	лабораторно
laboratory	лаборатория
laboratory	лабораторна
microsoft	майкрософт
microsoft	microsoft
movements	движения
charter	харта
charter	хартата
suitable	подходящ
suitable	подходяща
suitable	подходящи
suitable	подходящо
alternate	алтернативно
alternate	алтернативна
alternate	алтернативен
offering	предлагане
missions	мисии
hlist	hlist
experimental	експериментални
experimental	експериментална
experimental	експериментален
experimental	експериментално
rooms	стаите
rooms	стаи
concluded	сключени
concluded	сключен
concluded	сключено
reputation	репутация
reputation	репутацията
accurate	точен
accurate	точна
accurate	точни
versus	срещу
websites	сайтове
websites	уебсайтове
interpretation	тълкуване
interpretation	интерпретация
tagged	маркирани
tagged	маркиран
tagged	отбелязани
tagged	отбелязан
chemistry	химия
achieve	постигнете
achieve	постигне
knows	знае
manga	манга
journalists	журналисти
journalists	журналистите
forests	гори
forests	горите
cbs	cbs
comprehensive	изчерпателна
comprehensive	всеобхватен
comprehensive	изчерпателно
comprehensive	изчерпателен
symphony	симфония
promotional	промоционални
electrical	електрически
electrical	електрическа
electrical	електрическо
tags	етикети
tags	тагове
meters	метра
meters	метри
jerry	джери
tigers	тигрите
tigers	тигри
commerce	търговия
remix	ремикс
addressed	адресирано
addressed	разгледани
phil	фил
automatic	автоматична
automatic	автоматични
automatic	автоматично
automatic	автоматичен
gang	банда
printed	печатни
printed	отпечатани
printed	отпечатано
oak	дъб
oak	оук
warner	уорнър
quote	цитат
quote	цитирам
separated	разделени
separated	отделени
separated	разделен
bishops	епископи
glasgow	глазгоу
input	входяща
input	входящ
input	въвеждане
input	вход
input	принос
battery	батерията
battery	акумулатор
battery	батерия
battery	батерии
favor	услуга
benjamin	бенджамин
apparent	видимо
apparent	очевидна
shopping	пазар
shopping	пазаруване
shopping	шопинг
patrol	патрул
eagle	орел
angel	ейнджъл
angel	ангел
angel	angel
angel	анхел
restoration	възстановяване
delhi	делхи
hans	ханс
indicated	посочено
morris	морис
railways	железници
centers	центровете
centers	центрове
mills	милс
mills	мелници
helpful	полезна
helpful	полезно
helpful	полезни
helpful	полезен
delivered	доставена
delivered	доставени
delivered	доставен
delivered	доставено
components	компоненти
victorian	викторианска
legislature	законодател
tourism	туризмът
tourism	туризъм
treated	лекувани
treated	обработен
treated	обработени
treated	третирани
treated	лекувана
kids	деца
barbara	барбара
essay	есе
essay	есето
circumstances	обстоятелства
circumstances	обстоятелствата
repeated	повторен
plain	равнина
plain	plain
strategic	стратегическо
strategic	стратегическа
strategic	стратегически
duties	мита
duties	задължения
effectively	ефективно
arranged	уредено
arranged	подредени
arranged	уреден
arranged	уговорено
ken	кен
grammar	граматика
amendment	изменение
alleged	предполагаеми
alleged	предполагаема
alleged	предполагаемо
alleged	предполагаем
habitat	местообитания
shell	черупка
shell	обвивка
shell	черупки
shell	шел
mounted	монтирана
mounted	монтирани
mounted	монтирано
mounted	монтиран
entries	вписвания
entries	записи
conflicts	конфликтите
conflicts	конфликти
philippine	филипински
montana	монтана
appearing	появяване
triple	тройна
triple	троен
triple	тройно
boundary	граница
caribbean	карибите
hosts	водещи
hosts	приемници
hosts	домакини
signs	табели
signs	признаци
signs	знаци
seriously	сериозно
bristol	бристол
mitchell	мичел
mitchell	мичъл
industries	индустрии
industries	отрасли
colombia	колумбия
comparison	сравнение
comparison	сравняване
basin	басейн
eleven	единайсет
eleven	eleven
eleven	единадесет
ill	болна
pradesh	прадеш
charity	милосърдие
charity	благотворителност
charity	милостиня
output	продукция
output	изход
dna	днк
carbon	въглероден
carbon	въглерод
boats	кораби
boats	лодки
architectural	архитектурни
representation	представителство
rising	изгряваща
visitors	посетителите
visitors	посетители
markets	пазарите
markets	пазари
plate	чинията
plate	чиния
plate	плоча
giants	гиганти
giants	великани
processing	преработване
processing	преработка
processing	обработване
processing	обработка
landscape	пейзаж
dick	кур
dick	дик
dick	хуй
hunt	хънт
hunt	лов
psychology	психология
psychology	психологията
ride	вози
ride	язди
guardian	настойник
guardian	пазител
guardian	попечител
guardian	гардиън
terminus	терминус
losses	загуби
losses	загубите
balance	баланс
balance	салдо
balance	равновесие
democracy	демокрация
democracy	демокрацията
submarine	подводница
submarine	подводницата
nicholas	николас
nicholas	никълъс
usual	обичайно
usual	обичайното
peru	перу
eighth	осма
eighth	осми
eighth	осмо
hindu	хинду
defender	защитник
riding	езда
riding	яздене
arrival	пристигането
arrival	пристигане
evans	евънс
evans	еванс
prose	проза
cargo	товари
cargo	товар
hidden	скрито
hidden	скрит
hidden	скрита
hidden	скрити
volunteer	доброволка
volunteer	доброволци
volunteer	доброволец
bio	биология
bio	биография
bio	био
holder	титуляр
holder	притежател
holder	холдър
holder	притежателя
sugar	захар
daughters	дъщери
daughters	дъщерите
fun	забавно
fun	весело
fun	забавление
fun	забавна
fun	кеф
fun	забавен
integrated	интегриран
integrated	интегрирано
integrated	интегрирана
integrated	вграден
integrated	интегрирани
partners	партньори
partners	съдружници
rates	ставки
grace	грейс
feed	храни
feed	фураж
feed	фуражи
childhood	детство
childhood	детството
accompanied	придружено
accompanied	придружени
accompanied	придружена
accompanied	придружен
milan	милано
milan	милан
photographs	фотографии
honour	чест
honour	честта
soil	почви
soil	почва
server	сървър
manual	ръководство
manual	ръчен
manual	ръчна
manual	ръчни
concrete	конкретни
concrete	бетон
possibility	възможност
ghost	дух
ghost	призрак
confused	объркани
confused	объркано
confused	объркан
confused	объркана
tunnel	тунел
larry	лари
styles	стилове
styles	стайлс
elevation	височина
muhammad	мохамед
considerable	значителни
inter	inter
inter	интер
lose	губи
lose	губиш
lose	губят
phoenix	феникс
phoenix	финикс
sweet	сладък
sweet	мило
sweet	сладко
sweet	сладки
sweet	сладка
waste	отпадък
waste	отпадъци
operational	оперативно
operational	оперативен
operational	оперативни
operational	оперативна
tall	висок
tall	висока
tall	високи
constitutional	конституционна
constitutional	конституционен
constitutional	конституционни
constitutional	конституционния
sporting	спортни
sporting	спортно
peoples	народите
peoples	народи
acceptable	приемливо
acceptable	допустимо
acceptable	приемливи
acceptable	приемлива
acceptable	приемлив
fruit	плодове
fruit	плод
decisions	решения
depression	депресия
perspective	перспектива
perspective	перспективи
perspective	перспективата
midfielder	полузащитник
crystal	кристъл
crystal	кристална
crystal	кристал
crystal	кристално
monastery	манастир
monastery	манастира
resident	специализант
resident	жител
resident	обитател
cincinnati	синсинати
tied	завързана
tied	обвързана
surgery	хирургия
surgery	операция
steps	стъпала
steps	стъпки
steps	стълби
steps	крачки
carrier	носител
carrier	самолетоносач
carrier	превозвач
stream	поток
alice	алиса
alice	алис
kick	шут
kick	ритник
strange	странна
strange	странно
strange	странни
strange	странен
predecessor	предшественик
bernard	бернард
bernard	бернар
bernard	бърнард
nigeria	нигерия
pain	болката
pain	болки
pain	болка
influential	влиятелен
influential	влиятелни
punk	пънк
wooden	дървен
wooden	дървено
wooden	дървени
wooden	дървена
suggestion	предложение
interaction	взаимодействия
interaction	взаимодействие
interaction	взаимодействието
achievement	постижение
achievement	постижения
achievement	постигането
mechanical	механична
mechanical	механично
mechanical	механични
mechanical	механичен
drugs	лекарства
drugs	дрога
drugs	наркотици
missed	пропуснати
missed	пропуснали
missed	пропусна
missed	пропуснал
trinity	троица
trinity	тринити
classified	поверително
classified	секретно
classified	класифициран
classified	класифицирани
classified	класифицирана
minority	малцинство
minority	малцинството
businessman	бизнесмен
grown	пораснал
grown	отглеждани
grown	пораснала
grown	пораснали
grown	пораснало
coat	палто
coat	палтото
alive	живи
alive	жива
alive	жив
nbc	nbc
nhl	нхл
keith	кийт
bobby	боби
harbor	харбър
behaviour	поведение
croatian	хърватски
croatian	хърватска
maritime	морско
maritime	морска
maritime	морски
terry	тери
virtual	виртуална
virtual	виртуално
virtual	виртуални
virtual	виртуален
indoor	закрито
periods	срокове
periods	периоди
spiritual	духовна
spiritual	духовни
spiritual	духовното
spiritual	духовен
spiritual	духовно
croatia	хърватска
croatia	хърватия
lions	лъвовете
lions	лъвове
archbishop	архиепископ
luis	луис
merchant	търговец
azerbaijan	азербайджан
contested	обжалваното
editorial	редакционната
initiative	инициатива
charlotte	шарлот
charlotte	шарлота
charlotte	шарлът
pure	чисто
pure	чист
pure	чиста
borders	граници
persian	персийски
marks	белези
marks	маркировки
marks	маркс
marks	марки
armenian	арменски
armenian	арменци
romantic	романтични
romantic	романтично
romantic	романтична
romantic	романтик
romantic	романтика
romantic	романтичен
replacing	подмяна
replacing	замяна
talent	талант
talent	таланти
panel	панела
panel	панел
jump	скок
jump	скочи
animation	анимация
agents	агенти
employment	заетост
trading	търгуване
trading	търговия
parker	паркър
statue	статуята
statue	статуя
wonder	чудо
wonder	чудно
filed	подадена
filed	подадено
provinces	провинции
friday	петък
cuba	куба
aside	настрани
aside	настрана
são	сао
scientist	учен
schedule	график
schedule	графика
schedule	разписание
waiting	чакаме
waiting	изчакване
waiting	чакане
waiting	чакам
familiar	позната
familiar	познати
familiar	познат
familiar	познато
familiar	запознат
suspect	заподозряна
suspect	заподозрян
suspect	заподозрения
suggestions	предложения
turner	търнър
formally	формално
locomotives	локомотиви
barcelona	барселона
consistent	последователен
consistent	последователна
consistent	последователни
recommended	препоръчано
recommended	препоръчана
recommended	препоръчително
recommended	препоръчва
recommended	препоръчани
desire	желание
desire	желанието
patient	пациентът
patient	пациентка
patient	търпелив
patient	пациент
bulgaria	българия
vincent	винсънт
vincent	венсан
vincent	винсент
hear	чуя
texts	текстове
visitor	посетител
vessels	съдове
vessels	кораби
continental	континентална
hole	дупка
hole	дупката
fail	скъсан
passage	проход
passage	преминаване
passage	пасаж
wedding	свадба
wedding	сватба
archaeological	археологически
layer	пласт
layer	слой
designation	обозначение
designation	означение
designation	обозначаване
designation	определяне
clan	кланът
clan	клан
clan	клана
revenue	приход
revenue	приходи
couples	двойките
couples	двойки
suit	костюм
soft	меко
soft	мек
soft	меки
soft	нежна
soft	мека
weekend	уикенд
approval	одобрение
approval	одобряване
democrats	демократи
democrats	демократите
crimes	престъпления
collins	колинс
horses	кончета
horses	коне
horses	конете
wear	носи
wear	износване
supporters	привърженици
supporters	поддръжници
cash	кеш
dennis	денис
resource	ресурс
resource	ресурси
sculpture	скулптура
sculpture	скулптури
practical	практично
practical	практичен
practical	практически
practical	практическо
practical	практична
harrison	харисън
pink	розово
pink	розов
pink	розова
pink	розови
oliver	оливър
limits	граници
limits	ограничения
limits	предел
cooper	купър
illustrated	илюстрира
sur	сур
hell	ад
hell	ада
statistical	статистически
statistical	статистическа
wolf	улф
wolf	уолф
wolf	вълк
wolf	вълчо
wolf	волф
warriors	бойци
warriors	воини
warriors	войни
incidents	инциденти
incidents	произшествия
fresh	пресни
fresh	прясно
fresh	свежо
fresh	свежа
fresh	пресен
fresh	фреш
editions	издания
roots	корени
signature	подписване
signature	подпис
clinical	клинична
clinical	клинични
clinical	клинично
volumes	обеми
adults	възрастни
contribute	допринесе
immediate	незабавно
feeling	чувство
feeling	усещане
theories	теории
theories	теориите
essential	съществени
essential	съществена
essential	съществено
completion	довършване
completion	приключване
completion	завършване
