から	din
マネージャー	manager
マネージャー	managerul
マネージャー	managerii
マネージャー	manageri
近衛	konoe
エイト	opt
エイト	eight
向き	orientare
向き	orientarea
奨励	încurajări
奨励	încurajare
奨励	încurajarea
セラ	sera
パンチ	pumn
パンチ	punch
コメディ	comedia
コメディ	comedie
シャルル	charles
シルバー	argint
シルバー	silver
シルバー	argintiu
救助	salvare
やす	usurinta
ジョージア	georgia
水曜日	miercurea
水曜日	miercuri
グレイ	gray
グレイ	gri
グレイ	grey
グレイ	gri
チェンジ	schimba
チェンジ	schimbare
チェンジ	schimbă
チェンジ	schimbarea
デル	del
デル	dell
働く	muncind
働く	lucrând
アドベンチャー	aventură
アドベンチャー	aventura
アドベンチャー	aventuri
木下	kinoshita
ディン	dinh
火曜日	marti
火曜日	marți
アドレス	adrese
アドレス	adresele
アドレス	adresă
アドレス	adresa
アルバ	alba
アルバ	aruba
論争	controverse
論争	controversă
論争	controversa
加賀	kaga
売り上げ	vânzările
売り上げ	vanzari
売り上げ	vânzări
ニーズ	nevoie
ニーズ	nevoile
ニーズ	nevoi
ゲイ	homosexual
ゲイ	homo
ゲイ	gay
森林	forest
森林	pădurea
森林	padure
森林	pădure
森林	paduri
森林	păduri
森林	pădurile
症状	simptomele
症状	simptome
マンション	conac
マンション	conacul
グレート	mare
本土	continent
本土	continentală
混合	amestecate
混合	amestecat
混合	mixt
混合	mixtă
告白	confesiuni
所持	posesie
所持	posesia
山陽	sanyo
ノット	noduri
ノット	knott
不能	imposibilitate
不能	imposibilitatea
ブーム	boom
ブーム	bum
マドリード	madrid
出土	dezgropat
和泉	izumi
後ろ	înapoi
後ろ	inapoi
後ろ	back
後ろ	spate
パーティー	party
パーティー	petrecere
パーティー	partid
パーティー	părți
パーティー	partide
パーティー	petreceri
パーティー	partidele
修行	antrenamente
修行	antrenament
修行	pregătire
修行	formare
マップ	harti
マップ	hărți
マップ	harta
マップ	hartă
ミュンヘン	münchen
ミュンヘン	munchen
ニック	nick
丸山	maruyama
ブラッド	blood
ブラッド	sângele
ブラッド	sânge
ブラッド	sange
ブラッド	brad
ギャラリー	galeriile
ギャラリー	galerii
ギャラリー	galerie
ギャラリー	galeria
動員	mobilizat
動員	mobilizare
動員	mobilizarea
繁殖	reproducție
繁殖	reproducere
ガード	gardian
ガード	garda
ガード	paznic
十二	twelve
十二	doisprezece
十二	douăsprezece
ターン	întoarce
ショウ	shaw
結論	concluziile
結論	concluzii
結論	concluzii
結論	concluzia
結論	concluzie
秘書	secretarul
秘書	secretara
秘書	secretar
秘書	secretară
ブライアン	brian
ウォーター	apă
ウォーター	apa
牧野	makino
ダニエル	daniel
詰め	umplutura
詰め	umplutură
土佐	tosa
クロアチア	croaţia
クロアチア	croația
クロアチア	croatia
ソナタ	sonate
ソナタ	sonata
下関	shimonoseki
表彰	premii
表彰	premiile
表彰	premiu
表彰	premiul
陽子	proton
出産	naşterea
ラテン語	latine
ラテン語	latin
ラテン語	latina
ラテン語	latină
属性	atribut
属性	proprietăți
属性	proprietati
属性	atribute
シル	sil
アントニオ	antónio
アントニオ	antonio
アーカイブ	arhivarea
アーカイブ	arhivat
アーカイブ	arhivate
アーカイブ	arhiva
アーカイブ	arhivă
アーカイブ	arhive
アーカイブ	arhiva
アーカイブ	arhivele
アーカイブ	arhivă
騎兵	cavalerie
騎兵	cavaleria
衝撃	impact
衝撃	impactul
衝撃	soc
衝撃	șoc
衝撃	socat
手続き	procedurile
手続き	proceduri
手続き	procedură
手続き	procedura
ユニオン	uniunea
ユニオン	sindicat
ユニオン	uniunii
ユニオン	uniune
カロライナ	carolina
諏訪	suwa
前面	front
前面	față
瞬間	moment
瞬間	momentul
瞬間	instantanee
瞬間	instantaneu
瞬間	instant
中断	întrerupere
中断	abandonează
中断	suspendată
中断	suspendat
中断	suspendate
ホンダ	honda
歯科	dentară
歯科	dentare
歯科	stomatologie
招待	invitații
招待	invitatie
招待	invitație
招待	invita
招待	invită
招待	invitație
招待	invitații
エクスプレス	exprim
エクスプレス	expres
エクスプレス	express
エクスプレス	exprimă
エクスプレス	exprima
スタンド	stand
田辺	tanabe
怪我	răniți
怪我	accidentat
怪我	rănit
怪我	accidentare
怪我	prejudiciu
怪我	vătămare
怪我	leziuni
怪我	răni
松尾	matsuo
プレゼント	prezinta
プレゼント	cadouri
プレゼント	cadourile
プレゼント	cadou
プレゼント	prezente
プレゼント	prezentul
プレゼント	prezent
プレゼント	prezentă
上流	amonte
スロバキア	slovacă
スロバキア	slovacia
スロバキア	slovacia
オーナー	proprietar
オーナー	proprietarul
オーナー	proprietarii
オーナー	proprietari
オーナー	proprietarilor
グラフ	grafic
グラフ	diagrame
グラフ	grafice
縮小	psihiatru
健一	kenichi
アリーナ	arena
アリーナ	arenă
回収	recuperarea
回収	redresare
回収	redresarea
回収	recuperare
そば	hrișcă
認証	verifică
認証	autentificarea
認証	autentificare
認証	autentificat
認証	verificarea
認証	verificare
妨害	bruiaj
復讐	răzbunarea
復讐	razbunare
復讐	răzbunare
復讐	răzbunarea
復讐	razbunare
復讐	răzbunare
講義	prelegere
講義	prelegeri
ボブ	bob
絶滅	dispărute
婦人	doamnelor
婦人	doamnele
チャンス	sansa
チャンス	șanse
チャンス	sanse
チャンス	șansă
マーティン	martin
制服	uniforma
制服	uniformă
制服	uniforme
制服	uniform
リアル	real
リアル	reale
リアル	reală
リアル	rial
ギタリスト	chitarist
ギタリスト	chitaristul
アーサー	arthur
アーサー	artur
学位	diploma
学位	grad
学位	gradul
学位	diplomă
カム	cam
ラッシュ	rush
ラッシュ	luxuriante
コントロール	control
コントロール	controlează
コントロール	controlul
コントロール	controalele
コントロール	controale
アルト	alto
メイド	camerista
メイド	menajera
メイド	menajeră
メイド	servitoare
メイド	menajere
メイド	servitoare
山中	yamanaka
階段	scări
ナン	nan
那覇	naha
条例	ordonanța
ステレオ	stereo
ステレオ	casetofon
リゾート	resort
リゾート	statiune
ヘリコプター	elicopter
ヘリコプター	elicopterul
フォーク	furcă
フォーク	folk
ブリッジ	bridge
ブリッジ	pod
ブリッジ	podul
ブリッジ	punte
ブリッジ	puntea
ルーム	cameră
ルーム	camera
ルーム	camerele
ルーム	camere
反映	reflecta
反映	reflectă
思い出	amintiri
思い出	amintirile
ピアニスト	pianist
原理	principiul
原理	principiu
原理	principiile
原理	principii
キューバ	cubaneze
キューバ	cubanez
キューバ	cubaneză
キューバ	cuba
予約	rezervări
予約	programare
予約	numire
予約	numirea
予約	rezervare
予約	rezervarea
予約	rezervare
予約	rezervarea
送る	trimite
バーン	barn
バーン	hambarul
バーン	hambar
ふじ	fuji
工藤	kudo
熊野	kumano
戦術	tactică
戦術	tactica
戦術	tactici
戦術	tactică
戦術	tactica
スピン	învârte
スピン	rotire
スピン	spin
ホイール	roată
ホイール	roata
ホイール	roti
ホイール	rotile
ホイール	roți
ホイール	roţi
カラ	kara
レーザー	laserul
レーザー	laser
アキ	aki
ライオンズ	lei
ライオンズ	leii
入院	spitalizare
間違い	greșeli
間違い	greseli
間違い	greseala
間違い	greșeală
つくば	tsukuba
ヒトラー	hitler
フィラデルフィア	philly
フィラデルフィア	philadelphia
走り	rulează
走り	fugi
忍者	ninja
忍者	ninja
サスペンス	suspans
ユーザ	utilizatorul
ユーザ	utilizator
ユーザ	utilizatorilor
ユーザ	utilizatori
ユーザ	utilizatorii
海峡	strâmtoarea
海峡	strâmtoare
海峡	straits
海峡	canal
海峡	canalul
海峡	channel
氏名	nume
氏名	numele
氏名	denumire
氏名	name
ムーン	lună
ムーン	luna
ムーン	moon
永井	nagai
ラーメン	ramen
ワイ	wye
ワイ	wai
バッハ	bach
立花	tachibana
スポット	locul
スポット	loc
スポット	spot
スポット	localuri
スポット	locuri
酸素	oxigenul
酸素	oxigen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
要件	cerința
要件	cerință
要件	cerințe
要件	cerinte
要件	cerințele
ビーチ	plajă
ビーチ	plaja
ビーチ	beach
ビーチ	plajele
ビーチ	plaje
チャンピオンシップ	campionatul
チャンピオンシップ	campionat
めぐみ	megumi
プロセス	procedeu
プロセス	proces
プロセス	procesului
プロセス	procesul
プロセス	procesele
プロセス	proceselor
プロセス	procese
カルロス	carlos
秋山	akiyama
友達	prietenii
友達	prieteni
友達	prieten
友達	prietenă
友達	prietene
充実	îndeplinirea
ガイドライン	orientări
ガイドライン	orientările
リポーター	reporterilor
リポーター	reporteri
リポーター	reporterii
リポーター	reporterul
リポーター	reporter
ゴジラ	godzilla
飛行場	aerodrom
飛行場	aerodromul
飛行場	aerodrom
飛行場	aerodromul
箱根	hakone
登記	înregistrare
登記	inregistrare
伊豆	izu
レディ	doamna
レディ	doamnă
リカ	rika
改組	reorganizat
哲也	tetsuya
着陸	debarcările
着陸	debarcarea
着陸	aterizarea
着陸	debarcare
着陸	aterizare
損害	daune
損害	pagube
損害	avarii
損害	stricăciuni
河野	kono
キース	keith
ボート	bărci
ボート	barci
ボート	canotaj
ボート	vapor
ボート	barcă
ボート	barca
説得	convingere
説得	convinge
説得	convingătoare
説得	convingător
法政	hosei
サーキット	circuit
サーキット	circuitul
行列	matrice
行列	matrix
行列	matricea
独占	exclusive
独占	exclusivă
独占	exclusivitate
独占	exclusiv
独占	monopolul
独占	monopol
独占	monopoly
ベリー	boabe
ベリー	berry
道具	echipament
道具	echipamente
道具	echipare
道具	instrument
道具	unealtă
道具	unelte
道具	scule
道具	instrumente
道具	instrument
道具	instrumentul
岡村	okamura
天気	vremea
天気	vreme
粒子	particule
粒子	particulele
粒子	particule
粒子	particula
粒子	particulă
認知	cognitive
避ける	evită
避ける	evita
比率	proporția
比率	proporție
牧場	ranch
エリ	eli
ビール	bere
ビール	berea
ビール	beri
ビール	berile
美人	frumoasele
美人	frumoaselor
クリスタル	cristalul
クリスタル	cristal
クリスタル	cristale
クリスタル	crystal
リレー	relee
リレー	releele
リレー	releu
中田	nakata
バイク	biciclete
バイク	motociclete
バイク	biciclete
バイク	bicicletă
バイク	bicicleta
バイク	motocicleta
バイク	motocicletă
バイク	motociclete
ボクサー	boxer
ボクサー	boxerul
チャンピオンズ	campionii
チャンピオンズ	campioni
チャンピオンズ	campionilor
ドクター	doctore
ドクター	doctor
あゆみ	ayumi
マレーシア	malaezia
マレーシア	malaysia
マレーシア	malaiezian
マジ	seriozitate
マジ	serios
考え方	mentalitate
告知	anuntul
告知	anunt
告知	anunț
告知	anunțul
告知	notificare
符号	codul
符号	cod
古川	furukawa
無限	infinit
当局	autorități
当局	autoritățile
当局	autoritatile
バイオ	bio
バイオ	biografia
バイオ	biografie
コーポレーション	corporation
付与	acordate
付与	acordată
付与	acordat
付与	acordare
付与	acordarea
付与	subvenție
付与	grant
エリック	erik
研究員	cercetătorul
研究員	cercetător
ハーフ	jumatate
ハーフ	jumate
ハーフ	jumătate
定理	teorema
村田	murata
ジェン	jen
ネオ	neo
幸せ	fericirea
幸せ	fericire
幸せ	fericita
幸せ	fericită
幸せ	happy
幸せ	fericit
人種	rasa
人種	cursa
人種	rasă
人種	race
人種	cursă
運河	canal
日向	hyuga
同等	echivalentă
同等	echivalentul
同等	echivalent
同等	echivalente
リトアニア	lituaniei
リトアニア	lituania
グローバル	global
グローバル	globală
グローバル	globale
春日	kasuga
安倍	abe
パラダイス	paradisul
パラダイス	paradis
パラダイス	paradise
小沢	ozawa
農民	taran
農民	tarani
台詞	dialogul
台詞	dialog
台詞	dialoguri
候補者	candidati
候補者	candidați
候補者	candidate
候補者	candidată
候補者	candidatul
候補者	candidat
彗星	cometă
彗星	cometa
彗星	comete
スプリング	primavara
スプリング	primăvară
スプリング	primăvara
スプリング	izvor
スプリング	spring
アナウンス	anuntul
アナウンス	anunt
アナウンス	anunț
アナウンス	anunțul
アナウンス	anunta
アナウンス	anunță
アナウンス	anunturi
心臓	inima
心臓	inimă
心臓	heart
日光	soare
日光	sunshine
日光	nikko
ウエスト	west
ウエスト	vest
ウエスト	occident
ウエスト	vestul
ウエスト	talie
ゆり	iuri
ゆり	yuri
大使館	ambasade
大使館	ambasadei
大使館	ambasada
大使館	ambasadă
食事	masă
食事	masa
食事	mese
豊富	abundente
豊富	abundent
バイト	octet
バイト	bytes
ジェフ	jeff
避難	refugiu
避難	refugiul
避難	evacuare
避難	evacuarea
三河	mikawa
君主	monarh
境内	secție
みゆき	miyuki
装飾	decor
装飾	decoraţiuni
装飾	ornamente
装飾	ornamentele
装飾	podoabe
ドラゴンズ	dragoni
ドラゴンズ	dragonii
あや	aya
アテネ	atena
モンテ	monte
テーブル	tabelul
テーブル	masă
テーブル	masa
テーブル	tabel
テーブル	tabelele
テーブル	tabele
テーブル	mese
リボン	panglici
リボン	panglica
リボン	panglică
シード	semințe
シード	seminte
シード	semințe
シード	sămânță
チリ	chilian
チリ	chili
チリ	chile
サマー	summer
サマー	vara
サマー	vară
併合	anexat
併合	anexate
併合	anexată
併合	consolidare
併合	consolidarea
併合	anexarea
有馬	arima
処刑	execuție
処刑	executare
処刑	executie
処刑	executarea
武士	samurai
武士	bushi
感覚	senzație
感覚	senzatie
感覚	simț
感覚	sens
警告	avertizare
警告	avertisment
警告	avertismente
警告	avertismentele
プログラミング	programare
プログラミング	programarea
白鳥	lebede
白鳥	lebădă
白鳥	swan
白鳥	lebăda
頻繁	frecvent
頻繁	deseori
頻繁	adeseori
頻繁	adesea
頻繁	des
公爵	duce
公爵	ducele
公爵	duke
差分	diferente
差分	diferențe
差分	diferențele
差分	diferența
差分	diferență
差分	diferenta
ネコ	pisicile
ネコ	pisici
ネコ	pisica
ネコ	pisică
ネコ	cat
才能	talentat
才能	talentata
才能	talentati
才能	talentată
山頂	vârf
ゲージ	ecartament
グラフィック	grafic
グラフィック	grafică
グラフィック	grafice
グラフィック	grafica
グラフィック	grafică
ハイム	haim
マスク	masca
マスク	mască
マスク	masti
公国	principate
公国	principatul
公国	principat
公国	ducat
公国	ducatul
麻生	aso
バレー	salvă
バレー	valea
バレー	valley
バレー	vale
緑色	verzi
緑色	verde
緑色	green
松浦	matsuura
越前	echizen
金額	sumele
金額	sume
金額	sumă
金額	cantitate
金額	suma
チップ	cipuri
チップ	chipsuri
チップ	chips
チップ	jetoane
チップ	chip
チップ	cip
チップ	pont
チップ	sfat
チップ	vârful
辞職	demisia
辞職	demisie
チョウ	butterfly
チョウ	fluture
チョウ	fluturele
チョウ	fluturi
アルコール	alcool
アルコール	alcoolul
釧路	kushiro
同志	camarazi
会津	aizu
平田	hirata
尾崎	ozaki
テープ	bandă
テープ	banda
テープ	casetă
テープ	benzi
テープ	casete
テープ	casetele
広瀬	hirose
要因	factori
要因	factorii
予報	prognoză
予報	previziune
予報	prognoza
予報	previziuni
直樹	naoki
マネジメント	gestionare
マネジメント	conducerea
マネジメント	managementul
マネジメント	gestionarea
マネジメント	management
サーバ	servere
サーバ	serverele
サーバ	serverul
サーバ	server
化合物	compuși
化合物	compusul
化合物	compus
所有者	proprietar
所有者	proprietarul
所有者	proprietarii
所有者	proprietari
所有者	proprietarilor
大介	daisuke
ルカ	luke
ルカ	luca
ルカ	luca
弱い	slaba
弱い	slăbit
弱い	slab
弱い	slabă
祝日	vacanta
祝日	vacanță
祝日	sărbători
祝日	sărbătoare
祝日	sarbatori
祝日	sărbători
祝日	sărbătorile
マーケット	bazar
マーケット	piețele
マーケット	piețe
マーケット	piață
マーケット	piața
マーケット	piaţă
マーケット	piaţa
マーケット	piata
マーケット	market
ちく	chikuma
デッキ	punte
デッキ	puntea
偶然	coincidență
偶然	coincidenta
年金	pensie
年金	pensia
年金	pensiunea
年金	pensii
年金	pensiile
年金	pensii
年金	pensiuni
芸能人	animatoare
芸能人	animatori
三人	trei
三人	three
バランス	echilibrat
バランス	echilibrate
バランス	echilibrată
バランス	echilibru
バランス	balanta
バランス	balans
バランス	sold
バランス	soldul
液体	lichide
液体	lichidele
液体	lichide
液体	lichid
液体	lichidă
ウェールズ	wales
審判	judecată
審判	judecata
審判	proces
審判	procesul
審判	guvernământ
タンパク質	proteinele
タンパク質	proteine
タンパク質	proteină
タンパク質	proteina
バット	bat
バット	liliac
ルパン	lupin
メカ	mecha
予測	prezice
予測	prezic
予測	prognoză
予測	previziune
予測	prognoza
予測	previziuni
予測	previziuni
暗号	criptare
暗号	cifru
暗号	cifrul
暗号	criptografie
メアリー	mary
欲しい	vrei
欲しい	vreau
不安	nerăbdător
不安	anxietatea
不安	anxietate
食べる	alimentatie
食べる	mănânc
食べる	mâncând
食べる	mănânc
食べる	mănâncă
食べる	mananca
トマス	toma
トマス	thomas
藤本	fujimoto
メタ	meta
検事	procuror
検事	procurorul
理想	idealurile
理想	idealuri
理想	ideală
理想	ideal
理想	ideala
理想	ideale
ひろし	hiroshi
たけし	takeshi
遊び	joacă
遊び	joaca
服部	hattori
ハリウッド	hollywood
ショック	soc
ショック	șoc
ショック	socat
フェイス	credinta
フェイス	faith
フェイス	credința
フェイス	credință
フェイス	faţă
フェイス	fata
フェイス	fața
フェイス	faţa
フェイス	față
行使	exercițiu
行使	exercitiu
行使	exercitarea
京王	keio
ピット	groapa
ピット	groapă
ピット	pit
ピット	pitt
伏見	fushimi
炭素	carbon
炭素	carbonul
炭素	carbonic
尾張	owari
体操	gimnastă
体操	gimnastică
体操	gimnastica
体操	gimnaste
チェロ	violoncel
チェロ	violoncelul
チェロ	violoncelist
矢野	yano
ワーク	munca
ワーク	lucru
ワーク	muncă
プライバシー	intimitate
プライバシー	confidențialitate
プライバシー	confidențialitatea
美濃	mino
道場	dojo
濃度	concentrație
濃度	concentrare
濃度	concentrația
セーブ	salveaza
セーブ	salvați
セーブ	salvează
看板	panou
看板	billboard
エンジェル	inger
エンジェル	înger
エンジェル	angel
大西洋	atlantic
大西洋	atlanticul
大西洋	atlanticului
ダース	duzină
ダース	duzina
単語	cuvînt
単語	word
単語	cuvant
単語	cuvânt
単語	cuvintele
単語	cuvinte
単語	vorbe
懸念	îngrijorări
懸念	preocupările
懸念	preocupări
テキスト	text
テキスト	textul
テキスト	texte
品質	calitate
品質	calitatea
工芸	meserii
ジア	gia
ジア	zia
主婦	gospodinele
主婦	casnice
主婦	gospodina
主婦	gospodina
主婦	gospodină
主婦	casnică
三宅	miyake
日高	hidaka
倉庫	depozit
倉庫	depozitul
倉庫	antrepozit
倉庫	depozite
ワイルド	wild
ワイルド	salbatic
ワイルド	sălbatică
ワイルド	sălbatic
ワイルド	sălbatice
ワイルド	wilde
チーフ	sef
チーフ	șef
内側	interior
内側	interioară
珍しい	neobișnuit
珍しい	neobisnuit
アレクサンドル	aleksandr
誰か	cineva
寄付	donare
寄付	donatie
寄付	dona
寄付	donez
寄付	donează
寄付	donatii
艦船	navele
艦船	nave
艦船	vapoare
艦船	corăbii
学問	învățare
武蔵野	musashino
復元	restaurare
復元	restabili
復元	restaurare
復元	restaurarea
死ぬ	mor
死ぬ	mori
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individual
個別	individuală
個別	individ
個別	individual
個別	individuale
ベクトル	vectorul
ベクトル	vector
古河	koga
古河	furukawa
津波	tsunami
美女	frumoasele
美女	frumoaselor
テック	tech
プラットフォーム	platformă
プラットフォーム	platforma
プラットフォーム	platformele
プラットフォーム	platforme
水泳	inot
水泳	înot
水泳	înoată
水泳	înotătoare
水泳	înotător
水泳	inot
水泳	înot
水泳	înotând
水泳	înotul
ダンサー	dansatorii
ダンサー	dansatori
ダンサー	dansatoare
ダンサー	dansator
考古学	arheologie
考古学	arheolog
考古学	arheologie
外側	exterioare
外側	exterior
外側	exterioare
外側	exteriorul
外側	exterioară
外側	exterior
レム	lem
レム	rem
三条	sanjo
征服	cucerire
征服	cucerirea
征服	cuceriri
征服	cuceri
征服	cuceresc
監査	audit
監査	auditul
アミ	ami
杉山	sugiyama
早い	early
早い	timpuriu
早い	devreme
通路	culoar
通路	raionul
通路	pasajul
通路	pasaj
港湾	portul
港湾	port
集会	adunare
集会	asamblare
集会	adunarea
ミラノ	milan
ミラノ	milano
ミラノ	milano
封印	sigiliu
封印	focă
封印	sigiliul
封印	seal
切り替え	comutator
切り替え	comutare
切り替え	comută
切り替え	comută
切り替え	comutare
切り替え	comutare
嫌い	urăsc
嫌い	ura
嫌い	ură
教科書	manuale
サイン	semnele
サイン	semne
サイン	semneaza
サイン	semn
サイン	semnul
サイン	semnează
人材	personal
人材	personalul
スティック	bastoane
スティック	bete
スティック	stick
密度	densitate
密度	densitatea
同僚	colega
同僚	colegul
同僚	colegă
同僚	coleg
同僚	colegi
同僚	colegii
同僚	coleg
同僚	colegi
建築物	clădiri
建築物	cladiri
方程式	ecuatie
スイッチ	întreruperi
スイッチ	întrerupătoare
スイッチ	comutator
スイッチ	comutare
スイッチ	comută
レスリング	wrestling
レスリング	lupte
壊滅	anihilare
壊滅	anihilarea
知的	inteligent
知的	inteligentă
花火	artificii
豊臣	toyotomi
フラッシュ	flash
ゆめ	yume
ボイス	glas
ボイス	voice
ボイス	voce
ボイス	vocea
修復	restaurare
修復	restaurarea
字幕	subtitrate
トライ	încercați
トライ	încearcă
トライ	incearca
久保	kubo
宿泊	cazare
洪水	inundă
洪水	potop
洪水	inundații
洪水	inundații
洪水	inundații
ナス	vinete
くま	winnie
くま	kuma
保証	garanție
保証	garantat
保証	garantată
保証	garantate
保証	garanții
保証	garanțiile
保証	garanția
保証	garanție
保証	garanta
三田	sanda
三十	treizeci
三十	thirty
想い	gânduri
想い	gândurile
想い	ganduri
ホラー	groază
ホラー	groaza
ホラー	horror
ホラー	oroare
ダグラス	douglas
流用	diversiune
城主	castelan
ラウ	lau
維新	restaurare
維新	restaurarea
コイン	monede
コイン	monezi
コイン	monedele
コイン	monede
コイン	moneda
コイン	monedă
踊り	dansuri
踊り	dansez
踊り	dans
踊り	dansul
踊り	dansând
刑務所	închisorile
刑務所	închisori
刑務所	închisoare
刑務所	inchisoare
刑務所	inchisoarea
刑務所	închisoarea
重力	gravitate
重力	gravitatea
瀬戸	seto
ドメイン	domenii
ドメイン	domeniu
ドメイン	domeniul
パーティ	party
パーティ	petrecere
パーティ	partid
パーティ	părți
パーティ	partide
パーティ	petreceri
パーティ	partidele
スーツ	costume
スーツ	costum
クラーク	clarke
クラーク	clark
ジャージー	jersey
漁業	pescuit
漁業	pescuitul
漁業	pescărie
松下	matsushita
彫刻	gravură
彫刻	sculptura
彫刻	sculptură
彫刻	sculptor
彫刻	sculpturi
彫刻	sculptură
フィル	phil
無関係	irelevantă
無関係	irelevante
無関係	irelevant
砂漠	deșert
砂漠	deşertul
砂漠	desert
水中	subacvatice
水中	subacvatic
マーガレット	margaret
マーガレット	margareta
砲撃	bombardament
科目	subiecte
ひかり	hikari
新井	arai
スロー	lentă
スロー	lent
曲線	curba
曲線	curbă
曲線	curbe
曲線	curbele
恐竜	dinozaur
恐竜	dinozauri
恐竜	dinozaurii
レビュー	recenzii
レビュー	recenzie
レビュー	revizuirea
レビュー	revizuire
セックス	sexul
セックス	sex
小笠原	ogasawara
ピア	peer
ピア	pia
パレード	parada
パレード	paradă
パレード	defilare
ゴム	cauciuc
コラボレーション	colaborarea
コラボレーション	colaborare
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	poliție
警察官	politia
警察官	poliția
部族	tribul
部族	trib
メロディ	melodii
メロディ	melody
メロディ	melodia
メロディ	melodie
メロディ	melodie
プレート	farfurie
プレート	placă
結晶	cristalul
結晶	cristal
結晶	cristale
結晶	crystal
ハンド	mînă
ハンド	mana
ハンド	mână
ハンド	mâna
見出し	titlu
見出し	rubrici
見出し	titluri
見出し	poziția
ユーゴ	yugo
カレー	curry
妖精	zână
妖精	zâna
妖精	zana
昆虫	insectele
昆虫	insectelor
昆虫	insecte
昆虫	insectă
昆虫	insecta
墓地	cimitire
墓地	cimitirul
墓地	cimitir
墓地	cimitirul
墓地	cimitir
妊娠	sarcină
妊娠	sarcina
妊娠	gravidă
妊娠	insarcinata
妊娠	gravida
妊娠	însărcinată
野菜	vegetală
野菜	legume
野菜	vegetale
野菜	vegetal
野菜	legumă
野菜	legume
野菜	legumele
叔父	unchiul
叔父	unchi
コンクリート	concret
コンクリート	beton
コンクリート	concrete
河口	estuar
足立	adachi
エントリー	intrarea
エントリー	intrare
エントリー	înscrieri
エントリー	intrări
エントリー	mențiuni
釣り	pescuit
釣り	pescuiesc
釣り	pescuitul
ストア	magazin
ストア	magazinul
ストア	store
ストア	stochează
フロー	flux
フロー	fluxul
フロー	debit
南極	antarctica
南極	antarctica
パシフィック	pacificului
パシフィック	pacific
パシフィック	pacificul
ハッピー	fericita
ハッピー	fericită
ハッピー	happy
ハッピー	fericit
ノーベル	nobel
センチメートル	centimetri
センチメートル	centimetru
センチメートル	centimetru
スクリーン	ecran
スクリーン	ecranul
シェル	scoică
シェル	shell
シェル	cochilie
シェル	coajă
シェル	scoici
シェル	coji
グラス	sticlă
グラス	sticla
グラス	pahar
後輩	juniori
雰囲気	atmosferă
雰囲気	atmosfera
化粧	machiaj
化粧	machiajul
恒星	stelară
恒星	stelare
恒星	stelar
恒星	stea
恒星	star
恒星	vedeta
恒星	steaua
ビス	bis
シュート	trage
介護	îngrijitor
介護	îngrijire
介護	ingrijire
介護	grija
ハンス	hans
プー	poo
主流	mainstream
別府	beppu
下流	aval
上回る	depășesc
西田	nishida
ヒュー	hugh
横綱	yokozuna
水平	orizontal
水平	orizontale
水平	orizontală
ネル	nell
野口	noguchi
本多	honda
スカウト	scout
じゅん	jun
職人	artizan
職人	mester
職人	artizani
改定	revizie
改定	revizuirea
改定	revizuire
調理	gătit
調理	gătitul
調理	gătesc
秀樹	hideki
エロ	erotică
エロ	erotic
エロ	erotice
週末	weekenduri
週末	weekendul
週末	weekend
ホセ	jose
ホセ	josé
コーン	porumb
コーン	con
スキル	skills
スキル	aptitudini
スキル	competențe
スキル	abilitate
スキル	îndemânare
サイクル	cicluri
サイクル	ciclurile
サイクル	ciclul
サイクル	ciclu
志村	shimura
名作	capodopera
名作	capodoperă
マット	matt
マット	mat
ツイン	geamăn
ツイン	twin
東亜	toa
最小	minimul
最小	minimum
最小	minime
最小	minimă
最小	minim
フォーラム	forumuri
フォーラム	forum
フォーラム	forumul
書き込み	scrieti
書き込み	scrieți
書き込み	scriu
書き込み	scrie
書き込み	scrierea
書き込み	scriind
書き込み	scriere
書き込み	scriu
地中海	mediterana
地中海	mediterană
地中海	mediteranean
八木	yagi
勇者	curajoasă
勇者	curajoasa
勇者	curajos
貫通	pătrunde
貫通	penetra
貫通	pătruns
貫通	penetrat
シェア	partajarea
シェア	partajare
シェア	distribuie
シェア	cota
シェア	share
シェア	distribuiri
シェア	acțiuni
大洋	oceanele
大洋	oceanelor
大洋	oceane
大洋	oceanul
大洋	ocean
カリ	cali
カリ	kari
ハインリヒ	heinrich
鈴鹿	suzuka
俳句	haiku
悲劇	tragedii
悲劇	tragedie
悲劇	tragedia
マルクス	marcus
マルクス	marx
ヴァン	dubă
ヴァン	van
ヴァン	duba
喪失	pierderi
喪失	pierderea
喪失	pierdere
エール	ale
分散	distribuite
分散	distribuită
小西	konishi
ビリー	billy
垂直	perpendiculare
垂直	perpendicular
乾燥	usca
乾燥	uscate
乾燥	uscat
乾燥	uscată
乾燥	uscare
乾燥	uscarea
落下	cazi
落下	toamna
落下	cădea
告示	notificare
マリン	marin
マリン	marin
マリン	marină
マリン	marine
スタンダード	standardul
スタンダード	standard
繊維	textile
繊維	textil
繊維	fibre
繊維	fibra
繊維	fibră
繊維	fibre
繊維	fibra
繊維	fibră
繊維	fibre
繊維	fibrele
繊維	fibre
繊維	fibrele
繊維	fibrelor
待ち	aștept
待ち	astept
待ち	așteptare
スパ	spa
エンターテイメント	divertisment
エンターテイメント	entertainment
演習	exercitii
演習	exerciții
演習	manevre
検出	detecție
検出	detectarea
