amanda	amanda
võidetud	gewonnene
võidetud	geschlagen
võidetud	besiegen
võidetud	besiegte
võidetud	besiegt
mõjukas	einflussreichen
mõjukas	einflussreichsten
mõjukas	einflussreiche
laua	tisch
laua	tabelle
illustraator	zeichner
illustraator	illustrator
kaisa	kaisa
harta	satzung
harta	charta
ursula	ursula
nõudmised	anträge
nõudmised	anfragen
nõudmised	ersuchen
nõudmised	forderungen
nõudmised	anforderungen
kriteeriumid	auswahlkriterien
kriteeriumid	kriterien
allkiri	signatur
allkiri	unterschriften
allkiri	unterschrift
allkiri	signaturen
allkiri	unterzeichnung
maas	down
maas	hinunter
maas	abwärts
maas	unten
maas	runter
ten	zehn
ten	ten
otsustav	entschlossen
otsustav	entscheidende
otsustav	entscheidend
otsustav	entscheidenden
palub	bittet
palub	fragt
mainis	erwähnte
mainis	erwähnt
mainis	erwähnten
meteoroloogia	meteorologie
meteoroloogia	meteorologische
stepan	stepan
demokraadid	demokraten
näljahäda	hungersnot
näljahäda	hunger
motiivid	motive
motiivid	motiven
motiivid	motive
motiivid	beweggründe
motiivid	gründe
motiivid	motiven
motiivid	motiv
vastuvõetud	angenommen
vastuvõetud	akzeptierten
vastuvõetud	akzeptierte
vastuvõetud	akzeptiert
vastuvõetud	angenommen
vastuvõetud	angenommene
vastuvõetud	verabschiedet
vastuvõetud	erlassen
vastuvõetud	adoptiert
xxiii	xxiii
teodor	teodor
baleriin	ballerina
ipod	ipod
krooniline	chronischen
krooniline	chronisch
krooniline	chronischer
krooniline	chronische
edwards	edwards
kraater	mondkrater
kraater	kraters
kraater	krater
leibkonna	haushalt
leibkonna	haushalts
leibkonna	haushalte
leibkonna	haushaltsgeräte
kauge	ferne
kauge	fernen
kauge	distanziert
kauge	entfernte
istus	sa
istus	saßen
istus	saß
istus	sat
tapmist	schlachten
tapmist	schlachtung
tapmist	gemetzel
claudio	claudio
coli	coli
ajakirjad	fachzeitschriften
ajakirjad	zeitschriften
ajakirjad	tagebücher
ajakirjad	magazin
ajakirjad	zeitschriften
turner	turner
nähtamatu	unsichtbar
nähtamatu	unsichtbaren
nähtamatu	unsichtbare
nähtamatu	unbemerkt
nähtamatu	verborgenen
haamer	hammer
jätkati	fortgesetzt
jätkati	weiter
jätkati	fortsetzung
jätkati	weiterhin
luxembourg	luxemburg
piip	piep
piip	pipe
piip	rohre
piip	pfeife
piip	röhre
piip	rohr
clément	clément
vastuolud	widersprüche
vastuolud	unstimmigkeiten
tõstmine	anheben
tõstmine	anhebung
tõstmine	anheben
tõstmine	aufhebung
tõstmine	heben
connor	connor
kilogrammi	kilogramm
kilogrammi	kilogramm
baer	bär
sas	sas
raamatukogude	bibliotheken
raamatukogude	bibliothek
masti	mast
kümnes	zehnte
kümnes	tenth
kümnes	zehnten
kümnes	zehntel
jahu	mehl
jahu	mahlzeit
jahu	mahlzeiten
täiustatud	verbesserte
täiustatud	verbesserung
täiustatud	verbessert
täiustatud	erweitert
täiustatud	erweiterte
täiustatud	fortgeschritten
täiustatud	fortgeschrittene
blu	blu
zeusi	zeus
ajad	zeiten
ajad	male
ajad	mal
ajad	times
marine	meeres
marine	marine
agentuur	agentur
agentuur	reisebüro
kõrgustik	bergland
kõrgustik	upland
kõrgustik	hochland
entomoloog	entomologe
kuulis	gehört
kuulis	hörten
kuulis	hörte
rocca	rocca
mesopotaamia	mesopotamien
tuuleveski	windmühle
karabahhi	karabach
prima	prima
peegeldab	widerspiegelt
peegeldab	reflektiert
peegeldab	spiegelt
natura	natura
blackberry	blackberry
uskumused	überzeugungen
uskumused	ansichten
uskumused	glauben
uskumused	überzeugung
nõid	zauberin
nõid	hexen
nõid	hexe
maandus	angelandet
maandus	gelandet
maandus	landeten
maandus	landete
sõltuvust	abhängigkeiten
sõltuvust	abhängigkeit
sõltuvust	abhängigkeit
steel	stahlindustrie
steel	stahl
isabella	isabella
mozilla	mozilla
saavutab	erzielt
teatab	kündigt
teatab	verkündet
teatab	erklärt
teatab	deklariert
olivier	olivier
eurooplaste	europäer
alexis	alexei
alexis	alexis
kohtunud	getroffen
kohtunud	traf
kohtunud	erfüllt
kohtunud	met
mürk	gift
mürk	vergiften
mürk	vergiftet
mürk	vergiftung
mürk	gift
emilie	emilie
igavesti	ewig
igavesti	forever
heidi	heidi
unustatud	vergessen
unustatud	vergessenen
unustatud	vergessenheit
unustatud	vergaß
unustatud	vergessene
reform	reformieren
reform	reformen
reform	reform
tseremoonia	zeremonie
tseremoonia	zeremonien
tseremoonia	feier
tseremoonia	trauung
tõlk	übersetzerin
tõlk	übersetzer
tõlk	dolmetscher
tõlk	dolmetscher
registrisse	registrieren
registrisse	register
registrisse	eintragen
registrisse	anmeldung
registrisse	anmelden
registrisse	registrierung
raadius	umkreis
raadius	radius
iowa	iowa
kasvajate	tumore
kasvajate	tumoren
antonius	antony
antonius	antonius
jesse	jesse
kesklinn	innenstadt
kesklinn	stadtzentrum
kesklinn	downtown
kesklinn	stadtmitte
kesklinn	altstadt
walther	walther
murdis	brach
murdis	gebrochen
murdis	kaputt
murdis	pleite
muudatus	änderung
muudatus	abänderung
muudatus	ändern
muudatus	wechseln
muudatus	wechsel
muudatus	veränderung
muudatus	änderung
nõrgad	schwache
nõrgad	schwachen
nõrgad	schwach
nõrgad	schwacher
einstein	einstein
ice	eis
ice	ice
kann	kanne
kann	krug
santi	santi
juur	wurzel
juur	root
juur	wurzeln
tundlik	empfindliche
tundlik	empfindlich
tundlik	sensibel
tundlik	sensiblen
tundlik	sensible
diplomaatia	diplomatische
diplomaatia	diplomatie
diplomaatia	diplomatischen
diplomaatia	diplomatisch
elupaikade	lebensräumen
elupaikade	lebensräume
elupaikade	lebensraum
elupaikade	habitat
elupaikade	lebensräume
elupaikade	lebensraum
elupaikade	habitat
väärib	verdient
tõhus	effizient
tõhus	effizienten
tõhus	effizientes
tõhus	effiziente
tõhus	wirksam
tõhus	effektiver
tõhus	effektive
tõhus	effektiv
tõhus	wirksame
kalduvus	tendenz
kalduvus	neigung
kalduvus	trend
kalduvus	tendenz
kalduvus	neigung
hingamisteede	atmung
hingamisteede	atemwege
täiendav	zusätzliches
täiendav	zusätzlich
täiendav	zusätzlichen
täiendav	zusätzliche
täiendav	komplementär
täiendav	komplementäre
täiendav	ergänzende
täiendav	ergänzen
täiendav	zusätzliches
täiendav	ergänzende
täiendav	zusätzliche
värvitud	gemalt
värvitud	gestrichen
värvitud	malte
värvitud	bemalt
värvitud	lackiert
värvitud	gefärbt
ertshertsog	erzherzog
janne	janne
tööriist	tool
tööriist	werkzeug
rikutud	verdorben
rikutud	beschädigte
rikutud	beschädigt
rikutud	ruiniert
rikutud	versaut
rikutud	verdorben
rikutud	verwöhnt
rikutud	verstoßen
rikutud	verletzt
kohustuse	engagement
kohustuse	verpflichtung
kohustuse	zusage
protesti	protest
protesti	protestiere
protesti	proteste
protesti	protestieren
protesti	einspruch
hüppas	gesprungen
hüppas	sprang
tonga	tonga
edit	edit
edit	bearbeitung
edit	editieren
edit	bearbeiten
gaboni	gabun
reageerivad	reagieren
reageerivad	reaktion
reageerivad	reagieren
reageerivad	reagiere
vaenlased	gegner
vaenlased	feinden
vaenlased	feindlich
vaenlased	feinde
vaenlased	feind
khan	khan
terra	terra
doc	dok
doc	doktor
doc	doc
eeldus	vermutung
eeldus	annahme
eeldus	voraussetzung
eeldus	prämisse
mitmekordne	vielfachen
mitmekordne	mehrfache
mitmekordne	multiple
mitmekordne	mehrere
mitmekordne	mehrfach
haute	haute
kandidaadid	kandidaten
kandidaadid	bewerber
kandidaadid	beitrittskandidaten
kandidaadid	anwärter
dom	dom
girls	mädchen
girls	mädels
girls	girls
césar	cesar
césar	césar
césar	cäsar
césar	cesar
césar	césar
teras	stahlindustrie
teras	stahl
benedetto	benedetto
nool	pfeile
nool	pfeil
nool	arrow
veronika	veronika
tasand	ebene
tasand	stufe
tasand	level
tasand	niveau
eeskiri	regulierung
eeskiri	regelung
eeskiri	verordnung
eeskiri	vorschrift
eeskiri	regel
eeskiri	rule
detailid	details
detailid	einzelheiten
unikaalne	einmalig
unikaalne	einmalige
unikaalne	einzigartige
unikaalne	einzigartig
unikaalne	einzigartigen
švaabimaa	schwaben
arkadi	arkadi
kasvatatud	erwachsene
kasvatatud	gewachsen
kasvatatud	angebaut
kasvatatud	angehoben
kasvatatud	großgezogen
kasvatatud	erhöht
kasvatatud	aufgezogen
kasvatatud	aufgewachsen
kasvatatud	angesprochen
kasvatatud	aufgezogen
kasvatatud	aufgewachsen
kasvatatud	gezüchtet
bluetooth	bluetooth
järsk	steile
järsk	steilen
järsk	steil
järsk	steiler
pomm	bombe
pomm	atombombe
pomm	bombardieren
pomm	bomben
automaatne	auto
automaatne	automatik
automaatne	automatisch
automaatne	automatischen
automaatne	automatisches
automaatne	automatik
automaatne	automatische
automaatne	automatisch
tagama	gewährleistung
tagama	sicherstellen
tagama	sorgen
tagama	gewährleisten
vaene	schlecht
vaene	arme
vaene	arm
vaene	armen
vaene	armer
pseudonüüm	pseudonym
loomaarst	tierarzt
loomaarst	berufsbildung
loomaarst	tierarzt
pidamine	halten
pidamine	behalten
parandamine	verbessern
parandamine	reparaturen
parandamine	instandsetzung
parandamine	reparieren
parandamine	reparatur
parandamine	korrektur
parandamine	korrigieren
parandamine	berichtigung
parandamine	korrektur
parandamine	berichtigung
parandamine	besserung
parandamine	verbesserungen
parandamine	verbesserung
eile	gestrigen
eile	gestrige
eile	gestern
popper	popper
hella	hella
volta	volta
polüneesia	polynesische
polüneesia	polynesien
tagumine	rückseite
tagumine	hinten
rikkumine	zuwiderhandlung
rikkumine	verstöße
rikkumine	übertretung
rikkumine	verletzung
rikkumine	verstoß
rikkumine	übertretung
rikkumine	verletzung
rikkumine	verstoß
enrique	enrique
tamara	tamara
rob	berauben
rob	rauben
rob	rob
basel	basel
basel	basel
lamp	lampe
lamp	leuchte
lamp	laterne
seisu	gesamtwertung
seisu	rangliste
võistleja	teilnehmers
võistleja	kandidat
betty	betty
kullast	gold
kullast	goldene
ellis	ellis
institutsioon	träger
institutsioon	institution
lint	band
lint	tape
lint	klebeband
lint	kassette
sissepääs	zufahrt
sissepääs	eingang
sissepääs	einfahrt
sissepääs	eintritt
tabeli	tabelle
sõrmuse	ring
sõrmuse	läuten
sõrmuse	klingeln
sõrmuse	klingel
kaubamärk	marke
kaubamärk	markenzeichen
kaubamärk	handelsmarke
kaubamärk	warenzeichen
pilvede	bewölkt
pilvede	wolken
pilvede	wolke
hurda	greyhound
vilistlased	ehemaliger
vilistlased	alumni
vilistlased	ehemalige
vilistlased	absolventen
philips	philips
preestrid	priestern
preestrid	priester
preestrid	geistliche
jälgimine	aufspüren
jälgimine	verfolgen
jälgimine	tracking
jälgimine	verfolgung
jälgimine	überwachung
jälgimine	beobachtung
jälgimine	monitoring
jälgimine	begleitung
jälgimine	kontrolle
väärtuslik	wertvoller
väärtuslik	wertvolle
väärtuslik	wertvollen
väärtuslik	wertvoll
ebaselge	undeutlich
ebaselge	unklar
ebaselge	unklare
teaduslikud	wissenschaftliche
teaduslikud	wissenschaftlich
teaduslikud	wissenschaftlichen
aruba	aruba
argumendi	argumente
argumendi	argument
argumendi	streit
konkurents	wettkampf
konkurents	wettbewerb
kurjategija	kriminell
kurjategija	kriminelle
kurjategija	kriminalität
kurjategija	verbrecher
kurjategija	kriminellen
kurjategija	strafrecht
kurjategija	täter
kurjategija	straftäter
teemant	diamond
teemant	diamant
teemant	diamanten
laava	lava
kaitsjad	verteidiger
kaitsjad	beschützer
kaitsjad	hüter
kaitsjad	vormund
kaitsjad	wächter
argumendid	vorbringen
argumendid	argumenten
argumendid	argumente
asjaolud	umstände
asjaolud	umstand
asjaolud	umständen
asjaolud	umstände
asjaolud	umständen
regioonide	adr
nordisk	nordisk
türklased	türken
vask	kupfer
theodore	theodore
theodore	theodor
alpes	alpes
unistus	dream
unistus	träume
unistus	traum
unistus	träumen
järeldus	fazit
järeldus	abschluss
järeldus	schlußfolgerung
järeldus	schlussfolgerung
kvartalis	quartal
kvartalis	vierteljährlich
kvartalis	vierteljährliche
konsultant	beraterin
konsultant	beratungsunternehmen
konsultant	berater
konstruktsioon	konstruktion
konstruktsioon	bauwesen
konstruktsioon	bau
konstruktsioon	baumaschinen
konstruktsioon	baugewerbe
konstruktsioon	bauindustrie
inglased	engländer
inglased	engländern
ilona	ilona
vaikselt	leise
vaikselt	schweigend
tõrjuda	abwehren
tõrjuda	wehre
kattub	überschneidungen
kattub	überschneidungen
kattub	überschneidung
kattub	überschneiden
soovitab	empfiehlt
soovitab	suggeriert
platoo	hochebene
platoo	plateau
platoo	hochland
córdoba	córdoba
córdoba	cordoba
malmö	malmö
chuck	chuck
lambert	lambert
silvio	silvio
dialoogi	dialoge
dialoogi	dialog
dialoogi	dialoge
dialoogi	dialog
fine	geldstrafe
fine	fine
fine	fein
fine	gut
süüdistuse	staatsanwaltschaft
süüdistuse	strafverfolgung
süüdistuse	verfolgung
süüdistuse	anklage
vaz	vaz
kristian	kristian
ramón	ramón
ramón	ramon
seinad	wände
seinad	stadtmauer
seinad	stadtmauern
seinad	mauern
seinad	mauer
uss	würmer
uss	wurm
ümmargune	runden
ümmargune	runde
ümmargune	rund
ümmargune	round
next	nächstes
next	nächster
next	next
next	nächsten
next	nächste
ravida	heilung
ravida	heile
ravida	heilen
katki	zerbrochen
katki	broken
katki	gebrochen
katki	kaputt
katki	defekt
taktika	taktiken
taktika	taktik
taktika	taktik
takistuse	hürde
takistuse	hindernisse
takistuse	hindernis
skandaali	skandal
skandaali	skandalös
skandaali	affäre
skandaali	skandale
amadeus	amadeus
teenus	dienstleistung
teenus	service
vedel	flüssige
vedel	flüssig
vedel	flüssigkeit
vedel	liquid
vedel	flüssigkeiten
partner	partner
partner	gesellschafter
partner	kooperationspartner
partner	assoziierte
partner	mitarbeiterin
partner	verknüpfen
alalise	permanente
alalise	dauerhaft
alalise	permanent
alalise	ständige
alalise	ständigen
namiibia	namibia
lõhn	geruch
lõhn	gerüche
lõhn	geruch
lõhn	rieche
lõhn	riechen
lõhn	duft
lõhn	geruch
lõhn	fährte
lõhn	witterung
lõhn	duft
zeit	zeit
seadusandlik	legislative
seadusandlik	gesetzgebung
seadusandlik	legislative
seadusandlik	gesetzgebung
seadusandlik	legislaturperiode
seadusandlik	gesetzgeber
seadusandlik	wahlperiode
pruunid	brown
pruunid	braune
pruunid	braun
pruunid	dunkelbraun
pruunid	browns
etnoloog	ethnologe
allutatud	untergebenen
allutatud	untergeordnet
allutatud	untergeordneten
allutatud	untergeordnete
allutatud	untergeordnet
allutatud	nachrangige
cia	cia
cia	cia
saarlased	islanders
algebra	analysis
algebra	kalkül
algebra	algebra
vastastikune	gegenseitiger
vastastikune	gegenseitigem
vastastikune	gegenseitigen
vastastikune	gegenseitige
vastastikune	wechselseitig
vastastikune	gegenseitiger
vastastikune	gegenseitigkeit
vastastikune	gegenseitige
vastastikune	gegenseitigen
armand	armand
bakuu	baku
läbiviidud	durchgeführt
läbiviidud	ausgeführt
tag	markieren
tag	markiere
tag	tag
tag	markiert
tag	markierung
ostsid	gekauft
ostsid	kauften
ostsid	kaufte
vabanenud	freigelassen
vabanenud	erschienen
vabanenud	freigegeben
vabanenud	veröffentlicht
vabanenud	veröffentlichte
nupp	taste
nupp	knopf
nupp	button
nupp	knöpfe
nupp	schaltfläche
annie	anni
annie	annie
kotzebue	kotzebue
reich	reich
reich	reichs
reich	reiches
sisend	input
sisend	eingang
sisend	eingabe
sisend	eingaben
tadžikistani	tadschikistan
hillary	hillary
harvard	harvard
jyväskylä	jyväskylä
dong	dong
luige	schwan
luige	swan
neljakordne	vierfache
areneda	weiterentwickeln
areneda	entwickeln
istanbuli	konstantinopel
istanbuli	istanbul
istanbuli	türkei
kalevala	kalevala
kübar	hut
kübar	kappe
kübar	hüte
kübar	hat
kübar	mütze
peatub	stoppt
peatub	haltestellen
lao	lao
lao	laos
plaane	pläne
plaane	planungen
plaane	plänen
libeeria	liberia
libeeria	liberianischen
lõigu	segmente
lõigu	segment
monarh	monarch
monarh	monarchen
palka	verleih
palka	miete
puutumata	unversehrt
puutumata	unberührten
puutumata	unangetastet
puutumata	unberührte
puutumata	unberührt
luna	luna
ehitaja	builder
ehitaja	erbauer
ehitaja	baumeister
heidelbergi	heidelberg
hollywoodi	hollywood
lilla	violett
lilla	purple
lilla	lila
publik	publikum
publik	zielgruppe
publik	zuhörer
publik	zielgruppen
publik	zuschauer
publik	menschenmenge
publik	publikum
publik	menge
kaovad	verschwinden
kaovad	verschwindet
kaovad	verschwinde
laupäeval	samstag
laupäeval	samstags
veeteede	wasserstraßen
veeteede	binnenwasserstraßen
veeteede	binnenschiffahrt
lahendamine	auflösung
lahendamine	entschließung
fin	fin
ehitab	baut
kaevatud	ausgegraben
kaevatud	gegraben
acer	ahorn
acer	acer
lööb	hits
lööb	aufrufe
lööb	treffer
lööb	zugriffe
lööb	beats
lööb	schlägt
vastavusse	ausrichtung
vastavusse	angleichen
vastavusse	angleichung
vastavusse	ausrichten
rubens	rubens
tugevdada	stärken
tugevdada	verstärken
tugevdada	stärkung
tugevdada	verstärken
algoritm	algorithmus
algoritm	algorithmen
populatsioon	bevölkerung
populatsioon	bevölkerungszahl
populatsioon	grundgesamtheit
populatsioon	einwohner
populatsioon	einwohnerzahl
alias	alias
alias	decknamen
alias	pseudonym
identne	identische
identne	identischen
identne	identisch
vähim	least
vähim	wenigsten
hero	crank
hero	held
hero	heldin
hero	hero
hero	helden
tõuke	impuls
tõuke	impulse
grupis	gruppe
grupis	konzern
grupis	gruppierung
grupis	gruppen
grupis	unternehmensgruppe
indutseeritud	herbeigeführt
indutseeritud	induziert
indutseeritud	induzierte
baikali	baikal
kepler	kepler
mõrv	mordfall
mõrv	mordkommission
mõrv	tötung
mõrv	mord
mõrv	morde
mõrv	ermordung
mõrv	mord
ahvenamaa	åland
filtri	filter
filtri	filtern
filtri	filterung
esivanemad	vorfahren
esivanemad	ahnen
vahendatud	vermittelte
vahendatud	ausgehandelt
vahendatud	vermittelt
vahendatud	vermittelten
armas	schönen
armas	herrlich
armas	hübsche
armas	schöne
veenis	überzeugte
veenis	überreden
veenis	überzeugt
veenis	überredet
pass	pässe
pass	paß
pass	reisepass
pass	pass
õuna	äpfel
õuna	apfel
õuna	apple
château	château
château	burg
jenny	jenny
umberto	umberto
henryk	henryk
kentucky	kentucky
pilved	bewölkt
pilved	wolken
pilved	wolke
pilved	cloud
pilved	wolken
pilved	wolke
mer	mer
lipnik	fähnrich
padova	padua
franki	frank
franki	franck
tähendusi	bedeutungen
tähendusi	bedeutung
osaleja	teilnehmers
osaleja	teilnehmer
õlu	biere
õlu	biergarten
õlu	bier
paratamatu	unausweichlich
paratamatu	unvermeidbar
paratamatu	unvermeidlichen
paratamatu	unumgänglich
paratamatu	unvermeidlich
reklaam	öffentlichkeitsarbeit
reklaam	publizität
reklaam	öffentlichkeit
reklaam	kommerziellen
reklaam	kommerzielle
reklaam	gewerbliche
reklaam	kommerziell
reklaam	werbeagentur
reklaam	werbemittel
reklaam	werbung
selma	selma
adelaide	adelaide
romana	romana
kogemused	erlebnisse
kogemused	erfahrung
kogemused	erfahrungen
kogemused	erleben
kogemused	erlebnisse
kogemused	erlebnis
kogemused	erfahrung
kogemused	erfahrungen
tagurpidi	rückwärts
tagurpidi	reverse
tagurpidi	umgekehrt
tagurpidi	umkehr
tagurpidi	umkehren
tagurpidi	rückwärts
tagurpidi	rückseite
ümar	abgerundet
ümar	gerundet
ümar	runden
ümar	runde
ümar	rund
ümar	round
genfis	genf
kuulas	gehört
kuulas	hörte
kuulas	angehört
kuulas	zugehört
vaatluse	beobachtung
vaatluse	beobachtungen
vaatluse	bemerkung
aspekti	aspekt
sünagoog	synagoge
paigal	stehenbleiben
paigal	frieren
paigal	einfrieren
kolmnurk	dreiecks
kolmnurk	dreieck
lõksu	falle
regulaarne	regulär
regulaarne	regelmäßige
regulaarne	reguläre
regulaarne	regelmäßiger
regulaarne	regelmäßig
sümmeetria	symmetrie
paleontoloog	paläontologe
teadust	naturwissenschaften
teadust	wissenschaften
teadust	wissenschaft
teadust	naturwissenschaft
stig	stig
edith	edith
aspektid	aspekte
aspektid	gesichtspunkte
hahn	hahn
organisatsioone	organisationen
organisatsioone	organisationen
positiivsed	positiver
positiivsed	positive
positiivsed	positiv
positiivsed	positiven
positiivsed	positives
dostojevski	dostojewski
tsitaat	kostenvoranschlag
tsitaat	angebot
tsitaat	anführungszeichen
tsitaat	zitat
tsitaat	kostenvoranschlag
tsitaat	angebot
tsitaat	notierung
tsitaat	zitat
liepāja	liepāja
valdkonnad	bereiche
valdkonnad	bereichen
valdkonnad	flächen
valdkonnad	gebiete
pearl	pearl
pearl	perlen
pearl	perle
viasat	viasat
joonas	joonas
joonas	jonas
joonas	jonah
silmapaistev	ausstehende
silmapaistev	hervorragende
silmapaistev	ausstehenden
silmapaistev	hervorragend
silmapaistev	herausragende
liitumine	verschmelzung
liitumine	fusion
liitumine	zusammenschluß
liitumine	zusammenschlüsse
liitumine	fusionen
liitumine	beitritt
liitumine	beitreten
ohutu	ungefährlich
ohutu	harmlos
ohutu	unschädlich
ohutu	harmlose
ohutu	tresor
ohutu	sichere
ohutu	safe
ohutu	sicher
iraak	irak
iraak	irakische
györgy	györgy
bissau	bissau
janet	janet
viktoria	viktoria
legendaarne	legendäre
legendaarne	legendären
legendaarne	legendär
rudolph	rudolph
rudolph	rudolf
petra	petra
motors	motors
motors	elektromotoren
motors	motoren
brad	brad
kubrick	kubrick
ühendused	anschlüsse
ühendused	verbindungen
ühendused	verbänden
ühendused	assoziationen
ühendused	vereinigungen
ühendused	verbände
ühendused	vereine
kaksikud	gemini
kaksikud	zwilling
kaksikud	zwillinge
kaksikud	zwillinge
mängitud	spielte
mängitud	gespielt
mängitud	abgespielt
monroe	monroe
tuuled	winden
tuuled	wind
tuuled	winde
tingimusteta	vorbehaltlos
tingimusteta	bedingungslose
tingimusteta	bedingungslos
tingimusteta	unbedingte
tingimusteta	uneingeschränkte
tingimusteta	bedingungslose
tingimusteta	bedingungslos
kitsad	schmalen
kitsad	eng
kitsad	schmale
kitsad	enge
kitsad	engen
kitsad	schmal
eeliseid	vorzüge
eeliseid	vergünstigungen
eeliseid	vorteile
eeliseid	vorteil
selgitab	erklärt
selgitab	erläutert
omanduses	gehört
häiritud	gestört
häiritud	unterbrochen
häiritud	gestört
häiritud	beunruhigt
häiritud	verstört
nathan	nathan
liiklus	verkehrs
liiklus	verkehr
liiklus	traffic
liiklus	datenverkehr
nicola	nicola
hoidja	hüter
hoidja	wärter
hoidja	halter
müüt	mythen
müüt	gerücht
müüt	mythos
leben	leben
rääkinud	sprach
rääkinud	gesprochen
rääkinud	gesprochenen
rääkinud	gesprochene
mosambiigi	mosambik
mõõdukas	mäßig
mõõdukas	mäßiger
mõõdukas	mäßige
mõõdukas	moderat
mõõdukas	moderate
mõõdukas	gemäßigt
renate	renate
sforza	sforza
konteksti	zusammenhang
konteksti	kontext
kihid	schichten
kihid	lagen
kihid	layer
kihid	ebenen
pühakute	heilige
pühakute	heiligen
pühakute	saints
pühakute	heiliger
seisnud	stand
seisnud	standen
kama	kama
toledo	toledo
plii	vorsprung
plii	führen
plii	blei
tais	thailand
liivakivi	sandstein
küsib	bittet
küsib	fragt
väljakujunenud	besiedelt
väljakujunenud	niedergelassen
laused	sätze
laused	phrasen
laused	ausdrücke
laused	sätze
laused	sätzen
sarnasus	ähnlichkeiten
sarnasus	ähnlichkeit
sarnasus	ähnlichkeiten
sarnasus	ähnlichkeit
scsi	scsi
palavik	fieber
sanders	sanders
vallandati	entlassen
vallandati	gefeuert
vallandati	abgefeuert
vallandati	feuerte
hääldatakse	ausgeprägte
hääldatakse	ausgesprochen
hääldatakse	ausgeprägt
patareid	akkus
patareid	akkumulatoren
patareid	batterien
ohver	opfer
ohver	unfallopfer
tycho	tycho
kiirabi	ambulanz
kiirabi	krankenwagen
kiirabi	notarzt
raúl	raúl
hääletus	abstimmung
hääletus	abstimmen
hääletus	stimmen
hääletus	stimme
hääletus	abstimmungen
hääletus	abstimmung
hääletus	stimmrecht
hääletus	abstimmen
hääletus	stimmen
marcello	marcello
vastupidav	dauerhaft
vastupidav	dauerhaften
vastupidav	dauerhafte
vastupidav	haltbar
tähevärav	stargate
pereira	pereira
säde	funken
säde	funke
toni	toni
varade	vermögenswerte
varade	vermögen
varade	aktiva
reuters	reuters
aianduse	gartenbau
tantsud	tänze
tantsud	tanzt
cannes	cannes
dieter	dieter
larissa	larissa
pane	setzen
pane	legen
pane	lege
pane	leg
isiksus	persönlichkeit
olendid	lebewesen
olendid	kreaturen
olendid	wesen
kanalid	kanäle
kanalid	kanälen
kanalid	kanäle
kanalid	kanälen
kanalid	kanal
kanalid	kanäle
kanalid	sender
kanalid	channel
põletatud	niedergebrannt
põletatud	gebrannt
põletatud	abgebrannt
põletatud	verbrannt
põletatud	verbrannten
põletatud	verbrannte
põletatud	verbrannt
põletatud	verbrannten
põletatud	gebrannt
põletatud	abgebrannt
põletatud	verbrannt
põletatud	verbrannten
sain	got
sain	habe
sain	hab
smirnov	smirnow
kontaktid	kontaktaufnahme
kontaktid	kontakte
kontaktid	kontakt
kontaktid	kontaktpersonen
kontaktid	ansprechpartner
korteris	ferienwohnungen
korteris	ferienwohnung
korteris	wohnung
suremus	sterblichkeit
suremus	mortalität
suremus	sterblichkeitsrate
juhend	ratgeber
juhend	führer
juhend	reiseführer
juhend	leitfaden
juhend	anleitung
juhend	anweisungen
juhend	instruktionen
juhend	hinweise
juhend	anleitungen
moe	moe
usbekistani	usbekistan
osce	osze
pankur	bankiers
pankur	bankier
pankur	banker
claire	claire
stefano	stefano
kana	chicken
kana	hühner
kana	hühnchen
kana	hähnchen
kana	huhn
kana	hen
kana	henne
täitmine	vollstreckung
täitmine	vollzug
täitmine	durchsetzung
täitmine	abfüllung
täitmine	füllung
täitmine	ausfüllen
täitmine	füllen
täitmine	ausführung
täitmine	exekution
täitmine	durchführung
täitmine	hinrichtung
koopad	grotten
koopad	höhlen
koopad	höhle
nebraska	nebraska
keeld	sperren
keeld	ban
keeld	bann
keeld	verbot
keeld	verbote
keeld	verbots
keeld	verbot
täiendavad	zusätzliches
täiendavad	zusätzlich
täiendavad	zusätzlichen
täiendavad	zusätzliche
hart	hart
komplekt	set
komplekt	festgelegt
komplekt	setzen
komplekt	satz
komplekt	gesetzt
komplekt	einstellen
komplekt	kit
alfons	alfons
qui	qui
kolju	schädel
pms	pms
kadusid	verschollen
kadusid	verschwand
kadusid	verschwunden
abdul	abdul
abdul	abd
winston	winston
alabama	alabama
arendaja	entwickler
arendaja	bauunternehmer
arendaja	entwicklern
otsad	endet
otsad	enden
otsad	ende
mõneti	einigermaßen
mõneti	irgendwie
mõneti	eher
mõneti	etwas
löök	schlag
löök	sprengen
löök	blast
löök	blasen
löök	percussion
löök	schlagzeug
löök	strike
löök	streik
löök	schlag
löök	streiks
löök	treten
löök	trete
löök	tritt
löök	kick
tundsid	fühlten
tundsid	filz
tundsid	fühlte
tundsid	gefühlt
fbi	fbi
pzkpfw	panzer
bismarck	bismarck
uks	tür
uks	haustür
uks	türe
teadlikult	bewusst
teadlikult	bewußt
teadlikult	wissentlich
wells	brunnen
wells	wells
athena	athena
leiutatud	erfunden
leiutatud	erfand
leiutatud	erfindung
susi	susi
paal	paal
kõrva	ohren
kõrva	ohr
kõrva	gehör
pippin	pippin
liikumised	bewegungen
soovitav	wünschenswerte
soovitav	erwünscht
soovitav	wünschenswert
soovitav	erwünschte
vietnam	vietnam
veronica	veronica
veronica	veronika
rahaühik	bargeld
rahaühik	währungen
rahaühik	währung
greg	greg
auru	dampf
auru	steam
