மற்றும்	og
கட்டிட	building
கட்டிட	bygge
கட்டிட	bygning
முட்டை	egg
பட்டி	menyen
பட்டி	meny
ஜீ	jee
ஜீ	zee
ஐதராபாத்	hyderabad
நட்சத்திர	stjerna
நட்சத்திர	stjerne
இருந்தபோதிலும்	alikevel
இருந்தபோதிலும்	likefullt
இருந்தபோதிலும்	likevel
இளவரசர்	prinsen
இளவரசர்	fyrste
இளவரசர்	prince
இளவரசர்	prins
மறுபடியும்	igjen
குணம்	attributt
இறக்குமதி	import
இறக்குமதி	importer
இறக்குமதி	importere
இறக்குமதி	importen
இறக்குமதி	importerer
இருக்கிறார்கள்	finst
இருக்கிறார்கள்	are
இருக்கிறார்கள்	er
ஹாரி	harry
சைமன்	simon
சைமன்	simón
தீவிரமாக	alvorlig
தீவிரமாக	seriøst
பணத்தை	money
பணத்தை	penger
ஏழை	stakkars
ஏழை	fattig
ஏழை	fattige
வெளிப்படுத்தும்	avsløre
காயம்	skade
காயம்	sår
காயம்	skadet
காயம்	skadd
காயம்	skade
காயம்	vondt
ஆசை	begjær
ஆசை	ønske
ஆசை	wish
ஆசை	ønsker
விளம்பரம்	annonser
விளம்பரம்	reklame
விளம்பரம்	annonsering
விளம்பரம்	promotering
விளம்பரம்	kampanje
விளம்பரம்	opprykk
விளம்பரம்	forfremmelse
விளம்பரம்	fremme
விளம்பரம்	frem
விளம்பரம்	fremming
விளம்பரம்	brekk
விளம்பரம்	fremmer
விளம்பரம்	boost
மூலிகைகள்	urter
நீலம்	blå
நீலம்	blue
நீலம்	blått
அவளை	hennes
அவளை	henne
மாதிரிகள்	prøver
வருகிறார்கள்	kommer
வருகிறார்கள்	coming
தொடர்ந்தது	fortsettelse
தொடர்ந்தது	fortsatte
அமெரிக்கர்கள்	amerikanerne
அமெரிக்கர்கள்	amerikanere
கனவு	drømmen
கனவு	drømme
கனவு	dream
கனவு	drøm
கனவு	drømte
கனவு	drømmer
வானிலை	weather
வானிலை	været
வானிலை	vær
கபூர்	kapoor
தேற்றம்	teorem
ஆணை	instruksjon
ஆணை	kommandoen
ஆணை	command
ஆணை	befal
ஆணை	kommando
அதிகரித்தது	økt
தாக்கும்	attack
தாக்கும்	angrip
தாக்கும்	angriper
தாக்கும்	angrepet
தாக்கும்	angrep
அன்றாட	daglige
அன்றாட	daily
அன்றாட	daglig
நிகழ்வில்	hendelse
நிகழ்வில்	arrangementet
நிகழ்வில்	hending
நிகழ்வில்	arrangement
நியமனம்	utnevnte
நியமனம்	oppnevnt
நியமனம்	utnevnt
தொண்டு	veldedighet
தொண்டு	nestekjærlighet
தொண்டு	charity
போர்க்	krigen
போர்க்	krig
பரம்பரை	arven
பரம்பரை	arv
நேர்காணல்	intervju
தயார்	klare
தயார்	klar
சிலைகள்	statuer
சிலைகள்	statuene
மிதமான	moderat
மிதமான	moderere
சிகாகோ	chicago
எங்கே	hvor
வேண்டியது	må
வேண்டியது	must
காட்டினார்	viste
காட்டினார்	dukka
தினசரி	daglige
தினசரி	daily
தினசரி	daglig
தீய	ondskapen
தீய	evil
தீய	ondskap
தசை	muskel
தசை	muskler
வயலின்	fiolin
மறுத்து	avslo
மறுத்து	nektet
கோதாவரி	godavari
பன்னிரண்டு	twelve
பன்னிரண்டு	tolv
வாக்கு	avstemning
வாக்கு	stemme
வாக்கு	stem
கிளப்	club
கிளப்	klubb
ஆவி	ghost
ஆவி	spøkelse
ஆவி	ånd
ஆவி	spirit
பெட்டிகள்	bokser
பெட்டிகள்	kassene
பெட்டிகள்	kasser
பெட்டிகள்	esker
மெய்	konsonant
மெய்	ekte
மெய்	sant
மெய்	true
மெய்	sanne
ஹால்	hall
எச்சரிக்கை	advarsel
எச்சரிக்கை	warning
எச்சரிக்கை	advarsel
எச்சரிக்கை	forsiktighet
எச்சரிக்கை	alarm
எச்சரிக்கை	varsel
எச்சரிக்கை	beredskap
எச்சரிக்கை	varsle
அரங்கு	teater
அரங்கு	theatre
சாந்தி	shanti
தங்கப்	gull
முல்லைத்தீவு	mullaittivu
விரல்	fingeren
விரல்	finger
பூச்சிகள்	insekter
ஜோ	joe
கலாச்சாரம்	kulturen
கலாச்சாரம்	kultur
மராத்தி	marathi
இறைவனின்	herre
இறைவனின்	lord
கட்டுப்பாடுகள்	restriksjoner
கட்டுப்பாடுகள்	begrensninger
கட்டுப்பாடுகள்	kontroller
கட்டுப்பாடுகள்	kontrollerer
கட்டுப்பாடுகள்	kontrollene
முற்றுகை	beleiring
முற்றுகை	beleiringen
மகாபாரதம்	mahabharata
தகவலை	info
தகவலை	informasjon
தகவலை	informasjon
தகவலை	informasjonen
தகவலை	opplysninger
பன்றி	grise
பன்றி	gris
பன்றி	pig
அதிகரிக்க	øk
அதிகரிக்க	øke
அதிகரிக்க	økning
ஏற்க	godtar
ஏற்க	godta
ஏற்க	akseptere
ஏற்க	aksepter
ஏற்க	aksepterer
ரோம்	rome
ரோம்	roma
ரோம்	rom
நேரியல்	lineær
முக்கியமானது	viktig
படிப்பு	kurs
படிப்பு	sjølsagt
படிப்பு	løype
படிப்பு	studere
படிப்பு	studie
தட்டச்சு	skriver
காப்பு	sikkerhetskopi
காப்பு	backup
காப்பு	armbånd
காப்பு	armbåndet
போட்டு	legger
போட்டு	put
போட்டு	putt
போட்டு	legg
வசனம்	dialog
வசனம்	vers
கற்கள்	stones
கற்கள்	steiner
திறக்கப்பட்டது	åpnet
திறக்கப்பட்டது	ulåst
எழுத்துகள்	rollefigurer
எழுத்துகள்	tegn
ஏவுகணை	missil
சம்பந்தப்பட்ட	bekymret
சம்பந்தப்பட்ட	urolig
காய்ச்சல்	feber
காய்ச்சல்	influensa
விட்டம்	diameter
ஆன்மீக	spirituell
ஆன்மீக	åndelig
எபிரேய	hebraisk
மறைந்த	skjulte
மறைந்த	gjemt
மறைந்த	skjult
நடிக்க	casting
நடிக்க	støping
ஏர்லைன்ஸ்	flyselskaper
ஏர்லைன்ஸ்	airlines
அமர்ந்து	sittende
அமர்ந்து	sitte
அமர்ந்து	sitter
அமர்ந்து	sittet
அமர்ந்து	sitting
அமர்ந்து	sittende
சமமான	likemenn
சமமான	likestilt
சமமான	like
சமமான	likeverdig
பட்டை	gitter
பட்டை	takter
பட்டை	streker
பட்டை	stolper
பட்டை	barer
பட்டை	bar
சடங்கு	rituell
சடங்கு	ritual
சடங்கு	rituale
குகை	hule
குகை	cave
குகை	grotte
குறைக்கும்	redusere
குறைக்கும்	reduser
நாற்பது	førti
நாற்பது	forty
மண்டலங்கள்	regioner
மண்டலங்கள்	soner
கோல்டன்	golden
கோல்டன்	gylne
கோல்டன்	gyllen
கோல்டன்	gyllent
அகமது	ahmed
அகமது	ahamed
குழாய்கள்	rørene
குழாய்கள்	pipes
குழாய்கள்	rør
நோயாளிகள்	pasientene
நோயாளிகள்	pasienter
போராளிகள்	jagerfly
நிகழ்கிறது	skjer
நிகழ்கிறது	skjer
நிகழ்கிறது	happening
நீக்கி	trekke
முழுவதுமாக	helt
முழுவதுமாக	fullstendig
கண்டுபிடிக்கப்பட்ட	oppdaget
பழங்கால	antikk
நேபாளம்	nepal
நேபாளம்	nepals
நேபாளம்	nepalsk
இடர்	risiko
இடர்	risikere
ஆடும்	danser
ஆடும்	dans
ஆடும்	dancing
ஆடும்	dansing
சூழ்நிலை	situasjon
உறவுகள்	relasjoner
உறவுகள்	forhold
உறவுகள்	relasjoner
நிறுத்த	stopp
கற்றுக்	lærte
கற்றுக்	underviste
கற்றுக்	undervist
நடுநிலை	nøytralt
நடுநிலை	nøytrale
நடுநிலை	nøytral
கோபம்	vrede
கோபம்	sinne
கோபம்	raseriet
கோபம்	sinna
கோபம்	sint
விழுந்து	fallet
விழுந்து	høst
விழுந்து	fall
விழுந்து	høsten
விழுந்து	falle
இறைவனை	herre
இறைவனை	lord
குழப்பம்	rot
குழப்பம்	forvirring
குழப்பம்	forvirret
குழப்பம்	forvirra
குழப்பம்	konflikt
குழப்பம்	kaos
மூலக்கூறுகள்	molekyler
துகள்	partikkel
தட்டு	tallerken
திருமதி	fru
திருமதி	mrs
துல்லியமான	presis
துல்லியமான	nøyaktig
துல்லியமான	saklig
துல்லியமான	korrekt
துல்லியமான	nøyaktige
துல்லியமான	presisjon
நாயர்	nair
நிலைமை	situasjon
எட்டாவது	eighth
எட்டாவது	åttende
சிறுவர்கள்	boys
சிறுவர்கள்	gutter
சிறுவர்கள்	guttene
சிறுவர்கள்	kids
சிறுவர்கள்	ungdommer
சிறுவர்கள்	kidsa
சிறுவர்கள்	unger
சிறுவர்கள்	barn
ஒளியியல்	optikk
புரதம்	protein
நாகரிகம்	sivilisasjon
ஆரம்	radius
பண்ணை	farm
பண்ணை	gård
பண்ணை	bondegård
மேற்பரப்பு	overflate
மேற்பரப்பு	overflaten
சாமுவேல்	samuel
பிடித்தது	favoritt
வீரன்	mester
வீரன்	champ
வீடுகளில்	hjemmene
கையேடு	manuell
கையேடு	manual
கோதுமை	hvete
கோதுமை	wheat
பதிப்புகள்	utgaver
பதிப்புகள்	versjoner
முல்லை	plastik
விரைந்து	skyndte
வளர்ச்சியை	vekst
மரியாதை	respekt
விரிவாக்கம்	utvider
விரிவாக்கம்	utvide
விரிவாக்கம்	utvid
விரிவாக்கம்	utvidelse
விரிவாக்கம்	forlengelse
விரிவாக்கம்	extension
பீட்டா	beta
வழிமுறை	skritt
வழிமுறை	steg
வழிமுறை	trinn
வழிமுறை	metoden
வழிமுறை	metode
வழிமுறை	kanal
வழிமுறை	channel
வழிமுறை	kanalen
விரும்பினார்	likte
விரும்பினார்	likt
நடைபெறுகின்றன	underveis
புரியும்	forstår
புரியும்	forstå
புரியும்	skjønner
கேரளம்	kerala
நிலவும்	seirer
கால்நடை	kveg
கால்நடை	storfe
கால்நடை	kyr
ரஷ்யா	russlands
ரஷ்யா	russland
தேங்காய்	kokosnøtt
தேங்காய்	kokos
தேங்காய்	coconut
லூயி	luiz
லூயி	louis
லூயி	louie
தெரியாத	ukjent
தெரியாத	ukjente
தெரியாத	uvisst
வேண்டுகோள்	forespørselen
வேண்டுகோள்	forespørsel
வேண்டுகோள்	anmodning
அணிந்து	iført
அணிந்து	ikledd
கேட்ட	hørt
கேட்ட	hørte
கேட்ட	hort
அபிவிருத்தி	utvikling
இடைக்கால	middelalderske
பாதுகாக்க	beskytte
பாதுகாக்க	beskytt
பாதுகாக்க	ivareta
பார்வையாளர்கள்	publikum
பார்வையாளர்கள்	publikummet
பார்வையாளர்கள்	seere
பார்வையாளர்கள்	seerne
கண்காணிப்பு	sporer
கண்காணிப்பு	sporing
கண்காணிப்பு	overvåking
கண்காணிப்பு	overvåker
சக்கரம்	hjul
சக்கரம்	hjulet
சக்கரம்	chakra
கோடுகள்	lines
கோடுகள்	replikker
கோடுகள்	linjer
கோடுகள்	linger
அனுமதிக்கிறது	tillater
புராண	episk
புராண	epic
எப்பொழுதும்	always
எப்பொழுதும்	bestandig
எப்பொழுதும்	alltid
எப்பொழுதும்	altid
வேதாந்த	vedanta
சிங்கம்	løven
சிங்கம்	lion
சிங்கம்	løve
வேல்ஸ்	wales
புறநகர்	suburban
வழிகள்	retninger
வழிகள்	måter
யானைகள்	elefanter
பாலிவுட்	bollywood
உறுதியாக	sterkt
உறுதியாக	javisst
உறுதியாக	sikker
ஜாக்	jack
ஜாக்	zack
கண்டம்	kontinent
பாதுகாப்பான	trygt
பாதுகாப்பான	safe
பாதுகாப்பான	trygge
பாதுகாப்பான	trygg
பாதுகாப்பான	sikre
பாதுகாப்பான	sikker
பாதுகாப்பான	sikret
கட்டம்	rutenett
வாதம்	argumentet
வாதம்	argument
வாதம்	argumentasjon
அவதாரம்	avatar
மாறுபடும்	varierer
மாறுபடும்	variere
போதே	mens
தேயிலை	tea
தேயிலை	te
அண்ணன்	annan
படைப்பு	skapelsen
படைப்பு	oppretting
படைப்பு	skapning
படைப்பு	skaperverk
படைப்பு	skapelse
படைப்பு	opprettelse
படைப்பு	kreativ
படைப்பு	kreativt
படைப்பு	kreative
அம்பாறை	ampara
துணி	tekstil
துணி	duken
துணி	klede
துணி	klut
துணி	tøy
துணி	tekstiler
அவனுக்கு	ham
அவனுக்கு	him
நிக்கோபார்	nicobar
படப்பிடிப்பு	filming
படப்பிடிப்பு	filmingen
படப்பிடிப்பு	filmer
படப்பிடிப்பு	skyter
படப்பிடிப்பு	skyting
சனி	lørdag
சனி	lørdagen
சனி	satt
சனி	sittet
சனி	lø
சனி	sat
மூங்கில்	bambus
விடை	svar
விடை	svare
தேவைகளை	behov
சார்ல்ஸ்	charles
நியாயமான	rimelig
நியாயமான	rimelige
நியாயமான	fornuftig
உதவியது	hjulpet
உதவியது	hjalp
எட்வர்ட்	edvard
எட்வர்ட்	edward
தலித்	dalit
ஏதோ	noe
ஏதோ	something
ஏதோ	noko
ராஜீவ்	rajiv
பிரீமியர்	premiere
பிரீமியர்	premieren
பிரீமியர்	premier
களஞ்சியம்	silo
இடைநிலை	intermediate
கேள்விகள்	spørsmål
நல	trygd
நல	velferd
விளையாட்டரங்கம்	stadion
விளையாட்டரங்கம்	stadium
எல்லைகள்	grenser
எல்லைகள்	begrensninger
எல்லைகள்	grenser
கதிர்வீச்சு	stråling
அழைக்கப்பட்டார்	inviterte
அழைக்கப்பட்டார்	invitert
டோனி	tony
பனை	palm
சூறாவளி	syklon
சூறாவளி	syklonen
சூறாவளி	tyfon
சூறாவளி	orkanen
சூறாவளி	orkan
சூறாவளி	hurricane
பிரகாஷ்	prakash
ஆனந்த்	anand
பிரிட்டன்	storbritannia
பெருங்கோவில்	katedral
பெருங்கோவில்	katedralen
நிலங்கள்	lander
பெல்	bel
பெல்	bjelle
பெல்	bell
நிழல்	skyggene
நிழல்	skygger
நிழல்	skygge
நிழல்	shadow
நிழல்	skyggen
நிழல்	skygge
விருத்தி	utvikling
இதயம்	heart
இதயம்	hjerte
இதயம்	hjertet
விமர்சனங்கள்	omtaler
விமர்சனங்கள்	anmeldelser
விமர்சனங்கள்	kritikker
விமர்சனங்கள்	kritikk
எங்கு	hvor
இணைக்க	tilkobling
இணைக்க	koble
இணைக்க	connect
திட்டமிடல்	planlegger
திட்டமிடல்	planlegging
தொகுத்தல்	redigerer
தொகுத்தல்	redigere
தொகுத்தல்	redigering
தொகுத்தல்	gruppering
வரவேற்பு	wellcome
வரவேற்பு	velkommen
வரவேற்பு	mottakelse
வரவேற்பு	resepsjonen
வரவேற்பு	resepsjon
வரவேற்பு	mottak
இராமன்	raman
மைக்	mike
பவர்	kraft
பவர்	makt
பவர்	strøm
பவர்	power
தரை	etasje
தரை	etg
தரை	gulv
தரை	lende
தரை	bakken
தரை	marka
தரை	ground
இளவரசி	prinsesse
இளவரசி	princess
இளவரசி	prinsessa
டெல்	tel
டெல்	dell
தொழில்கள்	jobs
தொழில்கள்	jobber
தொழில்கள்	arbeidsplasser
கணவன்	ektemann
தேவன்	gud
வாக்கெடுப்பு	meningsmåling
உலோகங்கள்	metaller
படுகொலைகள்	massakre
படுகொலைகள்	massakren
யுனெஸ்கோ	unesco
சுவை	smak
சுவை	smakebit
சுவை	smake
எரிக்	eric
எரிக்	erik
பீடம்	alter
சேரும்	milan
சேரும்	milano
சேரும்	destinasjon
சேரும்	bestemmelsessted
வெளிப்பாடு	uttrykk
வெள்ளம்	flom
வெள்ளம்	oversvømmelse
வெள்ளம்	flommen
வெள்ளம்	flom
கல்லறை	graven
கல்லறை	grav
கல்லறை	gravlund
கல்லறை	kirkegård
கல்லறை	kirkegården
கல்லறை	graven
கல்லறை	grava
கல்லறை	grav
அத்தியாயம்	kapittel
அத்தியாயம்	episode
கல்வெட்டுகள்	innskriftene
இணைந்தது	sluttet
பாட	syng
பாட	sing
பாட	synge
மீதமுள்ள	gjenstår
மீதமுள்ள	gjenstående
மீதமுள்ள	gjenværende
கோள்கள்	planetene
கோள்கள்	planeter
ஆவணம்	doc
ஆவணம்	dokumentet
ஆவணம்	dokument
ஆவணம்	dokumentere
பேருந்துகள்	busser
பேருந்துகள்	bussene
மாதா	mata
இணைக்கப்பட்டது	koblet
இணைக்கப்பட்டது	tilkoblet
இணைக்கப்பட்டது	sammenkoblet
இணைக்கப்பட்டது	tilknyttet
இணைக்கப்பட்டது	knyttet
இணைக்கப்பட்டது	lenket
இணைக்கப்பட்டது	koblet
ராப்	rob
கூட்டல்	tilskudd
கூட்டல்	tillegg
கூட்டல்	sum
கூட்டல்	summen
நினைவில்	husket
நினைவில்	huskes
நினைவில்	husk
நினைவில்	huske
நினைவில்	remember
வேதம்	vedaene
முடிச்சு	node
முடிச்சு	noden
முடிச்சு	knute
கென்ட்	kent
தடம்	track
தடம்	spor
தடம்	spore
நடத்தியது	gjennomført
ஐம்பது	femti
ஐம்பது	fifty
நீதிமன்றங்கள்	domstolene
நீதிமன்றங்கள்	domstoler
ரப்பர்	gummi
வயதான	eldre
மகனும்	sønn
மகனும்	son
கற்று	learn
கற்று	lære
கற்று	lær
மக்களாட்சி	demokrati
பூங்காக்கள்	parkene
பூங்காக்கள்	parker
பூங்காக்கள்	parks
நிறுத்தம்	stopp
ரோஜா	rose
ரோஜா	roja
புகை	røyking
புகை	røyker
புகை	røyken
புகை	smoke
புகை	røyk
சைவம்	vegetarianer
சைவம்	vegetarianere
சைவம்	vegetarisk
சைவம்	vegan
பகல்	dagslys
பகல்	dagslyset
நிலா	måne
நிலா	månen
நிலா	moon
சதவிகிதம்	prosent
சதவிகிதம்	prosentandel
சதவிகிதம்	prosent
பெனடிக்ட்	benedict
பெனடிக்ட்	benedikt
நீச்சல்	svømme
நீச்சல்	svømmetur
நீச்சல்	svømmer
நீச்சல்	svømming
ராதா	radha
பாடகி	sanger
சடங்குகள்	ritualer
சடங்குகள்	seremonier
கிறிஸ்து	kristus
கிறிஸ்து	christ
யுனைடெட்	forent
யுனைடெட்	united
காலணி	sko
கரும்பு	sukkerrør
தெலுங்கானா	telangana
பதினான்கு	fourteen
பதினான்கு	fjorten
சேர்க்கை	union
சேர்க்கை	fagforening
சேர்க்கை	unionen
சேர்க்கை	innrømmelse
சேர்க்கை	kombi
சேர்க்கை	combo
எழுச்சி	rise
செயற்பாடு	aktivitet
விளையாடி	spiller
விளையாடி	spiler
சுங்கை	sungai
படித்த	lest
படித்த	lese
படித்த	les
படித்த	read
படித்த	utdanna
படித்த	utdannede
படித்த	utdannet
மாறிலி	constant
மாறிலி	konstant
கைப்பற்றிய	fanget
ஒதுக்கீடு	tilskrivelse
ஒதுக்கீடு	tildeling
பாபா	baba
கிளிநொச்சி	papegøye
கிளிநொச்சி	kilinochchi
வாழை	banan
வாழை	bananen
வாழை	banana
குழுவை	gruppe
குழுவை	gruppen
அங்குலம்	tommer
அங்குலம்	tomme
அங்குலம்	tommer
பேசி	telefon
இறைச்சி	kjøtt
இறைச்சி	meat
ஏரிகள்	sjøer
ஏரிகள்	innsjøer
தற்காலிகமாக	midlertidig
அணுகுமுறை	tilnærming
காரணி	factor
காரணி	faktor
நிலவு	måne
நிலவு	månen
நிலவு	moon
உட்புற	interiør
உலோகம்	metall
உலோகம்	metal
உலோகம்	metaller
அறிமுக	debut
அறிமுக	debuten
விதை	sæd
விதை	frø
விதை	frø
ஊடகம்	media
ஊடகம்	medier
ஊடகம்	mediefiler
மெக்சிகோ	mexico
அமெரிக்கர்	amerikaner
அமெரிக்கர்	amerikanske
அமெரிக்கர்	american
அமெரிக்கர்	amerikansk
அமெரிக்கர்	amerikanerne
அமெரிக்கர்	amerikanere
இப்னு	ibn
அறிக்கைகள்	rapportene
அறிக்கைகள்	rapporter
அறிக்கைகள்	rapporterer
வெற்றியை	vellykket
வெற்றியை	suksessen
வெற்றியை	suksess
நாளிதழ்	avispapir
நாளிதழ்	avis
ஹாலிவுட்	hollywood
மெல்ல	langsomt
மெல்ல	sakte
பிறந்தது	born
பிறந்தது	født
பதினாறு	sixteen
பதினாறு	seksten
சகோதரன்	broder
சகோதரன்	broren
சகோதரன்	brother
சகோதரன்	bror
கடை	handle
கடை	butikk
கடை	sløyd
கடை	butikk
தெளிவு	klart
தெளிவு	tøm
தெளிவு	klarsyn
தெளிவு	klarhet
கணினிகள்	datamaskiner
வேர்	root
வேர்	rot
பிரான்சிஸ்	francis
வெளியீடுகள்	utgivelser
ஊழியர்கள்	stav
ஊழியர்கள்	personale
ஊழியர்கள்	stab
ஊழியர்கள்	staff
சக்கர	hjul
சக்கர	hjulet
வாட்	watt
வாட்	wat
சுவிஸ்	sveitsiske
சுவிஸ்	sveitsisk
சுவிஸ்	swiss
பேட்மேன்	batman
மூடிய	lukka
மூடிய	lukket
மூடிய	stengt
ஆட்டோ	auto
ஆட்டோ	automatisk
வெளியேறும்	exit
வெளியேறும்	avslutt
வெளியேறும்	utgang
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	bygging
கட்டுமான	konstruksjon
போஸ்	bose
போஸ்	positur
போஸ்	posere
இன்பம்	glede
இன்பம்	nytelse
ஒன்பதாவது	ni
ஒன்பதாவது	nine
ஒன்பதாவது	niende
ஒன்பதாவது	ninth
டெய்லர்	taylor
புனைவு	fiksjon
கன்னி	virgo
கன்னி	jomfruen
மரபுகள்	tradisjoner
மரபுகள்	tradisjonene
நடுவர்	dommer
நெறிமுறைகள்	kriterier
டாட்டா	tata
விவசாயிகள்	bønder
சாதனம்	enheten
சாதனம்	enhets
சாதனம்	enhet
மின்னணுவியல்	elektronikk
மேற்கோள்கள்	satellitt
மேற்கோள்கள்	sitater
மேற்கோள்கள்	eksempler
மேற்கோள்கள்	sitater
வெளிப்படையாக	åpenlyst
வெளிப்படையாக	tilsynelatende
வெளிப்படையாக	tydligvis
வெளிப்படையாக	visstnok
வெளிப்படையாக	tydeligvis
பாக்	pak
தெருவில்	gate
தெருவில்	street
தெருவில்	gaten
தெருவில்	gata
உயிருடன்	levende
உயிருடன்	alive
பெண்ணை	jente
பெண்ணை	jenta
ஓடி	flyt
ஓடி	flow
ஸ்மித்	smith
மேஜர்	majoren
மேஜர்	major
மேஜர்	dur
மேஜர்	avdelingsleder
ஊட்டச்சத்து	ernæring
தண்டு	stilk
அறைகள்	rom
எண்ணை	tall
எண்ணை	nummer
எண்ணை	number
எண்ணை	antall
இருவருக்கும்	både
இருவருக்கும்	begge
இன்றளவும்	vever
பிரான்சிய	académie
உரிமையாளர்	owner
உரிமையாளர்	eier
சேதம்	skade
கவுண்டர்	disken
விரும்பிய	foretrukket
விரும்பிய	foretrukne
விரும்பிய	foretrakk
ஜோடி	pair
ஜோடி	par
ஜோடி	par
ஜோடி	paret
ஜோடி	couple
மந்திரம்	mantra
தயாரிப்பாளர்கள்	produsenter
தயாரிப்பாளர்கள்	produsentene
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
கரை	grensen
நாயகன்	helt
நாயகன்	hero
நாயகன்	helten
நாயகன்	mannfolk
நாயகன்	mannen
நாயகன்	mann
காப்பகம்	arkiv
காப்பகம்	arkivere
காப்பகம்	arkiver
காப்பகம்	arkivet
அடர்ந்த	tett
கூத்து	hoa
படைத்த	opprettes
படைத்த	opprettet
படைத்த	skapt
படைத்த	laga
அருங்காட்சியகங்கள்	museer
சிவா	shiva
சிவா	shiva
சிவா	siva
குடி	drikking
குடி	drikke
குடி	drikker
குடி	drikk
குடி	dram
குடி	drink
குடி	drikke
வாழ்த்துக்கள்	congratulations
வாழ்த்துக்கள்	gratulasjoner
வாழ்த்துக்கள்	gratulerer
வாழ்த்துக்கள்	gratulere
வாழ்த்துக்கள்	hilsner
வாழ்த்துக்கள்	hilsen
வாழ்த்துக்கள்	hilsener
வாழ்த்துக்கள்	grattis
பாடலாசிரியர்	komponist
பாடலாசிரியர்	publiseringsverktøy
இனிய	lykkelig
இனிய	fornøyd
இனிய	glad
இனிய	fornøyde
குளோரின்	klor
பெல்ஜியம்	belgias
பெல்ஜியம்	belgia
வெளியிட்டு	frigjør
மெட்ரிக்	metrisk
மெட்ரிக்	målingen
துருக்கிய	tyrkisk
நெப்போலியன்	napoleon
ஆயுதம்	våpen
ஆயுதம்	ammunisjon
மசூதி	moské
மசூதி	moskeen
வழிகாட்டி	veiviseren
வழிகாட்டி	trollmann
வழிகாட்டி	veiledningen
வழிகாட்டி	veiledning
வழிகாட்டி	guide
வழிகாட்டி	veiviser
பங்களிக்க	bidrar
பங்களிக்க	bidra
குடியேற்றம்	innvandring
பிலிப்	phillip
பிலிப்	philip
பிலிப்	philip
பிலிப்	filip
பர்மா	burma
பர்மா	burmas
பாபு	babu
நெருக்கமான	intim
நெருக்கமான	intime
நெருக்கமான	intimt
தேவையற்ற	uønskede
தேவையற்ற	uønsket
தேவையற்ற	unødvendige
தேவையற்ற	unødig
தேவையற்ற	unødvendig
திறனாய்வு	kritikk
தீர்க்க	løs
தீர்க்க	løse
தீர்க்க	oppklare
தீர்க்க	løser
சேர்க்கும்	legger
சேர்க்கும்	tilføyelser
பலகை	brettspill
பலகை	styret
பலகை	board
தணிக்கை	sensur
வளைவு	kurve
யூதர்கள்	jøder
வளைகுடா	bukt
வளைகுடா	bukt
வளைகுடா	bay
உகந்த	optimal
உகந்த	optimalt
மெய்நிகர்	virtuelt
மெய்நிகர்	virtual
மெய்நிகர்	virtuell
கிரிக்	crick
மோதல்	kollisjon
உள்ளீடு	feed
உள்ளீடு	mate
உள்ளீடு	oppføring
உள்ளீடு	innspill
உள்ளீடு	inndata
தெய்வங்கள்	gudene
தெய்வங்கள்	guder
ஊதா	purple
ஊதா	lilla
ஊதா	fiol
ஊதா	violet
புயல்	syklon
புயல்	syklonen
புயல்	uvær
புயல்	stormer
புயல்	stormene
புயல்	uvær
புயல்	storm
பகவான்	bhagwan
நினைத்து	tenking
நினைத்து	tenkende
நினைத்து	tenkning
நினைத்து	tenker
அக்கறை	omsorg
அக்கறை	omsorgsfull
கூறு	modul
கூடைப்பந்து	basket
கூடைப்பந்து	basketball
விதைகள்	frø
மாசு	forurenset
மாசு	forurensning
மாசு	forurensing
வரவு	ankomsten
வரவு	ankomst
எப்போது	when
எப்போது	når
முப்பது	tretti
முப்பது	tredve
முப்பது	thirty
புத்தரின்	buddha
சரக்கு	frakt
சரக்கு	last
சரக்கு	beholdningen
சரக்கு	frakt
இயல்பாக	normalt
இயல்பாக	normale
இயல்பாக	normalen
இயல்பாக	normal
வைரஸ்	virus
பான்	bonn
பான்	pan
பரப்புரை	lobbyvirksomhet
பரப்புரை	propaganda
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	ondskapen
தீங்கு	evil
தீங்கு	ondskap
தீங்கு	lemlestelse
தீங்கு	harm
பலன்	benefit
பலன்	resultat
கோழி	fjærkre
கோழி	høna
கோழி	kylling
கோழி	hen
கோழி	høne
சக்தியை	kraft
சக்தியை	makt
சக்தியை	strøm
சக்தியை	power
எல்லோரும்	everybody
எல்லோரும்	alle
எல்லோரும்	folkens
எல்லோரும்	alle
பயணத்தை	reise
பயணத்தை	reisen
வாரங்கள்	ukene
வாரங்கள்	weeks
வாரங்கள்	ukevis
வாரங்கள்	uker
தொழிற்சாலைகள்	fabrikkene
தொழிற்சாலைகள்	fabrikker
அளவீடு	måling
மென்மையான	myke
மென்மையான	mykt
மென்மையான	soft
மென்மையான	myk
மென்மையான	letteste
பகதூர்	bahadur
மூவர்	trio
சமம்	likemenn
நிலவியல்	geologi
குடியுரிமை	borgerskap
குடியுரிமை	statsborgerskap
விருந்து	parti
விருந்து	fest
விருந்து	feste
விருந்து	party
ரைட்	wright
உருவாக்குதல்	lager
உருவாக்குதல்	making
உருவாக்குதல்	lage
உருவாக்குதல்	skapelsen
உருவாக்குதல்	oppretting
உருவாக்குதல்	skapning
உருவாக்குதல்	skaperverk
உருவாக்குதல்	skapelse
