और	وال
मामा	عمو
मामा	عمي
मामा	عم
मामा	العم
नगरीय	الحضر
नगरीय	حضرية
नगरीय	الحضري
नगरीय	الحضرية
नगरीय	حضري
जैकी	جاكي
क्रोधित	تفاقم
क्रोधित	غاضبة
क्रोधित	زعل
क्रोधित	غاضب
क्रोधित	غاضبون
तात्कालिक	عاجل
तात्कालिक	مستعجل
तात्कालिक	الفوري
तात्कालिक	فوري
हलके	بخفة
कमांड	امر
कमांड	قيادة
कमांड	القيادة
कोबेन	كوبين
बुराई	الشر
बुराई	شرا
बुराई	شر
टाइपिंग	الطباعة
टाइपिंग	الكتابة
उत्तेजक	الاستفزازية
दशमलव	العشري
काई	كاي
क्रूर	قاسي
क्रूर	ضروب
क्रूर	وحشية
क्रूर	وحشي
जोनाथन	جونثان
जोनाथन	جوناثان
फ्लाइट	الرحلة
फ्लाइट	طيران
फ्लाइट	الطيران
निकटता	القرب
निकटता	التقارب
निकटता	القرب
सैर	مشي
सैर	امشي
सैर	المشي
चिकनी	سلسة
चिकनी	سلس
चिकनी	ناعمة
चिकनी	ناعم
चिकनी	السلس
चिकनी	دهني
कैनेडी	كندي
कैनेडी	كيندي
कैनेडी	كينيدي
कैनेडी	كنيدي
टाई	تعادل
टाई	التعادل
विदेशियों	اجانب
विदेशियों	الاجانب
अनुवादित	مترجمة
इंजीनियरों	المهندسين
गा	غن
गा	اغني
गा	يغني
गा	غني
पूछताछ	التحقيق
पूछताछ	الاستفسار
पूछताछ	تحقيق
पूछताछ	استفسارات
पूछताछ	تحريات
पूछताछ	للاستفسار
पूछताछ	التحقيقات
पूछताछ	الاستفسارات
सर्पिल	دوامة
परिशिष्ट	التذييل
परिशिष्ट	الزائدة
गवाही	يشهد
गवाही	اشهد
गवाही	الشهادة
गवाही	شهادة
वॉकर	والكر
वॉकर	ووكر
वॉकर	واكر
लेआउट	التصميم
लेआउट	التخطيط
लेआउट	تخطيط
कैदियों	سجناء
कैदियों	المساجين
कैदियों	الاسرى
कैदियों	اسرى
कैदियों	السجناء
समाविष्ट	المجسدة
फिजी	فيجي
हुक	الخطاف
हुक	خطاف
हुक	هوك
रिटर्न	عوائد
रिटर्न	ترجع
रिटर्न	العائدات
रिटर्न	العودة
रिटर्न	عودة
प्लैटिनम	البلاتين
प्लैटिनम	البلاتينيوم
फिलीपींस	الفلبينية
फिलीपींस	الفلبين
फिलीपींस	بالفلبين
दीवारें	اسوار
दीवारें	الحوائط
दीवारें	الحيطان
दीवारें	جدران
दीवारें	الجدران
सपाट	مسطح
सपाट	شقة
सपाट	مسطحة
नक़ल	نسخة
नक़ल	علم
नक़ल	انسخ
नक़ल	نسخ
नक़ल	نسخ
नक़ल	النسخ
फ्रेमवर्क	اطار
देशभक्ति	وطنية
केन्या	كينيا
बर्बाद	تهدر
बर्बाद	تضيع
बर्बाद	يهدر
बर्बाद	النفايات
बर्बाद	هدر
कस्टम	الجمارك
कस्टम	جمارك
कस्टम	العادات
कस्टम	العرف
कस्टम	مخصص
कस्टम	مخصصة
अकादमिक	اكاديمية
अकादमिक	الاكاديمي
अकादमिक	الاكاديمية
अकादमिक	اكاديمي
असीम	عاصم
एकजुट	توحيد
कोलेस्ट्रॉल	الكوليسترول
दांते	دانتي
किंगफिशर	الرفراف
बगीचे	حديقة
बगीचे	الحديقة
मुराद	مراد
युग्म	يقترن
ईमान	ايمانا
ईमान	فيث
ईमान	ايمان
ईमान	الايمان
भट्टी	فرن
भट्टी	الفرن
पोटैशियम	البوتاسيوم
केली	كيلي
लोकगीत	الفولكلور
सर्बिया	صربيا
धर्मनिरपेक्ष	العلمانية
दृष्टिगोचर	مرئي
दृष्टिगोचर	ظاهر
दृष्टिगोचर	مرئية
तोप	المدفع
तोप	مدفع
तोप	كانون
दूरभाष	هاتف
दूरभाष	تلفون
दूरभाष	تليفون
दूरभाष	الهاتف
शेंगेन	شنغن
दुल्हन	العروس
दुल्हन	العروسة
दुल्हन	عروس
दुल्हन	عروسة
ओबेरॉय	ابرهة
जस्ता	الزنك
उड़	ذبابة
माली	بستاني
माली	البستاني
माली	مالي
परियोजनाएं	المشروعات
परियोजनाएं	المشاريع
परियोजनाएं	مشاريع
परियोजनाएं	مشروعات
सिएटल	سياتل
प्रिया	بريا
टायर	الاطارات
टायर	اطارات
टायर	الاطارات
टायर	اطارات
बाँस	الخيزران
सुधारक	المصلح
उत्खनन	التنقيب
उत्खनन	الحفر
उन्नयन	ترقية
उन्नयन	الترقية
उन्नयन	الارتفاع
गरिमा	كرامة
गरिमा	الكرامة
धागे	الغزل
बताना	اخبر
सिलेंडर	الاسطوانات
सिलेंडर	اسطوانات
मैक्सिकन	مكسيكية
मैक्सिकन	مكس
मैक्सिकन	المكسيكي
मैक्सिकन	مكسيكي
देशो	بلدان
देशो	البلدان
देशो	الدول
खोपड़ी	جمجمة
खोपड़ी	الجمجمة
कोलम्बिया	كولومبيا
विद्रोहियों	المتمردين
विद्रोहियों	المتمردون
विद्रोहियों	الثوار
कैसा	ازاي
कैसा	شلون
कैसा	كيف
टेल	الحكاية
टेल	حكاية
टेल	الذيل
टेल	ذيل
कबीले	قبيلة
कबीले	القبيلة
सूर्योदय	الشروق
सूर्योदय	شروق
रणनीतिक	الاستراتيجي
रणनीतिक	استراتيجي
रणनीतिक	استراتيجيا
रणनीतिक	تكتيكية
रणनीतिक	التكتيكية
रणनीतिक	التكتيكي
झटके	الصدمات
झटके	صدمات
प्रक्षेप	الاسقاط
प्रक्षेप	اسقاط
पर्यवेक्षण	الاشراف
पर्यवेक्षण	اشراف
एमी	ايمى
एमी	ايمي
प्लेटो	افلاطون
मीन	الحوت
कनाडाई	كندي
कनाडाई	كندية
कनाडाई	الكندي
कनाडाई	الكندية
रिसाव	التسريب
रिसाव	تسريب
रिसाव	تسرب
रिसाव	التسرب
निषिद्ध	محرم
निषिद्ध	ممنوع
निषिद्ध	حرام
निषिद्ध	محظور
निषिद्ध	محظورة
सेम	الفول
सेम	الفاصولياء
सेम	الفول
सेम	الفاصوليا
सेम	فول
रॉन	رون
बरसात	استحمام
बरसात	دش
बरसात	الدش
बरसात	الامطار
बरसात	مطر
बरसात	المطر
बरसात	الامطار
इंटेल	انتل
फास्ट	سريعة
फास्ट	سريع
यथार्थवाद	الواقعية
यथार्थवाद	واقعية
बाह	باه
तालिबान	الطالبان
तालिबान	طالبان
दर्शनशास्त्र	الفلسفة
दर्शनशास्त्र	فلسفة
स्वादिष्ट	لذيذ
स्वादिष्ट	لذيذة
स्वादिष्ट	لذيذ
ज्वाला	لهب
ज्वाला	اللهب
ज्वाला	شعلة
ज्वाला	الشعلة
ईंटों	طوب
ईंटों	بريك
कर्ज	الدين
कर्ज	الديون
सलाद	الخس
सलाद	خس
सलाद	سلطة
सलाद	السلطة
जलन	غيور
जलन	اغار
जलन	غيورة
जलन	تهيج
शौकिया	هاو
शौकिया	هاوية
शौकिया	الهواة
अनूठा	فريدون
अनूठा	فريدة
अनूठा	فريد
कैरी	كارى
पेशावर	بيشاور
पहेली	اللغز
पहेली	لغز
चादर	شال
चादर	الورقة
चादर	ورقة
फ्रैंकलिन	فرانكلين
एथिलीन	ايثيلين
सेकेंड	ثواني
सेकेंड	الثواني
सेकेंड	ثوان
सेकेंड	ثانيا
सेकेंड	الثانيه
सेकेंड	تاني
सेकेंड	الثاني
सेकेंड	الثانية
सेकेंड	ثاني
महापौर	عمدة
महापौर	العمدة
आयताकार	مستطيل
आयताकार	مستطيل
प्रस्तावना	مقدمة
प्रस्तावना	المقدمة
प्रस्तावना	ديباجة
मैनहटन	منهاتن
मैनहटन	مانهاتن
मॉरीशस	موريشيوس
लावा	لافا
लावा	الحمم
बाधाओं	الحواجز
बाधाओं	حواجز
बाधाओं	العقبات
बाधाओं	عقبات
बाधाओं	العراقيل
बाधाओं	العوائق
परिधान	فستان
परिधान	الفستان
परिधान	ثوب
परिधान	اللباس
परिधान	لباس
परिधान	ازياء
परिधान	الازياء
हब	المحور
हब	محور
हब	هاب
हब	هب
जग	عالم
जग	العالمي
जग	الدنيا
जग	العالم
जग	world
जग	jag
पम्प	المضخة
पम्प	مضخة
पम्प	ضخ
बायर	باير
नाल	حدوة
पवित्रता	حرمة
पवित्रता	قدسية
पवित्रता	النقاء
पवित्रता	قداس
लाभप्रद	مربحة
रोचेस्टर	روشيستر
श्रेष्ठता	التفوق
डोनाल्ड	دونالد
रमन	رامان
सीढ़ी	سلم
सीढ़ी	السلم
प्रतिकृति	نمط
प्रतिकृति	النمط
ताड़	النخيل
ताड़	الكف
धमाके	بانغ
सीटी	صافرة
सीटी	صفارة
परोसा	خدمت
परोसा	خدم
कार्टर	كارتر
सिरदर्द	صداع
सिरदर्द	الصداع
उपनिवेशवाद	الاستعمار
उपनिवेशवाद	المستعمرة
उपनिवेशवाद	مستعمرة
सैंडविच	شطيرة
सैंडविच	ساندويتش
चिप्स	الرقائق
चिप्स	رقائق
गुड़	دبس
चन्द	المتصلين
विधियां	اساليب
विधियां	الاساليب
विधियां	الطرائق
बिखरे	متفرقة
वेस्टमिंस्टर	ويستمنستر
सुनाया	تنطق
शैतान	شيطان
शैतान	الشيطان
शैतान	ابليس
शीट	الورقة
शीट	ورقة
उद्धार	الانقاذ
उद्धार	انقاذ
पैकेजिंग	العبوة
पैकेजिंग	تغليف
पैकेजिंग	التغليف
पैकेजिंग	التعبئة
पैकेजिंग	تعبئة
म्यूनिख	ميونيخ
म्यूनिख	ميونخ
शरीफ	شريف
बिस्तर	الفراش
बिस्तर	سرير
बिस्तर	السرير
बिस्तर	فراش
दोहराया	متكرر
दोहराया	متكررة
बोल्ट	bolt
गुम्बद	قبة
गुम्बद	القبة
गुम्बद	القباب
सेवानिवृत्ति	تقاعد
सेवानिवृत्ति	التقاعد
जश्न	احتفالات
जश्न	الاحتفالات
जश्न	احتفال
जश्न	الاحتفال
नोबल	نبيل
नोबल	النبيل
नोबल	نوبل
नोबल	نبيلة
नोबल	النبيلة
टायसन	تايسون
लहरों	الامواج
लहरों	موج
लहरों	موجات
लहरों	امواج
लहरों	الموجات
सीसा	الرصاص
तना	جذعية
नाइट्राइट	نتريت
समीर	سمير
तांबे	النحاس
समतुल्य	مكافئ
फेरारी	فيراري
माईस्पेस	myspace
एमआईटी	mit
भ्रामक	مضلل
भ्रामक	مضللة
संभावनाओं	احتمالات
संभावनाओं	الامكانات
संभावनाओं	الامكانيات
संभावनाओं	الاحتمالات
संभावनाओं	امكانيات
केक	كعك
केक	كيك
केक	كيكة
केक	كعكة
केक	الكيك
जिज्ञासा	الفضول
अन्याय	ظلم
अन्याय	الظلم
अनुसूची	جدولة
अनुसूची	جدول
एनिमेशन	المتحركة
देखो	نظرة
देखो	انظري
देखो	النظرة
देखो	انظر
इंतजार	الانتظار
इंतजार	انتظروا
इंतजार	انتظار
इंतजार	انتظر
हिम्मत	شجاعة
हिम्मत	الشجاعة
हिम्मत	تجرؤ
हिम्मत	يجرؤ
प्रमाणपत्र	الشهادات
प्रमाणपत्र	شهادات
प्रमाणपत्र	الشهادة
प्रमाणपत्र	شهادة
प्रमाणपत्र	الشهادات
सांकेतिक	رمزية
सांकेतिक	رمزي
असमानता	التفاوت
आमदनी	ايرادات
आमदनी	الايرادات
आमदनी	دخل
आमदनी	الدخل
टिन	تين
टिन	تن
टिन	القصدير
चारा	العلف
चारा	طعم
ओलिवर	اوليفر
डिब्बे	العلب
डिब्बे	علب
घनी	سميك
घनी	سميكة
एस्पिरिन	الاسبرين
जनजातीय	القبلية
सोर्स	المصدر
सोर्स	مصدر
पीर	نظير
पीर	النظير
विश्लेषक	محلل
नीम	النيم
चेल्सी	تشيلسي
बाजरा	الدخن
पाम	بام
इच्छाओं	الشهوات
इच्छाओं	الرغبات
इच्छाओं	رغبات
रिश्तों	علاقات
रिश्तों	العلاقات
संन्यास	تقاعد
संन्यास	التقاعد
पुनर्वास	التاهيل
प्रोसेसर	معالج
प्रोसेसर	المعالج
स्ट्रीम	الجداول
स्ट्रीम	جداول
स्ट्रीम	تيار
वक्तव्य	بيان
वक्तव्य	البيان
कृत्यों	الوظائف
कृत्यों	المهام
कृत्यों	وظائف
अचार	المخلل
अचार	مخلل
प्रदाताओं	مقدمي
शर्तें	الاحوال
शर्तें	ظروف
शर्तें	الظروف
शर्तें	الشروط
शर्तें	شروط
शर्तें	المصطلحات
शर्तें	الشروط
शर्तें	شروط
मॉड्यूल	وحدات
मॉड्यूल	وحدة
हिरण	غزال
हिरण	ايل
हिरण	الغزال
हिरण	الغزلان
हिरण	الوعل
पिकनिक	نزهة
पिकनिक	النزهة
ईसाइयों	المسيحيين
प्रेषित	ارسلت
प्रेषित	ارسل
ज़िन्दगी	الحياة
ज़िन्दगी	الحياه
ज़िन्दगी	حياة
ज़िन्दगी	life
बॉय	ولد
बॉय	بوي
बॉय	صبي
बॉय	الولد
बॉय	فتى
अपघटन	التحلل
अपघटन	تحلل
इब्राहिम	ابراهيم
प्रीति	بريتي
संवेदी	الحسية
कार्लो	كارلو
तपेदिक	السل
तपेदिक	سل
फिल्मफेयर	filmfare
बैनर	رايات
बैनर	الرايات
बैनर	شعارات
बैनर	لافتات
बैनर	الراية
बैनर	لافتة
बैनर	راية
याहू	ياهو
बुजुर्ग	مسن
बुजुर्ग	المسنون
बुजुर्ग	المسنين
वेदी	المذبح
उत्साहित	متحمسة
उत्साहित	متحمسين
उत्साहित	متحمس
प्रलय	الكارثة
नन्द	nand
रिले	رايلي
रिले	رايلى
रिले	التتابع
रिले	تتابع
चुनौतियों	تحديات
चुनौतियों	التحديات
अनवर	انور
फर्ग्यूसन	فيرغسون
हालात	الوضع
हालात	الموقف
हालात	الحالة
हालात	الاحتمالات
हालात	احتمالات
हालात	ظروف
हालात	الظروف
भैंस	بافالو
भैंस	الجاموس
महाद्वीपों	قارات
महाद्वीपों	القارات
लेनिन	لينين
समाचारपत्र	الجريدة
समाचारपत्र	الصحيفة
समाचारपत्र	صحيفة
समाचारपत्र	جريدة
साम्य	التشابه
साम्य	الشبه
संतोषजनक	مرضية
संतोषजनक	ارضاء
रनवे	المدرج
रनवे	مدرج
सफ़र	الرحلة
सफ़र	رحلة
विवेचना	التداول
विवेचना	المداولات
विवेचना	مداولات
खींचा	سحبت
खींचा	درو
सल्फर	كبريت
सल्फर	الكبريت
सल्फर	الكبريت
स्क्वैश	الاسكواش
लॉक	قفل
लॉक	القفل
वाल्टर	والتر
पीएचडी	الدكتوراه
गॉर्डन	جوردون
गॉर्डन	غوردن
गॉर्डन	غوردون
बांस	الخيزران
वाटसन	واطسون
वाटसन	واتسون
सहिष्णुता	التسامح
सहिष्णुता	تسامح
लूथर	لوثر
परिपक्वता	الاستحقاق
परिपक्वता	النضج
परिपक्वता	نضج
परिपक्वता	استحقاق
परिपक्वता	النضوج
निरंतरता	استمرارية
निरंतरता	الاستمرارية
निरंतरता	الاستدامة
पनामा	لبنما
पनामा	باناما
पनामा	بنما
लॉरेंस	لورنس
लॉरेंस	لورانس
हिरासत	حضانة
हिरासत	الحضانة
हिरासत	الوصاية
लड़	قتال
लड़	القتال
गुणात्मक	النوعي
गुणात्मक	نوعية
गुणात्मक	النوعية
बौना	قزما
बौना	قزم
बौना	القزم
रेखाचित्र	ارسم
रेखाचित्र	رسمة
रेखाचित्र	رسم
रेखाचित्र	الرسم
स्वदेश	امة
स्वदेश	الامة
सुपरमैन	سوبرمان
बुल	الثور
धब्बे	رقع
धब्बे	رقعة
धब्बे	بقع
धब्बे	البقع
विकिस्रोत	wikisource
निक	نيك
निक	نك
पीढी	توليد
पीढी	الجيل
पीढी	جيل
माउस	الفارة
माउस	الفار
माउस	فار
माउस	ماوس
क्राउन	تاج
क्राउन	كراون
क्राउन	التاج
साड़ी	ساري
साड़ी	الساري
साड़ी	ساري
बहुमुखी	المتعددة
बहुमुखी	تعدد
बहुमुखी	متعدد
बहुमुखी	متعددة
पहियों	عجلات
पहियों	العجلات
स्पीयर्स	الرماح
बहू	العروس
बहू	العروسة
बहू	عروس
बहू	عروسة
छठा	سادس
छठा	السادسة
छठा	السادس
छठा	سادسا
स्पा	منتجع
स्पा	سبا
मातृभूमि	وطن
मशीनें	الالات
मशीनें	الات
मशीनें	ماكينات
पनडुब्बी	غواصة
पनडुब्बी	الغواصة
काउंटर	العداد
काउंटर	مضاد
बचना	التهرب
शौक	هواية
शौक	الهواية
शौक	الهوايات
शौक	هواياته
शौक	هوايات
निचला	اقل
निचला	اخفض
निचला	ادنى
नौकर	خادم
नौकर	خا
नौकर	الخادم
अफगान	افغانستان
दोहा	الدوحة
टार्ज़न	طرزان
उदासीन	حنين
राजमहल	قصر
राजमहल	القصر
बसों	حافلات
बसों	الحافلات
मॉर्गन	مورجان
मॉर्गन	مورغان
सतहों	الاسطح
सतहों	اسطح
रसेल	راسيل
रसेल	راسل
रसेल	روسل
रसेल	روسيل
संगीतमय	موسيقي
संगीतमय	موسيقية
टिक	تيك
टिक	تيك
क्राइस्ट	المسيح
अनुप्रस्थ	مستعرض
प्रायोजक	الراعي
प्रायोजक	راع
प्रायोजक	مقدمي
प्रायोजक	الرعاة
ब्रिगेड	لواء
ब्रिगेड	اللواء
पॉलिसी	السياسات
पॉलिसी	السياسة
पॉलिसी	سياسة
दस्त	الاسهال
कलाई	رسغ
कलाई	المعصم
संभोग	جماع
संभोग	الجماع
अल्फ्रेड	الفريد
अल्फ्रेड	الفرد
वेल्श	بريل
कराटे	الكاراتيه
ग्रंथियों	الغدد
ट्रैफिक	المرور
लिबरल	الليبرالية
लिबरल	الليبرالي
खंडहर	الانقاض
खंडहर	الحطام
खंडहर	حطام
खंडहर	الخراب
खंडहर	خراب
कर्क	السرطان
कर्क	سرطان
प्रेरण	الحث
प्रेरण	التعريفي
लामा	lama
लेज़र	الليزر
लेज़र	ليزر
बाइबल	التوراة
बाइबल	الانجيل
क्रमांक	عدد
क्रमांक	العدد
क्रमांक	الرقم
क्रमांक	رقم
धक्का	ادفع
धक्का	دفع
आविष्कारक	المخترعين
आविष्कारक	مخترع
गोपनीय	مشفر
गोपनीय	مشفرة
गोपनीय	سر
गोपनीय	سري
गोपनीय	السر
गोपनीय	سرية
गोपनीय	سري
प्रेत	زومبي
प्रेत	الزومبي
कब्रिस्तान	مقبرة
कब्रिस्तान	المقابر
कब्रिस्तान	المقبرة
बुल्गारिया	بلغاريا
पासपोर्ट	الجواز
पासपोर्ट	جواز
प्रज्ञा	استخبارات
प्रज्ञा	الاستخبارات
प्रज्ञा	الذكاء
प्रज्ञा	المخابرات
प्रज्ञा	مخابرات
प्रज्ञा	ذكاء
आइसलैंड	ايسلندا
प्रमाणीकरण	التوثيق
प्रमाणीकरण	المصادقة
प्रमाणीकरण	توثيق
प्रमाणीकरण	مصادقة
टोयोटा	تويوتا
ब्लाक	كتلة
ब्लाक	بلوك
ब्लाक	حظر
सत्यापन	التحقق
सत्यापन	تحقق
सत्यापन	التوثيق
सत्यापन	المصادقة
सत्यापन	توثيق
सत्यापन	مصادقة
सत्यापन	التحقق
रेशों	سيلك
रेशों	حرير
रेशों	الحرير
वृहद	اعظم
ग्रैमी	غرامي
लॉन्च	الانطلاق
लॉन्च	انطلاق
लॉन्च	اطلاق
लॉन्च	الاطلاق
बीट	تغلب
बीट	ضرب
लटका	هونغ
कैटरीना	كاترينا
डिस्ट्रिक्ट	المنطقة
डिस्ट्रिक्ट	المقاطعة
डिस्ट्रिक्ट	منطقة
काठमांडू	كاتماندو
सीखना	تعلم
सीखना	التعلم
डॉक्टरों	الاطباء
डॉक्टरों	اطباء
पक्का	طبعا
पक्का	اكيد
पक्का	متاكد
गला	حنجرة
गला	الحلق
गला	الحنجرة
गला	الرقبة
गला	رقبة
गला	عنق
गला	العنق
हैदर	حيدر
स्ट्रॉस	ستراوس
गार्सिया	غارسيا
निद्रा	نوم
निद्रा	نام
निद्रा	نامي
निद्रा	نم
निद्रा	النوم
छल	تحرش
छल	المضايقة
छल	المضايقات
छल	التحرش
छल	مضايقة
बिज़नेस	العمل
बिज़नेस	الاعمال
बिज़नेस	عمل
प्रतिबद्ध	ملتزم
प्रतिबद्ध	ملتزمة
प्रतिबद्ध	ارتكبت
कॉलोनी	المستعمرة
कॉलोनी	مستعمرة
आवंटन	المخصصات
आवंटन	التخصيص
आवंटन	تخصيص
आवंटन	مخصصات
आवंटन	المخصصات
कार्लोस	كارلوس
अनीता	الس
अनीता	اليس
अनोखा	فريدون
अनोखा	فريدة
अनोखा	فريد
अनोखा	رواية
रिएक्टर	المفاعل
रिएक्टर	مفاعل
करीना	كارينا
कपाल	جمجمة
कपाल	الجمجمة
श्रोता	المستمعين
श्रोता	مستمع
श्रोता	جمهور
श्रोता	الجمهور
दीपिका	ديبيكا
कॉमन	شائعة
कॉमन	شائع
आपेक्षिकता	النسبية
लेम्बोर्गिनी	لامبورغيني
प्याज	بصل
प्याज	البصل
प्याज	بصل
प्याज	بصلة
प्याज	البصل
बग	باغ
बग	باج
बग	علة
बग	حشرات
बग	الحشرات
बग	البق
मॉस्को	موسكو
बूटी	الغنيمة
बूटी	الغنائم
बूटी	غنيمة
सोम	سوما
सोम	سوم
टर्नर	ترنر
टर्नर	تيرنر
हिमानी	الهيمالايا
ट्रांस	ترانس
मेहमान	الضيوف
मेहमान	ضيوف
मेहमान	ضيف
मेहमान	الضيف
मेहमान	ضيفة
नियमन	التنظيم
जहर	سما
जहर	السم
जहर	سم
मगरमच्छ	تمساح
मगरमच्छ	التمساح
गतिज	الحركية
तन	تان
यूटीसी	utc
वेनिस	فينسيا
वेनिस	فينيس
वेनिस	فينيسيا
वेनिस	البندقية
खांसी	السعال
आईएसओ	ايزو
आईएसओ	iso
संख्याएँ	الارقام
संख्याएँ	الاعداد
संख्याएँ	ارقام
जब्त	المضبوطة
सुगंध	عطور
जस्टिन	جاستين
जस्टिन	جستن
जस्टिन	جوستين
जस्टिन	جاستن
सरकारें	حكومات
सरकारें	الحكومات
अहंकार	الانا
अहंकार	الغرور
ठेठ	نموذجية
ठेठ	نموذجي
फ़ोर्स	قوة
फ़ोर्स	القوة
उलट	المقلوب
उलट	مقلوب
मोरक्को	المغرب
सुमात्रा	سومطرة
छड़ी	العود
छड़ी	العصا
छड़ी	عصا
सीरम	مصل
सीरम	المصل
दाम	الثمن
दाम	الاسعار
दाम	سعره
दाम	سعر
दाम	السعر
नहरें	قناة
नहरें	القناة
नहरें	الانهار
नहरें	انهار
नहरें	ريفرز
हमलावर	مهاجمين
हमलावर	المهاجمين
नॉर्मन	نورمان
सराहा	قدرت
सराहा	يقدر
सराहा	اقدر
सराहा	تقدر
सराहा	نقدر
लैंडिंग	الهبوط
लैंडिंग	هبوط
माँगा	المانجا
नाविक	بحار
नाविक	البحار
नाविक	ملاح
नाविक	الملاح
स्थायित्व	التحمل
हावर्ड	هوارد
हावर्ड	هاوارد
हावर्ड	هاورد
साम्यवाद	الشيوعية
पैमाना	النطاق
पैमाना	نطاق
पैमाना	مقياس
पैमाना	المقياس
तंबाकू	تبغ
तंबाकू	التبغ
चिड़िया	الطائر
चिड़िया	الطير
चिड़िया	طائر
चिड़िया	طير
चिड़िया	بيرد
चिड़िया	عصفور
सूर	سور
उमा	اوما
मैथुन	جماع
मैथुन	الجماع
मैथुन	جنس
मैथुन	الجنس
ग्राफिक्स	رسومات
ग्राफिक्स	الرسومات
ताम्र	النحاس
योजनाएं	مخططات
केल्विन	كيلفن
अनुपस्थित	غائبة
अनुपस्थित	غائب
अनुपस्थित	غياب
अनुपस्थित	غائبا
अनुपस्थित	مفقودين
अनुपस्थित	المفقودين
अनुपस्थित	مفقودة
अनुपस्थित	مفقود
मर्सिडीज	مرسيدس
मर्सिडीज	المرسيدس
लार	لعاب
लार	اللعاب
सुनहरे	الاشقر
सुनहरे	اشقر
सुनहरे	شقراء
सुनहरे	الشقراء
आगंतुक	الزائر
आगंतुक	زائر
फ़ॉर्मूला	المعادلة
फ़ॉर्मूला	الصيغة
फ़ॉर्मूला	صيغة
चीज़ें	اشياء
चीज़ें	الاشياء
चीज़ें	الامور
चीज़ें	امور
ग्राफिक	تصويري
लूप	حلقة
लूप	الحلقة
पेरी	بيري
फिल्माया	صورت
सम्मिश्रण	مزج
चम्मच	ملعقة
चम्मच	الملعقة
ग्रा	غرا
दुकानें	متاجر
दुकानें	المحلات
दुकानें	محلات
दुकानें	المتاجر
दुकानें	متاجر
दुकानें	المخازن
दुकानें	محلات
दुकानें	المتاجر
दुकानें	مخازن
विरोधाभास	المفارقة
विरोधाभास	التناقض
विरोधाभास	تناقض
विरोधाभास	مفارقة
जैम	زمزم
जैम	مربى
जैम	المربى
जैम	جام
चेयरमैन	الرئيس
रिश्तेदार	النسبي
रिश्तेदार	نسبيا
रिश्तेदार	نسبية
रिश्तेदार	نسبي
रिश्तेदार	اقارب
रिश्तेदार	الاقارب
कचरा	القمامة
कचरा	نفايات
कचरा	القمامة
कचरा	قمامة
प्रतियोगियों	المنافسين
स्प्रिंग	ربيع
स्प्रिंग	الربيع
पिज़्ज़ा	بيتزا
पिज़्ज़ा	البيتزا
दैवी	اوراكل
दैवी	الالهي
दैवी	الالهية
ग़रीब	مسكين
ग़रीब	الفقراء
ग़रीब	فقير
ग़रीब	فقيرة
ग़रीब	الفقير
ग़रीब	فقراء
लिखें	كتابة
लिखें	اكتب
लिखें	الكتابة
लिखें	حرق
लिखें	بحرق
लिखें	احرق
लिखें	الحرق
देवों	ديفون
सोडा	الصودا
सोडा	صودا
हुकूमत	مملكة
हुकूमत	المملكة
हुकूमत	هيمنة
हुकूमत	الهيمنة
डॉक्टरेट	الدكتوراه
डॉक्टरेट	دكتوراه
डॉक्टरेट	الدكتوراة
विला	فلل
विला	الفيلا
विला	فيلا
सटीकता	الدقة
सटीकता	دقة
कोला	كولومبو
कोला	الكولا
कोला	كولا
धमनियों	الشرايين
अदालतों	محاكم
अदालतों	المحاكم
चोंच	منقار
प्लेटों	لوحات
रंजीत	رانجيت
प्रमाणन	التصديق
खरीदी	اشتريت
खरीदी	اشتريت
खरीदी	اشترى
मिटा	محو
दुखी	بائس
दुखी	حزن
दुखी	حزين
दुखी	محزن
दुखी	حزينة
न्यूट्रॉन	نيوترون
इमरान	عمران
निरीक्षक	مساح
निरीक्षक	مشرف
निरीक्षक	المشرف
निरीक्षक	مشرفة
निरीक्षक	مراقب
निरीक्षक	المراقب
अल्फ़ा	الفا
गियर	العتاد
गियर	ترس
राजतंत्र	ملكية
राजतंत्र	الملكية
सर्कस	السيرك
सर्कस	سيرك
अल्बानिया	البانيا
हीलियम	الهيليوم
बादाम	اللوز
बादाम	اللوز
बादाम	لوز
निष्कर्षों	النتائج
निष्कर्षों	الاستنتاجات
निष्कर्षों	استنتاجات
नागा	ناغا
प्राचल	المعلمة
प्राचल	معلمة
प्राचल	ضابطة
प्राचल	المعامل
मिनेसोटा	مينيسوتا
पृथक्करण	العزل
अंडा	البيضة
अंडा	بيض
अंडा	بيضة
एलर्जी	حساسية
एलर्जी	الحساسية
माइक्रो	ميكرو
वर्दी	الموحد
वर्दी	موحدة
वर्दी	موحد
उत्कृष्टता	كمال
उत्कृष्टता	الكمال
सूर्यास्त	غروب
सूर्यास्त	الغروب
ताँबा	النحاس
ऐश	الرماد
ऐश	اش
ऐश	رماد
कैलोरी	السعرات
कैलोरी	كال
ईमानदारी	الصدق
ईमानदारी	الصراحة
ईमानदारी	امانة
ईमानदारी	الامانة
मताधिकार	امتياز
मताधिकार	الامتياز
वृत्ताकार	التعميم
वृत्ताकार	دائري
वृत्ताकार	تعميم
निर्वासित	ترحيل
सरस	جوسي
स्ट्रिंग	سلسلة
स्ट्रिंग	خيط
स्ट्रिंग	السلسلة
स्फटिक	الكوارتز
स्फटिक	كوارتز
बुनाई	نسج
