και	та
στοίβα	купу
στοίβα	стек
βόριο	бор
πάλμα	пальма
κυριότητα	власники
κυριότητα	належність
κυριότητα	власник
κυριότητα	власність
παραδέχεται	визнає
τελετουργικό	ритуал
τελετουργικό	люлька
τζούλι	джулі
ασταθές	нестабільні
χρήσεων	використовує
χρήσεων	користується
χρήσεων	використання
σταυροδρόμι	перехрестя
ολοκληρωμένα	завершено
ολοκληρωμένα	завершені
ολοκληρωμένα	виконано
ολοκληρωμένα	комплексний
ανατολία	анатолія
αρτ	арт
αρτ	мистецтво
αρτ	художня
καρδιακό	серцевий
καρδιακό	серцеві
τελεσίγραφο	ультиматум
εγκληματίες	злочинці
εγκληματίες	злочинців
απότομες	круті
τίγρης	tiger
τίγρης	тигр
πετάξει	fly
πετάξει	літати
πετάξει	муха
πετάξει	лети
λοκ	лок
λοκ	блокування
λοκ	зафіксувати
λοκ	замкнути
λοκ	заблокувати
λοκ	лок
λοκ	лок
κίτον	кітон
λεγεώνες	легіонів
μπος	бозе
μπος	bos
μπος	бос
μπος	bosch
ποδήλατο	велосипед
ποδήλατο	велосипедом
ποδήλατο	велосипед
ποδήλατο	велосипеда
ποδήλατο	ровер
τέρατα	монстри
καληδονία	каледонія
δευτερεύουσα	вторинної
διατηρήθηκαν	збереглося
διατηρήθηκαν	збережена
διατηρήθηκαν	зберегла
διατηρήθηκαν	зберігав
δοχεία	контейнерів
δοχεία	контейнери
μέμφις	мемфіс
πολυνησία	полінезія
εβδομήντα	сімдесят
νεκρόπολη	некрополь
τυφώνας	тайфун
τυφώνας	ураган
φαγητά	foods
καρδιές	серця
καρδιές	сердець
μπουζούκι	бузукі
μόνικα	моніка
θησαυρούς	скарби
οξύτητα	кислотності
μετεωρολογία	метеорологія
πάλμερ	палмер
προσβάσιμη	доступний
αυλώνα	вльора
κριτικό	критик
βήτα	бета
τιράνων	тирана
λύπη	скорбота
λύπη	смуток
λύπη	печаль
λύπη	шкода
λύπη	шкодую
ιδιαιτερότητα	специфічність
ρίτσμοντ	річмонд
γιουνγκ	чон
μοναχή	нун
προσέλκυσε	приваблюють
γράψιμο	написання
γράψιμο	запис
γράψιμο	писати
γράψιμο	запису
δυσκολίας	складності
δυσκολίας	складність
ντομένικο	доменіко
μαριονέτες	puppets
κριστίνα	крістіна
κριστίνα	христина
κριστίνα	крістіна
κριστίνα	крістіна
κριστίνα	kristina
μάρτυρα	мученика
μάρτυρα	свідок
νετρόνια	нейтронів
ίνα	fibre
κύμης	куми
αγωνιστικά	перегони
αγωνιστικά	гонки
αγωνιστικά	racing
αγκαλιά	обійми
αγκαλιά	обійми
φράγκα	франків
χιπ	hip
χιπ	хіп
αρούμπα	аруби
εραστές	коханих
εραστές	коханці
εραστές	закоханих
μαγαζιά	магазинів
μαγαζιά	крамниці
μαγαζιά	магазини
μαγαζιά	магазини
σχοινί	мотузку
σχοινί	нитка
σχοινί	мотузка
σχοινί	мотузки
εκπαιδευτικοί	учителі
εκπαιδευτικοί	вчителів
εκπαιδευτικοί	вчителі
ενετούς	венеціанці
καθαρότητα	чистоти
καθαρότητα	чистота
μωυσή	мойсей
εγγραφές	записів
εγγραφές	пункти
εγγραφές	записи
εγγραφές	елементи
εγγραφές	реєстрації
εγγραφές	підписки
μισθοφόροι	найманців
αριθμητικό	чисельні
αριθμητικό	числове
αριθμητικό	числові
αριθμητικό	числове
αριθμητικό	цифрову
τυφώνα	тайфун
τυφώνα	ураган
θηράματα	здобич
στεφάν	стефан
στεφάν	стефан
στεφάν	штефан
ακόντιο	метання
φεντερίκο	федеріко
πόρτλαντ	портленд
πύραυλος	ракети
πύραυλος	ракета
πύραυλος	ракета
λεβ	лев
νότα	зауваження
νότα	примітки
νότα	зауважте
νότα	примітка
νότα	нота
διαγράφεται	вилучено
διαγράφεται	вилучені
γκέι	геї
γκέι	голубий
γκέι	гей
εγκαύματα	опіки
εγκαύματα	горить
ωδή	ода
ανδρομέδα	андромеда
σκιές	тіні
τραπεζογραμμάτια	купюр
κομμουνιστής	комуністичний
κομμουνιστής	комуністична
έτρεξε	побігли
έτρεξε	побігла
έτρεξε	пробіг
έτρεξε	ран
έτρεξε	біг
θρυλικό	легендарні
θρυλικό	легендарна
θρυλικό	легендарного
θρυλικό	легендарний
μηνιαία	щомісяця
μηνιαία	місячного
μηνιαία	місячний
τρέισι	трасі
τρέισι	трейсі
τρέισι	трейсі
καθορισμένη	визначений
καθορισμένη	визначена
καθορισμένη	визначені
καθορισμένη	визначено
καθορισμένη	визначається
καθορισμένη	названої
καθορισμένη	призначені
καθορισμένη	зазначені
καθορισμένη	вказано
καθορισμένη	вказана
καθορισμένη	зазначений
καθορισμένη	вказаний
παλαιολιθική	палеоліт
επιθεώρησης	інспекція
θρυλική	легендарні
θρυλική	легендарна
θρυλική	легендарного
θρυλική	легендарний
βούδα	буда
βούδα	буди
βούδα	будда
πλάνα	матеріал
εντουάρ	edouard
εντουάρ	едуард
τριπλή	потрійний
θρύλους	легенд
χάγης	гаазі
χάγης	гаага
δαρβίνου	дарвін
δημοψηφίσματα	референдуми
φρέντι	фредді
φρέντι	фредді
ακρωνύμιο	абревіатура
ακρωνύμιο	акронім
παρατηρώντας	спостереження
πτυχιούχος	випускниця
πτυχιούχος	випускник
μίμηση	імітація
σιδηρόδρομο	машиніст
σιδηρόδρομο	залізниця
μεταλλάξεις	мутанти
τεχνητές	штучна
τεχνητές	штучний
τεχνητές	штучне
τεχνητές	штучні
κινέζος	китайською
κινέζος	китайські
κινέζος	китайська
κινέζος	китайці
κινέζος	китайський
κινέζος	китаєць
συμπεριφέρονται	поводитись
συμπεριφέρονται	поводитися
μπολίβαρ	болівар
ίνκα	інка
άλμπρεχτ	альбрехт
υπολοχαγός	лейтенант
υπολοχαγός	лейтенанта
κερί	свічка
κερί	віск
ίνγκριντ	інгрід
άντριους	ендрюс
κλασσικά	класика
κλασσικά	класику
κλασσικά	класична
κλασσικά	класичні
κλασσικά	класичний
κλασσικά	класика
κλασσικά	класичне
γωνιά	кутку
γωνιά	куточок
γωνιά	куті
αλτάι	алтай
σόλων	солон
φτωχός	бідними
φτωχός	бідна
φτωχός	бідний
φτωχός	бідні
υποβάλει	надіслати
υποβάλει	відправка
υποβάλει	подати
τενεσί	теннессі
αγαπημένος	улюблене
αγαπημένος	улюблена
αγαπημένος	улюблений
αγαπημένος	улюблені
αγαπημένος	улюблений
αγαπημένος	улюблене
αγαπημένος	коханої
αγαπημένος	коханим
αγαπημένος	кохана
αγαπημένος	коханий
αγαπημένος	коханого
αναζήτησε	шукаючи
προκόπιος	прокопій
ρήνο	рейн
ρήνο	рено
δυνητικά	потенційно
εκκαθάριση	чистка
εκκαθάριση	очистити
εκκαθάριση	очищати
εκκαθάριση	очищення
εκκαθάριση	розчищення
εκκαθάριση	кліренс
εκκαθάριση	ліквідація
θρύλοι	легенд
αριάδνη	аріадна
σμιτ	шмідт
σμιτ	шмітт
υπογραφές	підписи
υπογραφές	підписів
μοντεβιδέο	монтевідео
παλάου	палау
σονάτα	соната
βον	фон
βον	вон
βον	воен
αντιδράσει	реагувати
αντιδράσει	виводять
έρως	ерос
μένοντας	залишаюся
μένοντας	перебуваючи
κατακόρυφη	вертикальна
κατακόρυφη	вертикальне
κατακόρυφη	вертикальні
κατακόρυφη	вертикально
κατακόρυφη	вертикаль
κατακόρυφη	вертикальний
αποφασισμένος	рішуче
στριπ	стрічки
μπλουμ	цвіте
μπλουμ	блум
μαγική	чарівна
μαγική	магія
μαγική	magic
μαγική	магічні
μαγική	чарівне
μαγική	магічне
ετικέτες	надписи
ετικέτες	фірмовий
ετικέτες	позначки
ετικέτες	мітки
ετικέτες	позначки
ετικέτες	мітки
πεταλούδα	метелик
απαράδεκτο	неприйнятно
επαναλαμβανόμενες	постійної
επαναλαμβανόμενες	повторюється
αχμέντ	ахмед
πατρολογία	патристика
στεγάζονται	розміщена
πολύγωνο	багатокутник
πρεσβευτή	посол
σκίτσο	ескіз
πρωτογενής	основний
πρωτογενής	основне
πρωτογενής	основна
προβλέψει	передбачав
αρνούνται	відмовлятися
αρνούνται	заборонити
τέκνο	техно
τέκνο	дитя
τέκνο	дитяче
τέκνο	дитяча
τέκνο	дитина
τέκνο	нащадок
συμπαίκτες	травмованого
απαλλαγή	видати
απαλλαγή	розряд
θερμοκηπίου	оранжерея
εφημέριος	вікарій
εφημέριος	капелан
διαμάντια	діаманти
τροχοί	колеса
κόσμημα	прикрасу
κόσμημα	прикраси
κόσμημα	прикрас
κόσμημα	прикраси
φιτζέραλντ	фіцджеральд
δεκατρία	тринадцять
χολ	холл
χολ	зал
χολ	зали
χολ	ратуша
χολ	голл
χολ	зала
πολωνούς	поляків
πολωνούς	поляки
προσβάσιμο	доступний
αναμνηστικό	commemorative
αναμνηστικό	сувенір
μαυριτανίας	мавританська
κλέψει	вкрасти
κλέψει	красти
κλέψει	крадуть
ανάποδα	назад
κλίματα	кліматів
γιουσούφ	юсуф
οπή	ями
οπή	лунка
οπή	дірка
οπή	діра
λίπος	жирний
λίπος	жиру
λίπος	жирна
λίπος	жири
βρύσες	удари
ατμοσφαιρικό	атмосферні
ατμοσφαιρικό	атмосферний
στήβεν	стівен
στήβεν	степан
στήβεν	стівен
αρλ	арль
ήχοι	звуки
ήχοι	звучить
συμπλέγματα	скупчення
συμπληρώνουν	доповнення
λύθηκε	вирішено
λύθηκε	вирішили
επιβιώνει	виживе
γούντι	вуді
απόλυση	постріл
απόλυση	пострілу
αναβλήθηκε	відкладено
αποτυχίες	невдач
αποτυχίες	поразок
αποτυχίες	помилки
εξειδικευμένο	спеціалізовані
εξειδικευμένο	спеціалізована
στράους	штраус
σω	шоу
σω	шо
νόρμα	норма
νάρκες	мін
νάρκες	копальні
νάρκες	міни
σάντερλαντ	сандерленд
ράντι	ренді
λογιστική	звітність
λογιστική	облік
οροφής	стелі
οροφής	стеля
ενσωματωμένη	вбудований
ενσωματωμένη	вбудована
ενσωματωμένη	вбудованим
ενσωματωμένη	вбудовані
παρακολουθώντας	дивиться
παρακολουθώντας	дивитися
παρακολουθώντας	дивлюсь
συμπύκνωση	конденсація
βόννη	бонн
χωρισμό	розійшлась
διάβολος	диявол
διάβολος	біс
μαρκήσιος	маркіз
κρυστάλλους	кристали
πέφτοντας	падає
πέφτοντας	падав
πέφτοντας	falling
χρωματισμό	розфарбування
γάνδη	гент
σοβαρός	серйозне
σοβαρός	серйозно
σοβαρός	серйозні
σοβαρός	серйозна
σοβαρός	серйозний
μπολ	чаша
μπολ	миска
μπα	неа
περιβαλλοντικών	довкілля
περιβαλλοντικών	екологічна
τσερνίχ	черних
λιγότερους	меньше
λιγότερους	менше
γέροντα	старший
γέροντα	старша
ομήρους	заручники
ομήρους	заручників
ουίνστον	вінстон
σεκ	cvt
σεκ	тец
παράλληλο	паралельний
παράλληλο	паралельні
παράλληλο	паралельно
έλη	учасники
έλη	члени
τέλειος	perfect
τέλειος	ідеально
τέλειος	ідеальні
τέλειος	ідеальне
τέλειος	ідеальна
τέλειος	досконало
μεταναστεύουν	мігрують
μεταναστεύουν	міграцією
θρίαμβο	тріумф
ταμίλ	тамільська
μονο	лише
μονο	тільки
πληθυντικός	множини
ρέα	рея
τζεντάι	джедаї
μακντόναλντ	макдональд
μακντόναλντ	макдональд
αποκατασταθεί	відновлено
προσχέδιο	чернетку
προσχέδιο	чернетка
προσχέδιο	чернетки
νιούμαν	ньюман
ρεν	очко
ρεν	жень
ρεν	ренн
ευχές	побажання
κινητοποίηση	мобілізація
βιβλιοπωλείο	книгарню
εμιράτων	еміратів
ευχαρίστηση	ласки
ευχαρίστηση	задоволенням
ευχαρίστηση	задоволення
μοναχικό	самотнім
μοναχικό	самотня
μοναχικό	самотні
μοναχικό	самотньо
κρύπτη	crypt
κρύπτη	кеш
κρύπτη	кешу
πληγές	рани
ζεράρ	жерар
πατριαρχική	патріарший
γιαμάτο	ямато
καισάρεια	кесарія
γκάους	гаус
προκλήθηκαν	призвела
προκλήθηκαν	викликала
προκλήθηκαν	завдали
γουέστερν	західний
γουέστερν	західні
γουέστερν	західна
νεράιδα	фея
πλήρωσε	заплатити
πλήρωσε	платять
πλήρωσε	заплатить
πλήρωσε	сплачено
πλήρωσε	платне
κανάρη	канаріс
ηθών	віце
ηθών	заступник
σάντο	санто
αρρώστια	хвороби
αρρώστια	хворобу
αρρώστια	хвороба
ρισελιέ	рішельє
ημερολογιακό	календар
σπάει	перерв
σπάει	рветься
σπάει	настає
λουλούδι	квітки
λουλούδι	квітка
ενρίκε	енріке
εξειδίκευση	спеціалізації
εξειδίκευση	специфічність
καταμέτρηση	кількість
καταμέτρηση	рахувати
καταμέτρηση	відлік
καταμέτρηση	перелік
ελληνες	греки
στιγμιότυπο	знімок
στιγμιότυπο	знімка
μίνωα	мінос
πολωνικό	польською
πολωνικό	польську
πολωνικό	польська
πολωνικό	польські
πολωνικό	польське
τζάνετ	джанет
δυναμικές	динаміка
δυναμικές	динамічний
δυναμικές	динамічні
δυναμικές	динамічна
δυναμικές	динамічне
τροχό	кермо
τροχό	колесо
στρατοί	армії
στρατοί	армій
δεσμά	рабства
ευγένεια	ввічливість
ευγένεια	чемно
ευγένεια	ввічливість
ευγένεια	доброти
ευγένεια	доброта
ευγένεια	доброту
αναμνηστικά	commemorative
αναμνηστικά	сувеніри
στίβενς	стівенс
οικολογικό	екологічної
οικολογικό	екологічна
οικολογικό	екологічний
προειδοποιεί	попереджає
αυθαίρετη	довільний
αυθαίρετη	довільну
κουμπιά	кнопки
κουμπιά	кнопок
ραπ	реп
ριζική	ключ
ριζική	радикальні
ριζική	радикальна
ντύρερ	дюрер
αφυδάτωση	дегідратація
λανγκ	ленг
λανγκ	ланге
σεμινάριο	семінар
εκπλήρωση	рак
ναουρού	науру
ταμεία	фонди
ταμεία	коштів
σύμπτωμα	симптом
φυσαρμόνικα	гармоніка
αγοράζει	купує
αγοράζει	купівля
καρτ	віз
καρτ	візок
καπνό	дим
καπνό	палю
καπνό	тютюн
πεζών	пішохідна
πανοπλία	обладунки
πανοπλία	броні
πανοπλία	обладунки
πανοπλία	броня
εξαγωγής	експорт
εξαγωγής	експортувати
σκοποί	охоронці
σκοποί	реалізується
ζήτα	запитати
ζήτα	питати
ζήτα	запитувати
ζήτα	попросити
ζήτα	спитати
ζήτα	ask
ζήτα	zeta
υποβολή	надіслати
υποβολή	відправка
υποβολή	подати
υποβολή	підкорення
επικάλυψη	фарбування
επικάλυψη	перекриваються
επικάλυψη	перекрита
επικάλυψη	накладання
επικάλυψη	накладних
κυκλικά	циклічний
κυκλικά	круговий
κυκλικά	кругова
κυκλικά	круглий
κυκλικά	кругла
μπάντες	гурти
αντιδραστήρια	реагентів
ζωνών	зони
ζωνών	зон
ωρίωνα	оріон
πηλίκο	частка
παρήχθησαν	ролик
τζούλιαν	юліан
κοινωνιών	товариств
νίξον	ніксон
κάιζερ	кайзер
απόβλητα	відходи
απόβλητα	переводити
απόβλητα	відходів
τρέλα	шалено
τρέλα	шалені
τρέλα	скажений
τρέλα	шалений
τρέλα	божевілля
υπηρέτης	слуга
περλ	перл
περλ	перли
περλ	перлина
περλ	перлини
σάρλοτ	шарлотта
μάρινερ	mariner
αξιόπιστα	надійний
αξιόπιστα	надійне
αξιόπιστα	надійно
εξάτμιση	випускний
εξάτμιση	випаровування
ιδεολογική	ідеологічна
ρόμαν	роман
κλεομένης	клеомен
διέγερση	стимулювання
διέγερση	стимуляції
χάντσον	хадсон
πολλαπλασιασμού	множення
θνησιμότητας	смертності
καταδικάζει	засуджує
περιφέρονται	долають
περιφέρονται	долати
μάσκες	масками
μάσκες	маски
μάσκες	масок
μάσκες	масках
ντακ	качки
ντακ	качка
αναφερόμενο	посилаються
κατάρτισης	тренування
κατάρτισης	тренінг
κατάρτισης	тренінги
μεσόγειος	середземне
θήραμα	здобич
αγωγός	газопровід
αγωγός	диригент
αγωγός	провідник
εφραίμ	ефраїм
τυδώρ	тудор
επιτόπου	вбудованим
επιτόπου	вбудовані
τζόελ	джоел
ευαίσθητη	чутливі
ευαίσθητη	урахуванням
υποψία	підозра
υποψία	підозри
ματίας	матіас
ματίας	маттіас
προχωρημένη	додатковий
προχωρημένη	додаткові
προχωρημένη	додаткове
προχωρημένη	розширений
προχωρημένη	додатково
παπάς	священик
γουλφ	вулф
γουλφ	вовк
δημοσκοπήσεις	опитування
προτεραιότητας	priority
προτεραιότητας	пріоритет
κωδικούς	коди
κωδικούς	кодів
κωδικούς	паролі
ταξιδεύοντας	їзда
ταξιδεύοντας	подорожує
ταξιδεύοντας	подорож
ταξιδεύοντας	traveling
ταξιδεύοντας	подорожувати
τέχνασμα	хитрість
τέχνασμα	трюк
τέχνασμα	аналізи
θύρες	порти
θύρες	двері
δολοφονήθηκαν	убитий
τοποθετημένη	розташовувати
πληρωμής	сплата
πληρωμής	оплати
πληρωμής	оплата
πληρωμής	платіж
πληρωμής	сплати
ευνοϊκές	позитивні
ειρωνεία	іронічно
ειρωνεία	іронія
υπερασπίζεται	відстоює
ενρίκο	енріко
ενημερωτικό	інформаційні
λίνα	лена
λίνα	ліна
κάρα	кара
κάρα	кара
κάρα	cara
τζάστιν	джастін
ζεστά	тепло
ζεστά	теплі
ζεστά	тепла
προφητεία	пророцтво
γρίπης	грип
αρθρογράφος	колумніст
υπηρέτρια	слуга
υπηρέτρια	покоївка
γουάλας	воллес
μαέστρος	маестро
μαέστρος	диригент
μαέστρος	провідник
ιαν	ян
ιαν	lan
ιαν	яном
ιαν	ієн
μεταγλώττιση	дубляжу
ισομερές	ізомери
βενζίνη	бензиновий
βενζίνη	бензин
βενζίνη	газова
βενζίνη	газу
βενζίνη	газ
ψευδο	псевдо
σεισμοί	землетруси
υπερβολή	зайве
υπερβολή	надлишок
ερευνά	слідство
μπολσεβίκοι	більшовики
τεκμήριο	презумпція
σουμάχερ	шумахер
αντίπατρος	антипатр
ευχάριστη	приємного
ευχάριστη	приємніше
ευχάριστη	приємним
ευχάριστη	приємна
ερνέστο	ернесто
αυτί	слуху
αυτί	вухо
αζίζ	азіз
γουαδελούπης	guadalupe
συλλαβή	склад
πέιν	пейн
αμαρτία	гріхом
αμαρτία	гріха
αμαρτία	гріх
τρομπέτα	труба
πλούτη	копійки
πλούτη	багатство
πλούτη	багатства
πλούτη	багатство
προγραμματιστής	програміст
προγραμματιστής	розробник
προγραμματιστής	розробника
ωνάση	онассіс
εισάγονται	імпортовано
εισάγονται	імпортовані
γρίπη	грип
γρίπη	грип
γρίπη	грипу
ρας	кайф
ρας	русь
τενόρος	тенор
μεγέθυνση	збільшення
μεγέθυνση	росту
μεγέθυνση	зростання
μεγέθυνση	ріст
μεγέθυνση	збільшити
μεγέθυνση	збільшує
μεγέθυνση	збільшення
μεγέθυνση	масштабування
μεγέθυνση	масштаб
ταβέρνα	таверни
φελίπε	феліпе
παράσιτα	шкідники
παράσιτα	паразитів
ιν	інні
ιν	готель
οριακά	межовий
μητέρες	мами
μητέρες	матерів
μητέρες	матері
παράκληση	запит
συναισθηματικά	зворушений
συναισθηματικά	емоційні
συναισθηματικά	емоційний
συναισθηματικά	емоційно
διαφορετικός	different
διαφορετικός	інше
διαφορετικός	різні
διαφορετικός	різних
διαφορετικός	відмінні
φτιαγμένα	зробила
φτιαγμένα	made
ερασιτέχνη	аматорського
ερασιτέχνη	аматорський
ερασιτέχνη	аматор
βδομάδα	тиждень
γυναικες	жінок
γυναικες	жінки
μίνα	міна
σκλήρυνση	металів
σκλήρυνση	склероз
μειονοτήτων	меншин
μετρώντας	підрахунок
μετρώντας	порядковий
μετρώντας	обліку
μετρώντας	відлік
επέμεινε	заявив
προειδοποιήσεις	попереджень
προειδοποιήσεις	попередження
διαμάντι	diamond
διαμάντι	діамант
ένιωσε	бездоганно
ένιωσε	відчула
ένιωσε	відчув
ένιωσε	відчували
ένιωσε	стало
αριστουργήματα	шедеври
νεότεροι	молодша
νεότεροι	молодший
νεότεροι	молодшою
νεότεροι	молодше
οργανικό	органічні
οργανικό	органічне
κοντινές	поблизу
κοντινές	поруч
πλουτώνιο	плутоній
άρια	арія
θάλαμος	камера
θάλαμος	палата
θάλαμος	палати
θάλαμος	бут
περούτζια	перуджа
ντοστογιέφσκι	достоєвський
αστρονομικό	астрономічна
νομοθετικά	законодавчих
δάκτυλα	пальцями
δάκτυλα	пальці
κατακόρυφα	вертикально
κατακόρυφα	вертикальна
κατακόρυφα	вертикальне
κατακόρυφα	вертикальні
κατακόρυφα	вертикально
κατακόρυφα	вертикаль
κατακόρυφα	вертикальний
καμπάνες	дзвін
καμπάνες	дзвони
καμπάνες	роги
κένυας	кенійський
μακρινή	далеких
μακρινή	вій
μακρινή	далекого
φαρσάλων	фарсалі
νηστεία	піст
λεπτομερής	докладні
λεπτομερής	детальний
λεπτομερής	детальні
αρωματικά	запашна
αϊόβα	айова
μεταμορφώθηκε	перетворились
αυστηρότητα	важливість
βίλλα	вілла
εξερράγη	вибухнула
εξερράγη	вибухнув
σερζ	серж
ξαναχτίστηκε	відбудувати
μπέρι	беррі
μπέρι	ягода
σκόπιμα	добровільно
σκόπιμα	навмисно
καρέ	кадри
καρέ	блоки
καρέ	рамки
καρέ	блок
καρέ	кадр
καρέ	рамка
εντροπία	ентропії
νιτρικό	нітрат
πένθος	сумує
πένθος	траур
αθανασία	безсмертя
εκπληκτικό	вражає
εκπληκτικό	вражаюче
εκπληκτικό	дивовижно
εκπληκτικό	amazing
εκπληκτικό	неймовірний
λίμα	ліма
οργανωμένα	організований
οργανωμένα	організованого
οργανωμένα	організована
οργανωμένα	організовані
νοοτροπία	ментальність
νοοτροπία	менталітет
τούρινγκ	тюрінг
προπόνηση	вправи
προπόνηση	вправа
προπόνηση	практика
προπόνηση	тренування
προπόνηση	тренінг
προπόνηση	тренінги
οριστικό	definitive
χρωστικές	кольорах
χρωστικές	кольори
εισροή	вхідний
εισροή	вхідні
εισροή	ввід
εισροή	inflow
αστικός	урбан
αστικός	міський
πανεπιστημιούπολη	університеті
ανάκληση	анулювання
ανάκληση	відкликання
ανάκληση	пригадую
ανάκληση	зняття
αισθητήρα	датчик
κατηγορούμενοι	обвинувачений
κατηγορούμενοι	звинуватили
κατηγορούμενοι	звинуватив
τηλεγράφημα	телеграму
επιφυλάξεις	замовлення
δοκιμαστικό	демонстрація
δοκιμαστικό	демо
δοκιμαστικό	прослуховування
πρύμνη	корми
εφευρέσεις	техніки
λέσλι	леслі
βίβιαν	вівіан
σουίτα	комплект
αποθηκεύονται	зберігається
αποθηκεύονται	зберігаються
σταν	стан
σταν	стен
ιούς	віруси
κινέζικο	китайською
κινέζικο	китайські
κινέζικο	китайська
κινέζικο	китайці
κινέζικο	китайський
διαρροή	витоків
ντέιμον	деймон
κέρας	ріг
κέρας	горн
άτυπη	неформальна
συντηρητικά	консерванти
συντηρητικά	консервативна
πρόωρη	рання
πρόωρη	рано
πρόωρη	раннє
πρόωρη	ранній
πρόωρη	передчасно
εξώφυλλα	обкладинки
εξώφυλλα	охоплює
εξώφυλλα	обкладинок
τεκμηριωμένη	описана
κάιντα	каїда
μπάριμορ	беррімор
έξυπνο	влучно
έξυπνο	розумний
έξυπνο	розумна
έξυπνο	розумні
έξυπνο	розумно
έξυπνο	розумним
έξυπνο	смарт
έξυπνο	розумний
έξυπνο	smart
ορφανός	сирота
αρχάγγελος	архангел
ειδικότητες	воїну
ειδικότητες	спеціальностей
κοσμολογία	космологія
γραμματόσημα	штампи
γραμματόσημα	марки
τύμπανο	барабан
συνδυασμοί	комбінації
κοινοβούλια	парламенти
ξαφνική	несподівана
φωνήεν	голосний
φωνήεν	піднесення
μιράντα	міранда
καθυστερήσεις	затримок
τιμωρήσει	покарати
τιμωρήσει	карати
χέντερσον	гендерсон
ψηλή	високий
νεοκλασικό	неокласичний
μάιλς	кілометрів
αδύναμη	слабка
αδύναμη	слабкий
βισέντε	вісенте
μπύρα	пиво
κέι	кей
καταναλώνουν	займати
γωνιακή	кутова
γωνιακή	кутовий
παρατηρήθηκαν	спостерігала
γρόσια	грош
εχθρότητα	ворожість
μεταβολισμό	метаболізм
τροφοδοσία	подача
τροφοδοσία	годувати
τροφοδοσία	стрічці
τροφοδοσία	стрічка
τροφοδοσία	подачу
παρότρυνση	закликаючи
κριστιάν	християни
κριστιάν	християнин
κριστιάν	крістіан
κριστιάν	християнський
κριστιάν	християнська
ρεαλιστική	реалістична
ανεργίας	безробіття
αεροπλανοφόρο	авіаносець
παραδέχτηκε	зізнався
ισραηλινοί	ізраїльська
τροπική	тропічний
τροπική	тропічні
χελώνες	черепахи
έιμος	амос
μίκυ	міккі
τηλεθεατές	глядачів
τηλεθεατές	глядачі
τηλεθεατές	глядач
πιλότους	пілотів
ομοσπονδιακός	федеральний
σέλτικς	селтікс
εξαφανίστηκαν	зник
παράπονα	скарг
παράπονα	скарги
παρόμοιος	схожі
παρόμοιος	подібні
παρόμοιος	подібна
παρόμοιος	подібний
βρέφη	немовлята
πνευματικός	духовні
απλούστερο	найпростіші
απλούστερο	простіше
ρομαντικό	романтик
ρομαντικό	романтична
ρομαντικό	романтичний
ρομαντικό	романтичні
φωνάζει	кричить
φωνάζει	вигуки
φωνάζει	кричить
επίθετα	прикметників
κανονισμού	постанова
κανονισμού	регулювання
καλύβα	барак
καλύβα	будиночок
καλύβα	хижі
καλύβα	салоні
θανάτωση	вбивство
θανάτωση	припинення
θανάτωση	вбивають
καρχαρία	акули
καρχαρία	акула
όρτον	ортон
πέρι	перрі
πρόσθια	передня
γεμίσει	заповнення
γεμίσει	заповнювати
γεμίσει	заповнити
καπιταλισμού	капіталізм
εφιάλτης	кошмар
γραφήματα	графи
γραφήματα	графіки
γραφήματα	графіків
τροχός	кермо
τροχός	колесо
αποθηκεύεται	зберігається
αποθηκεύεται	зберігаються
υποοικογένεια	підродина
ορθότητα	коректність
ορθότητα	правильність
ορθότητα	точність
μπάτμαν	бетмен
βέγκας	вегасі
βέγκας	вегас
συμβόλαια	контракти
διάλεξε	виберіть
διάλεξε	вибрати
διάλεξε	обрати
διάλεξε	обираємо
ντέρεκ	дерек
ξεχάσει	забуте
ξεχάσει	забути
ξεχάσει	забули
ξεχάσει	забутий
τρίμηνο	quarterly
τρίμηνο	квартал
τρίμηνο	чверть
προεπιλογή	типові
προεπιλογή	типова
προεπιλογή	типовий
προεπιλογή	конфігурації
προεπιλογή	набір
παιδαγωγικό	педагогічних
παιδαγωγικό	педагогічний
παράλογο	ірраціональні
παράλογο	безпідставних
παράλογο	абсурд
καταθέσεις	заяви
καταθέσεις	судження
καταθέσεις	виписки
καταθέσεις	заяв
καταθέσεις	скидає
σουλτάνα	султан
αιγόκερως	козеріг
λόφοι	пагорби
επεξήγηση	пояснення
παρενόχληση	цькування
παρενόχληση	переслідування
εγκάρσια	поперечна
κων	стамбула
κων	стамбулі
κων	стамбул
ψήφος	голосування
ψήφος	голосуйте
ψήφος	проголосувати
ψήφος	голосувати
φύρερ	фюрера
φύρερ	фюрер
μετατροπές	конверсії
ιρλανδοί	ірландський
ιρλανδοί	irish
ιρλανδοί	ірландська
πετώντας	польоту
μαμά	мама
μαμά	mama
μαμά	мама
μαμά	маму
μαμά	матуся
μαμά	мамо
μαμά	мама
όρκος	обітниця
όρκος	присягу
όρκος	присягнувся
έκαψε	спалили
πεδινή	низовина
αιχμή	пік
εφήβους	підлітків
χάποελ	хапоель
πλημμύρα	повінь
πλημμύρα	потопу
πλημμύρα	повінь
σύμπτωση	випадковість
σύμπτωση	співпадіння
μπεκ	бек
ορχήστρες	оркестрів
βανδαλισμό	вандалізму
νόιμαν	нейман
πύραυλοι	ракет
πύραυλοι	ракети
πύραυλοι	ракет
ακαδημαϊκά	академічна
ακαδημαϊκά	навчального
