dhe	और
youtube	यूट्यूब
youtube	youtube
objekti	वस्तु
objekti	ऑब्जेक्ट
gjeografia	भूगोल
majtas	बायां
majtas	शेष
majtas	बाएं
majtas	बाएँ
its	इसका
its	इसकी
its	इसके
hafiz	हाफिज
monedha	मुद्रा
monedha	करेंसी
monedha	सिक्के
monedha	सिक्का
absolute	निरपेक्ष
njerëzor	मनुष्य
njerëzor	मानव
njerëzor	इंसान
burrat	पतियों
burrat	पुरुष
burrat	पुरुषों
burrat	मर्द
burrat	मेन
autorë	रचयिता
autorë	लेखक
rrënjët	जड़
rrënjët	जड़ें
themelet	मूलाधार
instrument	यंत्र
bit	बिट
zhvilluara	विकसित
jetonte	जिया
industrial	औद्योगिक
natë	रात
natë	रात्रि
përmasa	आकार
miratuar	अनुमोदित
miratuar	स्वीकृत
miratuar	अपनाया
set	सेट
set	समुच्चय
set	नियत
kështjella	किला
pedro	पेड्रो
pedro	पेद्रो
pritet	प्रत्याशित
pritet	अपेक्षित
piano	पियानो
shumicë	बहुमत
shumicë	थोक
shumicë	होलसेल
përfaqësuesit	प्रतिनिधियों
përfaqësuesit	प्रतिनिधि
mesi	मेसी
kulture	संस्कृति
smith	स्मिथ
gjuhen	जीभ
dora	डोरा
dora	हाथ
viktor	विक्टर
përfundim	निष्कर्ष
përfundim	निष्कर्ष
dhene	दी
dhene	दिया
dhene	दिए
sic	sic
vendlindja	गृहनगर
vendlindja	जन्मस्थान
sulmi	हमले
sulmi	हमला
sulmi	आक्रमण
abdul	अब्दुल
muri	दीवार
muri	wall
muri	वॉल
anime	दुश्मनी
lajme	खबर
lajme	समाचार
lajme	न्यूज़
lajme	न्यूज
departamenti	विभाग
autorët	रचयिता
autorët	लेखक
përmendim	उल्लेख
përmendim	जिक्र
analiza	जाँच
analiza	परीक्षण
analiza	विश्लेषण
kontakt	संपर्क
kontakt	सम्पर्क
ibrahimi	इब्राहिम
ibrahimi	इबराहीम
ibrahimi	इब्राहीम
ibrahimi	अब्राहम
modeli	मॉडल
mbrojtja	रक्षा
mbrojtja	रक्षा
mbrojtja	संरक्षण
mbrojtja	सुरक्षा
athinë	एथेंस
kokën	दिमाग़
kokën	सिर
luftërat	वॉर्स
luftërat	युद्धों
andorra	अंडोरा
informacione	जानकारी
informacione	सूचना
informacione	सुचना
informacione	एनोटेशन
informacione	जानकारी
informacione	सूचना
rrezik	जोखिम
rrezik	ख़तरा
rrezik	रिस्क
rrezik	खतरा
rrezik	ख़तरा
rrezik	खतरे
joan	जोआन
joan	जोन
aktorët	अभिनेता
aktorët	अभिनेताओं
ein	ऐं
evropa	यूरोप
evropa	यूरोपीय
titulluar	हकदार
normal	सादा
normal	मैदान
normal	गुरूजी
normal	सामान्य
pritur	प्रत्याशित
pritur	अपेक्षित
mulla	मुल्ला
arsimi	शिक्षा
württemberg	württemberg
dyta	दूसरा
dyta	सेकेंड
dyta	द्वितीय
dyta	सेकण्ड
dyta	सेकंड
dyta	दूसरी
brazilit	ब्राजील
brazilit	ब्राज़ील
vol	आवाज़
ndan	शेयर
ndan	साझा
japonez	जापानी
fakte	तथ्य
bashkësi	कम्यून
republikë	गणराज्य
republikë	गणतंत्र
rreze	किरणें
rreze	त्रिज्या
rreze	दायरा
kritika	आलोचना
çështja	मुद्दा
çështja	समस्या
fshehur	छुपा
fshehur	छुपाना
liria	आज़ादी
liria	आजादी
liria	स्वतंत्रता
shi	बारिश
shi	रेन
shi	वर्षा
shi	बरसात
shikoni	देख
shikoni	देखें
shikoni	देखिए
shikoni	देखो
shikoni	dekh
frank	फ्रैंक
frank	फ़्रैंक
han	हान
vendimet	फैसले
vendimet	निर्णय
pallati	महल
pallati	पैलेस
pallati	राजमहल
main	मुख्य
main	मेन
main	प्रमुख
ideja	आईडिया
ideja	विचार
shpërndarë	वितरित
masive	मास
masive	द्रव्यमान
masive	विशाल
mbretëror	नवाबी
mbretëror	रॉयल
mbretëror	शाही
mbretëror	royal
shtypur	दलित
shtypur	कुचल
shtypur	दबाया
shtypur	मुद्रित
firence	फ्लोरेंस
burgu	जेल
burgu	कारावास
burgu	जेल
burgu	थाना
aleksandri	एलेक्जेंड्रिया
aleksandri	अलेक्जेंडर
aleksandri	सिकंदर
hotel	होटल
kontinente	महाद्वीप
kontinente	महाद्वीपों
argjentina	अर्जेंटीना
iso	आईएसओ
global	दीप्तिमंदकता
global	वैश्विक
krijues	क्रिएटिव
krijues	रचनात्मक
krijues	निर्माता
ditëve	दिन
ditëve	दिनों
qark	लैन
qark	काउंटी
qark	जिला
qark	डिस्ट्रिक्ट
qark	जिलाध्यक्ष
qark	ज़िला
qark	सर्किट
mbyll	बन्द
mbyll	करीब
mbyll	बंद
vëllimi	आवाज
vëllimi	वाल्यूम
vëllimi	आयतन
vëllimi	आवाज़
urban	अर्बन
urban	नगरीय
urban	शहरी
pamundur	असंभव
pamundur	असम्भव
pamundur	नामुमकिन
dollarë	डॉलर
dollarë	डॉलर
dollarë	डालर
traditë	परम्परा
traditë	परंपरा
kulmin	पीक
kulmin	शिखर
qytetarët	नागरिकों
riza	रिज़ा
perëndimi	पश्चिम
perëndimi	वेस्ट
maqedonisht	मकदूनियाई
partizane	दलगत
studion	स्टूडियो
studion	स्टुडियो
kishat	चर्च
serial	धारावाहिक
serial	सीरियल
facebook	facebook
facebook	फ़ेसबुक
facebook	फेसबुक
santiago	सैंटियागो
brezi	पीढ़ी
brezi	जेनरेशन
brezi	पीढी
ngjyrat	रंग
ngjyrat	रंग
ngjyrat	रंगों
përmend	उल्लेख
përmend	जिक्र
përmend	mentions
përmend	उल्लेख
përkohshme	अस्थायी
përkohshme	अस्थाई
përkohshme	अस्थायी
rezistencës	प्रतिरोध
divizioni	विभाग
divizioni	विभाजन
divizioni	प्रभाग
veprimi	क्रिया
veprimi	एक्शन
veprimi	कार्रवाई
pdf	पीडीएफ
pdf	पीडीएफ़
qasje	पहुँच
qasje	एक्सेस
qasje	पहुंच
qasje	अभिगम
qasje	दृष्टिकोण
dom	डॉम
dom	डोम
pikat	बिंदु
pikat	पॉइंट
pikat	अंक
high	हाई
high	आलीशान
high	उच्च
high	ऊँची
penale	आपराधिक
penale	अपराधी
penale	क्रिमिनल
penale	मुजरिम
penale	दण्ड
kafshët	जानवर
kafshët	जानवरों
kafshët	पशु
kafshët	ढोरों
kafshët	ढोर
kafshët	चौपायों
superiore	सुपीरियर
superiore	श्रेष्ठ
regji	निर्देशित
përfundimtare	परम
ton	टोन
ton	टन
ton	टन
islamik	इस्लामिक
islamik	इस्लामी
islamik	इस्लामवादी
denis	डेनिस
denis	डेनिस
kërkim	खोजें
kërkim	खोज
kërkim	ढूंढें
kërkim	क्वेस्ट
kërkim	अनुसंधान
kërkim	शोध
gjini	लिंग
fituese	विजेता
polonia	पोलैंड
polonia	कैंडल
dream	ड्रीम
dream	सपने
dream	ख्वाब
dream	स्वप्न
dream	सपना
shkrimtari	रचनाकार
shkrimtari	राइटर
shkrimtari	लेखक
php	पीएचपी
body	जिस्म
body	बॉडी
body	शरीर
body	देह
muhamed	मुहम्मद
muhamed	मुहम्मद
mur	दीवार
mur	wall
mur	वॉल
zbatimin	कार्यान्वयन
zbatimin	क्रियान्वयन
armët	शस्त्र
armët	हथियार
armët	बंदूकें
armët	बंदूकों
funksione	फंक्शन्स
funksione	कृत्यों
mungesë	कमियां
mungesë	अभाव
mungesë	अनुपस्थिति
mungesë	कमी
deklaruar	घोषित
organeve	अंगों
organeve	अंग
rralla	दुर्लभ
rralla	विरल
jack	जैक
jack	जोकर
misioni	मिशन
fituan	जीता
fituan	जीते
fituan	जीती
interneti	इंटरनेट
interneti	इन्टरनेट
interneti	अंतरजाल
maqedonas	मकदूनियाई
shtrirë	लेटा
rrjedhin	प्रवाह
maksimale	अधिकतम
mësuesit	शिक्षकों
mësuesit	शिक्षक
këmbët	पैरों
këmbët	पैर
këmbët	पाँव
këmbët	पांव
këmbët	फ़ुट
këmbët	फीट
këmbët	पैरों
këmbët	पैर
këmbët	टाँगे
anglia	इंग्लैंड
anglia	इंग्लैण्ड
brez	पीढ़ी
brez	जेनरेशन
brez	पीढी
tip	क़िस्म
tip	प्रकार
tip	युक्ति
tip	टिप
burri	पति
burri	husband
ujore	जलीय
komandanti	कमांडर
degët	शाखाएं
degët	शाखाएँ
degët	शाखा
degët	शाखाओं
kili	चिली
grekë	यूनानियों
shef	प्रधान
shef	प्रमुख
shef	मुखिया
shef	मुख्य
shef	bos
shef	बॉस
shef	boss
student	विद्यार्थी
student	student
student	छात्र
kapiten	कैप्टन
kapiten	क्षेत्ररक्षण
kapiten	कप्तान
tony	टोनी
bateri	बैटरी
bateri	ड्रम
valë	तरंग
valë	लहर
valë	वेव
shok	सदमे
shok	झटका
shok	शॉक
shok	मित्र
shok	दोस्त
shok	dost
ushqimore	किराना
bujqësi	कृषि
pyje	वुड्स
pyje	वनों
njëherë	एकबार
kosta	कोस्टा
kroat	क्रोएशियाई
thellësi	गहराइयों
thellësi	गहराई
simon	साइमन
mor	मोर
luftëtar	योद्धा
luftëtar	लड़ाकू
luftëtar	फाइटर
luftëtar	सेनानी
pedagogjike	pedagogical
klasik	क्लासिक
shfrytëzuar	शोषित
distrikti	जिला
distrikti	डिस्ट्रिक्ट
distrikti	जिलाध्यक्ष
distrikti	ज़िला
off	बन्द
off	बंद
rrethana	परिस्थिति
rrethana	हालात
rrethana	हालातों
traditat	परम्पराओं
traditat	परंपराएं
traditat	परंपराओं
dervish	दरवेश
ndihmës	सहायक
ndihmës	मददगार
ndihmës	हेल्पर
ndihmës	सहायक
strukturat	सुविधाएं
qiell	स्वर्ग
qiell	आसमानी
qiell	आकाश
qiell	आसमां
qiell	आसमान
norvegjia	नॉर्वे
norvegjia	नार्वे
atehere	फिर
atehere	तब
djathtas	सही
merituar	अर्जित
institute	संस्थान
përhershëm	स्थायी
përhershëm	स्थाई
çlirimin	मुक्ति
qëndrimi	तेवर
qëndrimi	एटीट्यूड
qëndrimi	रूख
qëndrimi	attitude
qëndrimi	रवैया
rolet	भूमिकाएँ
materialet	पदार्थ
materialet	सामग्री
jugosllavi	यूगोस्लाविया
ahmad	ahmad
ahmad	अहमद
kryengritje	विद्रोह
tjetra	अगला
proceset	प्रक्रियाएँ
proceset	प्रक्रिया
proceset	प्रक्रियाओं
sëmundjet	बीमारियों
sëmundjet	बीमारी
sëmundjet	बीमारियाँ
sëmundjet	रोगों
sëmundjet	विकार
sëmundjet	रोग
sëmundjet	बीमारी
organike	कार्बनिक
organike	जैविक
organike	सशुल्क
pllaka	टाइलें
pllaka	टाइल
pllaka	टैबलेट
ushtritë	सेनाओं
ushtritë	सेना
gradualisht	धीरे
seria	श्रेणी
hapjen	ओपनिंग
hapjen	खोलने
football	फुटबॉल
football	फुटबाल
football	फ़ुटबॉल
oscar	ऑस्कर
oscar	आस्कर
oscar	ऑस्कर
vajzat	लड़कियां
vajzat	लड़कियाँ
vajzat	girls
vajzat	लड़कियों
klimë	जलवायु
napoli	नेपल्स
napoli	napoli
tradicional	पारम्परिक
tradicional	पारंपरिक
tradicional	परंपरागत
dramë	नौटंकी
dramë	ड्रामा
dramë	नाटक
rezultati	अंक
rezultati	स्कोर
rezultati	रिजल्ट
rezultati	परिणाम
simboli	चिह्न
simboli	संकेत
simboli	प्रतीक
dërgon	भेजना
tipi	guy
drejtimi	दिशा
drejtimi	सचेतक
drejtimi	संरेखण
digjitale	डिजीटल
digjitale	डिजिटल
old	ओल्ड
old	पुराने
old	पुरानी
old	पुराना
old	वृद्ध
old	बूढ़ा
rruge	सड़क
rruge	गली
rruge	रोड
rruge	सड़क
vrau	मारे
historian	इतिहासकार
selia	मुख्यालय
zgjedhje	चुनाव
zgjedhje	चुनावों
zgjedhje	चुनाव
zgjedhje	पसंद
zgjedhje	चुनाव
pasojat	नतीजा
chelsea	चेल्सी
martesa	शादी
martesa	मैरिज
martesa	विवाह
cilen	जिससे
botimi	प्रकाशन
botimi	प्रकाशन
respektivisht	क्रमशः
dakord	सहमत
danimarka	डेनमार्क
ushtarët	सैनिकों
ushtarët	सैनिको
vështirësi	कठिनाई
vështirësi	परेशानी
vështirësi	कठिनाइयों
qëndrim	तेवर
qëndrim	एटीट्यूड
qëndrim	रूख
qëndrim	attitude
qëndrim	रवैया
tekste	ग्रन्थ
server	सर्वर्स
server	सर्वर
server	सर्वर
mjek	चिकित्सक
mjek	doctor
mjek	डाक्टर
mjek	डॉक्टर
rrezet	किरणें
pre	बूटी
pre	शिकार
teknologji	तकनीक
teknologji	प्रौद्योगिकी
gjelbër	हरित
gjelbër	हरी
gjelbër	हरा
gjelbër	ग्रीन
gjelbër	हरा
gjelbër	साग
errët	गहरा
errët	अंधेरा
kujtim	स्मृति
kujtim	मेमोरी
irlanda	आयरलैंड
pasardhës	औलाद
pasardhës	वंशजों
pasardhës	बीज
pasardhës	संतति
pasardhës	संतान
pasardhës	औलाद
pasardhës	उत्तराधिकारी
pasardhës	वंशज
ditore	रोज
ditore	नित्य
ditore	रोजाना
ditore	दैनिक
ditore	प्रतिदिन
ditore	रोज़
ane	ऐनी
dvd	डीवीडी
dvd	dvd
linja	लाइन
linja	पंक्ति
linja	रेखा
linja	लकीर
prift	पुजारी
posaçërisht	विशेषकर
mik	मित्र
mik	दोस्त
mik	dost
korea	कोरिया
korea	कोरियाई
ngriti	उठी
ngriti	अर्जित
ngriti	उठाया
kritike	आलोचनात्मक
kritike	क्रिटिकल
kritike	महत्वपूर्ण
kritike	गंभीर
kritike	नाजुक
kinez	चीनी
kinez	चाइनीज
kritik	आलोचनात्मक
kritik	क्रिटिकल
kritik	महत्वपूर्ण
kritik	गंभीर
kritik	नाजुक
regjistrimi	रिकार्डिंग
regjistrimi	रिकॉर्डिंग
regjistrimi	रजिस्ट्रेशन
regjistrimi	पंजीकरण
administrativ	प्रशासनिक
spanjisht	स्पैनिश
spanjisht	स्पेनिश
spanjisht	स्पेनी
kafe	ब्राउन
kafe	भूरा
kafe	कॉफ़ी
kafe	कॉफी
gjeografik	भौगोलिक
gjeografik	भौगोलिक
fjalor	शब्दावली
fjalor	शब्दकोश
fjalor	शब्दकोष
falls	प्रपात
falls	झरना
falls	जलप्रपात
kompjuter	संगणक
kompjuter	कम्प्यूटर
kompjuter	कंप्यूटर
buzë	होंठ
buzë	होठ
buzë	किनारा
buzë	किनारे
get	पाएँ
get	मिलेंगी
vendimi	फैसला
vendimi	निर्णय
vendimi	सत्ताधारी
zgjedhjeve	चुनाव
standarde	मानकों
standarde	मानक
nba	एनबीए
shkrimi	लिखकर
shkrimi	लेखन
shkrimi	लिखना
shkrimi	लिखने
dëshira	इच्छा
dëshira	ख्वाहिश
dëshira	काश
dëshira	बधाइयां
bern	बर्न
abbr	abbr
vrasje	कत्ल
vrasje	मर्डर
vrasje	हत्या
vrasje	हत्या
dorës	हाथ
pat	pat
pat	पैट
ludwig	लुडविग
numra	संख्या
numra	संख्याएँ
bashkësia	समुदाय
bashkësia	जातियाँ
studentë	छात्रों
studentë	विद्यार्थी
njëzet	बीस
qafa	गला
qafa	गर्दन
qafa	गर्दनों
paraqitjen	पेश
shenjat	लक्षण
austriak	आस्ट्रिया
aeroporti	एयरपोर्ट
aeroporti	विमानक्षेत्र
bernard	बर्नार्ड
bullgaria	बुल्गारिया
popullata	जनसंख्या
popullata	आबादी
popullata	जनसांख्यिकी
jon	आयन
miguel	मिगुएल
vladimir	व्लादिमीर
themeluesit	संस्थापकों
blue	नीला
blue	डीलक्स
blue	ब्लू
përzier	मिश्रित
poezia	कविता
poezia	शायरी
poezia	काव्य
rendi	रैंडी
filozofia	दर्शन
filozofia	दर्शनशास्त्र
qeliza	कक्ष
qeliza	कोशिकाएं
mish	गोश्त
mish	माँस
mish	मांस
pushtimi	आक्रमण
verën	summer
verën	ग्रीष्म
verën	गर्मियों
verën	गर्मी
verën	गर्मियाँ
veshje	कपड़े
veshje	पहनावा
veshje	वस्त्र
veshje	कपडे
veshje	पहनावा
veshje	परिधान
veshje	ड्रेस
veshje	पोशाक
sëmundjeve	बीमारियाँ
sëmundjeve	रोगों
lot	अश्रु
lot	आंसू
lot	आँसू
lot	आंसू
garat	प्रतियोगिताओं
goli	गोल
goli	ध्येय
goli	लक्ष्य
arab	अरब
kushtetutës	संविधान
intelektuale	बौद्धिक
filozof	दार्शनिक
filozof	पारस
mundshëm	संभव
mundshëm	संभावित
erë	सूंघ
erë	गंध
erë	महकते
erë	खुश्बू
channel	चैनल
plagosur	घायल
dobi	फायदा
dobi	लाभ
dobi	डॉबी
dëshmon	गवाही
terren	मैदान
terren	ग्राउंड
terren	जमीन
terren	मैदान
dokumentar	वृत्तचित्र
qëndrueshme	स्थिर
île	île
bindur	आज्ञाकारी
bindur	मनाना
bindur	कायल
totale	कुल
vijon	फ़ॉलो
shpirt	जानेमन
shpirt	आत्मा
shpirt	आत्मा
shpirt	आत्माओं
shpirt	रूह
shpirt	भावना
shpirt	स्पिरिट
dëshirë	इच्छा
dëshirë	ख्वाहिश
dëshirë	काश
unesco	यूनेस्को
unesco	युनेस्को
komedi	हास्य
komedi	कॉमेडी
kripë	नमक
belgjika	बेल्जियम
bimët	पौधे
bimët	पौधे
bimët	पौधा
bimët	पादप
bimët	संयंत्र
bimët	वनस्पति
kaluarën	अतीत
kaluarën	पास्ट
profeti	पैगंबर
profeti	पैगम्बर
profeti	नबी
gazetë	कागज़
gazetë	कागज
gazetë	पेपर
gazetë	अख़बार
gazetë	अखबार
gazetë	समाचारपत्र
kuantike	क्वांटम
fernando	फर्नांडो
tue	मंगल
prania	मौजूदगी
prania	उपस्थिति
kapacitet	क्षमता
ekzistencën	वजूद
ekzistencën	अस्तित्व
filloj	आरंभ
filloj	प्रारंभ
bari	bari
bari	बारी
bari	घास
bari	ग्रास
topi	गेंद
topi	बॉल
qarqe	काउंटी
mendimet	विचार
steve	स्टीव
paralele	समानांतर
rënie	अस्वीकार
rënie	मनाही
rënie	गिरावट
jugu	दक्षिणी
jugu	साउथ
jugu	दक्षिण
shtypi	प्रेस
shtypi	दबाएँ
shtypi	दबाएं
shtypi	दबायें
parku	उद्यान
parku	पार्क
përbërje	यौगिक
adresa	पता
qeveritare	सरकार
qeveritare	सरकारी
zgjedhjen	चयन
rajonal	क्षेत्रीय
atomike	परमाणु
hipi	हिप्पी
arte	कला
zvicra	स्विट्जरलैंड
zvicra	स्विट्ज़रलैंड
zyra	कार्यालय
zyra	कार्यालयों
zyra	आफिस
zyra	ऑफिस
zyra	कार्यालय
zyra	ऑफ़िस
zyra	दफ्तर
nivele	स्तर
mendime	विचारशील
mendime	विचार
gadishullin	प्रायद्वीप
interesuar	रुचि
interesuar	रुचिकर
interesuar	दिलचस्पी
pemë	वृक्ष
pemë	ट्री
pemë	पेड़
pemë	वृक्ष
pemë	पेड़ों
pemë	पेड़
pemë	फलों
pemë	फल
jacques	ज़ाक
mat	mat
mat	मैट
jusuf	यूसुफ
medalje	मैडल
medalje	मेडल
medalje	पदक
major	मेजर
major	प्रमुख
major	मेजर
botuesi	प्रकाशक
qytezë	बस्ती
qytezë	नगर
qytezë	कस्बा
ajër	वायु
ajër	एयर
kimi	रसायन
plus	प्लस
festivalit	त्यौहार
festivalit	त्योहार
festivalit	उत्सव
festivalit	फ़ेस्टिवल
festivalit	पर्व
vendimin	फैसला
vendimin	निर्णय
pesha	भार
pesha	वजन
pesha	वज़न
krahun	भुजा
vazhdueshëm	निरंतर
vazhdueshëm	लगातार
vazhdueshëm	सतत
vazhdueshëm	निरन्तर
beri	बैरी
veprime	क्रिया
veprime	कार्रवाइयों
veprime	कार्रवाइयाँ
veprime	क्रियाएँ
australi	आस्ट्रेलिया
australi	ऑस्ट्रेलिया
vëmendje	ध्यान
hyrja	पहुँच
hyrja	एक्सेस
hyrja	पहुंच
hyrja	अभिगम
hyrja	एन्ट्री
hyrja	एंट्री
hyrja	प्रविष्टि
hyrja	प्रवेश
hyrja	लॉगिन
région	région
shfaqja	दिखाओ
shfaqja	शो
shfaqja	दिखाएं
shfaqja	दिखाएँ
torino	टोरिनो
torino	टोरीनो
mike	माइक
besimtarët	ईमानवालों
rumania	रोमानियाई
rumania	रोमानिया
holanda	नीदरलैंड
holanda	नीदरलैंड्स
holanda	हॉलैंड
gjeni	प्रतिभा
gjeni	जीनियस
gjeni	प्रतिभाशाली
meta	मेटा
mbijetuar	उत्तरजीवी
mbijetuar	बच
mbijetuar	जीवित
kërkesë	अनुरोध
kërkesë	आग्रह
kërkesë	निवेदन
skenën	दृश्य
skenën	सीन
skenën	झाँकी
khalifa	खलीफा
europa	यूरोप
europa	यूरोपीय
goditje	उड़ा
goditje	स्ट्रोक
formon	फ़ॉर्म
mjeshtër	मास्टर
mjeshtër	निपुण
flaka	लौ
flaka	ज्वाला
bujar	दयालु
bujar	उदार
varr	मज़ार
varr	मकबरा
varr	कब्र
varr	संगीन
jush	आपको
jush	आप
jush	तुम
gustav	गुस्ताव
gustav	गुस्टाफ
pozicioni	पद
pozicioni	स्थिति
pozicioni	लोकेशन
pozicioni	अवस्थिति
pozicioni	स्थान
pozicioni	पथ
pozicioni	पाथ
mjedis	वातावरण
mjedis	परिवेश
mjedis	एनवायरनमेंट
mjedis	पर्यावरण
legjenda	लीजेंड
legjenda	किंवदंती
legjenda	लेजेंड
legjenda	महापुरूष
krah	कंधा
krah	कंधे
krah	भुजा
krah	पार्श्व
krah	तरफ
krah	पक्ष
efektet	प्रभाव
cilësi	क्वालिटी
cilësi	गुणवत्ता
cilësi	विशेषता
llogaritet	गणना
llogaritet	रिश्तो
leon	लियोन
leon	लिओन
kontribuar	योगदान
miqtë	मित्रो
miqtë	दोस्तो
miqtë	मित्र
miqtë	दोस्तों
miqtë	मित्रों
njerëzimit	इंसानियत
njerëzimit	मानवता
kuptimi	अर्थ
pamjen	नजारा
interpretuar	performed
universitet	uni
universitet	विश्वविद्यालय
universitet	यूनिवर्सिटी
universitet	विश्वविद्यालयों
regjimi	शासन
frikë	डर
frikë	ख़ौफ़
frikë	भय
francis	फ्रांसिस
kontinentale	महाद्वीपीय
gjuhe	भाषा
public	सार्वजनिक
public	जनता
public	लोक
public	पब्लिक
teknologjia	तकनीक
teknologjia	प्रौद्योगिकी
tempuj	मंदिरों
ortodoks	सनातनी
ortodoks	परंपरागत
yll	तारा
yll	तारे
yll	तारक
yll	तारों
yll	स्टार
sisteme	सिस्टम
sisteme	सिस्टम्स
sisteme	प्रणालियों
muze	संग्रहालय
muze	संग्रहालय
operativ	प्रचालन
operativ	ऑपरेटिंग
guinea	लीनियर
guinea	गिनी
lumë	नदी
artisti	कलाकार
rob	रॉब
rob	रोब
atlantik	अटलांटिक
rumanisë	रोमानियाई
rumanisë	रोमानिया
përshtatshëm	उपयुक्त
përshtatshëm	उचित
përshtatshëm	उपयुक्त
studiuesit	शोधकर्ताओं
blues	ब्लेक
blues	ब्लू
blues	ब्लूज़
lënda	विषय
dhomë	कक्ष
dhomë	कमरा
dhomë	कमरे
dhomë	रूम
ndërtuara	बनवाया
ndërtuara	बनवाई
ndërtuara	निर्मित
polonisë	पोलैंड
polonisë	कैंडल
copë	पीस
copë	piece
copë	टुकड़ा
copë	हंक
bija	बेटी
gjërat	बातों
gjërat	चीजें
gjërat	चीज़ें
gjërat	बातें
gjërat	बाते
prova	साक्ष्य
prova	सबूत
prova	प्रमाण
prova	पूर्वाभ्यास
prova	रिहर्सल
prova	सबूत
prova	प्रूफ
prova	प्रमाण
meshkujt	पुरुष
meshkujt	पुरुषों
meshkujt	मर्द
meshkujt	मेन
praktikë	प्रथा
praktikë	अभ्यास
lojtarë	खिलाडी
lojtarë	खिलाड़ी
walter	वाल्टर
dimër	सर्दियों
dimër	सर्दियाँ
dimër	सर्दी
dimër	शीत
pret	प्रतीक्षारत
përafërsisht	लगभग
drejtpërdrejt	लाइव
drejtpërdrejt	सजीव
drejtpërdrejt	डायरेक्ट
drejtpërdrejt	प्रत्यक्ष
drejtpërdrejt	direct
drejtpërdrejt	सीधा
drejtpërdrejt	सीधे
mbledhje	सभा
mbledhje	महफ़िल
mbledhje	मीटिंग
mbledhje	बैठक
kap	catch
kap	कैच
kap	कैप्चर
juventus	जुवेंटस
williams	विलियम्स
pjesëmarrja	उपस्थिति
pjesëmarrja	भागीदारी
mësimi	सीख
mësimi	सीखना
mësimi	पढ़ाने
mësimi	शिक्षण
mësimi	सबक
bir	बेटा
bir	लाडला
bir	सोन
bir	पुत्र
bir	बेटे
poloni	पोलैंड
poloni	कैंडल
seksuale	यौन
dhjetëra	tens
dhjetëra	दर्जनों
hidhet	कूद
hidhet	जम्प
transmetuar	प्रसारण
transmetuar	ब्रॉडकास्ट
transmetuar	संचारित
transmetuar	संचारण
cari	त्सार
cari	कार्ल
unike	अनोखा
unike	अनूठा
unike	बेजोड़
unike	अद्वितीय
demokratik	लोकतांत्रिक
ekip	टीम
ekip	टोली
favor	पक्ष
pavarësi	स्वतन्त्रता
pavarësi	स्वतंत्रता
poetik	काव्यात्मक
poetik	काव्य
filipi	फिलिप
filipi	फिलिप
shkaku	ध्येय
shkaku	निमित्त
shkaku	कारण
div	div
paraqitja	प्रकटन
paraqitja	रूप
paraqitja	देखें
paraqitja	दृश्य
halil	halil
përgatitjen	तैयारी
gabim	गलत
gabim	ग़लत
gabim	त्रुटि
gabim	गलती
romanin	उपन्यास
romanin	अनोखा
aquitaine	ऐक्विटेन
elseif	elseif
pcupdate	pcupdate
urë	ब्रिज
urë	पुल
urë	सेतु
adolf	एडोल्फ
udhëtim	सफर
udhëtim	सफ़र
udhëtim	यात्रा
udhëtim	यात्रा
udhëtim	ट्रिप
konflikt	संघर्ष
konflikt	विरोध
dhimbje	दर्द
dhimbje	पीड़ा
luftoi	लड़ा
gjenerali	जनरल
gjenerali	साधारण
gjenerali	सामान्य
frymë	सांसे
frymë	सांस
frymë	साँस
frymë	साँस
frymë	श्वास
verilindje	पूर्वोत्तर
artistët	कलाकार
artistët	कलाकारों
ndryshoi	परिवर्तित
ndryshoi	बदला
bob	बॉब
bob	bob
fut	प्रविष्ट
fut	एंटर
fut	डालें
lexuesit	पाठकों
lexuesit	पाठक
klubet	चिड़ी
klubet	क्लब
mësuesi	शिक्षक
mësuesi	अध्यापक
mësuesi	टीचर
qytetar	नागरिक
ekzistuese	मौजूदा
pikturë	चित्रकारी
pikturë	चित्रकला
pikturë	चित्रकारों
pikturë	पेंटिंग
skulptura	मूर्तिकला
fjalori	शब्दकोश
fjalori	शब्दकोष
formimi	गठन
pullë	स्टैम्प
metodë	विधि
dorën	हाथ
miliardë	बिलियन
miliardë	अरब
commons	कॉमन्स
frymëzuar	प्रेरित
përpiqet	कोशिशें
arsim	शिक्षा
çeke	चेक
templates	टेम्पलेट्स
templates	टेम्पलेट
templates	टेम्प्लेट
bërthamore	परमाणु
bërthamore	न्यूक्लियर
bërthamore	नाभिकीय
këshilltar	परामर्शदाता
këshilltar	सलाहकार
këshilltar	पार्षद
këshilltar	सलाहकार
duar	हाथों
duar	हाथ
duar	हैंड्स
gradë	डिग्री
gradë	डिग्री
gradë	उपाधि
pavarura	स्वतंत्र
beogradit	बेलग्रेड
akademike	शैक्षिक
akademike	अकादमिक
petro	पेट्रो
paraardhës	पिछले
paraardhës	पिछला
otto	ओटो
avni	अवनि
modele	मॉडल
modele	मॉडल
fati	भाग्य
fati	नियति
fati	तकदीर
fati	भाग्य
kontrolli	नियंत्रण
kontrolli	कंट्रोल
kontrolli	जाँचें
kontrolli	जाँच
dru	वुड
dru	लकड़ी
dru	लकडी
projektet	परियोजनाएँ
projektet	परियोजनाएं
projektet	प्रोजेक्ट
veziri	vizier
europe	यूरोप
europe	यूरोपीय
personazhet	किरदार
personazhet	अक्षर
personazhet	वर्ण
muaji	महीना
