اتھاہ	deep
آڑ	wall
آڑ	dinding
آڑ	sorok
آڑ	sembunyi
آڑ	siasat
آڑ	pagar
آڑ	aurat
آڑ	malu
آڑ	perlindungan
آڑ	penutup
آڑ	cover
آڑ	halangan
آڑ	screen
آڑ	skrin
آڑ	jaminan
آڑ	guarantee
آڑ	sokongan
آڑ	support
آڑ	sokong
آڑ	keselamatan
آڑ	guise
آڑا	bengkok
آڑا	rentas
آڑا	salib
آڑا	cross
آڑا	langar
آڑا	bengkok
آڑا	cenderung
آڑا	pepenjuru
آڑُو	peach
آڑی	penyokong
آڑی	defender
آڑی	mengaitkan
آڑھ	belanak
آڑھت	agensi
آڑھتی	pemborong
آز	ketamakan
آز	tamak
آزمند	tamak
آزمند	rakus
آزاد	free
آزاد	umang
آزاد	fakir
آزاد	riang
آزاد	independent
آزاد	mandiri
آزاد	bebas
آزاد	dibebaskan
آزاد	unchained
آزادانہ	berleluasa
آزادگی	kebebasan
آزادگی	liberty
آزادہ	dibebaskan
آزادہ	free
آزادی	pembebasan
آزادی	kemerdekaan
آزادی	freedom
آزادی	kebebasan
آزادی	pembebasan
آزادی	kemerdekaan
آزار	celakalah
آزار	kesukaran
آزار	kesusahan
آزار	kecederaan
آزار	kesusahan
آزار	buai
آزار	masalah
آزار	menyusahkan
آزاردہ	menjengkelkan
آزاردہ	menyusahkan
آزاری	kekejaman
آزاری	penyeksaan
آزُردگی	celakalah
آزُردگی	kemarahan
آزُردگی	amarah
آزُردگی	kemurkaan
آزُردگی	buai
آزُردگی	masalah
آزُردگی	menyusahkan
آزُردگی	dukacita
آزُردگی	duka
آزُردگی	duka
آزُردہ	geram
آزُردہ	sedih
آزُردہ	sad
آزُردہ	terkilan
آزُردہ	bermasalah
آزُقہ	makanan
آزمانا	test
آزمانا	try
آزمانا	cuba
آزمائش	assay
آزمائش	peperiksaan
آزمائش	pemeriksaan
آزمائش	test
آزمائش	assay
آزمائش	peperiksaan
آزمائش	pemeriksaan
آزمُودہ	diuji
آزمُودہ	teruji
آزمُودہ	terbukti
آزمُودہ	dicuba
آزمُودہ	mencuba
آزمُون	test
آزمُون	percubaan
آزمُون	experiment
آزمُون	eksperimen
آزمُون	ujikaji
آزمُون	demonstrasi
آزُوقہ	makanan
آزُوقہ	rezeki
آزُوقہ	rezeki
آزُوقہ	ketentuan
آزُوقہ	upah
آژنگ	lipatan
آژنگ	melipat
آژنگ	lipat
آژنگ	kerut
آس	berhampiran
آس	near
آس	dekat
آس	keturunan
آس	iman
آس	keinginan
آس	kemahuan
آس	kepercayaan
آس	trust
آس	jangkaan
آس	expectation
آس	perlindungan
آس	myrtle
آس	harapan
آس	harap
آس	hope
آس	wish
آس	hajat
آس	sokongan
آس	support
آس	sokong
آسا	keinginan
آسا	kemahuan
آسا	menyerupai
آسامی	assam
آسان	memudahkan
آسان	mudah
آسان	mudahnya
آسان	memudahkan
آسانی	kemudahan
آسانی	kemudahan
آسانی	kemudahan
آسانی	fasiliti
آسائش	kemudahan
آسائش	keselesaan
آستانہ	ambang
آستانہ	astana
آستانہ	istana
آستک	agama
آستک	keagamaan
آستک	bertaqwa
آستین	lengan
آستین	sleeve
آسُر	syaitan
آسُر	demon
آسُر	raksaksa
آسُر	monster
آسرا	berteduh
آسرا	berundur
آسرا	perlindungan
آسرا	kepercayaan
آسرا	trust
آسرا	jangkaan
آسرا	expectation
آسرا	reliance
آسرا	harapan
آسرا	harap
آسرا	hope
آسرا	iman
آسرا	kepercayaan
آسرا	keyakinan
آسرا	sanctuary
آسکت	kemalasan
آسکتی	lembam
آسکتی	malas
آسمان	hujan
آسمان	sky
آسمان	langit
آسمان	zenith
آسمان	kemuncak
آسمان	ufuk
آسمان	horizon
آسمان	hujan
آسمان	sky
آسمان	langit
آسمان	heaven
آسمان	syurga
آسمان	zenith
آسمان	kemuncak
آسمان	ufuk
آسمان	horizon
آسمانی	tinggi
آسمانی	higher
آسمانی	ilahi
آسمانی	cakerawala
آسمانی	azure
آسمانی	upper
آسن	postur
آسن	karpet
آسن	place
آسن	tempat
آسن	asana
آسن	postur
آسن	karpet
آسن	kerusi
آسن	seat
آسن	place
آسن	tempat
آسن	asana
آسُودگی	kemakmuran
آسُودگی	ketenangan
آسُودگی	peace
آسُودگی	ketenangan
آسُودہ	kaya
آسُودہ	puas
آسی	berharap
آسی	sedih
آسی	sad
آسی	menjangkakan
آسی	mengharap
آسی	menjangka
آسی	mengharapkan
آسیانہ	whetstone
آسیب	penyakit
آسیب	kegilaan
آسیب	syaitan
آسیب	demon
آسیب	malapetaka
آسیبی	dajjal
آسیبی	jahat
آسیبی	maksiat
آسیبی	evil
آسیبی	menghantui
آسیمہ	terkejutnya
آسیمہ	hairan
آسیمہ	terkejut
آسیمہ	hairan
آسیمہ	lost
آسیمہ	kehilangan
آسیمہ	hilang
آشا	keinginan
آشا	kemahuan
آشا	jangkaan
آشا	expectation
آشا	harapan
آشا	harap
آشا	hope
آشا	kerinduan
آشا	wish
آشا	hajat
آشا	kepercayaan
آشا	keyakinan
آشام	peminumnya
آشام	peminum
آشامی	minum
آشتی	ketenangan
آشتی	peace
آشتی	mendamaikan
آشتی	konsert
آشتی	accord
آشچریہ	kehairanan
آشچریہ	heran
آشچریہ	wonder
آشرم	hermitage
آشرم	ashram
آشُفتگی	kegilaan
آشُفتگی	selingan
آشُفتگی	kegilaan
آشُفتگی	kewarasan
آشُفتہ	gila
آشُفتہ	terusik
آشُفتہ	terganggu
آشُفتہ	sewel
آشُفتہ	giler
آشُفتہ	mad
آشُفتہ	gelisah
آشُفتہ	taksub
آشُفتہ	keliru
آشُفتہ	bingung
آشُفتہ	confused
آشکار	known
آشکار	dikenali
آشکار	diketahui
آشکار	kelihatan
آشکار	tampak
آشکار	kebolehlihatan
آشکار	clear
آشکار	jelas
آشکار	known
آشکار	dikenali
آشکار	diketahui
آشکار	kelihatan
آشکار	tampak
آشکار	kebolehlihatan
آشکار	clear
آشکار	jelas
آشمال	berbakti
آشمال	servant
آشمال	hamba
آشمال	mematuhi
آشنا	rakan
آشنا	sahabat
آشنا	mengaitkan
آشنا	pendamping
آشنا	sedar
آشنا	berkenalan
آشنا	berkenalan
آشنائی	affair
آشنائی	berkenalan
آشنائی	persahabatan
آشنائی	amour
آشوب	ketakutan
آشوب	fear
آشوب	berhelah
آشوب	kesusahan
آشوب	pergolakan
آشوب	gelora
آشوب	keradangan
آشوب	gangguan
آشوب	kekecohan
آشوب	gempar
آشوب	malapetaka
آشُوری	assyrian
آشیاں	rumah
آشِیرباد	blessing
آشِیرباد	restu
آشِیرباد	berkat
آشِیرباد	ucapan
آغا	sir
آغا	tuan
آغا	encik
آغا	sifu
آغا	master
آغا	leader
آغا	pemimpin
آغا	pembaris
آغا	penguasa
آغا	aga
آغاخانی	ismaili
آغاز	awai
آغاز	asal
آغاز	asalnya
آغاز	mulakan
آغاز	start
آغاز	mula
آغاز	awai
آغاز	asal
آغاز	asalnya
آغاز	outset
آغاز	mulakan
آغاز	start
آغاز	mula
آغشتہ	berlumur
آغوش	perlindungan
آغوش	sisi
آغوش	sampingan
آغوش	samping
آغوش	clasp
آغوش	lap
آغوش	sanubari
آغوش	merangkul
آفاق	horizons
آفاقی	worldwide
آفاقی	cosmopolitan
آفاقی	sejagat
آفاقی	global
آفاقی	worldwide
آفاقی	cosmopolitan
آفاقی	universal
آفاقی	sejagat
آفاقی	global
آفت	kesusahan
آفت	buai
آفت	masalah
آفت	menyusahkan
آفت	nakal
آفت	kemalangan
آفت	kesukaran
آفت	kesusahan
آفت	kekejaman
آفت	licik
آفت	kesukaran
آفت	dukacita
آفت	duka
آفت	dajjal
آفت	jahat
آفت	maksiat
آفت	evil
آفت	bencana
آفت	gempar
آفت	kesengsaraan
آفت	malapetaka
آفت	masalah
آفت	problem
آفت	masaalah
آفت	din
آفتاب	anggur
آفتاب	wain
آفتاب	tercinta
آفتاب	sunlight
آفتابہ	besen
آفتابی	kuning
آفتابی	suria
آفتابی	solar
آفریدہ	makhluk
آفریدہ	mahluk
آفریدہ	makluk
آفریدہ	dicipta
آفریں	pujian
آفریں	puji
آفریں	terpuji
آفندی	sifu
آفندی	master
آفندی	tuhan
آفندی	lord
آقا	pemilik
آقا	sifu
آقا	master
آقا	pemilik
آقا	majikan
آقا	sifu
آقا	master
آقا	tuhan
آقا	lord
آقائی	kepimpinan
آقائی	pemilikan
آقائی	pemerintahan
آقائی	kerajaan
آکار	borang
آکار	potret
آکار	portrait
آکار	figure
آکار	buat
آکار	tengok
آکار	look
آکار	imej
آکار	patung
آکار	arca
آکار	penampilan
آکار	kemunculan
آکار	rupa
آکاش	sky
آکاش	langit
آکری	penentangan
آکری	kesombongan
آکِل	pemakan
آکِل	eater
آکِل	diner
آکِلہ	barah
آکِلہ	kanser
آگ	nafsu
آگ	pemberontakan
آگ	blaze
آگ	julang
آگ	permusuhan
آگ	kemarahan
آگ	amarah
آگ	berapi
آگ	murka
آگ	dimurkai
آگ	kemurkaan
آگ	siflis
آگ	keghairahan
آگ	nyala
آگ	api
آگ	flame
آگ	cemburu
آگ	kecemburuan
آگ	kebencian
آگ	benci
آگ	nafsu
آگ	ghairah
آگ	api
آگ	cemburu
آگ	dengki
آگ	bertengkar
آگ	berbalah
آگ	pergaduhan
آگا	dahi
آگا	kening
آگا	front
آگا	depan
آگا	hadapan
آگار	rumah
آگار	kediaman
آگار	bilik
آگار	room
آگاہی	vigilance
آگاہی	wawasan
آگاہی	insight
آگاہی	maklumat
آگاہی	ilmu
آگاہی	pengetahuan
آگاہی	kesedaran
آگاہی	vigilance
آگاہی	wawasan
آگاہی	insight
آگاہی	maklumat
آگاہی	ilmu
آگاہی	pengetahuan
آگر	berkebolehan
آگر	mampu
آگر	dipenuhi
آگر	diisi
آگرہ	grip
آگرہ	genggaman
آگرہ	tenaga
آگرہ	power
آگرہ	kuasa
آگرہ	kekuatan
آگم	entrance
آگم	timur
آگم	kedatangan
آگم	ketibaan
آگم	datang
آگم	coming
آگم	dokumen
آگم	document
آگم	pemerolehan
آگم	perolehan
آگمن	penampilan
آگمن	kemunculan
آگمن	rupa
آگمن	datang
آگمن	coming
آگمن	munculnya
آگمن	kemunculannya
آگندہ	full
آگندہ	kenyang
آگندہ	penuh
آگندہ	kotor
آگندہ	kotor
آگوا	came
آگہی	kesedaran
آگے	berhampiran
آگے	near
آگے	dekat
آگے	majulah
آگے	beyond
آگے	menghadap
آگے	menghadapi
آگے	opposite
آگے	dekat
آگے	tutup
آگے	dahulunya
آگے	berhampiran
آگے	near
آگے	dekat
آگے	majulah
آگے	beyond
آگے	sebelum
آگے	menghadap
آگے	menghadapi
آگے	opposite
آگے	dekat
آگے	tutup
آگے	dahulunya
آگّیا	tempahan
آگّیا	pesanan
آگّیا	susunan
آگّیا	tempah
آگّیا	order
آگّیا	keizinan
آگّیا	izin
آگّیا	arahan
آگّیا	perintah
آگّیا	mandat
آگّیا	lesen
آل	suku
آل	dinasti
آل	perlumbaan
آل	race
آل	ras
آل	zuriat
آل	pengikut
آل	kelembapan
آلا	niche
آلا	basah
آلا	samseng
آلا	lembab
آلا	balada
آلابالا	pengelakan
آلابالا	dalih
آلابالا	kemalasan
آلات	ditalian
آلات	apparatus
آلات	instrumen
آلات	alatan
آلات	tools
آلات	peranti
آلات	gadgets
آلات	gadget
آلات	gajet
آلات	equipment
آلات	peralatan
آلات	perkakasan
آلات	peralatan
آلام	kemalangan
آلام	dukacita
آلام	duka
آلام	penderitaan
آلائش	kekotoran
آلائش	menolak
آلائش	keberanian
آلائش	nanah
آلائش	sampah
آلپن	pin
آلت	ditalian
آلت	apparatus
آلت	radas
آلت	tool
آلت	alat
آلت	zakar
آلس	aktviti
آلس	kemalasan
آلسی	mengantuk
آلسی	malas
آلن	straw
آلنگ	terowong
آلو	keledek
آلو	kentang
آلو	potato
آلو	aloo
آلوچہ	plum
آلود	dijangkiti
آلود	dicemari
آلودگی	pencemaran
آلودگی	pencemaran
آلودگی	pencemaran
آلودہ	dicemari
آلودہ	tercemar
آلودہ	najis
آلودہ	dijangkiti
آلودہ	dicemari
آلودہ	berlumur
آلودہ	busuk
آلودہ	kotor
آلہ	instrumen
آلہ	weapon
آلہ	senjata
آلہ	radas
آلہ	tool
آلہ	alat
آلہ	peralatan
آلہ	instrumen
آلہ	weapon
آلہ	senjata
آلہ	radas
آلہ	tool
آلہ	alat
آلہات	teologi
آلہات	dewa
آماج	berteduh
آماج	bontot
آماج	sasaran
آماج	target
آمادگی	kesiagaan
آمادگی	kesediaan
آمادہ	amaran
آمادہ	available
آمادہ	tersedia
آمادہ	disediakan
آمادہ	didapati
آمادہ	hadirkan
آمادہ	hadir
آمادہ	ready
آمادہ	siap
آمادہ	amaran
آمادہ	available
آمادہ	tersedia
آمادہ	disediakan
آمادہ	didapati
آمادہ	hadirkan
آمادہ	hadir
آمادہ	rela
آماس	barah
آماس	ketumbuhan
آماس	bengkak
آماس	barah
آماس	ketumbuhan
آماس	bengkak
آمال	keinginan
آمال	wishes
آمال	kemahuan
آمد	kedatangan
آمد	ketibaan
آمد	pendapatan
آمد	pendekatan
آمد	approach
آمد	dalat
آمد	capaian
آمد	kemasukan
آمد	resit
آمد	inspirasi
آمد	kedatangan
آمد	ketibaan
آمد	pendapatan
آمد	pendekatan
آمد	approach
آمد	dalat
آمد	capaian
آمد	kemasukan
آمد	pendapatan
آمد	resit
آمد	inspirasi
آمدن	kedatangan
آمدن	ketibaan
آمدن	datang
آمدن	coming
آمدن	pendapatan
آمدنی	pendapatan
آمدنی	resit
آمدنی	pendapatan
آمدنی	pendapatan
آمدنی	resit
آمِر	komander
آمِر	diktator
آمِر	pembaris
آمِر	penguasa
آمُرزش	keampunan
آمُرزش	pengampunan
آمُرزش	grace
آمِریّت	diktator
آملیٹ	omelette
آمِن	amani
آمِن	secure
آمِن	aman
آمِن	terlindung
آمِن	dilindungi
آموختہ	diajar
آموز	pengajaran
آموز	pembelajaran
آموز	learning
آموزگاہ	madrasah
آموزگاہ	sekolah
آموزش	pengajaran
آموزش	pembelajaran
آموزش	learning
آموزش	pendidikan
آمیخت	campuran
آمیخت	adun
آمیخت	blend
آمیختہ	compound
آمیختہ	kompaun
آمیختہ	sebatian
آمیختہ	bercampur
آمیختہ	campuran
آمیختہ	mixed
آمیختہ	dicampur
آمیز	komposisi
آمیز	gubahan
آمیز	penggubahan
آمیز	bercampur
آمیز	campuran
آمیز	mixed
آمیز	dicampur
آمیز	compound
آمیز	kompaun
آمیز	sebatian
آمیزش	campuran
آمیزش	perangai
آمیزش	konspirasi
آمیزش	campurkan
آمیزہ	amalgam
آمیزہ	adun
آمیزہ	blend
آمیزہ	alloy
آمیزہ	campuran
آمیزہ	amalgam
آمیزہ	adun
آمیزہ	blend
آمین	amin
آن	keinginan
آن	kemahuan
آن	kebanggaan
آن	pride
آن	maruah
آن	ikrar
آن	berikrar
آن	she
آن	wish
آن	hajat
آن	udaranya
آن	udara
آن	air
آن	tabiat
آن	sumpah
آن	keangkuhan
آن	kesombongan
آن	batil
آن	niat
آن	alam
آن	tabii
آن	semulajadi
آن	maruah
آن	perangai
آن	keangkuhan
آن	darjat
آن	pangkat
آن	rank
آن	bahawa
آن	janji
آن	instant
آنا	gugurkan
آنا	drop
آنا	membesar
آنا	advance
آنا	waktu
آنا	masa
آنا	time
آنا	meningkat
آنا	tingkatkan
آنا	kedatangan
آنا	ketibaan
آنا	muncul
آنا	pendekatan
آنا	approach
آنا	reach
آنا	capaian
آنا	tiba
آنا	gugurkan
آنا	drop
آنا	membesar
آنا	advance
آنا	waktu
آنا	masa
آنا	time
آنا	meningkat
آنا	tingkatkan
آنا	kedatangan
آنا	ketibaan
آنا	muncul
آنا	pendekatan
آنا	approach
آنا	come
آنا	jom
آنا	reach
آنا	capaian
آنا	tiba
آنت	usus
آنت	usus
آنٹ	permusuhan
آنٹ	simpulan
آنٹ	simpul
آنٹا	barangan
آنٹا	stuff
آنٹا	barang
آنٹا	entanglement
آنٹا	terhad
آنٹا	dihadkan
آنٹا	kesukaran
آنٹا	full
آنٹا	kenyang
آنٹا	penuh
آنٹی	poket
آنٹی	makcik
آنجہانی	almarhum
آنجہانی	mendiang
آنجہانی	allahyarham
آنچ	blaze
آنچ	julang
آنچ	teja
آنچ	bercahaya
آنچ	berseri
آنچ	silau
آنچ	kesukaran
آنچ	nyala
آنچ	api
آنچ	flame
آنچ	nafsu
آنچ	ghairah
آنچ	api
آنچ	kehangatan
آنچو	raspberi
آند	darkness
آند	kegelapan
آندھی	siklon
آندھی	taufan
آندھی	taufan
آندھی	gale
آندھی	siklon
آندھی	taufan
آندھی	tempest
آندھی	taufan
آندھی	gale
آنڈ	testis
آنڈو	bull
آنِسہ	cikgu
آنِسہ	rindu
آنِسہ	cik
آنک	share
آنک	hook
آنک	cangkuk
آنک	dibengkokkan
آنک	lengkung
آنک	portion
آنک	sifer
آنکڑا	hook
آنکڑا	cangkuk
آنکس	angkus
آنکنا	kadar
آنکنا	rate
آنکنا	sukatan
آنکنا	ukur
آنکنا	mengukur
آنکھ	pendapat
آنکھ	pendapatnya
آنکھ	penglihatan
آنکھ	zuriat
آنکھ	hormat
آنکھ	respect
آنکھ	pembayang
آنکھ	jangkaan
آنکھ	expectation
آنکھ	tengok
آنکھ	look
آنکھ	harapan
آنکھ	harap
آنکھ	hope
آنکھ	glance
آنگن	ela
آنگن	yard
آنگی	brassiere
آنند	kebahagiaan
آنند	delight
آنند	ananda
آنند	keseronokan
آنند	kesenangan
آنند	cuai
آنند	keselesaan
آنند	hiburan
آنند	entertainment
آنندتا	kebahagiaan
آنندی	dirahmati
آنول	placenta
آنہ	anna
آنی	kematian
آنی	death
آنی	maut
آنی	ajal
آنی	ringkas
آنی	taklimat
آنی	nasib
آوار	kezaliman
آوار	ketidakadilan
آوار	kezaliman
آوارہ	berpenghuni
آوارہ	berselerak
آوارہ	terapung
آوارہ	tualang
آوارہ	gelandangan
آوارہ	kesepian
آوارہ	terbuang
آوارہ	bersendirian
آوارہ	sendiri
آوارہ	keseorangan
آوارہ	homeless
آوارہ	berpenghuni
آوارہ	berselerak
آوارہ	terapung
آوارہ	tualang
آوارہ	gelandangan
آوارہ	kesepian
آوارہ	pengembara
آوارہ	terbuang
آوارہ	bersendirian
آوارہ	sendiri
آوارہ	keseorangan
آوارہ	homeless
آواز	tongue
آواز	lidah
آواز	bahasa
آواز	nada
آواز	tone
آواز	teriak
آواز	shout
آواز	menangis
آواز	nangis
آواز	tangis
آواز	cry
آواز	call
آواز	suara
آواز	voice
آواز	perisytiharan
آواز	pengisytiharan
آواز	gema
آواز	echo
آواز	pengumuman
آواز	kemasyhuran
آواز	fame
آواز	kemasyuran
آواز	tongue
آواز	lidah
آواز	bahasa
آواز	nada
آواز	tone
آواز	teriak
آواز	shout
آواز	menangis
آواز	nangis
آواز	tangis
آواز	cry
آواز	call
آواز	sound
آواز	bunyi
آواز	suara
آواز	voice
آواز	perisytiharan
آواز	pengisytiharan
آواز	gema
آواز	echo
آواز	pengumuman
آواز	kemasyhuran
آواز	fame
آواز	kemasyuran
آوازہ	reputasi
آوازہ	rumour
آوازہ	kemasyhuran
آوازہ	fame
آوازہ	gempar
آوازہ	report
آوازہ	lapor
آوازہ	laporkan
آوازہ	laporan
آور	bearing
آور	rasuk
آور	membawa
زورآور	strong
زورآور	kukuh
زورآور	kuat
آورتک	whirlpool
آوُرد	lawan
آوُرد	berlawan
آوُرد	bergaduh
آوُرد	fight
آوُرد	dianggap
آوُرد	beranggapan
آوُرد	terpengaruh
آوُرد	terjejas
آوُرد	dipengaruhi
آون	kedatangan
آون	ketibaan
آون	datang
آون	coming
آوند	kapal
آوند	wadah
آوند	mangkuk
آوند	pan
آونگ	sling
آونگی	loket
آویختہ	penggantungan
آویختہ	gantung
آویختہ	hanging
آویختہ	digantung
آویختہ	ditangguh
آویز	penggantungan
آویز	gantung
آویز	hanging
آویز	mencengkam
آویز	dilampirkan
آویز	melekat
آویزاں	digantung
آویزاں	ditangguh
آویزش	discord
آویزش	perselisihan
آویزش	konflik
آویزہ	loket
آویزہ	subang
آہ	sigh
آہ	mengerang
آہ	sigh
آہار	makanan
آہار	pati
آہار	kanji
آہار	tampal
آہار	paste
آہار	gam
آہار	rezeki
آہِستگی	kelembutan
آہِستگی	kelembutan
آہستہ	lembut
آہستہ	perlahan
آہستہ	slow
آہستہ	bertahap
آہستہ	lembut
آہستہ	perlahan
آہستہ	kendur
آہستہ	slack
آہستہ	slow
آہستہ	bertahap
آہم	ehem
آہن	strong
آہن	kukuh
آہن	kuat
آہن	susah
آہن	hard
آہن	keras
آہنکار	bongkak
آہنکار	kesombongan
آہنکاری	takbur
آہنکاری	angkuh
آہنکاری	sia
آہنکاری	sombong
آہنگ	setiakawan
آہنگ	purpose
آہنگ	muzik
آہنگ	music
آہنگ	sound
آہنگ	bunyi
آہنگ	niat
آہنگ	simetri
آہنگ	suara
آہنگ	voice
آہنگ	kaedah
آہنگ	melodi
آہنگ	melody
آہنگ	setiakawan
آہنگ	purpose
آہنگ	muzik
آہنگ	music
آہنگ	sound
آہنگ	bunyi
آہنگ	niat
آہنگ	simetri
آہنگ	suara
آہنگ	voice
آہنگ	keharmonian
آہنگ	harmony
آہنگ	harmoni
آہنگ	tune
آہنگ	kaedah
آہنگ	melodi
آہنگ	melody
آہنی	strong
آہنی	kukuh
آہنی	kuat
آہنی	susah
آہنی	hard
آہنی	keras
آہُو	rusa
آہُو	kancil
آہُوتی	pengorbanan
آہوری	mustard
آئل	minyak
آئند	datang
آئند	coming
آئندہ	ensuing
آئندہ	datang
آئندہ	coming
آئندہ	mengikuti
آئندہ	following
آئندہ	next
آئندہ	selanjutnya
آئندہ	seterusnya
آئنہ	cermin
آئنہ	mirror
آؤ	come
آؤ	jom
آؤبھگت	welcome
آئی	kematian
آئی	death
آئی	maut
آئی	ajal
آئی	waktu
آئی	masa
آئی	time
آئی	datang
آئی	coming
آئی	peluang
آئی	kesempatan
آئی	majlis
آئی	diterima
آئی	malapetaka
آئے	profit
آئے	pendapatan
آئے	came
آئین	setiakawan
آئین	kaedah
آئین	penggunaan
آئین	kegunaan
آئین	perundangan
آئین	law
آئین	suai
آئین	perlembagaan
آئین	peraturan
آئین	enakmen
آئین	code
آئین	kode
آئین	kod
آئینہ	reflector
آئینہ	terang
آئینہ	cerah
آئینہ	pantulan
آئینہ	clear
آئینہ	jelas
آئینہ	cermin
آئینہ	mirror
آئینہ	reflector
آئینہ	terang
آئینہ	cerah
آئینہ	pantulan
آئینہ	clear
آئینہ	jelas
آیا	came
آیا	tiba
آیا	arrived
آیا	samada
آیا	came
آیا	tiba
آیا	arrived
آیُو	usia
آیُو	umur
آیُو	life
آیُو	hidup
آیُو	kehidupan
آیُو	hidupan
بَ	dari
بَ	daripada
بَ	dgn
بَ	dengan
بَ	untuk
بآسانی	mudahnya
بتکرار	berulangkali
بجنسہٖ	utuh
بجنسہٖ	bodily
بجنسہٖ	sepenuhnya
بخصوصیت	terutamanya
بخصوصیت	especially
بخوبی	menyeluruh
بخوبی	betulnya
بخوبی	sepenuhnya
بخیر	sukar
بخیر	impossible
بخیر	mustahil
بدولت	menerusi
بدولت	melalui
بذریعہ	menerusi
بذریعہ	melalui
بسبب	menerusi
بسبب	melalui
بسبیل	menerusi
بسبیل	melalui
بسلامت	safely
بسہولت	mudahnya
بشمول	dan
بشمول	termasuk
بشمول	cum
بشمول	onani
بشمول	dan
بشمول	termasuk
بضد	berkeras
بضد	opposite
بطَور	like
بطَور	ibarat
بظاہر	luaran
بظاہر	rupanya
بظاہر	luaran
بغایت	amat
بغایت	teramat
بغایت	berlimpah
بغیر	mengecualikan
بغیر	excluding
بغیر	kecuali
بغیر	tanpa
بغیر	mengecualikan
بغیر	excluding
بغیر	kecuali
بکار	bermanfaat
بکار	berguna
بکثرت	berlimpah
بمثل	like
بمثل	ibarat
بمثل	menyerupai
بمجرد	seketika
بمجرد	segera
بمع	dgn
بمع	dengan
بمقتضائے	menerusi
بمقتضائے	melalui
بمنزلہ	sebaliknya
بواسطہ	menerusi
بواسطہ	melalui
بوجہ	untuk
بوساطت	menerusi
بوساطت	melalui
بِ	dgn
بِ	dengan
بِ	untuk
بالمثل	serupa
بالمثل	seiras
بالمقطع	consolidated
با	dgn
با	dengan
بااتفاق	unanimously
بااثر	berkesan
بااثر	efektif
بااثر	berpengaruh
بااختیار	authorized
بااختیار	kuat
بااخلاص	ikhlas
باادب	bersopan
باادب	sopan
بااصول	berprinsip
باایمان	beriman
باایمان	mempercayai
باایمان	agama
باایمان	keagamaan
باایمان	bertaqwa
باآبرو	berhemah
باآنکہ	namun
باآنکہ	though
باآنکہ	meskipun
باآنکہ	walaupun
باآنکہ	walau
باآنکہ	sungguhpun
باآنکہ	walaupun
باآنکہ	walau
بابرکات	bertuah
بابرکات	beruntung
بابرکات	dirahmati
بابرکات	makmur
بابرکات	sejahtera
بابرکت	dirahmati
بابرکت	makmur
بابرکت	sejahtera
باتدبیر	bijak
باتدبیر	wise
باحیا	bersederhana
باخبر	cerdas
باخبر	amaran
باخبر	cerdas
باخدا	agama
باخدا	keagamaan
باخدا	saleh
بارعب	awesome
بارعب	hebat
بارعب	mantap
باشعور	bijak
باشعور	wise
باشعور	cerdas
باصفا	tulen
باصفا	murni
باصفا	pure
باصفا	bersih
باصفا	clear
باصفا	jelas
باصفا	ikhlas
باصواب	good
باصواب	gud
باصواب	proper
باضابطہ	biasa
باضابطہ	regular
باضابطہ	teratur
باضابطہ	disusun
باضابطہ	tersusun
باضابطہ	terurus
باضابطہ	terancang
باضابطہ	biasa
باضابطہ	regular
باضابطہ	teratur
باضابطہ	disusun
باضابطہ	tersusun
باضابطہ	terurus
باضابطہ	terancang
باضابطہ	formal
باعزت	berhemah
باعزم	berkeyakinan
باعزم	berazam
باعصمت	bersederhana
باقاعدہ	biasa
باقاعدہ	regular
باقاعدہ	teratur
باقاعدہ	formal
باکمال	pakar
باکمال	dicapai
بامراد	berjaya
بامزہ	lazat
بامزہ	berselera
بامزہ	lazat
بامزہ	sedap
بامہر	penyayang
بامہر	caring
بامہر	penyayang
بامہر	caring
باوجودیکہ	though
باوجودیکہ	meskipun
باوجودیکہ	walaupun
باوجودیکہ	walau
باوصف	namun
باوفا	ikhlas
باوفا	benar
باوفا	true
باوفا	setia
باوقوف	sedar
باب	takat
باب	point
باب	gate
باب	hormat
باب	respect
باب	affair
باب	topic
باب	jirim
باب	pintu
باب	door
باب	subjek
باب	seksyen
باب	bahagian
باب	bab
باب	cukai
بابا	kanak
بابا	anak
بابا	child
بابا	baba
بابا	baginda
بابا	ayah
بابا	bapa
بابا	father
بابا	ayahanda
بابا	datuk
بابا	fakir
باباآدم	setiakawan
باباآدم	style
باباآدم	gaya
باباآدم	subjenis
باباآدم	bergaya
باباآدم	stail
باباآدم	beginner
باباجی	ayah
باباجی	bapa
باباجی	father
باباجی	ayahanda
باباجی	fakir
باباجی	cikgu
باباجی	teacher
باباجی	guru
باباجی	darwis
بابت	akaun
بابت	kepala
بابت	hormat
بابت	respect
بابت	kebimbangan
بابت	affair
بابت	perniagaan
بابت	bisnes
بابت	jirim
بابت	tentang
بابت	perihal
بابت	item
بابت	artikel
بابُل	ayah
بابُل	bapa
بابُل	father
بابُل	ayahanda
بابُل	babylon
بابُو	sir
بابُو	tuan
بابُو	encik
بابُو	sifu
بابُو	master
بابُو	ayah
بابُو	bapa
بابُو	father
بابُو	ayahanda
بابُو	kerani
بابُو	babu
باپ	pereka
باپ	ayah
باپ	bapa
باپ	father
باپ	ayahanda
باپ	superior
باپ	elder
باپ	sulung
باپ	guardian
باپ	wali
بات	takat
بات	point
بات	bukti
بات	syarat
بات	kondisi
