분류	loại
스플리트	tách
스플리트	chia
코니	connie
치프	sếp
에베레스트	everest
타원형	elliptical
마일스	miles
마일스	phít
마일스	km
마일스	dặm
디나르	dinar
리처드슨	richardson
노래방	karaoke
공지	chuông
공지	quận
잠금	khoá
잠금	khóa
잠금	unlock
잠금	khoá
잠금	khóa
바하마	bahamas
설리번	sullivan
훌리오	julio
루니	rooney
무례한	rude
매트	matt
매트	matte
매트	mat
매트	matter
매트	mats
항아리	lọ
항아리	jar
아키하바라	akihabara
엘런	ellen
고마쓰	komatsu
우동	udon
지불	trả
지불	trả
지불	trả
감지	detection
워프	warp
갈라	gala
아브라함	ibrahim
아브라함	abraham
전갈자리	scorpio
전갈자리	cạp
아리스토텔레스	aristotle
크로니클	chronicle
물고기자리	pisces
코다마	kodama
가까워	closer
자격증	certified
가정교사	latin
루미	rumi
매리너	mariner
벤치	ghế
흔적	trail
흔적	vết
흔적	trace
흔적	vết
흔적	vệt
흔적	trails
에드먼턴	edmonton
말라위	malawi
캐치	bắt
비자	visa
세르비아인	serbia
플루트	sáo
넷스케이프	netscape
오늘도	nay
파서	parser
부모님	song
스위프트	yến
스위프트	swift
몬테레이	monterrey
펀자브	punjab
펀자브	punjabi
단락	đoạn
하버	cảng
숨김	phone
숨김	ẩn
메사	mesa
메사	misa
매기	maggie
카세트	cassette
귀도	guido
거품	bọt
거품	xốp
거품	bọt
거품	bubble
랠리	rally
닫습니다	close
닫습니다	đóng
닫습니다	gần
닫습니다	kín
닫습니다	đóng
스캇	scott
배너	banner
의사당	capitol
억제	inhibition
억제	suppression
방학	nghỉ
사우샘프턴	southampton
베네딕트	benedict
도달	đa
가정부	maid
라그나로크	ragnarok
플레어	flare
플레어	nến
플레어	flair
인덱스	index
플라워	flower
플라워	hoa
아메드	ahmed
피어	per
리비우	lviv
배운다	ngộ
배운다	học
위트레흐트	utrecht
비스마르크	bismarck
볼륨	volume
파도	sóng
파도	sóng
파도	wave
엘프	elf
엘프	tiên
엘프	elves
웬디	wendy
스노우	tuyết
스노우	snow
라디에이터	radiator
외출	outing
거스	gus
타라	tara
마르코스	marcos
바빌론	babylon
중성미자	neutrino
베일리	bailey
새우	tôm
새우	tôm
다코타	dakota
에식스	essex
페니	penny
혼돈	chaos
레딩	redding
워렌	warren
브라보	bravo
볼프	soi
볼프	wolf
볼프	sói
하이라이트	highlight
바닐라	vani
바닐라	sấm
바닐라	vanilla
두뇌	óc
두뇌	não
일관성	coherence
손오공	goku
알란	alan
심플렉틱	symplectic
망치	búa
주디	judy
대각선	chéo
피타고라스	pythagoras
멜로	melo
카레	curry
지브롤터	gibraltar
헤럴드	herald
헤럴드	herold
유스티니아누스	justinianos
글래스	cốc
글래스	kính
글래스	ly
뱅크스	banks
컴팩트	compact
컴팩트	nén
컴팩트	gọn
장애물	nhảy
복숭아	peaches
복숭아	đào
복숭아	đào
복숭아	peach
콘월	cornwall
토모에	tomoe
분사	tiêm
싸이	psy
템플	đền
템플	chùa
웰스	welles
웰스	wells
웰스	giếng
에덴	eden
지뢰	mìn
피보나치	fibonacci
에두아르도	eduardo
코브라	cobra
플라톤	platon
플라톤	plato
그리피스	griffith
그리피스	griffiths
현미경	microscope
현미경	phức
민트	mint
민트	hà
롤리	raleigh
트로이아	troy
육체	thịt
칩셋	chipset
아이튠즈	itunes
컨셉	concept
제우스	zeus
전화번호	đt
긴장	kìm
워털루	waterloo
지다	jeddah
노구치	noguchi
질투	ghen
질투	jealousy
안젤로	angelo
안젤로	angela
원예	horticulture
원예	horticultural
지부티	djibouti
스탠포드	stanford
마이코	maiko
플라스마	plasma
수평으로	ngang
프라이스	price
프라이스	giá
프라이스	pryce
사자자리	leonis
사자자리	leo
스테파니	stefani
스테파니	stefanie
스테파니	stephanie
스테파니	steph
킬로그램	kilogram
볼프스부르크	wolfsburg
쿠르드	kurdistan
바니	barney
바니	varney
아순시온	asuncion
디아스	diaz
볼리바르	bolivar
엘렌	ellen
천하무적	invincible
랜드마크	landmark
랜드마크	mốc
탈레반	taliban
파르티아	parthia
그놈	gnome
용접	hàn
수프	soup
수프	súp
수프	cháo
측도	đo
리라	lira
리라	lire
리라	lyre
트와일라잇	twilight
나탈리	natalie
에밀리오	emilio
콕스	cox
초보자	beginners
초보자	novice
초보자	beginner
바부다	barbuda
카슈미르	kashmiri
카슈미르	kashmir
블리치	tẩy
블리치	bleach
수수	sorghum
수수	seuss
히타이트	hittites
히타이트	hittite
히트맨	hitman
버니	ticket
버니	bernie
토레스	torres
에리트레아	eritrea
엘비스	elvis
텔레노벨라	telenovela
귀한	hiếm
리베라	rivera
양수	dương
어색한	awkward
미즈사와	mizusawa
피카츄	pikachu
바바라	barbara
콤보	combos
콤보	combo
레아	rhea
레아	lea
아톰	nguyên
아톰	atom
마시기	nhậu
마시기	uống
류블랴나	ljubljana
팩터	zin
올라프	olaf
사구	dunes
사구	dune
멸치	sấy
아쉬운	nhẹ
유미코	yumiko
에어아시아	airasia
레이어	lớp
레이어	layer
레이어	lớp
집착	obsession
음주	nhậu
음주	uống
아이누	ainu
스프린트	sprint
호프만	hoffmann
호프만	hoffman
호프만	hoffman
팍스	pax
패티	patti
패티	patty
하룻밤	overnight
신선	tươi
에이커	acre
에이커	acres
조차도	chính
가루	bột
가루	phấn
구출	cứu
세슘	caesium
리히터	richter
아르곤	argon
웨슬리	wesley
니제르	niger
퀸시	quincy
숭배	cult
독성	độc
트릭	trick
트릭	bịp
트릭	lừa
트릭	tricks
코멘트	luận
루안다	luanda
휘슬러	whistler
휘슬러	pachycephala
도난	chôm
도난	trộm
유명인	nổi
웨어	ware
그라츠	graz
탬파	tampa
팔라우	palau
목장	nông
마찰음	fricative
카리스마	charisma
카리스마	charismatic
주스	juice
자치령	dominion
매니토바	manitoba
헤이	nè
헤이	hi
헤이	này
헤이	hey
펌웨어	firmware
중서부	midwest
중서부	midwestern
티나	tina
마스터링	mastering
펀드	quỹ
볼드윈	baldwin
명품	luxury
크레인	cranes
크레인	sếu
크레인	crane
크레인	hạc
크레인	sếu
체코어	séc
알레그로	allegro
소주	soju
젖은	trơn
젖은	vat
젖은	ướt
행크	hank
규소	silicon
태평	taiping
슈나이더	schneider
요시카즈	yoshikazu
걸음	stride
걸음	bước
걸음	bước
세븐틴	seventeen
할렐루야	hallelujah
주머니	giỏ
주머니	túi
주머니	pocket
주머니	túi
덮개	bìa
덮개	cover
덮개	che
스펀지	sponge
노키아	nokia
클리프	vuốt
클리프	cliff
톰프슨	thompson
파푸아	pa
파푸아	papua
록펠러	rockefeller
우치	łódź
이고르	igor
맑음	xoã
맑음	nắng
맑음	sunny
재미	fun
재미	ké
재미	vui
산화물	oxit
산화물	ôxít
산화물	oxide
히스	phuc
히스	heath
미치	mitch
와카마쓰	wakamatsu
드라큘라	dracula
커크	kirk
경매	auctions
테오도시우스	theodosius
콘티넨탈	continental
브릿지	bridges
브릿지	cầu
칵테일	cocktail
머무르고	stay
프리웨어	freeware
카트만두	kathmandu
프라이	rán
스팀	steam
스팀	lết
아사카	asaka
유리카	erica
마지	marge
하우	howe
언더우드	underwood
네이티브	native
손잡이	knob
코코넛	dừa
코코넛	dừa
고릴라	gorilla
고릴라	gorillas
하마	hippo
하마	hippos
하마	hippo
유방	vú
유방	ngực
유방	breast
비테르보	viterbo
보완	supplement
좋아요	ok
웃음	cười
웃음	cười
웃음	cười
웃음	laughter
루가	luke
여관	inn
콜론	colón
콜론	colon
아이유	con
피에몬테	cuneo
먹어	ăn
브랜던	brandon
리아	lea
리아	leah
리아	lia
밀어	push
밀어	đẩy
프롬	prom
프롬	proms
계몽주의	enlightenment
부호화	coding
스미요시	sumiyoshi
루즈벨트	fdr
루즈벨트	roosevelt
입국	đến
칠리	chili
칠리	ớt
냠냠	yum
가방	túi
가방	bag
가방	pose
가방	túi
소크라테스	socrates
조선소	shipyards
조선소	dockyard
조선소	shipbuilding
나가기	thoát
나가기	exit
몬테	monte
네기시	negishi
리프트	rift
리프트	mớ
리프트	nâng
리프트	lift
리프트	dỡ
현대그룹	hyundai
도시락	trưa
목적지	đích
보정	sửa
데일	dale
미스틱	mystic
모리슨	morrison
펜스	xu
지킨	keane
목걸이	chuyền
벨리즈	be
벨리즈	belize
코모로	comoros
안젤라	angela
연주회	concert
섹시	sexy
까마귀	corvus
까마귀	quạ
까마귀	corvus
까마귀	quạ
까마귀	crows
까마귀	quạ
까마귀	raven
마이크로아키텍처	microarchitecture
나이프	dao
나이프	tung
나이프	đao
나이프	dao
라일리	riley
라일리	reilly
측량	surveyor
훔쳐	bóc
캐런	karen
일러스트레이터	illustrator
조개	nghêu
지오	gio
지오	geo
웁살라	uppsala
바베이도스	barbados
카라치	karachi
치앙마이	chiangmai
플라이어스	flyers
채팅	chát
채팅	chat
아디다스	adidas
가속기	accelerator
테라	tera
테라	terra
테라	terra
계산기	calculators
부끄러운	nhục
부끄러운	shy
부끄러운	ngại
시키	shiki
오마하	omaha
엔트로피	entropy
바덴	baden
하루코	haruko
성교	sex
테디	teddy
버크	burke
클린트	clint
스푸트니크	sputnik
골짜기	lũng
커브	cong
브르타뉴	bretagne
브르타뉴	brittany
엘람	elam
아바	ava
모터스포츠	motorsports
펄스	nhịp
펄스	mạch
오라클	oracle
베로니카	veronica
베로니카	veronika
갈매기	mòng
크리드	creed
셔터	shutter
탄산	cacbonat
사파리	safari
우울증	depression
룰라	lula
애플렉	affleck
캘빈	calvin
다이어트	diêt
라이트닝	sét
자연주의	naturalism
고다마	kodama
석기	đá
석기	stone
사치	saatchi
영감	inspirational
영감	inspiration
엔비디아	nvidia
하르툼	khartoum
그렉	greg
애비	abby
보좌	auxiliary
도시바	toshiba
코코아	cocoa
코코아	cacao
대시	dash
미스테리	mystery
반란군	rebel
반란군	phiến
프레데터	predator
영장류	primates
다이고	daigo
플래그	cờ
플래그	cờ
마시	marsh
미카미	micah
채무	nợ
모욕을	xúc
캐롤라인	caroline
클랜	clan
클랜	tộc
푸른색	xanh
생생한	vivid
제이드	ngọc
모기	muỗi
모기	muỗi
페이퍼	giấy
페이퍼	trát
너구리	raccoon
피츠제럴드	fitzgerald
깡패	gangster
랭스	reims
시프트	shift
시프트	ca
잊혀진	quên
조언	khuyên
조언	khuyên
분리주의	separatist
해머	búa
편집하기	sửa
익명	anonymous
모세	moses
스토커	rình
채플린	chaplin
주먹	bó
프로덕션스	production
프로덕션스	productions
미르	mir
록키	rocky
파운데이션	quỹ
파운데이션	foundation
파운데이션	nọc
사라왁	sarawak
워너비	wannabe
마릴린	marilyn
침례교	baptist
카타니아	catania
단발	chỉ
단발	duy
디바	divas
디바	diva
매카시	mccarthy
메디나	madinah
메디나	medina
엘리펀츠	voi
웨이터	bồi
몽펠리에	montpellier
롤리팝	lollipop
홀리데이	holliday
홀리데이	holiday
미들즈브러	middlesbrough
사탕수수	mía
사탕수수	hèo
사탕수수	kho
토륨	thori
니키타	nikita
아흐마드	ahmad
햇빛	nắng
햇빛	nắng
도나	donna
플러그인	plug
플러그인	cắm
플러그인	sung
플러그인	plugins
알레한드로	alejandro
부룬디	burundi
닭고기	gà
아흐메드	ahmed
아흐메드	ahmad
로렌츠	lorenz
트위스트	twist
트위스트	xoắn
트위스트	xoáy
카스피	caspian
에드워즈	edwards
스칼렛	scarlet
스칼렛	scarlett
표도르	fyodor
암초	shoal
암초	reef
마사무네	masamune
어벤져스	avengers
오드리	audrey
지팡이	hèo
지팡이	kho
지팡이	rod
정상회담	summit
제니스	zenith
문어	octopus
해커	hacker
해커	hacker
해커	hackers
아민	armin
아민	amin
숙박	stay
숙박	lodging
람보르기니	lamborghini
화강암	granite
통증이	đau
배수	drain
세례	christening
피노키오	pinocchio
스피커	loa
스피커	loa
애틀란타	atlanta
애틀란타	atl
샐러드	salad
밸런스	valance
끓는	sôi
현실적	tế
코스프레	cosplay
픽업	pickup
말레이어	malay
결함	defect
더스틴	dustin
프로방스	provence
보나	bona
오푸스	opus
블랙베리	blackberry
부수	incidental
드롭	giọt
드롭	bỏ
드롭	thả
안장	sale
할로윈	halloween
추상	abstraction
악어	alligator
악어	crocodiles
정오	noon
정오	trưa
샬롯	charlotte
교통사고	nạn
이클립스	eclipse
헝가리어	hung
헝가리어	hungary
걸작	phẩm
카시니	cassini
인삼	sâm
우상	idols
짐승	beast
짐승	tã
태즈메이니아	brisbane
태즈메이니아	tasmania
ㅋㅋ	lol
벌레	giun
벌레	worm
벌레	lỗi
벌레	bug
징병	conscription
카피	chép
카피	copy
카피	trích
가오	gao
가오	cao
세르지오	sergio
자니	johnny
아르헨티나인	argentina
아르헨티나인	argentina
아르헨티나인	argentine
소품	prop
애버딘	aberdeen
차베스	chavez
마틸다	matilda
속임수	trick
속임수	bịp
속임수	lừa
속임수	deception
도미노	domino
아발론	avalon
레게	reggae
베컴	beckham
강조하기	highlight
촉매	catalysis
촉매	catalyst
촉매	catalytic
에티하드	etihad
리보르노	livorno
암모니아	ammonia
암모니아	ammoniac
수분	pollination
스코페	skopje
이슬라마바드	islamabad
몬티	monty
찬드라	chandra
모래시계	bi
모래시계	cát
에이코	eiko
데뷔해	debut
셜리	shirley
치아	răng
치아	răng
카니예	kanye
파스텔	pastel
미망인	widows
여행자	travellers
벨벳	velvet
벨벳	nhung
차이나타운	chinatown
윙스	wings
윙스	cánh
전화기	đt
이빨	răng
이빨	răng
트랩	bẫy
트랩	tráp
트랩	bẫy
트랩	traps
고어	gore
쥬얼리	sỉ
호날두	ronaldo
협곡	gorge
협곡	canyon
협곡	hẻm
협곡	hẻm
플로렌스	florence
스틱	gậy
스틱	que
스틱	dùi
스틱	lòi
스틱	stick
다섯번째	fifth
우드로	woodrow
롤러	rollers
롤러	roller
머리카락	tóc
패러다임	paradigm
코디	cody
맘루크	mamluk
돈바스	donbass
코번트리	coventry
게이츠	gates
게이츠	cổng
냄새	mùi
냄새	mùi
냄새	thúi
놓쳤다	lỡ
꼭두각시	rối
발렌틴	valentin
발렌틴	valentín
파머	palmer
스카이라인	skyline
애완동물	pet
애완동물	nuôi
오스미	ōsumi
로미오	romeo
조교	ass
쿠미	kumi
구토	nôn
구토	spy
구토	ói
구토	nôn
아미르	emir
아미르	amir
습관	trù
루커스	lucas
사피어	saffir
그램	gam
그램	gram
그램	grams
그램	gam
그램	gram
스케줄	lịch
갈리시아	galicia
덴류	tenryū
절도	trộm
잭슨빌	jacksonville
램지	ramsey
램지	ramsay
토시오	toshio
카드뮴	cadimi
카트린	catherine
카트린	catarina
양모	fleece
양모	len
시저	ceasar
시저	caesar
체사레	cesare
스레드	threads
스레드	chuỗi
스레드	thread
창세기	genesis
위스키	whiskey
위스키	rượu
위스키	scotch
위스키	whiskey
위스키	whisky
피크	peak
깃털	plumage
깃털	lông
깃털	lông
카트리지	hộp
클립	clips
클립	clip
클립	clip
사파이어	hylocharis
사파이어	sapphire
임페리얼	imperial
열정적인	hâm
폐기	bỏ
트래비스	travis
트래비스	trav
마데이라	madeira
만하임	mannheim
만하임	mannheim
만하임	manheim
페덱스	fedex
샌더스	sanders
비숍	bishop
관계형	relational
브레시아	brescia
몰디브	maldivian
몰디브	maldives
마젤란	magellan
마젤란	magellan
비료	phân
비료	phân
율리시스	odysseus
율리시스	ulysses
약학	dược
타일	lát
타일	ngói
타일	lát
아르메니아인	armenia
아르메니아인	armenia
키트	kitts
키트	kit
롯폰기	roppongi
승천	assumption
베냉	benin
위젯	widget
종양	bướu
닉스	nix
브라이턴	brighton
보이드	boyd
규약	covenant
서른	thirty
레오폴드	léopold
레오폴드	leopold
덩컨	duncan
추출	trekking
트랙터	tractor
효자	hyo
나누기	tách
나누기	chia
나누기	chia
존스턴	johnston
데비	devi
데비	debbie
스턴트	stunt
규범	norm
플로이드	floyd
망가니즈	mangan
마감	deadline
하야카와	hayakawa
배달	giao
옥상	rooftop
옥상	mái
옥상	tèo
옥상	trần
세그먼트	đoạn
파월	powell
헬스	khỏe
페인트	sơn
베이커리	bakery
살롱	salon
살롱	salon
마사노부	masanobu
콘티	conti
카탈로그	catalog
카탈로그	catalogue
웨버	weber
웨버	webber
스플릿	tách
스플릿	chia
허니	thuế
실링	shilling
실링	schilling
실링	siling
실링	shilling
전자책	ebook
전자책	ebooks
쟈니	johnny
모리타니	mauritania
채우기	tô
채우기	điền
루벤	reuben
루벤	ruben
멘토	mentor
권위주의	authoritarian
마사토시	masatoshi
오웬	owen
타사	tasha
찬양	khen
감비아	gambia
루퍼트	rupert
매켄지	mackenzie
매켄지	mckenzie
브라우닝	browning
광대	hề
광대	hề
광대	dị
왈츠	waltz
왈츠	valse
하녀	maid
타오	tao
타오	đào
인종차별	racism
할리	harley
명왕성	pluto
도우미	helper
그레나다	grenada
트램	tram
트램	tramways
스케치북	sketchbook
와우	chà
와우	wow
와우	oi
카르멘	carmen
트레버	trevor
꽃잎	petals
그로텐디크	grothendieck
위상수학	topology
오디세이	odyssey
사진기	camera
힐스	đồi
힐스	hills
수리남	suriname
밀크	sữa
밀크	milk
비버	beaver
킨샤사	kinshasa
외상	tổn
스트롱	mạnh
스트롱	strong
잉크	mực
덴마크어	danish
프랫	pratt
전동기	motor
샌디	sandy
아멘	amen
아헨	aachen
스포일러	spoiler
양말	sock
양말	vớ
양말	socks
플러그	plug
플러그	cắm
다카시마	takashima
베르겐	bergen
천체물리학	astrophysics
천체물리학	astrophysicist
천체물리학	astrophysical
히라가나	hiragana
청문회	hearings
베르누이	bernoulli
책상	bàn
책상	bàn
천왕성	uranus
리디아	phuong
리디아	lydia
파나소닉	panasonic
리무진	limousine
리무진	limo
커튼	màn
커튼	curtain
커튼	chăn
커튼	rèm
커튼	rèm
최고경영자	ceo
콜카타	kolkata
하모니	harmony
도검	gươm
도검	kiếm
도검	gươm
도검	kiếm
걱정	lo
걱정	lo
원뿔	nón
스모	sumo
가장자리	mép
가장자리	biên
물방울	guốc
물방울	giọt
라르나카	larnaca
메이플	maple
세이셸	xê
세이셸	seychelles
마리카	marika
코인	xu
스티커	sticker
푸껫	phuket
뉴먼	newman
코트니	courtney
시러큐스	syracuse
에르미트	hermite
루디	rudy
호기심	curiosities
언데드	undead
런칭	launch
런칭	phóng
명절	holiday
햄버거	burger
햄버거	hamburger
햄버거	hamburger
햄버거	burgers
충돌구	hố
라티나	latinh
라티나	latina
척도	phóng
파트리크	patrick
카운트	đếm
카운트	đếm
앵무새	vẹt
앵무새	parrot
앵무새	vẹt
비욘세	beyonce
본회의	plenary
스파이더	nhện
스파이더	spider
감기	cúm
감기	lạnh
타카코	takako
악몽	mộng
악몽	mộng
아이돌마스터	idolmaster
이삭	isaac
크로뮴	crom
호라이즌	horizon
로터스	lotus
구획	parcel
뫼비우스	moebius
사본	chép
사본	copy
사본	trích
주전자	kettle
베스트팔렌	westphalia
힌디어	hindi
지형도	topographic
배틀필드	battlefield
삼위일체	trinity
테슬라	tesla
안티오코스	antiochos
브라가	braga
겐타	kenta
릴리스	release
릴리스	nhả
옥스포드	oxford
샐러리맨	salaryman
패드	pad
연어	salmon
자수	thêu
급여	lương
올버니	albany
서신	epistles
로빈스	robbins
가미	kami
정상회의	summit
베릴륨	berili
예카테린부르크	yekaterinburg
거북	rùa
총격	bắn
트라이	tri
포르테	forte
담장	rào
워리어스	warriors
부리	buri
브루크너	bruckner
라듐	radium
비엔티안	vientiane
아처	archer
크라이슬러	chrysler
다트머스	dartmouth
캡처	bắt
캡처	chụp
캡처	capturing
캐니언	canyon
캐니언	hẻm
윈체스터	winchester
팩스	fax
그레나딘	grenadines
스크롤	cuộn
스크롤	scrolls
뮌스터	münster
왓퍼드	watford
그람	gam
그람	gram
그람	grams
메이크업	makeup
루마니아어	rumani
루마니아어	romania
루마니아어	românia
니코시아	nicosia
명주	lụa
제철	thép
진보주의	progressive
찰스턴	charleston
몸무게가	cân
방문자	khách
방문자	khách
끌기	lôi
끌기	kéo
곤잘레스	gonzalez
소문	rumour
소문	rumor
불꽃놀이	firework
리온	leon
바이올리니스트	violinist
클라이드	clyde
반죽을	bột
헬멧	mũ
헬멧	visor
글쓰기	viết
글쓰기	ghi
글쓰기	gõ
글쓰기	viết
글쓰기	ghi
버트	bert
버트	burt
포즈난	poznań
카타리나	catalina
카타리나	catarina
사용됨	phơi
플레처	fletcher
브리스톨	bristol
사진작가	photographers
기억해	nhớ
버블	bubble
독립적	lập
곡률	cong
바늘	needles
바늘	khâu
보복	retribution
마찰	friction
사탄	sa
사탄	satan
오만의	oman
냉동	frozen
왼손잡이	lefty
용지	giấy
용지	trát
푸딩	pudding
다빈치	vinci
엡실론	epsilon
퀴리	curie
데비안	debian
점심	trưa
파인애플	dứa
파인애플	dứa
파인애플	pineapple
펄서	pulsar
브리짓	bridgette
브리짓	brigitte
브리짓	bridget
염증	gớm
인슐린	insulin
성형외과	nhựa
궤적	vết
궤적	vệt
궤적	trails
브래드퍼드	bradford
보호자	guardian
폴더	mục
연방제	federalism
마이스페이스	myspace
보훔	bochum
에디슨	edison
파도바	padua
파도바	padova
플린트	flint
살로	salo
승강기	nâng
승강기	lift
승강기	dỡ
승강기	kháng
낙타	camel
공황	panic
뚱뚱한	béo
뚱뚱한	mập
뚱뚱한	fat
사탕	kẹo
사탕	kẹo
사탕	candy
뮤즈	muse
피코	pico
코플리	copley
알라딘	aladdin
라비	ravi
코페르니쿠스	copernicus
하마드	hamad
키티	kitty
이메일로	email
쇼타임	showtime
매듭	hải
매듭	gút
매듭	knot
리베카	rebekah
리베카	rebecca
블러디	thằng
드래그	lôi
드래그	kéo
머리카락이	tóc
갈래	chill
페라라	ferrara
블레이즈	blaze
블레이즈	blades
시력	vision
스파크	sparks
타겟	đo
보디	bodie
린치	lynch
선더	vanilla
선더	sấm
선더	sét
초승달	crescent
목격자	chứng
타이타늄	titanium
타이타늄	titan
노숙자	homeless
노숙자	homelessness
노름	norm
로드리고	rodrigo
기내	inflight
울타리	rào
사운드클라우드	soundcloud
비스콘티	visconti
파울로	paul
트레일러	trailers
트레일러	trailer
셔츠	áo
존중	bai
셰프	quầy
지프	jeep
캐나디안	canadian
헤르메스	hermes
폴리네시아	polynesia
폴리네시아	polynesia
디즈니랜드	disneyland
조준	aim
조준	ngắm
조준	nhắm
식물학	cây
식물학	gieo
식물학	trồng
식물학	cấy
칼라일	carlyle
칼라일	carlisle
단테	dante
알링턴	arlington
누드	nude
목욕탕	bad
목욕탕	bath
목욕탕	tắm
컴뱃	combat
경계선	viền
경계선	viền
경계선	biên
대담	đậm
대담	bold
험프리	humphrey
마르타	marta
플렉스	flex
검투사	gladiator
헤이스	hayes
이득이	gains
기울기	tilt
기울기	nghiêng
인도네시아어	indonesia
후지오카	fujioka
에센	essen
산탄데르	santander
배포판	distro
라운지	lounge
안정화	stabilization
아담스	adams
우미	umi
설문조사	survey
델파이	delphi
신디	cindy
매크로	macro
매크로	vĩ
매크로	macros
탄환	viên
마카비	maccabi
관절	tham
슬러그	sên
슬러그	slug
방울	giọt
방울	bỏ
방울	thả
스맥다운	smackdown
연휴	holiday
레오니트	leonid
아나톨리	anatoly
인듐	indi
재구성	tái
재구성	restructure
큐티	cutie
쿼드	quad
컬트	cult
시모어	seymour
흐린	mây
흐린	cloudy
스커트	váy
스커트	dâu
스파게티	spaghetti
석호	đầm
석호	lagoon
낙원	vườn
낙원	gardens
낙원	thiên
헝가리인	hungary
고혈압	hypertension
라바트	rabat
견인	traction
견인	tow
콜리시엄	coliseum
섹시한	sexy
터보팬	turbofan
아랍인	arab
헨드릭	hendrik
헨드릭	hendrick
프레스토	presto
살림	salim
알론소	alonso
예배당	chapel
갑판	boong
갑판	boong
갑판	deck
매핑	mappings
접시	dish
접시	món
접시	đĩa
접시	dĩa
접시	đĩa
접시	saucer
밀턴	milton
아인	ain
마그누스	magnus
멘도사	mendoza
아일랜드어	irish
정사각형	đc
정사각형	square
정사각형	vuông
천둥	vanilla
천둥	sấm
천둥	sét
방사	xạ
제다이	jedi
위니펙	winnipeg
조각상	tượng
조각상	tượng
연회	yến
바닷가	biển
바닷가	beach
캥거루	kangaroo
캥거루	dipodomys
캥거루	kangaroo
즐거움	sướng
창던지기	javelin
남색	chàm
그늘	râm
그늘	khuất
톨레도	toledo
메이트	mate
세라믹	gốm
세라믹	ceramic
세라믹	gốm
로버트슨	robertson
보렐	borel
비슈케크	bishkek
벙커	bunker
벙커	boongke
벙커	cũi
하르키우	kharkiv
알렉시스	alexis
와이프	vợ
와이프	vơ
와이프	vk
죠지	george
홀랜드	holland
말콤	malcolm
말콤	malcom
단치히	danzig
프랭키	frankie
걸리버	gulliver
모더니즘	modernism
솔라리스	solaris
스기모토	sugimoto
조이스	joyce
애니메이터	animator
브렌던	brendan
브렌던	brendon
가필드	garfield
맨틀	sưởi
맨틀	mantle
헐크	hulk
지멘스	siemens
스트론튬	stronti
원반던지기	discus
줄리어스	julius
라호르	lahore
포르투나	fortuna
렉싱턴	lexington
브레이커	breaker
나디아	nadia
파울루	paulo
타이타닉	titanic
포도당	glucose
탄수화물	carbohydrate
탄수화물	carbohydrates
멜라니	melanie
오시	osh
오시	hms
크리스찬	nguyen
크리스찬	christian
아이맥스	imax
조식	sáng
아틀란티스	atlantis
각막	cornea
그리핀	griffin
킴벌리	kimberly
킴벌리	kimberley
홈스	holmes
미디	midi
유기적	organic
만델라	mandela
휴스	hughes
스티치	khâu
스티치	stitch
옐로스톤	yellowstone
요구르트	yogurt
레일리	rayleigh
주름이	nếp
할렘	harlem
팔라듐	palladium
슬레이어즈	slayers
콜트	colt
부러진	gãy
부러진	vỡ
부러진	hỏng
부러진	hư
아루바	aruba
사중주	tấu
사중주	quartets
나쁘다	xấu
나쁘다	bad
나쁘다	kém
나쁘다	khiếp
나쁘다	tệ
클리퍼드	clifford
적위	dec
인형극	puppetry
팬덤	fandom
신비주의	mysticism
카와구치	kaiji
비스무트	bitmut
뉴포트	newport
트래픽	tê
오션	biển
에디트	edith
애니메이트	hoạt
화장	makeup
모카	mocha
공부하기	học
공부하기	học
배신	phản
배신	bội
배신	betrayal
산토	santo
에이핑크	apink
패러데이	faraday
비토	vitus
비토	vito
황혼	twilight
도밍고	domingo
랩소디	rhapsody
기질	disposition
워해머	warhammer
의존	dependence
스피어	cầu
스피어	xiên
스피어	giáo
스피어	spear
타타르족	tatar
이드	eid
모서리	góc
모서리	ngách
모서리	mép
모서리	edge
모서리	rìa
모서리	cạnh
모서리	mép
모서리	biên
동창회	homecoming
동창회	reunion
파울리	pauli
라미레스	ramirez
은혜	ân
은혜	grace
은혜	tha
무손실	lossless
레이븐	quạ
레이븐	raven
잠수	lặn
잠수	lặn
크리올	creole
킬링	giết
졸라	zola
코린토스	corinth
결핍	depletion
브렌트	brent
브렌트	thiêu
부어	sưng
부어	puffy
부어	rót
부어	đổ
부어	pour
부어	sưng
부어	khổng
부어	kiêu
지르코늄	zirconium
티에리	thierry
트리거	cò
트리거	bấy
트리거	triggers
타히티	tahiti
클러치	clutch
클러치	côn
기다린다	khoan
삭스	sax
삭스	saxo
트레이	trey
트레이	thùng
트레이	khay
손바닥	palm
손바닥	sên
손바닥	cọ
손바닥	palms
구애	courtship
청량	soft
청량	mềm
아이린	irene
아비뇽	avignon
매니	manny
아르센	arsène
주룽	kowloon
드루	lê
드루	drew
교세라	kyocera
서덜랜드	sutherland
보르자	borgia
타케루	takeru
게이트웨이	cổng
게이트웨이	gateway
숙소	nhà
숙소	lodging
스캔	quét
스캔	quét
스캔	scan
블랙잭	blackjack
다름슈타트	darmstadt
듀이	dewey
하이든	haydn
콘래드	conrad
이발사	barber
평판	đồn
스티븐슨	stevenson
스티븐슨	stephenson
생쥐	chuột
생쥐	chuột
왕관	vương
휴즈	hughes
어레이	mảng
어레이	ten
클로비스	clovis
카슨	carson
혜택	lợi
믿기	tin
어댑터	adapter
