در	கதவு
آدم	ஆதாம்
سطحی	ஆழமற்ற
سطحی	பரப்பு
سطحی	மேற்பரப்பு
رقم	இலக்க
ویروس	வைரஸ்
متشکل	உருவாக்கிய
متشکل	இசையமைத்த
ژنرال	பொதுவான
ژنرال	பொது
ژنرال	பொதுவாக
ژنرال	பொதுவானவை
قزاقستان	கஜகஸ்தான்
زندانیان	கைதி
زندانیان	கைதிகள்
ضربه	தாக்கம்
ضربه	தாக்கத்தை
ضربه	கிக்
ضربه	உதைத்து
ضربه	உதை
نهمین	ஒன்பதாவது
ایر	ஏர்
پیروز	வெற்றி
پیروز	வெல்க
پیروز	வெற்றி
نمایندگی	முகமை
نمایندگی	ஏஜென்சி
تایوان	தைவான்
قاسم	காசிம்
زیستی	பல்லுயிர்ப்பரவல்
پزشکان	மருத்துவர்
پزشکان	மருத்துவர்கள்
جاری	நடப்பு
جاری	தற்போதைய
مرزهای	எல்லைகள்
مرزهای	ஓரங்கள்
سطوح	நிலைகள்
معلم	ஆசிரியர்
معلم	டீச்சர்
معلم	ஆசிரியர்கள்
نشانه	டோக்கன்
پیشرفته	உயர்நிலை
پیشرفته	மேம்படுத்தப்பட்ட
پیشرفته	மேம்பட்ட
آزمایشگاه	லேப்ஸ்
آزمایشگاه	ஆய்வக
آزمایشگاه	ஆய்வகம்
آزمایشگاه	லேப்
طیف	ஸ்பெக்ட்ரம்
جزئیات	விளக்கங்கள்
جزئیات	விவரங்கள்
جزئیات	விவரம்
حس	உணர்
حس	உணர்ந்தால்
حس	உணர்கிறேன்
حس	உணர்வு
حس	உணர்கிறார்
حس	உற்சாக
حس	உணர்கிறேன்
کمبود	பற்றாக்குறை
کمبود	தட்டுப்பாடு
جوامع	சமூகங்கள்
تیراندازی	நடிப்பது
تیراندازی	படப்பிடிப்பு
استدلال	வாதம்
استدلال	துணையலகு
استدلال	பகுத்தறிதல்
قله	சிகரம்
خودمختار	தன்னாட்சி
یورو	யூரோக்கள்
یورو	யூரோ
گوناگونی	வேற்றுமை
حومه	கிராமப்புறங்களில்
حومه	புறநகர்
اون	இவள்
اون	அவளுக்கு
اون	அவள்
دفن	அடக்கம்
خوردن	உண்ணுதல்
خوردن	உண்பது
آنلاین	ஆன்லைனில்
آنلاین	இணைப்பில்
آنلاین	ஆன்லைன்
شیشه	கிளாஸ்
شیشه	கண்ணாடி
مربوطه	தொடர்புடையது
انتخاباتی	தேர்தலில்
انتخاباتی	தேர்தல்
امواج	அலைகள்
امواج	அலை
مقدماتی	பூர்வாங்க
قومی	இன
مجتمع	ஒருங்கிணைந்த
دانشجو	மாணவன்
دانشجو	மாணவர்
شاگردان	pupils
شاگردان	சீடர்கள்
نظم	வரிசை
نظم	ஆர்டர்
معانی	அர்த்தங்கள்
تنهایی	தனியாக
تنهایی	தனியே
تنهایی	தனிமையில்
تنهایی	தனிமையை
تنهایی	தனிமை
تنهایی	தனிமையாக
تنهایی	தனிமையில்
تنهایی	தனிமை
آلفا	ஆல்ஃபா
آلفا	ஆல்பா
چرخ	வீல்
چرخ	சக்கர
چرخ	சக்கரம்
چرخ	சக்கரங்கள்
چرخ	கார்ட்
چرخ	வண்டி
هرات	வளாகம்
مهندسان	பொறியாளர்கள்
بم	பாம்
پور	por
پور	புர்
تبعید	நாட்டை
جنگلی	காடு
جنگلی	காடுகள்
جنگلی	காடு
روزگار	நாட்களை
روزگار	நாட்களுக்கு
روزگار	நாட்களில்
روزگار	நாட்கள்
روزگار	தினங்கள்
آسیاب	மில்
آسیاب	அரை
بحرین	பஹ்ரைன்
دانسته	தெரிந்தது
دانسته	தெரிந்த
خواص	குறைத்தது
اریک	எரிக்
قربانی	தியாகத்தை
قربانی	தியாகம்
قربانی	பாதிக்கப்பட்டவர்
قربانی	பாதிக்கப்பட்ட
جوزف	ஜோசப்
جوزف	யோசேப்பு
آندره	ஆண்ட்ரே
وکیل	வழக்கறிஞர்கள்
وکیل	வக்கீல்
وکیل	வழக்கறிஞர்
اختراع	கண்டுபிடிப்பு
گرامی	தாராள
گرامی	தாராளமான
گرامی	நோபல்
داغ	ஹாட்
داغ	சூடு
داغ	சூடாக
داغ	சூடான
جدایی	பிரிவினையை
جدایی	பிரித்தல்
سفیر	ambassador
سفیر	தூதுவர்
سفیر	தூதர்
مزرعه	பண்ண
مزرعه	பண்ணை
لیسانس	bachelor
لیسانس	இளங்கலை
تحقیقاتی	ஆய்வு
تحقیقاتی	ஆராய்ச்சி
سینا	சியென்னா
سینا	sina
الفبای	எழுத்துக்கள்
الفبای	அகரவரிசை
حرفه	தொழிலாக
حرفه	தொழில்
حرفه	தொழிலால்
همراهی	தோழமை
همراهی	எஸ்கார்ட்
محرم	நெருக்கமான
ادب	உபயம்
ادب	courtesy
ادب	உபசாரம்
خودروی	கார்
کوهی	மலை
بوسنی	பாஸ்னியா
سیما	சிமா
افسانه	புராணம்
افسانه	மேதை
افسانه	பழமையான
افسانه	கட்டுக்கதை
افسانه	legends
رزمی	தற்காப்புக்
اعظم	ஆசம்
اعظم	அசாம்
قفقاز	காக்கேசிய
مجاز	அங்கீகரிக்கப்பட்ட
مجاز	சட்டம்
مجاز	சட்ட
مجاز	சட்டப்பூர்வமான
مجاز	அனுமதிக்கப்பட்டது
معمولا	வழக்கமாக
موسوم	nee
اروگوئه	உருகுவே
سراب	கானல்
سراب	மிராஜ்
گمان	பிரம்மாண்டமாக
چای	தேநீர்
چای	தேயிலை
چای	டீ
محاصره	முற்றுகை
فرهاد	பரீட்
کف	நுரை
کف	மாடியில்
کف	மாடி
کف	தரை
اکران	திரையிடல்
فرماندار	ஆளுநர்
کنسرت	இசைநிகழ்ச்சி
کنسرت	கச்சேரி
کنسرت	கச்சேரிகள்
بیمه	இன்சூரன்ஸ்
بیمه	காப்பீடு
آلبرت	ஆல்பர்ட்
آلبرت	அல்பர்ட்
گلی	களிமண்
گلی	ஆரம்பித்தான்
کجا	எங்கே
کجا	எங்கு
اکسید	ஆக்சைடு
قیام	நிற்கும்
قیام	நின்று
قیام	நிற்கிறார்
قیام	நின்றுகொண்டு
قیام	நிற்பது
خدایان	தெய்வ
خدایان	கடவுளின்
خدایان	தெய்வங்கள்
خدایان	தேவர்கள்
خدایان	கடவுள்கள்
ونزوئلا	வெனிசுலா
سؤال	கேள்விக்கும்
سؤال	கேள்வி
سؤال	கேள்விக்குப்
سؤال	கேள்விக்கு
سؤال	கேள்வியில்
سؤال	வினாக்கள்
سؤال	கேள்விகள்
مقادیر	மதிப்புகள்
برآورد	கணக்கிடு
برآورد	கணக்கீடுகள்
امیدوارم	நம்பிக்கை
امیدوارم	நம்புகிறேன்
لیتوانی	லிதுவேனியா
علائم	அறிகுறிகள்
درونی	உட்புற
درونی	நுட்பமான
درونی	உள்துறை
درونی	உள்ளமை
درونی	உள்
درونی	உள்
سرور	சர்வார்
سرور	சேவையகம்
سرور	வழங்கி
سرور	சேவகன்
موریس	மொரிஷியஸ்
موریس	மொரிசியசு
موریس	மோரிஸ்
موریس	மாரீஸ்
درج	நுழை
درج	நுழைக்க
درج	செருகு
سامسونگ	சாம்சங்
سامسونگ	samsung
الیزابت	எலிசபெத்
وظایف	கடமைகள்
سانتا	சாண்டா
سانتا	சான்டா
سایه	நிழல்
سایه	சாயல்
سایه	நிழல்
سایه	நிழலை
سایه	நிழலில்
سایه	நிழலும்
سایه	நிழல்
سایه	சாயல்
مرور	உலாவுதல்
مرور	மதிப்பாய்வு
مرور	மதிப்புரை
مرور	கண்ணோட்டம்
مرور	உலாவுதல்
مرور	உலாவல்
وحدت	ஒற்றுமையே
وحدت	ஒற்றுமை
الهام	inspire
الهام	தூண்டல்
الهام	உத்வேகம்
محبوب	பிரபலம்
محبوب	பிரபலமானவை
محبوب	பிரபலமானது
محبوب	போற்றப்படுகிறது
محبوب	பிடித்தமான
محبوب	பிடித்த
محبوب	பிடித்தது
محبوب	அன்பிற்குரிய
پروتکل	நெறிமுறை
گام	step
گام	அடியெடுத்து
گام	வழிமுறை
گام	படி
تحویل	வாடா
تحویل	வழங்கல்
تحویل	டெலிவரி
حرارتی	அனல்
سندی	சிந்தி
سندی	சாண்டி
جلال	மகிமை
جلال	ஜலால்
راس	ரோஸ்
راس	ராஸ்
مشتری	வாடிக்கையாளர்
مشتری	வாடிக்கையாளர்கள்
مشتری	வாடிக்கையாளரின்
مشتری	வாடிக்கையாளர்
مشتری	உறுப்பினர்
مشتری	கிளையன்ட்
مشتری	ஜூபிடர்
مشتری	வியாழன்
مشتری	செவ்வாய்
بابا	அப்பாவும்
بابا	அப்பா
مرده	இறந்து
مرده	dead
مرده	இறந்த
نوجوانی	டீன்
نوجوانی	இளமை
ورزشکار	தடகள
ورزشکار	விளையாட்டு
ورزشکار	துடுப்பாட்டக்காரர்
هواگرد	விமானம்
هواگرد	வானூர்தி
سونی	சோனி
سونی	sony
نویس	நெவிசு
والتر	வால்டர்
چوبی	மர
چوبی	மரம்
پژوهشگران	ஆராய்ச்சியாளர்கள்
دفاعی	பாதுகாப்பு
سیم	வயர்
سیم	கம்பி
سیم	sim
سیم	சிம்
نوادا	நெவாடா
اصطلاحات	விதிமுறைகளை
اصطلاحات	விதிகள்
اصطلاحات	விதிமுறைகள்
آبشارها	நீர்வீழ்ச்சி
دقیقاً	சரியாக
تخم	முட்டைகள்
تخم	முட்டை
سالم	ஆரோக்கியமாக
سالم	ஆரோக்கியமான
سالم	ஆரோக்கியமானது
سالم	பத்திரமாக
سالم	பாதுகாப்பாக
سالم	சேலம்
کامرون	கேமரூன்
مسکن	வீட்டுவசதி
تحریک	தூண்ட
یحیی	யஹ்யா
آرایه	வரிசைகள்
مکانی	இடம்
مکانی	இடத்தில்
مکانی	இடத்தை
حسابداری	கணக்கியல்
آیلند	தீவு
آدرس	முகவரி
آدرس	முகவரியை
الهی	ஆண்டவர்
الهی	தெய்வமே
الهی	கடவுளின்
الهی	கடவுள்
الهی	தேவன்
الهی	அல்லாஹ்
الهی	தெய்வீகம்
الهی	தெய்வீக
سوار	சவாரி
نادرست	தவறான
نادرست	தவறாக
نادرست	தப்பு
نادرست	தவறு
نادرست	தவறான
نادرست	பொய்
نادرست	பொய்யான
نادرست	தவறு
اصلاحات	திருத்திக்
اصلاحات	முன்னேற்றங்கள்
اصلاحات	மேம்பட
هزاران	ஆயிரக்கணக்கான
هزاران	ஆயிரங்கள்
تظاهرات	demonstrate
تظاهرات	போராட்டம்
تظاهرات	ஆர்ப்பாட்டம்
مرزی	எல்லை
مرزی	விளிம்பு
مرزی	கரை
مرزی	ஓரம்
کارائیب	கரீபியன்
گردن	கழுத்தில்
گردن	கழுத்து
ویکتوریا	விக்டோரியா
تجاوز	தாக்குதல்
تجاوز	கற்பழிப்பு
زمستانی	குளிர்காலம்
زمستانی	குளிர்கால
تبلیغاتی	விளம்பரம்
تبلیغاتی	விளம்பரப்படுத்தல்
تبلیغاتی	விளம்பரப்படுத்துதல்
تبلیغاتی	பரப்புரை
فردا	நாளைக்கு
فردا	நாளைய
فردا	நாளை
ترس	அஞ்சி
ترس	அச்சம்
ترس	பயம்
ترس	பயமும்
ترس	பிரமிப்பு
استیو	ஸ்டீவ்
تل	tal
تل	டெல்
قصر	கோட்டை
قصر	அரண்மனை
پرستاری	நர்சிங்
رساله	pamphlet
توده	நிறை
توده	mass
توده	மாஸ்
گاو	மாடு
گاو	பசு
دموکراتیک	ஜனநாயக
سوخته	நொந்து
سوخته	எரிந்த
وحشی	காட்டுமிராண்டி
خبرنگار	பத்திரிகையாளர்
خبرنگار	நிருபர்
خبرنگار	பத்திரிக்கையாளர்
خبرنگار	பத்திரிகையாளர்கள்
آنتونیو	அன்டோனியோ
واقعه	சம்பவம்
واقعه	நிகழ்வைப்
واقعه	நிகழ்வு
واقعه	நிகழ்வில்
واقعه	நிகழ்வை
جلسه	அமர்வு
جلسه	கூட்டம்
جلسه	கூட்டத்தில்
جلسه	சந்திப்பு
اکسیژن	ஆக்சிஜன்
اکسیژن	பிராணவாயு
اکسیژن	ஆக்ஸிஜன்
عدالت	நியாயம்
عدالت	நீதி
فیلتر	அலங்காரம்
فیلتر	வடிகட்டி
فیلتر	வடிகட்டு
مترو	சுரங்கப்பாதை
مترو	மெட்ரோ
دخالت	குறுக்கீடு
دخالت	தலையீடு
دخالت	ஈடுபாடு
دخالت	இடையூறு
ابی	அபி
شهروندان	குடிமக்கள்
رسم	பாரம்பரியம்
رسم	சதி
رسم	சூழ்ச்சி
ازبکستان	உஸ்பெக்கிஸ்தான்
تشویق	ஊக்குவிக்கும்
تشویق	பாராட்டு
سرکوب	அடக்கி
سرکوب	அடக்கிக்
هشدار	எச்சரிக்கை
هشدار	அச்சில்
هشدار	எச்சரிக்கை
هشدار	நினைவூட்டல்
شاهین	falcon
معادله	சமன்பாடு
کوچکتر	சிறிதாக
کوچکتر	சிறியது
سیب	ஆப்பிள்
سیب	ஆப்பிள்கள்
ولتاژ	மின்னழுத்த
ماهواره	செயற்கைக்கோள்
ماهواره	மேற்கோள்கள்
برگشت	பின்
یخ	பனி
یخ	ஐஸ்
یخ	பனிக்கட்டி
صلیب	குறுக்கு
صلیب	கிராஸ்
صلیب	சிலுவை
بیس	பாஸ்
بیس	bis
بل	பெல்லி
بل	பெல்
بل	மணி
داوری	தீர்ப்பை
داوری	தீர்ப்பு
داوری	arbitration
داوری	நீதிபதி
بیگ	பெரியது
بیگ	பெரிய
محقق	ஆராய்ச்சியாளர்
اختلالات	கோளாறு
مأموریت	நோக்கம்
قطار	தொடர்வண்டி
قطار	ரயிலில்
قطار	ரயில்
قطار	இரயில்
قطار	ரயில்கள்
پری	பெர்ரி
پری	பாரி
موافقم	ஏற்கிறேன்
متحرک	மொபைல்
متحرک	கைபேசி
متحرک	செல்பேசி
کوهستان	மலை
کوهستان	மலைகள்
ادیان	மதங்கள்
حشرات	பூச்சிகள்
حشرات	பிழைகள்
دیسک	வட்டு
دیسک	வட்டு
دوستی	நட்பு
دوستی	நண்பன்
دوستی	நண்பர்
دوستی	நண்பனும்
دوستی	தோழி
دوستی	நண்பரே
تقلید	பின்பற்றலாம்
نهضت	இயக்கம்
کهنه	பழைய
کهنه	பழையது
اجباری	நிமிர்ந்து
اجباری	கட்டாயக்
اجباری	படை
اجباری	படைகள்
اجباری	வற்புறுத்தி
اجباری	கட்டாய
اجباری	கட்டாய
نان	குழம்பு
نان	கறி
نان	nan
نان	ரொட்டி
خورده	சாப்பிட்ட
خورده	சாப்பிட்ட
امریکا	அமெரிக்கா
گرافیک	gpu
گرافیک	வரைகலை
گرافیک	கிராபிக்ஸ்
معمار	சிற்பி
نیل	நைல்
بخصوص	குறிப்பாக
مرکب	மை
ماندن	தங்கி
ماندن	இருக்கவும்
نفس	சுவாசம்
نفس	மூச்சை
نفس	மூச்சு
نفس	வாசம்
نفس	சுயம்
نفس	சுய
نفس	சுயமாக
نفس	அகங்காரம்
نفس	ஈகோ
نفس	ஆன்மாவை
نفس	ஆத்மா
نفس	ஆன்மா
نفس	மனிதனும்
براون	பழுப்பு
براون	பிரவுன்
براون	பிரான்சில்
براون	பிரான்
واسطه	இடைநிலை
فشرده	ஜிப்
فشرده	அஞ்சல்
فشرده	சுருக்கு
مری	மரியே
مری	மேரி
مری	மரியா
شطرنج	சதுரங்கம்
لیورپول	லிவர்பூல்
وسیع	விரிந்த
وسیع	அகல
وسیع	நிறைவான
وسیع	விசாலமான
وسیع	பரந்த
تار	வலை
تار	டார்
تار	தார்
سودان	சூடான்
اسلواکی	ஸ்லோவாக்
عملیاتی	இயங்கியல்
سازهای	கட்டமைப்பு
حرم	சரணாலயம்
راهنما	கைமுறையாக
راهنما	கையேடு
راهنما	கைமுறை
راهنما	வழிகாட்டி
دوستدار	அன்பான
سیدنی	சிட்னி
جونز	ஜோன்ஸ்
استانداردهای	தரநிலைகளை
استانداردهای	தரநிலைகளைப்
استانداردهای	தரநிலைகள்
سران	தலைவர்கள்
اپرا	ஓபரா
اسلحه	துப்பாக்கி
آلفرد	அல்பிரட்
نمادهای	குறிகள்
بادی	நண்பா
بادی	காற்றை
بادی	காற்று
فرانسیس	பிரான்சிஸ்
خطاب	கத்தாப்
سهم	பங்களிப்பை
سهم	பகிர்வுகள்
سهم	பங்குகள்
دلیلی	காரணமும்
دلیلی	காரணம்
دلیلی	காரணத்தை
ماجرای	சாகசம்
کارگر	உழைப்பாளர்
کارگر	தொழிலாளி
کارگر	தொழிலாளர்
دایره	வட்டங்கள்
دایره	வட்டம்
دایره	சுற்றறிக்கை
مغزی	மூளை
پروفسور	பேராசிரியர்
مانی	மணி
سرپرستی	patronage
دان	டான்
دان	don
سرچشمه	நீரூற்று
سرچشمه	ஊற்று
انفجار	வெடிப்பு
انفجار	வெடி
انفجار	detonation
خزندگان	ஊர்வன
خزندگان	ஊர்வனவும்
تحمل	பொறுத்துக்கொள்ள
تحمل	சகிப்புத்தன்மை
تحمل	சகித்துக்
بنیانگذار	நிறுவனர்
مقبره	கல்லறை
متخصص	வல்லுநர்
متخصص	நிபுணர்கள்
متخصص	வல்லுநர்
متخصص	வல்லுனர்
متخصص	நிபுணர்
عاشق	காதலை
عاشق	அன்பு
عاشق	அன்பை
عاشق	அன்பும்
عاشق	காதல்
لحظه	தருணம்
لحظه	கணம்
داوران	நீதிபதிகள்
آستانه	அஸ்தானா
آستانه	கட்டடத்தை
اثرات	விளைவுகள்
تعادل	சமநிலை
تعادل	மீதம்
تعادل	balance
تعادل	மீதி
تعادل	இருப்பு
کاغذ	பேப்பர்
کاغذ	தாள்
کاغذ	காகிதம்
کاغذ	பேப்பர்ஸ்
زوج	ஜோடி
زوج	ஜோடி
زوج	தம்பதிகளின்
فضانوردان	விண்கலத்தில்
گرگ	ஓநாய்
اسلوونی	ஸ்லோவேனியா
آماری	புள்ளிவிவர
سراسری	உலகம்
سراسری	உலக
سراسری	உலகளாவிய
هوش	உளவுத்துறை
هوش	புலனாய்வு
هوش	நுண்ணறிவு
لینوکس	லினக்சு
سنگاپور	சிங்கப்பூர்
مالیات	வரிவிதிப்பு
مالیات	வரி
مالیات	வரிகள்
کشتن	கொன்றுவிடும்
کشتن	கொன்று
کشتن	கொல்லும்
عبری	எபிரேய
اثری	பதிவுகள்
آغازین	init
سواحل	கடற்கரைகள்
یادگیری	கற்றல்
یادگیری	கற்று
یادگیری	கற்க
یادگیری	அறிக
مجازات	வேதனை
مجازات	தண்டனை
مجازات	வேதனையை
مجازات	வேதனை
مجازات	தண்டனை
دوک	டியூக்
رز	ரோஸ்
رز	ரோஜா
رز	ரோசா
سکه	நாணயங்கள்
سکه	coins
سکه	காசுகள்
نمودار	வரைப்படம்
نمودار	வரைபடம்
نمودار	விளக்கப்படம்
هالیوود	ஹாலிவுட்
بمب	குண்டு
بمب	வெடிகுண்டு
محلول	திடமான
محلول	கரைசல்
محلول	தீர்வு
تیمور	தைமூர்
بچه	குழந்தை
بچه	பேபி
بچه	குழந்தை
کمبریج	கேம்பிரிட்ஜ்
دختری	பெண்ணின்
دختری	பெண்
دختری	பெண்ணுக்கு
دختری	பெண்ணே
دختری	பெண்ணை
نمک	உப்பு
عمران	இம்ரான்
کنیا	கென்யா
استون	கல்
استون	ஸ்டோன்
استون	அசிட்டோன்
پوشیده	தேய்ந்த
موجودات	உயிரினங்கள்
هلندی	டச்சு
هلندی	டச்
روزه	நோன்பு
روزه	உண்ணாவிரதம்
روزه	உணவின்றி
روزه	விரதம்
روزه	வேகம்
روزه	விரைவாக
روزه	வேகமாக
روزه	விரைவான
روزه	வேகமானது
روزه	விரைவானது
موش	எலி
موش	சுட்டி
موش	எலி
موش	சொடுக்கி
آگاه	தெரிந்தவன்
آگاه	நன்றே
تفکیک	பிரிவினையை
تفکیک	பிரித்தல்
جامد	பரு
جامد	திடமான
جامد	திடம்
جامد	சாலிட்
اخراج	எரிப்பு
اخراج	அடைவுகள்
دژ	கோட்டை
جمعیتی	மக்கள்தொகை
کمترین	குறைந்தபட்சம்
کمترین	குறைந்தபட்ச
دموکراسی	நாயகம்
دموکراسی	ஜனநாயகம்
دموکراسی	மக்களாட்சி
تدریج	படிப்படியாக
خزر	காசுப்பியன்
شکسته	உடைந்த
شکسته	உடைந்தது
شکسته	முறிந்த
شکسته	உடைந்து
شکسته	உடைத்த
شکسته	உடைத்தது
ماداگاسکار	மடகாஸ்கர்
کوانتومی	குவாண்டம்
برتری	சிறப்பை
برتری	ஆதலால்
بارگذاری	ஏற்று
بارگذاری	உள்வாங்கு
بارگذاری	சுமை
بارگذاری	ஏற்றப்பட்ட
بارگذاری	ஏற்றப்பட்டது
بارگذاری	ஏற்றப்படுகிறது
بارگذاری	பதிவேற்றவும்
بارگذاری	பதிவேற்று
بارگذاری	பதிவேற்றம்
تورنتو	toronto
جانی	ஜானி
هیل	ஹேல்
هیل	குன்று
هیل	ஹில்
بنگلادش	பங்களாதேஷ்
مار	mar
مار	பாம்பு
شواهد	ஆதாரங்கள்
دهان	வாய்
مهاجمان	ஆக்கிரமிப்பாளர்கள்
وست	வேஸ்ட்
وست	மேற்கு
شک	ஐயம்
شک	சந்தேகம்
شک	doubt
شیطان	பிசாசு
شیطان	பேய்
شیطان	சைத்தான்
جفت	ஜோடி
جفت	சூல்வித்தகம்
جفت	ஜோடிகள்
جفت	தோழர்கள்
ابر	மேகங்கள்
ابر	மேகம்
ابر	மேக
ابر	முகில்
عمیق	ஆழமான
عمیق	ஆழ்ந்த
عمیق	ஆழமானது
عمیق	ஆழமாக
ویلیامز	வில்லியம்ஸ்
دستگیری	கைது
دستگیری	பிடிப்பு
دستگیری	கைதுகள்
تست	சோதனையில்
تست	பரிசோதனை
تست	சோதனை
تست	சோதனை
تست	சோதிக்கிறது
اساتید	முதுநிலை
اساتید	ஆசிரியர்கள்
تنوع	வேற்றுமை
تنوع	பல்வேறு
نشانی	முகவரி
نشانی	முகவரியை
حساس	முக்கியமானவை
حساس	உணர்வுள்ள
پرتو	பீம்
پرتو	ரே
اورشلیم	எருசலேம்
فرمانروایی	ஆட்சி
فرمانروایی	கிங்டம்
ارنست	எர்னஸ்ட்
گپ	அரட்டை
پاس	பாராட்டு
پاس	பாராட்டும்
پاس	பாஸ்
پاس	pass
معنا	அர்த்தத்தை
معنا	அர்த்தம்
هیدروژن	ஹைட்ரஜன்
جاز	ஜேஸ்
جاز	ஜாஸ்
راز	ரகசியங்கள்
راز	இரகசியங்கள்
راز	இரகசியம்
راز	ரகசிய
راز	ரகசியம்
راز	சீக்ரெட்
نوجوان	டீன்
اصغر	அஸ்கர்
عامه	பிரபலம்
عامه	பிரபலமானவை
عامه	பிரபலமானது
تمرین	ஒத்திகை
تمرین	பயிற்சியை
تمرین	பயிற்சி
تمرین	பயிற்சி
تمرین	உடற்பயிற்சி
شلیک	சுடு
شلیک	ஷாட்
کوشش	முயற்சி
کوشش	முயற்சிகள்
پلاک	தட்டில்
پلاک	தட்டு
بیاید	வந்து
بیاید	வரவும்
بیاید	வாருங்கள்
هماهنگی	நல்லிணக்கம்
خام	கச்சா
خام	ரா
خام	வெறுமை
قدس	எருசலேம்
هوشمند	அறிவார்ந்த
هوشمند	ஸ்மார்ட்
هوشمند	புத்தி
هوشمند	சூட்டிகை
هوشمند	புத்திசாலி
انتقام	பழி
انتقام	பழிவாங்கல்
منافع	ஆர்வங்கள்
منافع	பலன்கள்
منافع	நன்மைகள்
بام	கூரை
دستیار	உதவியாளர்
نشریات	பத்திரிகைகள்
رویدادها	நிகழ்ச்சிகள்
رویدادها	நிகழ்வுகள்
بالاخره	இறுதியாய்
بالاخره	இறுதியாக
کتیبه	கல்வெட்டு
کتیبه	உருள்
ویکیپدیا	விக்கிப்பீடியா
خلافت	கலீபகம்
لغو	புறக்கணிக்கும்
چرخه	வட்டம்
چرخه	சுழல்கள்
چرخه	சுழற்சி
تیلور	டெய்லர்
هاوایی	ஹவாய்
استخدام	பணியமர்த்தல்
استخدام	வேலைவாய்ப்பு
تندیس	சிற்பம்
تندیس	சிலை
پاییز	இலையுதிர்
پاییز	வீழ்ச்சி
پاییز	விழும்
پاییز	விழுதல்
پاییز	விழுந்து
پاییز	ஃபால்
دیویس	டேவிஸ்
خوزه	ஜோஸ்
خوزه	ஜோஸ்
مخابرات	தொலைத்தொடர்பு
مخابرات	தொலைத்தொடர்பு
معامله	ஒப்பந்தங்கள்
معامله	பேரம்
معامله	டீல்
برایان	பிரியன்
برایان	பிரயன்
برایان	பிரையன்
برایان	பிரயன்
برایان	பிரையன்
شاهی	ஷாஹி
حدیث	அறிவிப்பு
حدیث	ஹதீஸ்
تسلط	ஆதிக்கம்
تسلط	அதிகாரமும்
حاکمان	ஆட்சியாளர்கள்
حاکمان	நீதிபதிகள்
مقدمه	அறிமுகம்
فصلی	பருவகால
ویدئو	வீடியோவை
ویدئو	வீடியோ
ویدئو	வீடியோவில்
ویدئو	காணொளி
دراز	லாங்
دراز	long
دراز	நீண்ட
معنوی	ஆன்மீக
معنوی	ஆன்மீகம்
معنوی	ஆன்ம
معنوی	சந்தேகங்களும்
والدین	பெற்றோர்
والدین	பெற்றோர்
مکه	மக்கா
مکه	மெக்கா
مکه	மக்கா
مقصد	இலக்கு
مقصد	சேருமிடம்
مقصد	சேரும்
مغول	mongols
مغول	mongol
مغول	முகலாய
محاسبات	கணக்கீடுகள்
محاسبات	கணித்தல்
محاسبات	கணிமை
مدارک	ஆதாரங்கள்
بلافاصله	உடனே
بلافاصله	உடனடியாக
بلافاصله	உடனடியாக
شن	shen
شن	மணல்
شن	மண்
بوئینگ	போயிங்
حرکات	நகர்வுகள்
اکوادور	எக்குவடோர்
رسول	messenger
خلبان	பைலட்
پائولو	பாலோ
پائولو	paolo
تفکر	சிந்தனை
تفکر	நினைத்தேன்
تفکر	எண்ணம்
تفکر	நினைத்ததை
تفکر	நினைத்து
تفکر	நினைத்துக்
تفکر	நினைத்துக்கொண்டு
تفکر	சிந்தனை
تفکر	சிந்திக்க
حجت	உத்திரவாதம்
حجت	வாதம்
حجت	துணையலகு
حجت	பகுத்தறிதல்
ویکتور	விக்டர்
بارسلونا	பார்சிலோனா
عجیب	வித்தியாசமான
عجیب	வித்தியாசமான
عجیب	விசித்திரமான
عجیب	ஒற்றைப்படை
فرماندهان	தளபதிகள்
فراز	மேலே
اعتراضات	போராட்டம்
اعتراضات	எதிர்ப்புகள்
فراموش	மறக்க
فراموش	மறந்து
طنز	நையாண்டி
کریستین	கிறிஸ்துவ
کریستین	கிறித்தவர்
نخل	உள்ளங்கை
نخل	பாம்
نخل	பனை
نامزدی	நிச்சயதார்த்தம்
نامزدی	ஈடுபாடு
ضعف	பலவீனம்
سکته	சைன்
سکته	பக்கவாதம்
فرعی	துணை
فرعی	துணைக்
آلودگی	தொற்று
آلودگی	மாசு
عفونت	தொற்று
عفونت	தொற்று
بستن	மூடு
بستن	மூடவும்
سدیم	சோடியம்
پورنوگرافی	ஆபாசம்
حکمت	ஞானம்
حکمت	ஞானத்தை
ماد	சேற்றில்
ماد	சேறு
لاله	முடக்கு
درختی	மரம்
درختی	கிளை
مو	கூந்தல்
مو	முடி
مو	கூந்தலில்
مو	தலைமுடி
مو	தலைமுடியை
سوئدی	ஸ்வீடிஷ்
پیشنهادی	முன்மொழியப்பட்ட
پیشنهادی	ஆலோசனைகள்
پیشنهادی	பரிந்துரைகள்
پروتئین	புரதம்
دشتی	சமவெளி
کالا	கலா
کالا	commodity
کیم	கிம்
کشیدن	இழு
کشیدن	இழுக்கவும்
کشیدن	இழுத்து
کشیدن	கோருகிறது
کشیدن	வரைதல்
عقاب	கழுகு
عقاب	கழுகுகள்
تسخیر	கைப்பற்ற
آزار	அவதூறு
آزار	வெறுப்பாக
آزار	காயம்
بلوک	தொகுதிகள்
بلوک	தடு
هیتلر	ஹிட்லர்
