категорија	loại
двд	dvd
двд	dvds
милош	milos
копното	liền
мур	maori
мур	moor
мур	moore
сребро	bạc
чешки	séc
амбасадор	sứ
суштина	essence
вестфалија	westphalia
георг	georg
јадење	dish
јадење	món
јадење	ăn
достапна	rảnh
истакнати	chê
четвртфиналето	quarterfinal
четвртфиналето	quarterfinals
тајни	secrets
детство	trãi
теоретски	huấn
близнаци	gemini
близнаци	twins
никифор	nikephoros
дознајте	ngộ
дознајте	học
оска	trục
копно	đáp
копно	liền
ослободи	release
ослободи	nhả
чехословачка	czechoslovakia
каролина	caroline
каролина	karolina
каролина	carolina
маршал	marshall
спринт	sprint
наследници	heirs
донесен	tan
депозити	deposit
пакет	gói
јазол	node
јазол	nút
јазол	gút
јазол	knot
остава	lá
мостови	bridges
мостови	cầu
повисок	taller
статуа	tượng
бришење	xóa
бришење	xoá
николас	nicolas
николас	nikolas
николас	nicholas
устата	miệng
устата	mồm
пехар	cup
пехар	cốc
пехар	tách
инженер	hoạ
анатомија	anatomy
џони	johnny
џони	jonny
хозе	jose
хозе	jose
хозе	josé
рузвелт	roosevelt
дански	danish
ибрахим	ibrahim
абдул	abdul
јаде	ăn
јаде	ăn
погодок	phát
погодок	bắn
јајце	jajce
јајце	trứng
лева	leva
лева	trái
депресија	depression
ева	eva
ева	eva
ева	eve
ева	ava
платно	canvas
платно	xxxx
светец	saint
светец	thánh
волтер	voltaire
волтер	walter
гама	gamma
андре	andre
андре	andré
андре	andre
андре	andré
лист	bích
лист	lá
стрела	arrow
варшава	warszawa
варшава	warsaw
фројд	freud
алексиј	alexios
шанса	hội
внатрешно	nội
внатрешно	nội
вилает	vilayet
андерсон	anderson
дупки	lỗ
продавница	shop
продавница	tùng
кетрин	kathryn
кетрин	catherine
кетрин	catarina
кетрин	katherine
школи	trường
облак	sky
облак	mây
облак	cloud
порти	gates
порти	cổng
помагаат	cứu
помагаат	giúp
икона	icon
уметничко	art
уметничко	nghệ
реченица	câu
продаде	bán
медиум	vừa
медиум	medium
медиум	trung
изгуби	thua
димитриј	dmitri
димитриј	dmitry
димитриј	dimitri
блокови	chặn
именки	nouns
фернандо	fernando
широки	rộng
широки	vid
широки	rộng
покрива	covers
петти	fifth
андроник	andronikos
снег	tuyết
снег	snow
фредерик	frederik
фредерик	friedrich
фредерик	frederick
фредерик	frederic
глави	đầu
глави	vát
судбината	destiny
судбината	phạn
александрија	alexandria
сава	sava
пумпа	bơm
селекција	chọn
внатрешен	nội
внатрешен	nội
потер	potter
изучување	học
бар	bar
предавање	nhường
стојат	đứng
истражувач	explorer
дејствија	hành
позитивно	dương
крстот	chinh
крстот	chon
судири	clashes
лоша	xấu
лоша	bad
лоша	kém
лоша	khiếp
лоша	tệ
малта	malta
џин	jin
џин	kim
џин	gin
џин	jean
џин	gien
џин	gene
џин	gen
џин	giant
џин	toshiba
ватикан	vatican
евертон	everton
хамилтон	hamilton
порто	porto
фондација	quỹ
фондација	foundation
фондација	nọc
планинска	núi
говорници	loa
оксфорд	oxford
обидуваат	cố
феникс	phượng
феникс	phoenix
франк	frank
франк	franc
вил	will
вил	sẽ
вил	muốn
вил	wil
состанок	họp
одново	lại
кодови	codes
кодови	mã
логото	logo
почва	đất
вашиот	của
судски	judicial
стока	bò
жива	sống
жива	live
жива	alive
девојки	girls
девојки	gái
нето	web
нето	net
тврдини	fortresses
операцијата	thao
камбоџа	campuchia
камбоџа	campuchia
пауза	break
пауза	phá
пенсилванија	pennsylvania
обем	volume
џенова	genoa
џенова	genova
смени	ca
смени	switch
смени	chuyển
смени	đổi
смени	thay
птоломеј	ptolemaios
птоломеј	ptolemy
електричен	điện
јата	cụm
ширењето	tán
ширењето	tràn
кредит	credit
кредит	gmail
вкупен	tổng
ропство	âu
ропство	bondage
тебе	các
тебе	cac
тебе	bạn
тебе	anh
тебе	cô
бутан	bhutan
маркс	marx
маркс	marks
расел	russell
етнографија	ethnography
излез	xuất
излез	thoát
излез	exit
етиопија	ethiopia
падините	hillside
леонардо	leonardo
родригез	rodriguez
родригез	rodríguez
забрането	cấm
забрането	cấm
забрането	cấm
крит	crete
клуч	key
клуч	khóa
клуч	phím
вистина	thật
вистина	đúng
коментар	luận
либија	libya
пиење	nhậu
пиење	uống
сино	xanh
јаглен	than
јаглен	than
бах	bach
класици	classics
реформа	reforming
дортмунд	dortmund
одлична	tuyệt
одлична	đan
празнина	void
празнина	gap
создадено	tạo
бостон	boston
кенеди	jfk
кенеди	kennedy
фатих	fatih
купи	mua
купи	mua
зголемен	tăng
балкански	balkan
лерин	florina
тајланд	thailand
џерси	jersey
противници	opponents
глаголи	verbs
шри	sri
нацистичка	nazi
холандскиот	bản
холандскиот	hoà
холандскиот	dutch
сиднеј	sydney
јасна	jasna
јасна	xoã
даноци	thuế
претпоставка	assumption
корен	root
корен	chủ
денис	denise
денис	dennis
денис	denis
уништен	hỏng
уништен	hư
уништен	xì
порталот	portal
порталот	cổng
лук	luke
лук	tỏi
камп	camp
камп	trại
месечина	moonlight
месечина	nen
месечина	nguyệt
месечина	trăng
месечина	moon
концертот	concert
коските	xương
ориентација	hướng
обичен	plain
обичен	chung
кока	coke
кока	coca
кока	soda
кока	cola
кока	coca
мануел	manuel
харвард	havard
харвард	harvard
солунски	salonica
базел	basel
цврсто	đặc
цврсто	chật
столбови	đương
столбови	cột
словенечки	slovene
мол	mole
мол	talpa
мол	mol
десетина	chục
десетина	tá
мпц	moc
мпц	mộc
мпц	mpc
салвадор	salvador
сребрени	bạc
фрум	froome
огромно	huge
окото	eye
окото	mắt
филаделфија	philly
филаделфија	philadelphia
палеолог	palaiologos
ѓоковиќ	djokovic
годишнината	khắc
сама	độc
талент	tài
поема	thơ
повредени	thương
повредени	thương
обвивка	layer
обвивка	lớp
емисии	khoe
овци	cừu
бистрица	bistrica
картички	bài
картички	thẻ
сараево	sarajevo
комора	vẹn
носорог	rhino
претпријатие	enterprise
уништена	hỏng
уништена	hư
уништена	xì
уништена	hỏng
уништена	xì
крајбрежје	coastline
крајбрежје	coast
чаршија	bazaar
кора	vỏ
кора	cora
тигар	tiger
тигар	cọp
тигар	hổ
оливер	oliver
душан	dusan
душан	dushan
предаде	phản
предаде	bội
вилсон	wilson
пара	parra
пара	para
возел	driven
возел	tông
дигитални	digital
павел	pavel
павел	panel
достапен	rảnh
густав	gustav
обединети	united
обединети	hoa
деветта	đoàn
бомба	bomb
бомба	bom
одмазда	payback
одмазда	thù
примен	inducted
роми	romy
роми	roma
фишер	fisher
фишер	fischer
мекленбуршка	mecklenburgische
квадратен	đc
квадратен	square
квадратен	vuông
грофот	đếm
гордон	gordon
сибир	sibir
сибир	siberia
геј	gay
внимателно	kỹ
лас	las
валтер	walther
валтер	walter
ман	mans
ман	mann
чарли	charlie
чарли	vc
преземање	takeover
агенти	enquiry
поразени	bại
полн	say
полн	full
полн	đầy
про	pro
реконструкција	tái
реконструкција	shuffle
крим	crimea
крим	crimean
крим	krym
подалеку	xa
подалеку	phí
триесет	thirty
месецот	tháng
сексуална	sex
биро	bureau
биро	cục
биро	bàn
поднесе	gửi
поднесе	nộp
поднесе	submit
еванс	evans
низок	low
низок	thấp
хокеј	hockey
долу	down
долу	xuống
пештерата	cave
пештерата	hang
пештерата	grotto
адаптација	adaptation
ентони	anthony
адреси	url
темпо	gear
нога	foot
нога	bộ
нога	chân
господар	thầy
свето	thánh
манастирска	cloister
манастирска	monastic
швајцарски	swiss
еквадор	ecuador
азот	nitơ
азот	nitrogen
саган	sagan
гитари	guitars
плаќа	trả
танзанија	tanzania
новинари	khmer
закажано	hẹn
диоксид	dioxide
диоксид	điôxít
убава	đẹp
ограничување	hạn
ограничување	constraint
стакло	cốc
стакло	kính
стакло	ly
дарвин	darwin
лев	lev
отпорот	vây
отпорот	cự
подлога	nền
подлога	background
трајковски	trajkovski
љубљана	ljubljana
џеј	bum
џеј	jay
метро	metro
гаврил	gabriel
леополд	léopold
леополд	leopold
неуспех	fail
мирис	mùi
мирис	aroma
канадски	canadian
проверка	tra
чука	hê
чука	sọc
животи	lives
недостатокот	vitamin
гватемала	guatemala
гватемала	gua
шеќер	đường
шеќер	sugar
насловната	bìa
насловната	cover
насловната	che
сребрен	bạc
плажа	biển
плажа	beach
хелсинки	helsinki
драган	dragan
лисабон	lisboa
лисабон	lisbon
патрик	patrick
херои	heroes
доминација	domination
доминација	dominance
темно	dark
темно	tối
подели	tách
подели	chia
подели	chia
отстрани	bỏ
отстрани	xóa
бројки	số
кирилица	cyrillic
марио	mario
резолуција	vụn
резолуција	giải
подвид	subspecies
тајван	taiwan
пен	penn
пен	pen
пен	bút
астрономија	astronomy
привлече	vẽ
привлече	lê
привлече	drew
печка	lò
печка	furnace
нормална	chuẩn
нормална	thường
додатоци	extras
пресметување	tính
копија	chép
копија	copy
копија	trích
доцна	sen
доцна	trễ
доцна	khuya
доцна	muộn
алмерија	almería
боцвана	botswana
дневник	log
ориз	gạo
ориз	cơm
бајазит	bayezid
началник	sếp
монтреал	montréal
монтреал	montreal
фра	fra
форд	ford
кат	tầng
кат	sàn
дејв	dave
коефициент	coefficient
втори	giây
удари	strokes
елен	hươu
елен	ellen
забелешка	note
умре	chết
кавказ	caucasus
кавказ	kavkaz
мајстори	masters
арнолд	arnold
григориј	gregory
сара	sarah
сара	sara
баден	baden
могила	mound
могила	gò
приштина	pristina
селим	selim
купола	dome
купола	vòm
доделување	trao
јар	yar
последиците	chụm
последиците	véo
собир	rally
собир	gom
распадот	disintegration
убаво	đẹp
греј	gray
греј	xám
греј	xám
флора	flora
лопез	lopez
корпус	corpus
класика	classics
класика	classic
спиење	ngủ
спиење	ngủ
спиење	ngự
кери	kerry
кери	gary
кери	carrie
кери	keri
негативно	âm
негативно	ám
раси	xáo
прекар	nickname
гага	gaga
затвореници	cons
сиромашните	nghèo
сиромашните	nghiệp
мечки	gấu
кажано	vernacular
петровиќ	petrovic
слем	slam
хебрејски	hebrew
женева	geneve
галија	gaulois
галија	gaul
јупитер	jupiter
прилика	dịp
подем	rise
владо	vlado
опашка	đuôi
опаѓање	giảm
мит	mit
мит	myth
мит	mit
мит	mlt
митрополитот	metropolitan
дитмаршен	dithmarschen
табла	tablet
морган	morgan
мачки	mèo
мачки	cats
цврста	đặc
холмс	holmes
бит	bit
бит	cắn
алабама	alabama
претходни	trước
дени	danny
тренд	trend
специјалист	chuyên
храброст	dũng
храброст	chống
откритие	discovery
пола	paula
пола	nửa
хјустон	houston
топли	ấm
доверба	tin
шумски	rừng
бразилски	brazil
бразилски	brazilian
челик	thép
дама	đầm
дама	tẩy
однапред	advance
душа	hồn
душа	soul
џери	gerry
џери	geri
џери	jerry
ирина	irene
ирина	irina
зевс	zeus
парче	mảnh
парче	miếng
парче	piece
парче	vở
притоки	tributaries
алексеј	alexey
алексеј	alexei
алексеј	aleksey
алексеј	aleksey
алексеј	aleksei
телефон	đt
бргу	mau
бргу	nhanh
бргу	mau
бргу	nhanh
еди	eddie
еди	edi
еди	eddy
расказ	truyện
расказ	chuyện
патувања	du
патувања	du
патувања	journeys
патувања	trips
долен	hạ
долен	dưới
долен	bậc
долен	đáy
долен	bottom
лоциран	nằm
последни	cuối
цевка	ống
тврдења	ngợi
тврдења	khai
бин	bin
бин	bean
бин	đậu
георгиев	georgiev
единаесет	eleven
врти	spinner
врти	spinning
врти	spin
врти	quay
бик	taurus
бик	ngưu
бик	bò
бик	bull
били	billy
били	billie
диего	diego
чаплин	chaplin
антика	antique
кабел	cáp
гледање	xem
претвора	converts
бон	bón
бон	bon
потпишувањето	ký
нигерија	nigeria
папуа	pa
хил	đồi
хил	ngổn
хил	hill
хил	hoan
ветер	gió
делајл	delisle
јамајка	jamaica
леопард	leopard
вероисповед	denomination
бруто	ghê
лутер	luther
пресметува	tính
фејсбук	facebook
квебек	quebec
масачусетс	massachusetts
даблин	dublin
работно	nghề
работно	việc
рајан	ryan
валенсија	valencia
остин	austen
остин	austin
крајна	ultimate
гостин	khách
кеш	kesh
кеш	cache
кеш	cash
хусеин	hussein
истрага	inquiry
соби	phòng
холивуд	hollywood
арм	tay
пердуви	lông
трансформација	biến
прозорец	sổ
мускули	muscle
произлегуваат	cuống
пештера	cave
пештера	hang
негативен	âm
негативен	ám
стан	condo
стан	hộ
хор	hup
роб	rob
роб	cướp
чист	sạch
чист	cai
чист	sạch
алберто	alberto
повикува	gọi
комнин	komnenos
даре	dám
седмата	seventh
казни	phạt
казни	câu
казни	phạt
штутгарт	stuttgart
зеленчук	rau
зеленчук	rau
зеленчук	rau
гарда	gác
гарда	canh
еколошки	ctp
апликација	app
скок	nhảy
скок	leap
спречување	ngăn
придонесува	contributes
ниш	nis
ниш	nish
франческо	francesco
грбови	lưng
индијана	indiana
епир	epirus
лацио	lazio
пловдив	plovdiv
партизан	partizan
чашка	cup
чашка	cốc
чашка	tách
песок	bi
песок	cát
длабока	deep
длабока	sâu
неапол	naples
неапол	napoli
премиера	premiere
њутн	newton
зелени	lục
леонард	leonard
сем	sam
донесување	enactment
куранот	quran
чад	tchad
чад	chad
чад	hút
чад	khói
главното	chính
главното	main
петре	petre
петре	jesse
вимблдон	wimbledon
тврдење	nhận
сончеви	nắng
сончеви	sunny
ита	bảnh
парсонс	parsons
играње	thấm
играње	chơi
играње	divx
помина	tan
перформанси	suất
прекин	ngắt
јоаким	joakim
јоаким	joaquim
јоаким	joachim
допир	touch
допир	ống
допир	sờ
допир	chạm
квадрат	đc
квадрат	square
квадрат	vuông
човечка	human
абу	abu
цврсти	đặc
фолклор	folklore
позитивна	dương
средновековен	medieval
либан	liban
либан	lebanon
блог	blog
животински	vật
фузија	fusion
автопат	freeway
атлетика	athletics
јосип	josip
кино	kino
кино	phim
крзно	lông
белгиски	bỉ
ким	kim
слаб	yếu
слаб	nhược
јулија	yulia
јулија	julia
јулија	juliet
морис	morris
морис	maurice
поделено	chia
мичиген	michigan
избега	thoát
избега	escape
пресмета	tính
чека	đợi
чека	chờ
знаел	tú
ернест	ernest
зависат	hinge
јони	johnny
ознаки	thẻ
ознаки	tags
мобилни	mobile
мобилни	mobil
тешкотии	nhọc
тотенхем	tottenham
родик	roddick
екстремно	extreme
заробени	lửng
заробени	kẹt
фанови	fans
фанови	fan
впрочем	vả
стандардна	chuẩn
стандардна	standard
рон	ron
исполни	meet
исполни	gặp
чевли	giày
чевли	giầy
чевли	móng
гени	gien
џорџија	gruzia
џорџија	georgia
вистинско	real
вистинско	thực
вистинско	thật
вистинско	thiệt
средновековни	medieval
вајт	wyatt
вајт	trắng
вајт	white
вајт	bạch
вајт	whyte
загрозени	endangered
загрозени	tiềm
професија	nghề
тренерот	hlv
лак	arc
лак	cung
лак	bow
британците	brits
керамика	gốm
керамика	ceramic
керамика	gốm
маргарет	margaret
дамјан	damien
латиница	latin
елиот	elliott
елиот	eliot
елиот	elliot
цевки	tuber
разбере	hiểu
разбере	hieu
кристина	christina
кристина	kristina
кристина	christine
кристина	cristina
кантри	quốc
федерацијата	federation
мета	meta
мета	đo
киро	kiro
бартон	burton
бартон	barton
педро	pedro
поетски	thơ
вежби	gỉa
рига	riga
ланка	lanka
вајмар	weimar
брзини	gears
брзини	gear
делта	delta
реални	tế
лихтенштајн	liechtenstein
слуша	nghe
погон	phao
пребарување	tìm
витенберг	wittenberg
пченка	maze
пченка	ngô
пченка	bắp
пченка	lúa
банди	bundy
плазма	plasma
палма	palma
старост	tuổi
мелбурн	melbourne
економисти	economists
габи	gaby
циа	cia
циа	cla
циа	cia
циа	ương
циа	cla
алегро	allegro
мртов	chết
одра	oder
покасно	sau
свис	suisse
мачка	mèo
мачка	cat
немири	loạn
немири	riot
палермо	palermo
печатење	in
печатење	in
буенос	buenos
трофеј	cúp
слаба	yếu
слаба	nhược
внесување	nhập
внесување	danh
змии	rắn
ракописи	manuscripts
диви	wild
диви	hoang
диви	savage
гувернерот	đốc
северот	bắc
кара	kara
кара	cara
капетанот	trưởng
болоња	bologna
живите	sống
живите	living
омраза	hat
омраза	ghét
омраза	hat
поморски	maritime
отвор	phễu
трново	tarnovo
терористички	khủng
диско	disco
иствуд	eastwood
каеда	qaida
судбина	destiny
судбина	phạn
гана	ghana
гана	ghanaian
креирање	tạo
креирање	tạo
креирање	tạo
полни	say
полни	full
полни	đầy
репутација	đồn
капија	gate
капија	cổng
споменат	liễu
ридови	đồi
ридови	hills
пареа	steam
пареа	lết
бременоста	thai
непал	nepal
падне	sáp
падне	rơi
падне	sút
падне	ngã
татковина	motherland
татковина	homeland
татковина	fatherland
теза	thesis
гробница	mộ
гробница	tomb
габриел	gabriel
габриел	gabrielle
тренинг	luyện
тренинг	training
аирес	aires
вклучено	gồm
вклучено	kèm
емитување	phát
ираклиј	heraclius
возење	cưỡi
возење	ri
бих	bih
каиро	cairo
брзи	mau
брзи	nhanh
паркер	parker
максим	maksim
максим	maximus
максим	maxim
максим	maxime
десетици	chục
придружба	entourage
загриженост	lo
вајлд	wilde
експлозија	blast
експлозија	nổ
експлозија	nổ
славните	celebrity
славните	nổi
прими	nhận
непријател	địch
непријател	thù
непријател	địch
железно	sắt
дер	der
раб	mép
раб	edge
раб	rìa
раб	cạnh
камера	camera
ланд	đáp
флеш	nháy
флеш	flash
терминал	trạm
терминал	tận
нигер	niger
духови	ghosts
духови	ma
поблиску	closer
церемонија	lễ
броз	broz
недостиг	vitamin
наследен	thừa
лоза	vine
лоза	bloodline
зелен	lục
злосторства	atrocities
бијонсе	beyoncé
бијонсе	beyonce
бијонсе	beyonce
грин	greene
грин	greens
сфера	cầu
живеалишта	residences
живеалишта	dwellings
рог	rogue
рог	sừng
рог	kèn
рог	horn
прес	nhấn
прес	bào
прес	ấn
прес	bấm
династии	triều
податок	dữ
маска	nạ
маска	mask
бунтот	loạn
сива	xám
прогласи	tuyên
жолто	vàng
жолто	nhát
фановите	fans
фановите	fan
измама	deception
измама	scam
фантастика	fiction
ситни	petty
роуз	rose
роуз	ngợi
североисточна	northeastern
петнаесет	fifteen
готски	goth
готски	gothic
радост	joy
паул	paul
мотив	motif
фокс	fox
фокс	cáo
кил	kiel
бронзени	đồng
поток	luồng
поток	suối
поток	stream
блејк	blake
гијом	guillaume
буш	bush
бруклин	brooklyn
регент	regent
помлад	younger
спроти	across
магија	spell
магија	thuật
магија	magic
забележана	đốm
забележана	spotted
нормален	chuẩn
нормален	thường
тима	tima
грозје	nho
грозје	nho
трговец	buôn
трговец	buôn
трговец	buôn
гери	gerry
гери	gary
бари	bari
руда	quặng
отстапување	lệch
потези	moves
поеми	thơ
грлото	họng
визија	vision
хауард	phuong
хауард	howard
рубе	roubaix
шон	shawn
шон	shaun
шон	sean
капела	chapel
феликс	felix
интерфејс	giao
гренланд	greenland
електрично	điện
електрично	điện
емили	emily
сериозна	bách
мешано	võ
мешано	medley
хонг	hong
хонг	hồng
сонот	daydream
прозорци	windows
тина	tina
гент	gent
гент	gant
реално	real
реално	thực
реално	thật
реално	thiệt
придонесе	góp
карпа	vuốt
карпа	cliff
карпа	đá
карпа	rock
волумен	volume
завршено	xong
завршено	lam
завршено	xong
сплит	tách
сплит	chia
даун	daun
монте	monte
дестинација	đích
сирење	cheese
лоцирана	nằm
минерали	khoáng
засекогаш	forever
засекогаш	mải
робин	robin
светла	đèn
светла	sáng
светла	mẻ
специјализирани	chuyên
невис	nevis
наумов	naumov
дискови	discs
црви	giun
црви	worms
црви	giòi
крилја	wings
крилја	cánh
џонатан	jonathan
њукасл	newcastle
херберт	herbert
русите	nga
ремикс	remix
борусија	borussia
жанеиро	janeiro
падина	dốc
дамки	stains
дамки	đốm
борел	borel
болен	ill
болен	ốm
болен	bệnh
болен	ốm
болен	cúm
мет	matt
унгарскиот	hung
унгарскиот	hungary
сливот	confluence
вработување	tuyển
јасен	xoã
апарат	camera
морските	sponges
медисон	madison
ментор	mentor
шели	shelley
шели	shelly
стих	verse
мјанмар	myanmar
гарсија	garcia
гарсија	garcia
гарсија	garcía
заем	vay
максимилијан	maximilian
капа	kappa
капа	cap
капа	mũ
капа	xịt
капа	nón
капа	capa
микронезија	micronesia
гвајана	guyana
омега	omega
мешани	võ
церемонијата	lễ
ленин	lenin
бокс	giải
бокс	boxing
бокс	bốc
зелено	lục
јава	rides
јава	java
моја	mỏ
моја	mine
балет	ballet
балет	balê
вечера	tối
наполи	naples
наполи	napoli
наполи	napoli
наведено	chất
јазична	lingual
осман	osman
обична	plain
меша	mixes
вејн	wayne
драчево	connecticut
толкува	interpreted
луизијана	louisiana
кутии	hộp
купер	cooper
чичко	chú
чичко	bác
момчиња	boys
убиец	assassin
стојанов	stoyanov
бери	barry
жупанија	quận
жупанија	hạt
покана	mời
бирмингем	birmingham
слаби	yếu
слаби	nhược
другари	nẫu
путин	putin
орландо	orlando
ветрови	gió
емануел	emanuel
емануел	emmanuel
брдо	đồi
брдо	ngổn
брдо	hill
брдо	hoan
реченици	câu
атланта	atlanta
власи	vlach
преводи	dịch
белег	thẹo
белег	scar
белег	sẹo
белег	bớt
белег	mác
белег	mark
митови	myths
фелпс	phelps
астрономијата	astronomy
бомби	bom
кнежество	achaia
еврото	euro
конг	kông
конг	kong
програм	trắc
програм	chương
орион	orion
уништувањето	tug
негативна	âm
негативна	ám
забите	răng
најмладиот	út
верона	verona
перо	pero
перо	lông
илјада	nghìn
илјада	ngàn
кејт	kate
ранет	thương
дарко	darko
ресторан	diner
вили	willy
вили	willie
вили	villas
гугл	google
конрад	conrad
конрад	konrad
алт	alt
подарок	tặng
дивината	dã
нега	care
пирс	pierce
пирс	piers
беј	vịnh
беј	bay
астон	aston
ројал	royal
дишење	thở
стенли	stanley
сиера	sierra
четириесет	forty
волфганг	wolfgang
освоен	lĩnh
дијана	diana
дијана	diane
виртемберг	württemberg
молитва	nguyện
динамика	động
динамика	dynamics
динамика	momentum
огледало	gương
огледало	mirror
дигитален	digital
узбекистан	uzbekistan
видеа	video
видеа	videos
пустината	mạc
дигитална	digital
остри	sharp
остри	nhọn
остри	phũ
остри	chát
сексуални	sex
обновен	khôi
бојан	bojan
полинезиски	polynesia
дефиниран	aps
лесен	nhẹ
низи	chuỗi
низи	strings
гер	guerre
даглас	douglas
тото	toto
даг	dug
даг	doug
лок	lok
лок	locke
сиетл	seattle
сиетл	seatle
вектор	vector
пиво	beer
пиво	bia
метју	mathew
метју	matthew
стомакот	bụng
стомакот	bụng
хормони	hormone
хормони	hormon
хормони	hormone
хормони	hormon
хормони	hormones
микеланџело	michelangelo
шок	sốc
шок	shock
тенис	tennis
емил	emile
емил	emil
герман	đức
гај	gaius
гај	guy
гај	khứa
гај	gã
тули	gạch
тули	gạch
тули	brick
тули	tully
алтернатива	alternative
мекларен	mclaren
сатурн	saturn
перспектива	prospect
винсент	vincent
еднина	singular
чисти	cai
чисти	sạch
полско	polish
паднала	rớt
паднала	rơi
паднала	té
паднала	ngã
глад	đói
рене	renee
рене	rene
рене	rené
рене	rené
рене	rene
претходна	trước
неопределено	fuzzy
неопределено	nhòe
директни	direct
директни	trực
шанси	hội
шанси	shaanxi
гете	goethe
илиноис	illinois
управниот	lái
бура	giông
бура	bão
валверде	valverde
театри	rạp
четврто	mùng
григор	grigor
сервер	máy
сервер	phục
сервер	server
пирамида	pyramid
бремен	bremen
велигден	easter
махмуд	mahmud
махмуд	mahmoud
платон	platon
платон	plato
платите	lương
оружја	khí
оружја	súng
стандардни	chuẩn
стандардни	standard
прсти	ngón
арѓеш	argeș
означи	tag
означи	thẻ
марсел	marcel
клод	claude
бордо	bordeaux
фока	seal
парма	parma
натриум	natri
албрехт	albrecht
поинаку	khác
наставник	thầy
далас	dallas
картичка	bài
картичка	thẻ
картичка	card
моторот	tơ
мото	moto
слободан	slobodan
колорадо	colorado
зимбабве	zimbabwe
тереза	têrêsa
тереза	teresa
тереза	theresa
студијата	học
кејп	cape
сегмент	niche
сегмент	đoạn
роди	sinh
роди	roddy
војводина	vojvodina
црево	ruột
јута	utah
јута	jutta
кисела	alkaline
кисела	kiềm
седмиот	seventh
колонизација	colonization
сали	sully
сали	sali
сали	sulley
сали	sally
секција	phần
плеј	playoff
воспаление	gớm
фил	phil
фил	phill
предниот	anterior
охајо	ohio
јакоб	jakob
јакоб	jacob
нејзе	her
нејзе	cổ
бакар	đồng
усвоено	nuôi
жица	dây
педесет	mươi
педесет	usd
педесет	fifty
андер	ander
нормални	chuẩn
нормални	thường
адријан	hadrian
адријан	adrian
дрим	drin
бангладеш	bangladesh
бронза	đồng
хепберн	hepburn
заклучи	khoá
заклучи	khóa
синоним	synonymous
синоним	synonym
сандерленд	sunderland
дизајнер	designer
екран	bày
роза	rose
роза	ngợi
роза	rosa
роза	hồng
роза	roza
ејми	amy
ејми	aim
ејми	ame
водопади	ngã
водопади	falls
водопади	thác
водопади	rơi
водопади	sút
потпис	ký
волт	walt
ага	aga
куско	cusco
произведе	produce
одделно	skill
судска	judicial
убијци	assassins
магдалена	magdalene
магдалена	magdalena
магдалена	magdalena
данскиот	danish
осудени	doomed
кирибати	kiribati
монро	monroe
изгубени	mất
изгубени	thua
стрес	stress
стрес	toan
лукас	lucas
лукас	lukas
фотографијата	photo
фотографијата	foto
фотографијата	ảnh
тибет	tibet
заработи	giành
линкови	xích
линкови	links
мара	mara
нилски	hippo
новела	novella
прослава	lễ
сок	juice
родно	native
кану	kano
кану	xuồng
кану	canoe
александра	alexandra
александра	aleksandra
оперски	opera
злото	xấu
злото	ác
беркли	berkley
беркли	berkeley
архив	archives
изабела	isabella
изабела	isabelle
хасан	hassan
хасан	hasan
жолти	vàng
жолти	nhát
испраќање	gửi
испраќање	phái
богатства	riches
соберат	thu
соберат	men
јон	ion
сахара	sahara
раѓа	sinh
сфати	hiểu
сфати	hiểu
сфати	hieu
хром	chrome
хром	crom
лед	băng
лед	đá
лед	is
опстанок	survival
демо	demo
доза	liều
намибија	namibia
бронзен	đồng
викенд	weekend
емирати	emirates
универзален	universal
универзален	chung
спортист	sportsman
ангола	angola
поглавје	chương
вигинс	wiggins
достигнат	đa
стотина	trăm
кемал	kemal
видлива	bien
откриваат	lộ
инка	inca
инка	phễu
ротација	xoay
ротација	quay
ротација	xoay
ротација	quay
тенкови	tăng
загрозен	endangered
загрозен	tiềm
човечко	human
опен	download
опен	mở
опен	má
теодора	theodora
прстени	nhẫn
болки	đau
панама	panama
театарска	theatrical
мастерс	masters
каталонија	catalunya
каталонија	catalonia
галиција	galicia
сенка	bóng
сенка	shadow
сенка	râm
сенка	khuất
занает	craft
витези	kị
брест	brest
анастасија	anastasia
оман	oman
диригент	conductor
супстанции	chất
гнездо	nest
гнездо	tổ
кралско	royal
кралско	imperial
топлината	ấm
вага	libra
лорен	lorraine
лорен	lauren
лорен	loren
кози	dê
карибите	caribê
карибите	caribbean
карибите	caribe
јачина	magnitude
утрински	sáng
наша	plr
грмушки	bush
ремо	remo
зајак	thỏ
доволна	đủ
лош	xấu
лош	bad
лош	kém
лош	khiếp
лош	tệ
кал	bùn
кал	kal
кал	cale
кал	cal
дан	dan
дан	dunne
дан	dunn
дан	dun
соочи	face
соочи	mặt
помало	lesser
предизвик	thạch
предизвик	thách
малтер	vữa
матеј	matthew
ријана	rihanna
пенали	phạt
предизвикувајќи	gây
празни	rỗng
празни	trống
шефот	sếp
шефот	sếp
шефот	boss
четворица	bốn
пластика	nhựa
пластика	nhựa
пластика	plastic
јемен	yemen
јемен	ye
уран	uranus
обоени	sơn
алба	alba
божиќ	christmas
боби	bobby
ранети	thương
роси	rossi
точна	đúng
подот	pod
подот	tầng
подот	sàn
обемот	volume
месопотамија	mesopotamia
вирус	virus
вирус	virut
добиток	bò
сиромаштија	nghèo
шер	shere
шер	sher
шер	cher
алмати	almaty
дејан	dejan
конкретни	tông
супстанца	chất
наназад	ngược
наназад	ngược
лејди	đầm
