din	od
grupa	grupa
redactor	editor
redactor	urednik
proiecte	projekti
proiecte	projekata
canalul	kanal
canalul	kanalu
canalul	channel
pirinei	pireneji
obiect	objekat
ovidiu	ovidiu
ioana	joan
royal	royal
royal	kraljevska
royal	kraljevsko
royal	kraljevski
tineri	mladi
tineri	mlada
tineri	young
tineri	mladić
nordică	nordijska
harry	hari
harry	harry
companii	kompanije
cartier	naselje
cartier	cartier
specialitate	specijalitet
aspect	izgled
aspect	aspektu
aspect	aspekt
clădire	zgrada
creată	kreirana
creată	stvoreno
creată	stvorena
creată	stvoren
creată	stvorio
dealul	brdo
determinat	odlučan
determinat	utvrdili
guvernator	guverner
episod	epizode
episod	epizoda
centre	centara
centre	centri
centre	centrima
centre	centri
centre	centre
alpes	alpes
henri	henri
acțiunile	akcija
acțiunile	radnje
acțiunile	akcije
acțiunile	postupci
acțiunile	postupcima
crede	vjeruju
josé	josé
noastră	naše
noastră	naša
noastră	naš
acceptat	prihvatio
acceptat	prihvaćena
acceptat	primljeni
acceptat	primljen
acceptat	prihvatili
debut	debi
episodul	epizode
episodul	epizoda
religioasă	vjerski
religioasă	vjersko
religioasă	vjerskim
religioasă	vjerska
religioasă	vjerskih
religioasă	vjerske
praga	prag
critică	kritika
critică	kritike
critică	kritična
critică	kritično
ține	zadrži
ține	keep
necesară	potrebnih
necesară	neophodni
necesară	neophodno
necesară	neophodna
necesară	neophodan
necesară	neophodnih
necesară	neophodnu
baden	baden
cambridge	cambridge
artiști	umjetnici
regional	regionalni
regional	regionalna
americani	amerikanaca
americani	amerikanci
georg	georg
ceaușescu	ceaușescu
regimentul	regimenta
regimentul	puk
paginile	stranica
paginile	listovi
înscris	postigao
înscris	upisao
utc	utc
net	neto
net	net
francisc	francis
francisc	franjo
câmp	polje
sigur	sure
sigur	siguran
faza	faze
faza	faza
alfred	alfred
atacat	napali
atacat	napao
memoria	sjećanje
memoria	uspomena
memoria	pamćenje
memoria	memorija
memoria	memorije
memoria	memorijski
mâna	šaka
will	will
will	će
will	ce
dea	dea
rezultatele	rezultati
geografice	geografske
geografice	geografska
geografice	geografski
domenii	domena
domenii	polja
domenii	područja
domenii	oblasti
fondator	osnivački
fondator	osnivanja
fondator	osnivača
fondator	osnivač
pădure	woods
pădure	šuma
apele	vodama
fosta	bivši
eduard	edvard
eduard	edward
eduard	eduard
asemănătoare	slični
asemănătoare	slične
asemănătoare	sličan
asemănătoare	slična
asemănătoare	sličnim
pur	čisti
pur	čisto
pur	čista
document	dokument
evreilor	jevreji
concurs	takmičenje
concurs	konkurs
concurs	takmičenje
sol	tlo
sol	tlu
sol	sol
sol	terenu
sol	tlo
sol	kopnena
sol	tlu
sol	ground
proprii	own
proprii	vlastiti
proprii	sopstvenog
proprii	sopstvene
proprii	sopstveni
proprii	posjeduju
viteza	brzina
statut	status
nave	brodovi
nave	brodove
nave	brodovima
nave	plovila
cat	mačka
legat	vezan
legat	vezane
legat	vezao
mijloc	srednji
durata	trajanja
durata	trajanje
lucruri	stvari
austriac	austrijski
locuit	naseljeno
japonez	japanski
înconjurătoare	okolne
înconjurătoare	okolnim
mașini	automobile
mașini	automobili
mașini	automobila
mașini	mašine
liste	liste
constantinopol	konstantinopolj
campion	šampion
puține	par
puține	nekoliko
masa	sto
masa	masa
masa	obroku
vândut	prodala
vândut	prodat
vândut	prodao
ducele	vojvoda
youtube	youtube
campionilor	šampioni
altul	još
dumneavoastră	vaš
dumneavoastră	tvoje
dumneavoastră	your
dedicat	posvetio
dedicat	posvećen
incluse	uključivala
incluse	uključena
varșovia	varšava
minim	minimalno
minim	minimum
minim	minimalna
minim	minimalno
minim	minimalni
frații	braće
frații	braća
intrare	ulaz
intrare	doprinos
intrare	ulazni
intrare	ulazak
intrare	upis
străine	stranih
străine	strani
străine	stranim
frumos	lijepe
frumos	lijepa
frumos	nice
întotdeauna	uvijek
întotdeauna	uvek
giovanni	giovanni
pământul	zemlja
episoade	epizode
episoade	epizoda
stea	zvijezda
remarcat	primijetili
remarcat	zapaža
remarcat	ukazao
remarcat	naglašeno
mereu	uvijek
mereu	uvek
limita	ograničavaju
limita	ograničenje
implicat	sprovodile
implicat	uključen
districte	okruzi
districte	okruga
thailanda	tajland
françois	françois
lot	lot
lot	mnogo
papă	papa
ordinea	naređenje
ordinea	naredbu
ordinea	reda
ordinea	red
jet	jet
denumire	ime
poloneză	poljski
jackson	jackson
născută	born
născută	rođen
născută	rođena
născută	rođeni
williams	williams
cer	sky
cer	nebo
utilizate	korištene
utilizate	koristi
utilizate	korišteno
utilizate	korišten
regal	royal
regal	kraljevska
regal	kraljevsko
regal	kraljevski
tradus	prevedene
tradus	preveden
tradus	prevedena
străinătate	stranih
străinătate	strani
străinătate	stranim
sicilia	sicilija
algeria	alžir
românii	rumuni
utc+	utc+
comisia	komisija
adevăr	istina
jacques	jacques
capitală	kapital
trupe	bendova
trupe	bendovi
trupe	trupe
vietnam	vijetnam
angeles	angeles
luca	luke
luca	luk
luca	luca
hotărât	odlučili
hotărât	odlučilo
hotărât	odlučila
hotărât	odlučio
marian	marian
scena	scena
științific	naučna
științific	naučne
științific	naučno
banat	banat
capacitatea	kapacitet
capacitatea	kapaciteti
capacitatea	sposobnosti
capacitatea	sposobnost
economie	ekonomija
economie	privreda
temperatura	temperatura
modificări	modifikacije
modificări	amandmani
modificări	amandmane
modificări	promjene
profil	profil
mexic	meksiko
software	softver
soțul	muž
corect	pravo
corect	desno
corect	pravilna
corect	fer
corect	sajam
dans	ples
dans	plesu
dans	ples
independența	nezavisnost
val	val
val	talas
côte	côte
evoluat	razvio
evoluat	evoluirala
evoluat	evoluirao
evoluat	evoluirali
evoluat	razvijen
last	last
last	poslednji
last	poslednja
last	posljednja
last	zadnja
last	posljednji
scott	scott
angajat	radnik
angajat	zaposleni
angajat	zaposlenih
angajat	angažovali
angajat	zaposlio
poarta	kapije
poarta	gate
poarta	kapiji
poarta	kapija
poarta	kapiju
tour	turneja
tour	tour
rolurile	uloge
big	velikih
big	veliki
hill	brdo
rhin	rhin
rhin	alsace
lemmon	lemmon
apărarea	odbranu
apărarea	odbrana
apărarea	odbrana
durată	trajanja
durată	trajanje
comandantul	komadant
comandantul	komandant
leopold	leopold
juan	juan
rețea	mrežu
rețea	mreže
rețea	mreža
utilizatori	korisnici
utilizatori	korisnika
spring	proljeće
spring	proleće
voturi	glasove
voturi	glasova
voturi	glasa
voturi	glasovima
documentar	dokumentarac
teritoriale	teritorijalnoj
teritoriale	teritorijalni
teritoriale	teritorijalna
teritoriale	teritorijalne
silver	srebro
toamna	jesen
toamna	jesen
toamna	pad
texas	texas
situație	situacija
situație	stanje
valori	vrijednosti
liviu	liviu
vânătoare	slayer
vânătoare	lov
vânătoare	lov
alex	alex
iacob	jakov
iacob	james
evenimentele	događaja
evenimentele	događaji
evenimentele	dešavanja
sectorul	sektor
francisco	francisco
distrus	uništene
distrus	uništen
distrus	uništena
distrus	uništeni
grande	grande
may	maj
back	nazad
back	back
back	vrati
scăzut	niski
scăzut	nizak
scăzut	low
line	linija
independente	independent
independente	nezavisno
independente	nezavisni
independente	nezavisna
normal	normalno
normal	normalan
normal	normalni
normal	normalne
normal	normalna
termină	završiti
create	kreirana
create	stvoreno
create	stvorena
create	stvoren
create	stvorio
tone	tona
tone	tone
tone	tona
tone	tone
tone	ton
tone	tona
football	nogomet
football	fudbala
football	fudbalu
football	football
football	fudbal
aria	arija
rece	hladno
insulă	ostrvo
similar	slični
similar	slične
similar	sličan
similar	slična
similar	sličnim
similar	slično
angajați	uposlenici
irlanda	irska
green	zelena
can	može
michel	michel
tehnice	tehnički
tehnice	tehnička
nostru	naše
nostru	naša
nostru	naš
serviciu	služba
serviciu	servis
romani	rimljani
romani	romski
romani	romskog
romani	romska
râu	rijeka
căsătoria	brak
jones	jones
gol	gol
gol	gola
gol	gol
gol	cilj
gol	prazan
gol	prazna
rar	rijetko
rar	rijetki
rar	rijetko
teodor	theodore
teodor	teodor
teodor	teodor
young	mladi
young	mlada
young	young
young	mladić
moare	umire
moare	umre
întinde	trase
argentina	argentina
argentina	argentinac
decizia	odlukom
decizia	odluka
lansarea	pokretanje
lansarea	pokretanje
lansarea	pokrenuti
eroilor	heroji
#aaa	#aaa
călătorie	putovanje
călătorie	putovanje
călătorie	trip
călătorie	putovanje
johannes	johannes
sorin	sorin
ajutat	pomagao
ajutat	pomogla
ajutat	pomogao
management	menadžment
ivano	ivano
formație	bend
formație	formiranje
formație	formiranja
formație	formacija
comitetul	odbor
comitetul	komitet
ran	ran
cont	račun
cont	obzir
cont	računa
structură	struktura
structură	strukturi
structură	strukture
banca	banka
dragoste	ljubav
charente	charente
out	iz
out	out
transformat	transformirao
transformat	pretvorena
specială	posebna
specială	specijalno
specială	specijalni
con	kupa
con	con
întoarce	okrenuti
întoarce	pretvaranje
întoarce	turn
întoarce	pretvoriti
par	dlaka
simbol	simbol
bruno	bruno
clasamentul	rang
finala	finale
finala	finale
finala	završni
finala	konačni
arestat	uhapšeni
arestat	uhapšena
arestat	uhapšen
sportiv	sportista
vin	dolazi
vin	vin
vin	vino
evoluează	razvijaju
rezistență	otpor
comisiei	komisija
oxford	oxford
sri	šri
albastru	plava
regulă	pravilo
contribuții	doprinosi
influență	uticaja
influență	utjecaj
influență	uticaj
disney	disney
fata	djevojka
fata	devojka
fata	girl
fata	licem
fata	suočavaju
fata	suočiti
fata	lice
fata	face
protejate	zaštićeni
protejate	zaštićen
protejate	zaštićena
regimul	režimu
regimul	režim
editare	uredi
editare	uređivanje
zbor	mušica
zbor	lete
zbor	leteći
zbor	leta
zbor	let
avion	avion
avion	avion
vas	brod
nava	brod
întreg	cijela
întreg	čitava
anti	anti
agricole	poljoprivredni
evident	očigledno
evident	očigledni
evident	očigledan
evident	očigledno
evident	očito
căutare	pretrage
căutare	potraga
căutare	pretraga
luhansk	luhansk
revistă	magazin
autoritatea	autoritet
lider	lider
arătat	pokazao
arătat	pokazale
arătat	pokazala
arătat	pokazalo
arătat	pokazali
cruce	krst
vot	glasanje
vocal	vokal
vocal	glasni
pilot	pilot
vrancea	vrancea
carlos	karlos
carlos	carlos
realitate	stvarnost
atins	ostvarili
atins	ostvareni
atins	dostignuti
atins	dotakao
atins	postigli
atins	postignutim
spaniol	španski
similare	slični
similare	slične
similare	sličan
similare	slična
similare	sličnim
bucuresti	bukurešt
chris	chris
includ	uključuju
includ	uključiti
dorit	tražen
dorit	želio
directorul	direktorij
ohio	ohio
metode	metoda
metode	metode
crucea	krst
participarea	učešće
ortodox	pravoslavna
ortodox	pravoslavni
dublu	dvostruki
dublu	dupla
dublu	dvostruko
dublu	dvostruke
magazin	radnja
magazin	shop
magazin	radnja
magazin	prodavnica
magazin	store
ștergere	delecija
ștergere	izbrisati
căzut	pala
iisus	isus
germanii	nijemci
urbană	urban
urbană	urbani
urbană	urbano
urbană	urbana
urbană	urbane
promovarea	promocija
promovarea	promoviranje
promovarea	promovira
lansată	pokrenula
lansată	pokrenut
lansată	lansirana
lansată	pokrenuta
fundația	foundation
fundația	fondacija
fundația	temelj
patrimoniului	naslijeđe
patrimoniului	baština
patrimoniului	nasljeđe
bazin	nizija
turneu	turneja
turneu	tour
turneu	turnir
sex	spol
sex	spol
exclusiv	isključivo
hall	vijećnica
hall	dvorana
hall	hall
statistică	statistika
statistică	statistička
statistică	statističke
statistică	statistika
texte	tekstova
texte	tekstovima
teme	teme
teme	domaći
japoneză	japanski
sânge	krv
giurgiu	giurgiu
fete	djevojke
fete	girls
separat	odvojeno
separat	razdvojene
separat	odvojenih
separat	odvojene
separat	odvojiti
artilerie	artiljerija
păsări	ptice
prieten	prijatelj
prieten	drug
ierusalim	jerusalem
ludwig	ludwig
marina	mornarica
marina	marina
imperial	carsku
imperial	carska
imperial	carske
inclusă	uključivala
inclusă	uključena
php	php
pri	pri
paralel	paralelnost
paralel	paralelna
paralel	paralelnih
paralel	paralelne
paralel	paralelni
paralel	paralelno
înțeles	razumiju
înțeles	shvatili
înțeles	razumije
spate	nazad
spate	back
spate	vrati
schimbarea	mijenja
schimbarea	promjena
schimbarea	izmjena
schimbarea	promjene
schimbarea	promjeni
schimbarea	promene
schimbarea	promena
universal	universal
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
high	visoko
high	visoki
financiare	finansijski
villa	vila
villa	villa
song	pjesma
următorul	sljedeći
următorul	narednu
următorul	sledeći
următorul	slijedeći
torino	torino
torino	torino
cursuri	kursevi
cursuri	časovi
teritorii	teritorije
teritorii	teritorija
păduri	woods
păduri	šume
turn	toranj
proprie	own
proprie	vlastiti
proprie	sopstvenog
proprie	sopstvene
proprie	sopstveni
proprie	posjeduju
cucerirea	osvajanja
cucerirea	osvajanje
conținut	sadržaj
conținut	sadržaja
prefectura	prefektura
pod	attic
pod	most
deseori	često
bătrân	stare
bătrân	stara
bătrân	staro
bătrân	stari
dinastie	dinastija
fiică	ćerka
fiică	kćerka
presa	media
presa	mediji
museum	muzej
cântăreață	pjevačica
cântăreață	pjevač
saxon	saxon
preotul	sveštenik
preotul	sveštenika
usa	vrata
usa	usa
scurte	kratko
creștin	hrišćanski
creștin	christian
creștin	hrišćanska
creștin	kršćanska
creștin	hrišćanin
creștin	kristijan
caracteristici	specifičnosti
caracteristici	karakteristike
ansamblu	ansambl
semn	znak
completă	završeno
completă	potpuna
completă	kompletna
completă	kompletan
mulțumesc	hvala
mulțumesc	hvala
mulțumesc	thank
kilometri	miles
kilometri	milja
kilometri	km
kilometri	kilometara
dvd	dvd
dunăre	dunav
indică	ukazuje
indică	ukazuju
brown	brown
vorbește	govori
vorbește	govoriti
vorbește	govori
purtat	nosio
idei	ideja
idei	idejama
idei	ideje
îndeplinit	ispunjena
îndeplinit	ispunio
tron	prijesto
tron	arš
tron	tronu
tron	tron
tron	trona
tron	tron
palatinat	falačka
anterioare	prethodno
anterioare	prethodna
anterioare	prethodnim
anterioare	prethodni
anterioare	prethodno
anterioare	prethodnom
anterioare	prethodne
complex	kompleksan
complex	kompleks
complex	kompleksna
dorința	želju
dorința	želja
simple	jednostavna
simple	jednostavne
simple	jednostavan
simple	jednostavni
simple	jednostavnih
simple	jednostavno
umană	čovjek
tema	tema
conțin	sadrže
organizate	organizovana
organizate	organizovane
organizate	organizovani
organizate	organizovano
organizate	organizovan
organizate	organizirani
organizate	organizirano
organizate	organizirana
militari	vojska
transferat	prebačen
transferat	prebačena
greutate	težina
organizația	organizacija
organizația	organizacija
electrice	električne
electrice	električna
electrice	električni
electrice	električna
electrice	električni
primăvara	proljeće
primăvara	proleće
programe	programima
programe	programi
programe	programima
programe	programi
turneul	turnir
puteri	ovlasti
puteri	sile
câmpia	ravnica
electrică	električne
electrică	električna
electrică	električni
electrică	električna
electrică	električni
iran	iran
proprietatea	imovine
proprietatea	vlasništvo
proprietatea	imovina
proprietatea	imovinu
proprietatea	imovinska
proprietatea	vlasništva
proprietatea	vlasništvo
scară	stepenica
scară	ljestvici
scară	skala
grele	heavy
grele	teški
grele	težak
grele	teška
grele	teške
permanent	trajni
permanent	trajnim
permanent	stalna
permanent	stalne
permanent	trajno
permanent	perm
gara	stanica
kim	kim
latin	latinski
rudolf	rudolph
rudolf	rudolf
ligii	liga
georgia	georgia
georgia	džordžija
georgia	gruzija
mănăstire	samostan
mănăstire	manastir
economia	privreda
aspecte	aspekata
aspecte	aspektima
aspecte	aspekti
observat	primijetili
observat	posmatrala
observat	posmatrao
principala	glavne
principala	glavna
principala	glavno
principala	glavni
introducerea	uvođenje
introducerea	upoznavanje
introducerea	uvodi
introducerea	uvođenju
introducerea	predstavljamo
introducerea	uvođenje
efect	efekt
efect	efekat
mărime	veličina
mărime	veličine
melodia	melodija
rapidă	brzo
rapidă	brza
rapidă	brz
rapidă	brzi
refnat	refnat
della	della
nepal	nepala
interpretare	tumačenje
ducesă	vojvotkinja
anne	anne
boli	bolesti
boli	oboljenja
boli	bolest
simplă	jednostavna
simplă	jednostavne
simplă	jednostavan
simplă	jednostavni
simplă	jednostavnih
simplă	jednostavno
opus	opus
opus	suprotnost
opus	suprotna
opus	suprotnim
opus	suprotno
matematician	matematičar
independență	nezavisnost
font	font
tradiția	tradicija
atena	atene
atena	atina
biografie	bio
biografie	biografija
adolf	adolf
împărțit	podijeljeni
împărțit	podijeljene
împărțit	podijeljen
împărțit	podijeljeno
împărțit	splitsko
împărțit	split
împărțit	splitska
artistic	umjetnička
artistic	umjetničko
artistic	umjetničkim
artistic	umjetnički
adunarea	skupština
reprezentată	zastupljena
reprezentată	predstavljao
reprezentată	predstavljena
căsătorită	udata
căsătorită	oženjen
căsătorită	oženio
organizată	organizirani
organizată	organizirano
organizată	organizirana
organizată	organizovana
organizată	organizovane
organizată	organizovani
organizată	organizovano
organizată	organizovan
adâncime	dubina
adâncime	dubinu
adâncime	dubine
adâncime	dubini
mână	šaka
săptămână	sedmica
conducere	vozeći
conducere	vožnje
conducere	vodstvo
conducere	vođstvo
culoarea	boja
culoarea	boji
culoarea	boje
culoarea	boju
culoarea	boja
filosofie	filozofija
handbal	rukomet
traducerea	prevođenje
times	puta
contele	računaju
contele	grof
contele	broji
alegerea	izboru
alegerea	izbor
libertatea	sloboda
energia	energija
capitolul	poglavlje
reviste	magazine
reviste	časopisa
solo	solo
specific	specifične
specific	konkretne
specific	specifična
comunitate	zajednica
majoritate	većina
nominalizat	nominovan
industriale	industrijske
industriale	industrijska
industriale	industrijski
soare	sunce
soare	sunce
soare	sunčan
soare	sani
bătălie	bitka
poveste	priča
cristina	cristina
fotografii	fotografije
fotografii	fotografija
bbc	bbc
fabrica	fabrika
măsuri	mjerama
măsuri	mjere
măsuri	mere
holstein	holstein
premiile	nagrade
premiile	nagrade
financiar	finansijski
financiar	finansijski
somme	somme
heinrich	heinrich
brandenburg	brandenburg
vie	živa
cântăreț	pjevačica
cântăreț	pjevač
romanian	engleski
paulo	paulo
metoda	metod
comuniste	komunistička
comuniste	komunistički
chile	čile
audio	audio
digital	digitalnu
digital	digitalna
digital	digitalne
digital	digitalni
digital	digitalnoj
marcel	marcel
conținutul	sadržaj
conținutul	sadržaja
württemberg	württemberg
virginia	virginia
pierde	gubi
pierde	izgubi
pierde	izgubiti
pierde	gube
pierde	izgubi
fizician	fizičar
eliberat	oslobođena
eliberat	izdat
eliberat	izdana
eliberat	izdale
eliberat	izdata
eliberat	izdali
eliberat	objavljeni
eliberat	pušten
eliberat	pušteni
eliberat	oslobođeno
listele	liste
treptat	postepenu
treptat	postepenom
treptat	postepene
treptat	postepeno
treptat	postepeno
comercială	komercijalne
comercială	komercijalni
comercială	reklama
originale	originalni
originale	originalna
originale	prvobitni
originale	originalne
originale	original
record	rekord
record	rekordno
record	bilježe
record	rekordnih
promovat	unaprijeđen
medalii	medalje
medalii	medalja
organizație	organizacija
organizație	organizacija
masculin	mužjak
hristos	hristos
hristos	hrista
octavian	oktavijan
sursele	izvori
sursele	izvora
chicago	chicago
sfânt	sveti
sfânt	saint
sfânt	sveta
sfânt	sveti
sfânt	sveto
artistice	umjetnička
artistice	umjetničko
artistice	umjetničkim
artistice	umjetnički
horia	horia
galben	žuta
activat	omogućena
activat	omogućio
activat	aktivirala
activat	aktiviran
indian	indijska
indian	indijanac
indian	indijski
referință	referenca
lac	jezero
lac	lac
instrument	instrument
instrument	alat
valentin	valentin
valentin	valentin
uscat	suha
uscat	suho
uscat	suho
posibilă	mogući
posibilă	moguće
francezi	francuski
realizări	dostignuća
realizări	postignuća
realizări	postignuća
scos	uklonjena
prezentate	predstavila
prezentate	predstavljena
prezentate	predstavljen
prezentate	predstavilo
prezentate	predstavio
jazz	džez
journal	žurnal
cameră	sobu
cameră	soba
cameră	sobe
uman	čovjek
sun	sunce
ernst	ernst
siguranță	bezbjednost
siguranță	bezbjednosti
siguranță	sigurnost
iucn	iucn
super	super
accesat	accessed
debutul	debi
liderul	lider
bad	loše
bad	bad
bad	loš
ușoară	blaga
ușoară	blagi
ușoară	blaži
ușoară	blage
ușoară	blagi
ușoară	blagog
legi	zakoni
unesco	unesco
internă	unutrašnje
internă	unutrašnja
internă	unutrašnji
declarată	proglašeno
declarată	proglašeni
declarată	proglasile
declarată	proglasio
grade	stepena
grade	stepeni
saône	saône
tehnic	tehnički
tehnic	tehnička
tehnic	tehnički
theodor	theodor
theodor	theodore
theodor	teodor
colecție	zbirka
colecție	kolekcija
colecție	collection
câmpul	polje
prezentare	prezentacija
inspirat	inspirisan
inspirat	inspirisala
sul	sul
tur	turneja
tur	tour
joe	joe
dinastiei	dinastija
portul	luka
portul	port
vocea	glas
deal	brdo
set	setu
set	set
set	postavio
set	postavljeni
accesul	pristup
accesul	pristupa
accesul	access
ochii	eyes
ochii	očima
ochii	oči
poezia	poezija
manchester	manchester
chimice	hemijska
chimice	hemikalija
chimice	hemijsko
chimice	hemijski
muzeu	muzej
cererea	zahtjev
cererea	potražnja
bob	boba
instituție	institucija
spitalul	bolnica
extins	proširili
extins	proširena
utilizare	upotreba
utilizare	koristimo
utilizare	upotreba
utilizare	iskoristi
utilizare	koristi
utilizare	koriste
atinge	dodir
atinge	tap
sănătate	zdravlje
francis	francis
francis	franjo
leftarm	leftarm
alfonso	alfons
alfonso	alfonsa
orchestra	orkestar
locotenent	poručnik
iso	iso
străini	strancima
străini	strancima
străini	stranaca
flori	cvijeća
flori	flowers
flori	cvijeće
experiență	iskustva
experiență	iskustvo
dispărut	nestao
legată	vezan
legată	vezane
legată	vezao
legată	povezano
legată	povezani
legată	povezane
legată	povezana
picioare	stopala
picioare	stopa
picioare	noge
femeilor	žene
toma	toma
toma	thomas
das	das
chimie	hemija
manuel	manuel
brian	brian
propunerea	prijedlog
scrisoare	pismo
scrisoare	slovo
clasică	klasični
clasică	klasični
clasică	classic
clasică	klasik
incluzând	uključujući
cand	kada
oise	oise
concerte	koncerti
zid	zid
critice	kritična
critice	kritično
executat	pogubljen
suprem	vrhovni
suprem	vrhovno
festival	festival
filmele	filmovi
filmele	filmova
birmania	burmi
metodă	metod
impact	utjecaj
impact	udar
impact	dostići
buna	dobro
buna	dobar
buna	dobre
religia	religija
jurnalist	novinar
perfect	savršen
perfect	savršena
hun	hun
adaugă	dodaju
adaugă	dodati
adaugă	dodajte
jules	jules
majore	major
femeile	žene
descoperirea	otkriće
roluri	uloge
obiectiv	cilj
obiectiv	objektivan
obiectiv	gol
obiectiv	cilj
hotel	hotel
izvor	proljeće
izvor	proleće
bourbon	burbon
polonezi	poljaci
cehia	češki
trimite	poslati
trimite	šalju
trimite	send
scriitorul	pisac
bruxelles	brisel
univers	svemir
cântat	pjevao
cântat	sung
europeni	evropljanin
europeni	evropski
europeni	evropljani
critici	kritika
critici	kritike
critici	kritičari
religios	vjerski
religios	vjersko
religios	vjerskim
religios	vjerska
religios	vjerskih
religios	vjerske
misiunea	misija
motivul	motiv
motivul	razum
ucraineni	ukrajinci
credință	vjera
creek	creek
parc	parc
context	kontekst
context	kontekstu
resurse	resurs
resurse	resursi
resurse	resurse
gaz	plin
gaz	gaz
părinți	roditelji
ebraică	hebrejski
arhitectura	arhitektura
analiza	analiza
planurile	planova
planurile	planove
planurile	planovi
planurile	planira
regionale	regionalni
regionale	regionalna
succesul	uspjeh
vorbe	riječi
vorbe	reči
zero	nula
canal	kanal
canal	kanal
canal	kanalu
canal	channel
specifică	specifične
specifică	konkretne
specifică	specifična
specifică	navodi
specifică	navesti
înregistrare	snimanje
înregistrare	rekord
înregistrare	rekordno
înregistrare	bilježe
înregistrare	rekordnih
înregistrare	registracija
înregistrare	registraciju
înregistrare	registracije
influențat	uticala
influențat	uticali
influențat	uticao
convins	uvjeren
greci	grci
greci	grčki
sergiu	sergiu
acuzat	optužio
acuzat	optužen
acuzat	optuženi
acuzat	optuženi
acuzat	okrivljeni
acuzat	optuženik
isus	isus
calif	halifa
dance	ples
petersburg	peterburg
petersburg	petersburgu
variantă	varijanta
instrumente	instrumente
instrumente	instrumenata
instrumente	alat
cronică	hronični
cronică	hronična
cronică	hronične
cronică	hroničnih
cronică	hroničnim
clasă	predavanje
drumuri	putevi
drumuri	ceste
variante	varijanta
variante	varijante
stephen	stephen
medicală	medicinska
medicală	medicinski
medicală	medical
creștină	hrišćanski
creștină	christian
creștină	hrišćanska
creștină	kršćanska
creștină	hrišćanin
creștină	kristijan
medicale	medicinska
medicale	medicinski
medicale	medical
conducători	vladari
conducători	lideri
inițială	početni
principiul	princip
mormântul	grob
mormântul	grobnica
turism	turizam
bisericile	crkava
alexandra	alexandra
alexandra	aleksandra
traduceri	prevode
petrescu	petrescu
frumoase	lijepe
frumoase	lijepa
bernard	bernard
loir	loir
modele	modeli
modele	templates
andré	andre
andré	andré
ardenne	ardenne
efectul	efekt
efectul	efekat
decide	odlučuje
decide	odlučiti
decide	odluče
ofițeri	oficiri
ofițeri	službenici
ofițeri	oficire
solar	solarni
solar	sunčev
solar	solarne
candidat	kandidata
candidat	kandidat
insecte	insekti
insecte	insektima
insecte	insekte
insecte	baje
corespondent	dopisnik
federal	federalni
federal	federalno
curte	dvorište
curte	dvorištu
curte	sud
curte	dvorišta
remix	remix
elevi	studenti
elevi	učenici
elevi	zenice
potențial	potencijal
potențial	potencijalno
mamă	mama
mamă	majka
lucrurile	stvari
coloana	stub
ștergerea	brisanje
poziții	pozicija
poziții	pozicije
poziții	položaje
poziții	pozicijama
trasee	pravci
trasee	pravaca
trasee	stazama
muzician	muzičar
comedie	komedija
tradițional	tradicionalna
tradițional	tradicionalne
tradițional	tradicionalno
like	kao
like	like
situații	situacijama
tancuri	tenkova
tancuri	tenkovi
steve	steve
acte	dela
acte	akte
acte	akti
acte	akata
acte	papire
acid	kiseline
colonel	pukovnik
automat	automatsko
automat	automatski
bogat	bogata
bogat	bogato
bogat	bogati
bogat	bogatim
bogat	bogat
oceanul	okean
repertoriul	repertoaru
atras	privukla
atras	privuklo
luate	odveden
luate	uzeo
luate	donesena
suma	sum
suma	suma
suma	količina
suma	iznos
dorește	želje
dorește	želi
protecția	zaštita
protecția	zaštitu
cetate	tvrđava
bill	bil
bill	bill
căpitan	kapiten
căpitan	kapetan
scene	scene
procesului	proces
înțelege	razumiju
înțelege	razumije
înțelege	shvati
asociat	saradnik
lanka	lanke
lanka	lanka
descoperite	otkriveni
descoperite	otkrivene
descoperite	otkrivena
descoperite	otkriven
descoperite	otkrio
descoperite	otkrili
hugo	hugo
ajută	pomoći
ajută	pomogne
ajută	pomoć
ajută	pomaže
samuel	samuel
margareta	margaret
margareta	daisy
firma	firma
denis	denis
domnia	vladavine
home	dom
home	home
claude	claude
psd	psd
campanie	kampanje
campanie	kampanji
campanie	kampanja
campanie	kampanju
parlament	parlament
vârf	vrhunac
vârf	peak
mitologia	mitologija
pacific	pacifik
pacific	pacifika
pacific	pacifički
pacific	pacifiku
doamna	madam
doamna	ledi
doamna	dami
doamna	dama
doamna	lady
greșit	krivo
greșit	wrong
greșit	pogrešan
greșit	pogrešno
retragerea	povlači
retragerea	povlačenje
ferate	željeznice
ferate	željeznica
street	street
street	ulice
street	ulica
armenia	armenije
definitiv	definitivan
design	dizajn
taylor	taylor
fire	žice
fire	threads
situate	smještena
virgil	vergilije
jud	jud
mers	hod
frați	braće
frați	braća
plin	pun
plin	full
plin	puna
plin	punom
plin	puni
plin	punu
raportul	izveštaj
raportul	izvještaj
land	land
land	kopnena
land	zemlja
directă	direktni
directă	direktna
directă	direktan
cornel	cornel
planuri	planova
planuri	planove
planuri	planovi
planuri	planira
den	den
servit	služio
front	ispred
front	front
ochi	eyes
ochi	očima
ochi	oči
ochi	oka
ochi	oko
senator	senator
cher	cher
aeroportul	aerodrom
menționează	spominje
sebastian	sebastian
contextul	kontekst
contextul	kontekstu
costa	costa
louise	louise
