che	kad
varianti	variantai
varianti	variantų
comics	comics
assume	samdo
pesce	žuvis
pesce	žuvys
pesce	žuvų
macchine	mašinos
macchine	mašinos
gerusalemme	jeruzalės
alberi	velenai
alberi	medžiai
two	du
batterista	būgnininkas
punk	punk
riviste	žurnalai
riviste	lapą
riviste	žurnalas
violenza	smurto
jason	džeisonas
valutazione	vertinimas
valutazione	vertinimas
valutazione	įvertinimas
canali	kanalais
canali	kanalai
estremità	galūnių
estremità	galūnės
universale	universal
universale	universalus
universale	universaliųjų
dance	šokio
considerati	laikoma
inutile	bevertis
inutile	nereikalinga
inutile	beprasmis
inutile	bevertis
inutile	beprasmiška
inutile	nereikalingos
inutile	nereikalingų
inutile	nereikalingi
successore	įpėdinis
fascista	fašistų
conservazione	išsaugojimo
conservazione	išsaugojimas
como	como
roy	rojus
bartolomeo	bartolomeo
bartolomeo	bartholomew
senatore	fantastika
senatore	senatorius
colspan	colspan
eliminare	ištrinti
capisce	supranta
indietro	atgal
bernard	bernard
democratico	demokratinė
democratico	demokratinis
democratico	demokratinės
democratico	demokratinėje
democratico	demokratų
nozze	vestuvės
nozze	vestuves
misure	matavimas
misure	matavimai
risolvere	išspręsti
ombra	šešėlis
ombra	šešėlis
giunta	chuntai
virtù	gabumus
agenzia	agentūra
master	kapitonas
altitudine	aukštis
cerimonia	ceremonijoje
cerimonia	ceremonijos
cerimonia	ceremonija
boss	bose
boss	bosas
sostanza	medžiaga
bad	blogai
bad	bloga
bad	blogas
bad	blogi
ancona	ancona
ospite	svečias
versi	vers
sofia	sophia
medaglie	medaliai
religiosi	religinių
jordan	jordan
jordan	jordanija
jordan	jordanijos
confederazione	konfederacija
confederazione	konfederacijos
special	specialių
musical	muzikos
musical	miuziklus
box	dėžė
box	langelyje
box	dėžutė
bernardo	bernard
bernardo	bernardo
raffaele	ralph
eugenio	eugenijus
eugenio	eugenio
osservazione	pastebėjimas
osservazione	stebėjimai
osservazione	stebėjimas
osservazione	stebėjimo
corea	korėja
copertura	aprėpties
ebraica	žydų
vendetta	kerštas
vendetta	keršto
vendetta	keršto
vendetta	kerštas
gian	gian
clemente	clemente
clemente	clement
visse	gyveno
visse	gyvenau
pesanti	sunkus
pesanti	galinga
spazi	kosmosas
yard	kiemas
yard	kiemo
preparazione	ruošimas
preparazione	junginiai
preparazione	paruošimas
preparazione	preparatas
carolina	karolina
condannato	nuteistas
condannato	pasmerktas
esperto	ekspertas
cento	šimtai
voi	tu
einaudi	einaudi
poste	poste
sepolto	palaidotas
specifica	konkrečių
eccellenza	ekscelencija
eccellenza	kompetencijos
ideale	idealus
ideale	idealu
sconfitte	pralaimėjimus
castel	castel
ricordi	primena
ricordi	prisiminimai
ricordi	pasirodo
ricordi	prisiminti
nicolas	nicolas
umanità	žmoniją
umanità	žmonija
baby	baby
baby	mažyte
baby	mažylis
baby	kūdikis
discesa	pakalnę
cristina	kristina
cristina	kristina
cristina	christine
cemento	cementas
cemento	cemento
space	kosmosas
legale	teisinių
tardo	vėlai
ucraina	ukrainoje
ucraina	ukraina
ucraina	ukrainos
ucraina	ukraina
ucraina	ukrainiečių
tasso	barsukas
kelly	kelly
invernali	žiemos
invernali	žiemą
invernali	ziema
invernali	žiema
sabato	šeštadienį
sabato	šeštadienis
occidente	vakarų
occidente	vakarai
qualificazione	kvalifikacijos
qualificazione	kvalifikacija
arrivato	atvyko
serata	vakaras
serata	vakaro
serata	vakare
agenti	agentai
clan	klano
clan	klanai
impatto	poveikio
gary	gari
programmazione	programavimo
programmazione	programavimas
vicini	kaimynai
vicini	kaimynų
vicini	kaimynai
vicini	kaimynės
vicini	kaimynas
bambina	vaikas
bambina	vaikui
qualificazioni	kvalifikacijų
qualificazioni	kvalifikacijos
qualificazioni	kvalifikacija
dead	miręs
praga	praha
praga	prahos
turco	turkas
turco	tiurkų
turco	turkijoje
turco	turkija
turco	turkų
turco	turkijos
statue	statulas
statue	statula
centinaia	šimtai
battuta	pokštas
tradotto	išversti
min	min
old	senas
dolore	liūdesys
dolore	sielvarto
dolore	skausmas
impossibile	neįmanoma
vissuto	gyveno
vissuto	gyvenau
accademico	akademinių
gino	gino
segnale	signalo
segnale	signalas
chiesto	paprašė
manifestazioni	renginiai
manifestazioni	įvykiai
manifestazioni	įvykių
entità	subjektas
tensione	įtampa
tensione	įtampos
tensione	įtampa
hamilton	hamilton
progettato	suprojektuoti
progettato	suprojektuotos
progettato	suprojektuota
progettato	suprojektuotas
progettato	gaminamos
insegnamento	mokymo
insegnamento	mokymas
tradizioni	tradicijos
tradizioni	tradicijų
tradizioni	tradicijas
tradizioni	tradicijos
tradizioni	tradicijomis
tradizioni	tradicija
tradizioni	tradicijų
danza	šokio
danza	šoka
danza	šokiai
danza	šokis
danza	šokti
turismo	turizmo
turismo	turizmas
inter	inter
chimico	cheminis
chimico	cheminė
chimico	chemikas
sydney	sidney
pietroburgo	peterburgo
magia	magija
christopher	christopher
stranieri	svetimi
stranieri	užsieniečių
stranieri	užsieniečiai
stranieri	užsienio
associazioni	asociacijos
associazioni	asociacijoms
patto	paktas
patto	pakto
finire	baigti
finire	užbaigti
drago	drago
drago	dragon
prato	veja
prato	pieva
ligure	ligure
fedeli	ištikimas
fedeli	atsidavusi
fedeli	ištikimas
bryan	bryan
iscrizione	užrašas
iscrizione	registracija
iscrizione	registracijos
iscrizione	registravimas
dubbi	abejotina
dubbi	abejonės
dubbi	abejonės
dubbi	abejonių
prigione	kalėjimas
prigione	kalėjimą
prigione	kalėjimas
manca	trūksta
britannici	britanijos
britannici	britai
britannici	britų
tecnici	technikas
tecnici	technikai
giancarlo	giancarlo
collina	kalvos
raccolte	surinkti
raccolte	derlius
raccolte	kolekcijos
contrasto	svyravimų
animazione	animacija
animazione	pramogos
animazione	pramoga
animazione	pramogų
conserva	konservai
scambio	keitimosi
scambio	mainai
gatto	katės
gatto	katinas
gatto	cat
gatto	katė
esame	egzaminas
esame	egzamino
requisiti	reikalavimai
cilindri	cilindro
cilindri	cilindras
cilindri	balionai
cilindri	balionus
rito	apeigos
rito	ritualas
densità	tankio
densità	tankis
maurice	maurice
esemplare	pavyzdinį
araldica	heraldika
battaglie	mūšių
santiago	kubos
gold	auksinis
gold	aukso
gold	gold
gold	auksas
proposte	pasiūlymus
proposte	siūlymai
proposte	pasiūlymai
his	jo
corrado	konrad
corrado	corrado
nba	nba
clark	klarkas
rapper	reperis
modificare	pakeisti
sesta	šeštoji
sesta	šešta
sesta	šeštasis
sesta	šeštosios
ernesto	ernesto
pacifico	ramiojo
pacifico	ramu
pacifico	taikus
pacifico	taikaus
adams	adams
gabriel	gabriel
amsterdam	amsterdamo
passi	žingsniai
treviso	treviso
fantasy	fantazija
vocale	vokalinių
vocale	balsis
polo	polo
castelli	pilys
castelli	castelli
tetto	stogas
tetto	stogo
here	čia
here	cia
recuperare	susigrąžinti
moderni	moderni
florida	florida
uccide	žudo
playoff	atkrintamųjų
playoff	atkrintamąsias
vuoto	tuščia
vuoto	tuščias
gilbert	gilbert
soccorso	gelbėjimo
soccorso	gelbėjimas
stabile	stabilus
detective	detektyve
detective	detektyvas
detective	tyrėjų
rappresentata	sudarė
friuli	friuli
bell	bell
ingegneria	inžinerija
ingegneria	inžinieriai
ingegneria	inžinerijos
final	galutiniai
final	galutinis
final	galutinė
final	finalas
sound	garsas
juventus	juventus
familiari	šeima
familiari	šeimos
familiari	šeimyna
giovanna	giovanna
giovanna	džoana
eddie	edi
ettore	hektoras
ettore	ettore
ettore	héctor
wikimedia	wikimedia
spagnoli	ispanai
spagnoli	ispanų
spagnoli	ispaniškai
spagnoli	ispanijos
lavoratori	darbininkai
lavoratori	darbuotojai
lavoratori	darbininkų
morta	miręs
progettazione	projektavimas
progettazione	dizaino
progettazione	dizainas
maschio	patinas
maschio	patinų
maschio	vyrai
maschio	vyras
nucleare	branduolinės
nucleare	branduolinis
fumo	rūkymas
fumo	rūkymo
fumo	dūmai
fumo	dūmų
bellezza	gražuolė
bellezza	grožis
letteraria	literatūros
disegnato	suprojektuoti
disegnato	suprojektuotos
disegnato	suprojektuota
disegnato	suprojektuotas
disegnato	gaminamos
lupo	lupo
lupo	vilkas
presidenza	pirmininkavimas
letteralmente	tiesiogine
bolla	burbulas
aggiunte	pridėtinės
ferito	sužeista
ferito	sužeistas
villaggi	kaimų
villaggi	kaimai
modificato	redaguota
dicendo	sakau
dicendo	sako
phil	filai
nino	nino
flusso	srauto
flusso	srautas
flusso	stream
columbia	kolumbija
columbia	kolumbijos
editoriale	redakcinė
georges	georges
mattina	ryto
mattina	rytas
mattina	ryte
minuto	minutė
minuto	minutę
miglia	km
dover	dover
novara	novara
minor	nedideli
guy	vyrukas
guy	vaikinas
democrazia	demokratija
democrazia	demokratijos
professionale	profesinės
professionale	profesionalus
scoprire	nustatęs
indagini	tyrimai
indagini	tyrimus
indagini	tyrimus
indirizzo	adresas
disc	diskai
disc	diskas
disc	disko
jerry	džeris
vite	velniop
vite	gyvena
fenomeni	reiškinius
prototipo	prototipas
allievo	mokinių
allievo	mokinys
allievo	studentų
allievo	studentė
allievo	studentas
assalto	puolimą
assalto	užpuolimas
professione	profesija
professione	užsiėmimas
virus	virusų
virus	virusai
samuel	samuel
applicazioni	programėlių
carter	karteris
junior	junior
junior	jaunesnysis
server	serveriai
cantata	sung
pesci	žuvys
pesci	žuvis
pesci	žuvys
pesci	žuvų
esilio	tremtyje
rick	rikai
robot	robotas
robot	robotai
momenti	momentus
momenti	akimirkos
momenti	momentai
momenti	akimirka
fiore	fiore
fiore	gėlių
fiore	gėlė
moneta	monetos
moneta	moneta
moneta	monetų
sorpresa	staigmena
sorpresa	nustebęs
costantino	konstantinas
promozionale	skatinimo
merci	prekės
merci	krovinių
decorazioni	dekoravimas
decorazioni	dekoracijos
soldato	kareivis
soldato	karys
sintesi	sintezę
sintesi	sintezė
ispirazione	įkvėpimas
ispirazione	įkvėpimo
terreni	vietovės
terreni	dirvos
botanico	botanikos
botanico	botanikas
sostenere	remti
bay	įlanka
astronomo	astronomas
testimonianza	diplomas
celeste	celeste
rimangono	likti
acquisto	pirkimas
acquisto	pirkti
acquisto	pirkimo
acquisto	pirkti
acquisto	pirkimo
potenti	galingas
potenti	galinga
potenti	galingi
laterale	šoninis
cresciuto	auginamos
bit	bitų
bit	bitų
figlie	dukros
mitologia	mitologija
riga	linija
grigio	pilka
classici	klasika
classici	klasikinio
classici	klasikinis
corto	trumpa
corto	trumpi
corto	trumpai
corto	trumpas
bello	gražiai
bello	gražus
bello	gražūs
bello	gražu
bloccato	tvirtai
bloccato	įstrigo
bloccato	užblokuotas
pistola	pistoletas
pistola	pistoletas
pistola	ginklą
pistola	ginklas
nonno	senelis
binari	dvejetainis
queen	karaliene
queen	karalienė
queen	queen
norman	normanai
norman	mielės
colpa	kaltinti
colpa	kaltė
colpa	kaltė
colpa	kaltę
definisce	apibrėžia
fallimento	gedimas
fallimento	nesėkmė
fallimento	nepakankamumas
fallimento	bankrotas
fedele	ištikimas
fedele	atsidavusi
fedele	ištikimas
taranto	taranto
juniores	junior
juniores	jaunesnysis
pianura	žemumų
pianura	lygumų
nelson	nelson
misto	sumaišyti
obiettivi	tikslai
obiettivi	tikslai
obiettivi	tikslų
obiettivi	taikiniai
definitivo	galutinis
definitivo	galutiniai
donato	donato
donato	dovanojo
vapore	garo
vapore	garai
vapore	garai
vapore	garų
naturalmente	natūraliai
naturalmente	natūralu
filo	vielos
filo	laido
filo	viela
filo	siūlus
proteggere	apsaugoti
conquistato	užkariavo
ian	ian
cugino	pusbrolis
allievi	mokiniai
allievi	mokinių
tesoro	mieloji
tesoro	mokesčių
tesoro	lobis
tesoro	brangioji
armati	ginkluotas
armati	ginkluoti
sponsor	rėmėjas
sponsor	rėmėjų
sponsor	rėmėjai
profondo	gilus
profondo	gili
profondo	giliai
morgan	morgan
coppie	porų
ita	ganykla
ita	eng
paradiso	dangaus
paradiso	dangus
paradiso	rojų
paradiso	rojus
margine	marža
cronaca	chronicle
citazione	citatą
citazione	citata
deserto	dykumos
deserto	dykuma
comico	komedija
comico	komikas
bizantino	bizantijos
malattie	ligos
malattie	ligų
boys	berniukai
fantascienza	fantastika
cat	katės
cat	katinas
cat	cat
cat	katė
catturato	pagavo
gene	genų
gene	genas
corriere	kurjeris
incendio	ugnies
incendio	gaisro
incendio	gaisras
incendio	ugnis
partigiano	partizanas
probabilità	šansai
probabilità	tikimybė
girls	mergaitės
girls	mergaites
girls	merginos
playstation	playstation
simboli	simboliai
simboli	simbolis
simboli	pulkininkas
bowl	dubenį
parlato	kalbėjo
scusa	gaila
eseguire	vykdyti
decorazione	dekoravimas
decorazione	dekoravimo
addestramento	mokymai
addestramento	mokymas
addestramento	mokymo
dovrebbero	turėtų
cattolici	katalikų
cattolici	katalikai
costruiti	statybų
office	tarnyba
office	biuro
office	biuras
sorelle	sesės
sorelle	seserys
studiato	tiriamas
completato	atliktas
completato	baigtos
neve	sniegas
neve	sniego
ruote	ratas
ruote	rato
ruote	ratai
asti	asti
ravenna	ravenos
vaticano	vatikano
calibro	kalibro
rango	perspektyvas
scienziato	mokslininkas
fire	ugnies
fire	gaisro
fire	gaisras
fire	ugnis
basket	krepšelį
basket	krepšys
basket	krepšinio
pazienti	pacientas
armato	ginkluotas
armato	ginkluoti
distruggere	naikina
uffici	biurų
uffici	biurai
righe	eilutės
righe	eilutės
righe	linijos
scultura	skulptūra
inferno	velnių
inferno	pragaras
inferno	inferno
part	dalies
part	dalis
commenti	atsiliepimai
commenti	atsiliepimus
commenti	komentarai
commenti	pastabas
commenti	pastabos
commenti	komentaruose
saggi	esė
precisamente	būtent
freddo	šalta
pino	pušų
onde	bangos
onde	bangas
dea	dea
dea	deivė
dario	darius
dario	dario
avversari	oponentas
pareggio	susieti
femmina	moteris
femmina	patelės
femmina	moterys
femmina	moterų
femmina	patelė
moon	palydovas
aviazione	aviacijos
aviazione	aviacija
ballo	šokio
ballo	šoka
ballo	šokiai
ballo	šokis
ballo	šokti
necessari	reikėjo
necessari	būtinas
puglia	apulijos
pubblicità	reklamuoti
pubblicità	reklama
pubblicità	reklamos
demo	demos
more	daugiau
occupato	užimta
occupato	okupuotoje
mito	mitas
testimonianze	diplomas
marine	jūrų
marine	jūrinė
radici	root
radici	šaknis
radici	šaknys
radici	šaknų
radici	šakniavaisiai
ella	ella
bolzano	bolzano
jay	jay
diavolo	velnio
tommy	tomis
colombia	kolumbija
colombia	kolumbijos
fermo	sustabdyti
georgia	gruzija
georgia	gruzijos
rowspan	rowspan
esperti	ekspertai
esperti	ekspertas
lombardo	lombardo
ann	ann
serbo	serbų
difendere	gintis
difendere	ginti
difendere	apsiginti
difendere	ginti
difendere	gina
god	dievas
architetture	architektūra
denti	dantis
denti	dantų
denti	dantys
niccolò	niccolò
niccolò	nikolai
equilibrio	balansas
equilibrio	pusiausvyrą
equilibrio	pusiausvyra
continente	žemynas
archeologico	archeologinio
archeologico	archeologijos
critici	kritikai
critici	esminė
luisa	luiza
insetti	vabzdžiai
insetti	vabzdžių
insetti	vabzdžių
insetti	vabzdžiai
insetti	vabalai
isabella	izabelė
duo	duo
cristianesimo	krikščionybė
costumi	kostiumai
costumi	kostiumus
costumi	kostiumų
calciatori	futbolininkai
times	kartus
pablo	pablo
patriota	patriotas
venerdì	penktadienis
venerdì	penktadienį
gallo	gallo
gallo	gaidys
cacciatorpediniere	naikintojai
cacciatorpediniere	naikintojas
familiare	pažįstamas
familiare	matytas
familiare	šeima
familiare	šeimos
familiare	šeimyna
scudo	skydo
scudo	skydas
scudo	skydus
precisione	tikslumas
precisione	tikslumo
precisione	tikslumas
angel	angelas
scaduto	baigęs
marche	paradai
memorie	primena
memorie	prisiminimai
memorie	pasirodo
memorie	memuarus
mariano	mariano
esteri	esteriai
arrivati	atvyko
todd	todai
profonda	gilus
profonda	gili
profonda	giliai
crede	tiki
testamento	bus
ricevere	gavimo
paesaggio	kraštovaizdžio
paesaggio	kraštovaizdis
gonzález	gonzalez
roman	romos
ibn	ibn
soluzioni	sprendimai
cena	vakarienė
sebastiano	sebastianas
sebastiano	sebastiano
viaggi	kelionėms
viaggi	kelionei
viaggi	kelione
viaggi	kelionės
viaggi	kelionė
ospiti	svečiai
ospiti	svečias
victoria	viktorija
volley	tinklinis
ebraico	žydų
wilhelm	vilhelmo
coscienza	sąžinės
coscienza	supratimą
alfa	alfa
baia	įlanka
blocchi	blokus
blocchi	blokai
blocchi	blokų
produttori	gamintojai
produttori	gamintojai
interessato	domina
interessato	susidomėję
tito	tito
tito	titas
nfl	nfl
attaccare	ataka
attaccare	puola
frammenti	fragmentai
frammenti	gabaliukai
spirituale	dvasinis
erba	žole
erba	žolė
erba	žolės
erba	žolė
erba	žolės
age	amžiaus
age	amžius
convocato	šaukiami
apparentemente	matyt
apparentemente	matomos
tende	užuolaidos
tende	palapinės
sottospecie	porūšiai
infortunio	traumos
infortunio	žala
infortunio	trauma
infortunio	žalos
infortunio	sužalojimas
infortunio	avarija
infortunio	avarijos
dottrina	doktrina
lópez	lópez
retrocessione	iškritimas
dream	svajonė
dream	svajone
offensiva	puolimas
ritirata	atsitraukti
ritirata	pajėgų
ritirata	trauktis
fattore	faktorius
fattore	daugiklis
fattore	veiksnys
fumetto	comics
barocco	baroko
temporale	laiko
marvel	marvel
adulti	suaugusieji
adulti	suaugusieji
adulti	suaugusiems
adulti	suaugusiųjų
parametri	parametrai
foreste	miškininkystė
foreste	miškais
foreste	miškai
foreste	miškas
grazia	grace
grazia	grazia
gay	gėjai
gay	gėjai
gay	gėjų
gay	gėjus
armando	armando
roccia	akmuo
roccia	rokas
roccia	rock
finestra	langas
finestra	lango
estrema	ekstremalus
editori	leidėjai
eredità	paveldo
eredità	paveldas
eredità	palikimas
eredità	paveldėjimo
funzionamento	eksploatavimas
funzionamento	veikimas
funzionamento	operacija
paziente	pacientas
dramma	drama
dramma	dramos
fotografo	fotografė
fotografo	fotografas
permanente	perm
broadway	brodvėjaus
lezioni	pamokos
rotta	žinoma
camillo	camillo
residenti	rezidentas
ministri	ministrai
ministri	ministrų
dottore	gydytojo
dottore	gydytojas
ville	ville
passaggi	ištraukas
passaggi	žingsniai
dragon	dragon
miami	miami
culture	kultūrų
fossili	iškastinio
monza	monza
franchi	frankų
opportunità	galimybės
reparto	departamentas
eroi	didvyriai
reno	reino
uova	kiaušiniai
uova	kiaušinių
uova	kiaušinis
uova	kiaušinių
uova	kiaušiniai
uova	kiaušinio
dimostrare	įrodyti
estremo	ekstremalus
taglio	šukuosena
taglio	pjovimo
taglio	taupymo
arabi	arabų
arabi	arabai
harris	haris
harris	harris
emma	ema
jon	jon
wright	wright
garcía	garcía
maestri	kapitonai
giunti	agentūrų
universal	universal
universal	universalus
universal	universaliųjų
calore	karštis
calore	šiluma
calore	šiluminė
calore	šilumos
calore	šilumą
cratere	krateris
collo	kaklo
collo	kaklas
rotazione	rotacijos
soprano	soprano
albanese	albanų
albanese	albanijos
popolarità	populiarumas
logica	logiška
logica	loginis
logica	logika
grotta	urvas
grotta	grota
commons	commons
monica	monika
economici	pigiai
economici	pigūs
economici	pigus
economici	pigios
economici	pigu
murray	murray
moderne	moderni
dino	dino
viva	gyva
viva	gyvi
viva	gyvas
borbone	burbono
canton	kantonas
costruite	statybų
teologia	teologija
antichità	senienų
antichità	antiquity
walker	walker
consumo	suvartojimas
consumo	sunaudojimas
academy	akademija
novità	naujovė
percentuale	procentas
mussolini	mussolini
fantasma	vaiduoklis
fantasma	phantom
stadium	stadionas
compiti	uždaviniai
compiti	užduotys
pietre	akmenų
pietre	akmenys
pietre	akmens
spezia	spice
valli	slėniai
valli	valli
metro	metras
metro	metro
volontari	savanorišką
temperature	temperatūra
mtv	mtv
patriarca	patriarcho
parentesi	skliaustų
parentesi	sija
parentesi	skliaustuose
donald	donaldas
dialogo	dialogas
dialogo	dialogo
vladimir	vladimiras
esploratore	skautų
esploratore	explorer
sex	lytis
coalizione	koalicijos
coalizione	koalicija
suore	sesės
suore	seserys
suore	vienuolės
cinesi	kinų
cinesi	kinijos
cinesi	kinas
maschera	kauke
maschera	kaukė
condanna	pasmerkimo
condanna	įsitikinimas
condanna	pažiūrų
genio	genijus
genio	džinas
matrice	matrica
matrice	matricos
legione	legionas
dean	dynas
calcolo	apskaičiavimas
calcolo	skaičiavimas
mostro	pabaisa
mostro	monstras
ribelli	sukilėlių
dispositivo	įrenginys
scuro	tamsus
scuro	tamsi
scuro	tamsiai
austin	ostino
liquido	skysčio
liquido	skystis
liquido	skystas
massiccio	masiškai
massiccio	didžiulis
costruzioni	statyba
costruzioni	statiniai
sperimentale	eksperimentinių
wrestler	imtynininkai
wrestler	imtynininkas
campbell	campbell
amato	mylimas
amato	mylėjo
amato	mylima
amato	mylimas
feudo	feodas
rizzoli	rizzoli
assassino	žudikas
radicale	radikalių
decine	dešimtys
mac	mac
spiaggia	beach
flora	floros
velivoli	lėktuvai
divina	dieviška
omaggio	duoklę
municipalità	savivaldybė
ruota	ratas
ruota	rato
sentimenti	jausmai
sentimenti	jausmus
vetro	stiklas
vetro	stiklinė
vetro	stiklo
soul	siela
soul	sielos
giornali	laikraščiai
fifa	fifa
occupata	užimta
occupata	okupuotoje
giardini	sodai
dna	dnr
renzo	renzo
ring	žiedas
georg	georg
valerio	valerius
valerio	valerio
debole	silpnas
mistero	marijos
mistero	paslaptis
newton	niutonas
revisione	peržiūra
palla	balius
palla	kamuolys
how	kaip
pesca	žuvininkystė
pesca	žvejyba
pesca	žvejybos
messi	messi
salvezza	išsigelbėjimas
feriti	sužeista
feriti	sužeistas
uccisi	nužudytas
democratica	demokratinė
democratica	demokratinis
democratica	demokratinės
democratica	demokratinėje
studente	studentų
studente	studentė
studente	studentas
discipline	visumą
trazione	traukos
family	šeima
family	šeimos
family	šeimyna
rené	rené
magazine	lapą
magazine	žurnalas
profondamente	giliai
ama	ama
ama	dievina
ama	mėgsta
ama	myli
porzione	porcija
diana	diana
bbc	bbc
rivale	konkurentas
cupola	kupolu
airlines	airlines
accusato	kaltina
principato	kunigaikštystės
action	veiksmas
orlando	orlando
ralph	ralph
ambasciatore	ambasadorius
accordi	susitarimai
filippine	filipinai
toronto	toronto
fascismo	fašizmas
hugo	hugo
pagare	mokėjimo
nuoto	plaukimo
nuoto	plaukia
osservazioni	pastabos
osservazioni	paaiškinimai
osservazioni	stebėjimai
osservazioni	pastebėjimai
osservazioni	pastabos
osservazioni	pastabas
osservazioni	komentarai
osservazioni	pastabas
osservazioni	pastabos
osservazioni	komentaruose
cattura	sugavimo
cattura	surinkimo
cattura	fotografuoja
zampe	kojos
zampe	kojas
zampe	letenas
archeologici	archeologinio
archeologici	archeologijos
neil	neil
billboard	billboard
lorena	lorena
cercato	truko
artificiale	dirbtinių
artificiale	dirbtinis
artificiale	dirbtinė
guide	vadovus
caduti	ūkininkus
sovrani	karaliai
dibattito	diskusijos
dibattito	debatai
fiction	fantastika
esplosione	sprogimas
jersey	džersio
apparato	prietaisas
apparato	aparatas
apparato	prietaisai
apparato	aparatūra
apparato	aparatai
promuovere	skatinti
elio	helis
economista	ekonomistas
sindrome	sindromas
youtube	youtube
just	tik
just	tiesiog
dimissioni	atsistatydinimo
gianfranco	gianfranco
asburgo	habsburg
seminario	seminaras
rami	filialai
rami	šakos
fonda	fonda
configurazione	konfigūracija
configurazione	derinimas
achille	achilo
achille	achille
collabora	bendradarbiauja
collabora	bendradarbiauja
gioventù	jaunimo
gioventù	jaunimas
acustica	akustika
nazista	nacių
coraggio	drąsos
coraggio	drąsa
coraggio	drąsa
settima	septintasis
settima	septintoji
casale	casale
cattivo	blogai
cattivo	bloga
cattivo	blogas
cattivo	blogi
parenti	giminaičiai
parenti	giminių
parenti	gimines
parenti	augo
parenti	giminės
chan	chan
diario	tvarkaraštį
diario	dienoraštis
crescente	auga
buono	gerai
buono	geras
buono	puikiai
buono	gera
arnold	arnoldas
forum	forumai
forum	forumas
forum	forum
dennis	deni
trio	trijulė
trio	trio
serbia	serbija
dilettanti	mėgėjai
dilettanti	mėgėjų
gestire	tvarkyti
sentire	jaustis
carro	vagonas
carro	vežimo
derby	derbis
abito	suknelė
abito	apranga
abito	suknele
abito	aprangos
professionisti	specialistams
professionisti	profesionalai
professionisti	profesinės
professionisti	profesionalus
tonnellate	tonos
tonnellate	tonų
tonnellate	tonomis
alimentazione	mitybos
alimentazione	mityba
alimentazione	šėrimas
alimentazione	šėrimo
ted	ted
mercedes	mercedes
piace	patinka
piace	mėgsta
colonie	kolonijos
colonie	kolonijų
colonie	kolonija
only	tik
batman	betmenas
claudia	claudia
neo	neo
creature	padarai
futura	ateitis
arturo	arturas
arturo	artūras
arturo	arturo
comprendere	supratimas
organizzare	organizuoti
veri	tikras
eduardo	eduardo
martín	martín
chiamate	vadina
chiamate	skambučius
anniversario	jubiliejus
piacere	labui
piacere	malonumas
wwe	wwe
umane	žmonijos
umane	žmogaus
umane	žmogus
silenzio	ša
silenzio	ramu
silenzio	tyliai
silenzio	tyla
premier	premjerą
bobina	ritė
riconosciuta	pripažintos
onorificenze	pagyrimu
credere	manyti
campania	kampanija
stretta	siauros
stretta	siauras
stretta	siaura
alessio	alessio
arcipelago	salynas
blood	kraujas
poveri	vargšas
poveri	vargšai
sea	jūra
sea	jūros
salva	išsaugoti
maddalena	maddalena
maddalena	magdalena
tecnologie	technologijos
tecnologie	technologijų
tecnologie	technologijos
tecnologie	technologija
tecnologie	technologijų
mantenimento	susilaikymas
mantenimento	išlaikymo
tappe	etapai
tappe	etapai
tappe	orientyrai
rodolfo	rodolfo
rodolfo	rudolph
rodolfo	rudolf
horror	siaubo
horror	siaubas
busto	liemens
nintendo	nintendo
fumettista	karikatūristas
negozio	parduotuvėje
negozio	parduotuvė
negozio	apsipirkti
colleghi	kolegos
autonomo	savarankiška
cremona	cremona
jacopo	jacopo
strano	keistas
strano	keistai
strano	keista
strano	keistas
strano	keista
infrastrutture	infrastruktūra
infrastrutture	infrastruktūrą
infrastrutture	infrastruktūros
infrastrutture	infrastruktūra
infrastrutture	infrastruktūros
terapia	terapija
terapia	gydymas
guerrieri	kariai
insegna	išmokyti
insegna	moko
registrazioni	registracija
luke	lukas
schiavi	vergai
prigioniero	kalinys
prigioniero	nelaisvėje
prigioniero	uždarasis
boschi	miškas
boschi	miško
boschi	miškais
boschi	miškai
amministratori	administratoriai
amministratori	administratoriai
curiosità	smalsumo
trasmissioni	transliacijas
complessi	kompleksų
complessi	kompleksas
complessi	sudėtingas
dedica	atsidavimą
dedica	atsidavimo
guinea	gvinėja
baker	baker
visti	vizos
visti	vizų
visti	vizos
visti	viza
visti	vizų
tragedia	tragedijos
tragedia	tragedija
cadere	krenta
leggero	nedideli
rocce	akmuo
rocce	rokas
rocce	rock
rocce	uolos
rocce	akmenų
rocce	akmenys
colline	kalvų
dallas	dalasas
den	den
colin	colin
psicologia	psichologija
preliminare	išankstinis
attivi	aktyviai
attivi	aktyvi
attivi	aktyvus
attivi	turtas
rally	ralio
perfetto	tobulos
perfetto	tobulas
perfetto	tobula
laghi	ežerai
laghi	ežerų
borsa	maišas
borsa	prekės
riserve	atsargų
riserve	rezervai
specifici	konkrečių
valor	narsą
conservata	konservuota
conservata	konservuoti
fidanzata	mergina
fidanzata	sužadėtinė
bomba	bombos
bomba	bomba
flavio	flavio
flavio	flavijus
discografia	diskografija
deposito	indėlių
deposito	indėlis
deposito	saugyklos
deposito	saugykla
salone	lounge
aleksandr	aleksandras
aleksandr	aleksandr
core	branduolys
appello	skundas
jugoslavia	jugoslavijos
braccia	ginklų
braccia	rankos
braccia	ginklai
tempesta	tempest
tempesta	audros
tempesta	audra
brillante	nuostabusis
violazione	pažeidimas
violazione	pažeidimo
proseguire	tęsti
