年	ano
男爵	barón
男爵	ao
保證	garantía
保證	garantir
監視	vixilancia
梵	van
梵	pham
擴建	expansión
末端	termina
末端	remata
末端	fin
末端	listo
痛苦	sufrimento
痛苦	de
痛苦	sofre
痛苦	dor
痛苦	moito
數值	valores
數值	valor
數值	canto
數值	revenda
月亮	lúa
月亮	moon
司機	condutor
司機	de
司機	o
司機	permiso
叛亂	rebelión
叛亂	rebeldes
簽	sinal
簽	asinar
階級	clase
階級	da
圓形	círculo
帳號	relato
帳號	contas
帳號	conta
共計	total
共計	de
丘陵	outeiros
學科	disciplinas
推測	especulación
後面	detrás
後面	de
後面	atrás
後面	tras
後面	por
個體	persoa
個體	cada
個體	individuais
個體	individuo
個體	individual
個體	tipo
動態	comer
動態	alimentar
動態	poderán
動態	de
動態	manter
動態	historia
動態	relato
動態	dinámica
動態	historias
動態	as
動態	actividade
動態	dinámica
動態	dinámicas
晉升	promoción
晉升	ascenso
大氣	atmosfera
大氣	ambiente
釋出	liberación
釋出	lanzamento
釋出	en
釋出	liberdade
釋出	a
預期	se
預期	esperaba
預期	que
流感	gripe
劇院	teatro
劇院	recinto
劇院	teatro
人格	personalidade
瘋狂	tolas
瘋狂	manicomio
瘋狂	tolo
瘋狂	enfermo
瘋狂	tolear
瘋狂	tola
瘋狂	tolos
瘋狂	tolas
瘋狂	tolo
幽默	humor
異常	estraño
每一個	os
每一個	as
每一個	todos
每一個	cada
每一個	todas
元帥	mariscal
頸	pescozo
頸	par
頸	deles
頸	caluga
頜	mandíbula
獎章	medalla
獎章	medallas
症狀	síntomas
症狀	os
症狀	síntoma
清除	claro
清除	clara
清除	claras
神聖	sagrado
神聖	sagrados
神聖	sagrado
神聖	santo
神聖	santos
神聖	sagrada
地表	superficie
學位	graos
學位	16
光譜	espectro
肯尼迪	kennedy
致命	mortal
致命	pecados
致命	fatal
魚雷	torpedos
斯通	de
斯通	pedra
斯通	a
極限	límite
極限	limita
極限	límites
極限	extremas
碗	pratos
碗	bowl
碗	cunca
稍後	despois
稍後	máis
稍後	tarde
稍後	logo
級別	nivel
看起來	parece
看起來	semella
比分	arranxar
挖	extraer
挖	cáptasme
挖	capto
挖	cavar
挖	píllalo
挖	cavando
區分	diferenza
區分	distinción
瑤	mien
傷亡	baixas
信心	fe
信心	confiar
信心	confianza
信心	seguros
信心	seguro
法文	franceses
法文	francés
法文	francesa
法文	francesas
明天	mañá
場合	nunha
場合	ocasión
先鋒	pioneiros
體積	o
體積	volume
體積	tamaño
體積	do
復仇	vinganza
復仇	vingar
燃燒	queimalos
燃燒	queiman
燃燒	queimar
燃燒	queimade
感受	sinto
感受	sentir
感受	que
感受	síntome
感受	sensación
感受	sentir
感受	sentimento
感受	sentimentos
感受	distancia
感受	os
射程	de
射程	rango
射程	cadea
射程	montañosa
射程	abano
培訓	formación
培訓	estudan
培訓	adestramento
大教堂	catedral
暴露	exposto
暴露	á
消費者	consumidores
雲端	nube
屍體	corpo
屍體	corporal
時刻	momentos
時刻	momento
時刻	intres
時刻	momento
時刻	agora
時刻	intre
蝦	gambas
專利	patentes
專利	patente
專利	patentar
專利	zapatos
專利	patentes
矛	arpón
矛	spear
追蹤	pista
追蹤	track
追蹤	camiño
追蹤	rastro
追蹤	cambios
追蹤	hipódromo
售票	billete
售票	boleto
售票	para
售票	liscar
區別	diferenza
區別	distinción
區別	diferenza
區別	diferenzas
區別	diferencia
區別	mesmo
搞笑	gracioso
搞笑	divertido
搞笑	raro
搞笑	dos
搞笑	ig
村落	aldea
村落	da
村落	pobo
村落	vila
葡萄酒	viño
音樂劇	musical
音樂劇	musicais
樸	parque
樸	park
六個	seis
六個	6
標籤	etiqueta
放大	fixarnos
肝	fígado
失望	decepción
雅克	jacques
辦公	oficina
辦公	despacho
辦公	correo
屬性	atributo
屬性	propiedade
屬性	propiedades
屬性	atributos
氫	de
氫	hidróxeno
數百	centos
名譽	de
名譽	honra
名譽	reputación
名譽	sona
名譽	honor
名譽	honra
名譽	señoría
名譽	súa
特點	características
特點	as
特點	características
品種	variedades
書記	asistente
書記	do
瑪莉	mary
瑪莉	maría
電流	actual
電流	actuais
電流	que
電流	súa
電流	corrente
特快	expresar
國外	estranxeiro
國外	fóra
千克	chan
密碼	código
密碼	code
密碼	contrasinal
帽子	sombreiros
帽子	sombreiro
帽子	o
帽子	chapeu
帽子	sombreiriño
海軍陸戰隊	marines
焦點	centre
焦點	centrarse
焦點	centramos
焦點	centrarme
焦點	foco
焦點	focalizar
冬天	no
冬天	inverno
冬天	o
幸運	afortunada
幸運	sorte
幸運	afortunado
幸運	con
幸運	de
霍爾	hall
霍爾	corredor
霍爾	concello
霍爾	civil
霍爾	sede
資本	capital
資本	capitais
資本	capitol
資本	o
拓展	expansión
拓展	expandíndose
團結	unidade
團結	a
團結	solidariedade
三級	nivel
魔鬼	demo
魔鬼	diaño
獎勵	incentivos
獎勵	recompensa
國防	defensa
國防	da
國防	defensa
文書	instrumento
文書	instrumental
文書	instrumentos
容許	permitir
容許	permitirán
容許	permiten
容許	permitiría
容許	permitídeme
容許	permitimos
容許	permítame
意圖	intención
物件	obxecto
物件	que
物件	obxectos
物件	os
背後	detrás
背後	de
背後	atrás
背後	tras
背後	por
背叛	unha
背叛	traizón
背叛	deslealdade
培育	de
培育	cultivar
味道	cheiro
味道	a
味道	ulir
味道	cheira
味道	ules
體驗	as
體驗	experiencias
體驗	experiencia
體驗	experimentar
體驗	experimentan
河內	hanoi
婚禮	de
婚禮	voda
婚禮	matrimonio
婚禮	noiva
術語	termo
術語	prazo
術語	período
術語	termos
術語	funcionamento
術語	a
明日	mañá
上限	límite
星期二	martes
研究者	investigadores
水果	froita
指標	indicadores
句子	frases
句子	oración
句子	frase
句子	sentenza
句子	sentencia
句子	punto
句子	e
句子	seguido
麵包	pan
麵包	cartos
商務	o
商務	comercio
商務	negocios
商務	negocio
商務	asunto
商務	traballo
議長	♪
議長	falante
過往	pasado
過往	últimos
可愛	moi
可愛	fermoso
可愛	encantador
可愛	preciosa
兔子	coello
較小	máis
較小	pequenos
較小	pequenas
較小	menores
較小	menor
較小	pequeno
較小	pegada
丈	joe
褐	brown
褐	marróns
褐	marrón
褐	claro
或許	se
或許	quizáis
或許	quizais
或許	cadra
或許	talvez
或許	se
或許	cadra
或許	quizais
或許	pode
或許	talvez
煤炭	carbón
真空	aspirador
真空	aspiradores
星空	estrelas
星空	das
索引	índice
華麗	magnífico
木材	madeira
唱歌	cantar
唱歌	canta
唱歌	cante
唱歌	cantando
唱歌	canta
唱歌	cantar
唱歌	que
正規	formal
模特	modelos
放射性	radiación
埋	soterrar
閃電	lóstrego
零件	partes
儀器	instrumento
儀器	instrumental
儀器	instrumentos
抽象	abstracta
保健	saúde
魔術	truco
魔術	maxia
魔術	máxico
魔術	máxica
週一	o
週一	luns
週一	10
流動	fluxo
流動	transmisión
流動	mobilidade
中斷	romper
中斷	o
連線	conectarnos
電壓	voltaxe
奇蹟	milagre
煮	cociñar
煮	cociñeira
煮	cociñeiro
煮	cociñar
煮	cociña
煮	cociñando
煮	comida
相機	cámaras
相機	cámara
相機	cámaras
進化	evolucionar
進化	evolución
進化	evolutiva
進化	evolución
進化	evolutivo
進化	evolucionou
聖誕	nadal
明亮	e
明亮	brillantes
明亮	brillante
巡航	levádeme
巧克力	chocolate
將來	futuro
欠	lle
欠	debo
欠	debe
欠	debémosche
欠	a
欠	debes
講座	charla
照明	iluminación
語音	voz
語音	a
語音	charla
語音	discurso
語音	expresión
語音	fala
甲板	cuberta
話題	tema
話題	asunto
鎊	libra
行業	industria
孤立	illado
孤立	illada
詞彙	vocabulario
飯	arroz
飯	de
飯	comida
危害	dano
危害	mal
肖像	retrato
肖像	retratos
憤怒	ira
憤怒	rabia
憤怒	odio
憤怒	enfadado
憤怒	anoxados
憤怒	anoxado
憤怒	enfadada
旗幟	bandeira
負面	negativo
關心	coidado
關心	importa
關心	igual
關心	me
早晨	mañá
早晨	bo
早晨	día
早晨	pola
早晨	días
早晨	bos
餐	comida
現代化	modernos
現代化	moderna
現代化	as
現代化	modernas
現代化	moderno
旅程	viaxe
公墓	cemiterio
相互作用	interacción
相互作用	interaccións
相互作用	cós
船舶	barco
嬰兒	bebé
嬰兒	nena
嬰兒	rapaz
嬰兒	os
嬰兒	bebés
嬰兒	nenos
毀滅	destrúen
毀滅	os
毀滅	destruír
毀滅	destruílo
毀滅	seguros
毀滅	destrúe
毀滅	destrución
毀滅	destrucción
客棧	inn
客棧	hotel
讀書	lendo
讀書	ler
讀書	lectura
讀書	a
勇敢	valentes
勇敢	valente
選票	votos
入場	entrada
科目	temas
科目	suxeitos
週末	fin
週末	de
週末	semana
董事會	xunta
董事會	de
董事會	reunión
董事會	bordo
董事會	comida
時常	a
時常	miúdo
時常	moito
時常	veces
時常	acotío
新興	emerxentes
投訴	denuncia
準確	preciso
準確	precisa
山頂	pico
陸地	terra
陸地	país
陸地	terras
金錢	cartos
金錢	diñeiro
金錢	os
金錢	xiro
提早	cedo
提早	primeiras
襪	os
襪	calcetíns
派對	festa
派對	partido
包裝	paquete
煙	cigarros
煙	cigarro
煙	un
煙	pitillo
煙	pito
煙	fume
煙	fumar
煙	para
煙	fumo
煙	tabaco
煙	cigarros
鑽	perforar
想像	imaxinación
想像	imaxinar
想像	imaxinade
想像	imaxina
想像	imaxinen
揭露	revelar
揭露	revelan
樹林	bosque
樹林	bosques
樹林	árbores
樹林	monte
節奏	ritmo
醉	bébedo
醉	emborrachar
醉	bébeda
醉	un
醉	bébedos
醉	emborracheime
民俗	folk
中毒	envelenáronme
瞬間	momentos
瞬間	momento
瞬間	intres
郵政	posto
郵政	poste
郵政	correos
郵政	correo
郵政	de
繪製	debuxar
繪製	que
繪製	os
繪製	absorber
繪製	sur
繪製	debuxaría
偵測	detectar
差別	diferenza
差別	diferenzas
差別	diferencia
差別	mesmo
獎牌	medalla
獎牌	medallas
新娘	noiva
麻煩	problema
麻煩	problemas
疏散	evacuación
欣賞	aprezar
欣賞	apreciaría
欣賞	estivese
欣賞	gustaríame
表彰	recoñecemento
抵制	resistir
抵制	resista
抵制	os
抵制	resistencia
抵制	a
目的地	destino
底下	fondo
底下	final
底下	do
底下	inferior
底下	abaixo
底下	todo
成份	ingrediente
成份	ingredientes
詹姆士	james
敢	se
敢	atreven
敢	a
淚	bágoas
淚	chorar
淚	aburrimento
釣魚	pescar
釣魚	pesca
識別	identificación
識別	documento
識別	identidade
自行車	bicicleta
自行車	en
自行車	moto
自行車	bici
自行車	bicicleta
自行車	en
細節	detalles
細節	crédito
細節	roubada
細節	detalle
細節	detalles
常數	constante
家用	doméstica
家用	caseira
罪犯	penal
罪犯	criminais
罪犯	criminal
罪犯	crime
罪犯	delincuentes
罪犯	criminais
導彈	mísiles
導彈	mísil
電梯	ascensor
操縱	manipulación
王妃	princesa
心情	reaccións
心情	reacción
心情	humor
心情	ánimo
沙皇	tsar
帥	guapos
帥	guapo
帥	guapa
帥	moi
橄欖球	fútbol
罐	de
罐	bote
農場	granxa
農場	a
農場	campo
農場	leira
農場	casa
農場	reserva
農場	granxas
存活	supervivencia
存活	mortandade
存活	infantil
存活	sobreviven
宣誓	xurou
宣誓	cargo
宣誓	o
生理	fisioloxía
現金	diñeiro
現金	en
現金	efectivo
現金	contado
現金	cartos
現金	suficiente
現金	cobro
現金	cobrar
跳水	mergullar
跳水	inmersión
格鬥	loita
格鬥	contra
格鬥	loitar
格鬥	loitamos
格鬥	combate
格鬥	pelexar
格鬥	combater
巨型	un
巨型	xigantes
巨型	xigante
頭髮	pelo
頭髮	cabelo
罕見	pouco
家長	pais
家長	os
集團軍	exército
集團軍	do
司長	director
司長	dirección
司長	de
玉米	millo
玉米	trigo
約瑟夫	wilson
約瑟夫	joseph
西門	simon
泵	surtidor
辯論	debate
討厭	odio
討厭	os
討厭	o
討厭	a
剩餘	restante
剩餘	para
搭檔	socio
夜晚	as
夜晚	noites
夜晚	noite
夜晚	polas
夜晚	noite
夜晚	pola
夜晚	noites
轉型	transición
轉型	transformación
負擔	carga
信託	en
信託	confianza
信託	confiar
信託	confío
作物	cultivos
作物	cultivos
檢察官	fiscal
歧視	discriminación
跳舞	baile
跳舞	baila
跳舞	bailar
跳舞	danza
跳舞	baile
跳舞	bailando
跳舞	bailar
跳舞	bailaba
疫苗	vacinas
疫苗	das
疫苗	as
精度	precisión
恭喜	parabéns
酒精	alcol
酒精	alcohol
追擊	da
追擊	busca
追擊	persecución
單車	bicicleta
單車	en
單車	moto
單車	bici
單車	bicicleta
單車	en
景觀	paisaxe
限量	limitado
限量	limitada
犧牲	sacrificio
犧牲	sacrificar
犧牲	zugue
犧牲	o
實質	esencia
實質	substancia
午夜	noite
午夜	ano
午夜	reloxo
午夜	doce
午夜	media
午夜	medianoite
午夜	da
午夜	á
塑料	plásticos
塑料	os
塑料	de
塑料	plástico
哭	chorar
哭	chores
哭	choro
哭	berra
哭	chorando
哭	choraba
哭	chorar
哭	vergoña
哭	choras
哭	choran
一月	xaneiro
一月	de
汽油	gas
汽油	gasolina
汽油	de
汽油	gases
汽油	gasolina
地主	propietarios
臀	hurra
難民	de
難民	refuxiados
科威特	kuwait
毒品	medicamentos
毒品	fármacos
毒品	drogas
衰落	declive
賊	ladróns
賊	ladrón
中尉	tenente
轉變	transformación
轉變	transformar
實踐	unha
實踐	práctica
實踐	practicar
實踐	exercen
喝	beber
喝	bebe
喝	copa
夢幻	soño
夢幻	soños
夢幻	con
音效	son
音效	de
音效	parece
壇	altar
實用	práctica
實用	útil
實用	útiles
實用	para
剛果	congo
喪失	perda
研究員	tipos
研究員	xente
心靈	mente
心靈	importa
頭顱	cranio
遺跡	ruínas
約會	cita
約會	a
約會	día
約會	data
緊張	nerviosa
緊張	nervioso
緊張	nerviosos
緊張	nervios
壞	mala
壞	malos
壞	mal
壞	malas
壞	malo
壞	mágoa
滿意	satisfeito
合計	agregada
囚犯	preso
囚犯	prisioneira
囚犯	prisioneiro
囚犯	prisioneiros
囚犯	presos
囚犯	os
囚犯	prisioneiros
便宜	barato
第五次	quinta
第五次	quinto
影子	sombras
影子	sombra
緩慢	lento
緩慢	lenta
緩慢	lentos
緩慢	ou
緩慢	frean
緩慢	tranquilo
產量	produción
產量	de
產量	producción
報章	xornais
報章	xornal
報章	xornais
報章	prensa
死神	a
死神	morte
大海	mar
廣義	amplo
摘要	abstracta
讚	gustaba
讚	lle
讚	gustara
讚	gustou
讚	me
讚	gustáballe
讚	como
讚	coma
讚	así
讚	gusta
讚	gústalle
檢驗	probas
檢驗	probando
火災	lume
火災	fogo
火災	lumes
客人	convidado
客人	invitado
客人	convidados
精確	exacto
精確	preciso
精確	precisa
精確	exacto
精確	exacta
精確	mesmas
精確	exactamente
精確	mesma
精確	precisión
拘留	detención
護理	importa
護理	igual
護理	me
諷刺	ironía
地板	chan
地板	piso
地板	andar
鬥爭	loita
鬥爭	esfórzome
鬥爭	por
牛奶	leite
原生	nativo
原生	onde
原生	terra
交響曲	sinfonía
製片人	produtor
棕色	brown
棕色	marróns
棕色	marrón
棕色	claro
受邀	convidei
受邀	a
受邀	invitamos
受邀	invitoume
受邀	invitado
受邀	convidado
受邀	convidou
氏族	clan
氏族	do
氏族	dos
氏族	clans
稍微	lixeiramente
依賴	dependentes
依賴	depende
依賴	dependencia
手指	dedo
手指	o
手指	os
手指	dedos
投影	proxección
面具	máscara
面具	máscaras
雷射	láser
皇冠	coroa
豪華	luxo
認真	serio
認真	seria
認真	en
認真	grave
認真	en
認真	serio
全能	todopoderoso
就業	traballo
戀人	amantes
毒性	tóxicos
毒性	tóxica
賭	xogo
賭	aposta
賭	apostar
賭	a
賭	aposto
賭	que
賭	seguro
太太	señora
太太	sra
翅膀	as
翅膀	ás
激素	hormona
激素	hormonal
激素	hormonas
男生	rapaces
男生	nenos
男生	os
男生	mozos
奴隸	de
奴隸	escravos
奴隸	escrava
休閒	libre
休閒	tempo
休閒	ocio
犯人	preso
犯人	prisioneira
犯人	prisioneiro
犯人	prisioneiros
犯人	presos
犯人	os
犯人	prisioneiros
果實	froita
各州	condados
壽命	lonxevidade
壽命	da
七個	sete
七個	7
綁架	secuestro
反叛	rebelde
反叛	rebeldes
反叛	rebelión
反叛	rebeldes
西班牙語	español
西班牙語	española
修理	reparar
恐懼	medo
數千	miles
數千	milleiros
暴動	raciais
暴動	disturbios
暴動	antidisturbios
及時	oportuno
瀏覽	vista
瀏覽	opinión
瀏覽	punto
瀏覽	visión
姊姊	irmá
姊姊	a
貸款	préstamo
關卡	niveis
關卡	nivel
開心	feliz
開心	contento
開心	felices
開心	contenta
畢業生	estudante
骨骼	ósos
骨骼	óso
特工	axente
跟著	seguir
跟著	seguen
跟著	siga
預設	defecto
預設	por
雷霆	canóns
雷霆	trono
雷霆	os
雷霆	tronos
趨勢	tendencia
趨勢	coa
變動	cambios
變動	cambia
變動	os
變動	muda
時光	momento
時光	tempo
時光	vez
時光	hora
保衛	defender
爛	horríbel
北極	ártico
變換	transformar
變換	transformación
年紀	anos
年紀	idade
花費	pasar
花費	pasamos
花費	pasei
花費	pasou
花費	anos
花費	gastar
花費	pasar
漂亮	fermoso
漂亮	bonita
漂亮	fermosa
漂亮	precioso
漂亮	fermosas
漂亮	moi
漂亮	bastante
漂亮	bonita
漂亮	ben
歡	huan
災難	desastre
與此同時	tanto
與此同時	mentres
三角洲	delta
三角洲	mekong
媒介	mediática
媒介	prensa
媒介	medios
媒介	de
媒介	comunicación
媒介	dos
民事	civís
民事	civil
叔叔	tío
叔叔	tonton
棉花	algodón
棉花	de
邪惡	mal
邪惡	malo
邪惡	malvado
邪惡	maldade
邪惡	malvados
邪惡	malo
邪惡	malvada
業界	industria
少校	principais
少校	importante
少校	maior
肺	pulmón
肺	pulmóns
製片	produtor
廣播電台	radio
極端	extremas
客觀	obxectividade
心理學	psicoloxía
心理學	de
大氣層	atmosfera
大氣層	ambiente
斑點	lugar
斑點	momento
斑點	punto
斑點	sobre
斑點	manchas
恨	odio
恨	os
恨	o
恨	a
決鬥	duelo
支出	gastos
提取	extraer
提取	extraen
革新	innovación
傍晚	tarde
傍晚	noite
傍晚	serán
傍晚	noites
傍晚	tardes
格局	padrón
格局	de
格局	patrón
格局	pauta
格局	patróns
幽靈	pantasma
幽靈	espírito
瑪麗亞	maria
瑪麗亞	maría
喬治亞	georgia
困境	dilema
眼鏡	lentes
眼鏡	gafas
眼鏡	vasos
眼鏡	as
濃度	de
濃度	concentración
天生	nacín
天生	naceu
天生	nacer
天生	naciches
天生	nacen
家屬	familia
家屬	familiar
圖形	gráfico
圖形	gráfica
圖形	gráficos
老鼠	rata
微笑	sorriso
微笑	sorrir
微笑	sorrí
微笑	sorrindo
石頭	de
石頭	pedra
石頭	a
石頭	rocha
石頭	pedra
石頭	rock
石頭	de
魔力	maxia
魔力	máxico
魔力	máxica
有機	orgánico
泰坦	titán
金字塔	pirámide
橙色	laranxa
飲料	copas
曲線	curva
署名	asinado
海灘	beach
海灘	praia
馬匹	cabalos
馬匹	os
馬匹	cabalo
馬匹	kingston
娃娃	boneca
專注	centre
專注	centrarse
專注	centramos
專注	centrarme
專注	foco
專注	focalizar
同情	compaixón
同情	a
秋天	caída
秋天	outono
秋天	caer
懷孕	embarazada
懷孕	preñado
逃離	fuxida
逃離	escapar
逃離	da
逃離	fugarse
逃離	fuxir
逃離	fuga
細菌	as
細菌	bacterias
細菌	xermes
爬行	panteras
八個	oito
八個	8
最愛	favorito
最愛	favoritos
最愛	favorita
最愛	preferido
猶太	xudeu
猶太	bebé
猶太	xudeo
猶太	xudeus
顧客	cliente
顧客	clientes
比重	proporción
比重	porcentaxe
駕駛員	condutor
駕駛員	de
駕駛員	o
駕駛員	permiso
駕駛員	piloto
稀有	pouco
炸	serea
上次	último
上次	últimos
上次	pasado
上次	última
上次	o
上次	onte
公牛	touro
診斷	diagnóstico
診斷	diagnose
信件	cartas
信件	letras
信件	mensaxes
信件	carta
信件	letra
信件	correo
信件	envía
信件	envíe
信件	mensaxe
近日	pouco
近日	recentemente
近日	ultimamente
近日	hai
主機	anfitrión
蛋白質	proteína
蛋白質	proteínas
錄音室	estudio
罷工	folga
罷工	ataque
罷工	¡
罷工	que
罷工	empece
罷工	folgas
屋頂	tellado
屋頂	teito
陰謀	conspiración
番茄	tomate
夏日	verán
夏日	no
白天	días
白天	día
間諜	espía
間諜	espías
糧食	comida
糧食	alimentos
糧食	alimentaria
糧食	gran
微生物	microorganismos
微生物	microbiana
微生物	microbianas
付費	paga
付費	pagar
付費	pagalo
付費	pagar
付費	pagou
強迫	obrigado
強迫	a
強迫	forzado
強迫	todo
強迫	obrigoume
強迫	recrutado
俘虜	preso
俘虜	prisioneira
俘虜	prisioneiro
俘虜	prisioneiros
歲月	anos
護士	enfermeira
裙	traxes
裙	vestido
裙	roupa
裙	saia
菩薩	buda
珊瑚礁	arrecifes
無線電	radio
爬	panteras
平時	usual
平時	de
平時	sempre
平時	normalidade
平時	habitual
平時	costume
核准	aprobación
脂肪	graxa
脂肪	gorda
脂肪	gordo
脂肪	gordos
脂肪	o
尊敬	respectar
尊敬	respeto
尊敬	respecto
尊敬	respéctanme
十字架	cruzar
十字架	cruz
十字架	atravesar
十字架	crosstree
感動	mudeime
感動	a
感動	mudouse
感動	se
感動	movéndose
感動	aquí
感動	de
感動	tocan
感動	están
感動	tocar
感動	a
感動	tocáronme
單人	cada
單人	simple
單人	soa
單人	só
單人	única
單人	único
星期四	xoves
空白	déficits
空白	baleira
空白	baleiro
空白	baleiras
空白	valeiro
紀念碑	día
紀念碑	dos
紀念碑	caídos
紀念碑	monumentos
人道	a
人道	humanidade
山姆	sam
爐	cociniña
爐	forno
票價	a
銷售量	de
銷售量	ventas
平凡	común
平凡	cotiáns
平凡	era
平凡	ordinario
平凡	correntes
平凡	normais
平凡	simple
平凡	banal
見證	testemuña
專欄	columna
專欄	retagarda
清洗	limpando
清洗	a
清洗	limpeza
清洗	da
必需	necesario
必需	necesaria
必需	necesarios
必需	necesarias
必需	preciso
必需	é
天主教徒	católica
天主教徒	católico
天主教徒	catholic
天主教徒	católicos
決心	determinación
個案	caso
個案	se
加冕	da
加冕	coroación
暑假	verán
暑假	no
燃油	combustible
胃	estómago
胃	o
遇見	coñecín
遇見	a
遇見	coñecemos
姑娘	moza
姑娘	rapaza
姑娘	nena
洞穴	das
洞穴	cavernas
洞穴	cova
洞穴	cavernas
洞穴	covas
游泳池	piscina
游泳池	a
權威	autoridade
樣本	mostra
樣本	mostras
住房	vivenda
敵軍	inimigo
敵軍	inimigos
旅館	hotel
動物園	ángeles
動物園	zoolóxico
動物園	zoo
本質	esencia
扭曲	xiro
也許	se
也許	cadra
也許	quizais
也許	pode
也許	talvez
村莊	aldeas
村莊	pobos
村莊	aldea
村莊	da
村莊	pobo
村莊	vila
週六	sábado
週六	eu
週六	sentei
週六	sentouse
週六	senteime
週六	sentou
週六	onda
週六	sentado
週六	sentados
預告	remolque
節日	de
節日	vacacións
固有	inherente
共產主義	comunista
共產主義	partido
共產主義	comunistas
共產主義	comunismo
共產主義	o
禮物	regalo
禮物	agasallo
鋸	vin
鋸	viu
鋸	vimos
鋸	vino
聊	falar
聊	charla
聊	con
商用	comercial
商用	anuncio
先驅	pioneiros
先知	profeta
挑	recoller
撤離	evacuación
產物	produto
美容	beleza
美容	a
邁阿密	miami
寒冷	frío
寒冷	fría
寒冷	arrefriado
靴	botas
靴	as
手冊	manual
預防	prevención
表決	votamos
表決	voto
表決	votan
表決	votar
表決	votos
表決	voten
表決	votación
好萊塢	hollywood
海王星	neptuno
演變	evolución
航程	viaxe
適當	para
適當	máis
某人	alguén
貨車	camión
貨車	van
貨車	pham
熱情	entusiasmo
熱情	paixón
天天	cotiá
手動	manual
噪音	ruido
噪音	ruído
噪音	son
星期三	o
星期三	mércores
電源	poder
電源	o
大洋	océano
大洋	océanos
演說	charla
演說	discurso
演說	expresión
演說	fala
德克薩斯州	texas
構想	concepto
主修	principais
主修	importante
主修	maior
帳戶	relato
帳戶	contas
帳戶	conta
靈感	inspiroume
靈感	inspiración
詮釋	interpretar
詮釋	a
計算機	ordenador
計算機	computador
計算機	ordenadores
計算機	ordenadores
計算機	computadores
買賣	á
買賣	venda
制裁	sancións
可怕	medo
外面	do
外面	fóra
外面	fora
替換	substituír
純粹	puro
純粹	pura
純粹	puros
精密	sofisticado
精密	sofisticación
精密	precisión
輕鬆	sinxelo
輕鬆	fácil
輕鬆	doado
輕鬆	calma
輕鬆	acouguen
友情	amizade
友情	a
引述	cita
引述	citar
萬里	km
萬里	quilómetros
萬里	millas
萬里	kilómetros
萬里	a
反正	xeitos
反正	de
反正	todos
反正	os
反正	modos
反正	todas
反正	formas
季度	cuarto
周日	domingo
周日	domingos
周日	dominical
向下	abaixo
佛羅里達州	florida
尼泊爾	nepal
雙重	o
雙重	dobre
雙重	double
吞	trague
吞	traga
捕捉	a
捕捉	capturar
捕捉	capturar
偶爾	cando
選項	opcións
選項	opción
選項	esta
部族	clan
部族	do
部族	dos
部族	clans
氣氛	atmosfera
氣氛	ambiente
糧	gran
召回	recordo
召回	lembro
頻繁	frecuencia
姿態	xesto
姿態	aceno
姿態	postura
財富	fortuna
財富	riqueza
財富	riquezas
財富	coa
轉化	transformación
浪費	perder
浪費	lixo
浪費	residuos
浪費	perda
浪費	perder
浪費	tempo
性感	sexy
廢物	lixo
廢物	residuos
廢物	perda
廢物	perder
廢物	tempo
存取	acceso
存取	aos
迷宮	labirinto
度量	medida
度量	medir
度量	medimos
州長	gobernador
驚人	incrible
驚人	incribles
驚人	sorprendente
驚人	abraiante
驚人	o
驚人	marabilloso
驚人	asombroso
伽利略	galileo
氦	helio
鯨魚	baleas
鯨魚	as
鯨魚	balea
告白	confesión
告白	confesións
難度	dificultades
不列顛	bretaña
不列顛	gran
最短	curta
視野	visión
視野	vista
視野	vision
結尾	fin
結尾	final
結尾	final
胸部	peito
胸部	peito
胸部	mama
精神病	psicose
左側	esquerda
左側	queda
業主	dono
業主	os
海港	porto
攝影師	fotógrafo
挑選	recoller
會談	charlas
會談	fala
會談	tedx
聖誕節	nadal
學歷	educación
學歷	a
急性	aguda
扭	xiro
繩	corda
睡眠	sono
睡眠	durmir
睡眠	durme
忘記	esquecer
忘記	esquezas
忘記	o
懲罰	castigo
懲罰	punishment
離職	separación
對比	contraste
圍繞	redor
圍繞	arredor
圍繞	por
圍繞	aquí
光線	luz
信用	tarxetas
信用	crédito
信用	roubada
自由主義	liberais
自由主義	liberal
缺點	debilidade
內建	construida
內建	construíu
內建	construín
內建	construímos
內建	de
農村	campo
報復	vinganza
報復	vingar
覺醒	espertar
已婚	casou
已婚	casar
已婚	casado
塑造	a
塑造	modelando
手臂	brazo
雙手	mans
雙手	man
雙手	as
魔神	maxia
魔神	máxico
魔神	máxica
極度	moi
極度	extremadamente
極度	tremendamente
極度	extremas
交出	rendédevos
屠殺	masacre
演習	exercicios
演習	dirixe
演習	un
演習	exercicio
演習	perforar
匹配	mistos
匹配	partidos
損害	danos
損害	dano
斷層	culpa
出境	saída
願望	desexo
願望	gustaríame
願望	desexo
願望	desexaría
願望	oxalá
願望	desexa
貧窮	pobreza
貧窮	a
君子	cabaleiro
君子	cabaleiros
君子	señor
君子	home
遲	tarde
詞語	palabras
詞語	as
詞語	verbas
生物學	biolóxicas
生物學	biolóxica
生物學	biolóxico
生物學	biolóxicos
生物學	bioloxía
債務	débedas
債務	débeda
光芒	fluorescente
俄語	rusa
俄語	ruso
按鈕	botóns
按鈕	botón
陣線	diante
陣線	fronte
分化	dividen
週日	domingo
週日	domingos
週日	dominical
題目	tema
題目	asunto
題目	temas
忙	moi
忙	ocupado
忙	ocupados
忙	negocios
忙	ocupada
評分	cualificación
