som	kao
administrator	administrator
takket	zahvalio
stanley	stanley
tilsynelatende	navodno
muligheter	mogućnosti
muligheter	prilike
etternavn	prezime
hilsen	pozdrave
hilsen	pozdrav
patrick	patrick
patrick	patrik
soldatene	vojnici
gjeldende	trenutni
gjeldende	trenutna
gjeldende	struja
jacques	jacques
statistikk	statistika
statistikk	statistike
statistikk	statistika
statistikk	statistike
øvelse	vježbe
øvelse	vježbanje
øvelse	vježba
teknologi	tehnologija
institusjoner	institucije
institusjoner	institucija
institusjoner	ustanove
røtter	korijene
røtter	korijeni
røtter	korijenje
røtter	korijena
anti	anti
leipzig	leipzigu
umulig	nemoguće
petersburg	petersburgu
kritisk	kritičnom
kritisk	kritično
kritisk	kritične
kritisk	kritična
sand	pijesak
sand	sand
sand	pješčana
kalle	kalle
central	središnje
central	centralno
central	central
central	središnja
central	središnji
png	png
matematikk	matematiku
matematikk	matematika
matematikk	matematike
matematikk	matematički
matematikk	matematiku
matematikk	matematika
originale	izvorno
originale	originalno
originale	original
originale	izvorna
originale	izvorni
kandidat	kandidatkinja
kandidat	kandidat
round	okrugli
round	okruglo
round	okrugla
round	runda
interesser	interesi
interesser	interese
øyvind	øyvind
initiativ	inicijativa
initiativ	inicijative
initiativ	inicijativu
forlate	ostavi
forlate	napusti
forlate	napusti
rådgiver	savjetnik
rådgiver	savjetnice
rådgiver	savjetnik
rådgiver	savjetnik
lyd	zvuk
lyd	sound
lyd	zvuk
profesjonelle	profesionalci
profesjonelle	profesionalni
profesjonelle	profesionalno
profesjonelle	profesionalac
profesjonelle	profesionalna
instrument	instrument
tilhengere	ljubitelji
tilhengere	navijači
tilhengere	obožavatelji
tilhengere	fanovi
tilhengere	sljedbenika
tilhengere	pratitelja
tilhengere	sljedbenici
tilhengere	pristaše
ali	alija
lest	pročitaj
lest	pročitajte
lest	čitaj
primært	primarno
primært	prvenstveno
heidelberg	heidelbergu
maks	max
maks	maks
maks	maksimum
maks	maksimalno
mulige	moguć
mulige	mogući
mulige	moguce
mulige	moguće
anlegg	ustanove
anlegg	ustanova
anlegg	postrojenje
beskyttelse	zaštita
beskyttelse	zaštitu
programmer	prijave
programmer	aplikacije
programmer	programi
programmer	programe
programmer	programi
opphold	ostani
greve	računati
greve	grof
greve	broji
philip	phillip
philip	filipe
philip	filipa
philip	philip
philip	filip
kjøre	pogon
kjøre	vozi
ludwig	ludwig
christensen	christensen
romaner	romane
gabriel	gabriel
gabriel	gabrijel
gabriel	gabriele
scenen	pozornica
scenen	faza
scenen	pozornici
thailand	tajland
thailand	tajlandu
fortalte	receno
nordmenn	norvežani
nordmenn	sjevernjaci
bokmål	bokmål
sete	sjedište
sete	sjedalo
overflaten	površine
overflaten	površina
marinen	navy
marinen	mornarice
marinen	mornarički
marinen	mornarica
nevnte	spomenuto
nevnte	spomenuo
opplag	cirkulaciju
opplag	cirkulacije
axel	axel
forbund	ligu
forbund	liga
forbund	league
årlige	godišnje
årlige	godišnja
årlige	godišnji
feltet	polje
ring	prsten
ring	poziv
holm	holm
blanding	mix
blanding	miks
figur	figura
landsby	selu
landsby	selo
portugisisk	portugalski
øker	povećava
awards	nagrade
ann	ann
ann	en
carlos	carlos
eirik	eirik
academy	akademija
academy	akademiji
colombia	kolumbiju
colombia	kolumbija
colombia	kolumbiji
palomar	palomar
handling	akcija
ekte	real
ekte	pravi
ekte	istinito
ekte	istina
fortellinger	pripovijetke
fortellinger	priče
fortellinger	price
boston	boston
boston	bostona
boston	bostonu
tanker	misli
tanker	mislima
generell	općenito
vidt	jedva
original	izvorno
original	originalno
original	original
original	izvorna
original	izvorni
jakt	lovi
jakt	hunt
jakt	lov
jakt	lovi
jakt	lova
jakt	lov
flyplass	uzletište
flyplass	aerodrom
benjamin	benjamin
sandefjord	sandefjord
beordret	naredio
beordret	naređeno
contest	natječaj
contest	natjecanje
båt	brod
båt	čamac
nødvendigvis	nužno
vladimir	vladimira
vladimir	vladimir
student	učenik
student	studentica
student	student
championship	prvenstvo
bygging	radovi
bygging	izgradnja
bygging	konstrukcija
bygging	gradnja
bygging	izgradnju
innviet	pokrenuo
orgel	organa
orgel	orgulje
orgel	organ
minister	ministar
minister	ministre
minister	ministrica
info	info
info	podaci
info	informacije
karakter	lik
karakter	karakter
ray	ray
tilskuere	prolaznika
tilskuere	gledatelja
tilskuere	promatrači
forklaring	objašnjenje
organer	organe
organer	organa
organer	organi
finale	završni
françois	francois
françois	francois
françois	françois
foreslår	predložiti
foreslår	predloži
foreslår	predložiti
foreslår	predloži
foreslår	zaprosi
foreslår	sugerira
noensinne	ikada
noensinne	ikad
massachusetts	massachusettsu
massachusetts	massachusetts
haugen	haugen
kristin	kristin
lady	gospa
lady	dama
lady	damo
middelhavet	mediterana
middelhavet	mediteranske
nøyaktig	precizan
nøyaktig	točan
forbindelser	veze
kvalifiserte	kvalificirana
kvalifiserte	kvalificiran
kvalifiserte	kvalificirani
evans	evans
drepe	ubij
religiøs	religiozni
religiøs	vjerska
religiøs	vjerski
religiøs	vjerske
hold	zadrži
slår	udaranje
rudolf	rudolph
rudolf	rudolf
tårnet	tower
tårnet	kula
tårnet	toranj
alex	alex
alex	aleks
detaljer	detalji
detaljer	pojedinosti
torino	torino
torino	torinu
styrt	vladao
styrt	vladali
hamilton	hamilton
europaea	europaea
bidratt	pridonio
stilt	pitao
just	samo
formet	formirana
tidligste	najranije
blandet	pomiješana
publiserte	objavljeno
publiserte	postavio
publiserte	objavljen
publiserte	objavljeno
publiserte	objavljeni
tilstand	stanje
tilstand	država
tilstand	stanja
tilstand	stanju
tilstand	stanje
tilstand	uvjet
henning	henning
hekk	hedge
hekk	zapreke
hekk	prepreke
sam	same
sam	sam
geografisk	geographic
bytte	prebaci
bytte	trgovina
bytte	plijen
bytte	razmjena
bytte	zamjenu
påbegynt	pokrenuo
københavns	kopenhagenu
fanget	zarobljen
fanget	zarobljena
fanget	zarobljeni
fanget	uhvaćen
fanget	uhvaćena
fanget	uhvaćeni
fanget	uhvaćena
fanget	uhvaćeni
fanget	zarobljen
fanget	zarobljeni
handlinger	postupci
handlinger	radnje
handlinger	akcije
handlinger	djela
two	dva
mil	milje
mil	miles
mil	milja
mil	mil
doktorgrad	doktorat
hode	glavu
hode	glava
houten	houten
fag	predavanja
fag	nastava
fag	predmet
fag	subjekt
olaf	olaf
undersøkelse	istraživanje
undersøkelse	anketa
vinger	krila
vinger	krilima
vinger	krilca
magne	magne
larver	gusjenice
larver	crvi
søk	pretraživanja
søk	primjeni
søk	traži
søk	pretraga
søk	pretraživanje
søk	pretraži
fiske	pecanje
fiske	ribolov
fiske	peca
likt	volio
flytende	pluta
flytende	lebdi
flytende	tekuće
flytende	tekućina
flytende	tekući
utenom	osim
modeller	modeli
modeller	modele
led	pretrpio
led	patio
led	patila
led	vodio
emner	teme
hot	vruće
hot	vrelo
hot	zgodna
strand	plaže
strand	beach
strand	plažu
strand	plaža
strand	strand
uavhengighet	nezavisnost
uavhengighet	neovisnost
uavhengighet	neovisnosti
seire	pobjede
seire	prevladati
discovery	otkrića
discovery	otkriće
discovery	discovery
stillehavet	pacific
stillehavet	pacifik
stillehavet	pacifiku
gran	smreke
army	vojska
army	armija
uavgjort	kravata
uavgjort	neriješeno
uavgjort	kravatu
uavgjort	nacrtati
uavgjort	vezana
uavgjort	vezane
uavgjort	vezani
uavgjort	vezan
gutter	momci
gutter	dečki
gutter	momci
gutter	drustvo
gutter	dečki
bach	bach
lyse	svijetlo
lyse	bistar
lyse	bright
uppsala	uppsali
brudd	fraktura
brudd	prijelom
brudd	lom
trafikk	promet
tilbud	dogovore
tilbud	ponude
tilbud	nudi
tilbud	ponuda
tilbud	ponudi
tilbud	ponudu
tilbud	ponuda
forsamling	skupština
forsamling	skupštine
order	narudžba
order	poredak
order	naruči
dukker	lutke
onkel	tetak
onkel	ujak
oberst	pukovnik
pennsylvania	pennsylvania
pennsylvania	pennsylvaniji
enklere	lakše
enklere	jednostavnije
enklere	jednostavniji
guide	vodič
spredte	razbacane
bidragsytere	suradnici
jernbane	željeznice
foreløpig	preliminarni
avledet	izvedena
utgivelse	objavljivanje
metoder	metode
when	kada
when	kad
vers	stih
skyting	pucanje
skyting	pucnjava
båter	brodove
båter	brodovi
båter	čamci
praha	praga
praha	pragu
praha	prag
sky	neba
sky	nebu
sky	sky
sky	nebo
sky	oblak
sky	cloud
miller	miller
miller	miler
miller	milleru
roy	roy
roy	roj
seilte	isplovio
seilte	plovio
seilte	otplovio
fine	lepo
fine	lijepo
fine	lijep
valley	dolini
valley	valley
valley	dolinu
valley	dolina
valley	doline
elev	učenik
elev	učenik
elev	studentica
elev	student
stengt	zatvoreno
stengt	zatvorena
stengt	zatvoren
down	dolje
bord	stol
bord	tablica
bord	stolovi
bord	stolove
hopp	skok
hopp	skoči
hopp	preskočiti
hopp	preskoči
hopp	skip
istedenfor	umjesto
inntrykk	dojam
inntrykk	utisak
frihet	slobode
frihet	sloboda
frihet	slobodu
forstår	razumije
forstår	razumijem
forstår	shvati
utføre	izvesti
regioner	regije
regioner	regija
europe	europe
europe	evropa
europe	europa
fotograf	fotografa
fotograf	fotograf
pro	pro
pro	profesionalac
kjetil	kjetil
fontsize	fontsize
louise	luiz
louise	louise
dekke	cover
dekke	zaklon
dekke	pokriva
dekke	pokrivanje
thor	tor
thor	thor
gruppene	grupe
undervisning	nastava
galleri	galerija
galleri	galerije
galleri	galeriju
konger	kraljevi
konger	kraljeva
skogen	šuma
skogen	woods
skogen	šume
skogen	šuma
skogen	šume
skogen	forest
kurt	kurt
skandinavia	skandinaviji
henger	vješanje
henger	visi
bestemmer	odlučuje
bestemmer	određuje
gjenværende	preostali
gjenværende	preostala
gjenværende	preostalo
kommunikasjon	komunikacije
kommunikasjon	komunikacija
kommunikasjon	komunicirati
kommunikasjon	komunikacije
kommunikasjon	komunikacija
administrasjon	administracija
administrasjon	uprave
halvøya	poluotoka
halvøya	poluotoku
revolusjon	revoluciju
revolusjon	revolucija
barnet	djete
barnet	dete
barnet	dijete
relevans	važnost
debatt	debata
debatt	rasprava
debatt	rasprave
debatt	debate
omgitt	okružen
kroatia	hrvatica
kroatia	hrvatska
kroatia	croatia
månen	mesec
månen	mjesec
illinois	illinois
diameter	promjer
diameter	promjeru
inger	inger
tidene	vremena
tidene	puta
tyder	sugerira
vitenskap	nauka
vitenskap	znanost
vitenskap	znanosti
nettverk	mreže
nettverk	mreže
nettverk	mreža
jenter	cure
jenter	djevojke
jenter	devojke
medisinsk	medicinski
medisinsk	medicinska
motsatt	nasuprot
motsatt	suprotno
gov	gov
kevin	kevin
herre	gospode
herre	majstor
herre	učitelju
story	priča
story	prica
krysser	prelazak
krysser	prijelaz
krysser	krstarica
munner	usta
regionale	regionalno
regionale	regionalni
islam	islama
islam	islam
lave	niski
lave	niska
lave	nisko
lave	nizak
kull	ugljen
kull	ugljena
dele	podijeli
håper	nada
håper	nade
fugler	ptice
årstall	spoj
årstall	datum
redde	spasiti
redde	spašavanje
hell	sreća
midtbane	veznjak
johnsen	johnsen
main	main
main	glavni
main	glavno
main	glavna
egnet	pogodno
egnet	pogodan
egnet	prikladno
egnet	odgovaralo
stiller	stiller
kommentarer	komentarima
kommentarer	komentari
kommentarer	komentare
kommentarer	komentara
home	doma
home	kući
home	dom
avdelinger	odjela
tilpasset	prilagođen
tilpasset	prilagodio
tilpasset	prilagođeno
israelske	izraelci
israelske	izraelski
israelske	izraelska
eksamen	ispit
eksamen	diploma
eksamen	matura
eksamen	mature
eksamen	diplome
luxembourg	luxemburg
luxembourg	luksemburg
billy	billy
frå	od
frå	iz
kommandør	zapovjednik
fox	lisac
fox	lisica
fox	fox
viii	viii
overgang	prijelaz
tyrkisk	tursko
tyrkisk	turski
størrelsen	veličina
størrelsen	veličine
innlegg	objavi
innlegg	objava
innlegg	objave
innlegg	objavljivanje
opplevde	iskusio
opplevde	iskusan
opplevde	iskusni
administratorer	administratori
administratorer	menadžeri
trengte	potrebna
trengte	potrebno
trengte	potrebni
trengte	potreban
snakket	progovorio
snakket	razgovarali
snakket	progovorio
snakket	govorio
metode	metoda
metode	metod
administrerende	upravljanje
grunnlegger	osnivač
fløy	poletio
fløy	letio
forståelse	shvaćanje
forståelse	razumijevanje
trekker	vuče
trekker	vuce
trekker	povlačenjem
vind	vjetrovi
vind	vetar
vind	vjetar
vind	vjetra
sveitsisk	švicarski
sveitsisk	švicarske
andel	podijeli
hjalp	pomogla
hjalp	pomogli
hjalp	pomogao
hjalp	pomoglo
høyden	visine
høyden	visina
tidvis	povremeno
stamme	pleme
stamme	plemena
funksjoner	funkcije
funksjoner	značajke
funksjoner	karakteristike
svømmer	kupanje
svømmer	plivanje
svømmer	pliva
svømmer	plivač
verdier	vrednosti
verdier	vrijednosti
donald	donald
donald	donalda
redusere	smanji
redusere	smanji
gjenstander	predmeti
gjenstander	stavke
gjenstander	objekti
gjenstander	objekte
gjenstander	predmeti
canadisk	kanadska
canadisk	kanadski
ibsen	ibsen
news	novosti
news	vesti
news	vijesti
henri	henri
perkusjon	udaraljke
frivillig	svojevoljno
frivillig	dragovoljno
frivillig	dobrovoljno
frivillig	dobrovoljni
frivillig	dragovoljno
frivillig	dobrovoljno
frivillig	dobrovoljac
frivillig	volonter
queen	queen
queen	matica
queen	kraljice
queen	kraljica
eventyr	bajka
eventyr	avanture
eventyr	pustolovina
eventyr	avantura
eventyr	pustolovine
eventyr	avanture
eventyr	pustolovine
tårn	kule
tårn	tower
tårn	kula
tårn	toranj
ian	lan
ian	ian
ian	lan
ian	ian
nina	nina
nina	ninu
nina	nine
alderen	dob
alderen	godine
alderen	dobi
alderen	godište
opprykk	promociju
opprykk	promaknuće
opprykk	promocije
opprykk	promocija
leser	čita
leser	čitam
leser	čita
leser	čitanje
leser	čitač
leser	reader
passerer	prolazak
passerer	prolazi
passerer	prolazna
maleri	slikarstvo
maleri	slikanje
systemer	sustavi
systemer	sistemi
traktaten	sporazum
lincoln	lincoln
lincoln	lincolna
sovjetisk	sovjetski
sovjetisk	sovjetska
khan	khan
khan	kan
permanent	trajna
permanent	stalni
permanent	trajno
permanent	trajno
juridisk	pravni
juridisk	pravna
juridisk	pravno
juridisk	legalno
trygve	trygve
jimmy	jimmy
teller	broji
teller	računajući
teller	brojim
teller	brojanje
teller	brojimo
teller	teller
matt	met
matt	matt
oppdager	otkrivamo
oppdager	otkrivanje
oppdager	otkrij
østlandet	dijalekt
internet	interneta
internet	internet
styreleder	predsjedavajući
dokumenter	dokumenti
dokumenter	dokumenta
anerkjente	prepoznao
anerkjente	prepoznat
anerkjente	prepoznala
anerkjente	prepoznali
kongo	kongu
nede	dolje
medier	media
medier	mediji
medier	medijski
steg	korak
steg	korake
steg	koraka
steg	koracima
steg	koraci
tone	tone
tone	ton
landskap	pejzaže
landskap	pejzaž
landskap	krajolik
fabricius	fabricius
inkluderte	uključeno
inkluderte	uključen
kode	kôd
kode	šifra
kode	kod
arkeolog	arheolog
overlevde	preživio
overlevde	preživjeli
evne	sposobnosti
evne	sposobnost
mangel	manjak
mangel	nedostatak
mangel	manjka
mangel	nestašica
link	veza
link	link
link	poveznica
fare	opasnost
ende	završetak
ende	kraj
front	prednja
litauen	litve
modern	moderni
modern	moderna
modern	moderan
modern	moderne
modern	moderno
prosess	postupak
prosess	proces
alta	alta
lærte	naučio
stefan	stefana
stefan	stefan
stefan	stefanu
kjemi	kemija
kenya	keniji
dur	major
dur	bojnik
offiserer	policajci
offiserer	časnici
offiserer	službenici
hendelsen	incident
hendelsen	izgred
presentasjon	predstavljanje
presentasjon	uvod
presentasjon	upoznavanje
presentasjon	uvod
presentasjon	prezentacije
presentasjon	predstavljanje
presentasjon	prezentacija
efter	nakon
efter	poslije
vurdert	smatra
vurdert	procijenio
vurdert	pregledao
vurdert	pregledali
hugo	hugo
empire	empire
empire	carstva
empire	carstvo
empire	imperija
sea	morem
sea	moru
sea	more
beskrive	opisati
beskrive	opisi
cape	rt
cape	cape
cape	plašt
cape	ogrtač
sebastian	sebastian
sebastian	sebastiana
dublin	dublinu
dublin	dublin
håp	nadanja
håp	nade
håp	nada
håp	nade
kombinasjon	kombinacija
bedriften	poslovno
bedriften	poslovanje
bedriften	posao
bedriften	poslovna
bedriften	poslovni
forlatt	napuštena
forlatt	pusto
forlatt	napušteno
forlatt	napuštena
forlatt	napušten
forlatt	napušteni
forlatt	napušteno
forlatt	lijevo
forlatt	lijeva
møtes	susret
møtes	upoznati
møtes	upoznajte
normal	normalno
normal	normalan
normal	normalna
normal	normalni
forbedret	poboljšao
forbedret	poboljšana
forbedret	poboljšane
snakk	pričaj
snakk	govori
snl	snl
fakultet	fakultet
fakultet	fakulteta
fakultet	nastavnici
prinsippet	princip
prinsippet	načelo
prinsippet	načela
prinsippet	principi
rene	rené
rene	rene
tillatt	dozvoljeno
tillatt	dopušteno
tillatt	dozvoljeno
tillatt	dozvoljena
tillatt	dopušteno
rommet	soba
rommet	prostorija
brasiliansk	brazilski
naturen	priroda
naturen	prirode
hovedkvarter	stožer
hovedkvarter	sjedište
lede	vodi
lede	olova
lede	olovo
reddet	spašeni
plater	records
plater	ploče
plater	zapisi
begynt	počelo
positiv	pozitivni
positiv	pozitivna
positiv	pozitivno
positiv	pozitivan
dobbel	double
dobbel	dupli
dobbel	dvostruko
dobbel	duplo
teologi	teologiju
omtaler	kritike
omtaler	spominje
omtaler	spominjanje
hotell	hotel
hotell	hotela
kjørte	vozio
socorro	socorro
kardinaler	kardinali
liter	litara
ret	ret
flåte	splav
flåte	flote
flåte	flota
jane	jane
teknikk	tehnika
charlie	charlie
sommerfugl	leptire
sommerfugl	leptira
sommerfugl	leptir
gjennombrudd	proboj
gjennombrudd	prodor
tenker	razmišljam
tenker	razmišljanje
tenker	misleći
tenker	mislio
borgermester	gradonačelnik
arm	ruka
allround	prvenstvu
allround	prvenstva
antar	pogodi
gitarer	gitare
målt	izmjerio
arnold	arnold
poet	pjesnika
poet	pjesnik
spiss	šiljaste
behandlet	tretirao
behandlet	tretirani
behandlet	obradio
forsker	istraživač
forsker	znanstvenik
forsker	znanstvenica
forsker	naučnik
liker	voli
liker	kao
ivan	ivan
ivan	ivana
ivan	ivane
komplett	potpuna
komplett	kompletan
komplett	kompletna
adams	adams
adams	adamsa
rask	brzo
rask	brzi
rask	brzo
rask	brzi
manusforfatter	scenarist
gordon	gordon
space	prostora
space	prostor
space	svemir
space	space
stål	steel
stål	čelik
stål	čelika
ditt	tvoje
ditt	vaš
ditt	tvoj
ditt	vaše
ditt	tvoja
ditt	vaša
ditt	tvoje
ditt	tvoj
ditt	tvoja
bro	brate
bro	braco
bro	most
bro	bridge
dessverre	nazalost
dessverre	nažalost
ekspedisjon	ekspedicija
ekspedisjon	ekspedicije
filippinene	filipini
vold	nasilje
vold	nasilja
afrikanske	afrički
afrikanske	afrička
dyp	duboka
dyp	duboko
centre	centar
centre	središte
centre	sredina
klima	klima
klima	klime
hermann	hermann
harris	haris
harris	harris
bunnen	dno
hms	hms
elevene	studenti
elevene	učenici
elevene	studentima
elevene	zjenice
elevene	učenici
kontor	kancelarija
kontor	ured
ohio	ohio
ettertid	retrospektivi
belgiske	belgijski
temperatur	temperatura
temperatur	temperature
struktur	struktura
sterkere	jače
sterkere	jači
sterkere	jača
instrumenter	instrumenti
instrumenter	instrumente
walker	walker
nederlag	poraz
nederlag	porazi
nederlag	poraza
alaska	aljaske
alaska	aljaska
presset	pritisnuo
presset	pritisnut
beskyttet	zaštićeno
beskyttet	zaštićena
beskyttet	zaštićen
beskyttet	zaštićeni
harrison	harrisona
harrison	harrison
styrken	snagu
styrken	snaga
styrken	snage
fylt	ispunjena
fylt	ispunjeno
fylt	popunjeno
fylt	ispunjen
marius	marius
søker	traženje
kronologisk	kronološki
historier	priče
historier	price
way	put
way	način
way	way
way	nacin
innslag	segment
hunder	psima
hunder	psi
hunder	pasa
presentert	uveo
presentert	uvela
presentert	predstavio
presentert	predstavljen
presentert	predstavio
harvard	harvardu
harvard	harvard
harvard	harvarda
etiopia	etiopiji
neppe	jedva
senior	senior
senior	stariji
senior	viši
admiral	admiral
sort	crna
sort	crni
sort	crnac
sort	crne
sort	crno
deutsche	deutsche
boys	momci
boys	dečki
årsaker	razloge
årsaker	razlozi
årsaker	izaziva
årsaker	uzroci
årsaker	uzrokuje
ingrid	ingrid
bjarne	bjarne
hastighet	brzina
virkeligheten	realnost
virkeligheten	stvarnost
ferskvann	slatkovodni
ddr	ddr
mill	mlin
mill	mill
indonesia	indoneziji
cross	križ
cross	cross
cross	krst
cross	kros
analyse	analize
analyse	analiza
adresse	adresu
adresse	adresa
sittende	sjedeći
sittende	sjedenje
ungarsk	mađarski
konstruert	projektirana
konstruert	konstruirao
mount	mount
mount	planina
castle	castle
castle	dvorac
castle	zamak
halv	polovina
halv	polovica
halv	pola
joachim	joachim
karen	karen
ressurser	imovine
ressurser	imovina
ressurser	resursi
ressurser	resursa
ressurser	sredstva
kommunal	općinske
individuelt	pojedinačno
verktøy	alat
verktøy	alat
verktøy	alati
politikere	političari
politikere	političare
politikere	političarima
hender	ruke
nato	nato
diskusjoner	diskusije
diskusjoner	rasprave
operatør	operater
operatør	nosilac
operatør	nosač
basketball	košarka
basketball	košarku
mario	mario
skiskyting	biatlon
fugl	ptica
fugl	bird
kent	kenta
kent	kent
flat	stan
flat	ravna
flat	ravan
flat	ravni
michigan	michigan
michigan	michiganu
vurdere	procijeniti
utvidelse	produžetak
utvidelse	proširenje
samlinger	kolekcije
samlinger	zbirke
forsvare	braniti
forsvare	brani
forsvare	branim
konkurranser	natjecanjima
konkurranser	natjecanja
konkurranser	takmičenja
konkurranser	natjecanja
etterkommere	potomci
øynene	oci
øynene	oči
ross	ros
ross	ross
corporation	korporacija
makedonia	makedoniju
makedonia	makedoniji
makedonia	makedonija
halvt	polovina
halvt	polovica
halvt	pola
historikere	povjesničari
motsatte	suprotno
motsatte	nasuprot
motsatte	suprotno
dirigent	kondukter
dirigent	dirigent
knudsen	knudsen
tunnel	tunel
myrdet	ubijena
myrdet	ubijen
klipp	klipove
klipp	trim
klipp	isječak
klipp	klip
brune	brown
brune	smeđa
brune	smeđi
brune	smeđe
heart	srce
arkiv	datoteke
arkiv	arhiv
arkiv	arhiva
stockholms	stockholmu
stockholms	stockholm
liggende	pejzaž
liggende	krajolik
prat	čavrljanje
prat	razgovor
prat	chat
kristendommen	kršćanstvo
kristendommen	kršćanstva
alvorlige	ozbiljna
alvorlige	ozbiljan
alvorlige	ozbiljni
alvorlige	ozbiljno
alvorlige	ozbiljne
alvorlige	teške
taler	govore
taler	govori
western	zapadna
western	zapadni
western	western
nelson	nelson
bredere	širi
bredere	šire
heavy	teška
heavy	težak
heavy	teški
besøkende	posjetitelji
besøkende	posjetioci
besøkende	posjetitelja
besøkende	posjetitelje
besøkende	posjetitelja
besøkende	posjetitelj
fjord	fjord
fjord	fjordove
kravene	zahtjevi
selvmord	samoubojstvo
paret	par
human	humano
human	human
vanskelige	tesko
vanskelige	teško
beskrives	opisano
beskrives	opisan
beskrives	opisana
beskrives	opisao
annerledes	drukčije
annerledes	drugačiji
annerledes	drugačija
annerledes	drugačije
true	istinito
true	istina
informasjonen	informacija
informasjonen	podaci
informasjonen	informacije
ragnar	ragnar
nivået	razina
nivået	nivo
nivået	level
bosnia	bosne
bosnia	bosnia
bosnia	bosna
muslimske	muslimanski
muslimske	muslimani
muslimske	muslimana
muslimske	musliman
kjører	trčanje
kjører	vožnja
vid	široka
vid	širom
vid	širok
vid	široki
vid	široko
vid	vid
antyder	implicira
antyder	podrazumijeva
antyder	sugerira
berømt	poznat
berømt	slavni
berømt	poznati
berømt	poznata
berømt	slavan
strøk	susjedstvo
strøk	kvart
dead	mrtav
erklært	proglasio
erklært	proglašen
ingeniør	inžinjer
ingeniør	inženjer
sikte	nišan
sikte	znamenitosti
holland	holland
opplæring	trening
opplæring	obuka
opplæring	treniranje
opplæring	treninge
kulturen	kulture
kulturen	kultura
redigert	uredio
theodor	theodor
herbert	herbert
drar	ostavljajući
drar	odlazak
knapt	jedva
knapt	jedva
vurdering	rejting
vurdering	ocjena
vurdering	procjena
nyttig	korisne
nyttig	koristan
nyttig	korisno
nyttig	korisna
nyttig	korisni
nyttig	korisno
point	točka
innsjøer	jezera
jern	željezo
jern	željeza
situasjon	situacija
situasjon	situacije
greide	uspio
allen	allen
allen	alen
tropp	trupa
mccartney	mccartney
derav	stoga
illustrert	illustrated
dance	dance
dance	pleši
dance	ples
havner	lukama
dobbelt	double
dobbelt	dupli
dobbelt	dvostruko
dobbelt	duplo
stuttgart	stuttgart
kapittel	poglavlje
paulo	paulo
tiår	desetljeća
tiår	desetljećima
tiår	desetljeća
tiår	desetljeće
åpenbart	očigledno
åpenbart	očito
åpenbart	očito
free	slobodna
free	slobodni
free	slobodan
free	besplatno
free	free
helhet	cijeli
helhet	cijela
helhet	cijele
helhet	dosljednost
volleyball	odbojku
volleyball	odbojka
brent	spaljeno
brent	spaljen
brent	spalio
brent	spaljeni
brent	spaljena
brent	spaljeno
brent	spaljen
brent	spalio
brent	spaljeni
brent	spaljena
brent	brent
charlotte	charlotte
krefter	moći
krefter	ovlasti
krefter	powers
krefter	sile
lawrence	lawrence
oppnådd	zasluženo
oppnådd	zaradio
oppnådd	zaradili
oppnådd	zaslužio
oppnådd	ostvaren
oppnådd	postigao
bevarte	očuvana
alternative	alternativni
alternative	alternativa
tradisjoner	tradicije
hits	hitove
såret	ranjena
såret	ranjeni
såret	ranjen
såret	ranjeno
fremmet	promovirana
fremmet	potaknut
fiolin	violinist
fiolin	violina
fiolin	violinu
kenneth	kenneth
nedover	dolje
minnesota	minnesoti
bottom	dno
kriger	ratnika
kriger	ratnica
kriger	ratnik
rik	bogata
rik	rich
rik	bogat
rik	bogati
konflikter	sukoba
konflikter	sukobi
konflikter	sporova
utførte	izvedena
roll	roll
blod	krvi
blod	krv
løst	riješeno
løst	riješen
løst	riješeno
løst	riješena
løst	riješio
forklare	objasni
hauge	hauge
mit	mit
fin	lepo
fin	lijepo
fin	lijep
atlanta	atlanta
atlanta	atlantu
atlanta	atlante
driften	drift
individer	pojedinci
steen	steen
metoden	metoda
metoden	metod
øye	oka
øye	oko
kravet	tvrde
kravet	tvrdnja
fakta	činjenice
distrikter	okruga
hjelper	pomagač
hjelper	pomaganje
hjelper	pomaže
hjelper	pomaže
samtidige	istovremenu
pasienter	pacijenti
pasienter	pacijentima
pasienter	pacijente
pasienter	bolesnici
begravet	zakopano
begravet	sahranjen
begravet	pokopan
begravet	zakopan
val	val
sol	sunca
sol	sunce
sol	sunčani
sol	sunčano
sol	sunny
sol	sol
napoli	napulju
napoli	napulj
napoli	napoli
føler	osjeti
føler	osjećaj
brødre	braca
brødre	braća
bønder	seljake
bønder	seljacima
bønder	seljaci
bønder	farmeri
how	kako
relevante	relevantno
baron	barone
baron	barun
baron	baron
møtt	upoznao
eksil	egzilu
reisen	putovanje
anklaget	optužen
anklaget	optužena
anklaget	optuženi
anklaget	optužio
milano	milan
milano	milano
milano	milana
milano	milano
parker	parker
parker	parkova
parker	parkovima
parker	parkove
parker	parks
parker	parkovi
bein	noge
komedie	komedije
komedie	komedija
åge	dob
åge	godine
åge	dobi
åge	godište
indisk	indijanac
indisk	indijski
indisk	indijanci
indisk	indijska
spiser	jedemo
spiser	jede
spiser	jede
spiser	pojede
kristiansen	kristiansen
nick	nick
forretningsmann	biznismen
sophie	sophie
enighet	sporazum
enighet	dogovor
ukrainsk	ukrajinski
boksing	boks
snakke	govori
tim	tim
tim	tima
lise	lise
russell	russell
anker	anker
anker	sidro
anker	sidra
utvalgte	odabrani
utvalgte	odabrana
utvalgte	izabrani
utvalgte	izabran
utvalgte	odabran
