और	그리고
हॉलैंड	홀랜드
अखंडता	무결성
एलियट	엘리엇
काटना	chop
काटना	깨물어
आदर्शवाद	관념
आदर्शवाद	관념론
विश्वासघात	배신
विश्वासघात	배신
पास्कल	파스칼
आरोहण	어센션
आरोहण	승천
अनाम	익명
शुभारम्भ	시작됨
बेतार	무선
नट	땅콩
गिरफ़्तार	체포
मेडागास्कर	마다가스카
मेडागास्कर	마다가스카르
हंगामा	라켓
नवीनता	혁신
रचनात्मकता	창의력
रचनात्मकता	창의
रचनात्मकता	창의성
पत्नियों	아내
मोटापे	비만
एकसमान	동일한
एकसमान	동일
एकसमान	동일함
कैप्शन	자막
कैप्शन	문구
कैप्शन	설명
कैप्शन	자막
मोतियाबिंद	백내장
सीपीयू	cpu
मुर्गी	치킨
मुर्गी	닭고기
मुर्गी	암탉
तस्मानिया	태즈메이니아
ब्लास्ट	폭발
महिंद्रा	마힌드라
गलतियाँ	실수
गलतियाँ	오류
डंकन	덩컨
प्लूटोनियम	플루토늄
नॉकआउट	녹아웃
उन्माद	매니아
बैंको	뱅크
बैंको	은행
बैंको	뱅크스
बैंको	뱅크
बैंको	은행
स्टंट	스턴트
रमणीय	즐거운
तालाबों	연못
डेन	덴덴
डेन	den
मास्क	마스크
मास्क	마스크
मास्क	가면
टोकरी	바스켓
टोकरी	바구니
फैक्टरी	공장
फैक्टरी	팩토리
निर्जन	외로워
निर्जन	외로운
निर्जन	외로움
राइन	라인
पैगम्बर	예언자
पैगम्बर	예언
पैगम्बर	예언자
रेशा	명주
रेशा	실크
रेशा	비단
रेशा	섬유
चेकोस्लोवाकिया	체코슬로바키아
कैरोल	캐럴
कैरोल	캐롤
इष्टतम	최적
जेनेटिक	유전자
रश	러쉬
डील	거래
खरीदार	구매자
खरीदार	구매자
टूना	참치
जीपीएस	gps
अग्न्याशय	췌장
विली	윌리
विली	윌리
संतति	아이유
चाची	숙모
चाची	고모
चाची	이모
चाची	이모가
ग्वाटेमाला	과테말라
अधीक्षक	감독관
फ़ील्ड	필드
फ़ील्ड	현장
फ़ील्ड	필드
सर्वव्यापी	유비쿼터스
गैरकानूनी	outlaw
लैपटॉप	노트북
लैपटॉप	랩톱
लैपटॉप	노트북
चित्रांकन	그리기
कैटलन	카탈루냐
कैटलन	카탈루냐어
तातार	타타르족
तातार	타타르어
तातार	타타르
नीदरलैंड्स	네덜란드
नीदरलैंड्स	네덜란드령
नीदरलैंड्स	네덜란드인
कोबाल्ट	코발트
प्रत्याशा	기대
जीडीपी	gdp
मेगा	메가
अपमानित	모욕
मोस्ट	대부분의
मोस्ट	대부분
व्याख्याता	강사
बैटल	전투
बैटल	배틀
भेड़िया	늑대
भेड़िया	볼프
भेड़िया	울프
ब्यूटी	아름다움
ब्यूटी	미녀
ब्यूटी	미용
ब्यूटी	미모
ब्यूटी	미인
मसालेदार	매운
राइफल्स	소총
ग्रीनविच	그리니치
शक्कर	슈가
शक्कर	설탕
शक्कर	슈슈
सुकरात	소크라테스
लैब	lab
लैब	연구실
लैब	실험실
परियोजनाएँ	프로젝트
क्लिप	클립
रिश्तेदारों	친척
पारदर्शिता	알파
पारदर्शिता	투명성
पारदर्शिता	투명
पारदर्शिता	투명도
सिमोन	시몬
सिमोन	시모네
थाइलैंड	태국
थाइलैंड	타이
बेक	벡스
बेक	구워
सौजन्य	예의
गौरवशाली	영광
गौरवशाली	영광스러운
अनार	석류
अनार	석류
पहिये	바퀴
विस्कॉन्सिन	위스콘신
नेपियर	네이피어
प्राइम	소수
प्राइम	프라임
रशीद	라시드
झींगा	바닷가재
झींगा	새우
ट्रेल	흔적
ट्रेल	트레일
लसीका	림프
क़यामत	부활
मेस्सी	메시
वक्रता	곡률
दुश्मनी	애니메이션
परागण	수분
इस्माइल	이스마엘
सादा	평원
सादा	평범
रोजाना	일일
रोजाना	데일리
रोजाना	일간
रोजाना	일상
रिया	레아
रिया	ria
ताओ	타오
साझेदार	파트너는
साझेदार	파트너
साझेदार	파트너
सेकण्ड	둘째
सेकण्ड	두번째
कैसीनो	카지노
एडिटर	편집기
एडिटर	편집자
एडिटर	에디터
मनोचिकित्सा	심리치료
पार्टनर	파트너
सोलोमन	솔로몬
लेटर	편지
गिनीज	기네스
कोबरा	코브라
ड्रग्स	약물
ड्रग्स	의약품
ड्रग्स	약품
ड्रग्स	마약
कैंडी	캔디
कैंडी	사탕
फ़ीड	피드
फ़ीड	피드
माफ़ी	용서
बिखर	드리프트
हैरिसन	해리슨
हंटर	사냥꾼
हंटर	헌터
सख्ती	엄격히
असम्भव	impossible
असम्भव	불가능하다
असम्भव	불가능
असम्भव	불가능한
कोलंबो	콜롬보
ज्ञानकोष	대백과사전
ज्ञानकोष	백과사전
अर्क	sap
लिंडा	린다
अंधा	블라인드
विज़ुअल	시각
विज़ुअल	비주얼
मनमोहक	우아
प्रभावकारिता	효율성
मैप	지도
बूंद	방울
बूंद	drop
बूंद	떨어뜨리기
बूंद	드롭
रैकेट	라켓
मेहराब	아치
कोयल	뻐꾸기
हेरफेर	조작
हेरफेर	조종
हेरफेर	조작
व्युत्क्रम	반전
अंकुर	새싹
फेंग	펑펑
आला	ala
राजमार्गों	고속도로
मेसन	메이슨
मेसन	mason
गांठ	매듭
सुनहरी	황금
सुनहरी	골든
मूँगफली	땅콩
उज्ज्वल	밝아
उज्ज्वल	밝고
उज्ज्वल	밝은
उज्ज्वल	밝게
शिष्टाचार	예의
शिष्टाचार	예의
शिष्टाचार	매너
बगीचा	가든
बगीचा	정원
कूटनीति	외교
यूसुफ	조셉
यूसुफ	요제프
यूसुफ	조제프
यूसुफ	조지프
यूसुफ	요셉
दैवीय	오라클
बैठना	앉아
अनुमत	허용
एंजाइमों	효소
चू	chu
मैट्रिक	입학
क्राई	울음
मीटिंग	모임
मीटिंग	회의
मीटिंग	만남
मीटिंग	미팅
जोड़ें	추가하기
जोड़ें	추가
राइडर्स	라이더스
राइडर्स	라이더
जूलियस	줄리어스
टीना	티나
केरी	케리
प्रतिवादी	피고
प्रतिवादी	피고인
कोटिंग	코팅
घोंसला	둥지
स्पैम	스팸
पल्स	펄서
पल्स	맥박
पल्स	펄스
डेल्फी	델파이
एरिज़ोना	애리조나
हैरान	충격
लांच	출시
लांच	실행
लांच	발사
लांच	런칭
ब्राउनिंग	브라우닝
लू	루키
चौराहे	교차
चौराहे	교차점
चौराहे	교차로
निर्बल	약한
निर्बल	약해
कू	koo
स्लोवाकिया	슬로바키아
ताला	잠금
ताला	자물쇠
हैप्पी	해피
हैप्पी	행복
हैप्पी	행복해
हैप्पी	행복하다
हैप्पी	행복한
कूलिंग	냉각
कूलिंग	냉방
जीवनशैली	생활
जीवनशैली	라이프스타일
जानलेवा	킬러
जानलेवा	살인범
जानलेवा	살인자
गिरे	타락
मण्डप	파빌리온
पिछड़ा	뒤로
यूं	yun
सीरियाई	시리아
सीरियाई	시리아
जामुन	열매
जामुन	산딸기
टर्मिनेटर	터미네이터
क्राइम	범죄
लातिन	라틴
लातिन	라틴어
मिग	미코얀
उस्मान	오스만
पिट्सबर्ग	피츠버그
हास	하스
परमिट	허가
परमिट	허용
स्कैनिंग	스캔
स्कैनिंग	스캐닝
फ़ार्म	농장
फ़ार्म	농장이
फ़ार्म	농장
फ़ार्म	농사
बोल्ड	굵게
बोल्ड	굵은
बोल्ड	대담
आनुपातिक	비례
बर्कशायर	버크셔
दवाई	의학
हेराल्ड	헤럴드
हॉरर	공포
धन्य	축복
धन्य	축복받은
कत्ल	살인사건
कत्ल	살인죄
कत्ल	살인
एंथनी	안토니우스
एंथनी	앤서니
टिमोथी	티모시
आपूर्तिकर्ता	공급자
आपूर्तिकर्ता	공급자
गुमनाम	익명
ह्यूस्टन	휴스턴
फ़सल	잘라내기
फ़सल	농작물
फ़सल	자르기
मच्छरों	모기
सोंग	송송
सोंग	노래
पियर्स	피어스
झाड़ियों	덤불
झाड़	히스
धुलाई	씻기
धुलाई	씻어
धुलाई	씻기
धुलाई	세탁
धुलाई	세척
लेखाकार	회계사
लेखाकार	회계사
निर्वहन	방전
निर्वहन	퇴원
निर्वहन	분비물
शॉप	상점
शॉप	가게
शॉप	쇼핑
शॉप	상점
शॉप	가게
डो	doe
टेलिफोन	전화
टेलिफोन	전화기
सोफिया	소피아
अभिलेखागार	아카이브
अभिलेखागार	보관
स्वचालन	자동화
उत्तरपश्चिम	북서쪽
उत्तरपश्चिम	노스웨스트
उत्तरपश्चिम	북서부
उत्तरपश्चिम	북서
अभियुक्त	피고
अभियुक्त	피고인
लेवी	레비
लेवी	리바이
आइकन	아이콘
आइकन	icons
आइकन	아이콘
फाटक	대문
फाटक	게이트
संपीडित	압축
बुलेट	총알
बुलेट	총알
बुलेट	탄환
प्लेन	평면
प्लेन	비행기
टेरेसा	테레사
टेरेसा	테레사
हकीम	하킴
उलझन	혼란
ईराक	이라크
कमांडो	특공대
जाग	깨어
बचाना	보존
कीप	깔때기
परिभाषाएं	정의
आवश्यकताएँ	요구사항
जकार्ता	자카르타
पॉलिश	폴란드어
पॉलिश	폴란드
किल	킬링
रिपोर्टर	기자
रिपोर्टर	리포터
पंक्तियां	라이선스
पंक्तियां	사용권
पंक्तियां	라이센스
पंक्तियां	면허
पंक्तियां	라인
पंक्तियां	디자이너는
पंक्तियां	설계자
पंक्तियां	디자이너
पंक्तियां	디자이너가
चीयर्स	힘내
किडमैन	키드먼
चंचल	장난꾸러기
चंचल	장난
चंचल	장난기
ल्यूकेमिया	백혈병
स्की	스키
गोदाम	창고
गोदाम	웨어하우스
स्थितियाँ	직위
स्थितियाँ	입장
स्थितियाँ	포지션
स्थितियाँ	위치
साइबेरियाई	시베리아
अज़रबैजान	아제르바이잔
निपुणता	능력
निपुणता	기술
निपुणता	실력
निपुणता	스킬
निपुणता	솜씨
उड़न	flying
उड़न	플라잉
उड़न	날아라
उड़न	비행
सिंगर	가수
सिंगर	싱어
बारबाडोस	바베이도스
प्रतिबिम्ब	그림
प्रतिबिम्ब	이미지
प्रतिबिम्ब	반영
प्रतिबिम्ब	반사
वेई	웨이
अर्नोल्ड	아르놀트
विदरस्पून	위더스푼
भाषणों	연설
हर्मन	헤르만
प्रतिबाधा	임피던스
लिबर्टी	리버티
स्लोवेनिया	슬로베니아
स्लोवेनिया	슬로베니아어
फिलिस्तीन	팔레스타인
फिलिस्तीन	팔레스타인인
टकीला	테킬라
सातवाँ	일곱번째
क्लेन	클라인
स्वयंसेवी	자원봉사자
स्वयंसेवी	자원봉사
तख्तापलट	쿠데타
पीक	피크
एन्क्रिप्शन	암호화
पतझड़	가을이
पतझड़	가을
पतझड़	떨어지지
पतझड़	떨어지는
पतझड़	떨어짐
रजिस्ट्री	레지스트리
जोनास	조나스
जोनास	조너스
ऊष्मागतिकी	열역학
शेफर्ड	양치기
शेफर्ड	셰퍼드
पत्रक	전단지
आईएनएस	ins
लहरें	물결
लहरें	파도
निगल	삼킬
होश	감각
अदरक	생강
टोबैगो	토바고
अनुपलब्ध	실종
अनुपलब्ध	누락
अनुपलब्ध	missing
सब्जियां	채소
सब्जियां	야채
बर्खास्त	해산
टाइटेनियम	타이타늄
टाइटेनियम	티타늄
मुक्केबाज़ी	복싱
प्लाजा	플라자
निन्दा	비난
अभिसरण	수렴
क्लोरोफिल	엽록소
पिकअप	픽업
गुफ़ा	케이브
गुफ़ा	동굴
साफ्टवेयर	소프트웨어
लचीले	융통성
सिंक	싱크로
सिंक	동기화
उपलब्धियाँ	성취
उपलब्धियाँ	달성
उपलब्धियाँ	업적
उपलब्धियाँ	기록
उपलब्धियाँ	업적
उपलब्धियाँ	성취
सायरस	사이러스
हयात	하얏트
आपदाओं	재난
आपदाओं	재해
वेयर	웨어
इंडोनेशियाई	인도네시아어
इंडोनेशियाई	인도네시아
मिलिट्री	군사
स्लॉट	슬롯
स्लॉट	슬롯
आंतों	내장
क्रो	크로
वासना	욕망
वासना	성욕
नाइजर	니제르
बेरियम	바륨
बहुभाषी	다국어
डकैती	강도
आर्केड	아케이드
सैमसंग	삼성
मज़दूर	노동
विश्लेषकों	분석가
रॉबिन्सन	로빈슨
मार्को	마르코
प्रशासकों	운영자
प्रशासकों	관리자
बरतन	혈관
क्रीक	크리크
सीएनएन	cnn
फ़ैशन	패션
सॉफ्ट	부드러워
सॉफ्ट	청량
सॉफ्ट	부드럽게
सॉफ्ट	부드러운
सॉफ्ट	소프트
आक्रमणकारियों	침략자
आक्रामकता	공격성
जेसिका	제시카
रीमेक	리메이크
डेरेक	데릭
बताएँ	지정하기
बताएँ	지정합니다
बताएँ	지정
पेशाब	오줌
पेशाब	소변
पेशाब	오줌
असंगति	모순
बुलबुले	고무
बुलबुले	거품
अल्सर	위궤양
अल्सर	궤양
दफ्तर	사무소
दफ्तर	사무실
दफ्तर	오피스
क्रिसलर	크라이슬러
छिपकली	도마뱀과
छिपकली	도마뱀
इंडियंस	인디언스
इंडियंस	인디언
लातविया	라트비아
बुकिंग	예매
बुकिंग	예약
इंटरव्यू	인터뷰
इंटरव्यू	면접
माल्टा	몰타
हंसी	웃음
स्कोरिंग	득점권
स्कोरिंग	득점
चरमोत्कर्ष	클라이맥스
भोला	벙어리
कुम्हार	포터
फिनिश	핀란드어
फिनिश	핀란드
सूचनाएँ	알림
अभिमान	자존심
अभिमान	프라이드
टीन	십대
भुखमरी	굶주림
भुखमरी	기아
लकीर	라인
साइरस	사이러스
गुणन	곱셈
रिबन	리본
प्रासंगिकता	관련성
इल	elo
सैटेलाइट	인공위성
सैटेलाइट	위성
जिन्दा	alive
आस्तिक	신자
नान	nan
कैनन	캐논
मलेशियाई	말레이시아
मलेशियाई	말레이시아어
मलेशियाई	말레이시아
मलेशियाई	말레이시아어
ट्रांजिस्टर	트랜지스터
अभिशाप	저주
पर्थ	퍼스
नर्म	부드러워
नर्म	청량
नर्म	부드럽게
नर्म	부드러운
नर्म	소프트
श्मिट	슈미트
पर्वतारोहण	등산
जनरेटर	발전기
जनरेटर	생성기
जनरेटर	발전기
बैंकॉक	방콕
खजूर	손바닥
खजूर	palm
बारात	행진
बारात	행렬
सुलेमान	솔로몬
भरना	채우기
चाड	차드
संपीडन	압축
सद्भाव	하모니
सद्भाव	조화
सद्भाव	화합
मरी	마리
पेप्सी	펩시콜라
पेप्सी	펩시
फेरी	페리
डुबकी	dive
डुबकी	다이빙
डुबकी	잠수
परेशानियों	고민
कैप्सूल	캡슐
कैप्सूल	캡슐
प्रक्रियाएँ	프로세스
दस्ताने	글러브
दस्ताने	장갑
डेमोक्रेट	민주당
किड्स	키즈
किड्स	애들
किड्स	아이들
किड्स	어린이
मेनू	메뉴
मेनू	메뉴
फ़्रेंच	프랑스
फ़्रेंच	프랑스어
फ़्रेंच	프렌치
फ़्रेंच	프랑스인
विंस्टन	윈스턴
कील	쐐기
माइक्रोवेव	전자레인지
बेजोड़	고유
बेजोड़	독특한
सफारी	사파리
एटीपी	atp
हैलोवीन	할로윈
न्यायधीश	판단
न्यायधीश	판사
पश्चाताप	후회
पश्चाताप	회개
पश्चाताप	회개
बेनेट	베넷
हेलेन	헬렌
डलास	댈러스
डलास	달라스
डेमो	데모
लड़कियां	소녀
लड़कियां	소녀들
लड़कियां	걸스
स्ट्रीमिंग	스트리밍
बछड़े	종아리
बछड़े	송아지
क्रिएटिव	크리에이티브
क्रिएटिव	크리에이티브
सेरेना	세레나
सेरेना	세리나
मनाही	거절
मनाही	거부
मनाही	쇠퇴
मनाही	금지
सत	sat
क्लर्क	점원
क्लर्क	사무원
क्लर्क	점원
टोली	team
जीन्स	청바지
बेंच	벤치
निष्पक्षता	공정성
सारस	두루미
सारस	크레인
कुंजीपटल	키보드
वेश्या	창녀
वेश्या	매춘
वेश्या	창녀
वेश्या	매춘부
खोजें	검색
खोजें	찾기
खोजें	검색
खोजें	검색하기
सुनना	청각
सुनना	듣기
सुनना	청취
सुनना	듣기
सुनना	청취
जेली	젤리
लोभ	욕심
लोभ	탐욕
गैजेट	가젯
गैजेट	가젯
भंवर	소용돌이
भंवर	소용돌이
भंवर	볼텍스
भंवर	소용돌이
कैंप	캠프
कैंप	캠핑
नशीले	스모키
मिलावट	안보
मिलावट	보안
कैडिलैक	캐딜락
चांदनी	문라이트
चांदनी	달빛
यात्राएं	순례
यात्राएं	순례지
फतह	파타
टूल्स	공구
टूल्स	도구
टूल्स	도구
मुद्राएँ	포즈
मुद्राएँ	통화
मुद्राएँ	화폐
लैला	라일라
फ़ाइनल	기말고사
फ़ाइनल	파이널
फ़ाइनल	결승전
उल्लू	올빼미
उल्लू	부엉이
कैडमियम	카드뮴
टाइगर्स	타이거즈
टाइगर्स	타이거스
टाइगर्स	호랑이
हाईवे	고속도로
हाईवे	하이웨이
हत्यारा	킬러
हत्यारा	살인범
हत्यारा	살인자
दयालु	친절한
दयालु	종류
दयालु	친절
दयालु	관대
होंठ	입술이
होंठ	입술
कुएं	웰스
गंतव्यों	목적지
एचएसवी	hsv
सेलेनियम	셀레늄
आईआईटी	iit
नाले	배수
खण्डन	반박
मार्ले	말리
जेनिफर	제니퍼
मेंढक	개구리목
मेंढक	개구리
मेंढक	개구리목
मेंढक	개구리
इंपीरियल	임페리얼
हकीकत	리얼리티
हकीकत	현실
कार्ट	포장마차
कार्ट	카트
गुर	트릭
मासूम	무죄
मासूम	innocent
हाईस्कूल	고등학교
संगोष्ठी	세미나
तोर	tor
यूरेशिया	유라시아
क्लूनी	클루니
बहिन	시시
जूलिया	율리아
जूलिया	쥘리아
जूलिया	줄리아
भरण	채워
भरण	fill
भरण	채우기
पापी	죄인
अजनबी	이방인
ट्रांसपोर्ट	교통수단
ट्रांसपोर्ट	운송
ट्रांसपोर्ट	수송
ट्रांसपोर्ट	교통
अपवर्तन	굴절
अनुक्रिया	대응
अनुक्रिया	반응
अनुक्रिया	응답
ब्लूम	블룸
जैतून	올리브
केनेथ	케네스
बज	울림
टायलर	타일러
स्पंदन	진동
कोठरी	옷장
कूल्हे	엉덩이
अपरदन	침식
स्टेन	스탄
स्टेन	스탠리
स्टेन	스텐
स्टेन	스탠
त्रुटियां	오류
बॉयलर	보일러
रेस्टोरेंट	음식점
रेस्टोरेंट	레스토랑
रेस्टोरेंट	식당
रेस्टोरेंट	음식점
रेस्टोरेंट	레스토랑
रेस्टोरेंट	식당
गोर	고어
दिलों	하트
चीते	레오파르트
चीते	표범
रिटेल	소매
दोस्ताना	친근한
प्रशिक्षु	초보
प्रशिक्षु	초보자
प्रशिक्षु	지망생
त्रुटियाँ	오류
प्यारा	귀여워
प्यारा	사랑스러운
प्यारा	러블리
ऑरलैंडो	올랜도
मार्था	마사
विरह	분리
बोर्नियो	보르네오
कंसोल	콘솔
सर्जिकल	외과
नियति	운명
रिकार्डिंग	녹음
रिकार्डिंग	녹화
रिकार्डिंग	녹음
रिकार्डिंग	레코딩스
रिकार्डिंग	레코딩
रिकार्डिंग	레코드
कैसेट	카세트
रहस्यवाद	신비주의
रहस्यवाद	신비
ऑर्केस्ट्रा	오케스트라
ऑर्केस्ट्रा	교향악단
डायलिसिस	투석
पड़ोसियों	이웃들
पड़ोसियों	이웃
यूजर	사용자
डालें	입력
डालें	입력합니다
डालें	입력하기
फ्लक्स	플럭스
एरिना	아레나
परतें	레이어
केमिकल	화학물질
केमिकल	화학
मूड	분위기
मूड	기분
पैगंबर	예언자
कबाब	바비큐
कबाब	바베큐
हामिद	하미드
ग्रेगरी	그레고리
ग्रेगरी	그레고리우스
पुजारियों	사제들
एस्टोनिया	에스토니아
यूगोस्लाविया	유고슬라비아
ट्राम	트램
बत्ती	램프
बत्ती	전등
बत्ती	불빛
बत्ती	조명
अवसंरचना	인프라
अवसंरचना	구조물
अवसंरचना	구조
फिंगर	핑거
फिंगर	손가락
टैटू	문신
टैटू	문신
टैटू	타투
हैती	아이티
प्रदूषक	중재
प्रदूषक	중재자
प्रदूषक	오염
डेवलपर्स	개발자
घुमाया	회전
फीनिक्स	피닉스
मसूद	마수드
समयरेखा	타임라인
फौजी	군사
नस	nas
विपत्ति	재난
मेट	짝꿍
मेट	메이트
गुर्दा	콩팥
गुर्दा	신장
चूहा	생쥐
चूहा	마우스
संज्ञान	인식
खोया	분실
खोया	로스트
खोया	잃어버린
वज्र	썬더볼트
वज्र	선더볼트
उद्यमियों	사업가
उद्यमियों	기업인
उद्यमियों	사업가
उद्यमियों	기업가
बाज	팰컨
बाज	팰콘
किरगिज़	키르기스어
फीडबैक	피드백
फीडबैक	의견
सुपरस्टार	슈퍼스타
सुपरस्टार	슈퍼스타
हिट्स	조회수
कस	타이트
बेग	beg
टोड	두꺼비
निकोल	니콜
क्रैश	추락사고
क्रैश	추락
क्रैश	충돌
क्रैश	충돌
लौ	불꽃
निवृत्त	은퇴
निवृत्त	퇴직
दुर्भाग्यवश	불행히도
धमाका	폭발
बैंगन	가지
सटा	인접
सटा	인접한
कज़ाख़	카자흐스탄
कज़ाख़	카자흐어
सिएरा	시에라
केला	바나나
सुलह	타협
जेरेमी	제레미
पेप्टाइड	펩타이드
संडे	일요일
प्रपत्र	형식
प्रपत्र	형태
प्रपत्र	양식
कार्यकुशलता	효율성
कार्यकुशलता	효율
बिल्लियों	고양이
मुखौटा	마스크
सूरजमुखी	해바라기
सलेम	세일럼
सलेम	살렘
कॉलर	칼라
कॉलर	쇄골
पॉलिमर	중합체
चमेली	자스민
ट्यूडर	튜더
जवानी	청년
जवानी	청소년
जवानी	젊음
जवानी	청춘
अफ़गानिस्तान	아프가니스탄
लहजा	말투
धो	씻기
धो	씻어
थार	타르
टंकी	저수지
टंकी	저수지
स्थिरीकरण	안정화
कछुआ	거북
कछुआ	거북이
फुटबाल	축구
फुटबाल	미식축구
फुटबाल	풋볼
बैरेट	배럿
स्टॉकहोम	스톡홀름
मुस्कान	미소
मुस्कान	스마일
मुस्कान	웃어
धुंधला	블러
खिलौना	장난감
खिलौना	장난감이
खिलौना	토이
गीला	젖은
गीला	젖어
लिव	리브
गाम्बिया	감비아
गिलहरी	다람쥐과
गिलहरी	다람쥐
स्मार्टफोन	스마트폰
तैराक	수영
हैथवे	해서웨이
दुखद	슬픔
दुखद	슬픈
दुखद	슬프다
नाजुक	취약
नाजुक	크리티컬
नाजुक	섬세한
पक्षपाती	편향
रोलर	롤러
गुड़िया	인형
लालसा	그리움
वीरगति	순교
वीरगति	순교자
मिल्टन	밀튼
मिल्टन	밀턴
प्रेसिडेंसी	대통령
अजाक्स	아이아스
मार्कर	마커
जूता	신발
जूता	구두
ट्रांसफर	전송
अल्ट्रासाउंड	초음파
राइडर	라이더
किड	키드
निक्सन	닉슨
सक्रियण	활성화
श्रोणि	골반
जुर्म	범죄
स्पीच	연설
स्पीच	음성
बेकन	베이컨
निर्जलीकरण	탈수
टारनटिनो	타란티노
ट्रांसमीटर	송신기
ज़हर	독도
मेज़	탁자
मेज़	식탁
मेज़	테이블
वारंट	영장
पूर्वावलोकन	미리보기
पूर्वावलोकन	예고편
पूर्वावलोकन	미리보기
कनिंघम	커닝햄
कनिंघम	커닝엄
उदासीनता	무관심
उदासीनता	무관심
बवंडर	토네이도
स्टीवंस	스티븐스
तौल	무게
एली	엘리
वट	vat
ल्यूक	루가
ल्यूक	루크
गंदे	더러운
मिसाइलों	미사일
हैकर	해커
हैकर	해커
कॉकपिट	조종실
कॉकपिट	조종석
स्तनों	가슴
मूलरूप	기본적으로
मलाई	크림
तिथियाँ	날짜
तिथियाँ	데이트
हॉपकिंस	홉킨스
दुरूपयोग	남용
दुरूपयोग	악용
दुरूपयोग	학대
दुरूपयोग	남용
दुरूपयोग	악용
मानवशास्त्र	인류학
जेनेरिक	일반
भावनाएँ	감정
प्रज्वलन	점화
डेंटल	치과
इलेक्ट्रिकल	전기
मज़ा	재미
हेलेना	헬레나
ऑटोमोटिव	자동차
शवों	시체
छिलके	껍질
अधर्म	불신
अधर्म	불신
समितियां	위원회
प्रदर्शनियों	박람회
प्रदर्शनियों	전시회
विंची	다빈치
पोर्श	포르쉐
उपदंश	매독
विलंबित	지연
मकड़ी	거미
मकड़ी	스파이더
होस्टिंग	호스팅
होस्टिंग	주최
लीना	리나
कढ़ाई	자수
स्पार्टाकस	스파르타쿠스
हेक्टर	헥토르
हेक्टर	헥터
अल्पाइन	알파인
अंत्येष्टि	장례식장
अंत्येष्टि	장례식
अंत्येष्टि	장례
अंत्येष्टि	장례식
वादे	약속
रिटायर	은퇴
सीसे	리드
सब्सिडी	보조금
कोहनी	팔꿈치
साम्यवादियों	공산주의자
ट्विंकल	반짝이는
ट्विंकल	반짝반짝
ट्विंकल	반짝
प्राग	프라하
रूमी	루미
टेम्पल	템플
टेम्पल	신전
टेम्पल	사원
कारतूस	카트리지
माफिया	마피아
वर्जिनिया	버지니아
भाग्यशाली	럭키
भाग्यशाली	행운
भूमध्यसागरीय	지중해
असभ्य	무례한
असभ्य	무례하게
छवियां	그림
छवियां	이미지
काश्मीर	카슈미르
सोलो	solo
सोलो	솔로
पेंसिल	연필
गर्भनिरोधक	피임
गर्भनिरोधक	피임약
निकोल्सन	니컬슨
लड़ाइयों	전투
पैंथर	팬더
फेल	실패
मिकी	미키
मिकी	마이키
पीडीएफ	pdf
अप्रवासी	이민
अप्रवासी	이민자
प्राधिकारी	당국
मंज़िल	목적지는
मंज़िल	목적지
ऐलन	앨런
अंतर्दृष्टि	인사이트
दुआ	기도
ओटावा	오타와
मैंगनीज	망가니즈
मिरर	거울
मिरर	미러
डंक	덩크
डंक	덩크슛
ट्रॉय	트로이아
ट्रॉय	트로이
खंभे	기둥
टोकियो	도쿄
टोकियो	동경
साई	psi
बेटियों	딸들
ट्रांसफॉर्मर	트랜스포머
दस्तक	노크
पिक्सल	픽셀
पिक्सल	픽셀
नाखून	손톱
अप्रकाशित	비공개
थक्का	응고
थक्का	혈전
स्लेट	슬레이트
लुसी	루시
मार्टी	마티
किरीट	코로나
जुड़वा	쌍둥이
जुड़वा	트윈
जुड़वा	쌍둥이
जुड़वा	트윈스
ब्रिटनी	브르타뉴
ब्रिटनी	브리트니
लहजे	말투
आंसू	눈물
आंसू	눈물이
आंसू	눈물
जेनी	jenny
जेनी	제니
स्थलरूप	지형
ग्रेजुएट	졸업
स्तरीकरण	계층
फौरन	즉시
दमा	천식
मकई	옥수수
दोलक	진동자
अंधे	블라인드
कंडोम	콘돔
कंडोम	콘돔
शेड	그늘
गावों	마을
कली	버드
शहादत	순교
रीमिक्स	리믹스
विदाई	작별
भूखंड	플롯
रबड़	고무
पार्ट	부분
पार्ट	부품
पार्ट	파트
फ़ोटो	사진
फ़ोटो	사진
फ़ोटो	사진들
आँसू	눈물이
आँसू	눈물
ओह	oops
स्ट्राइक	파업
स्ट्राइक	스트라이크
उपास्थि	연골
स्टिक	막대기
स्टिक	스틱
सम्मोहन	최면
आइडल	아이돌이
आइडल	아이돌
माइक्रोप्रोसेसर	마이크로프로세서
इंटरैक्टिव	인터랙티브
इंटरैक्टिव	대화형
इंटरैक्टिव	대화식
परामर्शदाता	컨설턴트
परामर्शदाता	컨설턴트
पर्सी	퍼시
स्केच	스케치
नौटंकी	드라마
जालसाजी	위조
महाशय	신사
बोलीविया	볼리비아
साइटें	사이트
साइटें	사이트
कोपेनहेगन	코펜하겐
महापुरुष	대승불교
क्लस्टर	클러스터
क्लस्टर	성단
क्लस्टर	클러스터
चेरी	체리
चेरी	벚꽃
चेरी	체리
चेरी	앵두
दयनीय	한심한
बली	발리
प्लेबैक	재생
डायनासोर	공룡
रिच	부자
बदलें	변환
बदलें	전환
बदलें	바뀌기
बदलें	변화
बदलें	변경
बदलें	바꾸기
बदलें	교체
बदलें	대체
बदलें	바꾸기
पंछी	조류
पंछी	새들
उम्मीदों	기대
चालाक	트릭스터
आयतों	커뮤니케이션
आयतों	통신
आयतों	커뮤니케이션스
