категория	類別
парижский	巴黎
элиты	精英
элиты	elite
перемены	改變
перемены	更改
перемены	變更
перемены	變
чрезмерно	過度
бандиты	強盜
бандиты	山賊
бандиты	土匪
бандиты	匪徒
батлер	管家
дани	dani
молитва	祈禱
молитва	禱告
молитва	祈禱
молитва	禱告
подраздел	分節
подраздел	小節
оболочка	貝殼
оболочка	shell
оболочка	殼
кран	起重機
кран	鶴
кран	吊車
кран	水龍頭
стефани	stephanie
посредники	中介
гроб	棺材
устаревшие	過時
устаревшие	過時
пасхи	復活節
адвокатов	律師
сельскохозяйственная	農業
биржа	兌換
биржа	交換
биржа	交易所
биржа	交流
анголы	安哥拉
идеально	完美
смещение	流離失所
смещение	位移
огнестрельного	火器
огнестрельного	槍械
волшебный	神奇
макао	澳門
макао	澳門
комикс	漫畫
комикс	漫畫
альтернативы	替代品
валют	貨幣
бунт	叛亂
бунт	反抗
бунт	起義
бунт	叛亂
бунт	叛變
бунт	暴動
бунт	暴亂
бунт	騷亂
бунт	叛亂
бунт	叛逆
бунт	反叛
абрам	abram
певцов	歌手
лян	梁
мечи	劍
декорации	裝飾
декорации	裝飾
достигнуть	實現
мобилизации	調動
мобилизации	動員
феликса	félix
полость	腔
энни	annie
смешанный	混合
кэрри	carrie
настоятельно	敦促
снаряжение	裝備
снаряжение	裝備
снаряжение	gear
снаряжение	齒輪
домик	船艙
домик	客艙
домик	機艙
формальные	正規
формальные	正式
моника	monica
колёса	輪
колёса	車輪
лебедь	天鵝
обувь	鞋
обувь	鞋子
обувь	皮鞋
обувь	鞋
обувь	鞋子
обувь	鞋類
напоминаю	提醒
аккаунт	帳號
аккаунт	帳戶
дитрих	dietrich
барабан	鼓
революционная	革命性
разрушить	消滅
разрушить	摧毀
разрушить	毀滅
разрушить	殘骸
охраняемых	保護
разговоры	對話
разговоры	聊
заменять	替代
заменять	取代
заменять	替換
заменять	更換
заменять	代替
созвездия	星座
иллюстратор	illustrator
холмы	丘陵
пианино	鋼琴
защищены	保護
защищены	預留
защищены	保留
роз	玫瑰
роз	rose
интересное	有趣
алабама	阿拉巴馬
алабама	阿拉巴馬州
четверг	週四
четверг	星期四
лама	喇嘛
боливия	玻利維亞
миниатюра	微型
миниатюра	迷你
бон	bon
рыболовство	漁業
рыболовство	釣魚
рыболовство	漁業
рыболовство	捕撈
рыболовство	捕魚
потребление	消費
потребление	消費量
потребление	消耗
передовые	先進
прочесть	讀
прочесть	讀取
прочесть	閱讀
сенате	元老院
сенате	參議院
комплексного	整體
сетка	電網
энергетика	能量
энергетика	能源
ледник	冰川
эмират	酋長國
автономных	自主
седан	轎車
переселение	搬遷
переселение	遷移
плакат	海報
согласные	音
отъезда	出境
отъезда	離境
заключенных	囚犯
заключенных	犯人
заключенных	囚徒
локальные	當地
локальные	局部
локальные	本地
гестапо	蓋世太保
кнопка	按鍵
кнопка	按鈕
убита	被殺
тимоти	timothy
органические	有機
формальный	正規
формальный	正式
серьезные	認真
серьезные	嚴重
серьезные	嚴肅
серьезные	嚴重
серьезные	重度
этика	倫理
этика	倫理學
лилия	百合
лилия	lily
соломона	所羅門
эммануэль	emmanuel
пропустить	跳過
собрано	收集
углов	角落
гнезда	窩
гнезда	巢穴
гнезда	巢
ватикана	梵蒂岡
ласло	laszlo
ласло	lászló
хаос	混沌
хаос	混亂
вечной	永恆
исполнить	執行
предыдущая	先前
сильвия	silvia
фрукты	果實
фрукты	水果
фрукты	果
фрукты	果實
фрукты	水果
страдания	受苦
страдания	苦難
страдания	痛苦
приговорил	判刑
узких	狹義
узких	狹隘
узких	縮小
узких	窄
узких	狹窄
беременность	懷孕
беременность	妊娠
беременность	孕期
резолюция	決議
прогулки	步行
прогулки	散步
прогулки	行走
прогулки	走路
ликвидировать	消除
беседа	面試
беседа	面談
беседа	約談
беседа	採訪
беседа	訪談
беседа	對話
задержки	推遲
задержки	延遲
задержки	延誤
задержки	拖延
задержки	延遲
задержки	延誤
задержки	拖延
иакова	jacob
иакова	雅各
типичная	典型
родам	產婦
таня	tanya
направленность	推力
направленность	主旨
направленность	方向
направленность	定向
азиаты	亞裔
извержение	火山爆發
извержение	爆發
извержение	噴發
привлекла	吸引
оранжевый	橙
оранжевый	橘色
оранжевый	橘子
оранжевый	橙色
оранжевый	橘
парни	男生
парни	男孩
годовщины	週年紀念
алехандро	alejandro
провал	失敗
провал	失敗
чистое	純潔
чистое	純純
чистое	純
чистое	純粹
усилить	加強
кишечника	腸
кишечника	腸
кишечника	腸子
кишечника	大腸
хочешь	想要
концы	末端
преодоления	克服
спирс	長矛
спирс	spears
тесты	測試
тесты	測驗
стоянка	停車位
стоянка	停車場
палестину	巴勒斯坦
паскаль	pascal
пальцы	腳趾
пальцы	手指
пальцы	拇指
пальцы	大拇指
виллем	willem
намерение	意圖
намерение	意向
намерение	意圖
намерение	意向
привет	問候
привет	你好
привет	嘿
глобус	全球
глобус	環球
морено	moreno
красавица	漂亮
красавица	美
красавица	美女
красавица	美麗
красавица	華麗
рынки	市場
ролик	片段
ролик	剪輯
ролик	夾
эксперта	專家
полюс	竿
полюс	鋼管
повторяется	反復
комбинация	組合
комбинация	套餐
мягкие	軟軟
мягкие	柔軟
мягкие	柔和
мягкие	軟
пытаюсь	嘗試
монарх	君主
свидетели	證人
свидетели	目擊者
ликвидация	清算
ликвидация	鏟除
ликвидация	根除
ликвидация	消除
стоя	站立
стоя	常備
стоя	常設
фут	bop
фут	腳
фут	英尺
древностей	文物
древностей	古物
грязи	泥巴
грязи	泥
грязи	泥漿
ничья	領結
ничья	平局
ничья	領帶
ничья	繪製
ничья	畫
ничья	抽籤
астрономических	天文
доступные	可用
палец	拇指
палец	大拇指
палец	指頭
палец	手指
палец	腳趾
палец	趾
триумф	凱旋
триумф	勝利
алжире	阿爾及爾
алжире	阿爾及利亞
маи	mai
маи	邁
влажность	水分
влажность	濕度
влажность	潮濕
влажность	濕度
атташе	隨員
атташе	隨員
держится	持有
держится	控股
гусь	雁
гусь	鵝
палубе	甲板
ядерная	核
ядерная	核子
керамика	陶器
керамика	陶藝
керамика	陶瓷
горизонтальной	橫向
горизонтальной	水平
передовых	先進
дюйма	英吋
равновесие	平衡
равновесие	結餘
равновесие	均衡
равновесие	餘額
равновесие	平衡
равновесие	均衡
волка	狼
согласования	對齊
согласования	統一
личинок	幼蟲
поймать	接住
заполнить	填寫
заполнить	填滿
заполнить	填充
заполнить	填補
диспетчер	派遣
кения	肯亞
функционирование	運作
прогрессивного	漸進
прогрессивного	進步
прогрессивного	累進
прогрессивного	逐步
экономисты	經濟學家
кристалл	水晶
кристалл	crystal
кристалл	晶體
призыва	徵兵
тибетский	藏文
тибетский	藏族
слоган	口號
слоган	標語
хранилище	倉庫
хранилище	倉儲
хранилище	金庫
хранилище	儲存
хранилище	貯存
слона	象
слона	大象
отклонение	偏差
отклонение	偏離
отклонение	差異
отклонение	拒絕
массивы	陣列
исламский	伊斯蘭
свежие	新鮮
свежие	清新
ночное	夜間
ночное	夜晚
ночное	晚上
ночное	夜
опасный	危險
опасный	危險性
опасный	危險
опасный	危險性
пятно	染色
пятно	污點
пятно	模糊
долги	債務
долги	債務
промежуточных	中間
промежуточных	中級
пятница	星期五
пятница	週五
психиатр	收縮
психиатр	縮小
воспроизведения	重播
воспроизведения	播放
бертран	bertrand
пересмотра	修訂
родственник	親戚
родственник	相對
гуманитарной	人道主義
цветения	開花
спать	睡
спать	睡眠
спать	睡覺
спать	睡
спать	睡覺
агитации	拉票
агитации	煽動
агитации	鼓動
убеждений	信仰
заработать	掙
заработать	賺取
заработать	賺
безработицы	失業
безработицы	失業率
фанаты	粉絲
седьмое	第七
матки	子宮
сдаться	投降
сдаться	交出
столовая	餐飲
столовая	用餐
столовая	進餐
гуанчжоу	廣州
понравился	讚
пирамида	金字塔
автоматическое	自動
подчиняться	服從
навигация	導航
неолита	新石器時代
истечении	到期
приглашены	邀請
приглашены	受邀
прецедент	先例
жермен	germain
тонкая	薄
тонкая	瘦
дрю	drew
латинская	拉丁
латинская	拉丁文
экологические	生態
камчатский	kamchatsky
отражать	反映
посвящение	奉獻
графические	圖形
исключен	刪除
ртути	水星
ртути	水銀
ртути	汞
биологический	生物
биологический	生物學
потерять	輸
пао	豹
слепой	瞎子
слепой	盲目
слепой	盲
слепой	盲人
слепой	瞎
хантер	獵人
голливуд	好萊塢
конечных	有限
любопытно	好奇
достигнуто	已達到
муниципалитетов	市政府
муниципалитетов	市鎮
переменные	變數
переменные	可變
переменные	變數
экспертиза	法醫
каир	開羅
пополнения	增資
соперник	對手
соперник	對手
трава	草
трава	草地
трава	草叢
трава	大麻
трава	雜草
отложений	沈積
террористы	恐怖份子
салют	煙花
салют	焰火
салют	煙火
салют	敬禮
розовые	粉
розовые	粉色
розовые	粉紅色
розовые	粉紅
предыдущее	先前
раскрытие	披露
любители	業餘
переписки	對話
материального	有形
альба	alba
катрин	katrin
катрин	catherine
ной	noah
ной	諾亞
союзы	工會
союзы	聯盟
союзы	同盟
сана	薩那
шан	翔
крон	王冠
инициаторов	發起人
намибии	納米比亞
коса	鐮刀
коса	scythe
пароль	密碼
уорд	ward
уорд	病房
служащие	僱員
служащие	員工
здорово	棒
здорово	偉大
заметным	顯眼
захоронение	喪葬
захоронение	葬
захоронение	埋葬
чон	鄭
чон	鄭
юра	jura
рамирес	ramírez
марша	marcia
нить	牙線
нить	線
наводнения	洪水
наводнения	水災
наводнения	洪水
наводнения	水災
снежный	白雪
лидерство	領導
счета	發票
счета	賬單
счета	帳單
счета	法案
счета	決算
святилище	避難所
святилище	神社
галерею	畫廊
весёлый	開朗
подарки	禮物
подарки	送禮
подарки	禮品
мелкий	矮子
кислород	氧氣
кислород	氧
мальта	馬耳他
реактор	核反應堆
реактор	反應堆
дороти	dorothy
юрген	jürgen
префект	省長
алгебра	代數
возвращены	退還
банкротства	破產
видела	鋸
видела	鋸子
ватикан	梵蒂岡
одобрение	核准
одобрение	核可
одобрение	批准
одобрение	背書
столе	書桌
столе	服務台
столе	辦公桌
куклы	傀儡
куклы	木偶
куклы	娃娃
куклы	洋娃娃
куклы	玩偶
мстислав	mstislav
толчок	推
толчок	推推
толчок	推動
толчок	推力
толчок	主旨
крышу	屋頂
заслужил	賺取
чрезвычайных	非凡
господство	支配
господство	支配
всадников	騎手
цветные	有色
цветные	彩色
цветные	有色
клаудио	claudio
залог	交保
залог	保釋
залог	質押
залог	認捐
клинических	臨床
бах	巴赫
смотрю	觀看
смотрю	尋找
чайка	海鷗
чайка	海鷗
чайка	鷗
схватки	收縮
аналитических	解析
араб	阿拉伯
патентов	專利權
патентов	專利
благотворительных	慈善
наблюдателей	觀察員
составные	復合
составные	合成
промежуточный	中間
промежуточный	中級
молодость	青年
молодость	青春
молодость	青少年
вирусов	病毒
разъяснения	解釋
разъяснения	解釋
толстый	厚
толстый	厚厚
толстый	肥
толстый	脂肪
толстый	胖
ямайки	牙買加
качественные	定性
джошуа	joshua
родриго	rodrigo
гигиены	衛生
гигиены	衛生
наблюдателя	觀察員
пуля	子彈
пуля	彈頭
альфредо	alfredo
пожилые	長者
пожилые	老人
пожилые	老年人
несовершеннолетних	少年
здравоохранение	健康
здравоохранение	保健
подвале	地窖
подвале	基底
подвале	地下室
низкое	低低
низкое	低
тнт	tnt
актуальность	關聯性
конного	馬術
салли	玷污
салли	莎莉
салли	sally
представленный	提交
гватемала	瓜地馬拉
повреждение	損傷
повреждение	損壞
повреждение	損害
искажения	歪曲
искажения	失真
искажения	扭曲
тактику	戰術
тактику	策略
милиция	民兵
мейер	meier
мейер	meyer
экскурсии	遊覽
вор	賊
противодействие	反對
противодействие	反對派
противодействие	反對黨
мельбурне	墨爾本
ружья	步槍
шутки	笑話
шаттл	太空梭
шаттл	穿梭
втб	vtb
идентичность	身分
идентичность	身份
якорь	錨
грех	罪孽
грех	罪過
грех	罪
грех	辛
грех	罪惡
популярное	熱門
популярное	流行
популярное	受歡迎
популярное	人氣
популярное	熱門
ламберт	lambert
пить	飲酒
пить	喝
пить	喝酒
пить	渴了
пить	渴
пить	口渴
уникальное	獨特
уникальное	獨一無二
стараюсь	嘗試
инспекции	視察
инспекции	視察
запланировано	排定
сетки	籃網
сетки	漁網
сетки	蚊帳
сетки	電網
экологических	生態
куратор	館長
холодное	冷冷
холодное	寒冷
холодное	冷
гвинее	幾內亞
дорогие	dear
дорогие	昂貴
дорогие	貴
вознаграждение	獎勵
вознаграждение	獎勵
вознаграждение	獎賞
вознаграждение	賞金
вознаграждение	賞
вознаграждение	薪酬
вознаграждение	報酬
существующее	現存
существующее	現有
относительной	親戚
относительной	相對
забастовки	罷工
автомагистрали	高速公路
автомагистрали	公路
интеграция	融合
интеграция	整合
интеграция	整合
наркотиками	藥物
палубы	甲板
александер	亞歷山大
александер	alexander
гены	基因
меридиан	子午線
берри	漿果
берри	berry
джули	julie
фантазия	幻想
фантазия	幻想曲
ганди	甘地
стражей	保管
стражей	監護
стражей	羈押
рекомендация	建議
спина	背
спина	回
оставшийся	剩餘
кристал	水晶
кристал	crystal
кристал	晶體
кристал	cristal
кристал	krystal
макет	版面
макет	佈局
макет	排版
взаимного	互惠
дуба	橡樹
дуба	橡木
дуба	橡
дуба	櫟
воз	誰
кухне	廚房
мана	mana
уникальная	獨特
уникальная	獨一無二
снабжение	供應
снабжение	供給
отступать	退
отступать	撤退
климов	klimov
ударил	命中
глагол	動詞
обширная	廣泛
подборов	籃板球
подборов	籃板
психического	心智
психического	心理
психического	精神
ленту	動態
ленту	飼料
ленту	帶子
ленту	膠帶
ленту	磁帶
направленный	定向
тёрнер	turner
несоответствия	差異
сексуального	性
выдвижение	提名
послать	送出
вегас	賭城
коп	cop
коп	cpc
коп	中共
коп	銅礦
коп	銅
убежища	庇護
убежища	避難
клетка	細胞
клетка	牢房
клетка	籠
клетка	籠子
кларка	clark
сосед	鄰居
видимость	能見度
видимость	知名度
осужден	定罪
возмущение	怨恨
арабская	阿拉伯
арабская	阿拉伯文
арабская	阿拉伯語
покупать	購買
покупать	買
покупать	購買
покупать	買
трилогия	三部曲
консультации	協商
консультации	諮詢
консультации	協商
консультации	磋商
бесконечности	無限
бесконечности	無窮
подписание	簽約
подписание	簽署
подписание	簽名
подписание	簽字
подписание	簽署
незаконно	非法
незаконно	非法
комментировать	評論
мышление	思維
мышление	思考
мышление	心態
сделка	交易
сделка	討價還價
сделка	議價
сделка	交易
искра	火花
искра	火種
нло	飛碟
нло	ufo
нло	不明飛行物
нло	飛碟
нло	ufo
поцелуй	吻
поцелуй	親
поцелуй	親親
поцелуй	kiss
поцелуй	親吻
усы	鬍鬚
усы	鬍子
усы	鬍鬚
усы	鬍子
усы	鬍鬚
кита	北
кита	鯨魚
кита	鯨
кита	keith
мика	雲母
мика	mica
скачать	下載
путаница	混淆
путаница	困惑
путаница	混亂
путаница	迷惘
наземные	陸地
гильермо	guillermo
мечта	夢
мечта	夢幻
мечта	夢境
мечта	做夢
мечта	夢想
мечта	白日夢
аббат	方丈
дерек	derek
лейн	lane
лейн	巷
лейн	車道
осадки	降雨量
осадки	雨量
осадки	降雨
осадки	降水
осадки	降水量
наречия	副詞
дружеские	友軍
дружеские	友好
дружеские	友善
пакеты	包包
пакеты	袋
творения	創作
гигант	巨人
гигант	巨
гигант	巨型
ива	iva
комик	漫畫
строгого	嚴格
строгого	嚴格
строгого	嚴謹
надзора	監督
надзора	監督
надзора	監管
надзора	督導
функциональных	功能
кор	bcd
представляя	引入
представляя	介紹
картофель	土豆
картофель	馬鈴薯
картофель	土豆
картофель	馬鈴薯
глубже	更深
доминиканская	多明尼加
копирование	複製
копирование	副本
копирование	複製
мэгги	maggie
слон	主教
слон	bishop
слон	象
слон	大象
викитека	wikisource
копировать	複製
копировать	副本
лидс	利茲
зиу	ziu
роланд	roland
энтузиастов	愛好者
туристических	遊客
туристических	旅遊
волшебник	巫師
волшебник	魔法師
волшебник	魔法師
волшебник	魔術師
стока	徑流
бюллетень	通訊
обезьян	人猿
обезьян	類人猿
обезьян	猿
обезьян	猿猴
корейская	韓國
корейская	韓語
идеальный	完美
дьявол	魔鬼
дьявол	撒旦
сингх	singh
благородных	高尚
благородных	貴族
благородных	高貴
благородных	崇高
анхель	angel
анхель	天使
организмы	有機體
организмы	生物
дикая	狂野
дикая	野
дикая	野性
дикая	野生
гордость	自尊
гордость	自豪
гордость	驕傲
участвующих	參加
участвующих	參與
стар	星星
стар	恆星
стар	star
стар	星
стар	明星
экспериментальная	實驗
смотрим	觀看
тётя	姑姑
тётя	伯母
тётя	姨媽
тётя	阿姨
тётя	姑姑
тётя	姨媽
выходы	出口
духи	魂靈
духи	香水
талантливых	才華
заказы	命令
заказы	訂單
лан	嵐
лан	蘭
диаграмма	圖表
диаграмма	圖
диаграмма	圖表
диаграмма	圖
диаграмма	圖
эно	hainaut
ворон	烏鴉
ворон	烏鴉
разлагается	分解
гленн	glenn
поощрения	推廣
поощрения	促銷
поощрения	晉升
поощрения	鼓勵
совершенствование	改進
совершенствование	改善
совершенствование	改進
совершенствование	改善
совершенствование	改良
сфер	球體
загрузка	下載
загрузка	裝載
загрузка	下載
реагировать	反應
пэн	彭
пэн	鵬
пэн	潘
пэн	泛
пэн	pan
поклонники	粉絲
осложнений	併發症
чувствительности	靈敏度
чувствительности	敏感
чувствительности	敏感性
чувствительности	敏感度
столетие	百年
столетие	世紀
горячие	熱
горячие	燙
отсек	隔間
отсек	車廂
отсек	包廂
человеческое	人類
обязательное	強制
обязательное	強制
арестована	被捕
коридор	走廊
коридор	走廊
фрай	油炸
фрай	煎
великолепный	華麗
солидарности	聲援
солидарности	團結
капли	滴
бомбардировщики	轟炸機
гонзага	gonzaga
конечный	有限
голубев	golubev
стипендии	獎學金
стипендии	獎學金
нейтральным	中性
нейтральным	中立
матрос	海員
постели	床位
постели	床
постели	床鋪
постели	病床
быстрая	快速
быстрая	快速
качественных	定性
изделие	商品
изделие	產品
изделие	產物
пожелания	願望
пожелания	祝願
хоу	侯
хоу	豪
хоу	howe
мжд	iwm
маг	魔法師
маг	魔術師
маг	法師
похоронили	埋
похоронили	埋葬
хаим	chaim
хаим	haim
правильности	正確性
тара	tara
ураган	颶風
тед	ted
разумный	合理
проникновения	滲透
проникновения	滲入
проникновения	滲透
взаимно	相互
взаимно	互
катастрофу	災難
анн	anne
анн	ann
пыток	酷刑
урок	教訓
урок	課
семинары	討論會
семинары	研討會
трейлер	預告
трейлер	拖車
трейлер	預告片
индивидуальная	個人
индивидуальная	個別
индивидуальная	個體
паразиты	寄生蟲
паразиты	寄生
паразиты	寄生蟲
продавец	推銷員
продавец	廠商
продавец	賣方
естественное	自然
естественное	天然
развлечения	娛樂
дистанционного	偏遠
дистанционного	遙控
дистанционного	遙控器
ферме	農場
ферме	農舍
псевдо	偽
пэт	pat
танго	探戈
жёсткий	難
жёсткий	硬
жёсткий	辛苦
присяжных	陪審員
пограничная	邊緣
гарантирует	保證
частица	顆粒
частица	粒子
частица	微粒
фонтана	fontana
вальс	華爾茲
перевел	翻譯
сирот	孤兒
сирот	孤兒
рассвет	dawn
рассвет	拂曉
рассвет	黎明
рассвет	天亮
ели	efi
индивидуальный	個人
индивидуальный	個別
индивидуальный	個體
итальянское	義大利文
итальянское	義大利
умберто	humberto
умберто	umberto
сим	sim
сим	沈
кампус	校區
кампус	校園
комета	彗星
законности	合法性
исчезают	消失
росса	ross
игл	鷹
игл	老鷹
игл	雕
игл	鵰
преемника	繼任者
преемника	繼任
континентального	大陸
древесина	木
древесина	木材
древесина	wood
древесина	木頭
древесина	木材
откаты	回扣
джейк	jake
острая	急性
острая	尖銳
острая	辣
острая	尖銳
острая	鋒利
острая	銳利
маркетинг	行銷
блокада	禁運
блокада	封鎖
стих	詩
стих	詩句
палестина	巴勒斯坦
секретный	秘密
профессий	職業
сахар	食糖
сахар	糖業
сахар	糖
прайс	價
прайс	price
прайс	價錢
прайс	價格
клавиатуры	鍵盤
клавиатуры	鍵盤
доктрины	學說
доктрины	原則
доктрины	學說
доктрины	教義
доктрины	理論
доктрины	原理
смотрится	看起來
богатая	富人
богатая	富
богатая	豐富
богатая	富有
эсте	este
посетители	遊客
посетители	訪客
посетители	客戶
посетители	顧客
существующая	現存
существующая	現有
водно	濕地
столб	竿
столб	鋼管
стойкость	持之以恆
стойкость	毅力
стойкость	剛毅
стойкость	韌性
стойкость	復原力
наверху	樓上
бара	bara
диалоги	對話
пробел	間隙
пробел	缺口
пробел	差距
рахман	rahman
слог	音節
функциональность	功能
крот	痣
крот	鼴鼠
крот	摩爾
хобби	嗜好
хобби	愛好
хобби	嗜好
хобби	愛好
глюкозы	葡萄糖
евролиги	euroleague
прилагательное	形容詞
рассвете	dawn
рассвете	拂曉
рассвете	黎明
рассвете	天亮
джанет	janet
окружающие	周邊
крейг	craig
элен	ellen
элен	海倫
элен	helen
исчезновение	失蹤
сирию	敘利亞
умеренных	溫和派
умеренных	中等
умеренных	適度
умеренных	適中
умеренных	溫和
фостер	foster
фостер	寄養
финн	finn
мфк	ifc
шейха	sheikh
прощание	告別
наркотики	藥品
наркотики	藥物
наркотики	毒品
деформации	變形
колонистов	殖民者
лара	lara
шею	脖子
шею	頸
шею	頸部
фотогалерея	photogallery
робби	robbie
помощников	助理
разложение	分解
разложение	衰敗
разложение	衰減
разложение	衰變
родная	蜂蜜
солнечное	太陽
солнечное	太陽能
бедствия	災害
бедствия	災難
бедствия	災害
бедствия	災難
кришна	krishna
случайные	隨機
контроллер	控制器
каире	開羅
юпитер	木星
медь	銅礦
медь	銅
хун	洪
хун	虹
хун	洪
хун	勳
хун	渾
вредных	有害
суверенитет	主權
отрицательный	負面
отрицательный	負
отрицательный	否定
отрицательный	陰性
отрицательный	消極
скобки	括號
скобки	括號
мудрость	智慧
письменные	書寫
письменные	撰寫
бонд	保證金
бонд	鍵
бонд	債券
бонд	龐德
выкуп	贖金
валенсии	valencia
меркурий	水星
меркурий	水銀
меркурий	汞
боже	神
лихтенштейн	列支敦斯登
больные	病
больные	生病
аккуратно	輕輕
аккуратно	整潔
рацион	配給
рацион	口糧
рацион	飲食
рацион	節食
рацион	減肥
поляны	glade
ритуал	儀式
ритуал	禮
ритуал	儀式
коммерческая	商用
коммерческая	商事
коммерческая	商業
заголовки	頭銜
заголовки	職銜
заголовки	標題
заголовки	標題
заработок	收益
заработок	收入
лора	laura
индустрия	工業
индустрия	產業
индустрия	行業
индустрия	業界
выявление	探測
выявление	偵測
выявление	檢測
выявление	識別
поют	歌聲
поют	唱歌
поют	歌唱
кресло	安樂椅
кресло	扶手椅
кресло	椅
кресло	椅子
замечено	斑點
магния	鎂
связаться	接觸
связаться	聯絡
сирийской	敘利亞
драконов	龍
полушария	半球
полушария	半球
запрещается	禁
запрещается	禁止
запрещается	違禁
запрещается	禁忌
запрещается	禁止
тропические	熱帶
грузию	喬治亞
знакомые	熟悉
знакомые	相識
знакомые	熟人
приближается	臨近
приближается	接近
биохимии	生物化學
дек	dec
дек	十二月
фабрик	工廠
волшебная	魔神
волшебная	魔法
волшебная	魔術
волшебная	神奇
волшебная	魔力
промежуточные	中間
промежуточные	中級
лекарства	藥品
лекарства	藥物
лекарства	醫藥
лекарства	藥品
лекарства	醫藥
иранский	伊朗
шестая	第六
схожие	類似
схожие	相似
алмаз	金剛石
алмаз	鑽石
всплеск	激增
всплеск	splash
грузовик	貨車
грузовик	卡車
выращивание	種植
кредита	信用
кредита	信貸
кредита	借款
кредита	貸款
кредита	借貸
эпидемия	流行病
синтаксис	句法
синтаксис	語法
сделку	交易
олень	雄鹿
олень	馴鹿
олень	鹿
подполье	地下
подполье	地底
обзоров	評語
обзоров	審查
радуга	彩虹
радуга	彩虹
слабая	弱
слабая	虛弱
слабая	弱者
слабая	軟弱
слабая	薄弱
вертикали	垂直
вертикали	縱向
преступность	犯罪
мик	溫順
возвышенность	高地
экологическая	生態
значок	徽章
значок	警徽
значок	圖示
блестящие	閃亮
плечо	肩
плечо	肩膀
загадка	神秘
загадка	謎團
загадка	謎
загадка	謎語
подбор	挑選
подбор	選取
подбор	選擇
подбор	甄選
подбор	配對
подбор	比對
подбор	匹配
иудеи	猶太人
иудеи	猶太
средиземноморье	地中海
радзивилл	radziwiłł
отравления	中毒
кошмар	惡夢
кошмар	噩夢
кошмар	夢魘
кинотеатрах	電影院
горизонтально	水平
маори	毛利
оставьте	休假
оставьте	離開
свадьбу	婚禮
младшие	初級
младшие	junior
младшие	少年
заложники	人質
заложники	人質
взрывов	轟炸
кантонов	各州
курсантов	學員
заполнения	填寫
заполнения	填滿
заполнения	填充
заполнения	填補
имп	imp
бросок	擲
бросок	扔
бросок	丟
мутации	突變
мутации	變異
мутации	突變
неофициально	非正式
неофициально	非正式
неофициально	非正式
аналитическая	分析
аналитическая	解析
целостность	誠信
целостность	完整性
целостность	正直
континенте	大洲
континенте	大陸
внуков	孫子
универсальная	環球
универсальная	普及
универсальная	普遍
автоматические	自動
анналы	史冊
условное	條件
стипендию	獎學金
строгий	嚴格
строгий	嚴謹
налево	左側
налево	左
налево	左翼
налево	左邊
чен	陳
трибунал	法庭
разнообразия	多元化
разнообразия	多樣性
разнообразия	多樣化
жениха	新郎
буша	布希
бремя	負擔
бремя	重擔
бремя	擔子
бремя	負擔
свами	swami
монстр	妖怪
монстр	怪獸
монстр	怪物
партизанские	游擊
партизанские	游擊隊
коммунизм	共產主義
мили	mile
мили	萬里
мили	miles
мили	英里
искусственное	人工
искусственное	人造
витторио	vittorio
буря	暴風
буря	風暴
буря	暴風雨
концепций	概念
концепций	理念
укрепить	加強
перец	辣椒
перец	胡椒
фунт	鎊
фунт	磅
дары	禮物
дары	送禮
дары	禮品
перо	鋼筆
перо	筆
перо	羽
перо	羽毛
микроорганизмов	微生物
выручка	收益
выручка	收益
выручка	稅收
выручка	收入
доминиканской	多明尼加
лозунг	口號
лозунг	標語
влажности	濕度
артефакты	工藝品
артефакты	文物
артефакты	手工藝品
миша	misha
дым	煙
дым	吸煙
дым	煙霧
барак	barack
обобщение	概括
обобщение	合成
обобщение	綜合
ложные	虛假
ложные	假
спонсором	贊助
проповедь	佈道
анонимно	匿名
анонимно	無名氏
клиника	門診
клиника	診所
лития	鋰
переходного	過渡性
каскад	串聯
призывы	懇求
призывы	上訴
призывы	呼籲
воздействию	暴露
воздействию	曝光
лиман	河口
доставка	送貨
доставка	投放
доставка	交付
доставка	交貨
доставка	遞送
доставка	運費
доставка	出貨
доставка	航運
наследники	繼承人
малыш	嬰兒
малыш	baby
малыш	寶貝
малыш	寶寶
облаков	雲
облаков	雲彩
удержание	扣留
удержание	留用
горло	喉
горло	喉嚨
горло	嗓子
горло	咽喉
сплав	合金
анонимные	匿名
анонимные	無名氏
проклятие	詛咒
проклятие	咒
бухаресте	布加勒斯特
пожары	火災
выживание	存活
выживание	求生
выживание	生存
брайен	brian
выдаче	引渡
готье	gauthier
свидание	日期
свидание	約會
свидание	約會
уран	鈾
уран	天王星
прибытие	抵達
прибытие	到達
трав	藥草
трав	草藥
круто	酷
извлечения	提取
актеры	演員
халл	赫爾
халл	船體
нумерации	編號
клетку	籠
клетку	籠子
пища	糧食
пища	食品
пища	食物
грамм	克
мафии	暴徒
мафии	暴民
мафии	黑手黨
денвер	丹佛
непал	尼泊爾
колонки	欄
доза	劑量
заинтересованные	興趣
заинтересованные	感興趣
ворона	烏鴉
ворона	烏鴉
репутация	名譽
репутация	聲譽
репутация	名聲
репутация	信譽
репутация	聲望
функциональные	功能
дитя	兒童
дитя	孩子
согласна	議定
согласна	同意
согласна	商定
согласна	同意
перелом	骨折
перелом	斷裂
каникулы	假期
каникулы	渡假
каникулы	度假
мозаика	馬賽克
рисовать	畫
рисовать	油漆
рисовать	顏料
рисовать	繪製
рисовать	畫
рисовать	抽籤
