மற்றும்	en
பூக்களை	blomme
கைதி	gevangene
கைதி	gevangenes
கைதி	tronk
கைதி	gevangenis
நிமிடத்திற்கு	minuut
உலகங்கள்	worlds
உலகங்கள்	wêrelde
முறைகேடு	misbruik
பவுண்ட்	pond
பவுண்ட்	pound
மரடோனா	maradona
இணக்கமான	aanpasbaar
இணக்கமான	versoenbaar
ஸ்மார்ட்	luukse
ஸ்மார்ட்	slim
ஸ்மார்ட்	smart
கொடு	gee
கானல்	mirage
கோனார்	conor
கலந்தாய்வு	berading
மாலுமி	matroos
சுங்க	doeane
சுங்க	customs
அதிருப்தி	ontevrede
ஓட்டும்	bestuur
ஓட்டும்	driving
கார்ப்பரேட்	corporate
கார்ப்பரேட்	korporatiewe
இடுப்பில்	ondervind
அடுத்தது	volgende
தியாகிகள்	martelaar
நோயியல்	patologie
முழங்கால்	knie
உதவிகரமாக	nuttige
உதவிகரமாக	gehelp
உதவிகரமாக	hulpvaardig
உதவிகரமாக	behulpsaam
உதவிகரமாக	nuttig
டிரினிடாட்	trinidad
ஹெர்பர்ட்	herbert
கேரியர்	draer
கேரியர்	diensverskaffer
தோல்வியுற்றது	misluk
பேசவும்	praat
பேசவும்	praat
பேசவும்	speak
கினபாலு	kinabalu
உறைந்த	frozen
உறைந்த	bevrore
உறைந்த	gevries
பருவமழை	monsoon
கால்களும்	voete
யுனிவர்சிட்டி	univ
சும்மா	slegs
சும்மா	net
இஸ்தான்புல்	istanbul
இஸ்தான்புல்	istanboel
ஆண்ட்ராய்டு	android
காசிம்	qasim
செலுத்தல்	voed
செலுத்தல்	stroom
செலுத்தல்	toevoer
உதவித்தொகை	beurs
வெலிங்டன்	wellington
பென்ஸ்	benz
கோயமுத்தூர்	coimbatore
ஹெல்த்	gesondheid
நத்தை	slak
பாவ்	definitief
பாவ்	paw
சட்டவிரோதமாக	onwettig
சட்டவிரோதமாக	onwettige
அலசி	beskryf
வெளியிடப்படவில்லை	ongepubliseerde
மோதிரம்	ring
நிறைவுற்றது	klaar
நிறைவுற்றது	afgehandel
நிறைவுற்றது	voltooi
நிறைவுற்றது	afgehandel
குண்டுவெடிப்பு	bomaanval
புகார்கள்	klagtes
சீருடை	eenvormige
சீருடை	uniform
பதப்படுத்தப்பட்ட	geprosesseer
பிளேட்டோ	plato
தன்னியக்க	outomatiese
தன்னியக்க	outomaties
கிருமிகள்	kieme
நீட்டி	ext
கடந்தது	verlede
கடந்தது	vorige
கடந்தது	afgelope
ஹெய்டி	haiti
ஹெய்டி	haïti
பதிமூன்று	dertien
ஸ்பென்சர்	spencer
அப்பு	apu
மெட்டா	meta
தூக்கமின்மை	insomnia
ஒளிர்வு	helderheid
ஆலிவ்	olive
ஆலிவ்	olyf
பொதுவானவை	herhaal
பொதுவானவை	algemene
பொதுவானவை	generaal
அட்கின்சன்	atkinson
இசுட்ரோன்சியம்	stronsium
அகரவரிசை	alfabeties
அகரவரிசை	alfabet
காரல்	carl
காரல்	karl
இனிமையான	lieflike
இனிமையான	soet
கதி	katy
மலர்களை	blomme
வேட்டையாடி	hunter
வேட்டையாடி	jagter
நினைவாற்றல்	geheue
நினைவாற்றல்	herinnering
அபூ	aboe
அபூ	abu
ஏற்புடைய	pertinent
பாங்காக்	bangkok
புளூட்டோ	pluto
டாஸ்	dos
புடவை	sari
பைகள்	tasse
பைகள்	sakke
காண்பிக்கிறது	vertoon
வைக்கிங்	viking
வைக்கிங்	vikings
டயானா	diana
ஹீலியம்	helium
எண்பது	eighty
உணர்கிறேன்	voel
உணர்கிறேன்	voel
நீரூற்று	fontein
சூரியகாந்தி	sonneblom
காடழிப்பு	deforestation
மறைக்கப்பட்ட	versteek
மறைக்கப்பட்ட	weggesteek
மறைக்கப்பட்ட	verberg
மாடியில்	vloer
மாடியில்	floor
பிராட்வே	broadway
எர்வின்	erwin
ஆண்டிமனி	antimoon
கார்ல்சன்	carlson
உறுதிப்பாடு	bevestiging
கேத்தரின்	katharina
கேத்தரின்	catharina
கேத்தரின்	catherine
பேப்பர்	papier
அரிஸ்டாட்டில்	aristoteles
தாலிபான்	taliban
மன்னிக்கவும்	jammer
அதிசயங்கள்	wonders
கார்பைடு	carbide
ஐயன்	ion
ஈரோஸ்	eros
பழமைவாத	konserwatief
பழமைவாத	konserwatiewe
பழமைவாத	versigtig
ஏஞ்சல்	engel
ஏஞ்சல்	angel
கறையான்	termiet
வடிவமைப்பாளர்கள்	designers
கார்சியா	garcia
கார்சியா	garcía
ஒண்டாரியோ	ontario
சயனைடு	sianied
வஸ்தோக்	vostok
வாத்தியம்	instrumenteel
சாண்டா	santa
சாம்பியா	zambië
சாம்பியா	zambia
மானியங்கள்	subsidies
கராத்தே	karate
போரா	bora
கட்டளையை	kommentaar
அட்லாண்டா	atlanta
கோப்	cobb
கோப்	cope
பீன்	boontjie
பீன்	bean
புளோரன்ஸ்	florence
மேஜிக்	toor
மேஜிக்	magic
நொதுமி	neutron
கழுகுகள்	eagles
உள்ளீடுகள்	inskrywings
தொடுதல்	touch
தொடுதல்	aanraking
வேதனை	penalty
வேதனை	strafskop
வேதனை	punishment
கோக்	kok
கோக்	coke
தயாரிப்பை	produk
தெரசா	teresa
செலவாகும்	koste
அள்ளி	maai
ஜெரால்ட்	gerald
டிரைவர்	drywer
டிரைவர்	aandrywer
சுகம்	enjoy
கஞ்சா	cannabis
குறிமுறை	kode
நிராகரிக்கப்பட்டது	geweier
நிராகரிக்கப்பட்டது	verwerp
நிராகரிக்கப்பட்டது	afgewys
நிராகரிக்கப்பட்டது	afgekeur
நிராகரிக்கப்பட்டது	verwerp
காரணமும்	rede
சந்திரிகா	chandrika
பொலோனியம்	polonium
பேரி	peer
சேவையகம்	gasheer
சேவையகம்	bediener
சேவையகம்	bediener
உருப்படி	item
முகாம்கள்	kampe
ராக்கி	rockey
ராக்கி	rocky
ரூனி	rooney
எரிப்பு	gidse
எரிப்பு	afgedank
ஹுசைன்	hussain
வடிவமைப்புக்	shaping
சோதி	check
சோதி	tsjeggië
சோதி	kontroleer
சாம்சங்	samsung
பூல்	swembad
ரீயூனியன்	reunion
சாப்ளின்	chaplin
பனியாறு	gletser
பிரின்ஸ்டன்	princeton
அணுகு	toegang
ராமா	rama
ஈமு	emu
வெனிசுலா	venezuela
மெரினா	marina
ஜான்ஸ்	johns
ஐவரி	ivoor
காகா	kaga
காகா	gaga
நியோ	neo
டங்கன்	duncan
காதுகள்	ore
பாட்டன்	baton
ஹிந்துஸ்தான்	hindustan
பாட்ரிக்	patrick
மலாவி	malawi
தோழமை	fellowship
பந்தம்	torch
அம்பர்	amber
பதாகை	banier
பிரபலமானவை	gewild
பிரபலமானவை	gewilde
செல்டிக்	celtic
செல்டிக்	smelt
வெல்ஸ்	wells
வான்கூவர்	vancouver
தாதுக்கள்	minerale
மோடம்கள்	modems
தாலாட்டு	nefies
நிக்கல்சன்	nicholson
யூரி	joeri
கிக்	skop
சேர்க்கிறது	bygesit
மிட்செல்	mitchell
கொலைகள்	slagting
கொலைகள்	moorde
செம்மறி	skaap
சில்க்	silk
நினைத்துக்	denke
கிரேஸ்	grace
கலைஞன்	kunstenaar
யோசுவா	joshua
தினங்கள்	dae
பிடித்தமான	gunsteling
பிடித்தமான	gunsteling
ரேடார்	radar
ஹனோய்	hanoi
கண்டுபிடித்தல்	bevinding
கிங்டம்	koninkryk
தான்சானியா	tanzanië
லெஸ்	les
லில்	lil
பிலிப்பினோ	filippynse
தவறிய	gegooi
ஒன்றாய்	gekuier
ஒன்றாய்	saam
பார்க்கிறேன்	kyk
மெல்	mel
கணக்கிடப்பட்ட	geskatte
கணக்கிடப்பட்ட	geraamde
கணக்கிடப்பட்ட	beraamde
அஸ்பாரகஸ்	aspersie
டேன்	dane
முதுகுநாணி	rugstringdiere
நிர்வாண	naked
நிர்வாண	naak
பாதங்கள்	voete
பாதங்கள்	pootjies
புனைபெயர்	skuilnaam
பிளமேன்கோ	flamenco
கோரல்	gespikkelde
நியான்	neon
தூசி	stof
புதையல்	treasure
அரைக்கோளம்	halfrond
பூன்	boon
ஹமாஸ்	hamas
காட்டப்பட்ட	vertoon
வியட்நாமிய	viëtnamese
புதிது	nuut
புதிது	nuwe
சாக்	zac
பிலிப்ஸ்	philips
ஐஸ்லாந்து	ysland
அன்புள்ள	liewe
இதயத்தை	hart
இதயத்தை	hartjie
உயர்வாக	hoër
கண்ணே	babes
கண்ணை	oog
கூட்டாளிகள்	associates
ஒரிஜினல்	oorspronklik
ஒரிஜினல்	oorspronklike
ஜூனோ	juno
பைத்தான்	python
பைத்தான்	luislang
சோம்பல்	lui
கிரீக்	griekse
என்ஜின்	masjien
என்ஜின்	engine
என்ஜின்	enjin
என்ஜின்	motor
உள்நோக்கம்	voorneme
உள்நோக்கம்	bedoeling
இதழும்	kroonblaar
சூழ்ச்சி	stip
தம்புள்ளை	dambulla
ஆடம்பர	luukse
ஆடம்பர	luxury
பேசுகிறார்கள்	talking
சமாரியம்	samarium
அம்புகள்	pyle
பயனற்ற	waardeloos
குவாம்	guam
கோமஸ்	gomez
சான்றிதழ்கள்	sertifikaat
மறுத்தல்	ignoreer
கிளிக்	kliek
கிளிக்	klik
ஆயுட்காலம்	leeftyd
ஆயுட்காலம்	lewensduur
ஸ்ட்ரீம்	stroom
வெல்ச்	welch
ஓவன்	owen
மறுக்க	weier
அடையாளங்களை	bakens
இணையதளங்கள்	webwerwe
கார்டு	koord
கார்டு	kaarte
வீடியோக்கள்	videos
பட்ஜெட்	begroting
அனிதா	anita
பென்னெட்	bennett
மிசூரி	missouri
சோங்	chong
ரீவ்ஸ்	reeves
பக்கவாதம்	beroerte
சுமாராக	ordentlike
நகைச்சுவையான	humoristiese
எழுகிறது	toeneem
சென்ட்	cent
நண்பகல்	noon
சியாட்டில்	seattle
உலகமயமாதல்	globalisering
டேனிஷ்	deens
டேனிஷ்	deense
கௌரவம்	ere
கௌரவம்	honor
டர்னர்	turner
வியாபாரி	verkoper
உருக்கி	melt
பிரமிட்	piramide
உதய	toeneem
சுரங்கப்பாதை	subway
பெங்	peng
திறந்திருக்கும்	ope
திறந்திருக்கும்	oopmaak
திறந்திருக்கும்	oop
காண்டாமிருகம்	renoster
ரேஞ்சர்ஸ்	rangers
சிங்கங்கள்	lions
பழக்கத்தை	regime
சாளரம்	venster
சாளரம்	kykers
திருடி	steel
திருடி	diefstal
பேஸ்பால்	bofbal
கியா	kia
ஷியா	shia
ஆணைகள்	instruksies
நின்றுகொண்டு	staande
நின்றுகொண்டு	staan
அதிநவீன	gesofistikeerde
மெல்போர்ன்	melbourne
பூட்டு	slot
பூட்டு	ontsluit
நிக்கி	nikki
நிக்கி	nicky
நிக்கி	nicki
காடை	kwartel
அனுமதிக்கப்பட்டது	toegelaat
அனுமதிக்கப்பட்டது	goedgekeur
அப்பாவி	onskuldige
அப்பாவி	onskuldig
அப்பாவி	innocentius
அப்பாவி	innocent
பேகன்	pagan
உள்ளுணர்வு	instinct
ஈடுபாடுகள்	betrokkenheid
ஈடுபாடுகள்	interaksie
வெளிறிய	pale
பெனின்	benin
அனாதை	weeshuis
அனாதை	orphan
குறுகலான	smal
விருப்பங்கள்	likes
விருப்பங்கள்	gunstelinge
விருப்பங்கள்	opsies
செசில்	cecil
மனிதரும்	menslik
மனிதரும்	mens
சாத்தான்	satan
ரியா	rhea
தேவையா	nood
தேவையா	benodig
வாங்	wang
ரீபொக்	reebok
யூஜின்	eugene
முனையங்கள்	terminale
தண்டர்	donderweer
பிரேக்	brake
பிரேக்	rem
பளபளப்பான	glans
ரூச்	rouge
பாலஸ்தீனம்	palestina
எதிர்வரும்	komende
எதிர்வரும்	opkomende
எதிர்வரும்	naderende
பயணிக்கிறது	sail
லின்னேயஸ்	linnaeus
நம்பும்	trust
நம்பும்	vertrou
மால்டா	malta
காஃபி	koffie
புகாரி	buhari
நம	nama
உத்தரவாதம்	gewaarborg
உத்தரவாதம்	waarborg
சவ்வு	membrane
ஞாபகம்	herroep
ஞாபகம்	onthou
தெற்கத்திய	suidelike
சொல்கிறேன்	sê
சொல்கிறேன்	gesegde
சொல்கிறேன்	saying
பரவாயில்லை	beter
பங்களாதேஷ்	bangladesj
வொயேஜர்	voyager
வினையை	candice
ஃபேஷன்	fashion
ஃபேஷன்	mode
ஃபேஷன்	modes
அளவிடப்பட்ட	gemeet
நள்ளிரவு	middernag
சேர்க்கைகள்	toevoegings
கினியா	guinee
பேண்ட்	band
பேண்ட்	musiekgroep
ரிக்கி	ricky
ஸ்பெக்ட்ரம்	spektrum
சீமாட்டி	dame
சீமாட்டி	lady
அதிர்வுகள்	vibrasies
உரிமங்கள்	lisensies
மாதந்தோறும்	maandelikse
மாதந்தோறும்	maandeliks
மெசொப்பொத்தேமியா	mesopotamië
பண்டு	bantoe
பண்டு	bantu
சாத்	chad
தீங்கிழைக்கும்	skadelike
தீங்கிழைக்கும்	skadelik
தீங்கிழைக்கும்	kwaadwillige
நாகரீகம்	fashion
நாகரீகம்	mode
நாகரீகம்	modes
அலுவலகப்	kantoor
நிலக்கடலை	grondboontjie
கருத்தரங்கில்	simposium
ஓட்டை	gat
விசித்திரமான	vreemd
கொச்சின்	cochin
விளையாடு	toneelstuk
விளையாடு	speel
பரிமாணங்கள்	dimensies
வகுப்புக்கள்	klasse
வெடிக்க	ontplof
தோனி	dhoni
ஆஃபினியம்	hafnium
சேகரிக்கப்பட்ட	versamelde
ஜமால்	jamal
சொடுக்கி	muis
பேயர்	bayer
ஜென்	zen
ஜென்	gen
கடிய	akute
பாலின்	pauline
உழைப்பாளர்	arbeid
உழைப்பாளர்	labour
கிளாசிக்	klassiek
கிளாசிக்	klassieke
ஆவியாதல்	verdamping
சல்வடோர்	salvador
ஒருங்கிணைப்பாளர்	koördineerder
பூத்	booth
தொலைந்து	verlore
தொலைந்து	verloor
நோலன்	nolan
பூண்ட	punta
உடையில்	rok
சாமுராய்	samurai
தட்டும்	stamp
தட்டும்	stempel
பைட்டு	greep
லைபீரியா	liberië
வழங்கல்கள்	strome
வழங்கல்கள்	voere
கண்டறியப்படுகிறது	bespeuring
உறங்கும்	slaap
உறங்கும்	slaap
உறங்கும்	slapende
உளவியலாளர்	sielkundige
வெல்ஷ்	welsh
வெல்ஷ்	wallies
வெல்ஷ்	walliese
ஜுராசிக்	jura
குடித்து	dronk
இயந்திரத்தில்	masjien
இறகு	feather
பயணங்களை	reise
பயணங்களை	uitstappies
சிரில்	cyril
பொத்தான்	knoppie
பொத்தான்	bhoetan
எங்கோ	iewers
எங்கோ	heen
தருணம்	oomblik
ஆன்டி	andy
பெர்சி	percy
யால	yala
பிசாசு	duiwel
ராபின்சன்	robinson
நீர்மூழ்கி	duikboot
துணிகர	venture
ஸ்டீவர்ட்	stewart
கலிலி	galilei
செர்ரி	cherry
செர்ரி	kersies
அனுபவிக்க	enjoy
ஐரிஸ்	iris
எர்னஸ்ட்	ernest
புறக்கோள்	eksoplaneet
மாசச்சூசெட்ஸ்	massachusetts
டர்பன்	durban
ஆன்லைனில்	aanlyn
பருவகால	seisoenale
கவர்ச்சிகரமான	aantreklike
எதிரொலி	ego
எதிரொலி	echo
நைரோபி	nairobi
உயிர்களை	lewens
மையங்களை	sentrums
மலிவு	bekostigbaar
மலிவு	bekostigbare
பவளம்	gespikkelde
தைமூர்	timoer
டேனி	danny
சமந்தா	samantha
நிரப்பப்பட்ட	gevul
சல்பர்	swael
அவதாரங்கள்	oorsprong
நகம்	nael
பூசப்பட்ட	bedek
கலீபகம்	kalifaat
ஆற்றல்கள்	enjins
ஆற்றல்கள்	engines
நைட்டிங்கேல்	nightingale
ஆபாச	porn
அறிவிப்பாளர்	ankers
பங்க்	punk
ராயல்ஸ்	royals
பெரி	peri
சம்மேளனம்	ccc
திசைகள்	aanwysings
திசைகள்	voorskrifte
மாற்றியமைக்க	herrangskik
காவலன்	catarina
அரக்கர்கள்	giants
இழுக்க	trek
ஷெல்லி	shelley
ஷெல்லி	shelly
குடியேறியவர்கள்	expats
அருகாமை	nabye
அருகாமை	nabygeleë
அருகாமை	naby
மதிப்பிடப்பட்ட	gekeurde
மதிப்பிடப்பட்ட	rated
மதிப்பிடப்பட்ட	gegradeer
இன்ச்	duim
புறப்பாடு	vertrek
அனிஸ்டன்	aniston
திரைகள்	skerms
திரைகள்	monitors
சந்தைப்படுத்துதல்	bemarking
சாப்	sap
பைட்டுகள்	grepe
கூண்டு	hok
கூண்டு	carpet
ஆமென்	amen
பைரன்	byron
விழித்திரை	retina
ஒட்டும்	grof
ஒட்டும்	klewerig
ஒட்டும்	taai
அறிவுரைகள்	advies
அறிவுரைகள்	raad
அறிவுரைகள்	instruksies
எங்களது	ons
தோழர்கள்	guys
தோழர்கள்	kamerade
தோழர்கள்	comrades
பாதுகாப்பற்ற	onveilig
பாதுகாப்பற்ற	onsekere
பிரிஸ்பேன்	brisbane
வாலை	stert
கணிப்புகள்	voorspellings
வைத்தியம்	verhaal
உற்சாகம்	opgewondenheid
காலணிகள்	skoene
அழுத்தமான	dik
தனியாள்	enkel
டெர்மினேட்டர்	terminator
இயேசுவே	jesus
ஸ்டெர்லிங்	sterling
மரியம்	mariam
இரவீந்திரநாத்	rabindranath
வரவும்	kom
நேரலை	regstreekse
நேரலை	lewendige
நேரலை	gepubliseer
நேரலை	regstreeks
தவறானது	ongeldig
தவறானது	ongeldige
கலிஸ்டஸ்	callixtus
பெர்	behr
தூவி	dewey
தடைசெய்யப்பட்ட	gestaak
தடைசெய்யப்பட்ட	gekanselleer
மெக்கா	mekka
மெக்கா	mecca
கிப்சன்	gibson
வயர்	gidse
மர்மம்	mystery
மர்மம்	geheimsinnig
ஐசனாவர்	eisenhower
கண்களின்	oë
கருத்தரங்குகள்	seminare
நெவாடா	nevada
நெவாடா	noorweë
பியர்ஸ்	pierce
மேல்முறையீடு	appèl
மேல்முறையீடு	appelleer
ஹீ	hee
மக்காச்சோளம்	mielie
ஆணவம்	arrogant
நிக்கராகுவா	nicaragua
பெர்முடா	bermuda
ஃபை	phi
கணக்கிடுதல்	konfigurasie
அழைப்புகள்	uitnodigings
அழைப்புகள்	oproepe
கணக்கீடுகள்	skattings
கணக்கீடுகள்	beramings
சென்டிமீட்டர்	sentimeters
சென்டிமீட்டர்	sentimeter
டெஸ்	tess
தலையங்கம்	headlines
தலையங்கம்	redaksie
மீயுரை	hypertext
பெல்ட்	gordel
பெல்ட்	belt
டெஸ்க்டாப்	werkskerm
ப்ளூஸ்	blues
தயமின்	tiamien
முனைவோர்	edp
சாகிர்	zahir
கிப்பன்	gibbon
உறக்கம்	slaap
தலைப்புக்கள்	titels
மரைனர்	mariner
பேர்டினண்ட்	ferdinand
பேர்டினண்ட்	ferdi
போதகர்கள்	pastors
நகல்கள்	duplikate
நிப்பான்	nippon
ஆனா	ana
ஆனா	maar
ரஷ்	rush
ரஷ்	stormloop
அடர்த்தியாக	intens
அடர்த்தியாக	intense
பெண்களே	dames
ஆரோன்	aaron
நிலைத்தன்மை	konsekwentheid
மாட்டிக்	stuck
மாட்டிக்	vasgehaak
கைபர்	khyber
ஆகா	agha
போலிஸ்	polisie
ரொனால்டினோ	ronaldinho
காந்தவியல்	magnetisme
விருந்தினராக	gas
தீம்	tema
சிலைகளை	idols
ஹெர்மன்	hermann
ஹெர்மன்	herman
தஜிகிஸ்தான்	tadjikistan
புத்தர்கள்	boeddhas
டெரெக்	derek
சாத்தியமே	moontlik
பிரௌன்	browne
நிக்கோல்	nicole
கிரானைட்	granite
சீர்மை	integriteit
தெரிவியுங்கள்	inlig
கன்னத்தில்	cheek
நோர்போக்	norfolk
நில்	staan
ஜோதிடம்	astrologie
ஜோதிடம்	sterreteken
இசபெல்லா	isabella
அகற்றுதல்	verwydering
பாக்கெட்	pocket
பாக்கெட்	broeksak
பாக்கெட்	packet
டேட்டிங்	dating
காட்டுத்தீ	veldbrand
சாங்கி	changi
சாரல்	buie
சாரல்	storte
சாரல்	reënbuie
ஆன்மிகம்	spiritualiteit
சூப்பர்மேன்	superman
சீனியர்	senior
கிள்ளான்	klang
வலைகள்	nette
ராமாயணம்	ramayana
சமைத்த	gaar
தெலுக்	teluk
வசிப்பவர்கள்	inwoners
யூடியூப்	youtube
பேராசை	gierigheid
சாக்கர்	sokker
வழங்குபவர்	aanbieders
வழங்குபவர்	gashere
சுத்தமாக	skoon
தண்டி	thandi
சிப்பி	oester
சாதம்	rys
ஆம்ஸ்டர்டாம்	amsterdam
பக்கிங்காம்	buckingham
மெக்சிகன்	meksikaanse
மெக்சிகன்	mexican
விளையாடியது	gespeel
ஆட்ரி	audrey
வருடி	skandeerder
ஒலிம்பியா	olympia
ரோமியோ	romeo
பின்னொட்டு	agtervoegsel
பேசு	praat
பேசு	praat
பேசு	speak
கிண்டல்	vlymskerp
படைப்பாளி	skrywer
படைப்பாளி	outeur
பார்ட்டி	party
பார்ட்டி	feesvieringe
பார்ட்டி	partytjie
ஹீத்	heath
இழிவு	disgrace
இழிவு	afbrekende
சில்வியா	silvia
கசப்பு	bitter
ஷீலா	sheila
கில்ட்	guild
தோர்	thor
திரிசூலம்	drietand
பிரதிபலிப்பு	refleksie
சுறுசுறுப்பான	energieke
மதிப்பானது	kosbare
மதிப்பானது	waardevol
கிழித்து	skeur
கடவுளே	sjoe
அகிரா	akira
குறிப்பிடவும்	melding
குறிப்பிடவும்	noem
கிளின்டன்	clinton
தாராளமாக	vrylik
இந்தியன்ஸ்	indians
இந்தியன்ஸ்	indiane
திறந்தது	oopgemaak
க்ரூஸ்	cruz
இஸ்ரேலிய	israeliese
ஹோட்டல்கள்	hotelle
ஹோட்டல்கள்	hotels
லிம்	lim
பங்கீ	bungee
பழக்கவழக்கங்கள்	gewoontes
பழக்கவழக்கங்கள்	gewoonte
தடைசெய்யப்பட்டது	geblokkeerde
தடைசெய்யப்பட்டது	geblokkeer
தடைசெய்யப்பட்டது	verhoed
தடைசெய்யப்பட்டது	geblok
டகோட்டா	dakota
டகோட்டா	dak
ஆச்சி	archie
இனிப்புகள்	nageregte
இனிப்புகள்	nagereg
இனிப்புகள்	woestyn
இனிப்புகள்	nageregte
பாலோ	paulo
டார்லிங்	liefling
புளிப்பு	suur
லெஸ்லி	les
லெஸ்லி	leslie
தூரன்	duran
ஸ்ரீமதி	smt
எலும்புக்கூடு	geraamte
எலும்புக்கூடு	skelet
எதற்கு	hoekom
எதற்கு	waarom
பிராணவாயு	suurstof
பின்னூட்டம்	terugvoer
புகழுக்கு	gewildheid
இனிமை	lieflike
இனிமை	soet
பிரிஸ்டல்	bristol
கைல்	kyle
தலைமுடி	hare
சாளரங்கள்	windows
சாளரங்கள்	vensters
ஆசையை	begeerte
பென்சில்	potlood
கேட்டேன்	aangehoor
கேட்டேன்	gevra
அனுபவத்தில்	ervaar
அனுபவத்தில்	ervaring
அனுபவத்தில்	ondervinding
ஹிட்	getref
ஹிட்	tref
சாக்சன்	saksiese
கண்டறியவும்	verken
கண்டறியவும்	ontdek
மனது	gedagte
மௌனம்	stilte
தர்க்கம்	dispuut
தர்க்கம்	geskil
இளைஞர்களின்	jeug
கருவணு	sigoot
மகரந்தம்	stuifmeel
அனு	anu
முயற்சிக்கிறது	nogsteeds
மிரர்	weerspieël
மிரர்	spieël
மிரர்	spieëlbeeld
மிரர்	dupliseer
புடாபெஸ்ட்	budapest
நானி	nani
ரூர்	ruhr
செலின்	celine
அமிர்தம்	amrita
செல்லுபடியாகும்	geldig
செல்லுபடியாகும்	geldige
செல்லுபடியாகும்	soektog
விதவை	weduwee
ஹிந்த்	hind
ஓடுபாதை	runway
கசினி	mahmoed
குவியல்	hopie
மேக	wolk
ஸ்லாம்	slam
பாலைவனங்கள்	woestyne
உண்ணுதல்	eet
காதலர்கள்	liefhebbers
எமில்	emil
ஆரவாரம்	cheers
ஆரவாரம்	hoera
ஆரவாரம்	juig
மழலையர்	kleuterskool
சதை	flesh
மிகப்பெரியது	major
மிகப்பெரியது	majoor
மிகப்பெரியது	hoofvak
பந்தர்	bandar
மிருகம்	beast
மிருகம்	monster
சாச்ஸ்	sachs
குடிக்க	drank
குடிக்க	drankie
தலைமையை	leadership
தலைமையை	leiers
தலைமையை	leierskap
நிகர்	niger
ஒத்திகை	repetisie
ஒத்திகை	oudisie
தனுசு	boogskutter
தனுசு	sagittarius
நிக்சன்	nixon
வழங்கு	skenk
ஹிக்ஸ்	hicks
டியோ	cassius
டிரம்ஸ்	dromme
டிரம்ஸ்	drums
ரியான்	ryan
அச்சுறுத்தல்கள்	dreigemente
தொப்பிகள்	hats
தொப்பிகள்	caps
விரும்பியது	gehou
பிரத்யேகமாக	eksklusief
முதலாளித்துவம்	kapitalisme
முன்னறிவிப்பு	voorspel
முன்னறிவிப்பு	voorspelling
விவரிப்பு	uitbreidings
கஞ்சி	pap
படைவீரர்	veterane
இண்டியம்	indium
மதிப்புரை	resensie
மதிப்புரை	hersiening
மதிப்புரை	oorsig
மதிப்புரை	hersien
வெபர்	weber
குமிழி	borrel
குமிழி	bubble
இடைமுகப்பு	koppelvlak
அல்டிமேட்	ultimate
அகங்காரம்	ego
பாலே	ballet
ஹல்க்	hulk
தங்குமிடம்	skuiling
தங்குமிடம்	woonplek
ரோவர்	rover
கோச்	afrigter
ரூத்	ruth
வெண்ணிலா	vanielje
சோப்பு	seep
ஜங்	jung
உணர்ச்சிகளை	emosies
பாதுகாப்பானது	veilig
பாதுகாப்பானது	veilige
பாதுகாப்பானது	beveilig
டிக்கின்சன்	dickinson
புரிந்துகொள்ளும்	verstaan
வேகாஸ்	vegas
கொடுமையான	horrible
அல்பர்ட்	albert
டார்ஜிலிங்	darjeeling
நை	nye
கள்ளி	kaktus
பயன்படுத்தாத	ongebruikte
ஹோம்ஸ்	holmes
இட்ரியம்	yttrium
ஷாங்காய்	shanghai
தெலூரியம்	telluur
வாராந்திர	daagliks
வாராந்திர	weekliks
வாராந்திர	weeklikse
பெர்னாண்டஸ்	fernandez
பெர்னாண்டஸ்	fernandes
பிடல்	fidel
ஆபத்தானது	gevaarlike
ஆபத்தானது	gevaarlik
மும்தாஜ்	mumtaz
படுக்கைகள்	beddens
காட்டன்	katoen
டியூக்	duke
டியூக்	hertog
எப்படியோ	elkgeval
எப்படியோ	anyway
எப்படியோ	nogtans
ஹங்கேரிய	hongaarse
பிரிய	breek
பிரிய	blaaskans
தொடர்புக்கு	kontak
உதை	skop
மிரட்டல்	afpersing
குண்டுவெடிப்புகள்	bomaanvalle
சுவாங்	za
சேம்பியன்	kampioen
பீட்டர்சன்	peterson
நெம்புகோல்	hefboom
வர்த்தகர்கள்	traders
திட்டமிடுதல்	skedule
திட்டமிடுதல்	bylae
ஸ்பைஸ்	spesery
ஸ்பைஸ்	spice
ஆலா	ala
மெக்ஸிகோ	meksiko
மெக்ஸிகோ	mexico
மெல்லிசை	melody
மெல்லிசை	melodie
இடியாப்ப	spaghetti
சட்டப்பூர்வமான	wettig
சட்டப்பூர்வமான	legal
குறிப்புரை	kommentaar
குறிப்புரை	kommentaar
மகிழ்ச்சியை	geluk
சம்மர்	somer
அதிகாரப்பூர்வமற்ற	unofficial
எமிரேட்ஸ்	emirates
கழித்த	bestee
சேதமடைந்த	beskadig
ஏற்றப்பட்ட	gelaaide
ஏற்றப்பட்ட	gelaai
ஜம்ப்	spring
ஸ்டேடியம்	stadion
அச்சுப்பொறி	drukker
காயமடைந்த	verwond
காயமடைந்த	slagting
கார்லோஸ்	carlos
தாடி	baard
நிரப்ப	silwer
நிரப்ப	volmaak
பரிஸ்	parish
உளவுத்துறை	intelligensie
மாதரம்	mataram
தெஹ்ரான்	teheran
நாளங்கள்	vaartuie
ஹார்வி	harvey
பங்குதாரர்	vennoot
பங்குதாரர்	maat
பங்குதாரர்	lewensmaat
