категорія	категория
міліції	милиция
міліції	милицията
проходження	транзит
підпорядкування	общините
підпорядкування	общини
наслідок	следствие
наслідок	последица
наслідок	последици
наслідок	последствия
наслідок	последствие
луцьк	луцк
закінчується	приключва
закінчується	свършва
закінчується	завършва
артем	артьом
природний	натурални
природний	естествени
природний	естествена
природний	естествен
виконують	извършване
становлення	ставайки
луїс	луиз
луїс	луис
луїс	louis
луїс	луи
луїс	луис
адміністраторів	администратори
фінансування	финансиран
фінансування	финансирани
фінансування	финансирана
фінансування	финансиране
фінансування	финансиране
файлів	досиета
файлів	файлове
журнали	списанията
журнали	списания
журнали	дневници
журнали	дневниците
журнали	списания
журнали	дневници
журнали	трупи
фінал	финал
фінал	финал
фінал	краен
фінал	окончателно
двері	врата
двері	вратата
двері	вратите
двері	врати
мері	мери
вузлів	възли
вузлів	връстници
вузлів	възли
книжки	книгите
книжки	книги
токіо	токио
пригоди	приключения
пригоди	приключенията
пригоди	приключенски
пригоди	приключението
пригоди	авантюра
пригоди	приключения
пригоди	приключение
депо	депо
кабінет	кабинет
кабінет	шкаф
кабінет	кабинетът
архітектори	строители
подорожі	пътувания
подорожі	пътуване
подорожі	пътувам
подорожі	пътуват
подорожі	пътешествия
подорожі	пътува
подорожі	пътуване
подорожі	пътешествие
сторона	страна
сторона	страничен
відмінності	разлики
відмінності	различия
вікторія	виктория
серце	сърце
серце	сърцето
записи	вписвания
записи	записи
сукупність	агрегати
дон	дон
спадщина	наследство
вбивство	убийства
вбивство	убийство
вбивство	убиване
вбивство	убивам
музична	музикален
музична	музикално
музична	мюзикъл
музична	музикална
ансамбль	ансамбъл
включення	включват
включення	включване
включення	включват
включення	включва
включення	включване
включення	приобщаване
листи	буквите
листи	букви
листи	писма
шар	пласт
шар	слой
душі	душа
душі	душ
душі	души
душі	душите
громадської	нпо
збагачення	обогатяване
збагачення	обогатен
ноги	крака
ноги	краката
ноги	крачета
ноги	крака
ноги	краката
ноги	крачета
особисте	лично
особисте	личен
особисте	лична
особисте	лични
особисте	персонален
особисте	частни
особисте	частно
особисте	редник
особисте	частна
особисте	личен
особисте	частен
приналежність	апарати
приналежність	апарат
приналежність	апаратура
побачив	трион
побачив	видях
напрямки	упътване
напрямки	посоки
поділля	подолие
відновити	анулиране
відновити	рестартира
відновити	възстановяване
відновити	възстанови
відновити	връщане
відновити	възобновяване
відновити	резюмето
автономна	автономни
автономна	автономна
автономна	автономна
македонії	македония
кампанія	кампания
кампанія	кампанията
кампанія	кампания
практика	тренировка
практика	практика
запитання	въпрос
запитання	въпроси
драматург	драматург
розпочато	започна
марко	марко
марко	марко
намір	намерение
намір	намерения
намір	намерението
воротар	вратар
краї	ръбове
краї	краища
додаток	кандидатстване
додаток	молба
додаток	приложение
додаток	прилагане
додаток	заявление
додаток	приложение
додаток	допълнение
додаток	приставка
продаж	продава
продаж	продаване
продаж	продажба
продаж	разпродажба
продаж	продажба
продаж	продажби
продаж	продажбите
сонце	сън
сонце	слънце
сонце	слънчице
сонце	слънце
дядько	чичо
оточення	кутии
оточення	сандъци
оточення	махала
оточення	квартал
оточення	квартала
оточення	свита
оточення	антураж
бен	бен
реакція	реакция
моделювання	моделиране
моделювання	симулации
моделювання	симулацията
моделювання	симулация
моделювання	моделиране
версій	версиите
версій	версии
алі	али
редакція	изданието
редакція	издание
самий	същият
самий	същата
самий	същото
розміщено	поставено
розміщено	поставен
розміщено	поставени
зали	зала
зали	хол
зали	hall
пристрої	устройствата
пристрої	устройства
документ	док
документ	документа
документ	документът
документ	документ
символи	означения
символи	символи
символи	знаци
символи	герои
символи	символи
крізь	чрез
крізь	през
індія	индия
весілля	свадба
весілля	сватба
складова	съставка
конференція	конференция
стверджує	твърди
стверджує	искове
стверджує	твърдения
стверджує	вземания
стверджує	претенции
зазнали	страдаше
зазнали	страда
зазнали	страдала
зазнали	страдал
регіонах	райони
регіонах	региони
регіонах	регионите
королева	кралицата
королева	царица
королева	кралица
школах	училища
школах	школи
школах	училищата
монета	монети
монета	монета
монета	монетата
математичних	математически
математичних	математическа
продукт	продукт
продукт	продукти
формули	формули
формули	формули
британська	британско
британська	британци
британська	британска
британська	британец
британська	британски
дух	дух
єгипет	египет
помилок	недостатъци
готель	inn
готель	hotel
готель	хотел
готель	хотелът
сучасне	модерно
сучасне	модерни
сучасне	модерна
сучасне	съвременно
сучасне	модерен
сучасне	съвременен
сучасне	съвременни
сучасне	съвременна
сучасне	съвременно
сучасне	съвременен
новини	новини
новини	новина
новини	новините
мінськ	минск
космос	космос
космос	космоса
кулі	сфери
кулі	балон
кулі	куршумите
кулі	патрони
кулі	куршуми
вчитель	учителка
вчитель	учител
вадим	вадим
корисні	полезна
корисні	полезно
корисні	полезни
корисні	полезен
корисні	полезна
корисні	полезно
корисні	полезни
корисні	полезен
свобода	свобода
свобода	либърти
свобода	свобода
внутрішні	вътрешна
внутрішні	вътрешно
внутрішні	вътрешни
внутрішні	вътрешен
критиків	критици
критиків	критиците
коефіцієнт	коефициент
коефіцієнт	съотношение
коефіцієнт	коефициент
коефіцієнт	стриптийз
коефіцієнт	фактор
коефіцієнт	коефициент
вийти	излизане
вийти	изход
вийти	напускане
верхні	горни
верхні	горна
верхні	горен
конго	конго
молода	млада
молода	младо
молода	млади
молода	йънг
молода	млад
диск	диск
диск	диска
диск	диск
диск	диска
русь	рус
арденни	ардените
сона	сона
місцевий	локална
місцевий	местна
місцевий	локално
місцевий	местно
місцевий	местни
місцевий	местен
хуан	хуан
хуан	хуанг
хуан	хуан
зберегти	спасяване
зберегти	спаси
зберегти	запази
зберегти	запис
душу	душа
душу	соул
душу	душата
молодь	младежта
молодь	младост
молодь	младеж
молодь	младостта
молодь	младежи
рівне	ровно
рівне	равен
рівне	равно
рівне	равни
міді	меден
міді	мед
міді	медни
міді	медна
японська	японско
японська	японска
японська	японци
японська	японец
японська	японски
особливий	специална
особливий	специално
особливий	специални
особливий	специален
прага	прага
вікна	windows
вікна	прозорци
вікна	прозорците
семен	сперма
семен	семьон
алгоритм	алгоритъм
ріг	хорн
ріг	рог
ріг	рога
позицій	пози
позицій	позиции
дем	dem
норм	норма
поляків	поляците
поляків	поляци
поляків	стълбове
андерсон	андерсън
худоби	управлявано
худоби	управлявани
худоби	управляван
атмосфера	атмосфера
діяти	протектора
діяти	act
діяти	акт
щастя	щастие
щастя	щастието
землею	земно
землею	земята
землею	земен
землею	земя
землею	земя
десяти	десетка
десяти	ten
десяти	десет
коротка	кратко
коротка	къса
коротка	кратка
коротка	късо
коротка	кратък
джо	джо
адам	адам
берегах	брегове
стрільби	стрелба
шукати	търси
шукати	търсене
шукати	търси
канадський	канадци
канадський	канадска
канадський	канадец
канадський	канадски
провели	проведен
провели	проведени
провели	проведена
провели	проведено
зелені	грийн
зелені	зелено
зелені	зелен
зелені	зелена
зелені	зелени
зелені	зелените
секції	сечение
секції	секция
секції	раздел
переклади	преводи
заповідник	резерв
заповідник	резерви
заповідник	резерва
іль	île
іль	остров
іль	острови
іль	айлс
туреччина	турция
туреччина	пуйка
показав	показа
переїхала	преместени
переїхала	преместен
переїхала	преместена
прийняти	приеми
прийняти	приемете
прийняти	приемам
розслідування	разследването
розслідування	разследван
розслідування	разследване
розслідування	запитване
володимирівна	гелман
ресурс	ресурс
ресурс	ресурси
удар	удари
удар	хит
удар	пунш
автобус	автобусът
автобус	автобус
автобус	бус
переговори	преговори
переговори	договаряне
переговори	преговаря
переговори	преговорите
переговори	преговори
компоненти	компоненти
чернігів	чернигов
посилення	засилване
посилення	укрепване
призначена	назначена
призначена	назначен
літери	буквите
літери	букви
літери	писма
літери	знаци
літери	герои
літери	символи
сценарій	сценарий
сценарій	сценарий
сценарій	сценарий
сценарій	сценарии
мюнхен	мюнхен
бійців	бойците
бійців	бойци
бійців	изтребители
бек	бек
підписи	надписи
підписи	подписи
зразки	мостра
зразки	проба
зразки	извадка
зразки	образци
зразки	проби
зразки	извадки
зразки	мостри
сполуки	съединението
сполуки	съединение
албанії	албания
анрі	анри
анрі	хенри
каже	казва
трон	тронът
трон	трон
трон	трона
трон	престол
квартира	апартамент
написаний	залепени
ато	ato
баку	баку
ваги	безтегловност
ваги	тежести
фізик	физик
португалія	португалия
припущення	предположение
припущення	догадки
припущення	предчувствие
припущення	твърдение
дошка	дъска
дошка	борд
дошка	борда
рівнів	нива
рівнів	равнища
долі	съдби
долі	съдба
долі	съдбата
проспект	авеню
твердження	твърдение
твердження	изявление
твердження	показания
поранений	контузен
поранений	ранена
поранений	ранен
поранений	ранени
поранений	ранена
поранений	ранен
поранений	ранени
торгівля	търгуване
торгівля	търговия
торгівля	трафик
торгівля	търговия
торгівля	търговско
королеви	куийнс
королеви	куинс
королеви	кралици
випадково	инцидентно
випадково	случайно
вшанування	чест
вшанування	честта
звернення	двойките
звернення	двойки
звернення	субекти
звернення	поданици
звернення	теми
звернення	обекти
звернення	обжалване
звернення	призив
звернення	жалба
звернення	argumentum
хімічні	химична
хімічні	химически
хімічні	химикал
заводи	растения
заводи	заводи
заводи	растенията
заводи	инсталации
долю	съдба
долю	съдбата
введено	въведена
введено	въведен
культ	култ
культ	секта
рнк	рнк
природа	естество
природа	природа
природа	природата
стояв	стоеше
суму	сума
суму	сумата
суму	sum
суму	сбор
суму	сум
суму	сума
суму	количество
тіл	телата
тіл	тела
тіл	трупове
ізраїль	израел
клан	кланът
клан	клан
клан	клана
поєднання	съчетание
поєднання	комбинация
єгипті	египет
рівненська	ровно
реконструкції	реконструкция
конфлікти	конфликтите
конфлікти	конфликти
макс	макс
урахуванням	чувствително
урахуванням	чувствителен
урахуванням	чувствителни
урахуванням	чувствителна
служить	работник
служить	служител
служить	служителка
служить	служи
служить	сервира
споживання	потребление
споживання	консумация
згадки	споменава
каплиця	капела
каплиця	параклис
каплиця	параклиса
динамо	динамо
динамо	динамо
компонентів	компоненти
конгресу	конгрес
конгресу	конгреса
конгресу	конгресът
виявив	открит
виявив	открита
виявив	открити
призначені	назначена
призначені	назначен
працівники	работниците
працівники	работници
працівники	служителите
працівники	служители
заняття	дейности
заняття	занимания
марокко	мароко
висновок	опровергае
висновок	извод
захворювань	болести
захворювань	заболявания
захворювань	болестите
вільна	свободно
вільна	свободни
вільна	свободен
вільна	свободна
вільна	безплатни
вільна	безплатно
георгія	джордж
продукція	продукция
продукція	производство
продукція	продукти
продукція	продуктите
предмет	субект
предмет	обект
відкрили	разкрита
відкрили	разкрити
потенціал	потенциална
потенціал	потенциал
губернатор	управител
губернатор	губернатор
студія	ателие
студія	студио
сума	сума
сума	сумата
сума	sum
сума	сбор
сума	сум
сума	сума
сума	количество
правом	авторитет
правом	орган
правом	правомощия
десятиліття	десетилетие
доба	възраст
концепція	понятие
концепція	концепция
концепція	зачатие
тимошенко	тимошенко
фінляндія	финландия
залишаються	бягащи
розміщені	предназначен
розміщені	предвидена
розміщені	предназначени
біології	биология
біології	биологията
кваліфікації	квалификации
кваліфікації	квалификация
кваліфікації	квалификациите
звичайна	нормален
звичайна	нормално
звичайна	нормални
звичайна	нормална
ботанічний	ботаническа
панування	господство
яєць	инкубация
величина	величина
виступала	извършен
виступала	проведено
виступала	извършено
виступала	извърши
виступала	извършена
відтворення	възпроизвеждане
відтворення	играе
відтворення	свирене
відтворення	играят
править	царува
править	властва
править	царуването
схеми	схемите
схеми	схеми
схеми	схема
схеми	схеми
можливе	възможно
можливе	възможен
можливе	възможна
можливе	възможни
сильний	тежка
сильний	тежки
сильний	тежък
сильний	тежко
сильний	силни
сильний	силен
сильний	силно
сильний	силна
виконується	тичане
виконується	бягане
архієпископ	архиепископ
оголошення	обявяване
оголошення	съобщение
оголошення	обявление
оголошення	декларации
оголошення	декларациите
оголошення	реклами
оголошення	поверително
оголошення	секретно
оголошення	класифициран
оголошення	класифицирани
оголошення	класифицирана
оголошення	декларация
оголошення	деклариране
оголошення	обяви
оголошення	декларира
розробку	разработване
розробку	развиване
постачання	поръчки
постачання	доставки
постачання	снабдяване
постачання	предлагане
постачання	доставка
громадянин	гражданин
форт	форт
удару	пунш
бойовий	борба
бачив	видян
бачив	виждал
бачив	видяна
бачив	видяно
бачив	трион
бачив	видях
любить	обича
едуард	едуард
едуард	едуард
цілий	цялата
цілий	цяла
цілий	цял
цілий	цялото
дер	дер
ірану	иран
бразилія	бразилия
ремонт	ремонт
ремонт	поправка
ремонт	ремонти
ремонт	ремонт
ремонт	поправки
широке	широки
широке	широка
мінімум	минимален
мінімум	минимално
мінімум	минимална
мінімум	минимум
додатково	допълнително
додатково	напреднал
додатково	напреднала
додатково	разширено
додатково	напреднали
роберта	роберта
бачити	виждайки
джек	вале
джек	джак
ворогів	врагове
ворогів	враговете
астроном	астроном
екологія	екология
завоювання	завоевания
завоювання	завоевание
легенда	легендата
легенда	легенда
поверхня	повърхност
поверхня	повърхността
спортсмени	спортисти
спортсмени	спортисти
спортсмени	атлети
спортсмени	спортистите
випущено	освободена
випущено	освободен
випущено	освободени
випущено	издадена
випущено	издаден
випущено	емитирани
випущено	издадени
випущено	издадено
скульптура	скулптура
скульптура	скулптури
бельгія	белгия
глибині	яма
глибині	ямата
сміт	смит
європейська	европейско
європейська	европейски
європейська	европеец
європейська	европейска
солі	солта
солі	сол
архітектурний	архитектурни
півострів	полуостров
марі	мари
марі	мари
маєток	имение
маєток	имението
маєток	светулка
зброєю	оръжие
зброєю	оръжия
зброєю	оръжията
могили	гроб
могили	гробница
могили	гробницата
могили	гробове
могили	гробовете
могили	грейвс
могили	гроб
зусилля	усилия
зусилля	усилие
зусилля	старание
зусилля	усилия
зусилля	усилието
кавалер	очакване
кавалер	очаквания
основне	първична
основне	първични
основне	първичен
основне	първично
основне	фундаментално
основне	основни
основне	основна
основне	главна
основне	главен
основне	главни
співаки	певци
тер	тер
варшава	warszawa
варшава	варшава
східні	източна
східні	източно
східні	източни
східні	изток
східні	източен
речей	неща
речей	нещата
факторів	фактори
факторів	коефициенти
ураження	засегната
ураження	засегнато
ураження	засегнат
ураження	засегнати
їхня	тяхна
їхня	тяхната
їхня	техните
їхня	техен
зеландії	зеландия
євреї	евреите
євреї	евреи
євреї	израилтяните
ужгород	ужгород
опера	опера
вчителів	преподаватели
вчителів	учителите
вчителів	учители
переслідування	тормоз
переслідування	преследване
каліфорнії	ucla
венеції	венеция
активні	активна
активні	активно
активні	активни
активні	активен
суспільно	приготвен
суспільно	подготвен
суспільно	подготвени
суспільно	подготвено
суспільно	подготвена
математик	математик
польською	поляк
польською	полски
польською	полска
задачі	задачи
задачі	задача
задачі	задачата
реал	истинско
реал	реал
реал	истинска
реал	реално
реал	истински
житомир	житомир
гірський	планински
гірський	планина
гірський	планината
хребта	прешлен
хребта	прешлени
хребта	ридж
хребта	хребет
перейменовано	преименувана
квіти	цветята
квіти	цветя
поставити	сложи
поставити	опашка
поставити	опашката
поставити	опашки
засідання	заседание
засідання	среща
засідання	съвещание
засідання	събрание
засідання	срещата
лекції	лекции
лекції	лекциите
лекції	лекции
лекції	лекция
лекції	лекцията
камери	камера
камери	фотоапарат
камери	камерата
камери	камери
камери	фотоапарати
друг	приятелка
друг	приятелю
друг	приятел
ремонту	ремонти
ремонту	ремонт
ремонту	поправки
символізує	символизира
вважаються	разглеждания
вважаються	разглеждан
майстра	вълшебник
майстра	магьосник
портрети	портрети
цска	цска
протистояння	възражение
протистояння	опозиция
протистояння	противопоставяне
протистояння	опозицията
вели	водещи
вели	водещо
роти	рота
болгарія	българия
постійного	упорит
постійного	упорита
аргументи	доводи
аргументи	спорове
аргументи	аргументи
ефективність	кпд
ефективність	ефективност
ефективність	ефикасност
ефективність	ефективност
ефективність	изпълнение
ефективність	ефективност
драматичний	драмата
драматичний	драма
переробки	рециклиране
переробки	рециклирането
аварії	катастрофа
аварії	краш
аварії	птп
правий	правилно
хай	hai
хай	хай
хай	дълги
хай	дълго
хай	дълъг
хай	лонг
хай	нека
мін	минг
мін	мините
мін	мини
мін	мин
мін	min
судді	съдията
судді	съдия
судді	съдя
судді	съдии
судді	съдиите
фабрика	фабрика
фабрика	завод
фабрика	фабриката
рота	рота
рота	уста
рота	устата
носили	носени
носили	носил
офіційні	официален
офіційні	официално
офіційні	официална
океан	океан
хору	веселие
сусідніх	съседни
сусідніх	съседните
проходила	преминаване
дитинства	детство
дитинства	детството
секунд	секунди
визнав	призната
визнав	признати
визнав	признато
визнав	признат
оборону	защита
оборону	отбрана
масиву	масив
адміністратора	администратор
супутник	спътник
супутник	сателитно
супутник	сателит
супутник	сателитен
супутник	сателитна
супутник	спутник
супутник	муун
супутник	луна
супутник	луната
повстанців	бунтовници
замки	замъци
замки	ключалки
показники	фигури
показники	цифри
яскраво	зашеметяващ
яскраво	зашеметяващо
малюнок	рисуване
малюнок	рисунка
адмірал	адмиралът
адмірал	адмирал
чорних	черни
дивись	виж
злиття	обединяване
злиття	сливане
злиття	синтез
злиття	тъкане
відгуки	отзиви
відгуки	прегледи
перевірки	изпитвания
перевірки	тестове
перевірки	изследвания
перевірки	проверка
перевірки	проверки
перевірки	чекове
основа	основа
основа	база
запрошення	покана
запрошення	покани
запрошення	поканите
запрошення	покани
запрошення	покани
запрошення	покана
запрошення	кани
запрошення	покани
туризм	туризмът
туризм	туризъм
демократична	демократично
демократична	демократичен
демократична	демократични
демократична	демократична
напад	атака
напад	нападение
основ	основи
основ	фондации
пана	пана
композиція	коловоз
композиція	писта
композиція	пистата
композиція	състав
композиція	композиция
обсерваторії	обсерватории
конституція	конституция
конституція	конституцията
ночі	нощувки
ночі	нощи
ночі	нощите
ночі	вечер
ночі	нощ
ночі	нощта
досягти	постигнете
досягти	постигне
професійний	професионални
професійний	професионална
професійний	професионалист
професійний	професионален
професійний	професионално
імовірно	предполагаемо
росіян	руснаци
росіян	руснаците
перепис	преброяването
перепис	преброяване
дивіться	гледай
дивіться	гледайте
дивіться	виж
включно	включително
використані	използвано
використані	използван
використані	използвани
використані	използвана
рамки	рамки
рамки	границата
рамки	граница
рамки	гранична
лісі	уудс
суть	същността
суть	същност
досягла	постигнато
досягла	достигнат
досягла	достигната
захопити	улавяне
захопити	залавяне
захопити	улови
захопити	залавянето
мереж	мрежи
мереж	мрежите
храмів	храмовете
храмів	храмове
ікони	икони
риба	риби
риба	фиш
риба	риба
ракет	ракетите
ракет	ракети
ракет	ракети
кольорів	цветове
чехословаччини	чехословакия
розмноження	разплод
розмноження	размножаване
розмноження	порода
розмноження	възпроизвеждане
розмноження	размножаване
тоні	тони
тоні	тони
патріархату	патриаршия
члена	член
фіфа	фифа
козак	казак
козак	козак
ран	ран
територіях	райони
територіях	зони
територіях	площи
територіях	области
африка	африка
сини	синовете
сини	синове
друку	печат
друку	печатане
друку	отпечатване
фасад	фасадата
фасад	фасада
посольства	посолство
посольства	посолството
ядро	ядрото
ядро	ядро
ядро	сърцевина
ядро	ядрото
оновлення	модернизация
оновлення	модернизиране
оновлення	актуализира
оновлення	актуализиране
оновлення	обновяване
оновлення	актуализация
оновлення	обновяване
оновлення	актуализации
оновлення	актуализиране
регіони	райони
регіони	региони
регіони	регионите
попередження	консултативен
попередження	консултиране
попередження	предупрежденията
попередження	предупреждения
попередження	тревога
попередження	предупреждение
церквою	церква
губернатора	управител
губернатора	губернатор
логотип	лого
логотип	логото
критик	критик
стрічка	макара
стрічка	ролка
стрічка	храни
стрічка	фураж
стрічка	фуражи
стрічка	касета
стрічка	лента
стрічка	панделка
стрічка	лента
випробувань	опити
випробувань	процеси
випробувань	изпитания
вокзал	станция
вокзал	station
вокзал	гара
вокзал	gare
королівський	роял
королівський	кралско
королівський	кралска
королівський	royal
королівський	кралски
вибуху	експлодира
діях	стадии
діях	етапи
видатних	виден
кістки	костите
кістки	кокали
кістки	кости
кістки	боунс
діб	диб
критика	критиката
критика	критика
критика	критики
тбілісі	тбилиси
вступ	въведение
вступ	въвеждане
вступ	въведение
вступ	интро
запит	поиска
запит	поискани
запит	поискано
запит	поискана
запит	поискаха
запит	заявка
запит	молба
запит	искане
запит	питане
запит	справка
запит	запитване
запит	заявки
запит	искания
запит	молби
вест	запад
вест	западно
вест	западна
вест	западен
вест	уест
зібрані	събрано
зібрані	събрани
зібрані	събрана
зібрані	събирани
зібрані	съставен
зібрані	съставено
зібрані	събрана
зібрані	събрани
володів	притежавани
володів	собственост
андре	андре
андре	андре
дочки	дъщери
дочки	дъщерите
впливає	засягат
впливає	засяга
впливає	въздейства
впливає	влияе
впливає	влияния
впливає	въздействия
англо	anglo
англо	англо
речення	изречение
речення	присъда
речення	изречения
речення	присъди
графік	графика
графік	графиката
графік	парцел
графік	сюжет
графік	заговор
реклама	рекламен
реклама	реклами
реклама	реклама
реклама	реклами
модифікації	ревизии
арт	арт
арт	изкуството
арт	art
арт	изкуство
допоміг	помогнал
америка	америка
черкаси	черкаси
президенти	президентът
президенти	президент
президенти	председател
проблему	проблем
кодекс	codex
кодекс	кодекс
невідома	непозната
невідома	неизвестен
невідома	неизвестни
невідома	неизвестно
невідома	непознат
невідома	неизвестна
енергія	енергии
енергія	енергия
енергія	energy
енергія	енергетика
любові	страсти
діаспора	диаспора
гвінеї	гвинея
білоруси	беларуси
виведення	продукция
виведення	изход
виведення	извод
виведення	изходящи
виведення	изходи
давид	дейвид
давид	давид
оркестр	оркестър
святі	светците
святі	светци
святі	светии
святі	свято
святі	свети
святі	свята
нобелівської	нобелова
рельєф	облекчение
призначив	назначени
призначив	назначена
призначив	назначен
поміж	между
приходить	идва
індонезії	индонезия
вогнем	огън
вогнем	пожар
обласний	регионален
обласний	регионално
обласний	регионални
обласний	регионална
покращення	подобрения
хвороб	болести
хвороб	заболявания
хвороб	болестите
явно	очевидно
явно	изрично
читачів	последователите
читачів	последователи
мур	мор
мур	мур
мур	mur
угорщині	унгария
іраку	ирак
парки	паркс
парки	паркове
парки	парковете
біологічних	биологичен
біологічних	биологично
біологічних	биологични
біологічних	биологична
срібла	сребърна
срібла	сребърни
срібла	силвър
срібла	сребро
срібла	сребърен
туристів	туристи
отто	ото
образи	малтретиране
образи	злоупотреби
образи	злоупотреба
образи	боеве
образи	сбивания
образи	битки
морська	морски
морська	пехотинец
морська	морска
морська	военноморски
австрійський	austrian
австрійський	австрия
австрійський	австрийски
швидкого	бърз
джерсі	джърси
джерсі	джързи
організатор	организатор
організатор	организатор
усім	всички
усім	всеки
майно	имот
майно	собственост
майно	имущество
майно	свойство
янського	автограф
реліз	пускане
реліз	освобождаване
запас	опис
запас	инвентаризация
бувають	изтъкнат
бувають	изтъкнати
виявили	открит
виявили	открита
виявили	открити
видається	представял
мадрид	мадрид
лука	лука
лука	лука
здобули	завърши
здобули	завършила
здобули	завършил
підполковник	полковник
музикантів	музиканти
супротивника	нападател
голоси	гласове
голоси	вот
голоси	гласове
втручання	интервенции
втручання	встъпване
втручання	интервенция
втручання	намеса
жовтий	жълта
жовтий	жълто
жовтий	жълти
жовтий	жълт
вина	вина
вина	виното
вина	вино
лікаря	лекар
лікаря	докторе
зіткнення	сблъсък
зіткнення	сблъсъци
запуску	стартиране
композиторів	композитори
способи	начини
способи	методи
баден	баден
бордо	бордо
бібліотек	библиотеки
орбіти	наклон
словом	адвокат
словом	дума
тебе	си
тебе	ти
тебе	ви
альберт	алберт
альберт	албер
