категория	kategooria
метка	märgi
метка	märk
метка	mark
граждане	kodanikud
граждане	kodanikud
разработан	arenenud
разработан	arendatud
разработан	kujundatud
разработан	disainitud
разработан	projekteeritud
разработан	kavandatud
алма	alma
штатов	riigid
созданный	loodi
созданный	loodud
элемент	pikslite
элемент	element
космос	kosmos
космос	kosmos
космос	ruum
космос	ruumi
обеспечивает	kindlustab
обеспечивает	tagab
полная	täis
полная	täielik
полная	täielik
полная	terviklik
полная	lõpetatud
родину	kodumaa
елизавета	elizabeth
елизавета	elisabeth
дядя	onu
золотые	golden
золотые	kuldsed
золотые	kuldne
золотые	kuld
золотые	kulda
золотые	kullast
насекомые	putukad
напоминает	meenutab
пушки	kahur
пушки	püssid
пушки	relvad
пушки	kahurid
решено	otsustas
решено	otsustanud
решено	otsustatud
предупреждение	hoiatus
предупреждение	ennetamine
предупреждение	profülaktika
предупреждение	ennetamise
предупреждение	vältimine
исполнители	esitajad
исполнители	kunstnikud
отказ	eitamine
отказ	tagasilükkamise
отказ	loobumine
отказ	loobumise
отказ	keeldumine
спектакль	vaatemäng
секции	lõigud
финляндия	soome
простой	lihtne
помогает	abistab
помогает	aitab
миллиона	mln
миллиона	miljonit
миллиона	miljon
миллиона	miljoni
уважаемый	lugupeetud
герман	hermann
герман	herman
аналогично	sarnaselt
аналогично	samamoodi
принципы	põhimõtted
типы	tüübid
пройти	kuru
киевский	kyiv
любит	meeldib
любит	armastab
спортивная	sportlik
спортивная	sportlik
спортивная	sport
спортивная	spordi
насекомых	putukad
насекомых	putukas
султан	sultan
немедленно	koheselt
немедленно	otsekohe
немедленно	vahetu
немедленно	kohene
лекции	loeng
законов	seadused
услуги	teenused
услуги	teenindus
услуги	teenus
прошло	läbitud
прошло	läbis
прошло	möödunud
процессы	protsessid
сочи	sotši
верховный	ülim
марина	marina
джонс	jones
отмечает	märkmed
отмечает	märkused
морские	mereväelane
морские	merejalaväelane
морские	marine
морские	mere
морские	merendus
франц	franz
парламент	parlament
исполнитель	esitaja
исполнитель	esineja
исполнитель	esitaja
исполнитель	artist
исполнитель	kunstnik
фотография	pilt
фотография	pildi
фотография	foto
фотография	foto
фотография	photography
фотография	fotograafia
закрытия	sulgemine
закрытия	lõpetamine
закрытия	sulgemine
комментарий	kommentaari
комментарий	kommentaar
женская	naiselik
женская	naissoost
классе	hinne
высшая	ülim
заболевания	haigused
заболевания	haigused
заболевания	haigused
заболевания	haigus
глав	peatükid
кардинал	kardinal
обложки	kata
обложки	katke
обложки	katta
обложки	katma
обложки	hõlmab
обложки	katted
уфа	ufa
неожиданно	äkitselt
неожиданно	ootamatult
неожиданно	ootamatu
саксония	saksi
тяжело	raske
тяжело	kõva
романы	romana
романы	romaane
строго	range
строго	ranged
строго	rangelt
обнаружил	avastatud
обнаружил	avastasin
обнаружил	avastas
внешний	välimine
внешний	välised
внешний	välise
внешний	väline
основателей	asutajad
сторонников	toetajad
заметил	märgatud
заметил	nähtud
заметил	märganud
заметил	märkasin
гонки	ralli
гонки	võidusõit
гонки	rass
гонки	ralli
гонки	võidusõit
гонки	racing
млрд	miljard
млрд	miljardit
передан	edastatud
сирии	süüria
вниз	alla
вниз	maha
вниз	maas
солдаты	sõdurid
зеландии	meremaa
казань	kaasani
вооружения	relvastuse
вооружения	relvastuse
сердца	südamed
ответственность	vastutus
ответственность	vastutus
королевы	kuningannad
точек	punktid
квалификации	kvalifikatsioon
исправить	paranda
исправить	korrektne
исправить	õige
брайан	brian
брайан	bryan
чехословакии	tšehhoslovakkia
заведения	ettevõtted
спортсменов	sportlased
левой	vasak
левой	vasakule
левой	vasakul
турция	kalkun
турция	türgi
проще	lihtsam
проще	kergem
проще	lihtsam
проще	lihtsamad
сезонов	hooaega
учреждение	agentuur
учреждение	agentuuri
учреждение	amet
учреждение	asutamine
учреждение	kehtestamine
учреждение	institutsioon
учреждение	institutsiooni
учреждение	asutus
софия	sofia
софия	sophia
скоро	varsti
журналы	ajakirjad
журналы	ajakirjad
журналы	ajakirju
журналы	ajakirjade
действительности	kehtivus
версий	versioonid
средних	keskmise
средних	keskmine
средних	keskmised
средних	andmekandja
ноги	jalad
ноги	jalad
читателей	lugejad
лагеря	laagrid
владелец	omanik
свободу	vabadus
нина	nina
аппарат	masin
аппарат	masina
аппарат	seadmed
аппарат	seade
аппарат	aparatuur
аппарат	aparaat
едва	vaevalt
едва	vaevu
едва	vaevalt
обнаружены	tuvastati
обнаружены	tuvastatud
обнаружены	avastatud
обнаружены	avastati
поддерживает	toetab
религиозных	usklik
религиозных	religioosne
церквей	kirikud
драма	draama
секунд	sekundid
секунд	sekundit
собственное	oma
замужем	abielus
замужем	abiellusid
замужем	abiellus
швейцария	šveits
разница	vahe
разница	erinevus
манчестер	manchesteri
днк	dna
помог	aitasid
помог	aitas
помог	aidanud
покинуть	jäta
сюр	sur
доступа	juurdepääs
доступа	ligipääs
приказал	tellis
приказал	tellitud
классической	klassikalised
классической	klassika
классической	klassikalise
классической	klassikaline
вперёд	ettepoole
вперёд	edasi
измерения	mõõtmine
измерения	mõõte
измерения	mõõtmised
измерения	mõõtmine
измерения	mõõdud
измерения	mõõtmine
англо	anglo
заявление	avaldus
заявление	deklaratsioon
соединений	ühendid
технология	tehnoloogia
арт	art
арт	kunsti
арт	kunst
светлана	svetlana
объединить	ühendamine
объединить	ühenda
объединить	kombineerimine
объединить	kombineerida
соответствующих	sobiv
соответствующих	asjakohane
соответствующих	kohane
соответствующих	sobilik
соответствующих	asjakohane
соответствующих	asjakohased
исполняет	täidab
важных	tähtis
важных	tähtsad
важных	olulised
важных	oluline
степан	stepan
двадцать	kakskümmend
диска	ketta
диска	plaat
диска	ketas
диска	plaadi
горе	leina
горе	lein
горе	häda
горе	kurbus
принцесса	printsess
горных	mäe
горных	mägi
спортивный	sportlik
спортивный	sportlik
колумбии	kolumbia
колумбии	colombia
колумбии	kolumbia
колумбии	colombia
таблицы	lauad
таблицы	tabelid
подготовка	valmistamine
подготовка	ettevalmistamine
подготовка	ettevalmistus
подготовка	koolitus
подготовка	koolitused
подготовка	väljaõpe
подготовка	treeningud
подготовка	ettevalmistamine
подготовка	ettevalmistused
подготовка	preparaadid
доказательства	tõendid
доказательства	tõestus
доказательства	tõendid
доказательства	tõendusmaterjal
доказательства	tõendeid
доказательства	asitõend
религия	religioon
молодые	noored
молодые	young
молодые	noor
крылья	tiibu
крылья	tiivad
танк	mahuti
танк	paak
танк	tanki
танк	tank
студия	stuudio
предупреждения	hoiatus
предупреждения	hoiatused
залив	laht
залив	laht
залив	bay
посол	saadik
посол	suursaadik
христиан	christian
христиан	kristlane
христиан	kristlaste
детства	lapsepõlv
детства	lapsepõlve
детства	lapsepõlves
ирана	iraani
полосы	ajavahemikku
полосы	triip
награда	tasu
награда	autasu
награда	auhind
отвечает	reageerib
выбран	valitud
вдруг	äkitselt
музыкальная	muusikal
музыкальная	musical
долине	org
долине	oru
долине	valley
контексте	kontekstist
контексте	kontekst
контексте	konteksti
контексте	taust
женский	naiselik
женский	naissoost
хранения	hoidla
хранения	ladustamise
хранения	säilitamine
хранения	ladustamine
странно	veider
странно	imelik
странно	kummaline
странно	imelik
странно	veider
странно	veider
странно	imelik
почта	mail
почта	post
почта	kirjad
почта	posti
арена	arena
прибыли	kasum
прибыли	saabusid
прибыли	saabunud
прибыли	saabus
прибыли	kasum
прибыли	kasumid
крис	chris
крис	kris
чин	lõug
чин	chin
конференция	konverents
содержимое	sisu
содержимое	sisaldus
содержимое	sisu
ростов	rostovi
обмен	vahetus
проиграл	eksinud
проиграл	kaotas
проиграл	kadunud
проиграл	kaotatud
моделей	mudelid
моделей	modellid
дополнительных	täiendav
рота	äriühing
рота	ettevõte
рота	seltskond
кольца	rõngas
кольца	ring
кольца	sõrmuse
кольца	sõrmus
кольца	sõrmused
кольца	ringid
кольца	rõngad
поселений	asulate
акции	jagab
акции	aktsiad
акции	varud
акции	varu
акции	varude
планируется	planeeritud
планируется	plaanitud
планируется	kavandatud
десятков	kümneid
десятков	kümned
десятков	tosinaid
десятков	kümmekond
десятков	tosin
ухода	hooli
вечером	täna
форуме	foorum
ваша	sinu
ваша	teie
ваша	sinu
крупнейший	suurim
лицензии	litsents
лицензии	load
лицензии	litsentside
лицензии	litsentsid
лицензии	litsentsitud
лицензии	litsentseeritud
лицензии	litsentsid
спасти	salvestamine
спасти	salvesta
спасти	päästmine
спасти	päästa
спасти	pääste
поезд	rongi
поезд	rong
автомобили	autosid
автомобили	autod
автомобили	sõidukid
приключения	seiklus
приключения	seiklused
приключения	seiklused
обеспечить	tagada
обеспечить	tagama
внешних	välised
внешних	välise
внешних	väline
породы	tõug
породы	tõu
породы	tõugude
балтийского	baltic
балтийского	balti
балтийского	läänemere
милиции	miilits
девять	üheksa
свободной	vabad
свободной	vaba
свободной	free
свободной	tasuta
противник	vaenulik
противник	vaenulikud
противник	vastane
огромное	tohutu
огромное	hiiglaslik
минуты	minutid
созвездии	tähtkuju
альберт	albert
подразделений	ühik
подразделений	ühikud
подразделений	üksused
столетия	centennial
столетия	sajandeid
столетия	sajandite
активность	tegevus
активность	aktiivsus
заблокирован	lukus
заблокирован	lukustatud
заблокирован	blokeeritud
рано	early
рано	vara
рано	varajane
рано	varajased
рано	varane
указаны	täpsustatud
эдвард	edward
скотт	scott
личность	identiteedi
личность	identiteet
личность	isiksus
личность	isikupära
возник	tekkisid
возник	tekkis
награду	auhind
целиком	terve
целиком	terved
целиком	tervik
целиком	tervelt
хуже	hullem
хуже	halvem
сумма	summa
сумма	kogus
сумма	summa
физические	füüsikalised
физические	füüsiline
физические	füüsilised
физические	füüsikaline
физические	füüsilise
интересы	huve
интересы	huvid
интересы	intress
интересы	intressid
интересы	huvi
интересы	huvid
вокзал	jaamas
вокзал	jaam
вокзал	jaama
одежды	rõivad
одежды	riietus
одежды	riided
китайский	hiina
китайский	hiinlased
предметы	kirjed
предметы	elemendid
предметы	esemed
предметы	objektid
предметы	teemasid
предметы	alamad
предметы	teemad
посетил	külastatud
муниципальный	omavalitsuste
деревьев	puid
деревьев	puud
понимает	mõistab
спартак	spartacus
мер	mer
файлов	failid
живой	elusana
живой	elus
живой	elusalt
учителя	õpetajad
релиз	vabastamine
релиз	vabasta
релиз	vabastada
форт	kindlus
форт	fort
событие	sündmus
событие	üritus
рабочей	töötamine
ликвидации	eritumine
ликвидации	kõrvaldamine
джованни	giovanni
армий	armeed
ответил	vastas
ответил	vastasid
ответил	vastasid
ответил	vastatud
общих	ühise
общих	ühised
шасси	šassii
звучит	helid
звучит	kõlab
неделя	nädal
болгария	bulgaaria
возрождения	renessanss
будущее	tulevikku
будущее	tulevik
наследие	pärand
наследие	kultuuripärandi
наследие	pärand
носитель	vedaja
носитель	kandja
освобождение	vabastamine
освобождение	vabasta
освобождение	vabastada
освобождение	emantsipatsiooni
освобождение	vabastus
стефан	stephen
стефан	stefan
товаров	kaubad
товаров	kaup
товаров	kauba
девушки	tüdrukud
девушки	girls
девушки	sõbrannad
рыб	kalad
рекомендации	soovitus
рекомендации	soovitused
словакии	slovakkia
горный	mäe
горный	mägi
медицинский	meditsiinilised
медицинский	meditsiiniline
оси	telgede
оси	telg
решить	lahenda
решить	lahendada
решить	otsustama
решить	otsusta
коста	costa
диплом	diplom
сайтов	alade
коллекция	kogu
коллекция	kollektsioon
коллекция	kogumine
назначение	kandidatuuri
назначение	nimetamine
назначение	kokkusaamine
назначение	nimetamine
назначение	tähistus
назначение	määramine
назначение	nimetus
ислам	islam
аргентина	argentina
аргентина	argentiina
встреча	koosolek
встреча	kohtumine
адам	adam
внешние	välised
внешние	välise
внешние	väline
внешние	välised
выражение	väljend
выражение	väljendus
ресурсы	vahendid
ресурсы	ressursid
жилой	elamu
среднее	keskmine
среднее	keskmine
среднее	keskmise
среднее	keskmine
среднее	keskmised
среднее	andmekandja
среднее	keskmine
среднее	mediaan
среднее	teisene
среднее	teisesed
среднее	teisese
среднее	teisejärguline
крейсер	ristleja
электронная	elektroonilised
электронная	elektrooniline
электронная	elektroonilisel
исследователь	uurija
исследователь	maadeavastaja
конфликты	konfliktid
конфликты	konflikt
конфликты	konfliktid
внизу	allkorrusel
двигателей	mootorid
десятки	kümned
десятки	kümneid
десятки	kümned
десятки	tosinaid
комедии	komöödia
буква	kirja
буква	kiri
квартира	tasane
квартира	lame
квартира	korteri
квартира	korteris
квартира	korter
взгляды	vaated
взгляды	seisukohad
соглашения	lepingud
соглашения	kokkulepped
взаимодействия	suhtlemine
взаимодействия	koostoime
тебя	sind
тебя	you
тебя	sina
стив	steve
крыла	tiiva
крыла	tiib
эссе	essee
дружбы	sõprus
дружбы	sõpruse
дружбы	sõprust
принята	vastuvõetud
принята	aktsepteeritud
принята	leppis
принята	lapsendatud
принята	vastuvõetud
принята	adopteeritud
показали	näitasid
показали	näitas
сто	sada
сто	sto
принятие	heakskiitmine
принятие	vastuvõtmine
принятие	vastuvõtmine
дин	dean
дин	dekaan
оставив	lahkumas
оставив	lahkub
оставив	lahkumine
независимые	sõltumatud
независимые	iseseisev
независимые	sõltumatu
независимые	sõltumatud
размещения	asetus
размещения	paigutamine
размещения	paigutus
греция	kreeka
графство	maakond
социального	sotsiaalsed
социального	sotsiaalne
значительные	märkimisväärne
параметр	parameeter
вызвало	käivitatud
вагонов	vagunite
вагонов	vagunid
анри	henry
анри	henri
администраторы	haldajad
администраторы	administraatoritele
отто	otto
обратился	pöördus
перечисленных	loetletud
акт	akv
акт	akt
акт	tegutsema
акт	act
копия	koopia
копия	kopeeri
копия	kopeerimine
следствие	uurimine
майк	mike
османской	ottomani
ряды	ridades
ряды	read
превышает	ületab
увеличение	suurenemine
увеличение	suurendamine
увеличение	suurenda
увеличение	suurendusega
мишель	michelle
мишель	michele
мишель	michel
тбилиси	thbilisi
топ	top
топ	ülal
топ	ülalt
топ	ülemine
нормально	normaalne
произошла	juhtus
распада	lagunemine
распада	kõdu
чрезвычайно	äärmiselt
верно	õigus
верно	paremale
верно	õige
полномочия	volituste
полномочия	võimed
полномочия	powers
полномочия	volitused
полномочия	asutus
полномочия	ametiasutus
соответствия	vastavus
нападения	rünnakud
переданы	edastatud
ново	novo
жилых	elamu
буквально	sõnasõnaline
социальная	sotsiaalsed
социальная	sotsiaalne
хороший	tubli
хороший	hea
мексика	mehhiko
ансамбль	ansambel
звук	heli
звук	audio
звук	heli
друзья	sõbrad
диапазон	vahemik
диапазон	vahemikus
японская	jaapani
японская	jaapanlased
оценить	hinnang
америка	ameerika
америка	ameerika
уильямс	williamsi
уильямс	williams
гитарист	kitarrist
выпущено	vabanenud
выпущено	vabastatud
выпущено	emiteeritud
выпущено	väljastatud
карлос	carlos
ирландия	iirimaa
занятия	klassid
занятия	tunnid
любое	iga
ткани	riide
ткани	riie
ткани	riidest
ткани	kude
ткани	koe
ткани	koed
ткани	kangas
ткани	riide
ткани	kangast
ткани	riie
ткани	riie
лучшее	parima
лучшее	parimad
лучшее	parimat
лучшее	parim
меньшей	väiksem
журналистов	ajakirjanikud
мяч	ball
мяч	pall
мяч	palli
сохранения	säilitamine
сохранения	säilimine
петров	petrov
различия	vahet
различия	eristamine
различия	vahe
различия	erinevus
различия	erinevused
кризис	kriis
подразделение	diviis
подразделение	rajoon
подразделение	osakond
подразделение	ühik
подразделение	üksus
практики	tavade
практики	tavad
продолжительность	kestus
продолжительность	pikkus
спортивных	sportlik
европейский	euroopa
никита	nikita
индонезии	indoneesia
индонезии	indoneesia
рока	roca
мероприятия	tegevus
мероприятия	tegevused
мероприятия	tegevusalad
мероприятия	väljundite
мероприятия	üritused
мероприятия	sündmused
верх	top
верх	ülal
верх	ülalt
верх	ülemine
маленький	väikesed
маленький	väike
маленький	little
маленький	väike
маленький	vähe
агентства	agentuur
агентства	agentuuri
агентства	amet
агентства	ametid
агентства	ametite
осадков	sademed
центров	keskused
центров	keskused
центров	keskuste
достопримечательности	atraktsioone
достопримечательности	vaatamisväärsusi
достопримечательности	vaatamisväärsusi
молодая	noored
молодая	young
молодая	noor
каждое	iga
каждое	iga
мечеть	masjid
мечеть	mošee
артиллерийский	suurtükivägi
заметно	märgatav
заметно	nähtavalt
алекс	alex
продукция	tooted
напрямую	otse
напрямую	otseselt
египет	egiptus
созданные	loodi
созданные	loodud
правитель	valitseja
ракет	raketid
деревень	külad
деревень	külasid
начато	alustatud
начато	algatatud
начато	alustatud
начато	alanud
начато	käivitatud
начато	algas
начато	hakkas
начато	alustas
начато	alustatud
начато	alanud
детали	detailid
детали	üksikasjad
полиция	politsei
андре	andre
андре	andré
высоко	high
высоко	kõrgele
высоко	kõrged
высоко	kõrgel
высоко	kõrge
заканчивается	otsad
заканчивается	lõpeb
заканчивается	lõppeb
пятый	viies
пятый	viiendaks
попытался	üritasin
попытался	proovis
попытался	proovisid
попытался	proovisin
попытался	proovitud
запрет	ban
запрет	keeld
запрет	keelustamine
запрет	keeld
запрет	keelustamine
союзников	liitlaste
союзников	liitlased
революция	revolutsioon
замену	asendaja
замену	asendus
замену	asendamine
публицист	publitsist
передача	edastamine
передача	ülekanne
передача	edastus
передача	üleviimine
передача	ülekandmine
передача	ülekanne
передача	üleandmine
устройств	seadmed
артиллерия	suurtükivägi
галина	galina
признал	tunnustatud
признал	tunnistas
признал	tunnistas
журналисты	ajakirjanikud
посмотрите	vaata
посмотрите	vaadake
желательно	eelistatavalt
желательно	soovitatavalt
желательно	soovitav
монголии	mongoolia
монголии	mongoolia
легенда	legend
легенда	legendi
шведский	rootsi
классификация	liigitamine
классификация	klassifitseerimine
классификация	klassifikatsioon
классификация	liigitus
дух	vaim
ветви	filiaalid
ветви	oksad
малые	väikesed
малые	väike
кампания	kampaania
взрослых	täiskasvanud
взрослых	täiskasvanu
взрослых	täiskasvanud
американские	ameeriklane
американские	ameerika
американские	american
художественных	kunstiline
опубликована	avaldatud
кости	kondid
кости	luud
кости	luude
копий	koopiad
копий	koopiaid
обозначение	tähistus
обозначение	määramine
обозначение	nimetus
экономический	majanduslik
азербайджан	aserbaidžaani
азербайджан	aserbaidžaan
больницы	haiglad
рейнланд	rheinland
культур	põllukultuurid
культур	kultuurid
культур	kultuurid
файлы	failid
денис	denise
денис	denis
волков	hundid
волков	volkov
вершины	tipu
создатель	tegija
создатель	looja
играли	mängis
играли	mänginud
играли	mängitud
местность	maastik
съезд	kongress
элизабет	elizabeth
элизабет	elisabeth
доказать	tõestada
доказать	tõestada
доказать	tõesta
наше	meie
пилот	piloot
безработных	töötud
безработных	töötu
символов	tähised
символов	sümbolid
символов	märgid
символов	tegelased
соревнование	konkurents
соревнование	võistlus
соревнование	konkurentsi
командиры	komandörid
кастилия	castilla
широкий	laiad
широкий	lai
широкий	laia
широкий	laia
выдающиеся	väljapaistev
выдающиеся	silmapaistev
выдающиеся	tasumata
определяет	määrab
определяет	määratleb
сестры	õed
дипломат	diplomaat
слабо	nõrk
слабо	nõrga
слабо	nõrgad
сложных	keerukas
сложных	kompleks
сложных	väljakutse
каждому	iga
везде	kõikjal
везде	igalpool
путин	putin
больница	haiglas
больница	haigla
больница	haiglasse
ремонт	parandus
ремонт	parandamine
ремонт	remont
ремонт	renoveerimise
ремонт	renoveerimine
ремонт	remonti
экономические	majanduslik
термины	terminid
династия	dünastia
вход	sisselogimine
вход	sissepääs
вход	sisenemine
инструмент	instrument
инструмент	pill
инструмент	vahend
инструмент	tööriist
недостатки	puudused
недостатки	puudujäägid
недостатки	puudused
недостатки	nõrkused
недостатки	puudused
объяснить	seleta
объяснить	selgita
объяснить	selgitada
георг	jüri
георг	george
георг	georg
программирования	kavandamine
фрагмент	fragment
группировки	rühmitused
группировки	rühmitamine
группировки	rühmitus
лука	luca
лука	luka
жак	jacques
повышение	edendamine
центры	keskused
центры	keskused
центры	keskuste
включена	lubatud
ник	nick
усилия	jõupingutused
усилия	pingutused
усилия	jõupingutusi
усилия	jõupingutused
усилия	pingutus
казни	hukkamine
казни	täitmine
казни	teostus
казни	hukkamised
остаться	püsi
отказаться	keeldu
отказаться	keeldumine
отказаться	keelduda
правка	edit
правка	muuda
правка	redigeerimine
отрасли	industries
отрасли	filiaalid
отрасли	oksad
честно	ausalt
честно	aus
честно	ausad
тюрьмы	vanglaid
тюрьмы	vanglates
издан	emiteeritud
издан	väljastatud
ярко	eredalt
ярко	hele
ярко	ere
племени	hõim
племени	hõimu
кристиан	christian
кристиан	kristlane
лодка	paat
внутренние	sise
внутренние	sisemised
внутренние	sisemine
внутренние	riigisisesed
внутренние	kodumaine
вероятность	tõenäosus
вероятность	tõenäosus
европа	euroopa
европа	europe
европа	europa
директоров	direktorite
найдены	leidis
найдены	leiti
найдены	leitud
переводы	ülekanded
переводы	tõlked
получение	vastuvõtmine
получение	saamine
получение	vastuvõtmine
опубликован	avaldatud
красное	punane
красное	punased
физика	füüsika
отправил	saadetud
строки	read
строки	read
строки	jooned
строки	liinid
лицом	näoga
лицом	näo
лицом	nägu
лицом	face
священника	preester
юрист	advokaat
юрист	jurist
мид	mõdu
маршруты	marsruudid
пар	paaride
пар	paarid
пар	auru
пар	aur
батареи	patarei
батареи	aku
батареи	patareid
батареи	akud
физик	füüsik
основанный	asutatud
основанный	rajatud
сталина	stalin
сталина	stalini
документ	dokumendi
документ	dokument
тюрьме	vangla
тюрьме	vangla
леди	daamid
леди	daam
леди	neiu
леди	leedi
уничтожить	hävita
уничтожить	hävitamine
уничтожить	hävitada
финалист	finalist
ответственности	vastutus
учение	õpetused
юнеско	unesco
яна	jan
яна	jana
серебро	hõbeda
серебро	silver
серебро	hõbe
единого	ühtne
конструктор	konstruktor
участки	maatükke
короткие	lühike
короткие	lühikesed
улучшить	parandada
часы	tundides
часы	tunde
часы	tunnid
часы	tundi
часы	vaata
часы	jälgi
часы	kellad
часы	kell
часы	kella
слегка	veidi
слегка	kergelt
астероидов	asteroidid
построить	ehita
построить	ehitama
построить	ehitada
построить	ehitamine
иллюстрации	illustratsioonid
иллюстрации	illustratsioon
флаги	lipud
серьёзно	tõsiselt
наша	meie
ночи	ööd
ночи	õhtud
ночи	õhtu
ночи	öö
ночи	ööd
запросы	nõudmised
запросы	taotlused
запросы	uurimised
запросы	uurimine
запросы	uurimiste
запросы	päringud
запросы	päringuid
солнце	päikest
солнце	päike
анастасия	anastasia
рисунок	joonis
рисунок	joonistamine
рисунок	joonis
помещения	ruumid
блокировка	lukku
блокировка	luku
блокировка	lukk
блокировка	lukustamine
блокировка	blokeerib
блокировка	plokk
блокировка	bloki
блокировка	blokk
блокировка	block
новосибирск	novosibirski
промышленных	tööstusliku
промышленных	tööstus
промышленных	tööstuslik
записки	märkmed
записки	märkused
владение	valduses
владение	omamine
владение	omandi
владение	omand
владение	omandiõigus
чтения	lugemine
чтения	lugemist
фабрика	vabrik
фабрика	tehas
расширения	laiendamine
расширения	laieneb
расширения	laiendused
расширения	laiendada
характеристика	iseloomulik
эмиграции	väljaränne
прекрасно	armsad
прекрасно	armas
патриарх	patriarh
пытались	üritasin
пытались	proovis
пытались	proovisid
пытались	proovisin
пытались	proovitud
критике	kritiseeris
красных	punased
лечение	töötlus
лечение	ravi
лечение	töötlemine
лечение	ravile
рабочие	töötajad
рабочие	töölised
щит	kilp
руку	käsi
руку	käe
руку	kätt
руку	käe
руку	käega
руку	käsi
сказки	lood
конструкция	ehitamine
конструкция	ehitus
конструкция	konstruktsioon
конструкция	design
конструкция	disain
конструкция	kavandamine
конструкция	kujundus
концепция	mõiste
концепция	kontseptsioon
признать	tunnista
признать	tunnistama
значительный	märkimisväärne
опубликовано	kursis
опубликовано	lähetatud
опубликовано	avaldatud
нормы	normid
нормы	standardid
нормы	norm
запрещено	keelatud
запрещено	keelatud
запрещено	keelustatud
запрещено	keelatud
ключ	võtme
ключ	key
ключ	võti
скульптуры	skulptuur
скульптуры	skulptuurid
местное	kohalik
местное	kohalikud
реестре	register
реестре	kantselei
баден	baden
офицеры	ohvitserid
одесса	odessa
эндрю	andrew
кафе	cafe
кафе	kohvikus
кафе	kohvik
кафе	cafe
кафе	kohvik
лорд	issand
рас	ras
долина	org
долина	oru
долина	valley
текущий	aktiivne
текущий	praeguse
текущий	praegune
чистая	puhas
чистая	puhtaks
чистая	puhtad
чистая	puhas
христианство	christian
христианство	kristlane
христианство	kristlus
значимых	tähendusrikas
папы	isad
внук	lapselaps
внук	lapselaps
внук	pojapoeg
катастрофы	katastroof
специалисты	spetsialistid
специалисты	spetsialistid
специалисты	professionaalid
пород	tõugude
смотреть	vaata
смотреть	jälgi
ядра	kerneli
ядра	tuum
английская	inglise
занимают	okupeerida
колумбия	columbia
колумбия	kolumbia
колумбия	colombia
ровно	rivne
обсудить	arutada
обсудить	aruta
последствия	kokkupõrge
последствия	mõju
последствия	mõjud
последствия	mõju
последствия	toime
последствия	tagajärjed
спортсмен	sportlane
рекомендуется	soovitatav
рекомендуется	soovitatavad
рекомендуется	soovituslik
рекомендуется	soovitatud
рекомендуется	soovitas
местами	kohad
стоял	seisis
стоял	seisnud
стюарт	stewart
стюарт	stuart
германию	saksamaa
ответственный	vastutustundlik
ответственный	vastutav
просвещения	valgustatuse
дополнительно	täiendavad
дополнительно	täiendav
живопись	maal
живопись	maali
живопись	värvimine
живопись	maalid
мусульмане	moslem
мусульмане	moslemi
мусульмане	moslemid
пришла	tuli
экспедиция	ekspeditsioon
жила	elasin
жила	elatud
жила	elanud
жила	elas
художественная	kunstiline
стен	stan
стен	seinad
оскар	oscar
оскар	oskar
модификации	muutmine
модификации	muudatused
узлов	sõlmed
частиц	osakesed
частиц	osakeste
частиц	osakesed
частиц	osake
играла	mängis
играла	mänginud
играла	mängitud
вязкость	viskoossus
вязкость	viskoossust
атаку	ründa
атаку	rünnak
евреи	juudi
евреи	juut
евреи	juudid
действительный	kehtiv
действительный	kehtib
армения	armeenia
неправильно	väär
неправильно	vale
неправильно	valesti
бельгия	belgia
внутреннего	sise
внутреннего	sisemised
внутреннего	sisemine
выделить	esile
выделить	esiletõstmine
выделить	vali
выделить	valimine
выделить	valima
калифорнии	kalifornia
калифорнии	california
мальчик	poiss
извините	kahju
извините	vabandust
происшествия	õnnetused
происшествия	õnnetusi
конкретных	konkreetne
конкретных	spetsiifilised
конкретных	konkreetsete
конкретных	spetsiifiline
браун	brown
браун	pruuniks
браун	pruunid
браун	pruun
расположенных	asub
расположенных	asuvad
птица	linnu
птица	lind
птица	linnuke
птица	bird
метрополитен	metroo
метрополитен	metro
старое	vana
старое	vanaks
старое	vanad
румыния	rumeenia
железнодорожные	rail
железнодорожные	raudtee
танки	tankid
танки	paagid
продукты	tooted
франциско	francisco
освещение	valgustus
освещение	valgustus
белое	valge
белое	valged
каждую	iga
широкой	laia
рейн	rein
рейн	rein
рейн	reini
фрагменты	fragmendid
фрагменты	killud
фрагменты	juppide
фрагменты	jupid
чёрные	mustad
чёрные	black
чёрные	musta
чёрные	must
чёрные	mustad
длинные	pikad
длинные	pikka
длинные	pikk
опрос	küsitlus
опрос	ülevaatus
опрос	uuring
греческий	kreeka
австрийский	austria
коротко	lühidalt
коротко	lühike
коротко	lühikesed
важные	tähtis
важные	tähtsad
важные	olulised
важные	oluline
врагов	vaenlased
оборот	käive
редактора	redaktor
редактора	toimetaja
противников	vastased
короткий	lühike
короткий	lühikesed
убивает	tapab
гражданских	civic
перевести	tõlkida
перевести	tõlgi
перевести	tõlkimine
учения	harjutusi
учения	harjutused
учения	õpetused
реально	tõesti
авиация	lennunduse
авиация	lennundus
авиация	lennukid
авиация	õhusõidukid
авиация	õhusõiduk
порту	porto
порту	port
порту	sadam
иванова	ivanova
пос	pic
свободно	vabalt
свободно	vabad
свободно	vaba
свободно	free
свободно	tasuta
продолжить	jätka
математик	matemaatik
захвата	püüdmine
утверждал	väidetud
утверждал	väitis
попов	popov
