que	to
localización	lokacija
localización	lokaciju
fortaleza	fortaleza
fortaleza	snagu
fortaleza	snaga
fortaleza	snage
fortaleza	tvrđava
fortaleza	utvrda
fortaleza	tvrđava
fortaleza	utvrda
fortaleza	fort
deriva	drift
democrática	demokratska
democrática	demokratske
democrática	demokratski
marido	mužu
marido	muž
marido	suprug
electrónica	elektroniku
electrónica	elektronike
electrónica	elektronički
electrónica	elektronski
cristóbal	cristobal
cristóbal	christopher
herrera	herrera
buques	brodove
buques	brodovi
buques	plovila
buques	žile
diccionario	rječnik
profesión	profesija
profesión	profesiju
profesión	struke
profesión	zanimanje
profesión	okupacije
profesión	zanimanje
consigue	dobiti
consigue	get
consulta	upita
consulta	upit
consulta	konzultacije
consulta	konzultacija
consulta	konzultirati
historiadores	povjesničari
mitología	mitologiji
mitología	mitologija
debate	rasprava
debate	rasprave
debate	raspravu
debate	diskusija
debate	debata
debate	rasprava
debate	rasprave
debate	debate
debate	debate
perder	gubljenje
perder	gubi
perder	izgubi
perder	izgubiti
componentes	komponente
belleza	ljepota
belleza	ljepotica
belleza	ljepote
descubre	otkrij
jiménez	jiménez
jiménez	jimenez
personales	osobno
personales	osobni
ácido	kiseline
ácido	kiselina
cumplir	ispuni
cumplir	ispuniti
infancia	djetinjstvo
infancia	djetinjstva
infancia	deca
infancia	djeca
líderes	vođe
líderes	lideri
líderes	čelnici
espacial	prostorne
espacial	prostorno
espacial	prostora
espacial	prostor
espacial	svemir
espacial	space
predecesor	prethodnik
oscuro	mračno
oscuro	tamni
oscuro	tamno
oscuro	tamna
oscuro	mrak
verdadero	real
verdadero	pravi
verdadero	istinito
verdadero	istina
segundos	sekunde
segundos	sekunda
segundos	sekundi
segundos	drugi
segundos	drugo
segundos	druga
cañón	top
cañón	canyon
cañón	kanjon
cañón	bure
cañón	cijev
cañón	bačva
religioso	religiozni
religioso	vjerska
religioso	vjerski
religioso	vjerske
net	neto
net	net
net	mreža
zamora	zamora
relativamente	relativno
columna	kolona
columna	stupac
columna	kičma
columna	kralježnicu
columna	kralježnice
columna	kralježnica
high	visoko
high	visok
high	visoka
danza	dance
danza	pleši
danza	ples
danza	plesanje
danza	ples
veinte	twenty
veinte	dvadeset
desarrolla	razvija
desarrolla	razviti
desarrolla	razvijati
periodistas	novinari
periodistas	reporteri
periodistas	novinari
asunción	pretpostavka
asunción	asunción
fondos	sredstva
fondos	sredstava
fondos	fondove
fondos	fond
factores	faktora
barcos	brodove
barcos	brodovi
barcos	plovila
barcos	žile
barcos	brodove
barcos	brodovi
barcos	čamci
salvo	osim
chica	djevojka
chica	devojka
chica	cura
precio	cijena
precio	cena
precio	price
pensamiento	misao
pensamiento	mislio
pensamiento	razmišljam
pensamiento	razmišljanje
pensamiento	misleći
pensamiento	mislio
pensamiento	misli
pensamiento	mislima
leer	pročitaj
leer	pročitajte
leer	čitaj
leer	čitam
leer	čita
leer	čitanje
declaración	priopćenje
declaración	izjavu
declaración	izjava
declaración	proglašenje
declaración	deklaracija
deportistas	sportaši
mala	loše
mala	bad
mala	loša
mala	lose
mala	mala
asesinado	ubijena
asesinado	ubijen
asesinado	ubijen
argumento	zavjeru
argumento	zavjera
argumento	zemljište
argumento	parcela
argumento	argument
argumento	argumenti
online	online
portal	portala
portal	portal
portal	prolaz
médicos	medicinski
médicos	medicinska
médicos	liječnici
médicos	doktori
sacerdote	svećenik
night	noć
night	noći
night	noc
buenas	dobro
buenas	dobar
cultivo	kulture
cultivo	kultura
cultivo	usjevi
cultivo	obrezivanje
cultivo	usjeva
nicaragua	nikaragve
nicaragua	nikaragvi
económicas	ekonomije
económicas	ekonomija
económicas	gospodarstvo
económicas	ekonomska
económicas	ekonomski
económicas	gospodarski
económicas	gospodarska
económicas	gospodarske
guion	scenarij
guion	scenario
guion	skripte
guion	scenarij
regionales	regionalno
regionales	regionalni
regionales	regionalno
rodrigo	rodrigo
arzobispo	nadbiskupa
arzobispo	nadbiskup
mancha	mancha
mancha	mrlja
conocidas	znan
conocidas	poznat
conocidas	poznata
conocidas	poznato
conocidas	poznati
retirado	umirovljen
retirado	umirovljeni
inteligencia	inteligencija
inteligencia	obavještajna
inteligencia	inteligenciju
inteligencia	intel
envió	poslana
envió	poslano
baile	dance
baile	pleši
baile	ples
baile	plesanje
baile	ples
fundamental	temeljni
viviendas	domovi
viviendas	domove
viviendas	stanovanje
disney	disney
relevante	relevantno
fox	lisac
fox	lisica
fox	fox
establece	uspostavlja
paseo	vožnja
paseo	jaši
paseo	prevoz
paseo	jahati
paseo	hodaj
paseo	šetnja
albert	alberte
albert	albert
menciona	spominje
menciona	spominjanje
menciona	spomeni
menciona	spominjem
menciona	spomenuti
green	zeleno
green	zeleni
green	zelen
green	zelene
green	zelena
famosa	poznat
famosa	slavni
famosa	poznati
famosa	poznata
famosa	slavan
obtiene	dobija
obtiene	dobiva
obtiene	dobije
brian	brian
romero	romero
romero	rosemary
encargado	naručio
compañías	poduzeća
compañías	tvrtke
compañías	kompanije
compañías	firme
actuaciones	nastupe
actuaciones	nastupi
actuaciones	izvedbe
diseñado	dizajnirana
diseñado	dizajnirani
diseñado	osmišljen
diseñado	dizajniran
diseñado	dizajnirao
reciente	nedavne
reciente	nedavna
reciente	nedavno
reciente	nedavni
intereses	interesi
intereses	interese
intereses	kamate
intereses	kamata
intereses	zanimanje
intereses	interes
senado	senatu
senado	senat
mercedes	mercedes
christian	christian
christian	kršćanin
christian	kristijan
johnson	johnson
edward	edward
esteban	stephen
esteban	stjepan
esteban	stefana
esteban	stefan
esteban	stefanu
esteban	esteban
coros	zborovi
vicepresidente	porok
vicepresidente	vice
plantillas	predlošci
disputa	sporne
disputa	spor
disputa	spora
ave	ave
ave	ptica
ave	bird
astronómicos	astronomski
post	objavi
post	objava
participaron	sudjelovalo
participaron	sudjelovao
participaron	sudjelovala
participaron	sudjelovali
globo	balona
globo	balonu
globo	balon
globo	globus
den	jazbina
den	den
orígenes	porijeklo
éstos	ovi
éstos	ove
económicos	ekonomska
económicos	ekonomski
económicos	gospodarski
económicos	gospodarska
económicos	gospodarske
aliados	savezničke
aliados	saveznici
aliados	saveznike
rally	skup
detalles	detalji
detalles	pojedinosti
salto	skok
salto	skoči
salto	preskočiti
salto	preskoči
salto	skip
salto	skakanje
state	stanje
state	država
state	stanja
state	stanju
marine	marine
marine	marinac
bilbao	bilbao
rivera	rivera
roger	roger
colonial	kolonijalni
competiciones	natjecanjima
competiciones	natjecanja
competiciones	takmičenja
dictadura	diktature
academy	akademija
academy	akademiji
medina	medina
difusión	difuzija
difusión	emitiranje
rio	rio
rio	riju
rio	rijeke
rio	river
rio	rijeci
rio	rijeka
alcanza	dosegne
ejecución	pogubljenje
ejecución	izvršenje
ejecución	smaknuće
ensayo	esej
ensayo	testiranje
ensayo	proba
ensayo	probu
ensayo	probe
ensayo	proba
ensayo	suđenje
ensayo	test
ensayo	ispit
lucas	luke
lucas	lucas
lucas	lukas
independientes	nezavisne
independientes	slobodnjaci
independientes	nezavisno
independientes	neovisna
independientes	neovisno
independientes	samostalna
joan	joan
boston	boston
boston	bostona
boston	bostonu
reglas	pravila
viernes	petak
viernes	petkom
suerte	sreća
golfo	zaljev
golfo	zaljevu
nobles	plemići
nobles	plemenito
nobles	plemeniti
augusto	augusto
augusto	augustus
radical	radikalne
radical	radikalno
radical	radikalna
tratar	probaj
tratar	pokušaj
tratar	pokušajte
tratar	poslastica
tratar	liječiti
tratar	tretirati
yucatán	yucatan
establecido	utvrđeno
establecido	uspostavljen
establecido	uspostavljena
establecido	osnovan
bruselas	brussels
mandato	mandat
trenes	vlakom
trenes	voz
trenes	vlak
trenes	vlakovi
trenes	vlakove
trenes	vlakova
feria	pošteno
feria	sajam
comida	hrane
comida	hrana
apellido	prezime
etapas	faze
etapas	faze
seguro	sigurno
seguro	sef
seguro	sigurna
seguro	naravno
seguro	osiguranje
seguro	osigurano
seguro	osigurati
fotos	fotografije
fotos	slike
fotos	slike
amistad	prijateljstvo
amistad	prijateljstva
entra	unesite
hill	brdo
hill	brijeg
hill	hill
particularmente	osobito
extranjeros	vanzemaljci
extranjeros	izvanzemaljci
extranjeros	stranac
extranjeros	stranci
extranjeros	strancima
extranjeros	strani
extranjeros	strano
artillería	artiljerija
artillería	topništvo
concentración	koncentracije
concentración	koncentracija
concentración	fokus
contar	računajući
contar	brojim
contar	brojanje
contar	brojimo
máquina	machine
máquina	stroj
máquina	mašina
máquina	masina
frecuentemente	cesto
frecuentemente	često
frecuentemente	cesto
frecuentemente	često
lagos	lagos
lagos	jezera
lagos	jezero
lagos	jezera
lagos	lake
montes	montes
montes	planine
montes	planina
hot	vruće
hot	vrelo
hot	zgodna
descriptiva	opisno
fruto	voće
fruto	voce
fruto	voćni
fruto	plod
manual	ručno
manual	priručnik
coche	auto
coche	automobil
coche	kola
bernardo	bernard
bernardo	bernhard
bernardo	bernardo
brasileño	brazilski
terrenos	zavjere
terrenos	parcele
terrenos	zemlja
terrenos	kopno
terrenos	land
terrenos	zemljište
terrenos	teren
miranda	miranda
ceremonia	svečanost
ceremonia	ceremonija
ceremonia	ceremoniji
ceremonia	ceremonije
columbia	columbia
conflictos	sukoba
conflictos	sukobi
conflictos	sukoba
conflictos	sukob
conflictos	sukobi
conflictos	konflikt
fallecidos	preminuli
fallecidos	preminuo
fallecidos	pokojni
alicante	alicante
pregunta	pitanje
pregunta	pitajte
pregunta	pitaj
drama	drama
drama	drami
drama	dramu
drama	drame
juez	sudac
juez	sudi
familiares	rodbina
familiares	rodbini
familiares	rođaci
familiares	obitelji
familiares	porodica
familiares	obitelj
familiares	familija
patrón	uzorak
patrón	obrazac
patrón	zaštitnika
patrón	zaštitnik
requiere	zahtijeva
sons	sinove
sons	sinovima
sons	sinovi
ala	wing
ala	krilo
ala	ala
continental	continental
endémica	endemična
taylor	taylor
sexo	spol
sexo	seks
sexo	seksa
sexo	sex
miami	miami
celebración	proslava
celebración	slavlje
day	dan
day	dana
previamente	prethodno
mínimo	minimalno
mínimo	minimum
mínimo	minimalna
mínimo	minimalno
mínimo	minimalne
mínimo	minimalni
mínimo	minimalna
macdonald	macdonald
abarca	obuhvaća
abarca	pokriva
literaria	književni
milán	milan
milán	milano
milán	milana
descenso	odbiti
descenso	smanji
descenso	spuštanje
descritos	opisano
descritos	opisan
descritos	opisana
descritos	opisao
viajes	putuje
viajes	putovanja
viajes	putovanje
viajes	izleti
bloqueo	zaključavanje
bloqueo	zaključavanje
bloqueo	blokada
bloqueo	blokiranje
bloqueo	blokira
bloqueo	blok
bloqueo	blokiraj
empleados	zaposlenik
empleados	zaposlenica
empleados	zaposlenika
empleados	zaposleni
empleados	zaposlenima
empleados	zaposlenici
empleados	zaposlenika
dada	dada
poblado	naseljena
poblado	selu
poblado	selo
batallas	bitku
batallas	boj
batallas	bitka
batallas	bitke
batallas	bitaka
demanda	potražnja
demanda	tužba
demanda	parnica
agrupación	grupiranje
fenómeno	nakaza
fenómeno	fenomen
fenómeno	fenomen
fenómeno	pojava
continuar	nastavljamo
continuar	nastavi
paredes	paredes
paredes	zidovi
paredes	zidine
paredes	zidove
paredes	zidova
jurado	porota
jurado	žiri
can	može
can	mogu
can	moze
muñoz	munoz
empleo	poslovi
empleo	job
empleo	posao
empleo	zaposlenje
empleo	zapošljavanje
confederación	konfederacije
confederación	konfederacija
upper	gornja
upper	gornji
upper	gornje
suárez	suarez
suárez	suárez
cabezas	glave
cabezas	glava
misuri	missouri
agrícola	poljoprivredne
continúa	nastavi
opera	opera
opera	operi
opera	opere
aniversario	obljetnica
aniversario	godišnjica
niña	djevojka
niña	devojka
niña	cura
niña	djete
niña	dete
niña	dijete
terremoto	zemljotres
terremoto	potres
casco	kaciga
casco	kacigu
casco	trup
casco	trupa
factor	čimbenik
factor	faktor
hollywood	hollywood
suma	zbroj
suma	sum
suma	suma
oxford	oxford
oxford	oxfordu
oxford	oxforda
deseo	žudnja
deseo	želju
deseo	želja
deseo	želju
deseo	želja
ejemplares	primjerci
ejemplares	uzoran
ejemplares	kopije
gonzalo	gonzalo
buque	plovilo
buque	posuda
buque	plovila
buque	brod
diciendo	rekavši
ausencia	izostanak
ausencia	odsutnost
ausencia	odsustvo
ausencia	odsutnosti
lanza	lance
lanza	pokreće
lanza	koplja
lanza	koplje
wheeler	wheeler
coalición	koalicije
coalición	koaliciju
coalición	koalicija
coalición	koaliciji
naves	brodove
naves	brodovi
naves	plovila
naves	žile
realización	realizaciji
realización	ostvarenje
realización	shvaćanje
interna	pripravnik
interna	stažist
interna	unutarnje
interna	interna
interna	unutrašnja
interna	unutarnja
interna	unutarnji
personalidad	osobnosti
personalidad	osobnost
personalidad	osobnosti
personalidad	ličnost
félix	felix
félix	félix
bill	bil
bill	bill
flor	flor
flor	cvet
flor	cvijeta
flor	cvijet
jugando	igramo
jugando	igranje
celebró	proslavio
celebró	proslavili
celebró	slavili
alas	krila
alas	krilima
alas	krilca
jardines	vrtovi
jardines	gardens
jardines	vrtove
muro	zid
muro	zida
grados	ocjene
grados	stupnjeva
grados	diplome
santuario	utočište
santuario	svetište
santuario	svetište
destrucción	uništavanje
destrucción	uništenje
destrucción	razaranje
empresario	poduzetnik
empresario	poduzetnika
empresario	poslodavac
empresario	poslodavca
empresario	biznismen
regresar	povratak
entrenamiento	trening
entrenamiento	obuka
entrenamiento	treniranje
entrenamiento	vježbanje
entrenamiento	trening
izquierdo	lijevo
izquierdo	lijeva
propietario	vlasnica
propietario	vlasnika
propietario	vlasnik
propietario	gazda
molina	molina
cañones	kanjonima
cañones	topovi
cañones	topove
cañones	topova
cañones	oružje
cañones	pištolji
cañones	puške
cañones	top
marie	marie
marie	mari
poseen	posjeduju
pasos	korake
pasos	koraka
pasos	koracima
pasos	koraci
pasos	stope
pasos	korake
pasos	stopama
pasos	koraci
descubrimiento	otkrića
descubrimiento	otkriće
descubrimiento	discovery
retirada	umirovljen
retirada	umirovljeni
retirada	povlačenje
ciclista	biciklist
catálogo	katalog
catálogo	kataloga
catálogo	katalog
revisión	osvrt
revisión	pregled
revisión	revizija
tarea	zadatak
tarea	domaći
extranjero	stranac
extranjero	strani
extranjero	strano
extranjero	stranac
extranjero	izvanzemaljac
extranjero	vanzemaljac
extranjero	vanzemaljaca
extranjero	inozemstvu
extranjero	inozemstvo
anna	ana
anna	anna
divisiones	podjele
divisiones	divizije
divisiones	podjela
vieja	stara
vieja	staro
vieja	stari
vieja	vieja
abandonar	napusti
espectáculo	spektakl
espectáculo	pokaži
espectáculo	prikaži
espectáculo	show
organismos	agencije
organismos	agencijama
organismos	organizmi
indios	indijanci
indios	indijanac
indios	indijski
indios	indijanci
indios	indijska
journal	journal
journal	dnevnik
irán	iranu
irán	irana
irán	iran
grave	ozbiljna
grave	ozbiljan
grave	ozbiljni
grave	ozbiljno
grave	ozbiljne
grave	teške
héctor	hector
héctor	héctor
habana	havani
punk	punk
organismo	organizam
organismo	organizmi
organismo	organizma
seres	bića
encuentros	sastanke
encuentros	susreti
encuentros	sastanci
encuentros	susreti
encuentros	susrete
encuentros	susreta
auto	automatski
auto	self
auto	auto
auto	automobil
auto	kola
ford	ford
columnas	kolone
columnas	stupovi
clásicos	klasike
clásicos	klasične
clásicos	klasična
clásicos	klasična
clásicos	klasično
clásicos	klasični
incluida	uključeno
incluida	uključen
incluida	uključujući
comunicaciones	komunikacije
comunicaciones	komunikacija
elena	helena
elena	elena
elena	elenu
elena	helene
elena	ellen
elena	elen
elena	helen
productores	producenti
productores	producent
racing	utrka
racing	trke
racing	utrke
secciones	sekcije
guzmán	guzman
tesis	disertaciju
tesis	teze
tesis	tezi
tesis	tezu
tesis	teza
conexión	veza
conexión	povezanost
conexión	povezivanje
conexión	poveznica
conexión	povezivanje
secretaría	tajnica
secretaría	tajnik
secretaría	sekretarica
secretaría	registar
bautista	bautista
bautista	baptističkoj
embajada	veleposlanstvo
invitado	gost
invitado	pozvan
invitado	pozvana
invitado	pozvani
colón	colón
colón	columbus
colón	kolumbo
best	najbolji
best	najbolje
best	najbolja
tenis	tenis
individuos	pojedinci
finalizar	završi
exposiciones	izložbe
exposiciones	izložba
exposiciones	izlošci
museos	muzeje
museos	muzeji
museos	muzej
little	malo
little	mala
little	male
little	mali
explica	objasni
explica	objašnjava
cambridge	cambridge
lectura	pročitaj
lectura	pročitajte
lectura	čitaj
lectura	čitam
lectura	čita
lectura	čitanje
álvaro	alvaro
álvaro	álvaro
quiero	želite
quiero	želim
wiley	wiley
colorado	colorada
colorado	colorado
transición	prijelaz
muere	umri
muere	umire
muere	umre
recientes	nedavne
recientes	nedavna
recientes	nedavno
recientes	nedavni
llamadas	pozivi
llamadas	pozive
cristina	christina
cristina	kristina
cristina	cristina
cristina	kristina
cristina	christine
rutas	ruta
rutas	rute
presentar	podnijeti
rival	suparnik
norma	norma
norma	normu
norma	norma
norma	norme
norma	norm
norma	standardni
norma	standardno
norma	standardna
norma	standard
posesión	posjedovanje
posesión	posjed
noticia	novosti
noticia	vesti
noticia	vijesti
estudiante	učenik
estudiante	studentica
estudiante	student
taller	radionica
taller	radionice
taller	radionicu
caminos	putevima
caminos	putevi
caminos	cestama
caminos	ceste
caminos	staze
caminos	putevi
caminos	putanje
caminos	načine
caminos	načini
alcance	opseg
alcance	doseg
alcance	raspon
alcance	daljina
alcance	dometu
alcance	doseg
alcance	dohvati
laura	laura
laura	lauri
laura	lora
pdf	pdf
privado	privatno
privado	private
privado	privatni
participado	sudjelovalo
participado	sudjelovao
participado	sudjelovala
participado	sudjelovali
esfuerzo	napor
esfuerzo	trud
esfuerzo	napori
piedras	kamenje
piedras	stijene
piedras	kamenje
capa	rt
capa	cape
capa	plašt
capa	ogrtač
capa	sloj
capa	plašt
lateral	bočni
lateral	strana
editores	urednici
daños	oštećenja
daños	oštećenje
ernesto	ernest
ernesto	ernesto
ernesto	ernst
exclusivamente	isključivo
magnitud	magnitude
cueva	pećina
cueva	pećini
cueva	spilja
cueva	špilja
alternativa	alternativni
alternativa	alternativa
alternativa	alternativni
alternativa	alternativne
discurso	diskurs
discurso	govor
activa	aktivna
activa	aktivne
activa	aktivni
activa	aktivan
activa	aktivno
activa	aktivno
activa	aktivira
entidades	entiteta
tareas	zadatke
tareas	zadaci
tareas	zadaće
tareas	zadatke
tareas	domaći
moneda	valuta
moneda	valute
moneda	novčić
moneda	kovanica
moneda	valute
relacionado	povezano
armadas	naoružan
armadas	naoružani
armadas	naoružana
aldea	hamleta
aldea	hamlet
aldea	selu
aldea	selo
soporte	podrška
soporte	podršku
soporte	potpora
occidente	west
occidente	zapad
occidente	zapadno
occidente	zapadna
occidente	zapadni
occidente	western
vivienda	stanovanje
gloria	slava
gloria	slavu
gloria	slave
gloria	gloria
gloria	glorija
chico	dečko
chico	momak
chico	dječak
chico	chico
chico	klinac
incluir	uključuju
prado	prado
prado	livada
prado	meadow
católico	katolici
católico	katolička
católico	katolički
católico	katolik
editado	uredio
times	vremena
times	puta
caballería	konjica
caballería	konjicu
representan	predstavljaju
rebelión	ustanak
rebelión	pobune
rebelión	pobuna
rebelión	ustanak
religiosas	religiozni
religiosas	vjerska
religiosas	vjerski
religiosas	vjerske
religiosas	redovnice
definitivamente	definitivno
asistente	pomoćnik
asistente	pomoćnica
asistente	asistent
fallecido	preminuli
fallecido	preminuo
fallecido	pokojni
canadiense	kanadska
canadiense	kanadski
alex	alex
alex	aleks
jacques	jacques
ritmo	pace
ritmo	tempo
ritmo	ritam
andes	ande
guionista	scenarist
mallorca	mallorce
mallorca	mallorci
vocal	samoglasnik
vocal	vokalni
vocal	vokal
tío	tetak
tío	ujak
senador	senator
senador	senatore
costas	obale
costas	obali
costas	obala
costas	costas
organizado	organiziran
organizado	organizirani
organizado	organizirano
organizado	organizirana
organizado	organiziran
organizado	organizirani
organizado	organizirano
organizado	organizirana
organizado	organizirane
adultos	odraslima
adultos	odrasli
adultos	odraslo
adultos	odrasli
piso	stan
piso	ravna
piso	ravan
piso	ravni
piso	stan
piso	apartman
piso	sprat
piso	kat
partida	polazak
partida	odlazak
partida	smjer
carreteras	putevima
carreteras	putevi
carreteras	cestama
carreteras	ceste
carreteras	autoceste
carreteras	autocesta
declarado	proglasio
declarado	proglašen
declarado	navedeno
declarado	izjavio
gobiernos	vladama
gobiernos	vlade
special	specijalno
special	posebno
special	posebni
special	poseban
special	posebna
quito	quito
cardenal	kardinale
cardenal	kardinal
hermandad	sestrinstva
hermandad	bratstva
hermandad	bratstvo
perro	psa
perro	pas
perro	dog
perro	psu
establecimiento	uspostavljanje
establecimiento	osnivanje
establecimiento	uspostavu
establecimiento	uspostava
rápida	brzo
rápida	brzi
dura	tvrdo
dura	tesko
dura	teško
dura	tesko
dura	tvrd
dura	teško
dura	duru
capítulos	poglavlja
archipiélago	arhipelag
portuguesa	portugalski
gregorio	gregorio
gregorio	gregory
gregorio	gregor
listado	lista
listado	popis
listado	naveden
listado	navedena
tocar	dira
tocar	dirljivo
negros	negros
negros	crna
negros	crni
negros	crnac
negros	crne
negros	crno
negros	crnci
asunto	predmet
asunto	subjekt
ramas	grančica
ramas	grančice
ramas	grana
ramas	grane
publica	objavljuje
publica	objave
morir	umri
morir	umiranje
morir	umire
insecto	kukac
insecto	insekata
insecto	kukac
insecto	buba
insecto	bug
ganando	zarađivati
ganando	zarade
ganando	pobjeda
autonomía	autonomiju
autonomía	autonomna
autonomía	nezavisnost
autonomía	neovisnost
autonomía	neovisnosti
cocina	kuhar
cocina	cook
cocina	kuhati
cocina	kuhanje
cocina	kuha
cocina	kuhinje
cocina	kuhinja
asociado	suradnik
asociado	suradnica
cualquiera	bilo
concejo	vijeće
concejo	vijeća
pesca	ribarstvo
pesca	riba
pesca	ribica
pesca	ribe
pesca	ribice
pesca	pecanje
pesca	ribolov
pesca	peca
sucesión	slijed
sucesión	nasljedstvo
sucesión	nasljeđe
sucesión	sukcesiji
primo	bratić
primo	rodica
primo	rođak
primo	primo
avance	unaprijed
avance	napredovanje
avance	proboj
avance	prodor
proteger	štiti
proteger	zaštiti
proteger	štiti
presidencial	predsjednički
pacientes	pacijenti
pacientes	pacijentima
pacientes	pacijente
pacientes	bolesnici
pacientes	pacijent
pacientes	strpljiv
pacientes	pacijentica
finlandia	finske
finlandia	finska
finlandia	finska
finlandia	finski
laterales	bočni
laterales	strana
laterales	strane
estrecho	tjesnaca
estrecho	uski
estrecho	uska
estrecho	uske
estrecho	usko
papeles	papiri
papeles	uloge
papeles	papiri
papeles	dokumenti
determinar	utvrđivanje
determinar	odrediti
telenovela	telenovela
fabricación	proizvodnja
lados	strane
recuerda	zapamti
indonesia	indonezijski
indonesia	indoneziji
prentice	prentice
marino	mornaru
marino	mornar
marino	marine
marino	marinac
marino	marino
ramos	ramos
ray	ray
batallón	bojna
batallón	bataljun
batallón	bataljon
pelea	borba
académico	akademske
académico	akademski
virus	virus
virus	virusi
virus	viruse
umbral	prag
potencial	potencijalna
potencial	potencijalni
potencial	potencijal
extra	bonus
extra	statista
extra	ekstra
extra	extra
pilar	stub
pilar	stup
pilar	pilar
utilizados	korištene
utilizados	korišteno
utilizados	korišten
moral	moral
moral	moralno
moral	moral
moral	moral
cierre	zatvaranje
cierre	zatvori
cierre	zatvaranje
vargas	vargas
carl	karl
carl	carl
paisaje	krajolik
paisaje	pejzaž
paisaje	krajolik
noble	plemić
noble	plemenito
noble	plemeniti
pertenecientes	pripadnosti
aviación	zrakoplovstvo
aviación	avijacije
rendimiento	izvedba
rendimiento	izvođenje
rendimiento	nastup
acontecimientos	događaji
acontecimientos	događaja
acontecimientos	događaje
actuó	djelovao
escultor	kipar
supuesto	pretpostavio
usada	korištene
usada	korišteno
usada	korišten
antigüedad	starina
antigüedad	starinski
antigüedad	antike
penal	kazna
penal	penal
penal	kriminalac
penal	kazneno
davis	davis
sam	same
sam	sam
recuperar	oporavi
resumen	apstraktno
resumen	sažetak
medellín	medellín
medellín	medellin
serbia	srbija
serbia	serbia
serbia	srbiju
arcos	lukovi
arcos	lukove
integrado	integrirani
existentes	postojeći
existentes	postojeće
errores	pogreške
errores	greške
errores	pogreške
errores	greške
errores	bube
errores	kukci
errores	pogreška
errores	greška
raíces	korijene
raíces	korijeni
raíces	korijenje
raíces	korijena
responsabilidad	odgovornost
responsabilidad	odgovornosti
responsabilidad	odgovornost
responsabilidad	odgovornosti
amenaza	prijeti
amenaza	prijetnje
amenaza	prijetnji
amenaza	prijetnja
ojo	oka
ojo	oko
cero	zero
cero	nula
separación	razdvajanje
separación	odvajanje
convención	konvencija
convención	sabor
convención	konvencije
convención	konvenciji
habilidades	vještine
habilidades	vještina
habilidades	vještine
habilidades	vještina
habilidades	umijeće
habilidades	sposobnosti
bbc	bbc
pago	plaća
pago	plati
pago	uplata
pago	plaćanje
pago	isplata
pago	pago
tendencia	trend
tendencia	popularno
tendencia	tendenciju
animación	animacije
instalación	instalacija
instalación	instalacije
instalación	instalaciju
instalación	instaliranje
instalación	instalirati
marcas	žig
marcas	marks
marcas	maraka
marcas	marke
marcas	brendova
vietnam	vijetnamu
vietnam	vijetnam
índice	indeks
gana	pobjeda
cambia	izmjene
cambia	promjene
cambia	promjena
cambia	promijeni
hectáreas	hektara
hectáreas	hektara
terror	užas
terror	teror
próximo	nadolazeći
próximo	predstojeće
próximo	nadolazeće
próximo	sljedeća
explotación	iskorištavanje
pena	kazna
pena	penal
pena	šteta
pena	tuga
pena	tuge
pena	tugu
pena	tuga
pena	pena
quizás	možda
quizás	možda
comparación	usporedbu
comparación	usporedbe
comparación	usporedba
comparación	usporedi
comparación	usporedite
comparación	usporediti
habilidad	vještine
habilidad	vještina
habilidad	umijeće
habilidad	sposobnosti
habilidad	sposobnost
define	definira
tiro	pucanje
tiro	pucnjava
tiro	upucao
tiro	guma
navarro	navarro
solitario	usamljeno
solitario	usamljeni
solitario	usamljena
solitario	usamljenik
solitario	samotnjak
wisconsin	wisconsin
cursos	tečajeve
dioses	bogovi
disposición	spremnosti
disposición	spremnost
dolor	boli
dolor	bol
dolor	bolovi
fácilmente	lako
boys	momci
boys	dečki
magdalena	madeleine
magdalena	magdalena
magdalena	muffin
magdalena	magdalena
cadenas	lanaca
cadenas	lanci
cadenas	žice
tasa	stopa
tasa	stopi
tasa	naknada
tasa	honorar
tasa	naknadu
hecha	napravljen
hecha	napravio
hecha	napravljeno
petición	zahtjev
petición	zatraži
petición	peticiju
petición	peticija
wiki	wiki
criterios	kriterije
criterios	kriterija
criterios	kriterij
hermanas	sestre
hermanas	sestrama
interpretada	protumačio
disponibles	dostupno
disponibles	dostupan
disponibles	dostupne
disponibles	dostupna
disponibles	dostupni
estadística	statistika
estadística	statistike
estadística	statistički
estadística	statistika
herramientas	alat
herramientas	alati
simón	simone
simón	simon
simón	simona
blackwell	blackwell
gil	gil
vocalista	vokal
escapar	bijeg
espada	blade
espada	oštrica
espada	mačeve
espada	mačevi
espada	mač
will	will
will	hoce
árabes	arapski
árabes	arapi
sexto	šesta
sexto	sixth
sexto	šesto
sexto	šesti
sexto	sextus
matar	ubijanje
matar	ubij
ninguno	nijedan
ninguno	nijedna
vertical	okomito
vertical	uspravno
vertical	vertikalni
oficinas	kancelarija
oficinas	ured
kong	kong
contemporánea	suvremena
contemporánea	suvremene
contemporánea	suvremeni
disciplina	disciplinu
disciplina	disciplini
disciplina	disciplina
gigante	div
gigante	divovski
cristiano	cristiano
cristiano	christian
cristiano	kršćanin
cristiano	kristijan
revolucionario	revolucionarna
revolucionario	revolucionarni
obispos	biskupi
blancas	bijeli
blancas	bijela
blancas	bijelo
sport	sport
derrotado	poražen
derrotado	poraženi
participaciones	holdings
candidatura	kandidaturu
candidatura	nominaciju
ortiz	ortiz
cuadros	stolovi
cuadros	stolove
cuadros	slike
vegetación	vegetacije
voluntad	will
