から	от
六月	джун
六月	юни
ドラッグストア	аптека
ドラッグストア	аптеката
ウォード	уорд
ハビエル	хавиер
ジュネーブ	женева
錯体	комплекс
錯体	комплексно
錯体	сложни
錯体	сложна
スピッツ	шпиц
親切	любезност
親切	доброта
親切	добрина
ヌイ	нуи
アルティメット	крайната
ナイツ	рицарите
ナイツ	рицари
ナイツ	нощувки
ナイツ	нощи
ナイツ	нощите
アイリッシュ	ирландски
アイリッシュ	ирландска
アイリッシュ	ирландци
アイリッシュ	ирландско
植生	растителност
コミッション	комисионна
コミッション	комисия
コミッション	комисии
激励	насърчаване
オリヴィエ	оливие
執着	обсебена
執着	обсебени
執着	вманиачен
執着	обсебен
どうやら	очевидно
どうやら	явно
クロノス	кронос
国庫	финансите
国庫	хазната
国庫	хазна
ロース	филе
シュテファン	стефан
インナー	вътрешна
インナー	вътрешно
インナー	вътрешни
インナー	вътрешен
彫像	статуи
彫像	статуите
彫像	статуята
彫像	статуя
レディング	рединг
ミキサー	миксер
ツツジ	азалия
ジェラール	жерар
返信	отговори
返信	отговор
返信	отговори
カンタベリー	кентърбъри
焼く	пека
焼く	печене
焼く	пече
焼く	пека
焼く	печене
消化器	дайджест
エチル	етилов
オデッサ	одеса
オデッサ	пазарджик
子午線	меридиан
ボルボ	волво
引き出す	оттегляне
四月	ейприл
四月	април
メアリ	мери
甘粛	гансу
雑草	трева
雑草	плевели
雑草	трева
雑草	плевел
ストリッパー	стриптизьорка
ボーダー	границата
ボーダー	граница
ボーダー	гранична
ユン	йон
ユン	юн
ユン	юн
ハバナ	хавана
アナル	анално
アナル	анален
アーリントン	арлингтън
ニューマン	нюман
缶詰	консервирани
缶詰	канинг
真知子	мачико
長所	заслуги
長所	преимущества
長所	предимства
エジソン	едисон
エジソン	едисън
ドミンゴ	доминго
ミキシング	смесване
チェチェン	чечня
プロファイル	профил
プロファイル	профилиране
プロファイル	профили
プロファイル	профилите
マゼラン	магелан
後見人	настойник
後見人	пазител
後見人	попечител
後見人	гардиън
後見人	опека
後見人	пазители
後見人	пазителите
フリオ	хулио
射精	еякулация
点滅	мига
ヴァル	вал
司書	библиотекар
整合性	почтеност
整合性	цялост
砂利	чакъл
情事	афера
ジーンズ	дънки
ジーンズ	джинси
ジーンズ	дънките
合気道	айкидо
佐和子	савако
書き直し	пренапише
シビック	гражданско
シビック	граждански
シビック	гражданска
刃物	острие
刃物	блейд
刃物	острието
刃物	прибори
横領	злоупотреби
横領	присвояване
横領	злоупотреба
ジョーイ	джоуи
屈辱	унижение
アムトラック	амтрак
冗長	съкращение
冗長	излишни
冗長	излишно
冗長	излишен
エマーソン	емерсън
手首	китка
手首	китката
手首	китките
手首	китки
ヨガ	йога
マトリックス	матрица
マトリックス	матрицата
ジョーン	джоан
ジョーン	джоун
葛藤	раздвоен
簿記	счетоводство
フーリエ	фурие
パイナップル	ананаси
パイナップル	ананас
洋菓子	сладкиш
洋菓子	сладкиши
旦那	съпруг
算術	аритметика
デュラン	дюран
夕食	вечерята
夕食	вечеря
夕食	вечеря
フリップ	обръщане
フリップ	флип
デレク	дерек
疑似	псевдо
憎しみ	омраза
憎しみ	мразя
憎しみ	мрази
憎しみ	омразата
引越し	местене
引越し	преместване
マッピング	картографиране
縄張り	територия
縄張り	територии
縄張り	територията
インディペンデント	независима
インディペンデント	независими
インディペンデント	независим
モルドバ	молдова
ヴュルツブルク	вюрцбург
エスペラント	есперанто
歪み	деформация
歪み	изкривяване
歪み	нарушаване
アムール	амур
パイル	пайл
パイル	купчина
公報	бюлетин
カレル	карел
カリン	карин
啓示	разкритие
啓示	откровението
啓示	откровение
啓示	разкрита
啓示	разкрито
啓示	разкрити
啓示	разкриха
啓示	разкрит
啓示	разкри
キャロライン	каролин
キャロライン	каролайн
キャロライン	керълайн
キャロライン	карълайн
述語	сказуемо
ジェローム	джером
南極大陸	антарктида
南極大陸	антарктика
ビースト	звяр
セビージャ	севиля
恥ずかしい	засрамен
恥ずかしい	смутена
恥ずかしい	смутен
恥ずかしい	неудобно
恥ずかしい	смущаващо
恥ずかしい	засрамен
ビショップ	бишъп
ビショップ	бишоп
ビショップ	епископ
レア	рея
レア	рия
レア	рядко
レア	редки
レア	рядкост
ゴンドラ	гондола
パトリシア	патриша
ベーコン	бекон
ベーコン	бейкън
ボトム	дъното
ボトム	отдолу
ボトム	дъно
オーガスタ	аугуста
遊女	куртизанки
終端	прекратяване
ブータン	бутан
クラシカル	класика
クラシカル	класическо
クラシカル	класически
クラシカル	класическа
ウェバー	уебър
オーム	ому
髪の毛	косми
髪の毛	косъм
髪の毛	коси
髪の毛	косата
髪の毛	коса
オイゲン	ойген
教会堂	църква
教会堂	чърч
教会堂	църквата
悪徳	пороци
プリマス	плимут
線量	доза
マンドリン	мандолина
エンパイア	империята
エンパイア	емпайър
エンパイア	империя
ニュアンス	нюанси
靭帯	сухожилие
靭帯	сухожилия
キュリー	кюри
儒教	конфуцианството
儒教	конфуциански
ジェンダー	пол
ジェンダー	пола
ペニー	пени
新生児	новородено
新生児	новороденото
ホルム	холм
プログレッシブ	прогресивна
プログレッシブ	прогресивно
チラシ	листовка
チラシ	летец
チラシ	листовки
結び目	възли
結び目	възел
ヘイ	хей
ユダ	юда
ネジ	винт
カウボーイ	каубоите
カウボーイ	каубои
カウボーイ	каубойски
カウボーイ	каубой
アンデス	андите
アンデス	андската
イタリアン	италианска
イタリアン	италианец
イタリアン	италиански
イタリアン	италианско
アダプタ	адаптер
アダプタ	адаптери
アウクスブルク	аугсбург
手がかり	улики
共犯	съучастници
共犯	съучастник
共犯	съучастие
共犯	съучастничество
斑点	забелязано
斑点	забелязан
斑点	забелязани
斑点	забелязана
斑点	петна
領事館	консулството
領事館	консулство
洋服	дрехите
洋服	дрехи
カルマ	карма
カルマ	кармата
ツーリング	турне
ツーリング	турнета
パープル	лилава
パープル	пурпурно
パープル	лилаво
パープル	лилав
否認	избягване
亜熱帯	субтропичен
シルビア	силвия
シルビア	силвия
エレクトロニック	електронен
エレクトロニック	електронно
エレクトロニック	електронна
エレクトロニック	електронни
ギュンター	гюнтер
ギュンター	гюнтер
ビキニ	бикини
ウルス	улус
プログレス	прогрес
プログレス	напредък
シャイニング	блестящи
リチャーズ	ричардс
モンク	монах
モンク	монк
ハンサム	красавец
ハンサム	красив
フツ	хуту
慶太	кейта
バイキング	викинг
ティモシー	тимъти
ティモシー	тимоти
貯水池	резервоар
貯水池	резервоара
オタワ	отава
エロス	ерос
ダンシング	танци
ダンシング	танцуващи
ダンシング	танцуване
キジ	фазан
ミケランジェロ	микеланджело
コメディー	комедията
コメディー	комедия
自白	самопризнание
自白	изповед
自白	признание
自白	изповедта
正確性	точност
ときどき	понякога
エキスポ	изложение
エキスポ	експо
マネージャ	управител
マネージャ	мениджър
マネージャ	мениджъри
マネージャ	управители
ヒース	хийт
バウンド	обвързан
バウンド	обвързана
チャンドラー	чандлър
ブラインド	сляпа
ブラインド	слепи
ブラインド	сляп
ブラインド	сляпо
ブラインド	щори
メクレンブルク	мекленбург
ランドルフ	рандолф
プロレタリア	пролетарски
ザンビア	замбия
きのこ	гъби
伯爵夫人	графиня
伯爵夫人	графинята
ピント	пинто
モデナ	модена
腕時計	гледай
腕時計	гледайте
腕時計	часовници
腕時計	часовниците
フィッシュ	риби
フィッシュ	фиш
フィッシュ	риба
整形外科	ортопедични
セレナーデ	серенада
バンカー	бункер
コーティング	покрития
コーティング	покритие
タイタニック	титаник
ボニー	бони
みそ	мишо
手袋	ръкавици
手袋	ръкавица
手袋	ръкавици
手袋	ръкавицата
ヘルムート	хелмут
磨き	блести
アクア	аква
身代金	откуп
半蔵	ханзо
フェノール	фенол
スピリッツ	духовете
スピリッツ	духове
ホタル	светулка
ホタル	светулки
絶えず	постоянно
絶えず	непрестанно
絶えず	непрекъснато
ジュエリー	бижу
ジュエリー	бижута
ジュエリー	бижу
ジュエリー	бижута
エグゼクティブ	изпълнителна
エグゼクティブ	изпълнителни
コンソーシアム	консорциум
試薬	реагент
ビリヤード	билярд
バルク	едро
バッキンガム	бъкингам
コーネル	корнел
パシャ	паша
器用	сръчност
カナディアン	канадци
カナディアン	канадска
カナディアン	канадец
カナディアン	канадски
スターター	титуляр
スターター	стартов
十代	тийн
十代	тинейджър
十代	тийнейджър
頭蓋骨	черепите
頭蓋骨	черепи
頭蓋骨	черепът
頭蓋骨	череп
頭蓋骨	черепа
マルコス	маркос
バースデー	birthday
バースデー	рожден
ターザン	тарзан
ドビュッシー	дебюси
ダマスカス	дамаск
ソーセージ	наденица
ソーセージ	салам
ソーセージ	колбаси
ソーセージ	кренвирши
非対称	асиметрична
非対称	асиметрични
イニシャル	начален
イニシャル	първоначален
イニシャル	първоначално
イニシャル	първоначална
イニシャル	инициали
イニシャル	инициалите
ボイル	бойл
ケージ	клетка
ケージ	кейдж
スクーター	скутер
路地	алеи
路地	уличка
路地	алеята
路地	алея
フレスコ	фреско
まもる	мамору
総和	сума
総和	сумата
総和	sum
総和	сбор
総和	сум
二月	февруари
平泳ぎ	бруст
ハンガー	закачалка
トッテナム	тотнъм
ダカール	дакар
あこがれ	копнежи
あこがれ	копнеж
気性	нрав
エタノール	етанол
ソーシャル	социално
ソーシャル	социален
ソーシャル	социални
ソーシャル	социална
タジキスタン	таджикистан
ゲイツ	гейтс
ゲイツ	порти
ゲイツ	портите
争点	издаване
チロル	tirol
チロル	тирол
肛門	ануса
減衰	разпад
減衰	разпадане
ハンディ	хендикап
ハンディ	недъг
義信	йошинобу
誓約	залог
誓約	обет
音量	обем
トランジット	транзит
乗法	умножение
禁酒	забрана
バイナリ	двоичен
リフォーム	реновирана
リフォーム	реформата
リフォーム	реформиране
リフォーム	реформи
リフォーム	реформа
リフォーム	ремонти
リフォーム	ремонт
ダンプ	изхвърля
ダンプ	дупка
ダンプ	сметище
ストライプ	ивица
ストライプ	ивици
ストライプ	райета
待ち伏せ	засада
エプロン	престилка
エプロン	престилката
萎縮	атрофия
引き金	задействане
引き金	спусък
引き金	спусъка
剛性	ригидност
アブドゥル	абдул
モニタ	монитор
モニタ	следене
モニタ	монитори
ルポ	лупо
ブレイド	острие
ブレイド	блейд
ブレイド	острието
カフカ	кафка
栄作	ейсаку
江西省	дзянси
ダイアン	даян
ダイアン	даян
キル	убий
ブレーク	прекъсване
ブレーク	почивка
マラリア	малария
複写	копира
複写	копиране
バニラ	ванилия
リバティ	либърти
リバティ	свобода
換気	вентилацията
換気	вентилация
ライジング	изгряваща
任用	назначаване
ブロンコス	бронкос
昼食	обядът
昼食	обяд
昼食	обед
ミュータント	мутант
相手方	контрагенти
相手方	опонент
相手方	съперник
相手方	противник
トゥール	турнета
トゥール	обиколки
トゥール	екскурзии
ビニール	винил
ビニール	пластмаса
ビニール	пластмасова
ビニール	пластмасови
ビニール	найлон
ビニール	пластмасов
クリムゾン	пурпурно
クリムゾン	кримсън
テコンドー	таекуондо
護送	ескорт
シンク	потопи
シンク	мисли
シンク	помисли
スエズ	суец
ディクソン	диксън
プログラマ	програмисти
プログラマ	програмист
歯学	стоматология
琢磨	такума
ローレル	лоръл
遠足	екскурзия
小麦粉	брашно
殺人犯	убиец
アトレチコ	атлетико
ボウイ	бауи
キャバレー	кабаре
沈む	потъва
降雨	валежи
小冊子	брошура
受難	страст
受難	страсти
受難	страстта
ロイター	ройтерс
マグナム	магнум
エコール	école
アフロ	афро
カシオペア	касиопея
ローマン	римски
ローマン	римлянин
ローマン	роман
ローマン	римска
ヒラリー	хилари
ヒラリー	хилъри
ヒラリー	хилари
ヒラリー	хилъри
取次	посредничество
包み	парцел
モンティ	монти
モンティ	монти
キラ	кира
エレメント	елементи
エレメント	елемент
フォルテ	форте
ポーカー	покер
ポーカー	ръжен
ペプチド	пептид
ブレス	благослови
ブレス	дъх
歳入	приходи
歳入	приход
歳入	приходи
はがき	картичка
はがき	картички
アルプ	алп
別居	разделение
別居	раздяла
別居	отделяне
別居	разделяне
モグラ	къртица
無知	невежи
無知	невежество
無知	невежеството
ネガ	отрицателен
ネガ	отрицателно
ネガ	отрицателни
ネガ	отрицателна
ネガ	негативите
ネガ	негативи
恩赦	амнистия
恩赦	амнести
血清	серум
入園	допускане
入園	приемане
スナイパー	снайперист
スナイパー	снайпер
ナイトメア	кошмар
ナイトメア	кошмари
ナイトメア	кошмарно
歯科医	зъболекар
歯科医	зъболекари
はずれ	пропуска
アスレチックス	атлетика
ハーディ	харди
オーウェン	оуен
テッサロニキ	солун
頑固	упорит
頑固	инат
頑固	упорита
頑固	упорити
可逆	обратими
アラム	арам
ウェーブ	вълната
ウェーブ	вълна
低木	храстите
低木	храсти
低木	храсти
毛髪	косми
毛髪	косъм
毛髪	коси
毛髪	косата
毛髪	коса
アヒル	патенце
アヒル	дък
アヒル	патка
アヒル	патици
アヒル	пате
アヒル	патица
センチメンタル	сантиментални
センチメンタル	сантиментална
センチメンタル	сантиментално
センチメンタル	сантиментален
おすすめ	предложен
おすすめ	предложени
おすすめ	предложено
おすすめ	препоръки
おすすめ	предложения
おすすめ	препоръчано
おすすめ	препоръчана
おすすめ	препоръчително
おすすめ	препоръчва
おすすめ	препоръчани
おすすめ	препоръки
おすすめ	препоръка
おすすめ	препоръчваме
おすすめ	препоръчвам
おすすめ	препоръча
銃剣	щик
セーフ	безопасно
セーフ	безопасен
セーフ	сейф
イーゴリ	игор
浮動	плаващи
浮動	плаваща
浮動	плаващ
キャパ	капа
失神	припадък
材木	дървесина
滑空	плъзгане
アンデルセン	андерсен
キャシー	кати
振幅	амплитуда
フェイ	фей
グリニッジ	гринуич
サウサンプトン	саутхемптън
アベンジャーズ	отмъстители
アベンジャーズ	отмъстителите
スマトラ島	суматра
リバース	прераждането
リバース	прераждане
リバース	обръщане
リバース	задна
リバース	обратна
リバース	обратен
生贄	жертви
生贄	жертвоприношения
生贄	жертвоприношение
生贄	жертва
生贄	саможертва
ベッカー	бекер
ベッカー	бекър
ジェミニ	близнаци
パビリオン	павилион
ジョブ	работа
ジョブ	йов
先例	прецедент
アレキサンダー	александър
シルバ	силва
バレット	барет
奥行き	дълбочина
ユトレヒト	утрехт
イースター	великденски
イースター	великден
エベレスト	еверест
粘膜	лигавица
液化	втечнен
バックグラウンド	фон
バックグラウンド	контекст
エディター	редактор
ピクニック	пикници
ピクニック	пикник
におい	миризма
におい	миризма
におい	мирис
ビエンナーレ	биенале
口実	претекст
スロットル	клапа
スロットル	газта
フクロウ	сова
フクロウ	бухал
タクト	такт
ブロンクス	бронкс
スタイリスト	стилист
アドレナリン	адреналин
アドレナリン	адреналина
アドレナリン	епинефрин
ルイジ	луиджи
ステュアート	стюърт
ステュアート	стюарт
拾遺	шуй
ピリオド	период
ピリオド	срокове
ピリオド	периоди
チュートリアル	уроци
チュートリアル	обучение
リモート	отдалечен
リモート	отдалечено
リモート	дистанционно
リモート	отдалечена
ルキウス	луций
トリポリ	триполи
助っ人	помощници
カンヌ	кан
昌幸	масаюки
不正確	неточно
不正確	неточни
マッケンジー	макензи
マッケンジー	маккензи
マッケンジー	макензи
マッケンジー	маккензи
ピール	пийл
修飾	модификатори
キャンバス	платно
キャンバス	платна
琥珀	амбър
北斎	хокусай
フレミング	флеминг
ライトニング	светкавица
ライトニング	светкавици
ライトニング	мълния
サラゴサ	сарагоса
スイカ	диня
装束	костюм
装束	костюми
装束	костюмите
宇陀	уда
チャップマン	чапман
高雄市	гаосюн
ブーメラン	бумеранг
ホルスト	холст
ホルスト	хорст
ミード	мийд
ゴキブリ	хлебарки
ゴキブリ	хлебарките
ゴキブリ	хлебарка
エチレン	етилен
パスタ	спагети
パスタ	макарони
パスタ	паста
シャノン	шанън
スパム	спам
クラスメート	съученици
ロビンス	робинс
ガロン	галон
オゾン	озон
マテリアル	материал
マテリアル	материали
マテリアル	материално
オーブ	сфера
オーブ	кълбото
オーブ	кълбо
グランパス	грампус
網膜	ретината
ハジ	хаджи
アナスタシア	анастасия
紆余曲折	обрати
ハッカー	хакер
ハッカー	хакерите
ハッカー	хакери
キャッツ	котките
キャッツ	котки
性欲	похот
性欲	похотта
遊牧民	номади
バイロイト	байройт
傲慢	гордост
傲慢	прайд
傲慢	арогантен
傲慢	арогантно
傲慢	арогантна
傲慢	арогантност
クッション	възглавници
クッション	възглавница
エゴ	его
エゴ	егото
ひざ	коляно
ひざ	коляното
シンフォニア	sinfonia
ディア	мила
ディア	скъпи
ディア	скъпа
衛兵	стражи
衛兵	пазачи
衛兵	охрана
キャベツ	зеле
キャベツ	зеле
カサブランカ	казабланка
熱意	ентусиазъм
受刑者	затворничка
受刑者	затворник
受刑者	осъдени
ランタン	фенер
ランタン	фенера
セレン	селен
セビリア	севиля
セビリア	севиля
ジープ	джип
ジープ	джипът
偏差	отклонения
偏差	отклонение
折りたたみ	сгъваеми
甘味	сладост
痙攣	спазми
痙攣	спазми
痙攣	спазми
痙攣	спазъм
備蓄	складирането
オイラー	ойлер
フェイエノールト	фейенорд
模写	възпроизвеждане
模写	размножаване
泳ぐ	плуване
アンヘル	анхел
アグリ	агури
フェデラー	федерер
アブドゥッラー	абдула
真言	шингон
田野	тано
マラガ	málaga
マラガ	малага
飢え	глад
飢え	гладът
寄生虫	паразит
寄生虫	паразити
失明	слепота
マティアス	матиас
ボカ	бока
ビター	горчиви
ビター	горчива
ビター	горчив
ビター	горчиво
コンバート	превръщане
コンバート	преобразуване
アクリル	акрил
ノーム	гном
チェンバロ	клавесин
ハンバーガー	хамбургер
ハンバーガー	хамбургери
ハンバーガー	хамбургери
ハンバーガー	бургер
ハンバーガー	хамбургер
ハンバーガー	бъргър
キーボーディスト	клавирист
家賃	наем
家賃	наеми
家賃	наемът
家賃	наема
ウナギ	змиорка
ウナギ	змиорки
オバケ	призрачен
アフガン	афганистан
あやの	аяно
テューリンゲン	тюрингия
ハムスター	хамстер
ハムスター	хамстери
ロレンソ	лоренцо
ゲーリー	гери
ゲーリー	гари
フリードマン	фридман
スリラー	трилър
アウトドア	открито
アウトドア	външен
ピープル	народ
ピープル	хора
ピープル	хората
病変	лезии
ブロス	бульон
ブロス	братя
ベンフィカ	бенфика
ビュー	изглед
ビュー	гледка
ビュー	оглед
ビュー	преглед
ビュー	изглед
ビュー	гледки
ビュー	изгледи
ビュー	мнения
ビュー	гледания
クローム	хром
フラム	фулъм
グレイス	грейс
アルル	арл
ミカン	мандарина
自閉症	аутизъм
プレゼンテーション	представяне
プレゼンテーション	презентация
プレゼンテーション	презентации
レーダ	бреда
ネオン	неон
電話機	телефон
電話機	телефона
電話機	телефонът
電話機	телефон
電話機	телефони
スイーツ	сладкиши
スイーツ	сладки
利息	интерес
利息	лихви
利息	лихва
リバプール	ливърпул
インサイド	вътрешно
インサイド	вътре
宇多	уда
偏向	деформация
偏向	отклоняване
決壊	избухване
決壊	изблик
サーモン	сьомга
バルーン	балони
ファール	фаул
ファール	фал
ゲルハルト	герхард
ステファニー	стефани
ディスコグラフィ	дискография
ひじ	лакътя
ひじ	лакът
ひじ	лакти
突然変異	мутация
突然変異	мутации
髑髏	черепът
髑髏	череп
髑髏	черепа
トゥナイト	довечера
数式	формула
数式	формули
数式	формули
超音波	ултразвук
ロックフェラー	рокфелер
リヒテンシュタイン	лихтенщайн
雄弁	красноречив
夜想曲	ноктюрно
課外	извънкласни
加速器	ускорител
メシア	месия
メシア	месията
威嚇	заплахи
威嚇	заплаха
孝行	такаюки
アキバ	акиба
カミーユ	камил
カミーユ	камий
ルソン島	лусон
ヴァレリー	валери
ヴァレリー	валъри
アイリーン	ирене
アイリーン	айрийн
アイリーン	ирен
アイリーン	айрин
散逸	разсейване
散逸	пръснати
散逸	разпръснат
散逸	разпръснати
アルビオン	албион
エコノミスト	икономист
貝殻	снаряди
貝殻	черупки
校正	калибриране
不利益	недостатък
中空	кух
中空	куха
中空	холоу
中空	кухи
雪崩	лавина
ルピー	рупии
ルピー	рупия
幼生	ларва
ネヴィル	невил
小道具	реквизит
小道具	подпори
イリヤ	илия
イリヤ	иля
花びら	венчелистчета
アイズ	очи
アイズ	очите
高血圧	хипертония
寝室	спалните
寝室	спални
寝室	спалня
寝室	спалнята
誠二	сейджи
セルジオ	серджо
シュワルツ	шварц
シュワルツ	шварц
ソリスト	солист
コンパニオン	спътник
コンパニオン	придружител
算定	изчисляване
算定	изчисление
ハゲ	плешив
ハゲ	плешиви
まりこ	марико
イサベル	изабел
イサベル	изабела
シーモア	сиймор
渦巻	завъртете
渦巻	спирали
渦巻	спирала
渦巻	спиралата
ボーア	бор
摂氏	целзий
詩篇	псалм
詩篇	псалми
センサ	сензорите
センサ	датчици
センサ	сензори
センサ	датчик
センサ	сензор
吸着	адсорбция
夕焼け	сънсет
夕焼け	залез
無限大	безкрайност
無限大	безкрайността
トラキア	тракия
割る	разделение
割る	раздели
割る	разделяй
割る	разделяне
ダンディー	дънди
サリバン	съливан
マール	мърл
ポーク	свински
ポーク	свинско
ノール	nord
カキ	стриди
カキ	стриди
マルケス	маркес
石灰	вар
石灰	лайм
石灰	лимон
シノ	шино
コンパス	компаса
コンパス	компас
マヨネーズ	майонеза
トルネード	торнадо
イルミネーション	осветяване
デイトナ	дейтона
シミ	петно
シミ	петна
カシオ	casio
コントラ	контра
フィジカル	физическо
フィジカル	физически
フィジカル	физическа
ハーヴェイ	харви
カザフ	казахски
刺繍	бродерия
アベル	абел
アベル	ейбъл
モダニズム	модернист
モダニズム	модернизъм
オールバニ	олбъни
シェルター	подслон
シェルター	приют
ワイヤ	тел
ワイヤ	жици
ワイヤ	жица
辛うじて	едвам
辛うじて	едва
オルタナティブ	алтернатива
オルタナティブ	алтернативно
オルタナティブ	алтернативен
オルタナティブ	алтернативни
オルタナティブ	алтернативна
ジェルマン	жермен
イージス	егидата
合併症	усложнение
合併症	усложнения
合併症	усложнения
ダミー	манекен
ドワイト	дуайт
被服	облекла
被服	дрехи
被服	облекло
被服	дрехите
被服	дрехи
ロレンツォ	лоренцо
さくらんぼ	череши
クラレンス	кларънс
コレラ	холера
縮尺	мащаб
縮尺	скала
電卓	калкулатор
ゲットー	гето
ゲットー	гетото
豚肉	свински
豚肉	свинско
シェリル	шерил
マーティ	марти
アルタイ	алтай
キャピトル	капитолия
スキーム	схема
スキーム	схеми
あいさつ	wtf
あいさつ	поздрави
あいさつ	поздрав
ジェダイ	джедай
ジェダイ	джедаи
カムバック	завръщане
事業主	работодател
ロワイヤル	роял
ジャスミン	жасмин
ジャスミン	джасмин
ユーティリティ	комунални
カタパルト	катапулт
不気味	призрачен
不気味	страховито
不気味	зловещ
不気味	зловещи
不気味	зловещо
不気味	зловеща
ダリア	далия
光合成	фотосинтезата
タケシ	брок
モロー	мороу
モロー	моро
ガンマ	гама
フローレンス	флорънс
フローレンス	флоренция
マイコン	майкон
ブルーム	блум
迷子	бездомни
迷子	бездомно
吸引	всмукване
勝也	катсуя
アコーディオン	акордеон
マリアン	мериън
マリアン	мериан
マリアン	мариан
ソト	сото
ジャンパー	скачачи
ジャンパー	скачач
ムーブメント	придвижване
ムーブメント	движение
ストーブ	печки
ストーブ	печка
ストーブ	печката
氏子	енориаши
言い訳	извинения
言い訳	оправдания
言い訳	извинение
芸妓	гейша
譲歩	отстъпки
譲歩	концесии
聖杯	граал
飛び地	анклави
オロ	oro
オロ	хорото
群集	тълпи
群集	тълпа
群集	тълпата
流星群	метеор
流星群	метеорит
ムサシ	мусаши
木綿	памук
木綿	котън
パリス	парис
パリス	париж
エクスタシー	екстаз
エクスタシー	екстази
メッカ	мека
ツナ	тон
ビジネスマン	бизнесмен
タイムリー	своевременно
タイムリー	навременно
ヘッダ	header
ブロンド	рус
ブロンド	руси
ブロンド	блондинка
ブロンド	руса
ブロンド	руси
ブロンド	рус
ブロンド	руса
ブロンド	блондинка
ベルゲン	берген
アヘン	опиум
藻類	водораслите
藻類	водорасли
血小板	тромбоцитите
血小板	тромбоцити
カーライル	карлайл
カーライル	карлайл
フォッカー	fokker
マニフェスト	манифест
マッカーシー	маккарти
マッカーシー	макарти
エルガー	елгар
ブラチスラヴァ	братислава
下痢	диария
下痢	диария
公使館	легация
ラクダ	камилите
ラクダ	камили
ラクダ	камила
ラクダ	камилата
ラクダ	камили
レニー	лени
無傷	невредима
無傷	непокътнати
無傷	непокътнат
無傷	непокътната
ウェンディ	уенди
夕暮れ	залези
夕暮れ	привечер
夕暮れ	здрач
デヒドロゲナーゼ	дехидрогеназа
モリー	моли
恐怖症	фобия
弁済	ликвидиране
弁済	ликвидация
朝貢	почит
朝貢	поклон
海王星	нептун
タンポポ	глухарче
アライアンス	алианса
アライアンス	алианс
アライアンス	съюз
熟語	идиом
熟語	идиоми
ケンジ	кенджи
アンハルト	анхалт
クリティカル	критичен
クリティカル	критично
クリティカル	критична
クリティカル	критични
オリヴァー	оливър
ナデシコ	розово
ナデシコ	розов
ナデシコ	розова
ナデシコ	розови
シャルロット	шарлот
シャルロット	шарлота
シャルロット	шарлът
砂岩	пясъчник
千家	сенге
ひとし	хитоши
ラプソディ	рапсодия
散文	проза
俗語	жаргон
ココナッツ	кокос
チドリ	дъждосвирец
ジェネシス	битие
ビジャレアル	виляреал
ワッツ	уотс
ワッツ	вата
ブラシ	четки
ブラシ	четка
忌避	избягва
セッティング	настройка
セッティング	настройки
ジャイロ	жироскоп
殉教	мъченици
殉教	мъченик
殉教	мъченичество
クリフ	скала
クリフ	клиф
荷台	палет
トビリシ	тбилиси
美容師	фризьор
飲み物	напитка
飲み物	пийте
飲み物	пий
飲み物	питие
飲み物	напитки
飲み物	напитки
飲み物	пие
飲み物	питиета
暗黙	косвена
従う	съобразят
トラム	трамвай
マイクロプロセッサ	микропроцесори
マイクロプロセッサ	микропроцесор
レリーフ	облекчение
ハマー	чук
ハマー	чука
ハマー	хамър
マムルーク	мамелюци
ハース	хаас
ハース	хас
クロエ	клоуи
クロエ	клои
マニアック	маниак
瑠美	руми
バクテリア	бактериална
バクテリア	бактериални
バクテリア	бактерия
バクテリア	бактерии
ツーリスト	туристи
ツーリスト	туристическа
ツーリスト	турист
ツーリスト	туристически
ツーリスト	туристи
フィールズ	фийлдс
フィールズ	поля
フィールズ	полетата
フィールズ	полета
トルストイ	толстой
ウェブスター	уебстър
サラエヴォ	сараево
エクストリーム	крайно
エクストリーム	краен
エクストリーム	екстремно
エクストリーム	екстремни
エクストリーム	крайни
コニー	кони
シュトゥットガルト	щутгарт
リアクション	реагира
リアクション	реакции
リアクション	реакциите
リアクション	реакция
指紋	отпечатъци
指紋	отпечатък
フランソワーズ	франсоаз
利得	печалби
コーカサス	кавказ
レクサス	лексус
ナイジェル	найджъл
ジェッツ	струи
釈明	изясняване
釈明	пояснение
釈明	разяснение
釈明	разяснения
コミンテルン	коминтерна
アルジェ	алжир
ナイロン	найлон
論拠	обосновка
アミール	емир
アミール	амир
喘息	астма
喘息	астмата
概略	очертае
概略	резюме
概略	обобщение
ブライトン	брайтън
ヌードル	спагети
ヌードル	юфка
ヌードル	юфка
嘔吐	повръщане
リアリズム	реализъм
カートゥーン	анимационен
カートゥーン	карикатура
アンカ	анка
重み	тежести
リージョン	райони
リージョン	региони
リージョン	регионите
リージョン	район
リージョン	регион
リージョン	област
使い捨て	еднократна
アイル	остров
鍛冶屋	ковач
軟骨	хрущял
フルタイム	щатни
クロムウェル	кромуел
チューバ	туба
ザンクト	sankt
柔軟性	гъвкавост
ソレイユ	солей
ブライアント	браянт
わいせつ	покварата
わいせつ	неприлични
わいせつ	неприлично
軽度	леки
アバディーン	абърдийн
製造業者	производителите
製造業者	производители
製造業者	производител
フォーブス	форбс
演者	изпълнителите
演者	изпълнители
宿屋	inn
オフセット	компенсиране
オフセット	компенсира
演奏者	изпълнител
パント	панталон
サマンサ	саманта
鼓動	побой
鼓動	бие
コミ	коми
そり	шейна
