年	سال
緬甸	برمه
緬甸	برما
緬甸	میانمار
爵	جن
七十	هفتاد
昆明	کونمینگ
規範	نورم
環球	جهانی
環球	یونیورسال
環球	گلوب
彬	bin
彬	لاوک
燈	چراغها
燈	چراغ
燈	چراغی
燈	چراغ
燈	لامپ
交換	معاوضه
交換	مبادله
交換	معاوضه
交換	تبادل
交換	مبادله
交易所	معاوضه
交易所	تبادل
交易所	مبادله
印象	اثری
印象	بازدیدهای
乳	شیر
乳	میلک
提前	پگاه
提前	اوایل
神奇	جادویی
神奇	جادو
神奇	سحر
神奇	جادوی
神奇	جادویی
週刊	هفتگی
示威	تظاهرات
示威	تظاهرات
示威	نمایشی
吐	تف
撞擊	ضربه
撞擊	اصابت
撞擊	برخوردی
撞擊	برخورد
撞擊	برخورد
撞擊	تصادم
傑出	برجسته
外圍	محیطی
日子	روزها
日子	روزگار
日子	روزهایی
日子	روزای
日子	روزهای
種子	بذر
種子	دانه
種子	بذر
種子	دانه
種子	نسل
樂園	بهشت
標本	نمونه
瀑布	آبشار
瀑布	آبشارهای
瀑布	آبشارها
瀑布	آبشار
瀑布	ابشار
瀑布	آبشار
瀑布	فالز
呈現	مجری
維護	نگهداشت
維護	نگهداری
萍	پینگ
搜尋	جستجو
搜尋	جستجوی
搜尋	جستجو
米蘭	میلان
德州	تکزاس
德州	تگزاس
威尼斯	ونیز
答	پاسخگویی
答	جواب
答	پاسخ
鼓勵	تشویق
鼓勵	دلگرم
鼓勵	دلگرمی
氪	کریپتون
考試	کنکور
考試	معاینه
考試	امتحان
考試	معاینه
考試	آزمون
考試	امتحانات
展覽	نمایشگاه
展覽	نمایشگاههای
柬埔寨	کامبوج
希特勒	هیتلر
輸入	ورودی
處理器	پرداز
處理器	پردازنده
處理器	پردازشگر
無效	پوچ
無效	نامعتبر
贊助	اسپانسر
贊助	مولای
贊助	حامی
真人	ماساتو
幫忙	کمک
金剛	واجرای
競賽	نژاد
競賽	مسابقه
競賽	مسابقه
競賽	رقابت
競賽	رقابتهای
競賽	رقابتها
競賽	مسابقه
首歌	نغمه
首歌	ترانه
首歌	اهنگ
首歌	آهنگ
首歌	آواز
神話	اساطیر
神話	اسطوره
神話	افسانه
神話	اسطوره
超人	سوپرمن
股票	انبارها
股票	سهام
股票	موجودی
股票	سهام
實現	فهم
實現	تحقق
出局	بیرون
出局	برون
瑪麗	ماری
瑪麗	مریم
瑪麗	مری
平等	مساوات
平等	تساوی
平等	برابری
平等	برابر
平等	مساوی
價	قیمتش
價	بهای
價	پرایس
價	بهایی
價	قیمتی
價	قیمت
困難	دشواری
困難	سختی
困難	مشکلات
困難	سخت
困難	سختی
困難	دشوار
機車	اسکوتر
機車	موتورسیکلت
機車	محرکه
機車	لوکوموتیو
危險	خطرناکی
危險	خطرناک
危險	خطری
危險	خطر
強大	قوی
強大	توانا
強大	نیرومند
強大	پرقدرت
強大	قدرتمند
技巧	حقه
技巧	مهارتی
技巧	مهارت
技巧	تکنیک
外國	خارجه
外國	خارجی
瓦爾	وال
瓦爾	ول
帽	کاپ
帽	cap
帽	کلاهک
帽	کپ
帽	hat
帽	کلاه
公寓	مسطح
公寓	فلت
公寓	آپارتمان
公寓	آپارتمانی
公寓	یت
接管	تصاحب
一面	کنار
一面	پهلو
一面	طرف
奧運會	المپیک
聯絡	ارتباط
聯絡	آشنا
聯絡	آشنای
聯絡	تماس
漢語	چینی
下載	بارگیری
下載	دانلود
下載	بارگیری
獅子	شیر
獅子	شیرهای
獅子	شیرها
裡面	داخل
裡面	درون
裡面	درونت
梯	نردبان
梯	نردبانی
修道院	صومعه
租借	اجاره
地中海	مدیترانه
釋放	نشر
戰艦	نبردناو
登記	ثبات
黃色	زرد
提案	خواستگاری
提案	فرمایشات
學士	لیسانس
學士	مجرد
批判	انتقاد
批判	انتقاد
批判	نقد
批判	بحرانی
批判	انتقادی
批判	حیاتی
馬力	مالک
熟悉	آشنای
熟悉	آشنا
熟悉	اشنا
熟悉	آشناست
聖經	انجیل
村民	روستایی
威爾斯	ولز
威爾斯	ویلز
招生	پذیرش
拱	آرچ
拱	arch
拱	طاق
現有	موجود
銀河	کهکشانی
銀河	کهکشان
銀河	گلکسی
寶貝	جیگر
寶貝	عزیزم
寶貝	بچه
創辦人	بنیانگذار
創辦人	موسس
公會	صنف
實力	قوت
實力	نیرو
實力	قدرت
實力	استحکام
多倫多	toronto
多倫多	تورنتو
桓	هوآن
桓	هوان
初步	مقدماتی
獎金	پاداش
獎金	جایزه
獎金	امکاناتی
營業	باز
閱讀	بخوان
閱讀	خواندن
閱讀	خوانده
閱讀	بخوانند
閱讀	بخوانید
閱讀	خواندن
閱讀	قرائت
檢查	بررسی
檢查	بررسی
增強	تقویت
法拉	فارا
法拉	فراه
法拉	فرح
聲稱	ادعا
聲稱	ادعا
恐	ترور
恐	دلهره
恐	هراس
神父	پدری
神父	پدر
沙漠	کویر
沙漠	بیابان
沙漠	بیابانی
沙漠	صحرا
沙漠	اعراب
腿	پاهایش
腿	نوازش
腿	پاها
腿	پا
腿	پای
腿	پاش
腿	ساق
腿	پا
橫濱	یوکوهاما
障礙	موانع
障礙	موانعی
障礙	موانع
障礙	مانعی
障礙	مانع
炸彈	بمب
炸彈	بمبها
炸彈	بمبهای
棠	تونگ
空氣	ایر
空氣	هوا
空氣	هوایی
小孩	کید
多種	چندگانه
多種	چندین
鰻	مارماهی
保險	بیمه
遺址	ویران
沖繩	اوکیناوا
煤	زغال
煤	ذغال
慢	آهسته
親自	شخصا
親自	شخصاً
姐姐	آبجی
姐姐	سیس
姐姐	خواهر
姐姐	خواهری
姐姐	خواهرش
單打	اختصاص
單打	تکآهنگ
單打	تکنفره
單打	مجرد
子彈	فشنگ
子彈	گلوله
週期	چرخه
週期	سیکل
週期	چرخه
千瓦	کیلووات
賽車	مسابقه
模仿	تقلید
模仿	تقلید
模仿	نقیضه
一代	نسل
論壇	فورم
祖先	پدرانشان
祖先	اجداد
祖先	پدران
祖先	نیاکان
祖先	اجدادی
祖先	جد
祖先	اجداد
祖先	نیاکان
廣島	هیروشیما
庚	گینگ
複雜	پیچیدگی
複雜	پیچیده
複雜	هرات
複雜	پیچیده
三星	سامسونگ
三星	samsung
復興	رنسانس
復興	احیای
復興	revival
個性	فردیت
個性	شخصیت
個性	شخصیتی
包圍	محاصره
包圍	محاصره
包圍	احاطه
包圍	فراگیر
平行	موازی
平行	مشابهت
自主	خودمختاری
自主	خودگردان
自主	خودمختار
金星	ونوس
金星	زهره
寄生	انگلی
寄生	انگل
歌詞	lyric
歌詞	شعر
歌詞	شعرای
拯救	رستگاری
拯救	نجات
型態	تیپ
型態	نوع
型態	تایپ
病人	بیمارها
病人	بیماران
病人	بیمار
病人	صبور
病人	صبر
病人	استقامت
消防	آتشسوزی
消防	آتش
消防	آتیش
優惠	ترجیحات
優惠	تنظیمات
優惠	پیشکش
優惠	پیشنهاد
優惠	تقدیم
優惠	تخفیف
優惠	توجیه
搖滾	سنگی
搖滾	صخره
搖滾	راک
修訂	بازبینی
勞工	کارگری
勞工	کارگر
勞工	کارگری
勞工	کارگر
勞工	زایمان
前面	جبهه
前面	جلو
囊	کپسول
囊	محفظه
寺院	صومعه
執政	حکمرانی
織田	اودا
專題	مبحث
專題	موضوع
專題	موضوعات
專題	موضوعاتی
專題	چهره
專題	چهرۀ
專題	تم
刊登	انتشار
未知	ناشناخته
氣候	اقلیم
頻率	فرکانسهای
頻率	فرکانس
頻率	فرکانسی
頻率	فرکانس
頻率	بسامد
徑	کنگ
偵探	کارگاه
偵探	کارآگاه
偵探	کاراگاه
里昂	لیون
里昂	لاینز
提醒	هشدارهای
提醒	یادآوری
提醒	هشدار
提醒	یاداوری
提醒	یادآوری
提醒	پند
提醒	تذکر
提醒	یادآور
友好	دوستانه
友好	خودی
片段	تکه
片段	کلیپ
片段	گیره
割	قطع
割	برش
割	کات
泡	حباب
諮詢	مشورت
諮詢	مشاوره
諮詢	مشورت
諮詢	مشاوره
岑	cen
分離	جداسازی
分離	جدایی
分離	تفکیک
分離	فراق
品質	کیفیتی
品質	کیفیت
可見	نمایان
可見	مرئی
液	سیال
液	مایع
液	شاره
液	مایع
詩人	poet
詩人	شاعری
詩人	شاعر
辦法	متد
辦法	روش
資產	دارائی
資產	دارایی
資產	داراییها
資產	داراییهای
資產	دارائی
資產	دارایی
紀錄片	مستند
名詞	اسم
名詞	موصوف
停車場	پارکینگ
羅伯特	رابرت
羅伯特	روبرت
羅伯特	robert
羅伯特	روبر
孟加拉	بنگال
夢想	دریم
夢想	خواب
夢想	رویا
夢想	رؤیا
夢想	رویای
夢想	رؤیای
夢想	رؤیاها
夢想	پریشان
夢想	رویاها
夢想	رویاهای
覆蓋	لغو
覆蓋	کاور
覆蓋	جلد
覆蓋	پوشش
寫作	نوشت
寫作	نویسند
寫作	نوشتن
寫作	بنویسید
寫作	بنویسد
寫作	نویسندگی
寫作	نوشتن
弦	کورد
弦	رشته
青海	چینگهای
溝通	ارتباط
溝通	ارتباطات
溝通	مکاتبه
溝通	ارتباطی
日記	ژورنال
日記	مجله
日記	نشریه
大地	زمین
醇	الکل
苯	بنزن
珠海	زوهای
即時	فوری
即時	فوری
世代	نسل
航空母艦	فروز
航空母艦	حامل
四季	فصلها
四季	فصول
決議	دقت
決議	وضوح
考古	باستانشناسی
考古	باستانشناسی
姐妹	خواهران
姐妹	خواهر
姐妹	خواهری
姐妹	خواهرش
草原	پریری
草原	استپ
草原	ساوانا
發音	تلفظ
發音	تلفظ
高地	بلندیهای
高地	هایلند
高地	ترا
高地	هایتس
咀	تسوی
省份	ولایت
省份	استان
試驗	آزمایش
試驗	آزمون
試驗	آزمودن
試驗	آزمایش
試驗	تست
試驗	آزمون
試驗	آزمایش
試驗	تست
習慣	عادات
習慣	عادت
忍	شینوبو
酮	کتون
資金	وجوه
脫	استریپ
神奈川	کاناگاوا
忍者	نینجا
忍者	نینجای
忍者	نینجا
忍者	نینجاها
機制	مکانیسم
機制	مکانیسم
機制	مکانیزم
尤其	مخصوصا
尤其	بخصوص
紙	کاغذ
降落	فرود
鳳凰	سیمرغ
鳳凰	فونیکس
鳳凰	ققنوس
鳳凰	فینکس
鳳凰	فینیکس
五個	پنج
五個	فایو
肇	هاجیمه
喜愛	محبوب
洪水	سیل
防衛	دفاعی
防衛	دفاع
防衛	دفاع
相當於	معادل
巢	لانه
巢	آشیانه
巢	لونه
輸出	خروجی
首映	پریمیر
首映	افتتاحیه
水利	هیدرولیک
藥	دارو
藥	طب
藥	پزشکی
藥	داروها
思考	تفکر
思考	فکر
思考	بازتاب
思考	بازتاب
思考	انعکاس
慶祝	جشن
慶祝	جشن
慶祝	جشن
慶祝	تجلیل
認證	گواهی
認證	certified
生長	رشد
生長	رشد
老人	سالمندان
老人	مسن
老人	سالخورده
突厥	ترکان
突厥	ترکی
韻	قافیه
情人	عشاق
情人	عاشقان
情人	lovers
情人	lover
晴	آفتابی
晴	سانی
性別	جنسیتی
性別	جنسیت
性別	سکس
性別	جنسیت
性別	جنسی
雁	غاز
雁	گوس
雁	غاز
夏威夷	هاوایی
夏威夷	هاوایی
邊界	مرز
邊界	مرزهای
邊界	مرزها
邊界	لبه
邊界	مرزی
邊界	مرزبانی
邊界	مرز
邊界	لبۀ
邊界	مرز
蛤	صدف
普及	جهانی
普及	یونیورسال
差距	شکاف
差距	شکافها
盒	باکس
盒	جعبه
豬	خوک
豬	خوک
牆	وال
牆	دیواری
牆	دیوار
牆	دیوارها
牆	دیوارهای
牆	دیوار
貨幣	پولی
鶴	جرثقیل
鶴	درنای
鶴	کرین
鶴	درنا
隸屬	وابستگی
添	تیم
添	tim
微軟	مایکروسافت
微軟	microsoft
企圖	تلاش
企圖	تلاشهای
企圖	تلاشها
企圖	تلاش
蝴蝶	پروانه
台中市	تایچونگ
廢止	الغاء
社團	انجمنهای
鯨	نهنگ
鯨	وال
優勢	مزایای
優勢	مزایا
優勢	برتری
優勢	مزیت
舌	زبون
舌	زبان
現實	واقعیت
真相	حقیقتی
真相	واقعیت
真相	حقیقت
真相	حق
車廂	کوپه
韓語	کره
韓語	کرهای
日圓	ین
礁	آبسنگ
基督徒	کریستین
基督徒	کریستیان
基督徒	مسیحی
基督徒	کریستن
基督徒	مسیحیان
基督徒	مسیحی
基督徒	نصارا
假設	فرضیه
假設	فرض
假設	پندار
假設	گمان
假設	فرضی
假設	فرض
搭配	اختلاط
搭配	مخلوط
搭配	میکس
轉移	انتقال
轉移	انتقال
周邊	اطراف
周邊	احاطه
周邊	پیرامون
周邊	محیطی
周邊	مجاور
周邊	نزدیک
繁忙	مشغول
繁忙	مصروف
繁忙	اشغال
繁忙	شلوغ
清真寺	مسجد
清真寺	مساجد
清真寺	مسجد
清真寺	مسجدی
輔助	مکمل
輔助	متمم
輔助	امدادی
颶風	طوفان
颶風	گردباد
塞爾維亞	صربستان
錯	اشتباه
錯	نادرست
仿	تقلید
曼谷	بانکوک
嘉義	chiayi
加利福尼亞	california
加利福尼亞	کالیفرنیا
婦女	زنانی
婦女	زنها
婦女	زنان
改進	بهبودی
改進	بهبود
改進	اصلاحات
改進	بهبود
改進	اصلاحات
改進	بهبود
正義	عدالت
正義	عدل
正義	متقیان
正義	شایسته
正義	صالحان
正義	نیکان
艇	قایقهای
艇	قایقها
艇	قایق
艇	کشتی
模擬	قیاسی
模擬	آنالوگ
模擬	قیاسی
伊斯蘭	مسلمانها
伊斯蘭	اسلامی
伊斯蘭	اسلام
最強	قویترین
貨物	محموله
貨物	کالاهای
貨物	کالا
貨物	اجناس
貨物	کالاها
局部	جزئی
局部	محلی
木星	مشتری
木星	ژوپیتر
天才	نبوغ
天才	نابغه
天才	استعداد
天才	ذکاوت
天才	استعدادها
影響力	ضربه
影響力	اصابت
影響力	برخوردی
影響力	برخورد
影響力	تاثیر
影響力	تأثیر
影響力	نفوذ
婷	تینگ
海峽	تنگه
海峽	استریتس
海峽	کانال
海峽	مجرا
海峽	مجرای
海峽	چنل
海峽	channel
她們	اونا
她們	اونها
她們	آنها
她們	ایشان
保育	حفاظت
爪	پنجه
爪	پنجه
爪	پنجه
筆	مداد
筆	مدادی
筆	قلم
垃圾	زباله
垃圾	زباله
孔子	کنفوسیوس
音樂會	کنسرت
音樂會	کنسرت
推進	محرکه
推進	پیشرانش
國籍	تابعیت
國籍	ملیت
國籍	ملیتی
鵬	پنگ
要塞	قلعه
要塞	قلعه
要塞	دژ
要塞	فورت
要塞	دژ
黎明	داون
黎明	طلوع
黎明	سحرگاه
黎明	سپیده
巴勒斯坦	فلسطین
巴勒斯坦	فلسطینی
暖	گرم
刺激	محرک
刺激	تحریک
彪	بیائو
道教	آداب
道教	تائوئیسم
借用	قرض
租	اجاره
租	کرایه
勇士	جنگجویان
勇士	مبارز
勇士	سلحشور
勇士	جنگجوی
因子	فاکتور
因子	عامل
姐	آبجی
姐	سیس
儲存	انبار
儲存	ذخیره
卡通	کارتون
卡通	کارتون
成年	بزرگسالی
成年	بلوغ
成年	بزرگسال
成年	بالغ
成年	بزرگسالان
職位	مواضع
職位	موقعیتهای
職位	موضع
職位	موقعیت
繁殖	انتشار
繁殖	شکوفا
繁殖	پرورش
繁殖	نژاد
實驗室	آزمایشگاهی
實驗室	لابراتوار
實驗室	آزمایشگاه
實驗室	آزمایشگاههای
實驗室	آزمایشگاه
實驗室	ازمایشگاه
敘述	روایت
敘述	توصیفی
水晶	بلور
水晶	کریستال
水晶	آبگینه
水晶	بلوری
秘魯	پرو
反射	reflective
反射	بازتاب
反射	رفلکس
反射	واکنش
反射	بازتاب
反射	انعکاس
反射	بازتاب
那個	که
訊號	سیگنالهای
訊號	انتن
訊號	سیگنال
訊號	علامت
血液	خونی
血液	خون
後方	عقب
日常	هروز
主人	master
主人	استادی
主人	ارباب
主人	استاد
審查	نقدهای
審查	مرور
審查	بازبینی
審查	بازدید
審查	سانسور
分解	تجزیه
福音	انجیل
最快	سریعترین
馬德里	مادرید
可能性	امکانات
可能性	احتمال
可能性	احتمال
可能性	احتمالات
可能性	احتمال
可能性	امکان
較高	بالاتری
較高	بالاتر
標示	معابر
標示	مارک
經濟學	اقتصاد
草地	چمن
草地	چمن
草地	چمنی
草地	علف
草地	علفزار
草地	چمنزار
中午	نیمروز
中午	ظهر
中午	نیمروز
中午	ظهر
減	کاهش
減	منهای
減	مینوس
談判	مذاکرات
談判	مذاکره
談判	مذاکره
談判	مذاکره
談判	مذاکرات
流通	گردش
流通	جریان
費用	اجرت
費用	مزد
費用	دستمزد
費用	هزینه
費用	شهریه
購物	فروشگاه
購物	خرید
購物	فروشی
購物	مغازه
購物	shop
購物	shopping
購物	خرید
天氣	هوای
天氣	هوا
最少	کمترین
最少	کمینه
撤銷	اجتناب
撤銷	برگردان
撤銷	برگرداندن
外觀	ظاهر
氣體	گس
氣體	گاز
喇嘛	لاما
盟軍	متفقین
盟軍	متحد
盟軍	متفقین
盟軍	متحدین
灰色	خاکستری
灰色	گری
灰色	خاکستری
妍	یئون
妍	یون
累積	انباشت
累積	تجمع
秩序	نظم
秩序	فرمان
秩序	دستور
秩序	سفارش
秩序	ترتیب
蘇丹	سودان
侵略	تهاجم
侵略	هجوم
侵略	پرخاشگری
侵略	تجاوز
鋼琴	piano
鋼琴	پیانوی
鋼琴	پیانو
監獄	زندانهای
監獄	زندانها
監獄	زندان
監獄	زندان
徐州	شوژو
促進	ارتقاء
促進	ترفیع
區間	فاصله
邊境	مرز
邊境	مرزهای
邊境	مرزها
邊境	لبه
邊境	مرزی
邊境	مرزبانی
邊境	مرز
邊境	لبۀ
邊境	مرزی
獵	شکار
遺產	میراث
遺產	ارث
遺產	میراثی
遺產	میراث
遺產	ارث
俄國	روسیه
電氣	برق
電氣	electrical
電氣	الکتریکی
電氣	برقی
電氣	الکتریکی
電氣	الکتریک
眉	ابرو
眉	ابرو
股權	عدل
股權	انصاف
為什麼	چرا
評估	ارزیابی
評估	ارزیابی
記憶體	رام
記憶體	ram
記憶體	رم
記憶體	خاطره
記憶體	حافظه
記憶體	حافظۀ
擴展	گسترده
擴展	افزونه
擴展	پسوند
擴展	گسترش
擴展	انبساط
擴展	بسط
擴展	گسترش
擴展	جفا
擴展	بسط
飯店	هتل
飯店	رستورانی
飯店	رستوران
龐	پانگ
龐	پنگ
解放軍	پلا
較大	بزرگتر
較大	بزرگتر
較大	بزرگتری
泰山	تارزان
每月	ماهانه
每月	ماهنامه
每月	ماهیانه
更換	جایگزینی
更換	جایگزین
更換	جایگزینی
更換	جایگزین
快樂	مسرت
快樂	شادی
快樂	جوی
快樂	شادمانی
快樂	خوشی
快樂	خوشبخت
快樂	خوش
快樂	شاد
快樂	خوشحال
快樂	مبارک
守護	گاردین
守護	نگهبانی
守護	گارد
法語	فرنچ
法語	فرانسه
法語	فرانسوی
頭部	هد
頭部	سر
盆地	حوضه
盆地	سماور
增長	رشد
粉絲	هواداران
粉絲	هوادارن
粉絲	طرفداران
粉絲	بادبزن
粉絲	طرفدار
粉絲	پنکه
粉絲	فن
拖	کشیدن
拖	تاو
拖	یدک
畫家	نقاش
消滅	نابودی
形狀	شکلها
形狀	شکل
兵器	سلاح
兵器	سلاح
迫害	فتنه
配偶	همسری
配偶	همسر
配偶	همسران
報紙	روزنامه
硫	گوگرد
硫	سولفور
硫	سولفور
腰	کمر
地產	ویژگی
地產	دارایی
地產	ملک
地產	اموال
地產	مالکیت
天堂	آسمان
天堂	بهشت
代表性	نمایندگی
關鍵	کلید
關鍵	کلیدی
約克	یورک
設計師	طراح
設計師	نگارنده
設計師	designer
框架	فریم
框架	چارچوب
框架	چهارچوب
框架	قاب
框架	چارچوب
框架	فریم
槍管	بشکه
抑制	بازدارندگی
室內	سالنی
互動	تعامل
互動	تعاملات
互動	تعامل
互動	نامزدی
互動	تعاملی
突擊	تهاجم
突擊	حمله
突擊	تجاوز
突擊	یورش
西蒙	سیمون
西蒙	سایمن
西蒙	سایمون
中等	متوسط
中等	میانه
武士	سامورایی
淡	کمرنگ
棚	آلونک
棚	گریست
等於	برابر
等於	مساوی
巨星	سوپراستار
國旗	پرچم
保加利亞	بلغارستان
酯	استر
判決	داوری
判決	قضاوت
判決	حکم
判決	حاکمیت
判決	قضاوت
判決	حکم
判決	قضاوتی
判決	داوری
羅馬尼亞	رومانی
入境	مدخل
入境	ورودی
入境	ورود
案例	پرونده
案例	کیس
案例	مورد
案例	موارد
提示	نکات
提示	نکته
提示	نوک
提示	انعام
提示	اشاره
提示	راهنمایی
周圍	اطراف
周圍	حوالی
短暫	گذرا
短暫	زودگذر
職員	کارمند
服裝	پوشاک
服裝	لباسها
服裝	لباس
服裝	لباسهای
服裝	لباس
服裝	پوشاک
雷達	راداری
雷達	رادار
排球	والیبال
滅絕	انقراض
滅絕	نابودی
納粹	نازی
納粹	نازیها
勞動	کارگری
勞動	کارگر
勞動	کارگری
勞動	کارگر
勞動	زایمان
溫泉	چشمه
溫泉	اسپا
航行	بادبان
航行	ناوبری
航行	قایقرانی
航行	دریانوردی
流亡	تبعید
流亡	تبعید
吹	ترکیدن
傾向	تمایلات
傾向	گرایش
修復	تعمیر
修復	تعمیرات
修復	رفع
修復	بازگردانی
修復	مرمت
修復	ترمیم
癌	سرطانی
癌	سرطان
瓶	بطری
領地	قلمروی
領地	قلمرو
飲食	آشپزی
飲食	خوردن
飲食	خوری
飲食	رژیم
飲食	رژیمی
社會主義	سوسیالیستی
社會主義	سوسیالیست
社會主義	سوسیالیسم
輻射	رادیواکتیو
輻射	رادیواکتیوی
輻射	رادیواکتیو
驚	شوکه
驚	شوک
奶	شیر
奶	میلک
壓	فشار
壓	فشاری
季節	فصلی
季節	فصل
季節	فصلها
季節	فصول
生態	اکولوژیکی
資深	ارشد
雞	مرغی
雞	مرغ
雞	جوجه
直升機	هلیکوپتر
直升機	بالگرد
直升機	هلیکوپتر
直升機	هلیکوپتر
直升機	بالگرد
直升機	هلیکوپترها
夥伴	همکار
夥伴	شریک
夥伴	شرکا
夥伴	همتای
夥伴	شریک
床	تخت
床	تختخواب
床	بستر
床	رختخواب
信任	تراست
信任	توکل
信任	اعتماد
信任	معتمد
信任	امین
袋	ساک
袋	کیسه
袋	کیف
袋	کیسه
各省	استانهای
踢	ضربه
踢	لگد
踢	شوت
重力	گرانشی
重力	جاذبه
重力	گرانش
判斷	داوری
判斷	قضاوت
判斷	حکم
判斷	حاکمیت
判斷	قضاوت
判斷	حکم
判斷	قضاوتی
判斷	داوری
驅逐艦	ویرانگر
驅逐艦	ناوشکن
散文	نثر
秘書	دبیر
秘書	منشی
棕	قهوهای
棕	براون
藥物	مواد
藥物	دارو
藥物	طب
藥物	پزشکی
藥物	داروها
藥物	دارو
藥物	تداوی
藥物	دارو
複製	تکراری
複製	تکثیر
複製	کپی
複製	رونوشت
捐	اهداء
捐	اهدا
捐	عضو
捐	صدقه
江蘇	جیانگسو
哈佛	هاروارد
提議	خواستگاری
提議	فرمایشات
提議	گزاره
提議	پیشنهادهای
交付	تحویل
交付	زایمان
交付	تحویل
傷害	صدمه
傷害	آزار
傷害	زخمی
吉爾	جیل
死者	قربانی
類別	مقوله
類別	دسته
類別	کلاس
類別	کلاسهای
類別	کلاسها
類別	رده
類別	ردۀ
類別	کلاس
類別	طبقاتی
類別	class
類別	کلاسی
復活	رستاخیز
邊緣	لبه
邊緣	اج
邊緣	لبۀ
邊緣	فرینج
酷	خونسرد
酷	خنک
酷	cool
辭職	استعفای
辭職	استعفاء
辭職	استعفا
辭職	استعفا
視覺	دیداری
視覺	بصری
視覺	تصویری
視覺	بصیرت
視覺	دید
視覺	ویژن
視覺	بینایی
精英	نخبگان
精英	نخبه
虛構	خیالی
虛構	تخیلی
可惜	ترحم
可惜	افسوس
假期	مرخصی
假期	تعطیلات
假期	تعطیلات
假期	اعیاد
軍人	سرباز
軍人	سربازی
言論	بلاغت
樊	بادبزن
樊	طرفدار
樊	پنکه
樊	فن
耿	گینگ
採訪	مصاحبه
採訪	مصاحبه
加藤	کاتو
芯	هارت
陰	یین
結局	پایان
結局	اختتامیه
結局	پایانی
旋轉	چرخشی
旋轉	چرخان
旋轉	چرخش
旋轉	چرخاندن
旋轉	چرخش
旋轉	اسپین
旋轉	چرخیدن
旋轉	چرخش
旋轉	دوار
額外	اضافی
額外	اضافه
美食	آشپزی
札幌	ساپورو
軍官	افسر
軍官	سرکار
近期	اخیرا
近期	اخیراً
近期	تازگی
近期	اخیر
物理學	فیزیک
具體	خاص
具體	مشخص
具體	بتون
具體	بتن
黎巴嫩	لبنان
黎巴嫩	لبنانی
黎巴嫩	لبنان
領導人	لیدر
領導人	رهبر
領導人	رهبران
比率	نسبت
比率	نسبتهای
作業	تکلیف
武力	زور
武力	اجباری
武力	نیرو
武力	اجبار
醫師	دکتری
醫師	داکتر
醫師	دکتر
三重	تریپل
器官	ارگان
器官	اندامها
器官	اندام
器官	ارگ
器官	ارگان
器官	اندام
山谷	دره
創意	خلاقیت
創意	خلاق
創意	خلاقانه
創意	خلاقیت
牛津	آکسفورد
當代	معاصر
協定	توافقنامه
協定	موافقتنامه
協定	قرارداد
協定	توافق
協定	توافقنامه
協定	توافقات
規格	مشخصات
規格	مشخصاتی
規格	مشخصاتش
規格	مشخصات
波士頓	بوستون
雕	عقاب
雕	ایگل
雕	هاک
雕	قوش
雕	هاوک
地獄	جهنم
地獄	دوزخ
混淆	آشفتگی
混淆	گیجی
混淆	اغتشاش
混淆	سردرگمی
混淆	پریشان
混淆	گیج
混淆	سردرگم
混淆	آشفته
參數	پارامتر
參數	آرگومان
參數	دلایل
參數	استدلال
藏族	تبتی
藏族	تبت
磡	hom
共用	اشتراک
插曲	قسمت
插曲	اپیزود
樂器	آلات
樂器	ساز
清理	پاکسازی
來賓	مهمان
來賓	میهمان
來賓	میهمانان
來賓	میهمان
來賓	مهمانان
耶路撒冷	اورشلیم
耶路撒冷	قدس
雕塑	مجسمه
雕塑	تندیس
雕塑	مجسمه
雕塑	تندیس
藝術家	هنرمندان
藝術家	هنرمند
藝術家	artist
藝術家	هنرمندی
廣西	گوانگشی
命運	سرنوشت
命運	تقدیر
命運	سرنوشتی
命運	سرنوشت
命運	تقدیر
料理	آشپزی
房子	خانه
崇拜	عبادت
崇拜	پرستش
積分	نقاط
積分	امتیاز
積分	انتگرال
擔心	نگران
例外	استثنا
例外	استثنا
例外	استثنای
布拉格	پراگ
指南	راهنما
指南	هدایت
指南	راهبر
插入	درج
插入	درج
明珠	pearl
明珠	مروارید
明珠	پرل
螺旋	مارپیچ
螺旋	پیچه
螺旋	مارپیچ
螺旋	مارپیچی
珊瑚	کورال
珊瑚	مرجان
珊瑚	مرجانی
遼	لیائو
財務	مالی
財務	مالی
預測	پیشبینی
期望	انتظارات
期望	امید
期望	انتظارات
期望	توقع
期望	آرزوهای
準則	راهبرد
呼籲	خودبینی
呼籲	استیناف
呼籲	توسل
公平	عدل
公平	انصاف
公平	فر
公平	عادلانه
公平	منصفانه
公平	انصاف
公平	منصف
電池	باطری
電池	باتری
電池	باطری
電池	باتری
尋求	طلب
窄	باریکه
窄	باریک
窄	باریکتر
失蹤	گمشده
獵人	شکارچیان
獵人	هانتر
獵人	شکارچی
葡萄	انگور
葡萄	انگور
葡萄	انگوری
老闆	رییس
老闆	رئیس
介入	امورات
介入	مداخله
皇室	رویال
皇室	سلطنتی
皇室	شاهانه
每小時	ساعتی
富豪	شاهانه
富豪	میلیاردر
富豪	ولوو
靈魂	نفس
靈魂	سول
靈魂	نفسی
靈魂	نفوس
杏	زردآلو
殼	شل
殼	پوسته
殼	صدف
工程師	مهندسان
工程師	مهندسین
工程師	کارشناسان
工程師	مهندس
工程師	engineer
祖母	مادربزرگ
春天	بهار
春天	بهاری
春天	اسپرینگ
用法	استعمال
