και	ja
πολιτιστικό	kulttuurinen
ισλάμ	islamin
ισλάμ	islam
ρωμαϊκό	roman
ρωμαϊκό	roomalainen
ρωμαϊκό	rooman
πεθαίνει	kuolee
πεθαίνει	kuolemaa
πεθαίνει	kuoleminen
πεθαίνει	kuolla
γαλαξία	galaksia
γαλαξία	galaxy
στέμμα	kruunua
στέμμα	crown
στέμμα	kruunu
στέμμα	kruunun
ακριβής	tarkka
ακριβής	täsmällinen
ακριβής	tarkat
ακριβής	tarkkaa
ακριβής	tarkka
ακριβής	tarkka
ακριβής	tarkat
αίτημα	pyytää
αίτημα	pyynnön
αίτημα	pyyntö
αίτημα	pyyntöä
αίτημα	pyydä
πόλεμοι	sodat
πόλεμοι	sotia
στρατιωτικά	armeija
στρατιωτικά	sotilas
στρατιωτικά	sotilaallinen
στρατιωτικά	armeijan
πλήρωμα	miehistö
πλήρωμα	miehistöä
πλήρωμα	miehistön
διανομή	jakelu
διανομή	jakauma
διανομή	jakautuminen
χώροι	tiloissa
χώροι	sivustojen
χώροι	sivustot
χώροι	sivustoja
χώροι	tilat
σικάγο	chicagoon
σικάγο	chicagosta
σικάγο	chicagossa
σικάγο	chicagon
σικάγο	chicago
επιστολές	kirjeet
επιστολές	kirjeitä
επιστολές	kirjain
επιστολές	kirjaimia
επιστολές	kirjaimet
σταθερό	vakaa
σταθερό	vakaasti
σταθερό	tasainen
σταθερό	vakaa
σταθερό	talli
σταθερό	vakaat
σταθερό	korjattu
σταθερό	kiinteät
σταθερό	kiinteän
σταθερό	kiinteä
αθλήματα	urheilua
αθλήματα	urheilu
πλαγιές	rinteet
καταδικάστηκε	tuomittiin
καταδικάστηκε	tuomittu
καταδικάστηκε	tuomittiin
καταδικάστηκε	tuominnut
καταδικάστηκε	tuomittu
καταδικάστηκε	tuominnut
καταδικάστηκε	tuomittu
καταδικάστηκε	tuomitsi
διαθέσιμο	saatavissa
διαθέσιμο	käytettävissä
διαθέσιμο	tarjolla
διαθέσιμο	saatavilla
διαθέσιμο	saatavana
έθνος	kansakunta
εμπρός	eteenpäin
στενή	rajaa
στενή	ahdas
στενή	kapea
στενή	suppea
πολίτης	siviili
πολίτης	kansalaista
πολίτης	kansalainen
πολίτης	kansalaisena
παρέμβαση	häiriöitä
παρέμβαση	häiriö
παρέμβαση	häirintä
παρέμβαση	häiriöt
παρέμβαση	interventio
παρέμβαση	väliintuloa
παρέμβαση	väliintulo
ένοπλες	aseellinen
ένοπλες	viritetty
ένοπλες	aseistettu
λάδι	öljyn
λάδι	öljyä
λάδι	öljy
λάδι	öljyt
σιδήρου	rauta
σιδήρου	rautaa
σιδήρου	raudan
αριστερή	vasemmalle
αριστερή	vasen
αριστερή	vasemmalla
έντονο	voimakasta
έντονο	voimakas
πυρκαγιά	tuli
πυρκαγιά	tulipalo
νεότερος	nuorin
νεότερος	nuoremman
νεότερος	nuorempia
νεότερος	nuorempi
μέτρηση	mittaus
μέτρηση	mittaaminen
μέτρηση	mittaus
μέτρηση	mittaukset
μέτρηση	mittaaminen
μεταφέρθηκαν	siirretty
μεταφέρθηκαν	siirretyt
μεταφέρθηκαν	siirrettiin
μεταφέρθηκαν	kuljetettu
μεταφέρθηκαν	kuljetetaan
επιχειρηματίας	liikemies
επιχειρηματίας	yrittäjä
χαρά	iloa
χαρά	ilon
χαρά	ilo
χαρά	ilo
χαρά	mielihyvää
χαρά	nautinto
αμβέρσα	antwerpenin
έγγραφο	asiakirjan
έγγραφο	dokumentti
έγγραφο	asiakirja
καταγραφή	nauhoitus
καταγραφή	tallentaa
καταγραφή	kirjaaminen
καταγραφή	tallentaminen
καταγραφή	tallennus
καταγραφή	ilmoittautuminen
καταγραφή	rekisteröinti
καταγραφή	rekisteröinnin
παρόμοιες	samanlaisia
παρόμοιες	samankaltaiset
παρόμοιες	samankaltaista
παρόμοιες	samanlaiset
παρόμοιες	samanlainen
παρόμοιες	samankaltainen
μετάδοση	lähetys
μετάδοση	lähetys
μετάδοση	lähetykset
ψυχή	psyyke
ψυχή	sielu
ψυχή	sielua
ψυχή	sielun
ψυχή	soul
κυπριακή	kyproksen
αντιπάλους	vastustajien
αντιπάλους	vastustajat
αντιπάλους	vastustajia
αξίζει	arvoinen
αξίζει	kannattaa
τείχος	wall
τείχος	seinä
τείχος	muuri
τείχος	seinän
τείχος	seinää
ιστορικούς	historioitsijat
οικία	kotipaikka
οικία	residence
οικία	asuinpaikka
οικία	oleskelu
πτολεμαίος	ptolemaios
θηλυκό	naaras
θηλυκό	nainen
θηλυκό	naisten
διήρκεσε	kestänyt
χιλ	kukkulalle
χιλ	mäki
χιλ	hill
ζημιές	vahingot
ζημιές	vaurio
ζημιές	vahinko
ζημιές	vahingot
ζημιές	vahinkoa
ζημιές	vauriot
πέφτει	kaatuu
πέφτει	putoaa
πέφτει	falls
ομιλία	puhe
ομιλία	puhetta
ομιλία	puheenvuoro
ελπίδα	toivoa
ελπίδα	toivo
ελπίδα	toivottavasti
σύλληψη	pidätys
σύλληψη	pidätetty
σύλληψη	pidätykset
σύλληψη	pidättää
σύλληψη	talteenotto
σύλληψη	vangita
αίτηση	sovellus
αίτηση	hakemuksen
αίτηση	sovelluksen
αίτηση	hakemus
αίτηση	soveltaminen
αίτηση	pyytää
αίτηση	pyynnön
αίτηση	pyyntö
αίτηση	pyyntöä
αίτηση	pyydä
χημικά	kemikaali
χημικά	kemiallinen
χημικά	kemialliset
χημικά	kemikaalien
χημικά	kemikaalit
χημικά	kemikaaleja
σικελία	sisilia
σικελία	sisilian
πλούσιο	rikkaita
πλούσιο	rikkaat
πλούσιο	rich
πλούσιο	rikas
πτυχίο	tutkinto
πτυχίο	diplomi
πτυχίο	asteen
πτυχίο	tutkinto
πτυχίο	aste
μαρτυρίες	lausuntoja
μαρτυρίες	kokemuksia
γρήγορη	nopea
γρήγορη	nopeasti
γρήγορη	nopeaa
γρήγορη	nopea
γρήγορη	nopeasti
εξοπλισμό	varusteet
εξοπλισμό	vaihde
επέλεξε	valitsi
ενδεχομένως	mahdollisesti
ενδεχομένως	mahdollisesti
σοβαρή	vakavat
σοβαρή	vakavaa
σοβαρή	vakava
σοβαρή	ankara
σοβαρή	vakavat
σοβαρή	vakava
ιατρός	lääkärin
ιατρός	lääkäri
αποσπάσματα	otteita
αποσπάσματα	otteita
βαριά	raskasta
βαριά	painava
βαριά	raskas
βαριά	raskaat
ουρανό	taivas
ουρανό	taivaan
ουρανό	sky
κόντρα	contra
κόντρα	vastoin
κόντρα	vastaan
ταξίδια	matkat
ταξίδια	matkoja
ταξίδια	matkustaa
ταξίδια	matkustaminen
ταξίδια	matkat
ταξίδια	matkailu
ταξίδια	matka
ταξίδια	matkustaa
ταξίδια	matkustaminen
ταξίδια	matkoilla
ταξίδια	matkustaa
ταξίδια	matkustaminen
ταξίδια	matkoja
ταξίδια	matkat
ταξίδια	trips
θετικές	positiiviset
θετικές	myönteinen
θετικές	positiivinen
θετικές	positiivista
φάσεις	vaiheita
φάσεις	vaiheet
φάσεις	vaiheissa
φάσεις	vaiheita
φάσεις	vaiheet
ήρωες	sankarit
ήρωες	sankareita
κρις	chris
προορισμό	määränpää
σκοτώσει	tapa
σκοτώσει	tappaa
σκοτώσει	tappakaa
επιδόσεις	suorituskyvyn
επιδόσεις	tehokkuus
επιδόσεις	esitys
επιδόσεις	suoritus
επιδόσεις	suorituskykyä
επιδόσεις	suorituskyky
τριάντα	kolmekymmentä
σταθμούς	asemat
διαλυτότητα	liukoisuus
αντικατάσταση	korvaaminen
αντικατάσταση	korvataan
αντικατάσταση	korvata
αντικατάσταση	korvataan
αντικατάσταση	korvaa
αντικατάσταση	korvata
αντικατάσταση	korvaaminen
αντικατάσταση	korvaamista
αντικατάσταση	varajäsen
αντικατάσταση	korvike
αντικατάσταση	korvaava
αντικατάσταση	korvaava
αντικατάσταση	korvaaminen
τοιχογραφίες	freskoja
βιομηχανική	teollinen
συνεργάτης	osakas
συνεργάτης	kumppani
συνεργάτης	kumppania
συνεργάτης	työkaveri
συνεργάτης	liitä
ασκήσεις	harjoituksia
ασκήσεις	harjoitukset
ασκήσεις	harjoituksia
κλαμπ	klubi
κλαμπ	club
κλαμπ	kerho
κλαμπ	seura
κλαμπ	seurat
αλφάβητο	aakkoset
εσωτερικά	sisäistä
εσωτερικά	sisäisen
εσωτερικά	sisäinen
εσωτερικά	sisäiset
εσωτερικά	sisäisesti
επιρροές	vaikutusvalta
επιρροές	vaikutusta
επιρροές	vaikutusvaltaa
επιρροές	vaikutus
επιρροές	vaikuttavat
επιρροές	vaikutteita
επιρροές	vaikuttaa
περού	perun
περού	perun
περού	peru
περού	perusta
έπαιζε	pelattu
έπαιζε	soitettu
έπαιζε	pelasi
έπαιζε	pelannut
σεναριογράφος	käsikirjoittaja
αστερισμό	tähdistö
υποχρεώσεις	velvoitteet
υποχρεώσεις	velvollisuudet
υποχρεώσεις	velvoitteita
υποχρεώσεις	velvollisuuksia
υποχρεώσεις	velat
υποχρεώσεις	sitoumukset
υποχρεώσεις	sitoumuksia
σπήλαιο	luola
δέλτα	delta
μπράιαν	brian
μπράιαν	brianin
φρανσουά	francois
φρανσουά	françois
φρανσουά	françois
ιδιωτική	yksityisiä
ιδιωτική	yksityiset
ιδιωτική	sotamies
ιδιωτική	yksityisen
ιδιωτική	yksityinen
θετικά	positiiviset
θετικά	myönteinen
θετικά	positiivinen
θετικά	positiivista
δυσκολίες	vaikeuksia
δυσκολίες	vaikeudet
δυσκολίες	vaikeus
δυσκολίες	vaikeuksia
δυσκολίες	vaikeudet
τάφο	hauta
τάφο	hautaa
τάφο	hauta
στάλθηκε	lähetetty
στάλθηκε	lähetetyt
στάλθηκε	lähetti
ατομικό	yksittäiset
ατομικό	yksilö
ατομικό	yksittäisten
ατομικό	yksilöllinen
ατομικό	yksittäinen
αναφέρθηκε	ilmoitettu
αναφέρθηκε	raportoitu
αναφέρθηκε	ilmoitetut
βουλγαρική	bulgarian
βουλγαρική	bulgaria
νομοθεσία	lainsäädäntöä
νομοθεσία	lainsäädännön
νομοθεσία	lainsäädäntö
αραβική	arabi
αραβική	arabia
αραβική	arabian
αραβική	arabiaa
δωρεάν	ilmaista
δωρεάν	ilmainen
δωρεάν	vapaa
δωρεάν	free
δωρεάν	ilmaiseksi
βελιγραδίου	belgradin
εξετάσεις	testien
εξετάσεις	testit
εξετάσεις	kokeet
εξετάσεις	koe
εξετάσεις	kokeet
συνδυασμός	yhdistelmän
συνδυασμός	yhdistelmä
συνδυασμός	yhdistetään
συνδυασμός	yhdistä
συνδυασμός	yhdistää
τζαζ	jazzia
τζαζ	jazz
λάθη	virheitä
λάθη	virheet
λάθη	virheitä
λάθη	virheet
σόλο	solo
σόλο	yksin
αντάρτες	sissejä
αντάρτες	kapinallisia
αντάρτες	kapinalliset
αντάρτες	partisaaneja
αντάρτες	kapinallisia
αντάρτες	kapinalliset
διατριβή	väitöskirja
συνέπειες	seuraukset
συνέπειες	seuraamukset
συνέπειες	seurauksia
συνέπειες	seuraukset
φιλοσοφική	filosofinen
προσωπικότητα	persoonallisuus
προσωπικότητα	luonne
προσωπικότητα	persoona
βελιγράδι	belgradin
οπαδούς	seuraajat
οπαδούς	seuraajia
οπαδούς	seuraajaa
ιερέας	pappia
ιερέας	pappi
επισκοπή	hiippakunta
ξενοδοχείο	hotellissa
ξενοδοχείο	hotelli
ξενοδοχείο	hotellin
διάσπαση	jako
διάσπαση	jaettu
επισήμως	virallisesti
επισήμως	muodollisesti
επισήμως	virallisesti
στάλιν	stalin
στάλιν	stalinin
στόχους	maalit
στόχους	tavoitteita
στόχους	maaleja
στόχους	tavoitteet
επαγγελματικό	ammatti
επαγγελματικό	ammattimainen
επαγγελματικό	ammatillinen
επαγγελματικό	ammattilainen
μαύρα	mustat
μαύρα	black
μαύρα	musta
μαύρα	mustaa
κίνδυνος	riskiä
κίνδυνος	vaara
κίνδυνος	riskit
κίνδυνος	riski
κίνδυνος	vaara
κίνδυνος	vaara
κίνδυνος	vaaraa
σχεδιασμού	suunnittelu
σχεδιασμού	suunnittelua
φυσικοί	fyysikot
αποδείχθηκε	todisti
αποδείχθηκε	osoittautunut
αποδείχθηκε	todistettu
αποδείχθηκε	osoittautui
κατανάλωση	kulutus
φλωρεντία	florence
φλωρεντία	firenzen
φλωρεντία	firenze
φλωρεντία	firenzessä
μονακό	monacon
υψηλότερο	korkeimman
υψηλότερο	korkeimmat
υψηλότερο	korkein
υψηλότερο	korkeampi
υψηλότερο	suurempi
μωάμεθ	muhammad
μωάμεθ	mohammed
διάγνωση	diagnoosi
μεταφορές	tulonsiirrot
μεταφορές	siirtoja
μεταφορές	siirrot
μεταφορές	liikenne
μεταφορές	kuljetukset
μεταφορές	kuljetus
εταιρίες	yhtiöt
εταιρίες	yritykset
εταιρίες	yritysten
εταιρίες	yrityksiä
εταιρίες	yhtiöt
εταιρίες	yritykset
φάρμακα	lääkettä
φάρμακα	lääketiede
φάρμακα	lääkkeet
φάρμακα	lääke
φάρμακα	lääkkeiden
φάρμακα	lääkkeet
φάρμακα	lääkkeitä
δυναμική	dynamiikka
δυναμική	dynamiikkaa
δυναμική	dynaamisia
δυναμική	dynaamiset
δυναμική	dynaaminen
δυναμική	dynaamista
κατάλληλο	tarkoituksenmukainen
κατάλληλο	asianmukaiset
κατάλληλο	asianmukainen
κατάλληλο	sopivaa
κατάλληλο	sopiva
κατάλληλο	sopivan
κατάλληλο	sopivat
κατάλληλο	soveltuva
κατάλληλο	sopiva
ακτίνα	säde
ακτίνα	säde
συνεργάτες	kumppaneita
συνεργάτες	yhteistyökumppanit
συνεργάτες	kumppanit
συνεργάτες	kumppanit
εναλλακτική	vaihtoehtoinen
εναλλακτική	vaihtoehtoiset
εναλλακτική	vaihtoehtoisia
εναλλακτική	vaihtoehto
εναλλακτική	varajäsen
εναλλακτική	vaihtoehtoinen
εξίσου	tasapuolisesti
εκφράσεις	ilmaisuja
εκφράσεις	ilmaisujen
ίαν	lan
ίαν	lan
ίαν	ian
μύθος	legendan
μύθος	taru
μύθος	legenda
μύθος	myytti
έξοδο	poistu
έξοδο	poistuminen
έξοδο	uloskäynti
πιστεύει	uskoo
χανς	hans
στερεά	kiinteää
στερεά	kiinteät
στερεά	kiinteä
ισορροπία	vaaka
ισορροπία	saldo
ισορροπία	tasapainoa
ισορροπία	tasapaino
ισορροπία	tase
ισορροπία	tasapainon
ισορροπία	tasapaino
ισορροπία	tasapainoa
ισπανός	espanjan
ισπανός	espanjalaiset
ισπανός	espanjalainen
ισπανός	espanja
ισπανός	espanjaa
τυπική	tyypillistä
τυπική	tyypillisiä
τυπική	tyypillinen
εξελίξεις	kehitys
ρυθμός	tahti
ρυθμός	arvioi
ρυθμός	korko
ρυθμός	tempo
ρυθμός	rytmiä
ρυθμός	rytmi
συνασπισμού	koalitio
κάστρα	linnoja
θεατές	katsojat
θεατές	katsojia
θεατές	katsojat
θεατές	katsojia
σφαγή	teurastus
σφαγή	verilöyly
σφαγή	verilöyly
σφαγή	teurastus
σφαγή	teurastus
σφαγή	teurastusta
σουλτάνος	sulttaani
ελαφρά	kevyesti
ελαφρά	lievä
ελαφρά	hieman
ελαφρά	hiukan
σεν	shen
βιρτζίνια	virginian
βιρτζίνια	virginia
βιρτζίνια	virginiassa
μέταλλα	metalli
μέταλλα	metal
μέταλλα	metallia
μέταλλα	metallinen
μέταλλα	metallit
σκηνοθέτες	johtajat
υποκατάσταση	korvaaminen
υποκατάσταση	korvaamista
χορός	dance
χορός	tanssit
χορός	tanssia
χορός	tanssi
χορός	tanssin
χορός	tanssii
χορός	tanssiminen
χορός	tanssia
χορός	tanssi
κολέγιο	college
κολέγιο	korkeakoulu
κολέγιο	yliopisto
κύμα	aallon
κύμα	aalto
σχεδιάστηκε	suunniteltiin
σχεδιάστηκε	suunnitellut
σχεδιάστηκε	suunniteltu
κέρματα	kolikot
κέρματα	kolikoita
βία	väkivalta
βία	väkivaltaa
βία	väkivaltaisuudet
μαδρίτη	madrid
μαδρίτη	madridin
μαδρίτη	madridissa
κάρλος	carlos
πύλες	gates
πύλες	portit
πύλες	porttien
πύλες	portteja
πύλες	portaaleja
πύλες	portteja
κορίτσι	likka
κορίτσι	girl
κορίτσι	tyttö
εγγονός	pojanpoika
εγγονός	lapsenlapsi
πρόσφατη	viimeaikainen
πρόσφατη	viimeaikaiset
πρόσφατη	viimeisimmät
πρόσφατη	äskettäin
ρίο	rio
ρίο	riossa
ρίο	rion
βυζάντιο	bysantin
σταύρος	stavros
αρσενικό	arsenikkia
αρσενικό	mies
αρσενικό	uros
επαγγελματίες	ammattilaisille
επαγγελματίες	ammattilaiset
επαγγελματίες	ammattilaisia
ψηφιακή	digital
ψηφιακή	digitaaliset
ψηφιακή	digitaalisen
ψηφιακή	digitaalinen
ηλεκτρονική	elektroniikka
ηλεκτρονική	sähköiset
ηλεκτρονική	sähköisen
ηλεκτρονική	sähköinen
ηλεκτρονική	elektroninen
ηλεκτρονική	elektroniset
τεράστιο	valtava
τεράστιο	valtavat
τεράστιο	suunnaton
τεράστιο	valtava
κομμουνιστικό	kommunisti
κομμουνιστικό	kommunistinen
κομμουνιστικό	kommunistit
χάνει	häviää
χάνει	häviäminen
χάνει	menettää
χάνει	häviöllä
χάνει	häviää
χάνει	menettää
επεκτάθηκε	laajennettu
επεκτάθηκε	laajentunut
κατάργηση	kumoaminen
κατάργηση	poistaminen
κατάργηση	lakkauttaminen
ήλιος	aurinkoa
ήλιος	sun
ήλιος	auringon
ήλιος	aurinko
άσπρο	valkoiset
άσπρο	valkoinen
άσπρο	valkoista
θεολογία	teologiaa
εκδοχές	versiot
εκδοχές	versioita
πρόεδροι	puheenjohtajat
ερώτημα	kyselyn
ερώτημα	kysely
ερώτημα	kysymyksen
ερώτημα	kysymys
σύνταξη	eläkkeen
σύνταξη	eläke
σύνταξη	syntaksi
τεχνικά	tekninen
τεχνικά	teknisesti
ιδιοκτήτης	omistajan
ιδιοκτήτης	omistaja
γαλαξίες	galakseja
κτήρια	rakennusten
κτήρια	kiinteistöt
κτήρια	rakennukset
κτήρια	rakennuksia
ωραία	mukavaa
ωραία	hienot
ωραία	hieno
ωραία	kiva
τάσεις	suuntaus
τάσεις	suuntauksia
τάσεις	suuntaukset
σελήνη	kuuta
σελήνη	kuu
σελήνη	kuun
σελήνη	moon
εύκολο	helppo
εύκολο	helppoa
εκτιμήσεις	arvioita
εκτιμήσεις	arviot
δούναβη	tonavan
απεικονίζεται	kuvattu
ολυμπιακοί	olympialaiset
διαρκεί	kestää
απάντησε	vastaa
απάντησε	vastaus
απάντησε	vastata
θηλαστικά	nisäkkäiden
θηλαστικά	nisäkkäiden
μεσαιωνική	keskiaikainen
ισοπαλία	sido
ισοπαλία	tasapeli
ισοπαλία	solmio
ισοπαλία	piirrä
ισοπαλία	tasapeli
ισοπαλία	piirtää
κεφαλή	head
κεφαλή	pää
κεφαλή	päätä
κεφαλή	pään
κεφαλή	ydinkärki
επαναστάτες	vallankumouksellisia
επαναστάτες	kapinallisia
επαναστάτες	kapinalliset
άθροισμα	summaa
άθροισμα	summa
παρακολούθησε	katsoi
παρακολούθησε	katsonut
παρακολούθησε	katsottu
παρακολούθησε	katsellut
παρακολούθησε	katseli
φυλακές	vankila
φυλακές	vankilassa
φυλακές	vankiloissa
φυλακές	vankilat
σήμαινε	tarkoitti
σήμαινε	merkitsi
σαλβαδόρ	salvador
ηλεκτρονικό	sähköiset
ηλεκτρονικό	sähköisen
ηλεκτρονικό	sähköinen
ηλεκτρονικό	elektroninen
ηλεκτρονικό	elektroniset
κάλεσε	kutsu
κάλεσε	soita
κάλεσε	puhelu
αερίου	kaasu
αερίου	kaasua
αερίου	bensiini
αερίου	bensa
αερίου	kaasun
σύνδρομο	syndrooma
σύνδρομο	oireyhtymä
ζεύγος	pari
ανακοινώνει	ilmoittaa
πόρων	varat
πόρων	voimavarat
πόρων	resursseja
πόρων	resurssit
συνοικίες	alueet
συνοικίες	piirit
ολοκληρωθεί	suoritettu
ολοκληρωθεί	päätökseen
ολοκληρωθεί	päättynyt
άσκηση	liikunta
άσκηση	liikunnan
άσκηση	liikuntaa
άσκηση	harjoitus
σημείωση	huomautus
σημείωση	huom
συμβολίζει	symboloi
ηλεκτρική	sähkö
ηλεκτρική	sähköinen
ηλεκτρική	sähköiset
ηλεκτρική	sähköllä
ηλεκτρική	sähkö
ηλεκτρική	sähköinen
ηλεκτρική	sähköiset
ηλεκτρικό	sähköllä
ηλεκτρικό	sähkö
ηλεκτρικό	sähköinen
ηλεκτρικό	sähköiset
αθηνά	athena
επιπτώσεις	törmäys
επιπτώσεις	vaikutusta
επιπτώσεις	vaikutus
επιπτώσεις	vaikutuksen
επιπτώσεις	vaikutukset
επιπτώσεις	seuraukset
επιπτώσεις	seuraamukset
επιπτώσεις	seurauksia
επιπτώσεις	seuraukset
επιπτώσεις	seuraukset
επιπτώσεις	vaikutus
επιπτώσεις	vaikutuksia
επιπτώσεις	vaikutukset
αγροτική	maaseudun
αγροτική	maaseutu
δορυφόρος	satelliitti
αρσενικά	mies
αρσενικά	uros
ξέρει	tietää
τραγωδία	murhenäytelmä
τραγωδία	tragedia
κλειδί	key
κλειδί	avain
κλειδί	avaimen
κλειδί	keskeinen
κλειδί	avainta
λευκά	valkoiset
λευκά	valkoinen
λευκά	valkoista
μάρκο	marko
μάρκο	marco
υπεύθυνη	vastuullinen
υπεύθυνη	vastuussa
υπεύθυνη	vastuuntuntoinen
πρωταθλητές	mestarit
πρωταθλητές	mestareita
μόρια	morian
μόρια	molekyylit
αυτόνομη	autonominen
αυτόνομη	itsenäiset
αυτόνομη	itsenäinen
αιγαίο	egeanmeren
τατουάζ	tatuointi
τατουάζ	tatuoinnin
τατουάζ	tatuoinnit
τατουάζ	tatuointeja
διαταγές	käsky
διαταγές	määräys
διαταγές	tilaukset
διαταγές	määräykset
διαταγές	käskyjä
διαταγές	tilauksia
ιδιοκτησίας	omistuksen
ιδιοκτησίας	omistusoikeus
ιδιοκτησίας	omistus
παιδεία	koulutus
αντίγραφο	kopioida
αντίγραφο	kopio
αντίγραφο	kopioi
αντίγραφο	kopio
αντίγραφο	jäljennös
αντίγραφο	kopio
φωτογραφίας	valokuvaus
ανοικτό	avaa
θρησκευτικά	uskontoa
θρησκευτικά	uskonto
θρησκευτικά	uskonnon
θρησκευτικά	uskonnollinen
θρησκευτικά	uskonnolliset
διάσταση	mitat
διάσταση	ulottuvuus
διάσταση	ulottuvuutta
μυθιστορήματα	romaaneja
χένρι	henrik
χένρι	henry
αξιολόγηση	arviointi
αξιολόγηση	arvio
αξιολόγηση	arviointi
αξιολόγηση	arvio
αντίθετο	vastakohta
αντίθετο	päinvastainen
αντίθετο	vastapäätä
ορολογία	terminologia
ορολογία	termit
ορολογία	käsitteet
ορολογία	terminologiaa
δημοφιλές	suosittu
δημοφιλές	suosittua
δημοφιλές	suosittuja
δημοφιλές	suositut
εντολές	käskee
εντολές	käsky
εντολές	määräys
εντολές	tilaukset
εντολές	määräykset
εντολές	käskyjä
εντολές	tilauksia
χειρόγραφα	käsikirjoituksia
χειρόγραφα	käsikirjoitus
κλινική	klinikalla
κλινική	klinikka
κλινική	kliiniset
κλινική	kliininen
μπαρόκ	barokki
πόλο	polo
πόλο	tanko
πόλο	pole
κάτοχος	omistajan
κάτοχος	omistaja
κάτοχος	haltija
μεθυλο	metyyli
συμμάχους	liittoutuneet
συμμάχους	liittolaisia
περιφερειακή	alueellinen
περιφερειακή	alueelliset
περιφερειακή	alueellisten
ιδρυτικό	perustaja
προηγούμενα	aikaisemmat
προηγούμενα	aiempi
προηγούμενα	edellinen
προηγούμενα	edelliset
προηγούμενα	aiemmat
επίσκεψη	vierailun
επίσκεψη	vierailu
επίσκεψη	käymään
επίσκεψη	käy
επίσκεψη	käynti
διακοπή	riko
διακοπή	rikkoa
διακοπή	tauko
διακοπή	keskeytys
διακοπή	keskeyttäminen
αποδοχή	hyväksyy
αποδοχή	hyväksyä
αποδοχή	hyväksytään
αποδοχή	hyväksytty
αποδοχή	hyväksyttiin
αποδοχή	hyväksytyt
αποδοχή	hyväksytään
αποδοχή	hyväksyminen
αποδοχή	hyväksyntä
αποδοχή	hyväksy
αποδοχή	hyväksyä
προστέθηκε	lisättiin
προστέθηκε	lisäsi
προστέθηκε	lisätty
άφιξη	saapumista
άφιξη	saapuminen
άφιξη	saapumisen
κυνήγι	metsästää
κυνήγι	hunt
κυνήγι	huntin
κυνήγι	jahti
κυνήγι	metsästys
κυνήγι	metsällä
κυνήγι	metsästämässä
κυνήγι	metsästystä
κυνήγι	metsästys
χριστιανούς	kristityt
χριστιανούς	kristittyjen
χριστιανούς	kristittyjä
πλεονέκτημα	etuna
πλεονέκτημα	etu
κόκκινη	punaiset
κόκκινη	punainen
κόκκινη	punaista
κόκκινη	red
διατηρείται	säilytetty
επιστημονικά	tieteellisesti
μουσικές	musikaali
μοναχός	munkin
μοναχός	munkki
μισέλ	michelle
μισέλ	michellen
μισέλ	michelin
μισέλ	michel
πρόθεση	aikomus
πρόθεση	aikomus
πρόθεση	aikomuksena
ψάρια	kala
ψάρια	kalastaa
ψάρια	kalaa
ψάρια	kalasta
ψάρια	kalat
μπιλ	laskuttaa
μπιλ	bill
μπιλ	lasku
παλαιότερο	vanhin
παλαιότερο	vanhimmat
τέξας	texasin
τέξας	texas
κανονικό	säännöllisesti
κανονικό	tavallinen
κανονικό	säännöllinen
κανονικό	säännölliset
κανονικό	tavallinen
κανονικό	normaali
κανονικό	normaalia
κανονικό	tavanomainen
διάσημο	kuuluisa
διάσημο	kuuluisia
διάσημο	kuuluisat
διάσημο	tunnettu
εξασφάλισε	varmistettu
εξασφάλισε	turvattu
τζόνσον	johnson
κόστα	costa
τζαμί	moskeija
πάλη	painia
πάλη	kamppailu
πάλη	kamppailua
πάλη	taistella
πάλη	taistele
πάλη	ottelu
πάλη	taistelu
θαλάσσια	meren
θαλάσσια	merijalkaväki
θαλάσσια	sotilas
αδυναμία	kyvyttömyys
αδυναμία	heikkous
αδυναμία	heikkoutta
αδυναμία	heikkoudet
οχυρό	stronghold
οχυρό	linnake
οχυρό	linnoitus
οχυρό	linnake
οχυρό	linnoitus
οχυρό	fort
μαθηματική	matemaattinen
τόνι	tony
τόνι	toni
μελετητές	oppineet
μελετητές	tutkijat
αγορές	ostokset
αγορές	ostot
αγορές	hankinnat
αγορές	markkinoiden
αγορές	markkinat
σύμπλεγμα	klusteri
αδερφή	siskon
αδερφή	sisko
σαμόα	samoalainen
σαμόα	samoa
επιστρέφοντας	palautetaan
εργάτες	työntekijöitä
εργάτες	työläiset
εργάτες	työntekijöiden
εργάτες	työntekijät
βασισμένο	perustuva
βασισμένο	perustuu
βασισμένο	perustuvat
φόρμουλα	formula
φόρμουλα	kaavan
φόρμουλα	kaava
φόρμουλα	kaavaa
συντεταγμένες	koordinaatteja
συντεταγμένες	koordinaatit
έρχονται	tulee
έρχονται	tulossa
έρχονται	tullaan
λόγοι	syyt
λόγοι	syitä
προσβολή	loukkaa
προσβολή	loukata
προσβολή	loukkaus
λύσεις	ratkaisuista
λύσεις	ratkaisut
λύσεις	ratkaisuja
ανεξάρτητες	itsenäiset
ανεξάρτητες	riippumaton
ανεξάρτητες	itsenäinen
κριμαίας	krimin
πτήσεις	lentoja
πτήσεις	lennot
κρασί	viinit
κρασί	viiniä
κρασί	viini
επηρέασε	vaikuttanut
επηρέασε	vaikutti
νάτριο	natriumia
νάτριο	natrium
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	daisyn
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodite
αφροδίτη	venus
αποδεκτή	hyväksyttävät
