від	จาก
висить	แขวน
висить	เที่ยว
монахи	พระ
переконав	ชักชวน
промо	โปรโมชัน
банда	แก๊ง
окуляри	แว่น
окуляри	แว่นตา
окуляри	แก้ว
пет	แพท
пет	pat
пет	ลูบ
синтаксис	ไวยากรณ์
вірити	เชื่อ
вірити	ศรัทธา
нововведення	นวัตกรรม
дуби	โอ๊ต
дуби	โอ๊ค
спричинили	กระตุ้น
єкатеринбург	yekaterinburg
засідку	ซุ่ม
ток	ต๊อก
епідемія	sverdlovsk
вантаж	สินค้า
стріляти	ยิง
стріляти	ถ่าย
турів	ทัวร์
гарячі	ร้อนๆ
гарячі	ร้อน
гарячі	hot
корейська	เกาหลี
клавіші	กุญแจ
винагороду	รางวัล
комерційна	พาณิชย์
комерційна	พาณิชย์
комерційна	โฆษณา
карате	คาราเต้
янко	janko
стоун	stone
стоун	หิน
стоун	ศิลา
бджоли	ผึ้ง
бджоли	บี
бджоли	ผึ้ง
лілі	ลิลลี่
воронеж	voronezh
док	หมอ
віртуальний	เสมือน
фільтри	กรอง
дайте	มอบ
дайте	ให้
статистику	สถิติ
теплі	อบอุ่น
теплі	อุ่น
уподобання	ถูกใจ
прапорець	ธงชาติ
прапорець	ธง
флеш	flash
флеш	แฟลช
сліпий	บอด
сліпий	ตาบอด
важкою	เหนื่อย
змішування	กลมกลืน
змішування	ผสม
змішування	กลมกลืน
анімація	เคลื่อนไหว
анімація	การ์ตูน
комуністичний	คอมมิวนิสต์
пощастило	ลัคกี้
пощастило	โชค
пекло	นรก
хаос	วุ่นวาย
ліверпуль	ลิเวอร์พูล
ліверпуль	liverpool
системний	ระบบ
досвідчених	ประสบ
сухе	แห้ง
сухе	แล้ง
сухе	แห้งๆ
класика	คลาสสิค
класика	classic
кинути	วาง
кинути	หย่อน
кинути	หยด
кинути	ดรอป
кинути	ขว้าง
кинути	โยน
кинути	กลิ้ง
кинути	ม้วน
бельгійські	เบลเยียม
бельгійські	เบลเยี่ยม
язика	ลิ้น
нестача	ขาด
бренду	ยี่ห้อ
бренду	แบรนด์
гілками	กิ่ง
гілками	สาขา
колос	colossus
звільнився	เกษียณ
ввв	vvv
попередити	เตือน
попередити	แจง
ненависть	เกลียด
континент	ทวีป
бомба	ระเบิด
вірним	ศรัทธา
серро	cerro
крейг	เคร็ก
крейг	เคร
гордість	ศักดิ์ศรี
доменів	โดเมน
гаваї	ฮาวาย
екіпажі	พิม
чистих	บริสุทธิ์
вчинили	ทำ
примусово	บังคับ
примусово	บังคับ
примусово	แรง
нижча	ลด
нижча	ต่ำ
нижча	ล่าง
кістка	กระดูก
чарівна	เวทมนตร์
чарівна	มนตร์
втратити	แพ้
втратити	เสีย
декору	ตกแต่ง
іспанію	สเปน
мудрість	ปัญญา
мудрість	ภูมิปัญญา
чжу	จู
грамів	กิโลกรัม
грамів	กรัม
грамів	กรัม
круті	เท่ห์
круті	เท่
круті	เจ๋ง
круті	เย็น
збоку	ด้าน
збоку	ไซด์
збоку	ข้าง
кукурудза	ข้าวโพด
кукурудза	ข้าวโพด
вади	แมลง
автомати	สล๊อต
автомати	สล็อต
автомати	ล็อต
побажання	ประสงค์
побажання	ปรารถนา
кипіння	เดือด
близнюки	ฝาแฝด
близнюки	แฝด
померти	ตาย
лондонський	london
лондонський	ลอนดอน
міна	เหมือง
приховані	ซ่อน
замінила	แทนที่
лінкор	ประจัญบาน
лінкор	เรือรบ
акул	ฉลาม
мадагаскар	มาดากัสการ์
призначити	กำหนด
лазар	lazare
слухати	ฟัง
запланований	วางแผน
чисті	บริสุทธิ์
малювати	ทาสี
малювати	วาด
азот	ไนโตรเจน
раю	พาราไดซ์
раю	สวรรค์
раю	พาราไดส์
приховати	ซ่อน
ява	ชวา
ява	จาวา
розумний	ฉลาด
розумний	ฉลาด
мексиканський	เม็กซิโก
правою	rmb
розваги	บันเทิง
жарт	มุข
жарт	มุก
жарт	ตลก
жарт	อำ
прогресивний	ก้าวหน้า
козлов	kozlov
швидкі	รวดเร็ว
швидкі	ด่วน
швидкі	ไว
швидкі	รวดเร็ว
швидкі	เร็ว
швидкі	ด่วน
швидкі	fast
швидкі	ไว
напругу	ตึงเครียด
напругу	ตึง
слона	ช้าง
мура	mura
доріжки	แทร็ก
доріжки	แทร็ค
аграрна	การเกษตร
аграрна	เกษตรกรรม
аграрна	เกษตร
прапорці	ธงชาติ
прапорці	flags
прапорці	ธง
слуга	บ่าว
бандура	bandura
тринадцять	thirteen
солідарності	สามัคคี
дік	ดิ๊ก
дік	ดิ๊ค
радості	joy
радості	จอย
зручний	สะดวก
зручний	สะดวก
зручний	สบาย
зручний	สบายใจ
гріх	บาป
змішаний	ผสม
відмовились	ปฏิเสธ
спирт	เหล้า
спирт	แอลกอฮอล์
стоячи	ยืน
генетика	พันธุกรรม
генетика	กรรมพันธุ์
застаріла	มรดก
мертвий	ตาย
свині	หมู
свині	หมู
китайці	จีน
адміністративне	ธุรการ
тихо	เงียบ
тімоті	ทิม
посилити	แน่น
кармен	carmen
співала	แซง
співала	ซัง
співала	ซาง
трансляція	สด
глина	เคลย์
глина	ดิน
безсмертя	อมตะ
тонни	ตัน
тонни	ตัน
тонни	ton
методику	เทคนิค
деп	dep
штани	กางเกง
штани	กางเกง
нирки	ไต
показувати	แสดง
показувати	โชว์
показувати	แสดง
складне	ท้าทาย
складне	ยาก
контекст	บริบท
занурення	จม
пальцями	นิ้ว
запліднення	ผสมเทียม
атомна	อะตอม
атомна	ปรมาณู
горло	คอ
погана	แย่
погана	ร้าย
погана	bad
погана	เลว
антверпен	antwerp
удіне	udine
дівчинку	ถุงเท้า
патрони	ตลับ
детальний	ละเอียด
детальний	ละเอียด
холл	ฮอล
холл	ฮอลล์
бабусі	ยาย
стамбула	อิสตันบูล
студентська	นักเรียน
студентська	นักศึกษา
гуртожиток	หอพัก
гуртожиток	หอ
гуртожиток	หอพัก
гуртожиток	หอพัก
читачі	ติดตาม
кристал	ใส
веселка	สายรุ้ง
веселка	เรนโบว์
веселка	รุ้ง
жирним	หนา
порожній	ว่างๆ
порожній	ว่าง
порожній	ว่าง
ведуча	โฮสต์
ведуча	จัด
атрибути	คุณลักษณะ
півтори	ครึ่ง
вочевидь	เห็นๆ
небезпечний	อันตราย
худоба	ปศุสัตว์
лесь	les
лесь	เลส
лесь	เล
кальярі	cagliari
корови	วัว
формальні	ปรกติ
формальні	ปกติ
формальні	ทางการ
порівнювати	เทียบ
виснаження	อ่อนเพลีย
істина	ทรู
істина	true
істина	จริง
істина	แท้
кабріолет	ประทุน
вітамін	วิตามิน
вітамін	vitamin
коннор	คอนเนอร์
соломона	โซโลมอน
вуд	วูด
вуд	ไม้
ваффен	waffen
роті	ปาก
пристрасті	กิเลส
пристрасті	ตัณหา
ангели	เทวดา
буря	พายุ
хижі	กระท่อม
хижі	โดยสาร
максимальне	สูงสุด
згадав	จดจำ
валле	vallée
вірний	ซื่อสัตย์
вірний	ภักดี
вірний	ศรัทธา
реактивний	เจ็ต
клей	กาว
клей	เคลย์
клей	ดิน
аркуші	ผ้าปูที่นอน
кириченко	andrey
чен	เฉิน
чен	เชง
кілограмів	กิโลกรัม
розбився	ตก
магія	เวทมนตร์
магія	มนตร์
берн	เบิร์น
весняний	spring
весняний	สปริง
світлина	รูป
світлина	ภาพถ่าย
світлина	รูปภาพ
шосте	sixth
яблука	แอ๊ปเปิ้ล
яблука	แอปเปิล
яблука	เปิ้ล
познань	poznań
аркушів	ผ้าปูที่นอน
каса	casa
радий	ดีใจ
шию	คอร์
шию	คอ
шию	คอง
шию	ต้นคอ
вставки	แทรก
категоризації	categorizes
минулі	อดีต
чак	ชัค
чак	chuck
слон	ช้าง
шлезвіг	schleswig
грецьке	กรีก
нейтронів	นิวตรอน
бик	กระทิง
справедливо	แฟร์
справедливо	ยุติธรรม
джазу	แจ๊ซ
джазу	แจ๊ส
гранат	ทับทิม
туман	หมอก
туман	หมอก
рецепт	สูตร
дідусь	ปู่
дідусь	ปู่
троянди	กุหลาบ
інвентар	อุปกรณ์
клієнти	ลูกค้า
клієнти	ลูกค้า
крішна	กฤษณะ
десятий	tenth
турку	turku
влаштувати	พอดี
влаштувати	ฟิต
влаштувати	fit
красуня	ฮอต
клапан	วาล์ว
улус	เขต
улус	อำเภอ
благодійна	ทำบุญ
животі	ท้อง
животі	พุง
животі	สะดือ
розкидані	กระจัดกระจาย
суворий	ขรุขระ
суворий	ลำบาก
суворий	หยาบ
забути	ลืม
забути	ลืม
дим	ควัน
серіалів	serials
пляма	คราบ
пляма	จุด
білла	บิล
білла	bill
мораль	คุณธรรม
мораль	จริยธรรม
зацікавлення	ดอกเบี้ย
зацікавлення	สนใจ
квитки	ตั๋ว
квитки	บัตร
приголосний	พยัญชนะ
співають	สิงห์
співають	ร้อง
кокс	cox
кокс	โค้ก
кокс	โคเคน
кувейт	คูเวต
слуху	หู
норвезька	นอร์เวย์
зазначений	ระบุ
лідерство	ผู้นำ
постріли	นัด
постріли	ลูกปืน
постріли	กระสุน
священні	ศักดิ์สิทธิ์
священні	ศีล
священні	ศักดิ์สิทธิ์
свічки	เทียน
аварія	อุบัติเหตุ
аварія	คว่ำ
аварія	ตก
окб	okb
машинами	เครื่องจักร
сот	wto
титан	titan
кайл	ไค
кайл	ไคล
кайл	ไคล์
грошовий	แคช
грошовий	เงิน
грошовий	เงินสด
грошовий	cash
пальми	ฝ่ามือ
пальми	ปาล์ม
слідувати	ติดตาม
слідувати	ตาม
фернандес	fernández
згортання	ถล่ม
згортання	ยุบ
згортання	ย่อ
вечірня	เย็น
олені	กวาง
фіджі	ฟิจิ
дублін	ดับลิน
антонін	antoninus
антонін	antonín
господарствах	ฟาร์ม
заміжня	แต่งงาน
цікавиться	สนใจ
поклала	ยัด
психологічна	จิตวิทยา
паскаль	pascal
догляд	grooming
догляд	แคร์
догляд	สน
догляд	สนใจ
надзвичайні	ฉุกเฉิน
надзвичайні	ภาวะฉุกเฉิน
плече	ไหล่
кругла	กลม
кругла	กลมๆ
кругла	รอบ
кругла	วงกลม
страшний	สยอง
проголосував	โหวต
грот	grotto
кривих	โค้ง
шапка	หมวก
шапка	cap
шапка	หมวก
змішана	ผสม
сильною	เข้ม
сильною	strong
сильною	แรง
сильною	แข็งแกร่ง
похідна	ดัดแปลง
картоплю	potato
згода	ยินยอม
соціалізм	สังคมนิยม
вівторок	อังคาร
вячеслав	vyacheslav
холодні	หนาว
холодні	เย็น
холодні	เย็นๆ
метрах	เมตร
грубо	หยาบ
грубо	หยาบ
пити	ดื่ม
пити	คอแห้ง
пити	กระหาย
оленя	กวาง
манери	มารยาท
сенегалу	เซเนกัล
рішельє	richelieu
звичайну	สามัญ
звичайну	ธรรมดา
приєднати	แนบ
коми	โคม่า
гріхи	บาป
кулю	ลูกปืน
кулю	กระสุน
іон	ไอออน
іон	ยอน
мавпи	ลิง
лібертадорес	libertadores
каїр	ไคโร
непал	เนปาล
унікальне	เอกลักษณ์
язик	ลิ้น
май	เชียงใหม่
май	maj
вибране	เลือก
новонароджених	ดีซ่าน
пелюстки	กลีบ
перо	ปากกา
перо	ขน
бакалавр	bachelor
елі	ไล
елі	อีไล
тато	พ่อ
електрики	ไฟฟ้า
роги	ระฆัง
роги	กระดิ่ง
організаційна	องค์กร
кутку	มุม
винести	รับมือ
винести	จัดการ
кіпрі	ไซปรัส
вимір	มิติ
кухар	ปรุง
кухар	ครัว
кухар	หุง
вівці	แกะ
заборонили	แบน
кермо	ล้อ
продемонструвати	สาธิต
нормальні	ปรกติ
нормальні	ธรรมดา
нормальні	ปกติ
знімали	หนัง
знімали	ภาพยนต์
знімали	ภาพยนตร์
заслуговують	สมควร
бічна	ด้าน
бічна	ไซด์
бічна	ข้าง
сканування	สแกน
платні	ซื้อ
сльози	น้ำตา
перська	เปอร์เซีย
нарада	พบปะ
нарада	ประชุม
криві	โค้ง
яскраве	สดใส
яскраве	สว่าง
яскраве	สีสัน
проголосувати	โหวต
крісло	เก้าอี้
легені	ปอด
легені	ปอด
підкорити	เอาชนะ
підкорити	พิชิต
віз	ตะกร้า
віз	เกวียน
дроту	ลวด
наставник	mentor
джош	จอช
наруто	naruto
торрес	ทอร์เรส
плач	ร้องไห้
промову	สุนทรพจน์
алюміній	อะลูมิเนียม
орієнтацію	ปฐมนิเทศ
вибухові	ประทัด
програміст	โปรแกรมเมอร์
канаду	แคนาดา
танок	เต้นรำ
танок	เต้น
байтів	ไบต์
байтів	ไบต์
заяв	คำแถลง
заяв	statement
вальядолід	valladolid
сергей	sergej
направлена	กำกับ
ватажок	ผู้นำ
баттіста	battista
відкривати	รื้อ
видіння	นิมิต
видіння	นิมิตร
видіння	นิมิตร
чеською	เช็ก
шестеро	หก
шестеро	six
фсб	ฟุ้ง
фсб	เป่า
іштван	istván
висвітлює	นวล
ага	agha
ага	ใช่
ага	เย่
ага	aga
лінзи	เลนส์
лінзи	เลนส์
шок	ช็อค
шок	ช๊อค
шок	ช็อก
шок	ช็อต
тимчасова	ชั่วคราว
добрива	ปุ๋ย
ліберальна	เสรีนิยม
гаї	hai
гаї	ไห
авраам	avraham
незалежне	อิสระ
незалежне	เอกราช
рідкий	ของเหลว
рідкий	เหลว
звернулася	ประยุกต์
карлик	แคระ
страждав	ทรมาน
страждав	ประสบ
маунт	ภูเขา
ферменти	เอนไซม์
частинка	อนุภาค
подяку	กตัญญู
краплі	หยอด
краплі	หยด
популярне	นิยม
популярне	เด่น
гірка	เปรี้ยว
небом	sky
небом	ท้องฟ้า
небом	ฟ้า
свинець	นำ
свинець	ตะกั่ว
семінарів	สัมมนา
найголовніше	ไฮไลท์
найголовніше	ไฮไลต์
красивий	สวยๆ
красивий	สวย
красивий	สวยงาม
красивий	งดงาม
фарбування	coating
фарбування	เคลือบ
пту	ptu
кшиштоф	krzysztof
раби	บ่าว
раби	ทาส
щасливий	สุขใจ
щасливий	ดีใจ
щасливий	แฮปปี้
букет	ช่อ
повір	เชื่อ
повір	ศรัทธา
мессі	messi
плакати	ร้องไห้
плакати	ร่ำไห้
біографію	ชีวประวัติ
тунелів	อุโมงค์
мультфільмів	การ์ตูน
гор	กอร์
куско	cuzco
тара	ธาร
журавель	เครน
допускає	อนุญาต
оточили	ล้อม
бартоломео	bartolomeo
водяне	น้ำ
водяне	นํ้า
піаніно	เปียนโน
шоста	sixth
намалював	ดรูว์
намалював	ดรูว
лорен	ลอว์เรน
лорен	ลอเรน
віта	vita
їхали	ขับ
їхали	ขับขี่
сулейман	suleiman
майка	ไมค์
майка	ไมก้า
живота	ท้อง
живота	พุง
живота	สะดือ
гама	กามา
погане	แย่
погане	ร้าย
погане	bad
погане	เลว
депресія	หดหู่
депресія	หดหู่
скидання	ทิ้ง
шульц	schulz
нур	nur
годинники	นาฬิกา
хобі	hobby
втечу	หนี
ніколо	nicolò
осака	osaka
степанов	stepanov
погодитися	ยอมรับ
ідентифікувати	ระบุ
довідки	สอบถาม
довідки	คำถาม
виділяти	ผัด
виділяти	pad
кольорова	สี
кольорова	สีสัน
кольорова	สี
куріння	บุหรี่
веселі	ร่าเริง
веселі	ขัน
веселі	ตลก
веселі	ขำ
помаранчевий	ส้ม
губа	อ่าว
гілберт	กิลเบิร์ต
ідеалів	อุดมคติ
дорослий	ผู้ใหญ่
багатою	รุ่งเรือง
виразів	วลี
перстень	แหวน
перстень	วงแหวน
перстень	ring
перстень	ริง
відповіли	ตอบ
інженерія	วิศวกรรมศาสตร์
інженерія	วิศวกรรม
чад	ชาด
чад	แชด
лінн	ลิน
депортіво	deportivo
ліжка	ที่นอน
ліжка	เตียง
подяки	เครดิต
астрономічна	ดาราศาสตร์
северин	severin
експериментальна	ทดลอง
топографічна	topographic
прогулянки	เดิน
площина	ภายใน
площина	inner
лапки	คำคม
декоративний	ตกแต่ง
комерційне	พาณิชย์
комерційне	โฆษณา
марафон	มาราธอน
електронне	อิเล็กทรอนิกส์
олімпіада	โอลิมปิก
життєво	สำคัญ
ієрогліфи	cjk
друкувати	พิมพ์
цінний	คุณค่า
зізнається	สารภาพ
обвинувачення	โจทก์
муха	ฟลาย
муха	บิน
жорстокі	รุนแรง
мік	มิค
мік	มิก
шанхай	เซี่ยงไฮ้
функціональність	คุณสมบัติ
дюк	ดุ๊ค
дюк	ดุค
дюк	ดุก
дюк	ดุ๊ก
вистачить	หาย
вистачить	รักษา
вистачить	เยียวยา
ной	neu
голки	เข็ม
агресію	ทำร้าย
передбачити	ทำนาย
публічний	สาธารณชน
публічний	public
публічний	สาธารณะ
дзен	เซน
дзен	zen
летить	แมลงวัน
обід	เที่ยง
обід	ดินเนอร์
індустрія	อุตสาหกรรม
оновлений	อัพเดท
еко	eco
учням	นักเรียน
учням	นักศึกษา
учням	ม่านตา
навчали	ฝึก
варті	มิจฉาชีพ
варті	มูลค่า
варті	คุ้ม
дріб	เศษส่วน
моніка	monika
готуються	พัสดุ
альма	อัลม่า
імунітет	ภูมิคุ้มกัน
імунітет	ภูมิคุ้มกัน
леви	สิงโต
захищений	ปลอดภัย
резервний	สำรอง
образа	ดูถูก
образа	ดูถูก
купи	กอง
гетеборг	gothenburg
просту	ง่าย
просту	ง่ายๆ
воррен	วอร์เรน
ножі	มีด
фазу	เฟส
лор	laure
шторм	พายุ
автомагістраль	มอเตอร์เวย์
супутником	สหาย
ялина	ต้นสน
ритуал	พิธีกรรม
ручний	คู่มือ
крамниця	ร้าน
спричинити	เพราะ
спричинити	สาเหตุ
диявола	hob
семінар	สัมมนา
бон	บอ
бон	บอน
бон	bon
академічна	วิชาการ
молекула	โมเลกุล
меркурій	ปรอท
потомство	seed
потомство	เมล็ด
нога	เท้า
нога	ตีน
нога	ขา
ручки	ปากกา
зінаїда	zinaida
запрошено	เชิญ
люблін	lublin
виміри	มิติ
виміри	ขนาด
ідеали	อุดมคติ
близнюк	twin
близнюк	ฝาแฝด
близнюк	แฝด
піклування	แคร์
піклування	สน
піклування	สนใจ
пальця	นิ้ว
негативне	ติดลบ
негативне	ลบ
поточна	ปัจจุบัน
дивним	แปลกๆ
дивним	แปลก
дивним	แปลก
святкові	เทศกาล
святкові	รื่นเริง
коров	ฉีด
щоденники	ไดอารี่
інтенсивне	intensive
співали	แซง
співали	ซัง
співали	ซาง
метелик	ผีเสื้อ
место	mesto
заплатити	จ่าย
заплатити	ชำระ
жито	ไรย์
вантажі	โหลด
бетмен	batman
публікувати	โพสต์
злочинці	อาชญากร
чоботи	บูต
чоботи	บูต
порожні	ว่างๆ
порожні	ว่าง
вроцлав	wrocław
брехня	โกหก
стежити	แทร็ก
стежити	แทร็ค
стежити	ติดตาม
стежити	ตาม
поштою	จดหมาย
натан	ธาน
натан	เนธาน
ляльки	ตุ๊กตา
квартету	ไนจีเรีย
замовник	ลูกค้า
відмінний	เลิศ
рабства	พันธนาการ
печеру	ถ้ำ
краєвиди	ฉาก
комірки	เซลล์
комірки	เซลล์
люкс	condo
люкс	หรูหรา
бідні	คนจน
бідні	ยากจน
барак	barak
адідже	adige
приваблює	ดึงดูด
селезінка	ม้าม
нюрнберг	nürnberg
пишіть	เขียน
фотографію	ภาพถ่าย
натуральні	natural
натуральні	ธรรมชาติ
фігурки	ตัวเลข
завантажувати	บูต
обставинах	ประสบการณ์
скрипці	ไวโอลิน
стопи	ฟุต
стопи	เท้า
стопи	ฟิต
розійшлися	แตก
розійшлися	พัง
розійшлися	หัก
лін	หลิง
лін	หล่ง
слабка	อ่อนแอ
слабка	อ่อน
біл	บิล
біл	bill
сукні	ชุด
тобою	เจ้า
тобою	คุณ
тобою	เธอ
інституції	สถาบัน
привіт	เฮ้
привіт	เฮ
клітки	กรง
слонів	ช้าง
коен	koen
кошице	košice
підтвердила	ยืนยัน
королівське	รอยัล
королівське	ราชวงศ์
молочні	นม
запаху	กลิ่น
крах	crush
крах	ปิ๊ง
крах	ขยี้
крах	คว่ำ
крах	ตก
вигоди	ประโยชน์
реагувати	โต้ตอบ
реагувати	ปฏิกิริยา
уміння	ทักษะ
уміння	skill
уміння	ทักษะ
зевс	ซุส
зевс	ซุซุ
нем	nem
нудота	คลื่นไส้
повів	นำพา
повів	led
повів	ชักนำ
поясніть	อธิบาย
щука	ไพก์
щука	ไพค์
ланцюги	โซ่
чаша	ชาม
чаша	คัพ
чаша	ถ้วย
вісла	vistula
провал	ขัดข้อง
розділили	แตก
рефері	กรรมการ
сокира	ขวาน
злочинець	อาชญากร
злочинець	อาชญากรรม
лінк	ลิงก์
лінк	ลิงค์
дослідити	สำรวจ
добавки	เสริม
наркотики	ยา
суп	ซุป
затримка	ล่าช้า
затримка	ล่าช้า
затримка	lag
затримка	ชักช้า
суворі	รุนแรง
суворі	สาหัส
челсі	chelsea
звітів	รายงาน
комунізм	คอมมิวนิสต์
сом	som
магічні	ขลัง
магічні	วิเศษ
штучна	เทียม
штучна	ประดิษฐ์
масову	ฮิสทีเรีย
бос	boss
мовчання	เงียบ
компроміс	ประนีประนอม
слідами	ฝีเท้า
вад	แมลง
надійшов	ร้องขอ
нора	นอ
субота	เสาร์
прихований	ซ่อน
прихований	ปกปิด
роботодавців	นายจ้าง
обладунки	เกราะ
даг	dag
газова	แก๊ส
газова	ก๊าซ
газова	น้ำมัน
гімнасти	ยิมนาสติก
голосував	โหวต
волейбол	วอลเล่ย์
волейбол	วอลเลย์บอล
живіт	ท้อง
живіт	กระเพาะ
пія	เพียร์
банер	แบนเนอร์
жир	คลับ
жир	สโมสร
жир	ดอกจิก
жир	จิก
жири	อ้วน
жири	อ้วนๆ
романья	romagna
африканські	แอฟริกา
монумента	monumenta
мансур	mansour
мансур	mansur
прозорий	โปร่งแสง
прозорий	โปร่งใส
прозорий	โปร่ง
замовив	สั่ง
поїздка	ขี่
воклюз	vaucluse
блискавка	ฟ้าผ่า
блискавка	สายฟ้า
дір	รู
ізольовані	แยก
сас	sas
сас	crl
сподобався	ถูกใจ
спотворення	บิดเบือน
спотворення	บิดเบือน
фокус	โฟกัส
фокус	ชี้
сало	salo
спати	นอน
спати	หลับ
коштує	ต้นทุน
хітів	แผนภูมิ
хітів	ชาร์ต
наживо	สด
коул	โคล
вивіз	ประตู
збіг	แมตช์
джастін	justin
бити	ชก
смужки	บาร์
смужки	แท่ง
смужки	ลาย
мун	พระจันทร์
мун	มูน
мун	เพ็ญ
нло	ufo
єгипетська	อียิปต์
перерва	พัก
ідентифікація	ระบุ
кант	kant
комплексне	ครอบคลุม
дитя	กุมาร
дитя	เด็ก
подача	ฟีด
біда	ปัญหา
улюблені	ขวัญใจ
улюблені	ชอบ
чжао	เจา
чжао	zhao
ясні	ใส
вітаміни	วิตามิน
розбиття	ห่อ
тиса	tisza
логічний	ตรรก
аналізувати	วิเคราะห์
злий	โมโห
злий	โกรธ
свіжі	สด
свіжі	สดๆ
свіжі	สดชื่น
замовити	ลำดับ
винагороди	รางวัล
домініка	โดมินิกา
читайте	อ่าน
уповноваженого	ตัวแทน
скинути	รีเซ็ต
скинути	วาง
скинути	หย่อน
скинути	หยด
скинути	ดรอป
палички	แท่ง
шапель	chapelle
медсестра	พยาบาล
вотсон	วัต
відлік	จำนวนนับ
відлік	นับ
любліні	lublin
прозорість	โปร่งแสง
прозорість	โปร่งใส
прозорість	โปร่งแสง
мардж	มาร์
філіппа	philippa
консолідації	consolidation
кози	แพะ
подіум	แท่น
вдови	แม่หม้าย
вдови	หม้าย
сінгапурі	สิงคโปร์
мвд	mvd
відчув	รู้สึก
випадкова	มั่ว
випадкова	สุ่ม
дуга	อาร์ค
дуга	arc
велосипед	จักรยาน
велосипед	จักรยาน
совісті	สำนึก
совісті	จิตสำนึก
совісті	มโนธรรม
філологія	philology
загадки	ปริศนา
гао	เกา
канцелярія	chancery
комунікація	สื่อสาร
пальне	น้ำมัน
картинки	รูป
картинки	แม่ค้า
якір	สมอ
якір	สม
кнопка	กระดุม
кнопка	ปุ่ม
важіль	โยก
кертіс	ติส
гюнтер	günter
гюнтер	günther
ненависті	เกลียด
порошку	แป้ง
порошку	ผง
вигідно	กำไร
щасливе	สุขใจ
щасливе	ดีใจ
щасливе	แฮปปี้
легенду	ตำนาน
легенду	legend
солодкий	หวานๆ
солодкий	หวาน
архангельська	arkhangelsk
геральдики	heraldic
крік	รีก
елен	hélène
гарт	ฮาร์ท
гарт	ฮาร์ต
свен	sven
тампере	tampere
лодзь	łódź
свідок	พยาน
плавно	เรียบ
темне	เข้ม
темне	มืด
небезпеці	อันตราย
били	จังหวะ
били	ตี
били	เอาชนะ
били	ชนะ
слоган	สโลแกน
слоган	slogan
вивели	หมั้น
вибухом	ระเบิด
крісла	เก้าอี้
ланцюжок	ลูกโซ่
ланцюжок	โซ่
трудове	แรงงาน
трудове	labour
вставити	แทรก
вставити	วาง
вставити	แปะ
господиня	เม่า
авторська	ซอง
авторська	ซุง
датчик	เซ็นเซอร์
ворон	raven
просили	ถาม
відьма	แม่มด
цифрове	ดิจิตอล
цифрове	digital
ремі	rémy
ремі	remi
роттердам	rotterdam
еллі	ซอย
еллі	ตรอก
бет	เบ็ธ
бет	เบ็ท
бет	เบ็ต
бет	เบธ
поцілунок	จูบ
поцілунок	kiss
ритуали	พิธีกรรม
муром	moor
фантазія	จินตนาการ
повноцінного	ครบ
чисте	บริสุทธิ์
сула	sula
місячні	พระจันทร์
місячні	มูน
місячні	เพ็ญ
свиня	หมู
зуб	ฟัน
цензура	เซ็นเซอร์
рахунки	บัญชี
яблуко	แอปเปิล
яблуко	apple
парана	paraná
заповнити	กรอก
заповнити	เติม
виводять	โต้ตอบ
виводять	ปฏิกิริยา
родами	เพศ
контактна	ติดต่อ
новости	novosti
данська	เดนมาร์ก
віскі	วิสกี้
віскі	วิสกี้
критична	วิกฤติ
критична	วิกฤต
обчислити	ประเมิน
обчислити	คำนวณ
зайнятість	ยุ่งๆ
зайнятість	ยุ่ง
солдатам	ทหาร
естафета	ถ่ายทอด
естафета	ผลัด
самотні	เหงา
блювання	อาเจียน
електрика	ไฟฟ้า
електрика	รถไฟฟ้า
електрика	ไฟฟ้า
ребро	ขอบ
ребро	edge
пробував	พยายาม
довіра	มั่นใจ
довіра	ใจ
довіра	ไว้ใจ
вітання	สวัสดี
вітання	ทักทาย
діловий	ธุรกิจ
діловий	กิจการ
бібліотекар	บรรณารักษ์
дрю	ดรูว์
дрю	ดรูว
полярна	polaris
імаго	imago
фонтани	น้ำพุ
будиночок	กระท่อม
будиночок	โดยสาร
гарячка	ไข้
генетичний	พันธุกรรม
автобіографія	อัตชีวประวัติ
оленою	หัตถกรรม
досвідчені	ประสบ
пружини	สปริง
пружини	น้ำพุ
стегна	ขาอ่อน
лава	ลาวา
пензля	แปรง
значок	เครื่องหมาย
значок	ตรา
значок	คอน
значок	ไอคอน
едуардо	eduardo
лекція	บรรยาย
близьке	crush
близьке	ปิ๊ง
близьке	ขยี้
імхо	เอ้อ
імхо	ก็
імхо	เออ
імхо	ดี
імхо	ก้อ
імхо	อืม
зацікавлений	สนใจ
лиса	โล้น
скарг	บ่น
запитав	ถาม
килим	พรม
килим	พรม
сталий	ยั่งยืน
крадіжки	โจรกรรม
бетон	คอนกรีต
дорожні	ถนน
дорожні	road
цитування	อ้างอิง
цитування	คำคม
листок	ใบไม้
хірургія	ศัลยกรรม
хірургія	ผ่าตัด
італо	italo
товста	หนา
товста	หนาๆ
троянда	rose
троянда	กุหลาบ
троянда	โรส
троянда	โร
стабільний	คงที่
стабільний	นิ่ง
стабільний	มั่นคง
рен	reine
забрала	ถ่าย
забрала	กลืน
тайм	เวลา
євдокія	heliopolis
запросити	ชวน
запросити	เชิญ
лаосу	ลาว
віченца	vicenza
їли	กิน
їли	กิน
конде	conde
завершене	สมบูรณ์
завершене	ครบ
черепашки	เต่า
чень	เฉิน
мухи	แมลงวัน
навчити	สอน
