और	και
विलोपन	εξάλειψη
विलोपन	αποβολή
विलोपन	απέκκριση
एकता	ενότητα
मतदान	ψηφοφορία
पृष्ठों	σελίδες
दुर्लभ	σπάνιος
दुर्लभ	σπάνιο
दुर्लभ	σπάνια
दुर्लभ	σπάνιες
उपनिषदों	ουπανισάδες
चावल	ρύζι
चावल	ράις
मूलतः	βασικά
गहरा	dark
गहरा	σκοτεινά
गहरा	σκοτάδι
गहरा	σκούρο
गहरा	σκοτεινό
गहरा	βαθύς
गहरा	βαθιά
गहरा	βαθύ
गहरा	βαθειά
बारह	twelve
बारह	δώδεκα
यादव	γιαντάβ
पूर्ति	εκπλήρωση
संकलन	άθροισης
खड़ी	όρθια
खड़ी	όρθιος
खड़ी	όρθιοι
खड़ी	στέκεται
लड़की	τσικ
लड़की	κοπέλα
लड़की	κορίτσι
अपनाया	υιοθετήθηκε
अपनाया	υιοθετημένος
अपनाया	εγκρίθηκε
अपनाया	ενέκρινε
अपनाया	εγκρίνεται
भट्ट	φούρνο
सुख	απολαύσεις
सुख	χαρές
सुख	ευτυχία
अहमद	αχμέντ
अहमद	αχμέτ
अहमद	αχμάντ
वर्गीकृत	απόρρητα
वर्गीकृत	απόρρητο
लॉस	los
लॉस	λος
आकर्षक	γοητευτικός
आकर्षक	γοητευτικό
आकर्षक	γοητευτική
आकर्षक	ελκυστικά
आकर्षक	ελκυστικό
आकर्षक	ελκυστική
आकर्षक	ελκυστικός
सवाल	ερώτηση
सवाल	ερώτημα
सवाल	ερωτήματα
सवाल	ερωτήσεις
सवाल	απορίες
संतुलन	υπόλοιπο
संतुलन	ισορροπία
संतुलन	ισοζύγιο
संतुलन	ισορροπία
राष्ट्रों	εθνών
राष्ट्रों	έθνη
स्क्रीन	οθόνη
पकड़	λαβή
पथ	μονοπάτι
पथ	διαδρομή
पथ	μονοπάτια
पथ	διαδρομές
शिक्षक	εκπαιδευτής
शिक्षक	εκπαιδευτή
शिक्षक	δάσκαλος
शिक्षक	δασκάλα
शिक्षक	καθηγήτρια
शिक्षक	καθηγητής
शिक्षक	διδάσκοντες
शिक्षक	δασκάλους
शिक्षक	δάσκαλοι
शिक्षक	εκπαιδευτικοί
शिक्षक	καθηγητές
खाता	account
खाता	λογαριασμός
खाता	λογαριασμό
खाता	λογαριασμοί
खाता	λογαριασμούς
सहयोगी	συνάδελφος
सहयोगी	συνάδελφός
सहयोगी	συνάδελφό
सहयोगी	συνάδελφο
सहयोगी	συνεργάτης
नोट	νότα
नोट	σημείωμα
नोट	σημείωση
नोट	νότες
नोट	σημειώσεις
नीतियों	πολιτικές
पेज	σελίδα
पेज	page
पेज	σελιδα
पेज	σελίδες
सजा	ποινή
सजा	τιμωρήσει
सजा	μαστίγωμα
सजा	διακοσμημένα
सजा	τιμωρία
परम	μπαστ
गिर	γκε
गिर	φθινόπωρο
गिर	πτώση
अर्जित	μεγάλωσε
अमर	αθάνατο
अमर	αθάνατη
अमर	αθάνατοι
अमर	αθάνατος
अमर	αμάρ
खुला	άνοιξε
खुला	ανοιχτά
खुला	ανοιχτό
खुला	άνοιγμα
खुला	ανοικτό
चालक	οδηγούς
चालक	οδηγοί
वास्तुकला	αρχιτέκτονας
वास्तुकला	αρχιτέκτονα
वास्तुकला	αρχιτεκτονική
नकारात्मक	αρνητικά
नकारात्मक	αρνητικός
नकारात्मक	αρνητικό
नकारात्मक	αρνητική
अंकित	καταγράφονται
अंकित	καταγράφεται
अंकित	καταγεγραμμένη
अंकित	καταγράφηκε
वक्त	χρόνος
वक्त	χρονος
वक्त	ώρα
वक्त	φορά
वक्त	ωρα
वक्त	χρόνο
समृद्ध	εμπλουτισμένο
समृद्ध	πλούσιος
समृद्ध	ριτς
समृद्ध	πλούσιοι
समृद्ध	πλούσιο
समृद्ध	πλούσια
समृद्ध	πληθωρική
इतालवी	ιταλικά
इतालवी	ιταλική
इतालवी	ιταλός
इतालवी	ιταλικό
निगरानी	παρακολούθησης
निगरानी	παρακολούθηση
निगरानी	παρακολούθηση
निगरानी	επιτήρηση
राजस्व	έσοδα
बांग्ला	μπενγκάλι
बांग्ला	bangla
पटकथा	σενάριο
बहादुर	μπαχαντούρ
बहादुर	γενναίο
बहादुर	γενναία
बहादुर	γενναίος
बहादुर	γενναίοι
व्यवस्थित	οργανωμένη
व्यवस्थित	οργανωμένες
व्यवस्थित	οργανωμένα
व्यवस्थित	οργανωμένοι
व्यवस्थित	οργανωμένο
व्यवस्थित	συστηματικές
व्यवस्थित	συστηματικά
व्यवस्थित	συστηματικό
व्यवस्थित	συστηματική
नेताओं	αρχηγοί
नेताओं	ηγέτες
गौरव	περηφάνεια
गौरव	καμάρι
गौरव	περηφάνια
गौरव	υπερηφάνεια
गौरव	ένδοξο
गौरव	ένδοξη
स्लैम	slam
डॉक्टर	γιατροί
डॉक्टर	γιατρούς
डॉक्टर	ιατροί
डॉक्टर	δόκτωρ
डॉक्टर	γιατρός
डॉक्टर	γιατρό
डॉक्टर	γιατρέ
ऑक्सीजन	οξυγόνο
टैग	ετικέτα
टैग	ταγκ
टैग	tag
टैग	ετικέτες
गणितीय	μαθηματικός
गणितीय	μαθηματική
गणितीय	μαθηματικό
प्रदूषण	μόλυνση
प्रदूषण	ρύπανση
प्रदूषण	ρύπανσης
जोड़ी	ζεύγη
जोड़ी	ζευγάρι
जोड़ी	ζεύγος
जोड़ी	ζευγάρι
सबूत	αποδείξεις
सबूत	αποδείξεις
सबूत	απόδειξη
सटीक	ακριβής
सटीक	ακριβές
सटीक	ακριβή
सटीक	ακριβείς
सटीक	ακριβής
सटीक	ακριβές
समाप्ति	ολοκλήρωση
समाप्ति	περάτωση
समाप्ति	συμπλήρωση
समाप्ति	τελείωμα
समाप्ति	τελειώσω
समाप्ति	τέλος
समाप्ति	λήξη
समाप्ति	λήξη
उल्लंघन	παραβίαση
उल्लंघन	ρήγμα
उल्लंघन	παραβίαση
व्यापारी	έμπορος
व्यापारी	επιχειρηματίας
व्यापारी	έμπορος
पूंजी	κεφάλαιο
पूंजी	κεφαλαίου
पूंजी	πρωτεύουσα
पूंजी	κεφαλαίο
मद्रास	μαντράς
एजेंसी	πρακτορείο
एजेंसी	υπηρεσία
एजेंसी	οργανισμός
एजेंसी	πρακτορεία
समग्र	συγκεντρωτική
समग्र	συγκεντρωτικά
पड़े	αμφίβολο
इतिहासकार	ιστορικός
चार्ट	γράφημα
चार्ट	διάγραμμα
चार्ट	διαγράμματα
गरीब	καημένε
गरीब	φτωχή
गरीब	φτωχό
गरीब	φτωχός
गरीब	φτωχοί
औषधि	φάρμακο
औषधि	ιατρική
औषधि	φάρμακα
औषधि	χερμπ
औषधि	βότανο
मांस	κρέατα
मांस	κρέας
प्रतिस्पर्धा	ανταγωνισμού
प्रतिस्पर्धा	διαγωνισμός
प्रतिस्पर्धा	ανταγωνισμός
बिन्दु	ντοτ
बिन्दु	βούλα
बिन्दु	τελεία
बिन्दु	πόντος
बिन्दु	σημειο
बिन्दु	σημείο
पराजित	ηττήθηκε
पराजित	νίκησε
बहु	πολλαπλές
बहु	πολλαπλή
बहु	πολλαπλά
बहु	πολυ
कप्तान	κυβερνήτη
कप्तान	καπετάνιος
कायम	διατηρηθεί
कायम	διατηρήθηκε
कायम	διατηρήθηκαν
कायम	διατηρείται
जिब्राल्टर	γιβραλτάρ
खूबसूरत	πανέμορφη
खूबसूरत	όμορφη
संयंत्र	φυτό
संयंत्र	εργοστάσιο
शक्तियों	εξουσίες
शक्तियों	πάουερς
शक्तियों	δυνάμεις
शक्तियों	δυναμεις
अकेले	μόνοι
अकेले	μονη
अकेले	μόνη
अकेले	μόνος
किशोर	νεανική
किशोर	ανήλικος
किशोर	ανηλίκων
किशोर	έφηβοι
अणु	σωματίδια
अणु	μοριακή
अणु	μοριακό
अणु	μόριο
अणु	άτομο
भीड़	πλήθος
ब्लू	μπλέ
ब्लू	μπλε
ब्लू	γαλάζιο
ब्लू	μπλουζ
रिकॉर्डिंग	εγγραφή
रिकॉर्डिंग	καταγραφή
रिकॉर्डिंग	ηχογράφηση
क्रेडिट	πιστωτική
क्रेडिट	πίστωση
क्रेडिट	credit
क्रेडिट	πιστώσεις
द्वीपसमूह	αρχιπέλαγος
द्वीपसमूह	νησιά
द्वीपसमूह	νήσοι
स्कोर	βαθμολογία
स्कोर	σκορ
स्कोर	βαθμολογίες
स्कोर	σκοράρει
स्कोर	βαθμολογία
स्कोर	σκορ
अवशेष	κατάλοιπο
अवशेष	υπόλειμμα
अवशेष	υπολείμματα
अवशेष	κατάλοιπα
अवशेष	καταλοίπων
अवशेष	κατάλοιπο
अवशेष	κατάλοιπα
गुजराती	γκουτζαράτι
चेतावनी	προειδοποιήσεις
चेतावनी	προειδοποίηση
चेतावनी	καταχωρίσεις
चेतावनी	ειδοποιήσεις
चेतावनी	ειδοποίηση
चेतावनी	συναγερμός
परामर्श	διαβούλευση
परामर्श	διαβουλεύσεις
गोत्र	φυλή
गोत्र	φατρία
दंड	ποινή
दंड	πέναλτι
दंड	κυρώσεις
दंड	ποινές
दंड	τιμωρία
हिट	χτυπήματα
हिट	χτύπησε
हिट	χτύπημα
हिट	χτύπα
प्रतिबंध	περιορισμούς
प्रतिबंध	περιορισμοί
प्रतिबंध	περιορισμός
प्रतिबंध	περιορισμό
पढ़ाई	μελέτη
पढ़ाई	σπούδασε
पढ़ाई	σπουδές
पढ़ाई	μελετήσει
जैक	τζάκ
जैक	τζακ
जैक	jack
संदर्भित	αναφερόμενο
पहाड़	ορεινή
पहाड़	βουνό
पहाड़	μάουντεν
बांध	dam
बांध	φράγμα
बांध	προβλήτα
बांध	αποβάθρα
क्रांतिकारी	επαναστάτης
क्रांतिकारी	επαναστατική
क्रांतिकारी	επαναστατικό
मठ	μοναστήρι
मठ	μονή
मठ	matha
आउट	κούτσουρα
आउट	έξω
आउट	out
आउट	εξω
संशोधित	αναθεωρήθηκε
संशोधित	αναθεωρημένο
संशोधित	αναθεωρημένη
संशोधित	διορθωμένη
संशोधित	διορθωθεί
संशोधित	διορθώθηκε
संशोधित	τροποποιημένο
संशोधित	τροποποιημένα
संशोधित	τροποποιήθηκε
संशोधित	τροποποιημένη
संशोधित	τροποποιημένος
नौसेना	ναυτικό
गिटार	κιθάρα
सहमति	συγκατάθεση
सहमति	συναίνεση
सहमति	σύμφωνοι
सहमति	συμφώνησε
सहमति	συμφώνησαν
लोहे	σίδηρος
लोहे	σίδηρο
लोहे	σιδήρου
लोहे	σίδερο
कवर	κάλυμμα
कवर	κάλυψη
कवर	εξώφυλλο
कवर	καλύμματα
कवर	εξώφυλλα
कवर	καλύπτει
भय	φόβος
भय	φόβο
अस्थायी	παροδική
अस्थायी	προσωρινά
अस्थायी	προσωρινό
अस्थायी	προσωρινή
अस्थायी	προσωρινός
अस्थायी	προσωρινές
अस्थायी	προσωρινά
अस्थायी	προσωρινό
अस्थायी	προσωρινή
अस्थायी	προσωρινός
अस्थायी	προσωρινού
अस्थायी	προσωρινή
अस्थायी	προσωρινός
कमल	lotus
कमल	καμάλ
नागरिकों	πολίτες
नागरिकों	υπηκόων
नागरिकों	εθνικοί
नागरिकों	υπήκοοι
प्रमाणित	πιστοποιημένο
प्रमाणित	πιστοποιημένη
एसिड	οξυ
एसिड	οξύ
बुक	κλεισμένος
बुक	κλεισμένη
बुक	βιβλιο
बुक	βιβλίο
तीव्रता	έντασης
तीव्रता	ένταση
हथियार	όπλα
हथियार	οπλα
हथियार	όπλο
माप	μέτρο
माप	μετρήσεις
माप	μετρήσεις
माप	μέτρηση
थॉमस	τόμας
थॉमस	thomas
थॉमस	θωμάς
थॉमस	θωμά
एडवर्ड	έντουαρντ
एडवर्ड	edward
एडवर्ड	εντουαρντ
कागज	χαρτί
चुनौती	πρόκληση
ओलम्पिक	ολυμπιακή
ओलम्पिक	ολυμπιακός
ओलम्पिक	ολυμπιακό
गणेश	γκανέσα
वसा	λίπη
वसा	λίπος
वसा	χοντρός
पाता	βρίσκει
कमजोर	αδύναμη
कमजोर	αδύναμο
कमजोर	αδύναμος
कमजोर	αδύναμοι
नजर	μάτι
नजर	ματι
नजर	οφθαλμός
नजर	eye
असर	εφέ
असर	αποτέλεσμα
असर	επίδραση
रीति	ιεροτελεστία
सीधा	ευθεία
सीधा	ίσια
सीधा	στρέιτ
सीधा	κατευθείαν
सीधा	άμεσο
सीधा	απευθείας
सीधा	direct
सीधा	άμεση
सीधा	άμεσος
भाषण	λόγος
भाषण	ομιλία
सृष्टि	δημιουργία
ग्रीन	πράσινη
ग्रीन	πράσινα
ग्रीन	πράσινος
ग्रीन	πράσινο
ग्रीन	πρασινο
नामित	ονόματι
स्वस्थ	υγιές
स्वस्थ	υγιής
स्वस्थ	υγιή
स्वस्थ	υγιείς
भागीदारी	συνεταιρισμός
भागीदारी	σύμπραξη
भागीदारी	συμμετοχή
भागीदारी	συμμετοχη
भागीदारी	εμπλοκή
भागीदारी	συμμετοχή
भागीदारी	συμμετοχη
उद्योगों	βιομηχανίες
उद्योगों	επιχειρηματίας
स्टॉक	απόθεμα
स्टॉक	στοκ
मर	νεκροί
मर	νεκρή
मर	νεκρός
मर	νεκρό
यात्रियों	επιβατών
यात्रियों	επιβάτες
गहरी	βαθύς
गहरी	βαθιά
गहरी	βαθύ
गहरी	βαθειά
लिंक्स	σύνδεσμοι
लिंक्स	δεσμοί
लिंक्स	συνδέσεις
लिंक्स	συνδέσμους
लिंक्स	λουξ
विस्फोट	έκρηξη
विस्फोट	εκρήξεις
जावा	java
नक्शा	χάρτη
नक्शा	χάρτης
हॉकी	χόκεϋ
हॉकी	χόκεϊ
सोडियम	νάτριο
सोडियम	νατρίου
बिल्कुल	απολύτως
घास	γκαζόν
घास	γρασίδι
घास	χορτάρι
घास	χόρτο
घास	γρασίδι
पाये	βρέθηκαν
पाये	βρεθηκε
पाये	βρήκα
पाये	βρήκε
पाये	βρέθηκε
नामांकित	υποψήφιοι
कथन	καταθέσεις
कथन	δηλώσεις
कथन	δήλωση
भरे	γεμάτο
ज्वालामुखी	ηφαίστειο
ज्वालामुखी	ηφαίστεια
बैंकों	μπανκς
बैंकों	τράπεζες
सुल्तान	σουλτάνος
कारकों	συντελεστές
कारकों	παράγοντες
शेर	λάιονς
शेर	λιοντάρια
शेर	λιοντάρι
शेर	λέων
प्रतिदिन	καθημερινή
प्रतिदिन	καθημερινά
प्रतिदिन	ημερήσια
प्रतिदिन	καθημερινή
प्रतिदिन	καθημερινές
प्रतिदिन	καθημερινά
बैंकिंग	τράπεζες
बैंकिंग	τραπεζικός
बैंकिंग	τραπεζικό
बैंकिंग	τραπεζικές
बैंकिंग	τραπεζικά
असामान्य	ασυνήθιστος
असामान्य	ασυνήθιστο
असामान्य	ασυνήθιστα
असामान्य	ασυνήθιστη
असामान्य	αφύσικο
असामान्य	ανώμαλη
असामान्य	αφύσικη
कमरे	αίθουσες
कमरे	δωμάτια
कमरे	δωμάτιο
मंत्र	μάντρα
स्वाद	γεύση
स्वाद	γούστο
स्वाद	γεύση
चित्रकार	ζωγράφοι
चित्रकार	ζωγράφος
विद्यार्थी	σπουδαστές
विद्यार्थी	μαθητές
विद्यार्थी	φοιτητές
विद्यार्थी	μαθήτρια
विद्यार्थी	σπουδαστής
विद्यार्थी	μαθητής
विद्यार्थी	φοιτήτρια
विद्यार्थी	φοιτητής
पेय	αναψυκτικό
पेय	ποτό
पेय	ρόφημα
पेय	ποτό
पेय	ποτά
पेय	ποτών
पेय	ποτά
अनुक्रम	τάξη
अनुक्रम	παραγγελία
अनुक्रम	σειρά
अनुक्रम	διαταγή
अनुक्रम	αλληλουχία
अनुक्रम	ακολουθία
चक	τσακ
चक	chuck
पत्रकारिता	δημοσιογραφία
माध्यमिक	δευτερεύον
माध्यमिक	δευτεροβάθμια
माध्यमिक	δευτερεύουσα
खगोलीय	αστρονομικό
गौतम	γκαουτάμα
तार	σύρματα
तार	καλώδιο
तार	σύρμα
तार	χορδές
पृथक	απομονωμένος
पृथक	απομονωμένο
पृथक	απομονωμένα
पृथक	απομονωμένη
पृथक	χωριστή
पृथक	ξεχωριστά
पृथक	χωριστά
ओम	ohm
जाट	jat
अचानक	ξαφνικά
अचानक	ξαφνικό
अचानक	ξαφνική
अचानक	αιφνίδια
संसदीय	κοινοβουλευτική
संसदीय	κοινοβουλευτικές
डर	φόβος
डर	φόβο
डर	φοβισμένος
डर	φοβισμένη
डर	φοβάμαι
करियर	σταδιοδρομία
करियर	καριέρα
करियर	καριέρες
करियर	σταδιοδρομία
शुक्र	αφροδίτη
जानवर	τέρας
जानवर	θηρίο
जानवर	κτήνος
जानवर	ζώα
जानवर	ζώο
आना	άνα
आना	ana
चेहरे	πρόσωπα
चेहरे	προσώπου
चेहरे	πρόσωπο
चेहरे	προσωπο
चेहरे	φάτσα
अंग्रेज	άγγλος
अंग्रेज	greek
अंग्रेज	αγγλικα
अंग्रेज	αγγλική
अंग्रेज	αγγλικό
अंग्रेज	αγγλικά
चिन्ह	σύμβολα
चरम	ακραία
चरम	ακραίες
चरम	ακραίο
केन्द्रित	επικεντρώθηκε
केन्द्रित	συγκεντρωμένη
केन्द्रित	συγκεντρωμένος
निर्यात	εξαγωγές
निर्यात	εξαγωγές
निर्यात	εξαγωγή
निर्यात	εξαγωγής
भूकंप	σεισμός
भूकंप	σεισμό
भूकंप	σεισμός
भूकंप	σεισμούς
भूकंप	σεισμοί
स्मिथ	σμίθ
स्मिथ	smith
स्मिथ	σμιθ
दायित्व	υποχρέωση
गाड़ी	αυτοκίνητο
गाड़ी	αμάξι
गाड़ी	car
उड़ीसा	ορίσα
हिंसा	βία
हिंसा	βια
भर्ती	πρόσληψη
भर्ती	στρατολόγηση
भर्ती	προσλήψεις
भर्ती	στρατολόγηση
भर्ती	στρατολογήσει
भर्ती	πρόσληψη
भर्ती	προσλήψεις
भर्ती	μίσθωση
स्तंभ	στήλη
स्तंभ	στήλες
स्तंभ	κολώνες
कार्यकाल	ώρες
कार्यकाल	ωράριο
कार्यकाल	ωρες
कार्यकाल	θητεία
नहर	κανάλι
ताल	νικήσει
आजादी	ελευθερια
आजादी	ελευθερία
बोध	αντίληψη
मलेशिया	μαλαισίας
मलेशिया	μαλαισία
अंडे	αβγά
अंडे	αυγά
जीवनी	βιογραφία
मजबूर	ανάγκασε
मजबूर	αναγκαστική
अधिग्रहण	εξαγορά
अधिग्रहण	απόκτηση
गुफा	σπήλαιο
गुफा	σπηλιά
साहब	κύριε
महाकाव्य	επική
महाकाव्य	επικό
परिणामों	αποτελέσματα
प्लास्टिक	πλαστικές
प्लास्टिक	πλαστικά
प्लास्टिक	πλαστική
प्लास्टिक	πλαστικά
प्लास्टिक	πλαστικό
प्लास्टिक	πλαστική
प्लास्टिक	πλαστικές
प्रकरण	επεισόδιο
मानकों	πρότυπα
ब्रह्मा	βράχμα
वयस्क	ενήλικο
वयस्क	ενήλικας
वयस्क	ενήλικα
वयस्क	ενήλικος
वयस्क	ενήλικες
वयस्क	ενηλίκων
वयस्क	ώριμα
वयस्क	ώριμοι
वयस्क	ώριμο
वयस्क	ώριμος
वयस्क	ώριμη
ब्लॉक	μπλοκ
ब्लॉक	τετράγωνα
ब्लॉक	τετράγωνο
ब्लॉक	μπλοκάρισμα
ब्लॉक	block
ब्लॉक	μπλοκ
समुदायों	κοινότητες
प्लेट	πιάτο
मुसलमान	μουσουλμανική
मुसलमान	μουσουλμάνος
मुसलमान	μουσουλμάνοι
मुसलमान	μουσουλμάνων
मुसलमान	μουσουλμάνους
मुसलमान	μουσουλμάνοι
सम्पादन	μοντάζ
संगठित	οργανωμένο
संगठित	οργανωμένη
संगठित	οργανωμένου
संगठित	οργανωμένα
संगठित	οργανωμένη
संगठित	οργανωμένες
संगठित	οργανωμένα
संगठित	οργανωμένοι
संगठित	οργανωμένο
प्रचलन	vogue
समन्वय	συντονισμός
समन्वय	συντονισμού
स्वीकृति	αποδοχή
स्वीकृति	swat
स्वीकृति	έγκριση
स्वीकृति	εγκρίνει
पटेल	πατέλ
पीने	ποτό
पीने	πίνω
पीने	πίνουμε
पीने	πίνοντας
असली	πραγματικός
असली	πραγματικό
असली	ρεάλ
असली	αληθινά
असली	αυθεντικό
असली	αρχική
असली	πρωτότυπο
असली	αρχικό
असली	αρχικός
पैसे	χρήμα
पैसे	χρήματα
पैसे	λεφτά
उद्यम	επιχειρηματικότητας
उद्यम	επιχειρηματικότητα
उद्यम	εντερπράιζ
उद्यम	επιχείρηση
शुष्क	ξηρή
शुष्क	στεγνά
शुष्क	ξηρά
शुष्क	στεγνό
शुष्क	ξηρό
शुरुआती	αρχάριος
शुरुआती	πρωτάρη
मेट्रो	μετρο
मेट्रो	metro
मेट्रो	μετρό
नव	καε
गर्मियों	καλοκαιρι
गर्मियों	καλοκαίρι
गर्मियों	σάμμερ
गर्मियों	σάμερ
प्रकाशक	εκδότη
प्रकाशक	εκδότης
प्रकाशक	εκδότες
प्रकाशक	εκδοτών
स्वीडन	σουηδία
गाय	αγελάδα
प्रशांत	ειρηνικός
प्रशांत	ειρηνικού
प्रशांत	πασίφικ
प्रशांत	ειρηνικό
खाली	άδειο
खाली	κενό
खाली	κενή
खाली	άδεια
खाली	κενός
खाली	κενό
खाली	κενή
वर्तनी	ορθογραφία
वर्तनी	ξόρκι
किसानों	γεωργούς
किसानों	γεωργοί
किसानों	αγρότες
प्रतिष्ठा	κύρος
प्रतिष्ठा	φήμη
प्रतिष्ठा	υπόληψη
हार्ट	χαρτ
सर्विस	σέρβις
मुद्दे	θέματα
मुद्दे	θεματα
चाय	τσάι
छत	ταβάνι
छत	οροφής
छत	οροφή
छत	ταράτσα
छत	βεράντα
छत	ταράτσα
छत	αίθριο
छत	σκεπή
छत	στέγη
छत	οροφή
छत	ταράτσα
अनुमानित	εκτιμώμενη
अनुमानित	εκτιμώμενο
होली	χόλυ
होली	χόλι
होली	holly
गिरफ्तार	σύλληψη
गिरफ्तार	συλλάβουν
गिरफ्तार	συνελήφθη
गिरफ्तार	συνελήφθησαν
गिरफ्तार	συλλαμβάνεται
मारा	μάρα
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	όγκος
आवाज़	όγκο
आवाज़	τόμος
आवाज़	φωνή
आवाज़	φωνη
चाल	τέχνασμα
चाल	τρικ
चाल	κόλπο
चाल	μετακινήστε
चाल	μετακίνηση
चाल	κίνηση
चाल	κινήσεις
गीता	γκίτα
कोलंबिया	κολούμπια
कोलंबिया	κολομβίας
कोलंबिया	κολομβία
देशी	καθομιλουμένη
प्रायद्वीप	χερσόνησο
नक्षत्र	αστερισμό
नक्षत्र	αστερισμοί
मौखिक	στοματική
मौखिक	προφορική
मौखिक	στοματικό
मौखिक	προφορική
रथ	άρμα
चलाया	εκτελέστηκαν
चलाया	εκτελέστηκε
चलाया	εκτελείται
चलाया	εκτελεστεί
गर्भ	μήτρα
रहें	μείνετε
रहें	μείνε
रहें	παραμονή
ध्रुव	καλάμι
ध्रुव	πόλο
ध्रुव	κοντάρι
विनिमय	ανταλλαγή
भोपाल	μποπάλ
बहस	συζήτηση
बहस	ντιμπέιτ
कथित	υποτιθέμενη
कथित	εικαζόμενη
ड्राइव	drive
ड्राइव	οδήγηση
ड्राइव	οδηγεί
कोर	χορωδία
कोर	πυρήνας
कोर	πυρήνα
कोर	πεζοδρόμιο
नियुक्ति	ραντεβού
नियुक्ति	διορισμός
नियुक्ति	απασχόληση
नियुक्ति	απασχόλησης
बहती	ροές
बहती	ρέει
विटामिन	βιταμινών
विटामिन	βιταμίνες
विटामिन	βιταμίνης
विटामिन	βιταμίνη
विटामिन	βιταμίνες
खून	αίμα
खून	blood
उपयोगकर्ताओं	χρήστες
एड्स	aids
एड्स	βοηθήματα
बाग	κήπος
बाग	κήπο
बाग	garden
बर्मा	βιρμανία
डच	ολλανδός
डच	ολλανδικό
डच	ολλανδικά
डच	ντατς
डच	ολλανδική
चौथी	τέταρτος
चौथी	τέταρτο
चौथी	τέταρτη
वंशज	απόγονος
गठबंधन	σύμφωνο
गठबंधन	συμμαχία
उम्मीदवार	υποψήφιες
उम्मीदवार	υποψηφίων
उम्मीदवार	υποψήφιοι
उम्मीदवार	υποψήφιους
उम्मीदवार	υποψήφιο
उम्मीदवार	υποψήφια
उम्मीदवार	υποψήφιος
प्रभावों	ιμπρεσιονισμός
बिलकुल	απολύτως
ग्रहों	πλανήτης
ग्रहों	πλανήτη
ग्रहों	πλανήτες
रूपांतरण	μετατροπές
रूपांतरण	μετατροπής
रूपांतरण	μετατροπή
रूपांतरण	μεταμορφώσεις
रूपांतरण	μετατρέψει
रूपांतरण	μεταμόρφωση
भ्रष्टाचार	διαφθορά
सलाहकार	συμβουλευτικό
सलाहकार	συμβουλευτική
सलाहकार	σύμβουλος
जनजाति	φυλή
पठार	κατώφλι
पठार	οροπέδιο
कन्नड़	κανάντα
सीता	σίτα
चलचित्र	ταινία
चलचित्र	ταινια
नोकिया	nokia
बहुमत	πλειοψηφία
बहुमत	πλειονότητα
चमक	λάμψει
चमक	λαμπερό
चमक	λαμπερή
हिल	λόφος
हिल	χιλ
हिल	hill
नैदानिक	κλινικά
नैदानिक	κλινική
नैदानिक	κλινικό
नैदानिक	διαγνωστική
नैदानिक	διαγνωστικά
अद्भुत	εκπληκτικό
अद्भुत	καταπληκτικό
अद्भुत	καταπληκτική
अद्भुत	απίστευτο
अद्भुत	εκπληκτικός
अद्भुत	υπέροχος
अद्भुत	υπέροχη
अद्भुत	υπέροχα
अद्भुत	υπέροχο
एकत्रित	συλλέγεται
एकत्रित	συλλέχθηκαν
एकत्रित	συλλέγονται
एकत्रित	μάζεψε
इकाइयों	μονάδες
शाखाओं	κλάδοι
शाखाओं	κλαδιά
शाखाओं	υποκαταστήματα
दशकों	δεκαετιών
दशकों	δεκαετίες
खतरे	απειλές
खतरे	κίνδυνο
खतरे	κίνδυνος
टूर	ξενάγηση
टूर	περιήγηση
टूर	tour
टूर	περιοδεία
हमारा	μας
पाल	παύλος
पाल	paul
पाल	πωλ
पाल	πολ
पाल	πανί
निर्दिष्ट	καθορισμένη
निर्दिष्ट	καθορισμένο
जोड़े	ζευγάρια
निर्माताओं	κατασκευαστές
बजट	προϋπολογισμού
बजट	προϋπολογισμός
मौका	ευκαιρία
मौका	τσανς
समर्थक	πρωταγωνιστή
समर्थक	πρωταγωνίστρια
समर्थक	πρωταγωνιστής
समर्थक	υποστηρικτές
समर्थक	υποστηρικτής
पॉप	pop
पॉप	ποπ
खबर	ειδήσεις
खबर	νέα
खबर	νεα
खबर	news
स्कूलों	σχολεία
स्कूलों	σχολές
मासिक	μηνιαίως
मासिक	μηνιαία
मासिक	μηνιαίες
मासिक	μηνιαίο
कणों	σωματίδια
प्रबल	επικρατήσει
प्रबल	δεσπόζουσα
प्रबल	κυρίαρχο
प्रबल	κυρίαρχη
आलोचकों	επικριτές
आलोचकों	κριτικοί
तकनीकों	τεχνικές
विभक्त	διαιρεμένη
विभक्त	διχασμένη
विभक्त	διαιρείται
उत्तराधिकारी	διάδοχος
उत्तराधिकारी	κληρονόμος
उत्तराधिकारी	κληρονόμο
उत्तराधिकारी	απόγονος
एयरलाइंस	αερογραμμές
एयरलाइंस	airlines
अवैध	παράνομη
अवैध	παράνομος
अवैध	άκυρο
अवैध	άκυρη
जीवाणु	βακτήρια
जीवाणु	βακτήριο
हाँ	ναι
हाँ	ναι
राहुल	ραούλ
शिकागो	σικάγο
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	αγγλία
गुरू	γκουρού
दौड़	τρέχει
दौड़	κούρσα
दौड़	φυλή
दौड़	αγώνα
दौड़	race
दौड़	αγώνας
दौड़	ιπποδρομίες
दौड़	φυλές
दौड़	κούρσες
दौड़	αγωνιστική
