категория	kategorya
асимилация	asimilasyon
благоприятен	makabubuti
сотер	soter
ревност	selos
ревност	inggit
ревност	nagseselos
ревност	selos
арчибалд	archibald
обкръжен	napapaligiran
вин	vin
кран	crane
обръч	hoop
изборна	electoral
скромни	humble
скромни	mapagkumbaba
синдрома	syndrome
забравен	nakalimutang
забравен	nakalimutan
синтия	cynthia
компас	aguhon
компас	compass
ембарго	embargo
облъчване	radiation
облъчване	lantad
облъчване	exposure
печати	stamps
печати	seals
мортън	morton
кузнецов	kuznetsov
окланд	auckland
лейтън	leighton
магнат	mogul
магнат	tycoon
ноар	noir
нел	nell
приветства	tinatanggap
приветства	tinatanggap
сравнения	paghahambing
предхожда	precedes
шмид	schmidt
мерседес	mercedes
обикновенно	kadalasan
титаните	titans
визуална	biswal
посещенията	pagbisita
прострелян	kuha
прострелян	shot
новаторски	makabago
роко	rocco
пране	paghuhugas
пране	laba
лана	lana
хименес	jimenez
скаути	scout
джорджи	georgie
мотори	bisikleta
мотори	motors
трой	troy
инстинкт	instinct
текстилни	tela
текстилни	hinabi
рас	ras
съществуващо	umiiral
дюи	dewey
ката	kata
квота	quota
салинас	salinas
спецификации	detalye
спецификации	detalye
аса	aces
аса	asa
берберски	berber
безкраен	infinite
нежност	lambing
паралелна	kahilera
запалване	ignition
комбинирана	pinagsama
манган	manganese
наситени	lunod
гърдата	dibdib
гърдата	suso
валс	balse
пълнител	clip
пълнител	cartridge
казахски	kazakh
ръчен	manual
арис	aris
геометрична	geometric
спирт	alak
спирт	alkohol
инсталирани	installed
инсталирани	install
инсталирани	nakaluklok
асеан	asean
церера	ceres
кърпа	tela
кърпа	tuwalya
виченца	vicenza
незабелязано	napapansin
клавиатурата	keyboard
нес	nes
урина	ihi
конкурентни	competitive
нагасаки	nagasaki
вноски	kontribusyon
вноски	ambag
морален	moral
петроград	petrograd
велосипед	bike
велосипед	bisikleta
настрани	aside
бристол	bristol
тифани	tiffany
вкусове	flavors
оранжева	orange
оранжева	kahel
детектор	detector
пристрастия	bias
възложена	iginawad
летищата	airports
беда	trouble
беда	suliranin
беда	problema
развлечения	libangan
развлечения	entertainment
рязане	pagputol
рязане	sawing
нарязани	hiwa
нарязани	tinadtad
демоните	demons
оуенс	owens
кими	kimi
дихателна	paghinga
започнато	sinimulan
проникването	baon
съмнително	kahina
порното	porn
двустранно	bilateral
валядолид	valladolid
уреден	naayos
уреден	hagdan
субстанции	sangkap
експертите	eksperto
приблизителни	tinantiyang
монтескьо	montesquieu
масивно	matipuno
манипулиране	mamanipula
манипулиране	manipulasyon
манипулиране	pagmamanipula
митра	mithras
долорес	dolores
реза	reza
тоалетна	cr
тоалетна	palikuran
тоалетна	banyo
тоалетна	palikuran
еразъм	erasmus
шънджоу	shenzhou
яко	astig
яко	cool
дари	abuloy
дари	donate
дари	donate
дари	naibigay
акропола	acropolis
дуисбург	duisburg
хоумър	homer
евтино	mura
евтино	murang
евтино	cheap
приватизацията	privatization
консултиране	anunsyo
консултиране	pagsangguni
консултиране	pagkonsulta
консултиране	pagsangguni
консултиране	konsultasyon
консултиране	pagpapayo
консултиране	konsultasyon
джаул	joule
пясъчника	sandbox
армандо	armando
кларънс	clarence
драйфус	dreyfus
драйфус	dreyfuss
череши	seresa
взаимна	kapwa
незначителен	negligible
незначителен	gaanong
имиграция	imigrasyon
имиграция	pandarayuhan
имиграция	immigration
променливите	variables
чиния	plate
чиния	plato
чиния	platito
семестър	sem
джой	joy
придружена	sinamahan
придружена	sinabayan
засадени	nagtanim
засадени	nakatanim
грехове	kasalanan
враждебна	masungit
мега	mega
спонсорира	sponsored
ключовете	keys
ключовете	susi
гуадалахара	guadalajara
естер	ester
естер	ester
естер	esther
повдигнати	binuhay
повдигнати	itataas
повдигнати	itinaas
повдигнати	nakataas
повдигнати	nakuha
изгорена	sinusunog
изгорена	nasunog
нигерийски	nigerian
обед	lunch
обед	pananghalian
обед	tanghalian
обед	tanghali
обед	noon
ремикси	remixes
мъниста	kuwintas
хардинг	harding
ранди	randy
арбитър	tagahatol
арбитър	referee
нин	nin
нин	ning
поръчани	iniutos
обеми	volume
лексингтън	lexington
еластичност	elastisidad
ягода	strawberry
смислено	makabuluhan
натрий	sodium
излишен	redundant
чайна	tsina
чайна	china
плаче	cries
плаче	iyak
плаче	umiiyak
указател	directory
указател	direktoryo
хънтингтън	huntington
компресия	compress
съдилищата	courts
подкрепящи	pagsuporta
подкрепящи	sinusuportahan
фантастична	fantastic
акбар	akbar
чакал	tsakal
самотраки	samothrace
блан	blanc
мал	mal
ускори	mapabilis
видяна	seen
видяна	nakita
колапс	pagguho
колапс	pagbagsak
ром	rom
ром	rum
вейл	vale
ноа	noe
ноа	noah
мелина	melina
мъглявина	nebula
обещал	pinangako
обещал	nangako
обещал	ipinangako
обещал	nangakong
очевидна	halata
очевидна	maliwanag
отричане	maiksing
телескопи	telescope
късмета	swerte
късмета	luck
карачаево	karachay
неподвижно	galaw
хинденбург	hindenburg
гого	gogo
млечен	milky
учреждение	gusali
учреждение	pagtatatag
терамо	teramo
лумпур	lumpur
солта	asin
терънс	terence
качени	upload
хилтън	hilton
оратори	nagsasalita
доброта	kagandahang
доброта	kabaitan
доброта	kabutihan
доброта	goodness
удовлетворение	satisfaction
удовлетворение	kasiyahan
удроу	woodrow
обява	anunsyo
обява	anunsiyo
обява	advertisement
обява	patalastas
форбс	forbes
фермер	magsasaka
фермер	farmer
неру	nehru
корабостроителницата	pagawaan
грациан	gratian
конспирация	conspiracy
кимбърли	kimberly
хром	chrome
изчислителни	computing
отдалечена	remote
ъруин	irwin
гравитационно	gravitational
просо	millet
конкорд	concord
абзац	talata
китката	pulso
чертежи	drawings
разгледани	hinarap
разгледани	napagmasdan
скръб	kalungkutan
скръб	pighati
скръб	saya
скръб	hapis
франсоаз	françoise
каталози	catalog
торбичка	supot
торбичка	bag
призрак	ghost
призрак	multo
джироламо	girolamo
завои	lumiliko
завои	turns
контролиране	kontrol
контролиране	kontrolin
контролиране	pagkontrol
аромати	flavors
серо	cerro
хуманист	humanist
перуански	peruvian
земно	daigdig
земно	lupa
микаел	mikael
кристо	cristo
жертвоприношение	alay
подкрепление	backup
нектар	nectar
ефикасно	epektibo
ефикасно	epektibong
ефикасно	effective
ефикасно	mabisa
винителен	accusative
мобилност	mobility
джото	giotto
очевидци	jehova
папирус	papyrus
синдикат	sindikato
общуват	kinakausap
възглавница	unan
възглавница	cushion
тейт	tate
козел	kambing
франкенщайн	frankenstein
злополука	aksidente
неофициална	informal
неофициална	unofficial
сателити	satellite
куня	cunha
ребро	tadyang
обесване	tambay
обесване	pabitin
крафт	kraft
конзоли	consoles
закрепване	anchorage
закрепване	kalakip
закрепване	attachment
кука	hook
кука	kawit
известие	pansinin
известие	paunawa
омега	omega
сълза	tear
аугусто	augusto
лонга	longa
клевета	paninira
уви	sayang
контролер	controller
лада	lada
безкрайни	infinite
коалиции	coalitions
елиза	elise
елиза	eliza
елиза	elisa
излишък	kalabisan
излишък	sobra
излишък	labis
акация	acacia
тактики	tactics
тактики	taktika
петел	titi
петел	tandang
метри	meters
метри	metro
запитване	query
запитване	pagtatanong
изяжда	kumakain
прасе	baboy
привечер	dusk
забравени	nakalimutang
забравени	nakalimutan
разпятие	kalbaryo
колиба	kubo
къри	curry
величието	kadakilaan
рейс	reyes
кремона	cremona
разсейване	diversion
фъстъци	peanuts
фъстъци	mani
произволни	arbitrary
татул	datura
касети	cartridges
касети	tapes
бръснар	barbero
брошури	polyeto
хипократ	hippocrates
сферични	spherical
реалистично	makatotohanan
подвизи	pagsasamantala
супергерои	superheroes
порнография	pornograpiya
тес	tess
тийнейджър	teen
тийнейджър	tinedyer
тийнейджър	teenage
тийнейджър	binatilyo
марлоу	marlowe
брент	brent
танго	tango
кватернер	kwaternaryo
кураж	katapangan
кураж	tapang
пастьор	pasteur
брандън	brandon
завист	inggit
завист	selos
благосъстояние	yaman
благосъстояние	welfare
благосъстояние	kagalingan
салвий	salvius
елвира	elvira
гледки	tanawin
гледки	pagtingin
афери	affairs
технологична	teknolohikal
шивач	mananahi
нежна	malambot
нежна	magiliw
нежна	malambot
аналитични	mapanuring
краставица	pipino
краставица	cucumber
хелоуин	undas
хелоуин	halloween
застрашена	endangered
митническа	kaugalian
митническа	customs
йокохама	yokohama
шпиц	spitz
адаптирани	adapted
кийн	matalim
кийн	keen
пасаж	daanan
йън	lan
йън	ian
пътника	pasahero
виет	viet
инквизиция	ingkisisyon
монфор	montfort
шия	leeg
вземете	kumuha
сандро	sandro
ернан	hernan
смъртоносна	nakamamatay
матюс	matthews
еда	edda
еда	eda
сола	sola
броз	broz
спиноза	spinoza
лукреций	lucretius
евмен	eumenes
вежди	kilay
бариери	hadlang
конци	sinulid
конци	thread
ритуалите	rituals
ритуалите	ritwal
страж	sobrang
циклон	cyclone
джоли	jolie
джоли	masaya
кребс	krebs
архангелск	arkhangelsk
десетична	decimal
мер	mer
графити	bandalismo
графити	graffiti
носени	dala
събирани	tinipon
шикоку	shikoku
каунас	kaunas
глобализацията	globalisasyon
стимули	estimulo
стимули	stimuli
стимули	incentives
елагабал	elagabalus
краставици	pipino
краставици	cucumber
нортън	norton
кюрдски	kurdish
необикновено	extraordinary
прешлени	vertebrae
милосърдие	awa
милосърдие	kawanggawa
милосърдие	charity
фао	fao
кира	kira
опаковки	packaging
опаковки	pakete
опаковки	pack
презентация	pagtatanghal
работилницата	workshop
шини	braces
съмнителни	kahina
карамел	flan
фиорд	fjord
кристиана	cristiana
маркиан	marcian
яно	yano
цитрусови	citrus
коноха	konoha
умряла	namatay
пълномощник	proxy
изотоп	isotopo
ливански	lebanese
уитман	whitman
картие	cartier
нареди	iniutos
забележете	pansinin
забележете	paunawa
яростни	furious
яростни	nagagalit
принуждавайки	pinipilit
благоденствие	kasaganaan
благоденствие	ikauunlad
гил	gill
гил	gil
дебюси	debussy
мори	maury
мори	mori
преработен	revised
преработен	iniba
преработен	proseso
изтече	natapos
дънди	dundee
литър	quart
литър	litre
литър	litro
литър	litro
гръм	kulog
разпространяване	pagpapalaganap
разпространяване	pagsasabog
тен	tan
даймънд	diamond
даймънд	brilyante
лайден	leiden
кентърбъри	canterbury
уинипег	winnipeg
метафизика	metapisika
въглен	uling
въглен	charcoal
въглен	uling
пигмент	pigment
подкуп	suhol
аурора	aurora
крайслер	chrysler
светлинен	luminous
свързаност	koneksyon
системна	systemic
ромски	romani
ромски	roma
каньона	canyon
каньона	sabak
логан	logan
еволюира	evolve
еволюира	umuusbong
еволюира	evolved
черупки	shell
черупки	sigay
черупки	shells
дарио	dario
самурай	samurai
субсидии	grants
мазето	saligan
мазето	silong
мазето	basement
херц	hertz
работодател	employer
хюит	hewitt
екосистема	ecosystem
козметика	kosmetiko
козметика	cosmetics
пиърсън	pearson
гьобелс	goebbels
бонъм	bonham
агридженто	agrigento
публичност	propaganda
кампос	campos
етрурия	etruria
гъвкава	flexible
гъвкава	nababaluktot
уол	dingding
уол	pader
клавдиева	claudian
жалби	reklamo
жалби	reklamo
томск	tomsk
изчислено	kinakalkula
изчислено	tinatantiyang
изчислено	tinatayang
леонтий	leontius
функционален	pagganap
ретината	retina
пропуски	pumasa
пропуски	gaps
индийско	indian
обир	pagnanakaw
обир	pagnanakaw
компилатор	compiler
либерален	liberal
емоция	emotion
емоция	damdamin
модернизирани	upgraded
модернизирани	upgrade
уудс	kagubatan
уудс	woods
уудс	kakahuyan
венцел	wenzel
снаряжение	gear
лета	summers
кубилай	kublai
аматьори	amateurs
аматьори	baguhan
разрушение	destruction
препятствие	hadlang
платена	binayaran
платена	bayad
платена	binabayaran
агрикола	agricola
вечността	eternity
барнс	barnes
анджелина	angelina
джимбо	jimbo
пирони	kuko
ханк	hank
патриот	patriot
образовани	pinagaralan
скай	skye
скай	sky
скай	kalangitan
скай	himpapawid
експертиза	kadalubhasaan
сънародници	kababayan
плажът	dalampasigan
плажът	beach
хайдегер	heidegger
табели	plates
табели	plato
табели	palatandaan
чърч	iglesia
чърч	simbahan
чърч	church
ланкашър	lancashire
фермо	fermo
аткинсън	atkinson
утар	uttar
килии	cells
папен	papin
сом	som
сом	hito
зола	zola
венсан	vincent
итака	ithaca
донован	donovan
белязан	minarkahan
солена	maalat
фалшив	peke
фалшив	fake
форман	forman
тускулум	tusculum
целулоза	cellulose
целулоза	pulp
нубия	nubia
джаред	jared
джанкарло	giancarlo
тъмница	dungeon
благоприятна	makabubuti
лъвовете	lions
илирийски	illyrian
нападателя	jeanne
чудото	himala
чудото	milagro
чудото	miracle
йосемити	yosemite
ане	anne
йона	jonah
кроче	croce
допринесъл	ambag
отшелник	ermitanyo
алиев	aliyev
пръти	bars
пръти	rods
директория	directory
директория	direktoryo
директория	folder
милс	mills
айкидо	aikido
червеникаво	mapula
кокаин	coke
кокаин	cocaine
рубинщайн	rubinstein
рюкю	kilusang
нимфа	nimpa
оток	bilbil
грах	peas
грах	pea
кървав	duguan
токсичен	toxic
лафайет	lafayette
дейвидсън	davidson
обхванат	sakop
моше	moshe
тутси	tootsie
титаник	titanic
неженен	unmarried
адвокатите	abogado
муцуна	nguso
неделно	linggo
неделно	sunday
ануса	anus
братовчеди	cousins
кръстникът	ninong
инсталиран	installed
инсталиран	install
инсталиран	nakaluklok
веле	welle
чорба	sopas
чорба	sabaw
сода	soda
валидност	validity
валидност	bisa
фосфат	phosphate
вип	vip
халиско	jalisco
сравняване	paghahambing
сравняване	ikumpara
сравняване	ihambing
сравняване	paghambingin
прашец	pollen
прашец	dry
силициев	silica
мултимедийни	multimedia
изчерпване	ozone
травис	travis
романтика	romance
романтика	romansa
романтика	pagmamahalan
романтика	romantiko
ринг	ring
ринг	singsing
ринг	tawagan
разпускане	pagkabuwag
клонка	sangay
миа	mia
уоткинс	watkins
неограничен	unlimited
дара	dara
запомнен	remembered
запомнен	naalala
пленник	captive
стамфорд	stamford
мълчанието	katahimikan
клинично	clinical
местене	lilipat
местене	gumagalaw
вани	paliguan
турист	turista
суши	sushi
обезглавен	pinugutan
брок	brock
ръкавите	manggas
надеждна	maaasahan
гипс	cast
гипс	plaster
смъртен	mortal
тора	tora
тора	torah
гуейджоу	guizhou
количествено	quantitative
курсив	italic
асклепий	asklepios
акционери	shareholder
честен	matapat
честен	honest
лао	lao
азотна	nitric
мариано	mariano
приднестровието	transnistria
уважавани	tinitingala
уважавани	iginagalang
уважавани	irespeto
тиха	tahimik
възобновяване	ipagpatuloy
възобновяване	ituloy
възобновяване	itutuloy
възобновяване	ipinagpapatuloy
усещания	sensations
вземи	kumuha
васа	vasa
конструктивна	nakabubuti
гето	ghetto
хариет	harriet
розенберг	rosenberg
бис	bis
бис	encore
бутилката	bote
руснак	russian
руснак	ruso
дорсет	dorset
гилдия	guild
гилдия	kapisanan
хумберт	humbert
бенсън	benson
заместници	deputies
заместници	replacement
пропуснал	namis
паулус	paulus
разпределен	ipinamamahagi
гейм	game
гейм	laro
дюран	duran
пек	peck
министерствата	ministries
нойман	neumann
твой	yours
фураж	feed
робинс	robbins
наблюдавано	nagmamasid
наблюдавано	ginugunita
изненадан	nagulat
коментатори	komentarista
вандал	vandal
енцо	enzo
неаполитански	neapolitan
банкрут	bangkarota
букър	booker
менюта	menu
паок	paok
печката	kalan
редукция	reduction
редукция	perwisyo
имитация	pekeng
агне	lamb
агне	cordero
съвестта	budhi
чеченски	chechen
арман	arman
арман	armand
финансирани	pinondohan
мутации	pagbago
подкупи	suhol
нежни	magiliw
бактериални	bacterial
оферти	offers
оферти	inaalok
властва	reigns
одобрено	inaprubahan
одобрено	naaprubahan
пъстър	makulay
участващ	paglahok
участващ	pagsali
следовател	csi
следовател	imbestigador
авгур	augur
еволюционна	ebolusyonaryong
яхта	yate
съвместния	dugtong
съвместния	pinagsamang
позволени	pinahintulutan
позволени	pinayagan
позволени	pinapayagang
позволени	pinapayagan
пират	pirata
пират	pirate
череша	cherry
череша	seresa
симънс	simmons
картахена	cartagena
киншаса	kinshasa
натрупани	nagtamo
натрупани	nakaipon
дезмънд	desmond
мускетари	musketero
шафран	saffron
арс	adr
палмас	palmas
сърцевина	ubod
сърцевина	core
конзола	console
вашият	iyong
вашият	your
синатра	sinatra
дарба	gift
дарба	regalo
сома	soma
ули	uli
изследвана	explore
бихар	bihar
върколак	wolverine
чували	sacks
малайски	malay
рибар	mangingisda
чувствителна	sensitibong
чувствителна	sensitive
чувствителна	sensitibo
русински	rusyn
излекува	gumagaling
излекува	heal
излекува	gumaling
излекува	pagalingin
болейн	boleyn
гарантиране	masiguro
гарантиране	tiyakin
гарантиране	matiyak
ефросина	euphrosyne
месечен	monthly
месечен	buwanang
страшен	nakakatakot
дневникът	talaarawan
дневникът	diary
гард	guard
гард	bantay
генова	genova
пиратски	pirata
пиратски	pirate
бронкс	bronx
панда	panda
бърни	bernie
спокойна	mahinahon
спокойна	kalmado
спокойна	mapayapang
спокойна	mapayapa
пандора	pandora
предател	taksil
нет	net
хейз	haze
порция	portion
порция	portia
нацизма	nazismo
присъстващи	kasalukuyan
ориса	orissa
съмнителна	kahina
ратифицира	ratified
клинт	clint
бенедето	benedetto
елза	elsa
уолтън	walton
градински	hardin
манди	mandy
джоана	johanna
джоана	joanna
джоуви	jovi
генерирани	nakabuo
генерирани	nabuo
нулев	sero
нулев	zero
рур	ruhr
бес	bess
висящи	tambay
висящи	pabitin
абстрактно	abstract
предавател	transmitter
повърхностна	mababaw
повърхностна	mababaw
сключени	concluded
оптимално	sulit
пало	palo
каталина	catalina
елиминиран	eliminated
майките	bida
стабилизатор	stabilizer
количка	kariton
количка	cart
посетител	bisita
мандарин	mandarin
пико	pico
инициалите	inisyal
геза	géza
сато	sato
сандърс	sanders
томография	tomography
докосва	nararating
маркиран	tinang
маркиран	tinag
маркиран	minarkahan
подвижност	mobility
утаракханд	uttarakhand
слепота	pagkabulag
хефест	hephaistos
уорик	warwick
лайнъс	lino
лайнъс	linus
регулатор	regulator
плимут	plymouth
сетивата	sarili
фалит	bangkarota
вредно	nakakasama
прие	tinanggap
александрина	alexandrina
обрасъл	tinutubuan
пастир	pastol
миниатюрни	munti
миниатюрни	persa
клайд	clyde
колене	tuhod
блокирана	hinarangan
джаму	jammu
кръгът	bilog
кисели	maasim
придружено	sinamahan
придружено	sinabayan
клифърд	clifford
патронажа	pagkalinga
заваряване	hinang
ханти	khanty
квалифицирани	kwalipikado
йонас	jonas
рефлекс	anino
рефлекс	pinabalik
нетаняху	netanyahu
кабала	kabbalah
подсилена	reinforced
нули	zeroes
нули	nauunang
иконом	butler
привлекателна	sundo
привлекателна	kinukuha
хюм	hume
ривиера	riviera
колониален	kolonyal
уолдън	walden
неопределен	undefined
медичите	medici
звяр	beast
мечът	tabak
мечът	espada
мечът	sword
пеня	pena
пеня	peña
ядосан	magalit
ядосан	galit
ядосан	nagagalit
марлборо	marlborough
римлянин	roman
римлянин	romano
риана	rihanna
расови	panlahing
сироп	syrup
фатално	aswang
етанол	ethanol
прекомерно	sobrang
заплатата	sahod
заплатата	suweldo
развития	developments
прадо	prado
фери	ferry
проверени	check
проверени	tiningnan
ган	gan
професорите	professors
бикове	bulls
янус	janus
евангелист	ebanghelista
неочаквана	unexpected
консервативно	konserbatibo
консервативно	conservative
лайза	liza
боядисани	pininturahan
апокалипсис	apocalypse
крейн	crane
анализиране	pagsusuri
анализиране	pagtatasa
анализиране	parsing
анализиране	aanalisa
анализиране	analyze
грифит	griffith
наситен	lunod
нокс	knox
греко	greco
амадор	amador
дейви	davy
дейви	davey
щайн	stein
гансу	gansu
илюзии	ilusyon
съобразени	akmang
щайнер	steiner
променливо	variable
променливо	paiba
остаряла	katandaan
остаряла	aged
остаряла	outdated
остаряла	laos
еквивалентни	katumbas
еквивалентни	equivalent
нитрат	nitrate
таи	tai
лилиан	lillian
лилиан	lilian
енергичен	masigla
енергичен	energetic
обичан	minamahal
кас	cass
невярно	maling
невярно	false
стълбите	hagdan
достигната	attained
достигната	makakamit
достигната	naabot
дръзки	bold
прът	pole
прът	poste
прът	rod
прецизност	precision
уолш	walsh
амброуз	ambrose
амброуз	ambrosio
акустични	tunog
прехрана	kabuhayan
прехрана	ikabubuhay
хоризонти	horizons
хърли	hurley
ридли	ridley
остарял	outdated
остарял	katandaan
остарял	aged
консервативен	konserbatibo
консервативен	conservative
лам	lam
разноски	gastusin
разноски	gastos
разноски	dag
акциум	actium
тандем	tandem
тандем	tambalang
халюцинации	halusinasyon
стоманен	bakal
стоманен	steel
стоманен	asero
хазарта	sugal
хазарта	pagsusugal
хирурзи	surgeon
пингвин	penguin
ландау	landau
пубертета	puberty
козметични	kosmetiko
обет	panunumpa
обет	pledge
неуспехи	pagkabigo
ягоди	strawberry
красноярск	krasnoyarsk
пожелае	wills
алдо	aldo
портфейл	pitaka
портфейл	portfolio
номинална	rated
номинална	nominal
питърсън	peterson
питърсън	petersen
енергии	energies
сион	sion
курилските	kuril
фотографска	photographic
нарушени	lumabag
нарушени	nilabag
стабилизиране	stabilization
комбиниран	pinagsama
макбет	macbeth
маслини	oliba
филиали	subsidiaries
кроу	uwak
молив	lapis
дийкън	deacon
зейн	zane
колекционер	collector
равноденствие	equinox
елитни	pili
елитни	elite
уикицитат	wikiquote
интелектуалец	intelektuwal
интелектуалец	intellectual
мерлин	merlin
изпъкнали	matambok
нилсон	nilsson
грегор	gregor
анет	annette
огради	bakod
примерна	halimbawa
дигитален	digital
дои	doi
търсен	hinahangad
търсен	wanted
обвинена	inakusahan
пребивават	manirahan
лазер	laser
баса	bass
хайек	hayek
алб	alb
бриджит	brigitte
бриджит	bridget
енцефалит	encephalitis
кентавър	centauri
новороденото	panganak
новост	novelty
претоварване	overload
потискане	suppression
качен	upload
мравките	langgam
орбитите	orbits
набоков	nabokov
макгрегър	mcgregor
миша	misha
спортистите	athlete
спортистите	atleta
обвързан	nakatuon
биохимични	biochemical
меделин	medellin
лионел	lionel
инсталиране	installation
инсталиране	pagluklok
инсталиране	install
капитаните	admins
пегас	pegasus
рибка	milagro
метрополитън	metropolitan
шака	shaka
акроним	acronym
босилек	basil
кити	kitty
рем	rem
водопадите	talon
принс	prinsipe
принс	prince
лизи	lizzie
лизи	lizzy
саломе	salome
алберта	alberta
визита	puntahan
визита	pagbisita
ирен	irene
отскоро	kamakailan
отскоро	recent
страшна	nakakatakot
аритметика	aritmetika
иврея	ivrea
лей	lei
елтън	elton
индивидуалност	personalidad
индивидуалност	pagkatao
разумни	makatwiran
разумни	makatwirang
гибс	gibbs
мачтата	mast
чипове	chips
утеха	kaginhawahan
утеха	kaginhawaan
утеха	aliw
оазис	oasis
групово	grupo
групово	pangkat
групово	group
стави	kasu
алания	alania
теобалд	theobald
ренато	renato
цейлон	ceylon
маркер	marker
маркер	pananda
последователен	nagbabago
последователен	consistent
финалисти	finalists
гъбата	sponge
караман	karaman
дъмбълдор	dumbledore
прераждане	rebirth
юзу	yuzu
неграмотен	illiterate
бут	booth
портокал	orange
портокал	kahel
удължени	elongated
протоколът	protocol
преплетени	kaakibat
визуализация	paggunita
албан	alban
славей	nightingale
кано	kano
кано	cano
карпентър	carpenter
карпентър	karpintero
кръгло	round
кръгло	bilog
кръгло	bilog
идентична	magkapareho
захарен	mellitus
принцеси	princesses
мулти	multi
скаут	pakikipagsapalaran
скаут	scout
лимфните	lymph
акробатика	akrobatika
консерватизъм	konserbatismo
рабат	rabat
хук	hook
хук	kawit
хук	hooke
пробуждане	paggising
хамптън	hampton
милиарди	billion
милиарди	bilyon
милиарди	bilyon
лула	pipe
лула	tubo
лула	lula
знаменитости	celebrity
знаменитости	celebrities
множествена	multiple
множествена	maramihang
неочакван	unexpected
влакът	tren
солсбъри	salisbury
обкръжени	napapaligiran
ускорител	accelerator
амиен	amiens
идеализъм	idealismo
фарьорските	faroe
разнася	naghahatid
дака	dhaka
како	sis
пушката	shotgun
хунан	hunan
питърс	peters
телекомуникационни	telekomunikasyon
кристално	bubog
кристално	crystal
обвързана	nakatali
феодална	feudal
милуоки	milwaukee
разлагане	decomposition
профсъюзите	unyon
бренда	brenda
паунд	libra
паунд	pound
неподходящо	unsuitable
цвайг	zweig
идентифициран	kinilala
идентифициран	nakilala
панаири	fairs
ремо	remo
дидро	diderot
арфа	harp
таг	tag
патроните	cartridges
общежитие	dormitory
общежитие	dorm
дейзи	daisy
мег	meg
мряна	barbel
надбягвания	races
надбягвания	racing
надбягвания	karera
божествен	divine
компактен	compact
карнавал	karnabal
карнавал	carnival
куинси	quincy
клиники	klinika
уестминстър	westminster
минералогия	mineralohiya
будни	gising
играчките	laruan
абд	abd
психика	psyche
неш	nash
лебедев	lebedev
аня	anya
глухи	bingi
реалистични	makatotohanan
опростяване	pagpapagaan
опростяване	simplify
загадки	hiwaga
съученици	classmates
хъксли	huxley
възприятия	perceptions
възприятия	perception
изповед	confession
изповед	kumpisalan
социологически	sociological
антракс	anthrax
забравил	nakalimutan
разумен	talino
разумен	makatwiran
разумен	makatwirang
оргазъм	sukdulan
ризи	shirts
дъждовна	maulan
идалго	hidalgo
спирки	hihinto
бланко	blanco
прочута	famous
прочута	sikat
тъп	dumb
тъп	pipi
дойче	deutsche
неочаквани	unexpected
мъст	vengeance
мъст	paghihiganti
одри	audrey
джонг	jong
чери	cherie
чери	cherry
чери	seresa
скица	sketch
дуети	duets
прикрепена	kalakip
офертата	alok
офертата	offer
акционер	shareholder
акционер	stockholder
гетисбърг	gettysburg
хроничен	talamak
соболев	sobolev
риман	riemann
муза	muse
магнит	magnet
магнит	magneto
бенедиктински	benedictine
екологичен	kapaligiran
екологичен	ekolohiya
измислица	fabrication
измислица	fiction
рейес	reyes
маркиране	pagmamarka
маркиране	tagging
маркиране	pumili
маркиране	piliin
назарет	nazareth
оракул	oracle
оракул	dakila
антената	antena
бурятия	buryatia
подгрупи	subgroups
оиср	oecd
упорита	magkakadikit
упорита	mahigpit
упорита	pasaway
упорита	matiyaga
дъг	doug
туитър	twitter
сувенири	souvenirs
уважава	nirerespeto
уважава	iginagalang
фенер	gumagala
кирстен	kirsten
филтриране	filter
филтриране	salain
филтриране	panala
грабеж	pagnanakaw
пъркинс	perkins
брианца	brianza
мун	mun
менделсон	mendelssohn
бойд	boyd
магма	magma
тис	yew
брендън	brendan
брендън	brandon
викове	sigaw
викове	sumisigaw
тин	tin
тин	lata
липиди	lipids
комуни	communes
духовност	kabanalan
манипулации	manipulasyon
манипулации	pagmamanipula
ромите	roma
опус	opus
санс	sanz
великденски	pagkabuhay
великденски	easter
размисъл	reflection
ари	ari
халифата	caliphate
съгласуване	koordinasyon
бом	bom
изгорено	sinusunog
изгорено	nasunog
бреслау	breslau
чанг	chang
чанг	jang
салвиати	salviati
безкрайност	infinity
оливейра	oliveira
забавно	masaya
забавно	katuwaan
забавно	nakakatuwa
забавно	funny
забавно	nakakatawa
ковчега	kaban
ковчега	kabaong
сибиу	sibiu
калисто	callisto
модулите	modules
оса	putakti
свято	banal
свято	banal
лавин	lavigne
филантроп	philanthropist
зрял	mature
подпомагани	assisted
адалберо	adalbero
мейджи	meiji
графит	graphite
нитро	nitro
последователна	nagbabago
последователна	consistent
йов	trabaho
йов	job
изобретението	imbento
мигове	moments
мигове	sandali
так	tak
дженсън	jansen
дженсън	jensen
депозити	deposito
депозити	deposit
маккуин	mcqueen
еврейка	jewish
чадър	parasol
чадър	payong
акредитация	accreditation
дао	dao
леа	lea
леа	leah
връв	cord
връв	pisi
връв	string
прикрепен	kalakip
сглобяване	assembling
сглобяване	assembly
сглобяване	pagpupulong
сглобяване	pagtitipon
пътувал	dumayo
пътувал	bumiyahe
питагор	pythagoras
невидим	invisible
невидим	tago
четка	brush
монетата	barya
монетата	coin
фаланга	phalanx
небесна	makalangit
талисман	mascot
наследяването	apostoliko
сонети	sonnets
