και	وال
ξηρή	الجافة
ξηρή	جاف
ξηρή	جافة
συντονιστής	مشرف
συντονιστής	المشرف
συντονιστής	المنسق
συντονιστής	منسقة
συντονιστής	المنسقة
συντονιστής	منسق
τρόμος	الارهاب
τρόμος	ارهاب
τρόμος	الرعب
τρόμος	رعب
νας	ناش
ατμό	البخار
ατμό	بخار
αστραπή	برق
αστραπή	البرق
ελάφι	الك
ελάφι	غزال
ελάφι	ايل
ελάφι	الغزال
ελάφι	الغزلان
δοκιμασίες	المحاكمات
δοκιμασίες	محاكمات
δοκιμασίες	اختبارات
δοκιμασίες	الاختبارات
φόνος	القتل
ξιφασκία	المبارزة
πλοήγηση	الملاحة
ξέφυγε	غاب
ξέφυγε	فوت
ξέφυγε	اشتقت
αναρωτιέμαι	عجب
κορδέλα	الشريط
κορδέλα	شريط
επιζών	ناج
επιζών	الناجين
επιζών	الناجون
επιζών	ناجي
γυμνά	العراة
παλεύει	يكافح
παλεύει	تكافح
παλεύει	يصارع
διανομές	توزيعات
αγάπησε	حبيت
αγάπησε	احببت
νονός	العراب
καλαί	كاليه
δαίμονα	عفريت
δαίμονα	شيطان
μάγιερ	ماير
κλιφ	كليف
κλιφ	المنحدر
κλιφ	منحدر
σχολιαστές	المعلقين
έντονος	مكثفة
έντονος	مكثف
αντικαθίστανται	استبدل
τάνια	تانيا
ειδίκευση	التخصص
ειδίκευση	تخصص
πινόκιο	بينوكيو
σουκάρνο	سوكارنو
μόρις	موريس
εκτροφή	تربية
εκτροφή	التكاثر
εκτροφή	التربية
φθοριούχο	فلوريد
ανέβασμα	تحميل
σουλτανάτο	السلطنة
σουλτανάτο	سلطنة
κομμουνισμό	الشيوعية
συγκρίνει	يقارن
κρυπτογράφησης	تشفير
κρυπτογράφησης	التشفير
μάκβεθ	ماكبث
ηθοποιία	التمثيل
ηθοποιία	بالنيابة
ηθοποιία	تمثيل
διάρροια	الاسهال
διάρροια	اسهال
διάρροια	الاسهال
νταγκ	دوج
νταγκ	دوغ
ενεργοποιεί	ينشط
ενεργοποιεί	مشغلات
καταρράκτη	الساد
καταρράκτη	شلالات
καταρράκτη	الشلال
καταρράκτη	الشلالات
τρομερό	فظيع
νάνο	قزما
νάνο	قزم
νάνο	القزم
νάνο	النانو
νάνο	نانو
ψευδής	زائف
ερντογάν	اردوغان
στεφθεί	يتوج
τσαϊκόφσκι	تشايكوفسكي
νταρ	دار
πρασίνων	الخضر
βικινέα	wikinews
δίδυμοι	الجوزاء
δίδυμοι	توائم
δίδυμοι	التوائم
δίδυμοι	توام
πολικές	القطبية
αισθητήρας	الاستشعار
ηλικιωμένος	مسن
ηλικιωμένος	المسنون
ηλικιωμένος	المسنين
δελφίνι	دولفين
δελφίνι	دلفين
γενεές	الاجيال
γενεές	اجيال
χαίρομαι	مسرور
προστατευτικό	واقي
κασμίρ	الكشمير
κασμίρ	كشمير
μαϊμούδες	القردة
μαϊμούδες	القرود
μαϊμούδες	قرود
άντζελο	انجلو
άντζελο	انجيلو
αναπόφευκτη	حتمية
αναπόφευκτη	حتمي
ενσωματωμένα	المضمنة
ενσωματωμένα	مدمج
επίπτωση	الاثر
επίπτωση	تاثير
επίπτωση	التاثير
επίπτωση	الاصطدام
αναγνωρισμένα	المعترف
αναγνωρισμένα	معترف
δημοσκόπηση	استطلاع
δημοσκόπηση	الاستطلاع
δημοσκόπηση	استبيان
δημοσκόπηση	المسح
δημοσκόπηση	استقصاء
δημοσκόπηση	مسح
ενδιαιτημάτων	الموائل
ενωμένοι	متحدين
ενωμένοι	المتحدة
ενωμένοι	متحدة
έγκυρο	سارية
έγκυρο	صالح
έγκυρο	صالحة
βαθύτερο	اعمق
απαραίτητος	مطلوب
απαραίτητος	ضروري
απαραίτητος	ضرورية
απαραίτητος	الضروري
απαραίτητος	اساسي
ζυγίζουν	يزن
άνθισε	ازدهرت
αργία	الاجازة
αργία	اجازة
αργία	العطلة
αργία	عطلة
μπέλφαστ	بلفاست
κριστίν	كرستين
κριστίν	كريستين
καμπ	كامب
καμπ	المخيم
καμπ	مخيم
καμπ	معسكر
καμπ	المعسكر
κρύψει	اخفاء
κρύψει	تبي
κρύψει	اخف
πάτερ	الاب
πάτερ	ابت
πάτερ	اب
χρονια	السنين
χρονια	اعوام
χρονια	سنين
χρονια	السنوات
χρονια	سنوات
αρνητικός	سلبية
αρνητικός	سلبي
αρνητικός	السلبية
αρνητικός	سالب
λάτρης	مولعة
λάτρης	مولع
αγρότης	فارمر
αγρότης	المزارع
αγρότης	مزارع
σεβασμός	ترا
σεβασμός	احترام
σεβασμός	الاحترام
σεβασμός	احترم
διαπράξει	ارتكاب
διαπράξει	ملتزم
διαπράξει	ملتزمة
διαπράξει	ارتكبت
τρέξιμο	تشغيل
τρέξιμο	الركض
τρέξιμο	الجري
τρέξιμο	ركض
βι	فيي
λυκόφως	الشفق
καμπαρέ	ملهى
διευκόλυνε	يسر
μόλυβδο	الرصاص
χάουζ	المنزل
χάουζ	منزل
χάουζ	هاوس
χάουζ	البيت
κάτοικο	مقيمة
κάτοικο	المقيم
κάτοικο	مقيم
κάτοικο	المقيمون
όροφος	ارضية
όροφος	طابق
όροφος	الارضية
όροφος	الطابق
αερόστατο	بالون
αερόστατο	منطاد
αερόστατο	المنطاد
αερόστατο	البالون
ανάκαμψη	استرداد
ανάκαμψη	تعافي
ανάκαμψη	التعافي
ανάκαμψη	الانتعاش
ανάκαμψη	الانعاش
χάρισμα	هدية
χάρισμα	الهدية
χάρισμα	هديه
βούτυρο	زبدة
βούτυρο	الزبدة
αθώος	الابرياء
αθώος	بريئة
αθώος	بريء
πεζοπορία	التنزه
κληρονόμο	الوريثة
κληρονόμο	الوريث
κληρονόμο	وريث
εξάρτησης	التبعية
εξάρτησης	الاعتماد
εξάρτησης	تبعية
λεμούριος	ليمور
λεμούριος	الليمور
τουφέκι	بندقية
ύπνος	نوم
ύπνος	نام
ύπνος	نامي
ύπνος	نم
ύπνος	النوم
ύπνος	نوم
ύπνος	نائم
ύπνος	تنام
ύπνος	النوم
ύπνος	نائمة
σίλβια	سيلفيا
προγραμματισμένο	مبرمج
προγραμματισμένο	المبرمجة
προγραμματισμένο	المخطط
κοιλία	البطين
κοιλία	بطن
κοιλία	البطن
λοχίας	عريف
λοχίας	سيرجنت
λοχίας	الرقيب
λοχίας	رقيب
βαλβίδες	الصمامات
βαλβίδες	صمامات
βακτήριο	بكتيريا
βακτήριο	البكتيريا
σκοπευτές	القناصة
ακούγοντας	يستمع
ακούγοντας	استمع
ακούγοντας	الاستماع
ακούγοντας	استماع
διαιτησίας	التحكيم
διαιτησίας	تحكيم
πίτα	الفطيرة
πίτα	فطيرة
εξεύρεση	العثور
εξεύρεση	ايجاد
τιμωρηθεί	عاقب
συμβατό	متوافق
συμβατό	متوافقة
κανό	الزورق
κανό	زورق
λούσι	لوسى
λούσι	لوسي
σουίφτ	سويفت
φωτεινά	لامع
φωτεινά	ساطع
φωτεινά	المشرق
φωτεινά	مشرق
δούλος	العبد
δούλος	عبد
δούλος	عبدة
βήχα	السعال
βήχα	السعال
νικς	نيكس
νεμάνια	نيمانيا
μεταναστεύσεις	الهجرات
προτεινόμενα	مقترحة
προτεινόμενα	رحت
προτεινόμενα	مقترح
προτεινόμενα	المميز
προτεινόμενα	الموصى
συνδετικό	ملزم
συνδετικό	ملزمة
συνδετικό	الزام
συνδετικό	ملزما
συνδετικό	الملزمة
αποστασία	انشقاق
εκδοτών	الناشرين
καθορισμένο	معرف
καθορισμένο	المعين
καθορισμένο	محدد
καθορισμένο	محددة
καθορισμένο	المحدد
αναπληρωτές	النواب
αναπληρωτές	نواب
αναπληρωτές	البدائل
αναπληρωτές	بدائل
χαμάμ	حمام
κασπία	قزوين
μπλα	bla
καφετέριες	المقاهي
καφετέριες	المقاهي
σχιζοφρένεια	الفصام
διαβατήριο	الجواز
διαβατήριο	جواز
αναγνωρισμένος	المعترف
αναγνωρισμένος	معترف
προσαρμοσμένο	العرف
προσαρμοσμένο	مخصص
προσαρμοσμένο	مخصصة
αξιοπρέπεια	كرامة
αξιοπρέπεια	الكرامة
αποικιοκρατίας	الاستعمار
πρεσβευτές	سفراء
πρεσβευτές	السفراء
ανικανότητα	الاعاقة
ανικανότητα	العجز
ανικανότητα	عجز
ανικανότητα	اعاقة
φάλαινες	الحيتان
διαιτησία	التحكيم
διαιτησία	تحكيم
εξοικονόμηση	الادخار
εξοικονόμηση	المدخرات
εξοικονόμηση	مدخرات
εξοικονόμηση	وفورات
εξοικονόμηση	الادخار
εξοικονόμηση	الحفظ
εξοικονόμηση	انقاذ
προοδευτικά	التدريجي
προοδευτικά	تدريجي
έγχυση	حقن
έγχυση	الحقن
έγχυση	الحقنة
καμίλ	كاميل
περίεργα	غربة
ιστιοφόρο	شراعي
μπέργκεν	بيرجن
μπέργκεν	برغن
μπέργκεν	بيرغن
άντλερ	ادلر
ησυχία	هادئ
ησυχία	هادئة
ησυχία	الهدوء
ησυχία	هادي
ησυχία	هدوء
ησυχία	السكوت
ησυχία	الصمت
ησυχία	صمت
τοξική	سامة
τοξική	سمية
νταλί	دالي
βελόνα	الابرة
βελόνα	ابرة
αφιέρωση	تكريس
αρθρο	مقالة
αρθρο	مقال
αρθρο	المقالة
αρθρο	المادة
πρόδωσε	خنت
επετηρίδα	الحولية
επετηρίδα	حولية
παλαιστινιακή	فلسطينية
παλαιστινιακή	الفلسطيني
παλαιστινιακή	فلسطيني
ακριβό	غالية
ακριβό	غالي
ακριβό	مكلف
ακριβό	مكلفة
σοκολάτα	شوكولا
σοκολάτα	شوكولاتة
σοκολάτα	الشوكولاتة
σοκολάτα	شوكولاته
άδικα	ظالم
προδιαγραφή	مواصفات
προδιαγραφή	المواصفات
λεβάντε	ليفانتي
αναχωρεί	المغادرين
δισεκατομμύριο	بليون
δισεκατομμύριο	مليار
βινς	فينس
φορητές	محمولة
φορητές	محمول
μπάρετ	باريت
σηκουάνα	السين
καπέλα	القبعات
καπέλα	قبعات
λέο	ليو
συγκρίσεις	المقارنات
συγκρίσεις	مقارنات
σκρουτζ	البخيل
γρασίδι	المرج
γρασίδι	العشب
γρασίδι	عشب
τιφλίδα	تبليسي
γύροι	لفات
γυμναστής	مدرب
φακός	عدسة
φακός	عدسات
φακός	العدسات
φακός	العدسة
φακός	المصباح
φακός	كشاف
γεννηθείς	ولد
γεννηθείς	تولد
γεννηθείς	مولود
γεννηθείς	يولد
γεννηθείς	ولدت
προσαρμοσμένη	العرف
προσαρμοσμένη	مخصص
προσαρμοσμένη	مخصصة
σύζευξη	الاقتران
σύζευξη	اقتران
πυροβόλησε	طلقة
γρανίτη	الجرانيت
κυλινδρικό	اسطواني
δανεισμός	اقتراض
δανεισμός	الاقتراض
σκλάβος	العبد
σκλάβος	عبد
σκλάβος	عبدة
δράστης	الجاني
δράστης	مرتكب
μαρκόνι	ماركوني
εξαφανίζονται	تختفي
ησαΐας	اشعياء
υγιεινή	نظافة
υγιεινή	النظافة
βελτιστοποίηση	التحسين
βελτιστοποίηση	تحسين
βελτιστοποίηση	التحسين
αποφασιστικό	حاسم
αποφασιστικό	حاسمة
αποφασιστικό	الحاسم
άσχημο	قبيح
άσχημο	قبيحة
άσχημο	القبيح
άσχημο	بشع
άσχημο	شرير
περιπολία	الدورية
περιπολία	الدوريات
περιπολία	دورية
περιπολία	دوريات
προαιρετικό	اختيارية
προαιρετικό	اختياري
ευσεβής	تقي
παραλαβή	تسلم
παραλαβή	الاستلام
παραλαβή	استلام
παραλαβή	ايصال
παραλαβή	الاستلام
παραλαβή	استلام
παραλαβή	تلقي
πουλάει	يبيع
φαντάσματα	اشباح
φαντάσματα	الاشباح
ράδερφορντ	رذرفورد
βελγικό	البلجيكية
βελγικό	البلجيكي
βελγικό	بلجيكا
τρέβορ	تريفور
σάμουελ	سامويل
σάμουελ	صامويل
επικίνδυνος	خطير
επικίνδυνος	خطر
επικίνδυνος	خطيرة
επικίνδυνος	خطرة
βαρέλια	براميل
βαρέλια	البراميل
κινγκς	الملوك
κινγκς	ملوك
εγκληματική	جنائية
εγκληματική	مجرم
εγκληματική	المجرم
φοίβη	فيبي
ανω	علوي
ανω	العليا
τυφλό	عمياء
τυφλό	العمياء
τυφλό	اعمى
γεννήτρια	مولد
γεννήτρια	المولد
ρίτσαρντσον	ريتشاردسون
κωπηλασία	التجديف
ιλινόις	الينوي
κλουβί	قفص
κλουβί	القفص
μονέ	مونيه
ορού	مصل
ορού	المصل
δαίμονας	عفريت
δαίμονας	شيطان
επανάληψης	التكرار
επανάληψης	تكرار
πυξίδα	البوصلة
πυξίδα	بوصلة
απόθεμα	الاحتياطي
απόθεμα	احتياطي
απόθεμα	المخزونات
απόθεμα	المخزون
ψηφοφορίες	اصوات
ψηφοφορίες	الاصوات
αβάνα	هافانا
τραυματισμοί	الاصابات
τραυματισμοί	اصابات
τρίτον	ثالثا
τρίτον	الثالثة
τρίτον	ثالث
τρίτον	الثالث
τρίτον	ثالثة
χειριστή	مشغل
χειριστή	المشغل
οικείο	حميمية
οικείο	حميم
οικείο	حميمة
διαφανής	شفافية
διαφανής	شفاف
διαφανής	شفافة
φινλανδοί	الفنلنديين
γυάλινο	زجاجي
γυάλινο	زجاج
γυάλινο	الزجاج
μπρουκς	بروكس
μυστηριώδη	غامض
μυστηριώδη	غامضة
δόνηση	الاهتزاز
συνήγορος	المستشار
τζέημς	جيمس
τζέημς	جايمس
δημοπρασία	مزاد
δημοπρασία	المزاد
κρόμγουελ	كرومويل
πολύχρωμα	ملون
πολύχρωμα	ملونة
πολύχρωμα	الملونة
κόσμους	العالمين
κόσμους	عوالم
κόσμους	العوالم
μέρκελ	ميركل
ινδικά	هندية
ινδικά	هندي
ινδικά	الهندية
φιάλη	القارورة
φιάλη	قارورة
φιάλη	الزجاجة
φιάλη	زجاجة
φιάλη	قنينة
φιάλη	القنينة
αντιπροσωπευτική	تمثيلية
αντιπροσωπευτική	الممثل
αντιπροσωπευτική	ممثل
ντιζόν	ديجون
κάψουλα	كبسولة
κάψουλα	الكبسولة
επιβάρυνση	عبء
επιβάρυνση	العبء
καμάρες	اقواس
ντοκυμαντέρ	الوثائقي
ντοκυμαντέρ	وثائقي
κατασκοπεία	تجسس
κατασκοπεία	تتجسس
κατασκοπεία	تجسس
κατασκοπεία	التجسس
σεξουαλικό	جنسي
σεξουαλικό	الجنسية
σεξουαλικό	جنسية
επαναστάτη	المتمردين
επαναστάτη	متمردة
επαναστάτη	المتمرد
επαναστάτη	متمرد
παραγράφους	الفقرات
μύγες	الذباب
ελαστικότητα	المرونة
ελαστικότητα	مرونة
συνεπής	متسق
συνεπής	متسقة
νικίτα	نيكيتا
αυτοκρατορίες	الامبراطوريات
στάχτες	الرماد
στάχτες	رماد
πάφο	بافوس
σμ	cme
ανταγωνιστικό	تنافسية
ανταγωνιστικό	تنافسي
ανταγωνιστικό	التنافسية
ανθρώπινος	انسان
ανθρώπινος	بشري
ανθρώπινος	بشرية
ανθρώπινος	الانسان
μαγείρεμα	الطباخ
μαγείρεμα	طباخ
μαγείρεμα	كوك
μαγείρεμα	طبخ
μαγείρεμα	طهي
μαγείρεμα	الطهي
μαγείρεμα	الطبخ
ποδήλατα	الدراجات
ποδήλατα	دراجات
ποδήλατα	الدراجات
ποδήλατα	دراجات
χρηματοδοτείται	ممول
χρηματοδοτείται	ممولة
χρηματοδοτείται	ممول
χρηματοδοτείται	الممول
χρηματοδοτείται	ممولة
στέγες	الاسطح
στέγες	التسقيف
στέγες	الاسطح
λιθουανική	الليتوانية
λιθουανική	ليتوانيا
κλερ	كلير
αλεχάντρο	اليخاندرو
σφραγίδες	طوابع
σφραγίδες	الطوابع
σφραγίδες	فقمات
σφραγίδες	الاختام
περιορισμένος	المحدود
περιορισμένος	محدود
περιορισμένος	محدودا
περιορισμένος	محدودة
περιορισμένος	محدودية
περιορισμένος	مقيدة
περιορισμένος	مقيد
εναέρια	جوية
θεωρητικοί	المنظرين
βιταμίνες	الفيتامينات
βιταμίνες	فيتامين
νευρική	عصبي
νευρική	متوتر
νευρική	عصبية
νευρική	متوترة
νευρική	العصبي
ασύρματο	اللاسلكية
ασύρματο	لاسلكي
ασύρματο	اللاسلكي
ασύρματο	المذياع
ασύρματο	راديو
ασύρματο	الراديو
ασύρματο	الاذاعة
ασύρματο	اذاعة
κλέι	طين
κλέι	كلاي
δίλημμα	معضلة
δίλημμα	المعضلة
νόελ	نول
δράκουλας	دراكولا
λάντεν	لادن
μελλοντικός	مستقبل
μελλοντικός	مستقبلا
μελλοντικός	المستقبل
ομοφυλόφιλος	شاذ
επαίνεσε	اشاد
ιουλιέτα	جولييت
ιουλιέτα	جوليت
αποκαλύψεις	الايات
αμπάς	عباس
τσου	tsu
τσου	تسو
τσου	تشو
επαίνους	الثناء
επαίνους	سبحان
επαίνους	ماشاء
επαίνους	الحمد
φαράγγια	الوديان
πόνους	الالام
λο	لاو
ραδιενέργεια	الاشعاع
ραδιενέργεια	الاشعاعات
ραδιενέργεια	اشعاع
διορθώθηκε	صحح
διορθώθηκε	يصحح
τραβάει	يسحب
σύμπραξη	الشراكة
σύμπραξη	شراكة
ευλογία	نعمة
ευλογία	النعم
ευλογία	برك
ευλογία	بركات
εισπνοή	استنشاق
εισπνοή	الاستنشاق
φορέσει	بالية
φορέσει	لبست
φυλετικές	عرقية
σούμπερτ	شوبرت
τάμεση	التايمز
ταν	تان
πρωτοτυπία	الاصالة
πόρνη	هوكر
πόρνη	مومس
ενήλικος	بالغا
ενήλικος	راشد
ενήλικος	بالغ
πρεσβείες	السفارات
πεύκο	الصنوبر
πεύκο	باين
τοκετό	الولادة
τοκετό	ولادة
σάλιβαν	سوليفان
ηλικιωμένους	مسن
ηλικιωμένους	المسنون
ηλικιωμένους	المسنين
ένδυση	ملابس
ένδυση	الملابس
σημασίες	المعاني
σημασίες	معاني
σημασίες	معان
εξόδους	نزهة
εξόδους	المخارج
εξόδους	مخارج
μπίτολα	بيتولا
τζέρικο	جيريكو
τζέρικο	جيركو
τζέρικο	اريحا
υποβάθμιση	تدهور
υποβάθμιση	التدهور
υποβάθμιση	تدهور
υποβάθμιση	التحلل
υποβάθμιση	تردي
υποβάθμιση	التدهور
μάριον	ماريون
προειδοποίησε	حذرت
μπενουά	بينوا
μπενουά	بنوا
διοικητικός	اداري
διοικητικός	ادارية
γκάρντνερ	غاردنر
καταναλώνει	يستهلك
αύξοντα	متسلسلة
αύξοντα	متسلسل
αύξοντα	المسلسل
ασπόνδυλα	اللافقاريات
υπέροχο	جميلة
υπέροχο	جميل
μπένετ	بينيت
ιμαλαΐων	الهيمالايا
υποτροφίες	المنح
υποτροφίες	منح
καθαρός	نظيف
καθαρός	النظيفة
καθαρός	نظيفة
πακ	باق
βάλτους	المستنقعات
συντηρητικούς	المحافظين
βαβέλ	بابل
σούσα	سوزا
γκόμεζ	غوميز
γκόμεζ	جوميز
χειρουργικές	جراحي
χειρουργικές	جراحية
εκκλήσεις	النداءات
εκκλήσεις	نداءات
εκκλήσεις	النداءات
εκκλήσεις	الطعون
χέρτα	هيرتا
παρασκήνια	الكواليس
παρασκήνια	كواليس
άρπα	القيثارة
ράμπο	رامبو
καλαμποκιού	ذرة
καλαμποκιού	الذرة
δικαστικά	قضائية
καράτε	الكاراتيه
αγνοείται	مفقودين
αγνοείται	المفقودين
αγνοείται	مفقودة
αγνοείται	مفقود
ελέφαντα	فيل
ελέφαντα	الفيل
ελέφαντα	فيلا
αυστηρός	صارم
αυστηρός	صارمة
μπερκ	بيرك
μπερκ	بورك
πρέστον	بريستون
σαύρες	السحالي
χαρτοφυλάκιο	الحافظة
χαρτοφυλάκιο	حافظة
λογαριασμοί	فواتير
λογαριασμοί	الفواتير
λογαριασμοί	حسابات
λογαριασμοί	الحسابات
μοναχικά	وحيدة
μοναχικά	وحيدا
μοναχικά	وحيد
έφηβοι	المراهقين
έφηβοι	المراهقون
έφηβοι	مراهقين
έφηβοι	المراهقة
έφηβοι	المراهقين
έφηβοι	المراهقين
έφηβοι	المراهقون
έφηβοι	مراهقين
φιλελεύθερους	الليبراليين
χαλίλ	خليل
άμαξα	العربة
άμαξα	عربة
χαλέπι	حلب
ταμπού	المحرمات
ταμπού	المحرمات
μάρλον	مارلون
ναγκασάκι	ناغازاكي
περιβόλια	البساتين
περιβόλια	بساتين
χένρικ	هنريك
αδύναμο	ضعيف
αδύναμο	ضعيفة
αδύναμο	الضعيف
πολυτέλεια	الترف
πολυτέλεια	رفاهية
πολυτέλεια	ترف
πολυτέλεια	الفخامة
πολυτέλεια	الفاخرة
σλόγκαν	شعارات
σλόγκαν	شعار
ξεκίνησα	بدات
ξεκίνησα	بدا
γραφίτη	الجرافيت
φτωχοί	مسكين
φτωχοί	الفقراء
φτωχοί	فقير
φτωχοί	فقيرة
φτωχοί	الفقير
φτωχοί	فقراء
σαλ	سال
μεσολάβησε	توسطت
τζέραλντ	جيرالد
άφθονη	وفرة
τσάρλτον	شارلتون
μισθούς	اجور
μισθούς	الاجور
μισθούς	مرتبات
μισθούς	الرواتب
μισθούς	المرتبات
σβήνει	تتلاشى
σβήνει	يتلاشى
κλιμάκωση	مقياس
κλιμάκωση	المقياس
κλιμάκωση	التصعيد
κλιμάκωση	تصاعد
κλιμάκωση	تصعيد
πανέμορφη	جميلة
πανέμορφη	جميل
πανέμορφη	جميله
πανέμορφη	فاتنة
πανέμορφη	رائعة
πανέμορφη	رائع
αυθεντικά	الاصيل
αυθεντικά	اصيلة
αυθεντικά	اصيل
αυθεντικά	اصلية
παγίδες	الفخاخ
αναλογικό	متناسبة
αναλογικό	متناسب
αναλογικό	التناظرية
αναλογικό	تناظرية
ακοή	سماع
ακοή	السمع
μπριτζ	بريدج
μπριτζ	الجسر
μπριτζ	جسر
συμπληρωματική	تكميلية
συμπληρωματική	التكميلية
συμπληρωματική	التكميلي
συμπληρωματική	تكميلي
φτιάξω	اصلاح
φτιάξω	اصلح
συνοπτικό	موجزة
καμήλα	الجمل
καμήλα	جمل
λύκοι	الذئاب
λύκοι	ذئاب
δίκαιος	الصالحين
δίκαιος	عادل
δίκαιος	عادلة
δίκαιος	عدل
δίκαιος	منصف
γλασκώβη	جلاسكو
γλασκώβη	غلاسكو
συμπερίληψη	تشمل
συμπερίληψη	تضمين
συμπερίληψη	الشمول
συμπερίληψη	تضمين
συμπερίληψη	ادراج
τοξότες	الرماة
έσβησε	محي
χειριστές	مشغلي
χειριστές	الطيارين
κιότο	كيوتو
καράκας	كاراكاس
μπαλκόνι	الشرفة
μπαλκόνι	شرفة
όμπι	اوبي
κάταγμα	كسر
κάταγμα	الكسر
ευρετήριο	دليل
ευρετήριο	الدليل
βομβαρδισμός	قصف
βομβαρδισμός	القصف
βομβαρδισμός	التفجير
βομβαρδισμός	قصف
βομβαρδισμός	القصف
βομβαρδισμός	تفجير
συμβατή	متوافق
συμβατή	متوافقة
απεσταλμένοι	المبعوثين
υποθέτοντας	بافتراض
δεσποινίς	مشتاق
θυμό	الغضب
θυμό	غضب
παρθένα	عذراء
παρθένα	بتول
παρθένα	العذراء
προγραμματισμένες	المخطط
τραίνο	قطار
τραίνο	القطار
πληρότητα	الاكتمال
πληρότητα	اكتمال
φακούς	العدسات
φακούς	عدسات
κύβος	المكعب
κύβος	مكعبة
κύβος	مكعب
ψευδάργυρος	الزنك
κατάποση	ابتلاع
κατάποση	ابتلاع
σάλι	سولي
σάλι	سلي
σάλι	سالي
ευγενική	مؤدب
αλεπούδες	الثعالب
ροπής	عزم
φασόλια	الفاصولياء
φασόλια	الفول
φασόλια	الفاصوليا
φασόλια	فول
δημιουργικότητα	ابداع
δημιουργικότητα	الابداع
φλέβα	وريد
φλέβα	الوريد
τοξικές	سامة
τοξικές	سمية
εκδρομή	نزهة
εκδρομή	سفرة
εκδρομή	نزهة
εκδρομή	النزهة
εκδρομή	الرحلة
εκδρομή	سفرة
εκδρομή	رحلة
γάμμα	غاما
γάμμα	جاما
βρέμη	بريمن
μπρουκ	بروك
τζίνα	جينا
υπέρβαση	فائض
υπέρβαση	الفائض
υπέρβαση	تجاوز
προέδρους	رؤساء
προέδρους	الرئيسان
προέδρους	الرؤساء
συμβατότητα	التوافق
συμβατότητα	توافق
απαγάγει	الخطف
απαγάγει	خطف
θανατηφόρο	مميت
αφή	تلمس
αφή	لمس
αφή	لمسة
αφή	اللمس
αφή	المس
γραμματείς	امناء
γραμματείς	الامناء
γραμματείς	السكرتارية
εικονίδιο	رمز
εικονίδιο	ايقونة
ρίσκο	المخاطرة
ρίσκο	المخاطر
ρίσκο	مخاطرة
επικρίσεις	الانتقاد
επικρίσεις	انتقادات
επικρίσεις	انتقاد
επικρίσεις	الانتقادات
επικρίσεις	نقد
επικρίσεις	النقد
επικρίσεις	انتقادات
επικρίσεις	الانتقادات
προπάνιο	البروبان
κυλίνδρους	الاسطوانات
κυλίνδρους	اسطوانات
κυλίνδρους	رولز
κυλίνδρους	لفات
αβγό	البيضة
αβγό	بيض
αβγό	بيضة
αντιδραστήρες	مفاعلات
αντιδραστήρες	المفاعلات
τετράδα	رباعية
τετράδα	رباعي
τετράδα	رباعية
άνδεις	الانديز
φουκώ	فوكو
χρωμοσώματα	كروموسومات
χρωμοσώματα	الكروموسومات
συνδικάτα	الاتحادات
συνδικάτα	النقابات
θερμαίνεται	تسخين
αξίωση	ادعاء
αξίωση	المطالبة
αξίωση	مطالبة
κατεστραμμένο	دمر
κατεστραμμένο	دمرت
κατεστραμμένο	المتضررة
κατεστραμμένο	تضررت
κατεστραμμένο	متضررة
κατεστραμμένο	متضرر
κατεστραμμένο	تالف
οτα	الالسنة
μυρωδιά	رائحة
μυρωδιά	شم
μυρωδιά	الشم
μυρωδιά	رائحة
καλυμμένη	غطى
καλυμμένη	غطيت
καλυμμένη	مغطاة
καλυμμένη	مغطى
κουράγιο	شجاعة
κουράγιο	الشجاعة
άλμπιον	البيون
φρεγάτες	الفرقاطات
ζωτικό	حيوي
κρόφορντ	كروفورد
κρόφορντ	كراوفورد
συλλέκτη	جامع
συλλέκτη	الجامع
επιλεκτική	انتقائي
επιλεκτική	انتقائية
έντουαρντς	ادواردز
μαγνήτες	المغناطيس
μαγνήτες	مغناطيس
δύτες	الغواصون
δύτες	الغواصين
αναθεωρήθηκε	المنقح
αναθεωρήθηκε	منقحة
κρυμμένη	مخفي
κρυμμένη	مخفية
επίμονα	تحدق
επίμονα	التحديق
επίμονα	يحدق
ρυθμοί	ايقاعات
ιμαλάια	الهيمالايا
φίλες	اصدقاء
φίλες	الاصدقاء
φίλες	صديقان
πατήστε	اضغط
πατήστε	الصحافة
πατήστε	صحافة
πατήστε	اضغط
ανώτεροι	رؤساء
ανώτεροι	الرؤساء
σύντροφοι	الرفاق
βράδια	الليالي
βράδια	ليالي
βράδια	ليال
όμηροι	رهائن
κούκλα	فاتنة
κούκλα	رائعة
κούκλα	رائع
κούκλα	دمية
κούκλα	الدمية
μπράγκα	براغا
διαπερνά	يخترق
γκουλντ	غولد
γκουλντ	جولد
δανική	الدانمرك
δανική	الدانمركية
δανική	الدنماركية
δικαιολογήσει	تبرر
δικαιολογήσει	تبرير
πάσο	اضعاف
πάσο	طي
πάσο	مرر
πάσο	تمرير
νόρα	نورا
νόρα	نوره
ανώνυμοι	مجهول
γεωργοί	المزارعين
γεωργοί	المزارعون
αντλίες	المضخات
τραπεζίτες	المصرفيين
κοντός	قصيرة
κοντός	القصير
κοντός	قصير
κοντός	شورت
απόφραξη	انسداد
απόφραξη	عرقلة
απόφραξη	اعاقة
απόφραξη	انسداد
όρθιος	واقف
όρθιος	واقفة
όρθιος	الوقوف
σύννεφο	السحاب
σύννεφο	سحاب
σύννεφο	غيمة
σύννεφο	سحابة
κατώφλι	العتبة
