dhe	dan
pushtimin	pencerobohan
austria	austria
marie	marie
përgjithësisht	amnya
përgjithësisht	umumnya
zemër	sweetheart
zemër	baby
zemër	sayang
lidh	sambung
gjat	panjang
gjat	long
djalë	boy
pejë	pec
rasti	kes
rasti	berkarat
currentclub	currentclub
south	selatan
paraqitje	presentation
paraqitje	persembahan
loja	game
loja	permainan
loja	permain
usa	usa
kategori	kategori
kategori	kategori
#aaa	#aaa
spanjoll	sepanyol
gjurmë	surih
gjurmë	jejak
gjurmë	setapak
gjurmë	runut
gjurmë	trek
ekzekutiv	executive
ekzekutiv	eksekutif
rregullat	rules
rregullat	peraturan
rregullat	peraturan
çoi	choi
pos	pos
besimi	iman
besimi	kepercayaan
besimi	keyakinan
besimi	kepercayaan
besimi	trust
grand	rb
grand	grand
indian	indian
indian	india
çmim	harga
çmim	price
çmim	penghargaan
çmim	anugerah
konferenca	persidangan
konferenca	persidangan
luis	louis
luis	lewis
luis	luis
marne	marne
hollanda	belanda
privat	privat
privat	swasta
privat	peribadi
privat	persendirian
privat	prebet
ashpër	fierce
ashpër	garang
ashpër	sengit
nënë	ibu
nënë	bonda
pro	pro
letra	kad
letra	kertas
letra	huruf
letra	card
letra	kad
shtresa	lapisan
aleksandër	alexander
hapësira	ruang
hapësira	space
hapësira	angkasa
gjoni	john
kineze	china
kineze	cina
toke	land
toke	tanah
toke	darat
toke	kontang
toke	tanah
toke	ground
standard	piawai
standard	standard
ouest	ouest
fat	tuah
fat	luck
muzikor	muzikal
muzikor	musical
norvegji	norway
mbledhur	dikumpulkan
mbledhur	dikumpul
mbledhur	dihimpunkan
mjete	alatan
mjete	tools
baden	baden
shpirtit	jiwa
shpirtit	soul
lojtarët	pemain
lojtarët	gamers
super	awesome
super	hebat
super	mantap
super	super
inter	inter
studiues	penyelidik
studiues	sarjana
ndihmon	membantu
objektet	objek
dem	dem
dem	bull
gjen	gen
shfaqen	muncul
hedhur	cast
hedhur	tercampak
planet	planet
nxjerrë	diekstrak
nxjerrë	mengekstrak
shërbimeve	utiliti
territoret	wilayah
rritja	pertumbuhan
rritja	tumbesaran
dallohet	membezakan
dallohet	bezakan
raporti	report
raporti	lapor
raporti	laporkan
raporti	laporan
raporti	nisbah
idetë	idea
kodra	bukit
kodra	hill
kodra	hills
albume	album
shërbimet	perkhidmatan
shërbimet	servis
shërbimet	utiliti
dërgoi	hantar
dërgoi	sent
dërgoi	dihantar
kërkesat	keperluan
kërkesat	permintaan
kërkesat	pemintaan
treg	pasar
treg	market
treg	pasaran
eteeq	eteeq
phoiac	phoiac
vepron	beroperasi
zogu	burung
strukturë	struktur
strukturë	kemudahan
strukturë	fasiliti
sulmues	penyerang
sulmues	penyerang
sulmues	striker
veshur	berpakaian
veshur	usang
veshur	worn
akademik	akademik
japoneze	jepun
japoneze	jap
nënkupton	bermaksud
nënkupton	bererti
nënkupton	ertinya
sport	sport
sport	sukan
sport	sukan
civil	civil
civil	sivil
turistike	pelancong
turistike	tourist
pajisje	peranti
pajisje	equipment
pajisje	peralatan
pajisje	peranti
pajisje	perkakasan
pajisje	peralatan
pajisje	kelengkapan
pajisje	gear
mosha	usia
mosha	umur
dallim	bezakan
dallim	perbezaan
përjashtim	pengecualian
biblioteka	pustaka
biblioteka	perpustakaan
biblioteka	library
biblioteka	pustaka
biblioteka	perpustakaan
shpirti	roh
shpirti	semangat
shpirti	spirit
shpirti	jiwa
shpirti	soul
vesh	telinga
vesh	pakai
total	total
total	jumlah
paqe	ketenangan
paqe	peace
botim	penerbitan
ligë	liga
patriotike	patriotik
francisco	francisco
zhanri	genre
suksesshëm	berjaya
qendrat	pusat
qendrat	pusat
kampionati	championship
kampionati	kejohanan
kampionati	kejuaraan
net	net
net	kelambu
net	nights
tone	our
force	force
force	paksa
përbën	pose
referenca	rujukan
referenca	rujukan
referenca	reference
mungesa	ketiadaan
mungesa	kekurangan
din	din
din	dean
shfaqje	tunjuk
shfaqje	papar
dallohen	dibezakan
poetike	poetic
nato	nato
bien	terjatuh
bien	falling
bien	jatuh
bien	fall
bien	jatuh
policia	polis
koka	kepala
koka	heads
fuqia	tenaga
fuqia	power
fuqia	kuasa
funksioni	function
funksioni	fungsi
tirane	tirana
grafik	graf
grafik	bergrafik
grafik	grafik
grafik	graphic
adem	adem
adem	adam
rama	rama
asht	bone
asht	tulang
shpellë	gua
rrjeti	grid
rrjeti	rangkaian
rrjeti	network
kulturë	kebudayaan
kulturë	budaya
edit	edith
vija	bergaris
vija	belang
brazil	brazil
brazil	brasil
victoria	victoria
calais	calais
vërtet	sungguh
afro	afro
ferdinand	ferdinand
përgjegjës	bertanggungjawab
përgjegjës	kurator
dokumente	dokumen
dokumente	dokument
dokumente	dokumen
përfundon	hujung
site	tapak
miri	miri
miri	terbaik
miri	best
romani	roman
romani	rom
romani	novel
romani	romani
london	london
juridike	perundangan
juridike	legal
afrikë	afrika
europiane	eropah
tipike	khas
ushqim	makanan
mbështetje	sokongan
mbështetje	support
mbështetje	sokong
bote	world
bote	dunia
studioi	dikaji
studioi	dipelajari
studioi	belajar
lira	lira
lira	murah
lira	free
ushtarë	perajurit
ushtarë	tentera
ushtarë	askar
njohuri	ilmu
njohuri	pengetahuan
male	ganang
male	banjaran
male	pergunungan
shenja	parut
menduar	fikir
menduar	sangka
menduar	pemikiran
mureve	tembok
mureve	dinding
ishulli	pulau
ishulli	island
software	perisian
software	software
qetë	tenangkan
qetë	tenang
qetë	calm
nxënësit	pelajar
nxënësit	murid
shkencat	sains
latin	latino
zero	zero
zero	sifar
zero	nil
west	west
west	barat
vendosen	disebarkan
ruajtjen	pemuliharaan
austri	austria
secila	setiap
secila	each
vetes	diriku
vetes	diri
krasniqi	krasniqi
shesh	persegi
shesh	square
shesh	segiempat
gjinia	jantina
skena	adegan
skena	adegan
skena	scene
skena	pentas
skena	panggung
skena	tahap
sigurt	aman
sigurt	sure
sigurt	yakin
sigurt	takpe
kufi	sempadan
kufi	hadkan
kufi	had
kufi	limit
alt	alt
negative	negative
negative	negatif
aktiviteti	tugas
aktiviteti	aktiviti
amerikë	amerika
amerikë	america
mesfushor	midfielder
mesfushor	midfield
figurat	imej
figurat	angka
figurat	tokoh
box	box
box	kotak
fuqitë	kuasa
jerry	jerry
shtëpitë	rumah
shtëpitë	homes
wikimedia	wikimedia
vendase	prt
vendase	domestik
vendase	peribumi
vendase	tempatan
vendase	tabii
poeti	penyair
poeti	pujangga
vendlindje	birthplace
kroaci	croatia
alternative	alternatif
ndryshimi	perbezaan
ndryshimi	perubahan
ndryshimi	ubah
asnjëherë	never
katolik	katolik
pyetje	persoalan
pyetje	soalan
pyetje	soalan
pyetje	pertanyaan
morri	took
tërhequr	dilukis
tërhequr	ditarik
tërhequr	ditarik
saudite	saudi
report	report
report	lapor
report	laporkan
report	laporan
rajonet	kawasan
suedia	sweden
string	string
string	rentetan
ndeshja	mancis
ndeshja	padan
edward	edward
reale	real
rusi	rusia
rusi	russia
news	news
aktivitetin	aktiviti
zgjidhet	terlerai
zgjidhet	dipecahkan
drama	drama
sheiku	sheikh
sheiku	sheik
adriatik	adriatic
djem	boys
djem	guys
djem	korang
shkakton	punca
shkakton	menyebabkan
shkakton	pemicu
shkakton	mencetus
programin	program
kompleks	complex
kompleks	kompleks
kompleks	compound
kompleks	kompaun
kompleks	sebatian
njësitë	unit
njësitë	entiti
njësitë	kemudahan
njësitë	fasiliti
ligjin	perundangan
ligjin	law
komuniteti	komuniti
meshkuj	jantan
meshkuj	men
kim	kim
fisit	suku
albumin	album
gra	wanita
gra	perempuan
bimë	tanaman
bimë	tumbuhan
bimë	tanaman
bimë	tumbuhan
bas	bes
bas	bass
bas	bas
fan	peminat
fan	fan
fan	kipas
natyra	alam
natyra	tabii
natyra	semulajadi
karriera	kerjaya
karriera	kerjaya
përdoruesi	penguna
përdoruesi	user
përdoruesi	pengguna
bgcolor	bgcolor
zgjeruar	kembang
zgjeruar	kembang
mjekësore	medik
mjekësore	perubatan
zemra	jantung
zemra	hati
zemra	heart
gje	perkara
gje	hal
gje	thing
zjarr	api
mjet	radas
mjet	tool
mjet	alat
era	angin
trajner	pelatih
trajner	trainer
trajner	pelatih
trajner	coach
trajner	jurulatih
komiteti	jawatankuasa
komiteti	committee
komiteti	panitia
diplomuar	lulus
diplomuar	berkelulusan
diplomuar	graduan
diplomuar	lulus
diplomuar	graduate
maqedonia	macedonia
sidoqoftë	pula
sidoqoftë	anyway
sidoqoftë	bagaimanapun
shitur	jual
shitur	sold
shitur	terjual
lugina	valley
lugina	lembah
kopje	menyalin
kopje	copy
kopje	salin
kopje	salinan
kopje	replika
kopje	replica
poste	poste
burra	men
lirinë	freedom
lirinë	kebebasan
hero	hero
hero	wira
zagreb	zagreb
vajzë	girl
turqia	turkey
turqia	turki
kontratë	kontrak
kontratë	contract
turqit	turki
organizatë	organisasi
organizatë	pertubuhan
gara	perlumbaan
gara	race
gara	ras
gara	berlumba
gara	perlumbaan
gara	racing
gjysma	separa
gjysma	separuh
gjysma	haif
gjysma	half
studim	study
studim	kajian
aktivitetet	aktiviti
aktivitetet	tugasan
shkatërruar	dimusnahkan
shkatërruar	hancur
pali	pali
pali	paulus
pali	paul
pali	fallen
pali	jatuh
rastet	kes
nda	nda
miqësore	mesra
miqësore	friendly
miqësore	ramah
miqësore	bersahabat
profesionist	profesional
profesionist	professional
shkrim	tulisan
shkrim	menulis
shkrim	penulisan
lagje	kejiranan
lagje	kejiranan
lagje	kejiranan
nen	nen
nen	bawah
nen	dibawah
nen	under
tabela	table
tabela	jadual
tabela	meja
temë	topic
temë	tema
sipërfaqes	permukaan
sipërfaqes	surface
shkalla	tangga
shkalla	skala
shkalla	ijazah
shkalla	darjah
champions	juara
champions	champion
shkronja	huruf
shkronja	aksara
shkronja	watak
qelizat	sel
fundin	skirt
besnik	setia
bashkëkohore	kontemporari
komunikimit	komunikasi
serbët	serbia
përgjigje	jawapan
përgjigje	reply
komisioni	komisen
komisioni	suruhanjaya
komisioni	commission
pushtuar	berhantu
pushtuar	puaka
pushtuar	menakluk
pushtuar	ditakluk
manastir	biara
manastir	convent
specifike	spesifik
specifike	specific
specifike	tertentu
thirrje	call
shpirtin	jiwa
shpirtin	soul
programet	program
programet	apps
programet	aplikasi
programet	aplikasi
programet	perisian
programet	software
drejtori	pengarah
raport	report
raport	lapor
raport	laporkan
raport	laporan
mbrapa	belakang
mbrapa	punggung
ndarjen	berkongsi
ndarjen	perkongsian
ndarjen	membelah
ndarjen	memisahkan
diplomatike	diplomatik
shkruante	menulis
shekujt	berkurun
motra	sisters
motra	saudari
motra	beradik
motra	saudari
motra	adik
kongresin	kongres
hyjnore	ilahi
aktivitete	aktiviti
aktivitete	tugasan
industria	industri
lartësia	ketinggian
lartësia	tinggi
lartësia	height
verdhë	kuning
shaban	saban
shaban	shaban
shpejtësia	speed
shpejtësia	kelajuan
zone	zon
naftës	minyak
bazat	asas
bazat	asasnya
kundërt	songsang
kundërt	opposite
fjale	perkataan
fjale	perkataan
malor	highlands
pjesëmarrës	peserta
pjesëmarrës	peserta
dukuri	fenomena
erdhën	came
qemal	cemal
qemal	qemal
qemal	kemal
kafshëve	haiwan
kafshëve	haiwan
pozitive	positive
pozitive	positif
epoka	era
ndarje	divisyen
ndarje	pembahagian
ndarje	bahagian
ndarje	pemisahan
ndarje	perpisahan
ndarje	putus
fqinje	jiran
washington	washington
pasuri	keberuntungan
pasuri	fortune
pasuri	kekayaan
pasuri	kekayaan
rrjet	grid
rrjet	rangkaian
rrjet	network
sezon	musim
federale	persekutuan
display	display
profili	profile
profili	profil
shembuj	contoh
ngarkuar	dimuatnaik
ngarkuar	muatkan
ngarkuar	dimuatkan
betejë	pertempuran
betejë	peperangan
aftësi	kemahiran
aftësi	kemahiran
aftësi	skill
aftësi	kebolehan
aftësi	keupayaan
aftësi	kemampuan
drejtpërdrejtë	direct
teknik	teknikal
teknik	juruteknik
ministri	menteri
pjetër	peter
mjetet	alatan
mjetet	tools
ketu	disini
ketu	sini
cfg	cfg
aftësitë	kemahiran
aftësitë	kemahiran
aftësitë	skill
aftësitë	keupayaan
aftësitë	keupayaan
aftësitë	kemampuan
sulmet	serangan
familjeve	families
familjeve	keluaga
familjeve	keluarga
nikolla	nikola
nikolla	nicholas
zgjidhje	penyelesaian
zgjidhje	solution
zgjidhje	penyelesaian
punët	jobs
punët	pekerjaan
punët	soba
nil	neil
nil	nil
madhësia	saiz
madhësia	ukuran
madhësia	size
teatër	teater
teatër	teater
dispozicion	available
dispozicion	tersedia
dispozicion	disediakan
dispozicion	didapati
last	last
teknika	teknik
teknika	teknik
tregut	pasar
tregut	market
tregut	pasaran
larguar	relegated
gjaku	blood
gjaku	darah
romakët	romans
vendore	tempatan
bardha	white
bardha	putih
tregtisë	niaga
tregtisë	perdagangan
tregtisë	trade
sasia	jumlah
sasia	amaun
sasia	kuantiti
sasia	ikhtiar
programe	program
programe	pengaturcaraan
programe	perisian
programe	software
filmave	movies
filmave	cereka
filmave	filem
filozofi	falsafah
shërbimi	perkhidmatan
shërbimi	khidmat
shërbimi	servis
shërbimi	service
ahmed	ahmed
gov	gov
parlamenti	parlimen
zeza	black
zeza	hitam
hungarisë	hungary
juglindore	tenggara
vogel	vogel
epirit	epirus
kolona	kolum
harry	harry
texas	texas
arsyeja	alasan
arsyeja	sebab
arsyeja	reason
letërsia	kesusasteraan
letërsia	sastera
gjera	perkara
thyer	patah
thyer	rosak
gruan	isteri
gruan	wife
gjithsesi	pula
gjithsesi	anyway
gjithsesi	bagaimanapun
ishull	pulau
ishull	island
pranishëm	hadirkan
pranishëm	hadir
largët	jauh
largët	remote
sami	sammy
sami	sami
sami	samy
gjykata	court
gjykata	mahkamah
situata	situasi
situata	situasi
gjuhësore	linguistik
ndihmoi	dibantu
ndihmoi	dibantu
vazhdojnë	teruskan
carl	carl
ekspozita	pameran
ekspozita	exhibitions
parimet	prinsip
institucioneve	institusi
institucioneve	lembaga
varësi	ketagihan
metodat	kaedah
kontroll	kawalan
gashi	gashi
côte	côte
filozofike	falsafah
mure	tembok
mure	dinding
ministrisë	kementerian
komplekse	complex
komplekse	kompleks
dokument	dokumen
dokument	document
ekipet	crews
ekipet	krew
ekipet	pasukan
ekipet	teams
sëbashku	bersama
problemi	masalah
problemi	problem
problemi	masaalah
records	rekod
makinë	machine
makinë	mesin
makinë	mesingan
makinë	car
makinë	kereta
kundra	terhadap
maría	maría
majë	top
studentët	pelajar
studentët	murid
skenari	screenplay
skenari	senario
skenari	skrip
franz	franz
sovjetike	soviet
duan	mahu
juve	juve
islami	islam
fakultetit	fakulti
hollë	nipis
nëntori	november
gjurmët	runut
gjurmët	trek
elektrik	elektrikal
elektrik	eletrik
elektrik	elektrik
elektrik	electric
ronaldo	ronaldo
vendbanimi	residence
vendbanimi	kediamannya
vendbanimi	kediaman
vendbanimi	penyelesaian
redaktor	penyunting
redaktor	editor
parlamentare	parlimen
thuaj	ckp
thuaj	cakap
auf	auf
vendndodhja	lokasi
vendndodhja	location
tjetri	next
tjetri	selanjutnya
tjetri	seterusnya
nxehtë	hot
nxehtë	panas
alfred	alfred
sigurisht	sure
sigurisht	yakin
sigurisht	takpe
tempull	temple
tempull	kuil
lee	lee
midi	midi
port	pelabuhan
port	port
versioni	version
versioni	versi
like	like
like	ibarat
federata	persekutuan
federata	federations
suedi	sweden
bujqësisë	pertanian
popujt	peoples
long	panjang
long	long
çon	petunjuk
çon	chon
krejtësisht	sepenuhnya
krejtësisht	totally
vargje	ayatnya
vargje	ayat
vargje	lirik
madhësi	saiz
madhësi	ukuran
madhësi	size
shkencë	ilmu
shkencë	sains
said	saeed
politikën	dasar
politikën	politik
opera	opera
rajonale	serantau
revolucionit	revolusi
ardhjen	kedatangan
ardhjen	ketibaan
nevoja	memerlukan
nevoja	perlukan
nevoja	perlu
nevoja	need
nevoja	keperluan
latinisht	latin
pësoi	menderita
industrisë	industri
botua	diterbitkan
themelimi	penubuhan
themelimi	pendirian
themelimi	mengasaskan
java	minggu
java	jawa
java	java
mundëson	membolehkan
dëgjuar	mendengar
dëgjuar	didengar
val	val
kufiri	hadkan
kufiri	had
kufiri	limit
kufiri	margin
kufiri	sempadan
nevojat	keperluan
mekanike	mekanikal
mekanike	mekanik
mekanike	mechanical
përfshinte	disertakan
përfshinte	termasuk
mendimi	fikir
mendimi	sangka
mendimi	pemikiran
mendimi	mindset
djemtë	boys
dokumentet	dokumen
dokumentet	dokument
ylli	star
ylli	bintang
profesional	profesional
profesional	professional
profesional	vokasional
sulejman	suleiman
sulejman	suleyman
autoritetet	berwajib
stadiumi	stadium
zhvillohen	evolve
rresht	kayuh
als	als
lëvizjet	moves
murit	wall
murit	dinding
personat	people
personat	orang
personat	rakyat
personat	orng
vera	vera
vera	summer
ffffff	ffffff
arrihet	dijangkau
arrihet	dicapai
arrihet	achieve
arrihet	dicapai
përfshihen	disertakan
përfshihen	termasuk
august	ogos
big	besar
morale	moral
aktual	semasa
sulm	attack
sulm	serangan
sulm	serang
sulm	serangan
organizimi	organisasi
organizimi	pertubuhan
organizimi	organisasi
organizimi	pertubuhan
organizimi	setup
organizimi	persediaan
funksionet	function
funksionet	fungsi
funksionet	fungsi
përputhje	pematuhan
wilhelm	wilhelm
armëve	senjata
redaktuar	edited
redaktuar	disunting
redaktuar	diedit
dan	dan
austriake	austria
aktivitet	aktiviti
veriu	utara
veriu	north
izraelit	israel
parti	parti
shpëtuar	disimpan
papëve	popes
dalje	keluar
hyn	memasuki
myslimanët	muslims
myslimanët	muslim
mësim	pengajaran
mësim	pelajaran
mendimin	pendapat
mendimin	pendapatnya
afrika	afrika
anton	anton
serbi	serbia
shprehet	diungkap
shprehet	diungkapkan
masat	massa
masat	mengukur
bashki	munisipaliti
bashki	perbandaran
kusht	syarat
kusht	kondisi
dimrit	winter
milano	milan
milano	milano
hollandës	netherland
fizikë	fizik
radhët	peringkat
min	min
varri	pusara
varri	makam
varri	kubur
zgjedhja	pilihan
zgjedhja	choice
out	keluar
out	out
banor	resident
banor	penghuni
rekord	rakam
rekord	rekod
përmbajtje	kandungan
manastiri	biara
teqeja	zall
kafshë	haiwan
kafshë	haiwan
praktike	praktikal
praktike	practical
interesante	menarik
hungaria	hungary
trupa	pasukan
trupa	jasad
trupa	mayat
shpreh	express
shpreh	luahkan
futboll	soccer
futboll	bolasepak
institucion	institusi
institucion	lembaga
organ	organ
problemeve	masalah
femrat	betina
femrat	perempuan
femrat	wanita
femrat	perempuan
microsoft	microsoft
blu	blue
blu	biru
deklaroi	diisytiharkan
kontrolluar	checked
kontrolluar	disemak
kontrolluar	dikawal
kinë	china
kinë	cina
fatin	destiny
fatin	takdirnya
fatin	takdir
fatin	nasib
individuale	individu
individuale	followers
las	las
fillestare	pemula
punime	works
punime	berfungsi
kërkesa	request
kërkesa	pinta
kërkesa	permintaan
kërkesa	permintaan
kërkesa	demand
kërkesa	permintaan
kërkesa	pemintaan
fierit	fier
udhëheqësit	pemimpin
udhëheqësit	leaders
shërbime	perkhidmatan
shërbime	servis
interesat	minat
pushtuesit	penceroboh
pushtuesit	penjajah
plani	plan
bill	bil
bill	bill
times	times
pranon	menerima
vjenë	vienna
vendosjen	penempatan
vendosjen	perletakan
var	hang
paraqit	dipersembahkan
paraqit	disajikan
aliu	ali
fiset	suku
arsimore	pendidikan
origjina	asal
origjina	asalnya
gjërë	lebar
gjërë	luas
përdorues	penguna
përdorues	user
përdorues	pengguna
përdorues	penguna
përdorues	pemakai
përdorues	users
përdorues	pengguna
emiri	emir
emiri	amir
gurit	batu
vazhduan	berterusan
numrat	nombor
musa	musa
musa	moses
musa	musa
dëshiron	wants
dëshiron	mahukan
festival	festival
festival	perayaan
suprem	supreme
malazeze	montenegro
lojërat	permainan
lojërat	games
lojërat	game
olimpike	olimpik
vjetore	tahunan
vjetore	tahunan
sant	sant
detyrat	tugasan
detyrat	homework
lleida	lleida
turq	turki
finalen	finale
përgjigjet	maklumbalas
përgjigjet	jawapan
përgjigjet	jawapan
përgjigjet	balasan
fizik	jasmani
fizik	fizikal
brazili	brazil
pozicion	posisi
pozicion	kedudukan
pozicion	jawatan
youtube	youtube
objekti	object
objekti	objek
gjeografia	geografi
majtas	kiri
its	its
hafiz	hafiz
nganjëherë	terkadang
nganjëherë	kadang
nganjëherë	kadangkala
nganjëherë	sometimes
monedha	matawang
monedha	syiling
monedha	coin
monedha	syiling
prapë	lagi
prapë	semula
absolute	mutlak
njerëzor	manusia
njerëzor	human
burrat	suami
burrat	men
autorë	pengarang
autorë	penulis
rrënjët	akar
françois	françois
instrument	instrumen
bit	bit
zhvilluara	dikembangkan
zhvilluara	dibangunkan
industrial	industri
industrial	industrial
industrial	perindustrian
natë	malam
përmasa	saiz
përmasa	ukuran
përmasa	size
miratuar	diluluskan
miratuar	approved
miratuar	adopted
set	set
kështjella	castle
kështjella	istana
pedro	pedro
pritet	dijangka
piano	piano
shumicë	majoriti
shumicë	majority
shumicë	borong
përfaqësuesit	perwakilan
kulture	kebudayaan
kulture	budaya
smith	smith
gjuhen	tongue
gjuhen	lidah
dora	dora
dora	tangan
viktor	viktor
viktor	victor
përfundim	kesimpulan
dhene	diberikan
dhene	diberi
sic	sic
vendlindja	hometown
vendlindja	birthplace
sulmi	attack
sulmi	serangan
sulmi	serang
abdul	abdul
përbëhej	berkisarkan
muri	wall
muri	dinding
anime	anime
lajme	news
departamenti	jabatan
autorët	pengarang
autorët	penulis
përmendim	mention
përmendim	sebutan
analiza	ujian
analiza	analisis
kontakt	contact
ibrahimi	ibrahim
ibrahimi	ibrahim
ibrahimi	abraham
ibrahimi	ibrahimi
modeli	model
mbrojtja	pertahanan
mbrojtja	pertahanan
mbrojtja	perlindungan
athinë	athens
kokën	kepala
luftërat	peperangan
luftërat	wars
luftërat	perang
andorra	andorra
informacione	info
informacione	maklumat
informacione	maklumat
rrezik	risiko
rrezik	bahaya
joan	joan
aktorët	pelakon
ein	ein
evropa	eropah
titulluar	bertajuk
titulluar	berjudul
normal	sane
normal	waras
normal	normal
pritur	dijangka
mulla	mulla
mulla	mullah
arsimi	pendidikan
württemberg	württemberg
territori	wilayah
dyta	second
dyta	kedua
brazilit	brazil
vol	vol
ndan	kongsian
ndan	perkongsian
japonez	jepun
fakte	fakta
bashkësi	commune
bashkësi	komun
fier	fier
provence	provence
pajisur	dilengkapi
republikë	republik
rreze	sinaran
rreze	jejari
kritika	kritikan
kritika	pengkritik
kritika	kritik
filozofik	falsafah
çështja	issue
çështja	isu
fshehur	tersorok
fshehur	hidden
fshehur	disorok
fshehur	menyorok
liria	freedom
liria	kebebasan
garonne	garonne
shi	hujan
shi	hujan
shikoni	lihat
shikoni	tengok
shikoni	look
frank	frank
han	han
vendimet	keputusan
vendimet	rulings
pallati	istana
pallati	palace
main	utama
ideja	idea
shpërndarë	diedar
shpërndarë	diagihkan
shpërndarë	diedarkan
shpërndarë	teragih
masive	jisim
masive	besaran
mbretëror	royal
mbretëror	diraja
shtypur	tertindas
shtypur	hancur
shtypur	penyet
shtypur	ditekan
shtypur	dicetak
shtypur	bercetak
shtypur	printed
firence	florence
burgu	penjara
burgu	penjara
aleksandri	iskandariah
aleksandri	alexandria
aleksandri	alexander
federatës	konfederasi
hotel	hotel
kontinente	benua
ullinj	zaitun
argjentina	argentina
iso	iso
global	sejagat
global	global
krijues	kreatif
krijues	pencipta
ditëve	hari
qark	county
qark	kaunti
qark	daerah
qark	circuit
qark	litar
mbyll	dekat
mbyll	tutup
mbyll	menutup
vëllimi	isipadu
vëllimi	jilid
urban	urban
pamundur	impossible
pamundur	mustahil
dollarë	dollar
dollarë	dolar
dollarë	dolar
traditë	tradisi
kulmin	puncak
qytetarët	warganegara
riza	riza
perëndimi	west
perëndimi	barat
maqedonisht	macedonia
studion	studio
kishat	gereja
serial	bersiri
facebook	facebook
santiago	santiago
brezi	janaan
ngjyrat	warna
ngjyrat	colours
ngjyrat	warna
përmend	mention
përmend	sebutan
përmend	mention
përmend	sebutan
përmend	mentions
përkohshme	sementara
përfaqësuar	diwakili
hequr	dibuang
hequr	dikeluarkan
rezistencës	perlawanan
rezistencës	resistance
divizioni	divisyen
divizioni	pembahagian
divizioni	bahagian
veprimi	action
veprimi	tindakan
veprimi	aksi
veprimi	laga
pdf	pdf
qasje	dalat
qasje	capaian
qasje	pendekatan
qasje	approach
dom	dom
high	tinggi
penale	penjenayah
penale	jenayah
njeh	mengiktiraf
kafshët	haiwan
kafshët	ternakan
kafshët	lembu
kafshët	ternak
superiore	superior
regji	diarah
përfundimtare	ultimate
përfundimtare	muktamad
francesco	francesco
ton	nada
ton	tone
ton	ton
ton	tan
ton	ton
ton	tonnes
islamik	islam
islamik	islamist
denis	dennis
denis	denis
kërkim	carian
kërkim	gelintar
kërkim	quest
kërkim	research
kërkim	kajian
kërkim	penyelidikan
gjini	jantina
gjini	ginny
fituese	pemenang
polonia	poland
dream	mimpi
dream	dream
shkaktoi	mencetuskan
shkaktoi	dicetus
shkaktoi	dicetuskan
shkrimtari	penulis
ofruar	disediakan
ofruar	ditawarkan
php	php
body	body
body	bodi
body	badan
muhamed	muhamed
muhamed	muhammad
muhamed	muhammed
mur	wall
mur	dinding
zbatimin	perlaksanaan
armët	senjata
armët	senapang
hans	hans
funksione	fungsi
mungesë	ketiadaan
mungesë	kekurangan
mungesë	absentia
mbështetjen	menyokong
deklaruar	diisytiharkan
deklaruar	menyatakan
organeve	organ
organeve	organ
rralla	rare
rralla	jarang
jack	jek
jack	jack
misioni	misi
japë	memanjangkan
fituan	won
fituan	dimenangi
fituan	menang
interneti	internet
maqedonas	macedonia
maqedonas	macedonians
shtrirë	panjangkan
rrjedhin	flow
rrjedhin	aliran
maksimale	maksimum
maksimale	maksima
mësuesit	guru
këmbët	kaki
këmbët	kaki
anglia	england
anglia	inggeris
brez	janaan
tip	jenis
tip	taipkan
tip	type
tip	taip
tip	petua
burri	suaminya
burri	suami
ujore	waterfront
ujore	aquatic
ujore	akuatik
komandanti	komander
degët	cawangan
degët	cabang
degët	dahan
kili	chile
autonome	autonomi
shef	chief
shef	ketua
shef	kepala
shef	bos
shef	bos
shef	boss
student	pelajar
student	student
kapiten	kapten
tony	tony
bateri	bateri
bateri	dram
bateri	gendang
valë	ombak
valë	lambai
valë	wave
valë	gelombang
shok	syok
shok	shock
shok	kejut
shok	renjatan
shok	rakan
shok	sahabat
ushqimore	runcit
bujqësi	pertanian
pyje	hutan
pyje	hutan
njëherë	sekali
ohrit	ohrid
kosta	costa
kosta	kosta
kroat	croat
kroat	croatia
thellësi	kedalaman
thellësi	kedalaman
girona	girona
simon	simon
simon	simón
mor	mor
luftëtar	warrior
luftëtar	satria
luftëtar	fighter
klasik	klasik
klasik	classic
shfrytëzuar	dieksploitasi
distrikti	daerah
off	off
off	dimatikan
traditat	tradisi
dervish	darwis
ndihmës	pembantu
ndihmës	helper
ndihmës	penolong
ndihmës	pembantu
ndihmës	assistant
strukturat	kemudahan
strukturat	fasiliti
strukturat	struktur
qiell	heaven
qiell	syurga
qiell	sky
qiell	langit
norvegjia	norway
atehere	barulah
atehere	then
atehere	kemudiannya
atehere	kemudian
djathtas	kanan
djathtas	kan
merituar	diperolehi
merituar	memperolehi
përhershëm	kekal
çlirimin	pembebasan
qëndrimi	perangai
qëndrimi	attitude
qëndrimi	sikap
qëndrimi	postur
rolet	peranan
materialet	bahan
jugosllavi	yugoslavia
ahmad	ahmad
kryengritje	pemberontakan
tjetra	next
tjetra	selanjutnya
tjetra	seterusnya
proceset	proses
sëmundjet	penyakit
sëmundjet	penyakit
sëmundjet	penyakit
organike	organik
pllaka	jubin
pllaka	tablet
gradualisht	bertahap
seria	series
seria	siri
seria	seri
hapjen	pembukaan
