και	그리고
θέα	보기
ολυμπιάδα	올림피아드
ουκρανίας	우크라이나
ουκρανίας	우크라이나
ουκρανίας	우크라이나어
ηθική	윤리
ηθική	윤리적
ηθική	윤리학
ηθική	윤리
ηθική	도덕
ηθική	도덕
ηθική	도덕성
ηθική	도덕
ξύλο	나무
ξύλο	우드
ξύλο	목재
ανάγνωση	읽음
ανάγνωση	읽어보기
ανάγνωση	읽기
ανάγνωση	읽는다
ανάγνωση	읽고
ανάγνωση	독서
ανάγνωση	읽고
ανάγνωση	읽기
ναπολέοντα	나폴레옹
αλή	알리
αλή	ali
μαθηματικός	수학자
λίβερπουλ	liverpool
λίβερπουλ	리버풀
μιλάνο	밀란
μιλάνο	밀라노
νεότερη	어려
θερμότητα	더위
θερμότητα	히트
γερουσία	상원
γερουσία	상원의원
αε	roi
εξελίχθηκε	진화
λάρισα	라리사
αργά	늦은
αργά	지각
αργά	늦게
αργά	느린
αργά	느려
αργά	느리게
αργά	천천히
εκδήλωση	이벤트
αύγουστος	아우구스트
καθηγητές	교사들
καθηγητές	교사
τοπίο	경치
τοπίο	조경
τοπίο	경관
τοπίο	풍경
επιτέθηκε	습격
κανόνας	법칙
κανόνας	규칙
όγκο	볼륨
ξεχωριστά	별도
ξεχωριστά	따로따로
ξεχωριστά	따로
ξεχωριστά	별도로
ξεχωριστά	분리
ξεχωριστά	따로따로
ξεχωριστά	따로
μουσικούς	음악가
μουσικούς	연주자
μουσικούς	뮤지션
κατάλληλη	어울리는
εξώφυλλο	커버
εξώφυλλο	덮개
εξώφυλλο	표지
σχεδιασμός	플래닝
σχεδιασμός	계획
σχεδιασμός	기획
σχεδιασμός	설계
σχεδιασμός	디자인
ανθρώπινο	인간
ανθρώπινο	인체
ανθρώπινο	인간인
τζόουνς	존스
αντόνιο	안토니오
αδέλφια	형제
αδέλφια	형제자매
αδέλφια	남매
αδέλφια	형제
αδέλφια	브라더스
αδέλφια	형제들
σουδάν	수단
εύρος	범위
θρησκευτικές	종교
ευρεία	넓은
ευρεία	광범위
ευρεία	광범위한
υποστηρικτές	지지자들
υποστηρικτές	지지자
υποστηρικτές	후원자
λατρεία	숭배
λατρεία	컬트
λατρεία	예배
λατρεία	예배
λατρεία	숭배
λατρεία	경배
σύμβαση	계약
σύμβαση	계약서
σύμβαση	조약
σύμβαση	협약
σύμβαση	컨벤션
κακή	bad
κακή	나쁜
κακή	나쁘다
ορισμός	정의
ιταλικό	이탈리아
ιταλικό	이탈리아인
ιταλικό	이탈리아어
τυχαία	무작위
τυχαία	무작위로
τυχαία	랜덤
πετρελαίου	오일
πετρελαίου	석유
πετρελαίου	기름
ντράμερ	드러머
ακρωτήριο	케이프
μέτρησης	측정
μέτρησης	계측
σικελίας	시칠리아
ξεκινώντας	시작
συνεχείς	지속
συνεχείς	연속
επισκέπτες	방문자
επισκέπτες	방문객
επισκέπτες	손님
επισκέπτες	게스트
επισκέπτες	참석자
επισκέπτες	손님들
συσκευή	기기
συσκευή	단말기
συσκευή	장치
απαιτήσεις	요구사항
απαιτήσεις	주장
απαιτήσεις	발급
κονγκό	콩고
υδρογόνο	수소
εβραίοι	유대인
εβραίοι	유대교
εβραίοι	유대인
κατάρρευση	분석
κατάρρευση	붕괴
κατάρρευση	축소
κινείται	이사
κινείται	움직임
εισήχθη	인정
επιχείρημα	논증
επιχείρημα	인수
επιχείρημα	논쟁
χρήσεις	사용
τομέας	섹터
τομέας	부문
μετατροπή	변환
μετατροπή	전환
μετατροπή	변환
μετατροπή	전환
αστρονόμος	천문학자
εισόδου	항목
εισόδου	입력
εισόδου	입력기
εισόδου	입력하기
εισόδου	입출력
αικατερίνη	캐서린
αικατερίνη	카트린
επιχειρήματα	인자
επιχειρήματα	인수
ανθολογία	anthology
προσωπικότητες	성격
εκπομπές	배기가스
εκπομπές	배출권
εκπομπές	배출량
εκπομπές	배출
εκπομπές	방출
εκπομπές	배출
άραβες	아랍인
όπλο	무기
νεαρός	영영
νεαρός	젊은
γραμμένο	서면
πέτρα	스톤
πέτρα	석기
πέτρα	페트라
πέτρα	바위
πέτρα	rock
δολοφονήθηκε	살해
δολοφονήθηκε	살인
κύκλους	서클
κύκλους	사이클
θείο	유황
ανταλλαγή	무역
ανταλλαγή	트레이드
ανταλλαγή	교환
λέων	라이온
λέων	사자
λέων	레온
λέων	리온
λέων	리오
λέων	사자자리
λέων	레오
νίκο	니코니코
νίκο	니코
νίκο	니코
καταστήματα	상점
καταστήματα	가게
καταστήματα	매장
καταστήματα	가게
καταστήματα	상점
καταστήματα	스토어
παρατήρηση	발언
παρατήρηση	관찰
παρατήρηση	관측
μόνιμη	영구적
μόνιμη	영구
κροατία	크로아티아
κροατία	크로아티아인
παντρευτεί	수요일
πρωταθλητή	챔프
πρωταθλητή	챔피언
πρωταθλητή	챔피언십
πρωταθλητή	챔피언
βασίλη	클라우스
βασίλη	클로스
δομές	구조물
δομές	구조
αρχιτέκτονα	건축가
αρχιτέκτονα	건축
ουίλιαμ	윌리엄
ντελ	del
αμυντικός	수비수
ηχώ	echoes
ηχώ	메아리
αγώνισμα	이벤트
απόσπασμα	따옴표
απόσπασμα	인용
απόσπασμα	발췌
απόσπασμα	분리
απόσπασμα	분대
απόσπασμα	스쿼드
απόσπασμα	추출
απόσπασμα	풀기
πέναλτι	페널티
κατανόηση	이해
κατανόηση	이해하기
ναζί	나치즘
κορυφές	봉우리
αστέρια	항성
αστέρια	스타
δημοσιεύτηκε	게시
δημοσιεύτηκε	출판
δημοσιεύτηκε	출판됨
δημοσιεύτηκε	게시
λευκή	하얀
λευκή	화이트
λευκή	흰색
λευκή	하얀색
λευκή	하얗게
συγγενείς	친척
λουί	루이스
λουί	루이
διαταγή	순서
διαταγή	주문
περιορισμένη	한정
περιορισμένη	제한된
μετακίνηση	움직여
μετακίνηση	움직임
μετακίνηση	이동
μετακίνηση	이사
μετακίνηση	움직임
μετακίνηση	움직임
μετακίνηση	운동
ουάσινγκτον	워싱턴
πω	say
κύματα	파도
αναπτυχθεί	선진
φύλλο	나뭇잎
φύλλο	리프
φύλλο	시트
εφαρμόζεται	응용
μεταφράσεις	번역
περιλαμβάνεται	포함
περιλαμβάνεται	포함됨
οργανισμοί	단체
οργανισμοί	미생물
οργανισμοί	조직
οργανισμοί	단체
διαπραγματεύσεις	협상
διαπραγματεύσεις	협상
διαπραγματεύσεις	협상
νεκροί	사망
νεκροί	데드
μεσογείου	지중해
ψηλά	높음
ψηλά	하이
επικράτεια	영토
επικράτεια	준주
εξωτερικά	외부
εξωτερικά	외부
επίδοση	공연
επίδοση	성과
επίδοση	성능
μύθο	신화
μύθο	우화
επώνυμο	성씨
συστατικά	구성요소
συστατικά	부품
συστατικά	성분
συστατικά	재료
συστατικά	성분
κορέας	한국
κορέας	코리아
ισλάμ	이슬람교
ισλάμ	이슬람주의
ισλάμ	이슬람
ρωμαϊκό	로만
ρωμαϊκό	로마
γαλαξία	은하
γαλαξία	갤럭시
στέμμα	왕관
στέμμα	크라운
ακριβής	정확한
ακριβής	정확도
αίτημα	요청
αίτημα	요청하기
πόλεμοι	전쟁
στρατιωτικά	군사
πλήρωμα	크루
πλήρωμα	승무원
πυροβόλα	촬영
διανομή	분포
διανομή	분배
διανομή	배포
διανομή	배포판
χώροι	사이트
χώροι	공간
χώροι	공백
σικάγο	시카고
επιστολές	글자
επιστολές	편지
σταθερό	꾸준히
σταθερό	안정화
σταθερό	안정환
σταθερό	안정적
σταθερό	안정
σταθερό	고정
αθλήματα	스포츠
έθνος	네이션
έθνος	국민
εμπρός	전진
εμπρός	전달
εμπρός	앞으로
στενή	좁은
στενή	좁아
στενή	좁다
πολίτης	민간
πολίτης	민간인
πολίτης	시민
πολίτης	시티즌
παρέμβαση	간섭
παρέμβαση	간섭
παρέμβαση	개입
ένοπλες	무장
λάδι	오일
λάδι	석유
λάδι	기름
σιδήρου	철쭉
αριστερή	좌파
αριστερή	왼쪽
έντονο	강렬하게
έντονο	강렬한
πυρκαγιά	화재
πυρκαγιά	불화
νεότερος	막내
νεότερος	어려
μέτρηση	측정
μέτρηση	계측
μέτρηση	측정
επιχειρηματίας	사업가
επιχειρηματίας	사업가
επιχειρηματίας	기업인
χαρά	기쁨
χαρά	조이
χαρά	기쁨이
χαρά	즐거움
χαρά	기쁨
χαρά	쾌락
αμβέρσα	앤트워프
έγγραφο	문서로
έγγραφο	문서
καταγραφή	녹음
καταγραφή	녹화
καταγραφή	등록
παρόμοιες	비슷함
παρόμοιες	유사한
παρόμοιες	비슷한
παρόμοιες	유사
μετάδοση	변속기
μετάδοση	전송
μετάδοση	방송
μετάδοση	방송
βραβευμένοι	수상자
ψυχή	영혼
ψυχή	소울
κυπριακή	키프로스
αξίζει	가치
αξίζει	가치가
οικία	거주지
οικία	주택
οικία	레지던스
οικία	주택지
θηλυκό	암컷
θηλυκό	여성
χιλ	언덕
ζημιές	손해배상
ζημιές	피해
ζημιές	손상
ζημιές	손해
πέφτει	폭포
ομιλία	연설
ομιλία	음성
ελπίδα	희망
σύλληψη	체포
σύλληψη	캡쳐
σύλληψη	캡처
λευκωσία	니코시아
αίτηση	애플리케이션
αίτηση	프로그램
αίτηση	어플리케이션
αίτηση	요청
αίτηση	요청하기
χημικά	화학물질
χημικά	화학
χημικά	화학품
χημικά	화학물질
χημικά	화학
σικελία	시칠리아
πλούσιο	부자
πτυχίο	디플로마
πτυχίο	수료
πτυχίο	학위
γρήγορη	빠른
γρήγορη	빠르다
γρήγορη	빨라
γρήγορη	빠름
εξοπλισμό	기어
εξοπλισμό	톱니바퀴
ενδεχομένως	잠재적으로
εκπαιδευτικό	교육
σοβαρή	심각한
σοβαρή	심각해
σοβαρή	심각하다
σοβαρή	심각하게
ιατρός	의사
βαριά	무겁게
βαριά	무거워
βαριά	무거운
βαριά	무거움
ουρανό	하늘
ουρανό	스카이
κόντρα	콘트라
ταξίδια	여행
ταξίδια	여행
θετικές	긍정
θετικές	양수
θετικές	긍정적
θετικές	긍정적인
φάσεις	단계
ήρωες	영웅
ήρωες	히어로
ήρωες	히어로즈
κρις	크리스
προορισμό	목적지는
προορισμό	목적지
σκοτώσει	킬링
επιδόσεις	공연
επιδόσεις	성과
επιδόσεις	성능
τριάντα	삼십
τριάντα	서른
σταθμούς	스테이션
αντικατάσταση	교체
αντικατάσταση	대체
αντικατάσταση	바꾸기
αντικατάσταση	덮어쓰기
αντικατάσταση	교체
αντικατάσταση	교체
τοιχογραφίες	벽화
βιομηχανική	공업
βιομηχανική	산업
ενδείξεις	징후
συνεργάτης	파트너
συνεργάτης	동료
κλαμπ	클럽
κλαμπ	클럽
αλφάβητο	알파벳
αλφάβητο	문자
εσωτερικά	내부
επιρροές	영향력
επιρροές	영향
περού	페루
περού	페루
αστερισμό	별자리
υποχρεώσεις	의무
υποχρεώσεις	부채
σπήλαιο	케이브
σπήλαιο	동굴
δέλτα	삼각주
δέλτα	델타
μπράιαν	브라이언
ιδιωτική	비공개
θετικά	긍정
θετικά	양수
θετικά	긍정적
θετικά	긍정적인
δυσκολίες	난이도
δυσκολίες	어려움
δυσκολίες	어려움
δυσκολίες	곤란
τάφο	무덤
τάφο	무덤
στάλθηκε	보냄
στάλθηκε	전송
ατομικό	개별
ατομικό	개인
βουλγαρική	불가리아어
βουλγαρική	불가리아
βουλγαρική	불가리아인
νομοθεσία	입법
νομοθεσία	법률
αραβική	아랍인
αραβική	아랍
αραβική	아라비아어
αραβική	아라비아
αραβική	아랍어
δωρεάν	free
δωρεάν	무료
δωρεάν	자유
βελιγραδίου	베오그라드
εξετάσεις	테스트
εξετάσεις	시험
εξετάσεις	시험
συνδυασμός	조합
συνδυασμός	결합
τζαζ	재즈
λάθη	실수
λάθη	오류
σόλο	solo
σόλο	솔로
αντάρτες	반군
αντάρτες	반란군
προσωπικότητα	성격
προσωπικότητα	인격
προσωπικότητα	개성
βελιγράδι	베오그라드
ιερέας	신부
ιερέας	성직자
ξενοδοχείο	호텔
διάσπαση	스플리트
διάσπαση	스플릿
διάσπαση	분할
διάσπαση	나누기
επισήμως	공식적으로
επισήμως	officially
στόχους	목표
επαγγελματικό	프로페셔널
επαγγελματικό	프로
επαγγελματικό	전문
επαγγελματικό	전문가
μαύρα	검은색
μαύρα	검정
μαύρα	검정색
μαύρα	블랙
κίνδυνος	위험
κίνδυνος	리스크
κίνδυνος	위험
σχεδιασμού	플래닝
σχεδιασμού	계획
σχεδιασμού	기획
φυσικοί	물리학자
κατανάλωση	소비
φλωρεντία	플로렌스
φλωρεντία	피렌체
μονακό	모나코
υψηλότερο	최고
μωάμεθ	무하마드
μωάμεθ	무함마드
μωάμεθ	모하메드
μωάμεθ	무함마드
διάγνωση	진단
μεταφορές	전송
μεταφορές	교통수단
μεταφορές	운송
μεταφορές	수송
μεταφορές	교통
εταιρίες	회사
φάρμακα	의학
φάρμακα	의약품
δυναμική	동역학
δυναμική	역학
δυναμική	다이내믹스
δυναμική	동적
δυναμική	다이내믹
κατάλληλο	어울리는
ακτίνα	반지름
συνεργάτες	파트너는
συνεργάτες	파트너
συνεργάτες	동료들
συνεργάτες	동료
εναλλακτική	대안
εναλλακτική	얼터너티브
εναλλακτική	대체
εκφράσεις	표현
εκφράσεις	표현식
ίαν	lan
μύθος	전설
μύθος	레전드
μύθος	신화
έξοδο	종료
έξοδο	출구
έξοδο	나가기
έξοδο	exit
έξοδο	끝내기
στερεά	단색
στερεά	고체
στερεά	입체
στερεά	솔리드
στερεά	고체
ισορροπία	균형
ισορροπία	밸런스
ισορροπία	잔액
ισορροπία	평형
ισορροπία	균형
ισπανός	스페인인
ισπανός	스페인어
τυπική	전형적
τυπική	전형
τυπική	전형적인
ρυθμός	속도
ρυθμός	페이스
ρυθμός	평가
ρυθμός	비율
ρυθμός	템포
ρυθμός	리듬
θεατές	관람객
θεατές	구경꾼
θεατές	시청자
σφαγή	학살
σουλτάνος	술탄
ελαφρά	가볍게
ελαφρά	약간
σεν	센다
βιρτζίνια	버지니아
μέταλλα	메탈
μέταλλα	금속
μέταλλα	금속
υποκατάσταση	교체
χορός	댄스
χορός	무용
χορός	댄싱
χορός	춤추는
κολέγιο	대학교
κολέγιο	대학
κολέγιο	칼리지
κολέγιο	대학생
κύμα	파도
κύμα	웨이브
κύμα	물결
κύμα	파동
κέρματα	동전
κέρματα	코인
βία	폭력
μαδρίτη	마드리드
πρωταγωνίστησε	출연
κάρλος	카를로스
πύλες	게이츠
πύλες	포탈
πύλες	포털
κορίτσι	girl
κορίτσι	소녀
εγγονός	손자
πρόσφατη	최근
ρίο	리오
θηλυκά	암컷
θηλυκά	여성
αρσενικό	남성
αρσενικό	수컷
επαγγελματίες	전문가
ψηφιακή	디지털
ηλεκτρονική	일렉트로닉스
ηλεκτρονική	전자제품
ηλεκτρονική	전자공학
ηλεκτρονική	전자
ηλεκτρονική	일렉트로닉
τεράστιο	거대
τεράστιο	거대한
τεράστιο	어마어마한
κομμουνιστικό	공산주의자
κατάργηση	폐지
ήλιος	햇볕
ήλιος	태양
άσπρο	하얀
άσπρο	화이트
άσπρο	흰색
άσπρο	하얀색
άσπρο	하얗게
θεολογία	신학
εκδοχές	버전
πρόεδροι	회장
πρόεδροι	대통령
ερώτημα	쿼리
ερώτημα	검색어
ερώτημα	조회
ερώτημα	질문
σύνταξη	연금
σύνταξη	구문
σύνταξη	문법
τεχνικά	테크니컬
τεχνικά	기술
τεχνικά	기술적
ιδιοκτήτης	주인
ιδιοκτήτης	소유자
γαλαξίες	은하
κτήρια	건물
κτήρια	건축물
κτήρια	건물들
κτήρια	빌딩
ωραία	나이스
τάσεις	추세
τάσεις	trend
τάσεις	경향
τάσεις	트렌드
τάσεις	경향
τάσεις	트렌드
εύκολο	쉽게
εύκολο	쉬운
εύκολο	쉬워
εύκολο	아쉬운
εκτιμήσεις	추정치
εκτιμήσεις	추정
ολυμπιακοί	올림픽
απάντησε	응답
απάντησε	정답
απάντησε	대답해
απάντησε	대답
απάντησε	답변
ισοπαλία	넥타이
ισοπαλία	추첨
ισοπαλία	그리기
κεφαλή	헤드
κεφαλή	머리
επαναστάτες	반군
επαναστάτες	반란군
άθροισμα	합계
φυλακές	교도소
φυλακές	감옥
φυλακές	교도소
φυλακές	감옥
ηλεκτρονικό	전자
ηλεκτρονικό	일렉트로닉
κάλεσε	통화
κάλεσε	전화
κάλεσε	호출
αερίου	가스
σύνδρομο	증후군
πόρων	자원
πόρων	리소스
ολοκληρωθεί	완료
ολοκληρωθεί	완료되었습니다
άσκηση	운동
σημείωση	노트
σημείωση	참고
ηλεκτρική	전기
ηλεκτρική	전기
ηλεκτρικό	전기
αθηνά	아테나
επιπτώσεις	영향
επιπτώσεις	영향력
επιπτώσεις	임팩트
επιπτώσεις	영향
επιπτώσεις	영향
επιπτώσεις	효과
δορυφόρος	인공위성
δορυφόρος	위성
αρσενικά	남성
αρσενικά	수컷
αρσενικά	남성
αρσενικά	수컷
τίποτε	아무것도
τραγωδία	비극
αθλητικές	스포팅
κλειδί	키키
λευκά	하얀
λευκά	화이트
λευκά	흰색
λευκά	하얀색
λευκά	하얗게
μάρκο	마르코
υπεύθυνη	책임
υπεύθυνη	책임감
πρωταθλητές	챔피언스
πρωταθλητές	챔피언
αναπληρωτής	부관
μόρια	분자
αυτόνομη	자치구
τατουάζ	문신
τατουάζ	타투
τατουάζ	문신
διαταγές	주문
παιδεία	교육학
παιδεία	교육
παιδεία	학력
αντίγραφο	복사
αντίγραφο	중복
αντίγραφο	복제
αντίγραφο	복사
αντίγραφο	카피
αντίγραφο	복사본
αντίγραφο	사본
φωτογραφίας	사진
φωτογραφίας	사진술
ανοικτό	오픈
ανοικτό	열기
θρησκευτικά	종교
θρησκευτικά	종교
διάσταση	차원
μυθιστορήματα	소설
χένρι	헨리
αξιολόγηση	평가
αντίθετο	반대편
αντίθετο	반대로
αντίθετο	반대
ορολογία	용어
δημοφιλές	인기가요
δημοφιλές	인기
δημοφιλές	인기가
εντολές	명령
εντολές	명령어
εντολές	주문
χειρόγραφα	사본
κλινική	클리닉
κλινική	진료소
κλινική	임상
πόλο	폴로
κάτοχος	주인
κάτοχος	소유자
μεθυλο	메틸화
μεθυλο	메틸
συμμάχους	연합군
συμμάχους	연합국
ιδρυτικό	창립
προηγούμενα	이전
επίσκεψη	방문
επίσκεψη	방문하기
διακοπή	브레이크
διακοπή	휴식
διακοπή	break
διακοπή	인터럽트
αποδοχή	합격
αποδοχή	수락
προστέθηκε	추가되었습니다
προστέθηκε	추가됨
άφιξη	입국
άφιξη	도착
κυνήγι	사냥
κυνήγι	헌트
κυνήγι	사냥
χριστιανούς	기독교인
πλεονέκτημα	혜택
πλεονέκτημα	장점
πληθυσμούς	인구
κόκκινη	붉은
κόκκινη	붉은색
κόκκινη	레드
κόκκινη	빨간색
κόκκινη	빨강
επιστημονικά	과학
μουσικές	뮤지컬
μοναχός	몽크
μισέλ	미셸
ψάρια	피쉬
ψάρια	피시
ψάρια	생선
ψάρια	물고기
μπιλ	윌리엄
παλαιότερο	장수
τέξας	텍사스
κανονικό	정규
κανονικό	보통
κανονικό	정규
κανονικό	보통
κανονικό	평범
κανονικό	정상
διάσημο	유명한
διάσημο	유명해
διάσημο	유명인
διάσημο	유명하다
διάσημο	유명
τζόνσον	존슨
κόστα	코스타
τζαμί	모스크
πάλη	레슬링
πάλη	투쟁
πάλη	싸워라
πάλη	싸움
πάλη	싸우기
πάλη	싸워
πάλη	싸우다
θαλάσσια	마린
θαλάσσια	해병대
αδυναμία	약점
οχυρό	포트리스
οχυρό	요새
οχυρό	포트
οχυρό	요새
μαθηματική	수학
τόνι	토니
τόνι	토니
αγορές	구매
αγορές	시장
σύμπλεγμα	클러스터
σύμπλεγμα	성단
αδερφή	여동생
αδερφή	언니
αδερφή	누나
σαμόα	사모아
σαμόα	사모아
εργάτες	노동자
εργάτες	노동자들
εργάτες	근로자
βασισμένο	기반
βασισμένο	기반으로
φόρμουλα	공식
φόρμουλα	포뮬러
συντεταγμένες	좌표
συντεταγμένες	좌표계
έρχονται	출시
έρχονται	coming
λόγοι	이유
προσβολή	모욕을
προσβολή	모욕
πληθυσμοί	인구
λύσεις	해결책
λύσεις	솔루션
ανεξάρτητες	독립
ανεξάρτητες	독립적
συμπεριλαμβανομένης	포함
πτήσεις	항공편
πτήσεις	비행
κρασί	와인
κρασί	포도주
επηρέασε	영향받음
επηρέασε	영향권
νάτριο	나트륨
μαργαρίτα	마거릿
μαργαρίτα	마르그리트
μαργαρίτα	데이지
μαργαρίτα	마가리타
πόρτο	포르토
πόρτο	포르투
αφροδίτη	금성
αφροδίτη	비너스
οποιονδήποτε	아무나
οποιονδήποτε	누구나
σύμπαν	우주
σύμπαν	코스모스
πρακτικές	실습
συντάκτες	편집자
συντάκτες	편집기
συντάκτες	에디터
συντάκτες	작가
συντάκτες	제작자
συντάκτες	작성자
διαταραχή	소란
διαταραχή	장애
σαίξπηρ	셰익스피어
οτιδήποτε	무엇이든
οτιδήποτε	뭐든
οτιδήποτε	아무거나
επιστημονικό	과학
μαίρη	메리
μαίρη	마리아
ακριβή	정확한
ακριβή	정확도
ακριβή	비싼
ακριβή	비싸다
σιδηροδρομικός	철도
πόδι	발발
πόδι	다리
παρκ	파크
παρκ	공원
βρυξέλλες	브뤼셀
ροπή	토크
άνθη	꽃이
αστέρι	항성
συμμετέχοντες	참가자
συμμετέχοντες	참석자
πάσχα	유월절
πάσχα	부활절
συμφώνησε	합의
συμφώνησε	동의
γραμματεία	사무국
δημόσιες	공공
δημόσιες	공개
δημόσιες	공중
ανθρώπινα	인간
ανθρώπινα	인체
ανθρώπινα	인간인
φτερά	깃털
φτερά	윙스
φτερά	날개
απαγόρευση	금지
απαγόρευση	금주법
αίθουσες	객실
επιβάτες	승객
υιός	아들
αξιωματικοί	장교
φιλοξενεί	주최
φιλοξενεί	호스트
σερβικά	세르비아
σερβικά	세르비아인
σερβικά	세르비아어
διάλυμα	해결책
διάλυμα	솔루션
σύνολα	세트
σύνολα	합계
διάδοχο	후임
αξίες	가치관
αξίες	가치
δημοφιλή	인기가요
δημοφιλή	인기
δημοφιλή	인기가
δημοφιλή	인기
εξορία	망명
εξορία	exile
ανατροπή	트위스트
επιλογές	옵션
τόμ	탐라
ενότητες	모듈
ενότητες	섹션
υποψήφιοι	후보
υποψήφιοι	후보자
υποψήφιοι	지원자
θρησκευτικό	종교
τελειώνει	종료
φορτίο	로드
φορτίο	로딩
φορτίο	화물
φορτίο	배송
φορτίο	발송
αφιερωμένο	헌신
ακμή	여드름
γαλαξίας	은하
γαλαξίας	갤럭시
αζερμπαϊτζάν	아제르바이잔
ιωάννα	조앤
πολίτη	시민
πολίτη	시티즌
συνδέσμους	링크
αριστοτέλη	아리스토텔레스
ελάχιστο	최소
ελάχιστο	최소
γυρίσματα	촬영
γυρίσματα	총격
γυρίσματα	사격
επίλυση	해결
επίλυση	풀기
επίλυση	해결
κεντρικός	중부
κεντρικός	센트럴
κουλτούρα	문화
προφήτη	예언자
πτηνά	새들
βρετανικά	브리티시
βρετανικά	영국인
βρετανικά	영국
χαρτί	종이
χαρτί	페이퍼
χαρτί	용지
σετ	집합
σετ	세트
σετ	설정
σετ	세트
χάρις	해리스
φαραώ	파라오
φαραώ	파라오
εξαιρετική	훌륭한
τρόφιμα	푸드
τρόφιμα	음식
τρόφιμα	식량
τρόφιμα	식품
τρόφιμα	음식
τρόφιμα	식품
τρόφιμα	식료품
συνδέθηκε	연결됨
χρήσιμο	유용하다
χρήσιμο	유용합니다
χρήσιμο	유용
εργατικό	노동
ανοιχτό	오픈
ανοιχτό	열기
θετική	긍정
θετική	양수
θετική	긍정적
θετική	긍정적인
καλύπτεται	커버
καλύπτεται	덮여
πέμπτο	fifth
πέμπτο	다섯번째
χαμηλό	낮은
χαμηλό	낮음
χαμηλό	low
παράταση	확장
παράταση	연장
παράταση	확장자
παράταση	확대
κυμαίνεται	범위
βλάστηση	식물
κατάλληλα	어울리는
εβραϊκή	히브리어
εβραϊκή	히브리
αποστάσεις	거리
ομόνοια	콩코드
αστική	도시
οδηγία	지시
μεταφορών	교통수단
μεταφορών	운송
μεταφορών	수송
μεταφορών	교통
στιούαρτ	스튜어트
στιούαρτ	스튜어트
χειρόγραφο	사본
έντομα	곤충
έντομα	벅스
έντομα	버그
έντομα	곤충
αθλητισμός	스포츠
αθλητισμός	스포츠
δουλεύει	웍스
δουλεύει	작동
δουλεύει	작품
λειτουργικό	운영
λειτουργικό	함수형
εκλεγεί	선출
μόριο	분자
γουινέας	기니
σοβαρό	심각한
σοβαρό	심각해
σοβαρό	심각하다
σοβαρό	심각하게
σκάκι	체스
σπυρίδων	스피리돈
διάγραμμα	다이어그램
διάγραμμα	도표
διάγραμμα	그래프
διάγραμμα	차트
πεδιάδα	평원
πεδιάδα	평범
αρμενία	아르메니아
αρμενία	아르메니아인
ποσειδώνα	해왕성
ποσειδώνα	넵튠
σκέψης	생각
τραυματίες	부상
τραυματίες	부상당한
κορίνθου	코린토스
σμήνος	클러스터
σμήνος	성단
αναγνώστες	리더
αναγνώστες	독자
διπλωμάτης	외교관
χιλή	칠레
σαράντα	마흔
ασθένειες	질병
αίτια	원인
άγρια	와일드
άγρια	야생
μαρίνα	마리나
πτέρυγα	워드
πτέρυγα	날개
υποψήφια	후보
υποψήφια	후보자
εκμετάλλευση	착취
ανώτατη	슈프림
διάσημος	유명한
διάσημος	유명해
διάσημος	유명인
διάσημος	유명하다
διάσημος	유명
διάσημος	연예인
νυν	현재
νυν	전류
προετοιμασία	준비
προετοιμασία	준비하기
προετοιμασία	준비
τουρκικό	터키식
τουρκικό	터키어
τουρκικό	터키
αξιοθέατα	관광지
αξιοθέατα	명소
αξιοθέατα	명소
αξιοθέατα	관광지
αξιοθέατα	관광
μαυροβουνίου	몬테네그로어
μαυροβουνίου	몬테네그로
μαυροβουνίου	몬테네그로인
σύγχυση	혼란
σύγχυση	혼돈
σύγχυση	혼동
σύγχυση	혼란
σύγχυση	혼란
αεπ	gdp
μάρτυρες	증인
μάρτυρες	목격자
μάρτυρες	순교자
καβάλα	승마
καβάλα	라이딩
βιολί	바이올린
αγάλματα	동상
αγάλματα	조각상
μάθει	학습
μάθει	배운
ντέιβις	데이비스
ντέιβις	데이비스
ντέιβις	davies
δίπλωμα	디플로마
δίπλωμα	수료
δίπλωμα	라이선스
δίπλωμα	라이센스
δίπλωμα	면허
δίπλωμα	허가서
κόλπος	질질
κόλπος	베이
ιδεολογία	이데올로기
κατερίνα	캐서린
κατερίνα	카트린
ματ	매트
ματ	메이트
ματ	체크메이트
ίση	평등
μίλαν	밀란
μίλαν	밀라노
οδυσσέας	율리시스
οδυσσέας	오디세이
συντάκτης	편집기
συντάκτης	편집자
συντάκτης	에디터
συντάκτης	작가
συντάκτης	저자
συντάκτης	제작자
συντάκτης	작성자
τρόπαιο	트로피
αυγά	계란
αυγά	달걀
σέρβοι	세르비아인
στρατόπεδα	캠프
κεφάλαια	기금
κεφάλαια	자금
κεφάλαια	펀드
ζώο	애니멀
ζώο	동물
ζώο	동물학
χλωρίδα	플로라
μέταλλο	메탈
μέταλλο	금속
ένταξη	통합
ντο	doe
μοίρες	도도
δηλώσεις	선언
στενό	좁은
στενό	좁아
στενό	좁다
τόποι	음식점
τόποι	장소
ελέγχει	제어
ελαφρώς	약간
διπλή	더블
διπλή	듀얼
αστρονομία	천문학
κορίτσια	소녀
κορίτσια	소녀들
κορίτσια	걸스
ακόλουθες	팔로우
τετράγωνο	제곱
τετράγωνο	스퀘어
τετράγωνο	광장
τετράγωνο	사각형
τετράγωνο	정사각형
τετράγωνο	차단
τετράγωνο	블록
τετράγωνο	블럭
αέρια	가스
αέρια	가스
έκτη	여섯번째
πάολο	파울루
