של	шел
תעלת	канал
נשמע	звуци
נשמע	звучи
אותיות	буквите
אותיות	букви
אותיות	писма
מאני	мени
מאני	мани
תלויה	зависима
תלויה	зависими
תלויה	зависимо
תלויה	зависим
המכיל	съдържащ
המכיל	съдържащи
המכיל	съдържащо
המכיל	съдържаща
ישירה	преки
ישירה	директна
ישירה	директно
ישירה	пряко
ישירה	директен
לדון	обсъдим
לדון	обсъдете
ירידה	упадък
ירידה	спад
ירידה	слизане
ירידה	спускане
ירידה	капка
ירידה	хвърли
ירידה	намаление
ירידה	намаляване
ירידה	спадане
שומר	настойник
שומר	пазител
שומר	попечител
שומר	гардиън
שומר	гард
שומר	пазач
שומר	копър
בוצע	готово
בוצע	направено
בוצע	сторено
למטה	долу
למטה	надолу
למטה	долу
למטה	отдолу
למטה	долу
כושר	фитнес
כושר	годност
כושר	фитнес
סולו	соло
סולו	сулу
ליאור	лиор
שמירה	пазена
שמירה	охраняван
שמירה	гард
שמירה	пазач
שמירה	запазване
שמירה	задържане
היוצרים	създателите
היוצרים	създатели
מוגבל	ограничено
מוגבל	ограничена
מוגבל	ограничен
מוגבל	ограничени
מוגבל	ограничено
מוגבל	ограничена
מוגבל	limited
מוגבל	ограничен
מוגבל	ограничени
מילא	изпълнен
מילא	напълнена
רישיון	лиценз
רישיון	лицензия
רישיון	лиценз
רישיון	книжка
רישיון	книжката
רישיון	лицензиран
רישיון	лицензирани
הכשרה	тренировки
הכשרה	обучение
הכשרה	тренировка
הכשרה	квалификации
הכשרה	квалификация
הכשרה	квалификациите
הכשרה	обучен
הכשרה	обучени
הכשרה	трениран
הכשרה	обучена
גרין	грийн
גרין	грийн
גרין	зелено
גרין	зелен
גרין	зелена
גרין	зелени
חיצוני	външна
חיצוני	външно
חיצוני	външни
חיצוני	външен
הפדרציה	федерация
הפדרציה	федерацията
העבר	минали
העבר	минало
רומנים	румънците
רומנים	румънци
רומנים	румъния
רומנים	румънски
רומנים	румънска
רומנים	романите
רומנים	романи
נשלחו	представени
נשלחו	представено
נשלחו	подадена
נשלחו	представена
נשלחו	подадено
נשלחו	подадени
נשלחו	изпратена
נשלחו	изпратено
נשלחו	изпратен
נשלחו	изпратени
יזם	предприемач
יזם	започнати
יזם	започнато
יזם	разработка
יזם	предприемач
תמך	подкрепен
תמך	подкрепи
תמך	подкрепена
תמך	поддържани
תמך	подкрепено
ניצחונות	печели
ניצחונות	победите
ניצחונות	победи
חומרי	материалите
חומרי	материали
הקובץ	файл
הקובץ	файлът
הקובץ	досие
שימור	опазване
שימור	запазване
שימור	съхранение
שימור	опазване
שימור	запазване
שימור	задържане
אלפרד	алфред
אסירים	пленници
אסירים	затворници
אסירים	затворници
חכם	интелигентен
חכם	интелигентно
חכם	интелигентна
חכם	интелигентни
חכם	умна
חכם	умно
חכם	умен
חכם	мъдра
חכם	мъдро
חכם	мъдри
חכם	мъдър
חכם	умна
חכם	интелигентно
חכם	умно
חכם	умни
חכם	умен
מפלגות	партита
מפלגות	партии
מפלגות	купони
מפלגות	страни
אחוזים	проценти
אחוזים	процентите
אחוזים	проценти
אחוזים	процент
מייצג	представляват
מייצג	представляващи
מייצג	представляваща
מייצג	представляващ
מייצג	представлява
מורים	маврите
מורים	преподаватели
מורים	учителите
מורים	учители
המושל	управител
המושל	губернатор
נייר	хартия
עמיחי	амихай
מבצעים	операции
מבצעים	сделките
מבצעים	сделки
הארמון	палас
הארמון	двореца
הארמון	дворец
הארמון	дворецът
הארמון	палат
אולפן	ателие
אולפן	студио
מכונות	машини
ההרים	планините
ההרים	планини
הפלסטינים	палестинците
אשדוד	ашдод
צפונה	северно
צפונה	север
צפונה	северна
מתחם	владение
מתחם	домейн
מתחם	комплекс
מתחם	комплексно
מתחם	сложни
מתחם	сложна
מתחם	съединението
מתחם	съединение
עיון	разглеждане
עיון	разглеждане
עיון	разглеждам
הכרה	признание
הכרה	признаване
הכרה	разпознаване
פירות	плодове
פירות	плод
פירות	плодове
מסחרי	търговско
מסחרי	търговска
מסחרי	реклама
מסחרי	търговски
בסביבה	около
בסביבה	наоколо
בקשה	прилага
בקשה	прилагане
בקשה	заявка
בקשה	молба
בקשה	искане
בקשה	поиска
בקשה	поискани
בקשה	поискано
בקשה	поискана
בקשה	поискаха
הוכחה	доказателство
הוכחה	доказателството
הוכחה	доказване
הוכחה	доказателства
התפתחה	разработена
התפתחה	развит
התפתחה	разработени
התפתחה	разработен
התפתחה	развитите
התפתחה	развита
התפתחה	еволюира
התפתחה	еволюирали
קבורה	погребение
קבורה	погребан
קבורה	погребана
קבורה	заровени
קבורה	погребани
קבורה	заровено
בז	сокол
בז	бежово
ממשל	администриране
ממשל	администрация
ממשל	управление
ממשל	правителство
נציגי	представителите
נציגי	представители
הנס	ханс
הכתר	краун
הכתר	корона
הכתר	короната
דגים	риби
דגים	фиш
דגים	риба
גזע	порода
גזע	надпревара
גזע	надбягване
גזע	състезание
גזע	раса
תרומה	дарение
תרומה	вноски
תרומה	вноска
תרומה	принос
שרי	чери
שרי	шери
שרי	шери
השראה	вдъхновен
השראה	вдъхновена
השראה	вдъхнови
השראה	вдъхновени
השראה	вдъхновяваща
השראה	вдъхновяващ
השראה	вдъхновяваща
השראה	вдъхновяващ
השראה	вдъхновението
השראה	вдъхновение
מסגרת	рамка
מסגרת	кадър
מסגרת	рамка
היתה	бе
שירותים	услуги
שירותים	служби
שירותים	тоалетните
שירותים	тоалетни
שירותים	банята
שירותים	тоалетна
שירותים	баня
שירותים	тоалетната
שירותים	тоалетна
שירותים	тоалетни
מכשיר	устройство
מכשיר	устройството
כריס	крис
מארוול	чудо
נאמן	лоялни
נאמן	верен
נאמן	лоялен
נאמן	верните
נאמן	верни
נאמן	вярна
נאמן	верен
נאמן	верните
נאמן	верни
ספורטאים	спортисти
ספורטאים	атлети
ספורטאים	спортистите
נוהג	шофиране
נוהג	каране
תשעה	nine
תשעה	девет
רוז	роуз
רוז	роза
רוז	розата
המורה	учителка
המורה	учител
שור	брега
שור	шор
שור	бряг
שור	бик
שור	бул
סחר	търгува
סחר	търгуване
סחר	търговия
נרו	неро
נרו	нерон
נרו	ниро
חוות	фермата
חוות	ферма
חוות	стопанство
חוות	ферми
חוות	стопанства
הרגלים	навиците
הרגלים	навици
מסביב	около
מסביב	наоколо
יעיל	ефективна
יעיל	ефикасно
יעיל	ефикасен
יעיל	ефективен
יעיל	ефективно
יעיל	ефективна
יעיל	ефективен
יעיל	ефективни
יעיל	ефикасно
יעיל	ефективно
אמון	доверие
אמון	увереност
אמון	самоувереност
אמון	доверие
אמון	вярвай
אמון	амон
המושב	седалка
המושב	седалката
אורן	орен
אורן	пайн
אורן	бор
רחוק	далечно
רחוק	далечен
רחוק	далечни
רחוק	далечна
מתכת	метали
מתכת	metal
מתכת	метъл
מתכת	метал
מתכת	метално
מתכת	метален
מתכת	метални
מתכת	метална
חמישי	пети
חמישי	пето
חמישי	пета
חמישי	четвъртък
יאנג	янг
יאנג	млада
יאנג	младо
יאנג	млади
יאנג	йънг
יאנג	млад
היכן	къде
רצף	континуум
רצף	поредица
רצף	последователност
דיווח	докладване
דיווח	доклад
דיווח	докладвани
דיווח	съобщено
דיווח	докладвано
דיווח	докладване
דיווח	отчитане
אנטוניו	антонио
נפט	нефт
נפט	петрол
נפט	олио
נפט	масло
נפט	нефт
נפט	петрол
נפט	нефтени
נפט	нефтена
הרמן	херман
הרמן	хърман
הרמן	херман
הרמן	хърман
הרמן	херман
המגדל	кула
המגדל	tower
המגדל	кулата
המגדל	тауър
שיח	буш
שיח	храст
שיח	беседа
ויקימדיה	уикимедия
בדיקות	изпитвания
בדיקות	тестове
בדיקות	изследвания
בדיקות	изпитване
בדיקות	тестване
ולדימיר	владимир
הליכוד	ликуд
תימן	йемен
אומרת	казвайки
אומרת	казва
מתואר	описани
מתואר	описано
מתואר	описана
מתואר	описан
בול	печат
בול	бик
בול	бул
פעילה	активна
פעילה	активно
פעילה	активни
פעילה	активен
עתיקה	древни
עתיקה	древен
עתיקה	древно
עתיקה	древна
פרוסיה	прусия
פרוסיה	пруски
מרצה	преподавател
מרצה	лектор
מרצה	служа
מרצה	сервиране
שיט	плаване
שיט	лайна
דואר	mail
דואר	поща
החוקה	конституция
החוקה	конституцията
משתנים	променливи
משתנים	променливите
זר	чужденка
זר	чужденец
זר	непозната
זר	странник
זר	непознат
זר	чужди
זר	чуждестранни
זר	чужд
זר	чужда
זר	чужденец
הביזנטית	византийски
סמכות	авторитет
סמכות	орган
סמכות	правомощия
אדמות	земи
ציוני	ционистки
טיילור	тейлър
מאן	ман
נעים	приятни
נעים	приятна
תרם	допринесе
תרם	допринесъл
תרם	дари
תרם	дарени
ניסויים	експериментира
ניסויים	опити
ניסויים	експерименти
הפתרון	разтвор
הפתרון	решение
נתפס	хваната
נתפס	уловена
נתפס	уловени
נתפס	хванат
נתפס	хванати
נתפס	задържан
נתפס	заловен
נתפס	заловени
נתפס	пленен
נתפס	уловен
נתפס	пленени
אדולף	адолф
אדולף	адолф
סיור	турне
סיור	обиколка
סיור	тур
סיור	патрул
המגן	щит
תנאים	термини
תנאים	условия
תנאים	състояния
תנאים	условията
תנאים	условия
אמא	мама
אמא	мамо
אמא	мама
אמא	майка
אמא	майко
הוגן	панаир
הוגן	справедлив
הוגן	справедливо
הוגן	справедлива
רוני	рони
רוני	руни
אוטו	автоматично
אוטו	авто
אוטו	ото
אוטו	автомобил
התרגום	превод
מצוין	отличен
מצוין	отлично
התוכן	съдържание
האצולה	аристокрация
מוזיקאים	музиканти
רש	ръш
קלאסית	класика
קלאסית	класическо
קלאסית	класически
קלאסית	класическа
קלאסית	класик
קלאסית	класическо
קלאסית	класическа
קלאסית	класика
קלאסית	класически
קיר	стена
קיר	стената
קיר	уол
הנסיכה	принцеса
המוביל	водещи
המוביל	водещо
אבות	бащи
אבות	бащите
אבות	бащи
סייע	подпомагани
שחורים	черни
דומות	подобно
דומות	подобен
דומות	сходен
דומות	подобна
דומות	подобни
לחקור	изследва
יורי	юри
יורי	юрий
פלסטינים	палестинците
פלסטינים	палестинските
המכללה	колежа
המכללה	колежът
המכללה	колеж
מזג	времето
מזג	нрав
מזג	нрав
מזג	темперамент
לתרום	дари
לתרום	допринесе
להסיר	премахнете
להסיר	премахване
להסיר	махнете
לשכנע	убеди
בודדים	самотен
בודדים	самотно
בודדים	самотна
בודדים	самотни
תותחים	оръдия
שמע	чул
שמע	чух
שמע	звук
שמע	аудио
מטבעות	монети
מייק	майк
מתאימה	годен
מתאימה	годни
מתאימה	съвместимо
מתאימה	съвместим
מתאימה	съвместими
מתאימה	съвместима
מתאימה	подходящ
מתאימה	подходяща
מתאימה	уместно
מתאימה	подходящи
מתאימה	подходящо
מתאימה	подходящ
מתאימה	подходяща
מתאימה	подходящи
מתאימה	подходящо
חמור	тежки
חמור	тежка
חמור	магарето
חמור	магаре
שופט	съдията
שופט	съдия
שופט	съдя
שופט	рефер
שופט	съдия
שופט	арбитър
שופט	рефер
לבד	сама
לבד	сам
מוגבלת	ограничено
מוגבלת	ограничена
מוגבלת	limited
מוגבלת	ограничен
מוגבלת	ограничени
מוגבלת	ограничено
מוגבלת	ограничена
מוגבלת	ограничен
מוגבלת	ограничени
מקיף	изчерпателна
מקיף	всеобхватен
מקיף	изчерпателно
מקיף	изчерпателен
מעגל	кръгче
מעגל	кръгът
מעגל	окръжност
מעגל	кръговрат
מעגל	кръг
אלכס	алекс
עזרא	езра
שורות	редиците
שורות	редици
שורות	редове
שורות	линии
שורות	реплики
שורות	редове
שמח	щастлив
שמח	щастливи
שמח	щастлива
שמח	щастливо
שמח	хепи
לאה	леа
לאה	лея
לאה	лиа
לאה	лия
לאה	леа
גיוס	наемане
גיוס	набиране
גיוס	назначаване
גיוס	набиране
גיוס	чернова
תלמיד	студентка
תלמיד	ученик
תלמיד	ученичка
תלמיד	студент
בתוכו	вътрешно
בתוכו	вътре
עמדות	пози
עמדות	позиции
וייטנאם	виетнам
המשבר	кризата
המשבר	кризи
המשבר	криза
העין	окото
העין	око
משימה	назначение
משימה	задача
משימה	задача
משימה	задачата
משימה	мисията
משימה	мисия
מכילה	съдържа
בלטינית	латинска
בלטינית	латински
אלבומים	албуми
אלבומים	албумите
השבטים	племена
השבטים	племената
הוראות	нареждания
הוראות	заповеди
הוראות	поръчки
הוראות	инструкция
הוראות	инструкции
הוראות	указания
כתובות	надписи
כתובות	адреси
כתובות	адресите
המוכר	продавач
סידני	сидни
להבטיח	гарантиране
מוסר	морал
מוסר	морална
מוסר	морален
מוסר	морални
מוסר	морално
מוסר	морал
מוסר	моралът
טיימס	пъти
טיימס	времена
טיימס	таймс
טיימס	times
ניתנת	предоставено
ניתנת	предоставен
ניתנת	предоставена
היקום	вселената
היקום	вселена
התסריט	сценарий
התסריט	сценарии
מיוחדות	специалитети
מיוחדות	специална
מיוחדות	специално
מיוחדות	специални
מיוחדות	специален
גבריאל	гейбриъл
גבריאל	габриел
גבריאל	габриел
רופאים	лекари
רופאים	лекарите
רופאים	доктори
רופאים	лекари
נותרה	оставащи
נותרה	оставащите
איבר	крайник
איבר	органите
איבר	органи
איבר	орган
להילחם	борба
להילחם	битка
להילחם	бой
טכנולוגיה	технология
טכנולוגיה	технологии
השפעות	последици
השפעות	въздействие
השפעות	ефекти
השפעות	ефект
השפעות	влияния
מדענים	учените
מדענים	учени
דמוקרטית	демократично
דמוקרטית	демократичен
דמוקרטית	демократични
דמוקרטית	демократична
הצבעות	гласове
הצבעות	вот
חוג	кръгче
חוג	кръгът
חוג	окръжност
חוג	кръговрат
חוג	кръг
במשקל	претегляне
וילסון	уилсън
הזכויות	права
השביעית	седмо
השביעית	седма
השביעית	седми
האנדרטה	паметник
הובילו	led
הובילו	доведе
מתקדם	прогресивна
מתקדם	прогресивно
מתקדם	напреднал
מתקדם	напреднала
מתקדם	разширено
מתקדם	напреднали
שכבות	пластове
שכבות	слоеве
שכבות	забулена
חנוך	енох
כזאת	такава
כזאת	такива
כזאת	такова
כזאת	такъв
ערוך	редактиране
ערוך	редактира
מבקרים	критици
מבקרים	критиците
מבקרים	посетителите
מבקרים	посетители
מספקת	задоволително
מספקת	задоволителен
מספקת	достатъчен
מספקת	достатъчни
מספקת	достатъчна
מספקת	осигурява
מספקת	предоставя
מספקת	предвижда
קארל	карл
קארל	карл
מיעוט	малцинство
מיעוט	малцинството
מיעוט	малцинства
מיעוט	малцинствата
היינריך	хайнрих
יחזקאל	езекил
תאוריה	теорията
תאוריה	теория
הפרעות	вмешателство
הפרעות	смущения
הפרעות	намеса
וולף	улф
וולף	уолф
וולף	улф
וולף	уолф
וולף	вълк
וולף	вълчо
וולף	волф
מגדר	пол
מגדר	пола
צומת	възел
צומת	кръстовището
צומת	пресичане
צומת	кръстовище
צומת	пресечка
צומת	възел
צומת	кръстовище
דרומה	южно
דרומה	южен
דרומה	юг
דרומה	южна
כללים	правила
כללים	правилата
סוכנות	агенция
סוכנות	агенцията
נטען	качих
נטען	качен
נטען	качени
הסגנון	стил
סרטן	рак
סרטן	ракът
שיניים	зъболекарски
שיניים	зъболекар
שיניים	зъби
שיניים	зъбите
סנטה	санта
הפסקה	прекъсване
הפסקה	почивка
הפסקה	антракта
הפסקה	пауза
מוחלטת	абсолютна
מוחלטת	абсолютен
מוחלטת	абсолютни
מרחק	дистанция
מרחק	разстояние
הקתדרלה	катедралата
הקתדרלה	катедрала
החלטת	решено
המראה	огледалото
המראה	огледалце
המראה	огледало
מוכרת	позната
מוכרת	познати
מוכרת	познат
מוכרת	познато
מוכרת	запознат
מוכרת	продава
מוכרת	продаване
מוכרת	продажба
מוכרת	призната
מוכרת	признати
מוכרת	разпознат
מוכרת	признат
חיו	живели
חיו	живял
קבר	гроб
קבר	гробница
קבר	гробницата
קבר	гроб
מקורו	произхождат
אמצע	средата
לתרגם	преведа
לתרגם	преведете
לברוח	бягство
המשמר	гард
המשמר	пазач
חירום	спешно
מסיבה	парти
מסיבה	party
מסיבה	купон
מסיבה	партия
תור	опашка
תור	опашката
תור	опашки
תור	тор
הרקע	фон
הרקע	контекст
מעורבות	ангажимент
מעורבות	годежът
מעורבות	годежа
מעורבות	годеж
מעורבות	ангажиране
מעורבות	участие
גרעין	ядрено
גרעין	ядрен
גרעין	ядрена
גרעין	атомна
גרעין	ядрени
גרעין	ядрото
קומות	етажите
קומות	подове
קומות	етажи
קומות	етажа
ציורים	рисунки
ציורים	скици
ציורים	чертежи
ציורים	картини
ציורים	картините
הירש	хърш
הזדמנות	шанс
הזדמנות	ченс
הזדמנות	възможност
התקדמות	прогрес
התקדמות	напредък
החזיק	държана
החזיק	проведе
החזיק	държани
החזיק	държан
פילוסופיה	философия
פילוסופיה	философията
פרחים	цветята
פרחים	цветя
הלטינית	латинска
הלטינית	латински
נחמן	нахман
המקורות	произход
למלא	запълване
למלא	напълни
מקצועית	професионални
מקצועית	професионална
מקצועית	професионалист
מקצועית	професионален
מקצועית	професионално
מקצועית	професионално
פליטים	бежанец
פליטים	бежанци
פליטים	бежанците
פליטים	бегълци
הצבע	цветове
הצבע	цвят
הצבע	цветен
הצבע	цветно
מסה	масов
מסה	меса
מסה	маса
מסה	литургия
מסה	масово
רצוי	желани
רצוי	желан
רצוי	желана
לסיים	завърши
לסיים	довърши
לסיים	довърша
רועי	рой
כשל	неизправност
כשל	провал
כשל	неуспех
כשל	повреда
שולחן	масата
שולחן	маса
שולחן	масичка
שולחן	таблица
ארכיון	архив
ארכיון	архиви
ארכיון	архив
ארכיון	архиви
פנימי	вътрешна
פנימי	вътрешно
פנימי	вътрешни
פנימי	вътрешен
סטיב	стив
סטיב	стийв
אקס	брадва
חלקה	гладко
חלקה	плавно
חלקה	гладък
חלקה	гладки
חלקה	гладка
מאתר	откривателя
קרלוס	карлос
תוכנן	проектирано
תוכנן	проектирана
תוכנן	проектиран
תוכנן	проектирани
רוטשילד	ротшилд
רכס	ридж
רכס	хребет
מישל	мишел
מישל	микеле
מישל	мишел
גלריה	галерия
גלריה	galleria
הסכים	съгласна
הסכים	договорено
הסכים	съгласен
צבעים	цветове
צבעים	цветове
שיקול	обмисляне
חיובי	позитивна
חיובי	положителен
חיובי	положителни
חיובי	положителна
חיובי	положително
השלים	завършена
השלים	завършени
השלים	завършен
השלים	завършено
מערכה	act
מערכה	акт
ועדה	комитет
ועדה	комисия
עדי	ади
שכונות	квартали
שכונות	квартали
בוב	боб
מפורסמים	прочут
מפורסמים	известни
מפורסמים	прочута
מפורסמים	известна
מפורסמים	известен
מפורסמים	знаменитости
מפורסמים	знаменитостите
תפילה	молитви
תפילה	молитвите
תפילה	молитва
תפילה	молитва
מוריס	морис
מוריס	морис
הנוסעים	пътниците
הנוסעים	пътници
הנוסעים	пасажери
מונחים	термини
מונחים	условия
חקירה	разпит
חקירה	разпити
חקירה	разследването
חקירה	разследван
חקירה	разследване
חקירה	запитване
חקירה	проверки
חקירה	запитвания
פוליטיקה	политици
פוליטיקה	политиката
פוליטיקה	политика
יידיש	идиш
שעון	гледай
שעון	гледайте
שעון	часовник
הפרשים	кавалерия
הפרשים	кавалерията
הפרשים	конници
מרכזית	централно
מרכזית	централен
מרכזית	централа
מרכזית	централни
מרכזית	централна
בקר	контрольор
בקר	контролер
בקר	бекер
בקר	бекър
בקר	телешко
בקר	говеждо
בקר	говеда
בקר	добитък
דג	риби
דג	фиш
דג	риба
ארסנל	арсенал
פונה	евакуирани
גדעון	гидеон
גדעון	гидиън
מדד	индекс
מדד	индекси
מדד	показател
מדד	метрични
ממצאים	находки
ממצאים	открития
ממצאים	констатации
כריסטיאן	кристиан
כריסטיאן	кристиян
כריסטיאן	крисчън
כריסטיאן	християнин
בייחוד	особено
התופעה	явление
התופעה	феномен
אוטומטי	автоматично
אוטומטי	авто
אוטומטי	автоматична
אוטומטי	автоматични
אוטומטי	автоматично
אוטומטי	автоматичен
כהה	тъмна
כהה	тъмно
כהה	тъмен
כח	сила
כח	мощ
כח	якост
כח	сила
כח	мощност
כח	сила
כח	власт
כח	мощ
בהשתתפות	препоръчани
בהשתתפות	включващо
כלום	нищо
הסנאט	сенат
הסנאט	сената
הסנאט	сенатът
מומחה	специалист
מומחה	експертно
מומחה	експерт
סיכון	риск
סיכון	риска
מזהה	разпознае
הנביא	пророк
הנביא	пророка
הנביא	пророкът
החיבור	свързване
החיבור	връзка
החיבור	връзката
נוח	уютен
נוח	уютно
נוח	уютна
נוח	удобно
נוח	удобен
נוח	удобни
נוח	удобна
נוח	ноа
נוח	ной
נוח	удобно
נוח	удобен
נוח	удобни
נוח	удобна
איטלקים	италианците
איטלקים	италианци
מסורתי	традиционно
מסורתי	традиционен
מסורתי	традиционна
מסורתי	традиционни
עבדה	работил
חואן	хуан
מודרני	модерно
מודרני	модерни
מודרני	модерна
מודרני	съвременно
מודרני	модерен
מודרני	съвременен
אלמנטים	елементи
נאסר	насер
נאסר	забранено
נאסר	забранена
נאסר	забранен
נאסר	забранени
נאסר	забранено
נאסר	забранени
נאסר	забранен
נאסר	забранена
פינלנד	финландия
לבנה	бяла
לבנה	бели
לבנה	бял
לבנה	бяло
לבנה	тухла
לבנה	брик
תחומים	райони
תחומים	зони
תחומים	площи
תחומים	области
תרבותי	културни
תרבותי	културен
תרבותי	културно
תרבותי	културна
תרבותי	култивирани
תרבותי	културен
פוליטיות	политическа
פוליטיות	политически
פוליטיות	политическо
חלונות	windows
חלונות	прозорци
חלונות	прозорците
מקבלת	получаване
מקבלת	получаващи
מפעילים	операторите
מפעילים	оператори
מתמטיקה	математика
מתמטיקה	математика
מתמטיקה	математика
התפתח	разработена
התפתח	развит
התפתח	разработени
התפתח	разработен
התפתח	развитите
התפתח	развита
התפתח	еволюира
התפתח	еволюирали
פנימית	вътрешна
פנימית	вътрешно
פנימית	вътрешни
פנימית	вътрешен
מתה	умрял
מתה	умряла
מתה	мъртви
מתה	мъртва
מתה	мъртъв
סמלים	означения
סמלים	символи
סמלים	икони
מדיה	медии
מדיה	медия
מדיה	медиите
מדיה	средна
מדיה	среден
מדיה	средни
מדיה	средно
רשימות	забележки
רשימות	записки
רשימות	бележки
רשימות	ноти
רשימות	списъци
נפה	провинцията
נפה	провинция
אימון	тренировка
אימון	тренировка
אימון	практика
אימון	тренировки
אימון	обучение
אימון	тренировка
קרי	кери
קרי	кари
קרי	кери
קרי	крий
המון	товари
סטלין	сталин
נכשל	неуспешна
נכשל	неуспешно
נכשל	неуспех
טלפון	телефон
טלפון	телефона
טלפון	телефонът
טלפון	телефон
הוצאות	разход
הוצאות	разноски
הוצאות	разходи
להוביל	води
להוביל	олово
נטל	баласт
נטל	бреме
נטל	тежест
חרב	сабя
חרב	мечът
חרב	меч
מפורסם	прочут
מפורסם	известни
מפורסם	прочута
מפורסם	известна
מפורסם	известен
מפורסם	знаменитости
מפורסם	знаменитост
כרטיס	билет
כרטיס	карта
כרטיס	картичка
יוצרת	създава
יוצרת	създател
מחודשת	подновено
מחודשת	подновен
אלפים	хиляди
אלפים	елфи
אלפים	елфите
מנזר	манастир
מנזר	манастира
נוי	декоративни
נוי	нуи
סימנים	белези
סימנים	маркировки
סימנים	маркс
סימנים	марки
סימנים	табели
סימנים	признаци
סימנים	знаци
חם	горещи
חם	гореща
חם	горещо
חם	секси
חם	топло
חם	топла
חם	топъл
חם	топли
מרקוס	маркус
מרקוס	маркъс
מרקוס	маркос
מרקוס	маркус
עיניים	очи
עיניים	очите
זכאי	допустимо
זכאי	допустим
זכאי	допустими
זכאי	озаглавен
זכאי	озаглавена
זכאי	озаглавено
מחבלים	терористите
מחבלים	терористи
התוצאות	резултати
קשורים	свързани
קשורים	свързан
קשורים	свързана
קשורים	свързано
טורניר	турнир
סיכוי	шанс
סיכוי	ченс
הרגל	навик
חברון	хеброн
סרביה	сърбия
צלם	фотографа
צלם	фотограф
שמינית	осма
שמינית	осми
שמינית	осмо
עילית	елитна
עילית	елит
עילית	елитни
עילית	елитен
עילית	елита
שהתקיימה	предприета
שהתקיימה	предприето
שהתקיימה	предприети
און	ън
הקול	гласът
הקול	глас
הפניות	препратки
הפניות	препоръки
הפניות	позовавания
פישר	фишер
פישר	фишър
פישר	фишер
פישר	фишър
התעלה	канал
ורדן	вердюн
איור	фиг
איור	илюстрация
המלחין	композитор
נמצאה	намерено
נמצאה	намерени
נמצאה	открит
נמצאה	намерена
נמצאה	намерен
חברתיות	социално
חברתיות	социален
חברתיות	социални
חברתיות	социална
מתקן	устройство
מתקן	устройството
מתקן	съоръжение
פרשנות	тълкуване
פרשנות	интерпретация
ויילס	уелс
הכנסה	приход
הכנסה	приходи
הכנסה	приход
הכנסה	доход
הכנסה	приходи
הכנסה	доходи
תסריטאי	писателка
תסריטאי	сценарист
תסריטאי	писател
תסריטאי	сценарист
אבידות	загуби
אבידות	загубите
אבידות	жертви
אבידות	произшествия
הפרט	индивидуален
הפרט	индивидуално
הפרט	индивидуална
הפרט	индивид
הפרט	индивидуални
קתדרלת	катедралата
קתדרלת	катедрала
ברכה	благословията
ברכה	благословия
ברכה	поздрав
ברכה	благословията
ברכה	блага
ברכה	благословия
מחזיק	титуляр
מחזיק	притежател
מחזיק	холдър
מחזיק	притежателя
מחזיק	държане
מחזיק	стопанство
מחזיק	задържане
מחזיק	холдинг
נבחרים	избрана
נבחרים	избрано
נבחרים	избрани
נבחרים	избран
נבחרים	препоръчани
נבחרים	избрана
נבחרים	избрано
נבחרים	избрани
נבחרים	избран
ברכות	благословията
ברכות	блага
ברכות	благословия
ברכות	поздрави
בירה	бирата
בירה	бира
מצווה	поръчване
מצווה	команди
מצווה	командите
תהליכים	процеси
תהליכים	процесите
בהיר	светло
בהיר	ярко
בהיר	светли
בלה	бла
בלה	дрън
בלה	бля
בלה	бела
מצור	обсада
מכתבים	буквите
מכתבים	букви
מכתבים	писма
רביעית	четвърта
רביעית	четвърто
רביעית	четвърти
מועמדים	кандидатите
מועמדים	кандидатки
מועמדים	кандидати
מועמדים	кандидатите
מועמדים	кандидати
נשואה	женени
נשואה	женена
נשואה	омъжена
נשואה	женен
חוסיין	хюсеин
אפשרית	възможно
אפשרית	възможен
אפשרית	възможна
אפשרית	възможни
התערוכה	изложение
התערוכה	изложба
פטר	петър
פטר	питър
פטר	петер
מוכרים	продавачите
מוכרים	продавачи
עומדים	стои
עומדים	стояща
עלות	разход
עלות	цена
עלות	разходи
דייוויס	дейвис
דייוויס	дейвис
שמיר	копър
שמיר	дил
כתבתי	написал
כתבתי	написа
פרטית	частни
פרטית	частно
פרטית	редник
פרטית	частна
פרטית	личен
פרטית	частен
שלומית	саломе
רן	ран
רן	рен
רן	рен
פעילויות	дейности
פעילויות	занимания
לוגו	лого
לוגו	логото
לוגו	лого
מכונית	автомобил
מכונית	кола
מכונית	колата
מכונית	автомобил
הסכסוך	конфликт
הסכסוך	конфликти
כוונה	намерение
כוונה	намерения
כוונה	намерението
כוונה	намерение
כוונה	намерения
כוונה	умисъл
עשיר	рич
עשיר	богато
עשיר	богат
עשיר	богата
עשיר	богати
יאן	ян
יאן	джан
המדבר	пустиня
המדבר	пустинята
לוקח	отнема
לוקח	взема
נדיר	рядко
נדיר	редки
נדיר	рядкост
מחנות	лагери
מחנות	лагерите
לוחות	панели
לוחות	таблетки
לוחות	таблетките
לוחות	дъски
חצר	двор
חצר	двора
חצר	дворът
חצר	двор
חצר	ярд
סם	сам
גנים	гените
גנים	гени
גנים	гардънс
גנים	градините
גנים	градини
תמר	тамар
טילי	тили
הוצא	изваждане
ספרה	цифра
קטעי	изрезки
סופיה	софия
סופיה	софия
אדריכלות	архитектурата
אדריכלות	архитектура
ספרית	фризьор
קרובים	затваряне
קרובים	близко
קרובים	близо
קרובים	близки
קרובים	роднини
קרובים	роднините
החוצה	вън
החוצה	навън
דיוק	херцог
