から	dari
功績	pencapaian
功績	prestasi
功績	berprestasi
コスト	biaya
コスト	biaya
コスト	biayanya
シリア	syria
シリア	suriah
シリア	suriah
ジョーンズ	jones
ミドル	middle
ミドル	pertengahan
ミドル	tengah
特性	karakteristik
特性	karakteristik
雇用	ketenagakerjaan
本田	honda
岩崎	iwasaki
財務	keuangan
財務	finansial
財務	finance
変形	strain
変形	transformasi
変形	mengubah
トニー	tony
スコット	scott
河内	kawachi
診断	diagnosa
診断	diagnosis
診断	diagnosa
診断	diagnosis
診断	diagnostik
想定	asumsi
パネル	panel
パネル	panel
馬場	baba
マンガ	manga
キャップ	kapt
キャップ	cap
分解	pembusukan
分解	dekomposisi
キック	menendang
キック	tendang
キック	tendangan
キック	kick
正しい	betulkan
庭園	masya
庭園	taman
庭園	garden
庭園	kebun
庭園	gardens
庭園	kebun
リトル	little
リトル	kecil
リトル	sedikit
リトル	beraktifitas
クエスト	quest
モーター	motor
圧縮	kompres
圧縮	penekanan
圧縮	kompresi
圧縮	dikompresi
圧縮	terkompresi
月間	perbulan
月間	bulanan
月間	bulan
夕方	evening
夕方	petang
夕方	sore
夕方	malam
観察	observasi
観察	pengamatan
八王子	hachioji
神宮	jingu
神宮	jingū
肖像	potret
肖像	portrait
キム	kim
役員	pejabat
役員	petugas
役員	perwira
役員	opsir
役員	petugas
役員	perwira
役員	officer
セントラル	central
セントラル	tengah
セントラル	pusat
セントラル	sentral
セントラル	upt
勉強	belajar
勉強	kajian
勉強	belajar
勉強	studi
式典	upacara
星野	hoshino
幕末	bakumatsu
町田	machida
演技	bertindak
演技	akting
演技	berakting
演技	aktingnya
奇跡	mujizat
奇跡	keajaiban
奇跡	mukjizat
奇跡	ajaib
奇跡	mukjizat
奇跡	miracle
奇跡	keajaiban
バード	bird
バード	burung
中京	chukyo
ストーン	batu
ストーン	stone
受信	menerima
受信	diterima
受信	menerima
農林	kehutanan
甲板	dek
湘南	shonan
事務局	perkantoran
事務局	kantor
事務局	kantoran
事務局	office
事務局	sekretariat
ムービー	movie
ムービー	bioskop
ムービー	film
オプション	opsional
オプション	pilihan
オプション	opsi
オプション	options
オプション	pilihan
オプション	opsi
業績	pencapaian
業績	prestasi
佐世保	penjagalan
橋梁	viaduct
依存	bergantung
依存	dependensi
依存	ketergantungan
依存	dependensi
依存	ketergantungan
アプリケーション	lamaran
アプリケーション	aplikasi
アプリケーション	lamaran
アプリケーション	aplikasi
捕手	penangkap
高架	ditinggikan
荒川	arakawa
ミラー	miller
ミラー	mirror
ミラー	cermin
ミラー	maen
バレエ	balet
広い	luas
モノ	things
モノ	hal
モノ	perkara
モノ	mono
打ち上げ	peluncuran
打ち上げ	luncurkan
打ち上げ	launch
決める	memutuskan
決める	memutuskan
決める	tentukan
決める	putuskan
撤去	penghilangan
撤去	penghapusan
それから	lalu
それから	maka
それから	kemudian
支社	cabang
支社	ranting
支社	branch
支社	dahan
オスマン	osman
省略	diabaikan
省略	dihilangkan
省略	kelalaian
サークル	circle
サークル	lingkaran
サークル	lingkar
サークル	circle
サークル	melingkar
サークル	lingkaran
島津	shimazu
犠牲	kurban
犠牲	pengorbanan
犠牲	pengorbanannya
近江	omi
パフォーマンス	kinerja
パフォーマンス	performa
パフォーマンス	suntuk
ファイト	bertarung
ファイト	berkelahi
ファイト	fight
ファイト	lawan
ファイト	melawan
ファイト	berjuang
奉行	bugyō
奉行	hakim
奉行	magistrate
移植	transplantasi
みつ	mitsu
おそらく	mungkin
四郎	shiro
ショット	shot
ショット	bidikan
ショット	tertembak
ショット	ditembak
ショット	tembakan
ショット	shots
黄色	kuning
山城	yamashiro
ヴィルヘルム	wilhelm
川上	kawakami
若者	pemuda
ラヴ	rpp
ラヴ	love
ラヴ	cintai
ラヴ	cinta
梅田	umeda
兵隊	tentara
兵隊	prajurit
兵隊	serdadu
兵隊	soldier
入場	pengakuan
間隔	interval
間隔	interval
間隔	jarak
間隔	spasi
生きる	live
生きる	jalani
生きる	langsung
力士	rikishi
ヤマト	yamato
二重	double
二重	ganda
二重	dobel
二重	gandakan
全般	umum
全般	jendral
全般	jenderal
応募	terapkan
リスク	resiko
リスク	risiko
リスク	risiko
割合	proporsi
割合	proporsional
割合	persentase
割合	persen
割合	persentase
赤坂	akasaka
プリンセス	puteri
プリンセス	putri
プリンセス	princess
プリンセス	putri
チェス	catur
チェス	chess
ナポレオン	napoleon
正解	betulkan
気持ち	perasaan
むしろ	agak
双葉	futaba
めい	keponakan
軍隊	militer
軍隊	kemiliteran
軍隊	tentara
軍隊	army
みなみ	minami
無効	dinonaktifkan
無効	dimatikan
無効	nonaktif
無効	void
無効	kehampaan
無効	nonaktifkan
無効	menonaktifkan
行事	peristiwa
行事	kegiatan
行事	event
行事	acara
行事	peristiwa
行事	acara
八戸	hachinohe
薩摩	satsuma
前者	mantan
シドニー	sidney
シドニー	sydney
競争	kompetisi
競争	persaingan
競争	lomba
医薬品	farmasi
双子	kembaran
双子	kembar
双子	twin
双子	kembar
双子	twins
ビジョン	penglihatan
ビジョン	visi
ビジョン	vision
ビジョン	yaqin
大津	otsu
疾患	penyakit
疾患	gangguan
パーツ	parts
パーツ	bagian
パーツ	onderdil
ローン	pinjaman
ローン	pinjaman
損傷	kerusakan
損傷	damage
損傷	merusak
トイレ	toilet
トイレ	kloset
トイレ	toilet
グッド	bagus
バルセロナ	barcelona
リスナー	pendengar
リスナー	pendengar
グラウンド	tanah
グラウンド	ground
ブルガリア	bulgaria
ブルガリア	bulgaria
トレーニング	berlatih
トレーニング	latihan
トレーニング	pelatihan
反発	restitusi
アンナ	anna
レンタル	sewa
レンタル	persewaan
レンタル	penyewaan
レンタル	rental
レンタル	sewa
レンタル	persewaan
レンタル	penyewaan
レンタル	disewa
レンタル	sewa
レンタル	rent
コマンド	perintah
コマンド	perintah
コマンド	komando
質量	mass
質量	massa
質量	misa
照明	pencahayaan
照明	pencahayaan
照明	lighting
暴力	kekerasan
熊谷	kumagai
ミル	mill
ミル	penggilingan
ミル	pemintalan
プロイセン	prusia
プロイセン	prg
ペット	pet
ペット	peliharaan
ペット	piaraan
ペット	peliharaan
ペット	piaraan
エンド	akhiri
エンド	end
エンド	akhir
フラ	fra
フラ	hula
独特	keunikan
独特	unik
独特	unique
ピエール	pierre
乙女	otome
乙女	dahar
住所	domisili
住所	alamat
戦場	battlefield
戦場	battleground
総長	rektor
ラップ	rap
亡命	pengasingan
天文学	astronomi
認める	mengakui
認める	akui
不適切	menghina
不適切	mengganggu
不適切	melanggar
不適切	penyalahgunaan
限界	batasi
限界	batas
限界	membatasi
限界	limit
限界	batas
視点	perspektif
視点	perspektif
チベット	tibet
チェーン	rantai
朝倉	asakura
飛行機	pesawat
飛行機	pesawat
飛行機	plane
飛行機	pesawat
飛行機	aircraft
キロメートル	kilometer
キロメートル	kilometer
キロメートル	kilometer
キロメートル	kilometer
アーケード	arcade
宮殿	puput
宮殿	istana
宮殿	keraton
毎月	perbulan
毎月	bulanan
需要	menuntut
需要	permintaan
需要	demand
ルーマニア	rumania
ルーマニア	romania
キス	kissing
キス	berciuman
キス	mencium
キス	kecupan
キス	ciuman
キス	cium
キス	cium
キス	kiss
キス	ciuman
圧力	tekanan
圧力	tekanan
ロマン	roman
ロマン	romawi
衣装	kostum
衣装	kostum
衣装	costume
衣装	pakaian
衣装	outfit
ウィリアムズ	doank
ウィリアムズ	williams
倉敷	kurashiki
別れ	perpisahan
別れ	farewell
別れ	perpisahan
近隣	lingkungan
必要性	kebutuhan
大山	oyama
大山	daisen
努力	upaya
努力	usaha
努力	upaya
再会	reuni
再会	reuni
プレーオフ	playoff
プレーオフ	playoff
室内	indoor
コーヒー	coffee
コーヒー	kopi
楽天	rakuten
スパイ	spy
スパイ	spionase
出雲	izumo
素材	matre
素材	bahan
素材	materi
素材	material
素材	bahan
素材	materi
素材	material
ライナー	liner
ライナー	rainer
登山	panjat
登山	pendakian
登山	mendaki
登山	memanjat
登山	mountaineering
ログ	mencatatkan
ログ	mencatat
ログ	pencatatan
ログ	log
ログ	log
捕虜	tawanan
捕虜	tahanan
怒り	anger
怒り	murka
怒り	kemarahan
怒り	marah
怒り	amarah
怒り	angry
怒り	marah
ブー	boo
女の子	cewe
女の子	cewek
女の子	girl
女の子	gadis
トレード	barter
トレード	dagang
トレード	berdagang
トレード	perdagangan
トレード	trade
回路	circuit
回路	sirkuit
神田	kanda
商人	pedagang
商人	pedagang
外観	penampilan
外観	tampil
外観	tampilan
外観	look
外観	lihat
外観	lihatlah
マネージャー	manager
マネージャー	manajer
マネージャー	pengelola
マネージャー	manajer
マネージャー	pengelola
近衛	konoe
エイト	eight
エイト	delapan
向き	orientasi
奨励	dorongan
通勤	komuter
通勤	komuter
通勤	komuter
セラ	sera
パンチ	coblos
パンチ	punch
パンチ	pukulan
コメディ	komedi
コメディ	comedy
シャルル	charles
シルバー	perak
シルバー	silver
救助	penyelamatan
救助	rescue
やす	kemudahan
ジョージア	georgia
水曜日	rabu
水曜日	mengawinkan
水曜日	wed
水曜日	nikahi
水曜日	rabu
グレイ	kelabu
グレイ	gray
グレイ	kelabu
グレイ	grey
チェンジ	berubah
チェンジ	ganti
チェンジ	perubahan
チェンジ	mengubah
チェンジ	ubah
デル	del
デル	dell
働く	berfungsi
働く	bekerja
弘前	hirosaki
アドベンチャー	bertualang
アドベンチャー	adventure
アドベンチャー	petualangan
木下	kinoshita
ディン	dinh
火曜日	tuesday
火曜日	selasa
アドレス	alamat
アドレス	alamat
天神	tenjin
アルバ	alba
アルバ	aruba
論争	kontroversi
加賀	kaga
売り上げ	penjualan
売り上げ	sales
ニーズ	membutuhkan
ニーズ	perlukan
ニーズ	perlu
ニーズ	kebutuhan
ニーズ	need
ニーズ	butuh
ニーズ	kebutuhan
ゲイ	gay
コント	comte
森林	hutan
森林	forest
森林	hutan
症状	gejalanya
症状	gejala
マンション	mansion
マンション	kondo
マンション	kondominium
マンション	condo
マンション	kondominium
グレート	besar
グレート	hebat
グレート	agung
本土	mainland
混合	mixed
混合	bercampur
混合	campuran
混合	campur
出店	kios
所持	kerasukan
所持	kepemilikan
所持	penguasaan
山陽	sanyo
ノット	simpul
ノット	knot
セカンド	detik
セカンド	kedua
セカンド	second
小田原	odawara
ブーム	boom
ブーム	bum
マドリード	madrid
出土	digali
和泉	izumi
後ろ	dibelakang
後ろ	behind
後ろ	belakang
後ろ	kembali
後ろ	balik
後ろ	mundur
後ろ	back
後ろ	belakang
パーティー	party
パーティー	berpesta
パーティー	partai
パーティー	pesta
パーティー	pihak
パーティー	pesta
パーティー	pihak
修行	berlatih
修行	latihan
修行	pelatihan
マップ	maps
マップ	peta
マップ	map
マップ	peta
ミュンヘン	münchen
ミュンヘン	munchen
ミュンヘン	munich
ニック	nick
丸山	maruyama
ブラッド	blood
ブラッド	darah
ブラッド	brad
ギャラリー	galeri
ギャラリー	galeri
ギャラリー	gallery
動員	memobilisasi
動員	dikerahkan
動員	mobilisasi
立川	tachikawa
繁殖	pembiakan
繁殖	pemuliaan
ガード	pengawal
ガード	penjaga
ガード	guard
十二	twelve
十二	duabelas
ターン	gilirannya
ターン	belok
ターン	turn
ターン	giliran
ショウ	shaw
結論	kesimpulan
結論	kesimpulannya
結論	kesimpulan
秘書	sekretaris
秘書	sekretaris
秘書	menteri
秘書	sekertaris
ブライアン	brian
ウォーター	water
ウォーター	air
牧野	makino
ダニエル	daniel
土佐	tosa
クロアチア	kroasia
ソナタ	sonata
下関	shimonoseki
表彰	penghargaan
表彰	penghargaan
表彰	award
陽子	proton
出産	melahirkan
出産	persalinan
不満	kecewa
不満	ketidakpuasan
不満	ketidakpuasan
ラテン語	latin
属性	atribut
属性	sifat
属性	properti
属性	atribut
シル	sil
アントニオ	antonio
アーカイブ	pengarsipan
アーカイブ	mengarsipkan
アーカイブ	diarsipkan
アーカイブ	arsip
アーカイブ	arsipkan
アーカイブ	mengarsipkan
アーカイブ	arsip
アーカイブ	arsip
変動	fluktuasi
騎兵	kavaleri
衝撃	impact
衝撃	berdampak
衝撃	dampak
衝撃	benturan
衝撃	kaget
衝撃	terkejut
衝撃	shock
衝撃	mengejutkan
衝撃	kaget
衝撃	terkejut
手続き	prosedur
手続き	prosedur
ユニオン	union
ユニオン	uni
ユニオン	serikat
カロライナ	carolina
諏訪	suwa
前面	front
前面	depan
瞬間	moment
瞬間	momen
瞬間	instan
瞬間	instant
瞬間	seketika
中断	interupsi
中断	batalkan
中断	batal
中断	diskors
中断	ditangguhkan
ホンダ	honda
ストップ	berhenti
ストップ	stop
歯科	gigi
歯科	dentistry
招待	undangan
招待	undangan
招待	kondangan
招待	undangan
招待	invite
招待	undang
招待	undangan
招待	mengundang
川越	kawagoe
エクスプレス	ekspres
エクスプレス	express
エクスプレス	ungkapkan
エクスプレス	mengungkapkan
スタンド	stand
スタンド	berdiri
浅草	asakusa
田辺	tanabe
怪我	cedera
怪我	terluka
怪我	cedera
怪我	melukai
怪我	cidera
怪我	cedera
松尾	matsuo
プレゼント	menyajikan
プレゼント	kado
プレゼント	sajikan
プレゼント	hadir
プレゼント	present
上流	hulu
スロバキア	slowakia
スロバキア	slowakia
クハ	kuha
オーナー	owner
オーナー	pemilik
オーナー	pemiliknya
オーナー	pemilik
オーナー	pemiliknya
グラフ	grafik
グラフ	graf
グラフ	bagan
縮小	mengecilkan
縮小	menyusut
健一	kenichi
アリーナ	arena
アリーナ	gelanggang
回収	pemulihan
回収	recovery
回収	kesembuhan
四日市	yokkaichi
そば	soba
そば	soba
そば	buckwheat
認証	verifikasi
認証	memverifikasi
認証	otentikasi
認証	autentikasi
認証	verifikasi
妨害	jamming
復讐	dendam
復讐	dendam
復讐	revenge
本当に	sungguh
講義	kuliah
講義	ceramah
講義	perkuliahan
講義	kuliah
講義	ceramah
講義	perkuliahan
ボブ	bob
絶滅	musnah
絶滅	punah
絶滅	kepunahan
婦人	ladies
婦人	wanita
チャンス	chance
チャンス	peluang
チャンス	berpeluang
チャンス	kesempatan
マーティン	martinus
マーティン	martin
制服	seragam
リアル	real
リアル	nyata
リアル	ril
リアル	riil
リアル	rial
ギタリスト	gitaris
ギタリスト	gitaris
アーサー	arthur
学位	gelar
学位	ijazah
学位	derajat
カム	cam
ラッシュ	rush
ラッシュ	subur
コントロール	control
コントロール	kendali
コントロール	kontrol
コントロール	pengendalian
コントロール	mengontrol
コントロール	kendalikan
コントロール	kontrol
コントロール	mengontrol
コントロール	kendali
アルト	alto
メイド	pembantu
メイド	maid
西川	nishikawa
山中	yamanaka
階段	tangga
階段	tangga
ナン	nan
那覇	naha
ステレオ	stereo
リゾート	resort
リゾート	resor
リゾート	resorts
リゾート	resor
ヘリコプター	helikopter
ヘリコプター	helicopter
フォーク	fork
フォーク	garpu
フォーク	kaum
フォーク	rakyat
フォーク	folk
ブリッジ	bridge
ブリッジ	anjungan
ブリッジ	jembatan
ブリッジ	menjembatani
ルーム	ruang
ルーム	ruangan
ルーム	kamar
ルーム	forum
ルーム	room
ルーム	ruangan
ルーム	kamar
ルーム	forum
反映	mencerminkan
反映	merefleksikan
思い出	memories
思い出	memori
思い出	kenangan
ピアニスト	pianis
原理	prinsip
原理	prinsipnya
原理	prinsip
キューバ	cuban
キューバ	kuba
キューバ	cuba
キューバ	kuba
予約	reservasi
予約	pemesanan
予約	janji
予約	booking
予約	pemesanan
予約	reservasi
予約	pemesanan
送る	kirim
送る	send
送る	kirimkan
バーン	gudang
バーン	lumbung
ふじ	fuji
工藤	kudo
熊野	kumano
戦術	taktik
戦術	taktik
スピン	berputar
スピン	spin
スピン	putar
ホイール	roda
ホイール	roda
ホイール	wheels
カラ	kara
ふたり	futari
レーザー	laser
アキ	aki
ライオンズ	singa
ライオンズ	lions
間違い	kesalahan
間違い	kekeliruan
間違い	khilaf
間違い	kesalahan
つくば	tsukuba
ヒトラー	hitler
フィラデルフィア	philly
フィラデルフィア	philadelphia
走り	lari
走り	menjalankan
走り	jalankan
忍者	ninja
忍者	ninja
サスペンス	ketegangan
ユーザ	pemakai
ユーザ	pengguna
ユーザ	pemakai
ユーザ	pengguna
海峡	selat
海峡	straits
海峡	kanal
海峡	channel
海峡	saluran
氏名	nama
ムーン	rembulan
ムーン	bulan
ムーン	moon
永井	nagai
ラーメン	ramen
誤解	kesalahpahaman
ワイ	wai
バッハ	bach
立花	tachibana
スポット	tempatkan
スポット	place
スポット	tempat
スポット	spot
スポット	tempat
酸素	oksigen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
松原	matsubara
要件	persyaratan
要件	persyaratan
ビーチ	beach
ビーチ	pantai
ビーチ	pantai
チャンピオンシップ	championship
チャンピオンシップ	kejuaraan
高岡	takaoka
めぐみ	megumi
プロセス	proses
プロセス	proses
カルロス	carlos
秋山	akiyama
友達	teman
友達	friends
友達	berteman
友達	teman
友達	sahabat
友達	friend
充実	memuaskan
ガイドライン	pedoman
ガイドライン	panduan
リポーター	reporter
リポーター	wartawan
リポーター	wartawan
リポーター	reporter
ゴジラ	godzilla
箱根	hakone
登記	pendaftaran
登記	registrasi
伊豆	izu
レディ	nona
レディ	nyonya
レディ	lady
リカ	rika
ついに	akhirnya
哲也	tetsuya
着陸	pendaratan
着陸	landing
着陸	pendaratan
着陸	mendarat
損害	kerusakan
損害	damage
損害	merusak
河野	kono
河野	kawano
キース	keith
京成	keisei
ボート	perahu
ボート	mendayung
ボート	kapal
ボート	perahu
ボート	boat
説得	bujukan
説得	persuasif
説得	bujuk
説得	membujuk
説得	persuasif
法政	hosei
船橋	funabashi
豊橋	toyohashi
サーキット	circuit
サーキット	sirkuit
行列	matriks
行列	matrix
日常	everyday
独占	ekslusif
独占	exclusive
独占	eksklusif
独占	monopoli
ベリー	berry
ベリー	berry
道具	perlengkapan
道具	peralatan
道具	perkakas
道具	alat
道具	perkakas
道具	alat
道具	peralatan
道具	tools
道具	instrumen
一宮	ichinomiya
岡村	okamura
天気	cuaca
粒子	partikel
粒子	partikel
認知	kognitif
避ける	hindari
避ける	menghindari
比率	rasio
比率	proporsi
比率	proporsional
牧場	peternakan
牧場	ranch
エリ	eli
ビール	beer
ビール	bir
ビール	bir
美人	keindahan
美人	jelita
クリスタル	kristal
クリスタル	crystal
リレー	relay
リレー	estafet
リレー	relay
中田	nakata
バイク	sepeda
バイク	sepeda
バイク	motor
ボクサー	petinju
ボクサー	boxer
チャンピオンズ	juara
チャンピオンズ	champions
ドクター	doktor
ドクター	dokter
ドクター	doctor
山川	yamakawa
あゆみ	ayumi
マレーシア	malaysia
マレーシア	malaysia
マジ	serius
マジ	seriously
マジ	maji
考え方	mindset
山内	yamauchi
山内	yamanouchi
告知	pengumuman
告知	notice
告知	pemberitahuan
告知	perhatikan
八代	yashiro
八代	yatsushiro
符号	code
符号	kode
古川	furukawa
無限	infinity
当局	otoritas
当局	berwenang
バイオ	bio
バイオ	biodata
ハロー	hallo
ハロー	helo
ハロー	hello
ハロー	halo
コーポレーション	perusahaan
コーポレーション	corporation
コーポレーション	korporasi
池袋	ikebukuro
付与	diberikan
付与	dikabulkan
付与	memberikan
付与	pemberian
付与	kabulkan
付与	hibah
付与	grant
エリック	erik
研究員	peneliti
麻雀	mahyong
麻雀	mahjong
ハーフ	separuh
ハーフ	setengahnya
ハーフ	half
ハーフ	setengah
定理	teorema
村田	murata
ジェン	jen
ネオ	neo
幸せ	kebahagiaan
幸せ	happiness
幸せ	kebahagian
幸せ	senang
幸せ	bahagia
幸せ	ibrahimovic
幸せ	happy
人種	balapan
人種	race
人種	perlombaan
人種	ras
人種	lomba
中原	nakahara
運河	kanal
運河	canal
運河	terusan
運河	kanal
日向	hyuga
同等	setara
同等	ekuivalen
リトアニア	lithuania
リトアニア	lituania
グローバル	global
春日	kasuga
安倍	abe
パラダイス	firdaus
パラダイス	surga
パラダイス	paradise
小沢	ozawa
農民	petani
農民	petani
台詞	dialog
候補者	calon
候補者	kandidat
候補者	calon
候補者	kandidat
彗星	komet
彗星	comet
彗星	komet
スプリング	spring
スプリング	pegas
アナウンス	pengumuman
アナウンス	mengumumkan
アナウンス	umumkan
アナウンス	mengumumkan
アナウンス	pengumuman
心臓	hati
心臓	heart
心臓	jantung
日光	mentari
日光	sunshine
日光	nikko
日光	nikkō
ウエスト	maghrib
ウエスト	barat
ウエスト	west
ウエスト	pinggang
ゆり	yuri
大使館	kedutaan
大使館	kbri
大使館	kedutaan
肉体	kedagingan
肉体	daging
食事	meal
食事	makanan
豊富	berlimpah
豊富	melimpah
バイト	byte
バイト	bita
バイト	byte
バイト	bytes
バイト	bita
ジェフ	jeff
避難	mengevakuasi
避難	evakuasi
避難	mengungsi
避難	perlindungan
避難	mengungsi
避難	pengungsian
避難	evakuasi
三河	mikawa
君主	monarki
君主	monarch
オリックス	orix
みゆき	miyuki
装飾	hiasan
装飾	dekorasi
装飾	hiasan
装飾	dekorasi
装飾	ornamen
ドラゴンズ	dragons
ドラゴンズ	naga
あや	aya
アテネ	athens
アテネ	athena
モンテ	monte
特撮	tokusatsu
ゆかり	yukari
テーブル	meja
テーブル	tabel
テーブル	meja
テーブル	tabel
リボン	pita
リボン	pita
リボン	ribbon
シード	biji
シード	benih
シード	bibit
シード	biji
シード	benih
シード	seed
シード	bibit
チリ	chili
チリ	sambal
チリ	cabai
チリ	chili
チリ	cabe
チリ	chili
サマー	summer
併合	dianeksasi
併合	konsolidasi
併合	pencaplokan
有馬	arima
処刑	eksekusi
処刑	pelaksanaan
武士	samurai
武士	bushi
感覚	indera
感覚	indra
感覚	sensasi
感覚	akal
感覚	sense
感覚	indera
警告	peringatan
警告	warning
警告	peringatan
プログラミング	programming
プログラミング	pemrograman
白鳥	angsa
白鳥	swan
白鳥	angsa
頻繁	sering
頻繁	seringkali
頻繁	sering
頻繁	sering
公爵	duke
公爵	adipati
差分	perbedaan
差分	perbedaannya
差分	bedanya
差分	perbedaan
ネコ	cats
ネコ	kucing
ネコ	cat
ネコ	kucing
才能	bertalenta
才能	berbakat
山頂	peak
山頂	puncak
ゲージ	gauge
ゲージ	pengukur
ゲージ	tolok
グラフィック	grafis
グラフィック	sadis
グラフィック	grafik
グラフィック	grafis
グラフィック	grafika
ハイム	haim
マスク	masker
マスク	mask
マスク	topeng
マスク	masker
マスク	mask
マスク	topeng
公国	kepangeranan
公国	kadipaten
麻生	aso
バレー	volley
バレー	volly
バレー	voli
バレー	valley
バレー	lembah
緑色	green
緑色	hijau
川島	kawashima
松浦	matsuura
強調	penekanan
強調	ditekankan
強調	ditekankan
越前	echizen
金額	jumlah
金額	jumlah
チップ	keripik
チップ	chips
チップ	chip
チップ	chip
チップ	tip
チップ	tips
チップ	kiat
辞職	pengunduran
チョウ	butterfly
チョウ	sampek
アルコール	alkohol
釧路	kushiro
同志	kamerad
同志	kamerad
会津	aizu
平田	hirata
北村	kitamura
尾崎	ozaki
保育	daycare
テープ	pita
テープ	rekaman
テープ	tape
テープ	kaset
広瀬	hirose
要因	faktor
予報	prakiraan
直樹	naoki
大森	omori
大森	ōmori
マネジメント	management
マネジメント	manajemen
マネジメント	pengelolaan
サーバ	server
サーバ	server
高野	takano
宮内	miyauchi
化合物	senyawa
化合物	senyawa
所有者	owner
所有者	pemilik
所有者	pemiliknya
所有者	pemilik
所有者	pemiliknya
大介	daisuke
ルカ	luke
ルカ	lukas
弱い	lemah
祝日	libur
祝日	holiday
祝日	liburan
祝日	libur
祝日	liburan
マーケット	pasar
マーケット	pasar
ちく	chikuma
デッキ	dek
デッキ	geladak
デッキ	deck
デッキ	dek
偶然	kebetulan
年金	pensiun
芸能人	entertainer
芸能人	penghibur
芸能人	penghibur
三人	tiga
三人	three
バランス	berimbang
バランス	seimbang
バランス	keseimbangan
バランス	saldo
バランス	balance
液体	cairan
液体	liquid
液体	cair
石橋	ishibashi
本郷	hongo
ウェールズ	wales
審判	penghakiman
審判	sidang
審判	fitnah
審判	memerintah
根本	nemoto
タンパク質	protein
寛政	kansei
バット	bat
バット	kelelawar
ルパン	lupin
メカ	mecha
予測	prediksi
予測	memprediksi
予測	meramalkan
予測	prakiraan
予測	prediksi
予測	prediksi
暗号	enkripsi
暗号	cipher
暗号	sandi
暗号	kriptografi
メアリー	mary
メアリー	maria
欲しい	ingin
欲しい	inginkan
欲しい	pengen
欲しい	mau
栄養	nutrisi
栄養	gizi
不安	cemas
不安	resah
不安	gelisah
不安	gelisah
不安	kecemasan
不安	kegelisahan
不安	kepandaian
食べる	makan
食べる	makan
食べる	eat
食べる	makanlah
住吉	sumiyoshi
トマス	thomas
藤本	fujimoto
メタ	meta
検事	jaksa
理想	ideal
ひろし	hiroshi
たけし	takeshi
遊び	mainkan
遊び	putar
遊び	bermain
遊び	main
服部	hattori
ハリウッド	hollywood
信濃	shinano
ショック	kaget
ショック	terkejut
ショック	shock
ショック	mengejutkan
ショック	kaget
ショック	terkejut
久留米	kurume
フェイス	faith
フェイス	iman
フェイス	keyakinan
フェイス	keimanan
フェイス	muka
フェイス	wajah
フェイス	face
行使	latihan
京王	keio
ピット	lubang
ピット	pit
ピット	pitt
伏見	fushimi
松岡	matsuoka
炭素	karbon
炭素	karbonat
尾張	owari
体操	pesenam
体操	senam
体操	pesenam
チェロ	cello
矢野	yano
ワーク	pekerjaan
ワーク	kerja
ワーク	bekerja
プライバシー	privacy
プライバシー	privasi
美濃	mino
道場	dojo
濃度	konsentrasi
濃度	jurusan
セーブ	simp
セーブ	luu
セーブ	simpan
セーブ	save
看板	billboard
看板	reklame
エンジェル	bidadari
エンジェル	malaikat
エンジェル	angel
大西洋	atlantic
大西洋	atlantik
ダース	lusin
ダース	lusinan
ダース	selusin
ダース	belasan
内藤	naitō
内藤	naito
単語	kata
単語	word
単語	firman
単語	kata
懸念	kekhawatiran
懸念	keprihatinan
テキスト	sms
テキスト	teks
テキスト	sms
品質	berkualitas
品質	kualitas
工芸	craft
工芸	kerajinan
工芸	kerajinan
ジア	gia
ジア	zia
主婦	housewives
三宅	miyake
日高	hidaka
倉庫	gudang
倉庫	gudang
日本橋	nihonbashi
ワイルド	wild
ワイルド	liar
ワイルド	wilde
チーフ	chief
チーフ	ketua
チーフ	kepala
ふるさと	furusato
内側	batin
内側	inner
アレクサンドル	aleksandr
誰か	seseorang
誰か	someone
寄付	donasi
寄付	sumbangan
寄付	sumbang
寄付	donasi
寄付	menyumbang
寄付	sumbangkan
寄付	donasi
寄付	sumbangan
艦船	kapal
学問	pembelajaran
学問	belajar
武蔵野	musashino
復元	kembalikan
復元	mengembalikan
復元	pulihkan
復元	restorasi
死ぬ	die
死ぬ	mati
オハイオ	ohio
フランツ	franz
個別	individual
個別	individu
個別	individual
個別	perorangan
ベクトル	vector
ベクトル	vektor
古河	koga
古河	furukawa
津波	tsunami
津波	tsunami
美女	keindahan
美女	jelita
テック	tek
テック	tech
テック	teknologi
プラットフォーム	platform
プラットフォーム	platform
水泳	berenang
水泳	renang
水泳	perenang
水泳	berenang
水泳	renang
大村	omura
大村	ōmura
ダンサー	penari
ダンサー	dancer
ダンサー	penari
考古学	arkeologi
考古学	purbakala
考古学	arkeolog
考古学	arkeologi
噴火	letusan
外側	outer
外側	eksterior
レム	lem
三条	sanjō
三条	sanjo
征服	penaklukan
征服	menaklukan
征服	taklukkan
征服	menaklukkan
監査	audit
監査	diaudit
アミ	ami
杉山	sugiyama
早い	early
早い	dini
早い	awal
港湾	pelabuhan
港湾	dermaga
港湾	port
集会	assembly
集会	perakitan
集会	majelis
片岡	kataoka
ミラノ	milan
ミラノ	milano
封印	menyegel
封印	penyegelan
封印	segel
封印	meterai
封印	seal
切り替え	beralih
切り替え	tukar
切り替え	switch
切り替え	sakelar
切り替え	jungkit
切り替え	toggle
切り替え	togel
切り替え	beralih
島村	shimamura
嫌い	kebencian
嫌い	hate
嫌い	membenci
