மற்றும்	en
பெண்களே	ladies
பெண்களே	dames
ஆரோன்	aaron
ஆரோன்	aäron
நிலைத்தன்மை	samenhang
நிலைத்தன்மை	consistentie
நிலைத்தன்மை	coherentie
கண்ணிமுடிச்சு	trekhaak
கண்ணிமுடிச்சு	hitch
சர்வாதிகார	autocratische
வாலா	wala
மாட்டிக்	vastzitten
மாட்டிக்	vastgelopen
கைபர்	khyber
ஆகா	agha
கம்பீரமான	majestic
கம்பீரமான	majestueuze
போலிஸ்	politie
ரொனால்டினோ	ronaldinho
பாசிர்	pasir
காந்தவியல்	magnetisme
விருந்தினராக	gast
தீம்	thema
காளீ	khali
சிலைகளை	afgoden
ஹெர்மன்	hermann
ஹெர்மன்	herman
ஏட்டில்	opgetekend
தஜிகிஸ்தான்	tadzjikistan
முடிகள்	haren
முடிகள்	haartjes
டெரெக்	derek
சாத்தியமே	mogelijke
சாத்தியமே	mogelijk
அசிட்டைல்	acetyl
பிரௌன்	browne
நிக்கோல்	nicole
கிரானைட்	graniet
கிரானைட்	granieten
சீர்மை	integriteit
சீர்மை	integer
தெரிவியுங்கள்	informeer
தெரிவியுங்கள்	informeren
இமான்	iman
இமான்	eman
கன்னத்தில்	wang
நோர்போக்	norfolk
நில்	stand
ஜோதிடம்	astrologie
ஆசிரியை	minnares
ஆசிரியை	meesteres
வளையத்தில்	ijsbaan
இசபெல்லா	isabella
அகற்றுதல்	verwijdering
பாக்கெட்	pocket
டேட்டிங்	dating
டேட்டிங்	daten
வோ	whoa
காட்டுத்தீ	wildfire
சாங்கி	changi
தூண்ட	stimuleren
சாரல்	douches
சாரல்	buien
சாரல்	douchen
ஆன்மிகம்	spiritualiteit
சூப்பர்மேன்	superman
இரட்டையர்கள்	tweeling
இரட்டையர்கள்	tweelingen
கலப்பினம்	verdunde
கலப்பினம்	verdunnen
கலப்பினம்	verdund
சீனியர்	senior
சீனியர்	laatstejaars
கிள்ளான்	klang
வலைகள்	netten
ராமாயணம்	ramayana
சமைத்த	gekookte
சமைத்த	gekookt
தெலுக்	teluk
சமாஜ்	samaj
வசிப்பவர்கள்	inwoners
வசிப்பவர்கள்	bewoners
வசிப்பவர்கள்	ingezetenen
யூடியூப்	youtube
பேராசை	gulzig
பேராசை	hebzuchtig
பேராசை	hebzucht
பேராசை	gierigheid
பேன்	neet
சாக்கர்	voetballen
சாக்கர்	voetbal
வழங்குபவர்	gastheren
சுத்தமாக	schoon
சுத்தமாக	proper
சுத்தமாக	schoonmaken
சுத்தமாக	clean
சிப்பி	oester
சாதம்	rijst
ஆம்ஸ்டர்டாம்	amsterdam
பக்கிங்காம்	buckingham
மெக்சிகன்	mexicaanse
மெக்சிகன்	mexicaan
மெக்சிகன்	mexicaans
விளையாடியது	gespeelde
விளையாடியது	speelde
விளையாடியது	afgespeeld
விளையாடியது	gespeeld
ஆட்ரி	audrey
வருடி	scanner
ஒலிம்பியா	olympia
ரோமியோ	romeo
பின்னொட்டு	achtervoegsel
பேசு	talk
பேசு	praten
பேசு	praat
பேசு	spreek
பேசு	spreken
கிண்டல்	sarcasme
கிண்டல்	plagen
படைப்பாளி	auteur
படைப்பாளி	schrijver
பார்ட்டி	feest
பார்ட்டி	partij
பார்ட்டி	feestje
பார்ட்டி	party
ஹீத்	heath
இழிவு	schande
இழிவு	vernederende
இழிவு	vernederend
இழிவு	vernederen
இழிவு	vernederende
இழிவு	vernederend
சில்வியா	silvia
கசப்பு	bittere
கசப்பு	bitter
கசப்பு	verbitterd
ஷீலா	sheila
கில்ட்	gilde
தோர்	thor
திரிசூலம்	drietand
பிரதிபலிப்பு	reflectie
பிரதிபலிப்பு	spiegelbeeld
பிரதிபலிப்பு	weerspiegeling
பிரதிபலிப்பு	bezinning
சுறுசுறுப்பான	energiek
சுறுசுறுப்பான	energieke
சுறுசுறுப்பான	energetische
மதிப்பானது	kostbaar
மதிப்பானது	waardevol
மதிப்பானது	waardevolle
கிழித்து	traan
கிழித்து	scheur
கிழித்து	scheuren
பிராடா	prada
மென்மையாக	zachtjes
மென்மையாக	voorzichtig
அமரும்	zitten
அமரும்	zit
அமரும்	sit
கடவுளே	omg
அகிரா	akira
குறிப்பிடவும்	specificeren
கிளின்டன்	clinton
இந்தியன்ஸ்	indianen
இந்தியன்ஸ்	indiërs
திறந்தது	geopend
க்ரூஸ்	cruz
இஸ்ரேலிய	israëlische
இஸ்ரேலிய	israëli
இஸ்ரேலிய	israëlisch
கத்தியால்	doodgestoken
கத்தியால்	gestoken
கத்தியால்	neergestoken
பழுத்த	rijp
பழுத்த	rijpe
லிம்	lim
பழக்கவழக்கங்கள்	gewoonten
பழக்கவழக்கங்கள்	gewoontes
பழக்கவழக்கங்கள்	gewoonte
தடைசெய்யப்பட்டது	geblokkeerde
தடைசெய்யப்பட்டது	geblokkeerd
டகோட்டா	dakota
அவசரமாக	dringend
ஆச்சி	archie
இனிப்புகள்	snoepjes
இனிப்புகள்	zoetigheid
இனிப்புகள்	snoepgoed
இனிப்புகள்	sweets
இனிப்புகள்	desserts
இனிப்புகள்	dessert
இனிப்புகள்	toetje
பாலோ	paulo
டார்லிங்	schat
டார்லிங்	lieveling
புளிப்பு	zure
லெஸ்லி	leslie
தூரன்	duran
எலும்புக்கூடு	geraamte
எலும்புக்கூடு	skelet
யுரேனஸ்	uranus
எதற்கு	waarom
பிராணவாயு	zuurstof
பிராணவாயு	zuurstofgehalte
பின்னூட்டம்	terugkoppeling
பின்னூட்டம்	feedback
புகழுக்கு	populariteit
இனிமை	lieve
இனிமை	sweet
இனிமை	zoet
இனிமை	lief
இனிமை	zoetheid
நிராகரித்து	ongelovig
பிரிஸ்டல்	bristol
கைல்	kyle
தலைமுடி	haar
தலைமுடி	haren
தலைமுடி	haartjes
தலைமுடி	hair
சாளரங்கள்	windows
சாளரங்கள்	vensters
சாளரங்கள்	ruiten
சாளரங்கள்	ramen
பிறப்பித்தது	gereedheid
பிறப்பித்தது	bereidheid
ஆசையை	begeerte
ஆசையை	wens
ஆசையை	verlangen
பென்சில்	potlood
தீர்ப்புகள்	oordelen
தீர்ப்புகள்	arresten
கேட்டேன்	hoorde
கேட்டேன்	gehoord
கேட்டேன்	vroegen
கேட்டேன்	gevraagd
பீதர்	bidar
அனுபவத்தில்	ervaar
அனுபவத்தில்	ervaren
அனுபவத்தில்	ervaring
அனுபவத்தில்	ervaringen
ஹிட்	hit
ஹிட்	treffer
ஹிட்	geraakt
சாக்சன்	saksen
சாக்சன்	saxon
கண்டறியவும்	ontdekken
கண்டறியவும்	verkennen
கண்டறியவும்	ontdek
கண்டறியவும்	ontdekken
சினை	roe
செயலலிதா	onevenredig
மனது	mind
மனது	geest
மௌனம்	stilte
மௌனம்	zwijgen
மௌனம்	silence
தர்க்கம்	geschillen
தர்க்கம்	geschil
தர்க்கம்	betwisten
அப்பாவின்	vaders
அப்பாவின்	dads
இளைஞர்களின்	jeugd
இளைஞர்களின்	jongeren
கருவணு	zygote
மகரந்தம்	pollen
மகரந்தம்	stuifmeel
அனு	anu
முயற்சிக்கிறது	desalniettemin
முயற்சிக்கிறது	niettemin
மிரர்	spiegeltje
மிரர்	spiegelen
மிரர்	spiegel
மிரர்	mirror
புடாபெஸ்ட்	boedapest
நானி	nani
ரூர்	ruhr
இணைக்கப்படுகிறது	verbinden
செலின்	celine
கடத்த	gekaapt
செல்லுபடியாகும்	valide
செல்லுபடியாகும்	geldig
செல்லுபடியாகும்	geldige
விதவை	weduwe
ஹிந்த்	hind
ஓடுபாதை	catwalk
ஓடுபாதை	landingsbaan
ஓடுபாதை	startbaan
டிடி	titi
கசினி	mahmud
குவியல்	stapelen
குவியல்	opstapelen
குவியல்	stapel
தருகிறேன்	geven
மேக	wolk
மேக	cloud
மேக	wolken
ஸ்லாம்	slam
பாலைவனங்கள்	woestijnen
உண்ணுதல்	eten
காந்தம்	magneet
மோதிக்	botsen
காதலர்கள்	liefhebbers
காதலர்கள்	geliefden
காதலர்கள்	minnaars
எமில்	emil
ஆரவாரம்	cheers
ஆரவாரம்	proost
ஆரவாரம்	juichen
ஆரவாரம்	gejuich
மழலையர்	kleuterschool
சதை	vlees
மிகப்பெரியது	majoor
மிகப்பெரியது	major
மிகப்பெரியது	hoofdvak
பந்தர்	bandar
மிருகம்	beast
மிருகம்	beest
சாச்ஸ்	sachs
குடிக்க	drankje
குடிக்க	drink
குடிக்க	drinken
கேஜ்	gage
தலைமையை	leiderschap
நிகர்	niger
ஒத்திகை	repetitie
ஒத்திகை	repeteren
ஒத்திகை	auditie
ஒத்திகை	audities
தனுசு	boogschutter
ரகு	raghu
நிக்சன்	nixon
வழங்கு	doneren
ஹிக்ஸ்	hicks
தாக்கப்பட்ட	geslagen
தாக்கப்பட்ட	verslagen
டியோ	dio
டிரம்ஸ்	drumstel
டிரம்ஸ்	trommels
டிரம்ஸ்	trom
டிரம்ஸ்	drums
டிரம்ஸ்	vaten
ரியான்	ryan
சீற்றம்	verontwaardiging
இன்ஸ்பெக்டர்	inspecteur
குறைபாடுள்ள	gebrekkig
அச்சுறுத்தல்கள்	dreigingen
அச்சுறுத்தல்கள்	bedreiging
அச்சுறுத்தல்கள்	dreigementen
அச்சுறுத்தல்கள்	bedreigingen
தொப்பிகள்	hoedjes
தொப்பிகள்	hoeden
தொப்பிகள்	mutsen
தொப்பிகள்	petten
தொப்பிகள்	petten
தொப்பிகள்	caps
தொப்பிகள்	doppen
பிரத்யேகமாக	uitsluitend
கிரிஷ்	girish
முதலாளித்துவம்	kapitalisme
உவமையணி	simile
முன்னறிவிப்பு	voorspellen
முன்னறிவிப்பு	voorspelling
முன்னறிவிப்பு	prognose
விவரிப்பு	beschrijving
விவரிப்பு	signalement
விவரிப்பு	omschrijving
ஏமாற்று	spieken
ஏமாற்று	valsspelen
ஏமாற்று	bedriegen
ராஜிவ்	rajiv
கீலிங்	keeling
மச்ச	matsya
நம்பிக்கைகளை	hoop
நம்பிக்கைகளை	hoopt
படைவீரர்	veteranen
பாமா	bama
பணவாட்டம்	deflatie
இண்டியம்	indium
மதிப்புரை	beoordeling
மதிப்புரை	recensie
மதிப்புரை	herziening
வெபர்	weber
படுகாயம்	gewond
படுகாயம்	gewonden
படுகாயம்	geblesseerd
எண்ணெய்கள்	oliën
குமிழி	bubble
குமிழி	zeepbel
குமிழி	bubbel
நிறைவான	vervullen
நிறைவான	uitgebreid
நிறைவான	uitgebreide
இடைமுகப்பு	interface
இடைமுகப்பு	raakvlak
அல்டிமேட்	ultieme
அல்டிமேட்	ultimate
அகங்காரம்	ego
பாலே	ballet
ஹல்க்	hulk
தன்பாத்	dhanbad
தங்குமிடம்	onderdak
தங்குமிடம்	opvang
தங்குமிடம்	beschutting
தங்குமிடம்	schuilplaats
தங்குமிடம்	schuilkelder
தங்குமிடம்	verblijfplaats
தங்குமிடம்	residentie
தங்குமிடம்	woonplaats
தங்குமிடம்	accommodatie
ரோவர்	rover
கோச்	trainer
கோச்	coach
கோச்	coachen
கோச்	koets
ரூத்	ruth
வெண்ணிலா	vanilla
வெண்ணிலா	vanille
சோப்பு	zeep
சோப்பு	soap
ஜங்	jung
உணர்ச்சிகளை	emoties
கசாட்	cassatt
பாதுகாப்பானது	veilig
பாதுகாப்பானது	kluis
பாதுகாப்பானது	safe
பாதுகாப்பானது	veilige
பாதுகாப்பானது	beveiligen
பாதுகாப்பானது	veilig
பாதுகாப்பானது	beveiligd
டிக்கின்சன்	dickinson
புரிந்துகொள்ளும்	begrijpen
புரிந்துகொள்ளும்	begrijp
மந்தமான	saai
வேகாஸ்	vegas
கொடுமையான	vreselijk
கொடுமையான	verschrikkelijk
கொடுமையான	gruwelijk
கொடுமையான	afschuwelijk
அடா	ada
அல்பர்ட்	albert
டார்ஜிலிங்	darjeeling
நை	nye
சங்கரா	sankara
கள்ளி	cactus
ஊக்க	stimulerend
ஊக்க	prikkel
ஊக்க	stimulans
பயன்படுத்தாத	ongebruikte
பயன்படுத்தாத	ongebruikt
ஹோம்ஸ்	holmes
இட்ரியம்	yttrium
எதிர்பார்க்கும்	verwacht
எதிர்பார்க்கும்	verwachten
ஷாங்காய்	shanghai
ஷாங்காய்	sjanghai
பூச்சிக்கொல்லி	pesticide
பூச்சிக்கொல்லி	bestrijdingsmiddelen
பூச்சிக்கொல்லி	pesticiden
பூச்சிக்கொல்லி	bestrijdingsmiddel
நல்லொழுக்கம்	deugd
தெலூரியம்	telluur
வாராந்திர	wekelijks
வாராந்திர	weekoverzicht
வாராந்திர	wekelijkse
வாராந்திர	weekly
பெர்னாண்டஸ்	fernandez
பெர்னாண்டஸ்	fernandes
பிடல்	fidel
ஆபத்தானது	gevaarlijke
ஆபத்தானது	gevaarlijk
மும்தாஜ்	mumtaz
ஆயுர்வேதம்	ayurveda
உறுப்புக்களின்	temmen
உறுப்புக்களின்	tamme
உறுப்புக்களின்	tem
படுக்கைகள்	bedden
ஆக்ஷன்	action
ஆக்ஷன்	optreden
ஆக்ஷன்	aktie
ஆக்ஷன்	actie
காட்டன்	katoen
டியூக்	duke
டியூக்	hertog
பட்டாயா	pattaya
ஹங்கேரிய	hongaarse
ஹங்கேரிய	hongaars
பிரிய	break
பிரிய	pauze
பிரிய	breken
தொடர்புக்கு	contact
தொடர்புக்கு	contactpersoon
உதை	schoppen
உதை	schop
உதை	kick
உதை	trap
அழைக்கிறது	uitnodigen
அழைக்கிறது	uitnodigend
அழைக்கிறது	roeping
அழைக்கிறது	bellen
மிரட்டல்	afpersing
மிரட்டல்	chantage
மிரட்டல்	chanteren
குண்டுவெடிப்புகள்	bomaanslag
குண்டுவெடிப்புகள்	bombardementen
குண்டுவெடிப்புகள்	bomaanslagen
சுவாங்	zhuang
சேம்பியன்	kampioen
பீட்டர்சன்	peterson
நெம்புகோல்	hendel
நெம்புகோல்	hefboom
வர்த்தகர்கள்	handelaars
வர்த்தகர்கள்	handelaren
வர்த்தகர்கள்	zakenmannen
வர்த்தகர்கள்	zakenmensen
வர்த்தகர்கள்	zakenlui
வர்த்தகர்கள்	zakenlieden
திட்டமிடுதல்	planning
திட்டமிடுதல்	tijdschema
திட்டமிடுதல்	schema
ஸ்பைஸ்	specerijen
ஸ்பைஸ்	kruiden
ஸ்பைஸ்	kruid
ஸ்பைஸ்	spice
ஈக்கள்	vliegt
ஆலா	ala
மெக்ஸிகோ	mexicaanse
மெக்ஸிகோ	mexico
மெல்லிசை	melody
மெல்லிசை	melodie
இடியாப்ப	spaghetti
தாய்ப்பால்	borstvoeding
சட்டப்பூர்வமான	legaal
சட்டப்பூர்வமான	wettelijk
சட்டப்பூர்வமான	wettig
சட்டப்பூர்வமான	juridische
சட்டப்பூர்வமான	juridisch
தேக்கரண்டி	theelepel
குறிப்புரை	reactie
குறிப்புரை	comment
குறிப்புரை	opmerking
குறிப்புரை	commentaar
குறிப்புரை	inhoud
குறிப்புரை	inhoudsopgave
மகிழ்ச்சியை	blijheid
மகிழ்ச்சியை	blijdschap
மகிழ்ச்சியை	geluk
சம்மர்	zomer
அதிகாரப்பூர்வமற்ற	onofficiële
அதிகாரப்பூர்வமற்ற	officieus
அதிகாரப்பூர்வமற்ற	onofficieel
அதிகாரப்பூர்வமற்ற	officieuze
எமிரேட்ஸ்	emiraten
கழித்த	besteed
கழித்த	bestede
கழித்த	uitgegeven
சேதமடைந்த	beschadigd
சேதமடைந்த	beschadigde
ஏற்றப்பட்ட	beladen
ஏற்றப்பட்ட	geladen
முதிர்	arcus
ஜம்ப்	jump
ஜம்ப்	spring
ஜம்ப்	springen
ஜம்ப்	sprong
ஸ்டேடியம்	stadion
ஸ்டேடியம்	stadium
அச்சுப்பொறி	printer
அச்சுப்பொறி	drukker
காயமடைந்த	gewond
காயமடைந்த	gewonden
காயமடைந்த	gewonde
கார்லோஸ்	carlos
தாடி	baard
திவால்	bankroet
திவால்	faillissementen
திவால்	faillissement
திவால்	failliet
கருக்கள்	motieven
நிரப்ப	vullen
நிரப்ப	vul
நிரப்ப	opvullen
பரிஸ்	parish
பரிஸ்	freguesia
பரிஸ்	parochie
உளவுத்துறை	inlichtingen
உளவுத்துறை	inlichtingendienst
உளவுத்துறை	intelligentie
மாதரம்	mataram
தெஹ்ரான்	teheran
நாளங்கள்	vaartuigen
ஹார்வி	harvey
பங்குதாரர்	partner
புனைப்பெயர்	bijnaam
புனைப்பெயர்	roepnaam
புனைப்பெயர்	nickname
உதடு	lips
உதடு	lippen
உதடு	lip
ஆற்றும்	genezen
ஆற்றும்	genees
ஆற்றும்	geneest
நினைத்தேன்	dacht
நினைத்தேன்	dachten
நினைத்தேன்	gedacht
சூர்	zur
டைரி	dagboek
இடைநீக்கம்	vering
இடைநீக்கம்	suspensie
இடைநீக்கம்	schorsing
இடைநீக்கம்	opschorting
தவறியது	gemist
தவறியது	miste
தவறியது	gemiste
நோயெதிர்ப்பியல்	immunologie
கிரீன்விச்	greenwich
குவெண்டின்	quentin
பேல்	bale
பேல்	baal
முர்ரே	murray
மொங்	hmong
உள்வரும்	binnenkomende
உள்வரும்	inkomend
உள்வரும்	inkomende
ஆளி	vlas
கிரீன்லாந்து	groenland
சவால்கள்	uitdagingen
ஹேக்	gehackt
ஹேக்	hacken
ஹேக்	prutser
ஹேக்	hack
ரேஞ்சர்	ranger
ரேஞ்சர்	boswachter
ஷானியா	shania
யோகான்	yohan
காழ்	xyleem
கீட்டோன்	keton
எஞ்சி	angie
செல்லுலார்	cellulaire
பல்கேரிய	variant
செல்பேசி	mobile
செல்பேசி	mobiel
காரட்	karaats
காரட்	karaat
கூலும்	coulomb
உந்துதல்	gemotiveerd
உந்துதல்	gemotiveerde
வினாடிகள்	seconden
இணைப்பைப்	link
இணைப்பைப்	koppeling
சியான்	cyaan
பதிலை	beantwoorden
பதிலை	antwoord
எளிதானது	eenvoudiger
எளிதானது	gemakkelijker
எளிதானது	makkelijker
எளிதானது	rustig
எளிதானது	eenvoudig
எளிதானது	makkelijk
எளிதானது	easy
எளிதானது	gemakkelijk
நேயம்	menselijkheid
நேயம்	mensheid
பட்டாசு	vuurwerk
ஜாவாஸ்கிரிப்ட்	javascript
மேடிசன்	madison
மலச்சிக்கல்	verstopping
மலச்சிக்கல்	constipatie
மனிதநேயம்	menselijkheid
மனிதநேயம்	mensheid
மனிதநேயம்	geesteswetenschappen
மெக்	meg
மெக்	mech
உடைந்தது	verbroken
உடைந்தது	kapot
உடைந்தது	gebroken
பரோக்	barok
பரோக்	barokke
பித்து	manie
யோசனைகள்	ideeën
யோசனைகள்	ideeen
யோசனைகள்	ideetjes
இஸ்லாமாபாத்	islamabad
மோதிலால்	motilal
செல்லாத	valide
செல்லாத	geldig
செல்லாத	geldige
செல்லாத	ongeldig
செல்லாத	ongeldige
காலின்ஸ்	collins
பிசாவு	bissau
பயங்கரவாதம்	terrorisme
தேதிகள்	data
தேதிகள்	dadels
தேதிகள்	datums
கொரிந்தியர்	corinthians
அர்ப்பணிப்பு	toewijding
அர்ப்பணிப்பு	verbintenis
அர்ப்பணிப்பு	toewijding
அர்ப்பணிப்பு	engagement
அர்ப்பணிப்பு	betrokkenheid
பிராட்லி	bradley
வேகமானது	snel
வேகமானது	vasten
வேகமானது	snelle
வேகமானது	fast
ராம்தாஸ்	ramdas
காம்பு	tepel
உதுமான்	uthman
மறைந்தது	verdwenen
மறைந்தது	verdween
முட்டாள்	zot
முட்டாள்	dwaas
முட்டாள்	idioot
முட்டாள்	stom
ஸ்டுவர்ட்	stuart
நூற்று	honderden
லேலண்ட்	leyland
லேலண்ட்	leland
மாறுபடுகின்றது	millimeter
ரிச்மண்ட்	richmond
அழகிகள்	schoonheden
போதனைகளை	preken
ரமோன்	ramón
ரமோன்	ramon
வாக்கியங்கள்	zinnen
வாக்கியங்கள்	uitdrukkingen
இதயத்துடிப்பு	hartslag
காளைகள்	stieren
காளைகள்	bulls
பிணைக்கப்பட்ட	gebonden
குவேரா	guevara
புறாக்கள்	duiven
சீரடி	shirdi
வெளிவரவில்லை	weefgetouwen
ஜென்னி	jenny
ரோட்டரி	roterende
உரத்த	luidruchtig
உரத்த	luid
கூர்மை	vormen
கூர்மை	sharp
கூர்மை	scherp
கூர்மை	scherpe
தரப்பிலும்	meningsverschillen
அறங்காவலர்	trustee
திருப்புமுனை	doorbraak
ஷேர்	sher
பூட்டிய	opgesloten
பூட்டிய	gesloten
பூட்டிய	vergrendeld
விறைப்பு	stijfheid
இருமெத்தில்	dimethyl
ஊசிகள்	naalden
டைனமிக்	dynamic
டைனமிக்	dynamiek
டைனமிக்	dynamische
டைனமிக்	dynamisch
கர்ப்பம்	zwangerschap
டேப்	bandje
டேப்	plakband
டேப்	tape
அகஸ்டின்	agustin
போரிஸ்	boris
ஏமன்	jemen
ஏமன்	jemenitische
விடியல்	dawn
விடியல்	ochtendgloren
விடியல்	dageraad
சிற்றாலயம்	kapel
அறியாமை	onwetendheid
மகளே	dochter
தேடல்கள்	zoekopdrachten
பிக்சல்கள்	pixels
மீவியற்பியல்	metafysica
வினையெச்சம்	bijwoord
உதவியாளர்கள்	helpers
ஹார்ப்பர்	harper
நாகரீக	beschaafde
நாகரீக	beschaafd
அச்சுறுத்தும்	onheilspellend
காயமுற்றனர்	gebotst
காயமுற்றனர்	botste
காயமுற்றனர்	botsten
பிராய்ட்	freud
ரோமர்	romeinen
ஆஸ்பிரின்	aspirine
அன்டோனியோ	antonio
லிங்கின்	linkin
டயஸ்	dias
சிந்தியா	cynthia
ஆல்கேன்கள்	alkanen
ஆலிஸ்	alice
விழிப்பு	ontwaken
ஈவான்ஸ்	evans
ஹோவர்ட்	howard
குன்	kun
அடம்	adam
தாளங்கள்	slaat
தாளங்கள்	beats
ரெனால்ட்ஸ்	reynolds
யோனி	vagina
லயோலா	loyola
நீக்கு	verwijder
நீக்கு	verwijderen
நீக்கு	verwijder
நீக்கு	verwijderen
நீக்கு	doorhalen
ராக்யாட்	rakyat
கணுக்கால்	enkel
இணக்கமாக	harmonische
இணக்கமாக	harmonieuze
இணக்கமாக	harmonieus
இணக்கமாக	harmonisch
அணுகலாம்	toegang
கிரீம்	crème
கிரீம்	room
தேய்த்து	krabben
தேய்த்து	kras
வில்லா	vakantiewoning
சிறப்பம்சங்கள்	highlights
சிறப்பம்சங்கள்	hoogtepunten
பிரேமா	prema
வலைப்பதிவர்	blogger
திட்டு	plank
சூட்	maatpak
சூட்	pak
ஈஸ்ட்வுட்	eastwood
பத்திரமாக	veilig
பத்திரமாக	kluis
பத்திரமாக	safe
பத்திரமாக	veilige
பத்திரமாக	veilig
வக்கீல்	advocaat
வக்கீல்	advocate
வக்கீல்	jurist
குறுக்குவெட்டு	kruisen
குறுக்குவெட்டு	snijden
நயாகரா	niagara
சுரோடிங்கர்	schrödinger
ஐக்கியம்	united
ஐக்கியம்	verenigde
ஐக்கியம்	verenigd
ஐக்கியம்	eenwording
ஐக்கியம்	eenmaking
தெரிந்தவர்கள்	kennissen
தெரிந்தவர்கள்	bekenden
தெரிந்தவர்கள்	kennismaking
தெரிந்தவர்கள்	kennis
எப்படிக்	hoe
டோபி	toby
டோபி	dobby
பிஷப்	loper
பிஷப்	bisschop
பிஷப்	bishop
பிரிட்டோரியா	pretoria
வைரங்கள்	ruiten
வைரங்கள்	diamanten
மனிதாபிமான	humanitair
மனிதாபிமான	humanitaire
அதிகாரிகளிடம்	autoriteiten
சுருக்கங்கள்	rimpels
ஃபோன்	telefoon
உளவாளி	detective
உளவாளி	rechercheur
தம்பதிகளின்	paar
தம்பதிகளின்	koppel
குழந்தைகளிடம்	kinderen
ஊக்கி	katalysator
ஊக்கி	katalysatoren
இணைக்கவும்	verbind
இணைக்கவும்	verbinden
சாக்லேட்	bonbons
சாக்லேட்	chocolade
சாக்லேட்	chocola
சாக்லேட்	chocolate
சாக்லேட்	chocolade
வம்சாவளி	stamboek
வம்சாவளி	afstamming
வம்சாவளி	stamboom
இலியட்	ilias
ஹியூக்ஸ்	hughes
அற்புதங்கள்	mirakels
அற்புதங்கள்	wonderen
அற்புதங்கள்	wonderen
உந்தப்பட்டு	gepompt
மாமி	mami
ஐபீரிய	iberisch
ஐபீரிய	iberische
டர்போ	turbo
ஷி	shi
அமெச்சூர்	amateurs
அமெச்சூர்	amateur
லிண்டா	linda
பாலகுமாரன்	baku
ஹிரோஷிமா	hiroshima
கிடார்	gitaren
ட்ரூ	drew
பிளாசா	plaza
நாற்காலிகள்	stoelen
காரோ	garo
யாவே	jahweh
பூனா	poona
நீட்சே	nietzsche
மம்மி	mammie
மம்மி	mama
மம்மி	mummie
மயங்கும்	schemering
பழக்கங்கள்	gewoonten
பழக்கங்கள்	gewoontes
சிறார்கள்	minderjarigen
சிறார்கள்	minderjarige
சிறார்கள்	minderjarig
பரீட்சை	examen
பிணி	zieken
பிணி	ziek
இருந்திருந்தால்	zou
தாமரைப்	lotus
உப்சாலா	uppsala
விவசாயத்திற்கு	landbouw
டாக்ஸி	taxi
தியானத்தில்	mediteren
தியானத்தில்	meditatie
தொலைந்த	kwijt
தொலைந்த	verloren
தொலைந்த	lost
தொலைந்த	verdwaald
பார்த்தது	gezien
ஜோயல்	joel
தலைமுறைகள்	generaties
மொனாக்கோ	monaco
புதிரான	mythische
புதிரான	intrigerend
புதிரான	vreemdste
அட்டன்	hatton
சீர்கேடு	ontaarde
தாதா	dada
பலவீனமாக	duizelig
வித்தியாசமாக	verschillend
வித்தியாசமாக	verschillende
வித்தியாசமாக	anders
ஷேர்பாயிண்ட்	sharepoint
கிரிகோரி	gregory
பாலிங்	pauling
ஜென்னர்	jenner
மேடம்	mevrouw
கிளாட்	claude
வேண்டுகோள்கள்	aanvragen
வேண்டுகோள்கள்	verzoeken
மடி	vouwen
மடி	vouw
மடி	plooi
மாவோ	mao
கறை	vlek
கறை	vlekken
நோம்	nom
காமிரா	camera
காமிரா	fototoestel
பெலாரஸ்	belarus
காத்திருந்த	afgewacht
கார்னர்	corner
கார்னர்	hoekje
கார்னர்	hoek
கைலி	kylie
புருண்டி	burundi
ஆயில்	olieverf
ஆயில்	aardolie
ஆயில்	olie
மண்ணீரல்	milt
திரிதடையம்	transistor
நினைவைப்	geheugen
நினைவைப்	herinneringen
நினைவைப்	herinnering
நினைவைப்	memory
குணங்களை	kwaliteiten
கிரியா	kriya
இனவாதம்	racisme
லீகா	liga
கொலையாளி	moordenaar
கொலையாளி	huurmoordenaar
கர்	kar
விவியன்	vivian
அல்லா	alla
மீட்	mead
மீட்	mede
லூ	lou
வேர்ட்ஸ்வொர்த்	wordsworth
கிரீடம்	kroon
பாடத்திட்டம்	syllabus
விரலை	vinger
திரையரங்கம்	bioscoop
திரையரங்கம்	theater
திரையரங்கம்	theater
கிளிண்டன்	clinton
திரில்லர்	thriller
பட்டகம்	clubs
இறைவா	heer
இறைவா	lord
இறைவா	heere
ரேச்சல்	rachel
நடிப்பது	schieten
நடிப்பது	schietpartij
நடிப்பது	schoten
டெட்ரா	tetra
கமாண்டோ	commando
தடயவியல்	forensische
தடயவியல்	forensisch
மக்	mec
துனீசியா	tunesië
நிறுத்துதல்	stoppen
ஆழமற்ற	oppervlakkige
ஆழமற்ற	ondiep
ஆழமற்ற	oppervlakkig
கன்னம்	wang
ஏடிஎம்	atm
ஏடிஎம்	geldautomaat
உடன்பிறப்பு	verwant
லியோனி	leoni
கராச்சியில்	karachi
அன்பை	love
அன்பை	liefs
அன்பை	liefde
தோடு	oorbel
கியர்	gear
கியர்	versnelling
கியர்	vistuig
கியர்	uitrusting
மங்கிய	vervagen
சேர்மன்	voorzitter
குணா	guna
மார்பகம்	borst
மார்பகம்	borsten
கருத்தரங்கு	conferentie
கருத்தரங்கு	seminarie
கருத்தரங்கு	seminar
கைப்பாவை	marionet
ஆர்க்கிமிடீஸ்	archimedes
ரூம்	kamer
