din	출신
cnn	cnn
ciuma	전염병
ciuma	흑사병
ciuma	페스트
petro	페트로
mentor	멘토
trunchiul	몸통
gradina	가든
gradina	정원
revizuirea	검토
revizuirea	검토하기
revizuirea	검수
revizuirea	리뷰
revizuirea	리비전
vile	빌라
ella	엘라
ecartament	궤간
messenger	messenger
messenger	메신저
centrat	가운데
centrat	중심있는
centrat	가운데
actualizarea	갱신
actualizarea	업데이트
actualizarea	업데이트
notar	공증인
exclusă	제외됨
simmons	시몬스
teen	십대
espn	espn
îndrumări	복음
arterială	동맥
revoltele	폭동
recrutare	모집
recrutare	모집
recrutare	채용
trent	트렌트
api	api
dictatorul	독재자
slăbiciune	약점
gloanțe	총알
antene	안테나
avraam	아브라함
avraam	에이브러햄
putnam	퍼트넘
driver	드라이버
driver	운전사
egali	평등
egali	같음
prosper	번영
audiența	타겟
audiența	관객
laplace	라플라스
obosit	피곤한
mediană	중간값
mediană	중앙값
ridicare	픽업
ridicare	상승
ridicare	승강기
ridicare	리프트
portocalie	오렌지
portocalie	오렌지색
liam	liam
acordurile	협약
acordurile	협정
comportamente	행동
fiodor	표도르
plăcerea	즐거움
plăcerea	기쁨
plăcerea	쾌락
coreeni	한국인
voluntarii	자원봉사자
voluntarii	자원봉사
voluntarii	봉사자
maggie	매기
grota	동굴
beaufort	보퍼트
shepherd	양치기
shepherd	셰퍼드
trădarea	배신
portsmouth	포츠머스
nulă	null
vrăjitor	마법사
chat	채팅
obligație	의무
vip	vip
charter	헌장
charter	전세
docent	안내원
matur	성숙
matur	성숙한
takeshi	타케시
râsul	웃음
snyder	스나이더
relevanță	관련성
litiu	리튬
irakul	이라크
patrulare	순찰
explozive	폭발물
explozive	폭발물
paragrafe	단락
olimp	올림푸스
olimp	올림포스
anxietate	불안
anxietate	염려
complementare	보완
dificultatea	난이도
dificultatea	어려움
meiji	메이지
satiric	풍자
cadouri	선물
cadouri	선물
moleculare	분자
flacără	불꽃
curator	큐레이터
puma	퓨마
automatic	자동
terminale	터미널
terminale	터미널
cioara	crow
cioara	까마귀
cioara	흑인
bicicletă	자전거
bicicletă	자전거
cricket	크리켓
zurich	취리히
cină	저녁식사
cină	저녁
corectitudinea	올바름
corectitudinea	공정성
rumble	럼블
springfield	스프링필드
închisori	교도소
închisori	감옥
salisbury	솔즈베리
invitații	초대
invitații	초청
invitații	초대
rezonabil	합리적
kremlin	크렘린
gambia	감비아
erorile	오류
rutare	라우팅
swing	스윙스
swing	스윙
arno	아르노
piramide	피라미드
monarhi	모나크스
rutele	경로
rutele	노선
refuz	거절
refuz	거절
guinness	기네스
prețios	소중한
cromozomi	염색체
nebunie	미쳐
nebunie	미친
nebunie	광기
tururi	투르
tururi	투어
prânz	도시락
prânz	점심
miniatură	미니어처
miniatură	썸네일
vocabular	어휘
pantaloni	바지
pantaloni	바지
tehnician	기술자
angus	앵거스
scripturi	스크립트
singuratic	외로워
singuratic	외로운
singuratic	외로움
breton	브르타뉴
asiatici	아시아
asiatici	아시아인
cuvînt	워드
cuvînt	word
cuvînt	단어
sia	sia
goldberg	골드버그
capri	카프리
harding	하딩
bula	거품
bula	버블
solaris	솔라리스
audrey	오드리
impresii	노출
loialitate	충성
loialitate	멤버십
interviul	인터뷰
interviul	면접
bloguri	블로그
wireless	무선
madeira	마데이라
antreprenor	사업가
antreprenor	기업인
esther	에스더
esther	에스텔
liră	리라
liră	파운드
blocate	차단
blocate	차단됨
blocate	차단되었습니다
conexiunea	커넥션
conexiunea	연결
proprietarilor	소유자
craniu	두개골
craniu	해골
revizuire	검토
revizuire	검토하기
revizuire	검수
revizuire	리뷰
revizuire	리비전
burroughs	버로스
kanji	간지
prezentatoare	발표자
entuziasmul	열정
catastrofă	재난
catastrofă	재앙
watts	와츠
watts	왓츠
techno	테크노
gulag	수용소
acut	급성
irakian	이라크
idealurile	이념
publicitatea	광고
descoperind	발견
procesarea	프로세싱
procesarea	처리
cauta	찾기
cauta	검색
cauta	검색하기
intriga	플롯
registrele	레지스터
vocala	모음
reprimarea	억압
represiune	억압
fruct	과일
fruct	열매
fruct	과일과
gaia	가이아
descompunere	분해
descompunere	부패
descompunere	붕괴
britney	브리트니
britney	britney
umplute	채워진
drop	방울
drop	drop
drop	떨어뜨리기
drop	드롭
horace	호러스
concura	경쟁
înăuntru	인사이드
înăuntru	내부
allison	앨리슨
decedată	사망
farmaceutice	제약
farmaceutice	의약품
farmaceutice	제약
farmaceutice	의약품
farmaceutice	약품
studentă	학생
creativ	크리에이티브
mâncăruri	음식
mâncăruri	식품
promo	프로모션
plăți	송금
plăți	결제
indirectă	간접
vaccinul	백신
plajele	바닷가
plajele	해변
platformele	플랫폼
continentele	대륙
emoție	정서
emoție	감정
daisy	데이지
bugs	벅스
bugs	버그
bugs	곤충
rufus	루퍼스
rufus	루푸스
radarul	레이더
trance	트랜스
silabă	음절
paște	부활절
curzon	커즌
ubisoft	유비소프트
meier	마이어
randamentul	수익
nagasaki	나가사키
etern	영원
etern	영원한
absorbit	흡수
încântat	흥분
bunăstarea	복지
abstractă	추상화
abstractă	추상
generalizată	일반화
avarii	피해
avarii	손상
avarii	손해
virgine	처녀
campos	캄포스
chirurgia	수술
chirurgia	외과
chirurgia	수술과
maimuță	원숭이
maimuță	몽키
oportunitate	기회
brendan	브렌던
ave	ave
sugestie	제안
omaha	오마하
soprano	소프라노
compara	비교하기
compara	비교
franciză	프랜차이즈
cerneală	잉크
preventiv	예방
masura	측정
masura	측도
actualizările	업데이트
powers	권력
powers	파워스
curate	청소
curate	깨끗한
curate	깨끗하다
conserve	통조림
imunitar	면역
instalare	설치
instalare	설치하기
instalare	설치
vită	비프
vită	쇠고기
vită	소고기
prezentări	프레젠테이션
prezentări	발표
pumnul	주먹
eternă	영원
eternă	영원한
concurența	경쟁
bradford	브래드퍼드
bradford	브래드포드
laurel	로렐
adultă	성인
adultă	어른
hare	토끼
hare	산토끼
inventate	발명
zorii	새벽
atingere	touch
atingere	터치
trip	여행
resping	거부
controversa	논란
controversa	논쟁
anotimp	시즌
anotimp	계절
achiziție	구매
achiziție	구입
achiziție	구매하기
achiziție	습득
achiziție	획득
achiziție	인수
achiziție	수집
eurasia	유라시아
apăsați	프레스
apăsați	누르기
ieee	ieee
sterge	삭제
sterge	지우기
sterge	삭제하기
consumatori	소비
consumatori	소비자
consumatori	소비자
consumatori	이용자
artemis	아르테미스
delfinul	돌고래
mach	mach
amestecă	섞어
amestecă	믹스
amestecă	혼합
bacteriile	세균
bacteriile	박테리아
gentleman	신사
predau	교육
predau	교사
predau	가르침
predau	가르쳐
paragraful	문단
paragraful	단락
închisorile	교도소
închisorile	교도소
închisorile	감옥
canotaj	카누
vocalistul	보컬
mcgraw	맥그로
vierme	벌레
juliana	줄리아나
brooke	브룩스
brooke	브룩
sinclair	싱클레어
anatoli	아나톨리
templele	신전
templele	사원
săpun	비누
săpun	soap
franck	프랑크
autentică	정품
autentică	정통
dot	dot
jaguar	재규어
genocid	집단살해
amd	amd
caracas	카라카스
koala	코알라
wolfsburg	볼프스부르크
ritmuri	리듬
minorilor	미성년자
protoni	양성자
benson	벤슨
cambrai	캉브레
alvin	앨빈
bande	갱스
arbitrul	심판
etice	윤리
etice	윤리적
copacul	트리
copacul	나무
stiri	뉴스
stiri	소식
yard	마당
royce	로이스
transporturile	발송
rezistentă	내수
estimările	추정치
estimările	추정
dizolvă	용해
amp	증폭
amp	amp
amp	증폭기
umiditatea	습도
umiditatea	습기
regine	퀸즈
regine	퀸스
tentă	색조
sichuan	쓰촨
minciună	거짓말
vând	판매하기
vând	팔아
vând	판매
vând	판매
frecare	마찰
frecare	마찰력
mueang	므앙
cunningham	커닝햄
cunningham	커닝엄
raven	까마귀
raven	레이븐
jacobs	제이컵스
jacobs	제이콥스
brook	브룩
descompunerea	분해
descompunerea	부패
dansatori	댄서
dansatori	무용수
mesager	messenger
mesager	메신저
homosexualitatea	동성애
homosexualitatea	동성애자
tank	탱크
tank	전차
pneumonie	폐렴
cuie	손톱
tnt	tnt
legaturi	링크
rromi	로마
rsf	sfr
inovare	혁신
iphone	아이폰
inteles	이해
elisa	elisa
ski	스키
ski	스키
orientări	가이드라인
orientări	지침
sms	sms
cos	바스켓
cos	바구니
cos	cos
dornic	열망
cassini	카시니
călătorind	여행
genelor	눈썹
gheare	발톱
adevar	진실
adevar	진리
fatală	치명적
bernoulli	베르누이
tractoare	트랙터
combustibili	연료
combustibili	연료
sonate	소나타
mauritius	모리셔스
boss	사장님
boss	보스
laboratoarele	연구소
laboratoarele	실험실
alegători	유권자
logistică	물류
pbs	pbs
oceanelor	오션스
oceanelor	바다
brie	브리
guild	길드
senzor	센서
protocoale	프로토콜
protocoale	의정서
osprey	오스프리
lilieci	박쥐
boyd	보이드
broască	두꺼비
broască	개구리목
broască	개구리
salih	살레
melodic	멜로딕
vinerea	금요일
vinerea	프라이데이
spălare	씻기
spălare	씻어
spălare	씻기
spălare	세탁
spălare	세척
belize	벨리즈
dfb	dfb
palestiniană	팔레스타인
palestiniană	팔레스타인인
catch	캐치
perpendicular	수직
arsuri	번스
arsuri	화상
eclipsa	일식
eclipsa	이클립스
arestare	체포
letonă	라트비아
letonă	라트비아인
letonă	라트비아어
mackenzie	맥켄지
mackenzie	매켄지
ceruri	하늘
ceruri	천국
ceruri	하늘
americi	아메리카
alternativa	대안
alternativa	얼터너티브
deget	핑거
deget	손가락
sakura	사쿠라
instanțele	법원
panda	팬더
echilibrat	균형
abolit	폐지됨
tam	tam
tam	탬버린
miez	핵심
miez	코어
tate	테이트
spirite	스피리츠
indienii	인디언스
indienii	인디언
apeluri	통화
sanitară	위생
toba	드럼
mov	보라색
mov	자주색
lester	레스터
woodrow	우드로
generice	일반
consulta	상담
kat	kat
riguroasă	엄격한
białystok	비아위스토크
mangan	망가니즈
glume	농담
depășirea	극복
montarea	장착
spears	스피어스
scriptură	성서
relaxare	편안하게
relaxare	휴식
ici	ici
angajamentul	약혼
angajamentul	참여
angajamentul	헌신
simfonii	교향곡
matricea	매트릭스
matricea	행렬
sim	sim
omnia	옴니아
teddy	테디
kruger	크루거
gheata	빙빙
gheata	얼음
gheata	아이스
implementate	구현
eur	eur
craniul	두개골
craniul	해골
mart	마트
campusul	캠퍼스
serverele	서버
gordian	고르디아누스
lightning	라이트닝
lightning	번개
orz	보리
casey	케이시
paradoxul	역설
reyes	레예스
excursii	투르
excursii	투어
sumatra	수마트라
moderna	모던
moderna	현대
moderna	근대
moderna	근황
referința	참조
referința	참고
estate	부동산
bărbos	수염
misionari	선교사
iertare	용서
mărunte	페티
mandela	만델라
energii	에너지
psycho	싸이코
bombardarea	폭격
bombardarea	폭파
vindecare	힐링
prematur	조산
carolingian	카롤링거
recuperează	복구
recuperează	회복
eight	여덟
eight	eight
asasin	암살
asasin	암살자
cot	팔꿈치
cot	toc
fizicieni	물리학자
proteinele	단백질
proteinele	단백질
nike	나이키
nike	nike
mineri	광부
provocări	도전
provocări	챌린지
instanțe	인스턴스
instanțe	법원
asistentă	간호사
asistentă	간호
mueller	mueller
mueller	뮬러
booth	부스
herschel	허셜
imaginară	상상
paradisul	파라다이스
paradisul	천국
paradisul	낙원
modei	패션
confort	위안
confort	위안부
nervoasă	긴장감
nervoasă	긴장
rigid	뻣뻣한
brecht	브레히트
concepción	콘셉시온
dix	딕스
simultană	동시
daewoo	대우
daewoo	대우그룹
abdomen	복부
enzime	효소
enzime	효소
dachau	다하우
deficiențe	약점
vedeta	항성
pamela	파멜라
reactor	원자로
filtre	필터
arrow	화살
arrow	화살표
sentimental	센티멘탈
acționari	주주
suprimarea	억제
originalitate	독창
originalitate	독창성
studiouri	스튜디오스
studiouri	스튜디오
pupa	스턴
pupa	stern
detecta	탐지
detecta	감지
huxley	헉슬리
balene	고래
trestie	지팡이
trestie	사탕수수
trestie	리드
prematură	조산
kubrick	큐브릭
chambers	챔버스
clic	클릭
domestic	국내
neterminat	미완성
asistenta	간호사
asistenta	간호
sălbăticie	황무지
paperback	페이퍼백
fuller	풀러
recomanda	추천합니다
recomanda	추천
ignorate	무시
antony	안토니우스
imnuri	찬송가
imnuri	찬송
semnături	서명
capturează	캡쳐
capturează	캡처
tadjikistan	타지키스탄
afiliate	제휴
compton	콤프턴
vertebrate	척추동물
resursă	자원
resursă	리소스
alzheimer	알츠하이머
courtney	코트니
paradox	역설
fury	퓨리
oficiala	공식
oficiala	official
erika	에리카
lamb	양고기
supunerea	순종
cocos	코코넛
cocos	수탉
alegeți	선택하기
alegeți	선택
arestări	체포
morales	모랄레스
parola	비밀번호
parola	암호
dispoziții	조항
galleria	갤러리아
doctori	의사
pasagerii	승객
cimitire	묘지
cimitire	공동묘지
cimitire	묘지
cincinnati	신시내티
estonă	에스토니아어
estonă	에스토니아
versul	구절
săptămânale	주간
săptămânale	매주
pată	얼룩
varză	양배추
maturitatea	성숙
maturitatea	성숙도
acre	에이커
acre	아크레
tigrul	호랑이
tigrul	타이거
diagramă	다이어그램
diagramă	도표
diagramă	차트
iepuri	토끼
gabrielle	가브리엘
hahn	한한
britannia	브리타니아
predici	설교
bsd	bsd
burma	미얀마
burma	버마
gonzalo	곤살로
bancher	은행원
petale	꽃잎
atatürk	아타튀르크
distinctive	구별
fosilă	화석
puritate	순수
neterminată	미완성
joaca	놀기
joaca	재생
joaca	연주
joaca	플레이
stephenson	스티븐슨
disponibilitatea	가용성
exploziv	폭발물
angajarea	고용
banner	배너
banner	현수
transplant	이식
transplant	이식
bali	발리
ezra	에즈라
sentimentală	센티멘탈
subliniind	강조
subliniind	밑줄
panglică	리본
opusul	반대편
opusul	반대로
opusul	반대
siberian	시베리아
vizualizări	견해
vizualizări	조회
vizualizări	조회수
sharp	샤프
sharp	예리
corvus	까마귀자리
corvus	까마귀
singurătate	외로움
pizza	피자
pac	cap
pac	pac
dansează	댄스
dansează	무용
recrutarea	모집
recrutarea	모집
recrutarea	채용
strălucitor	윤기
condiționată	조건부
auckland	오클랜드
aliatul	앨리
chestii	물건
pier	부두
mentorul	멘토
padure	우즈
specificații	사양
specificații	규격
specificații	사양
procentaj	퍼센트
procentaj	백분율
procentaj	비율
implicită	기본값
implicită	기본
sanchez	산체스
newfoundland	뉴펀들랜드
fermier	농부
beneficiul	혜택
uimitoare	놀라운
uimitoare	놀라운
uimitoare	어메이징
antenă	안테나
esc	esc
sabbath	안식일
mobilitate	모빌리티
mobilitate	mobility
genele	눈썹
genele	유전자
cafe	카페
cafe	카페
sionist	시온주의
chipuri	얼굴
chipuri	얼굴들
goldwyn	골드윈
squad	분대
squad	스쿼드
piaţa	마켓
piaţa	시장
fabricare	제조
fabricare	제조업
fabricare	제조
mânia	분노
mânia	분노
mânia	분노의
detectat	감지
detectat	발견됨
tranzacții	거래
tranzacții	트랜잭션
smiley	스마일리
capsulă	캡슐
imediate	즉각
migrează	이전
iluzia	착각
iluzia	환상
mesagerul	messenger
mesagerul	메신저
trădător	배신자
trădător	반역자
cullen	컬렌
cullen	컬런
bray	브레이드
bray	브레이
balcon	발코니
fantome	귀신
capodopera	걸작
norilor	구름
amr	amr
energic	활기
predica	설교
predica	설교
scuturi	방패
parks	파크
parks	공원
parks	파크스
grăsime	그리스
grăsime	뚱뚱한
grăsime	지방
grăsime	살찐
puritatea	순수
hendrix	헨드릭스
artere	동맥
borneo	보르네오
unt	버터
clipuri	클립
recompense	보상
pregătiri	준비
insuficientă	부족함
cardiacă	심장
piloni	기둥
trap	트랩
trap	함정
exporturile	내보내기
exporturile	수출
mexicani	멕시코인
mexicani	멕시코인
mexicani	멕시코
bath	목욕탕
bath	바스
bath	목욕
bath	욕조
delfin	돌고래
blocada	봉쇄
daniels	대니얼스
ghz	ghz
netede	부드럽게
gazde	주최
gazde	호스트
aek	aek
combustibilul	연료
harriet	해리엇
neplăcut	불쾌한
pisicile	고양이
asemănare	닮음
bucureşti	부쿠레슈티
zvonurile	소문
nămol	mud
nămol	머드
nămol	진흙
accentuate	악센트
orator	스피커
repetarea	반복
hallstatt	할슈타트
cozi	뒷면
cozi	꼬리
mono	모노
circul	서커스
andersson	안데르손
albuquerque	앨버커키
morfologia	형태론
morfologia	형태학
concediu	방학
concediu	휴가
primejdie	위험
paradă	퍼레이드
paradă	행진
exportul	내보내기
exportul	수출
rosario	로사리오
relua	재개
relua	이력서
stoke	스토크스
stoke	스토크
virusuri	바이러스
specificate	지정됨
specificate	지정
huntington	헌팅턴
prototipuri	프로토타입
anulează	취소
anulează	취소
rulare	rolling
rulare	굴러
rulare	롤링
superficiale	얕은
cafeaua	커피
consistent	지속적으로
abrevierea	약어
abrevierea	약자
inventează	발명
oul	계란
oul	달걀
choi	최다
neclară	불분명하다
neclară	불분명
fasole	콩깍지
programator	프로그래머
punctaj	점수
punctaj	득점
smithsonian	스미스소니언
smithsonian	스미소니언
ideale	아이디얼
ideale	이상
anomalii	변칙
integrează	통합
voluntariat	자발적
voluntariat	자원봉사
voluntariat	봉사활동
voluntariat	자원봉사자
voluntariat	자원봉사
gătit	요리
suburbiile	교외
bleu	bleu
îndoieli	의심
letoniei	라트비아
excursie	여행
excursie	견학
miel	양고기
haosul	혼란
haosul	혼돈
haosul	카오스
fluide	액체
fluide	수분
fluide	수분
fluide	수액
fluide	액체
stăpânii	마스터즈
stăpânii	마스터스
înecat	익사
amestecuri	믹스
dornici	열망
demonul	악마
absoarbe	흡수
absoarbe	흡수해
absoarbe	흡수하기
bronx	브롱크스
lafayette	라피엣
lafayette	라파예트
optime	최적
optime	최적
runde	라운드
shiva	시바
noastra	우리의
barbados	바베이도스
expresiile	표현
expresiile	표현식
încercuirea	포위
vânătorul	사냥꾼
vânătorul	헌터
ira	ira
scandinave	스칸디나비아
lame	블레이즈
pescar	어부
flexibil	융통성
belgieni	벨기에
belgieni	벨기에인
belgieni	벨기에
ole	ole
hobby	취미
luminozitate	밝기
iaz	연못
algoritmi	알고리즘
triunghiuri	삼각형
uitate	잊혀진
asfalt	아스팔트
aqua	아쿠아
quijote	키호테
orhidee	난초과
orhidee	난초
orhidee	난초과
orhidee	난초
rochie	드레스
perla	진주
evanghelii	복음서
hampton	햄프턴
kelvin	켈빈
alec	알렉
alec	앨릭
fermieri	농부
consulul	영사
marley	말리
blândă	가벼운
ingrediente	재료
ingrediente	성분
iepurele	토끼
clean	청소
clean	깨끗한
clean	깨끗하다
blocată	차단
blocată	차단됨
blocată	차단되었습니다
picături	물방울
aritmetică	산술
bancnotele	지폐
cortina	커튼
cortina	코티나
generalilor	제너럴
mistere	미스터리
mistere	신비
unghiurile	앵글
alertă	경보
alertă	알림
alertă	경고
regret	후회
ins	ins
epică	에픽
epică	서사시
tibetan	티베트어
tibetan	티베트
tibetan	티베트족
conectarea	연결
ritchie	리치
predator	프레데터
sintetică	합성
brutus	브루투스
suveranitate	주권
nazale	비강
orwell	오웰
orbite	궤도
concurentul	참가자
concurentul	경쟁자
concurentul	경쟁사
echilibrată	균형
chapel	채플
chapel	예배당
acordeon	아코디언
evaluate	가치
apis	api
apis	apis
parcurile	파크
parcurile	공원
parcurile	파크스
formulele	수식
tătar	타타르족
tătar	타타르어
tătar	타타르
blanca	블랑카
shelby	셸비
joaquin	호아킨
purificare	정화
sheldon	셸던
furată	도난
flint	플린트
eternitatea	영원
fiziologia	생리학
calgary	캘거리
monterrey	몬테레이
prietene	친구
instantanee	즉석
instantanee	인스턴트
instantanee	즉시
perez	페레즈
seoul	서울
agresiune	공격성
consiliere	상담
slovenă	슬로베니아
slovenă	슬로베니아어
slovenă	슬로베니아
slovenă	슬로베니아어
triunghiular	삼각형
triunghiular	삼각
comă	혼수
mortar	박격포
rugăciunile	기도
comoară	보물
vrăjitorul	마법사
marcelo	마르셀로
tuneluri	터널
bert	버트
gus	거스
vitamine	비타민
vitamine	비타민
myers	마이어스
plafon	천장
prophet	예언자
inegalitatea	불평등
inegalitatea	부등식
neclare	불분명하다
neclare	불분명
neclare	흐리게
ren	순록
lock	잠금
lock	자물쇠
supleant	대체
compresie	압축
anotimpul	시즌
anotimpul	계절
valeri	발레리
gemenii	쌍둥이
gemenii	트윈스
creativitate	창의력
creativitate	창의
creativitate	창의성
cdu	cdu
terorism	테러리즘
terorism	테러
trim	다듬기
trim	트림
negociere	협상
puebla	푸에블라
grei	무겁게
grei	무거워
grei	무거운
grei	무거움
lydia	리디아
providence	프로비던스
aik	aik
combina	결합
tulbure	구름
tulbure	흐린
tulbure	흐림
minerit	광산
minerit	마이닝
minerit	광업
transparență	투명성
transparență	투명
transparență	투명도
gerrard	제라드
rețete	조리법
rețete	레시피
suc	주스
suc	쥬스
suc	소다
fermecat	매혹
diplomatul	외교관
bancnotă	지폐
supunere	제출
salarii	임금
salarii	임금
hades	하데스
sosire	입국
sosire	도착
parteneriatul	파트너십
parteneriatul	파트너쉽
reglementată	규제
vulgare	저속한
masacru	학살
autoritar	권위주의
castor	비버
aero	에어로
sudanului	수단
semantică	시맨틱
semantică	의미론
traversare	건널
traversare	건널목
traversare	건너
vânzător	벤더
vânzător	제조사
vânzător	판매자
dezastre	재난
dezastre	재해
lumânări	양초
lumânări	촛불
lexiconul	어휘
caucazul	캅카스
ramsay	램지
faraonul	파라오
răsplată	보상
cruciat	크루세이더
cruciat	십자군
indirecte	간접
kensington	켄징턴
velvet	벨벳
pachetele	패키지
guernsey	건지
hamburger	햄버거
distanta	거리
legendarul	전설
forrest	포레스트
sacrificiul	희생
defileu	협곡
defileu	계곡
cabaret	카바레
cura	치료
mortalitatea	사망률
camden	캠던
curățat	청소
proaspătă	신선
proaspătă	신선한
cubanez	쿠바
dosare	파일
dosare	폴더
dosare	디렉터리
woodstock	우드스톡
booker	부커
neîncredere	불신
indianapolis	인디애나폴리스
naţional	국립
naţional	내셔널
naţional	국민
paine	페인
beckett	베켓
seo	seo
obsedat	집착
tampere	탐페레
fitness	피트니스
refuzată	거절
stream	스트리밍
stream	스트림
stream	흐름
privilegiul	특권
minneapolis	미니애폴리스
modelare	모델링
modelare	모델링
ceata	안개
crezul	크리드
nud	누드
nud	nude
eternitate	영원
okinawa	오키나와
griji	걱정
salam	살라미
sănătoasă	건강하게
sănătoasă	건강
sănătoasă	건강한
teroarea	테러리즘
teroarea	공포
teroarea	테러
luminile	불빛
luminile	조명
nefericită	불행
nefericită	불행한
slujitor	하인
setea	갈증
extracție	추출
dionysos	디오니소스
steele	스틸
subtile	미묘
subtile	미묘한
berea	맥주
bătăi	파이트
calhoun	캘훈
pungă	봉지
pungă	가방
pungă	지갑
nissan	닛산
tragice	비극적
tragice	비극
lamele	블레이즈
fura	훔쳐
monștri	괴물
monștri	몬스터
monștri	몬스터즈
importat	가져오기
importat	수입
importat	가져온
importat	가져옴
bedford	베드퍼드
bedford	베드포드
motociclete	자전거
motociclete	오토바이
motociclete	모터사이클
motociclete	오토바이
motociclete	모터사이클
linkurile	링크
creativă	크리에이티브
butoane	버튼
butoane	단추
vază	꽃병
tristă	슬픔
tristă	슬픈
tristă	슬프다
așteptările	기대
îmbinare	병합
îmbinare	합치기
îmbinare	통합
jurnalele	로그
jurnalele	다이어리
simulare	시뮬레이션
nauru	나우루
sondaje	설문조사
sondaje	설문
sondaje	폴링
repara	수리
repara	fix
repara	고쳐
repara	고치
repara	고치기
díaz	디아스
frankie	프랑키
frankie	프랭키
provocarea	도전
lucerna	루체른
curcubeu	레인보우
curcubeu	무지개
colt	구석
colt	모퉁이
colt	코너
colt	colt
colt	콜트
lois	로이스
sato	사토
scoici	조개
consola	콘솔
metalele	금속
alamă	브라스
carrara	카라라
apt	apt
asociatia	협회
carnot	카르노
măduva	골수
fff	fff
încălcări	위반
capsula	캡슐
aerodromul	비행장
sacrificii	희생
sacrificii	희생
ateu	무신론자
ateu	무신론
carmel	카멜
carmel	카르멜
vecinul	이웃
vecinul	이웃집
seneca	세네카
crow	crow
crow	까마귀
vopsea	paint
vopsea	페인트
vopsea	페인팅
pacificul	태평양
pacificul	퍼시픽
visează	드림
convențiile	컨벤션
repeta	반복한다
repeta	반복합니다
repeta	반복
prosperă	번영
tanaka	다나카
tanaka	타나카
malacca	믈라카
creatura	생명체
creatura	생물
leuven	뢰번
jurassic	쥐라기
claritate	명확성
galactica	은하
graficul	차트
alison	앨리슨
explicită	명시
explicită	명시적
navigatorul	탐색기
gravat	새겨
premium	프리미엄
ign	ign
privilegiu	특권
cască	헬멧
cască	투구
cască	헤드셋
cască	헤드폰
hepburn	헵번식
hepburn	헵번
eritreea	에리트레아
comitete	위원회
umeri	어깨
babylon	바빌론
sunshine	햇살이
sunshine	햇살
sunshine	햇빛
sunshine	선샤인
legarea	구속력
legarea	바인딩
kessler	케슬러
lilly	릴리
delphi	델파이
clint	클린트
astept	기다림
instabil	불안정
instabil	불안정한
herzog	헤어초크
sete	갈증
sete	목마른
rudy	루디
socialismul	사회주의
marsh	습지
marsh	마시
povara	부담
gravate	새겨
insigna	위젯
insigna	배지
insigna	뱃지
insigna	명함
crom	chrome
crom	크롬
crom	크로미엄
crom	크로뮴
pauza	브레이크
pauza	휴식
pauza	break
modurile	모드
căsuța	box
căsuța	상자
căsuța	박스
niagara	나이아가라
riscurile	위험
riscurile	리스크
imită	흉내
marinarii	선원
eficacitatea	효율성
stai	머무르지
stai	머물러
stai	숙박
stai	머무르고
caietele	공책
caietele	노트북
algebrice	대수
algebrice	대수적
sănătoase	건강하게
sănătoase	건강
sănătoase	건강한
injecție	주사
injecție	주입
injecție	분사
brent	브렌트
macintosh	매킨토시
pax	팍스
levant	레반트
fowler	파울러
modernism	모더니즘
cern	cern
încheiere	닫힘
încheiere	폐쇄
cercel	귀걸이
evadarea	탈출
evadarea	탈출
melanie	멜러니
melanie	멜라니
editie	에디션
odin	오딘
fontainebleau	퐁텐블로
sancțiuni	처벌
sancțiuni	제재
norris	노리스
krause	크라우스
miriam	미리엄
miriam	미리암
coridorul	코리더
inegale	불평등
eroice	영웅
gnome	그놈
diaree	설사
neoficială	비공식
reno	르노
reno	리노
iraniană	이란어군
iraniană	이란
elicopterul	헬리콥터
elicopterul	헬기
acceptare	합격
monopol	독점
personala	개인적
personala	개인적인
personala	개인용
personala	개인
mințile	마인드
wildlife	야생동물
kiso	기소
delft	델프트
agricola	아그리콜라
visele	드림
insectele	곤충
chu	chu
progress	진행
kuweit	쿠웨이트
kuweit	쿠웨이트
coeficient	계수
borisov	보리소프
străinii	외국인
distracție	재미
vinurile	와인
falkland	포클랜드
dobândi	습득
dobândi	확보
dobândi	획득
akira	akira
akira	아키라
pariu	내기
pariu	bet
pariu	베팅
eliptice	타원
eliptice	타원형
grajd	안정화
grajd	안정환
grajd	안정적
grajd	안정
rudelor	친척
wat	wat
contactele	연락처
impozitele	세금
kde	kde
uniforma	유니폼
pamant	earth
pamant	대지
pamant	지구
morala	도덕
morala	도덕
cacao	코코아
invadatorii	침략자
nevasta	마누라
nevasta	와이프
nevasta	아내
beatrix	베아트릭스
faţa	얼굴
faţa	얼굴이
monet	모네
bijuteriile	보석
bijuteriile	보석
bijuteriile	쥬얼리
islandeză	아이슬란드어
islandeză	아이슬란드
barney	바니
adresele	주소
veto	거부권
hemingway	헤밍웨이
sef	과장
sef	치프
taur	황소자리
taur	황소
humphrey	험프리
copierea	복사
librăria	서점
țigări	담배
mead	미드
bing	bing
ipa	ipa
katie	케이티
covor	융단
covor	카펫
covor	융단
insulină	인슐린
burete	스폰지
burete	스펀지
barba	수염
mortală	치명적이다
mortală	치명적
adele	아델
junglă	정글
armin	아민
mcqueen	매퀸
ciocănitoare	딱따구리
fresh	신선
fresh	신선한
capitalismului	자본주의
sponsorizat	스폰서
sponsorizat	후원
schulz	슐츠
cesiu	세슘
marfa	상품
libanez	레바논
serena	세레나
serena	세리나
anonime	익명
caine	개그
redare	재생
autentificare	인증
autentificare	로그인
